UID,ID10,SEX,SHDAY,DAYSH,BGRP,BRD,ETAG,GRFL,GRADE,FLGR1,RMK,STM,AGE,SPWT,WTDAY,BAND,L,YEAR
02SH01745,2001048678,2,2002-03-06,65,4,04,A8678,5.6,58,5,,30,1.0,99,2002-05-16,3,0,02
02SH01746,2001112895,2,2002-03-06,65,4,11,R2895,7.8,62,3,,43,1.0,156,2002-05-16,3,0,02
02SH01747,2001817151,2,2002-03-06,65,4,81,Z7151,5.0,62,3,,80,1.0,139,2002-06-05,3,0,02
02SH01748,2001112709,2,2002-03-06,65,4,11,R2709,8.4,62,3,,43,1.0,139,2002-05-09,1,0,02
02SH01749,2001641982,2,2002-03-06,65,4,64,K1982,8.2,58,5,,06,1.0,163,2002-05-01,1,0,02
02SH01750,2001641914,2,2002-03-06,65,4,64,K1914,6.6,60,4,,06,1.0,0,,*,0,02
02SH01751,2001112330,2,2002-03-06,65,4,11,R2330,7.2,62,3,,43,1.0,142,2002-05-16,3,0,02
02SH01752,2001048797,2,2002-03-06,65,4,04,A8797,7.2,60,4,,30,1.0,136,2002-05-01,2,0,02
02SH01753,2001048790,2,2002-03-06,65,4,04,A8790,3.8,60,4,,30,1.0,108,2002-05-09,1,0,02
02SH01754,2001817335,2,2002-03-06,65,4,81,Z7335,5.8,58,5,,80,1.0,137,2002-05-16,3,0,02
02SH01755,2001448577,2,2002-03-06,65,4,44,T8577,7.6,60,4,,02,1.0,148,2002-05-30,5,0,02
02SH01756,2001048783,2,2002-03-06,65,4,04,A8783,5.2,60,4,,30,1.0,111,2002-05-07,3,0,02
02SH01757,2001112396,2,2002-03-06,65,4,11,R2396,9.0,62,3,,07,1.0,144,2002-05-01,1,0,02
02SH01758,2001112382,2,2002-03-06,65,4,11,R2382,7.8,60,4,,07,1.0,0,,*,0,02
02SH01759,2001641659,2,2002-03-06,65,4,64,K1659,6.0,58,5,,06,1.0,133,2002-05-09,1,0,02
02SH01760,2001048658,2,2002-03-06,65,4,04,A8658,5.4,60,4,,30,1.0,137,2002-05-09,1,0,02
02SH01761,2001112839,2,2002-03-06,65,4,11,R2839,7.2,62,3,,07,1.0,146,2002-05-01,1,0,02
02SH01762,2001048499,2,2002-03-06,65,4,04,A8499,4.4,60,4,,30,1.0,100,2002-05-13,2,0,02
02SH01763,2001048652,2,2002-03-06,65,4,04,A8652,4.8,60,4,,30,1.0,100,2002-05-09,1,0,02
02SH01764,2001641715,2,2002-03-06,65,4,64,K1715,5.8,60,4,,05,1.0,138,2002-05-13,2,0,02
02SH01765,2001112507,2,2002-03-06,65,4,11,R2507,7.6,62,3,,43,1.0,118,2002-04-25,2,0,02
02SH01766,2001112555,2,2002-03-06,65,4,11,R2555,7.8,60,4,,07,1.0,124,2002-05-09,1,0,02
02SH01767,2001048274,2,2002-03-06,65,4,04,A8274,5.2,60,4,,30,1.0,105,2002-04-25,2,0,02
02SH01768,2001641738,2,2002-03-06,65,4,64,K1738,9.0,58,5,,06,1.0,176,2002-05-16,3,0,02
02SH01769,2001048223,2,2002-03-06,65,4,04,A8223,6.2,60,4,,30,1.0,141,2002-05-13,2,0,02
02SH01770,2001048564,2,2002-03-06,65,4,04,A8564,5.8,60,4,,72,1.0,118,2002-05-09,1,0,02
02SH01771,2001641594,2,2002-03-06,65,4,64,K1594,10.2,58,5,,06,1.0,189,2002-05-09,1,0,02
02SH01772,2001448579,2,2002-03-06,65,4,44,T8579,7.0,60,4,,02,1.0,122,2002-05-01,1,0,02
02SH01773,2001817190,2,2002-03-06,65,4,81,Z7190,4.6,58,5,,80,1.0,101,2002-05-07,3,0,02
02SH01774,2001112166,2,2002-03-06,65,4,11,R2166,8.2,60,4,,43,1.0,129,2002-05-07,3,0,02
02SH01775,2001112219,2,2002-03-06,65,4,11,R2219,7.4,62,3,,07,1.0,136,2002-05-09,1,0,02
02SH01776,2001641849,2,2002-03-06,65,4,64,K1849,9.8,58,5,,06,1.0,181,2002-05-09,1,0,02
02SH01777,2001048528,2,2002-03-06,65,4,04,A8528,6.2,60,4,,30,1.0,134,2002-05-01,1,0,02
02SH01778,2001112682,2,2002-03-06,65,4,11,R2682,7.0,62,3,,07,1.0,132,2002-05-13,2,0,02
02SH01779,2001048863,2,2002-03-06,65,4,04,A8863,5.4,58,5,,30,1.0,117,2002-05-01,1,0,02
02SH01780,2001048311,2,2002-03-06,65,4,04,A8311,5.4,58,5,,30,1.0,128,2002-05-01,2,0,02
02SH01781,2001641813,2,2002-03-06,65,4,64,K1813,8.2,60,4,,06,1.0,179,2002-05-16,3,0,02
02SH01782,2001048532,2,2002-03-06,65,4,04,A8532,7.4,60,4,,30,1.0,137,2002-05-09,1,0,02
02SH01783,2001048680,2,2002-03-06,65,4,04,A8680,4.8,60,4,,30,1.0,94,2002-05-01,1,0,02
02SH01784,2001112316,2,2002-03-06,65,4,11,R2316,6.8,62,3,,43,1.0,129,2002-04-25,1,0,02
02SH01785,2001048455,2,2002-03-06,65,4,04,A8455,4.8,60,4,,30,1.0,101,2002-05-09,1,0,02
02SH01786,2001048360,2,2002-03-06,65,4,04,A8360,6.0,60,4,,30,1.0,119,2002-05-13,2,0,02
02SH01787,2001112771,2,2002-03-06,65,4,11,R2771,5.8,62,3,,07,1.0,123,2002-05-23,H,0,02
02SH01788,2001641627,2,2002-03-06,65,4,64,K1627,8.6,62,3,,06,1.0,162,2002-05-01,2,0,02
02SH01789,2001048862,2,2002-03-06,65,4,04,A8862,4.8,60,4,,30,1.0,117,2002-05-13,2,0,02
02SH01790,2001112524,2,2002-03-06,65,4,11,R2524,6.0,62,3,,07,1.0,113,2002-05-01,1,0,02
02SH01791,2001048317,2,2002-03-06,65,4,04,A8317,5.8,62,3,,30,1.0,114,2002-05-09,1,0,02
02SH01792,2001448364,2,2002-03-06,65,4,44,T8364,5.6,62,3,,02,1.0,145,2002-06-05,3,0,02
02SH01793,2001641788,2,2002-03-06,65,4,64,K1788,8.2,60,4,,06,1.0,189,2002-06-27,5,0,02
02SH01794,2001112568,2,2002-03-06,65,4,11,R2568,9.6,62,3,,43,1.0,141,2002-05-13,2,0,02
02SH01795,2001448547,2,2002-03-06,65,4,44,T8547,6.8,62,3,,02,1.0,151,2002-05-09,1,0,02
02SH01796,2001448331,2,2002-03-06,65,4,44,T8331,6.4,60,4,,02,1.0,122,2002-06-05,5,0,02
02SH01797,2001112698,2,2002-03-06,65,4,11,R2698,6.2,62,3,,07,1.0,122,2002-05-16,3,0,02
02SH01798,2001048671,2,2002-03-06,65,4,04,A8671,7.4,56,6,,30,1.0,131,2002-05-09,1,0,02
02SH01799,2001048199,2,2002-03-06,65,4,04,A8199,5.4,58,5,,72,1.0,96,2002-05-01,2,0,02
02SH01800,2001641572,2,2002-03-06,65,4,64,K1572,7.6,58,5,,05,1.0,169,2002-05-30,5,0,02
02SH01801,2001448424,2,2002-03-06,65,4,44,T8424,6.0,62,3,,02,1.0,150,2002-05-30,5,0,02
02SH01802,2001048757,2,2002-03-06,65,4,04,A8757,5.2,60,4,,30,1.0,122,2002-05-16,3,0,02
02SH01803,2001112803,2,2002-03-06,65,4,11,R2803,6.6,60,4,,43,1.0,108,2002-05-30,5,0,02
02SH01804,2001112437,2,2002-03-06,65,4,11,R2437,8.2,62,3,,43,1.0,126,2002-06-05,3,0,02
02SH01805,2001048329,2,2002-03-06,65,4,04,A8329,5.6,60,4,,30,1.0,124,2002-05-07,3,0,02
02SH01806,2001048813,2,2002-03-06,65,4,04,A8813,5.8,60,4,,30,1.0,145,2002-05-16,3,0,02
02SH01807,2001048685,2,2002-03-06,65,4,04,A8685,5.6,60,4,,30,1.0,117,2002-05-01,1,0,02
02SH01808,2001048405,2,2002-03-06,65,4,04,A8405,4.6,62,3,,30,1.0,98,2002-05-13,2,0,02
02SH01809,2001448602,2,2002-03-06,65,4,44,T8602,7.2,58,5,,02,1.0,134,2002-04-25,1,0,02
02SH01810,2001817240,2,2002-03-06,65,4,81,Z7240,7.2,58,5,,80,1.0,151,2002-05-01,2,0,02
02SH01811,2001048559,2,2002-03-06,65,4,04,A8559,5.2,60,4,,30,1.0,119,2002-05-07,3,0,02
02SH01812,2001048888,2,2002-03-06,65,4,04,A8888,5.8,60,4,,80,1.0,132,2002-05-09,1,0,02
02SH01813,2001048667,2,2002-03-06,65,4,04,A8667,4.0,62,3,,72,1.0,105,2002-05-09,1,0,02
02SH01814,2001448299,2,2002-03-06,65,4,44,T8299,6.0,62,3,,02,1.0,155,2002-05-07,3,0,02
02SH01815,2001048426,2,2002-03-06,65,4,04,A8426,4.2,60,4,,30,1.0,128,2002-05-13,2,0,02
02SH01816,2001641772,2,2002-03-06,65,4,64,K1772,6.2,58,5,,06,1.0,129,2002-06-05,3,0,02
02SH01817,2001112482,2,2002-03-06,65,4,11,R2482,8.6,60,4,,43,1.0,112,2002-06-05,5,0,02
02SH01818,2001048376,2,2002-03-06,65,4,04,A8376,5.0,58,5,,30,1.0,127,2002-06-05,5,0,02
02SH01819,2001112816,2,2002-03-06,65,4,11,R2816,6.2,60,4,,07,1.0,108,2002-05-13,2,0,02
02SH01820,2001112769,2,2002-03-06,65,4,11,R2769,6.6,60,4,,07,1.0,130,2002-05-13,2,0,02
02SH01821,2001048679,2,2002-03-06,65,4,04,A8679,5.4,58,5,,30,1.0,120,2002-05-13,2,0,02
02SH01822,2001448406,2,2002-03-06,65,4,44,T8406,6.4,62,3,,02,1.0,134,2002-05-16,3,0,02
02SH01823,2001448373,2,2002-03-06,65,4,44,T8373,7.6,60,4,,02,1.0,161,2002-05-24,3,0,02
02SH01824,2001448638,2,2002-03-06,65,4,44,T8638,7.8,58,5,,02,1.0,115,2002-05-16,3,0,02
02SH01825,2001112796,2,2002-03-06,65,4,11,R2796,6.8,62,3,,07,1.0,122,2002-05-30,5,0,02
02SH01826,2001448725,2,2002-03-06,65,4,44,T8725,5.6,60,4,,02,1.0,111,2002-05-30,5,0,02
02SH01827,2001112843,2,2002-03-06,65,4,11,R2843,7.4,60,4,,07,1.0,123,2002-06-05,5,0,02
02SH01828,2001112521,2,2002-03-06,65,4,11,R2521,7.4,58,5,,07,1.0,146,2002-05-30,5,0,02
02SH01829,2001112800,2,2002-03-06,65,4,11,R2800,7.2,60,4,,43,1.0,125,2002-05-24,3,0,02
02SH01830,2001817337,2,2002-03-06,65,4,81,Z7337,7.2,58,5,CLR4,80,1.0,155,2002-06-05,5,0,02
02SH01831,2001112361,2,2002-03-06,65,4,11,R2361,6.6,62,3,,07,1.0,108,2002-05-09,1,0,02
02SH01832,2001112735,2,2002-03-06,65,4,11,R2735,6.8,60,4,,43,1.0,152,2002-05-30,5,0,02
02SH01833,2001448350,2,2002-03-06,65,4,44,T8350,5.8,62,3,,02,1.0,155,2002-05-30,5,0,02
02SH01834,2001448666,2,2002-03-06,65,4,44,T8666,4.0,62,3,,02,1.0,114,2002-05-30,5,0,02
02SH01835,2001112720,2,2002-03-06,65,4,11,R2720,7.2,60,4,,43,1.0,143,2002-05-30,5,0,02
02SH01836,2001112792,2,2002-03-06,65,4,11,R2792,6.2,60,4,,07,1.0,122,2002-05-30,5,0,02
02SH01837,2001448628,2,2002-03-06,65,4,44,T8628,6.0,60,4,,02,1.0,130,2002-05-30,5,0,02
02SH01838,2001448377,2,2002-03-06,65,4,44,T8377,6.6,60,4,,02,1.0,117,2002-05-30,5,0,02
02SH01839,2001641859,2,2002-03-06,65,4,64,K1859,6.6,58,5,,06,1.0,193,2002-05-30,5,0,02
02SH01840,2001641831,2,2002-03-06,65,4,64,K1831,7.2,58,5,,05,1.0,157,2002-05-30,5,0,02
02SH01841,2001448742,2,2002-03-06,65,4,44,T8742,5.8,60,4,,02,1.0,126,2002-06-05,5,0,02
02SH01842,2001448681,2,2002-03-06,65,4,44,T8681,4.0,60,4,,02,1.0,111,2002-05-30,5,0,02
02SH01843,2001112565,2,2002-03-06,65,4,11,R2565,7.6,60,4,,43,1.0,116,2002-05-30,5,0,02
02SH01844,2001448320,2,2002-03-06,65,4,44,T8320,5.8,62,3,,02,1.0,154,2002-05-30,5,0,02
02SH01845,2001641699,2,2002-03-06,65,4,64,K1699,6.4,58,5,,05,1.0,150,2002-05-30,5,0,02
02SH01846,2001642005,2,2002-03-06,65,4,64,K2005,7.8,60,4,,06,1.0,190,2002-05-30,5,0,02
02SH01847,2001448510,2,2002-03-06,65,4,44,T8510,5.8,60,4,,02,1.0,121,2002-05-30,5,0,02
02SH01848,2001448477,2,2002-03-06,65,4,44,T8477,4.4,62,3,,02,1.0,109,2002-05-30,5,0,02
02SH01849,2001112797,2,2002-03-06,65,4,11,R2797,6.4,62,3,,43,1.0,130,2002-05-30,5,0,02
02SH01850,2001112411,2,2002-03-06,65,4,11,R2411,7.2,62,3,,07,1.0,118,2002-06-05,5,0,02
02SH01851,2001112379,2,2002-03-06,65,4,11,R2379,6.6,62,3,,07,1.0,128,2002-05-30,5,0,02
02SH01852,2001641887,2,2002-03-06,65,4,64,K1887,8.2,60,4,,06,1.0,173,2002-05-30,5,0,02
02SH01853,2001048887,2,2002-03-06,65,4,04,A8887,4.6,60,4,,30,1.0,126,2002-05-30,5,0,02
02SH01854,2001112392,2,2002-03-06,65,4,11,R2392,7.4,62,3,,07,1.0,141,2002-06-05,5,0,02
02SH01855,2001048260,2,2002-03-06,65,4,04,A8260,3.8,60,4,,30,1.0,116,2002-06-05,5,0,02
02SH01856,2001048835,2,2002-03-06,65,4,04,A8835,4.2,60,4,,30,1.0,113,2002-05-30,5,0,02
02SH01857,2001112314,2,2002-03-06,65,4,11,R2314,4.0,62,3,,43,1.0,95,2002-05-30,5,0,02
02SH01858,2001112417,2,2002-03-06,65,4,11,R2417,5.4,62,3,,43,1.0,115,2002-05-30,5,0,02
02SH01859,2001448625,2,2002-03-06,65,4,44,T8625,4.8,62,3,,02,1.0,108,2002-05-30,5,0,02
02SH01860,1998045854,2,2002-03-06,65,2,04,A5854,9.0,56,6,W/EWELAMBS,30,3.5,145,2002-05-24,F,0,02
02SH01861,2001448297,2,2002-03-06,65,4,44,T8297,4.4,62,3,,02,1.0,127,2002-05-30,5,0,02
02SH01862,2001448685,2,2002-03-06,65,4,44,T8685,4.6,62,3,,02,1.0,101,2002-05-30,5,0,02
02SH01863,2001112862,2,2002-03-06,65,4,11,R2862,4.6,62,3,,07,1.0,137,2002-05-30,5,0,02
02SH01864,2001641824,2,2002-03-06,65,4,64,K1824,8.4,56,6,,06,1.0,181,2002-05-30,5,0,02
02SH01865,2001112824,2,2002-03-06,65,4,11,R2824,7.4,60,4,,07,1.0,127,2002-05-30,5,0,02
02SH01866,2001448618,2,2002-03-06,65,4,44,T8618,7.4,62,3,,02,1.0,138,2002-05-30,5,0,02
02SH01867,2001448751,2,2002-03-06,65,4,44,T8751,4.8,60,4,,02,1.0,112,2002-05-30,5,0,02
02SH01868,2001112247,2,2002-03-06,65,4,11,R2247,6.4,62,3,,07,1.0,144,2002-05-30,5,0,02
02SH01869,2001112517,2,2002-03-06,65,4,11,R2517,7.0,60,4,,43,1.0,123,2002-05-30,5,0,02
02SH01870,2001112239,2,2002-03-06,65,4,11,R2239,4.4,60,4,,43,1.0,114,2002-05-30,5,0,02
02SH01871,2001448710,2,2002-03-06,65,4,44,T8710,5.4,62,3,,02,1.0,146,2002-05-30,5,0,02
02SH01872,2001448683,2,2002-03-06,65,4,44,T8683,5.4,58,5,,02,1.0,109,2002-05-30,5,0,02
02SH01873,2001641996,2,2002-03-06,65,4,64,K1996,8.4,60,4,,06,1.0,206,2002-05-30,5,0,02
02SH01874,2001448555,2,2002-03-06,65,4,44,T8555,4.2,62,3,,02,1.0,112,2002-05-30,5,0,02
02SH01875,2001448738,2,2002-03-06,65,4,44,T8738,5.2,60,4,,02,1.0,118,2002-05-30,5,0,02
02SH01876,2001048699,2,2002-03-06,65,4,04,A8699,3.8,62,3,,30,1.0,133,2002-05-30,5,0,02
02SH01877,2001448499,2,2002-03-06,65,4,44,T8499,6.4,58,5,,02,1.0,135,2002-05-30,5,0,02
02SH01878,2001112847,2,2002-03-06,65,4,11,R2847,6.2,64,2,,07,1.0,155,2002-05-30,5,0,02
02SH01879,2001112292,2,2002-03-06,65,4,11,R2292,8.2,60,4,,07,1.0,129,2002-05-30,5,0,02
02SH01880,2001112957,2,2002-03-06,65,4,11,R2957,6.2,62,3,,07,1.0,146,2002-06-05,5,0,02
02SH01881,2001112678,2,2002-03-06,65,4,11,R2678,8.0,60,4,,43,1.0,141,2002-05-30,5,0,02
02SH01882,2001112581,2,2002-03-06,65,4,11,R2581,7.8,62,3,,43,1.0,124,2002-06-05,5,0,02
02SH01883,2001112644,2,2002-03-06,65,4,11,R2644,5.4,62,3,,07,1.0,108,2002-06-05,5,0,02
02SH01884,2001641911,2,2002-03-06,65,4,64,K1911,7.6,58,5,,06,1.0,154,2002-05-30,5,0,02
02SH01885,2001112670,2,2002-03-06,65,4,11,R2670,6.6,62,3,,07,1.0,105,2002-05-30,5,0,02
02SH01886,2001112834,2,2002-03-06,65,4,11,R2834,7.6,62,3,,07,1.0,156,2002-05-30,5,0,02
02SH01887,2001112342,2,2002-03-06,65,4,11,R2342,6.8,62,3,,07,1.0,128,2002-05-30,5,0,02
02SH01888,2001112351,2,2002-03-06,65,4,11,R2351,6.6,62,3,,07,1.0,134,2002-05-30,5,0,02
02SH01889,2001642049,2,2002-03-06,65,4,64,K2049,4.6,60,4,,05,1.0,152,2002-05-30,5,0,02
02SH01890,2001642041,2,2002-03-06,65,4,64,K2041,5.4,60,4,,05,1.0,173,2002-05-30,5,0,02
02SH01891,2001448718,2,2002-03-06,65,4,44,T8718,4.6,60,4,,02,1.0,128,2002-05-30,5,0,02
02SH01892,2001448711,2,2002-03-06,65,4,44,T8711,4.0,60,4,,02,1.0,122,2002-05-30,5,0,02
02SH01893,2001641979,2,2002-03-06,65,4,64,K1979,5.4,60,4,,05,1.0,163,2002-05-30,5,0,02
02SH01894,2001112222,2,2002-03-06,65,4,11,R2222,6.0,62,3,,43,1.0,131,2002-05-30,5,0,02
02SH01895,2001641984,2,2002-03-06,65,4,64,K1984,5.8,58,5,,06,1.0,156,2002-05-30,5,0,02
02SH01896,2001112190,2,2002-03-06,65,4,11,R2190,7.8,62,3,,07,1.0,127,2002-05-30,5,0,02
02SH01897,2001112793,2,2002-03-06,65,4,11,R2793,4.6,62,3,,07,1.0,113,2002-05-30,5,0,02
02SH01898,2001048643,2,2002-03-06,65,4,04,A8643,4.0,58,5,,30,1.0,113,2002-05-30,5,0,02
02SH01899,2001448605,2,2002-03-06,65,4,44,T8605,6.0,62,3,,02,1.0,135,2002-05-30,5,0,02
02SH01900,2001448629,2,2002-03-06,65,4,44,T8629,5.2,60,4,,02,1.0,112,2002-05-30,5,0,02
02SH01901,2001112825,2,2002-03-06,65,4,11,R2825,5.4,60,4,,07,1.0,128,2002-05-09,1,0,02
02SH01902,2001112651,2,2002-03-06,65,4,11,R2651,5.2,62,3,,07,1.0,120,2002-05-30,5,0,02
02SH01903,2001642038,2,2002-03-06,65,4,64,K2038,5.0,58,5,,05,1.0,143,2002-05-30,5,0,02
02SH01904,2001448515,2,2002-03-06,65,4,44,T8515,4.8,62,3,,02,1.0,129,2002-05-30,5,0,02
02SH01905,2001112917,2,2002-03-06,65,4,11,R2917,5.0,62,3,,43,1.0,128,2002-05-30,5,0,02
02SH01906,2001112497,2,2002-03-06,65,4,11,R2497,6.8,60,4,,07,1.0,125,2002-05-30,5,0,02
02SH01907,2001641654,2,2002-03-06,65,4,64,K1654,8.6,58,5,,06,1.0,203,2002-05-30,5,0,02
02SH01908,2001112426,2,2002-03-06,65,4,11,R2426,9.6,60,4,,07,1.0,163,2002-05-30,5,0,02
02SH01909,2001112647,2,2002-03-06,65,4,11,R2647,4.4,62,3,,07,1.0,117,2002-05-30,5,0,02
02SH01910,2001048394,2,2002-03-06,65,4,04,A8394,4.2,58,5,,30,1.0,87,2002-05-09,1,0,02
02SH01911,2001448626,2,2002-03-06,65,4,44,T8626,4.0,62,3,,02,1.0,112,2002-06-05,5,0,02
02SH01912,2001448505,2,2002-03-06,65,4,44,T8505,5.2,62,3,,02,1.0,126,2002-05-30,5,0,02
02SH01913,2001448736,2,2002-03-06,65,4,44,T8736,5.8,60,4,,02,1.0,98,2002-05-30,5,0,02
02SH01914,2001112854,2,2002-03-06,65,4,11,R2854,4.6,60,4,,07,1.0,122,2002-05-30,5,0,02
02SH01915,2001641992,2,2002-03-06,65,4,64,K1992,7.2,58,5,,05,1.0,151,2002-05-30,5,0,02
02SH01916,2001112447,2,2002-03-06,65,4,11,R2447,8.2,60,4,,07,1.0,138,2002-05-30,5,0,02
02SH01917,2001448766,2,2002-03-06,65,4,44,T8766,4.0,58,5,,02,1.0,96,2002-05-30,5,0,02
02SH01918,2001048821,2,2002-03-06,65,4,04,A8821,4.2,62,3,,30,1.0,117,2002-05-30,5,0,02
02SH01919,2001448635,2,2002-03-06,65,4,44,T8635,4.4,60,4,,02,1.0,105,2002-05-30,5,0,02
02SH01920,2001448481,2,2002-03-06,65,4,44,T8481,6.2,60,4,,02,1.0,156,2002-05-30,5,0,02
02SH01921,2001048861,2,2002-03-06,65,4,04,A8861,4.2,58,5,,30,1.0,135,2002-05-30,5,0,02
02SH01922,2001112182,2,2002-03-06,65,4,11,R2182,8.2,62,3,,07,1.0,144,2002-05-30,5,0,02
02SH01923,2001112344,2,2002-03-06,65,4,11,R2344,6.4,60,4,,07,1.0,125,2002-05-30,5,0,02
02SH01924,2001448660,2,2002-03-06,65,4,44,T8660,5.6,62,3,,02,1.0,135,2002-05-30,5,0,02
02SH01925,2001448636,2,2002-03-06,65,4,44,T8636,5.0,58,5,,02,1.0,109,2002-05-30,5,0,02
02SH01926,2001048182,2,2002-03-06,65,4,04,A8182,4.4,58,5,,72,1.0,119,2002-05-30,5,0,02
02SH01927,2001048412,2,2002-03-06,65,4,04,A8412,5.2,58,5,,30,1.0,126,2002-05-30,5,0,02
02SH01928,2001048454,2,2002-03-06,65,4,04,A8454,4.4,58,5,,30,1.0,132,2002-05-30,5,0,02
02SH01929,2001448419,2,2002-03-06,65,4,44,T8419,7.2,60,4,,02,1.0,143,2002-05-30,5,0,02
02SH01930,2001448445,2,2002-03-06,65,4,44,T8445,6.4,60,4,,02,1.0,136,2002-05-30,5,0,02
02SH01931,2001448705,2,2002-03-06,65,4,44,T8705,5.2,60,4,,02,1.0,100,2002-05-30,5,0,02
02SH01932,2001112760,2,2002-03-06,65,4,11,R2760,8.2,64,2,,07,1.0,178,2002-05-30,5,0,02
02SH01933,2001448427,2,2002-03-06,65,4,44,T8427,4.8,60,4,,02,1.0,130,2002-05-30,5,0,02
02SH01934,2001112876,2,2002-03-06,65,4,11,R2876,6.2,60,4,,07,1.0,128,2002-05-30,5,0,02
02SH01935,2001448469,2,2002-03-06,65,4,44,T8469,6.8,60,4,,02,1.0,153,2002-05-30,5,0,02
02SH01936,2001641947,2,2002-03-06,65,4,64,K1947,6.6,58,5,,05,1.0,164,2002-05-30,5,0,02
02SH01937,2001448329,2,2002-03-06,65,4,44,T8329,7.2,58,5,,02,1.0,166,2002-05-30,5,0,02
02SH01938,2001448640,2,2002-03-06,65,4,44,T8640,5.2,62,3,,02,1.0,118,2002-05-30,5,0,02
02SH01939,2001448330,2,2002-03-06,65,4,44,T8330,5.6,60,4,,02,1.0,134,2002-05-30,5,0,02
02SH01940,2001112273,2,2002-03-06,65,4,11,R2273,7.0,62,3,,07,1.0,127,2002-05-24,3,0,02
02SH01941,2001448654,2,2002-03-06,65,4,44,T8654,5.2,58,5,,02,1.0,112,2002-05-30,5,0,02
02SH01942,2001112794,2,2002-03-06,65,4,11,R2794,6.4,62,3,,07,1.0,123,2002-06-05,5,0,02
02SH01943,2001048521,2,2002-03-06,65,4,04,A8521,4.8,60,4,,72,1.0,125,2002-05-16,3,0,02
02SH01944,2001112699,2,2002-03-06,65,4,11,R2699,6.8,60,4,,07,1.0,162,2002-05-30,5,0,02
02SH01945,2001448464,2,2002-03-06,65,4,44,T8464,5.0,58,5,,02,1.0,106,2002-05-30,5,0,02
02SH01946,2001641713,2,2002-03-06,65,4,64,K1713,5.2,62,3,,05,1.0,142,2002-06-05,5,0,02
02SH01947,2001448701,2,2002-03-06,65,4,44,T8701,4.0,62,3,,02,1.0,107,2002-05-30,5,0,02
02SH01948,2001448700,2,2002-03-06,65,4,44,T8700,4.2,60,4,,02,1.0,104,2002-05-30,5,0,02
02SH01949,2001112861,2,2002-03-06,65,4,11,R2861,5.8,60,4,,07,1.0,119,2002-06-05,5,0,02
02SH01950,2001112428,2,2002-03-06,65,4,11,R2428,6.4,60,4,,43,1.0,99,2002-06-05,5,0,02
02SH01951,2001641638,2,2002-03-06,65,4,64,K1638,6.8,58,5,,06,1.0,168,2002-05-30,5,0,02
02SH01952,2001641569,2,2002-03-06,65,4,64,K1569,8.4,60,4,,06,1.0,181,2002-06-27,5,0,02
02SH01953,2001048726,2,2002-03-06,65,4,04,A8726,4.8,58,5,,30,1.0,125,2002-05-30,5,0,02
02SH01954,2001448743,2,2002-03-06,65,4,44,T8743,7.6,60,4,,02,1.0,124,2002-05-30,5,0,02
02SH01955,2001048605,2,2002-03-06,65,4,04,A8605,3.8,62,3,,30,1.0,134,2002-05-30,5,0,02
02SH01956,2001112536,2,2002-03-06,65,4,11,R2536,6.8,60,4,,43,1.0,114,2002-05-30,5,0,02
02SH01957,2001112458,2,2002-03-06,65,4,11,R2458,8.0,62,3,,43,1.0,146,2002-05-30,5,0,02
02SH01958,2001448412,2,2002-03-06,65,4,44,T8412,6.2,62,3,,02,1.0,127,2002-05-30,5,0,02
02SH01959,2001641563,2,2002-03-06,65,4,64,K1563,8.4,58,5,,06,1.0,187,2002-05-30,5,0,02
02SH01960,2001641661,2,2002-03-06,65,4,64,K1661,7.2,56,6,,05,1.0,136,2002-05-30,5,0,02
02SH01961,2001112739,2,2002-03-06,65,4,11,R2739,7.0,62,3,,43,1.0,152,2002-05-30,5,0,02
02SH01962,2001112413,2,2002-03-06,65,4,11,R2413,7.6,60,4,,07,1.0,137,2002-05-30,5,0,02
02SH01963,2001112398,2,2002-03-06,65,4,11,R2398,7.6,62,3,,07,1.0,142,2002-05-30,5,0,02
02SH01964,2001048333,2,2002-03-06,65,4,04,A8333,6.8,60,4,,30,1.0,149,2002-05-24,3,0,02
02SH01965,2001112270,2,2002-03-06,65,4,11,R2270,5.6,60,4,TAG CUT '2002,07,1.0,129,2002-05-30,5,0,02
02SH01966,2001112865,2,2002-03-06,65,4,11,R2865,6.2,60,4,,43,1.0,127,2002-05-30,5,0,02
02SH01967,2001112405,2,2002-03-06,65,4,11,R2405,7.0,60,4,,07,1.0,128,2002-05-30,5,0,02
02SH01968,2001641941,2,2002-03-06,65,4,64,K1941,5.0,60,4,,05,1.0,159,2002-05-30,5,0,02
02SH01969,2001112896,2,2002-03-06,65,4,11,R2896,5.2,62,3,,43,1.0,127,2002-05-30,5,0,02
02SH01970,2001641616,2,2002-03-06,65,4,64,K1616,6.0,60,4,,05,1.0,159,2002-05-30,5,0,02
02SH01971,2001112597,2,2002-03-06,65,4,11,R2597,6.0,62,3,,43,1.0,132,2002-05-30,5,0,02
02SH01972,2001448409,2,2002-03-06,65,4,44,T8409,6.8,58,5,,02,1.0,150,2002-06-27,5,0,02
02SH01973,2001641792,2,2002-03-06,65,4,64,K1792,7.2,58,5,,06,1.0,165,2002-05-30,5,0,02
02SH01974,2001448642,2,2002-03-06,65,4,44,T8642,5.8,58,5,,02,1.0,126,2002-05-30,5,0,02
02SH01975,2001448675,2,2002-03-06,65,4,44,T8675,4.8,62,3,,02,1.0,103,2002-05-30,5,0,02
