UID,ID,DATE,DAY,KG,LBS,BCS,FLWT,GRFL
22SH00944,S1711,2022-02-10,41,112.5,248,4.5,120,12.0
22SH00945,S1730,2022-02-10,41,95.0,209,4.5,100,10.0
22SH00946,S1733,2022-02-10,41,90.5,199,4.0,120,12.0
22SH00947,S1741,2022-02-10,41,110.5,243,5.0,150,15.0
22SH00948,S1744,2022-02-10,41,105.0,231,5.0,100,10.0
22SH00949,S1753,2022-02-10,41,103.0,227,4.5,150,15.0
22SH00950,S1765,2022-02-10,41,88.0,194,4.0,110,11.0
22SH00951,S1792,2022-02-10,41,99.5,219,4.0,130,13.0
22SH00952,S1794,2022-02-10,41,80.5,177,5.0,130,13.0
22SH00953,S1796,2022-02-10,41,94.0,207,4.0,110,11.0
22SH00954,S1802,2022-02-10,41,94.5,208,4.5,110,11.0
22SH00955,S1826,2022-02-10,41,110.0,242,4.5,130,13.0
22SH00956,S1845,2022-02-10,41,97.0,213,4.5,140,14.0
22SH00957,S1880,2022-02-10,41,97.5,215,4.5,160,16.0
22SH00958,S1887,2022-02-10,41,94.5,208,5.0,70,7.0
22SH00959,S1888,2022-02-10,41,82.5,182,4.5,100,10.0
22SH00960,S1904,2022-02-10,41,91.5,201,4.0,110,11.0
22SH00961,S1913,2022-02-10,41,104.0,229,4.5,100,10.0
22SH00962,S1915,2022-02-10,41,96.5,212,4.5,110,11.0
22SH00963,S1921,2022-02-10,41,88.0,194,4.0,110,11.0
22SH00964,S1927,2022-02-10,41,98.5,217,4.5,100,10.0
22SH00965,S1928,2022-02-10,41,90.5,199,5.0,100,10.0
22SH00966,S1961,2022-02-10,41,86.0,189,4.5,110,11.0
22SH00967,S1963,2022-02-10,41,80.0,176,4.0,80,8.0
22SH00968,S1967,2022-02-11,42,104.0,229,5.0,110,11.0
22SH00969,S1976,2022-02-10,41,103.5,228,4.5,130,13.0
22SH00970,S1977,2022-02-10,41,106.0,233,4.0,120,12.0
22SH00971,S1979,2022-02-10,41,98.0,216,5.0,90,9.0
22SH00972,S1983,2022-02-10,41,96.5,212,5.0,120,12.0
22SH00973,S1987,2022-02-10,41,77.0,169,4.0,150,15.0
22SH00974,S1999,2022-02-10,41,98.0,216,4.0,80,8.0
22SH00975,S2000,2022-02-10,41,79.5,175,4.0,100,10.0
22SH00976,S2008,2022-02-10,41,83.5,184,4.5,140,14.0
22SH00977,S2026,2022-02-10,41,104.5,230,4.0,110,11.0
22SH00978,S2034,2022-02-10,41,79.0,174,4.0,160,16.0
22SH00979,S2037,2022-02-10,41,84.0,185,4.0,90,9.0
22SH00980,S2038,2022-02-10,41,80.0,176,4.0,100,10.0
22SH00981,S2039,2022-02-10,41,79.0,174,4.0,100,10.0
22SH00982,S2042,2022-02-10,41,88.5,195,4.0,100,10.0
22SH00983,S2047,2022-02-10,41,81.5,179,4.5,90,9.0
22SH00984,S2052,2022-02-10,41,97.0,213,0.5,120,12.0
22SH00985,S2056,2022-02-10,41,93.0,205,4.5,110,11.0
22SH00986,S2058,2022-02-10,41,92.0,202,5.0,120,12.0
22SH00987,S2059,2022-02-10,41,92.0,202,5.0,110,11.0
22SH00988,S2061,2022-02-10,41,97.5,215,4.0,120,12.0
22SH00989,S2063,2022-02-10,41,85.5,188,4.0,100,10.0
22SH00990,S2066,2022-02-10,41,82.0,180,4.0,100,10.0
22SH00991,S2068,2022-02-10,41,78.0,172,4.0,140,14.0
22SH00992,S2070,2022-02-10,41,95.5,210,4.5,110,11.0
22SH00993,S2071,2022-02-10,41,88.0,194,4.0,170,17.0
22SH00994,S2075,2022-02-10,41,105.5,232,4.5,150,15.0
22SH00995,S2077,2022-02-10,41,96.5,212,5.0,130,13.0
22SH00996,S2083,2022-02-10,41,102.5,226,5.0,80,8.0
22SH00997,S2088,2022-02-10,41,97.5,215,5.0,130,13.0
22SH00998,S2090,2022-02-10,41,90.5,199,4.5,110,11.0
22SH00999,S2098,2022-02-10,41,92.5,204,4.5,120,12.0
22SH01000,S2099,2022-02-10,41,95.0,209,4.5,150,15.0
22SH01001,S2100,2022-02-10,41,124.0,273,5.0,120,12.0
22SH01002,S2106,2022-02-10,41,86.5,190,4.0,150,15.0
22SH01003,S2112,2022-02-10,41,93.5,206,4.0,140,14.0
22SH01004,S2113,2022-02-10,41,74.5,164,3.0,100,10.0
22SH01005,S2123,2022-02-10,41,94.0,207,4.5,90,9.0
22SH01006,S2135,2022-02-10,41,82.5,182,4.5,100,10.0
22SH01007,S2138,2022-02-10,41,91.5,201,4.0,100,10.0
22SH01008,S2139,2022-02-10,41,90.0,198,4.0,110,11.0
22SH01009,S2141,2022-02-10,41,87.0,191,4.0,140,14.0
22SH01010,S2143,2022-02-10,41,101.0,222,4.0,130,13.0
22SH01011,S2151,2022-02-10,41,99.0,218,4.5,120,12.0
22SH01012,S2173,2022-02-10,41,89.0,196,4.0,90,9.0
22SH01013,S2198,2022-02-10,41,105.0,231,4.5,100,10.0
22SH01014,S2206,2022-02-10,41,87.5,193,4.5,100,10.0
22SH01015,S2217,2022-02-10,41,87.0,191,4.0,80,8.0
22SH01016,S2231,2022-02-10,41,90.5,199,4.5,100,10.0
22SH01017,S2233,2022-02-10,41,101.5,223,5.0,140,14.0
22SH01018,S2234,2022-02-10,41,83.5,184,4.5,110,11.0
22SH01019,S2236,2022-02-10,41,103.5,228,5.0,130,13.0
22SH01020,S2241,2022-02-10,41,86.5,190,4.0,80,8.0
22SH01021,S2248,2022-02-10,41,108.5,239,4.5,120,12.0
22SH01022,S2255,2022-02-10,41,83.5,184,4.0,140,14.0
22SH01023,S2260,2022-02-10,41,97.5,215,4.5,140,14.0
22SH01024,S2264,2022-02-10,41,100.0,220,4.0,140,14.0
22SH01025,S2266,2022-02-10,41,88.5,195,4.5,120,12.0
22SH01026,S2269,2022-02-10,41,95.0,209,4.5,110,11.0
22SH01027,S2272,2022-02-10,41,78.0,172,3.5,140,14.0
22SH01028,S2273,2022-02-10,41,96.5,212,4.5,80,8.0
22SH01029,S2282,2022-02-10,41,99.0,218,4.5,130,13.0
22SH01030,S2292,2022-02-10,41,92.0,202,4.5,120,12.0
22SH01031,S2307,2022-02-10,41,94.0,207,4.5,80,8.0
22SH01032,S2308,2022-02-10,41,98.0,216,5.0,100,10.0
22SH01033,S2311,2022-02-10,41,83.0,183,4.5,130,13.0
22SH01034,S2312,2022-02-10,41,86.5,190,4.5,150,15.0
22SH01035,S2315,2022-02-10,41,100.5,221,4.0,120,12.0
22SH01036,S2317,2022-02-10,41,85.5,188,4.5,130,13.0
22SH01037,S2322,2022-02-10,41,93.5,206,4.5,90,9.0
22SH01038,S2333,2022-02-10,41,97.0,213,4.5,90,9.0
22SH01039,S2339,2022-02-10,41,95.5,210,4.0,130,13.0
22SH01040,S2342,2022-02-10,41,82.5,182,4.5,80,8.0
22SH01041,S2347,2022-02-10,41,118.5,261,4.5,120,12.0
22SH01042,S2353,2022-02-10,41,92.5,204,4.5,110,11.0
22SH01043,S2355,2022-02-10,41,86.5,190,4.5,130,13.0
22SH01044,S2361,2022-02-10,41,98.5,217,4.5,120,12.0
22SH01045,S2364,2022-02-10,41,101.5,223,4.0,120,12.0
22SH01046,S2366,2022-02-10,41,94.0,207,4.5,120,12.0
22SH01047,S2379,2022-02-10,41,93.5,206,4.5,130,13.0
22SH01048,S2381,2022-02-10,41,84.5,186,4.5,90,9.0
22SH01049,S2383,2022-02-10,41,82.0,180,4.5,120,12.0
22SH01050,S2389,2022-02-10,41,82.0,180,5.0,100,10.0
22SH01051,S2397,2022-02-10,41,91.0,200,4.5,120,12.0
22SH01052,S2399,2022-02-10,41,86.0,189,4.0,130,13.0
22SH01053,S2413,2022-02-10,41,78.5,173,4.5,140,14.0
22SH01054,S2431,2022-02-10,41,92.5,204,4.5,110,11.0
22SH01055,S2434,2022-02-10,41,111.5,245,4.5,130,13.0
22SH01056,S2435,2022-02-10,41,98.0,216,4.5,100,10.0
22SH01057,S2441,2022-02-10,41,85.0,187,4.5,110,11.0
22SH01058,S2450,2022-02-10,41,90.0,198,4.5,80,8.0
22SH01059,S2466,2022-02-10,41,94.0,207,4.5,90,9.0
22SH01060,S2476,2022-02-10,41,90.0,198,5.0,80,8.0
22SH01061,S2479,2022-02-10,41,91.0,200,4.5,120,12.0
22SH01062,S2487,2022-02-10,41,82.5,182,5.0,120,12.0
22SH01063,S2494,2022-02-10,41,87.0,191,4.5,140,14.0
22SH01064,S2505,2022-02-10,41,90.5,199,4.0,100,10.0
22SH01065,S2507,2022-02-10,41,89.5,197,4.0,100,10.0
22SH01066,S2510,2022-02-10,41,104.5,230,4.0,110,11.0
22SH01067,S2518,2022-02-10,41,79.0,174,4.5,120,12.0
22SH01068,S2522,2022-02-10,41,123.5,272,4.0,120,12.0
22SH01069,S2544,2022-02-10,41,100.0,220,4.5,110,11.0
22SH01070,S2548,2022-02-10,41,96.5,212,4.0,90,9.0
22SH01071,S2555,2022-02-11,42,101.5,223,4.0,150,15.0
22SH01072,S2563,2022-02-10,41,92.0,202,4.0,80,8.0
22SH01073,S2585,2022-02-10,41,90.0,198,4.0,120,12.0
22SH01074,S2588,2022-02-10,41,80.0,176,4.0,140,14.0
22SH01075,S2608,2022-02-10,41,89.5,197,4.5,90,9.0
22SH01076,S2613,2022-02-10,41,95.5,210,4.5,120,12.0
22SH01077,S2632,2022-02-10,41,76.0,167,4.5,110,11.0
22SH01078,S2637,2022-02-10,41,80.0,176,4.0,90,9.0
22SH01079,S2645,2022-02-10,41,77.0,169,4.5,90,9.0
22SH01080,S2648,2022-02-10,41,85.5,188,4.0,130,13.0
22SH01081,S2650,2022-02-10,41,92.5,204,4.5,110,11.0
22SH01082,S2658,2022-02-10,41,87.0,191,4.0,120,12.0
22SH01083,S2668,2022-02-10,41,77.5,171,3.5,120,12.0
22SH01084,S2678,2022-02-10,41,81.5,179,4.5,80,8.0
22SH01085,S2682,2022-02-10,41,79.0,174,3.5,90,9.0
22SH01086,S2687,2022-02-10,41,87.0,191,4.0,120,12.0
22SH01087,S2689,2022-02-10,41,76.0,167,4.0,100,10.0
22SH01088,S2691,2022-02-10,41,82.0,180,4.0,100,10.0
22SH01089,S2699,2022-02-10,41,92.0,202,4.5,120,12.0
22SH01090,S2704,2022-02-10,41,82.0,180,4.0,90,9.0
22SH01091,S2706,2022-02-10,41,78.0,172,3.5,130,13.0
22SH01092,S2710,2022-02-10,41,81.5,179,3.5,100,10.0
22SH01093,S2714,2022-02-10,41,66.5,146,3.5,130,13.0
22SH01094,S2716,2022-02-11,42,76.5,168,4.5,130,13.0
22SH01095,S2717,2022-02-11,42,99.0,218,4.0,150,15.0
22SH01096,S2720,2022-02-10,41,91.0,200,4.5,110,11.0
22SH01097,S2721,2022-02-10,41,72.5,160,4.0,100,10.0
22SH01098,S2730,2022-02-11,42,89.0,196,4.5,120,12.0
22SH01099,S2731,2022-02-10,41,78.0,172,4.0,120,12.0
22SH01100,S2732,2022-02-10,41,78.5,173,4.0,70,7.0
22SH01101,S2735,2022-02-10,41,72.0,158,4.0,110,11.0
22SH01102,S2737,2022-02-10,41,80.5,177,4.0,110,11.0
22SH01103,S2740,2022-02-10,41,82.5,182,4.0,110,11.0
22SH01104,S2747,2022-02-10,41,77.0,169,4.5,100,10.0
22SH01105,S2749,2022-02-10,41,97.0,213,4.5,130,13.0
22SH01106,S2753,2022-02-10,41,81.0,178,4.0,110,11.0
22SH01107,S2754,2022-02-10,41,66.0,145,3.5,120,12.0
22SH01108,S2756,2022-02-11,42,94.5,208,4.5,120,12.0
22SH01109,S2762,2022-02-10,41,85.0,187,4.0,90,9.0
22SH01110,S2766,2022-02-11,42,81.0,178,4.0,120,12.0
22SH01111,S2772,2022-02-10,41,84.5,186,4.5,110,11.0
22SH01112,S2774,2022-02-10,41,97.5,215,4.5,90,9.0
22SH01113,S2776,2022-02-10,41,79.5,175,4.0,110,11.0
22SH01114,S2781,2022-02-10,41,84.5,186,4.5,90,9.0
22SH01115,S2783,2022-02-10,41,69.5,153,3.5,80,8.0
22SH01116,S2784,2022-02-11,42,88.0,194,4.5,130,13.0
22SH01117,S2790,2022-02-10,41,75.0,165,4.0,120,12.0
22SH01118,S2793,2022-02-11,42,93.5,206,5.0,140,14.0
22SH01119,S2794,2022-02-10,41,79.0,174,4.0,100,10.0
22SH01120,S2795,2022-02-10,41,90.0,198,4.5,130,13.0
22SH01121,S2798,2022-02-10,41,75.0,165,4.5,90,9.0
22SH01122,S2800,2022-02-10,41,95.5,210,4.0,90,9.0
22SH01123,S2814,2022-02-10,41,82.5,182,5.0,90,9.0
22SH01124,S2821,2022-02-10,41,69.0,152,4.0,100,10.0
22SH01125,S2824,2022-02-10,41,78.0,172,4.0,120,12.0
22SH01126,S2831,2022-02-10,41,86.0,189,4.0,130,13.0
22SH01127,S2835,2022-02-10,41,89.0,196,4.5,120,12.0
22SH01128,S2836,2022-02-10,41,86.5,190,5.0,110,11.0
22SH01129,S2837,2022-02-10,41,97.5,215,4.5,140,14.0
22SH01130,S2838,2022-02-10,41,74.5,164,4.0,120,12.0
22SH01131,S2842,2022-02-10,41,84.5,186,4.5,80,8.0
22SH01132,S2845,2022-02-10,41,89.5,197,5.0,140,14.0
22SH01133,S2846,2022-02-10,41,94.5,208,5.0,140,14.0
22SH01134,S2847,2022-02-10,41,87.0,191,4.5,100,10.0
22SH01135,S2854,2022-02-10,41,82.5,182,4.5,90,9.0
22SH01136,S2859,2022-02-10,41,81.0,178,3.5,120,12.0
22SH01137,S2865,2022-02-10,41,73.5,162,4.5,120,12.0
22SH01138,S2866,2022-02-10,41,90.5,199,4.0,160,16.0
22SH01139,S2870,2022-02-10,41,96.0,211,4.5,130,13.0
22SH01140,S2874,2022-02-10,41,71.5,157,4.5,120,12.0
22SH01141,S2877,2022-02-10,41,85.5,188,4.0,120,12.0
22SH01142,S2918,2022-02-10,41,88.0,194,4.5,110,11.0
22SH01143,S2928,2022-02-10,41,78.0,172,4.5,70,7.0
22SH01144,S2930,2022-02-10,41,84.0,185,4.5,80,8.0
22SH01145,S2931,2022-02-10,41,78.5,173,4.0,80,8.0
22SH01146,S2933,2022-02-10,41,84.0,185,4.0,90,9.0
22SH01147,S2936,2022-02-10,41,91.0,200,4.0,110,11.0
