UID,ETAG,SEX,GRFL,FLWT,SHEAR_DATE
09SH00001,Z9538,2,6.8,68,02/17/09
09SH00002,T1492,2,7.0,70,02/17/09
09SH00003,T0529,2,11.6,116,02/17/09
09SH00004,K4143,2,9.6,96,02/17/09
09SH00005,K2825,2,9.6,96,02/17/09
09SH00006,X5263,2,9.2,92,02/17/09
09SH00007,T1454,2,8.8,88,02/17/09
09SH00008,T1334,2,9.6,96,02/17/09
09SH00009,X4322,2,8.2,82,02/17/09
09SH00010,T1433,2,8.8,88,02/17/09
09SH00011,K3505,2,8.8,88,02/17/09
09SH00012,T1621,2,7.6,76,02/17/09
09SH00013,T1047,2,8.6,86,02/17/09
09SH00014,T1056,2,7.8,78,02/17/09
09SH00015,K3939,2,10.6,106,02/17/09
09SH00016,R4442,2,11.0,110,02/17/09
09SH00017,A8505,2,7.4,74,02/17/09
09SH00018,K3527,2,8.4,84,02/17/09
09SH00019,K3656,2,7.6,76,02/17/09
09SH00020,Z8953,2,11.0,110,02/17/09
09SH00021,T1131,2,9.0,90,02/17/09
09SH00022,T1300,2,9.4,94,02/17/09
09SH00023,Z9898,2,9.6,96,02/17/09
09SH00024,R2825,2,7.6,76,02/17/09
09SH00025,K3935,2,8.4,84,02/17/09
09SH00026,K4078,2,10.2,102,02/17/09
09SH00027,T1299,2,7.6,76,02/17/09
09SH00028,T0791,2,9.0,90,02/17/09
09SH00029,R2328,2,8.2,82,02/17/09
09SH00030,T1293,2,8.4,84,02/17/09
09SH00031,K3886,2,11.6,116,02/17/09
09SH00032,H1397,2,6.8,68,02/17/09
09SH00033,T0809,,8.4,84,02/17/09
09SH00034,K4103,2,10.4,104,02/17/09
09SH00035,T1359,2,10.8,108,02/17/09
09SH00036,T1781,2,8.8,88,02/17/09
09SH00037,H3118,2,7.2,72,02/17/09
09SH00038,T1284,2,8.2,82,02/17/09
09SH00039,K3651,2,11.0,110,02/17/09
09SH00040,A9715,2,9.8,98,02/17/09
09SH00041,T1507,2,7.8,78,02/17/09
09SH00042,T0301,2,6.4,64,02/17/09
09SH00043,K3736,2,9.6,96,02/17/09
09SH00044,T0248,2,9.2,92,02/17/09
09SH00045,Z8704,2,9.8,98,02/17/09
09SH00046,H2683,2,8.2,82,02/17/09
09SH00047,T0199,2,8.6,86,02/17/09
09SH00048,K3398,2,10.4,104,02/17/09
09SH00049,T0852,2,9.2,92,02/17/09
09SH00050,T0866,2,10.2,102,02/17/09
09SH00051,K3780,2,9.2,92,02/17/09
09SH00052,T0417,2,10.8,108,02/17/09
09SH00053,T9596,2,10.8,108,02/17/09
09SH00054,K3763,2,9.2,92,02/17/09
09SH00055,X2988,2,10.6,106,02/17/09
09SH00056,K3238,2,10.4,104,02/17/09
09SH00057,K4096,2,9.4,94,02/17/09
09SH00058,Z8750,2,7.0,70,02/17/09
09SH00059,A8394,2,5.2,52,02/17/09
09SH00060,K3588,2,10.0,100,02/17/09
09SH00061,R4688,2,10.0,100,02/17/09
09SH00062,H2189,2,7.0,70,02/17/09
09SH00063,R6835,2,10.0,100,02/17/09
09SH00064,T1005,2,10.2,102,02/17/09
09SH00065,X4865,2,6.8,68,02/17/09
09SH00066,H1564,2,5.4,54,02/17/09
09SH00067,T0517,2,9.6,96,02/17/09
09SH00068,K3237,2,8.0,80,02/17/09
09SH00069,K3586,2,9.4,94,02/17/09
09SH00070,T0518,2,9.2,92,02/17/09
09SH00071,A8670,2,6.2,62,02/17/09
09SH00072,H2952,2,8.2,82,02/17/09
09SH00073,T1436,2,7.6,76,02/17/09
09SH00074,K3690,2,10.6,106,02/17/09
09SH00075,H3389,2,5.4,54,02/17/09
09SH00076,K3804,2,11.0,110,02/17/09
09SH00077,T1670,2,9.6,96,02/17/09
09SH00078,K3133,2,7.4,74,02/17/09
09SH00079,R7044,2,9.0,90,02/17/09
09SH00080,T1155,2,8.6,86,02/17/09
09SH00081,T9534,2,7.2,72,02/17/09
09SH00082,T1243,2,9.6,96,02/17/09
09SH00083,Z8686,2,9.4,94,02/17/09
09SH00084,T1340,2,8.2,82,02/17/09
09SH00085,T1514,2,6.2,62,02/17/09
09SH00086,K3580,2,11.2,112,02/17/09
09SH00087,T1311,2,7.2,72,02/17/09
09SH00088,X3630,2,8.2,82,02/17/09
09SH00089,T0601,2,9.8,98,02/17/09
09SH00090,T1003,2,9.8,98,02/17/09
09SH00091,K4082,2,9.6,96,02/17/09
09SH00092,T9723,2,10.2,102,02/17/09
09SH00093,T1312,2,8.0,80,02/17/09
09SH00094,K4043,,6.8,68,02/17/09
09SH00095,T1357,2,7.6,76,02/17/09
09SH00096,K2521,2,9.0,90,02/17/09
09SH00097,T9812,2,7.8,78,02/17/09
09SH00098,R6945,2,8.6,86,02/17/09
09SH00099,T0685,2,10.4,104,02/17/09
09SH00100,T1313,2,9.2,92,02/17/09
09SH00101,K4087,2,9.0,90,02/17/09
09SH00102,T1754,2,7.6,76,02/17/09
09SH00103,X5084,2,8.2,82,02/17/09
09SH00104,K3074,2,9.0,90,02/17/09
09SH00105,K3522,2,12.0,120,02/17/09
09SH00106,T0238,2,9.8,98,02/17/09
09SH00107,K3528,2,9.6,96,02/17/09
09SH00108,K3783,2,11.0,110,02/17/09
09SH00109,R6447,2,9.2,92,02/17/09
09SH00110,K3946,2,7.4,74,02/17/09
09SH00111,T9459,2,12.4,124,02/17/09
09SH00112,R6394,2,9.0,90,02/17/09
09SH00113,T1431,2,9.4,94,02/17/09
09SH00114,R5094,2,9.0,90,02/17/09
09SH00115,T0722,,9.2,92,02/17/09
09SH00116,T0938,2,8.8,88,02/17/09
09SH00117,X5375,2,7.6,76,02/17/09
09SH00118,T1537,2,8.6,86,02/17/09
09SH00119,K3694,2,11.4,114,02/17/09
09SH00120,T1130,2,9.6,96,02/17/09
09SH00121,K3452,2,14.0,140,02/17/09
09SH00122,T1258,2,9.6,96,02/17/09
09SH00123,T9973,2,10.2,102,02/17/09
09SH00124,T8324,2,8.8,88,02/17/09
09SH00125,K3777,2,12.2,122,02/17/09
09SH00126,T0951,2,10.0,100,02/17/09
09SH00127,K3544,2,9.2,92,02/17/09
09SH00128,K2989,2,9.8,98,02/17/09
09SH00129,T0832,2,9.2,92,02/17/09
09SH00130,K3737,2,8.6,86,02/17/09
09SH00131,K3725,2,8.4,84,02/17/09
09SH00132,T0501,2,8.6,86,02/17/09
09SH00133,T0857,2,9.4,94,02/17/09
09SH00134,T1382,2,12.8,128,02/17/09
09SH00135,T0986,2,9.4,94,02/17/09
09SH00136,T0845,2,8.6,86,02/17/09
09SH00137,T1350,2,8.8,88,02/17/09
09SH00138,Z9628,2,9.8,98,02/17/09
09SH00139,T1599,2,7.6,76,02/17/09
09SH00140,T1135,2,9.2,92,02/17/09
09SH00141,X4494,2,8.8,88,02/17/09
09SH00142,T1240,2,7.6,76,02/17/09
09SH00143,K4075,2,10.0,100,02/17/09
09SH00144,X3670,2,8.6,86,02/17/09
09SH00145,K3820,2,10.0,100,02/17/09
09SH00146,X5420,2,8.0,80,02/17/09
09SH00147,K4060,2,10.8,108,02/17/09
09SH00148,K3840,2,7.6,76,02/17/09
09SH00149,T0243,2,9.8,98,02/17/09
09SH00150,T9570,2,11.4,114,02/17/09
09SH00151,K4056,2,10.0,100,02/17/09
09SH00152,T1828,2,8.6,86,02/17/09
09SH00153,T1538,2,10.2,102,02/17/09
09SH00154,T0329,2,10.8,108,02/17/09
09SH00155,T1509,2,9.0,90,02/17/09
09SH00156,X3642,2,7.4,74,02/17/09
09SH00157,T1611,2,9.2,92,02/17/09
09SH00158,T9898,2,7.2,72,02/17/09
09SH00159,K3849,2,9.8,98,02/17/09
09SH00160,T9492,2,8.8,88,02/17/09
09SH00161,T0498,2,8.8,88,02/17/09
09SH00162,K2951,2,12.4,124,02/17/09
09SH00163,T0882,2,8.4,84,02/17/09
09SH00164,K3010,2,11.2,112,02/17/09
09SH00165,X4679,2,8.0,80,02/17/09
09SH00166,X3481,2,10.0,100,02/17/09
09SH00167,X5083,2,7.4,74,02/17/09
09SH00168,T0846,2,6.4,64,02/17/09
09SH00169,X0773,2,7.6,76,02/17/09
09SH00170,X4566,2,6.6,66,02/17/09
09SH00171,K4023,2,9.6,96,02/17/09
09SH00172,H2934,2,5.4,54,02/17/09
09SH00173,T1548,2,8.6,86,02/17/09
09SH00174,X5336,2,7.2,72,02/17/09
09SH00175,T1684,2,8.6,86,02/17/09
09SH00176,X4794,2,8.4,84,02/17/09
09SH00177,X5239,2,8.0,80,02/17/09
09SH00178,K3921,2,10.2,102,02/17/09
09SH00179,T0889,2,9.8,98,02/17/09
09SH00180,T0306,2,6.6,66,02/17/09
09SH00181,K3872,2,9.8,98,02/17/09
09SH00182,T1127,2,9.2,92,02/17/09
09SH00183,R5347,2,9.6,96,02/17/09
09SH00184,T1462,2,8.8,88,02/17/09
09SH00185,T1674,2,7.2,72,02/17/09
09SH00186,K4116,2,12.0,120,02/17/09
09SH00187,R6650,2,7.4,74,02/17/09
09SH00188,T0074,2,12.2,122,02/17/09
09SH00189,T1552,2,9.8,98,02/17/09
09SH00190,T1291,2,10.4,104,02/17/09
09SH00191,T0304,2,8.0,80,02/17/09
09SH00192,K3936,2,9.6,96,02/17/09
09SH00193,T1237,2,8.8,88,02/17/09
09SH00194,X3057,2,10.4,104,02/17/09
09SH00195,K3931,2,9.8,98,02/17/09
09SH00196,T0933,2,8.2,82,02/17/09
09SH00197,T0714,2,7.0,70,02/17/09
09SH00198,R1884,2,9.8,98,02/17/09
09SH00199,H3071,2,8.2,82,02/17/09
09SH00200,T1358,2,8.4,84,02/17/09
09SH00201,K3937,2,7.2,72,02/17/09
09SH00202,T1409,2,9.2,92,02/17/09
09SH00203,T1279,2,6.2,62,02/17/09
09SH00204,T1795,2,7.6,76,02/17/09
09SH00205,T1065,2,9.2,92,02/17/09
09SH00206,K3352,2,8.0,80,02/17/09
09SH00207,T1162,2,9.8,98,02/17/09
09SH00208,T1809,2,7.0,70,02/17/09
09SH00209,T0541,2,10.2,102,02/17/09
09SH00210,K4062,2,6.2,62,02/17/09
09SH00211,T1197,2,7.6,76,02/17/09
09SH00212,T1296,2,9.2,92,02/17/09
09SH00213,T1091,2,7.8,78,02/17/09
09SH00214,T1787,2,6.8,68,02/17/09
09SH00215,T1336,2,7.6,76,02/17/09
09SH00216,K3663,2,9.6,96,02/17/09
09SH00217,K1704,2,8.4,84,02/17/09
09SH00218,NOTAG,,5.6,56,02/17/09
09SH00219,T0509,2,9.6,96,02/17/09
09SH00220,T1052,2,10.4,104,02/17/09
09SH00221,T1421,2,7.2,72,02/17/09
09SH00222,T0850,2,7.8,78,02/17/09
09SH00223,K3244,2,10.0,100,02/17/09
09SH00224,K3087,2,10.6,106,02/17/09
09SH00225,R5314,2,8.0,80,02/17/09
09SH00226,K3432,2,8.0,80,02/17/09
09SH00227,X4397,2,9.8,98,02/17/09
09SH00228,K3877,2,8.4,84,02/17/09
09SH00229,K3805,2,8.2,82,02/17/09
09SH00230,K2898,2,7.8,78,02/17/09
09SH00231,T1455,2,8.6,86,02/17/09
09SH00232,K3463,2,10.0,100,02/17/09
09SH00233,K3390,2,11.2,112,02/17/09
09SH00234,K2871,2,11.2,112,02/17/09
09SH00235,T1196,2,9.6,96,02/17/09
09SH00236,K3325,2,15.0,150,02/17/09
09SH00237,T1163,2,11.4,114,02/17/09
09SH00238,K3353,2,8.4,84,02/17/09
09SH00239,X4331,2,8.2,82,02/17/09
09SH00240,K3004,2,7.6,76,02/17/09
09SH00241,X0617,2,11.4,114,02/17/09
09SH00242,T9521,2,13.2,132,02/17/09
09SH00243,T1307,2,7.4,74,02/17/09
09SH00244,T1161,2,7.2,72,02/17/09
09SH00245,T9806,2,9.8,98,02/17/09
09SH00246,R3112,2,11.2,112,02/17/09
09SH00247,T1376,2,10.4,104,02/17/09
09SH00248,T0538,2,9.4,94,02/17/09
09SH00249,K4050,2,9.6,96,02/17/09
09SH00250,R6343,2,11.2,112,02/17/09
09SH00251,K3750,2,10.4,104,02/17/09
09SH00252,T1583,2,8.8,88,02/17/09
09SH00253,T9945,2,9.4,94,02/17/09
09SH00254,T0984,2,11.4,114,02/17/09
09SH00255,T1167,2,8.6,86,02/17/09
09SH00256,K2878,2,11.0,110,02/17/09
09SH00257,R5273,2,8.0,80,02/17/09
09SH00258,T1414,2,9.4,94,02/17/09
09SH00259,R6492,2,12.0,120,02/17/09
09SH00260,K3720,2,9.2,92,02/17/09
09SH00261,K3289,2,10.8,108,02/17/09
09SH00262,K4101,2,10.0,100,02/17/09
09SH00263,R6347,2,9.8,98,02/17/09
09SH00264,T1790,2,9.6,96,02/17/09
09SH00265,R3830,2,5.2,52,02/17/09
09SH00266,T9715,2,11.6,116,02/17/09
09SH00267,A9608,2,5.4,54,02/17/09
09SH00268,R4114,2,7.8,78,02/17/09
09SH00269,R4691,2,13.4,134,02/17/09
09SH00270,T8455,2,8.6,86,02/17/09
09SH00271,H3107,2,6.2,62,02/17/09
09SH00272,T0801,2,10.8,108,02/17/09
09SH00273,T9842,2,10.8,108,02/17/09
09SH00274,K3032,2,11.0,110,02/17/09
09SH00275,T1329,2,10.2,102,02/17/09
09SH00276,T1415,2,6.2,62,02/17/09
09SH00277,T0398,2,9.4,94,02/17/09
09SH00278,T1331,2,8.4,84,02/17/09
09SH00279,T1274,2,9.2,92,02/17/09
09SH00280,T0751,2,8.8,88,02/17/09
09SH00281,T1736,2,9.0,90,02/17/09
09SH00282,K3760,2,8.6,86,02/17/09
09SH00283,T1673,2,11.0,110,02/17/09
09SH00284,K3129,2,8.8,88,02/17/09
09SH00285,K3462,2,11.4,114,02/17/09
09SH00286,R4822,2,9.2,92,02/17/09
09SH00287,T1171,2,11.6,116,02/17/09
09SH00288,T0904,2,7.6,76,02/17/09
09SH00289,T1125,2,10.8,108,02/17/09
09SH00290,R5907,2,8.4,84,02/17/09
09SH00291,T0799,2,9.0,90,02/17/09
09SH00292,K3023,2,8.8,88,02/17/09
09SH00293,T1333,2,9.0,90,02/17/09
09SH00294,T1108,2,7.0,70,02/17/09
09SH00295,T1738,2,10.4,104,02/17/09
09SH00296,T1302,2,9.4,94,02/17/09
09SH00297,X5181,2,7.6,76,02/17/09
09SH00298,H2726,2,6.4,64,02/17/09
09SH00299,K4131,2,10.4,104,02/17/09
09SH00300,T1566,2,7.6,76,02/17/09
09SH00301,T0181,2,9.8,98,02/17/09
09SH00302,T1391,2,7.8,78,02/17/09
09SH00303,K3712,2,11.2,112,02/17/09
09SH00304,T1016,2,9.2,92,02/17/09
09SH00305,R4990,2,5.8,58,02/17/09
09SH00306,K3865,2,11.8,118,02/17/09
09SH00307,T0537,2,10.2,102,02/17/09
09SH00308,K4004,2,9.8,98,02/17/09
09SH00309,T1385,2,8.6,86,02/17/09
09SH00310,T0016,2,9.0,90,02/17/09
09SH00311,H3328,2,5.8,58,02/17/09
09SH00312,T1398,2,7.8,78,02/17/09
09SH00313,R3898,2,8.4,84,02/17/09
09SH00314,K2200,2,8.2,82,02/17/09
09SH00315,K3239,2,8.6,86,02/17/09
09SH00316,T1309,2,8.6,86,02/17/09
09SH00317,T1708,2,6.0,60,02/17/09
09SH00318,H0407,2,5.6,56,02/17/09
09SH00319,T1294,2,11.0,110,02/17/09
09SH00320,H3407,2,6.2,62,02/17/09
09SH00321,K3431,2,9.2,92,02/17/09
09SH00322,K2385,2,10.2,102,02/17/09
09SH00323,T0924,2,8.0,80,02/17/09
09SH00324,T9918,2,10.2,102,02/17/09
09SH00325,T9826,2,6.6,66,02/17/09
09SH00326,X5305,2,4.8,48,02/17/09
09SH00327,T1214,2,10.2,102,02/17/09
09SH00328,T1769,2,10.6,106,02/17/09
09SH00329,T0992,2,9.6,96,02/17/09
09SH00330,K3464,2,13.0,130,02/17/09
09SH00331,T0194,2,9.2,92,02/17/09
09SH00332,T1636,2,10.4,104,02/17/09
09SH00333,K3812,2,12.8,128,02/17/09
09SH00334,T1441,2,8.0,80,02/17/09
09SH00335,T9325,2,8.0,80,02/17/09
09SH00336,H3160,2,5.6,56,02/17/09
09SH00337,T0836,2,10.0,100,02/17/09
09SH00338,T0925,2,10.4,104,02/17/09
09SH00339,T1140,2,10.0,100,02/17/09
09SH00340,K3897,2,11.2,112,02/17/09
09SH00341,T1659,2,9.2,92,02/17/09
09SH00342,H3036,2,6.6,66,02/17/09
09SH00343,T0821,2,8.8,88,02/17/09
09SH00344,T1722,2,9.4,94,02/17/09
09SH00345,T1541,2,7.0,70,02/17/09
09SH00346,03160,2,9.4,94,02/17/09
09SH00347,T1422,2,8.0,80,02/17/09
09SH00348,K3718,2,11.2,112,02/17/09
09SH00349,R5931,2,11.2,112,02/17/09
09SH00350,K3338,2,10.4,104,02/17/09
09SH00351,T9902,2,7.8,78,02/17/09
09SH00352,T1494,2,8.0,80,02/17/09
09SH00353,K3717,2,10.6,106,02/17/09
09SH00354,T1782,2,9.8,98,02/17/09
09SH00355,T9291,2,8.0,80,02/17/09
09SH00356,K3966,2,5.4,54,02/17/09
09SH00357,T9145,2,9.8,98,02/17/09
09SH00358,K4071,2,7.8,78,02/17/09
09SH00359,T0098,2,12.6,126,02/17/09
09SH00360,A8616,2,6.8,68,02/17/09
09SH00361,K3466,2,10.0,100,02/17/09
09SH00362,T1608,2,6.8,68,02/17/09
09SH00363,T1320,2,9.4,94,02/17/09
09SH00364,K3677,2,8.2,82,02/17/09
09SH00365,T0785,2,9.8,98,02/17/09
09SH00366,X4332,2,6.2,62,02/17/09
09SH00367,T0902,2,9.4,94,02/17/09
09SH00368,T0915,2,9.6,96,02/17/09
09SH00369,T1027,2,9.2,92,02/17/09
09SH00370,T1399,2,8.4,84,02/17/09
09SH00371,T1563,2,9.2,92,02/17/09
09SH00372,K3590,2,9.4,94,02/17/09
09SH00373,Z9537,2,9.2,92,02/17/09
09SH00374,K3035,2,9.4,94,02/17/09
09SH00375,T1058,2,10.2,102,02/17/09
09SH00376,X5454,2,12.2,122,02/17/09
09SH00377,X4830,2,8.6,86,02/17/09
09SH00378,T0460,2,10.2,102,02/17/09
09SH00379,T1089,2,9.6,96,02/17/09
09SH00380,T1379,2,9.2,92,02/17/09
09SH00381,T1669,2,8.6,86,02/17/09
09SH00382,T8938,2,8.4,84,02/17/09
09SH00383,T0358,2,10.2,102,02/17/09
09SH00384,Z9425,2,9.6,96,02/17/09
09SH00385,T1292,2,8.6,86,02/17/09
09SH00386,K4268,,8.6,86,02/17/09
09SH00387,X3214,2,9.8,98,02/17/09
09SH00388,K3469,2,8.6,86,02/17/09
09SH00389,K2333,2,9.6,96,02/17/09
09SH00390,R2864,2,12.6,126,02/17/09
09SH00391,K3652,2,11.6,116,02/17/09
09SH00392,T0963,2,9.4,94,02/17/09
09SH00393,T9729,2,8.2,82,02/17/09
09SH00394,T1700,2,11.4,114,02/17/09
09SH00395,R2280,2,8.6,86,02/17/09
09SH00396,T9126,2,10.6,106,02/17/09
09SH00397,T0943,2,9.8,98,02/17/09
09SH00398,K3124,2,8.0,80,02/17/09
09SH00399,X0328,2,8.8,88,02/17/09
09SH00400,T0957,2,8.8,88,02/17/09
09SH00401,T8717,2,8.8,88,02/17/09
09SH00402,T9557,2,8.8,88,02/17/09
09SH00403,R5284,2,9.4,94,02/17/09
09SH00404,T0599,2,7.2,72,02/17/09
09SH00405,T0343,2,4.8,48,02/17/09
09SH00406,K3446,2,11.6,116,02/17/09
09SH00407,T9601,2,9.6,96,02/17/09
09SH00408,T0095,2,9.2,92,02/17/09
09SH00409,K3595,2,12.2,122,02/17/09
09SH00410,T0805,2,9.2,92,02/17/09
09SH00411,K3361,2,11.6,116,02/17/09
09SH00412,R5327,2,9.0,90,02/17/09
09SH00413,T0788,2,9.2,92,02/17/09
09SH00414,T1297,2,8.2,82,02/17/09
09SH00415,K1888,2,9.8,98,02/17/09
09SH00416,T1051,2,10.2,102,02/17/09
09SH00417,K3754,2,12.2,122,02/17/09
09SH00418,K4104,2,9.8,98,02/17/09
09SH00419,R1974,2,9.0,90,02/17/09
09SH00420,T1144,2,9.2,92,02/17/09
09SH00421,K3283,2,9.4,94,02/17/09
09SH00422,T0904,2,8.6,86,02/17/09
09SH00423,T1532,2,7.8,78,02/17/09
09SH00424,K3263,2,12.6,126,02/17/09
09SH00425,T0885,2,12.6,126,02/17/09
09SH00426,K4144,2,10.8,108,02/17/09
09SH00427,K3109,2,10.6,106,02/17/09
09SH00428,T0826,2,7.8,78,02/17/09
09SH00429,X2991,2,9.8,98,02/17/09
09SH00430,T9871,2,10.6,106,02/17/09
09SH00431,K3727,2,9.8,98,02/17/09
09SH00432,T1518,2,8.2,82,02/17/09
09SH00433,K3639,2,9.8,98,02/17/09
09SH00434,T0371,2,7.0,70,02/17/09
09SH00435,K2915,2,10.0,100,02/17/09
09SH00436,T1647,2,9.4,94,02/17/09
09SH00437,K3846,2,7.4,74,02/17/09
09SH00438,X5215,2,5.6,56,02/17/09
09SH00439,K3457,2,10.0,100,02/17/09
09SH00440,T0494,2,13.6,136,02/17/09
09SH00441,T1510,2,9.8,98,02/17/09
09SH00442,K3013,2,10.4,104,02/17/09
09SH00443,T0344,2,9.2,92,02/17/09
09SH00444,T1234,2,12.6,126,02/17/09
09SH00445,T8534,2,9.0,90,02/17/09
09SH00446,X5094,2,5.6,56,02/17/09
09SH00447,K3681,2,12.0,120,02/17/09
09SH00448,K3280,2,9.0,90,02/17/09
09SH00449,T0106,2,11.0,110,02/17/09
09SH00450,T1141,2,8.6,86,02/17/09
09SH00451,X5065,2,8.6,86,02/17/09
09SH00452,K3723,2,11.0,110,02/17/09
09SH00453,K4026,2,9.6,96,02/17/09
09SH00454,K4041,2,9.0,90,02/17/09
09SH00455,T0787,2,8.6,86,02/17/09
09SH00456,T1592,2,7.2,72,02/17/09
09SH00457,T1582,2,7.8,78,02/17/09
09SH00458,T1756,2,7.8,78,02/17/09
09SH00459,T1593,2,8.0,80,02/17/09
09SH00460,K3991,2,6.8,68,02/17/09
09SH00461,K3322,2,9.8,98,02/17/09
09SH00462,X3511,2,9.0,90,02/17/09
09SH00463,K3392,2,7.8,78,02/17/09
09SH00464,T1704,2,8.6,86,02/17/09
09SH00465,T0408,2,10.4,104,02/17/09
09SH00466,A8405,2,5.2,52,02/17/09
09SH00467,T1542,2,8.4,84,02/17/09
09SH00468,K3240,2,11.2,112,02/17/09
09SH00469,X4534,2,10.8,108,02/17/09
09SH00470,X0573,2,8.8,88,02/17/09
09SH00471,X4980,2,10.0,100,02/17/09
09SH00472,T0242,2,8.2,82,02/17/09
09SH00473,T9949,2,11.4,114,02/17/09
09SH00474,T1145,2,9.4,94,02/17/09
09SH00475,X5155,2,7.0,70,02/17/09
09SH00476,R5386,2,7.6,76,02/17/09
09SH00477,T0725,2,12.8,128,02/17/09
09SH00478,T0456,2,14.0,140,02/17/09
09SH00479,T1767,2,8.8,88,02/17/09
09SH00480,K3769,2,9.8,98,02/17/09
09SH00481,K3802,2,8.6,86,02/17/09
09SH00482,K3994,2,7.2,72,02/17/09
09SH00483,K3363,2,11.0,110,02/17/09
09SH00484,K4106,2,9.2,92,02/17/09
09SH00485,T1830,2,6.2,62,02/17/09
09SH00486,K3864,2,8.4,84,02/17/09
09SH00487,T1006,2,7.2,72,02/17/09
09SH00488,T1090,2,8.4,84,02/17/09
09SH00489,T9914,2,8.4,84,02/17/09
09SH00490,T0295,2,9.2,92,02/17/09
09SH00491,T0657,2,10.2,102,02/17/09
09SH00492,X5388,2,8.0,80,02/17/09
09SH00493,T0891,2,9.0,90,02/17/09
09SH00494,T1622,2,7.8,78,02/17/09
09SH00495,T1373,2,8.8,88,02/17/09
09SH00496,T9376,2,8.4,84,02/17/09
09SH00497,K3839,2,5.0,50,02/17/09
09SH00498,K3976,2,8.0,80,02/17/09
09SH00499,T1121,2,10.2,102,02/17/09
09SH00500,K2400,2,13.2,132,02/17/09
09SH00501,T1747,2,8.4,84,02/17/09
09SH00502,K3883,2,10.2,102,02/17/09
09SH00503,R5230,2,8.2,82,02/17/09
09SH00504,K3161,2,14.8,148,02/17/09
09SH00505,T1672,2,7.8,78,02/17/09
09SH00506,T9638,2,10.4,104,02/17/09
09SH00507,T0155,2,9.2,92,02/17/09
09SH00508,T1033,2,11.6,116,02/17/09
09SH00509,H2987,2,6.2,62,02/17/09
09SH00510,K4137,2,10.6,106,02/17/09
09SH00511,T0449,2,11.0,110,02/17/09
09SH00512,T1746,2,6.2,62,02/17/09
09SH00513,K3844,2,7.4,74,02/17/09
09SH00514,T1181,2,9.4,94,02/17/09
09SH00515,K3508,2,11.2,112,02/17/09
09SH00516,T9982,2,10.8,108,02/17/09
09SH00517,T1633,2,9.0,90,02/17/09
09SH00518,X4791,2,7.6,76,02/17/09
09SH00519,X5275,2,6.6,66,02/17/09
09SH00520,R5317,2,7.2,72,02/17/09
09SH00521,K3956,2,10.0,100,02/17/09
09SH00522,T1424,2,6.2,62,02/17/09
09SH00523,X3515,2,9.2,92,02/17/09
09SH00524,T1198,2,9.4,94,02/17/09
09SH00525,K4031,2,11.2,112,02/17/09
09SH00526,K4112,2,6.8,68,02/17/09
09SH00527,X3228,2,9.0,90,02/17/09
09SH00528,K3384,2,12.0,120,02/17/09
09SH00529,T1023,2,10.8,108,02/17/09
09SH00530,K3683,2,11.6,116,02/17/09
09SH00531,T9621,2,8.2,82,02/17/09
09SH00532,T9177,2,9.2,92,02/17/09
09SH00533,T1343,2,9.4,94,02/17/09
09SH00534,X5072,2,6.6,66,02/17/09
09SH00535,R2446,2,8.8,88,02/17/09
09SH00536,T0303,2,13.0,130,02/17/09
09SH00537,X5233,2,7.4,74,02/17/09
09SH00538,T0780,2,7.6,76,02/17/09
09SH00539,R6762,2,10.4,104,02/17/09
09SH00540,T1363,2,11.6,116,02/17/09
09SH00541,T9528,2,8.4,84,02/17/09
09SH00542,K3414,2,11.6,116,02/17/09
09SH00543,T9878,2,8.0,80,02/17/09
09SH00544,T0035,2,8.2,82,02/17/09
09SH00545,T9506,2,7.0,70,02/17/09
09SH00546,T0313,2,9.6,96,02/17/09
09SH00547,X4710,1,7.8,78,02/17/09
09SH00548,H2948,2,8.0,80,02/17/09
09SH00549,T1250,2,10.4,104,02/17/09
09SH00550,K3385,2,10.6,106,02/17/09
09SH00551,X3634,2,7.8,78,02/17/09
09SH00552,T0134,2,10.4,104,02/17/09
09SH00553,X5066,2,8.4,84,02/17/09
09SH00554,K3731,2,7.2,72,02/17/09
09SH00555,X3331,2,8.8,88,02/17/09
09SH00556,T1349,2,7.8,78,02/17/09
09SH00557,X5129,2,7.6,76,02/17/09
09SH00558,K3682,2,8.0,80,02/17/09
09SH00559,K4068,2,7.8,78,02/17/09
09SH00560,T1242,2,8.6,86,02/17/09
09SH00561,T0702,2,8.8,88,02/17/09
09SH00562,X5217,2,7.0,70,02/17/09
09SH00563,T1530,2,7.8,78,02/17/09
09SH00564,K3029,2,10.2,102,02/17/09
09SH00565,T0291,2,7.0,70,02/17/09
09SH00566,K3368,2,13.6,136,02/17/09
09SH00567,X3239,2,10.4,104,02/17/09
09SH00568,K2480,2,9.4,94,02/17/09
09SH00569,T1695,2,10.6,106,02/17/09
09SH00570,R2816,2,7.8,78,02/17/09
09SH00571,K3629,2,9.0,90,02/17/09
09SH00572,K3401,2,7.2,72,02/17/09
09SH00573,X4567,2,9.8,98,02/17/09
09SH00574,T1110,2,8.6,86,02/17/09
09SH00575,T1723,2,8.0,80,02/17/09
09SH00576,T1129,2,8.6,86,02/17/09
09SH00577,K3594,2,7.2,72,02/17/09
09SH00578,T0880,2,9.2,92,02/17/09
09SH00579,T9874,2,7.2,72,02/17/09
09SH00580,X4385,2,8.6,86,02/17/09
09SH00581,R5313,2,8.2,82,02/17/09
