UID,ETAG,SEX,GRFL,FLWT,SHEAR_DATE
08SH01199,K3760,2,9.6,96,2/18/08
08SH01200,K3763,2,10.6,106,2/18/08
08SH01201,K3769,2,10.2,102,2/18/08
08SH01202,K3770,2,10.8,108,2/18/08
08SH01203,K3774,2,6.8,68,2/18/08
08SH01204,K3776,2,8.2,82,2/18/08
08SH01205,K3777,2,10.2,102,2/18/08
08SH01206,K3780,2,9.4,94,2/18/08
08SH01207,K3783,2,8.6,86,2/18/08
08SH01208,K3789,2,11.8,118,2/18/08
08SH01209,K3790,2,8.2,82,2/18/08
08SH01210,K3796,2,9.8,98,2/18/08
08SH01211,K3797,2,10.2,102,2/18/08
08SH01212,K3802,2,9.0,90,2/18/08
08SH01213,K3804,2,11.6,116,2/18/08
08SH01214,K3805,2,9.0,90,2/18/08
08SH01215,K3806,2,9.6,96,2/18/08
08SH01216,K3807,2,10.6,106,2/18/08
08SH01217,K3812,2,12.4,124,2/18/08
08SH01218,K3820,2,6.6,66,2/18/08
08SH01219,K3823,2,11.0,110,2/18/08
08SH01220,K3833,2,9.2,92,2/18/08
08SH01221,K3838,2,6.2,62,2/19/08
08SH01222,K3839,2,7.8,78,2/19/08
08SH01223,K3840,2,7.6,76,2/19/08
08SH01224,K3843,2,11.4,114,2/19/08
08SH01225,K3844,2,8.6,86,2/19/08
08SH01226,K3846,2,7.0,70,2/19/08
08SH01227,K3847,1,5.8,58,2/20/08
08SH01228,K3849,2,7.0,70,2/19/08
08SH01229,K3850,1,7.8,78,2/20/08
08SH01230,K3852,1,6.6,66,2/20/08
08SH01231,K3854,1,8.2,82,2/20/08
08SH01232,K3858,2,6.2,62,2/19/08
08SH01233,K3863,1,6.4,64,2/20/08
08SH01234,K3864,2,8.8,88,2/19/08
08SH01235,K3865,2,6.8,68,2/19/08
08SH01236,K3872,2,8.2,82,2/19/08
08SH01237,K3875,1,5.8,58,2/20/08
08SH01238,K3877,2,8.4,84,2/19/08
08SH01239,K3878,1,5.6,56,2/20/08
08SH01240,K3879,1,6.6,66,2/20/08
08SH01241,K3880,2,8.4,84,2/19/08
08SH01242,K3883,2,8.6,86,2/19/08
08SH01243,K3886,2,9.0,90,2/19/08
08SH01244,K3888,1,5.8,58,2/20/08
08SH01245,K3890,1,8.4,84,2/20/08
08SH01246,K3892,1,6.6,66,2/20/08
08SH01247,K3895,1,9.0,90,2/20/08
08SH01248,K3897,2,8.6,86,2/19/08
08SH01249,K3905,2,7.6,76,2/19/08
08SH01250,K3907,2,7.4,74,2/19/08
08SH01251,K3914,2,5.4,54,2/19/08
08SH01252,K3915,1,6.4,64,2/20/08
08SH01253,K3916,1,7.0,70,2/20/08
08SH01254,K3918,2,7.4,74,2/19/08
08SH01255,K3919,1,9.6,96,2/20/08
08SH01256,K3921,2,9.8,98,2/19/08
08SH01257,K3922,1,7.2,72,2/20/08
08SH01258,K3926,2,5.2,52,2/19/08
08SH01259,K3931,2,8.4,84,2/19/08
08SH01260,K3933,2,6.2,62,2/19/08
08SH01261,K3934,1,6.8,68,2/20/08
08SH01262,K3935,2,7.0,70,2/19/08
08SH01263,K3936,2,6.8,68,2/19/08
08SH01264,K3937,2,6.2,62,2/19/08
08SH01265,K3939,2,10.2,102,2/19/08
08SH01266,K3946,2,6.6,66,2/19/08
08SH01267,K3951,2,7.2,72,2/19/08
08SH01268,K3955,1,7.4,74,2/20/08
08SH01269,K3956,2,8.2,82,2/19/08
08SH01270,K3960,1,8.6,86,2/20/08
08SH01271,K3966,2,7.0,70,2/19/08
08SH01272,K3970,1,7.8,78,2/20/08
08SH01273,K3973,1,7.2,72,2/20/08
08SH01274,K3976,2,7.4,74,2/19/08
08SH01275,K3977,2,6.8,68,2/19/08
08SH01276,K3982,1,6.2,62,2/20/08
08SH01277,K3987,1,5.4,54,2/20/08
08SH01278,K3989,2,6.2,62,2/19/08
08SH01279,K3990,2,8.8,88,2/19/08
08SH01280,K3991,2,5.6,56,2/19/08
08SH01281,K3994,2,5.4,54,2/19/08
08SH01282,K4000,2,7.6,76,2/19/08
08SH01283,K4004,2,7.4,74,2/19/08
08SH01284,K4006,1,7.0,70,2/20/08
08SH01285,K4007,2,7.0,70,2/19/08
08SH01286,K4010,1,9.0,90,2/20/08
08SH01287,K4011,2,7.2,72,2/19/08
08SH01288,K4020,1,7.0,70,2/20/08
08SH01289,K4023,2,8.0,80,2/19/08
08SH01290,K4025,1,6.8,68,2/20/08
08SH01291,K4026,2,6.2,62,2/19/08
08SH01292,K4028,1,6.2,62,2/20/08
08SH01293,K4029,2,6.0,60,2/19/08
08SH01294,K4030,2,8.4,84,2/19/08
08SH01295,K4031,2,6.6,66,2/19/08
08SH01296,K4032,1,6.6,66,2/20/08
08SH01297,K4033,1,7.0,70,2/20/08
08SH01298,K4034,2,6.6,66,2/19/08
08SH01299,K4036,2,6.4,64,2/19/08
08SH01300,K4039,2,7.6,76,2/19/08
08SH01301,K4041,2,7.4,74,2/19/08
08SH01302,K4044,1,6.4,64,2/20/08
08SH01303,K4046,1,7.4,74,2/20/08
08SH01304,K4048,1,7.0,70,2/20/08
08SH01305,K4049,1,8.0,80,2/20/08
08SH01306,K4050,2,7.8,78,2/19/08
08SH01307,K4053,2,9.6,96,2/19/08
08SH01308,K4056,2,0.0,0,
08SH01309,K4057,1,7.8,78,2/20/08
08SH01310,K4060,2,8.2,82,2/19/08
08SH01311,K4062,2,7.0,70,2/19/08
08SH01312,K4064,1,5.8,58,2/20/08
08SH01313,K4065,2,7.4,74,2/19/08
08SH01314,K4068,2,7.2,72,2/19/08
08SH01315,K4071,2,7.2,72,2/19/08
08SH01316,K4073,1,6.8,68,2/20/08
08SH01317,K4075,2,9.0,90,2/19/08
08SH01318,K4076,1,6.4,64,2/20/08
08SH01319,K4078,2,7.2,72,2/19/08
08SH01320,K4081,2,7.0,70,2/19/08
08SH01321,K4082,2,6.4,64,2/19/08
08SH01322,K4087,2,9.2,92,2/19/08
08SH01323,K4089,1,8.0,80,2/20/08
08SH01324,K4090,1,5.4,54,2/20/08
08SH01325,K4091,1,7.2,72,2/20/08
08SH01326,K4096,2,5.6,56,2/19/08
08SH01327,K4101,2,6.8,68,2/19/08
08SH01328,K4102,1,9.6,96,2/20/08
08SH01329,K4103,2,7.6,76,2/19/08
08SH01330,K4104,2,8.8,88,2/19/08
08SH01331,K4106,2,7.0,70,2/19/08
08SH01332,K4107,1,8.0,80,2/20/08
08SH01333,K4108,2,6.6,66,2/19/08
08SH01334,K4111,1,7.2,72,2/20/08
08SH01335,K4112,2,6.0,60,2/19/08
08SH01336,K4116,2,10.6,106,2/19/08
08SH01337,K4117,2,5.2,52,2/19/08
08SH01338,K4120,1,7.0,70,2/20/08
08SH01339,K4125,2,7.8,78,2/19/08
08SH01340,K4131,2,7.2,72,2/19/08
08SH01341,K4137,2,6.6,66,2/19/08
08SH01342,K4139,1,5.6,56,2/20/08
08SH01343,K4143,2,7.2,72,2/19/08
08SH01344,K4144,2,5.4,54,2/19/08
08SH01345,P0027,2,9.6,96,2/20/08
08SH01346,P0050,2,4.4,44,2/19/08
08SH01347,P0076,2,0.0,0,
08SH01348,P0149,2,5.6,56,2/19/08
08SH01349,P0151,2,5.8,58,2/19/08
08SH01350,P0204,2,4.6,46,2/19/08
08SH01351,P0317,2,7.8,78,2/19/08
08SH01352,P0323,2,6.8,68,2/20/08
08SH01353,R0167,2,11.4,114,2/20/08
08SH01354,R0203,2,9.4,94,2/19/08
08SH01355,R0330,2,0.0,0,
08SH01356,R0387,2,10.6,106,2/20/08
08SH01357,R0444,2,11.2,112,2/20/08
08SH01358,R0627,2,9.6,96,2/20/08
08SH01359,R0691,2,10.4,104,2/20/08
08SH01360,R0741,2,9.4,94,2/20/08
08SH01361,R0824,2,10.4,104,2/20/08
08SH01362,R0949,2,9.4,94,2/20/08
08SH01363,R0995,2,11.2,112,2/18/08
08SH01364,R1089,2,9.4,94,2/20/08
08SH01365,R1186,2,11.2,112,2/18/08
08SH01366,R1194,2,8.2,82,2/18/08
08SH01367,R1196,2,7.4,74,2/20/08
08SH01368,R1197,2,11.0,110,2/20/08
08SH01369,R1224,2,10.2,102,2/18/08
08SH01370,R1237,2,7.8,78,2/19/08
08SH01371,R1248,2,12.0,120,2/18/08
08SH01372,R1259,2,9.6,96,2/19/08
08SH01373,R1285,2,7.8,78,2/18/08
08SH01374,R1320,2,8.8,88,2/18/08
08SH01375,R1333,2,9.0,90,2/18/08
08SH01376,R1374,2,8.0,80,2/18/08
08SH01377,R1433,2,8.4,84,2/18/08
08SH01378,R1439,2,9.2,92,2/18/08
08SH01379,R1457,2,9.0,90,2/18/08
08SH01380,R1549,2,11.2,112,2/18/08
08SH01381,R1563,2,11.2,112,2/18/08
08SH01382,R1575,2,7.2,72,2/20/08
08SH01383,R1628,2,8.0,80,2/19/08
08SH01384,R1663,2,13.4,134,2/20/08
08SH01385,R1746,2,8.6,86,2/18/08
08SH01386,R1806,2,8.6,86,2/19/08
08SH01387,R1865,2,8.2,82,2/18/08
08SH01388,R1884,2,8.0,80,2/18/08
08SH01389,R1974,2,11.2,112,2/18/08
08SH01390,R2054,2,5.8,58,2/18/08
08SH01391,R2173,2,11.2,112,2/18/08
08SH01392,R2205,2,8.4,84,2/18/08
08SH01393,R2208,2,6.6,66,2/18/08
08SH01394,R2219,2,10.4,104,2/20/08
08SH01395,R2220,2,9.2,92,2/18/08
08SH01396,R2227,2,8.8,88,2/18/08
08SH01397,R2254,2,8.6,86,2/18/08
08SH01398,R2280,2,10.4,104,2/18/08
08SH01399,R2281,2,9.6,96,2/18/08
08SH01400,R2314,2,9.2,92,2/20/08
08SH01401,R2322,2,9.8,98,2/18/08
08SH01402,R2328,2,9.2,92,2/18/08
08SH01403,R2357,2,9.2,92,2/18/08
08SH01404,R2365,2,8.0,80,2/18/08
08SH01405,R2374,2,7.8,78,2/18/08
08SH01406,R2377,2,9.8,98,2/18/08
08SH01407,R2384,2,7.8,78,2/18/08
08SH01408,R2396,2,11.4,114,2/18/08
08SH01409,R2433,2,9.2,92,2/18/08
08SH01410,R2441,2,8.8,88,2/18/08
08SH01411,R2446,2,9.0,90,2/18/08
08SH01412,R2501,2,9.2,92,2/18/08
08SH01413,R2502,2,9.8,98,2/20/08
08SH01414,R2521,2,8.6,86,2/18/08
08SH01415,R2524,2,8.8,88,2/20/08
08SH01416,R2541,2,8.2,82,2/18/08
08SH01417,R2549,2,8.8,88,2/18/08
08SH01418,R2550,2,10.0,100,2/19/08
08SH01419,R2555,2,9.4,94,2/18/08
08SH01420,R2578,2,7.4,74,2/18/08
08SH01421,R2612,2,10.2,102,2/18/08
08SH01422,R2615,2,9.8,98,2/18/08
08SH01423,R2635,2,9.8,98,2/20/08
08SH01424,R2677,2,8.6,86,2/18/08
08SH01425,R2689,2,10.4,104,2/18/08
08SH01426,R2699,2,11.2,112,2/18/08
08SH01427,R2709,2,9.0,90,2/18/08
08SH01428,R2717,2,10.2,102,2/18/08
08SH01429,R2734,2,6.4,64,2/18/08
08SH01430,R2736,2,9.8,98,2/18/08
08SH01431,R2771,2,8.2,82,2/18/08
08SH01432,R2776,2,7.8,78,2/18/08
08SH01433,R2779,2,8.4,84,2/18/08
08SH01434,R2806,2,8.8,88,2/18/08
08SH01435,R2811,2,9.0,90,2/18/08
08SH01436,R2816,2,7.6,76,2/18/08
08SH01437,R2825,2,8.2,82,2/18/08
08SH01438,R2851,2,9.6,96,2/18/08
08SH01439,R2864,2,11.4,114,2/18/08
08SH01440,R2878,2,9.0,90,2/19/08
08SH01441,R2891,2,8.6,86,2/18/08
08SH01442,R2894,2,8.4,84,2/18/08
08SH01443,R2901,2,9.8,98,2/20/08
08SH01444,R2902,2,10.2,102,2/20/08
08SH01445,R2910,2,6.8,68,2/18/08
08SH01446,R2916,2,0.0,0,
08SH01447,R2973,2,11.6,116,2/20/08
08SH01448,R2984,2,4.4,44,2/18/08
08SH01449,R2987,2,10.4,104,2/19/08
08SH01450,R2988,2,8.0,80,2/18/08
08SH01451,R3001,2,5.8,58,2/20/08
08SH01452,R3003,2,10.8,108,2/18/08
08SH01453,R3013,2,6.2,62,2/18/08
08SH01454,R3030,2,10.2,102,2/18/08
08SH01455,R3037,2,9.8,98,2/18/08
08SH01456,R3084,2,11.2,112,2/18/08
08SH01457,R3085,2,10.2,102,2/18/08
08SH01458,R3090,2,9.4,94,2/18/08
08SH01459,R3099,2,10.4,104,2/20/08
08SH01460,R3100,2,10.4,104,2/18/08
08SH01461,R3112,2,9.4,94,2/18/08
08SH01462,R3150,2,10.4,104,2/18/08
08SH01463,R3194,2,10.0,100,2/20/08
08SH01464,R3216,2,8.6,86,2/20/08
08SH01465,R3227,2,7.0,70,2/18/08
08SH01466,R3231,2,0.0,0,
08SH01467,R3241,2,9.6,96,2/18/08
08SH01468,R3254,2,7.2,72,2/18/08
08SH01469,R3260,2,11.2,112,2/18/08
08SH01470,R3269,2,11.2,112,2/18/08
08SH01471,R3271,2,8.2,82,2/18/08
08SH01472,R3286,2,10.2,102,2/18/08
08SH01473,R3287,2,10.4,104,2/18/08
08SH01474,R3288,2,7.6,76,2/18/08
08SH01475,R3303,2,8.2,82,2/18/08
08SH01476,R3338,2,11.8,118,2/18/08
08SH01477,R3343,2,12.0,120,2/18/08
08SH01478,R3352,2,11.6,116,2/18/08
08SH01479,R3354,2,11.8,118,2/18/08
08SH01480,R3358,2,13.2,132,2/18/08
08SH01481,R3373,2,12.0,120,2/20/08
08SH01482,R3377,2,9.2,92,2/19/08
08SH01483,R3379,2,9.2,92,2/18/08
08SH01484,R3383,2,10.2,102,2/18/08
08SH01485,R3393,2,6.2,62,2/18/08
08SH01486,R3404,2,12.6,126,2/18/08
08SH01487,R3409,2,7.8,78,2/18/08
08SH01488,R3425,2,9.6,96,2/18/08
08SH01489,R3432,2,9.4,94,2/18/08
08SH01490,R3448,2,8.6,86,2/18/08
08SH01491,R3472,2,9.6,96,2/18/08
08SH01492,R3474,2,9.8,98,2/18/08
08SH01493,R3484,2,7.6,76,2/18/08
08SH01494,R3490,2,9.4,94,2/18/08
08SH01495,R3508,2,10.4,104,2/20/08
08SH01496,R3513,2,11.8,118,2/18/08
08SH01497,R3535,2,8.8,88,2/18/08
08SH01498,R3592,2,10.4,104,2/18/08
08SH01499,R3598,2,12.6,126,2/20/08
08SH01500,R3600,2,9.2,92,2/18/08
08SH01501,R3625,2,0.0,0,
08SH01502,R3662,2,11.4,114,2/18/08
08SH01503,R3667,2,9.2,92,2/18/08
08SH01504,R3670,2,7.8,78,2/18/08
08SH01505,R3671,2,10.6,106,2/18/08
08SH01506,R3678,2,8.6,86,2/18/08
08SH01507,R3712,2,9.6,96,2/18/08
08SH01508,R3745,2,11.6,116,2/18/08
08SH01509,R3752,2,11.4,114,2/18/08
08SH01510,R3772,2,8.6,86,2/18/08
08SH01511,R3785,2,8.8,88,2/18/08
08SH01512,R3794,2,7.4,74,2/18/08
08SH01513,R3801,2,10.8,108,2/18/08
08SH01514,R3806,2,13.4,134,2/18/08
08SH01515,R3820,2,9.4,94,2/18/08
08SH01516,R3830,2,5.2,52,2/19/08
08SH01517,R3845,2,7.4,74,2/18/08
08SH01518,R3850,2,10.4,104,2/18/08
08SH01519,R3879,2,11.0,110,2/18/08
08SH01520,R3886,2,10.4,104,2/18/08
08SH01521,R3898,2,6.8,68,2/18/08
08SH01522,R3918,2,7.6,76,2/18/08
08SH01523,R3933,2,11.8,118,2/18/08
08SH01524,R3934,2,9.4,94,2/18/08
08SH01525,R3985,2,7.2,72,2/18/08
08SH01526,R4006,2,5.6,56,2/18/08
08SH01527,R4060,2,8.2,82,2/18/08
08SH01528,R4063,2,8.8,88,2/18/08
08SH01529,R4085,2,7.2,72,2/18/08
08SH01530,R4088,2,9.8,98,2/18/08
08SH01531,R4089,2,9.4,94,2/18/08
08SH01532,R4099,2,9.6,96,2/18/08
08SH01533,R4101,2,10.6,106,2/18/08
08SH01534,R4105,2,9.4,94,2/18/08
08SH01535,R4108,2,10.2,102,2/18/08
08SH01536,R4114,2,5.6,56,2/18/08
08SH01537,R4119,2,11.8,118,2/18/08
08SH01538,R4123,2,10.0,100,2/18/08
08SH01539,R4126,2,8.2,82,2/18/08
08SH01540,R4132,2,9.0,90,2/18/08
08SH01541,R4135,2,7.4,74,2/18/08
08SH01542,R4155,2,7.8,78,2/18/08
08SH01543,R4159,2,12.0,120,2/18/08
08SH01544,R4181,2,12.0,120,2/18/08
08SH01545,R4197,2,9.4,94,2/18/08
08SH01546,R4216,2,9.6,96,2/18/08
08SH01547,R4248,2,9.0,90,2/18/08
08SH01548,R4259,2,7.8,78,2/18/08
08SH01549,R4265,2,8.4,84,2/18/08
08SH01550,R4269,2,14.0,140,2/18/08
08SH01551,R4270,2,10.2,102,2/18/08
08SH01552,R4276,2,10.6,106,2/18/08
08SH01553,R4277,2,11.4,114,2/18/08
08SH01554,R4278,2,10.0,100,2/18/08
08SH01555,R4283,2,12.8,128,2/18/08
08SH01556,R4288,2,8.0,80,2/18/08
08SH01557,R4290,2,7.8,78,2/18/08
08SH01558,R4298,2,11.2,112,2/18/08
08SH01559,R4299,2,8.2,82,2/18/08
08SH01560,R4301,2,8.6,86,2/20/08
08SH01561,R4303,2,11.4,114,2/18/08
08SH01562,R4320,2,8.8,88,2/18/08
08SH01563,R4322,2,8.6,86,2/20/08
08SH01564,R4325,2,10.4,104,2/18/08
08SH01565,R4336,2,9.2,92,2/18/08
08SH01566,R4341,2,10.6,106,2/18/08
08SH01567,R4353,2,10.0,100,2/18/08
08SH01568,R4355,2,9.8,98,2/18/08
08SH01569,R4361,2,10.2,102,2/18/08
08SH01570,R4362,2,9.2,92,2/18/08
08SH01571,R4367,2,11.4,114,2/18/08
08SH01572,R4370,2,12.2,122,2/18/08
08SH01573,R4371,2,10.2,102,2/18/08
08SH01574,R4380,2,9.4,94,2/20/08
08SH01575,R4383,2,7.8,78,2/18/08
08SH01576,R4384,2,9.2,92,2/18/08
08SH01577,R4385,2,11.2,112,2/18/08
08SH01578,R4397,2,10.0,100,2/18/08
08SH01579,R4409,2,12.2,122,2/18/08
08SH01580,R4411,2,10.6,106,2/18/08
08SH01581,R4412,2,9.0,90,2/18/08
08SH01582,R4417,2,8.6,86,2/18/08
08SH01583,R4418,2,11.0,110,2/18/08
08SH01584,R4424,2,10.0,100,2/18/08
08SH01585,R4426,,9.6,96,2/18/08
08SH01586,R4427,2,8.6,86,2/18/08
08SH01587,R4429,2,9.6,96,2/18/08
08SH01588,R4434,2,7.4,74,2/18/08
08SH01589,R4435,2,9.2,92,2/18/08
08SH01590,R4442,2,11.6,116,2/18/08
08SH01591,R4450,2,9.8,98,2/18/08
08SH01592,R4462,2,11.8,118,2/18/08
08SH01593,R4465,2,13.2,132,2/18/08
08SH01594,R4471,2,9.8,98,2/18/08
08SH01595,R4475,2,8.4,84,2/18/08
08SH01596,R4481,2,9.2,92,2/18/08
08SH01597,R4484,2,8.4,84,2/18/08
08SH01598,R4488,2,10.4,104,2/18/08
08SH01599,R4515,2,9.6,96,2/18/08
08SH01600,R4517,2,9.2,92,2/18/08
08SH01601,R4519,2,8.6,86,2/18/08
08SH01602,R4522,2,7.8,78,2/18/08
08SH01603,R4533,2,10.8,108,2/18/08
08SH01604,R4549,2,11.4,114,2/18/08
08SH01605,R4551,2,10.8,108,2/18/08
08SH01606,R4555,2,9.4,94,2/18/08
08SH01607,R4558,2,8.6,86,2/18/08
08SH01608,R4559,2,10.6,106,2/18/08
08SH01609,R4570,2,11.2,112,2/18/08
08SH01610,R4571,2,9.4,94,2/18/08
08SH01611,R4577,2,7.8,78,2/18/08
08SH01612,R4588,2,9.4,94,2/18/08
08SH01613,R4592,2,11.6,116,2/18/08
08SH01614,R4594,2,10.4,104,2/18/08
08SH01615,R4603,2,10.2,102,2/18/08
08SH01616,R4605,2,9.0,90,2/18/08
08SH01617,R4606,2,10.6,106,2/18/08
08SH01618,R4612,2,9.2,92,2/18/08
08SH01619,R4615,2,6.8,68,2/18/08
08SH01620,R4617,2,9.8,98,2/18/08
08SH01621,R4620,2,9.2,92,2/18/08
08SH01622,R4635,2,7.8,78,2/18/08
08SH01623,R4653,2,9.0,90,2/18/08
08SH01624,R4660,2,11.2,112,2/18/08
08SH01625,R4678,2,7.0,70,2/18/08
08SH01626,R4684,2,7.8,78,2/19/08
08SH01627,R4687,2,10.4,104,2/18/08
08SH01628,R4688,2,9.2,92,2/18/08
08SH01629,R4691,2,10.6,106,2/18/08
08SH01630,R4696,2,8.4,84,2/18/08
08SH01631,R4701,2,10.0,100,2/18/08
08SH01632,R4713,2,12.2,122,2/18/08
08SH01633,R4727,2,9.4,94,2/20/08
08SH01634,R4733,2,9.4,94,2/18/08
08SH01635,R4742,2,8.6,86,2/18/08
08SH01636,R4754,2,9.6,96,2/18/08
08SH01637,R4762,2,10.8,108,2/18/08
08SH01638,R4763,2,10.0,100,2/18/08
08SH01639,R4769,2,8.2,82,2/18/08
08SH01640,R4773,2,11.6,116,2/18/08
08SH01641,R4779,2,10.2,102,2/18/08
08SH01642,R4781,2,9.4,94,2/18/08
08SH01643,R4783,2,7.4,74,2/20/08
08SH01644,R4785,2,8.4,84,2/20/08
08SH01645,R4788,2,9.2,92,2/18/08
08SH01646,R4789,2,8.6,86,2/18/08
08SH01647,R4793,2,11.2,112,2/18/08
08SH01648,R4796,2,5.2,52,2/18/08
08SH01649,R4799,2,8.2,82,2/20/08
08SH01650,R4808,2,11.2,112,2/18/08
08SH01651,R4812,2,8.6,86,2/18/08
08SH01652,R4816,2,10.4,104,2/18/08
08SH01653,R4819,2,8.6,86,2/18/08
08SH01654,R4822,2,8.2,82,2/18/08
08SH01655,R4823,2,7.4,74,2/18/08
08SH01656,R4824,2,12.6,126,2/18/08
08SH01657,R4832,2,8.6,86,2/18/08
08SH01658,R4863,2,9.2,92,2/18/08
08SH01659,R4885,2,13.4,134,2/18/08
08SH01660,R4895,2,9.6,96,2/18/08
08SH01661,R4904,2,11.0,110,2/18/08
08SH01662,R4927,2,7.2,72,2/18/08
08SH01663,R4928,2,10.4,104,2/18/08
08SH01664,R4946,2,6.8,68,2/18/08
08SH01665,R4957,2,8.6,86,2/18/08
08SH01666,R4961,2,8.0,80,2/18/08
08SH01667,R4971,2,10.0,100,2/18/08
08SH01668,R4990,2,6.4,64,2/18/08
08SH01669,R5000,2,8.6,86,2/18/08
08SH01670,R5007,2,10.2,102,2/18/08
08SH01671,R5017,2,7.8,78,2/18/08
08SH01672,R5036,2,9.6,96,2/18/08
08SH01673,R5050,2,7.8,78,2/18/08
08SH01674,R5068,2,11.4,114,2/18/08
08SH01675,R5094,2,9.2,92,2/18/08
08SH01676,R5095,2,10.0,100,2/18/08
08SH01677,R5109,2,10.0,100,2/18/08
08SH01678,R5112,2,9.4,94,2/18/08
08SH01679,R5128,2,8.0,80,2/18/08
08SH01680,R5135,2,11.6,116,2/18/08
08SH01681,R5142,2,0.0,0,
08SH01682,R5149,2,9.0,90,2/18/08
08SH01683,R5168,2,8.4,84,2/18/08
08SH01684,R5169,2,10.2,102,2/18/08
08SH01685,R5170,2,9.0,90,2/18/08
08SH01686,R5185,2,10.0,100,2/18/08
08SH01687,R5192,2,8.8,88,2/18/08
08SH01688,R5195,2,9.4,94,2/18/08
08SH01689,R5222,2,9.2,92,2/18/08
08SH01690,R5228,2,10.8,108,2/18/08
08SH01691,R5230,2,6.8,68,2/18/08
08SH01692,R5232,2,9.6,96,2/20/08
08SH01693,R5248,2,9.2,92,2/18/08
08SH01694,R5263,2,9.4,94,2/18/08
08SH01695,R5267,2,9.6,96,2/18/08
08SH01696,R5268,2,8.2,82,2/18/08
08SH01697,R5273,2,7.8,78,2/18/08
08SH01698,R5284,2,8.0,80,2/18/08
08SH01699,R5313,2,7.8,78,2/18/08
08SH01700,R5314,2,8.4,84,2/18/08
08SH01701,R5315,2,10.4,104,2/18/08
08SH01702,R5317,2,6.4,64,2/18/08
08SH01703,R5327,2,8.0,80,2/18/08
08SH01704,R5344,2,8.4,84,2/18/08
08SH01705,R5347,2,9.4,94,2/18/08
08SH01706,R5355,2,8.4,84,2/19/08
08SH01707,R5363,2,9.8,98,2/19/08
08SH01708,R5377,2,8.6,86,2/18/08
08SH01709,R5386,2,5.2,52,2/18/08
08SH01710,R5388,2,12.2,122,2/18/08
08SH01711,R5389,2,11.0,110,2/18/08
08SH01712,R5390,2,11.0,110,2/18/08
08SH01713,R5393,2,11.0,110,2/20/08
08SH01714,R5396,2,8.4,84,2/18/08
08SH01715,R5401,2,10.2,102,2/18/08
08SH01716,R5402,2,11.4,114,2/18/08
08SH01717,R5418,2,10.2,102,2/20/08
08SH01718,R5420,2,10.2,102,2/18/08
08SH01719,R5436,2,9.6,96,2/18/08
08SH01720,R5462,1,15.6,156,2/20/08
08SH01721,R5466,2,10.2,102,2/18/08
08SH01722,R5480,2,8.8,88,2/18/08
08SH01723,R5492,1,18.8,188,2/20/08
08SH01724,R5496,2,10.4,104,2/18/08
08SH01725,R5497,2,8.6,86,2/18/08
08SH01726,R5499,2,13.8,138,2/18/08
08SH01727,R5526,2,10.4,104,2/18/08
08SH01728,R5527,2,11.8,118,2/18/08
08SH01729,R5529,2,10.8,108,2/20/08
08SH01730,R5532,2,10.6,106,2/18/08
08SH01731,R5533,2,11.4,114,2/18/08
08SH01732,R5535,2,10.4,104,2/18/08
08SH01733,R5537,2,8.4,84,2/18/08
08SH01734,R5541,2,10.0,100,2/18/08
08SH01735,R5545,1,17.0,170,2/20/08
08SH01736,R5549,2,8.8,88,2/18/08
08SH01737,R5566,2,8.6,86,2/18/08
08SH01738,R5567,2,7.2,72,2/18/08
08SH01739,R5568,2,11.6,116,2/18/08
08SH01740,R5570,2,7.8,78,2/18/08
08SH01741,R5581,2,8.8,88,2/18/08
08SH01742,R5583,2,10.2,102,2/18/08
08SH01743,R5590,2,12.0,120,2/18/08
08SH01744,R5616,2,9.8,98,2/18/08
08SH01745,R5619,2,8.8,88,2/18/08
08SH01746,R5634,2,7.2,72,2/18/08
08SH01747,R5656,2,11.0,110,2/18/08
08SH01748,R5658,2,9.2,92,2/18/08
08SH01749,R5660,2,12.2,122,2/18/08
08SH01750,R5664,2,9.4,94,2/20/08
08SH01751,R5670,2,9.6,96,2/18/08
08SH01752,R5674,2,11.2,112,2/18/08
08SH01753,R5677,2,9.8,98,2/18/08
08SH01754,R5689,2,10.4,104,2/18/08
08SH01755,R5695,2,12.2,122,2/18/08
08SH01756,R5709,2,10.4,104,2/18/08
08SH01757,R5719,2,9.6,96,2/18/08
08SH01758,R5720,1,17.4,174,2/20/08
08SH01759,R5724,2,8.6,86,2/18/08
08SH01760,R5730,2,11.4,114,2/18/08
08SH01761,R5736,2,9.0,90,2/18/08
08SH01762,R5737,2,6.6,66,2/18/08
08SH01763,R5747,1,19.0,190,2/20/08
08SH01764,R5750,2,12.0,120,2/18/08
08SH01765,R5752,2,4.8,48,2/18/08
08SH01766,R5753,1,8.4,84,2/19/08
08SH01767,R5756,2,10.2,102,2/18/08
08SH01768,R5762,2,13.8,138,2/18/08
08SH01769,R5770,1,18.4,184,2/20/08
08SH01770,R5774,2,8.8,88,2/18/08
08SH01771,R5784,2,9.8,98,2/18/08
08SH01772,R5790,2,9.8,98,2/18/08
08SH01773,R5793,2,9.6,96,2/18/08
08SH01774,R5798,2,12.8,128,2/18/08
08SH01775,R5815,2,10.6,106,2/18/08
08SH01776,R5826,2,12.4,124,2/18/08
08SH01777,R5830,2,9.2,92,2/18/08
08SH01778,R5835,2,9.6,96,2/18/08
08SH01779,R5841,2,8.0,80,2/18/08
08SH01780,R5848,2,9.2,92,2/20/08
08SH01781,R5853,1,15.6,156,2/20/08
