UID,LAMB,SEX,BRWT,GRFL,FLWT,BAND,WDAY,LOT,RMK,ADG,DISP
13SH00356,T3661,2,0,9.8,98,,50,02,Band 1 Ewe,0,0
13SH00357,T3422,2,0,9.0,90,,50,02,Band 1 Ewe,0,0
13SH00358,T3351,2,0,9.0,90,,50,02,Band 1 Ewe,0,0
13SH00359,T3562,2,0,8.2,82,,50,02,Band 1 Ewe,0,0
13SH00360,K4457,2,0,9.2,92,,50,06,Band 1 Ewe,0,0
13SH00361,T3653,2,0,7.8,78,,50,02,Band 1 Ewe,0,0
13SH00362,K4798,2,0,9.6,96,,50,06,Band 1 Ewe,0,0
13SH00363,T3753,2,0,7.0,70,,50,02,Band 1 Ewe,0,0
13SH00364,T3883,2,0,9.4,94,,50,02,Band 1 Ewe,0,0
13SH00365,T2383,2,0,9.1,91,,50,02,Band 1 Ewe,0,0
13SH00366,T3603,2,0,9.5,95,,50,02,Band 1 Ewe,0,0
13SH00367,T4031,2,0,8.2,82,,50,02,Band 1 Ewe,0,0
13SH00368,X6915,2,0,5.8,58,,50,T3,T3 Band 1 Ewe,0,0
13SH00369,K4439,2,0,9.8,98,,50,06,Band 1 Ewe,0,0
13SH00370,T3725,2,0,7.2,72,,50,02,Band 1 Ewe,0,0
13SH00371,T2525,2,0,7.3,73,,50,02,Band 1 Ewe,0,0
13SH00372,T3555,2,0,8.4,84,,50,02,Band 1 Ewe,0,0
13SH00373,K4830,2,0,7.8,78,,50,06,Band 1 Ewe,0,0
13SH00374,Z0751,2,0,7.4,74,,50,CM,CM Band 1 Ewe,0,0
13SH00375,L0274,2,0,9.3,93,,50,PC,Band 1 Ewe,0,0
13SH00376,T2306,2,0,8.2,82,,50,02,Band 1 Ewe,0,0
13SH00377,T3176,2,0,8.2,82,,50,02,Band 1 Ewe,0,0
13SH00378,T2092,2,0,9.5,95,,50,02,Band 1 Ewe,0,0
13SH00379,T3554,2,0,11.2,112,,50,02,Band 1 Ewe,0,0
13SH00380,T2439,2,0,8.2,82,,50,02,Band 1 Ewe,0,0
13SH00381,T2300,2,0,9.0,90,,50,02,Band 1 Ewe,0,0
13SH00382,K4357,2,0,7.8,78,,50,06,Band 1 Ewe,0,0
13SH00383,T2800,2,0,12.4,124,,50,02,Band 1 Ewe,0,0
13SH00384,T3406,2,0,8.0,80,,50,02,Band 1 Ewe,0,0
13SH00385,K4625,2,0,8.6,86,,50,06,Band 1 Ewe,0,0
13SH00386,T2520,2,0,9.2,92,,50,02,Band 1 Ewe,0,0
13SH00387,T3957,2,0,7.6,76,,50,02,Band 1 Ewe,0,0
13SH00388,T2465,2,0,6.8,68,,50,02,Band 1 Ewe,0,0
13SH00389,T0801,2,0,9.2,92,,50,02,Band 1 Ewe,0,0
13SH00390,T2151,2,0,10.6,106,,50,02,Band 1 Ewe,0,0
13SH00391,K4428,2,0,8.4,84,,50,06,Band 1 Ewe,0,0
13SH00392,T2234,2,0,8.4,84,,50,02,Band 1 Ewe,0,0
13SH00393,T2533,2,0,8.8,88,,50,02,Band 1 Ewe,0,0
13SH00394,K4330,2,0,8.2,82,,50,06,Band 1 Ewe,0,0
13SH00395,K4336,2,0,8.6,86,,50,06,Band 1 Ewe,0,0
13SH00396,K3725,2,0,7.8,78,,50,06,Band 1 Ewe,0,0
13SH00397,T1155,2,0,8.7,87,,50,02,Band 1 Ewe,0,0
13SH00398,T2471,2,0,11.4,114,,50,02,Band 1 Ewe,0,0
13SH00399,T1087,2,0,7.6,76,,50,02,Band 1 Ewe,0,0
13SH00400,T3828,2,0,10.5,105,,50,02,Band 1 Ewe,0,0
13SH00401,T2192,2,0,8.8,88,,50,02,Band 1 Ewe,0,0
13SH00402,T3645,2,0,7.6,76,,50,02,Band 1 Ewe,0,0
13SH00403,Z0216,2,0,8.6,86,,50,CM,CM Band 1 Ewe,0,0
13SH00404,T1708,2,0,6.5,65,,50,02,Band 1 Ewe,0,0
13SH00405,K4499,2,0,10.2,102,,50,06,Band 1 Ewe,0,0
13SH00406,K4623,2,0,5.8,58,,50,06,Band 1 Ewe,0,0
13SH00407,K4628,2,0,9.8,98,,50,06,Band 1 Ewe,0,0
13SH00408,T3707,2,0,6.4,64,,50,02,Band 1 Ewe,0,0
13SH00409,T3093,2,0,7.0,70,,50,02,Band 1 Ewe,0,0
13SH00410,T2813,2,0,7.0,70,,50,02,Band 1 Ewe,0,0
13SH00411,T2434,2,0,9.4,94,,50,02,Band 1 Ewe,0,0
13SH00412,T2530,2,0,8.0,80,,50,02,Band 1 Ewe,0,0
13SH00413,T4093,2,0,8.9,89,,50,02,Band 1 Ewe,0,0
13SH00414,T3144,2,0,7.8,78,,50,02,Band 1 Ewe,0,0
13SH00415,T3703,2,0,8.3,83,,50,02,Band 1 Ewe,0,0
13SH00416,T3795,2,0,8.7,87,,50,02,Band 1 Ewe,0,0
13SH00417,T2437,2,0,7.6,76,,50,02,Band 1 Ewe,0,0
13SH00418,K4834,2,0,8.0,80,,50,06,Band 1 Ewe,0,0
13SH00419,T3605,2,0,7.8,78,,50,02,Band 1 Ewe,0,0
13SH00420,K4764,2,0,7.6,76,,50,06,Band 1 Ewe,0,0
13SH00421,T3110,2,0,7.8,78,,50,02,Band 1 Ewe,0,0
13SH00422,T4015,2,0,8.6,86,,50,02,Band 1 Ewe,0,0
13SH00423,T3976,2,0,8.8,88,,50,02,Band 1 Ewe,0,0
13SH00424,K4649,2,0,8.2,82,,50,06,Band 1 Ewe,0,0
13SH00425,T3443,2,0,8.2,82,,50,02,Band 1 Ewe,0,0
13SH00426,K4191,2,0,5.2,52,,50,06,Band 1 Ewe,0,0
13SH00427,T2856,2,0,10.2,102,,50,02,Band 1 Ewe,0,0
13SH00428,K4390,2,0,8.8,88,,50,06,Band 1 Ewe,0,0
13SH00429,T4027,2,0,7.2,72,,50,02,Band 1 Ewe,0,0
13SH00430,T4022,2,0,8.2,82,,50,02,Band 1 Ewe,0,0
13SH00431,T2521,2,0,9.6,96,,50,02,Band 1 Ewe,0,0
13SH00432,T3728,2,0,9.8,98,,50,02,Band 1 Ewe,0,0
13SH00433,K3877,2,0,9.2,92,,50,06,Band 1 Ewe,0,0
13SH00434,T3297,2,0,5.8,58,,50,02,Band 1 Ewe,0,0
13SH00435,T2335,2,0,8.8,88,,50,02,Band 1 Ewe,0,0
13SH00436,K4690,2,0,8.2,82,,50,06,Band 1 Ewe,0,0
13SH00437,K4505,2,0,10.0,100,,50,06,Band 1 Ewe,0,0
13SH00438,T4059,2,0,11.6,116,,50,02,Band 1 Ewe,0,0
13SH00439,K4820,2,0,8.2,82,,50,06,Band 1 Ewe,0,0
13SH00440,K3528,2,0,9.4,94,,50,06,Band 1 Ewe,0,0
13SH00441,K4749,2,0,7.0,70,,50,PC,Band 1 Ewe,0,0
13SH00442,T1065,2,0,9.4,94,,50,02,Band 1 Ewe,0,0
13SH00443,K3696,2,0,9.4,94,,50,06,Band 1 Ewe,0,0
13SH00444,K4591,2,0,7.4,74,,50,06,Band 1 Ewe,0,0
13SH00445,Z0340,2,0,8.0,80,,50,CM,CM Band 1 Ewe,0,0
13SH00446,T3438,2,0,7.2,72,,50,02,Band 1 Ewe,0,0
13SH00447,K3976,2,0,6.6,66,,50,06,Band 1 Ewe,0,0
13SH00448,T1598,2,0,10.0,100,,50,02,Band 1 Ewe,0,0
13SH00449,T1880,2,0,8.0,80,,50,02,Band 1 Ewe,0,0
13SH00450,T4081,2,0,7.2,72,,50,02,Band 1 Ewe,0,0
13SH00451,T3243,2,0,6.0,60,,50,02,Band 1 Ewe,0,0
13SH00452,T2334,2,0,8.6,86,,50,02,Band 1 Ewe,0,0
13SH00453,K3381,2,0,10.1,101,,50,06,Band 1 Ewe,0,0
13SH00454,T1089,2,0,7.8,78,,50,02,Band 1 Ewe,0,0
13SH00455,K4422,2,0,8.4,84,,50,06,Band 1 Ewe,0,0
13SH00456,X7635,2,0,9.2,92,,50,TC,TC Band 1 Ewe,0,0
13SH00457,T3719,2,0,7.5,75,,50,02,Band 1 Ewe,0,0
13SH00458,T3881,2,0,8.4,84,,50,02,Band 1 Ewe,0,0
13SH00459,K4500,2,0,8.7,87,,50,06,Band 1 Ewe,0,0
13SH00460,T1961,2,0,8.4,84,,50,02,Band 1 Ewe,0,0
13SH00461,K4796,2,0,8.8,88,,50,06,Band 1 Ewe,0,0
13SH00462,T3919,2,0,8.4,84,,50,02,Band 1 Ewe,0,0
13SH00463,T2487,2,0,8.6,86,,50,02,Band 1 Ewe,0,0
13SH00464,T2663,2,0,8.8,88,,50,02,Band 1 Ewe,0,0
13SH00465,X8974,2,0,9.4,94,,50,CM,CM Band 1 Ewe,0,0
13SH00466,T1991,2,0,7.1,71,,50,02,Band 1 Ewe,0,0
13SH00467,T2347,2,0,8.5,85,,50,02,Band 1 Ewe,0,0
13SH00468,K4626,2,0,7.4,74,,50,06,Band 1 Ewe,0,0
13SH00469,T3557,2,0,8.4,84,,50,02,Band 1 Ewe,0,0
13SH00470,X5336,2,0,8.6,86,,50,TC,TC Band 1 Ewe,0,0
13SH00471,T1541,2,0,5.2,52,,50,02,Band 1 Ewe,0,0
13SH00472,T2326,2,0,7.8,78,,50,02,Band 1 Ewe,0,0
13SH00473,T1171,2,0,10.8,108,,50,02,Band 1 Ewe,0,0
13SH00474,T1890,2,0,8.2,82,,50,02,Band 1 Ewe,0,0
13SH00475,T1869,2,0,8.2,82,,50,02,Band 1 Ewe,0,0
13SH00476,K3946,2,0,7.8,78,,50,06,Band 1 Ewe,0,0
13SH00477,L0418,2,0,6.4,64,,50,PC,Band 1 Ewe,0,0
13SH00478,T1376,2,0,10.1,101,,50,02,Band 1 Ewe,0,0
13SH00479,T3842,2,0,8.2,82,,50,02,Band 1 Ewe,0,0
13SH00480,K3462,2,0,9.8,98,,50,06,Band 1 Ewe,0,0
13SH00481,T0772,2,0,9.2,92,,50,02,Band 1 Ewe,0,0
13SH00482,T3255,2,0,9.2,92,,50,02,Band 1 Ewe,0,0
13SH00483,K4552,2,0,8.9,89,,50,06,Band 1 Ewe,0,0
13SH00484,T2428,2,0,8.8,88,,50,02,Band 1 Ewe,0,0
13SH00485,T0954,2,0,7.6,76,,50,02,Band 1 Ewe,0,0
13SH00486,T2317,2,0,11.2,112,,50,02,Band 1 Ewe OVX,0,0
13SH00487,T2667,2,0,7.8,78,,50,02,Band 1 Ewe,0,0
13SH00488,T2727,2,0,10.2,102,,50,02,Band 1 Ewe,0,0
13SH00489,T2436,2,0,7.3,73,,50,02,Band 1 Ewe,0,0
13SH00490,T0957,2,0,8.2,82,,50,02,Band 1 Ewe,0,0
13SH00491,T2218,2,0,10.2,102,,50,02,Band 1 Ewe,0,0
13SH00492,K3720,2,0,7.4,74,,50,06,Band 1 Ewe,0,0
13SH00493,T3848,2,0,7.9,79,,50,02,Band 1 Ewe,0,0
13SH00494,T2854,2,0,7.4,74,,50,02,Band 1 Ewe,0,0
13SH00495,T3853,2,0,11.2,112,,50,02,Band 1 Ewe,0,0
13SH00496,T2176,2,0,7.4,74,,50,02,Band 1 Ewe,0,0
13SH00497,K3690,2,0,10.2,102,,50,06,Band 1 Ewe,0,0
13SH00498,T3065,2,0,6.8,68,,50,02,Band 1 Ewe,0,0
13SH00499,X7658,2,0,5.6,56,,50,TC,TC Band 1 Ewe,0,0
13SH00500,T2867,2,0,8.6,86,,50,02,Band 1 Ewe,0,0
13SH00501,T3933,2,0,9.5,95,,50,02,Band 1 Ewe,0,0
13SH00502,T2642,2,0,12.3,123,,50,02,Band 1 Ewe,0,0
13SH00503,K4564,2,0,6.6,66,,50,06,Band 1 Ewe,0,0
13SH00504,T2704,2,0,6.8,68,,50,02,Band 1 Ewe,0,0
13SH00505,T0924,2,0,8.4,84,,50,02,Band 1 Ewe,0,0
13SH00506,T0788,2,0,7.0,70,,50,02,Band 1 Ewe,0,0
13SH00507,K4498,2,0,9.5,95,,50,06,Band 1 Ewe,0,0
13SH00508,T0803,2,0,10.4,104,,50,02,Band 1 Ewe,0,0
13SH00509,T2552,2,0,10.0,100,,50,02,Band 1 Ewe,0,0
13SH00510,T2426,2,0,8.0,80,,50,02,Band 1 Ewe,0,0
13SH00511,T3213,2,0,11.6,116,,50,02,Band 1 Ewe,0,0
13SH00512,T1670,2,0,9.0,90,,50,02,Band 1 Ewe,0,0
13SH00513,T3400,2,0,7.8,78,,50,02,Band 1 Ewe,0,0
13SH00514,T2173,2,0,6.2,62,,50,02,Band 1 Ewe,0,0
13SH00515,T0454,2,0,9.4,94,,50,02,Band 1 Ewe,0,0
13SH00516,T2835,2,0,8.2,82,,50,02,Band 1 Ewe,0,0
13SH00517,T2149,2,0,10.2,102,,50,02,Band 1 Ewe,0,0
13SH00518,T2578,2,0,9.2,92,,50,02,Band 1 Ewe,0,0
13SH00519,T0911,2,0,9.6,96,,50,02,Band 1 Ewe,0,0
13SH00520,T0498,2,0,9.6,96,,50,02,Band 1 Ewe,0,0
13SH00521,K3363,2,0,8.0,80,,50,06,Band 1 Ewe,0,0
13SH00522,T1633,2,0,8.4,84,,50,02,Band 1 Ewe,0,0
13SH00523,T3079,2,0,5.4,54,,50,02,Band 1 Ewe,0,0
13SH00524,H7256,2,0,4.4,44,,50,30,Band 2 Ewe,0,0
13SH00525,H6960,2,0,3.6,36,,50,30,Band 2 Ewe,0,0
13SH00526,R8381,2,0,8.0,80,,50,07,Band 2 Ewe,0,0
13SH00527,R7869,2,0,7.6,76,,50,07,Band 2 Ewe,0,0
13SH00528,R8688,2,0,7.8,78,,50,07,Band 2 Ewe,0,0
13SH00529,H5215,2,0,5.8,58,,50,30,Band 2 Ewe,0,0
13SH00530,R8549,2,0,5.3,53,,50,07,Band 2 Ewe,0,0
13SH00531,R8848,2,0,6.4,64,,50,07,Band 2 Ewe,0,0
13SH00532,H6094,2,0,5.8,58,,50,30,Band 2 Ewe,0,0
13SH00533,R8437,2,0,8.0,80,,50,07,Band 2 Ewe,0,0
13SH00534,R8943,2,0,8.9,89,,50,07,Band 2 Ewe,0,0
13SH00535,H7366,2,0,4.6,46,,50,30,Band 2 Ewe,0,0
13SH00536,H7121,2,0,4.9,49,,50,30,Band 2 Ewe,0,0
13SH00537,R8993,2,0,11.0,110,,50,07,Band 2 Ewe,0,0
13SH00538,H7082,2,0,5.2,52,,50,30,Band 2 Ewe,0,0
13SH00539,R8884,2,0,7.8,78,,50,07,Band 2 Ewe,0,0
13SH00540,R7588,2,0,7.1,71,,50,07,Band 2 Ewe,0,0
13SH00541,R8681,2,0,8.3,83,,50,07,Band 2 Ewe,0,0
13SH00542,R8279,2,0,7.4,74,,50,07,Band 2 Ewe,0,0
13SH00543,H4936,2,0,4.1,41,,50,30,Band 2 Ewe,0,0
13SH00544,H6739,2,0,4.2,42,,50,30,Band 2 Ewe,0,0
13SH00545,H6563,2,0,6.2,62,,50,30,Band 2 Ewe,0,0
13SH00546,R8342,2,0,6.2,62,,50,07,Band 2 Ewe,0,0
13SH00547,R7650,2,0,8.6,86,,50,07,Band 2 Ewe,0,0
13SH00548,H5682,2,0,4.7,47,,50,30,Band 2 Ewe,0,0
13SH00549,R9056,2,0,11.4,114,,50,07,Band 2 Ewe,0,0
13SH00550,R9109,2,0,7.0,70,,50,07,Band 2 Ewe,0,0
13SH00551,R8572,2,0,8.2,82,,50,07,Band 2 Ewe,0,0
13SH00552,R7685,2,0,9.4,94,,50,07,Band 2 Ewe,0,0
13SH00553,H4776,2,0,5.8,58,,50,30,Band 2 Ewe,0,0
13SH00554,H6384,2,0,7.0,70,,50,30,Band 2 Ewe,0,0
13SH00555,R8814,2,0,7.8,78,,50,07,Band 2 Ewe,0,0
13SH00556,R8798,2,0,6.8,68,,50,07,Band 2 Ewe,0,0
13SH00557,H7207,2,0,3.6,36,,50,30,Band 2 Ewe,0,0
13SH00558,H7237,2,0,5.6,56,,50,30,Band 2 Ewe,0,0
13SH00559,R6773,2,0,7.0,70,,50,07,Band 2 Ewe,0,0
13SH00560,R7168,2,0,9.2,92,,50,07,Band 2 Ewe,0,0
13SH00561,R6317,2,0,9.6,96,,50,07,Band 2 Ewe,0,0
13SH00562,R7812,2,0,9.0,90,,50,07,Band 2 Ewe,0,0
13SH00563,H7076,2,0,4.6,46,,50,30,Band 2 Ewe,0,0
13SH00564,R8692,2,0,5.6,56,,50,07,Band 2 Ewe,0,0
13SH00565,H5180,2,0,5.8,58,,50,30,Band 2 Ewe,0,0
13SH00566,H5319,2,0,7.2,72,,50,30,Band 2 Ewe,0,0
13SH00567,R7337,2,0,7.9,79,,50,07,Band 2 Ewe,0,0
13SH00568,H6925,2,0,5.2,52,,50,30,Band 2 Ewe,0,0
13SH00569,R7635,2,0,8.0,80,,50,07,Band 2 Ewe,0,0
13SH00570,R7482,2,0,9.8,98,,50,07,Band 2 Ewe,0,0
13SH00571,R7759,2,0,7.6,76,,50,07,Band 2 Ewe,0,0
13SH00572,H7186,2,0,5.2,52,,50,30,Band 2 Ewe,0,0
13SH00573,H4399,2,0,6.0,60,,50,30,Band 2 Ewe,0,0
13SH00574,R7693,2,0,8.0,80,,50,07,Band 2 Ewe,0,0
13SH00575,H2730,2,0,6.2,62,,50,30,Band 2 Ewe,0,0
13SH00576,H2828,2,0,6.0,60,,50,30,Band 2 Ewe,0,0
13SH00577,H7124,2,0,6.0,60,,50,30,Band 2 Ewe,0,0
13SH00578,R8131,2,0,8.3,83,,50,07,Band 2 Ewe,0,0
13SH00579,R8775,2,0,11.8,118,,50,07,Band 2 Ewe,0,0
13SH00580,R7572,2,0,10.4,104,,50,07,Band 2 Ewe,0,0
13SH00581,R7949,2,0,9.1,91,,50,07,Band 2 Ewe,0,0
13SH00582,H6625,2,0,5.4,54,,50,30,Band 2 Ewe,0,0
13SH00583,R8952,2,0,10.6,106,,50,07,Band 2 Ewe,0,0
13SH00584,H4333,2,0,6.0,60,,50,30,Band 2 Ewe,0,0
13SH00585,H7331,2,0,4.2,42,,50,30,Band 2 Ewe,0,0
13SH00586,R8663,2,0,10.4,104,,50,07,Band 2 Ewe,0,0
13SH00587,H5048,2,0,6.0,60,,50,30,Band 2 Ewe,0,0
13SH00588,H6683,2,0,5.2,52,,50,30,Band 2 Ewe,0,0
13SH00589,R7940,2,0,8.0,80,,50,07,Band 2 Ewe,0,0
13SH00590,R8590,2,0,6.6,66,,50,07,Band 2 Ewe,0,0
13SH00591,R7810,2,0,10.8,108,,50,07,Band 2 Ewe,0,0
13SH00592,H4302,2,0,6.0,60,,50,30,Band 2 Ewe,0,0
13SH00593,H6653,2,0,4.8,48,,50,30,Band 2 Ewe,0,0
13SH00594,R7403,2,0,8.0,80,,50,07,Band 2 Ewe,0,0
13SH00595,H7097,2,0,6.1,61,,50,30,Band 2 Ewe,0,0
13SH00596,R8349,2,0,6.8,68,,50,07,Band 2 Ewe,0,0
13SH00597,H5798,2,0,3.0,30,,50,30,Band 2 Ewe,0,0
13SH00598,H3493,2,0,8.2,82,,50,30,Band 2 Ewe,0,0
13SH00599,R8550,2,0,7.8,78,,50,07,Band 2 Ewe,0,0
13SH00600,H4809,2,0,5.9,59,,50,30,Band 2 Ewe,0,0
13SH00601,R8678,2,0,7.8,78,,50,07,Band 2 Ewe,0,0
13SH00602,R7275,2,0,9.6,96,,50,07,Band 2 Ewe,0,0
13SH00603,H6552,2,0,5.8,58,,50,30,Band 2 Ewe,0,0
13SH00604,H5187,2,0,5.0,50,,50,30,Band 2 Ewe,0,0
13SH00605,H3345,2,0,4.0,40,,50,30,Band 2 Ewe,0,0
13SH00606,R7714,2,0,9.4,94,,50,07,Band 2 Ewe,0,0
13SH00607,H5769,2,0,6.0,60,,50,30,Band 2 Ewe,0,0
13SH00608,R9120,2,0,8.6,86,,50,07,Band 2 Ewe,0,0
13SH00609,H5447,2,0,4.8,48,,50,30,Band 2 Ewe,0,0
13SH00610,R8055,2,0,9.6,96,,50,07,Band 2 Ewe,0,0
13SH00611,H6686,2,0,7.0,70,,50,30,Band 2 Ewe,0,0
13SH00612,H7379,2,0,7.0,70,,50,30,Band 2 Ewe,0,0
13SH00613,H5751,2,0,5.6,56,,50,30,Band 2 Ewe,0,0
13SH00614,R7508,2,0,8.0,80,,50,07,Band 2 Ewe,0,0
13SH00615,H5958,2,0,4.2,42,,50,30,Band 2 Ewe,0,0
13SH00616,R7625,2,0,9.4,94,,50,07,Band 2 Ewe,0,0
13SH00617,H5917,2,0,5.4,54,,50,30,Band 2 Ewe,0,0
13SH00618,R8416,2,0,9.0,90,,50,07,Band 2 Ewe,0,0
13SH00619,R7089,2,0,9.8,98,,50,07,Band 2 Ewe,0,0
13SH00620,R8072,2,0,8.2,82,,50,07,Band 2 Ewe,0,0
13SH00621,R8881,2,0,7.8,78,,50,07,Band 2 Ewe,0,0
13SH00622,H6154,2,0,4.5,45,,50,30,Band 2 Ewe,0,0
13SH00623,H6955,2,0,5.0,50,,50,30,Band 2 Ewe,0,0
13SH00624,H4029,2,0,5.2,52,,50,30,Band 2 Ewe,0,0
13SH00625,R8260,2,0,8.1,81,,50,07,Band 2 Ewe,0,0
13SH00626,R8219,2,0,10.0,100,,50,07,Band 2 Ewe,0,0
13SH00627,R8397,2,0,7.2,72,,50,07,Band 2 Ewe,0,0
13SH00628,H1898,2,0,6.2,62,,50,30,Band 2 Ewe,0,0
13SH00629,R8350,2,0,6.0,60,,50,07,Band 2 Ewe,0,0
13SH00630,H4599,2,0,6.2,62,,50,30,Band 2 Ewe,0,0
13SH00631,R8031,2,0,7.2,72,,50,07,Band 2 Ewe,0,0
13SH00632,R7487,2,0,6.8,68,,50,07,Band 2 Ewe,0,0
13SH00633,H5970,2,0,5.0,50,,50,30,Band 2 Ewe,0,0
13SH00634,H1525,2,0,5.8,58,,50,30,Band 2 Ewe,0,0
13SH00635,H5866,2,0,6.2,62,,50,30,Band 2 Ewe,0,0
13SH00636,R6939,2,0,7.6,76,,50,07,Band 2 Ewe,0,0
13SH00637,H4135,2,0,4.4,44,,50,30,Band 2 Ewe,0,0
13SH00638,R6915,2,0,7.6,76,,50,07,Band 2 Ewe,0,0
13SH00639,H6419,2,0,5.4,54,,50,30,Band 2 Ewe,0,0
13SH00640,R7732,2,0,6.1,61,,50,07,Band 2 Ewe,0,0
13SH00641,R7607,2,0,5.6,56,,50,07,Band 2 Ewe,0,0
13SH00642,H4765,2,0,6.6,66,,50,30,Band 2 Ewe,0,0
13SH00643,H5102,2,0,5.4,54,,50,30,Band 2 Ewe,0,0
13SH00644,R9108,2,0,7.0,70,,50,07,Band 2 Ewe,0,0
13SH00645,R9057,2,0,9.2,92,,50,07,Band 2 Ewe,0,0
13SH00646,R7490,2,0,10.6,106,,50,07,Band 2 Ewe,0,0
13SH00647,R9055,2,0,8.8,88,,50,07,Band 2 Ewe,0,0
13SH00648,R7523,2,0,7.2,72,,50,07,Band 2 Ewe,0,0
13SH00649,H6916,2,0,5.2,52,,50,30,Band 2 Ewe,0,0
13SH00650,R9063,2,0,9.2,92,,50,07,Band 2 Ewe,0,0
13SH00651,R8491,2,0,7.8,78,,50,07,Band 2 Ewe,0,0
13SH00652,R7368,2,0,8.6,86,,50,07,Band 2 Ewe,0,0
13SH00653,H6951,2,0,5.8,58,,50,30,Band 2 Ewe,0,0
13SH00654,H6601,2,0,7.2,72,,50,30,Band 2 Ewe,0,0
13SH00655,R6447,2,0,8.6,86,,50,07,Band 2 Ewe,0,0
13SH00656,R8224,2,0,8.8,88,,50,07,Band 2 Ewe,0,0
13SH00657,R8403,2,0,7.6,76,,50,07,Band 2 Ewe,0,0
13SH00658,H5043,2,0,4.9,49,,50,30,Band 2 Ewe,0,0
13SH00659,H7023,2,0,6.0,60,,50,30,Band 2 Ewe,0,0
13SH00660,R9068,2,0,8.8,88,,50,07,Band 2 Ewe,0,0
13SH00661,H5520,2,0,5.8,58,,50,30,Band 2 Ewe,0,0
13SH00662,R8765,2,0,6.5,65,,50,07,Band 2 Ewe,0,0
13SH00663,R8199,2,0,9.2,92,,50,07,Band 2 Ewe,0,0
13SH00664,R8861,2,0,6.8,68,,50,07,Band 2 Ewe,0,0
13SH00665,R8013,2,0,8.4,84,,50,07,Band 2 Ewe,0,0
13SH00666,H5886,2,0,6.4,64,,50,30,Band 2 Ewe,0,0
13SH00667,R6482,2,0,7.9,79,,50,07,Band 2 Ewe,0,0
13SH00668,H5767,2,0,5.3,53,,50,30,Band 2 Ewe,0,0
13SH00669,H4711,2,0,6.4,64,,50,30,Band 2 Ewe,0,0
13SH00670,R7955,2,0,8.3,83,,50,07,Band 2 Ewe,0,0
13SH00671,H3160,2,0,4.6,46,,50,30,Band 2 Ewe,0,0
13SH00672,R8299,2,0,9.8,98,,50,07,Band 2 Ewe,0,0
13SH00673,R8295,2,0,6.8,68,,50,07,Band 2 Ewe,0,0
13SH00674,H5793,2,0,4.4,44,,50,30,Band 2 Ewe,0,0
13SH00675,H1627,2,0,6.2,62,,50,30,Band 2 Ewe,0,0
13SH00676,R6541,2,0,8.9,89,,50,07,Band 2 Ewe,0,0
13SH00677,H5413,2,0,6.8,68,,50,30,Band 2 Ewe,0,0
13SH00678,R7850,2,0,9.4,94,,50,07,Band 2 Ewe,0,0
13SH00679,H4626,2,0,5.0,50,,50,30,Band 2 Ewe,0,0
13SH00680,H5998,2,0,6.8,68,,50,30,Band 2 Ewe,0,0
13SH00681,H5784,2,0,6.0,60,,50,30,Band 2 Ewe,0,0
13SH00682,H6349,2,0,5.2,52,,50,30,Band 2 Ewe,0,0
13SH00683,R8257,2,0,7.6,76,,50,07,Band 2 Ewe,0,0
13SH00684,R8543,2,0,8.8,88,,50,07,Band 2 Ewe,0,0
13SH00685,R8346,2,0,7.4,74,,50,07,Band 2 Ewe,0,0
13SH00686,H4187,2,0,3.8,38,,50,30,Band 2 Ewe,0,0
13SH00687,H4588,2,0,3.8,38,,50,30,Band 2 Ewe,0,0
13SH00688,R7968,2,0,11.2,112,,50,07,Band 2 Ewe,0,0
13SH00689,R6693,2,0,10.8,108,,50,07,Band 2 Ewe,0,0
13SH00690,R8086,2,0,7.2,72,,50,07,Band 2 Ewe,0,0
13SH00691,R7743,2,0,9.2,92,,50,07,Band 2 Ewe,0,0
13SH00692,R8073,2,0,8.2,82,,50,07,Band 2 Ewe,0,0
13SH00693,R6343,2,0,6.6,66,,50,07,Band 2 Ewe,0,0
13SH00694,H7041,2,0,5.4,54,,50,30,Band 2 Ewe,0,0
13SH00695,R8274,2,0,8.2,82,,50,07,Band 2 Ewe,0,0
13SH00696,H6262,2,0,6.4,64,,50,30,Band 2 Ewe,0,0
13SH00697,R6486,2,0,7.0,70,,50,07,Band 2 Ewe,0,0
13SH00698,H5173,2,0,6.1,61,,50,30,Band 2 Ewe,0,0
13SH00699,R8023,2,0,6.4,64,,50,07,Band 2 Ewe,0,0
13SH00700,R6436,2,0,8.5,85,,50,07,Band 2 Ewe,0,0
13SH00701,H7089,2,0,5.0,50,,50,30,Band 2 Ewe,0,0
13SH00702,H6685,2,0,6.6,66,,50,30,Band 2 Ewe,0,0
13SH00703,R6933,2,0,8.0,80,,50,07,Band 2 Ewe,0,0
13SH00704,R6298,2,0,9.2,92,,50,07,Band 2 Ewe,0,0
13SH00705,H5711,2,0,7.6,76,,50,30,Band 2 Ewe,0,0
13SH00706,H6062,2,0,5.7,57,,50,30,Band 2 Ewe,0,0
13SH00707,R6274,2,0,9.0,90,,50,07,Band 2 Ewe,0,0
13SH00708,H5202,2,0,6.4,64,,50,30,Band 2 Ewe,0,0
13SH00709,H6772,2,0,4.0,40,,50,30,Band 2 Ewe,0,0
13SH00710,R8394,2,0,8.2,82,,50,07,Band 2 Ewe,0,0
13SH00711,H5879,2,0,6.4,64,,50,30,Band 2 Ewe,0,0
