UID,ID,SEX,FLWT,GRFL,DAY,STM,RMK
19SH01086,S0994,1,156,15.6,48,07,6+ Horns
19SH01087,S0995,2,154,15.4,49,07,.
19SH01088,S0997,2,102,10.2,49,07,RSMORE
19SH01089,S1000,2,128,12.8,48,07,.
19SH01090,S1005,2,120,12.0,48,07,.
19SH01091,S1010,1,136,13.6,48,07,Scurs
19SH01092,S1012,2,112,11.2,49,42,.
19SH01093,S1013,1,142,14.2,48,42,Scurs
19SH01094,S1014,2,86,8.6,48,07,.
19SH01095,S1016,2,112,11.2,48,07,.
19SH01096,S1023,2,88,8.8,49,07,.
19SH01097,S1024,2,94,9.4,49,07,.
19SH01098,S1025,2,82,8.2,49,07,.
19SH01099,S1032,2,128,12.8,48,07,.
19SH01100,S1033,2,92,9.2,48,07,SM.BAG
19SH01101,S1038,2,120,12.0,48,07,.
19SH01102,S1040,2,96,9.6,49,07,.
19SH01103,S1042,2,104,10.4,49,07,.
19SH01104,S1047,2,98,9.8,49,07,FEW.CHUNKS
19SH01105,S1050,2,108,10.8,48,07,.
19SH01106,S1052,2,90,9.0,48,07,.
19SH01107,S1055,2,70,7.0,48,07,.
19SH01108,S1066,2,108,10.8,49,07,.
19SH01109,S1067,2,120,12.0,49,07,.
19SH01110,S1068,2,116,11.6,49,07,.
19SH01111,S1069,1,140,14.0,48,07,"1""HnsPolyLike"
19SH01112,S1070,2,96,9.6,49,07,.
19SH01113,S1073,2,94,9.4,49,07,LameHLegsTx
19SH01114,S1074,2,130,13.0,48,07,.
19SH01115,S1076,2,120,12.0,49,07,BLOOD2SIDES
19SH01116,S1085,2,128,12.8,48,07,.
19SH01117,S1089,2,96,9.6,49,07,.
19SH01118,S1092,2,104,10.4,49,07,.
19SH01119,S1095,2,102,10.2,49,07,OKFORONE
19SH01120,S1096,2,90,9.0,48,07,.
19SH01121,S1098,2,114,11.4,49,07,LOW2?OKFORONE
19SH01122,S1106,2,104,10.4,48,07,BIGTITS
19SH01123,S1112,2,118,11.8,48,07,.
19SH01124,S1116,2,140,14.0,48,42,.
19SH01125,S1124,1,150,15.0,47,41,Jewell
19SH01126,S1125,1,146,14.6,47,41,"L.Eye.Cld, SC"
19SH01127,S1126,1,162,16.2,47,42,HelleRNutSwel
19SH01128,S1127,2,112,11.2,48,07,.
19SH01129,S1129,2,90,9.0,48,07,1ST
19SH01130,S1134,2,160,16.0,48,07,SICK?
19SH01131,S1135,2,160,16.0,48,42,PINK
19SH01132,S1138,2,126,12.6,48,07,.
19SH01133,S1139,2,116,11.6,48,43,From Mud Lake
19SH01134,S1142,2,120,12.0,48,07,.
19SH01135,S1145,2,106,10.6,48,07,SM.BAG
19SH01136,S1151,2,92,9.2,48,07,.
19SH01137,S1152,2,122,12.2,48,07,.
19SH01138,S1157,2,94,9.4,48,42,SM.BAG
19SH01139,S1159,1,122,12.2,48,07,Scurs
19SH01140,S1163,2,112,11.2,48,07,LameLFTx
19SH01141,S1165,2,132,13.2,48,07,HAIRY
19SH01142,S1166,2,70,7.0,48,07,.
19SH01143,S1175,2,120,12.0,48,07,LameFLegsTx
19SH01144,S1176,2,118,11.8,48,07,HAIRY
19SH01145,S1177,2,86,8.6,48,07,.
19SH01146,S1183,2,140,14.0,48,42,HAIRY.VetFixE
19SH01147,S1185,2,82,8.2,48,07,SM.BAG
19SH01148,S1190,2,114,11.4,48,07,SM.BAG
19SH01149,S1194,2,96,9.6,48,07,.
19SH01150,S1197,1,142,14.2,48,42,.
19SH01151,S1201,2,122,12.2,48,07,.
19SH01152,S1202,2,132,13.2,48,43,.
19SH01153,S1203,2,158,15.8,48,43,HAIRY
19SH01154,S1204,1,180,18.0,48,07,SlOverPnkEyes
19SH01155,S1206,2,74,7.4,48,07,.
19SH01156,S1208,2,110,11.0,48,42,.
19SH01157,S1210,2,132,13.2,48,43,.
19SH01158,S1212,1,120,12.0,48,42,Horns
19SH01159,S1215,2,108,10.8,48,42,.
19SH01160,S1223,2,108,10.8,48,07,.
19SH01161,S1228,2,98,9.8,48,07,.
19SH01162,S1230,2,82,8.2,48,07,.
19SH01163,S1232,2,94,9.4,48,07,SM.BAG
19SH01164,S1234,2,130,13.0,48,42,.
19SH01165,S1238,2,,,,07,.
19SH01166,S1250,2,98,9.8,48,07,.
19SH01167,S1252,1,152,15.2,48,43,Br. eyes
19SH01168,S1254,2,150,15.0,48,07,.
19SH01169,S1258,2,120,12.0,48,43,.
19SH01170,S1259,2,118,11.8,48,07,.
19SH01171,S1261,2,94,9.4,48,07,SM.BAG
19SH01172,S1267,2,106,10.6,48,07,.
19SH01173,S1271,1,90,9.0,48,07,.
19SH01174,S1278,2,102,10.2,48,07,LOW2?
19SH01175,S1282,2,158,15.8,48,42,.
19SH01176,S1286,2,118,11.8,48,07,LONG.LABOR
19SH01177,S1287,2,118,11.8,48,42,.
19SH01178,S1288,2,84,8.4,48,42,.
19SH01179,S1289,2,106,10.6,48,42,.
19SH01180,S1295,2,110,11.0,48,07,.
19SH01181,S1300,1,106,10.6,48,07,.
19SH01182,S1305,1,106,10.6,48,07,OnlySchneider
19SH01183,S1309,2,84,8.4,48,07,.
19SH01184,S1310,2,92,9.2,48,07,2ND.Wheezy
19SH01185,S1311,2,84,8.4,48,07,SM BAG
19SH01186,S1313,2,128,12.8,48,07,SM.BAG
19SH01187,S1316,2,106,10.6,48,07,.
19SH01188,S1319,2,114,11.4,48,43,.
19SH01189,S1322,2,134,13.4,48,43,.
19SH01190,S1323,2,106,10.6,48,07,.
19SH01191,S1326,2,96,9.6,48,07,.
19SH01192,S1327,2,98,9.8,48,07,PINK
19SH01193,S1328,2,92,9.2,48,07,.
19SH01194,S1329,2,86,8.6,49,07,.
19SH01195,S1336,2,78,7.8,48,07,.
19SH01196,S1338,2,112,11.2,48,07,.
19SH01197,S1341,2,106,10.6,48,07,.
19SH01198,S1342,2,158,15.8,48,07,.
19SH01199,S1346,2,92,9.2,48,07,OKFORONE
19SH01200,S1348,2,100,10.0,48,07,SMBAG
19SH01201,S1350,2,110,11.0,48,07,HIGH1?
19SH01202,S1351,2,72,7.2,48,07,.
19SH01203,S1352,2,116,11.6,48,07,.
19SH01204,S1353,2,124,12.4,48,07,.
19SH01205,S1355,2,106,10.6,48,42,.
19SH01206,S1357,2,132,13.2,48,43,.
19SH01207,S1358,2,164,16.4,48,43,.
19SH01208,S1359,2,68,6.8,48,07,.
19SH01209,S1361,1,162,16.2,48,07,Scurs
19SH01210,S1362,1,128,12.8,48,07,LameTx
19SH01211,S1364,2,114,11.4,48,07,.
19SH01212,S1365,2,122,12.2,48,07,SM.BAG
19SH01213,S1369,2,66,6.6,48,07,.
19SH01214,S1374,2,196,19.6,48,43,2ND
19SH01215,S1381,2,76,7.6,48,07,.
19SH01216,S1382,2,72,7.2,48,07,SM.BAG
19SH01217,S1385,2,94,9.4,48,07,.
19SH01218,S1387,1,108,10.8,48,07,.
19SH01219,S1390,2,116,11.6,48,07,.
19SH01220,S1393,2,108,10.8,48,07,.
19SH01221,S1394,2,94,9.4,48,07,.
19SH01222,S1395,2,86,8.6,48,07,SM.BAG
19SH01223,S1397,2,108,10.8,48,07,.
19SH01224,S1399,2,152,15.2,48,43,.
19SH01225,S1401,1,128,12.8,48,07,Scurs
19SH01226,S1402,2,148,14.8,48,07,.
19SH01227,S1403,2,168,16.8,48,42,.
19SH01228,S1404,2,148,14.8,48,42,Respiratory
19SH01229,S1406,1,150,15.0,48,07,L. Eye Cloudy
19SH01230,S1407,2,92,9.2,48,07,SM.BAG
19SH01231,S1408,2,106,10.6,48,07,.
19SH01232,S1413,2,82,8.2,48,07,SMBAG
19SH01233,S1416,2,92,9.2,48,07,.
19SH01234,S1419,2,96,9.6,48,07,.
19SH01235,S1423,2,116,11.6,48,07,.
19SH01236,S1425,2,154,15.4,48,43,.
19SH01237,S1426,2,90,9.0,48,07,H.LHToeWound
19SH01238,S1431,2,126,12.6,48,07,PINK
19SH01239,S1435,2,96,9.6,48,07,.
19SH01240,S1436,2,94,9.4,48,07,SM.BAG
19SH01241,S1437,2,96,9.6,48,07,H.VetFixEntRe
19SH01242,S1443,2,94,9.4,48,07,.
19SH01243,S1452,2,106,10.6,48,07,.
19SH01244,S1453,2,112,11.2,48,07,RespTx
19SH01245,S1454,2,82,8.2,48,07,.
19SH01246,S1460,2,100,10.0,48,07,.
19SH01247,S1471,2,124,12.4,48,07,.
19SH01248,S1474,2,94,9.4,48,07,.
19SH01249,S1475,2,120,12.0,48,07,.
19SH01250,S1478,2,90,9.0,48,07,.
19SH01251,S1495,2,114,11.4,48,07,1ST
19SH01252,S1496,2,120,12.0,48,07,.
19SH01253,S1497,1,144,14.4,48,07,Lehfeldt
19SH01254,S1498,1,198,19.8,48,41,Rafter 7
19SH01255,S1499,1,130,13.0,48,07,Helle
19SH01256,S1500,1,186,18.6,48,41,Rafter 7
19SH01257,S1513,2,94,9.4,44,07,.
19SH01258,S1517,2,54,5.4,45,07,RHLame
19SH01259,S1520,2,90,9.0,44,07,.
19SH01260,S1522,2,92,9.2,44,43,.
19SH01261,S1525,2,104,10.4,45,42,.
19SH01262,S1535,2,78,7.8,45,42,.
19SH01263,S1540,2,80,8.0,45,07,.
19SH01264,S1542,2,84,8.4,44,07,.
19SH01265,S1553,2,84,8.4,45,42,1ST
19SH01266,S1554,2,92,9.2,45,42,2ND
19SH01267,S1555,2,72,7.2,45,07,.
19SH01268,S1559,1,90,9.0,49,07,"2"" horns"
19SH01269,S1562,2,66,6.6,45,07,2ND
19SH01270,S1563,1,98,9.8,49,07,.
19SH01271,S1564,2,66,6.6,45,07,.
19SH01272,S1566,2,98,9.8,44,42,.
19SH01273,S1570,2,108,10.8,45,07,.
19SH01274,S1572,1,86,8.6,49,07,Horns
19SH01275,S1574,2,94,9.4,45,07,.
19SH01276,S1578,2,82,8.2,45,42,.
19SH01277,S1581,2,104,10.4,45,42,.
19SH01278,S1583,1,116,11.6,49,43,.
19SH01279,S1586,2,104,10.4,45,07,.
19SH01280,S1589,2,94,9.4,45,07,.
19SH01281,S1590,2,66,6.6,44,07,.
19SH01282,S1594,2,98,9.8,45,42,ScoursTx
19SH01283,S1598,2,94,9.4,45,07,.
19SH01284,S1604,2,112,11.2,45,42,.
19SH01285,S1607,1,112,11.2,49,43,.
19SH01286,S1608,2,90,9.0,44,43,.
19SH01287,S1609,2,98,9.8,45,42,.
19SH01288,S1612,1,72,7.2,49,07,Scurs
19SH01289,S1623,2,88,8.8,45,43,1ST
19SH01290,S1627,1,68,6.8,49,07,Horns
19SH01291,S1628,1,72,7.2,49,07,"3"" horns"
19SH01292,S1631,2,74,7.4,45,07,.
19SH01293,S1632,1,88,8.8,49,07,.
19SH01294,S1633,2,116,11.6,44,42,.
19SH01295,S1635,2,72,7.2,44,42,.
19SH01296,S1638,2,72,7.2,45,42,.
19SH01297,S1639,2,90,9.0,45,42,.
19SH01298,S1646,2,88,8.8,45,43,.
19SH01299,S1647,2,82,8.2,45,42,.
19SH01300,S1650,2,66,6.6,45,07,.
19SH01301,S1651,2,78,7.8,44,07,LameLH
19SH01302,S1654,2,70,7.0,45,42,.
19SH01303,S1655,2,88,8.8,45,07,.
19SH01304,S1656,2,94,9.4,45,42,.
19SH01305,S1660,2,70,7.0,45,07,.
19SH01306,S1661,2,92,9.2,45,07,.
19SH01307,S1662,2,98,9.8,45,42,.
19SH01308,S1665,2,86,8.6,44,42,.
19SH01309,S1669,2,76,7.6,45,07,.
19SH01310,S1671,1,106,10.6,49,07,.
19SH01311,S1672,2,90,9.0,45,42,.
19SH01312,S1673,1,104,10.4,49,42,.
19SH01313,S1675,2,88,8.8,45,07,.
19SH01314,S1677,2,84,8.4,44,07,.
19SH01315,S1680,1,92,9.2,49,07,Scurs
19SH01316,S1686,2,92,9.2,44,07,.
19SH01317,S1690,2,88,8.8,45,42,H.EyeDischarg
19SH01318,S1692,2,86,8.6,45,42,.
19SH01319,S1697,2,90,9.0,44,07,.
19SH01320,S1699,2,94,9.4,44,42,.
19SH01321,S1704,2,84,8.4,45,42,.
19SH01322,S1706,2,76,7.6,45,42,HAIRY
19SH01323,S1709,1,62,6.2,49,07,Horns
19SH01324,S1711,2,88,8.8,44,42,.
19SH01325,S1722,2,92,9.2,45,43,1ST
19SH01326,S1725,2,72,7.2,45,07,HAIRY
19SH01327,S1726,2,72,7.2,45,07,.
19SH01328,S1730,2,68,6.8,45,07,HAIRY
19SH01329,S1732,2,86,8.6,45,42,PINK
19SH01330,S1733,2,84,8.4,44,42,.
19SH01331,S1740,2,86,8.6,45,07,.
19SH01332,S1741,2,88,8.8,45,07,.
19SH01333,S1744,2,78,7.8,44,07,.
19SH01334,S1745,2,72,7.2,45,42,.
19SH01335,S1748,1,98,9.8,49,07,.
19SH01336,S1751,1,88,8.8,49,07,Scurs
19SH01337,S1753,2,88,8.8,45,07,PINK
19SH01338,S1755,2,76,7.6,45,42,.
19SH01339,S1765,2,86,8.6,44,07,.
19SH01340,S1769,2,76,7.6,45,43,.
19SH01341,S1772,2,82,8.2,45,42,.
19SH01342,S1775,2,94,9.4,45,07,.
19SH01343,S1776,2,104,10.4,45,42,.
19SH01344,S1782,2,86,8.6,45,42,.
19SH01345,S1784,1,90,9.0,49,42,Scurs
19SH01346,S1787,1,86,8.6,49,43,Scurs
19SH01347,S1788,2,58,5.8,45,07,.
19SH01348,S1791,2,92,9.2,45,07,.
19SH01349,S1792,2,108,10.8,45,42,.
19SH01350,S1794,2,92,9.2,45,42,.
19SH01351,S1796,2,84,8.4,44,07,.
19SH01352,S1802,2,98,9.8,45,42,.
19SH01353,S1807,2,68,6.8,45,07,BLNOSE
19SH01354,S1808,1,80,8.0,49,07,.
19SH01355,S1810,2,58,5.8,44,07,.
19SH01356,S1812,2,58,5.8,45,07,.
19SH01357,S1819,1,84,8.4,49,07,.
19SH01358,S1824,2,62,6.2,44,42,.
19SH01359,S1825,2,76,7.6,45,42,.
19SH01360,S1826,2,84,8.4,45,07,.
19SH01361,S1838,1,80,8.0,49,42,Horns
19SH01362,S1843,2,58,5.8,45,07,ScoursTx
19SH01363,S1844,2,76,7.6,45,07,.
19SH01364,S1845,2,92,9.2,45,42,.
19SH01365,S1858,2,90,9.0,45,42,Inc.RR.Tx
19SH01366,S1861,2,66,6.6,45,42,.
19SH01367,S1866,1,74,7.4,49,07,Scurs
19SH01368,S1872,1,86,8.6,49,42,HighTemp&RE.T
19SH01369,S1873,2,92,9.2,45,42,.
19SH01370,S1878,1,118,11.8,49,42,Scurs
19SH01371,S1880,2,92,9.2,44,42,.
19SH01372,S1881,2,90,9.0,45,43,HAIRY
19SH01373,S1882,2,84,8.4,44,07,.
19SH01374,S1887,2,64,6.4,45,07,.
19SH01375,S1888,2,76,7.6,45,07,.
19SH01376,S1893,2,80,8.0,45,07,HAIRY
19SH01377,S1904,2,78,7.8,45,07,.
19SH01378,S1912,2,98,9.8,45,07,.
19SH01379,S1913,2,78,7.8,45,07,.
19SH01380,S1914,1,58,5.8,49,07,"2""horns, nice"
19SH01381,S1915,2,92,9.2,45,07,.
19SH01382,S1917,2,86,8.6,45,42,.
19SH01383,S1918,2,88,8.8,45,07,.
19SH01384,S1919,2,86,8.6,44,07,BR.ON.NOSE
19SH01385,S1921,2,78,7.8,45,07,VetsFixTail
19SH01386,S1922,2,98,9.8,45,07,.
19SH01387,S1926,1,90,9.0,49,07,.
19SH01388,S1927,2,74,7.4,45,07,.
19SH01389,S1928,2,92,9.2,45,07,.
19SH01390,S1931,1,74,7.4,48,07,MSU
19SH01391,S1932,1,74,7.4,48,07,MSU
19SH01392,S1933,1,76,7.6,48,07,MSU
19SH01393,S1935,1,64,6.4,48,07,MSU
19SH01394,S1936,1,48,4.8,48,07,MSU
19SH01395,S1937,1,68,6.8,48,07,MSU
19SH01396,S1938,1,102,10.2,48,07,MSU
19SH01397,S1939,1,66,6.6,48,07,MSU
19SH01398,S1940,1,76,7.6,48,07,MSU
19SH01399,S1941,1,70,7.0,48,07,MSU
19SH01400,S1942,1,72,7.2,48,07,MSU
19SH01401,S1943,1,82,8.2,48,07,MSU
19SH01402,S1944,1,60,6.0,48,07,MSU
19SH01403,S1945,1,84,8.4,48,07,MSU
19SH01404,S1946,1,68,6.8,48,07,MSU
19SH01405,S1947,1,86,8.6,48,07,MSU
19SH01406,S1949,1,76,7.6,48,07,MSU
19SH01407,T4102,2,70,7.0,49,02,.
19SH01408,T4108,2,124,12.4,48,02,TerminalOnly
19SH01409,T4109,2,76,7.6,49,02,ClawAmputated
19SH01410,T4137,2,126,12.6,48,02,.
19SH01411,T4174,2,148,14.8,48,02,WARTSBUTOK
19SH01412,T4191,2,100,10.0,49,02,DRY
19SH01413,T4226,2,88,8.8,49,02,.
19SH01414,T4227,2,94,9.4,49,02,.
19SH01415,T4234,2,122,12.2,49,02,.
19SH01416,T4236,2,148,14.8,49,02,RHFtAbscess
19SH01417,T4266,2,96,9.6,49,02,LameRHTx
19SH01418,T4305,2,104,10.4,48,02,.
19SH01419,T4356,2,80,8.0,49,02,.
19SH01420,T4380,2,74,7.4,49,02,.
19SH01421,T4390,2,116,11.6,49,02,.
19SH01422,T4393,2,86,8.6,49,02,.
19SH01423,T4468,2,72,7.2,49,02,.
19SH01424,T4491,2,126,12.6,48,02,LameLFTx
19SH01425,T4506,2,90,9.0,48,02,SW.BAG
19SH01426,T4510,2,112,11.2,48,02,.
19SH01427,T4518,2,104,10.4,48,02,.
19SH01428,T4545,2,78,7.8,49,02,LAME.RH
19SH01429,T4557,2,118,11.8,48,02,BIGTEATS
19SH01430,T4559,2,128,12.8,49,02,.
19SH01431,T4585,2,68,6.8,49,02,.
19SH01432,T4675,2,110,11.0,49,02,.
19SH01433,T4676,2,96,9.6,49,02,.
19SH01434,T4685,2,102,10.2,49,02,RSDBLOODYOKNO
19SH01435,T4733,2,128,12.8,49,02,.
19SH01436,T4758,2,98,9.8,49,02,.
19SH01437,T4794,2,118,11.8,48,02,CHUNKSLSDOKNO
19SH01438,T4837,2,68,6.8,49,02,.
19SH01439,T4849,2,110,11.0,48,02,.
19SH01440,T4865,2,118,11.8,49,02,WARTS
19SH01441,T4882,2,114,11.4,48,02,TerminalOnly
19SH01442,T4892,2,124,12.4,48,02,.
19SH01443,T4915,2,96,9.6,49,02,DystociaMastL
19SH01444,T4928,2,94,9.4,48,02,STRESSED
19SH01445,T4929,2,90,9.0,49,02,.
19SH01446,T4931,2,106,10.6,48,02,.
19SH01447,T4951,2,106,10.6,49,02,.
19SH01448,T4953,2,92,9.2,49,02,.
19SH01449,T4977,2,138,13.8,48,02,.
19SH01450,T5007,2,128,12.8,48,02,.
19SH01451,T5008,2,88,8.8,49,02,.
19SH01452,T5013,2,,,,02,SM.BAG
19SH01453,T5020,2,114,11.4,48,02,.
19SH01454,T5043,2,96,9.6,48,02,.
19SH01455,T5044,2,84,8.4,49,02,LameLHFootTri
19SH01456,T5046,2,96,9.6,48,02,LTS
19SH01457,T5124,2,120,12.0,49,02,.
19SH01458,T5126,2,106,10.6,49,02,.
19SH01459,T5131,2,90,9.0,49,02,SW.BAG
19SH01460,T5132,2,98,9.8,49,02,.
19SH01461,T5164,2,102,10.2,49,02,.
19SH01462,T5165,2,120,12.0,49,02,.
19SH01463,T5166,2,120,12.0,49,02,.
19SH01464,T5182,2,86,8.6,49,02,.
19SH01465,T5184,2,126,12.6,49,02,.
19SH01466,T5247,2,98,9.8,49,02,.
19SH01467,T5328,2,88,8.8,49,02,.
19SH01468,T5330,2,122,12.2,49,02,BIGTEATS
19SH01469,T5332,2,82,8.2,48,02,.
19SH01470,T5343,2,86,8.6,49,02,.
19SH01471,T5346,2,118,11.8,48,02,.
19SH01472,T5354,2,104,10.4,48,02,OKFORONE
19SH01473,T5357,2,120,12.0,48,02,.
19SH01474,T5364,2,124,12.4,48,02,.
19SH01475,T5379,2,84,8.4,48,02,LameLHTx
19SH01476,T5386,2,110,11.0,49,02,L.T.RTSIDEBLO
19SH01477,T5398,2,72,7.2,49,02,.
19SH01478,T5400,2,106,10.6,49,02,BIGWARTYTITS
19SH01479,T5435,2,88,8.8,49,02,.
19SH01480,T5449,2,86,8.6,48,02,.
19SH01481,T5478,2,94,9.4,49,02,.
19SH01482,T5480,2,98,9.8,48,02,.
19SH01483,T5481,2,80,8.0,49,02,.
19SH01484,T5512,2,120,12.0,49,02,SW.BAG
19SH01485,T5543,2,90,9.0,49,02,.
19SH01486,T5556,2,102,10.2,49,02,LameLH
19SH01487,T5559,2,94,9.4,49,02,LameRF
19SH01488,T5565,2,98,9.8,48,02,.
19SH01489,T5567,2,104,10.4,48,02,.
19SH01490,T5568,2,94,9.4,48,02,.
19SH01491,T5586,2,112,11.2,48,02,.
19SH01492,T5589,2,116,11.6,48,02,.
19SH01493,T5597,2,120,12.0,48,02,.
19SH01494,T5608,2,90,9.0,49,02,RTITBAD
19SH01495,T5611,2,104,10.4,48,02,TerminalOnly
19SH01496,T5626,2,84,8.4,49,02,.
19SH01497,T5638,2,96,9.6,48,02,.
19SH01498,T5639,2,94,9.4,49,02,.
19SH01499,T5650,2,106,10.6,48,02,BIGWARTYTITS
19SH01500,T5652,2,104,10.4,49,02,.
19SH01501,T5670,2,110,11.0,48,02,.
19SH01502,T5674,2,106,10.6,49,02,.
19SH01503,T5680,2,96,9.6,49,02,.
19SH01504,T5684,2,108,10.8,49,02,.
19SH01505,T5690,2,100,10.0,48,02,SwBagVLTSMast
19SH01506,T5717,2,150,15.0,48,02,2@ONCE
19SH01507,T5729,2,122,12.2,48,02,.
19SH01508,T5737,2,94,9.4,49,02,R.EYE.DISCHAR
19SH01509,T5749,2,104,10.4,49,02,.
19SH01510,T5756,2,88,8.8,49,02,.
19SH01511,T5763,2,116,11.6,49,02,.
19SH01512,T5775,2,98,9.8,49,02,.
19SH01513,T5800,2,108,10.8,48,02,TAN LEGS
19SH01514,T5801,2,42,4.2,49,02,WARTS.SWBAG
19SH01515,T5807,2,100,10.0,49,02,.
19SH01516,T5811,2,94,9.4,49,02,.
19SH01517,T5844,2,98,9.8,48,02,.
19SH01518,T5859,2,144,14.4,48,02,.
19SH01519,T5862,2,130,13.0,48,02,SM.BAG
19SH01520,T5898,2,100,10.0,48,02,HAIRY
19SH01521,T5899,2,90,9.0,48,02,TerminalOnly
19SH01522,T5929,2,94,9.4,48,02,.
19SH01523,T5959,2,102,10.2,48,02,SM.BAG
19SH01524,T5964,2,120,12.0,48,02,.
19SH01525,T5971,2,120,12.0,48,02,.
19SH01526,T5986,2,134,13.4,48,02,1ST
19SH01527,T6003,2,126,12.6,48,02,.
19SH01528,T6020,2,102,10.2,48,02,.
19SH01529,T6026,2,,,,02,.
19SH01530,T6034,2,116,11.6,48,02,.
19SH01531,T6048,2,84,8.4,48,02,.
19SH01532,T6083,2,110,11.0,48,02,.
19SH01533,T6092,2,134,13.4,48,02,.
19SH01534,T6093,1,118,11.8,47,02,HAIRY
19SH01535,T6106,2,92,9.2,48,02,.
19SH01536,T6110,2,84,8.4,48,02,.
19SH01537,T6144,2,100,10.0,48,02,.
19SH01538,T6148,2,102,10.2,48,02,.
19SH01539,T6181,2,132,13.2,48,02,.
19SH01540,T6185,2,102,10.2,48,02,TerminalOnly
19SH01541,T6202,2,100,10.0,48,02,.
19SH01542,T6205,2,104,10.4,48,02,.
19SH01543,T6208,2,114,11.4,48,02,.
19SH01544,T6209,2,86,8.6,48,02,.
19SH01545,T6224,2,112,11.2,48,02,.
19SH01546,T6234,2,106,10.6,49,02,.
19SH01547,T6238,2,118,11.8,48,02,.
19SH01548,T6239,2,114,11.4,48,02,.
19SH01549,T6240,2,118,11.8,48,02,.
19SH01550,T6243,2,68,6.8,48,02,Mastitis
19SH01551,T6257,2,78,7.8,48,02,.
19SH01552,T6259,2,98,9.8,48,02,.
19SH01553,T6271,2,168,16.8,48,02,LameRH
19SH01554,T6274,2,74,7.4,48,02,.
19SH01555,T6284,2,86,8.6,48,02,.
19SH01556,T6291,2,102,10.2,48,02,.
19SH01557,T6297,1,128,12.8,48,02,
19SH01558,T6306,2,108,10.8,49,02,.
19SH01559,T6310,2,130,13.0,48,02,R.SIDE BLOODY
19SH01560,T6311,2,82,8.2,48,02,.
19SH01561,T6313,1,170,17.0,48,02,Scurs
19SH01562,T6314,2,94,9.4,49,02,.
19SH01563,T6315,2,88,8.8,49,02,LSD.FIBROUS
19SH01564,T6320,2,114,11.4,49,02,.
19SH01565,T6321,2,118,11.8,48,02,.
19SH01566,T6322,2,128,12.8,48,02,.
19SH01567,T6328,2,70,7.0,49,02,.
19SH01568,T6337,2,84,8.4,49,02,.
19SH01569,T6340,2,102,10.2,48,02,SM BAG
19SH01570,T6342,1,132,13.2,48,02,"1ST, Nice Ram"
19SH01571,T6352,2,108,10.8,48,02,.
19SH01572,T6354,2,72,7.2,48,02,TerminalOnly
19SH01573,T6355,2,130,13.0,49,02,.
19SH01574,T6356,2,86,8.6,49,02,.
19SH01575,T6364,2,118,11.8,49,02,.
19SH01576,T6366,2,104,10.4,49,02,.
19SH01577,T6367,1,116,11.6,48,02,Scurs
19SH01578,T6369,2,80,8.0,48,02,.
19SH01579,T6370,2,68,6.8,48,02,.
19SH01580,T6371,2,142,14.2,49,02,TerminalOnly
19SH01581,T6374,2,82,8.2,49,02,.
19SH01582,T6386,2,76,7.6,48,02,SM.BAG
19SH01583,T6387,2,108,10.8,49,02,.
19SH01584,T6389,2,96,9.6,49,02,.
19SH01585,T6395,2,110,11.0,49,02,.
19SH01586,T6397,2,132,13.2,48,02,.
19SH01587,T6401,1,112,11.2,48,02,Scurs
19SH01588,T6404,2,68,6.8,49,02,.
19SH01589,T6406,1,124,12.4,48,02,"Nice, Scurs"
19SH01590,T6413,2,126,12.6,49,02,.
19SH01591,T6418,2,128,12.8,48,02,.
19SH01592,T6428,2,84,8.4,48,02,.
19SH01593,T6429,2,102,10.2,49,02,.
19SH01594,T6439,2,102,10.2,48,02,.
19SH01595,T6446,2,118,11.8,48,02,.
19SH01596,T6464,2,106,10.6,48,02,.
19SH01597,T6466,2,84,8.4,49,02,.
19SH01598,T6467,2,80,8.0,49,02,.
19SH01599,T6469,2,82,8.2,48,02,.
19SH01600,T6476,2,94,9.4,48,02,.
19SH01601,T6479,2,94,9.4,48,02,.
19SH01602,T6482,2,78,7.8,48,02,.
19SH01603,T6483,2,136,13.6,48,02,.
19SH01604,T6486,2,116,11.6,48,02,.
19SH01605,T6495,2,74,7.4,49,02,.
19SH01606,T6498,2,90,9.0,48,02,.
19SH01607,T6499,2,90,9.0,49,02,.
19SH01608,T6502,1,148,14.8,48,02,3RD.H
19SH01609,T6506,2,118,11.8,49,02,.
19SH01610,T6509,2,70,7.0,49,02,.
19SH01611,T6510,2,90,9.0,49,02,.
19SH01612,T6511,2,68,6.8,48,02,.
19SH01613,T6516,1,134,13.4,48,02,PulledBadKnee
19SH01614,T6518,2,114,11.4,48,02,.
19SH01615,T6519,2,86,8.6,49,02,TerminalOnly
19SH01616,T6522,2,84,8.4,49,02,SMBAG
19SH01617,T6524,2,98,9.8,49,02,.
19SH01618,T6525,2,112,11.2,49,02,.
19SH01619,T6529,2,92,9.2,49,02,.
19SH01620,T6537,2,84,8.4,48,02,.
19SH01621,T6538,2,88,8.8,48,02,.
19SH01622,T6541,2,116,11.6,49,02,.
19SH01623,T6545,2,88,8.8,49,02,.
19SH01624,T6556,1,102,10.2,48,02,.
19SH01625,T6560,2,92,9.2,48,02,.
19SH01626,T6567,2,118,11.8,49,02,.
19SH01627,T6568,2,114,11.4,49,02,.
19SH01628,T6569,2,106,10.6,48,02,.
19SH01629,T6572,2,100,10.0,48,02,TerminalOnly
19SH01630,T6578,1,106,10.6,48,02,MSU
