UID,ID,GRFL,FLWT,DAY,STM,CATEGORY,AGE
17SH01103,T3231,6.8,68,46,02,,7.0
17SH01104,T3243,7.6,76,46,02,,7.0
17SH01105,T3255,10.4,104,46,02,,7.0
17SH01106,T3269,8.4,84,46,02,,7.0
17SH01107,T3308,7.6,76,46,02,,7.0
17SH01108,T3313,6.8,68,46,02,,7.0
17SH01109,T3314,10.0,100,46,02,,7.0
17SH01110,T3320,10.4,104,46,02,,7.0
17SH01111,T3351,8.2,82,46,02,,7.0
17SH01112,T3354,9.0,90,46,02,,7.0
17SH01113,T3361,6.6,66,46,02,,7.0
17SH01114,T3438,9.4,94,46,02,,7.0
17SH01115,T3451,10.6,106,46,02,,7.0
17SH01116,T3551,10.4,104,46,02,,6.0
17SH01117,T3554,11.2,112,46,02,,6.0
17SH01118,T3565,12.6,126,46,02,,6.0
17SH01119,T3568,7.0,70,46,02,,6.0
17SH01120,T3638,8.2,82,46,02,,6.0
17SH01121,T3640,7.4,74,46,02,,6.0
17SH01122,T3662,7.4,74,46,02,,6.0
17SH01123,T3741,8.6,86,46,02,,6.0
17SH01124,T3756,8.8,88,46,02,,6.0
17SH01125,T3760,7.6,76,46,02,,6.0
17SH01126,T3842,9.4,94,46,02,,6.0
17SH01127,T3853,10.4,104,46,02,,6.0
17SH01128,T3856,10.4,104,46,02,,6.0
17SH01129,T3878,9.8,98,46,02,,6.0
17SH01130,T3881,8.2,82,46,02,,6.0
17SH01131,T3883,10.0,100,46,02,,6.0
17SH01132,T3906,8.2,82,46,02,,6.0
17SH01133,T3933,9.4,94,46,02,,6.0
17SH01134,T3946,9.8,98,46,02,,6.0
17SH01135,T3999,6.4,64,46,02,,6.0
17SH01136,T4006,9.2,92,46,02,,6.0
17SH01137,T4012,8.6,86,46,02,,6.0
17SH01138,T4032,7.2,72,46,02,,6.0
17SH01139,T4048,9.2,92,46,02,,6.0
17SH01140,T4059,10.4,104,46,02,,6.0
17SH01141,T4102,6.8,68,46,02,,5.0
17SH01142,T4106,10.2,102,46,02,,5.0
17SH01143,T4108,11.2,112,46,02,,5.0
17SH01144,T4109,8.8,88,46,02,,5.0
17SH01145,T4124,7.6,76,46,02,,5.0
17SH01146,T4134,11.4,114,46,02,,5.0
17SH01147,T4137,9.4,94,46,02,,5.0
17SH01148,T4154,10.0,100,46,02,,5.0
17SH01149,T4171,10.4,104,46,02,,5.0
17SH01150,T4173,9.8,98,46,02,,5.0
17SH01151,T4174,11.4,114,46,02,,5.0
17SH01152,T4181,10.4,104,46,02,,5.0
17SH01153,T4187,7.7,77,46,02,,5.0
17SH01154,T4191,5.8,58,46,02,,5.0
17SH01155,T4215,8.2,82,46,02,,5.0
17SH01156,T4219,7.2,72,46,02,,5.0
17SH01157,T4222,8.8,88,46,02,,5.0
17SH01158,T4226,5.8,58,46,02,,5.0
17SH01159,T4227,7.8,78,46,02,,5.0
17SH01160,T4234,9.4,94,46,02,,5.0
17SH01161,T4236,11.0,110,46,02,,5.0
17SH01162,T4246,10.4,104,46,02,,5.0
17SH01163,T4250,8.2,82,46,02,,5.0
17SH01164,T4266,8.4,84,46,02,,5.0
17SH01165,T4276,8.4,84,46,02,,5.0
17SH01166,T4285,11.8,118,46,02,,5.0
17SH01167,T4300,8.0,80,46,02,,5.0
17SH01168,T4305,7.4,74,46,02,,5.0
17SH01169,T4318,6.8,68,46,02,,5.0
17SH01170,T4320,7.6,76,46,02,,5.0
17SH01171,T4327,9.8,98,46,02,,5.0
17SH01172,T4345,8.8,88,46,02,,5.0
17SH01173,T4356,8.6,86,46,02,,5.0
17SH01174,T4358,9.0,90,46,02,,5.0
17SH01175,T4360,9.0,90,46,02,,5.0
17SH01176,T4362,8.6,86,46,02,,5.0
17SH01177,T4380,8.0,80,46,02,,5.0
17SH01178,T4389,10.0,100,46,02,,5.0
17SH01179,T4390,10.8,108,46,02,,5.0
17SH01180,T4393,8.4,84,46,02,,5.0
17SH01181,T4425,8.8,88,46,02,,5.0
17SH01182,T4426,10.4,104,46,02,,5.0
17SH01183,T4430,10.2,102,46,02,,5.0
17SH01184,T4438,10.2,102,46,02,,5.0
17SH01185,T4457,9.4,94,46,02,,5.0
17SH01186,T4462,10.2,102,46,02,,5.0
17SH01187,T4468,8.0,80,46,02,,5.0
17SH01188,T4483,10.6,106,46,02,,5.0
17SH01189,T4491,11.8,118,46,02,,5.0
17SH01190,T4501,9.4,94,46,02,,5.0
17SH01191,T4506,7.8,78,46,02,,5.0
17SH01192,T4510,9.0,90,46,02,,5.0
17SH01193,T4518,8.2,82,46,02,,5.0
17SH01194,T4545,7.6,76,46,02,,5.0
17SH01195,T4557,9.2,92,46,02,,5.0
17SH01196,T4559,10.4,104,46,02,,5.0
17SH01197,T4585,6.6,66,46,02,,5.0
17SH01198,T4600,11.0,110,46,02,,5.0
17SH01199,T4627,8.4,84,46,02,,5.0
17SH01200,T4645,7.6,76,46,02,,5.0
17SH01201,T4671,11.8,118,46,02,,5.0
17SH01202,T4675,8.2,82,46,02,,5.0
17SH01203,T4676,8.2,82,46,02,,5.0
17SH01204,T4682,8.4,84,47,02,,4.0
17SH01205,T4685,8.8,88,46,02,,4.0
17SH01206,T4708,9.2,92,46,02,,4.0
17SH01207,T4733,11.0,110,46,02,,4.0
17SH01208,T4748,9.2,92,46,02,,4.0
17SH01209,T4758,9.2,92,46,02,,4.0
17SH01210,T4787,8.4,84,46,02,,4.0
17SH01211,T4789,9.2,92,46,02,,4.0
17SH01212,T4794,7.8,78,46,02,,4.0
17SH01213,T4804,7.2,72,46,02,,4.0
17SH01214,T4837,6.2,62,46,02,,4.0
17SH01215,T4849,9.2,92,46,02,,4.0
17SH01216,T4865,9.2,92,46,02,,4.0
17SH01217,T4875,10.2,102,46,02,,4.0
17SH01218,T4882,9.6,96,46,02,,4.0
17SH01219,T4892,12.0,120,46,02,,4.0
17SH01220,T4909,10.2,102,46,02,,4.0
17SH01221,T4915,9.8,98,46,02,,4.0
17SH01222,T4920,10.0,100,46,02,,4.0
17SH01223,T4928,7.4,74,46,02,,4.0
17SH01224,T4929,9.2,92,46,02,,4.0
17SH01225,T4931,8.2,82,46,02,,4.0
17SH01226,T4951,9.6,96,46,02,,4.0
17SH01227,T4953,7.8,78,46,02,,4.0
17SH01228,T4956,9.0,90,46,02,,4.0
17SH01229,T4976,8.6,86,46,02,,4.0
17SH01230,T4977,10.8,108,46,02,,4.0
17SH01231,T4992,6.8,68,46,02,,4.0
17SH01232,T4995,6.2,62,46,02,,4.0
17SH01233,T5007,10.2,102,46,02,,4.0
17SH01234,T5008,11.4,114,46,02,,4.0
17SH01235,T5012,8.6,86,46,02,,4.0
17SH01236,T5013,10.0,100,46,02,,4.0
17SH01237,T5020,12.2,122,46,02,,4.0
17SH01238,T5043,8.8,88,46,02,,4.0
17SH01239,T5044,8.4,84,46,02,,4.0
17SH01240,T5046,9.0,90,46,02,,4.0
17SH01241,T5048,8.0,80,46,02,,4.0
17SH01242,T5124,8.2,82,46,02,,4.0
17SH01243,T5126,10.6,106,46,02,,4.0
17SH01244,T5131,7.6,76,46,02,,4.0
17SH01245,T5132,8.0,80,46,02,,4.0
17SH01246,T5164,9.6,96,46,02,,4.0
17SH01247,T5165,11.8,118,46,02,,4.0
17SH01248,T5166,8.2,82,46,02,,4.0
17SH01249,T5182,8.0,80,46,02,,4.0
17SH01250,T5184,11.0,110,46,02,,4.0
17SH01251,T5211,7.0,70,46,02,,4.0
17SH01252,T5221,10.4,104,46,02,,4.0
17SH01253,T5222,5.8,58,46,02,,4.0
17SH01254,T5247,8.2,82,46,02,,4.0
17SH01255,T5315,10.4,104,46,02,,3.0
17SH01256,T5328,7.2,72,46,02,,3.0
17SH01257,T5330,10.8,108,46,02,,3.0
17SH01258,T5331,11.2,112,47,02,,3.0
17SH01259,T5332,6.8,68,46,02,,3.0
17SH01260,T5341,7.0,70,46,02,,3.0
17SH01261,T5343,8.2,82,46,02,,3.0
17SH01262,T5346,10.0,100,46,02,,3.0
17SH01263,T5354,11.0,110,46,02,,3.0
17SH01264,T5355,7.0,70,46,02,,3.0
17SH01265,T5357,8.6,86,46,02,,3.0
17SH01266,T5364,10.2,102,46,02,,3.0
17SH01267,T5379,8.4,84,46,02,,3.0
17SH01268,T5386,9.2,92,46,02,,3.0
17SH01269,T5387,8.4,84,46,02,,3.0
17SH01270,T5395,11.0,110,46,02,,3.0
17SH01271,T5398,6.6,66,46,02,,3.0
17SH01272,T5400,9.2,92,46,02,,3.0
17SH01273,T5407,10.4,104,46,02,,3.0
17SH01274,T5409,9.0,90,46,02,,3.0
17SH01275,T5415,9.0,90,46,02,,3.0
17SH01276,T5432,9.2,92,46,02,,3.0
17SH01277,T5435,7.6,76,46,02,,3.0
17SH01278,T5449,8.6,86,46,02,,3.0
17SH01279,T5463,8.0,80,46,02,,3.0
17SH01280,T5467,10.6,106,46,02,,3.0
17SH01281,T5478,9.8,98,46,02,,3.0
17SH01282,T5480,8.6,86,46,02,,3.0
17SH01283,T5481,6.0,60,46,02,,3.0
17SH01284,T5486,10.4,104,46,02,,3.0
17SH01285,T5490,7.8,78,46,02,,3.0
17SH01286,T5504,9.2,92,46,02,,3.0
17SH01287,T5512,10.8,108,46,02,,3.0
17SH01288,T5531,9.2,92,46,02,,3.0
17SH01289,T5543,8.0,80,46,02,,3.0
17SH01290,T5555,9.0,90,46,02,,3.0
17SH01291,T5556,8.8,88,46,02,,3.0
17SH01292,T5559,9.2,92,46,02,,3.0
17SH01293,T5563,9.8,98,46,02,,3.0
17SH01294,T5565,7.8,78,46,02,,3.0
17SH01295,T5567,6.6,66,46,02,,3.0
17SH01296,T5568,8.6,86,46,02,,3.0
17SH01297,T5571,11.0,110,46,02,,3.0
17SH01298,T5573,10.2,102,46,02,,3.0
17SH01299,T5576,8.6,86,46,02,,3.0
17SH01300,T5586,8.8,88,46,02,,3.0
17SH01301,T5589,11.2,112,46,02,,3.0
17SH01302,T5597,6.2,62,46,02,,3.0
17SH01303,T5603,12.2,122,47,02,,3.0
17SH01304,T5608,10.0,100,46,02,,3.0
17SH01305,T5611,9.6,96,46,02,,3.0
17SH01306,T5615,11.6,116,47,02,,3.0
17SH01307,T5618,11.8,118,47,02,,3.0
17SH01308,T5626,6.4,64,46,02,,3.0
17SH01309,T5629,14.2,142,47,02,,3.0
17SH01310,T5638,8.8,88,46,02,,3.0
17SH01311,T5639,8.2,82,46,02,,3.0
17SH01312,T5650,6.4,64,46,02,,3.0
17SH01313,T5651,8.2,82,46,02,,3.0
17SH01314,T5652,7.2,72,46,02,,3.0
17SH01315,T5657,11.0,110,46,02,,3.0
17SH01316,T5659,9.4,94,46,02,,3.0
17SH01317,T5670,8.2,82,46,02,,3.0
17SH01318,T5674,9.8,98,46,02,,3.0
17SH01319,T5680,7.4,74,46,02,,3.0
17SH01320,T5681,11.0,110,46,02,,3.0
17SH01321,T5684,11.0,110,46,02,,3.0
17SH01322,T5686,10.2,102,46,02,,3.0
17SH01323,T5690,9.0,90,46,02,,3.0
17SH01324,T5698,6.8,68,46,02,,3.0
17SH01325,T5717,9.8,98,46,02,,3.0
17SH01326,T5724,8.8,88,46,02,,3.0
17SH01327,T5729,5.8,58,46,02,,3.0
17SH01328,T5737,7.6,76,46,02,,3.0
17SH01329,T5749,8.6,86,46,02,,3.0
17SH01330,T5756,9.0,90,46,02,,3.0
17SH01331,T5759,12.4,124,46,02,,3.0
17SH01332,T5763,8.2,82,46,02,,3.0
17SH01333,T5775,8.2,82,46,02,,3.0
17SH01334,T5779,9.4,94,46,02,,3.0
17SH01335,T5789,7.8,78,46,02,,3.0
17SH01336,T5800,8.8,88,46,02,,3.0
17SH01337,T5801,9.8,98,46,02,,3.0
17SH01338,T5807,10.0,100,46,02,,3.0
17SH01339,T5811,9.0,90,46,02,,3.0
17SH01340,T5817,6.4,64,46,02,,3.0
17SH01341,T5839,9.8,98,46,02,,2.0
17SH01342,T5844,8.0,80,46,02,,2.0
17SH01343,T5845,14.0,140,47,02,,2.0
17SH01344,T5859,8.8,88,46,02,,2.0
17SH01345,T5861,8.0,80,46,02,,2.0
17SH01346,T5862,9.6,96,46,02,,2.0
17SH01347,T5877,9.2,92,46,02,,2.0
17SH01348,T5892,11.4,114,47,02,,2.0
17SH01349,T5898,8.6,86,46,02,,2.0
17SH01350,T5899,6.2,62,46,02,,2.0
17SH01351,T5918,8.8,88,47,02,,2.0
17SH01352,T5928,9.2,92,46,02,,2.0
17SH01353,T5929,7.8,78,46,02,,2.0
17SH01354,T5932,14.0,140,47,02,,2.0
17SH01355,T5935,12.4,124,46,02,,2.0
17SH01356,T5946,8.2,82,46,02,,2.0
17SH01357,T5955,9.6,96,46,02,,2.0
17SH01358,T5959,5.8,58,46,02,,2.0
17SH01359,T5964,9.6,96,46,02,,2.0
17SH01360,T5971,9.8,98,46,02,,2.0
17SH01361,T5984,10.4,104,46,02,,2.0
17SH01362,T5986,7.8,78,46,02,,2.0
17SH01363,T5999,10.4,104,46,02,,2.0
17SH01364,T6002,8.2,82,46,02,,2.0
17SH01365,T6003,10.8,108,46,02,,2.0
17SH01366,T6019,8.0,80,46,02,,2.0
17SH01367,T6020,9.8,98,46,02,,2.0
17SH01368,T6026,8.6,86,46,02,,2.0
17SH01369,T6034,9.4,94,46,02,,2.0
17SH01370,T6048,9.4,94,46,02,,2.0
17SH01371,T6065,9.0,90,46,02,,2.0
17SH01372,T6083,9.8,98,46,02,,2.0
17SH01373,T6092,10.0,100,46,02,,2.0
17SH01374,T6093,10.4,104,47,02,,2.0
17SH01375,T6099,10.4,104,46,02,,2.0
17SH01376,T6106,7.6,76,46,02,,2.0
17SH01377,T6110,7.0,70,46,02,,2.0
17SH01378,T6126,11.2,112,47,02,,2.0
17SH01379,T6128,8.6,86,46,02,,2.0
17SH01380,T6144,9.6,96,46,02,,2.0
17SH01381,T6148,9.4,94,46,02,,2.0
17SH01382,T6163,8.8,88,46,02,,2.0
17SH01383,T6181,10.0,100,46,02,,2.0
17SH01384,T6185,8.4,84,46,02,,2.0
17SH01385,T6197,10.2,102,46,02,,2.0
17SH01386,T6202,8.6,86,46,02,,2.0
17SH01387,T6203,8.2,82,46,02,,2.0
17SH01388,T6205,8.2,82,46,02,,2.0
17SH01389,T6208,9.6,96,46,02,,2.0
17SH01390,T6209,8.8,88,46,02,,2.0
17SH01391,T6224,8.8,88,46,02,,2.0
17SH01392,T6226,8.2,82,46,02,,2.0
17SH01393,T6234,7.6,76,46,02,,2.0
17SH01394,T6238,7.0,70,46,02,,2.0
17SH01395,T6239,8.0,80,46,02,,2.0
17SH01396,T6240,9.0,90,46,02,,2.0
17SH01397,T6243,6.8,68,46,02,,2.0
17SH01398,T6249,8.8,88,46,02,,2.0
17SH01399,T6254,9.2,92,46,02,,2.0
17SH01400,T6257,7.4,74,46,02,,2.0
17SH01401,T6259,8.2,82,46,02,,2.0
17SH01402,T6271,12.0,120,46,02,,2.0
17SH01403,T6274,7.8,78,46,02,,2.0
17SH01404,T6284,7.6,76,46,02,,2.0
17SH01405,T6291,10.0,100,46,02,,2.0
17SH01406,T6297,13.2,132,47,02,,3.0
17SH01407,T6298,11.4,114,47,02,,3.0
17SH01408,T6299,12.2,122,47,02,,3.0
17SH01409,T6300,10.2,102,47,02,,3.0
17SH01410,T6301,13.8,138,47,02,,3.0
17SH01411,T6302,10.2,102,47,02,,4.0
17SH01412,T6306,8.0,80,47,02,,1.0
17SH01413,T6309,10.0,100,47,02,,1.0
17SH01414,T6310,6.4,64,47,02,,1.0
17SH01415,T6311,5.4,54,47,02,,1.0
17SH01416,T6313,8.0,80,47,02,,1.0
17SH01417,T6314,6.6,66,47,02,,1.0
17SH01418,T6315,7.0,70,47,02,,1.0
17SH01419,T6320,9.0,90,47,02,,1.0
17SH01420,T6321,8.4,84,47,02,,1.0
17SH01421,T6322,8.6,86,47,02,,1.0
17SH01422,T6324,13.4,134,47,02,,1.0
17SH01423,T6325,12.4,124,47,02,,1.0
17SH01424,T6328,5.4,54,47,02,,1.0
17SH01425,T6330,7.6,76,47,02,,1.0
17SH01426,T6334,13.2,132,47,02,,1.0
17SH01427,T6337,4.6,46,47,02,,1.0
17SH01428,T6338,8.2,82,47,02,,1.0
17SH01429,T6340,4.0,40,47,02,,1.0
17SH01430,T6342,11.6,116,47,02,,1.0
17SH01431,T6345,7.6,76,47,02,,1.0
17SH01432,T6346,9.0,90,47,02,,1.0
17SH01433,T6347,7.0,70,47,02,,1.0
17SH01434,T6349,7.4,74,47,02,,1.0
17SH01435,T6350,9.6,96,47,02,,1.0
17SH01436,T6352,8.6,86,47,02,,1.0
17SH01437,T6354,4.6,46,47,02,,1.0
17SH01438,T6355,9.6,96,47,02,,1.0
17SH01439,T6356,5.8,58,47,02,,1.0
17SH01440,T6363,8.6,86,47,02,,1.0
17SH01441,T6364,5.0,50,47,02,,1.0
17SH01442,T6366,8.2,82,47,02,,1.0
17SH01443,T6367,9.6,96,47,02,,1.0
17SH01444,T6368,14.6,146,47,02,,1.0
17SH01445,T6369,5.8,58,47,02,,1.0
17SH01446,T6370,2.8,28,47,02,,1.0
17SH01447,T6371,9.6,96,47,02,,1.0
17SH01448,T6374,7.2,72,47,02,,1.0
17SH01449,T6375,11.4,114,47,02,,1.0
17SH01450,T6380,6.4,64,47,02,,1.0
17SH01451,T6384,7.8,78,47,02,,1.0
17SH01452,T6386,6.2,62,47,02,,1.0
17SH01453,T6387,7.2,72,47,02,,1.0
17SH01454,T6389,7.8,78,47,02,,1.0
17SH01455,T6391,9.8,98,47,02,,1.0
17SH01456,T6392,7.4,74,47,02,,1.0
17SH01457,T6393,10.6,106,47,02,,1.0
17SH01458,T6394,5.2,52,47,02,,1.0
17SH01459,T6395,7.0,70,47,02,,1.0
17SH01460,T6397,9.2,92,47,02,,1.0
17SH01461,T6398,12.2,122,47,02,,1.0
17SH01462,T6401,7.4,74,47,02,,1.0
17SH01463,T6403,10.6,106,47,02,,1.0
17SH01464,T6404,4.2,42,47,02,,1.0
17SH01465,T6406,10.8,108,47,02,,1.0
17SH01466,T6407,9.6,96,47,02,,1.0
17SH01467,T6410,7.6,76,47,02,,1.0
17SH01468,T6412,4.8,48,47,02,,1.0
17SH01469,T6413,6.6,66,47,02,,1.0
17SH01470,T6418,5.4,54,47,02,,1.0
17SH01471,T6421,7.8,78,47,02,,1.0
17SH01472,T6423,8.2,82,47,02,,1.0
17SH01473,T6428,6.2,62,47,02,,1.0
17SH01474,T6429,7.2,72,47,02,,1.0
17SH01475,T6431,5.8,58,47,02,,1.0
17SH01476,T6434,4.6,46,47,02,,1.0
17SH01477,T6435,12.4,124,47,02,,1.0
17SH01478,T6436,6.6,66,47,02,,1.0
17SH01479,T6439,7.0,70,47,02,,1.0
17SH01480,T6445,7.4,74,47,02,,1.0
17SH01481,T6446,6.6,66,47,02,,1.0
17SH01482,T6447,6.8,68,47,02,,1.0
17SH01483,T6454,6.2,62,47,02,,1.0
17SH01484,T6457,7.2,72,47,02,,1.0
17SH01485,T6459,12.4,124,47,02,,1.0
17SH01486,T6464,6.8,68,47,02,,1.0
17SH01487,T6466,7.4,74,47,02,,1.0
17SH01488,T6467,6.4,64,47,02,,1.0
17SH01489,T6469,5.0,50,47,02,,1.0
17SH01490,T6471,10.8,108,47,02,,1.0
17SH01491,T6475,6.0,60,47,02,,1.0
17SH01492,T6476,4.0,40,47,02,,1.0
17SH01493,T6477,13.4,134,47,02,,1.0
17SH01494,T6479,6.0,60,47,02,,1.0
17SH01495,T6482,5.4,54,47,02,,1.0
17SH01496,T6483,7.4,74,47,02,,1.0
17SH01497,T6486,7.0,70,47,02,,1.0
17SH01498,T6495,6.8,68,47,02,,1.0
17SH01499,T6498,6.0,60,47,02,,1.0
17SH01500,T6499,5.8,58,47,02,,1.0
17SH01501,T6502,7.6,76,47,02,,1.0
17SH01502,T6503,5.6,56,47,02,,1.0
17SH01503,T6505,5.2,52,47,02,,1.0
17SH01504,T6506,6.8,68,47,02,,1.0
17SH01505,T6509,5.6,56,47,02,,1.0
17SH01506,T6510,6.2,62,47,02,,1.0
17SH01507,T6511,7.4,74,47,02,,1.0
17SH01508,T6512,9.6,96,47,02,,1.0
17SH01509,T6515,9.2,92,47,02,,1.0
17SH01510,T6516,8.0,80,47,02,,1.0
17SH01511,T6518,7.2,72,47,02,,1.0
17SH01512,T6519,4.6,46,47,02,,1.0
17SH01513,T6522,5.6,56,47,02,,1.0
17SH01514,T6524,7.0,70,47,02,,1.0
17SH01515,T6525,7.0,70,47,02,,1.0
17SH01516,T6529,5.4,54,47,02,,1.0
17SH01517,T6530,5.4,54,47,02,,1.0
17SH01518,T6536,8.6,86,47,02,,1.0
17SH01519,T6537,6.8,68,47,02,,1.0
17SH01520,T6538,7.0,70,47,02,,1.0
17SH01521,T6541,6.6,66,47,02,,1.0
17SH01522,T6545,6.2,62,47,02,,1.0
17SH01523,T6556,6.2,62,47,02,,1.0
17SH01524,T6559,8.6,86,47,02,,1.0
17SH01525,T6560,5.4,54,47,02,,1.0
17SH01526,T6566,7.0,70,47,02,,1.0
17SH01527,T6567,7.0,70,47,02,,1.0
17SH01528,T6568,6.8,68,47,02,,1.0
17SH01529,T6569,7.4,74,47,02,,1.0
17SH01530,T6570,9.4,94,47,02,,1.0
17SH01531,T6572,2.6,26,47,02,,1.0
17SH01532,T6578,12.2,122,47,02,,1.0
17SH01533,T6579,10.2,102,47,02,,2.0
17SH01534,T6580,12.2,122,47,02,,2.0
17SH01535,T6581,11.8,118,47,02,,1.0
17SH01536,T6582,9.8,98,47,02,,1.0
17SH01537,T6583,11.6,116,47,02,,2.0
17SH01538,X7240,7.8,78,46,TC,,8.0
17SH01539,X7316,9.4,94,46,C3,,8.0
17SH01540,X7389,6.8,68,47,S3,,8.0
17SH01541,X7617,8.6,86,47,SC,,8.0
17SH01542,X8564,5.0,50,47,97,,7.0
17SH01543,X8599,8.6,86,47,BL,,7.0
17SH01544,X8716,6.6,66,47,97,,7.0
17SH01545,X8719,8.8,88,47,CM,,7.0
17SH01546,X8726,7.8,78,46,CM,,7.0
17SH01547,X8770,9.4,94,47,BL,,7.0
17SH01548,X8839,5.0,50,47,97,,7.0
17SH01549,X8863,9.4,94,47,T3,,7.0
17SH01550,X8894,7.8,78,47,TC,,7.0
17SH01551,X8905,2.4,24,47,BL,,7.0
17SH01552,X8909,12.2,122,46,CM,,7.0
17SH01553,X8974,10.6,106,46,CM,,7.0
17SH01554,X8977,6.2,62,47,S3,,7.0
17SH01555,X9064,6.2,62,47,S3,,7.0
17SH01556,X9162,6.2,62,47,BL,,7.0
17SH01557,X9243,7.2,72,46,33,,7.0
17SH01558,X9984,6.2,62,47,S3,,6.0
17SH01559,Z0072,8.0,80,47,S3,,6.0
17SH01560,Z0078,10.4,104,47,S3,,6.0
17SH01561,Z0115,11.6,116,46,CM,,6.0
17SH01562,Z0220,8.8,88,47,CM,,6.0
17SH01563,Z0282,5.4,54,47,97,,6.0
17SH01564,Z0283,5.6,56,47,97,,6.0
17SH01565,Z0296,7.6,76,47,BL,,6.0
17SH01566,Z0317,9.2,92,46,33,,6.0
17SH01567,Z0375,9.6,96,47,C3,,6.0
17SH01568,Z0420,9.6,96,46,33,,6.0
17SH01569,Z0449,5.4,54,46,33,,6.0
17SH01570,Z0452,4.6,46,47,97,,6.0
17SH01571,Z0480,7.4,74,46,33,,6.0
17SH01572,Z0572,7.8,78,46,33,,6.0
17SH01573,Z0637,6.6,66,46,33,,6.0
17SH01574,Z0665,7.8,78,46,33,,6.0
17SH01575,Z0669,7.0,70,46,33,,6.0
17SH01576,Z0673,9.2,92,46,33,,6.0
17SH01577,Z0712,8.8,88,46,33,,6.0
17SH01578,Z0851,8.2,82,46,CM,,6.0
17SH01579,Z0880,6.8,68,47,97,,5.0
17SH01580,Z0884,4.6,46,47,97,,5.0
17SH01581,Z0978,5.6,56,47,97,,5.0
17SH01582,Z0984,5.8,58,47,S3,,5.0
17SH01583,Z0990,6.0,60,46,CM,,5.0
17SH01584,Z1008,7.6,76,47,S3,,5.0
17SH01585,Z1011,7.6,76,46,C3,,5.0
17SH01586,Z1016,9.2,92,47,S3,,5.0
17SH01587,Z1036,6.0,60,47,97,,5.0
17SH01588,Z1042,6.2,62,47,97,,5.0
17SH01589,Z1057,11.2,112,46,CM,,5.0
17SH01590,Z1061,7.2,72,46,CM,,5.0
17SH01591,Z1063,5.0,50,47,97,,5.0
17SH01592,Z1078,7.4,74,47,97,,5.0
17SH01593,Z1079,6.8,68,47,97,,5.0
17SH01594,Z1088,7.4,74,47,S3,,5.0
17SH01595,Z1102,8.8,88,47,C3,,5.0
17SH01596,Z1124,5.0,50,47,97,,5.0
17SH01597,Z1144,6.0,60,47,C3,,5.0
17SH01598,Z1153,6.8,68,47,C3,,5.0
17SH01599,Z1183,5.8,58,47,97,,5.0
17SH01600,Z1225,8.0,80,46,CM,,5.0
17SH01601,Z1297,10.2,102,46,CM,,5.0
17SH01602,Z1399,9.4,94,46,CM,,5.0
17SH01603,Z1448,9.8,98,46,CM,,5.0
17SH01604,Z1473,7.6,76,47,97,,4.0
17SH01605,Z1482,5.2,52,47,97,,4.0
17SH01606,Z1492,8.6,86,47,C3,,4.0
17SH01607,Z1500,8.6,86,47,BL,,4.0
17SH01608,Z1523,7.4,74,47,97,,4.0
17SH01609,Z1532,7.6,76,46,CM,,4.0
17SH01610,Z1549,4.8,48,47,97,,4.0
17SH01611,Z1559,10.2,102,47,CS,,4.0
17SH01612,Z1575,11.6,116,47,BL,,4.0
17SH01613,Z1577,5.8,58,47,97,,4.0
17SH01614,Z1580,7.8,78,47,C3,,4.0
17SH01615,Z1584,6.6,66,47,97,,4.0
17SH01616,Z1585,4.2,42,47,97,,4.0
17SH01617,Z1596,9.2,92,46,CM,,4.0
17SH01618,Z1604,12.1,121,47,CM,,4.0
17SH01619,Z1610,5.2,52,47,S3,,4.0
17SH01620,Z1611,9.6,96,47,S3,,4.0
17SH01621,Z1613,5.0,50,47,97,,4.0
17SH01622,Z1614,8.8,88,46,TC,,4.0
17SH01623,Z1622,9.4,94,46,CM,,4.0
17SH01624,Z1630,7.6,76,47,TS,,4.0
17SH01625,Z1638,3.2,32,47,97,,4.0
17SH01626,Z1648,6.2,62,47,97,,4.0
17SH01627,Z1663,7.8,78,46,TC,,4.0
17SH01628,Z1688,7.8,78,47,T3,,4.0
17SH01629,Z1691,11.4,114,46,CM,,4.0
17SH01630,Z1699,5.6,56,47,TS,,4.0
17SH01631,Z1730,5.6,56,47,97,,4.0
17SH01632,Z1746,10.2,102,46,TC,,4.0
17SH01633,Z1747,12.8,128,46,CM,,4.0
17SH01634,Z1766,4.0,40,47,97,,4.0
17SH01635,Z1767,8.0,80,46,CM,,4.0
17SH01636,Z1774,7.4,74,47,T3,,4.0
17SH01637,Z1814,8.8,88,47,C3,,4.0
17SH01638,Z1834,9.2,92,46,CM,,4.0
17SH01639,Z2028,11.4,114,46,CM,,4.0
17SH01640,Z2267,4.2,42,47,97,,3.0
17SH01641,Z2274,6.0,60,47,TS,,3.0
17SH01642,Z2277,5.0,50,47,97,,3.0
17SH01643,Z2278,7.2,72,47,97,,3.0
17SH01644,Z2283,5.2,52,47,97,,3.0
17SH01645,Z2294,10.2,102,46,CM,,3.0
17SH01646,Z2306,9.8,98,47,97,,3.0
17SH01647,Z2307,6.4,64,47,97,,3.0
17SH01648,Z2318,9.8,98,46,CM,,3.0
17SH01649,Z2321,4.2,42,47,97,,3.0
17SH01650,Z2322,4.2,42,47,97,,3.0
17SH01651,Z2336,11.2,112,47,BL,,3.0
17SH01652,Z2346,4.4,44,47,97,,3.0
17SH01653,Z2408,11.0,110,46,CM,,3.0
17SH01654,Z2415,6.4,64,47,TS,,3.0
