UID,ID,DATE,KG,LBS,BCS,FLWT,GRFL
24SH02098,X1234,2024-02-17,72.5,160,0.0,50,5.0
24SH02099,X1239,2024-02-17,56.0,123,0.0,70,7.0
24SH02100,X1244,2024-02-17,71.5,157,0.0,60,6.0
24SH02101,X1245,2024-02-17,78.5,173,0.0,70,7.0
24SH02102,X1258,2024-02-17,73.5,162,0.0,80,8.0
24SH02103,X1260,2024-02-17,73.5,162,0.0,80,8.0
24SH02104,X1266,2024-02-17,84.5,186,0.0,60,6.0
24SH02105,X1275,2024-02-17,64.5,142,0.0,70,7.0
24SH02106,X1302,2024-02-17,62.5,138,0.0,70,7.0
24SH02107,X1316,2024-02-17,68.0,150,0.0,50,5.0
24SH02108,X1348,2024-02-17,52.5,116,0.0,70,7.0
24SH02109,X1350,2024-02-17,68.5,151,0.0,70,7.0
24SH02110,X1360,2024-02-17,61.5,135,0.0,60,6.0
24SH02111,X1380,2024-02-17,73.5,162,0.0,60,6.0
24SH02112,X1394,2024-02-17,58.0,128,0.0,50,5.0
24SH02113,X1400,2024-02-17,60.5,133,0.0,80,8.0
24SH02114,X1404,2024-02-17,75.5,166,0.0,60,6.0
24SH02115,X1405,2024-02-17,63.5,140,0.0,50,5.0
24SH02116,X1415,2024-02-17,52.0,114,0.0,70,7.0
24SH02117,X1426,2024-02-17,63.0,139,0.0,70,7.0
24SH02118,X1436,2024-02-17,72.0,158,0.0,100,10.0
24SH02119,X1440,2024-02-17,66.0,145,0.0,40,4.0
24SH02120,X1445,2024-02-17,67.0,147,0.0,70,7.0
24SH02121,X1447,2024-02-17,64.0,141,0.0,70,7.0
24SH02122,X1464,2024-02-17,63.0,139,0.0,70,7.0
24SH02123,X1466,2024-02-17,69.0,152,0.0,80,8.0
24SH02124,X1492,2024-02-17,90.5,199,0.0,70,7.0
24SH02125,Y0352,2024-02-17,52.5,116,0.0,,
24SH02126,Y0368,2024-02-17,65.0,143,0.0,,
24SH02127,Z4248,2024-02-17,108.0,238,4.5,90,9.0
24SH02128,Z4249,2024-02-17,93.0,205,4.0,80,8.0
24SH02129,Z4259,2024-02-17,107.5,237,4.5,80,8.0
24SH02130,Z4449,2024-02-17,110.0,242,3.5,60,6.0
24SH02131,Z4558,2024-02-17,98.0,216,3.5,50,5.0
24SH02132,Z4611,2024-02-17,73.5,162,2.0,60,6.0
24SH02133,Z4828,2024-02-17,82.5,182,2.5,50,5.0
24SH02134,Z4868,2024-02-17,99.0,218,3.0,50,5.0
24SH02135,Z4901,2024-02-17,113.0,249,3.5,60,6.0
24SH02136,Z5001,2024-02-17,104.5,230,3.5,40,4.0
24SH02137,Z5288,2024-02-17,68.0,150,1.5,50,5.0
24SH02138,Z5296,2024-02-17,112.5,248,4.5,70,7.0
24SH02139,Z5349,2024-02-17,93.5,206,4.0,50,5.0
24SH02140,Z5387,2024-02-17,106.5,234,3.0,50,5.0
24SH02141,Z5393,2024-02-17,102.5,226,3.5,50,5.0
24SH02142,Z5528,2024-02-17,84.5,186,3.0,40,4.0
24SH02143,Z5541,2024-02-17,98.0,216,4.0,100,10.0
24SH02144,Z5557,2024-02-17,113.0,249,4.0,70,7.0
24SH02145,Z5581,2024-02-17,116.5,256,4.5,90,9.0
24SH02146,Z5644,2024-02-17,80.0,176,3.5,50,5.0
24SH02147,Z5688,2024-02-17,113.5,250,3.5,60,6.0
24SH02148,Z5700,2024-02-17,98.0,216,4.5,50,5.0
24SH02149,Z5703,2024-02-17,75.5,166,3.5,60,6.0
24SH02150,Z5712,2024-02-17,94.0,207,3.5,50,5.0
24SH02151,Z5725,2024-02-17,99.5,219,4.5,80,8.0
24SH02152,Z5917,2024-02-17,118.5,261,4.0,100,10.0
24SH02153,Z6026,2024-02-17,96.0,211,3.0,60,6.0
24SH02154,Z6360,2024-02-17,98.0,216,2.0,40,4.0
24SH02155,Z6368,2024-02-17,102.5,226,3.5,50,5.0
24SH02156,Z6403,2024-02-17,93.0,205,3.5,40,4.0
24SH02157,Z6420,2024-02-17,81.0,178,3.0,40,4.0
24SH02158,Z6454,2024-02-17,109.0,240,4.0,50,5.0
24SH02159,Z6466,2024-02-17,90.0,198,3.5,70,7.0
24SH02160,Z6482,2024-02-17,94.5,208,3.0,50,5.0
24SH02161,Z6512,2024-02-17,77.0,169,3.0,50,5.0
24SH02162,Z6530,2024-02-17,104.0,229,3.0,60,6.0
24SH02163,Z6531,2024-02-17,88.5,195,3.0,50,5.0
24SH02164,Z6539,2024-02-17,106.0,233,4.0,90,9.0
24SH02165,Z6558,2024-02-17,111.5,245,4.5,60,6.0
24SH02166,Z6567,2024-02-17,93.5,206,3.5,60,6.0
24SH02167,Z6641,2024-02-17,93.5,206,4.0,60,6.0
24SH02168,Z6659,2024-02-17,112.0,246,3.5,60,6.0
24SH02169,Z6670,2024-02-17,111.0,244,4.0,80,8.0
24SH02170,Z6683,2024-02-17,102.5,226,3.5,60,6.0
24SH02171,Z6747,2024-02-17,94.5,208,4.0,50,5.0
24SH02172,Z6790,2024-02-17,98.5,217,3.0,40,4.0
24SH02173,Z6816,2024-02-17,85.0,187,3.5,30,3.0
24SH02174,Z6817,2024-02-17,87.0,191,2.5,30,3.0
24SH02175,Z6862,2024-02-17,88.5,195,4.0,40,4.0
24SH02176,Z6867,2024-02-17,99.5,219,3.5,70,7.0
24SH02177,Z6886,2024-02-17,86.0,189,2.5,40,4.0
24SH02178,Z6914,2024-02-17,98.5,217,4.5,80,8.0
24SH02179,Z6940,2024-02-17,91.5,201,3.0,70,7.0
24SH02180,Z6952,2024-02-17,111.5,245,3.0,60,6.0
24SH02181,Z6953,2024-02-17,101.5,223,3.5,60,6.0
24SH02182,Z6967,2024-02-17,87.0,191,4.0,40,4.0
24SH02183,Z6992,2024-02-17,115.0,253,4.0,60,6.0
24SH02184,Z7054,2024-02-17,105.5,232,4.0,60,6.0
24SH02185,Z7164,2024-02-17,90.5,199,3.0,60,6.0
24SH02186,Z7274,2024-02-17,87.0,191,3.0,80,8.0
24SH02187,Z7478,2024-02-17,105.5,232,3.5,60,6.0
24SH02188,Z7481,2024-02-17,107.5,237,3.0,60,6.0
24SH02189,Z7493,2024-02-17,88.0,194,3.0,50,5.0
24SH02190,Z7496,2024-02-17,103.5,228,4.0,50,5.0
24SH02191,Z7506,2024-02-17,113.0,249,4.5,60,6.0
24SH02192,Z7507,2024-02-17,105.5,232,4.0,40,4.0
24SH02193,Z7514,2024-02-17,104.5,230,4.0,70,7.0
24SH02194,Z7515,2024-02-17,104.0,229,4.0,70,7.0
24SH02195,Z7534,2024-02-17,115.5,254,4.0,60,6.0
24SH02196,Z7553,2024-02-17,102.0,224,4.5,70,7.0
24SH02197,Z7568,2024-02-17,80.0,176,2.0,50,5.0
24SH02198,Z7572,2024-02-17,93.5,206,4.0,70,7.0
24SH02199,Z7579,2024-02-17,113.5,250,4.0,90,9.0
24SH02200,Z7583,2024-02-17,113.5,250,4.5,50,5.0
24SH02201,Z7609,2024-02-17,86.0,189,3.5,50,5.0
24SH02202,Z7644,2024-02-17,100.0,220,3.0,50,5.0
24SH02203,Z7656,2024-02-17,94.0,207,4.5,50,5.0
24SH02204,Z7663,2024-02-17,112.5,248,4.0,70,7.0
24SH02205,Z7678,2024-02-17,102.0,224,4.0,60,6.0
24SH02206,Z7685,2024-02-17,120.0,264,4.0,90,9.0
24SH02207,Z7693,2024-02-17,110.5,243,4.0,90,9.0
24SH02208,Z7705,2024-02-17,110.5,243,3.5,40,4.0
24SH02209,Z7725,2024-02-17,95.5,210,4.0,40,4.0
24SH02210,Z7755,2024-02-17,93.5,206,4.5,60,6.0
24SH02211,Z7765,2024-02-17,99.5,219,4.0,60,6.0
24SH02212,Z7789,2024-02-17,102.5,226,3.5,50,5.0
24SH02213,Z7796,2024-02-17,102.0,224,3.5,50,5.0
24SH02214,Z7855,2024-02-17,108.5,239,4.0,60,6.0
24SH02215,Z7883,2024-02-17,103.5,228,3.5,40,4.0
24SH02216,Z7890,2024-02-17,110.0,242,4.5,80,8.0
24SH02217,Z7910,2024-02-17,113.0,249,4.5,50,5.0
24SH02218,Z7931,2024-02-17,114.0,251,4.0,70,7.0
24SH02219,Z7956,2024-02-17,117.0,257,4.5,70,7.0
24SH02220,Z7970,2024-02-17,102.5,226,3.5,50,5.0
24SH02221,Z7993,2024-02-17,92.5,204,3.5,50,5.0
24SH02222,Z7994,2024-02-17,91.5,201,4.0,50,5.0
24SH02223,Z8110,2024-02-17,90.5,199,3.5,60,6.0
24SH02224,Z8184,2024-02-17,105.5,232,4.0,70,7.0
24SH02225,Z8195,2024-02-17,79.5,175,4.0,60,6.0
24SH02226,Z8304,2024-02-17,114.0,251,4.5,110,11.0
24SH02227,Z8432,2024-02-17,113.0,249,4.0,70,7.0
24SH02228,Z8446,2024-02-17,106.5,234,4.0,80,8.0
24SH02229,Z8495,2024-02-17,100.0,220,4.5,70,7.0
24SH02230,Z8528,2024-02-17,79.5,175,3.0,60,6.0
24SH02231,Z8532,2024-02-17,86.0,189,4.0,50,5.0
24SH02232,Z8538,2024-02-17,91.5,201,4.0,40,4.0
24SH02233,Z8555,2024-02-17,114.0,251,4.0,40,4.0
24SH02234,Z8557,2024-02-17,100.0,220,4.0,50,5.0
24SH02235,Z8561,2024-02-17,115.5,254,3.5,70,7.0
24SH02236,Z8574,2024-02-17,79.0,174,4.0,60,6.0
24SH02237,Z8577,2024-02-17,99.0,218,3.5,60,6.0
24SH02238,Z8587,2024-02-17,111.5,245,4.0,120,12.0
24SH02239,Z8593,2024-02-17,90.0,198,3.5,40,4.0
24SH02240,Z8598,2024-02-17,100.0,220,3.0,80,8.0
24SH02241,Z8604,2024-02-17,112.0,246,4.5,50,5.0
24SH02242,Z8606,2024-02-17,91.0,200,3.5,80,8.0
24SH02243,Z8617,2024-02-17,121.0,266,4.5,50,5.0
24SH02244,Z8618,2024-02-17,106.5,234,4.5,70,7.0
24SH02245,Z8619,2024-02-17,101.0,222,4.0,120,12.0
24SH02246,Z8626,2024-02-17,117.0,257,3.5,70,7.0
24SH02247,Z8633,2024-02-17,86.5,190,3.5,70,7.0
24SH02248,Z8645,2024-02-17,112.0,246,4.0,90,9.0
24SH02249,Z8655,2024-02-17,103.5,228,4.0,110,11.0
24SH02250,Z8673,2024-02-17,123.0,271,4.5,50,5.0
24SH02251,Z8681,2024-02-17,101.0,222,4.5,60,6.0
24SH02252,Z8695,2024-02-17,108.5,239,3.5,80,8.0
24SH02253,Z8697,2024-02-17,89.5,197,4.0,50,5.0
24SH02254,Z8698,2024-02-17,114.0,251,4.0,80,8.0
24SH02255,Z8706,2024-02-17,111.5,245,4.0,60,6.0
24SH02256,Z8713,2024-02-17,88.5,195,4.0,100,10.0
24SH02257,Z8714,2024-02-17,97.5,215,4.0,80,8.0
24SH02258,Z8721,2024-02-17,93.5,206,3.0,40,4.0
24SH02259,Z8725,2024-02-17,110.5,243,4.5,90,9.0
24SH02260,Z8742,2024-02-17,80.5,177,2.5,60,6.0
24SH02261,Z8743,2024-02-17,85.5,188,3.0,70,7.0
24SH02262,Z8756,2024-02-17,102.5,226,4.0,70,7.0
24SH02263,Z8758,2024-02-17,112.0,246,4.0,60,6.0
24SH02264,Z8778,2024-02-17,103.0,227,4.5,80,8.0
24SH02265,Z8798,2024-02-17,88.0,194,3.5,110,11.0
24SH02266,Z8813,2024-02-17,101.5,223,3.5,60,6.0
24SH02267,Z8817,2024-02-17,110.5,243,4.0,100,10.0
24SH02268,Z8842,2024-02-17,107.5,237,3.0,80,8.0
24SH02269,Z8858,2024-02-17,131.0,288,4.5,110,11.0
24SH02270,Z8868,2024-02-17,94.5,208,3.0,90,9.0
24SH02271,Z8885,2024-02-17,95.5,210,4.5,50,5.0
24SH02272,Z8891,2024-02-17,104.5,230,4.0,70,7.0
24SH02273,Z8905,2024-02-17,123.5,272,5.0,80,8.0
24SH02274,Z8910,2024-02-17,98.0,216,4.0,80,8.0
24SH02275,Z8920,2024-02-17,92.0,202,3.5,80,8.0
24SH02276,Z8955,2024-02-17,104.5,230,4.0,100,10.0
24SH02277,Z8956,2024-02-17,100.0,220,4.0,80,8.0
24SH02278,Z8960,2024-02-17,103.5,228,4.5,70,7.0
24SH02279,Z8969,2024-02-17,97.0,213,4.5,60,6.0
24SH02280,Z8980,2024-02-17,89.0,196,4.0,60,6.0
24SH02281,Z8998,2024-02-17,75.5,166,3.0,90,9.0
24SH02282,Z9021,2024-02-17,104.5,230,4.0,100,10.0
24SH02283,Z9033,2024-02-17,88.5,195,3.5,60,6.0
24SH02284,Z9058,2024-02-17,85.0,187,3.0,70,7.0
24SH02285,Z9069,2024-02-17,86.0,189,3.5,50,5.0
24SH02286,Z9086,2024-02-17,92.0,202,3.5,70,7.0
24SH02287,Z9087,2024-02-17,93.0,205,3.0,50,5.0
24SH02288,Z9100,2024-02-17,105.5,232,4.0,40,4.0
24SH02289,Z9123,2024-02-17,114.0,251,4.0,90,9.0
24SH02290,Z9125,2024-02-17,100.5,221,4.0,90,9.0
24SH02291,Z9129,2024-02-17,93.0,205,3.5,70,7.0
24SH02292,Z9130,2024-02-17,110.0,242,4.5,70,7.0
24SH02293,Z9134,2024-02-17,104.0,229,4.0,100,10.0
24SH02294,Z9163,2024-02-17,137.5,303,4.5,70,7.0
24SH02295,Z9171,2024-02-17,101.0,222,4.5,120,12.0
24SH02296,Z9183,2024-02-17,98.0,216,4.0,60,6.0
24SH02297,Z9201,2024-02-17,117.0,257,4.5,120,12.0
24SH02298,Z9288,2024-02-17,92.5,204,3.5,80,8.0
24SH02299,Z9303,2024-02-17,95.0,209,4.0,90,9.0
24SH02300,Z9312,2024-02-17,91.0,200,4.0,80,8.0
24SH02301,Z9322,2024-02-17,106.0,233,4.5,90,9.0
24SH02302,Z9342,2024-02-17,88.0,194,4.0,80,8.0
24SH02303,Z9357,2024-02-17,102.0,224,4.0,80,8.0
24SH02304,Z9409,2024-02-17,94.5,208,4.0,60,6.0
24SH02305,Z9426,2024-02-17,105.0,231,4.0,80,8.0
24SH02306,Z9431,2024-02-17,69.5,153,2.5,80,8.0
24SH02307,Z9434,2024-02-17,85.0,187,3.5,90,9.0
24SH02308,Z9464,2024-02-17,105.5,232,4.0,60,6.0
24SH02309,Z9554,2024-02-17,102.5,226,4.5,100,10.0
24SH02310,Z9611,2024-02-17,115.0,253,4.5,90,9.0
24SH02311,Z9700,2024-02-17,121.0,266,4.0,110,11.0
24SH02312,Z9749,2024-02-17,89.0,196,3.0,110,11.0
24SH02313,Z9751,2024-02-17,103.0,227,4.0,50,5.0
24SH02314,Z9754,2024-02-17,96.5,212,3.5,70,7.0
24SH02315,Z9756,2024-02-17,82.0,180,4.0,70,7.0
24SH02316,Z9765,2024-02-17,98.0,216,4.0,100,10.0
24SH02317,Z9770,2024-02-17,85.0,187,3.0,70,7.0
24SH02318,Z9773,2024-02-17,90.5,199,3.5,60,6.0
24SH02319,Z9776,2024-02-17,100.0,220,3.5,70,7.0
24SH02320,Z9779,2024-02-17,109.0,240,3.0,50,5.0
24SH02321,Z9783,2024-02-17,88.5,195,4.0,110,11.0
24SH02322,Z9788,2024-02-17,86.0,189,3.5,90,9.0
24SH02323,Z9790,2024-02-17,79.5,175,3.5,60,6.0
24SH02324,Z9791,2024-02-17,94.5,208,3.5,70,7.0
24SH02325,Z9795,2024-02-17,98.5,217,4.0,90,9.0
24SH02326,Z9800,2024-02-17,92.0,202,4.0,40,4.0
24SH02327,Z9801,2024-02-17,87.0,191,4.0,50,5.0
24SH02328,Z9802,2024-02-17,84.5,186,4.0,100,10.0
24SH02329,Z9805,2024-02-17,105.5,232,3.5,40,4.0
24SH02330,Z9808,2024-02-17,95.0,209,3.5,130,13.0
24SH02331,Z9810,2024-02-17,82.5,182,4.0,50,5.0
24SH02332,Z9811,2024-02-17,96.5,212,3.5,70,7.0
24SH02333,Z9821,2024-02-17,92.5,204,4.0,90,9.0
24SH02334,Z9824,2024-02-17,89.5,197,3.0,60,6.0
24SH02335,Z9828,2024-02-17,110.0,242,4.5,80,8.0
24SH02336,Z9829,2024-02-17,81.5,179,2.0,60,6.0
24SH02337,Z9833,2024-02-17,109.0,240,4.5,60,6.0
24SH02338,Z9834,2024-02-17,104.5,230,3.0,60,6.0
24SH02339,Z9836,2024-02-17,98.5,217,4.5,80,8.0
24SH02340,Z9837,2024-02-17,87.0,191,4.0,60,6.0
24SH02341,Z9843,2024-02-17,85.0,187,3.5,30,3.0
24SH02342,Z9850,2024-02-17,94.5,208,3.5,50,5.0
24SH02343,Z9852,2024-02-17,81.5,179,2.5,60,6.0
24SH02344,Z9853,2024-02-17,87.5,193,4.0,50,5.0
24SH02345,Z9854,2024-02-17,74.0,163,3.5,40,4.0
24SH02346,Z9857,2024-02-17,72.0,158,3.0,60,6.0
24SH02347,Z9860,2024-02-17,82.0,180,4.0,70,7.0
24SH02348,Z9861,2024-02-17,92.5,204,4.0,60,6.0
24SH02349,Z9862,2024-02-17,83.0,183,2.5,80,8.0
24SH02350,Z9868,2024-02-17,90.0,198,4.0,80,8.0
24SH02351,Z9869,2024-02-17,81.0,178,3.5,50,5.0
24SH02352,Z9875,2024-02-17,81.0,178,2.5,50,5.0
24SH02353,Z9876,2024-02-17,100.5,221,3.5,70,7.0
24SH02354,Z9879,2024-02-17,119.0,262,3.0,100,10.0
24SH02355,Z9893,2024-02-17,95.0,209,4.0,130,13.0
24SH02356,Z9895,2024-02-17,99.0,218,3.0,60,6.0
24SH02357,Z9904,2024-02-17,84.5,186,3.5,110,11.0
24SH02358,Z9910,2024-02-17,97.0,213,3.5,60,6.0
24SH02359,Z9915,2024-02-17,92.5,204,3.0,50,5.0
24SH02360,Z9919,2024-02-17,105.5,232,3.0,80,8.0
24SH02361,Z9920,2024-02-17,102.5,226,3.5,70,7.0
24SH02362,Z9922,2024-02-17,106.5,234,4.5,80,8.0
24SH02363,Z9925,2024-02-17,97.0,213,3.0,30,3.0
24SH02364,Z9939,2024-02-17,105.0,231,4.0,80,8.0
24SH02365,Z9944,2024-02-17,97.5,215,3.5,50,5.0
24SH02366,Z9946,2024-02-17,83.5,184,3.5,50,5.0
24SH02367,Z9957,2024-02-17,99.5,219,4.0,100,10.0
24SH02368,Z9958,2024-02-17,93.0,205,3.0,150,15.0
24SH02369,Z9965,2024-02-17,88.0,194,2.0,50,5.0
24SH02370,Z9972,2024-02-17,85.5,188,4.0,70,7.0
24SH02371,Z9993,2024-02-17,93.5,206,2.5,60,6.0
24SH02372,Z9994,2024-02-17,97.5,215,4.0,90,9.0
24SH02373,Z9999,2024-02-17,89.0,196,4.0,80,8.0
