UID,ID10,BRD,ETAG,SEX,LINE,GRFL,GRADE,FLGR1,SHDAY,DAYSH,BGRP,RMK,STM,AGE,SPWT,WTDAY,BAND,L,YEAR
98SH01067,1997007324,00, 7324,2,00,6.2,62,3,1998-03-16,75,3,,00,1.0,114,1998-04-29,3,,98
98SH01068,1995106433,10,S6433,2,ch,11.0,60,4,1998-03-16,75,3,,07,3.0,154,1998-04-29,3,,98
98SH01069,1994000644,00,  562,2,00,9.6,60,4,1998-03-16,75,3,,00,4.0,163,1998-04-29,3,,98
98SH01070,1997007063,00, 7063,2,00,5.4,62,3,1998-03-16,75,3,,00,1.0,102,1998-04-29,3,,98
98SH01071,1994000405,00, 2091,2,00,11.2,60,4,1998-03-16,75,3,,00,4.0,161,1998-04-29,3,,98
98SH01072,1996006213,00, 6213,2,00,12.8,62,3,1998-03-16,75,3,,00,2.0,131,1998-04-29,3,,98
98SH01073,1995106479,10,S6479,2,ch,9.4,60,4,1998-03-16,75,3,,07,3.0,146,1998-04-29,3,,98
98SH01074,1996006174,00, 6174,2,00,11.0,60,4,1998-03-16,75,3,,00,2.0,136,1998-04-29,3,,98
98SH01075,1992102305,10, 2062,2,18,9.4,62,3,1998-03-16,75,3,,07,6.0,182,1998-04-29,3,,98
98SH01076,1995050869,05,50869,2,00,11.8,64,2,1998-03-16,75,3,,00,3.0,164,1998-04-29,3,,98
98SH01077,1991101456,10,S1456,2,18,8.6,62,3,1998-03-16,75,3,,07,7.0,166,1998-04-29,3,,98
98SH01078,1994000462,00, 1562,2,00,10.0,58,5,1998-03-16,75,3,,00,4.0,190,1998-04-29,3,,98
98SH01079,1994000259,00, 5127,2,00,10.2,62,3,1998-03-16,75,3,,00,4.0,168,1998-04-29,3,,98
98SH01080,1993103607,10,S3607,2,18,10.2,60,4,1998-03-16,75,3,,07,5.0,172,1998-04-29,3,,98
98SH01081,1995050172,05,50172,2,00,7.2,64,2,1998-03-16,75,3,,00,3.0,150,1998-04-29,3,,98
98SH01082,1992102941,10, 4604,2,18,10.8,60,4,1998-03-16,75,3,,07,6.0,165,1998-04-29,3,,98
98SH01083,1997007147,00, 7147,2,00,6.8,62,3,1998-03-16,75,3,,00,1.0,120,1998-04-29,3,,98
98SH01084,1996006471,00, 6471,2,00,11.2,60,4,1998-03-16,75,3,,00,2.0,112,1998-04-29,3,,98
98SH01085,1996006249,00, 6249,2,00,7.0,62,3,1998-03-16,75,3,,00,2.0,149,1998-04-29,3,,98
98SH01086,1996043681,04,A3681,2,73,8.2,62,3,1998-03-16,75,3,,30,1.5,117,1998-04-29,3,,98
98SH01087,1996006133,00, 6133,2,00,10.8,62,3,1998-03-16,75,3,,00,2.0,150,1998-04-29,3,,98
98SH01088,1996006122,00, 6122,2,00,9.0,60,4,1998-03-16,75,3,,00,2.0,166,1998-04-29,3,,98
98SH01089,1996043895,04,A3895,2,73,8.6,58,5,1998-03-16,75,3,,30,1.5,139,1998-04-29,3,,98
98SH01090,1996006237,00, 6237,2,00,8.8,62,3,1998-03-16,75,3,,00,2.0,127,1998-04-29,3,,98
98SH01091,1991102067,10, 4525,2,18,10.0,62,3,1998-03-16,75,3,,07,7.0,182,1998-04-29,3,,98
98SH01092,1993104051,10,S4051,2,18,7.0,62,3,1998-03-16,75,3,,07,5.0,154,1998-04-29,3,,98
98SH01093,1994000545,00, 4033,2,00,12.6,60,4,1998-03-16,75,3,,00,4.0,163,1998-04-29,3,,98
98SH01094,1994000196,00, 9104,2,00,10.4,60,4,1998-03-16,75,3,,00,4.0,189,1998-04-29,3,,98
98SH01095,1994000670,00,  575,2,00,10.2,58,5,1998-03-16,75,3,,00,4.0,171,1998-04-29,3,,98
98SH01096,1992636552,63,K6552,2,60,8.8,60,4,1998-03-16,75,3,,06,6.0,189,1998-04-29,3,,98
98SH01097,1991101632,10,  517,2,18,13.4,60,4,1998-03-16,75,3,,07,7.0,137,1998-04-29,3,,98
98SH01098,1992102477,10, 5013,2,18,11.8,62,3,1998-03-16,75,3,,07,6.0,159,1998-04-29,3,,98
98SH01099,1994000032,00, 2106,2,00,9.6,60,4,1998-03-16,75,3,,00,4.0,146,1998-04-29,3,,98
98SH01100,1992103108,10,S3108,2,18,10.4,60,4,1998-03-16,75,3,,07,6.0,160,1998-04-29,3,,98
98SH01101,1994000433,00, 2099,2,00,9.8,60,4,1998-03-16,75,3,,00,4.0,176,1998-04-29,3,,98
98SH01102,1993103536,10, 9062,2,18,11.6,58,5,1998-03-16,75,3,Card = S3536,07,5.0,162,1998-04-29,3,,98
98SH01103,1995050301,05,50301,2,00,9.0,60,4,1998-03-16,75,3,,00,3.0,162,1998-04-29,3,,98
98SH01104,1993103837,10,S3837,2,18,7.0,58,5,1998-03-16,75,3,,07,5.0,183,1998-04-29,3,,98
98SH01105,1996006052,00, 6052,2,00,9.8,62,3,1998-03-16,75,3,,00,2.0,155,1998-04-29,3,,98
98SH01106,1997007167,00, 7167,2,00,5.8,60,4,1998-03-16,75,3,,00,1.0,116,1998-04-29,3,,98
98SH01107,1994000474,00, 1566,2,00,8.6,58,5,1998-03-16,75,3,,00,4.0,148,1998-04-29,3,,98
98SH01108,1996043530,04,A3530,2,73,6.4,60,4,1998-03-16,75,3,,30,2.0,165,1998-04-29,3,,98
98SH01109,1995042630,04,A2630,2,73,6.0,62,3,1998-03-16,75,3,,30,2.5,138,1998-04-29,3,,98
98SH01110,1997007246,00, 7246,2,00,5.8,60,4,1998-03-16,75,3,,00,1.0,108,1998-04-29,3,,98
98SH01111,1994105303,10,S5303,2,ch,10.6,60,4,1998-03-16,75,3,,07,4.0,150,1998-04-29,3,,98
98SH01112,1997007181,00, 7181,2,00,6.0,60,4,1998-03-16,75,3,,00,1.0,99,1998-04-29,3,,98
98SH01113,1996006294,00, 6294,2,00,10.4,58,5,1998-03-16,75,3,,00,2.0,155,1998-04-29,3,,98
98SH01114,1997007485,00, 7485,2,00,6.8,62,3,1998-03-16,75,3,,00,1.0,128,1998-04-29,3,,98
98SH01115,1996006054,00, 6054,2,00,10.8,62,3,1998-03-16,75,3,,00,2.0,152,1998-04-29,3,,98
98SH01116,1996006060,00, 6060,2,00,9.4,60,4,1998-03-16,75,3,,00,2.0,145,1998-04-29,3,,98
98SH01117,1997007131,00, 7131,2,00,6.6,60,4,1998-03-16,75,3,,00,1.0,93,1998-04-29,3,,98
98SH01118,1995050340,05,50340,2,00,11.2,58,5,1998-03-16,75,3,,00,3.0,169,1998-04-29,3,,98
98SH01119,1993104111,10,S4111,2,18,9.0,64,2,1998-03-16,75,3,,07,5.0,181,1998-04-29,3,,98
98SH01120,1994000002,00, 9530,2,00,11.2,60,4,1998-03-16,75,3,Card = 9531,00,4.0,178,1998-04-29,3,,98
98SH01121,1996006096,00, 6096,2,00,10.8,62,3,1998-03-16,75,3,,00,2.0,162,1998-04-29,3,,98
98SH01122,1996006050,00, 6050,2,00,6.8,58,5,1998-03-16,75,3,,00,2.0,153,1998-04-29,3,,98
98SH01123,1997007417,00, 7417,2,00,6.2,60,4,1998-03-16,75,3,,00,1.0,108,1998-04-29,3,,98
98SH01124,1991102277,10,S2277,2,18,9.2,60,4,1998-03-16,75,3,,07,6.5,155,1998-04-29,3,,98
98SH01125,1997007337,00, 7337,2,00,7.0,60,4,1998-03-16,75,3,,00,1.0,119,1998-04-29,3,,98
98SH01126,1996006437,00, 6437,2,00,9.0,60,4,1998-03-16,75,3,,00,2.0,147,1998-04-29,3,,98
98SH01127,1992103194,10, 1010,2,18,11.2,62,3,1998-03-16,75,3,,07,6.0,172,1998-04-29,3,,98
98SH01128,1995050120,05,50120,2,00,13.0,60,4,1998-03-16,75,3,,00,3.0,170,1998-04-29,3,,98
98SH01129,1996006268,00, 6268,2,00,12.2,58,5,1998-03-16,75,3,,00,2.0,155,1998-04-29,3,,98
98SH01130,1995050252,05,50252,2,00,11.6,60,4,1998-03-16,75,3,,00,3.0,165,1998-04-29,3,,98
98SH01131,1997007354,00, 7354,2,00,8.4,62,3,1998-03-16,75,3,,00,1.0,123,1998-04-29,3,,98
98SH01132,1995444947,44,T4947,2,41,12.8,64,2,1998-03-13,72,2,,02,3.0,218,1998-05-12,2,,98
98SH01133,1993039981,03,L9981,2,81,9.6,58,5,1998-03-13,72,2,,30,5.0,191,1998-05-12,2,,98
98SH01134,1992442629,44,T2629,2,42,9.4,62,3,1998-03-13,72,2,,02,6.0,181,1998-05-01,2,,98
98SH01135,1995041793,04,A1793,2,82,7.4,58,5,1998-03-13,72,2,,30,3.0,126,1998-05-08,1,,98
98SH01136,1996043432,04,A3432,2,81,7.4,60,4,1998-03-13,72,2,,30,2.0,160,1998-04-23,1,,98
98SH01137,1990035379,03,L5379,2,82,9.0,60,4,1998-03-13,72,2,,30,8.0,174,1998-05-12,2,,98
98SH01138,1993443786,44,T3786,2,41,11.2,62,3,1998-03-13,72,2,,02,5.0,195,1998-06-18,5,,98
98SH01139,1996445206,44,T5206,2,41,8.4,64,2,1998-03-13,72,2,,02,2.0,162,1998-04-30,1,,98
98SH01140,1991442014,44,T2014,2,41,10.6,60,4,1998-03-13,72,2,,02,7.0,170,1998-05-12,2,,98
98SH01141,1995042338,04,A2338,2,81,9.6,62,3,1998-03-13,72,2,,30,3.0,159,1998-05-08,1,,98
98SH01142,1993443894,44,T3894,2,42,10.0,62,3,1998-03-13,72,2,,02,5.0,148,1998-05-01,2,,98
98SH01143,1991036862,03,L6862,2,81,7.2,58,5,1998-03-13,72,2,Tag Cut Off,30,7.0,160,1998-05-01,2,,98
98SH01144,1995042523,04,A2523,2,81,8.2,64,2,1998-03-13,72,2,,30,3.0,168,1998-05-08,1,,98
98SH01145,1995041833,04,A1833,2,82,7.4,60,4,1998-03-13,72,2,,30,3.0,154,1998-05-08,1,,98
98SH01146,1996445264,44,T5264,2,42,9.6,60,4,1998-03-13,72,2,,02,2.0,155,1998-05-12,2,,98
98SH01147,1996445311,44,T5311,2,42,9.8,62,3,1998-03-13,72,2,,02,2.0,159,1998-05-01,2,,98
98SH01148,1991442099,44,T2099,2,42,9.6,60,4,1998-03-13,72,2,,02,7.0,170,1998-05-26,2,,98
98SH01149,1994041151,04,A1151,2,81,8.0,62,3,1998-03-13,72,2,,30,4.0,187,1998-05-01,2,,98
98SH01150,1995042252,04,A2252,2,81,10.6,56,6,1998-03-13,72,2,,30,3.0,222,1998-05-12,2,,98
98SH01151,1994041331,04,A1331,2,82,8.2,58,5,1998-03-13,72,2,,30,4.0,166,1998-05-08,1,,98
98SH01152,1996043809,04,A3809,2,73,8.0,58,5,1998-03-13,72,2,,30,1.5,124,1998-05-01,2,,98
98SH01153,1994444331,44,T4331,2,42,9.2,60,4,1998-03-13,72,2,,02,4.0,171,1998-05-12,2,,98
98SH01154,1993443969,44,T3969,2,42,8.2,62,3,1998-03-13,72,2,,02,5.0,163,1998-05-01,2,,98
98SH01155,1993443826,44,T3826,2,42,11.4,58,5,1998-03-13,72,2,,02,5.0,174,1998-04-23,2,,98
98SH01156,1994444305,44,T4305,2,42,10.6,62,3,1998-03-13,72,2,,02,4.0,148,1998-05-08,1,,98
98SH01157,1993444093,44,T4093,2,42,8.4,62,3,1998-03-13,72,2,,02,5.0,157,1998-05-01,2,,98
98SH01158,1996043952,04,A3952,2,73,7.4,60,4,1998-03-13,72,2,,30,1.5,126,1998-05-01,2,,98
98SH01159,1995444962,44,T4962,2,41,10.0,64,2,1998-03-13,72,2,,02,3.0,194,1998-05-01,2,,98
98SH01160,1994444528,44,T4528,2,41,11.2,60,4,1998-03-13,72,2,,02,4.0,188,1998-05-12,2,,98
98SH01161,1996043102,04,A3102,2,81,6.0,60,4,1998-03-13,72,2,,30,2.0,162,1998-05-12,2,,98
98SH01162,1993040120,04,A0120,2,82,8.2,58,5,1998-03-13,72,2,,30,5.0,206,1998-05-08,1,,98
98SH01163,1994040710,04,A0710,2,81,10.0,56,6,1998-03-13,72,2,,30,4.0,192,1998-06-18,5,,98
98SH01164,1993443858,44,T3858,2,42,10.8,62,3,1998-03-13,72,2,,02,5.0,177,1998-05-26,2,,98
98SH01165,1995444682,44,T4682,2,41,10.0,60,4,1998-03-13,72,2,,02,3.0,168,1998-05-08,1,,98
98SH01166,1996043882,04,A3882,2,73,7.6,56,6,1998-03-13,72,2,,30,1.5,165,1998-04-23,2,,98
98SH01167,1992442824,44,T2824,2,41,10.6,62,3,1998-03-13,72,2,,02,6.0,198,1998-05-19,H,,98
98SH01168,1991037544,03,L7544,2,82,7.4,60,4,1998-03-13,72,2,,30,7.0,183,1998-05-12,2,,98
98SH01169,1996042846,04,A2846,2,82,8.2,56,6,1998-03-13,72,2,,30,2.0,146,1998-04-30,1,,98
98SH01170,1996043836,04,A3836,2,73,9.4,60,4,1998-03-13,72,2,,30,1.5,148,1998-05-08,1,,98
98SH01171,1996043489,04,A3489,2,82,7.0,62,3,1998-03-13,72,2,,30,2.0,177,1998-05-08,1,,98
98SH01172,1995444752,44,T4752,2,42,10.4,58,5,1998-03-13,72,2,,02,3.0,154,1998-05-12,2,,98
98SH01173,1994444415,44,T4415,2,41,10.4,58,5,1998-03-13,72,2,,02,4.0,188,1998-05-01,2,,98
98SH01174,1995042162,04,A2162,2,81,9.0,62,3,1998-03-13,72,2,,30,3.0,190,1998-05-12,2,,98
98SH01175,1994040786,04,A0786,2,81,6.6,58,5,1998-03-13,72,2,,30,4.0,0,,*,,98
98SH01176,1995445117,44,T5117,2,41,12.6,62,3,1998-03-13,72,2,,02,3.0,168,1998-04-30,1,,98
98SH01177,1995042049,04,A2049,2,81,7.8,58,5,1998-03-13,72,2,,30,3.0,203,1998-05-01,2,,98
98SH01178,1992442762,44,T2762,2,42,7.2,60,4,1998-03-13,72,2,,02,6.0,158,1998-06-18,5,,98
98SH01179,1995042161,04,A2161,2,81,7.8,62,3,1998-03-13,72,2,,30,3.0,193,1998-05-08,1,,98
98SH01180,1996043351,04,A3351,2,81,9.4,58,5,1998-03-13,72,2,,30,2.0,193,1998-06-18,5,,98
98SH01181,1996445718,44,T5718,2,41,9.2,62,3,1998-03-13,72,2,,02,2.0,159,1998-05-26,2,,98
98SH01182,1995444859,44,T4859,2,41,10.8,62,3,1998-03-13,72,2,,02,3.0,204,1998-04-23,2,,98
98SH01183,1995445020,44,T5020,2,42,9.4,62,3,1998-03-13,72,2,,02,3.0,142,1998-05-08,1,,98
98SH01184,1994444313,44,T4313,2,42,7.6,64,2,1998-03-13,72,2,,02,4.0,158,1998-06-18,5,,98
98SH01185,1996043150,04,A3150,2,81,6.2,60,4,1998-03-13,72,2,,30,2.0,188,1998-05-01,2,,98
98SH01186,1996043876,04,A3876,2,73,9.8,56,6,1998-03-13,72,2,,30,1.5,119,1998-05-08,1,,98
98SH01187,1995042021,04,A2021,2,82,8.0,62,3,1998-03-13,72,2,,30,3.0,151,1998-05-01,2,,98
98SH01188,1993039864,03,L9864,2,81,8.0,60,4,1998-03-13,72,2,,30,5.0,190,1998-05-12,2,,98
98SH01189,1995444751,44,T4751,2,42,9.4,58,5,1998-03-13,72,2,,02,3.0,160,1998-04-30,1,,98
98SH01190,1995444728,44,T4728,2,41,8.2,60,4,1998-03-13,72,2,,02,3.0,167,1998-05-26,2,,98
98SH01191,1995042084,04,A2084,2,82,7.6,62,3,1998-03-13,72,2,,30,3.0,155,1998-04-30,1,,98
98SH01192,1994041365,04,A1365,2,82,8.8,62,3,1998-03-13,72,2,,30,4.0,171,1998-05-08,1,,98
98SH01193,1993040210,04,A0210,2,81,8.2,58,5,1998-03-13,72,2,,30,5.0,206,1998-04-23,2,,98
98SH01194,1995444779,44,T4779,2,42,9.8,60,4,1998-03-13,72,2,,02,3.0,179,1998-05-26,2,,98
98SH01195,1996445492,44,T5492,2,41,10.4,62,3,1998-03-13,72,2,,02,2.0,176,1998-05-12,2,,98
98SH01196,1993443682,44,T3682,2,42,10.4,58,5,1998-03-13,72,2,,02,5.0,145,1998-04-30,1,,98
98SH01197,1996043384,04,A3384,2,82,7.6,62,3,1998-03-13,72,2,,30,2.0,183,1998-05-08,1,,98
98SH01198,1995042358,04,A2358,2,81,8.0,58,5,1998-03-13,72,2,,30,3.0,182,1998-05-26,2,,98
98SH01199,1992442546,44,T2546,2,41,11.4,60,4,1998-03-13,72,2,,02,6.0,195,1998-04-30,1,,98
98SH01200,1994041234,04,A1234,2,81,6.6,60,4,1998-03-13,72,2,,30,4.0,179,1998-05-08,1,,98
98SH01201,1996445679,44,T5679,2,41,13.2,60,4,1998-03-13,72,2,,02,2.0,153,1998-05-08,1,,98
98SH01202,1992442740,44,T2740,2,42,9.6,62,3,1998-03-13,72,2,,02,6.0,162,1998-05-01,2,,98
98SH01203,1991442367,44,T2367,2,42,9.0,60,4,1998-03-13,72,2,,02,7.0,145,1998-05-08,1,,98
98SH01204,1990035701,03,L5701,2,81,7.0,60,4,1998-03-13,72,2,,30,8.0,186,1998-04-30,1,,98
98SH01205,1996445215,44,T5215,2,41,10.4,60,4,1998-03-13,72,2,,02,2.0,168,1998-05-26,2,,98
98SH01206,1993039845,03,L9845,2,82,7.6,62,3,1998-03-13,72,2,,30,5.0,197,1998-05-12,2,,98
98SH01207,1995444731,44,T4731,2,42,10.4,60,4,1998-03-13,72,2,,02,3.0,0,1998-06-01,X,,98
98SH01208,1996445299,44,T5299,2,42,9.4,62,3,1998-03-13,72,2,,02,2.0,159,1998-04-23,2,,98
98SH01209,1994444510,44,T4510,2,42,9.6,60,4,1998-03-13,72,2,,02,4.0,170,1998-05-08,1,,98
98SH01210,1995445052,44,T5052,2,42,9.0,60,4,1998-03-13,72,2,,02,3.0,133,1998-05-01,2,,98
98SH01211,1995042094,04,A2094,2,81,9.6,56,6,1998-03-13,72,2,Britchy,30,3.0,188,1998-05-12,2,,98
98SH01212,1992039285,03,L9285,2,82,7.6,62,3,1998-03-13,72,2,,30,6.0,172,1998-05-08,1,,98
98SH01213,1994041062,04,A1062,2,81,10.4,56,6,1998-03-13,72,2,Britchy,30,4.0,190,1998-05-08,1,,98
98SH01214,1995444802,44,T4802,2,41,10.6,60,4,1998-03-13,72,2,,02,3.0,190,1998-05-08,1,,98
98SH01215,1996043604,04,A3604,2,82,6.8,62,3,1998-03-13,72,2,,30,2.0,139,1998-05-12,2,,98
98SH01216,1993443983,44,T3983,2,41,9.6,60,4,1998-03-13,72,2,,02,5.0,199,1998-05-01,2,,98
98SH01217,1992442932,44,T2932,2,42,8.6,60,4,1998-03-13,72,2,Card = T3922,02,6.0,0,1998-06-01,X,,98
98SH01218,1994041024,04,A1024,2,81,7.4,60,4,1998-03-13,72,2,,30,4.0,171,1998-05-01,2,,98
98SH01219,1994444503,44,T4503,2,42,9.2,62,3,1998-03-13,72,2,,02,4.0,163,1998-05-01,2,,98
98SH01220,1994040810,04,A0810,2,82,6.4,62,3,1998-03-13,72,2,,30,4.0,156,1998-05-12,2,,98
98SH01221,1995041809,04,A1809,2,82,7.2,60,4,1998-03-13,72,2,,30,3.0,0,,*,,98
98SH01222,1990441236,44,T1236,2,41,9.4,64,2,1998-03-13,72,2,,02,8.0,199,1998-06-18,5,,98
98SH01223,1994041267,04,A1267,2,82,8.2,58,5,1998-03-13,72,2,Ear&Tag Gone,30,4.0,156,1998-05-12,2,,98
98SH01224,1994041205,04,A1205,2,82,7.8,60,4,1998-03-13,72,2,,30,4.0,172,1998-05-08,1,,98
98SH01225,1993039979,03,L9979,2,81,8.4,62,3,1998-03-13,72,2,,30,5.0,154,1998-05-01,2,,98
98SH01226,1993039990,03,L9990,2,81,7.4,60,4,1998-03-13,72,2,,30,5.0,157,1998-05-08,1,,98
98SH01227,1995041855,04,A1855,2,81,7.2,58,5,1998-03-13,72,2,,30,3.0,169,1998-04-30,1,,98
98SH01228,1994444356,44,T4356,2,42,7.2,64,2,1998-03-13,72,2,,02,4.0,176,1998-05-12,2,,98
98SH01229,1994041449,04,A1449,2,82,5.8,62,3,1998-03-13,72,2,,30,4.0,217,1998-05-12,2,,98
98SH01230,1993040068,04,A0068,2,82,8.0,60,4,1998-03-13,72,2,,30,5.0,185,1998-04-30,1,,98
98SH01231,1995444912,44,T4912,2,42,10.0,60,4,1998-03-13,72,2,,02,3.0,172,1998-05-26,2,,98
98SH01232,1996043526,04,A3526,2,81,7.6,56,6,1998-03-13,72,2,,30,2.0,167,1998-05-01,2,,98
98SH01233,1992038534,03,L8534,2,82,7.6,60,4,1998-03-13,72,2,,30,6.0,152,1998-05-08,1,,98
98SH01234,1990035263,03,L5263,2,81,7.6,60,4,1998-03-13,72,2,,30,8.0,168,1998-04-30,1,,98
98SH01235,1993444036,44,T4036,2,41,11.8,62,3,1998-03-13,72,2,,02,5.0,201,1998-05-08,1,,98
98SH01236,1994041073,04,A1073,2,81,5.0,58,5,1998-03-13,72,2,,30,4.0,141,1998-04-30,1,,98
98SH01237,1992039102,03,L9102,2,81,5.2,58,5,1998-03-13,72,2,,30,6.0,173,1998-05-12,2,,98
98SH01238,1994444388,44,T4388,2,41,9.2,62,3,1998-03-13,72,2,,02,4.0,0,,*,,98
98SH01239,1994041089,04,A1089,2,81,8.2,60,4,1998-03-13,72,2,,30,4.0,180,1998-04-23,2,,98
98SH01240,1996445682,44,T5682,2,41,8.8,62,3,1998-03-13,72,2,,02,2.0,152,1998-05-08,1,,98
98SH01241,1996043509,04,A3509,2,82,7.6,62,3,1998-03-13,72,2,,30,2.0,155,1998-04-30,1,,98
98SH01242,1994040751,04,A0751,2,81,5.2,58,5,1998-03-13,72,2,,30,4.0,148,1998-05-12,2,,98
98SH01243,1993039966,03,L9966,2,81,6.6,62,3,1998-03-13,72,2,,30,5.0,193,1998-05-08,1,,98
98SH01244,1996445706,44,T5706,2,42,10.2,60,4,1998-03-13,72,2,,02,2.0,149,1998-06-18,5,,98
98SH01245,1996042969,04,A2969,2,81,7.6,62,3,1998-03-13,72,2,,30,2.0,187,1998-05-08,1,,98
98SH01246,1991441948,44,T1948,2,42,9.8,60,4,1998-03-13,72,2,,02,7.0,156,1998-05-12,2,,98
98SH01247,1994444448,44,T4448,2,41,9.8,60,4,1998-03-13,72,2,,02,4.0,173,1998-05-08,1,,98
98SH01248,1994444416,44,T4416,2,41,12.8,58,5,1998-03-13,72,2,,02,4.0,190,1998-05-26,2,,98
98SH01249,1991442391,44,T2391,2,41,11.2,58,5,1998-03-13,72,2,,02,7.0,199,1998-05-08,1,,98
98SH01250,1995444667,44,T4667,2,41,10.8,60,4,1998-03-13,72,2,,02,3.0,198,1998-05-08,1,,98
98SH01251,1995444663,44,T4663,2,41,7.6,62,3,1998-03-13,72,2,,02,3.0,178,1998-05-01,2,,98
98SH01252,1996043297,04,A3297,2,81,7.2,56,6,1998-03-13,72,2,,30,2.0,142,1998-05-01,2,,98
98SH01253,1996445614,44,T5614,2,42,10.4,60,4,1998-03-13,72,2,,02,2.0,163,1998-04-30,1,,98
98SH01254,1996445473,44,T5473,2,41,8.4,62,3,1998-03-13,72,2,,02,2.0,176,1998-06-18,5,,98
98SH01255,1996445465,44,T5465,2,41,9.6,62,3,1998-03-13,72,2,,02,2.0,181,1998-06-18,5,,98
98SH01256,1996445572,44,T5572,2,41,11.2,58,5,1998-03-13,72,2,,02,2.0,172,1998-06-18,5,,98
98SH01257,1991037769,03,L7769,2,82,5.6,58,5,1998-03-13,72,2,,30,7.0,150,1998-05-08,1,,98
98SH01258,1993443814,44,T3814,2,41,9.6,64,2,1998-03-13,72,2,,02,5.0,182,1998-04-30,1,,98
98SH01259,1994444294,44,T4294,2,42,10.2,62,3,1998-03-13,72,2,,02,4.0,165,1998-05-08,1,,98
98SH01260,1994444291,44,T4291,2,42,10.6,58,5,1998-03-13,72,2,,02,4.0,166,1998-05-12,2,,98
98SH01261,1996042949,04,A2949,2,82,7.4,60,4,1998-03-13,72,2,,30,2.0,163,1998-05-08,1,,98
98SH01262,1992038725,03,L8725,2,82,9.6,58,5,1998-03-13,72,2,,30,6.0,194,1998-05-08,1,,98
98SH01263,1996445758,44,T5758,2,41,10.0,60,4,1998-03-13,72,2,,02,2.0,172,1998-05-08,1,,98
98SH01264,1995042165,04,A2165,2,82,7.0,62,3,1998-03-13,72,2,,30,3.0,167,1998-04-23,2,,98
98SH01265,1996043858,04,A3858,2,73,9.6,60,4,1998-03-13,72,2,,30,1.5,167,1998-05-26,2,,98
98SH01266,1996043752,04,A3752,2,73,9.4,60,4,1998-03-13,72,2,,30,1.5,156,1998-05-26,2,,98
98SH01267,1991442478,44,T2478,2,42,10.6,62,3,1998-03-13,72,2,,02,7.0,160,1998-06-18,5,,98
98SH01268,1996043504,04,A3504,2,81,9.8,58,5,1998-03-13,72,2,,30,2.0,183,1998-05-08,1,,98
98SH01269,1996043145,04,A3145,2,81,8.6,60,4,1998-03-13,72,2,,30,2.0,173,1998-05-12,2,,98
98SH01270,1994041101,04,A1101,2,81,8.2,60,4,1998-03-13,72,2,,30,4.0,172,1998-05-01,2,,98
98SH01271,1991036643,03,L6643,2,82,7.8,58,5,1998-03-13,72,2,,30,7.0,140,1998-05-19,H,,98
98SH01272,1995041861,04,A1861,2,82,6.6,58,5,1998-03-13,72,2,,30,3.0,169,1998-05-01,2,,98
98SH01273,1991442042,44,T2042,2,41,7.6,62,3,1998-03-13,72,2,,02,7.0,142,1998-04-30,1,,98
98SH01274,1994444572,44,T4572,2,42,8.6,62,3,1998-03-13,72,2,,02,4.0,176,1998-05-08,1,,98
98SH01275,1996043763,04,A3763,2,73,8.2,58,5,1998-03-13,72,2,,30,1.5,116,1998-05-08,1,,98
98SH01276,1994444239,44,T4239,2,42,8.6,62,3,1998-03-13,72,2,,02,4.0,129,1998-05-01,2,,98
98SH01277,1994444637,44,T4637,2,41,9.4,62,3,1998-03-13,72,2,,02,4.0,188,1998-05-12,2,,98
98SH01278,1996445568,44,T5568,2,41,10.8,60,4,1998-03-13,72,2,,02,2.0,189,1998-05-01,2,,98
98SH01279,1994444390,44,T4390,2,41,8.2,60,4,1998-03-13,72,2,,02,4.0,169,1998-05-12,2,,98
98SH01280,1996445555,44,T5555,2,41,10.0,60,4,1998-03-13,72,2,,02,2.0,177,1998-04-23,2,,98
98SH01281,1992442693,44,T2693,2,41,9.4,60,4,1998-03-13,72,2,,02,6.0,169,1998-04-30,1,,98
98SH01282,1995445102,44,T5102,2,41,11.4,62,3,1998-03-13,72,2,,02,3.0,204,1998-05-01,2,,98
98SH01283,1991442289,44,T2289,2,41,10.4,60,4,1998-03-13,72,2,,02,7.0,191,1998-05-26,2,,98
98SH01284,1995042083,04,A2083,2,82,8.4,60,4,1998-03-13,72,2,,30,3.0,171,1998-05-08,1,,98
98SH01285,1991036858,03,L6858,2,82,8.0,58,5,1998-03-13,72,2,,30,7.0,165,1998-05-12,2,,98
98SH01286,1994041383,04,A1383,2,81,12.4,58,5,1998-03-13,72,2,,30,4.0,180,1998-05-12,2,,98
98SH01287,1994444304,44,T4304,2,42,10.0,58,5,1998-03-13,72,2,,02,4.0,167,1998-05-12,2,,98
98SH01288,1996445376,44,T5376,2,41,11.8,58,5,1998-03-13,72,2,,02,2.0,172,1998-04-30,1,,98
98SH01289,1995042050,04,A2050,2,81,10.2,58,5,1998-03-13,72,2,,30,3.0,207,1998-05-01,2,,98
98SH01290,1995444843,44,T4843,2,42,10.8,58,5,1998-03-13,72,2,,02,3.0,147,1998-05-12,2,,98
98SH01291,1994040768,04,A0768,2,82,5.4,60,4,1998-03-13,72,2,,30,4.0,165,1998-05-08,1,,98
98SH01292,1995042336,04,A2336,2,82,7.8,62,3,1998-03-13,72,2,,30,3.0,155,1998-05-12,2,,98
98SH01293,1996043464,04,A3464,2,81,6.8,58,5,1998-03-13,72,2,,30,2.0,175,1998-05-08,1,,98
