UID,ID10,SEX,SHDAY,DAYSH,BGRP,BRD,ETAG,GRFL,GRADE,FLGR1,RMK,STM,AGE,SPWT,WTDAY,BAND,L,YEAR
00SH02180,1995445045,2,2000-03-07,67,A,44,T5045,7.6,60,4,,32,5.0,155,2000-05-08,1,0,00
00SH02181,1997814374,2,2000-03-07,67,A,81,Z4374,8.4,62,3,,34,3.0,174,2000-05-08,1,0,00
00SH02182,1996043229,2,2000-03-07,67,A,04,A3229,9.8,62,3,,31,4.0,209,2000-05-08,1,0,00
00SH02183,1996006437,2,2000-03-07,67,A,00, 6437,8.6,62,3,,00,4.0,189,2000-04-20,1,0,00
00SH02184,1994041078,2,2000-03-07,67,A,04,A1078,8.2,56,6,,31,6.0,140,2000-05-08,1,0,00
00SH02185,1996006002,2,2000-03-07,67,A,00, 6002,9.8,58,5,,00,4.0,162,2000-04-20,1,0,00
00SH02186,1995050350,2,2000-03-07,67,A,05,50350,7.0,60,4,,00,5.0,170,2000-05-08,1,0,00
00SH02187,1995444883,2,2000-03-07,67,A,44,T4883,8.6,56,6,BRITCHY,32,5.0,193,2000-05-08,1,0,00
00SH02188,1997007055,2,2000-03-07,67,A,00, 7055,8.0,62,3,,00,3.0,170,2000-05-22,3,0,00
00SH02189,1997814142,2,2000-03-07,67,A,81,Z4142,9.8,60,4,,31,3.0,143,2000-05-01,2,0,00
00SH02190,1997007215,2,2000-03-07,67,A,00, 7215,8.2,62,3,,00,3.0,150,2000-05-08,1,0,00
00SH02191,1995042327,2,2000-03-07,67,A,04,A2327,6.8,62,3,,31,5.0,180,2000-05-08,1,0,00
00SH02192,1997814333,2,2000-03-07,67,A,81,Z4333,9.6,58,5,,01,3.0,176,2000-05-08,1,0,00
00SH02193,1994041000,2,2000-03-07,67,A,04,A1000,6.0,60,4,,31,6.0,193,2000-05-08,1,0,00
00SH02194,1994041280,2,2000-03-07,67,A,04,A1280,8.8,54,7,BRITCHY,30,6.0,158,2000-04-20,1,0,00
00SH02195,1998814716,2,2000-03-07,67,A,81,Z4716,9.8,62,3,,31,2.0,142,2000-05-08,1,0,00
00SH02196,1995042403,2,2000-03-07,67,A,04,A2403,8.0,60,4,,00,5.0,171,2000-04-20,1,0,00
00SH02197,1997814126,2,2000-03-07,67,A,81,Z4126,8.8,62,3,FIX BIG TAG,00,3.0,149,2000-05-08,1,0,00
00SH02198,1995050480,2,2000-03-07,67,A,05,50480,8.0,62,3,,00,5.0,161,2000-05-15,2,0,00
00SH02199,1995445115,2,2000-03-07,67,A,44,T5115,8.6,60,4,,00,5.0,173,2000-04-20,1,0,00
00SH02200,1997007252,2,2000-03-07,67,A,00, 7252,10.0,62,3,,00,3.0,157,2000-05-08,1,0,00
00SH02201,1997007133,2,2000-03-07,67,A,00, 7133,10.0,60,4,,00,3.0,165,2000-05-08,1,0,00
00SH02202,1996043127,2,2000-03-07,67,A,04,A3127,7.8,62,3,,31,4.0,142,2000-05-08,1,0,00
00SH02203,1998814654,2,2000-03-07,67,A,81,Z4654,9.6,58,5,,00,2.0,173,2000-05-23,2,0,00
00SH02204,1996006096,2,2000-03-07,67,A,00, 6096,9.4,60,4,,00,4.0,199,2000-04-20,1,0,00
00SH02205,1997814265,2,2000-03-07,67,A,81,Z4265,8.2,62,3,,35,3.0,162,2000-05-08,1,0,00
00SH02206,1995445010,2,2000-03-07,67,A,44,T5010,8.0,60,4,,01,5.0,167,2000-05-08,1,0,00
00SH02207,1996043346,2,2000-03-07,67,A,04,A3346,7.8,64,2,,31,4.0,179,2000-05-08,1,0,00
00SH02208,1995050068,2,2000-03-07,67,A,05,50068,7.8,60,4,,00,5.0,174,2000-04-20,1,0,00
00SH02209,1994041347,2,2000-03-07,67,A,04,A1347,8.4,62,3,FIX BIG TAG,31,6.0,190,2000-05-08,1,0,00
00SH02210,1995042398,2,2000-03-07,67,A,04,A2398,7.2,60,4,,31,5.0,211,2000-04-20,1,0,00
00SH02211,1996006083,2,2000-03-07,67,A,00, 6083,9.2,60,4,,00,4.0,200,2000-05-08,1,0,00
00SH02212,1995042404,2,2000-03-07,67,A,04,A2404,9.0,64,2,,31,5.0,175,2000-05-30,5,0,00
00SH02213,1997007446,2,2000-03-07,67,A,00, 7446,10.4,60,4,,00,3.0,167,2000-05-30,5,0,00
00SH02214,1997814157,2,2000-03-07,67,A,81,Z4157,6.4,60,4,,34,3.0,169,2000-05-08,1,0,00
00SH02215,1996043516,2,2000-03-07,67,A,04,A3516,6.2,60,4,,31,4.0,148,2000-05-30,5,0,00
00SH02216,1997814132,2,2000-03-07,67,A,81,Z4132,7.8,60,4,,00,3.0,145,2000-05-08,1,0,00
00SH02217,1997007297,2,2000-03-07,67,A,00, 7297,8.8,62,3,,00,3.0,195,2000-04-24,2,0,00
00SH02218,1998814708,2,2000-03-07,67,A,81,Z4708,10.6,60,4,,31,2.0,161,2000-04-20,1,0,00
00SH02219,1996445630,2,2000-03-07,67,A,44,T5630,8.4,58,5,,31,4.0,207,2000-05-08,1,0,00
00SH02220,1996043264,2,2000-03-07,67,A,04,A3264,9.6,64,2,,32,4.0,135,2000-05-15,2,0,00
00SH02221,1998814700,2,2000-03-07,67,A,81,Z4700,7.4,60,4,,34,2.0,151,2000-05-15,2,0,00
00SH02222,1995444861,2,2000-03-07,67,A,44,T4861,7.6,58,5,,32,5.0,150,2000-04-20,1,0,00
00SH02223,1995042365,2,2000-03-07,67,A,04,A2365,7.0,60,4,,31,5.0,182,2000-05-30,5,0,00
00SH02224,1996006178,2,2000-03-07,67,A,00, 6178,8.8,60,4,,00,4.0,164,2000-05-23,2,0,00
00SH02225,1998814657,2,2000-03-07,67,A,81,Z4657,6.2,64,2,,00,2.0,148,2000-04-20,1,0,00
00SH02226,1996006087,2,2000-03-07,67,A,00, 6087,7.6,64,2,,00,4.0,162,2000-05-15,2,0,00
00SH02227,1997007156,2,2000-03-07,67,A,00, 7156,9.4,60,4,,00,3.0,161,2000-05-08,1,0,00
00SH02228,1994000156,2,2000-03-07,67,A,00, 4030,6.8,62,3,,00,6.0,154,2000-05-15,2,0,00
00SH02229,1995050069,2,2000-03-07,67,A,05,50069,9.8,62,3,,00,5.0,160,2000-05-15,2,0,00
00SH02230,1996006115,2,2000-03-07,67,A,00, 6115,10.2,56,6,,00,4.0,161,2000-05-08,1,0,00
00SH02231,1995050159,2,2000-03-07,67,A,05,50159,10.8,60,4,,00,5.0,178,2000-05-15,2,0,00
00SH02232,1994041311,2,2000-03-07,67,A,04,A1311,8.8,62,3,,31,6.0,134,2000-04-20,1,0,00
00SH02233,1996006156,2,2000-03-07,67,A,00, 6156,9.8,60,4,,00,4.0,199,2000-05-15,2,0,00
00SH02234,1997814225,2,2000-03-07,67,A,81,Z4225,7.2,60,4,,00,3.0,187,2000-05-15,2,0,00
00SH02235,1998814698,2,2000-03-07,67,A,81,Z4698,6.8,60,4,,34,2.0,156,2000-05-30,5,0,00
00SH02236,1996006077,2,2000-03-07,67,A,00, 6077,9.8,60,4,,00,4.0,170,2000-05-15,2,0,00
00SH02237,1997007283,2,2000-03-07,67,A,00, 7283,9.8,58,5,,00,3.0,153,2000-04-20,1,0,00
00SH02238,1997814229,2,2000-03-07,67,A,81,Z4229,6.8,62,3,,00,3.0,188,2000-05-01,2,0,00
00SH02239,1997814227,2,2000-03-07,67,A,81,Z4227,8.8,60,4,,34,3.0,152,2000-05-01,2,0,00
00SH02240,1996042861,2,2000-03-07,67,A,04,A2861,9.6,58,5,,31,4.0,195,2000-04-20,1,0,00
00SH02241,1997814052,2,2000-03-07,67,A,81,Z4052,8.6,62,3,,00,3.0,165,2000-04-24,2,0,00
00SH02242,1995050476,2,2000-03-07,67,A,05,50476,8.0,56,6,? 0476 ?,00,5.0,143,2000-04-20,1,0,00
00SH02243,1996043098,2,2000-03-07,67,A,04,A3098,8.0,62,3,,00,4.0,188,2000-05-08,1,0,00
00SH02244,1997814195,2,2000-03-07,67,A,81,Z4195,6.2,62,3,,34,3.0,129,2000-05-23,2,0,00
00SH02245,1998814653,2,2000-03-07,67,A,81,Z4653,9.4,56,6,,35,2.0,160,2000-05-01,2,0,00
00SH02246,1994000304,2,2000-03-07,67,A,00,   85,8.6,60,4,,00,6.0,136,2000-05-15,2,0,00
00SH02247,1997007164,2,2000-03-07,67,A,00, 7164,7.8,60,4,,00,3.0,177,2000-05-30,5,0,00
00SH02248,1995444977,2,2000-03-07,67,A,44,T4977,10.0,60,4,,32,5.0,199,2000-05-08,1,0,00
00SH02249,1995106468,2,2000-03-07,67,A,10,S6468,7.2,62,3,,07,5.0,176,2000-05-15,2,0,00
00SH02250,1997814086,2,2000-03-07,67,A,81,Z4086,7.6,58,5,,31,3.0,139,2000-04-20,1,0,00
00SH02251,1996445783,2,2000-03-07,67,A,44,T5783,7.8,62,3,,01,4.0,170,2000-05-08,1,0,00
00SH02252,1994000642,2,2000-03-07,67,A,00,  565,8.0,64,2,,00,6.0,161,2000-04-20,1,0,00
00SH02253,1998814666,2,2000-03-07,67,A,81,Z4666,7.2,60,4,,34,2.0,175,2000-05-30,5,0,00
00SH02254,1998814664,2,2000-03-07,67,A,81,Z4664,7.4,62,3,,34,2.0,160,2000-04-20,1,0,00
00SH02255,1994000275,2,2000-03-07,67,A,00, 1572,9.0,60,4,,00,6.0,167,2000-04-20,1,0,00
00SH02256,1995050283,2,2000-03-07,67,A,05,50283,11.4,60,4,,00,5.0,167,2000-05-08,1,0,00
00SH02257,1994041242,2,2000-03-07,67,A,04,A1242,6.8,62,3,,31,6.0,134,2000-05-01,2,0,00
00SH02258,1995050852,2,2000-03-07,67,A,05,50852,7.6,62,3,,00,5.0,157,2000-05-01,2,0,00
00SH02259,1997814224,2,2000-03-07,67,A,81,Z4224,8.2,62,3,,00,3.0,176,2000-05-15,2,0,00
00SH02260,1998814665,2,2000-03-07,67,A,81,Z4665,8.0,60,4,,34,2.0,152,2000-05-01,2,0,00
00SH02261,1996043132,2,2000-03-07,67,A,04,A3132,7.6,60,4,,31,4.0,159,2000-04-20,1,0,00
00SH02262,1994444228,2,2000-03-07,67,A,44,T4228,9.0,60,4,,32,6.0,191,2000-04-27,1,0,00
00SH02263,1997814187,2,2000-03-07,67,A,81,Z4187,10.4,62,3,,00,3.0,187,2000-05-30,5,0,00
00SH02264,1995050297,2,2000-03-07,67,A,05,50297,7.8,62,3,,00,5.0,146,2000-05-08,1,0,00
00SH02265,1998814707,2,2000-03-07,67,A,81,Z4707,8.8,62,3,,35,2.0,158,2000-04-24,2,0,00
00SH02266,1994041315,2,2000-03-07,67,A,04,A1315,7.0,60,4,,31,6.0,173,2000-04-20,1,0,00
00SH02267,1997814197,2,2000-03-07,67,A,81,Z4197,9.0,62,3,,34,3.0,194,2000-05-08,1,0,00
00SH02268,1995042293,2,2000-03-07,67,A,04,A2293,6.6,62,3,,31,5.0,198,2000-05-08,1,0,00
00SH02269,1995042300,2,2000-03-07,67,A,04,A2300,6.0,62,3,,31,5.0,139,2000-05-17,H,0,00
00SH02270,1996042830,2,2000-03-07,67,A,04,A2830,7.4,62,3,,31,4.0,188,2000-05-30,5,0,00
00SH02271,1997007316,2,2000-03-07,67,A,00, 7316,9.2,62,3,,00,3.0,152,2000-05-08,1,0,00
00SH02272,1994041134,2,2000-03-07,67,A,04,A1134,7.2,58,5,,31,6.0,172,2000-04-24,2,0,00
00SH02273,1998814688,2,2000-03-07,67,A,81,Z4688,8.6,62,3,,34,2.0,157,2000-05-08,1,0,00
00SH02274,1998814669,2,2000-03-07,67,A,81,Z4669,6.8,60,4,,34,2.0,143,2000-04-20,1,0,00
00SH02275,1997814028,2,2000-03-07,67,A,81,Z4028,6.6,60,4,,31,3.0,159,2000-04-20,1,0,00
00SH02276,1997814116,2,2000-03-07,67,A,81,Z4116,10.6,62,3,,31,3.0,212,2000-04-20,1,0,00
00SH02277,1997007168,2,2000-03-07,67,A,00, 7168,10.8,58,5,,00,3.0,155,2000-04-24,2,0,00
00SH02278,1996006079,2,2000-03-07,67,A,00, 6079,7.8,60,4,,00,4.0,165,2000-04-24,2,0,00
00SH02279,1995445002,2,2000-03-07,67,A,44,T5002,11.0,60,4,,01,5.0,193,2000-05-15,2,0,00
00SH02280,1996043277,2,2000-03-07,67,A,04,A3277,10.0,60,4,,00,4.0,0,,*,0,00
00SH02281,1996006036,2,2000-03-07,67,A,00, 6036,8.8,62,3,,00,4.0,147,2000-05-08,1,0,00
00SH02282,1994000539,2,2000-03-07,67,A,00, 4617,7.6,62,3,,00,6.0,167,2000-05-08,1,0,00
00SH02283,1996445447,2,2000-03-07,67,A,44,T5447,9.6,62,3,,07,4.0,147,2000-05-15,2,0,00
00SH02284,1997814087,2,2000-03-07,67,A,81,Z4087,7.0,60,4,,31,3.0,150,2000-04-20,1,0,00
00SH02285,1996445626,2,2000-03-07,67,A,44,T5626,12.2,56,6,,32,4.0,214,2000-05-01,2,0,00
00SH02286,1994105328,2,2000-03-07,67,A,10,S5328,10.0,60,4,,31,6.0,188,2000-05-23,2,0,00
00SH02287,1997814376,2,2000-03-07,67,A,81,Z4376,10.4,64,2,,31,3.0,166,2000-05-15,2,0,00
00SH02288,1995050043,2,2000-03-07,67,A,05,50043,8.8,58,5,,00,5.0,208,2000-04-20,1,0,00
00SH02289,1996006080,2,2000-03-07,67,A,00, 6080,9.4,62,3,,00,4.0,199,2000-04-24,2,0,00
00SH02290,1994000089,2,2000-03-07,67,A,00,  566,7.2,60,4,,00,6.0,188,2000-05-30,5,0,00
00SH02291,1998814709,2,2000-03-07,67,A,81,Z4709,8.6,62,3,,31,2.0,183,2000-05-08,1,0,00
00SH02292,1996042888,2,2000-03-07,67,A,04,A2888,7.6,62,3,,31,4.0,159,2000-04-20,1,0,00
00SH02293,1994000803,2,2000-03-07,67,A,00, 2103,10.0,62,3,,00,6.0,209,2000-04-20,1,0,00
00SH02294,1996043632,2,2000-03-07,67,A,04,A3632,6.6,62,3,,31,4.0,147,2000-05-08,1,0,00
00SH02295,1996006124,2,2000-03-07,67,A,00, 6124,8.2,60,4,,00,4.0,135,2000-05-08,1,0,00
00SH02296,1994000634,2,2000-03-07,67,A,00, 1098,9.2,62,3,,00,6.0,163,2000-05-15,2,0,00
00SH02297,1997007337,2,2000-03-07,67,A,00, 7337,10.2,60,4,,00,3.0,169,2000-05-08,1,0,00
00SH02298,1996006054,2,2000-03-07,67,A,00, 6054,9.2,64,2,,00,4.0,197,2000-04-20,1,0,00
00SH02299,1995050445,2,2000-03-07,67,A,05,50445,9.0,62,3,,00,5.0,146,2000-04-24,2,0,00
00SH02300,1997007300,2,2000-03-07,67,A,00, 7300,8.0,62,3,,00,3.0,165,2000-04-24,2,0,00
00SH02301,1996043053,2,2000-03-07,67,A,04,A3053,10.0,58,5,,30,4.0,203,2000-05-08,1,0,00
00SH02302,1995444884,2,2000-03-07,67,A,44,T4884,8.6,58,5,,32,5.0,164,2000-05-08,1,0,00
00SH02303,1997814123,2,2000-03-07,67,A,81,Z4123,10.6,62,3,,00,3.0,196,2000-05-08,1,0,00
00SH02304,1996006293,2,2000-03-07,67,A,00, 6293,9.4,62,3,,00,4.0,187,2000-05-08,1,0,00
00SH02305,1996006273,2,2000-03-07,67,A,00, 6273,10.2,58,5,,00,4.0,190,2000-05-30,5,0,00
00SH02306,1996006419,2,2000-03-07,67,A,00, 6419,9.4,60,4,,00,4.0,179,2000-05-15,2,0,00
00SH02307,1995050230,2,2000-03-07,67,A,05,50230,7.6,62,3,,00,5.0,125,2000-05-23,2,0,00
00SH02308,1997814228,2,2000-03-07,67,A,81,Z4228,8.2,60,4,Z4228 or A1240,34,3.0,199,2000-05-08,1,0,00
00SH02309,1996445515,2,2000-03-07,67,2,44,T5515,10.2,62,3,,02,4.0,181,2000-05-23,2,0,00
00SH02310,1998045427,2,2000-03-07,67,2,04,A5427,7.0,58,5,,30,2.0,140,2000-05-23,2,0,00
00SH02311,1996043343,2,2000-03-07,67,2,04,A3343,6.4,60,4,,30,4.0,198,2000-04-27,1,0,00
00SH02312,1997044917,2,2000-03-07,67,2,04,A4917,6.6,58,5,,30,2.5,172,2000-04-27,1,0,00
00SH02313,1998045392,2,2000-03-07,67,2,04,A5392,6.8,58,5,,30,2.0,155,2000-05-15,2,0,00
00SH02314,1997044576,2,2000-03-07,67,2,04,A4576,7.4,60,4,,30,3.0,183,2000-05-15,2,0,00
00SH02315,1998045405,2,2000-03-07,67,2,04,A5405,7.6,56,6,,30,2.0,145,2000-05-08,1,0,00
00SH02316,1994444416,2,2000-03-07,67,2,44,T4416,11.6,62,3,,02,6.0,171,2000-05-23,2,0,00
00SH02317,1998045467,2,2000-03-07,67,2,04,A5467,8.0,60,4,,30,2.0,174,2000-05-17,H,0,00
00SH02318,1998045620,2,2000-03-07,67,2,04,A5620,6.8,60,4,,30,2.0,168,2000-05-01,2,0,00
00SH02319,1997044732,2,2000-03-07,67,2,04,A4732,6.4,60,4,,30,2.5,172,2000-05-23,2,0,00
00SH02320,1996445668,2,2000-03-07,67,2,44,T5668,10.4,62,3,,02,4.0,155,2000-05-22,3,0,00
00SH02321,1997044134,2,2000-03-07,67,2,04,A4134,8.4,60,4,,30,3.0,158,2000-06-01,3,0,00
00SH02322,1996043113,2,2000-03-07,67,2,04,A3113,6.0,60,4,,30,4.0,170,2000-05-23,2,0,00
00SH02323,1994041452,2,2000-03-07,67,2,04,A1452,6.8,58,5,,30,6.0,183,2000-05-15,2,0,00
00SH02324,1997446234,2,2000-03-07,67,2,44,T6234,10.2,62,3,,02,3.0,153,2000-05-08,1,0,00
00SH02325,1995042165,2,2000-03-07,67,2,04,A2165,8.2,58,5,,30,5.0,158,2000-05-08,1,0,00
00SH02326,1997044468,2,2000-03-07,67,2,04,A4468,6.4,58,5,,30,3.0,152,2000-05-15,2,0,00
00SH02327,1997445978,2,2000-03-07,67,2,44,T5978,10.0,62,3,,02,3.0,157,2000-05-23,2,0,00
00SH02328,1998045801,2,2000-03-07,67,2,04,A5801,7.2,60,4,,30,1.5,145,2000-05-15,2,0,00
00SH02329,1996042969,2,2000-03-07,67,2,04,A2969,8.0,58,5,,30,4.0,186,2000-05-30,5,0,00
00SH02330,1997446275,2,2000-03-07,67,2,44,T6275,10.6,62,3,,02,3.0,167,2000-05-23,2,0,00
00SH02331,1997044219,2,2000-03-07,67,2,04,A4219,6.4,54,7,,71,3.0,178,2000-05-08,1,0,00
00SH02332,1998045966,2,2000-03-07,67,2,04,A5966,7.4,60,4,,30,1.5,148,2000-04-27,1,0,00
00SH02333,1997044615,2,2000-03-07,67,2,04,A4615,8.9,56,6,,30,3.0,174,2000-05-15,2,0,00
00SH02334,1994041026,2,2000-03-07,67,2,04,A1026,6.6,62,3,,30,6.0,168,2000-04-27,1,0,00
00SH02335,1997044894,2,2000-03-07,67,2,04,A4894,10.2,58,5,,30,2.5,167,2000-05-15,2,0,00
00SH02336,1996043437,2,2000-03-07,67,2,04,A3437,8.4,60,4,,30,4.0,143,2000-05-30,5,0,00
00SH02337,1995444752,2,2000-03-07,67,2,44,T4752,9.6,60,4,,02,5.0,132,2000-05-15,2,0,00
00SH02338,1996043969,2,2000-03-07,67,2,04,A3969,9.6,54,7,,30,3.5,195,2000-05-08,1,0,00
00SH02339,1997044269,2,2000-03-07,67,2,04,A4269,8.2,56,6,,71,3.0,151,2000-05-15,2,0,00
00SH02340,1997044234,2,2000-03-07,67,2,04,A4234,6.2,56,6,,71,3.0,151,2000-05-08,1,0,00
00SH02341,1996043215,2,2000-03-07,67,2,04,A3215,5.2,60,4,,30,4.0,140,2000-05-23,2,0,00
00SH02342,1997044081,2,2000-03-07,67,2,04,A4081,7.0,60,4,,30,3.0,171,2000-05-23,2,0,00
00SH02343,1997446143,2,2000-03-07,67,2,44,T6143,10.8,60,4,,02,3.0,158,2000-05-23,2,0,00
00SH02344,1997044481,2,2000-03-07,67,2,04,A4481,7.0,58,5,,30,3.0,161,2000-05-08,1,0,00
00SH02345,1998045600,2,2000-03-07,67,2,04,A5600,7.8,60,4,,30,2.0,193,2000-04-27,1,0,00
00SH02346,1996043035,2,2000-03-07,67,2,04,A3035,6.0,60,4,,30,4.0,178,2000-05-08,1,0,00
00SH02347,1997446074,2,2000-03-07,67,2,44,T6074,11.6,60,4,,02,3.0,183,2000-05-23,2,0,00
00SH02348,1996043358,2,2000-03-07,67,2,04,A3358,6.0,58,5,,30,4.0,207,2000-05-30,5,0,00
00SH02349,1996445223,2,2000-03-07,67,2,44,T5223,9.6,60,4,,02,4.0,182,2000-05-08,1,0,00
00SH02350,1994040825,2,2000-03-07,67,2,04,A0825,7.2,58,5,,30,6.0,177,2000-05-08,1,0,00
00SH02351,1998045878,2,2000-03-07,67,2,04,A5878,6.8,58,5,,30,1.5,140,2000-05-30,5,0,00
00SH02352,1997044715,2,2000-03-07,67,2,04,A4715,7.0,60,4,,30,2.5,166,2000-04-27,1,0,00
00SH02353,1997446120,2,2000-03-07,67,2,44,T6120,11.4,62,3,,02,3.0,177,2000-05-15,2,0,00
00SH02354,1996043729,2,2000-03-07,67,2,04,A3729,6.8,60,4,,30,3.5,159,2000-04-27,1,0,00
00SH02355,1995444693,2,2000-03-07,67,2,44,T4693,10.8,62,3,,02,5.0,181,2000-05-22,3,0,00
00SH02356,1996043671,2,2000-03-07,67,2,04,A3671,6.0,60,4,,30,3.5,149,2000-05-15,2,0,00
00SH02357,1997445910,2,2000-03-07,67,2,44,T5910,11.2,62,3,,02,3.0,172,2000-05-15,2,0,00
00SH02358,1997044255,2,2000-03-07,67,2,04,A4255,7.6,62,3,,30,3.0,0,,*,0,00
00SH02359,1997044430,2,2000-03-07,67,2,04,A4430,8.0,60,4,,30,3.0,188,2000-04-27,1,0,00
00SH02360,1995042292,2,2000-03-07,67,2,04,A2292,8.6,60,4,,30,5.0,172,2000-05-01,2,0,00
00SH02361,1998045770,2,2000-03-07,67,2,04,A5770,7.4,58,5,,30,1.5,167,2000-04-24,2,0,00
00SH02362,1993039863,2,2000-03-07,67,2,03,L9863,8.8,58,5,,30,7.0,198,2000-05-15,2,0,00
00SH02363,1996445672,2,2000-03-07,67,2,44,T5672,9.0,62,3,,02,4.0,173,2000-05-08,1,0,00
00SH02364,1997044194,2,2000-03-07,67,2,04,A4194,6.8,58,5,,71,3.0,126,2000-05-23,2,0,00
00SH02365,1998045782,2,2000-03-07,67,2,04,A5782,6.6,60,4,,30,1.5,137,2000-05-15,2,0,00
00SH02366,1995042161,2,2000-03-07,67,2,04,A2161,8.0,60,4,,30,5.0,206,2000-05-23,2,0,00
00SH02367,1998045252,2,2000-03-07,67,2,04,A5252,7.8,62,3,,30,2.0,171,2000-05-08,1,0,00
00SH02368,1997044172,2,2000-03-07,67,2,04,A4172,5.0,58,5,,30,3.0,136,2000-05-08,1,0,00
00SH02369,1992442732,2,2000-03-07,67,T,44,T2732,9.0,62,3,? B1 W/ B2 ?,02,8.0,174,2000-04-24,2,0,00
00SH02370,1995042626,2,2000-03-07,67,2,04,A2626,7.0,62,3,,30,4.5,172,2000-05-15,2,0,00
00SH02371,1998045907,2,2000-03-07,67,2,04,A5907,6.6,60,4,,30,1.5,142,2000-05-01,2,0,00
00SH02372,1997446017,2,2000-03-07,67,2,44,T6017,10.8,60,4,,02,3.0,171,2000-05-08,1,0,00
00SH02373,1993443876,2,2000-03-07,67,2,44,T3876,8.2,62,3,,02,7.0,135,2000-05-15,2,0,00
00SH02374,1997446133,2,2000-03-07,67,2,44,T6133,9.2,60,4,,02,3.0,163,2000-05-15,2,0,00
00SH02375,1996043782,2,2000-03-07,67,2,04,A3782,7.2,60,4,,30,3.5,155,2000-05-23,2,0,00
00SH02376,1997446258,2,2000-03-07,67,2,44,T6258,11.4,60,4,,02,3.0,143,2000-05-23,2,0,00
00SH02377,1994041205,2,2000-03-07,67,2,04,A1205,8.2,56,6,,30,6.0,177,2000-04-27,1,0,00
00SH02378,1995042546,2,2000-03-07,67,2,04,A2546,8.2,60,4,,30,5.0,165,2000-05-23,2,0,00
00SH02379,1997446222,2,2000-03-07,67,2,44,T6222,8.0,62,3,,02,3.0,158,2000-05-15,2,0,00
00SH02380,1993443883,2,2000-03-07,67,2,44,T3883,8.8,62,3,,02,7.0,140,2000-05-08,1,0,00
00SH02381,1994041267,2,2000-03-07,67,2,04,A1267,8.6,58,5,,30,6.0,157,2000-05-23,2,0,00
00SH02382,1996043576,2,2000-03-07,67,2,04,A3576,6.2,58,5,HYDROPS,30,4.0,0,,*,0,00
00SH02383,1996043897,2,2000-03-07,67,2,04,A3897,6.2,60,4,,30,3.5,142,2000-05-08,1,0,00
00SH02384,1994444331,2,2000-03-07,67,2,44,T4331,9.8,62,3,,02,6.0,175,2000-05-08,1,0,00
00SH02385,1997044801,2,2000-03-07,67,2,04,A4801,8.6,58,5,,30,2.5,145,2000-04-27,1,0,00
00SH02386,1998045370,2,2000-03-07,67,2,04,A5370,8.2,62,3,,30,2.0,142,2000-05-01,2,0,00
00SH02387,1998045784,2,2000-03-07,67,2,04,A5784,7.2,60,4,,30,1.5,140,2000-05-23,2,0,00
00SH02388,1998045281,2,2000-03-07,67,2,04,A5281,7.8,60,4,,30,2.0,185,2000-05-23,2,0,00
00SH02389,1998045873,2,2000-03-07,67,2,04,A5873,6.0,62,3,,30,1.5,128,2000-05-15,2,0,00
00SH02390,1998045681,2,2000-03-07,67,2,04,A5681,8.2,58,5,,30,2.0,164,2000-05-08,1,0,00
00SH02391,1994444464,2,2000-03-07,67,2,44,T4464,10.0,62,3,,02,6.0,142,2000-05-08,1,0,00
00SH02392,1996445311,2,2000-03-07,67,2,44,T5311,9.2,62,3,,02,4.0,181,2000-05-08,1,0,00
00SH02393,1996445492,2,2000-03-07,67,2,44,T5492,10.8,60,4,,02,4.0,189,2000-05-08,1,0,00
00SH02394,1997446041,2,2000-03-07,67,2,44,T6041,8.4,62,3,,02,3.0,150,2000-05-08,1,0,00
00SH02395,1997044559,2,2000-03-07,67,2,04,A4559,6.0,62,3,,30,3.0,165,2000-05-01,2,0,00
00SH02396,1995042539,2,2000-03-07,67,2,04,A2539,5.6,60,4,,30,5.0,173,2000-05-23,2,0,00
00SH02397,1996043297,2,2000-03-07,67,2,04,A3297,7.0,58,5,,30,4.0,171,2000-04-27,1,0,00
00SH02398,1997044096,2,2000-03-07,67,2,04,A4096,7.6,62,3,,30,3.0,160,2000-04-27,1,0,00
00SH02399,1998045680,2,2000-03-07,67,2,04,A5680,7.4,58,5,,30,2.0,145,2000-04-27,1,0,00
00SH02400,1997445889,2,2000-03-07,67,2,44,T5889,11.6,60,4,,02,3.0,172,2000-04-27,1,0,00
00SH02401,1997445960,2,2000-03-07,67,2,44,T5960,10.6,60,4,,02,3.0,140,2000-05-23,2,0,00
00SH02402,1998045883,2,2000-03-07,67,2,04,A5883,8.0,56,6,,30,1.5,133,2000-05-08,1,0,00
00SH02403,1994041449,2,2000-03-07,67,2,04,A1449,6.4,58,5,SHORT WOOL,30,6.0,219,2000-04-24,2,0,00
00SH02404,1995444717,2,2000-03-07,67,2,44,T4717,11.6,62,3,,02,5.0,191,2000-05-01,2,0,00
00SH02405,1996445342,2,2000-03-07,67,2,44,T5342,7.2,60,4,,02,4.0,170,2000-05-17,H,0,00
00SH02406,1996043550,2,2000-03-07,67,2,04,A3550,6.8,60,4,,30,4.0,202,2000-05-01,2,0,00
00SH02407,1996043357,2,2000-03-07,67,2,04,A3357,7.8,60,4,,30,4.0,147,2000-05-08,1,0,00
00SH02408,1997044672,2,2000-03-07,67,2,04,A4672,8.0,60,4,,30,3.0,161,2000-05-08,1,0,00
00SH02409,1998045078,2,2000-03-07,67,2,04,A5078,8.4,62,3,,30,2.0,153,2000-05-23,2,0,00
