UID,ID9,YR,BRD,ETAG,SEX,LINE,SPWT,KGWT,GRFL,GRADE,FLGR1,RMK,DAYSH,SHDAY,WTDAY,BAND,L,YEAR,STM,AGE
94SH03064, 93003347,93,00, 3347,E,00,80,2.6,5.7,58,5,,78,1994-03-19,,3,,94,00,0.9
94SH03065, 91442000,91,44,T2000,2,48,159,4.5,9.9,62,3,,78,1994-03-19,,3,,94,02,3.0
94SH03066, 91635753,91,63,K5753,2,68,175,4.4,9.7,54,7,,78,1994-03-19,,3,,94,06,3.0
94SH03067, 90441685,90,44,T1685,2,48,185,5.0,11.0,56,6,,78,1994-03-19,,3,,94,02,3.5
94SH03068, 90441184,90,44,T1184,2,48,156,4.8,10.6,58,5,CUT UDDER '94,78,1994-03-19,,3,,94,02,4.0
94SH03069, 92103135,92,10,S3135,2,18,106,3.7,8.2,64,2,,78,1994-03-19,,3,,94,07,2.0
94SH03070, 92443507,92,44,T3507,2,48,152,3.4,7.5,58,5,,78,1994-03-19,,3,,94,02,2.0
94SH03071, 91635248,91,63,K5248,2,68,174,4.9,10.8,54,7,,78,1994-03-19,,3,,94,06,3.0
94SH03072, 93003004,93,00, 3004,E,00,96,2.8,6.2,64,2,,78,1994-03-19,,3,,94,00,0.9
94SH03073, 93103985,93,10,S3985,2,18,98,2.8,6.2,62,3,,78,1994-03-19,,3,,94,07,1.0
94SH03074, 91441917,91,44,T1917,2,48,148,5.6,12.3,54,7,,78,1994-03-19,,3,,94,02,3.0
94SH03075, 93003062,93,00, 3062,E,00,75,2.6,5.7,60,4,,78,1994-03-19,,3,,94,00,0.9
94SH03076, 93003283,93,00, 3283,E,00,97,2.5,5.5,60,4,,78,1994-03-19,,3,,94,00,0.9
94SH03077, 92443161,92,44,T3161,2,48,173,3.7,8.2,56,6,,78,1994-03-19,,3,,94,02,2.0
94SH03078, 91635127,91,63,K5127,2,68,191,5.9,13.0,54,7,,78,1994-03-19,,3,,94,06,3.0
94SH03079, 93443808,93,44,T3808,2,48,75,3.2,7.1,58,5,,78,1994-03-19,,3,,94,02,1.0
94SH03080, 89440805,89,44,T0805,2,48,171,6.2,13.7,54,7,,78,1994-03-19,,3,,94,02,5.0
94SH03081, 90634848,90,63,K4848,2,68,213,5.8,12.8,58,5,,78,1994-03-19,,3,,94,06,4.0
94SH03082, 89633914,89,63,K3914,2,68,184,6.4,14.1,54,7,,78,1994-03-19,,3,,94,06,5.0
94SH03083, 89199799,89,19,S9799,2,18,127,3.6,7.9,64,2,,78,1994-03-19,,3,,94,07,5.0
94SH03084, 90441426,90,44,T1426,2,48,169,4.5,9.9,60,4,,78,1994-03-19,,3,,94,02,4.0
94SH03085, 87439122,87,43,T9122,2,48,166,4.8,10.6,58,5,,78,1994-03-19,,3,,94,02,7.0
94SH03086, 93003299,93,00, 3299,E,00,67,2.8,6.2,58,5,,78,1994-03-19,,3,,94,00,0.9
94SH03087, 91635299,91,63,K5299,2,68,172,4.0,8.8,56,6,,78,1994-03-19,,3,,94,06,3.0
94SH03088, 87439287,87,43,T9287,2,48,140,4.7,10.4,58,5,,78,1994-03-19,,3,,94,02,7.0
94SH03089, 92102542,92,10,S2542,2,18,136,1.2,2.6,62,3,,78,1994-03-19,,3,,94,07,2.0
94SH03090, 93104209,93,10,S4209,2,18,95,3.2,7.1,62,3,,78,1994-03-19,,3,,94,07,1.0
94SH03091, 91441989,91,44,T1989,2,48,159,5.2,11.5,62,3,,78,1994-03-19,,3,,94,02,3.0
94SH03092, 93003211,93,00, 3211,E,00,88,2.9,6.4,60,4,,78,1994-03-19,,3,,94,00,0.9
94SH03093, 93104200,93,10,S4200,2,18,80,2.9,6.4,64,2,,78,1994-03-19,,3,,94,07,1.0
94SH03094, 92443281,92,44,T3281,2,48,169,3.9,8.6,64,2,,78,1994-03-19,,3,,94,02,2.0
94SH03095, 90441708,90,44,T1708,2,48,169,5.9,13.0,58,5,,78,1994-03-19,,3,,94,02,3.5
94SH03096, 92102393,92,10,S2393,2,18,126,4.1,9.0,62,3,,78,1994-03-19,,3,,94,07,2.0
94SH03097, 90634661,90,63,K4661,2,68,193,7.2,15.9,54,7,,78,1994-03-19,,3,,94,06,4.0
94SH03098, 88439601,88,43,T9601,2,48,165,5.9,13.0,54,7,,78,1994-03-19,,3,,94,02,6.0
94SH03099, 93443644,93,44,T3644,2,48,95,4.5,9.9,60,4,,78,1994-03-19,,3,,94,02,1.0
94SH03100, 92102529,92,10,S2529,2,18,131,3.3,7.3,64,2,,78,1994-03-19,,3,,94,07,2.0
94SH03101, 93443685,93,44,T3685,2,48,98,2.8,6.2,64,2,,78,1994-03-19,,3,,94,02,1.0
94SH03102, 87197835,87,19,S7835,2,18,168,5.8,12.8,60,4,,78,1994-03-19,,3,,94,07,7.0
94SH03103, 91102067,91,10,S2067,2,18,159,3.8,8.4,62,3,,78,1994-03-19,,3,,94,07,3.0
94SH03104, 92102670,92,10,S2670,2,18,141,4.1,9.0,64,2,,78,1994-03-19,,3,,94,07,2.0
94SH03105, 87197957,87,19,S7957,2,18,148,3.4,7.5,64,2,,78,1994-03-19,,3,,94,07,7.0
94SH03106, 88198850,88,19,S8850,2,18,158,4.0,8.8,62,3,? ETAG,78,1994-03-19,,3,,94,07,6.0
94SH03107, 93103954,93,10,S3954,2,18,80,2.7,6.0,64,2,,78,1994-03-19,,3,,94,07,1.0
94SH03108, 93003110,93,00, 3110,E,00,85,3.0,6.6,60,4,,78,1994-03-19,,3,,94,00,0.9
94SH03109, 92102881,92,10,S2881,2,18,148,5.4,11.9,56,6,,78,1994-03-19,,3,,94,42,2.0
94SH03110, 93104100,93,10,S4100,2,18,92,2.5,5.5,64,2,,78,1994-03-19,,3,,94,07,1.0
94SH03111, 92102510,92,10,S2510,2,18,147,5.2,11.5,60,4,,78,1994-03-19,,3,,94,07,2.0
94SH03112, 92102739,92,10,S2739,2,18,156,4.8,10.6,60,4,,78,1994-03-19,,3,,94,07,2.0
94SH03113, 93003249,93,00, 3249,E,00,95,4.2,9.3,62,3,,78,1994-03-19,,3,,94,00,0.9
94SH03114, 87198225,87,19,S8225,2,18,146,4.1,9.0,62,3,,78,1994-03-19,,3,,94,07,7.0
94SH03115, 88199209,88,19,S9209,2,18,184,5.5,12.1,62,3,,78,1994-03-19,,3,,94,07,6.0
94SH03116, 89634399,89,63,K4399,2,68,201,5.5,12.1,56,6,,78,1994-03-19,,3,,94,06,5.0
94SH03117, 88633315,88,63,K3315,2,68,175,5.6,12.3,56,6,,78,1994-03-19,,3,,94,06,6.0
94SH03118, 91442527,91,44,T2527,2,48,157,5.5,12.1,54,7,,78,1994-03-19,,3,,94,02,2.5
94SH03119, 92102868,92,10,S2868,2,18,147,4.6,10.1,58,5,,78,1994-03-19,,3,,94,07,2.0
94SH03120, 93003330,93,00, 3330,E,00,101,3.5,7.7,60,4,,78,1994-03-19,,3,,94,00,0.9
94SH03121, 91442524,91,44,T2524,2,48,133,5.1,11.2,58,5,,78,1994-03-19,,3,,94,02,2.5
94SH03122, 92443444,92,44,T3444,2,48,160,4.5,9.9,58,5,,78,1994-03-19,,3,,94,02,2.0
94SH03123, 93103870,93,10,S3870,2,18,100,3.3,7.3,60,4,,78,1994-03-19,,3,,94,07,1.0
94SH03124, 87198146,87,19,S8146,2,18,158,4.7,10.4,60,4,,78,1994-03-19,,3,,94,07,7.0
94SH03125, 92103113,92,10,S3113,2,18,125,4.1,9.0,60,4,,78,1994-03-19,,3,,94,07,2.0
94SH03126, 91635690,91,63,K5690,2,68,159,5.5,12.1,58,5,,78,1994-03-19,,3,,94,06,3.0
94SH03127, 88198670,88,19,S8670,2,18,143,4.5,9.9,62,3,,78,1994-03-19,,3,,94,07,6.0
94SH03128, 89440839,89,44,T0839,2,48,195,5.0,11.0,58,5,,78,1994-03-19,,3,,94,02,5.0
94SH03129, 92443045,92,44,T3045,2,48,143,4.9,10.8,60,4,,78,1994-03-19,,3,,94,02,2.0
94SH03130, 91635502,91,63,K5502,2,68,158,4.8,10.6,54,7,,78,1994-03-19,,3,,94,06,3.0
94SH03131, 91635745,91,63,K5745,2,68,177,5.8,12.8,54,7,,78,1994-03-19,,3,,94,06,3.0
94SH03132, 90441727,90,44,T1727,2,48,151,5.2,11.5,58,5,,78,1994-03-19,,3,,94,02,3.5
94SH03133, 89199898,89,19,S9898,2,18,189,4.5,9.9,60,4,,78,1994-03-19,,3,,94,07,5.0
94SH03134, 92443046,92,44,T3046,2,48,168,5.3,11.7,58,5,,78,1994-03-19,,3,,94,02,2.0
94SH03135, 90441668,90,44,T1668,2,48,180,6.5,14.3,62,3,,78,1994-03-19,,3,,94,02,3.5
94SH03136, 87438671,87,43,T8671,2,48,145,4.8,10.6,54,7,,78,1994-03-19,,3,,94,02,7.0
94SH03137, 93103976,93,10,S3976,2,18,98,3.2,7.1,60,4,,78,1994-03-19,,3,,94,07,1.0
94SH03138, 88439930,88,43,T9930,2,48,190,5.8,12.8,56,6,,78,1994-03-19,,3,,94,02,6.0
94SH03139, 93104215,93,10,S4215,2,18,95,3.0,6.6,60,4,,78,1994-03-19,,3,,94,07,1.0
94SH03140, 89440644,89,44,T0644,2,48,197,5.8,12.8,58,5,,78,1994-03-19,,3,,94,02,5.0
94SH03141, 89199903,89,19,S9903,2,18,155,3.8,8.4,62,3,,78,1994-03-19,,3,,94,07,5.0
94SH03142, 92103266,92,10,S3266,2,00,121,3.4,7.5,62,3,,78,1994-03-19,,3,,94,07,2.0
94SH03143, 92636611,92,63,K6611,2,00,130,4.4,9.7,58,5,,78,1994-03-19,,3,,94,07,2.0
94SH03144, 91441976,91,44,T1976,2,48,139,4.4,9.7,64,2,,78,1994-03-19,,3,,94,02,3.0
94SH03145, 90441398,90,44,T1398,2,48,196,5.7,12.6,58,5,,78,1994-03-19,,3,,94,02,4.0
94SH03146, 93003118,93,00, 3118,E,00,87,2.6,5.7,54,7,,78,1994-03-19,,3,,94,00,0.9
94SH03147, 88199168,88,19,S9168,2,18,187,4.5,9.9,60,4,,78,1994-03-19,,3,,94,07,6.0
94SH03148, 90441115,90,44,T1115,2,48,158,4.1,9.0,64,2,,78,1994-03-19,,3,,94,02,4.0
94SH03149, 88439572,88,43,T9572,2,48,180,6.4,14.1,54,7,,78,1994-03-19,,3,,94,02,6.0
94SH03150, 91635126,91,63,K5126,2,68,174,4.2,9.3,54,7,,78,1994-03-19,,3,,94,06,3.0
94SH03151, 92442945,92,44,T2945,2,48,152,3.0,6.6,64,2,,78,1994-03-19,,3,,94,02,2.0
94SH03152, 91441961,91,44,T1961,2,48,169,5.1,11.2,56,6,,78,1994-03-19,,3,,94,02,3.0
94SH03153, 91442124,91,44,T2124,2,48,177,7.4,16.3,54,7,,78,1994-03-19,,3,,94,02,3.0
94SH03154, 91442127,91,44,T2127,2,48,168,5.0,11.0,62,3,,78,1994-03-19,,3,,94,02,3.0
94SH03155, 90441250,90,44,T1250,2,48,200,5.5,12.1,60,4,,78,1994-03-19,,3,,94,02,4.0
94SH03156, 92443559,92,44,T3559,2,48,156,5.1,11.2,58,5,,78,1994-03-19,,3,,94,02,2.0
94SH03157, 90441647,90,44,T1647,2,48,161,6.6,14.6,56,6,,78,1994-03-19,,3,,94,02,3.5
94SH03158, 93003125,93,00, 3125,E,00,93,2.8,6.2,60,4,,78,1994-03-19,,3,,94,00,0.9
94SH03159, 89440747,89,44,T0747,2,48,165,6.2,13.7,56,6,,78,1994-03-19,,3,,94,02,5.0
94SH03160, 89100090,89,10,S0090,2,18,179,4.9,10.8,62,3,,78,1994-03-19,,3,,94,07,5.0
94SH03161, 92443054,92,44,T3054,2,48,162,4.3,9.5,60,4,,78,1994-03-19,,3,,94,02,2.0
94SH03162, 88439893,88,43,T9893,2,48,163,4.8,10.6,56,6,,78,1994-03-19,,3,,94,02,6.0
94SH03163, 91441790,91,44,T1790,2,48,172,5.5,12.1,62,3,,78,1994-03-19,,3,,94,02,3.0
94SH03164, 91442395,91,44,T2395,2,48,189,4.9,10.8,60,4,,78,1994-03-19,,3,,94,02,3.0
94SH03165, 87438930,87,43,T8930,2,48,176,4.8,10.6,56,6,,78,1994-03-19,,3,,94,02,7.0
94SH03166, 93103537,93,10,S3537,2,18,86,2.6,5.7,60,4,,78,1994-03-19,,3,,94,07,1.0
94SH03167, 92102355,92,10,S2355,2,18,136,4.2,9.3,58,5,,78,1994-03-19,,3,,94,07,2.0
94SH03168, 93103949,93,10,S3949,2,18,97,2.8,6.2,60,4,,78,1994-03-19,,3,,94,07,1.0
94SH03169, 89634052,89,63,K4052,2,68,186,6.0,13.2,54,7,,78,1994-03-19,,3,,94,06,5.0
94SH03170, 90441721,90,44,T1721,2,48,166,6.2,13.7,56,6,,78,1994-03-19,,3,,94,02,3.5
94SH03171, 90441689,90,44,T1689,2,48,203,7.5,16.5,54,7,,78,1994-03-19,,3,,94,02,3.5
94SH03172, 89440800,89,44,T0800,2,48,191,5.0,11.0,58,5,,78,1994-03-19,,3,,94,02,5.0
94SH03173, 91635583,91,63,K5583,2,68,160,5.9,13.0,60,4,,78,1994-03-19,,3,,94,06,3.0
94SH03174, 92102381,92,10,S2381,2,18,129,4.1,9.0,58,5,,78,1994-03-19,,3,,94,07,2.0
94SH03175, 93003295,93,00, 3295,E,00,99,2.9,6.4,56,6,,78,1994-03-19,,3,,94,00,0.9
94SH03176, 88198709,88,19,S8709,2,18,154,3.5,7.7,64,2,,78,1994-03-19,,3,,94,07,6.0
94SH03177, 93003091,93,00, 3091,E,00,100,2.2,4.9,64,2,,78,1994-03-19,,3,,94,00,0.9
94SH03178, 90441249,90,44,T1249,2,48,163,6.4,14.1,58,5,,78,1994-03-19,,3,,94,02,4.0
94SH03179, 89199694,89,19,S9694,2,18,200,5.5,12.1,62,3,,78,1994-03-19,,3,,94,07,5.0
94SH03180, 92442723,92,44,T2723,2,48,155,3.6,7.9,62,3,,78,1994-03-19,,3,,94,02,2.0
94SH03181, 92103131,92,10,S3131,2,18,150,4.4,9.7,60,4,,78,1994-03-19,,3,,94,07,2.0
94SH03182, 92102294,92,10,S2294,2,18,145,4.6,10.1,60,4,,78,1994-03-19,,3,,94,07,2.0
94SH03183, 90441709,90,44,T1709,2,48,184,5.9,13.0,54,7,,78,1994-03-19,,3,,94,02,3.5
94SH03184, 93003104,93,00, 3104,E,00,98,2.6,5.7,60,4,,78,1994-03-19,,3,,94,00,0.9
94SH03185, 87198204,87,19,S8204,2,18,169,4.2,9.3,60,4,,78,1994-03-19,,3,,94,07,7.0
94SH03186, 89633972,89,63,K3972,2,68,182,6.4,14.1,54,7,,78,1994-03-19,,3,,94,06,5.0
94SH03187, 89634071,89,63,K4071,2,68,0,5.6,12.3,56,6,,78,1994-03-19,,3,,94,06,5.0
94SH03188, 91635697,91,63,K5697,2,68,170,5.3,11.7,60,4,,78,1994-03-19,,3,,94,06,3.0
94SH03189, 93104051,93,10,S4051,2,18,104,3.0,6.6,62,3,,78,1994-03-19,,3,,94,07,1.0
94SH03190, 92103194,92,10,S3194,2,18,136,4.4,9.7,64,2,,78,1994-03-19,,3,,94,07,2.0
94SH03191, 88439713,88,43,T9713,2,48,173,7.0,15.4,54,7,,78,1994-03-19,,3,,94,02,6.0
94SH03192, 87632723,87,63,K2723,2,68,148,4.0,8.8,54,7,,78,1994-03-19,,3,,94,06,7.0
94SH03193, 88199374,88,19,S9374,2,18,159,4.2,9.3,62,3,,78,1994-03-19,,3,,94,07,6.0
94SH03194, 88439579,88,43,T9579,2,48,173,4.7,10.4,58,5,,78,1994-03-19,,3,,94,02,6.0
94SH03195, 89199995,89,19,S9995,2,18,175,4.3,9.5,62,3,,78,1994-03-19,,3,,94,07,5.0
94SH03196, 93003059,93,00, 3059,E,00,86,2.6,5.7,60,4,,78,1994-03-19,,3,,94,00,0.9
94SH03197, 88199156,88,19,S9156,2,18,147,3.5,7.7,60,4,,78,1994-03-19,,3,,94,07,6.0
94SH03198, 88633269,88,63,K3269,2,68,200,5.2,11.5,54,7,,78,1994-03-19,,3,,94,06,6.0
94SH03199, 89633857,89,63,K3857,2,68,170,5.3,11.7,54,7,,78,1994-03-19,,3,,94,06,5.0
94SH03200, 92442952,92,44,T2952,2,48,150,5.2,11.5,60,4,,78,1994-03-19,,3,,94,02,2.0
94SH03201, 92102400,92,10,S2400,2,18,124,5.0,11.0,58,5,,78,1994-03-19,,3,,94,42,2.0
94SH03202, 91441958,91,44,T1958,2,48,147,3.1,6.8,64,2,,78,1994-03-19,,3,,94,02,3.0
94SH03203, 92442718,92,44,T2718,2,48,158,4.6,10.1,56,6,,78,1994-03-19,,3,,94,02,2.0
94SH03204, 93104185,93,10,S4185,2,18,96,2.4,5.3,64,2,,78,1994-03-19,,3,,94,07,1.0
94SH03205, 93104070,93,10,S4070,2,18,101,3.2,7.1,62,3,,78,1994-03-19,,3,,94,07,1.0
94SH03206, 93103768,93,10,S3768,2,18,94,3.0,6.6,62,3,,78,1994-03-19,,3,,94,07,1.0
94SH03207, 91441998,91,44,T1998,2,48,189,6.0,13.2,58,5,,78,1994-03-19,,3,,94,02,3.0
94SH03208, 87632770,87,63,K2770,2,68,165,6.0,13.2,54,7,,78,1994-03-19,,3,,94,06,7.0
94SH03209, 91635200,91,63,K5200,2,68,170,6.6,14.6,54,7,,78,1994-03-19,,3,,94,06,3.0
94SH03210, 91441954,91,44,T1954,2,48,187,4.6,10.1,60,4,,78,1994-03-19,,3,,94,02,3.0
94SH03211, 92443397,92,44,T3397,2,48,138,4.4,9.7,64,2,,78,1994-03-19,,3,,94,02,2.0
94SH03212, 88199296,88,19,S9296,2,18,164,3.7,8.2,60,4,,78,1994-03-19,,3,,94,07,6.0
94SH03213, 88633644,88,63,K3644,2,68,0,4.9,10.8,56,6,,78,1994-03-19,,3,,94,06,6.0
94SH03214, 89440852,89,44,T0852,2,48,206,4.6,10.1,62,3,,78,1994-03-19,,3,,94,02,5.0
94SH03215, 88439892,88,43,T9892,2,48,140,4.6,10.1,56,6,,78,1994-03-19,,3,,94,02,6.0
94SH03216, 93003260,93,00, 3260,E,00,77,1.3,2.9,62,3,,78,1994-03-19,,3,,94,00,0.9
94SH03217, 91101632,91,10,S1632,2,18,142,5.0,11.0,56,6,,78,1994-03-19,,3,,94,07,3.0
94SH03218, 92442873,92,44,T2873,2,48,176,5.0,11.0,62,3,,78,1994-03-19,,3,,94,02,2.0
94SH03219, 93104219,93,10,S4219,2,18,90,2.3,5.1,60,4,,78,1994-03-19,,3,,94,07,1.0
94SH03220, 92443183,92,44,T3183,2,48,136,4.1,9.0,58,5,,78,1994-03-19,,3,,94,02,2.0
94SH03221, 93104156,93,10,S4156,2,18,99,3.0,6.6,60,4,,78,1994-03-19,,3,,94,07,1.0
94SH03222, 92102320,92,10,S2320,2,18,142,3.7,8.2,64,2,,78,1994-03-19,,3,,94,07,2.0
94SH03223, 87197827,87,19,S7827,2,18,152,3.5,7.7,60,4,,78,1994-03-19,,3,,94,07,7.0
94SH03224, 88198876,88,19,S8876,2,18,158,4.6,10.1,62,3,,78,1994-03-19,,3,,94,07,6.0
94SH03225, 91635802,91,63,K5802,2,68,163,4.3,9.5,54,7,,78,1994-03-19,,3,,94,06,3.0
94SH03226, 88633498,88,63,K3498,2,68,174,4.5,9.9,62,3,,78,1994-03-19,,3,,94,06,6.0
94SH03227, 93103574,93,10,S3574,2,18,105,4.0,8.8,60,4,,78,1994-03-19,,3,,94,07,1.0
94SH03228, 93003418,93,00, 3418,E,00,89,3.5,7.7,60,4,,78,1994-03-19,,3,,94,00,0.9
94SH03229, 87438628,87,43,T8628,2,48,170,4.9,10.8,60,4,,78,1994-03-19,,3,,94,02,7.0
94SH03230, 92102871,92,10,S2871,2,18,135,4.4,9.7,64,2,,78,1994-03-19,,3,,94,07,2.0
94SH03231, 88198665,88,19,S8665,2,18,165,3.8,8.4,62,3,,78,1994-03-19,,3,,94,07,6.0
94SH03232, 88199146,88,19,S9146,2,18,157,4.1,9.0,64,2,,78,1994-03-19,,3,,94,07,6.0
94SH03233, 87198502,87,19,S8502,2,18,145,4.0,8.8,62,3,,78,1994-03-19,,3,,94,07,7.0
94SH03234, 92102405,92,10,S2405,2,18,143,4.7,10.4,62,3,,78,1994-03-19,,3,,94,07,2.0
94SH03235, 90441162,90,44,T1162,2,48,181,5.5,12.1,56,6,,78,1994-03-19,,3,,94,02,4.0
94SH03236, 90441171,90,44,T1171,2,48,187,5.2,11.5,64,2,,78,1994-03-19,,3,,94,02,4.0
94SH03237, 89199954,89,19,S9954,2,18,162,3.8,8.4,62,3,,78,1994-03-19,,3,,94,07,5.0
94SH03238, 91635338,91,63,K5338,2,68,157,6.7,14.8,58,5,,78,1994-03-19,,3,,94,06,3.0
94SH03239, 88199097,88,19,S9097,2,18,195,4.6,10.1,64,2,,78,1994-03-19,,3,,94,07,6.0
94SH03240, 92102870,92,10,S2870,2,18,125,3.9,8.6,62,3,,78,1994-03-19,,3,,94,07,2.0
94SH03241, 92443164,92,44,T3164,2,48,156,5.0,11.0,64,2,,78,1994-03-19,,3,,94,02,2.0
94SH03242, 89199659,89,19,S9659,2,18,162,4.5,9.9,60,4,,78,1994-03-19,,3,,94,07,5.0
94SH03243, 90441374,90,44,T1374,2,48,191,4.5,9.9,60,4,,78,1994-03-19,,3,,94,02,4.0
94SH03244, 91635710,91,63,K5710,2,68,140,5.8,12.8,56,6,,78,1994-03-19,,3,,94,06,3.0
94SH03245, 87198376,87,19,S8376,2,18,150,4.5,9.9,60,4,,78,1994-03-19,,3,,94,07,7.0
94SH03246, 89634205,89,63,K4205,2,68,181,7.3,16.1,54,7,,78,1994-03-19,,3,,94,06,5.0
94SH03247, 91635271,91,63,K5271,2,68,160,5.5,12.1,54,7,,78,1994-03-19,,3,,94,06,3.0
94SH03248, 93003340,93,00, 3340,E,00,89,2.4,5.3,60,4,,78,1994-03-19,,3,,94,00,0.9
94SH03249, 91635176,91,63,K5176,2,68,142,4.7,10.4,60,4,,78,1994-03-19,,3,,94,06,3.0
94SH03250, 90441666,90,44,T1666,2,48,0,4.8,10.6,60,4,,78,1994-03-19,,3,,94,02,3.5
94SH03251, 88199223,88,19,S9223,2,18,164,4.5,9.9,64,2,,78,1994-03-19,,3,,94,07,6.0
94SH03252, 88199139,88,19,S9139,2,18,159,3.8,8.4,62,3,,78,1994-03-19,,3,,94,07,6.0
94SH03253, 92443192,92,44,T3192,2,48,151,4.0,8.8,64,2,,78,1994-03-19,,3,,94,02,2.0
94SH03254, 89633959,89,63,K3959,2,68,132,5.6,12.3,54,7,,78,1994-03-19,,3,,94,06,5.0
94SH03255, 92102905,92,10,S2905,2,18,125,4.2,9.3,58,5,,78,1994-03-19,,3,,94,07,2.0
94SH03256, 92443457,92,44,T3457,2,48,139,4.0,8.8,60,4,,78,1994-03-19,,3,,94,02,2.0
94SH03257, 92443368,92,44,T3368,2,48,135,3.5,7.7,56,6,,78,1994-03-19,,3,,94,02,2.0
94SH03258, 89634130,89,63,K4130,2,68,190,5.1,11.2,60,4,,78,1994-03-19,,3,,94,06,5.0
94SH03259, 93103992,93,10,S3992,2,18,92,2.8,6.2,64,2,,78,1994-03-19,,3,,94,07,1.0
94SH03260, 93103955,93,10,S3955,2,18,98,3.5,7.7,62,3,,78,1994-03-19,,3,,94,07,1.0
94SH03261, 92443593,92,44,T3593,2,00,114,4.9,10.8,56,6,,78,1994-03-19,,3,,94,02,2.0
94SH03262, 89199839,89,19,S9839,2,18,166,4.9,10.8,58,5,,78,1994-03-19,,3,,94,07,5.0
94SH03263, 92443207,92,44,T3207,2,48,143,2.8,6.2,64,2,,78,1994-03-19,,3,,94,02,2.0
94SH03264, 93104011,93,10,S4011,2,18,105,3.1,6.8,56,6,,78,1994-03-19,,3,,94,07,1.0
94SH03265, 89634329,89,63,K4329,2,68,180,4.7,10.4,56,6,,78,1994-03-19,,3,,94,06,5.0
94SH03266, 93104046,93,10,S4046,2,18,90,2.4,5.3,64,2,,78,1994-03-19,,3,,94,07,1.0
94SH03267, 92103134,92,10,S3134,2,18,146,3.8,8.4,64,2,,78,1994-03-19,,3,,94,07,2.0
94SH03268, 93104186,93,10,S4186,2,18,89,3.0,6.6,62,3,,78,1994-03-19,,3,,94,07,1.0
94SH03269, 92102548,92,10,S2548,2,18,133,3.9,8.6,64,2,,78,1994-03-19,,3,,94,07,2.0
94SH03270, 91635715,91,63,K5715,2,68,179,6.0,13.2,58,5,,78,1994-03-19,,3,,94,06,3.0
94SH03271, 93104111,93,10,S4111,2,18,105,2.8,6.2,62,3,,78,1994-03-19,,3,,94,07,1.0
94SH03272, 91442537,91,44,T2537,2,48,149,5.4,11.9,62,3,,78,1994-03-19,,3,,94,02,2.5
94SH03273, 92443320,92,44,T3320,2,48,149,4.1,9.0,62,3,,78,1994-03-19,,3,,94,02,2.0
94SH03274, 93103927,93,10,S3927,2,18,105,3.2,7.1,64,2,,78,1994-03-19,,3,,94,07,1.0
94SH03275, 92102894,92,10,S2894,2,18,129,3.8,8.4,60,4,,78,1994-03-19,,3,,94,07,2.0
94SH03276, 93003288,93,00, 3288,E,00,71,2.6,5.7,58,5,,78,1994-03-19,,3,,94,00,0.9
94SH03277, 92102364,92,10,S2364,2,18,115,4.4,9.7,62,3,,78,1994-03-19,,3,,94,07,2.0
94SH03278, 91635580,91,63,K5580,2,68,186,5.6,12.3,54,7,,78,1994-03-19,,3,,94,06,3.0
94SH03279, 93104061,93,10,S4061,2,18,96,2.7,6.0,64,2,,78,1994-03-19,,3,,94,07,1.0
94SH03280, 92443349,92,44,T3349,2,48,158,3.8,8.4,58,5,,78,1994-03-19,,3,,94,02,2.0
94SH03281, 90441200,90,44,T1200,2,48,194,4.8,10.6,64,2,,78,1994-03-19,,3,,94,02,4.0
94SH03282, 90441129,90,44,T1129,2,48,198,5.0,11.0,58,5,,78,1994-03-19,,3,,94,02,4.0
94SH03283, 87439094,87,43,T9094,2,48,178,6.9,15.2,56,6,,78,1994-03-19,,3,,94,02,7.0
94SH03284, 91635483,91,63,K5483,2,68,173,6.2,13.7,58,5,,78,1994-03-19,,3,,94,06,3.0
94SH03285, 90441362,90,44,T1362,2,48,189,4.2,9.3,60,4,,78,1994-03-19,,3,,94,02,4.0
94SH03286, 92102617,92,10,S2617,2,18,129,4.7,10.4,58,5,,78,1994-03-19,,3,,94,07,2.0
94SH03287, 92443435,92,44,T3435,2,48,144,4.5,9.9,58,5,,78,1994-03-19,,3,,94,02,2.0
94SH03288, 91101662,91,10,S1662,2,18,167,3.5,7.7,62,3,,78,1994-03-19,,3,,94,07,3.0
94SH03289, 93104079,93,10,S4079,2,18,88,2.9,6.4,60,4,,78,1994-03-19,,3,,94,07,1.0
94SH03290, 91102010,91,10,S2010,2,18,143,4.0,8.8,62,3,,78,1994-03-19,,3,,94,07,3.0
94SH03291, 90441657,90,44,T1657,2,48,141,4.3,9.5,58,5,,78,1994-03-19,,3,,94,02,3.5
94SH03292, 93103977,93,10,S3977,2,18,90,2.5,5.5,64,2,,78,1994-03-19,,3,,94,07,1.0
94SH03293, 93003437,93,00, 3437,E,00,76,2.0,4.4,62,3,,78,1994-03-19,,3,,94,00,0.9
94SH03294, 93003261,93,00, 3261,E,00,77,2.7,6.0,58,5,,78,1994-03-19,,3,,94,00,0.9
94SH03295, 93104147,93,10,S4147,2,18,104,3.5,7.7,60,4,,78,1994-03-19,,3,,94,07,1.0
94SH03296, 91635515,91,63,K5515,2,68,182,5.5,12.1,54,7,,78,1994-03-19,,3,,94,06,3.0
94SH03297, 87198117,87,19,S8117,2,18,149,3.6,7.9,62,3,,78,1994-03-19,,3,,94,07,7.0
94SH03298, 93103991,93,10,S3991,2,18,88,2.6,5.7,62,3,,78,1994-03-19,,3,,94,07,1.0
