UID,ID10,BRD,ETAG,GRFL,GRADE,FLGR1,SEX,SHDAY,DAYSH,GROUP,BGRP,RMK,PSHDAY,GRFL_365,AGE
07SH01263,2006823605,82,X3605,7.4,58,5,2,2007-02-22,53,Ewe Lamb,4,,2006-03-29,8.2,1.0
07SH01264,2006822991,82,X2991,6.6,58,5,2,2007-02-22,53,Ewe Lamb,4,,2006-03-13,7.0,1.0
07SH01265,2006643650,64,K3650,8.8,58,5,2,2007-02-22,53,Ewe Lamb,4,,2006-03-21,9.5,1.0
07SH01266,2006823215,82,X3215,8.8,56,6,2,2007-02-22,53,Ewe Lamb,4,,2006-03-20,9.5,1.0
07SH01267,2006824149,82,X4149,6.6,58,5,2,2007-02-22,53,Ewe Lamb,4,,2006-04-20,7.8,1.0
07SH01268,2006451138,45,T1138,8.2,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-04-14,9.5,1.0
07SH01269,2006823642,82,X3642,6.6,58,5,2,2007-02-22,53,Ewe Lamb,4,,2006-03-30,7.3,1.0
07SH01270,2006824018,82,X4018,6.8,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-04-17,8.0,1.0
07SH01271,2006823060,82,X3060,13.0,58,5,2,2007-02-22,53,Ewe Lamb,4,,2006-03-17,13.9,1.0
07SH01272,2006824051,82,X4051,8.0,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-04-18,9.4,1.0
07SH01273,2006823092,82,X3092,8.8,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-03-17,9.4,1.0
07SH01274,2006116433,11,R6433,9.0,62,3,2,2007-02-22,53,Ewe Lamb,4,,2006-03-27,9.9,1.0
07SH01275,2006823083,82,X3083,9.8,62,3,2,2007-02-22,53,Ewe Lamb,4,,2006-03-17,10.5,1.0
07SH01276,2006823360,82,X3360,11.0,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-03-23,11.9,1.0
07SH01277,2006823125,82,X3125,9.6,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-03-18,10.3,1.0
07SH01278,2006451148,45,T1148,7.0,62,3,2,2007-02-22,53,Ewe Lamb,4,,2006-04-14,8.1,1.0
07SH01279,2006824047,82,X4047,8.0,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-04-18,9.4,1.0
07SH01280,2006824297,82,X4297,6.8,62,3,2,2007-02-22,53,Ewe Lamb,4,,2006-05-05,8.5,1.0
07SH01281,2006823010,82,X3010,8.0,58,5,2,2007-02-22,53,Ewe Lamb,4,,2006-03-14,8.5,1.0
07SH01282,2006643755,64,K3755,6.4,60,4,2,2007-02-22,53,Ewe Lamb,4,X3755=K3755,2006-03-30,7.1,1.0
07SH01283,2006116552,11,R6552,6.8,62,3,2,2007-02-22,53,Ewe Lamb,4,,2006-04-09,7.8,1.0
07SH01284,2006823507,82,X3507,9.6,58,5,2,2007-02-22,53,Ewe Lamb,4,,2006-03-27,10.6,1.0
07SH01285,2006823331,82,X3331,9.8,58,5,2,2007-02-22,53,Ewe Lamb,4,,2006-03-23,10.6,1.0
07SH01286,2006824283,82,X4283,6.2,58,5,2,2007-02-22,53,Ewe Lamb,4,,2006-05-04,7.7,1.0
07SH01287,2006823994,82,X3994,8.0,62,3,2,2007-02-22,53,Ewe Lamb,4,,2006-04-17,9.4,1.0
07SH01288,2006643696,64,K3696,9.6,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-03-26,10.5,1.0
07SH01289,2006116198,11,R6198,8.0,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-03-17,8.5,1.0
07SH01290,2006643754,64,K3754,8.2,58,5,2,2007-02-22,53,Ewe Lamb,4,,2006-03-30,9.1,1.0
07SH01291,2006823537,82,X3537,11.2,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-03-27,12.3,1.0
07SH01292,2006643651,64,K3651,8.8,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-03-21,9.5,1.0
07SH01293,2006451140,45,T1140,7.2,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-04-14,8.4,1.0
07SH01294,2006823655,82,X3655,9.0,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-03-30,10.0,1.0
07SH01295,2006824153,82,X4153,6.2,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-04-20,7.3,1.0
07SH01296,2006824255,82,X4255,6.8,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-04-29,8.3,1.0
07SH01297,2006116347,11,R6347,5.8,62,3,2,2007-02-22,53,Ewe Lamb,4,,2006-03-23,6.3,1.0
07SH01298,2006451079,45,T1079,8.2,62,3,2,2007-02-22,53,Ewe Lamb,4,,2006-04-12,9.5,1.0
07SH01299,2006451091,45,T1091,6.4,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-04-13,7.4,1.0
07SH01300,2006823335,82,X3335,8.0,62,3,2,2007-02-22,53,Ewe Lamb,4,,2006-03-23,8.7,1.0
07SH01301,2006824301,82,X4301,6.6,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-05-06,8.3,1.0
07SH01302,2006824121,82,X4121,6.4,62,3,2,2007-02-22,53,Ewe Lamb,4,,2006-04-19,7.6,1.0
07SH01303,2006824148,82,X4148,6.2,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-04-20,7.3,1.0
07SH01304,2006450774,45,T0774,7.4,62,3,2,2007-02-22,53,Ewe Lamb,4,,2006-03-27,8.1,1.0
07SH01305,2006823551,82,X3551,8.6,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-03-28,9.5,1.0
07SH01306,2006823669,82,X3669,8.4,58,5,2,2007-02-22,53,Ewe Lamb,4,,2006-03-30,9.3,1.0
07SH01307,2006823239,82,X3239,8.4,58,5,2,2007-02-22,53,Ewe Lamb,4,,2006-03-20,9.0,1.0
07SH01308,2006823403,82,X3403,10.0,62,3,2,2007-02-22,53,Ewe Lamb,4,,2006-03-24,10.9,1.0
07SH01309,2006824019,82,X4019,6.0,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-04-17,7.0,1.0
07SH01310,2006823954,82,X3954,9.2,58,5,2,2007-02-22,53,Ewe Lamb,4,,2006-04-15,10.7,1.0
07SH01311,2006824268,82,X4268,7.4,58,5,2,2007-02-22,53,Ewe Lamb,4,,2006-05-02,9.1,1.0
07SH01312,2006823967,82,X3967,6.8,58,5,2,2007-02-22,53,Ewe Lamb,4,,2006-04-16,8.0,1.0
07SH01313,2006824058,82,X4058,6.2,58,5,2,2007-02-22,53,Ewe Lamb,4,,2006-04-18,7.3,1.0
07SH01314,2006116399,11,R6399,6.2,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-03-26,6.8,1.0
07SH01315,2006451003,45,T1003,7.8,62,3,2,2007-02-22,53,Ewe Lamb,4,,2006-04-09,8.9,1.0
07SH01316,2006824126,82,X4126,5.8,58,5,2,2007-02-22,53,Ewe Lamb,4,,2006-04-20,6.9,1.0
07SH01317,2006451012,45,T1012,8.2,62,3,2,2007-02-22,53,Ewe Lamb,4,,2006-04-10,9.4,1.0
07SH01318,2006823825,82,X3825,10.6,58,5,2,2007-02-22,53,Ewe Lamb,4,,2006-04-06,12.0,1.0
07SH01319,2006643804,64,K3804,7.0,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-04-20,8.3,1.0
07SH01320,2006823751,82,X3751,11.6,62,3,2,2007-02-22,53,Ewe Lamb,4,,2006-04-01,12.9,1.0
07SH01321,2006823634,82,X3634,7.0,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-03-30,7.8,1.0
07SH01322,2006451250,45,T1250,8.0,62,3,2,2007-02-22,53,Ewe Lamb,4,,2006-04-27,9.7,1.0
07SH01323,2006450933,45,T0933,7.8,64,2,2,2007-02-22,53,Ewe Lamb,4,,2006-04-06,8.8,1.0
07SH01324,2006822992,82,X2992,10.4,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-03-13,11.0,1.0
07SH01325,2006823986,82,X3986,5.8,58,5,2,2007-02-22,53,Ewe Lamb,4,,2006-04-16,6.8,1.0
07SH01326,2006451047,45,T1047,7.2,64,2,2,2007-02-22,53,Ewe Lamb,4,,2006-04-11,8.3,1.0
07SH01327,2006824300,82,X4300,7.8,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-05-06,9.8,1.0
07SH01328,2006451175,45,T1175,5.6,62,3,2,2007-02-22,53,Ewe Lamb,4,,2006-04-15,6.5,1.0
07SH01329,2006052695,05,H2695,4.0,62,3,2,2007-02-22,53,Ewe Lamb,4,,2006-04-08,4.6,1.0
07SH01330,2006643687,64,K3687,7.8,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-03-24,8.5,1.0
07SH01331,2006450835,45,T0835,7.6,62,3,2,2007-02-22,53,Ewe Lamb,4,,2006-03-31,8.5,1.0
07SH01332,2006116343,11,R6343,7.4,62,3,2,2007-02-22,53,Ewe Lamb,4,,2006-03-23,8.0,1.0
07SH01333,2006450948,45,T0948,7.2,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-04-07,8.2,1.0
07SH01334,2006823817,82,X3817,10.2,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-04-05,11.5,1.0
07SH01335,2006451198,45,T1198,7.8,62,3,2,2007-02-22,53,Ewe Lamb,4,,2006-04-16,9.1,1.0
07SH01336,2006052546,05,H2546,6.6,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-04-06,7.5,1.0
07SH01337,2006116547,11,R6547,7.4,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-04-05,8.4,1.0
07SH01338,2006823995,82,X3995,5.8,58,5,2,2007-02-22,53,Ewe Lamb,4,,2006-04-17,6.8,1.0
07SH01339,2006450911,45,T0911,6.4,62,3,2,2007-02-22,53,Ewe Lamb,4,,2006-04-05,7.2,1.0
07SH01340,2006643797,64,K3797,7.4,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-04-16,8.7,1.0
07SH01341,2006052289,05,H2289,7.0,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-03-31,7.8,1.0
07SH01342,2006116594,11,R6594,6.4,62,3,2,2007-02-22,53,Ewe Lamb,4,,2006-04-26,7.7,1.0
07SH01343,2006450845,45,T0845,8.4,62,3,2,2007-02-22,53,Ewe Lamb,4,,2006-04-01,9.4,1.0
07SH01344,2006643717,64,K3717,9.0,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-03-27,9.9,1.0
07SH01345,2006824106,82,X4106,5.2,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-04-19,6.1,1.0
07SH01346,2006116260,11,R6260,8.6,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-03-19,9.2,1.0
07SH01347,2006450836,45,T0836,9.0,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-03-31,10.0,1.0
07SH01348,2006052812,05,H2812,5.2,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-04-10,6.0,1.0
07SH01349,2006451206,45,T1206,8.8,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-04-17,10.3,1.0
07SH01350,2006451204,45,T1204,8.8,62,3,2,2007-02-22,53,Ewe Lamb,4,,2006-04-17,10.3,1.0
07SH01351,2006451042,45,T1042,8.0,62,3,2,2007-02-22,53,Ewe Lamb,4,,2006-04-11,9.2,1.0
07SH01352,2006052827,05,H2827,6.6,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-04-11,7.6,1.0
07SH01353,2006450793,45,T0793,9.2,62,3,2,2007-02-22,53,Ewe Lamb,4,,2006-03-29,10.2,1.0
07SH01354,2006450801,45,T0801,7.2,62,3,2,2007-02-22,53,Ewe Lamb,4,,2006-03-29,8.0,1.0
07SH01355,2006052283,05,H2283,7.2,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-03-30,8.0,1.0
07SH01356,2006052349,05,H2349,5.6,62,3,2,2007-02-22,53,Ewe Lamb,4,,2006-04-02,6.3,1.0
07SH01357,2006116142,11,R6142,9.0,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-03-13,9.5,1.0
07SH01358,2006450866,45,T0866,7.6,64,2,2,2007-02-22,53,Ewe Lamb,4,,2006-04-02,8.5,1.0
07SH01359,2006052892,05,H2892,6.2,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-04-14,7.2,1.0
07SH01360,2006052855,05,H2855,5.6,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-04-12,6.5,1.0
07SH01361,2006052902,05,H2902,6.6,62,3,2,2007-02-22,53,Ewe Lamb,4,,2006-04-15,7.7,1.0
07SH01362,2006450838,45,T0838,6.2,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-03-31,6.9,1.0
07SH01363,2006450832,45,T0832,9.6,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-03-31,10.7,1.0
07SH01364,2006450902,45,T0902,9.8,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-04-04,11.0,1.0
07SH01365,2006116583,11,R6583,6.6,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-04-19,7.8,1.0
07SH01366,2006116230,11,R6230,7.0,62,3,2,2007-02-22,53,Ewe Lamb,4,,2006-03-18,7.5,1.0
07SH01367,2006643812,64,K3812,7.8,62,3,2,2007-02-22,53,Ewe Lamb,4,,2006-04-26,9.4,1.0
07SH01368,2006451100,45,T1100,8.2,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-04-13,9.5,1.0
07SH01369,2006116587,11,R6587,5.2,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-04-22,6.2,1.0
07SH01370,2006643639,64,K3639,8.8,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-03-21,9.5,1.0
07SH01371,2006052619,05,H2619,7.2,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-04-07,8.2,1.0
07SH01372,2006052403,05,H2403,4.2,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-04-03,4.7,1.0
07SH01373,2006451090,45,T1090,7.4,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-04-13,8.6,1.0
07SH01374,2006824291,82,X4291,6.4,62,3,2,2007-02-22,53,Ewe Lamb,4,,2006-05-05,8.0,1.0
07SH01375,2006450802,45,T0802,7.2,62,3,2,2007-02-22,53,Ewe Lamb,4,,2006-03-29,8.0,1.0
07SH01376,2006116296,11,R6296,5.8,64,2,2,2007-02-22,53,Ewe Lamb,4,,2006-03-21,6.3,1.0
07SH01377,2006643774,64,K3774,6.4,56,6,2,2007-02-22,53,Ewe Lamb,4,,2006-04-02,7.2,1.0
07SH01378,2006643613,64,K3613,8.0,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-03-18,8.6,1.0
07SH01379,2006643642,64,K3642,6.8,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-03-21,7.3,1.0
07SH01380,2006451078,45,T1078,6.2,62,3,2,2007-02-22,53,Ewe Lamb,4,,2006-04-12,7.2,1.0
07SH01381,2006643595,64,K3595,11.6,58,5,2,2007-02-22,53,Ewe Lamb,4,,2006-03-17,12.4,1.0
07SH01382,2006451039,45,T1039,7.0,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-04-11,8.1,1.0
07SH01383,2006052730,05,H2730,4.6,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-04-08,5.2,1.0
07SH01384,2006052258,05,H2258,6.4,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-03-29,7.1,1.0
07SH01385,2006643630,64,K3630,7.6,58,5,2,2007-02-22,53,Ewe Lamb,4,,2006-03-20,8.2,1.0
07SH01386,2006116376,11,R6376,8.4,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-03-24,9.2,1.0
07SH01387,2006052377,05,H2377,4.6,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-04-02,5.2,1.0
07SH01388,2006052267,05,H2267,4.6,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-03-30,5.1,1.0
07SH01389,2006643783,64,K3783,7.8,58,5,2,2007-02-22,53,Ewe Lamb,4,,2006-04-05,8.8,1.0
07SH01390,2006643594,64,K3594,6.2,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-03-17,6.6,1.0
07SH01391,2006643694,64,K3694,10.4,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-03-25,11.4,1.0
07SH01392,2006052386,05,H2386,5.8,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-04-03,6.5,1.0
07SH01393,2006052805,05,H2805,8.2,62,3,2,2007-02-22,53,Ewe Lamb,4,,2006-04-10,9.4,1.0
07SH01394,2006450846,45,T0846,6.0,62,3,2,2007-02-22,53,Ewe Lamb,4,,2006-04-01,6.7,1.0
07SH01395,2006450938,45,T0938,6.8,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-04-06,7.7,1.0
07SH01396,2006643726,64,K3726,7.6,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-03-28,8.4,1.0
07SH01397,2006643739,64,K3739,7.6,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-03-29,8.4,1.0
07SH01398,2006643736,64,K3736,9.2,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-03-28,10.1,1.0
07SH01399,2006116377,11,R6377,7.0,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-03-24,7.6,1.0
07SH01400,2006116447,11,R6447,10.8,62,3,2,2007-02-22,53,Ewe Lamb,4,,2006-03-28,11.9,1.0
07SH01401,2006451130,45,T1130,8.2,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-04-14,9.5,1.0
07SH01402,2006116585,11,R6585,7.8,62,3,2,2007-02-22,53,Ewe Lamb,4,,2006-04-20,9.2,1.0
07SH01403,2006823301,82,X3301,10.8,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-03-22,11.7,1.0
07SH01404,2006643737,64,K3737,6.2,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-03-28,6.8,1.0
07SH01405,2006116439,11,R6439,7.0,62,3,2,2007-02-22,53,Ewe Lamb,4,,2006-03-28,7.7,1.0
07SH01406,2006052498,05,H2498,7.0,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-04-05,7.9,1.0
07SH01407,2006451160,45,T1160,7.0,62,3,2,2007-02-22,53,Ewe Lamb,4,,2006-04-15,8.2,1.0
07SH01408,2006052458,05,H2458,3.8,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-04-04,4.3,1.0
07SH01409,2006643749,64,K3749,7.0,58,5,2,2007-02-22,53,Ewe Lamb,4,,2006-03-30,7.8,1.0
07SH01410,2006052745,05,H2745,9.6,58,5,2,2007-02-22,53,Ewe Lamb,4,,2006-04-09,11.0,1.0
07SH01411,2006052371,05,H2371,6.2,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-04-02,6.9,1.0
07SH01412,2006643777,64,K3777,8.4,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-04-03,9.4,1.0
07SH01413,2006451081,45,T1081,8.0,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-04-12,9.2,1.0
07SH01414,2006052638,05,H2638,6.2,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-04-07,7.0,1.0
07SH01415,2006643682,64,K3682,6.6,62,3,2,2007-02-22,53,Ewe Lamb,4,,2006-03-23,7.2,1.0
07SH01416,2006450885,45,T0885,8.2,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-04-03,9.2,1.0
07SH01417,2006052423,05,H2423,6.6,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-04-03,7.4,1.0
07SH01418,2006116293,11,R6293,6.2,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-03-21,6.7,1.0
07SH01419,2006052454,05,H2454,6.4,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-04-04,7.2,1.0
07SH01420,2006450788,45,T0788,6.2,62,3,2,2007-02-22,53,Ewe Lamb,4,,2006-03-29,6.9,1.0
07SH01421,2006052317,05,H2317,5.8,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-03-31,6.5,1.0
07SH01422,2006451144,45,T1144,6.8,62,3,2,2007-02-22,53,Ewe Lamb,4,,2006-04-14,7.9,1.0
07SH01423,2006052909,05,H2909,6.8,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-04-17,8.0,1.0
07SH01424,2006052340,05,H2340,5.2,62,3,2,2007-02-22,53,Ewe Lamb,4,,2006-04-01,5.8,1.0
07SH01425,2006052334,05,H2334,5.8,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-04-01,6.5,1.0
07SH01426,2006116326,11,R6326,13.8,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-03-22,14.9,1.0
07SH01427,2006052199,05,H2199,5.0,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-03-24,5.4,1.0
07SH01428,2006643712,64,K3712,9.6,58,5,2,2007-02-22,53,Ewe Lamb,4,,2006-03-27,10.6,1.0
07SH01429,2006451214,45,T1214,8.4,62,3,2,2007-02-22,53,Ewe Lamb,4,,2006-04-18,9.9,1.0
07SH01430,2006116360,11,R6360,8.8,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-03-24,9.6,1.0
07SH01431,2006451087,45,T1087,6.4,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-04-13,7.4,1.0
07SH01432,2006643820,64,K3820,8.4,62,3,2,2007-02-22,53,Ewe Lamb,4,,2006-05-03,10.4,1.0
07SH01433,2006052800,05,H2800,7.2,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-04-10,8.3,1.0
07SH01434,2006643776,64,K3776,8.0,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-04-02,9.0,1.0
07SH01435,2006643789,64,K3789,10.8,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-04-09,12.4,1.0
07SH01436,2006052451,05,H2451,5.4,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-04-04,6.1,1.0
07SH01437,2006052298,05,H2298,8.8,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-03-31,9.8,1.0
07SH01438,2006643683,64,K3683,9.8,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-03-23,10.6,1.0
07SH01439,2006052700,05,H2700,4.4,58,5,2,2007-02-22,53,Ewe Lamb,4,,2006-04-08,5.0,1.0
07SH01440,2006823985,82,X3985,8.0,58,5,2,2007-02-22,53,Ewe Lamb,4,,2006-04-16,9.4,1.0
07SH01441,2006451258,45,T1258,7.8,62,3,2,2007-02-22,53,Ewe Lamb,4,,2006-05-05,9.7,1.0
07SH01442,2006643790,64,K3790,4.6,58,5,2,2007-02-22,53,Ewe Lamb,4,,2006-04-09,5.3,1.0
07SH01443,2006052860,05,H2860,4.6,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-04-12,5.3,1.0
07SH01444,2006824273,82,X4273,7.4,62,3,2,2007-02-22,53,Ewe Lamb,4,,2006-05-02,9.1,1.0
07SH01445,2006823996,82,X3996,5.6,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-04-17,6.6,1.0
07SH01446,2006052644,05,H2644,8.2,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-04-07,9.3,1.0
07SH01447,2006052890,05,H2890,4.2,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-04-14,4.9,1.0
07SH01448,2006451127,45,T1127,6.8,62,3,2,2007-02-22,53,Ewe Lamb,4,,2006-04-14,7.9,1.0
07SH01449,2006450850,45,T0850,7.2,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-04-01,8.0,1.0
07SH01450,2006451015,45,T1015,10.8,62,3,2,2007-02-22,53,Ewe Lamb,4,,2006-04-10,12.4,1.0
07SH01451,2006451242,45,T1242,8.4,62,3,2,2007-02-22,53,Ewe Lamb,4,,2006-04-23,10.1,1.0
07SH01452,2006116505,11,R6505,6.8,64,2,2,2007-02-22,53,Ewe Lamb,4,,2006-03-31,7.6,1.0
07SH01453,2006052646,05,H2646,7.6,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-04-07,8.6,1.0
07SH01454,2006116229,11,R6229,7.4,62,3,2,2007-02-22,53,Ewe Lamb,4,,2006-03-18,7.9,1.0
07SH01455,2006450945,45,T0945,7.2,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-04-07,8.2,1.0
07SH01456,2006451065,45,T1065,5.0,62,3,2,2007-02-22,53,Ewe Lamb,4,,2006-04-12,5.8,1.0
07SH01457,2006450954,45,T0954,6.4,64,2,2,2007-02-22,53,Ewe Lamb,4,,2006-04-07,7.3,1.0
07SH01458,2006052265,05,H2265,5.2,62,3,2,2007-02-22,53,Ewe Lamb,4,,2006-03-29,5.8,1.0
07SH01459,2006052736,05,H2736,7.0,58,5,2,2007-02-22,53,Ewe Lamb,4,,2006-04-09,8.0,1.0
07SH01460,2006643821,64,K3821,5.8,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-05-03,7.2,1.0
07SH01461,2006451131,45,T1131,5.4,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-04-14,6.3,1.0
07SH01462,2006451264,45,T1264,5.6,62,3,2,2007-02-22,53,Ewe Lamb,4,,2006-05-12,7.1,1.0
07SH01463,2006823934,82,X3934,5.8,58,5,2,2007-02-22,53,Ewe Lamb,4,,2006-04-14,6.7,1.0
07SH01464,2006823715,82,X3715,7.4,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-03-31,8.2,1.0
07SH01465,2006451215,45,T1215,7.4,62,3,2,2007-02-22,53,Ewe Lamb,4,,2006-04-18,8.7,1.0
07SH01466,2006643770,64,K3770,9.0,62,3,2,2007-02-22,53,Ewe Lamb,4,,2006-04-01,10.0,1.0
07SH01467,2006824141,82,X4141,6.2,60,4,2,2007-02-22,53,Ewe Lamb,4,,2006-04-20,7.3,1.0
07SH01468,2006824298,82,X4298,7.2,62,3,2,2007-02-23,54,Ewe Lamb,4,,2006-05-05,8.9,1.0
07SH01469,2006643806,64,K3806,7.8,62,3,2,2007-02-23,54,Ewe Lamb,4,,2006-04-23,9.3,1.0
07SH01470,2006823052,82,X3052,10.8,60,4,2,2007-02-23,54,Ewe Lamb,4,,2006-03-16,11.5,1.0
07SH01471,2006823321,82,X3321,12.0,60,4,2,2007-02-23,54,Ewe Lamb,4,,2006-03-22,13.0,1.0
07SH01472,2006643685,64,K3685,7.6,62,3,2,2007-02-23,54,Ewe Lamb,4,,2006-03-23,8.2,1.0
07SH01473,2006451185,45,T1185,7.8,62,3,2,2007-02-23,54,Ewe Lamb,4,,2006-04-15,9.1,1.0
07SH01474,2006451181,45,T1181,6.6,60,4,2,2007-02-23,54,Ewe Lamb,4,,2006-04-15,7.7,1.0
07SH01475,2006823933,82,X3933,7.2,58,5,2,2007-02-23,54,Ewe Lamb,4,,2006-04-14,8.3,1.0
07SH01476,2006824027,82,X4027,7.8,62,3,2,2007-02-23,54,Ewe Lamb,4,,2006-04-17,9.1,1.0
07SH01477,2006116355,11,R6355,9.2,62,3,2,2007-02-23,54,Ewe Lamb,4,,2006-03-23,10.0,1.0
07SH01478,2006823160,82,X3160,8.8,58,5,2,2007-02-23,54,Ewe Lamb,4,,2006-03-19,9.4,1.0
07SH01479,2006824151,82,X4151,7.6,60,4,2,2007-02-23,54,Ewe Lamb,4,,2006-04-20,9.0,1.0
07SH01480,2006823977,82,X3977,6.4,62,3,2,2007-02-23,54,Ewe Lamb,4,,2006-04-16,7.5,1.0
07SH01481,2006116541,11,R6541,7.6,62,3,2,2007-02-23,54,Ewe Lamb,4,,2006-04-04,8.5,1.0
07SH01482,2006822988,82,X2988,10.0,58,5,2,2007-02-23,54,Ewe Lamb,4,,2006-03-13,10.5,1.0
