UID,ID9,ETAG,BRD,SEX,LINE,RGRP,GRP,STM,YR,YLD,BAND,DAYSH,DATE,TIME,GRADE,FLGR1,GRFL,SPWT,LOT,MSG,PD,RMK,TABL,L,YEAR,AGE
92SH00208, 88633391,K3391,63,2,60,,,06,88,,2,132,0511,1743,54,7,12.5,174,,,1,,A,,92,4.0
92SH00209, 88633402,K3402,63,2,61,7,,06,88,,3,72,0312,0913,56,6,9.0,184,31D,Grn 1,1,,A,,92,4.0
92SH00210, 88633403,K3403,63,2,61,,,06,88,,2,132,0511,1612,56,6,10.5,143,,,1,,A,,92,4.0
92SH00211, 88633405,K3405,63,2,61,7,,06,88,,3,72,0312,0843,64,2,8.0,190,32A,Red 2,1,CAKED,A,,92,4.0
92SH00212, 88633426,K3426,63,2,63,7,,06,88,,3,72,0312,1125,56,6,12.3,152,35A,Red 5,1,,A,,92,4.0
92SH00213, 88633429,K3429,63,2,60,,,06,88,,2,134,0513,0844,58,5,10.0,189,,,1,,A,,92,4.0
92SH00214, 88633438,K3438,63,2,61,7,,06,88,,3,72,0312,0818,62,3,8.6,194,29C,Grn 3,1,VLT'S,A,,92,4.0
92SH00215, 88633457,K3457,63,2,61,7,,06,88,,3,72,0312,1154,56,6,8.6,173,29A,Red 3,1,,A,,92,4.0
92SH00216, 88633464,K3464,63,2,63,,,06,88,,2,132,0511,1741,58,5,10.3,168,,,1,,B,,92,4.0
92SH00217, 88633469,K3469,63,2,63,7,,06,88,,3,72,0312,0839,60,4,8.4,184,29C,Grn 3,1,,A,,92,4.0
92SH00218, 88633470,K3470,63,2,61,,,06,88,,2,132,0511,1652,58,5,10.6,149,,,1,,B,,92,4.0
92SH00219, 88633479,K3479,63,2,63,,,06,88,,1,132,0511,1149,56,6,13.1,180,,,1,,B,,92,4.0
92SH00220, 88633480,K3480,63,2,60,2,X,06,88,,T,72,0312,1543,56,6,10.3,186,OVX,,3,OVX.EWE,A,,92,4.0
92SH00221, 88633498,K3498,63,2,61,7,,06,88,,3,72,0312,0904,58,5,8.6,192,32A,Red 2,1,,A,,92,4.0
92SH00222, 88633503,K3503,63,2,60,,,06,88,,1,132,0511,1347,58,5,11.6,187,,,1,,B,,92,4.0
92SH00223, 88633504,K3504,63,2,60,7,,06,88,,3,72,0312,1116,58,5,9.5,195,34A,Red 4,1,,A,,92,4.0
92SH00224, 88633509,K3509,63,2,63,2,X,06,88,,T,72,0312,1514,60,4,8.1,156,OVX,,3,OVX.EWE,A,,92,4.0
92SH00225, 88633532,K3532,63,2,60,2,X,06,88,,T,72,0312,1548,60,4,7.6,186,OVX,,3,OVX.EWE,A,,92,4.0
92SH00226, 88633538,K3538,63,2,63,7,,06,88,,3,72,0312,1110,56,6,9.8,191,31B,Red 1,1,FX.RIBS,A,,92,4.0
92SH00227, 88633545,K3545,63,2,63,7,,06,88,,3,72,0312,1011,56,6,10.6,188,31D,Grn 1,1,,A,,92,4.0
92SH00228, 88633572,K3572,63,2,60,,,06,88,,1,132,0511,1324,60,4,11.6,175,,,1,DYSTOCIA,A,,92,4.0
92SH00229, 88633573,K3573,63,2,60,2,X,06,88,,T,72,0312,1523,62,3,8.7,146,OVX,,3,OVX.EWE,A,,92,4.0
92SH00230, 88633581,K3581,63,2,63,7,,06,88,,3,72,0312,1006,56,6,11.0,187,35C,Grn 5,1,,A,,92,4.0
92SH00231, 88633604,K3604,63,2,61,,,06,88,,1,132,0511,1348,60,4,10.8,160,,,1,,A,,92,4.0
92SH00232, 88633622,K3622,63,2,61,2,X,06,88,,T,72,0312,1504,60,4,7.5,166,OVX,,3,OVX.EWE,A,,92,4.0
92SH00233, 88633638,K3638,63,2,60,2,X,06,88,,T,72,0312,1521,60,4,10.7,186,OVX,,3,OVX.EWE,A,,92,4.0
92SH00234, 88633644,K3644,63,2,63,7,,06,88,,3,72,0312,0902,64,2,9.3,198,32A,Red 2,1,,A,,92,4.0
92SH00235, 88633660,K3660,63,2,61,7,,06,88,,3,72,0312,0831,64,2,6.6,183,30B,Grn 0,1,,A,,92,4.0
92SH00236, 88633665,K3665,63,2,61,7,,06,88,,X,72,0312,1112,58,5,11.1,143,34D,Grn 4,1,RUPTURE.LAMEX,A,,92,4.0
92SH00237, 88633668,K3668,63,2,63,7,,06,88,,3,72,0312,0931,60,4,9.1,220,32A,Red 2,1,,A,,92,4.0
92SH00238, 88633669,K3669,63,2,61,,,06,88,,1,132,0511,1124,56,6,9.0,184,,,1,DYSTOCIA,A,,92,4.0
92SH00239, 88633671,K3671,63,2,61,,,06,88,,1,132,0511,1145,56,6,9.7,171,,,1,,A,,92,4.0
92SH00240, 88633683,K3683,63,2,61,7,,06,88,,3,72,0312,1008,60,4,11.3,213,31B,Red 1,1,,A,,92,4.0
92SH00241, 88633688,K3688,63,2,63,,,06,88,,1,132,0511,1351,54,7,12.1,191,,,1,,B,,92,4.0
92SH00242, 88633713,K3713,63,2,63,7,S,06,88,,3,72,0312,0000,56,6,8.1,190,SPG,,1,,A,,92,4.0
92SH00243, 88633730,K3730,63,2,60,7,,06,88,,3,72,0312,0946,60,4,9.5,180,34D,Grn 4,1,RUPTURE.SW.BG,A,,92,4.0
92SH00244, 88633745,K3745,63,2,63,7,,06,88,,3,72,0312,1013,56,6,10.9,180,35A,Red 5,1,,A,,92,4.0
92SH00245, 88633752,K3752,63,2,63,,,06,88,,1,132,0511,1349,56,6,12.1,204,,,1,,A,,92,4.0
92SH00246, 88633753,K3753,63,2,63,,,06,88,,2,134,0513,0841,54,7,14.4,221,,,1,FLTS,A,,92,4.0
92SH00247, 88633808,K3808,63,2,63,7,,06,88,,3,72,0312,0834,64,2,10.5,187,32C,Grn 2,1,LOST EARTAGS!,A,,92,4.0
92SH00248, 89633830,K3830,63,2,61,,,06,89,,2,132,0511,1620,56,6,9.5,156,,,1,LUNGER?,A,,92,3.0
92SH00249, 89633834,K3834,63,2,63,7,,06,89,,3,72,0312,0943,56,6,11.7,202,34A,Red 4,1,,A,,92,3.0
92SH00250, 89633835,K3835,63,2,60,,,06,89,,2,132,0511,1720,56,6,11.1,179,,,1,,A,,92,3.0
92SH00251, 89633837,K3837,63,2,60,7,,06,89,,3,72,0312,1129,56,6,8.2,195,30B,Grn 0,1,,A,,92,3.0
92SH00252, 89633844,K3844,63,2,60,7,,06,89,,3,72,0312,1149,56,6,9.2,179,35C,Grn 5,1,,A,,92,3.0
92SH00253, 89633846,K3846,63,2,60,,,06,89,,1,132,0511,1325,54,7,15.4,161,,,1,ABT.3/10/91,B,,92,3.0
92SH00254, 89633849,K3849,63,2,61,7,,06,89,,3,72,0312,1100,58,5,11.4,174,35A,Red 5,1,,A,,92,3.0
92SH00255, 89633855,K3855,63,2,60,,,06,89,,1,132,0511,1126,62,3,12.0,175,,,1,,A,,92,3.0
92SH00256, 89633857,K3857,63,2,63,7,,06,89,,3,72,0312,1128,56,6,9.1,148,29A,Red 3,1,,A,,92,3.0
92SH00257, 89633863,K3863,63,2,61,7,,06,89,,3,72,0312,0944,60,4,9.5,171,29C,Grn 3,1,SW.BAG,A,,92,3.0
92SH00258, 89633867,K3867,63,2,68,,,06,89,,1,132,0511,1150,54,7,12.1,158,,,1,,A,,92,3.0
92SH00259, 89633872,K3872,63,2,68,,,06,89,,2,132,0511,1714,54,7,14.7,178,,,1,,B,,92,3.0
92SH00260, 89633884,K3884,63,1,60,,,06,89,,M,135,0514,1035,56,6,20.6,238,,,1,,B,100,92,3.0
92SH00261, 89633885,K3885,63,2,60,,,06,89,,2,132,0511,1700,56,6,12.6,169,,,1,,B,,92,3.0
92SH00262, 89633888,K3888,63,2,61,,,06,89,,1,132,0511,1316,58,5,14.2,156,,,1,,A,,92,3.0
92SH00263, 89633898,K3898,63,2,61,,,06,89,,2,132,0511,1715,54,7,10.9,135,,,1,,B,,92,3.0
92SH00264, 89633903,K3903,63,2,63,7,,06,89,,3,72,0312,0917,58,5,11.1,209,32C,Grn 2,1,,A,,92,3.0
92SH00265, 89633908,K3908,63,2,61,7,,06,89,,3,72,0312,1128,64,2,8.0,184,32C,Grn 2,1,R.SPOILED,A,,92,3.0
92SH00266, 89633909,K3909,63,2,68,7,,06,89,,3,72,0312,0825,54,7,10.3,175,35C,Grn 5,1,,A,,92,3.0
92SH00267, 89633910,K3910,63,2,63,,,06,89,,1,132,0511,1158,58,5,11.7,252,,,1,,A,,92,3.0
92SH00268, 89633911,K3911,63,2,63,7,,06,89,,3,72,0312,1153,62,3,9.9,192,32A,Red 2,1,,A,,92,3.0
92SH00269, 89633912,K3912,63,2,61,7,,06,89,,3,72,0312,1105,58,5,10.8,170,32A,Red 2,1,,A,,92,3.0
92SH00270, 89633913,K3913,63,2,63,,,06,89,,1,132,0511,1158,56,6,12.8,183,,,1,FIBERBAG,B,,92,3.0
92SH00271, 89633914,K3914,63,2,68,7,,06,89,,3,72,0312,1039,54,7,9.9,179,30B,Grn 0,1,,A,,92,3.0
92SH00272, 89633919,K3919,63,2,61,,,06,89,,1,132,0511,1125,54,7,15.2,157,,,1,,A,,92,3.0
92SH00273, 89633925,K3925,63,1,63,,,06,89,,M,135,0514,1040,58,5,17.4,240,,,1,,B,117,92,3.0
92SH00274, 89633931,K3931,63,2,63,7,,06,89,,3,72,0312,0821,54,7,8.1,166,34A,Red 4,1,,A,,92,3.0
92SH00275, 89633935,K3935,63,2,61,7,,06,89,,3,72,0312,1034,54,7,11.2,162,31D,Grn 1,1,,A,,92,3.0
92SH00276, 89633936,K3936,63,2,61,,,06,89,,2,132,0511,1701,56,6,12.0,158,,,1,,B,,92,3.0
92SH00277, 89633944,K3944,63,2,60,7,,06,89,,3,72,0312,1140,54,7,9.1,168,31B,Red 1,1,,A,,92,3.0
92SH00278, 89633947,K3947,63,2,68,7,,06,89,,3,72,0312,0942,56,6,9.7,169,32A,Red 2,1,VLT,A,,92,3.0
92SH00279, 89633951,K3951,63,2,61,7,,06,89,,3,72,0312,1118,64,2,8.4,172,32A,Red 2,1,,A,,92,3.0
92SH00280, 89633958,K3958,63,2,63,,,06,89,,2,132,0511,1656,60,4,11.3,157,,,1,,A,,92,3.0
92SH00281, 89633959,K3959,63,2,63,7,,06,89,,3,72,0312,1059,54,7,10.1,167,29A,Red 3,1,,A,,92,3.0
92SH00282, 89633960,K3960,63,2,68,7,,06,89,,3,72,0312,0938,64,2,6.1,172,31D,Grn 1,1,,A,,92,3.0
92SH00283, 89633972,K3972,63,2,63,7,,06,89,,3,72,0312,0843,56,6,10.3,172,35A,Red 5,1,,A,,92,3.0
92SH00284, 89633974,K3974,63,2,61,7,,06,89,,3,72,0312,1007,62,3,9.1,189,34A,Red 4,1,,A,,92,3.0
92SH00285, 89633979,K3979,63,2,68,7,,06,89,,3,72,0312,1009,56,6,8.7,162,29C,Grn 3,1,R.MASTITIS,A,,92,3.0
92SH00286, 89633986,K3986,63,2,61,,,06,89,,1,132,0511,1158,58,5,11.6,152,,,1,DIARRHEA,B,,92,3.0
92SH00287, 89633987,K3987,63,2,61,7,,06,89,,3,72,0312,0858,58,5,9.5,144,32A,Red 2,1,,A,,92,3.0
92SH00288, 89633992,K3992,63,2,61,,,06,89,,1,132,0511,1055,58,5,11.8,159,,,1,,B,,92,3.0
92SH00289, 89633994,K3994,63,1,68,,,06,89,,M,135,0514,1026,60,4,19.4,244,,,1,,A,80,92,3.0
92SH00290, 89633995,K3995,63,2,68,7,,06,89,,3,72,0312,0809,56,6,12.1,225,29A,Red 3,1,,A,,92,3.0
92SH00291, 89634004,K4004,63,2,61,7,,06,89,,3,72,0312,0820,58,5,9.5,166,34D,Grn 4,1,,A,,92,3.0
92SH00292, 89634010,K4010,63,2,61,7,,06,89,,3,72,0312,0957,56,6,9.8,157,34D,Grn 4,1,,A,,92,3.0
92SH00293, 89634019,K4019,63,2,63,,,06,89,,1,132,0511,1130,54,7,13.5,166,,,1,,B,,92,3.0
92SH00294, 89634030,K4030,63,2,68,,,06,89,,1,132,0511,1159,54,7,12.3,156,,,1,,B,,92,3.0
92SH00295, 89634039,K4039,63,2,61,,,06,89,,1,132,0511,1150,54,7,16.5,197,,,1,,B,,92,3.0
92SH00296, 89634040,K4040,63,2,60,7,,06,89,,3,72,0312,1257,60,4,9.5,166,31D,Grn 1,1,,A,,92,3.0
92SH00297, 89634043,K4043,63,2,68,,,06,89,,1,132,0511,1153,60,4,11.0,191,,,1,,A,,92,3.0
92SH00298, 89634045,K4045,63,2,61,7,,06,89,1,3,72,0312,0941,62,3,7.4,150,35C,Grn 5,1,VAG.PROLAPSE,A,,92,3.0
92SH00299, 89634046,K4046,63,2,61,7,,06,89,,3,72,0312,0841,56,6,9.0,170,31B,Red 1,1,,A,,92,3.0
92SH00300, 89634049,K4049,63,2,63,,,06,89,,1,132,0511,1324,54,7,14.1,186,,,1,,B,,92,3.0
92SH00301, 89634052,K4052,63,2,60,7,,06,89,,3,72,0312,0833,54,7,10.5,167,35A,Red 5,1,,A,,92,3.0
92SH00302, 89634053,K4053,63,2,60,7,,06,89,,3,72,0312,0820,56,6,8.3,164,30A,Red 0,1,BADEYE,A,,92,3.0
92SH00303, 89634058,K4058,63,2,61,7,,06,89,,3,72,0312,1004,60,4,9.6,163,34D,Grn 4,1,,A,,92,3.0
92SH00304, 89634071,K4071,63,2,60,7,,06,89,,3,72,0312,0913,56,6,9.5,162,34D,Grn 4,1,,A,,92,3.0
92SH00305, 89634072,K4072,63,2,61,,,06,89,,2,132,0511,1642,58,5,11.2,155,,,1,,B,,92,3.0
92SH00306, 89634074,K4074,63,2,61,,,06,89,,2,132,0511,1634,56,6,11.0,166,,,1,,B,,92,3.0
92SH00307, 89634078,K4078,63,2,60,7,,06,89,,3,72,0312,0854,62,3,8.6,162,30A,Red 0,1,,A,,92,3.0
92SH00308, 89634088,K4088,63,2,60,,,06,89,,1,132,0511,1201,56,6,14.0,183,,,1,,A,,92,3.0
92SH00309, 89634090,K4090,63,2,61,,,06,89,,1,132,0511,0915,62,3,9.7,209,,,1,,B,,92,3.0
92SH00310, 89634091,K4091,63,2,61,,,06,89,,1,132,0511,1159,58,5,8.2,154,,,1,,B,,92,3.0
92SH00311, 89634097,K4097,63,2,60,,,06,89,,2,132,0511,1618,54,7,13.4,134,,,1,,B,,92,3.0
92SH00312, 89634099,K4099,63,2,63,7,,06,89,,3,72,0312,0845,58,5,9.9,190,35A,Red 5,1,,A,,92,3.0
92SH00313, 89634102,K4102,63,2,60,7,,06,89,,3,72,0312,1046,56,6,10.2,206,32A,Red 2,1,,A,,92,3.0
92SH00314, 89634106,K4106,63,2,61,,,06,89,,1,132,0511,0913,54,7,12.8,147,,,1,,A,,92,3.0
92SH00315, 89634108,K4108,63,2,63,,,06,89,,1,132,0511,1148,56,6,12.4,180,,,1,,A,,92,3.0
92SH00316, 89634109,K4109,63,2,63,7,,06,89,,3,72,0312,1046,62,3,9.8,173,29C,Grn 3,1,,A,,92,3.0
92SH00317, 89634120,K4120,63,2,60,,,06,89,,2,132,0511,1700,58,5,11.0,175,,,1,,B,,92,3.0
92SH00318, 89634122,K4122,63,2,61,,,06,89,,1,132,0511,1318,56,6,14.4,163,,,1,,A,,92,3.0
92SH00319, 89634124,K4124,63,2,60,7,,06,89,,3,72,0312,0839,54,7,10.6,174,29A,Red 3,1,,A,,92,3.0
92SH00320, 89634125,K4125,63,2,63,,,06,89,,2,132,0511,1654,58,5,11.5,146,,,1,LT,B,,92,3.0
92SH00321, 89634130,K4130,63,2,60,7,,06,89,,3,72,0312,1126,64,2,9.1,194,29A,Red 3,1,,A,,92,3.0
92SH00322, 89634136,K4136,63,2,61,7,,06,89,,3,72,0312,0850,60,4,9.5,151,30A,Red 0,1,,A,,92,3.0
92SH00323, 89634153,K4153,63,2,68,7,,06,89,,3,72,0312,0945,60,4,7.4,164,32C,Grn 2,1,,A,,92,3.0
92SH00324, 89634159,K4159,63,2,63,7,,06,89,,3,72,0312,1049,58,5,9.8,151,35C,Grn 5,1,"X,NOBAG",A,,92,3.0
92SH00325, 89634166,K4166,63,2,61,7,,06,89,,3,72,0312,1301,56,6,8.3,143,30B,Grn 0,1,,A,,92,3.0
92SH00326, 89634169,K4169,63,2,63,,,06,89,,5,134,0513,1143,56,6,12.9,171,,,1,,B,,92,3.0
92SH00327, 89634181,K4181,63,2,68,,,06,89,,1,132,0511,1350,58,5,10.5,168,,,1,FIBERY?,A,,92,3.0
92SH00328, 89634182,K4182,63,2,63,7,,06,89,,3,72,0312,0951,62,3,8.8,177,29A,Red 3,1,,A,,92,3.0
92SH00329, 89634185,K4185,63,2,68,,,06,89,,1,132,0511,1100,56,6,12.7,184,,,1,,A,,92,3.0
92SH00330, 89634191,K4191,63,2,68,7,,06,89,,3,72,0312,0927,58,5,9.4,208,30A,Red 0,1,,A,,92,3.0
92SH00331, 89634201,K4201,63,2,68,7,,06,89,,3,72,0312,1001,60,4,8.2,177,34D,Grn 4,1,LAME.LF.70%,A,,92,3.0
92SH00332, 89634205,K4205,63,2,60,7,,06,89,,3,72,0312,1114,58,5,12.5,194,35C,Grn 5,1,,A,,92,3.0
92SH00333, 89634207,K4207,63,2,60,,,06,89,,2,133,0512,1503,58,5,10.8,192,,,1,ABT.3/12/91,A,,92,3.0
92SH00334, 89634208,K4208,63,2,61,,,06,89,,1,132,0511,1147,62,3,11.4,164,,,1,,A,,92,3.0
92SH00335, 89634209,K4209,63,2,60,7,,06,89,,3,72,0312,1143,56,6,9.8,202,31B,Red 1,1,,A,,92,3.0
92SH00336, 89634220,K4220,63,2,60,,,06,89,,2,132,0511,1617,56,6,13.4,184,,,1,"1FLT,4TEATS",A,,92,3.0
92SH00337, 89634227,K4227,63,2,60,7,,06,89,,3,72,0312,0810,60,4,7.1,163,35A,Red 5,1,,A,,92,3.0
92SH00338, 89634229,K4229,63,2,61,7,,06,89,,3,72,0312,0909,54,7,9.4,162,31B,Red 1,1,,A,,92,3.0
92SH00339, 89634231,K4231,63,2,60,,,06,89,,1,133,0512,1343,60,4,15.3,168,,,1,,A,,92,3.0
92SH00340, 89634243,K4243,63,2,60,7,,06,89,1,3,72,0312,1111,56,6,10.7,140,30B,Grn 0,1,DEAD EWE,A,,92,3.0
92SH00341, 89634257,K4257,63,2,61,,,06,89,,1,132,0511,1316,58,5,11.3,155,,,1,,B,,92,3.0
92SH00342, 89634261,K4261,63,2,61,7,,06,89,,3,72,0312,1142,58,5,9.0,191,31D,Grn 1,1,DYSTOCIA,A,,92,3.0
92SH00343, 89634262,K4262,63,2,63,7,,06,89,,3,72,0312,0919,54,7,9.0,186,34D,Grn 4,1,,A,,92,3.0
92SH00344, 89634264,K4264,63,2,68,7,,06,89,,3,72,0312,0953,56,6,10.5,167,34D,Grn 4,1,,A,,92,3.0
92SH00345, 89634266,K4266,63,2,60,,,06,89,,2,132,0511,1715,62,3,10.4,187,,,1,,B,,92,3.0
92SH00346, 89634271,K4271,63,2,61,7,,06,89,,3,72,0312,1116,58,5,9.1,200,34D,Grn 4,1,,A,,92,3.0
92SH00347, 89634272,K4272,63,2,63,,,06,89,,1,133,0512,1345,56,6,12.5,180,,,1,"MILK3,VLT",B,,92,3.0
92SH00348, 89634278,K4278,63,2,60,7,,06,89,1,3,72,0312,0913,54,7,9.7,140,30A,Red 0,1,DEAD EWE,A,,92,3.0
92SH00349, 89634294,K4294,63,2,63,7,,06,89,,3,72,0312,0830,58,5,10.4,219,34A,Red 4,1,VLT,A,,92,3.0
92SH00350, 89634296,K4296,63,2,61,2,X,06,89,,T,72,0312,0953,56,6,9.7,166,OVX,,3,OVX.EWE,A,,92,3.0
92SH00351, 89634311,K4311,63,2,60,7,,06,89,,3,72,0312,0824,62,3,10.1,220,35A,Red 5,1,,A,,92,3.0
92SH00352, 89634316,K4316,63,2,61,,,06,89,,2,132,0511,1724,54,7,11.6,147,,,1,,B,,92,3.0
92SH00353, 89634319,K4319,63,2,63,,,06,89,,1,132,0511,1122,54,7,13.8,164,,,1,,B,,92,3.0
92SH00354, 89634329,K4329,63,2,61,7,,06,89,,3,72,0312,0959,56,6,10.0,183,32C,Grn 2,1,,A,,92,3.0
92SH00355, 89634331,K4331,63,2,61,7,,06,89,,3,72,0312,1040,58,5,8.8,156,31B,Red 1,1,,A,,92,3.0
92SH00356, 89634338,K4338,63,2,68,7,,06,89,,3,72,0312,1148,56,6,9.6,168,35A,Red 5,1,,A,,92,3.0
92SH00357, 89634344,K4344,63,2,63,7,,06,89,,3,72,0312,0926,62,3,6.7,185,34D,Grn 4,1,,A,,92,3.0
92SH00358, 89634349,K4349,63,2,60,7,,06,89,,3,72,0312,1115,56,6,10.4,184,31D,Grn 1,1,AB.L.SHOU.CLA,A,,92,3.0
92SH00359, 89634354,K4354,63,2,63,,,06,89,,1,132,0511,1348,56,6,14.4,192,,,1,,B,,92,3.0
92SH00360, 89634355,K4355,63,2,63,,,06,89,,2,132,0511,1636,54,7,13.6,183,,,1,VLT,A,,92,3.0
92SH00361, 89634365,K4365,63,2,63,7,,06,89,,3,72,0312,0935,58,5,11.2,200,35A,Red 5,1,,A,,92,3.0
92SH00362, 89634366,K4366,63,2,68,,,06,89,,2,132,0511,1717,62,3,9.9,184,,,1,RET.PLACENTA,A,,92,3.0
92SH00363, 89634371,K4371,63,2,61,7,,06,89,,3,72,0312,0902,58,5,10.2,157,32C,Grn 2,1,,A,,92,3.0
92SH00364, 89634373,K4373,63,2,63,7,,06,89,1,3,72,0312,1107,54,7,11.4,160,35C,Grn 5,1,DEADEWE D112,A,,92,3.0
92SH00365, 89634399,K4399,63,2,60,7,,06,89,,3,72,0312,1030,58,5,10.3,211,31D,Grn 1,1,,A,,92,3.0
92SH00366, 90634422,K4422,63,1,68,,,06,90,,M,135,0514,1028,58,5,15.5,192,,,1,,B,82,92,2.0
92SH00367, 90634423,K4423,63,2,68,,,06,90,,X,135,0514,1606,54,7,12.5,143,,,1,TEATS HID.XXX,B,,92,2.0
92SH00368, 90634425,K4425,63,2,68,,,06,90,,2,132,0511,1658,60,4,9.3,130,,,1,BIGBAG,A,,92,2.0
92SH00369, 90634429,K4429,63,1,68,,,06,90,,M,135,0514,1004,56,6,17.9,180,,,1,,A,89,92,2.0
92SH00370, 90634437,K4437,63,2,68,,,06,90,,1,132,0511,1104,58,5,12.0,167,,,1,,B,,92,2.0
92SH00371, 90634442,K4442,63,2,68,,,06,90,,2,132,0511,1717,58,5,9.6,164,,,1,,A,,92,2.0
92SH00372, 90634447,K4447,63,2,68,,,06,90,,2,132,0511,1700,54,7,12.3,130,,,1,,A,,92,2.0
92SH00373, 90634448,K4448,63,2,68,,,06,90,,1,132,0511,1122,60,4,9.6,160,,,1,,B,,92,2.0
92SH00374, 90634449,K4449,63,1,68,,,06,90,,M,135,0514,1024,58,5,19.3,212,,,1,SIRES SHORTYS,A,75,92,2.0
92SH00375, 90634450,K4450,63,2,68,,,06,90,,1,133,0512,1344,56,6,14.6,128,,,1,,B,,92,2.0
92SH00376, 90634452,K4452,63,2,68,,,06,90,,1,132,0511,1123,60,4,8.2,159,,,1,,B,,92,2.0
92SH00377, 90634453,K4453,63,2,68,,,06,90,,2,132,0511,1617,56,6,11.8,191,,,1,,A,,92,2.0
92SH00378, 90634456,K4456,63,2,68,,,06,90,,1,132,0511,1102,60,4,9.8,126,,,1,TENDER,B,,92,2.0
92SH00379, 90634467,K4467,63,2,68,,,06,90,,1,132,0511,1150,58,5,11.0,169,,,1,LAMBLOST,B,,92,2.0
92SH00380, 90634470,K4470,63,2,68,,,06,90,,1,132,0511,1157,54,7,15.7,177,,,1,,B,,92,2.0
92SH00381, 90634471,K4471,63,2,68,2,X,06,90,,T,72,0312,1524,62,3,8.2,126,OVX,,3,VAG.PRO.,A,,92,2.0
92SH00382, 90634476,K4476,63,2,68,,,06,90,,2,133,0512,1435,54,7,12.8,136,,,1,,B,,92,2.0
92SH00383, 90634483,K4483,63,1,68,,,06,90,,M,135,0514,1024,50,8,17.7,182,,,1,,B,87,92,2.0
92SH00384, 90634488,K4488,63,2,68,,,06,90,,5,134,0513,1148,56,6,10.0,163,,,1,,B,,92,2.0
92SH00385, 90634490,K4490,63,2,68,,,06,90,,2,134,0513,0924,54,7,11.7,163,,,1,WILDEWE,A,,92,2.0
92SH00386, 90634491,K4491,63,2,68,,,06,90,,1,132,0511,1348,60,4,10.5,161,,,1,,A,,92,2.0
92SH00387, 90634494,K4494,63,2,68,7,,06,90,,3,72,0312,1119,60,4,7.3,202,CO+,,1,,A,,92,2.0
92SH00388, 90634502,K4502,63,2,68,,,06,90,,2,132,0511,1737,58,5,10.5,177,,,1,,B,,92,2.0
92SH00389, 90634504,K4504,63,2,68,,,06,90,,2,132,0511,1656,54,7,15.1,175,,,1,,B,,92,2.0
92SH00390, 90634506,K4506,63,2,68,,,06,90,,2,132,0511,1659,56,6,10.3,168,,,1,DYSTOCIA,B,,92,2.0
92SH00391, 90634515,K4515,63,2,68,,,06,90,,2,132,0511,1700,60,4,11.3,167,,,1,,B,,92,2.0
92SH00392, 90634517,K4517,63,2,68,,,06,90,,5,134,0513,1044,58,5,13.1,178,,,1,,B,,92,2.0
92SH00393, 90634519,K4519,63,2,68,,,06,90,,5,134,0513,1041,62,3,9.6,154,,,1,,A,,92,2.0
92SH00394, 90634520,K4520,63,2,68,,,06,90,,5,134,0513,1125,56,6,12.9,132,,,1,,B,,92,2.0
92SH00395, 90634522,K4522,63,2,68,,,06,90,,2,132,0511,1700,56,6,9.4,153,,,1,,A,,92,2.0
92SH00396, 90634525,K4525,63,1,68,,,06,90,,M,135,0514,1041,58,5,16.8,200,,,1,,A,81,92,2.0
92SH00397, 90634531,K4531,63,2,68,,,06,90,,2,134,0513,0857,54,7,12.3,155,,,1,,A,,92,2.0
92SH00398, 90634532,K4532,63,2,68,,,06,90,,1,132,0511,1148,60,4,12.7,174,,,1,,A,,92,2.0
92SH00399, 90634533,K4533,63,1,68,,,06,90,,M,135,0514,1003,56,6,15.8,188,,,1,,B,82,92,2.0
92SH00400, 90634534,K4534,63,1,68,,,06,90,,M,135,0514,0938,56,6,20.8,199,,,1,AB.R.CHEEK,B,84,92,2.0
92SH00401, 90634536,K4536,63,2,68,,,06,90,,1,132,0511,1154,54,7,11.1,149,,,1,,B,,92,2.0
92SH00402, 90634545,K4545,63,2,68,,,06,90,,2,132,0511,1717,58,5,11.1,146,,,1,,B,,92,2.0
92SH00403, 90634546,K4546,63,2,68,,,06,90,,2,132,0511,1740,54,7,14.4,178,,,1,SM.BAG,A,,92,2.0
92SH00404, 90634554,K4554,63,2,68,,,06,90,,2,132,0511,1634,56,6,12.5,185,,,1,,A,,92,2.0
92SH00405, 90634555,K4555,63,2,68,,,06,90,,2,134,0513,0905,58,5,12.4,162,,,1,,A,,92,2.0
92SH00406, 90634557,K4557,63,2,68,,,06,90,,2,132,0511,1739,56,6,10.0,162,,,1,,B,,92,2.0
92SH00407, 90634566,K4566,63,1,68,,,06,90,,X,135,0514,1039,56,6,13.5,186,,,1,X.RIDDEN,A,75,92,2.0
92SH00408, 90634569,K4569,63,2,68,7,,06,90,,3,72,0312,0946,60,4,7.7,186,35A,Red 5,1,,A,,92,2.0
92SH00409, 90634570,K4570,63,2,68,,,06,90,,1,132,0511,1103,58,5,12.5,149,,,1,,A,,92,2.0
92SH00410, 90634573,K4573,63,2,68,,,06,90,,1,132,0511,1324,60,4,11.4,154,,,1,,A,,92,2.0
92SH00411, 90634577,K4577,63,2,68,,,06,90,,2,132,0511,1715,58,5,10.5,125,,,1,,A,,92,2.0
92SH00412, 90634583,K4583,63,1,68,,,06,90,,M,135,0514,0956,58,5,14.8,189,,,1,CLR.NOSE,A,98,92,2.0
92SH00413, 90634589,K4589,63,2,68,,,06,90,,1,132,0511,1154,60,4,8.8,147,,,1,,B,,92,2.0
