UID,ID10,BRD,ETAG,SEX,LINE,GRFL,GRADE,FLGR1,SHDAY,DAYSH,BGRP,RMK,STM,AGE,SPWT,WTDAY,BAND,L,YEAR
99SH01935,1998008848,00, 8848,2,00,5.4,62,3,1999-03-12,71,4,,01,1.0,133,1999-05-25,3,0,99
99SH01936,1998008179,00, 8179,2,00,5.4,62,3,1999-03-12,71,4,,07,1.0,122,1999-06-01,5,0,99
99SH01937,1998008641,00, 8641,2,00,6.2,60,4,1999-03-12,71,4,,07,1.0,123,1999-05-25,3,0,99
99SH01938,1998045729,04,A5729,2,88,4.6,60,4,1999-03-12,71,4,,30,1.0,148,1999-05-17,3,0,99
99SH01939,1998008119,00, 8119,2,00,6.0,60,4,1999-03-12,71,4,,43,1.0,118,1999-06-01,5,0,99
99SH01940,1998008682,00, 8682,2,00,6.0,62,3,1999-03-12,71,4,,07,1.0,122,1999-06-01,5,0,99
99SH01941,1998640575,64,K0575,2,60,7.4,60,4,1999-03-12,71,4,,06,1.0,150,1999-06-01,5,0,99
99SH01942,1998109708,10,S9708,2,11,6.6,62,3,1999-03-12,71,5,,07,1.0,149,1999-04-24,2,0,99
99SH01943,1998109393,10,S9393,2,11,6.0,62,3,1999-03-12,71,5,,07,1.0,139,1999-05-11,2,0,99
99SH01944,1998045673,04,A5673,2,82,5.0,60,4,1999-03-12,71,5,,30,1.0,120,1999-05-05,1,0,99
99SH01945,1998109709,10,S9709,2,11,6.8,62,3,1999-03-12,71,5,,07,1.0,157,1999-05-24,2,0,99
99SH01946,1998045645,04,A5645,2,82,5.2,62,3,1999-03-12,71,5,,30,1.0,151,1999-04-30,1,0,99
99SH01947,1998109246,10,S9246,2,12,8.0,62,3,1999-03-12,71,5,,07,1.0,130,1999-05-11,2,0,99
99SH01948,1998109581,10,S9581,2,10,5.8,64,2,1999-03-12,71,5,DEAD,42,1.0,0,,*,0,99
99SH01949,1998640123,64,K0123,2,60,8.4,58,5,1999-03-12,71,5,,06,1.0,174,1999-05-24,2,0,99
99SH01950,1998446596,44,T6596,2,ID,7.4,60,4,1999-03-12,71,5,,02,1.0,163,1999-05-24,2,0,99
99SH01951,1998109124,10,S9124,2,13,10.2,62,3,1999-03-12,71,5,,07,1.0,135,1999-05-24,2,0,99
99SH01952,1998640379,64,K0379,2,60,8.4,60,4,1999-03-12,71,5,,06,1.0,163,1999-05-24,2,0,99
99SH01953,1998109423,10,S9423,2,11,7.2,58,5,1999-03-12,71,5,,07,1.0,153,1999-05-11,2,0,99
99SH01954,1998109522,10,S9522,2,12,7.6,62,3,1999-03-12,71,5,,07,1.0,163,1999-05-24,2,0,99
99SH01955,1998109615,10,S9615,2,13,7.0,64,2,1999-03-12,71,5,,43,1.0,135,1999-05-03,2,0,99
99SH01956,1998814664,81,Z4664,2,ch,7.8,62,3,1999-03-12,71,5,,34,1.0,141,1999-04-23,1,0,99
99SH01957,1998446481,44,T6481,2,ID,6.8,62,3,1999-03-12,71,5,,02,1.0,164,1999-05-11,1,0,99
99SH01958,1998814689,81,Z4689,2,ch,5.6,60,4,1999-03-12,71,5,,34,1.0,102,1999-04-23,1,0,99
99SH01959,1998109565,10,S9565,2,13,9.2,58,5,1999-03-12,71,5,,43,1.0,157,1999-05-24,2,0,99
99SH01960,1998109501,10,S9501,2,13,8.4,60,4,1999-03-12,71,5,,42,1.0,133,1999-05-11,2,0,99
99SH01961,1998814716,81,Z4716,2,ch,8.6,60,4,1999-03-12,71,5,,31,1.0,136,1999-05-05,1,0,99
99SH01962,1998109503,10,S9503,2,10,5.2,64,2,1999-03-12,71,5,,07,1.0,134,1999-05-05,1,0,99
99SH01963,1998045070,04,A5070,2,82,7.0,60,4,1999-03-12,71,5,,30,1.0,128,1999-04-24,2,0,99
99SH01964,1998109099,10,S9099,2,11,6.4,64,2,1999-03-12,71,5,,07,1.0,148,1999-05-05,1,0,99
99SH01965,1998109795,10,S9795,2,10,7.2,60,4,1999-03-12,71,5,,07,1.0,151,1999-05-24,2,0,99
99SH01966,1998045634,04,A5634,2,81,6.8,62,3,1999-03-12,71,5,,30,1.0,168,1999-04-23,1,0,99
99SH01967,1998045252,04,A5252,2,82,5.4,60,4,1999-03-12,71,5,,30,1.0,153,1999-05-05,1,0,99
99SH01968,1998109689,10,S9689,2,13,8.8,62,3,1999-03-12,71,5,,07,1.0,162,1999-05-24,2,0,99
99SH01969,1998446510,44,T6510,2,ID,8.4,60,4,1999-03-12,71,5,,02,1.0,174,1999-05-05,1,0,99
99SH01970,1998446436,44,T6436,2,ID,6.2,60,4,1999-03-12,71,5,,02,1.0,147,1999-06-01,5,0,99
99SH01971,1998109179,10,S9179,2,11,6.4,62,3,1999-03-12,71,5,,43,1.0,116,1999-05-05,1,0,99
99SH01972,1998109768,10,S9768,2,12,8.6,62,3,1999-03-12,71,5,,07,1.0,153,1999-05-24,2,0,99
99SH01973,1998045374,04,A5374,2,81,8.0,60,4,1999-03-12,71,5,,30,1.0,157,1999-04-30,1,0,99
99SH01974,1998045132,04,A5132,2,81,6.4,60,4,1999-03-12,71,5,,30,1.0,161,1999-04-24,2,0,99
99SH01975,1998045187,04,A5187,2,81,8.4,58,5,1999-03-12,71,5,,30,1.0,157,1999-05-24,2,0,99
99SH01976,1998109437,10,S9437,2,10,9.4,60,4,1999-03-12,71,5,,43,1.0,171,1999-05-24,2,0,99
99SH01977,1998814654,81,Z4654,2,ch,8.4,60,4,1999-03-12,71,5,,00,1.0,173,1999-04-24,2,0,99
99SH01978,1998045594,04,A5594,2,81,5.8,58,5,1999-03-12,71,5,,30,1.0,143,1999-04-24,2,0,99
99SH01979,1998640317,64,K0317,2,62,8.0,58,5,1999-03-12,71,5,,06,1.0,181,1999-05-24,2,0,99
99SH01980,1998640242,64,K0242,2,00,5.8,60,4,1999-03-12,71,5,,05,1.0,157,1999-06-01,5,0,99
99SH01981,1998109256,10,S9256,2,10,7.8,62,3,1999-03-12,71,5,,07,1.0,134,1999-04-24,2,0,99
99SH01982,1998640017,64,K0017,2,00,5.4,60,4,1999-03-12,71,5,,05,1.0,150,1999-04-30,1,0,99
99SH01983,1998109066,10,S9066,2,12,6.8,60,4,1999-03-12,71,5,,43,1.0,116,1999-06-01,5,0,99
99SH01984,1998446511,44,T6511,2,ID,8.4,62,3,1999-03-12,71,5,,02,1.0,171,1999-05-11,2,0,99
99SH01985,1998109390,10,S9390,2,12,9.0,60,4,1999-03-12,71,5,,07,1.0,146,1999-05-05,1,0,99
99SH01986,1998814700,81,Z4700,2,ch,7.0,62,3,1999-03-12,71,5,,34,1.0,152,1999-04-24,2,0,99
99SH01987,1998045484,04,A5484,2,82,7.0,60,4,1999-03-12,71,5,,30,1.0,127,1999-06-01,5,0,99
99SH01988,1998045542,04,A5542,2,81,6.4,60,4,1999-03-12,71,5,,30,1.0,149,1999-05-03,2,0,99
99SH01989,1998109320,10,S9320,2,13,8.4,60,4,1999-03-12,71,5,,07,1.0,162,1999-05-24,2,0,99
99SH01990,1998045248,04,A5248,2,73,5.8,60,4,1999-03-12,71,5,,30,1.0,121,1999-04-24,2,0,99
99SH01991,1998814697,81,Z4697,2,ch,5.2,60,4,1999-03-12,71,5,,34,1.0,135,1999-04-23,1,0,99
99SH01992,1998045161,04,A5161,2,82,4.4,62,3,1999-03-12,71,5,,30,1.0,142,1999-05-05,1,0,99
99SH01993,1998446489,44,T6489,2,ID,7.8,60,4,1999-03-12,71,5,,02,1.0,125,1999-05-03,2,0,99
99SH01994,1998640135,64,K0135,2,60,8.0,60,4,1999-03-12,71,5,,06,1.0,178,1999-05-03,2,0,99
99SH01995,1998109133,10,S9133,2,11,9.0,58,5,1999-03-12,71,5,,07,1.0,120,1999-04-30,1,0,99
99SH01996,1998109279,10,S9279,2,10,8.8,56,6,1999-03-12,71,5,,07,1.0,163,1999-05-11,2,0,99
99SH01997,1998109090,10,S9090,2,13,7.2,60,4,1999-03-12,71,5,,43,1.0,153,1999-05-11,2,0,99
99SH01998,1998045617,04,A5617,2,81,6.2,58,5,1999-03-12,71,5,,30,1.0,130,1999-05-03,2,0,99
99SH01999,1998109140,10,S9140,2,13,8.2,62,3,1999-03-12,71,5,,43,1.0,151,1999-05-24,2,0,99
99SH02000,1998109778,10,S9778,2,12,7.2,62,3,1999-03-12,71,5,,07,1.0,160,1999-05-03,2,0,99
99SH02001,1998045079,04,A5079,2,82,7.8,58,5,1999-03-12,71,5,,30,1.0,149,1999-04-24,2,0,99
99SH02002,1998045587,04,A5587,2,81,5.2,62,3,1999-03-12,71,5,,30,1.0,121,1999-06-01,5,0,99
99SH02003,1998109116,10,S9116,2,11,8.2,62,3,1999-03-12,71,5,,07,1.0,169,1999-05-24,2,0,99
99SH02004,1998109269,10,S9269,2,13,9.8,60,4,1999-03-12,71,5,,42,1.0,150,1999-05-11,2,0,99
99SH02005,1998640055,64,K0055,2,62,7.4,58,5,1999-03-12,71,5,,06,1.0,169,1999-04-30,1,0,99
99SH02006,1998814704,81,Z4704,2,ch,9.2,58,5,1999-03-12,71,5,,35,1.0,146,1999-06-01,5,0,99
99SH02007,1998045243,04,A5243,2,81,7.2,60,4,1999-03-12,71,5,,30,1.0,120,1999-04-24,2,0,99
99SH02008,1998109322,10,S9322,2,10,6.0,62,3,1999-03-12,71,5,,07,1.0,139,1999-06-01,5,0,99
99SH02009,1998446460,44,T6460,2,ID,8.4,60,4,1999-03-12,71,5,,02,1.0,184,1999-05-24,2,0,99
99SH02010,1998045050,04,A5050,2,81,6.4,58,5,1999-03-12,71,5,,30,1.0,120,1999-05-05,1,0,99
99SH02011,1998045281,04,A5281,2,82,5.4,62,3,1999-03-12,71,5,,30,1.0,156,1999-04-23,1,0,99
99SH02012,1998045007,04,A5007,2,88,7.8,58,5,1999-03-12,71,5,,30,1.0,141,1999-04-23,1,0,99
99SH02013,1998109125,10,S9125,2,11,7.4,60,4,1999-03-12,71,5,,07,1.0,163,1999-05-11,2,0,99
99SH02014,1998045327,04,A5327,2,81,5.8,62,3,1999-03-12,71,5,,30,1.0,161,1999-04-23,1,0,99
99SH02015,1998109121,10,S9121,2,12,8.0,62,3,1999-03-12,71,5,,07,1.0,156,1999-04-23,1,0,99
99SH02016,1998109570,10,S9570,2,13,7.4,60,4,1999-03-12,71,5,,43,1.0,146,1999-05-24,2,0,99
99SH02017,1998045392,04,A5392,2,81,5.4,60,4,1999-03-12,71,5,,30,1.0,151,1999-04-23,1,0,99
99SH02018,1998640432,64,K0432,2,60,7.2,58,5,1999-03-12,71,5,,06,1.0,171,1999-04-24,2,0,99
99SH02019,1998045703,04,A5703,2,81,5.4,58,5,1999-03-12,71,5,,30,1.0,111,1999-04-30,1,0,99
99SH02020,1998045077,04,A5077,2,81,6.2,58,5,1999-03-12,71,5,,30,1.0,139,1999-04-24,2,0,99
99SH02021,1998109638,10,S9638,2,10,6.4,62,3,1999-03-12,71,5,,43,1.0,151,1999-05-05,1,0,99
99SH02022,1998109020,10,S9020,2,12,7.4,62,3,1999-03-12,71,5,,07,1.0,149,1999-05-24,2,0,99
99SH02023,1998045152,04,A5152,2,81,6.0,60,4,1999-03-12,71,5,,30,1.0,182,1999-05-24,2,0,99
99SH02024,1998446498,44,T6498,2,ID,6.4,64,2,1999-03-12,71,5,,02,1.0,140,1999-04-30,1,0,99
99SH02025,1998109234,10,S9234,2,11,7.4,64,2,1999-03-12,71,5,,07,1.0,147,1999-05-11,2,0,99
99SH02026,1998446474,44,T6474,2,ID,7.6,62,3,1999-03-12,71,5,,02,1.0,140,1999-05-24,2,0,99
99SH02027,1998446446,44,T6446,2,ID,6.8,62,3,1999-03-12,71,5,,02,1.0,161,1999-04-24,2,0,99
99SH02028,1998045405,04,A5405,2,82,5.8,60,4,1999-03-12,71,5,,30,1.0,122,1999-04-23,1,0,99
99SH02029,1998109499,10,S9499,2,12,7.4,62,3,1999-03-12,71,5,,07,1.0,134,1999-06-01,5,0,99
99SH02030,1998109181,10,S9181,2,12,7.6,60,4,1999-03-12,71,5,,07,1.0,144,1999-05-24,2,0,99
99SH02031,1998109278,10,S9278,2,12,8.0,62,3,1999-03-12,71,5,,07,1.0,152,1999-05-05,1,0,99
99SH02032,1998045566,04,A5566,2,82,6.2,62,3,1999-03-12,71,5,,30,1.0,128,1999-04-24,2,0,99
99SH02033,1998109139,10,S9139,2,13,9.4,64,2,1999-03-12,71,5,,43,1.0,156,1999-05-11,2,0,99
99SH02034,1998446439,44,T6439,2,ID,7.4,58,5,1999-03-12,71,5,,02,1.0,172,1999-04-30,1,0,99
99SH02035,1998446496,44,T6496,2,ID,6.0,62,3,1999-03-12,71,5,,02,1.0,164,1999-05-05,1,0,99
99SH02036,1998109237,10,S9237,2,13,9.2,60,4,1999-03-12,71,5,,43,1.0,150,1999-05-24,2,0,99
99SH02037,1998109680,10,S9680,2,12,8.2,62,3,1999-03-12,71,5,,07,1.0,150,1999-05-24,2,0,99
99SH02038,1998109350,10,S9350,2,12,7.2,60,4,1999-03-12,71,5,,43,1.0,148,1999-05-11,2,0,99
99SH02039,1998446451,44,T6451,2,ID,7.8,60,4,1999-03-12,71,5,,02,1.0,136,1999-06-01,5,0,99
99SH02040,1998109673,10,S9673,2,11,6.6,62,3,1999-03-12,71,5,,07,1.0,152,1999-05-03,2,0,99
99SH02041,1998109310,10,S9310,2,11,7.0,60,4,1999-03-12,71,5,,43,1.0,150,1999-05-24,2,0,99
99SH02042,1998109202,10,S9202,2,13,7.8,62,3,1999-03-12,71,5,,07,1.0,142,1999-06-01,5,0,99
99SH02043,1998045340,04,A5340,2,82,4.6,62,3,1999-03-12,71,5,,30,1.0,152,1999-04-23,1,0,99
99SH02044,1998640169,64,K0169,2,62,9.2,58,5,1999-03-12,71,5,,06,1.0,195,1999-05-24,2,0,99
99SH02045,1998045427,04,A5427,2,81,5.8,58,5,1999-03-12,71,5,,30,1.0,127,1999-05-05,1,0,99
99SH02046,1998814666,81,Z4666,2,ch,6.8,58,5,1999-03-12,71,5,,34,1.0,171,1999-05-03,2,0,99
99SH02047,1998640170,64,K0170,2,60,8.6,58,5,1999-03-12,71,5,,06,1.0,174,1999-05-11,2,0,99
99SH02048,1998109294,10,S9294,2,11,7.4,62,3,1999-03-12,71,5,,07,1.0,142,1999-05-11,2,0,99
99SH02049,1998045354,04,A5354,2,81,5.4,60,4,1999-03-12,71,5,,30,1.0,133,1999-04-23,1,0,99
99SH02050,1998109647,10,S9647,2,13,7.8,62,3,1999-03-12,71,5,,43,1.0,136,1999-05-11,2,0,99
99SH02051,1998109041,10,S9041,2,10,8.4,62,3,1999-03-12,71,5,,43,1.0,157,1999-04-30,1,0,99
99SH02052,1998109029,10,S9029,2,12,7.6,62,3,1999-03-12,71,5,,07,1.0,139,1999-06-01,5,0,99
99SH02053,1998045383,04,A5383,2,81,7.4,58,5,1999-03-12,71,5,,30,1.0,137,1999-05-05,1,0,99
99SH02054,1998109005,10,S9005,2,11,7.6,60,4,1999-03-12,71,5,,07,1.0,148,1999-05-05,1,0,99
99SH02055,1998109648,10,S9648,2,12,7.8,60,4,1999-03-12,71,5,,43,1.0,161,1999-05-24,2,0,99
99SH02056,1998640504,64,K0504,2,61,8.2,62,3,1999-03-12,71,5,,06,1.0,161,1999-06-01,5,0,99
99SH02057,1998109687,10,S9687,2,12,7.4,60,4,1999-03-12,71,5,,07,1.0,131,1999-06-01,5,0,99
99SH02058,1998045117,04,A5117,2,82,6.8,58,5,1999-03-12,71,5,,30,1.0,143,1999-04-23,1,0,99
99SH02059,1998109231,10,S9231,2,11,7.2,60,4,1999-03-12,71,5,,07,1.0,122,1999-06-01,5,0,99
99SH02060,1998640563,64,K0563,2,62,6.4,60,4,1999-03-12,71,5,,06,1.0,169,1999-04-24,2,0,99
99SH02061,1998640406,64,K0406,2,60,8.4,62,3,1999-03-12,71,5,,06,1.0,202,1999-04-30,1,0,99
99SH02062,1998108999,10,S8999,2,11,8.4,62,3,1999-03-12,71,5,,07,1.0,140,1999-04-23,1,0,99
99SH02063,1998109784,10,S9784,2,13,7.6,64,2,1999-03-12,71,5,,07,1.0,144,1999-05-24,2,0,99
99SH02064,1998446455,44,T6455,2,ID,7.4,60,4,1999-03-12,71,5,,02,1.0,145,1999-05-11,2,0,99
99SH02065,1998640422,64,K0422,2,61,10.4,62,3,1999-03-12,71,5,,06,1.0,183,1999-05-24,2,0,99
99SH02066,1998814707,81,Z4707,2,ch,6.8,62,3,1999-03-12,71,5,,35,1.0,150,1999-04-24,2,0,99
99SH02067,1998109209,10,S9209,2,11,7.4,64,2,1999-03-12,71,5,,07,1.0,133,1999-04-30,1,0,99
99SH02068,1998045197,04,A5197,2,81,7.2,60,4,1999-03-12,71,5,,30,1.0,154,1999-05-03,2,0,99
99SH02069,1998109646,10,S9646,2,13,8.2,60,4,1999-03-12,71,5,,43,1.0,154,1999-05-24,2,0,99
99SH02070,1998640283,64,K0283,2,00,8.0,56,6,1999-03-12,71,5,,05,1.0,184,1999-05-11,1,0,99
99SH02071,1998109620,10,S9620,2,11,6.6,64,2,1999-03-12,71,5,,07,1.0,150,1999-05-24,2,0,99
99SH02072,1998045155,04,A5155,2,82,6.4,58,5,1999-03-12,71,5,,30,1.0,152,1999-04-23,1,0,99
99SH02073,1998045242,04,A5242,2,81,4.8,60,4,1999-03-12,71,5,,30,1.0,137,1999-05-05,1,0,99
99SH02074,1998446550,44,T6550,2,ID,7.8,58,5,1999-03-12,71,5,,02,1.0,167,1999-04-24,2,0,99
99SH02075,1998640377,64,K0377,2,62,8.4,58,5,1999-03-12,71,5,,06,1.0,156,1999-06-01,5,0,99
99SH02076,1998045517,04,A5517,2,81,7.4,60,4,1999-03-12,71,5,,30,1.0,173,1999-05-05,1,0,99
99SH02077,1998045578,04,A5578,2,81,5.2,60,4,1999-03-12,71,5,?S5578,30,1.0,112,1999-05-05,1,0,99
99SH02078,1998045319,04,A5319,2,82,6.2,62,3,1999-03-12,71,5,,30,1.0,149,1999-05-11,2,0,99
99SH02079,1998640249,64,K0249,2,60,7.8,60,4,1999-03-12,71,5,,06,1.0,190,1999-05-11,2,0,99
99SH02080,1998109399,10,S9399,2,13,8.0,64,2,1999-03-12,71,5,,43,1.0,142,1999-06-01,5,0,99
99SH02081,1998109036,10,S9036,2,11,8.0,62,3,1999-03-12,71,5,,07,1.0,148,1999-04-30,1,0,99
99SH02082,1998640545,64,K0545,2,61,9.0,62,3,1999-03-12,71,5,,06,1.0,171,1999-05-24,2,0,99
99SH02083,1998814708,81,Z4708,2,ch,9.0,58,5,1999-03-12,71,5,,31,1.0,157,1999-04-24,2,0,99
99SH02084,1998045345,04,A5345,2,81,5.2,58,5,1999-03-12,71,5,,30,1.0,120,1999-04-23,1,0,99
99SH02085,1998446533,44,T6533,2,ID,5.6,64,2,1999-03-12,71,5,,02,1.0,146,1999-06-01,5,0,99
99SH02086,1998640450,64,K0450,2,61,6.8,58,5,1999-03-12,71,5,,06,1.0,178,1999-05-24,2,0,99
99SH02087,1998109268,10,S9268,2,13,9.2,62,3,1999-03-12,71,5,,42,1.0,127,1999-05-11,2,0,99
99SH02088,1998814688,81,Z4688,2,ch,7.2,60,4,1999-03-12,71,5,,34,1.0,156,1999-04-24,2,0,99
99SH02089,1998814650,81,Z4650,2,ch,5.6,60,4,1999-03-12,71,5,,30,1.0,177,1999-04-24,2,0,99
99SH02090,1998640270,64,K0270,2,00,7.6,60,4,1999-03-12,71,5,,05,1.0,155,1999-05-03,2,0,99
99SH02091,1998640252,64,K0252,2,60,9.8,60,4,1999-03-12,71,5,,06,1.0,174,1999-05-24,2,0,99
99SH02092,1998640121,64,K0121,2,00,8.6,56,6,1999-03-12,71,5,,05,1.0,179,1999-04-23,1,0,99
99SH02093,1998045320,04,A5320,2,82,5.8,64,2,1999-03-12,71,5,,30,1.0,178,1999-04-24,2,0,99
99SH02094,1998045731,04,A5731,2,73,4.0,62,3,1999-03-12,71,5,,30,1.0,135,1999-04-30,1,0,99
99SH02095,1998814691,81,Z4691,2,ch,5.8,60,4,1999-03-12,71,5,,30,1.0,165,1999-04-24,2,0,99
99SH02096,1998446456,44,T6456,2,ID,8.0,60,4,1999-03-12,71,5,,02,1.0,149,1999-05-24,2,0,99
99SH02097,1998446449,44,T6449,2,ID,9.0,62,3,1999-03-12,71,5,,02,1.0,201,1999-05-11,1,0,99
99SH02098,1998109585,10,S9585,2,12,6.6,60,4,1999-03-12,71,5,,07,1.0,137,1999-04-24,2,0,99
99SH02099,1998109356,10,S9356,2,13,6.2,62,3,1999-03-12,71,5,,43,1.0,153,1999-05-05,1,0,99
99SH02100,1998045335,04,A5335,2,81,4.6,60,4,1999-03-12,71,5,,30,1.0,113,1999-04-30,1,0,99
99SH02101,1998640465,64,K0465,2,62,7.2,60,4,1999-03-12,71,5,,06,1.0,183,1999-05-24,2,0,99
99SH02102,1998109887,10,S9887,2,11,8.2,62,3,1999-03-12,71,5,,07,1.0,162,1999-05-24,2,0,99
99SH02103,1998640173,64,K0173,2,61,8.4,58,5,1999-03-12,71,5,,06,1.0,184,1999-05-11,2,0,99
99SH02104,1998109629,10,S9629,2,10,7.8,64,2,1999-03-12,71,5,,43,1.0,190,1999-05-24,2,0,99
99SH02105,1998045026,04,A5026,2,82,5.8,60,4,1999-03-12,71,5,,30,1.0,146,1999-04-24,2,0,99
99SH02106,1998814698,81,Z4698,2,ch,7.2,60,4,1999-03-12,71,5,,34,1.0,141,1999-04-23,1,0,99
99SH02107,1998640434,64,K0434,2,60,9.6,60,4,1999-03-12,71,5,,06,1.0,175,1999-05-03,2,0,99
99SH02108,1998446486,44,T6486,2,ID,8.6,62,3,1999-03-12,71,5,,02,1.0,170,1999-05-11,2,0,99
99SH02109,1998045184,04,A5184,2,81,5.8,58,5,1999-03-12,71,5,,30,1.0,127,1999-04-23,1,0,99
99SH02110,1998109203,10,S9203,2,13,7.2,62,3,1999-03-12,71,5,,07,1.0,145,1999-06-01,5,0,99
99SH02111,1998814711,81,Z4711,2,ch,8.8,60,4,1999-03-12,71,5,,31,1.0,160,1999-04-30,1,0,99
99SH02112,1998814647,81,Z4647,2,ch,9.6,60,4,1999-03-12,71,5,,34,1.0,165,1999-04-23,1,0,99
99SH02113,1998814657,81,Z4657,2,ch,6.6,62,3,1999-03-12,71,5,,00,1.0,143,1999-05-05,1,0,99
99SH02114,1998640196,64,K0196,2,00,7.0,60,4,1999-03-12,71,5,,05,1.0,142,1999-05-05,1,0,99
99SH02115,1998045194,04,A5194,2,81,5.2,62,3,1999-03-12,71,5,,30,1.0,129,1999-05-05,1,0,99
99SH02116,1998109601,10,S9601,2,10,7.4,64,2,1999-03-12,71,5,,07,1.0,129,1999-05-24,2,0,99
99SH02117,1998640458,64,K0458,2,62,9.2,60,4,1999-03-12,71,5,,06,1.0,184,1999-05-03,2,0,99
99SH02118,1998045287,04,A5287,2,73,6.0,58,5,1999-03-12,71,5,,30,1.0,133,1999-05-24,2,0,99
99SH02119,1998814663,81,Z4663,2,ch,6.6,60,4,1999-03-12,71,5,,34,1.0,153,1999-04-24,2,0,99
99SH02120,1998045271,04,A5271,2,73,4.6,58,5,1999-03-12,71,5,,30,1.0,114,1999-05-05,1,0,99
99SH02121,1998640080,64,K0080,2,61,7.2,58,5,1999-03-12,71,5,,06,1.0,176,1999-05-24,2,0,99
99SH02122,1998109596,10,S9596,2,12,7.6,64,2,1999-03-12,71,5,,43,1.0,133,1999-05-11,2,0,99
99SH02123,1998109450,10,S9450,2,10,6.4,60,4,1999-03-12,71,5,,07,1.0,154,1999-05-03,2,0,99
99SH02124,1998640108,64,K0108,2,60,8.8,60,4,1999-03-12,71,5,,06,1.0,154,1999-05-26,H,0,99
99SH02125,1998045680,04,A5680,2,81,5.8,56,6,1999-03-12,71,5,,30,1.0,134,1999-05-05,1,0,99
99SH02126,1998446608,44,T6608,2,ID,7.4,62,3,1999-03-12,71,5,,02,1.0,167,1999-05-24,2,0,99
99SH02127,1998045190,04,A5190,2,82,6.2,60,4,1999-03-12,71,5,,30,1.0,129,1999-04-30,1,0,99
99SH02128,1998109175,10,S9175,2,10,5.2,64,2,1999-03-12,71,5,,07,1.0,149,1999-04-30,1,0,99
99SH02129,1998109566,10,S9566,2,13,7.4,60,4,1999-03-12,71,5,,43,1.0,148,1999-05-03,2,0,99
99SH02130,1998814665,81,Z4665,2,ch,7.8,60,4,1999-03-12,71,5,,34,1.0,148,1999-05-24,2,0,99
99SH02131,1998446479,44,T6479,2,ID,7.0,60,4,1999-03-12,71,5,,02,1.0,159,1999-05-11,2,0,99
99SH02132,1998109290,10,S9290,2,10,6.0,60,4,1999-03-12,71,5,,07,1.0,142,1999-06-01,5,0,99
99SH02133,1998045620,04,A5620,2,82,6.6,62,3,1999-03-12,71,5,,30,1.0,149,1999-04-23,1,0,99
99SH02134,1998109558,10,S9558,2,11,7.4,62,3,1999-03-12,71,5,,07,1.0,151,1999-05-24,2,0,99
99SH02135,1998045212,04,A5212,2,82,5.0,62,3,1999-03-12,71,5,,30,1.0,130,1999-06-01,5,0,99
99SH02136,1998045370,04,A5370,2,81,5.4,62,3,1999-03-12,71,5,,30,1.0,136,1999-05-11,2,0,99
99SH02137,1998045116,04,A5116,2,81,6.6,62,3,1999-03-12,71,5,,30,1.0,188,1999-05-03,2,0,99
99SH02138,1998108998,10,S8998,2,12,12.6,64,2,1999-03-12,71,5,,43,1.0,156,1999-05-24,2,0,99
99SH02139,1998045683,04,A5683,2,81,5.6,58,5,1999-03-12,71,5,,30,1.0,125,1999-04-23,1,0,99
99SH02140,1998109391,10,S9391,2,12,7.6,60,4,1999-03-12,71,5,,07,1.0,127,1999-05-24,2,0,99
99SH02141,1998045153,04,A5153,2,81,6.4,58,5,1999-03-12,71,5,,30,1.0,158,1999-04-24,2,0,99
99SH02142,1998640214,64,K0214,2,62,7.8,62,3,1999-03-12,71,5,,06,1.0,187,1999-05-24,2,0,99
99SH02143,1998640118,64,K0118,2,61,7.4,64,2,1999-03-12,71,5,,06,1.0,157,1999-05-05,1,0,99
99SH02144,1998640180,64,K0180,2,60,7.8,60,4,1999-03-12,71,5,,06,1.0,168,1999-05-05,1,0,99
99SH02145,1998045711,04,A5711,2,82,5.4,62,3,1999-03-12,71,5,,30,1.0,151,1999-05-03,2,0,99
99SH02146,1998109706,10,S9706,2,11,6.2,62,3,1999-03-12,71,5,,07,1.0,155,1999-05-24,2,0,99
99SH02147,1998446435,44,T6435,2,ID,7.6,64,2,1999-03-12,71,5,,02,1.0,144,1999-06-01,5,0,99
99SH02148,1998045419,04,A5419,2,82,4.6,60,4,1999-03-12,71,5,,30,1.0,122,1999-04-23,1,0,99
99SH02149,1998640251,64,K0251,2,60,7.8,62,3,1999-03-12,71,5,,06,1.0,190,1999-05-24,2,0,99
99SH02150,1998109073,10,S9073,2,11,7.0,62,3,1999-03-12,71,5,,07,1.0,160,1999-04-30,1,0,99
99SH02151,1998640126,64,K0126,2,62,8.6,60,4,1999-03-12,71,5,,06,1.0,146,1999-05-05,1,0,99
99SH02152,1998640122,64,K0122,2,61,8.6,60,4,1999-03-12,71,5,,06,1.0,174,1999-06-01,5,0,99
99SH02153,1998045450,04,A5450,2,73,5.0,60,4,1999-03-12,71,5,,30,1.0,147,1999-04-24,2,0,99
99SH02154,1998814673,81,Z4673,2,ch,6.4,62,3,1999-03-12,71,5,,00,1.0,144,1999-04-24,2,0,99
99SH02155,1998109167,10,S9167,2,10,7.4,60,4,1999-03-12,71,5,,43,1.0,145,1999-05-24,2,0,99
99SH02156,1998640382,64,K0382,2,62,9.2,62,3,1999-03-12,71,5,,06,1.0,170,1999-04-24,2,0,99
99SH02157,1998045442,04,A5442,2,81,5.6,62,3,1999-03-12,71,5,,30,1.0,132,1999-05-03,2,0,99
