UID,LAMB,SEX,BRWT,GRFL,FLWT,BAND,WDAY,LOT,RMK,ADG,DISP
12SH00401,T2875,2,,8.0,80,,52,02,Band 1 Ewe,,
12SH00402,T2777,2,,9.8,98,,52,02,Band 1 Ewe,,
12SH00403,T2610,2,,8.0,80,,52,02,Band 1 Ewe,,
12SH00404,T2202,2,,7.8,78,,52,02,Band 1 Ewe,,
12SH00405,K4251,2,,9.2,92,,52,06,Band 1 Ewe,,
12SH00406,T3230,2,,7.8,78,,52,02,Band 1 Ewe,,
12SH00407,T2149,2,,12.2,122,,52,02,Band 1 Ewe,,
12SH00408,T0627,2,,10.4,104,,52,02,Band 1 Ewe,,
12SH00409,T1912,2,,6.6,66,,52,02,Band 1 Ewe,,
12SH00410,H3044,2,,8.2,82,,52,33,Band 1 Ewe CP,,
12SH00411,T2690,2,,7.4,74,,52,02,Band 1 Ewe,,
12SH00412,T2218,2,,11.6,116,,52,02,Band 1 Ewe,,
12SH00413,T2003,2,,10.6,106,,52,02,Band 1 Ewe,,
12SH00414,H2683,2,,8.0,80,,52,33,Band 1 Ewe CP,,
12SH00415,T2217,2,,6.8,68,,52,02,Band 1 Ewe,,
12SH00416,T2558,2,,10.6,106,,52,02,Band 1 Ewe,,
12SH00417,T1647,2,,10.0,100,,52,02,Band 1 Ewe,,
12SH00418,T1087,2,,9.6,96,,52,02,Band 1 Ewe,,
12SH00419,T3330,2,,8.8,88,,52,02,Band 1 Ewe,,
12SH00420,T2950,2,,8.2,82,,52,02,Band 1 Ewe,,
12SH00421,T1787,2,,8.8,88,,52,02,Band 1 Ewe,,
12SH00422,T3354,2,,7.6,76,,52,02,Band 1 Ewe,,
12SH00423,T1712,2,,10.6,106,,52,02,Band 1 Ewe,,
12SH00424,T0938,2,,10.2,102,,52,02,Band 1 Ewe,,
12SH00425,H2132,2,,5.2,52,,52,30,Band 1 Ewe,,
12SH00426,T1869,2,,9.0,90,,52,02,Band 1 Ewe,,
12SH00427,T2422,2,,7.8,78,,52,02,Band 1 Ewe,,
12SH00428,T3203,2,,10.4,104,,52,02,Band 1 Ewe,,
12SH00429,T3422,2,,9.8,98,,52,02,Band 1 Ewe,,
12SH00430,T2790,2,,7.6,76,,52,02,Band 1 Ewe,,
12SH00431,X8920,2,,10.6,106,,52,33,CP,,
12SH00432,T2234,2,,9.4,94,,52,02,Band 1 Ewe,,
12SH00433,T2684,2,,11.6,116,,52,02,Band 1 Ewe,,
12SH00434,H2429,2,,11.6,116,,52,33,Band 1 Ewe CP,,
12SH00435,T2986,2,,10.2,102,,52,02,Band 1 Ewe,,
12SH00436,T2878,2,,8.8,88,,52,02,Band 1 Ewe,,
12SH00437,T2137,2,,10.0,100,,52,02,Band 1 Ewe,,
12SH00438,X8982,2,,7.6,76,,52,33,CP,,
12SH00439,X8911,2,,8.8,88,,52,33,CP,,
12SH00440,T2971,2,,8.4,84,,52,02,Band 1 Ewe,,
12SH00441,T3301,2,,11.6,116,,52,02,Band 1 Ewe,,
12SH00442,H2987,2,,8.4,84,,52,33,Band 1 Ewe CP,,
12SH00443,T2885,2,,9.0,90,,52,02,Band 1 Ewe,,
12SH00444,T1566,2,,9.4,94,,52,02,Band 1 Ewe,,
12SH00445,T3460,2,,7.8,78,,52,02,Band 1 Ewe,,
12SH00446,T1852,2,,9.8,98,,52,02,Band 1 Ewe,,
12SH00447,H2312,2,,8.8,88,,52,33,Band 1 Ewe CP,,
12SH00448,H2634,2,,8.8,88,,52,33,Band 1 Ewe CP,,
12SH00449,T3360,2,,10.4,104,,52,02,Band 1 Ewe,,
12SH00450,T3121,2,,11.2,112,,52,02,Band 1 Ewe,,
12SH00451,T2075,2,,8.6,86,,52,02,Band 1 Ewe,,
12SH00452,T2121,2,,8.2,82,,52,02,Band 1 Ewe,,
12SH00453,T2852,2,,10.0,100,,52,02,Band 1 Ewe,,
12SH00454,T2746,2,,8.0,80,,52,02,Band 1 Ewe,,
12SH00455,T2071,2,,10.8,108,,52,02,Band 1 Ewe,,
12SH00456,T3316,2,,7.2,72,,52,02,Band 1 Ewe,,
12SH00457,T2436,2,,8.8,88,,52,02,Band 1 Ewe,,
12SH00458,T1880,2,,10.2,102,,52,02,Band 1 Ewe,,
12SH00459,X6620,2,,12.0,120,,52,CR,CR,,
12SH00460,T2853,2,,8.0,80,,52,02,Band 1 Ewe,,
12SH00461,T2712,2,,10.6,106,,52,02,Band 1 Ewe,,
12SH00462,T2867,2,,11.2,112,,52,02,Band 1 Ewe,,
12SH00463,X9431,2,,9.6,96,,52,33,CP,,
12SH00464,T1708,2,,7.4,74,,52,02,Band 1 Ewe,,
12SH00465,T1930,2,,10.4,104,,52,02,Band 1 Ewe,,
12SH00466,T2335,2,,12.0,120,,52,02,Band 1 Ewe,,
12SH00467,T2434,2,,10.6,106,,52,02,Band 1 Ewe,,
12SH00468,T3115,2,,9.6,96,,52,02,Band 1 Ewe,,
12SH00469,T2317,2,,11.6,116,,52,02,Band 1 Ewe,,
12SH00470,T2210,2,,8.2,82,,52,02,Band 1 Ewe,,
12SH00471,H2985,2,,8.2,82,,52,33,Band 1 Ewe CP,,
12SH00472,T2879,2,,11.0,110,,52,02,Band 1 Ewe,,
12SH00473,T2166,2,,10.0,100,,52,02,Band 1 Ewe,,
12SH00474,T1890,2,,10.4,104,,52,02,Band 1 Ewe,,
12SH00475,T3146,2,,10.6,106,,52,02,Band 1 Ewe,,
12SH00476,T1952,2,,9.8,98,,52,02,Band 1 Ewe,,
12SH00477,T1998,2,,10.2,102,,52,02,Band 1 Ewe,,
12SH00478,H2952,2,,9.4,94,,52,33,Band 1 Ewe CP,,
12SH00479,T2727,2,,10.0,100,,52,02,Band 1 Ewe,,
12SH00480,T2854,2,,10.2,102,,52,02,Band 1 Ewe,,
12SH00481,T2237,2,,8.6,86,,52,02,Band 1 Ewe,,
12SH00482,T2465,2,,7.8,78,,52,02,Band 1 Ewe,,
12SH00483,T2872,2,,9.4,94,,52,02,Band 1 Ewe,,
12SH00484,T2731,2,,9.8,98,,52,02,Band 1 Ewe,,
12SH00485,T1861,2,,13.2,132,,52,02,Band 1 Ewe,,
12SH00486,T1781,2,,9.2,92,,52,02,Band 1 Ewe,,
12SH00487,T2439,2,,9.0,90,,52,02,Band 1 Ewe,,
12SH00488,T1670,2,,11.2,112,,52,02,Band 1 Ewe,,
12SH00489,T2154,2,,9.2,92,,52,02,Band 1 Ewe,,
12SH00490,T1625,2,,10.2,102,,52,02,Band 1 Ewe,,
12SH00491,K3956,2,,9.4,94,,52,06,Band 1 Ewe,,
12SH00492,T2428,2,,10.4,104,,52,02,Band 1 Ewe,,
12SH00493,T3225,2,,10.0,100,,52,02,Band 1 Ewe,,
12SH00494,T2578,2,,7.8,78,,52,02,Band 1 Ewe,,
12SH00495,T1130,2,,11.0,110,,52,02,Band 1 Ewe,,
12SH00496,T3124,2,,9.0,90,,52,02,Band 1 Ewe,,
12SH00497,T3060,2,,10.6,106,,52,02,Band 1 Ewe,,
12SH00498,H2364,2,,8.0,80,,52,33,Band 1 Ewe CP,,
12SH00499,T3247,2,,8.4,84,,52,02,Band 1 Ewe,,
12SH00500,T2319,2,,8.7,87,,52,02,Band 1 Ewe,,
12SH00501,T2501,2,,10.4,104,,52,02,Band 1 Ewe,,
12SH00502,T2964,2,,9.0,90,,52,02,Band 1 Ewe,,
12SH00503,T3351,2,,10.0,100,,52,02,Band 1 Ewe,,
12SH00504,T1422,2,,8.2,82,,52,02,Band 1 Ewe,,
12SH00505,T1380,2,,7.2,72,,52,02,Band 1 Ewe,,
12SH00506,H3812,2,,6.2,62,,52,30,Band 1 Ewe,,
12SH00507,T3308,2,,7.4,74,,52,02,Band 1 Ewe,,
12SH00508,T1385,2,,10.8,108,,52,02,Band 1 Ewe,,
12SH00509,T3297,2,,7.6,76,,52,02,Band 1 Ewe,,
12SH00510,T2125,2,,12.0,120,,52,02,Band 1 Ewe,,
12SH00511,T2532,2,,10.4,104,,52,02,Band 1 Ewe,,
12SH00512,T1669,2,,9.6,96,,52,02,Band 1 Ewe,,
12SH00513,T3176,2,,9.4,94,,52,02,Band 1 Ewe,,
12SH00514,T3443,2,,8.8,88,,52,02,Band 1 Ewe,,
12SH00515,T0852,2,,9.3,93,,52,02,Band 1 Ewe,,
12SH00516,T2970,2,,8.4,84,,52,02,Band 1 Ewe,,
12SH00517,T3378,2,,9.4,94,,52,02,Band 1 Ewe,,
12SH00518,T2308,2,,8.8,88,,52,02,Band 1 Ewe,,
12SH00519,T3034,2,,8.0,80,,52,02,Band 1 Ewe,,
12SH00520,T2415,2,,10.2,102,,52,02,Band 1 Ewe,,
12SH00521,T1654,2,,9.2,92,,52,02,Band 1 Ewe,,
12SH00522,T1091,2,,8.2,82,,52,02,Band 1 Ewe,,
12SH00523,X7762,2,,7.0,70,,52,TC,TC,,
12SH00524,T2791,2,,10.6,106,,52,02,Band 1 Ewe,,
12SH00525,X8948,2,,8.8,88,,52,33,CP,,
12SH00526,T2565,2,,7.8,78,,52,02,Band 1 Ewe,,
12SH00527,T3151,2,,10.2,102,,52,02,Band 1 Ewe,,
12SH00528,T2697,2,,7.8,78,,52,02,Band 1 Ewe,,
12SH00529,T2865,2,,12.6,126,,52,02,Band 1 Ewe,,
12SH00530,T2300,2,,9.8,98,,52,02,Band 1 Ewe,,
12SH00531,H2460,2,,8.8,88,,52,33,Band 1 Ewe CP,,
12SH00532,T2089,2,,8.6,86,,52,02,Band 1 Ewe,,
12SH00533,T2043,2,,8.6,86,,52,02,Band 1 Ewe,,
12SH00534,T2520,2,,10.2,102,,52,02,Band 1 Ewe,,
12SH00535,T2173,2,,8.0,80,,52,02,Band 1 Ewe,,
12SH00536,T1297,2,,8.8,88,,52,02,Band 1 Ewe,,
12SH00537,T3248,2,,9.2,92,,52,02,Band 1 Ewe,,
12SH00538,X9243,2,,7.6,76,,52,33,CP,,
12SH00539,T2525,2,,7.8,78,,52,02,Band 1 Ewe,,
12SH00540,T1929,2,,10.2,102,,52,02,Band 1 Ewe,,
12SH00541,T2039,2,,8.0,80,,52,02,Band 1 Ewe,,
12SH00542,T3320,2,,11.2,112,,52,02,Band 1 Ewe,,
12SH00543,T1700,2,,9.2,92,,52,02,Band 1 Ewe,,
12SH00544,T1433,2,,10.2,102,,52,02,Band 1 Ewe,,
12SH00545,T3255,2,,8.8,88,,52,02,Band 1 Ewe,,
12SH00546,T1507,2,,7.2,72,,52,02,Band 1 Ewe,,
12SH00547,T2682,2,,10.2,102,,52,02,Band 1 Ewe,,
12SH00548,T0954,2,,9.6,96,,52,02,Band 1 Ewe,,
12SH00549,T2498,2,,7.8,78,,52,02,Band 1 Ewe,,
12SH00550,T2771,2,,7.6,76,,52,02,Band 1 Ewe,,
12SH00551,T3279,2,,9.8,98,,52,02,Band 1 Ewe,,
12SH00552,T1421,2,,8.0,80,,52,02,Band 1 Ewe,,
12SH00553,T1957,2,,11.0,110,,52,02,Band 1 Ewe,,
12SH00554,T0911,2,,9.8,98,,52,02,Band 1 Ewe,,
12SH00555,T1598,2,,10.8,108,,52,02,Band 1 Ewe,,
12SH00556,T1313,2,,10.2,102,,52,02,Band 1 Ewe,,
12SH00557,T1089,2,,9.5,95,,52,02,Band 1 Ewe,,
12SH00558,T2185,2,,10.6,106,,52,02,Band 1 Ewe,,
12SH00559,T2426,2,,9.0,90,,52,02,Band 1 Ewe,,
12SH00560,T2984,2,,10.2,102,,52,02,Band 1 Ewe,,
12SH00561,T2092,2,,10.4,104,,52,02,Band 1 Ewe,,
12SH00562,T2138,2,,10.0,100,,52,02,Band 1 Ewe,,
12SH00563,T2433,2,,12.3,123,,52,02,Band 1 Ewe,,
12SH00564,T1155,2,,8.5,85,,52,02,Band 1 Ewe,,
12SH00565,T1790,2,,9.5,95,,52,02,Band 1 Ewe,,
12SH00566,T2153,2,,9.6,96,,52,02,Band 1 Ewe,,
12SH00567,T1548,2,,10.6,106,,52,02,Band 1 Ewe,,
12SH00568,T2835,2,,8.8,88,,52,02,Band 1 Ewe,,
12SH00569,T2326,2,,9.0,90,,52,02,Band 1 Ewe,,
12SH00570,H2805,2,,9.2,92,,52,33,Band 1 Ewe CP,,
12SH00571,T2192,2,,9.2,92,,52,02,Band 1 Ewe,,
12SH00572,H2360,2,,6.4,64,,52,33,Band 1 Ewe CP,,
12SH00573,H2587,2,,11.0,110,,52,33,Band 1 Ewe CP,,
12SH00574,T2084,2,,8.0,80,,52,02,Band 1 Ewe,,
12SH00575,T0772,2,,10.2,102,,52,02,Band 1 Ewe,,
12SH00576,T1331,2,,10.0,100,,52,02,Band 1 Ewe,,
12SH00577,T0657,2,,10.0,100,,52,02,Band 1 Ewe,,
12SH00578,T0498,2,,9.4,94,,52,02,Band 1 Ewe,,
12SH00579,T1961,2,,10.0,100,,52,02,Band 1 Ewe,,
12SH00580,T0957,2,,9.0,90,,52,02,Band 1 Ewe,,
12SH00581,T2002,2,,8.0,80,,52,02,Band 1 Ewe,,
12SH00582,T2504,2,,10.0,100,,52,02,Band 1 Ewe,,
12SH00583,T2567,2,,10.4,104,,52,02,Band 1 Ewe,,
12SH00584,H2625,2,,10.0,100,,52,33,Band 1 Ewe CP,,
12SH00585,H2825,2,,7.2,72,,52,33,Band 1 Ewe CP,,
12SH00586,T1376,2,,10.6,106,,52,02,Band 1 Ewe,,
12SH00587,T0577,2,,11.8,118,,52,02,Band 1 Ewe,,
12SH00588,T0801,2,,10.4,104,,52,02,Band 1 Ewe,,
12SH00589,H2093,2,,8.6,86,,52,30,Band 1 Ewe,,
12SH00590,K4712,2,,7.4,74,,52,06,Band 1 Ewe,,
12SH00591,K4031,2,,10.8,108,,52,06,Band 1 Ewe,,
12SH00592,K3976,2,,8.8,88,,52,06,Band 1 Ewe,,
12SH00593,K3951,2,,7.4,74,,52,06,Band 1 Ewe,,
12SH00594,H2189,2,,7.6,76,,52,30,Band 1 Ewe,,
12SH00595,H3225,2,,7.8,78,,52,30,Band 1 Ewe,,
12SH00596,H2399,2,,9.0,90,,52,30,Band 1 Ewe,,
12SH00597,K3528,2,,9.0,90,,52,06,Band 1 Ewe,,
12SH00598,K3240,2,,9.8,98,,52,06,Band 1 Ewe,,
12SH00599,K3446,2,,9.8,98,,52,06,Band 1 Ewe,,
12SH00600,H2787,2,,9.4,94,,52,30,Band 1 Ewe,,
12SH00601,H2151,2,,6.6,66,,52,30,Band 1 Ewe,,
12SH00602,K4071,2,,9.2,92,,52,06,Band 1 Ewe,,
12SH00603,H3467,2,,8.4,84,,52,30,Band 1 Ewe,,
12SH00604,K3991,2,,9.6,96,,52,06,Band 1 Ewe,,
12SH00605,K3363,2,,11.5,115,,52,06,Band 1 Ewe,,
12SH00606,K4026,2,,10.4,104,,52,06,Band 1 Ewe,,
12SH00607,K4112,2,,7.4,74,,52,06,Band 1 Ewe,,
12SH00608,K3946,2,,9.4,94,,52,06,Band 1 Ewe,,
12SH00609,H1747,2,,8.0,80,,52,30,Band 1 Ewe,,
12SH00610,K3247,2,,12.0,120,,52,06,Band 1 Ewe,,
12SH00611,H1922,2,,8.2,82,,52,30,Band 1 Ewe,,
12SH00612,R5268,2,,9.3,93,,52,01,Band 1 Ewe,,
12SH00613,K3936,2,,10.4,104,,52,06,Band 1 Ewe,,
12SH00614,K3381,2,,11.4,114,,52,06,Band 1 Ewe,,
12SH00615,H2355,2,,6.6,66,,52,30,Band 1 Ewe,,
12SH00616,H2150,2,,8.6,86,,52,30,Band 1 Ewe,,
12SH00617,K3690,2,,10.6,106,,52,06,Band 1 Ewe,,
12SH00618,K3933,2,,11.0,110,,52,06,Band 1 Ewe,,
12SH00619,H2439,2,,6.2,62,,52,30,Band 1 Ewe,,
12SH00620,K3462,2,,9.2,92,,52,06,Band 1 Ewe,,
12SH00621,R6445,2,,13.8,138,,52,07,Band 1 Ewe,,
12SH00622,K3280,2,,9.8,98,,52,06,Band 1 Ewe,,
12SH00623,K4081,2,,9.6,96,,52,06,Band 1 Ewe,,
12SH00624,H3359,2,,5.6,56,,52,30,Band 1 Ewe,,
12SH00625,K3514,2,,9.4,94,,52,06,Band 1 Ewe,,
12SH00626,K4023,2,,9.6,96,,52,06,Band 1 Ewe,,
12SH00627,K3522,2,,14.0,140,,52,06,Band 1 Ewe,,
12SH00628,K3883,2,,12.6,126,,52,06,Band 1 Ewe,,
12SH00629,K3937,2,,8.6,86,,52,06,Band 1 Ewe,,
12SH00630,K4029,2,,7.8,78,,52,06,Band 1 Ewe,,
12SH00631,H2158,2,,8.6,86,,52,30,Band 1 Ewe,,
12SH00632,K3469,2,,9.8,98,,52,06,Band 1 Ewe,,
12SH00633,H2371,2,,5.6,56,,52,30,Band 1 Ewe,,
12SH00634,R5314,2,,11.2,112,,52,01,Band 1 Ewe,,
12SH00635,H1393,2,,8.2,82,,52,30,Band 1 Ewe,,
12SH00636,K3352,2,,8.8,88,,52,06,Band 1 Ewe,,
12SH00637,K3720,2,,6.8,68,,52,06,Band 1 Ewe,,
12SH00638,H2097,2,,11.5,115,,52,30,Band 1 Ewe,,
12SH00639,K3656,2,,8.2,82,,52,06,Band 1 Ewe,,
12SH00640,K3387,2,,12.4,124,,52,06,Band 1 Ewe,,
12SH00641,R5344,2,,10.4,104,,52,01,Band 1 Ewe,,
12SH00642,R5284,2,,10.8,108,,52,01,Band 1 Ewe,,
12SH00643,K3639,2,,9.2,92,,52,06,Band 1 Ewe,,
12SH00644,H3552,2,,8.8,88,,52,30,Band 1 Ewe,,
12SH00645,K3338,2,,9.6,96,,52,06,Band 1 Ewe,,
12SH00646,H1761,2,,6.6,66,,52,30,Band 1 Ewe,,
12SH00647,K3564,2,,11.4,114,,52,06,Band 1 Ewe,,
12SH00648,K4103,2,,10.4,104,,52,06,Band 1 Ewe,,
12SH00649,K3651,2,,9.6,96,,52,06,Band 1 Ewe,,
12SH00650,K3696,2,,12.2,122,,52,06,Band 1 Ewe,,
12SH00651,K3877,2,,9.8,98,,52,06,Band 1 Ewe,,
12SH00652,H3514,2,,6.2,62,,52,30,Band 2 Ewe,,
12SH00653,H3146,2,,7.4,74,,52,30,Band 2 Ewe,,
12SH00654,R6933,2,,8.5,85,,52,07,Band 2 Ewe,,
12SH00655,R6771,2,,10.6,106,,52,07,Band 2 Ewe,,
12SH00656,R6475,2,,7.2,72,,52,07,Band 2 Ewe,,
12SH00657,R7110,2,,7.4,74,,52,07,Band 2 Ewe,,
12SH00658,H3340,2,,5.2,52,,52,30,Band 2 Ewe,,
12SH00659,R5875,2,,12.4,124,,52,07,Band 2 Ewe,,
12SH00660,H3528,2,,7.2,72,,52,30,Band 2 Ewe,,
12SH00661,H3571,2,,6.8,68,,52,30,Band 2 Ewe,,
12SH00662,H1898,2,,8.2,82,,52,30,Band 2 Ewe,,
12SH00663,H3681,2,,7.6,76,,52,30,Band 2 Ewe,,
12SH00664,R6915,2,,9.2,92,,52,07,Band 2 Ewe,,
12SH00665,H3345,2,,6.0,60,,52,30,Band 2 Ewe,,
12SH00666,H3022,2,,4.4,44,,52,30,Band 2 Ewe,,
12SH00667,R6447,2,,9.2,92,,52,07,Band 2 Ewe,,
12SH00668,H3038,2,,7.8,78,,52,30,Band 2 Ewe,,
12SH00669,R5420,2,,8.6,86,,52,07,Band 2 Ewe,,
12SH00670,H3483,2,,6.4,64,,52,30,Band 2 Ewe,,
12SH00671,R6835,2,,8.8,88,,52,07,Band 2 Ewe,,
12SH00672,R7044,2,,6.6,66,,52,07,Band 2 Ewe,,
12SH00673,R5907,2,,7.5,75,,52,07,Band 2 Ewe,,
12SH00674,R6326,2,,11.8,118,,52,07,Band 2 Ewe,,
12SH00675,R6594,2,,9.2,92,,52,07,Band 2 Ewe,,
12SH00676,R6509,2,,11.6,116,,52,07,Band 2 Ewe,,
12SH00677,H1991,2,,9.4,94,,52,30,Band 2 Ewe,,
12SH00678,H2790,2,,6.4,64,,52,30,Band 2 Ewe,,
12SH00679,H2508,2,,5.8,58,,52,30,Band 2 Ewe,,
12SH00680,R6347,2,,9.2,92,,52,07,Band 2 Ewe,,
12SH00681,H2152,2,,9.6,96,,52,30,Band 2 Ewe,,
12SH00682,R6870,2,,11.6,116,,52,07,Band 2 Ewe,,
12SH00683,R7052,2,,9.4,94,,52,07,Band 2 Ewe,,
12SH00684,H2882,2,,7.2,72,,52,30,Band 2 Ewe,,
12SH00685,H2324,2,,8.4,84,,52,30,Band 2 Ewe,,
12SH00686,R6482,2,,11.1,111,,52,07,Band 2 Ewe,,
12SH00687,R6773,2,,8.2,82,,52,07,Band 2 Ewe,,
12SH00688,R6486,2,,8.8,88,,52,07,Band 2 Ewe,,
12SH00689,R6262,2,,9.0,90,,52,07,Band 2 Ewe,,
12SH00690,R6260,2,,9.4,94,,52,07,Band 2 Ewe,,
12SH00691,R6203,2,,8.2,82,,52,07,Band 2 Ewe,,
12SH00692,R6159,2,,12.3,123,,52,07,Band 2 Ewe,,
12SH00693,R6547,2,,10.2,102,,52,07,Band 2 Ewe,,
12SH00694,H3499,2,,6.0,60,,52,30,Band 2 Ewe,,
12SH00695,R7077,2,,7.0,70,,52,07,Band 2 Ewe,,
12SH00696,H1610,2,,5.2,52,,52,30,Band 2 Ewe,,
12SH00697,H3526,2,,4.6,46,,52,30,Band 2 Ewe,,
12SH00698,R7029,2,,7.0,70,,52,07,Band 2 Ewe,,
12SH00699,R6780,2,,10.8,108,,52,07,Band 2 Ewe,,
12SH00700,R6572,2,,12.2,122,,52,07,Band 2 Ewe,,
12SH00701,H3454,2,,7.6,76,,52,30,Band 2 Ewe,,
12SH00702,H2300,2,,10.2,102,,52,30,Band 2 Ewe,,
12SH00703,R5541,2,,8.6,86,,52,07,Band 2 Ewe,,
12SH00704,H1970,2,,5.4,54,,52,30,Band 2 Ewe,,
12SH00705,R6172,2,,11.4,114,,52,07,Band 2 Ewe,,
12SH00706,R5390,2,,10.8,108,,52,07,Band 2 Ewe,,
12SH00707,R5389,2,,12.4,124,,52,07,Band 2 Ewe,,
12SH00708,H1897,2,,7.9,79,,52,30,Band 2 Ewe,,
12SH00709,R6229,2,,9.2,92,,52,07,Band 2 Ewe,,
12SH00710,R5396,2,,11.2,112,,52,07,Band 2 Ewe,,
12SH00711,R6425,2,,7.6,76,,52,07,Band 2 Ewe,,
12SH00712,H2687,2,,6.3,63,,52,30,Band 2 Ewe,,
12SH00713,R6215,2,,7.4,74,,52,07,Band 2 Ewe,,
12SH00714,H3425,2,,7.2,72,,52,30,Band 2 Ewe,,
12SH00715,R7089,2,,10.8,108,,52,07,Band 2 Ewe,,
12SH00716,R6602,2,,11.2,112,,52,07,Band 2 Ewe,,
12SH00717,R6045,2,,11.3,113,,52,07,Band 2 Ewe,,
12SH00718,H3348,2,,8.4,84,,52,30,Band 2 Ewe,,
12SH00719,H1809,2,,7.2,72,,52,30,Band 2 Ewe,,
12SH00720,R6421,2,,10.6,106,,52,07,Band 2 Ewe,,
12SH00721,H3133,2,,7.8,78,,52,30,Band 2 Ewe,,
12SH00722,R6717,2,,11.0,110,,52,07,Band 2 Ewe,,
12SH00723,H3026,2,,7.6,76,,52,30,Band 2 Ewe,,
12SH00724,H3194,2,,8.3,83,,52,30,Band 2 Ewe,,
12SH00725,R5660,2,,11.6,116,,52,07,Band 2 Ewe,,
12SH00726,H3056,2,,7.0,70,,52,30,Band 2 Ewe,,
12SH00727,R6298,2,,10.0,100,,52,07,Band 2 Ewe,,
12SH00728,R6978,2,,9.6,96,,52,07,Band 2 Ewe,,
12SH00729,R5634,2,,10.0,100,,52,07,Band 2 Ewe,,
12SH00730,R7056,2,,13.0,130,,52,07,Band 2 Ewe,,
12SH00731,R7006,2,,11.2,112,,52,07,Band 2 Ewe,,
12SH00732,R5677,2,,8.8,88,,52,07,Band 2 Ewe,,
12SH00733,H3604,2,,5.8,58,,52,30,Band 2 Ewe,,
12SH00734,H1525,2,,7.2,72,,52,30,Band 2 Ewe,,
12SH00735,R5496,2,,11.6,116,,52,07,Band 2 Ewe,,
12SH00736,H1627,2,,7.2,72,,52,30,Band 2 Ewe,,
12SH00737,R5961,2,,7.6,76,,52,07,Band 2 Ewe,,
12SH00738,H2559,2,,7.0,70,,52,30,Band 2 Ewe,,
12SH00739,R6367,2,,9.9,99,,52,07,Band 2 Ewe,,
12SH00740,R6436,2,,10.2,102,,52,07,Band 2 Ewe,,
12SH00741,H2194,2,,6.8,68,,52,30,Band 2 Ewe,,
12SH00742,H3002,2,,6.4,64,,52,30,Band 2 Ewe,,
12SH00743,H3649,2,,5.8,58,,52,30,Band 2 Ewe,,
12SH00744,H1579,2,,6.6,66,,52,30,Band 2 Ewe,,
12SH00745,R6317,2,,11.2,112,,52,07,Band 2 Ewe,,
12SH00746,H3622,2,,9.0,90,,52,30,Band 2 Ewe,,
12SH00747,R5566,2,,10.6,106,,52,07,Band 2 Ewe,,
12SH00748,H2890,2,,5.2,52,,52,30,Band 2 Ewe,,
12SH00749,R6620,2,,9.8,98,,52,07,Band 2 Ewe,,
12SH00750,R5793,2,,10.8,108,,52,07,Band 2 Ewe,,
12SH00751,H3137,2,,7.6,76,,52,30,Band 2 Ewe,,
12SH00752,H2730,2,,6.2,62,,52,30,Band 2 Ewe,,
12SH00753,H3160,2,,6.4,64,,52,30,Band 2 Ewe,,
12SH00754,H2522,2,,7.4,74,,52,30,Band 2 Ewe,,
12SH00755,R7074,2,,8.4,84,,52,07,Band 2 Ewe,,
12SH00756,R6339,2,,11.8,118,,52,07,Band 2 Ewe,,
12SH00757,R6585,2,,6.6,66,,52,07,Band 2 Ewe,,
12SH00758,H3658,2,,7.2,72,,52,30,Band 2 Ewe,,
12SH00759,R5992,2,,11.2,112,,52,07,Band 2 Ewe,,
12SH00760,H3387,2,,5.4,54,,52,30,Band 2 Ewe,,
12SH00761,R6718,2,,9.0,90,,52,07,Band 2 Ewe,,
12SH00762,R6309,2,,8.6,86,,52,07,Band 2 Ewe,,
12SH00763,R6322,2,,12.2,122,,52,07,Band 2 Ewe,,
12SH00764,R6991,2,,8.2,82,,52,07,Band 2 Ewe,,
12SH00765,H2192,2,,7.8,78,,52,30,Band 2 Ewe,,
12SH00766,R6184,2,,7.8,78,,52,07,Band 2 Ewe,,
12SH00767,H3440,2,,7.4,74,,52,30,Band 2 Ewe,,
12SH00768,R6993,2,,10.4,104,,52,07,Band 2 Ewe,,
12SH00769,R6939,2,,9.2,92,,52,07,Band 2 Ewe,,
12SH00770,R6468,2,,10.2,102,,52,07,Band 2 Ewe,,
12SH00771,H1806,2,,7.4,74,,52,30,Band 2 Ewe,,
12SH00772,R6841,2,,10.4,104,,52,07,Band 2 Ewe,,
12SH00773,R5670,2,,10.0,100,,52,07,Band 2 Ewe,,
12SH00774,H1520,2,,7.6,76,,52,30,Band 2 Ewe,,
12SH00775,H3070,2,,8.6,86,,52,30,Band 2 Ewe,,
12SH00776,R6306,2,,9.8,98,,52,07,Band 2 Ewe,,
12SH00777,H3708,2,,5.8,58,,52,30,Band 2 Ewe,,
12SH00778,R6439,2,,12.2,122,,52,07,Band 2 Ewe,,
12SH00779,R6693,2,,11.2,112,,52,07,Band 2 Ewe,,
12SH00780,R6161,2,,8.6,86,,52,07,Band 2 Ewe,,
12SH00781,H3437,2,,6.0,60,,52,30,Band 2 Ewe,,
12SH00782,R6465,2,,12.0,120,,52,07,Band 2 Ewe,,
12SH00783,R6343,2,,10.4,104,,52,07,Band 2 Ewe,,
12SH00784,H2855,2,,5.8,58,,52,30,Band 2 Ewe,,
12SH00785,R5750,2,,14.2,142,,52,07,Band 2 Ewe,,
12SH00786,H3490,2,,6.4,64,,52,30,Band 2 Ewe,,
12SH00787,H2785,2,,4.6,46,,52,30,Band 2 Ewe,,
12SH00788,H3638,2,,6.8,68,,52,30,Band 2 Ewe,,
