UID,ID,GRFL,FLWT,DAY,STM,CATEGORY,AGE
16SH00945,T3361,9.4,94,43,02,White Ewes,6.0
16SH00946,T3406,9.0,90,43,02,White Ewes,6.0
16SH00947,T3438,8.8,88,43,02,Bleeder,6.0
16SH00948,T3443,9.8,98,43,02,White Ewes,6.0
16SH00949,T3451,10.4,104,43,02,White Ewes,6.0
16SH00950,T3551,11.4,114,43,02,White Ewes,5.0
16SH00951,T3554,10.4,104,43,02,White Ewes,5.0
16SH00952,T3565,10.6,106,43,02,White Ewes,5.0
16SH00953,T3568,9.2,92,43,02,White Ewes,5.0
16SH00954,T3603,9.6,96,43,02,White Ewes,5.0
16SH00955,T3638,10.2,102,43,02,White Ewes,5.0
16SH00956,T3640,9.4,94,43,02,White Ewes,5.0
16SH00957,T3645,9.4,94,43,02,White Ewes,5.0
16SH00958,T3662,1.0,10,43,02,White Ewes,5.0
16SH00959,T3677,10.4,104,43,02,White Ewes,5.0
16SH00960,T3728,11.4,114,43,02,White Ewes,5.0
16SH00961,T3741,11.2,112,43,02,White Ewes,5.0
16SH00962,T3751,9.8,98,43,02,White Ewes,5.0
16SH00963,T3756,9.8,98,43,02,White Ewes,5.0
16SH00964,T3760,8.4,84,43,02,White Ewes,5.0
16SH00965,T3776,9.8,98,43,02,White Ewes,5.0
16SH00966,T3821,9.6,96,43,02,White Ewes,5.0
16SH00967,T3842,8.4,84,43,02,White Ewes,5.0
16SH00968,T3853,9.0,90,43,02,White Ewes,5.0
16SH00969,T3856,9.8,98,43,02,Bleeder,5.0
16SH00970,T3865,1.1,11,43,02,White Ewes,5.0
16SH00971,T3878,9.0,90,43,02,White Ewes,5.0
16SH00972,T3881,9.0,90,43,02,White Ewes,5.0
16SH00973,T3883,1.2,12,43,02,White Ewes,5.0
16SH00974,T3896,8.6,86,43,02,White Ewes,5.0
16SH00975,T3906,9.4,94,43,02,White Ewes,5.0
16SH00976,T3933,11.6,116,43,02,White Ewes,5.0
16SH00977,T3946,10.2,102,43,02,White Ewes,5.0
16SH00978,T3999,9.2,92,43,02,White Ewes,5.0
16SH00979,T4006,10.2,102,43,02,White Ewes,5.0
16SH00980,T4012,9.4,94,43,02,White Ewes,5.0
16SH00981,T4024,7.4,74,43,02,Bleeder,5.0
16SH00982,T4032,8.6,86,43,02,White Ewes,5.0
16SH00983,T4048,8.4,84,43,02,White Ewes,5.0
16SH00984,T4059,11.4,114,43,02,White Ewes,5.0
16SH00985,T4074,9.4,94,43,02,White Ewes,5.0
16SH00986,T4101,9.8,98,43,02,White Ewes,4.0
16SH00987,T4102,5.6,56,43,02,White Ewes,4.0
16SH00988,T4106,11.6,116,43,02,White Ewes,4.0
16SH00989,T4108,9.4,94,43,02,White Ewes,4.0
16SH00990,T4109,12.8,128,43,02,White Ewes,4.0
16SH00991,T4124,9.4,94,43,02,White Ewes,4.0
16SH00992,T4134,6.2,62,43,02,White Ewes,4.0
16SH00993,T4137,10.6,106,43,02,White Ewes,4.0
16SH00994,T4154,9.0,90,43,02,White Ewes,4.0
16SH00995,T4171,10.4,104,43,02,White Ewes,4.0
16SH00996,T4172,10.6,106,43,02,White Ewes,4.0
16SH00997,T4173,15.1,151,43,02,,4.0
16SH00998,T4174,10.2,102,43,02,White Ewes,4.0
16SH00999,T4181,10.6,106,43,02,White Ewes,4.0
16SH01000,T4187,9.6,96,43,02,White Ewes,4.0
16SH01001,T4191,7.2,72,43,02,White Ewes,4.0
16SH01002,T4215,12.2,122,43,02,White Ewes,4.0
16SH01003,T4219,9.0,90,43,02,White Ewes,4.0
16SH01004,T4222,9.0,90,43,02,White Ewes,4.0
16SH01005,T4226,8.2,82,43,02,White Ewes,4.0
16SH01006,T4227,9.8,98,43,02,White Ewes,4.0
16SH01007,T4234,13.8,138,43,02,White Ewes,4.0
16SH01008,T4236,13.8,138,43,02,White Ewes,4.0
16SH01009,T4246,10.4,104,43,02,White Ewes,4.0
16SH01010,T4250,10.7,107,43,02,,4.0
16SH01011,T4264,3.0,30,43,02,White Ewes,4.0
16SH01012,T4266,9.2,92,43,02,White Ewes,4.0
16SH01013,T4276,10.2,102,43,02,White Ewes,4.0
16SH01014,T4285,1.2,12,43,02,White Ewes,4.0
16SH01015,T4300,1.4,14,43,02,White Ewes,4.0
16SH01016,T4305,6.2,62,43,02,White Ewes,4.0
16SH01017,T4318,9.6,96,43,02,White Ewes,4.0
16SH01018,T4320,7.6,76,43,02,White Ewes,4.0
16SH01019,T4327,7.0,70,43,02,White Ewes,4.0
16SH01020,T4328,9.2,92,43,02,White Ewes,4.0
16SH01021,T4345,13.2,132,43,02,White Ewes,4.0
16SH01022,T4356,9.6,96,43,02,White Ewes,4.0
16SH01023,T4358,10.8,108,43,02,White Ewes,4.0
16SH01024,T4360,15.2,152,43,02,White Ewes,4.0
16SH01025,T4362,7.0,70,43,02,White Ewes,4.0
16SH01026,T4366,6.6,66,44,02,,4.0
16SH01027,T4380,9.2,92,43,02,White Ewes,4.0
16SH01028,T4389,11.4,114,43,02,Bleeder,4.0
16SH01029,T4390,10.6,106,43,02,White Ewes,4.0
16SH01030,T4393,9.2,92,43,02,White Ewes,4.0
16SH01031,T4425,8.2,82,43,02,White Ewes,4.0
16SH01032,T4426,11.6,116,43,02,White Ewes,4.0
16SH01033,T4427,10.4,104,43,02,White Ewes,4.0
16SH01034,T4430,8.8,88,43,02,Bleeder,4.0
16SH01035,T4438,9.0,90,43,02,White Ewes,4.0
16SH01036,T4444,8.0,80,43,02,White Ewes,4.0
16SH01037,T4457,6.8,68,43,02,White Ewes,4.0
16SH01038,T4462,9.0,90,43,02,White Ewes,4.0
16SH01039,T4468,1.0,10,43,02,White Ewes,4.0
16SH01040,T4481,8.0,80,43,02,Bleeder,4.0
16SH01041,T4483,10.6,106,43,02,Bleeder,4.0
16SH01042,T4491,1.1,11,43,02,White Ewes,4.0
16SH01043,T4501,11.6,116,43,02,White Ewes,4.0
16SH01044,T4506,8.2,82,43,02,White Ewes,4.0
16SH01045,T4510,9.2,92,43,02,Bleeder,4.0
16SH01046,T4518,8.8,88,43,02,White Ewes,4.0
16SH01047,T4519,9.6,96,43,02,White Ewes,4.0
16SH01048,T4520,10.4,104,43,02,White Ewes,4.0
16SH01049,T4528,1.0,10,43,02,White Ewes,4.0
16SH01050,T4535,9.2,92,43,02,White Ewes,4.0
16SH01051,T4545,7.8,78,43,02,White Ewes,4.0
16SH01052,T4557,6.0,60,43,02,Bleeder,4.0
16SH01053,T4559,11.6,116,43,02,White Ewes,4.0
16SH01054,T4561,9.8,98,43,02,Bleeder,4.0
16SH01055,T4568,11.8,118,43,02,White Ewes,4.0
16SH01056,T4585,5.6,56,43,02,White Ewes,4.0
16SH01057,T4600,13.4,134,43,02,White Ewes,4.0
16SH01058,T4611,10.2,102,43,02,White Ewes,4.0
16SH01059,T4627,6.0,60,43,02,White Ewes,4.0
16SH01060,T4645,8.6,86,43,02,White Ewes,4.0
16SH01061,T4671,1.0,10,43,02,White Ewes,4.0
16SH01062,T4675,10.6,106,43,02,White Ewes,4.0
16SH01063,T4676,8.6,86,43,02,White Ewes,4.0
16SH01064,T4682,5.8,58,44,02,Black Ewes,3.0
16SH01065,T4685,8.6,86,43,02,3 y.o. T,3.0
16SH01066,T4708,8.2,82,43,02,3 y.o. T,3.0
16SH01067,T4733,14.3,143,43,02,,3.0
16SH01068,T4748,8.4,84,43,02,3 y.o. T,3.0
16SH01069,T4749,9.8,98,43,02,3 y.o. T,3.0
16SH01070,T4758,9.8,98,43,02,3 y.o. T,3.0
16SH01071,T4779,11.6,116,43,02,3 y.o. T,3.0
16SH01072,T4787,7.8,78,43,02,Bleeder,3.0
16SH01073,T4789,9.0,90,43,02,3 y.o. T,3.0
16SH01074,T4794,9.0,90,43,02,3 y.o. T,3.0
16SH01075,T4804,7.0,70,43,02,3 y.o. T,3.0
16SH01076,T4810,8.4,84,43,02,3 y.o. T,3.0
16SH01077,T4837,4.8,48,43,02,3 y.o. T,3.0
16SH01078,T4849,10.2,102,43,02,3 y.o. T,3.0
16SH01079,T4854,12.1,121,44,02,,3.0
16SH01080,T4865,11.8,118,43,02,3 y.o. T,3.0
16SH01081,T4875,11.4,114,43,02,3 y.o. T,3.0
16SH01082,T4879,11.2,112,43,02,3 y.o. T,3.0
16SH01083,T4880,8.0,80,43,02,3 y.o. T,3.0
16SH01084,T4882,1.0,10,43,02,3 y.o. T,3.0
16SH01085,T4892,10.4,104,43,02,3 y.o. T,3.0
16SH01086,T4909,1.1,11,43,02,3 y.o. T,3.0
16SH01087,T4915,8.8,88,43,02,3 y.o. T,3.0
16SH01088,T4920,9.2,92,43,02,3 y.o. T,3.0
16SH01089,T4928,1.0,10,43,02,3 y.o. T,3.0
16SH01090,T4929,9.0,90,43,02,3 y.o. T,3.0
16SH01091,T4931,7.2,72,43,02,Bleeder,3.0
16SH01092,T4941,11.6,116,43,02,3 y.o. T,3.0
16SH01093,T4951,10.2,102,43,02,3 y.o. T,3.0
16SH01094,T4953,5.2,52,43,02,3 y.o. T,3.0
16SH01095,T4956,8.2,82,43,02,3 y.o. T,3.0
16SH01096,T4972,9.2,92,43,02,3 y.o. T,3.0
16SH01097,T4976,7.6,76,43,02,3 y.o. T,3.0
16SH01098,T4977,1.2,12,43,02,3 y.o. T,3.0
16SH01099,T4989,9.4,94,43,02,3 y.o. T,3.0
16SH01100,T4992,11.2,112,43,02,3 y.o. T,3.0
16SH01101,T4995,7.8,78,43,02,3 y.o. T,3.0
16SH01102,T5007,5.8,58,43,02,3 y.o. T,3.0
16SH01103,T5008,9.2,92,43,02,3 y.o. T,3.0
16SH01104,T5012,1.1,11,43,02,3 y.o. T,3.0
16SH01105,T5013,8.2,82,43,02,3 y.o. T,3.0
16SH01106,T5017,9.9,99,44,02,,3.0
16SH01107,T5020,1.1,11,43,02,3 y.o. T,3.0
16SH01108,T5037,10.4,104,43,02,3 y.o. T,3.0
16SH01109,T5041,7.8,78,43,02,3 y.o. T,3.0
16SH01110,T5043,7.2,72,43,02,3 y.o. T,3.0
16SH01111,T5044,8.6,86,43,02,3 y.o. T,3.0
16SH01112,T5046,8.8,88,43,02,3 y.o. T,3.0
16SH01113,T5048,8.4,84,43,02,3 y.o. T,3.0
16SH01114,T5063,8.0,80,43,02,3 y.o. T,3.0
16SH01115,T5124,10.4,104,43,02,3 y.o. T,3.0
16SH01116,T5126,1.2,12,43,02,3 y.o. T,3.0
16SH01117,T5131,7.8,78,43,02,3 y.o. T,3.0
16SH01118,T5132,10.8,108,43,02,3 y.o. T,3.0
16SH01119,T5164,9.0,90,43,02,3 y.o. T,3.0
16SH01120,T5165,12.0,120,43,02,3 y.o. T,3.0
16SH01121,T5166,9.0,90,43,02,3 y.o. T,3.0
16SH01122,T5176,10.2,102,43,02,3 y.o. T,3.0
16SH01123,T5177,5.8,58,43,02,3 y.o. T,3.0
16SH01124,T5182,8.0,80,43,02,3 y.o. T,3.0
16SH01125,T5184,10.6,106,43,02,3 y.o. T,3.0
16SH01126,T5189,8.8,88,43,02,3 y.o. T,3.0
16SH01127,T5200,10.4,104,43,02,3 y.o. T,3.0
16SH01128,T5211,8.0,80,43,02,3 y.o. T,3.0
16SH01129,T5221,9.2,92,43,02,3 y.o. T,3.0
16SH01130,T5222,6.8,68,43,02,3 y.o. T,3.0
16SH01131,T5247,8.2,82,43,02,3 y.o. T,3.0
16SH01132,T5304,10.2,102,43,02,White Ewes,2.0
16SH01133,T5315,1.1,11,43,02,White Ewes,2.0
16SH01134,T5321,8.6,86,43,02,White Ewes,2.0
16SH01135,T5328,7.0,70,43,02,White Ewes,2.0
16SH01136,T5330,1.4,14,43,02,White Ewes,2.0
16SH01137,T5331,14.3,143,44,02,,2.0
16SH01138,T5332,7.2,72,43,02,White Ewes,2.0
16SH01139,T5341,7.2,72,43,02,White Ewes,2.0
16SH01140,T5343,10.6,106,43,02,White Ewes,2.0
16SH01141,T5346,12.6,126,43,02,White Ewes,2.0
16SH01142,T5354,9.2,92,43,02,Bleeder,2.0
16SH01143,T5355,6.8,68,43,02,White Ewes,2.0
16SH01144,T5357,6.6,66,43,02,Bleeder,2.0
16SH01145,T5364,10.6,106,43,02,White Ewes,2.0
16SH01146,T5369,1.0,10,43,02,White Ewes,2.0
16SH01147,T5379,7.6,76,43,02,White Ewes,2.0
16SH01148,T5386,9.6,96,43,02,White Ewes,2.0
16SH01149,T5387,8.0,80,43,02,White Ewes,2.0
16SH01150,T5391,8.4,84,43,02,White Ewes,2.0
16SH01151,T5395,8.2,82,43,02,White Ewes,2.0
16SH01152,T5398,7.0,70,43,02,White Ewes,2.0
16SH01153,T5400,12.2,122,43,02,Bleeder,2.0
16SH01154,T5407,16.4,164,43,02,White Ewes,2.0
16SH01155,T5409,8.8,88,43,02,White Ewes,2.0
16SH01156,T5415,1.2,12,43,02,White Ewes,2.0
16SH01157,T5424,11.8,118,44,02,,2.0
16SH01158,T5425,9.4,94,43,02,White Ewes,2.0
16SH01159,T5432,8.2,82,43,02,White Ewes,2.0
16SH01160,T5435,9.4,94,43,02,White Ewes,2.0
16SH01161,T5444,8.2,82,43,02,White Ewes,2.0
16SH01162,T5449,7.8,78,43,02,White Ewes,2.0
16SH01163,T5463,8.4,84,43,02,White Ewes,2.0
16SH01164,T5467,11.4,114,43,02,White Ewes,2.0
16SH01165,T5478,12.4,124,43,02,White Ewes,2.0
16SH01166,T5480,12.6,126,43,02,White Ewes,2.0
16SH01167,T5481,7.2,72,43,02,White Ewes,2.0
16SH01168,T5486,9.8,98,43,02,White Ewes,2.0
16SH01169,T5490,6.4,64,43,02,White Ewes,2.0
16SH01170,T5504,11.2,112,43,02,White Ewes,2.0
16SH01171,T5512,9.0,90,43,02,White Ewes,2.0
16SH01172,T5531,8.4,84,43,02,Bleeder,2.0
16SH01173,T5543,8.0,80,43,02,White Ewes,2.0
16SH01174,T5546,10.8,108,43,02,White Ewes,2.0
16SH01175,T5555,10.8,108,43,02,White Ewes,2.0
16SH01176,T5556,9.2,92,43,02,White Ewes,2.0
16SH01177,T5559,7.0,70,43,02,White Ewes,2.0
16SH01178,T5563,12.9,129,43,02,,2.0
16SH01179,T5565,8.8,88,43,02,White Ewes,2.0
16SH01180,T5567,8.4,84,43,02,White Ewes,2.0
16SH01181,T5568,10.6,106,43,02,White Ewes,2.0
16SH01182,T5571,1.0,10,43,02,Bleeder,2.0
16SH01183,T5573,9.4,94,43,02,White Ewes,2.0
16SH01184,T5576,9.8,98,43,02,White Ewes,2.0
16SH01185,T5586,13.2,132,43,02,White Ewes,2.0
16SH01186,T5589,9.6,96,43,02,White Ewes,2.0
16SH01187,T5592,9.6,96,43,02,Bleeder,2.0
16SH01188,T5597,1.1,11,43,02,White Ewes,2.0
16SH01189,T5603,11.3,113,44,02,,2.0
16SH01190,T5608,9.2,92,43,02,White Ewes,2.0
16SH01191,T5611,13.2,132,43,02,White Ewes,2.0
16SH01192,T5615,10.7,107,44,02,,2.0
16SH01193,T5618,14.3,143,44,02,,2.0
16SH01194,T5626,1.0,10,43,02,White Ewes,2.0
16SH01195,T5629,10.7,107,44,02,,2.0
16SH01196,T5638,9.2,92,43,02,Bleeder,2.0
16SH01197,T5639,7.8,78,43,02,White Ewes,2.0
16SH01198,T5645,6.8,68,43,02,White Ewes,2.0
16SH01199,T5650,9.2,92,43,02,White Ewes,2.0
16SH01200,T5651,1.0,10,43,02,White Ewes,2.0
16SH01201,T5652,8.2,82,43,02,White Ewes,2.0
16SH01202,T5657,11.0,110,43,02,,2.0
16SH01203,T5659,10.6,106,43,02,Bleeder,2.0
16SH01204,T5670,9.6,96,43,02,White Ewes,2.0
16SH01205,T5674,10.6,106,43,02,Bleeder,2.0
16SH01206,T5680,7.8,78,43,02,White Ewes,2.0
16SH01207,T5681,1.1,11,43,02,White Ewes,2.0
16SH01208,T5684,7.8,78,43,02,White Ewes,2.0
16SH01209,T5686,8.2,82,43,02,White Ewes,2.0
16SH01210,T5690,9.6,96,43,02,Bleeder,2.0
16SH01211,T5698,9.0,90,43,02,White Ewes,2.0
16SH01212,T5717,13.2,132,43,02,White Ewes,2.0
16SH01213,T5724,9.0,90,43,02,White Ewes,2.0
16SH01214,T5729,9.8,98,43,02,White Ewes,2.0
16SH01215,T5737,9.2,92,43,02,White Ewes,2.0
16SH01216,T5749,8.6,86,43,02,White Ewes,2.0
16SH01217,T5756,8.6,86,43,02,White Ewes,2.0
16SH01218,T5759,15.6,156,43,02,White Ewes,2.0
16SH01219,T5763,9.6,96,43,02,White Ewes,2.0
16SH01220,T5775,8.0,80,43,02,White Ewes,2.0
16SH01221,T5779,9.0,90,43,02,White Ewes,2.0
16SH01222,T5789,6.6,66,43,02,White Ewes,2.0
16SH01223,T5800,12.9,129,43,02,,2.0
16SH01224,T5801,8.8,88,43,02,White Ewes,2.0
16SH01225,T5807,10.4,104,43,02,White Ewes,2.0
16SH01226,T5811,8.8,88,44,02,,2.0
16SH01227,T5817,8.6,86,43,02,White Ewes,2.0
16SH01228,T5839,5.6,56,43,02,Yearling T,1.0
16SH01229,T5844,6.0,60,43,02,Yearling T,1.0
16SH01230,T5845,6.6,66,44,02,,1.0
16SH01231,T5859,8.4,84,43,02,Yearling T,1.0
16SH01232,T5860,9.9,99,44,02,,1.0
16SH01233,T5861,5.0,50,43,02,Yearling T,1.0
16SH01234,T5862,7.2,72,43,02,Yearling T,1.0
16SH01235,T5877,8.4,84,43,02,Yearling T,1.0
16SH01236,T5879,9.9,99,44,02,,1.0
16SH01237,T5891,7.7,77,44,02,,1.0
16SH01238,T5892,7.7,77,44,02,,1.0
16SH01239,T5898,5.6,56,43,02,Yearling T,1.0
16SH01240,T5899,8.0,80,43,02,Yearling T,1.0
16SH01241,T5918,4.4,44,44,02,,1.0
16SH01242,T5919,8.8,88,44,02,,1.0
16SH01243,T5924,8.8,88,44,02,,1.0
16SH01244,T5928,7.6,76,43,02,Yearling T,1.0
16SH01245,T5929,6.0,60,43,02,Yearling T,1.0
16SH01246,T5932,9.9,99,44,02,,1.0
16SH01247,T5935,7.0,70,43,02,Yearling T,1.0
16SH01248,T5946,6.2,62,43,02,Yearling T,1.0
16SH01249,T5955,11.8,118,43,02,Yearling T,1.0
16SH01250,T5959,1.1,11,43,02,Yearling T,1.0
16SH01251,T5964,6.0,60,43,02,Yearling T,1.0
16SH01252,T5971,9.8,98,43,02,Yearling T,1.0
16SH01253,T5984,7.6,76,43,02,Yearling T,1.0
16SH01254,T5986,6.2,62,43,02,Yearling T,1.0
16SH01255,T5999,7.8,78,43,02,Yearling T,1.0
16SH01256,T6002,6.0,60,43,02,Yearling T,1.0
16SH01257,T6003,8.2,82,43,02,Yearling T,1.0
16SH01258,T6019,7.4,74,43,02,Yearling T,1.0
16SH01259,T6020,6.0,60,43,02,Yearling T,1.0
16SH01260,T6021,8.8,88,44,02,,1.0
16SH01261,T6026,5.0,50,43,02,Yearling T,1.0
16SH01262,T6034,5.8,58,43,02,Yearling T,1.0
16SH01263,T6048,7.2,72,43,02,Yearling T,1.0
16SH01264,T6062,7.7,77,44,02,,1.0
16SH01265,T6065,5.0,50,43,02,Yearling T,1.0
16SH01266,T6066,8.8,88,44,02,,1.0
16SH01267,T6070,5.5,55,44,02,,1.0
16SH01268,T6083,8.0,80,43,02,Yearling T,1.0
16SH01269,T6089,6.6,66,44,02,,1.0
16SH01270,T6090,5.6,56,43,02,Yearling T,1.0
16SH01271,T6092,7.0,70,43,02,Yearling T,1.0
16SH01272,T6093,4.4,44,44,02,,1.0
16SH01273,T6099,8.2,82,43,02,Yearling T,1.0
16SH01274,T6105,4.4,44,44,02,,1.0
16SH01275,T6106,5.0,50,43,02,Yearling T,1.0
16SH01276,T6110,6.6,66,43,02,,1.0
16SH01277,T6121,8.8,88,44,02,,1.0
16SH01278,T6126,6.6,66,44,02,,1.0
16SH01279,T6128,7.0,70,43,02,Yearling T,1.0
16SH01280,T6144,6.4,64,43,02,Yearling T,1.0
16SH01281,T6148,5.8,58,43,02,Yearling T,1.0
16SH01282,T6163,6.4,64,43,02,Yearling T,1.0
16SH01283,T6181,7.0,70,43,02,Yearling T,1.0
16SH01284,T6185,6.6,66,43,02,Yearling T,1.0
16SH01285,T6197,6.8,68,43,02,Yearling T,1.0
16SH01286,T6202,5.6,56,43,02,Yearling T,1.0
16SH01287,T6203,4.8,48,43,02,Yearling T,1.0
16SH01288,T6205,8.6,86,43,02,Yearling T,1.0
16SH01289,T6208,8.2,82,43,02,Yearling T,1.0
16SH01290,T6209,5.2,52,43,02,Yearling T,1.0
16SH01291,T6224,5.2,52,43,02,Yearling T,1.0
16SH01292,T6226,7.8,78,43,02,Yearling T,1.0
16SH01293,T6229,6.6,66,44,02,,1.0
16SH01294,T6234,7.8,78,43,02,Yearling T,1.0
16SH01295,T6238,7.2,72,43,02,Yearling T,1.0
16SH01296,T6239,8.0,80,43,02,Yearling T,1.0
16SH01297,T6240,8.4,84,43,02,Yearling T,1.0
16SH01298,T6243,5.4,54,43,02,Yearling T,1.0
16SH01299,T6249,4.6,46,43,02,Yearling T,1.0
16SH01300,T6254,5.0,50,43,02,Yearling T,1.0
16SH01301,T6257,6.4,64,43,02,Yearling T,1.0
16SH01302,T6259,7.7,77,43,02,,1.0
16SH01303,T6271,4.4,44,43,02,Yearling T,1.0
16SH01304,T6274,4.4,44,43,02,Yearling T,1.0
16SH01305,T6284,5.0,50,43,02,Yearling T,1.0
16SH01306,T6291,6.2,62,43,02,Yearling T,1.0
16SH01307,T6297,15.4,154,44,02,,2.0
16SH01308,T6298,15.1,151,44,02,,2.0
16SH01309,T6299,15.1,151,44,02,,2.0
16SH01310,T6300,16.5,165,44,02,,2.0
16SH01311,T6301,16.2,162,44,02,,2.0
16SH01312,T6302,11.0,110,44,02,,3.0
16SH01313,X6020,6.0,60,44,97,Suffolk Ewes,8.0
16SH01314,X7220,4.8,48,44,97,Suffolk Ewes,7.0
16SH01315,X7240,11.0,110,44,TC,,7.0
16SH01316,X7244,5.0,50,44,97,Suffolk Ewes,7.0
16SH01317,X7245,4.6,46,44,97,Suffolk Ewes,7.0
16SH01318,X7277,8.4,84,43,T3,Smut Ewes,7.0
16SH01319,X7309,5.6,56,44,97,Suffolk Ewes,7.0
16SH01320,X7316,8.8,88,44,C3,,7.0
16SH01321,X7389,6.0,60,44,S3,Smut Ewes,7.0
16SH01322,X7431,5.2,52,44,97,Suffolk Ewes,7.0
16SH01323,X7439,10.2,102,43,T3,Smut Ewes,7.0
16SH01324,X7464,7.6,76,44,97,Suffolk Ewes,7.0
16SH01325,X7617,9.2,92,44,SC,Smut Ewes,7.0
16SH01326,X7667,9.0,90,44,TC,Smut Ewes,7.0
16SH01327,X7710,12.1,121,44,TC,,7.0
16SH01328,X7933,6.0,60,44,T3,Smut Ewes,7.0
16SH01329,X8538,7.2,72,44,97,Suffolk Ewes,6.0
16SH01330,X8561,6.8,68,44,97,Suffolk Ewes,6.0
16SH01331,X8564,4.8,48,44,97,Suffolk Ewes,6.0
16SH01332,X8588,6.6,66,44,S3,Smut Ewes,6.0
16SH01333,X8599,8.4,84,44,BL,Black Ewes,6.0
16SH01334,X8679,8.2,82,44,BL,Black Ewes,6.0
16SH01335,X8716,6.4,64,44,97,Suffolk Ewes,6.0
16SH01336,X8719,7.2,72,43,CM,White Ewes,6.0
16SH01337,X8726,8.6,86,43,CM,White Ewes,6.0
16SH01338,X8770,8.6,86,44,BL,Black Ewes,6.0
16SH01339,X8814,6.4,64,44,97,Suffolk Ewes,6.0
16SH01340,X8839,3.6,36,44,97,Suffolk Ewes,6.0
16SH01341,X8863,8.8,88,44,T3,Smut Ewes,6.0
16SH01342,X8894,7.7,77,44,TC,,6.0
16SH01343,X8905,5.4,54,44,BL,Black Ewes,6.0
16SH01344,X8909,10.6,106,43,CM,White Ewes,6.0
16SH01345,X8960,5.2,52,44,97,Suffolk Ewes,6.0
16SH01346,X8974,10.2,102,43,CM,White Ewes,6.0
16SH01347,X8977,7.0,70,44,S3,Smut Ewes,6.0
16SH01348,X8991,7.7,77,44,TC,,6.0
16SH01349,X9025,6.6,66,43,CM,White Ewes,6.0
16SH01350,X9064,5.8,58,44,S3,Smut Ewes,6.0
16SH01351,X9162,6.4,64,44,BL,Black Ewes,6.0
16SH01352,X9243,8.8,88,44,33,,6.0
16SH01353,X9915,8.2,82,43,CM,White Ewes,5.0
16SH01354,X9978,8.6,86,43,CM,White Ewes,5.0
16SH01355,X9984,7.4,74,44,S3,Smut Ewes,5.0
16SH01356,Z0072,6.8,68,44,S3,Smut Ewes,5.0
16SH01357,Z0078,11.0,110,44,S3,Smut Ewes,5.0
16SH01358,Z0115,9.8,98,43,CM,White Ewes,5.0
16SH01359,Z0127,8.8,88,43,CM,White Ewes,5.0
16SH01360,Z0140,5.4,54,44,97,Suffolk Ewes,5.0
16SH01361,Z0220,17.8,178,43,CM,White Ewes,5.0
16SH01362,Z0282,6.2,62,44,97,Suffolk Ewes,5.0
16SH01363,Z0283,6.4,64,44,97,Suffolk Ewes,5.0
16SH01364,Z0296,7.6,76,44,BL,Black Ewes,5.0
16SH01365,Z0317,5.5,55,44,33,,5.0
16SH01366,Z0340,7.6,76,43,CM,White Ewes,5.0
16SH01367,Z0375,11.0,110,44,C3,Smut Ewes,5.0
16SH01368,Z0420,10.7,107,44,33,,5.0
16SH01369,Z0449,11.0,110,44,33,,5.0
16SH01370,Z0452,5.2,52,44,97,Suffolk Ewes,5.0
16SH01371,Z0480,8.8,88,44,33,,5.0
16SH01372,Z0572,6.6,66,44,33,,5.0
16SH01373,Z0637,9.9,99,44,33,,5.0
16SH01374,Z0665,8.8,88,44,33,,5.0
16SH01375,Z0669,11.0,110,44,33,,5.0
16SH01376,Z0673,11.0,110,44,33,,5.0
16SH01377,Z0674,9.9,99,44,33,,5.0
16SH01378,Z0712,9.9,99,44,33,,5.0
16SH01379,Z0851,9.9,99,43,CM,,5.0
16SH01380,Z0880,6.0,60,44,97,Suffolk Ewes,4.0
16SH01381,Z0884,4.0,40,44,97,Suffolk Ewes,4.0
16SH01382,Z0978,5.2,52,44,97,Suffolk Ewes,4.0
16SH01383,Z0980,9.2,92,44,BL,Black Ewes,4.0
16SH01384,Z0983,7.6,76,43,CM,White Ewes,4.0
16SH01385,Z0984,6.6,66,44,S3,Smut Ewes,4.0
16SH01386,Z0990,6.4,64,43,CM,White Ewes,4.0
16SH01387,Z0997,8.8,88,44,S3,Smut Ewes,4.0
16SH01388,Z1000,8.2,82,43,CM,White Ewes,4.0
16SH01389,Z1008,9.0,90,44,S3,Smut Ewes,4.0
16SH01390,Z1011,12.1,121,44,C3,,4.0
16SH01391,Z1016,9.0,90,44,S3,Smut Ewes,4.0
16SH01392,Z1036,5.6,56,44,97,Suffolk Ewes,4.0
16SH01393,Z1042,6.8,68,44,97,Suffolk Ewes,4.0
16SH01394,Z1057,8.6,86,43,CM,White Ewes,4.0
16SH01395,Z1061,12.1,121,43,CM,,4.0
16SH01396,Z1063,4.6,46,44,97,Suffolk Ewes,4.0
16SH01397,Z1078,6.6,66,44,97,Suffolk Ewes,4.0
16SH01398,Z1079,5.6,56,44,97,Suffolk Ewes,4.0
16SH01399,Z1088,7.4,74,44,S3,Smut Ewes,4.0
16SH01400,Z1090,9.0,90,44,S3,Smut Ewes,4.0
16SH01401,Z1102,8.2,82,44,C3,Smut Ewes,4.0
16SH01402,Z1118,5.6,56,44,97,Suffolk Ewes,4.0
16SH01403,Z1124,5.0,50,44,97,Suffolk Ewes,4.0
16SH01404,Z1144,6.4,64,44,C3,Smut Ewes,4.0
16SH01405,Z1153,8.4,84,44,C3,Smut Ewes,4.0
16SH01406,Z1183,5.4,54,44,97,Suffolk Ewes,4.0
