UID,ID,SEX,FLWT,GRFL,DAY,STM,RMK
18SH01497,T6020,2,106,10.6,43,02,.
18SH01498,T6026,2,92,9.2,43,02,TerminalOnly
18SH01499,T6034,2,106,10.6,44,02,HAIRY
18SH01500,T6048,2,130,13.0,43,02,SM.BAG
18SH01501,T6065,2,118,11.8,43,02,2ND
18SH01502,T6083,2,108,10.8,43,02,1ST
18SH01503,T6092,2,112,11.2,43,02,2ND H
18SH01504,T6093,1,134,13.4,45,02,HAIRY
18SH01505,T6099,2,122,12.2,43,02,NICE LAMB
18SH01506,T6106,2,92,9.2,43,02,PINK
18SH01507,T6110,2,102,10.2,43,02,TerminalOnly
18SH01508,T6144,2,100,10.0,43,02,.
18SH01509,T6148,2,108,10.8,43,02,1ST
18SH01510,T6181,2,132,13.2,43,02,HAIRY
18SH01511,T6185,2,96,9.6,43,02,TerminalOnly
18SH01512,T6197,2,108,10.8,43,02,.
18SH01513,T6202,2,96,9.6,43,02,TerminalOnly
18SH01514,T6203,2,118,11.8,43,02,.
18SH01515,T6205,2,92,9.2,43,02,TerminalOnly
18SH01516,T6208,2,120,12.0,43,02,.
18SH01517,T6209,2,92,9.2,43,02,.
18SH01518,T6224,2,84,8.4,43,02,TerminalOnly
18SH01519,T6234,2,106,10.6,43,02,.
18SH01520,T6238,2,120,12.0,43,02,SM.BAG.FVR
18SH01521,T6239,2,114,11.4,43,02,NICE LAMB
18SH01522,T6240,2,112,11.2,43,02,NICE LAMB
18SH01523,T6243,2,80,8.0,43,02,TerminalOnly
18SH01524,T6249,2,96,9.6,43,02,TerminalOnly
18SH01525,T6254,2,94,9.4,43,02,TerminalOnly
18SH01526,T6257,2,94,9.4,43,02,TerminalOnly
18SH01527,T6259,2,98,9.8,43,02,PINK
18SH01528,T6271,2,166,16.6,43,02,TerminalOnly
18SH01529,T6274,2,88,8.8,43,02,TerminalOnly
18SH01530,T6284,2,90,9.0,43,02,TerminalOnly
18SH01531,T6291,2,116,11.6,43,02,.
18SH01532,T6297,1,132,13.2,45,02,
18SH01533,T6299,1,144,14.4,45,02,
18SH01534,T6300,1,108,10.8,45,02,Scurs
18SH01535,T6306,2,110,11.0,44,02,2ND
18SH01536,T6310,2,106,10.6,43,02,2ND
18SH01537,T6311,2,98,9.8,44,02,TerminalOnly
18SH01538,T6313,1,132,13.2,45,02,Scurs
18SH01539,T6314,2,116,11.6,43,02,2ND
18SH01540,T6315,2,138,13.8,43,02,.
18SH01541,T6320,2,102,10.2,43,02,TerminalOnly
18SH01542,T6321,2,98,9.8,44,02,PULLED
18SH01543,T6322,2,132,13.2,44,02,TerminalOnly
18SH01544,T6324,1,106,10.6,45,02,Nice
18SH01545,T6328,2,70,7.0,43,02,TerminalOnly
18SH01546,T6334,1,112,11.2,45,02,n
18SH01547,T6337,2,94,9.4,43,02,3RD.CONT.LF
18SH01548,T6340,2,98,9.8,43,02,1ST.H
18SH01549,T6342,1,134,13.4,45,02,"1ST, Nice Ram"
18SH01550,T6345,2,96,9.6,43,02,2ND.INC.RR.PN
18SH01551,T6346,1,106,10.6,45,02,1ST
18SH01552,T6347,2,78,7.8,44,02,2ND.SCRS
18SH01553,T6349,1,108,10.8,45,02,3RD
18SH01554,T6352,2,98,9.8,43,02,TerminalOnly
18SH01555,T6354,2,64,6.4,43,02,TerminalOnly
18SH01556,T6355,2,130,13.0,44,02,NICE LAMB
18SH01557,T6356,2,84,8.4,43,02,1ST
18SH01558,T6364,2,94,9.4,43,02,TerminalOnly
18SH01559,T6366,2,104,10.4,44,02,1ST.HAIRY
18SH01560,T6367,1,114,11.4,45,02,Scurs
18SH01561,T6369,2,80,8.0,43,02,TerminalOnly
18SH01562,T6370,2,80,8.0,44,02,Term?Recheck
18SH01563,T6371,2,94,9.4,44,02,TerminalOnly
18SH01564,T6374,2,100,10.0,44,02,TerminalOnly
18SH01565,T6386,2,74,7.4,43,02,2ND
18SH01566,T6387,2,102,10.2,43,02,1ST
18SH01567,T6389,2,98,9.8,43,02,TerminalOnly
18SH01568,T6392,2,100,10.0,43,02,2ND
18SH01569,T6394,2,114,11.4,44,02,TerminalOnly
18SH01570,T6395,2,98,9.8,43,02,1ST.
18SH01571,T6397,2,82,8.2,44,02,3RD
18SH01572,T6401,1,88,8.8,45,02,Scurs
18SH01573,T6404,2,80,8.0,44,02,1ST
18SH01574,T6406,1,104,10.4,45,02,"Nice, Scurs"
18SH01575,T6410,1,98,9.8,45,02,.
18SH01576,T6413,2,126,12.6,43,02,.
18SH01577,T6418,2,126,12.6,44,02,.
18SH01578,T6428,2,86,8.6,44,02,2ND.SCRS
18SH01579,T6429,2,114,11.4,43,02,TerminalOnly
18SH01580,T6431,2,98,9.8,44,02,1ST
18SH01581,T6436,2,86,8.6,43,02,.
18SH01582,T6439,2,114,11.4,44,02,1ST
18SH01583,T6445,1,112,11.2,45,02,Scurs
18SH01584,T6446,2,110,11.0,44,02,TerminalOnly
18SH01585,T6447,2,110,11.0,44,02,.
18SH01586,T6454,2,96,9.6,43,02,.
18SH01587,T6459,1,88,8.8,45,02,.
18SH01588,T6464,2,86,8.6,44,02,Term?Recheck
18SH01589,T6466,2,88,8.8,44,02,NOORDER H
18SH01590,T6467,2,84,8.4,43,02,NOORDER H
18SH01591,T6469,2,72,7.2,44,02,2ND
18SH01592,T6475,2,88,8.8,44,02,TerminalOnly
18SH01593,T6476,2,92,9.2,43,02,1ST
18SH01594,T6479,2,94,9.4,44,02,2ND
18SH01595,T6482,2,76,7.6,43,02,2ND
18SH01596,T6483,2,118,11.8,43,02,1ST.H
18SH01597,T6486,2,128,12.8,43,02,1ST.H.ENTROPI
18SH01598,T6495,2,90,9.0,43,02,2ND
18SH01599,T6498,2,88,8.8,44,02,1ST.SCOURS
18SH01600,T6499,2,88,8.8,44,02,2ND
18SH01601,T6502,1,122,12.2,45,02,3RD.H
18SH01602,T6503,2,102,10.2,43,02,1ST
18SH01603,T6505,2,108,10.8,44,02,1ST
18SH01604,T6506,2,114,11.4,44,02,2ND
18SH01605,T6509,2,90,9.0,43,02,1ST
18SH01606,T6510,2,102,10.2,43,02,2ND
18SH01607,T6511,2,86,8.6,44,02,.
18SH01608,T6516,1,114,11.4,45,02,PulledBadKnee
18SH01609,T6518,2,100,10.0,43,02,TerminalOnly
18SH01610,T6519,2,66,6.6,43,02,TerminalOnly
18SH01611,T6522,2,80,8.0,44,02,1ST
18SH01612,T6524,2,104,10.4,43,02,1ST.H.SCRS
18SH01613,T6525,2,108,10.8,44,02,1ST.H
18SH01614,T6529,2,108,10.8,43,02,1ST.H
18SH01615,T6536,2,96,9.6,44,02,1ST.H
18SH01616,T6537,2,92,9.2,43,02,1ST
18SH01617,T6538,2,106,10.6,43,02,TerminalOnly
18SH01618,T6541,2,112,11.2,44,02,TerminalOnly
18SH01619,T6545,2,114,11.4,44,02,2ND.NICE
18SH01620,T6556,1,76,7.6,45,02,.
18SH01621,T6560,2,90,9.0,43,02,TerminalOnly
18SH01622,T6567,2,76,7.6,44,02,1ST.H
18SH01623,T6568,2,108,10.8,43,02,1ST.H.ENTROPI
18SH01624,T6569,2,120,12.0,44,02,2ND.H
18SH01625,T6572,2,82,8.2,43,02,TerminalOnly
18SH01626,T6578,1,112,11.2,45,02,MSU
18SH01627,T6580,1,116,11.6,45,02,Scanlan
18SH01628,T6581,1,112,11.2,45,02,MSU.LameLShld
18SH01629,T6582,1,112,11.2,45,02,MSU
18SH01630,T6584,2,84,8.4,44,02,.
18SH01631,T6585,2,68,6.8,45,02,.
18SH01632,T6587,2,88,8.8,44,02,.
18SH01633,T6589,2,60,6.0,44,02,.
18SH01634,T6594,2,70,7.0,44,02,NICE LAMB
18SH01635,T6595,2,78,7.8,44,02,.
18SH01636,T6596,1,72,7.2,45,02,PINK.EARS
18SH01637,T6597,2,84,8.4,44,02,.
18SH01638,T6599,2,84,8.4,44,02,.
18SH01639,T6600,1,82,8.2,45,02,.
18SH01640,T6601,2,64,6.4,44,02,.
18SH01641,T6602,2,80,8.0,44,02,.
18SH01642,T6605,2,86,8.6,44,02,.
18SH01643,T6607,1,62,6.2,45,02,.
18SH01644,T6609,2,86,8.6,44,02,EntropionVetF
18SH01645,T6611,1,86,8.6,45,02,.
18SH01646,T6614,2,68,6.8,45,02,.
18SH01647,T6616,1,70,7.0,45,02,Pink eyes
18SH01648,T6618,1,72,7.2,45,02,Sl. Under
18SH01649,T6623,2,94,9.4,44,02,.
18SH01650,T6624,1,92,9.2,45,02,.
18SH01651,T6627,1,84,8.4,45,02,.
18SH01652,T6628,2,62,6.2,44,02,HAIRY
18SH01653,T6630,1,98,9.8,45,02,Scurs
18SH01654,T6631,2,62,6.2,45,02,HAIRY
18SH01655,T6632,2,62,6.2,44,02,HAIRY
18SH01656,T6634,2,74,7.4,44,02,HAIRY
18SH01657,T6635,1,86,8.6,45,02,NICE LAMB
18SH01658,T6636,2,74,7.4,44,02,NICE LAMB
18SH01659,T6637,2,60,6.0,44,02,.
18SH01660,T6638,1,88,8.8,45,02,.
18SH01661,T6640,2,70,7.0,44,02,HAIRY
18SH01662,T6641,2,68,6.8,44,02,HAIRY
18SH01663,T6642,2,68,6.8,44,02,.
18SH01664,T6644,2,66,6.6,44,02,HAIRY
18SH01665,T6646,2,72,7.2,44,02,.
18SH01666,T6649,2,66,6.6,44,02,.
18SH01667,T6651,2,70,7.0,44,02,HAIRY.Hypothe
18SH01668,T6656,1,82,8.2,45,02,Scurs
18SH01669,T6657,2,54,5.4,44,02,.
18SH01670,T6659,2,56,5.6,44,02,.
18SH01671,T6662,2,62,6.2,44,02,.
18SH01672,T6663,2,76,7.6,44,02,.
18SH01673,T6667,2,70,7.0,45,02,.
18SH01674,T6668,2,56,5.6,45,02,.
18SH01675,T6669,2,54,5.4,44,02,.
18SH01676,T6673,2,56,5.6,45,02,.
18SH01677,T6678,2,70,7.0,45,02,.
18SH01678,T6683,2,76,7.6,44,02,.
18SH01679,T6686,1,54,5.4,45,02,Sl. Over
18SH01680,T6687,1,70,7.0,45,02,.
18SH01681,T6688,1,64,6.4,45,02,.
18SH01682,T6689,2,60,6.0,44,02,.
18SH01683,T6690,1,100,10.0,45,02,Scurs
18SH01684,T6691,2,72,7.2,44,02,.
18SH01685,T6694,2,76,7.6,44,02,.
18SH01686,T6697,1,70,7.0,45,02,Scurs
18SH01687,T6700,2,60,6.0,44,02,.
18SH01688,T6701,1,86,8.6,45,02,Scurs
18SH01689,T6703,2,92,9.2,44,02,.
18SH01690,T6704,2,70,7.0,44,02,.
18SH01691,T6706,2,78,7.8,44,02,AcuteBlindnes
18SH01692,T6711,2,48,4.8,44,02,.
18SH01693,T6713,2,84,8.4,45,02,.
18SH01694,T6715,2,76,7.6,44,02,.
18SH01695,T6718,1,104,10.4,45,02,Scurs
18SH01696,T6719,2,56,5.6,44,02,1ST.PINK
18SH01697,T6723,2,74,7.4,44,02,.
18SH01698,T6724,2,82,8.2,44,02,.
18SH01699,T6728,2,68,6.8,44,02,.
18SH01700,T6735,2,62,6.2,44,02,.
18SH01701,T6736,2,82,8.2,44,02,.
18SH01702,T6738,2,78,7.8,44,02,.
18SH01703,T6740,1,62,6.2,45,02,HAIRY
18SH01704,T6742,1,82,8.2,45,02,Scurs
18SH01705,T6745,1,84,8.4,45,02,LHFootAbscess
18SH01706,T6746,1,114,11.4,45,02,.
18SH01707,T6747,2,46,4.6,44,02,2ND.HAIRY Pne
18SH01708,T6751,1,78,7.8,45,02,NICE LAMB
18SH01709,T6752,2,74,7.4,44,02,PINK.UmbInfxn
18SH01710,T6753,1,78,7.8,45,02,HAIRY
18SH01711,T6757,1,102,10.2,45,02,Scurs
18SH01712,T6759,2,64,6.4,44,02,.
18SH01713,T6760,2,64,6.4,44,02,HAIRY
18SH01714,T6763,2,60,6.0,45,02,2ND
18SH01715,T6764,2,64,6.4,44,02,3RD
18SH01716,T6765,2,60,6.0,44,02,.
18SH01717,T6767,2,82,8.2,44,02,HAIRY
18SH01718,T6772,2,60,6.0,44,02,.
18SH01719,T6774,2,78,7.8,44,02,.
18SH01720,T6775,2,64,6.4,45,02,.
18SH01721,T6776,2,62,6.2,44,02,.
18SH01722,T6777,1,96,9.6,45,02,Nice!
18SH01723,T6781,1,66,6.6,45,02,Scurs
18SH01724,T6782,2,56,5.6,44,02,NICE LAMB
18SH01725,T6783,2,66,6.6,44,02,.
18SH01726,T6784,2,86,8.6,44,02,.
18SH01727,T6785,1,82,8.2,45,02,.
18SH01728,T6786,2,66,6.6,44,02,.
18SH01729,T6787,2,78,7.8,44,02,.
18SH01730,T6788,1,94,9.4,45,02,Nice!
18SH01731,T6789,1,70,7.0,45,02,Scurs
18SH01732,T6791,2,70,7.0,44,02,.
18SH01733,T6794,2,80,8.0,44,02,.
18SH01734,T6795,2,56,5.6,44,02,.
18SH01735,T6796,2,92,9.2,44,02,.
18SH01736,T6798,2,58,5.8,44,02,.
18SH01737,T6801,1,54,5.4,45,02,.
18SH01738,T6802,1,116,11.6,45,02,Sl. under
18SH01739,T6803,2,80,8.0,44,02,.
18SH01740,T6804,1,96,9.6,45,02,Sl. under
18SH01741,T6805,2,58,5.8,44,02,.
18SH01742,T6810,2,62,6.2,45,02,BL.SPOT.L.HIP
18SH01743,T6811,2,64,6.4,44,02,.
18SH01744,T6812,1,88,8.8,45,02,.
18SH01745,T6813,1,68,6.8,45,02,.
18SH01746,T6814,2,66,6.6,45,02,HAIRY
18SH01747,T6816,2,58,5.8,44,02,Dumpy
18SH01748,T6817,2,78,7.8,44,02,.
18SH01749,T6818,2,72,7.2,44,02,PINK
18SH01750,T6819,1,80,8.0,45,02,Scurs
18SH01751,T6820,2,74,7.4,44,02,.
18SH01752,T6822,1,78,7.8,45,02,Buttons
18SH01753,T6823,2,68,6.8,44,02,NICE LAMB
18SH01754,T6825,2,70,7.0,44,02,1ST
18SH01755,T6826,1,98,9.8,45,02,Sl.Underbite
18SH01756,T6833,1,88,8.8,45,02,BL.SPOT.NECK
18SH01757,T6834,1,94,9.4,45,02,.
18SH01758,T6835,1,70,7.0,45,02,.
18SH01759,T6836,2,52,5.2,44,02,.
18SH01760,T6839,2,70,7.0,44,02,HAIRY
18SH01761,T6840,1,74,7.4,45,02,"Sl.Over,Scurs"
18SH01762,T6841,2,66,6.6,44,02,.
18SH01763,T6846,1,90,9.0,45,02,.
18SH01764,T6847,2,68,6.8,45,02,HAIRY
18SH01765,T6857,1,66,6.6,45,02,HAIRY
18SH01766,T6858,2,66,6.6,44,02,HAIRY
18SH01767,T6863,2,46,4.6,44,02,.
18SH01768,T6866,2,64,6.4,44,02,.
18SH01769,T6869,2,64,6.4,44,02,.
18SH01770,T6878,1,74,7.4,45,02,.
18SH01771,T6882,1,98,9.8,45,02,Sl. over
18SH01772,T6883,1,114,11.4,45,02,Roeder
18SH01773,T6884,1,112,11.2,45,02,MSU
18SH01774,T6885,1,110,11.0,45,02,McRae
18SH01775,T6886,1,84,8.4,45,02,Skull Creek
18SH01776,Z0072,2,80,8.0,45,S3,ForSync
18SH01777,Z0078,2,106,10.6,45,S3,ForSync
18SH01778,Z0115,2,120,12.0,43,CM,4T.HAIRY
18SH01779,Z0220,2,110,11.0,43,CM,2@ONCE
18SH01780,Z0283,2,58,5.8,45,97,SNOTTY.NOSE
18SH01781,Z0296,2,121,12.1,45,BL,LSMORE
18SH01782,Z0317,2,128,12.8,44,33,ForSync
18SH01783,Z0375,2,102,10.2,45,C3,ForSync
18SH01784,Z0420,2,86,8.6,44,33,ForSync
18SH01785,Z0449,2,74,7.4,44,33,ForSync
18SH01786,Z0452,2,58,5.8,45,97,.
18SH01787,Z0480,2,76,7.6,44,33,ForSync
18SH01788,Z0637,2,74,7.4,44,33,ForSync
18SH01789,Z0669,2,96,9.6,44,33,ForSync
18SH01790,Z0673,2,110,11.0,44,33,ForSync
18SH01791,Z0712,2,102,10.2,44,33,ForSync
18SH01792,Z0851,2,90,9.0,43,CM,4TEATS
18SH01793,Z0880,2,66,6.6,45,97,.
18SH01794,Z0978,2,62,6.2,45,97,HUGE.TEATS
18SH01795,Z0984,2,72,7.2,45,S3,ForSync
18SH01796,Z0990,2,90,9.0,43,CM,SNOTTY.NOSE
18SH01797,Z1008,2,96,9.6,45,S3,ForSync
18SH01798,Z1011,2,106,10.6,44,C3,ForSync
18SH01799,Z1036,2,62,6.2,45,97,.
18SH01800,Z1042,2,72,7.2,45,97,NO.METAL.TAGS
18SH01801,Z1057,2,140,14.0,43,CM,MYO AA
18SH01802,Z1063,2,48,4.8,45,97,SRS.MORE.SNOT
18SH01803,Z1078,2,68,6.8,45,97,.
18SH01804,Z1079,2,68,6.8,45,97,SUCK 1 SIDE
18SH01805,Z1102,2,104,10.4,45,C3,ForSync
18SH01806,Z1124,2,58,5.8,45,97,Nice
18SH01807,Z1144,2,70,7.0,45,C3,ForSync
18SH01808,Z1183,2,66,6.6,45,97,NOMETALTAGS
18SH01809,Z1225,2,90,9.0,43,CM,HUGE.TEATS
18SH01810,Z1297,2,126,12.6,43,CM,4T.P-EARS SCO
18SH01811,Z1399,2,108,10.8,43,CM,BR.EAR.TIPS.E
18SH01812,Z1473,2,80,8.0,45,97,RUPTURE.ARTHR
18SH01813,Z1482,2,58,5.8,45,97,.
18SH01814,Z1492,2,86,8.6,45,C3,ForSync
18SH01815,Z1523,2,70,7.0,45,97,Hypothermic
18SH01816,Z1532,2,96,9.6,43,CM,Snotty nose
18SH01817,Z1549,2,48,4.8,45,97,NASAL.D/C
18SH01818,Z1577,2,58,5.8,45,97,SCOURS
18SH01819,Z1580,2,90,9.0,45,C3,ForSync
18SH01820,Z1584,2,54,5.4,45,97,SCOURS
18SH01821,Z1604,2,98,9.8,43,CM,LAMBNOTFOUND
18SH01822,Z1610,2,52,5.2,45,S3,ForSync
18SH01823,Z1611,2,104,10.4,45,S3,ForSync
18SH01824,Z1613,2,46,4.6,45,97,ABSCESSRSHLDR
18SH01825,Z1614,2,94,9.4,44,TC,ForSync
18SH01826,Z1622,2,104,10.4,43,CM,.
18SH01827,Z1630,2,84,8.4,45,TS,90BLK
18SH01828,Z1638,2,28,2.8,45,97,.
18SH01829,Z1648,2,70,7.0,45,97,RP.LSD.BLOODY
18SH01830,Z1663,2,82,8.2,44,TC,ForSync
18SH01831,Z1688,2,98,9.8,45,T3,ForSync
18SH01832,Z1730,2,50,5.0,45,97,NASAL.D/C
18SH01833,Z1746,2,94,9.4,44,TC,ForSync
18SH01834,Z1766,2,34,3.4,45,97,NASAL.D/C
18SH01835,Z1767,2,96,9.6,43,CM,.
18SH01836,Z1774,2,80,8.0,45,T3,ForSync
18SH01837,Z1814,2,102,10.2,45,C3,ForSync
18SH01838,Z1834,2,98,9.8,44,CM,RF.LAME
18SH01839,Z2028,2,124,12.4,43,CM,NICE LAMB
18SH01840,Z2267,2,44,4.4,45,97,2@ONCE
18SH01841,Z2274,2,76,7.6,45,TS,FROM.DRY
18SH01842,Z2277,2,60,6.0,45,97,NICE LAMB
18SH01843,Z2278,2,74,7.4,45,97,NICE LAMB
18SH01844,Z2283,2,58,5.8,45,97,.
18SH01845,Z2294,2,112,11.2,43,CM,NICE LAMB
18SH01846,Z2307,2,78,7.8,45,97,NICE LAMB
18SH01847,Z2318,2,104,10.4,43,CM,.
18SH01848,Z2321,2,62,6.2,45,97,SM.BAG
18SH01849,Z2322,2,36,3.6,45,97,.
18SH01850,Z2336,2,88,8.8,45,BL,Out w/ B2 '16
18SH01851,Z2346,2,46,4.6,45,97,.
18SH01852,Z2415,2,88,8.8,45,TS,RTL LAME
18SH01853,Z2424,2,42,4.2,45,97,.
18SH01854,Z2428,2,144,14.4,43,CM,NICE LAMB
18SH01855,Z2430,2,92,9.2,45,BL,Out w/ B2 '16
18SH01856,Z2467,2,76,7.6,45,97,NICE LAMB
18SH01857,Z2476,2,92,9.2,44,CM,.
18SH01858,Z2544,1,130,13.0,45,CM,AA.PigeonToed
18SH01859,Z2573,2,80,8.0,45,97,ADR.Slow
18SH01860,Z2584,2,68,6.8,45,97,SM.BAG
18SH01861,Z2592,2,98,9.8,43,CM,2ND BLKNECK
18SH01862,Z2642,2,96,9.6,43,CM,Infection
18SH01863,Z2670,2,88,8.8,43,CM,.
18SH01864,Z2676,2,58,5.8,45,97,.
18SH01865,Z2682,1,66,6.6,45,97,NICE LAMB
18SH01866,Z2684,2,88,8.8,45,BL,Out w/ B2 '16
18SH01867,Z2699,2,72,7.2,45,97,NICE LAMB
18SH01868,Z2702,2,46,4.6,45,97,Nice
18SH01869,Z2708,2,126,12.6,43,08,.
18SH01870,Z2710,2,68,6.8,45,97,SMUDDER
18SH01871,Z2723,1,62,6.2,45,97,Small scurs
18SH01872,Z2738,2,56,5.6,45,97,.
18SH01873,Z2739,2,124,12.4,43,01,.
18SH01874,Z2740,2,122,12.2,43,01,.
18SH01875,Z2747,1,64,6.4,45,97,1ST
18SH01876,Z2748,1,64,6.4,45,97,2ND
18SH01877,Z2749,2,98,9.8,43,08,.
18SH01878,Z2763,2,52,5.2,45,97,.
18SH01879,Z2765,1,52,5.2,45,97,"Scurs, slOS"
18SH01880,Z2771,2,112,11.2,43,08,.
18SH01881,Z2775,1,34,3.4,45,97,ForCleanup
18SH01882,Z2776,2,46,4.6,45,97,DRY
18SH01883,Z2778,2,124,12.4,43,08,.
18SH01884,Z2785,2,50,5.0,45,97,.
18SH01885,Z2792,2,26,2.6,45,97,.
18SH01886,Z2797,1,52,5.2,45,97,ForCleanup
18SH01887,Z2799,2,143,14.3,45,BL,1ST
18SH01888,Z2831,2,38,3.8,45,97,RFootAbscess
18SH01889,Z2832,2,86,8.6,43,08,.
18SH01890,Z2834,2,126,12.6,43,01,.
18SH01891,Z2849,2,124,12.4,43,01,BIGFORHER
18SH01892,Z2857,2,126,12.6,43,08,DRY
18SH01893,Z2859,2,58,5.8,45,97,.
18SH01894,Z2864,2,64,6.4,45,97,.
18SH01895,Z2871,2,114,11.4,43,01,.
18SH01896,Z2874,2,110,11.0,43,08,HAIRY
18SH01897,Z2879,2,48,4.8,45,97,.
18SH01898,Z2885,2,98,9.8,45,97,.
18SH01899,Z2892,2,130,13.0,43,08,.
18SH01900,Z2893,2,96,9.6,43,01,HAIRY
18SH01901,Z2894,2,104,10.4,43,01,FLIGHTY
18SH01902,Z2906,2,90,9.0,43,08,.
18SH01903,Z2907,2,68,6.8,45,97,.
18SH01904,Z2908,2,58,5.8,45,97,RF.LAME
18SH01905,Z2915,2,48,4.8,45,97,.
18SH01906,Z2930,1,42,4.2,45,97,.
18SH01907,Z2933,2,33,3.3,45,BL,FEBRILE
18SH01908,Z2937,2,62,6.2,45,97,DRY
18SH01909,Z2938,2,72,7.2,45,97,.
18SH01910,Z2944,2,140,14.0,43,08,.
18SH01911,Z2945,1,62,6.2,45,97,.
18SH01912,Z2948,2,114,11.4,43,01,SM.BAG
18SH01913,Z2949,1,70,7.0,45,97,"Nice, slUS OK"
18SH01914,Z2951,2,64,6.4,45,97,.
18SH01915,Z2971,2,70,7.0,45,97,NICE LAMB
18SH01916,Z2972,1,46,4.6,45,97,Scurs
18SH01917,Z2973,2,72,7.2,45,97,FLIGHTY
18SH01918,Z2974,2,66,6.6,45,97,DRY
18SH01919,Z2975,2,62,6.2,45,97,.
18SH01920,Z2980,2,74,7.4,45,97,.
18SH01921,Z2995,2,99,9.9,45,BL,Out w/ B2 '16
18SH01922,Z3004,2,130,13.0,43,01,.
18SH01923,Z3007,2,66,6.6,45,BL,Out w/ B2 '16
18SH01924,Z3009,2,100,10.0,43,08,OKFORONE
18SH01925,Z3064,2,126,12.6,43,01,.
18SH01926,Z3081,2,106,10.6,43,01,BR.L.EAR.TIP
18SH01927,Z3083,2,102,10.2,43,01,2ND
18SH01928,Z3153,2,108,10.8,43,01,DRY
18SH01929,Z3217,1,90,9.0,45,SM,Slight drag
18SH01930,Z3228,2,68,6.8,45,97,.
18SH01931,Z3234,2,86,8.6,45,SY,2ND.LAME
18SH01932,Z3235,2,54,5.4,45,97,NICE LAMB
18SH01933,Z3238,2,80,8.0,45,00,ForSync
18SH01934,Z3250,1,90,9.0,45,SY,1ST
18SH01935,Z3254,1,54,5.4,45,97,1ST.LAME LF.F
18SH01936,Z3255,1,72,7.2,45,97,Nice
18SH01937,Z3257,2,62,6.2,45,97,2ND
18SH01938,Z3260,2,48,4.8,45,97,2ND
18SH01939,Z3265,2,44,4.4,45,97,2ND.BLT.LF.LA
18SH01940,Z3267,2,96,9.6,43,CT,NICE LAMB
18SH01941,Z3275,2,70,7.0,45,00,ForSync
18SH01942,Z3276,2,56,5.6,45,00,ForSync
18SH01943,Z3277,2,64,6.4,45,00,ForSync
18SH01944,Z3278,2,66,6.6,45,00,ForSync
18SH01945,Z3281,2,74,7.4,45,SY,2ND
18SH01946,Z3283,1,86,8.6,45,97,Nice
18SH01947,Z3288,2,56,5.6,45,97,1ST.WEAK
18SH01948,Z3298,2,60,6.0,45,97,1ST
18SH01949,Z3299,2,62,6.2,45,97,2ND
18SH01950,Z3301,2,74,7.4,45,97,MissedCuwt
18SH01951,Z3303,2,42,4.2,45,97,2ND
18SH01952,Z3304,2,62,6.2,45,97,NICE LAMB
18SH01953,Z3307,2,48,4.8,45,97,NICE LAMB
18SH01954,Z3310,2,52,5.2,45,97,1ST
18SH01955,Z3311,1,54,5.4,45,97,Scurs
18SH01956,Z3313,2,92,9.2,45,SY,2ND
18SH01957,Z3332,1,70,7.0,45,SY,Nice
18SH01958,Z3333,2,78,7.8,45,00,ForSync
18SH01959,Z3340,2,44,4.4,45,97,2ND
18SH01960,Z3355,1,68,6.8,45,97,Nice
18SH01961,Z3365,1,62,6.2,45,97,bttnScursNice
18SH01962,Z3368,1,58,5.8,45,97,"1ST, Scurs"
18SH01963,Z3371,2,52,5.2,45,97,2ND
18SH01964,Z3372,2,74,7.4,45,S3,ForSync
18SH01965,Z3374,2,64,6.4,45,97,2ND.
18SH01966,Z3380,2,70,7.0,45,97,1ST
18SH01967,Z3385,2,72,7.2,45,00,ForSync
18SH01968,Z3386,2,84,8.4,45,00,ForSync
18SH01969,Z3387,2,66,6.6,45,97,1ST.
18SH01970,Z3393,2,90,9.0,45,SY,1ST.80BLK.H
18SH01971,Z3399,2,96,9.6,45,SY,NOORDER80BRN
18SH01972,Z3401,2,54,5.4,45,97,2ND
18SH01973,Z3412,2,50,5.0,45,97,2ND.LAME.LTL
18SH01974,Z3421,2,98,9.8,43,08,1ST.H
18SH01975,Z3425,2,84,8.4,43,07,2ND
18SH01976,Z3427,1,36,3.6,45,97,Nice
18SH01977,Z3450,2,100,10.0,44,08,2ND
18SH01978,Z3464,2,98,9.8,45,SY,LFLame
18SH01979,Z3473,1,70,7.0,45,97,LHockSwollen
18SH01980,Z3484,1,72,7.2,45,CT,PNEU.RESP
18SH01981,Z3485,2,72,7.2,45,SY,1ST
18SH01982,Z3498,2,88,8.8,43,08,2ND
18SH01983,Z3506,2,124,12.4,44,08,1ST
18SH01984,Z3512,2,50,5.0,45,97,1ST.NEURO
18SH01985,Z3529,2,106,10.6,43,01,1ST.HAIRY
18SH01986,Z3547,2,50,5.0,45,97,2nd.W.pneu.sc
18SH01987,Z3581,2,108,10.8,45,SY,1ST.90TAN.SCR
18SH01988,Z3582,1,76,7.6,45,SY,2ND.95BRN
18SH01989,Z3584,2,96,9.6,44,01,2ND.P
18SH01990,Z3588,2,34,3.4,45,97,1ST
18SH01991,Z3595,2,48,4.8,45,97,1ST.SCRS
18SH01992,Z3604,2,52,5.2,44,01,2ND.H
18SH01993,Z3616,2,121,12.1,45,BL,2ND.SCRS
18SH01994,Z3622,1,94,9.4,45,97,Scurs
18SH01995,Z3630,2,44,4.4,45,97,1ST
