UID,YR,DAM,DBRD,LNDAM,BPEN,SIRE,SBRD,AGE,ADAM,STMD,STMS,BGRP,RGRP,CUT,TRT,BDAY,DAYBRN,TB,BCS,MILK,SEX,ENTR,TEAT,BRWT,CLR,JAW,LAMB,LBRD,LINE,STM,DISP,DAYDIS,CAUSE,FONO,FOPU,ERMK,LRMK,DYST,DEPTH,ABN,LOT,SHED,CDNO,SPEC,Y1,Y2,Y3,Y4,Y5A,Y5,Y6,DATEBN,INBRL,APRLWT,ADAY,BAND,JUWT,JDAY
22LA01480,22,Z4092,00,,9,Z6727,83,6.0,6,97,97,1,,N,,032422,83,8,3.0,4,1,L,2,15.0,6,1,X0165,84,A,97,,,,,,.,BACKWARDS,7,2,..,RPS,J,1,,1,1,2,1,1,1.0,91,2022-03-24,0.0,37,124,H,,
22LA01481,22,Z4092,00,,9,Z6727,83,6.0,6,97,97,1,,N,,032422,83,8,3.0,4,1,L,2,16.8,6,1,X0166,84,A,97,,,,,,.,BACKWARDS,2,2,..,RPS,J,2,,0,0,0,1,1,1.0,128,2022-03-24,0.0,54,124,H,,
22LA01482,22,Z7579,83,,4,K5269,64,2.0,2,TS,06,1,,N,,032422,83,8,4.0,4,1,0,2,13.0,5,1,X0167,84,,C3,,,,,,.,.,1,1,..,OR,J,1,,1,1,2,1,1,1.0,106,2022-03-24,0.0,45,125,H,,
22LA01483,22,Z7579,83,,4,K5269,64,2.0,2,TS,06,1,,N,,032422,83,8,4.0,4,2,0,2,14.2,5,1,X0168,84,,C3,,,,,,.,.,1,1,..,OR,J,2,,0,0,0,1,1,1.0,114,2022-03-24,0.0,44,125,H,,
22LA01484,22,H9980,05,,37,A0786,06,4.0,4,30,30,1,,N,T,032422,83,9,4.0,4,2,0,2,7.2,1,1,A1707,06,,30,7,191,97,,,.,.,1,1,..,,J,1,,1,1,3,1,,,,2022-03-24,0.039,23,123,2,,
22LA01485,22,H9980,05,,37,A0786,06,4.0,4,30,30,1,,N,T,032422,83,9,4.0,4,2,0,2,6.8,1,1,A1708,06,,30,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,1,1.0,70,2022-03-24,0.039,22,123,W,,
22LA01486,22,H9980,05,,37,A0786,06,4.0,4,30,30,1,,N,T,032422,83,9,4.0,4,2,0,2,7.4,1,1,A1709,06,,30,,,,,,.,.,1,1,..,,J,3,,0,0,0,1,1,1.0,81,2022-03-24,0.039,25,123,2,,
22LA01487,22,Z5541,83,,20,Z7868,83,4.0,4,CT,SY,1,,N,,032422,83,5,4.0,4,3,0,4,18.2,5,1,L3504,70,,PC,,,,T8003,+,.,.,8,3,..,OR,J,1,,1,1,1,1,1,1.0,114,2022-03-24,0.018,53,125,H,,
22LA01488,22,L2515,70,,22,L2208,70,2.0,2,PC,PC,1,,N,,032422,83,8,4.0,4,1,0,3,9.2,5,1,L3505,70,,PC,,,,,,.,1ST,1,1,..,OR,J,1,,1,1,2,1,1,1.0,98,2022-03-24,0.006,39,125,H,,
22LA01489,22,L2515,70,,22,L2208,70,2.0,2,PC,PC,1,,N,,032422,83,8,4.0,4,1,0,2,10.8,5,1,L3506,70,,PC,,,,,,.,2ND,2,2,..,OR,J,2,,0,0,0,1,1,1.0,61,2022-03-24,0.006,28,125,H,,
22LA01490,22,T6924,45,,42,T7226,45,4.0,4,02,02,2,7,N,,032422,83,9,3.0,3,2,0,2,9.0,1,1,T8004,45,,02,3,83,93,,8,.,1ST,1,1,..,,J,1,,1,1,3,1,,,,2022-03-24,0.012,,,,,
22LA01491,22,T6924,45,,42,T7226,45,4.0,4,02,02,2,7,N,,032422,83,9,3.0,3,1,0,2,13.3,1,1,T8005,45,,02,,,,,,.,2ND,2,3,..,,J,2,,0,0,0,1,1,1.0,104,2022-03-24,0.012,43,123,2,,
22LA01492,22,T6924,45,,42,T7226,45,4.0,4,02,02,2,7,N,,032422,83,9,3.0,3,3,0,2,12.2,1,1,T8006,45,,02,3,85,93,,,.,3RD,3,3,..,,J,3,,0,0,0,1,,,,2022-03-24,0.012,,,,,
22LA01493,22,L1954,70,,33,L2672,70,5.0,5,PC,PC,1,0,N,,032422,83,8,4.0,3,2,0,2,13.5,5,1,L3507,70,,PC,,,,,,.,1ST,1,1,..,OR,J,1,,1,1,2,1,1,1.0,106,2022-03-24,0.008,44,125,H,,
22LA01494,22,L1954,70,,33,L2672,70,5.0,5,PC,PC,1,0,N,,032422,83,8,4.0,3,1,0,2,11.0,1,1,L3508,70,,PC,,,,,,.,2ND,2,3,..,OR,J,2,,0,0,0,1,1,1.0,117,2022-03-24,0.008,42,125,H,,
22LA01495,22,Y0141,00,,72,Y0154,00,3.0,3,Kt,Kt,5,,Y,,032422,83,8,4.0,3,3,0,2,10.6,1,1,Y0200,52,,Kt,,,,,,.,.,1,1,..,PUR,J,1,,1,1,2,1,1,1.0,55,2022-03-24,0.0,20,124,H,,
22LA01496,22,Y0141,00,,72,Y0154,00,3.0,3,Kt,Kt,5,,Y,,032422,83,8,4.0,3,3,0,2,10.0,1,1,Y0201,52,,Kt,,,,,,.,.,1,1,..,PUR,J,2,,0,0,0,1,1,1.0,67,2022-03-24,0.0,25,124,H,,
22LA01497,22,L2063,70,,23,L2221,70,4.0,4,PC,PC,1,0,N,,032422,83,8,4.0,4,1,0,2,11.4,5,1,L3509,70,,PC,,,,,,.,.,1,1,..,OR,J,1,,1,1,2,1,1,1.0,118,2022-03-24,0.008,43,125,H,,
22LA01498,22,L2063,70,,23,L2221,70,4.0,4,PC,PC,1,0,N,,032422,83,8,4.0,4,1,0,2,10.1,5,1,L3510,70,,PC,,,,,,.,.,1,1,..,OR,J,2,,0,0,0,1,1,1.0,48,2022-03-24,0.008,33,125,H,,
22LA01499,22,L2587,70,,31,L2596,70,2.0,2,PC,PC,1,0,N,,032422,83,8,3.0,3,2,0,4,11.9,5,1,L3511,70,,PC,,,,,,.,.,1,1,..,OR,J,1,,1,1,2,1,1,1.0,87,2022-03-24,0.01,37,125,H,,
22LA01500,22,L2587,70,,31,L2596,70,2.0,2,PC,PC,1,0,N,,032422,83,8,3.0,3,2,0,2,14.3,5,1,L3512,70,,PC,,,,,,.,.,1,1,..,OR,J,2,,0,0,0,1,1,1.0,118,2022-03-24,0.01,47,125,H,,
22LA01501,22,Z3801,83,,21,Z6650,83,6.0,6,SY,CT,1,0,N,,032222,81,9,2.0,1,2,.,.,10.0,5,1,.,,,,1,81,44,,,.,.,1,1,..,OR,Y,3,,0,0,0,0,,,,2022-03-22,,,,,,
22LA01502,22,S1355,12,,69,S3096,12,5.0,5,42,07,2,0,N,,032122,80,9,4.0,4,1,0,2,12.1,2,1,S3936,12,,43,,,,L2492,-,.,.,1,1,..,GRN,J,3,,0,0,0,1,1,0.5,91,2022-03-21,0.011,37,124,H,,
22LA01503,22,S0984,12,,67,S3077,12,6.0,6,07,07,2,,N,,032222,81,9,4.0,4,.,.,.,0.0,.,.,.,,,,0,81,27,,,.,BLOB,1,1,..,,Y,3,,0,0,0,0,,,,2022-03-22,,,,,,
22LA01504,22,S3761,12,,e1,L0000,70,1.0,1,43,PC,4,0,Y,,032322,82,5,4.0,2,2,0,2,11.3,5,2,X0093,84,,LR,,,,,,.,.,8,2,..,,J,1,,1,1,1,1,1,1.0,79,2022-03-23,0.0,33,123,2,,
22LA01505,22,Z5550,83,,BL,A0901,06,4.0,4,BL,BL,1,0,Y,,032422,83,5,4.5,3,3,0,2,14.6,9,1,X0169,84,,BL,,,,,,.,.,1,1,..,,Y,1,,1,1,1,1,1,1.0,109,2022-03-24,0.0,46,123,2,,
22LA01506,22,Z7553,83,,21,Z6650,83,2.0,2,SY,CT,1,0,N,,032422,83,5,4.5,3,2,0,3,13.5,5,1,L3513,70,,PC,,,,,,.,UGLY,1,1,..,OR,Y,1,,1,1,1,1,1,1.0,102,2022-03-24,0.02,47,125,H,,
22LA01507,22,Z6428,83,,BL,A0901,06,3.0,3,BL,BL,1,0,Y,T,032422,83,9,4.0,3,3,0,2,12.5,9,1,X0170,84,,BL,,,,,,.,.,1,1,..,,Y,1,,1,1,3,1,1,1.0,92,2022-03-24,0.0,30,123,2,,
22LA01508,22,Z6428,83,,BL,A0901,06,3.0,3,BL,BL,1,0,Y,T,032422,83,9,4.0,3,3,0,2,10.3,9,1,X0171,84,,BL,,,,,,.,.,1,1,..,,Y,2,,0,0,0,1,1,1.0,68,2022-03-24,0.0,18,123,W,,
22LA01509,22,Z6428,83,,BL,A0901,06,3.0,3,BL,BL,1,0,Y,T,032422,83,9,4.0,3,2,0,2,8.0,9,1,X0172,84,,BL,7,191,97,,,.,.,1,1,..,,Y,3,,0,0,0,1,,,,2022-03-24,0.0,20,123,2,,
22LA01510,22,L2321,70,,25,L2280,70,3.0,3,PC,PC,1,,N,,032422,83,8,3.0,3,2,0,4,11.6,5,1,L3514,70,,PC,,,,,,NOT.PUSHING,2ND,7,4,..,OR,Y,1,,1,1,2,1,1,1.0,111,2022-03-24,0.011,51,125,H,,
22LA01511,22,L2321,70,,25,L2280,70,3.0,3,PC,PC,1,,N,,032422,83,8,3.0,3,1,0,2,12.2,5,1,L3515,70,,PC,6,85,54,,,.,1ST.WEAK.FLOPPY,7,4,..,OR,Y,2,,0,0,0,1,,,,2022-03-24,0.011,,,,,
22LA01512,22,L2275,70,,27,L2447,70,3.0,3,PC,PC,1,0,N,,032422,83,5,4.0,3,2,0,2,16.8,5,1,L3516,70,,PC,,,,,,.,NICE LAMB,1,1,..,OR,Y,1,,1,1,1,1,1,1.0,106,2022-03-24,0.015,57,125,H,,
22LA01513,22,T7877,45,,e5,Z0000,83,1.0,1,02,97,4,7,Y,,032422,83,8,3.0,2,2,0,2,11.3,5,1,X0173,84,,20,6,137,19,,,BOTH.FULL,1ST.Resp,2,2,..,,Y,1,,1,1,2,1,,,,2022-03-24,0.0,25,123,2,,
22LA01514,22,T7877,45,,e5,Z0000,83,1.0,1,02,97,4,7,Y,,032422,83,8,3.0,2,2,0,3,9.1,5,1,X0174,84,,20,,,,,,.,2ND,1,1,..,,Y,2,,0,0,0,1,1,1.0,88,2022-03-24,0.0,28,123,2,,
22LA01515,22,Z5644,83,,10,Z7480,83,4.0,4,97,97,1,0,N,,032422,83,5,3.0,3,1,0,2,15.9,6,1,X0175,84,A,97,,,,,,.,NO.R.NUT,1,1,..,RPS,J,1,,1,1,1,1,1,1.0,119,2022-03-24,0.014,46,124,H,,
22LA01516,22,T7524,45,,46,T7329,45,2.0,2,02,02,2,7,N,,032422,83,8,2.5,0,2,0,2,10.5,1,1,T8007,45,,02,3,84,93,S0771,-,.,1ST.THIN,1,1,..,,J,1,,1,1,2,1,,,,2022-03-24,0.025,,,,,
22LA01517,22,T7524,45,,46,T7329,45,2.0,2,02,02,2,7,N,,032422,83,8,2.5,0,1,.,.,13.0,2,1,T8008,45,,02,6,84,80,,,.,2ND.BR.EARS,8,1,..,,J,2,,0,0,0,1,,,,2022-03-24,0.025,,,,,
22LA01518,22,S0771,12,,71,S3138,12,6.0,6,07,07,2,,N,,032422,83,9,3.0,1,3,0,2,7.6,1,1,S4044,12,,07,6,88,19,,8,.,1ST.THINBroncho,7,1,..,GRN,J,1,,1,1,3,1,,,,2022-03-24,0.055,,,,,
22LA01519,22,S0771,12,,71,S3138,12,6.0,6,07,07,2,,N,,032422,83,9,3.0,1,2,.,.,8.5,1,1,S4045,12,,07,6,84,66,T8007,+,.,2ND.EUTH.FX.RIB,7,1,..,GRN,J,2,,0,0,0,1,,,,2022-03-24,0.055,,,,,
22LA01520,22,S0771,12,,71,S3138,12,6.0,6,07,07,2,,N,,032422,83,9,3.0,1,1,.,.,6.5,1,1,.,,,,0,83,27,,,.,3RD.2@ONCE,7,1,..,GRN,J,3,,0,0,0,0,,,,2022-03-24,,,,,,
22LA01521,22,S1024,12,,64,S3022,12,6.0,6,07,43,2,0,N,T,032422,83,9,3.0,3,3,0,3,11.4,1,1,S4046,12,,07,,,,,,.,.,1,1,..,GRN,J,1,,1,1,3,1,1,1.0,84,2022-03-24,0.01,22,123,W,,
22LA01522,22,S1024,12,,64,S3022,12,6.0,6,07,43,2,0,N,T,032422,83,9,3.0,3,2,0,4,8.6,1,1,S4047,12,,07,,,,,,.,.,1,1,..,GRN,J,2,,0,0,0,1,1,1.0,73,2022-03-24,0.01,25,123,2,,
22LA01523,22,S1024,12,,64,S3022,12,6.0,6,07,43,2,0,N,T,032422,83,9,3.0,3,1,0,3,11.4,1,1,S4048,12,,07,,,,,,.,.,1,1,..,GRN,J,3,,0,0,0,1,1,1.0,96,2022-03-24,0.01,34,123,2,,
22LA01524,22,Z7496,83,A,13,Z7702,83,2.0,2,97,97,1,,N,,032422,83,8,2.0,3,1,0,2,14.6,6,1,X0176,84,A,97,,,,,,.,1ST.NICE,1,1,..,RPR,J,1,,1,1,2,1,1,1.0,103,2022-03-24,0.01,46,124,H,,
22LA01525,22,Z7496,83,A,13,Z7702,83,2.0,2,97,97,1,,N,,032422,83,8,2.0,3,3,0,2,8.4,6,1,X0177,84,A,97,6,85,54,,8,.,THIN.WEAK.ADR,7,2,..,RPR,J,2,,0,0,0,1,,,,2022-03-24,0.01,,,,,
22LA01526,22,L2284,70,,33,L2672,70,3.0,3,PC,PC,1,0,N,,032422,83,8,4.0,2,1,0,3,16.1,5,1,L3517,70,,PC,,,,,,.,.,1,1,..,OR,J,1,,1,1,2,1,1,1.0,111,2022-03-24,0.006,54,125,H,,
22LA01527,22,L2284,70,,33,L2672,70,3.0,3,PC,PC,1,0,N,,032422,83,8,4.0,2,1,0,3,14.2,5,1,L3518,70,,PC,,,,,,.,.,1,1,..,OR,J,2,,0,0,0,1,1,1.0,127,2022-03-24,0.006,52,125,H,,
22LA01528,22,Z9086,83,A,e4,Z0000,83,1.0,1,97,97,4,0,Y,,032422,83,8,3.0,2,2,0,2,10.4,6,1,X0178,84,A,97,,,,,,BOTH.FULL,.,1,1,..,PUR,J,1,,1,1,2,1,1,1.0,79,2022-03-24,0.0,32,125,H,,
22LA01529,22,Z9086,83,A,e4,Z0000,83,1.0,1,97,97,4,0,Y,,032422,83,8,3.0,2,3,0,2,10.3,6,1,X0179,84,A,97,,,,,,.,.,1,1,..,PUR,J,2,,0,0,0,1,1,1.0,91,2022-03-24,0.0,39,125,H,,
22LA01530,22,Z9342,83,,e4,Z0000,83,1.0,1,TS,97,4,0,Y,,032422,83,8,3.0,2,2,0,2,12.0,5,1,X0180,84,,00,6,119,66,,,BOTH.FULL,LameNotHealing,1,1,..,OR,J,1,,1,1,2,1,,,,2022-03-24,0.0,,,,,
22LA01531,22,Z9342,83,,e4,Z0000,83,1.0,1,TS,97,4,0,Y,,032422,83,8,3.0,2,2,R,2,10.9,5,1,X0181,84,,00,,,,,,.,.,1,1,..,OR,J,2,,0,0,0,1,1,1.0,108,2022-03-24,0.0,35,125,H,,
22LA01532,22,T7647,45,,49,T7543,45,2.0,2,02,02,2,0,N,,032422,83,6,3.0,2,1,0,3,11.4,1,1,T8009,45,,02,,,,,,SM.BAG,1ST.2@ONCE,7,1,..,,J,1,,1,1,2,1,1,1.0,107,2022-03-24,0.017,46,123,2,,
22LA01533,22,T7647,45,,49,T7543,45,2.0,2,02,02,2,0,N,,032422,83,6,3.0,2,1,.,.,7.0,1,1,.,,,,0,83,27,,,.,2ND.2@ONCE,7,1,..,,J,2,,0,0,0,0,,,,2022-03-24,,,,,,
22LA01534,22,L2389,70,,25,L2280,70,3.0,3,PC,PC,1,0,N,,032422,83,8,3.5,3,2,0,2,15.5,5,1,L3519,70,,PC,,,,,,.,1ST,8,3,..,OR,J,1,,1,1,2,1,1,1.0,113,2022-03-24,0.01,41,125,H,,
22LA01535,22,L2389,70,,25,L2280,70,3.0,3,PC,PC,1,0,N,,032422,83,8,3.5,3,1,0,4,14.6,5,1,L3520,70,,PC,,,,,,.,2ND,8,3,..,OR,J,2,,0,0,0,1,1,1.0,118,2022-03-24,0.01,53,125,H,,
22LA01536,22,S0934,12,,65,S3035,12,6.0,6,07,07,2,0,N,,032422,83,8,4.5,3,2,0,2,10.9,1,1,S4049,12,,07,,,,,,.,.,1,1,..,GRN,J,1,,1,1,2,1,1,1.0,99,2022-03-24,0.046,36,123,2,,
22LA01537,22,S0934,12,,65,S3035,12,6.0,6,07,07,2,0,N,,032422,83,8,4.5,3,2,.,.,6.5,1,1,S4050,12,,07,6,84,46,,,.,LAID.ON,1,1,..,GRN,J,2,,0,0,0,1,,,,2022-03-24,0.046,,,,,
22LA01538,22,K5398,64,,2,K5356,64,2.0,2,06,06,1,,N,,032422,83,8,3.0,2,1,0,2,14.4,1,1,K5493,64,,06,,,,,,.,.,1,1,..,,J,1,,1,1,2,1,1,1.0,91,2022-03-24,0.001,32,123,2,,
22LA01539,22,K5398,64,,2,K5356,64,2.0,2,06,06,1,,N,,032422,83,8,3.0,2,1,0,3,14.4,1,1,K5494,64,,06,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,1,1.0,73,2022-03-24,0.001,30,123,2,,
22LA01540,22,S1730,12,,62,S2784,12,4.0,4,07,07,2,,N,,032422,83,9,2.5,3,1,0,4,11.5,1,1,S4051,12,,07,,,,,,.,1ST.2LEGSBACK,7,4,..,,J,1,,1,1,3,1,1,1.0,100,2022-03-24,0.018,37,123,2,,
22LA01541,22,S1730,12,,62,S2784,12,4.0,4,07,07,2,,N,,032422,83,9,2.5,3,1,.,.,6.0,1,1,.,,,,1,83,44,,,.,2ND.2@ONCE,7,4,..,,J,2,,0,0,0,0,,,,2022-03-24,,,,,,
22LA01542,22,S1730,12,,62,S2784,12,4.0,4,07,07,2,,N,,032422,83,9,2.5,3,2,.,.,10.0,8,1,.,,,,1,83,44,,,.,3RD.2@ONCE,7,4,..,,J,3,,0,0,0,0,,,,2022-03-24,,,,,,
22LA01543,22,S2141,12,,57,S2555,12,3.0,3,42,07,2,0,N,,032422,83,8,3.0,3,2,0,2,12.8,1,1,S4052,12,,43,,,,,,RSHD.VLTS,.,1,1,..,,J,1,,1,1,2,1,1,1.0,78,2022-03-24,0.01,34,123,2,,
22LA01544,22,S2141,12,,57,S2555,12,3.0,3,42,07,2,0,N,,032422,83,8,3.0,3,1,0,2,12.3,1,1,S4053,12,,43,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,1,1.0,57,2022-03-24,0.01,26,123,2,,
22LA01545,22,L2240,70,,25,L2280,70,3.0,3,PC,PC,1,0,N,,032422,83,8,3.0,3,3,2,4,15.0,5,1,L3521,70,,PC,,,,,,.,.,1,1,..,OR,J,1,,1,1,2,1,1,1.0,140,2022-03-24,0.0,52,125,H,,
22LA01546,22,L2240,70,,25,L2280,70,3.0,3,PC,PC,1,0,N,,032422,83,8,3.0,3,1,0,2,13.9,5,3,L3522,70,,PC,6,112,42,,,.,AbomasitisClost,1,1,..,OR,J,2,,0,0,0,1,,,,2022-03-24,0.0,,,,,
22LA01547,22,A0590,06,,36,A0678,06,3.0,3,30,30,1,,N,,032422,83,9,3.0,3,2,0,2,9.4,1,1,A1710,06,,30,6,189,42,,,.,1ST Sick,4,4,..,,J,1,,1,1,3,1,,,,2022-03-24,0.044,29,123,H,,
22LA01548,22,A0590,06,,36,A0678,06,3.0,3,30,30,1,,N,,032422,83,9,3.0,3,2,0,2,8.5,1,1,A1711,06,,30,3,84,93,,8,.,2ND,1,1,..,,J,2,,0,0,0,1,,,,2022-03-24,0.044,,,,,
22LA01549,22,A0590,06,,36,A0678,06,3.0,3,30,30,1,,N,,032422,83,9,3.0,3,2,0,2,10.0,1,1,A1712,06,,30,,,,,,.,3RD,1,1,..,,J,3,,0,0,0,1,1,1.0,91,2022-03-24,0.044,31,123,H,,
22LA01550,22,L1800,70,,29,L2480,70,6.0,6,PC,PC,1,0,N,,032422,83,8,3.0,2,1,0,4,13.4,5,1,L3523,70,,PC,,,,,,.,.,1,1,..,OR,J,1,,1,1,2,1,1,1.0,84,2022-03-24,0.01,35,125,H,,
22LA01551,22,L1800,70,,29,L2480,70,6.0,6,PC,PC,1,0,N,,032422,83,8,3.0,2,1,0,2,11.4,5,1,L3524,70,,PC,,,,,,.,.,1,1,..,OR,J,2,,0,0,0,1,1,1.0,71,2022-03-24,0.01,31,125,H,,
22LA01552,22,Z9220,83,,e1,L0000,70,1.0,1,80,PC,4,7,Y,,032422,83,8,4.0,3,3,0,2,9.9,5,1,X0182,84,,00,,,,,,.,.,1,1,..,,J,1,,1,1,2,1,1,1.0,107,2022-03-24,0.0,41,123,2,,
22LA01553,22,Z9220,83,,e1,L0000,70,1.0,1,80,PC,4,7,Y,,032422,83,8,4.0,3,3,0,2,8.5,5,1,X0183,84,,00,3,84,93,,8,.,.,1,1,..,,J,2,,0,0,0,1,,,,2022-03-24,0.0,,,,,
22LA01554,22,Z8636,83,,e1,L0000,70,1.0,1,00,PC,4,0,Y,,032422,83,5,4.0,3,2,0,2,12.0,5,1,X0184,84,,00,,,,,,.,.,1,1,..,,J,1,,1,1,1,1,1,1.0,92,2022-03-24,0.0,34,123,2,,
22LA01555,22,S1350,12,,66,S3036,12,5.0,5,07,07,2,0,N,,032422,83,8,3.0,3,2,0,3,11.4,1,1,S4054,12,,07,,,,,,.,.,1,1,..,RGR,J,1,,1,1,2,1,1,1.0,62,2022-03-24,0.019,24,123,2,,
22LA01556,22,S1350,12,,66,S3036,12,5.0,5,07,07,2,0,N,,032422,83,8,3.0,3,2,L,3,12.0,1,1,S4055,12,,07,,,,,,.,.,1,1,..,RGR,J,2,,0,0,0,1,1,1.0,62,2022-03-24,0.019,23,123,2,,
22LA01557,22,A1169,06,,e5,Z0000,83,1.0,1,30,97,4,0,Y,,032522,84,8,3.0,3,2,0,2,9.7,5,1,X0185,84,,80,,,,,,.,.,1,1,..,,J,1,,1,1,2,1,1,1.0,73,2022-03-25,0.0,26,123,2,,
22LA01558,22,A1169,06,,e5,Z0000,83,1.0,1,30,97,4,0,Y,,032522,84,8,3.0,3,3,0,4,10.4,5,1,X0186,84,,80,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,1,1.0,86,2022-03-25,0.0,31,123,2,,
22LA01559,22,A0350,06,,34,A0397,06,3.0,3,30,30,1,0,N,,032522,84,9,4.0,3,1,0,2,10.4,1,1,A1713,06,,30,,,,,,.,.,1,1,..,,J,1,,1,1,3,1,1,1.0,96,2022-03-25,0.046,39,123,2,,
22LA01560,22,A0350,06,,34,A0397,06,3.0,3,30,30,1,0,N,,032522,84,9,4.0,3,2,0,2,7.7,1,3,A1714,06,,30,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,1,1.0,86,2022-03-25,0.046,28,123,2,,
22LA01561,22,A0350,06,,34,A0397,06,3.0,3,30,30,1,0,N,,032522,84,9,4.0,3,3,0,2,5.6,1,1,A1715,06,,30,3,84,93,,8,.,.,1,1,..,,J,3,,0,0,0,1,,,,2022-03-25,0.046,,,,,
22LA01562,22,S2272,12,,58,S2717,12,3.0,3,42,07,2,0,N,,032522,84,8,3.0,1,2,0,2,12.3,1,3,S4056,12,,43,,,,,,.,.,1,1,..,,J,1,,1,1,2,1,1,1.0,93,2022-03-25,0.007,41,123,2,,
22LA01563,22,S2272,12,,58,S2717,12,3.0,3,42,07,2,0,N,,032522,84,8,3.0,1,2,L,2,9.5,1,3,S4057,12,,43,3,84,93,,8,.,THIN,1,1,..,,J,2,,0,0,0,1,,,,2022-03-25,0.007,,,,,
22LA01564,22,Z5655,83,A,13,Z7702,83,4.0,4,97,97,1,0,N,,032522,84,8,3.0,3,2,0,2,15.0,6,1,X0187,84,A,97,,,,,,.,DUMB,1,1,..,PUR,J,1,,1,1,2,1,1,1.0,102,2022-03-25,0.016,50,125,H,,
22LA01565,22,Z5655,83,A,13,Z7702,83,4.0,4,97,97,1,0,N,,032522,84,8,3.0,3,2,2,2,15.3,6,1,X0188,84,A,97,,,,,,.,.,1,1,..,PUR,J,2,,0,0,0,1,1,1.0,98,2022-03-25,0.016,45,125,H,,
22LA01566,22,S1190,12,,55,S1967,12,5.0,5,07,07,2,0,N,,032522,84,5,4.5,3,2,0,2,13.5,1,1,S4058,12,,07,,,,,,RTITLG,.,2,4,..,GRN,J,1,,1,1,1,1,1,1.0,91,2022-03-25,0.035,36,123,2,,
22LA01567,22,T7144,45,,54,T7690,00,4.0,4,02,02,2,0,N,,032522,84,8,4.0,3,1,0,4,10.9,1,1,T8010,45,,02,,,,,,.,.,1,1,..,RGR,J,1,,1,1,2,1,1,1.0,95,2022-03-25,0.0,33,123,2,,
22LA01568,22,T7144,45,,54,T7690,00,4.0,4,02,02,2,0,N,,032522,84,8,4.0,3,2,0,4,10.1,1,1,T8011,45,,02,,,,,,.,.,1,1,..,RGR,J,2,,0,0,0,1,1,1.0,80,2022-03-25,0.0,29,123,2,,
22LA01569,22,S2996,12,,55,S1967,12,2.0,2,07,07,2,,N,,032522,84,8,3.0,3,2,R,2,11.9,1,1,S4059,12,,07,,,,,,.,.,1,1,..,RED,J,1,,1,1,2,1,1,1.0,80,2022-03-25,0.068,35,123,2,,
22LA01570,22,S2996,12,,55,S1967,12,2.0,2,07,07,2,,N,,032522,84,8,3.0,3,1,0,2,10.5,1,1,S4060,12,,07,,,,,,.,.,1,1,..,RED,J,2,,0,0,0,1,1,1.0,95,2022-03-25,0.068,31,123,2,,
22LA01571,22,S3400,12,,e4,Z0000,83,1.0,1,07,97,4,0,Y,,032522,84,7,2.5,1,1,.,.,6.0,5,1,X0189,84,,10,6,84,01,,,.,.,1,1,..,,J,1,,1,1,2,1,,,,2022-03-25,0.0,,,,,
22LA01572,22,S3400,12,,e4,Z0000,83,1.0,1,07,97,4,0,Y,,032522,84,7,2.5,1,1,.,.,8.0,5,1,.,,,,1,84,44,,,.,.,1,1,..,,J,2,,0,0,0,0,,,,2022-03-25,0.0,,,,,
22LA01573,22,L2104,70,,31,L2596,70,4.0,4,PC,PC,1,0,N,,032522,84,8,4.0,3,2,0,4,12.3,5,1,L3525,70,,PC,,,,,,.,.,1,1,..,OR,J,1,,1,1,2,1,1,1.0,97,2022-03-25,0.009,41,125,H,,
22LA01574,22,L2104,70,,31,L2596,70,4.0,4,PC,PC,1,0,N,,032522,84,8,4.0,3,2,0,2,14.1,5,1,L3526,70,,PC,,,,,,.,.,1,1,..,OR,J,2,,0,0,0,1,1,1.0,98,2022-03-25,0.009,47,125,H,,
22LA01575,22,S0955,12,,57,S2555,12,6.0,6,07,07,2,0,N,,032522,84,5,5.0,3,2,0,2,13.5,1,1,S4061,12,,07,,,,,,.,.,1,1,..,RGR,J,1,,1,1,1,1,1,1.0,98,2022-03-25,0.019,43,123,2,,
22LA01576,22,A0103,06,,38,A0792,06,4.0,4,30,30,1,,N,,032522,84,5,4.5,3,3,0,2,12.2,1,1,A1716,06,,30,,,,,,.,.,1,1,..,,J,1,,1,1,1,1,1,1.0,104,2022-03-25,0.036,35,123,2,,
22LA01577,22,T6469,45,,51,T7618,45,6.0,6,02,02,2,,N,,032522,84,8,4.0,3,2,0,2,11.0,1,3,T8012,45,,02,,,,,,.,.,1,1,..,RED,J,1,,1,1,2,1,1,1.0,81,2022-03-25,0.043,28,123,2,,
22LA01578,22,T6469,45,,51,T7618,45,6.0,6,02,02,2,,N,,032522,84,8,4.0,3,1,0,2,12.6,1,1,T8013,45,,02,,,,,,.,.,1,1,..,RED,J,2,,0,0,0,1,1,1.0,92,2022-03-25,0.043,31,123,2,,
22LA01579,22,Z7858,83,,21,Z6650,83,2.0,2,SY,CT,1,0,N,,032522,84,8,4.0,3,1,0,4,10.4,5,1,L3527,70,,PC,,,,,,.,.,1,1,..,OR,J,1,,1,1,2,1,1,1.0,83,2022-03-25,0.022,31,125,H,,
