ID10,UID,YR,DAM,DBRD,LNDAM,BPEN,SIRE,SBRD,AGE,ADAM,STMD,STMS,BGRP,RGRP,CUT,TRT,BDAY,DAYBRN,TB,MILK,SEX,BRWT,CLR,JAW,LAMB,LBRD,LINE,STM,DISP,DAYDIS,CAUSE,FONO,FOPU,ERMK,LRMK,DYST,DEPTH,ABN,LOT,SHED,CDNO,SPEC,Y1,Y2,Y3,Y4,Y5A,Y5,Y6,DATEBN,INBRL,APRLWT,ADAY,BAND,JUWT,JDAY
2010828676,10LA00677,10,X3440,82,97,5,K4090,64,4.0,4,97,06,1,0,N,.,032210,81,9,2,2,11.1,5,1,X8676,82,,CS,,0,,,,.,4TEATS,1,1,..,.,J,2,,0,0,0,1,1,1.0,87,2010-03-22,0.0,32,116,H,0,0
2010828677,10LA00678,10,X3440,82,97,5,K4090,64,4.0,4,97,06,1,0,N,.,032210,81,9,2,1,11.5,5,1,X8677,82,,CS,,0,,H2682,-,.,NICE LAMB,1,1,..,.,J,3,,0,0,0,1,1,0.5,81,2010-03-22,0.0,33,118,H,0,0
2010828678,10LA00679,10,X0266,82,00,19,X5886,82,7.0,7,00,BL,1,0,Y,.,032210,81,8,3,2,14.0,9,1,X8678,82,,BL,,0,,,,WARTYTEATS,NICE LAMB,1,1,..,BLK,J,1,,1,1,2,1,1,1.0,94,2010-03-22,0.0,39,116,2,81,181
2010828679,10LA00680,10,X0266,82,00,19,X5886,82,7.0,7,00,BL,1,0,Y,.,032210,81,8,3,2,13.0,9,1,X8679,82,,BL,,0,,,,.,E R EYE,1,1,..,BLK,J,2,,0,0,0,1,1,1.0,71,2010-03-22,0.0,30,116,2,73,181
2010700105,10LA00681,10,X5080,82,00,16,X6090,82,3.0,3,SC,T3,1,0,N,.,032210,81,8,2,1,14.9,8,1,L0105,70,,PC,,0,,,,.,NICE LAMB,1,1,..,SxC,J,1,,1,1,2,1,1,1.0,87,2010-03-22,0.01,35,118,1,80,180
2010700106,10LA00682,10,X5080,82,00,16,X6090,82,3.0,3,SC,T3,1,0,N,.,032210,81,8,2,2,9.5,5,1,L0106,70,,PC,,0,,,,.,.,1,1,..,SxC,J,2,,0,0,0,1,1,1.0,66,2010-03-22,0.01,21,118,1,52,180
2010700107,10LA00683,10,X6641,82,99,9,X6950,82,2.0,2,C3,S3,1,0,N,.,032210,81,8,2,1,11.4,5,1,L0107,70,,PC,,0,,,,SUCKLSIDEMORE,E L EYE,1,1,..,CTS,J,1,,1,1,2,1,1,1.0,104,2010-03-22,0.008,43,118,1,91,180
2010700108,10LA00684,10,X6641,82,99,9,X6950,82,2.0,2,C3,S3,1,0,N,.,032210,81,8,2,2,11.7,5,1,L0108,70,,PC,6,84,19,,,.,NICE LAMB,1,1,..,CTS,J,2,,0,0,0,1,0,0.0,0,2010-03-22,0.008,0,0,,0,0
2010700109,10LA00685,10,X7049,82,99,e14,X6816,82,2.0,2,00,S3,4,0,N,.,032210,81,8,2,1,13.0,2,1,L0109,70,,PC,,0,,,,.,STMD=00--CULL?,1,1,..,CTS,J,1,,1,1,2,1,1,1.0,76,2010-03-22,0.031,21,118,1,61,180
2010700110,10LA00686,10,X7049,82,99,e14,X6816,82,2.0,2,00,S3,4,0,N,.,032210,81,8,2,2,10.1,3,1,L0110,70,,PC,6,92,23,,,.,4TEATS,1,1,..,CTS,J,2,,0,0,0,1,0,0.0,0,2010-03-22,0.031,0,0,,0,0
2010700111,10LA00687,10,X2986,82,00,18,X5716,82,4.0,4,SC,T3,1,0,N,.,032210,81,5,3,1,10.5,5,1,L0111,70,,PC,,0,,,,.,.,1,1,..,SxC,J,1,,1,1,1,1,1,1.0,95,2010-03-22,0.006,39,118,1,76,180
2010828680,10LA00688,10,K3840,64,6T,13,   27,00,3.0,3,06,Tx,1,0,N,.,032210,81,8,3,2,11.5,1,1,X8680,82,,TC,,0,,,,.,4TEATS,8,3,..,Ter,J,1,,1,1,2,1,1,1.0,57,2010-03-22,0.0,24,118,1,49,180
2010828681,10LA00689,10,K3840,64,6T,13,   27,00,3.0,3,06,Tx,1,0,N,.,032210,81,8,3,1,12.4,1,1,X8681,82,,TC,,0,,,,.,4TEATS,1,1,..,Ter,J,2,,0,0,0,1,1,1.0,88,2010-03-22,0.0,25,118,1,69,180
2010055563,10LA00690,10,H4715,05,88,e17,H3967,05,1.0,1,30,30,4,0,Y,.,032210,81,8,0,2,6.7,1,1,H5563,05,,30,6,81,27,,,NO MILK,PREMATURE,1,1,..,.,J,1,,1,1,2,0,0,0.0,0,2010-03-22,0.065,0,0,,0,0
2010055564,10LA00691,10,H4715,05,88,e17,H3967,05,1.0,1,30,30,4,0,Y,.,032210,81,8,0,3,6.7,1,1,H5564,05,,30,6,81,27,,,.,PREMATURE,1,1,..,.,J,2,,0,0,0,0,0,0.0,0,2010-03-22,0.065,0,0,,0,0
D10LA00692,10LA00692,10,Z9546,81,00,BRT,X0000,82,7.0,7,33,00,5,0,Y,.,032210,81,5,2,2,0.0,.,.,.,,,,5,84,95,X8628,+,.,#5 FOR STUDY,1,1,..,HMP,J,1,,1,1,1,1,0,0.5,0,2010-03-22,0.0,0,0,,0,0
D10LA00693,10LA00693,10,3085,30,00,BRT,X0000,82,7.0,7,33,00,5,0,Y,.,032210,81,9,2,1,0.0,.,.,.,,,,5,84,95,T3042,+,LSIDEHARDER,#6 FOR STUDY,1,1,..,HMP,J,1,,1,1,3,1,0,0.5,0,2010-03-22,0.0,0,0,,0,0
D10LA00694,10LA00694,10,3085,30,00,BRT,X0000,82,7.0,7,33,00,5,0,Y,.,032210,81,9,2,1,0.0,.,.,.,,,,5,84,95,,,.,#7 FOR STUDY,1,1,..,HMP,J,2,,0,0,0,1,0,0.0,0,2010-03-22,0.0,0,0,,0,0
D10LA00695,10LA00695,10,3085,30,00,BRT,X0000,82,7.0,7,33,00,5,0,Y,.,032210,81,9,2,1,0.0,.,.,.,,,,5,84,95,,,.,#8 FOR STUDY,1,1,..,HMP,J,3,,0,0,0,1,0,0.0,0,2010-03-22,0.0,0,0,,0,0
2010828682,10LA00696,10,K3397,64,6T,10,X5398,82,5.0,5,06,TC,1,0,N,.,032210,81,8,3,1,13.6,1,1,X8682,82,,CM,6,97,23,,,LT,4TEATSBRNEARS,1,1,..,Ter,J,1,,1,1,2,1,0,0.0,0,2010-03-22,0.016,0,0,,0,0
2010828683,10LA00697,10,K3397,64,6T,10,X5398,82,5.0,5,06,TC,1,0,N,.,032210,81,8,3,2,12.2,1,1,X8683,82,,CM,,0,,,,.,4TEATSBRNEARS,1,1,..,Ter,J,2,,0,0,0,1,1,1.0,81,2010-03-22,0.016,31,118,1,70,180
2010453048,10LA00698,10,T1980,45,48,33,T1615,45,2.0,2,02,02,1,0,Y,.,032210,81,8,2,2,8.2,1,1,T3048,45,,02,6,118,23,,,.,3 TEATS,1,1,..,.,J,1,,1,1,2,1,0,0.0,0,2010-03-22,0.081,10,118,1,0,0
2010453049,10LA00699,10,T1980,45,48,33,T1615,45,2.0,2,02,02,1,0,Y,.,032210,81,8,2,2,8.3,1,1,T3049,45,,02,3,85,93,,,.,.,1,1,..,.,J,2,,0,0,0,1,0,0.0,0,2010-03-22,0.081,0,0,,0,0
2010828684,10LA00700,10,X7866,82,00,M1,K0000,64,1.0,1,R3,06,4,0,Y,.,032210,81,5,2,2,5.2,1,1,X8684,82,,00,6,81,27,,,DRY,PREMATURE,1,1,..,MP,J,1,,1,1,1,0,0,0.0,0,2010-03-22,0.0,0,0,,0,0
2010700112,10LA00701,10,X7088,82,99,3,X3521,82,2.0,2,T3,SC,1,0,Y,.,032210,81,8,3,2,10.1,5,1,L0112,70,,PC,,0,,,,.,.,1,1,..,TSC,J,1,,1,1,2,1,1,1.0,73,2010-03-22,0.003,24,118,1,62,180
2010700113,10LA00702,10,X7088,82,99,3,X3521,82,2.0,2,T3,SC,1,0,Y,.,032210,81,8,3,3,11.6,2,1,L0113,70,,PC,7,179,97,,,.,.,1,1,..,TSC,J,2,,0,0,0,1,0,0.0,0,2010-03-22,0.003,23,118,1,0,0
2010453050,10LA00703,10,T1912,45,48,34,T1894,45,2.0,2,02,02,1,0,N,.,032210,81,5,3,1,12.5,1,1,T3050,45,,02,,0,,,,.,4TEATS,1,1,..,.,J,1,,1,1,1,1,1,1.0,76,2010-03-22,0.03,34,118,1,68,180
2010828685,10LA00704,10,X5376,82,00,11,X6042,82,3.0,3,TC,97,1,0,N,.,032210,81,5,3,2,14.6,5,1,X8685,82,,S3,7,220,97,,,.,4TEATS,1,1,..,TxC,J,1,,1,1,1,1,0,0.0,0,2010-03-22,0.0,33,118,1,75,180
2010828686,10LA00705,10,K3683,64,6T,10,X5398,82,4.0,4,06,TC,1,0,N,.,032210,81,8,3,1,13.2,1,1,X8686,82,,CM,,0,,,,LSIDEHRDNOSCK,4TEATS,1,1,..,Ter,J,1,,1,1,2,1,1,1.0,67,2010-03-22,0.022,22,118,1,51,180
2010828687,10LA00706,10,K3683,64,6T,10,X5398,82,4.0,4,06,TC,1,0,N,.,032210,81,8,3,2,13.7,1,1,X8687,82,,CM,,0,,,,.,4TEATS,1,1,..,Ter,J,2,,0,0,0,1,1,1.0,79,2010-03-22,0.022,29,118,1,70,180
D10LA00707,10LA00707,10,Z9924,81,00,BRT,X0000,82,7.0,7,33,00,5,0,Y,.,032210,81,9,2,1,0.0,1,1,.,,,,5,84,95,X8656,+,DRY,#11 FOR STUDY,5,4,..,HMP,J,1,,1,1,3,1,0,0.0,0,2010-03-22,0.0,0,0,,0,0
D10LA00708,10LA00708,10,Z9924,81,00,BRT,X0000,82,7.0,7,33,00,5,0,Y,.,032210,81,9,2,2,0.0,1,1,.,,,,5,84,95,,,.,#12 FOR STUDY,1,1,..,HMP,J,2,,0,0,0,1,0,0.0,0,2010-03-22,0.0,0,0,,0,0
D10LA00709,10LA00709,10,Z9924,81,00,BRT,X0000,82,7.0,7,33,00,5,0,Y,.,032210,81,9,2,1,0.0,1,1,.,,,,5,84,95,,,.,#13 FOR STUDY,1,1,..,HMP,J,3,,0,0,0,1,0,0.0,0,2010-03-22,0.0,0,0,,0,0
2010828688,10LA00710,10,H2805,05,00,BRT,X0000,82,4.0,4,33,00,5,0,Y,.,032210,81,5,3,2,12.5,5,1,X8688,82,,00,,0,,,,.,.,1,1,..,HMP,J,1,,1,1,1,1,1,1.0,104,2010-03-22,0.0,45,118,H,0,0
2010828689,10LA00711,10,H2952,05,00,BRT,X0000,82,3.0,3,33,00,5,0,Y,.,032210,81,8,3,3,11.4,5,1,X8689,82,,00,,0,,,,.,E L EYE3T,8,2,..,HMP,J,1,,1,1,2,1,1,1.0,114,2010-03-22,0.0,47,118,H,0,0
D10LA00712,10LA00712,10,H2952,05,00,BRT,X0000,82,3.0,3,33,00,5,0,Y,.,032210,81,8,3,1,0.0,1,1,.,,,,5,84,95,,,.,#14 FOR STUDY,1,1,..,HMP,J,2,,0,0,0,1,0,0.0,0,2010-03-22,0.0,0,0,,0,0
D10LA00713,10LA00713,10,R7905,11,00,M1,K0000,64,1.0,1,07,06,4,0,Y,.,032210,81,0,0,1,4.2,1,1,.,,,,0,81,27,,,ABORT DRY,ABORTION,3,4,..,MP,J,1,,1,1,1,0,0,0.0,0,2010-03-22,0.0,0,0,,0,0
2010828690,10LA00714,10,H2827,05,00,BRT,X0000,82,4.0,4,33,00,5,0,Y,.,032210,81,8,2,3,11.8,5,1,X8690,82,,00,,0,,,,.,E2E 4T,1,1,..,HMP,J,1,,1,1,2,1,1,1.0,86,2010-03-22,0.0,32,118,H,0,0
2010828691,10LA00715,10,H2827,05,00,BRT,X0000,82,4.0,4,33,00,5,0,Y,.,032210,81,8,2,2,11.2,5,1,X8691,82,,00,,0,,,,.,4TEATS,1,1,..,HMP,J,2,,0,0,0,1,1,1.0,82,2010-03-22,0.0,35,118,H,0,0
2010453051,10LA00716,10,T0599,45,48,36,T1926,45,5.0,5,02,02,1,0,Y,.,032210,81,8,3,3,11.7,1,1,T3051,45,,02,6,142,01,,,LOW MILK,.,1,1,..,.,Y,1,,1,1,2,1,0,0.0,0,2010-03-22,0.026,21,118,1,0,0
2010453052,10LA00717,10,T0599,45,48,36,T1926,45,5.0,5,02,02,1,0,Y,.,032210,81,8,3,3,10.2,1,1,T3052,45,,02,,0,,,,.,E R EYE,1,1,..,.,Y,2,,0,0,0,1,1,1.0,87,2010-03-22,0.026,24,118,1,78,180
2010453053,10LA00718,10,T1832,45,48,36,T1926,45,3.0,3,02,02,1,0,N,.,032210,81,8,3,2,13.0,1,1,T3053,45,,02,,0,,,,.,.,1,1,..,.,Y,1,,1,1,2,1,1,1.0,75,2010-03-22,0.052,22,118,1,60,180
2010453054,10LA00719,10,T1832,45,48,36,T1926,45,3.0,3,02,02,1,0,N,.,032210,81,8,3,2,12.5,1,1,T3054,45,,02,,0,,,,.,.,1,1,..,.,Y,2,,0,0,0,1,1,1.0,69,2010-03-22,0.052,22,118,1,53,180
2010453055,10LA00720,10,T9596,44,48,30,T1319,45,7.0,7,02,02,1,0,N,.,032210,81,5,3,3,14.7,1,6,T3055,45,,02,,0,,,,.,4TPARROTMOUTH,1,1,..,.,Y,1,,1,1,1,1,1,1.0,91,2010-03-22,0.051,34,118,1,75,180
2010828692,10LA00721,10,X2273,82,97,26,X5140,82,5.0,5,97,97,1,0,N,.,032210,81,5,3,1,14.8,6,2,X8692,82,,97,,0,,,,.,E R EYE,1,1,..,.,Y,1,,1,1,1,1,1,1.0,114,2010-03-22,0.095,45,116,H,0,0
2010828693,10LA00722,10,X6435,82,97,28,X6539,82,2.0,2,97,97,1,0,N,.,032210,81,8,2,1,11.9,6,1,X8693,82,,97,,0,,,,.,4TEATS,1,1,..,.,Y,1,,1,1,2,1,1,1.0,91,2010-03-22,0.01,30,116,H,0,0
2010828694,10LA00723,10,X6435,82,97,28,X6539,82,2.0,2,97,97,1,0,N,.,032210,81,8,2,2,10.4,6,1,X8694,82,,97,,0,,,,.,.,1,1,..,.,Y,2,,0,0,0,1,1,1.0,66,2010-03-22,0.01,24,116,H,0,0
2010828695,10LA00724,10,X7245,82,97,e9,X6202,82,1.0,1,97,97,4,0,N,.,032210,81,5,2,2,9.2,6,1,X8695,82,,97,,0,,,,.,SL WEAK,1,1,..,.,Y,1,,1,1,1,1,1,1.0,68,2010-03-22,0.034,24,116,H,0,0
2010453056,10LA00725,10,T2162,45,48,33,T1615,45,2.0,2,02,02,1,0,Y,.,032210,81,8,2,3,9.5,1,1,T3056,45,,02,,0,,,,.,4TEATS,1,1,..,.,Y,1,,1,1,2,1,1,1.0,63,2010-03-22,0.044,22,118,1,56,180
2010453057,10LA00726,10,T2162,45,48,33,T1615,45,2.0,2,02,02,1,0,Y,.,032210,81,8,2,3,10.0,1,1,T3057,45,,02,,0,,,,.,E L EYE,1,1,..,.,Y,2,,0,0,0,1,1,1.0,71,2010-03-22,0.044,19,118,1,58,180
2010453058,10LA00727,10,T1990,04,42,36,T1926,45,2.0,2,02,02,1,0,Y,.,032210,81,5,3,2,13.4,1,1,T3058,45,,02,,0,,,,SLSIDEMQRE,.,1,1,..,.,Y,1,,1,1,1,1,1,1.0,91,2010-03-22,0.0,38,118,1,88,180
D10LA00728,10LA00728,10,R5168,11,18,60,20371,00,6.0,6,07,RW,2,0,Y,.,032110,80,2,3,1,5.0,1,.,.,,,,0,80,27,T2982,+,LOW MILK,.,1,1,..,MP,J,1,,1,1,2,0,0,0.5,0,2010-03-21,0.0,0,0,,0,0
D10LA00729,10LA00729,10,R5168,11,18,60,20371,00,6.0,6,07,RW,2,0,Y,.,032110,80,2,3,.,3.0,,.,.,,,,0,80,27,,,.,.,1,1,..,MP,J,2,,0,0,0,0,0,0.0,0,2010-03-21,0.0,0,0,,0,0
D10LA00730,10LA00730,10,H4711,05,00,M4,X0000,82,1.0,1,30,SC,4,0,Y,.,032210,81,2,.,2,5.5,1,.,.,,,,1,81,44,,,.,.,.,.,..,MP,J,1,,1,1,2,0,0,0.0,0,2010-03-22,0.0,0,0,,0,0
D10LA00731,10LA00731,10,H4711,05,00,M4,X0000,82,1.0,1,30,SC,4,0,Y,.,032210,81,2,.,.,6.0,1,.,.,,,,1,81,44,,,.,.,.,.,..,MP,J,2,,0,0,0,0,0,0.0,0,2010-03-22,0.0,0,0,,0,0
D10LA00732,10LA00732,10,K4499,64,6,e5,K4312,64,1.0,1,06,06,4,0,N,.,032210,81,1,.,1,7.8,1,.,.,,,,1,81,44,,,.,.,4,3,..,.,J,1,,1,1,1,0,0,0.0,0,2010-03-22,0.065,0,0,,0,0
D10LA00733,10LA00733,10,R3030,11,18,58,  750,00,8.0,8,07,07,2,0,Y,.,032210,81,9,.,2,5.5,1,.,.,,,,1,81,44,,,DEAD,.,.,.,..,MP,J,1,,1,1,3,0,0,0.0,0,2010-03-22,0.0,0,0,,0,0
D10LA00734,10LA00734,10,R3030,11,18,58,  750,00,8.0,8,07,07,2,0,Y,.,032210,81,9,.,2,5.0,1,.,.,,,,1,81,44,,,.,.,.,.,..,MP,J,2,,0,0,0,0,0,0.0,0,2010-03-22,0.0,0,0,,0,0
D10LA00735,10LA00735,10,R3030,11,18,58,  750,00,8.0,8,07,07,2,0,Y,.,032210,81,9,.,2,5.3,1,.,.,,,,1,81,44,,,.,.,.,.,..,MP,J,3,,0,0,0,0,0,0.0,0,2010-03-22,0.0,0,0,,0,0
D10LA00736,10LA00736,10,K2068,64,6T,25,K4321,64,8.0,8,06,06,1,0,N,.,032010,79,5,.,2,0.0,1,,.,,,,1,79,44,,,DEAD,.,.,.,..,Ter,J,1,,1,1,1,0,0,0.0,0,2010-03-20,0.058,0,0,,0,0
D10LA00737,10LA00737,10,T2687,45,48,T2,,45,1.0,1,02,02,4,0,Y,.,032010,79,4,.,2,7.8,1,.,.,,,,1,79,44,,,DEAD,.,.,.,..,.,J,1,,1,1,2,0,0,0.0,0,2010-03-20,0.0,0,0,,0,0
D10LA00738,10LA00738,10,T2687,45,48,T2,,45,1.0,1,02,02,4,0,Y,.,032010,79,4,.,1,8.3,1,.,.,,,,1,79,44,,,.,.,.,.,..,.,J,2,,0,0,0,0,0,0.0,0,2010-03-20,0.0,0,0,,0,0
2010828696,10LA00739,10,H5059,05,00,M2,X0000,82,1.0,1,30,CS,4,0,Y,.,032210,81,8,2,3,8.9,5,1,X8696,82,,00,7,179,97,,,.,.,1,1,..,MP,Y,1,,1,1,2,1,0,0.0,0,2010-03-22,0.0,17,118,1,0,0
2010828697,10LA00740,10,H5059,05,00,M2,X0000,82,1.0,1,30,CS,4,0,Y,.,032210,81,8,2,2,9.7,1,1,X8697,82,,00,,0,,,,.,BLKREYELID,1,1,..,MP,Y,2,,0,0,0,1,1,1.0,60,2010-03-22,0.0,19,118,1,49,180
2010700114,10LA00741,10,X4918,82,00,18,X5716,82,3.0,3,SC,T3,1,0,N,.,032210,81,8,3,1,13.3,5,1,L0114,70,,PC,,0,,,,.,4TEATS,1,1,..,SxC,Y,1,,1,1,2,1,1,1.0,78,2010-03-22,0.006,28,118,1,61,180
2010700115,10LA00742,10,X4918,82,00,18,X5716,82,3.0,3,SC,T3,1,0,N,.,032210,81,8,3,1,12.6,2,1,L0115,70,,PC,,0,,,,.,NICE LAMB,1,1,..,SxC,Y,2,,0,0,0,1,1,1.0,93,2010-03-22,0.006,32,118,1,76,180
2010453059,10LA00743,10,T0774,45,48,39,T1982,45,4.0,4,02,02,1,0,N,.,032210,81,8,3,1,12.9,1,1,T3059,45,,02,7,179,97,,,.,.,1,1,..,.,Y,1,,1,1,2,1,0,0.0,0,2010-03-22,0.04,24,118,1,0,0
2010453060,10LA00744,10,T0774,45,48,39,T1982,45,4.0,4,02,02,1,0,N,.,032210,81,8,3,2,10.2,1,1,T3060,45,,02,,0,,,,.,4TEATS,1,1,..,.,Y,2,,0,0,0,1,1,1.0,73,2010-03-22,0.04,21,118,1,65,180
2010700116,10LA00745,10,X7545,82,99,e14,X6816,82,1.0,1,C3,S3,4,0,N,.,032210,81,5,3,3,12.6,5,6,L0116,70,,PC,,0,,,,.,NICECUTPARMTH,1,1,..,.,Y,1,,1,1,1,1,1,1.0,80,2010-03-22,0.005,27,118,1,66,180
2010700117,10LA00746,10,X5000,82,00,18,X5716,82,3.0,3,SC,T3,1,0,N,.,032210,81,8,3,2,12.3,2,1,L0117,70,,PC,,0,,,,SUCKRSIDEMORE,NICE LAMB,1,1,..,SxC,Y,1,,1,1,2,1,1,1.0,81,2010-03-22,0.014,34,118,1,73,180
2010700118,10LA00747,10,X5000,82,00,18,X5716,82,3.0,3,SC,T3,1,0,N,.,032210,81,8,3,1,11.2,5,1,L0118,70,,PC,,0,,,,.,4TEATS,1,1,..,SxC,Y,2,,0,0,0,1,1,1.0,61,2010-03-22,0.014,31,118,1,50,180
2010453061,10LA00748,10,T2239,45,48,38,T1960,45,2.0,2,02,02,1,0,N,.,032210,81,5,3,1,15.2,1,1,T3061,45,,02,,0,,,,.,NICE LAMB,1,1,..,.,Y,1,,1,1,1,1,1,1.0,103,2010-03-22,0.018,40,118,1,88,180
2010453062,10LA00749,10,T2144,45,48,40,T2028,45,2.0,2,02,02,1,0,N,.,032210,81,8,2,2,9.9,1,1,T3062,45,,02,,0,,,,SRSMORELSHARD,4TEATS,1,1,..,.,Y,1,,1,1,2,1,1,1.0,57,2010-03-22,0.066,20,118,1,47,180
2010453063,10LA00750,10,T2144,45,48,40,T2028,45,2.0,2,02,02,1,0,N,.,032210,81,8,2,2,9.1,1,1,T3063,45,,02,,0,,,,.,4TEATS,1,1,..,.,Y,2,,0,0,0,1,1,1.0,50,2010-03-22,0.066,17,118,1,43,180
2010644637,10LA00751,10,K3872,64,6T,23,K4107,64,3.0,3,06,06,1,0,N,.,032210,81,8,2,1,8.1,1,1,K4637,64,,06,,0,,,,WARTY TEATS,4TEATS,1,1,..,Ter,Y,1,,1,1,2,1,1,1.0,51,2010-03-22,0.054,12,118,1,35,180
2010644638,10LA00752,10,K3872,64,6T,23,K4107,64,3.0,3,06,06,1,0,N,.,032210,81,8,2,2,7.4,1,1,K4638,64,,06,6,99,23,,,.,.,1,1,..,Ter,Y,2,,0,0,0,1,0,0.0,0,2010-03-22,0.054,0,0,,0,0
2010828698,10LA00753,10,3083,30,00,BRT,X0000,82,7.0,7,33,00,5,0,Y,.,032210,81,8,2,2,11.2,5,1,X8698,82,,00,6,90,80,,,SLSMORERSHARD,.,1,1,..,HMP,Y,1,,1,1,2,1,0,0.0,0,2010-03-22,0.0,0,0,,0,0
2010828699,10LA00754,10,3083,30,00,BRT,X0000,82,7.0,7,33,00,5,0,Y,.,032210,81,8,2,2,12.4,5,1,X8699,82,,00,,0,,,,.,HAIRY,1,1,..,HMP,Y,2,,0,0,0,1,1,1.0,104,2010-03-22,0.0,48,118,H,0,0
2010828700,10LA00755,10,X6152,82,99,11,X6042,82,2.0,2,TC,97,1,0,N,.,032210,81,8,2,1,11.2,5,2,X8700,82,,S3,6,119,23,,,SUKRSIDEMORE,NICE LAMB,1,1,..,TC,Y,1,,1,1,2,1,0,0.0,0,2010-03-22,0.0,13,118,1,0,0
2010828701,10LA00756,10,X6152,82,99,11,X6042,82,2.0,2,TC,97,1,0,N,.,032210,81,8,2,2,11.3,5,1,X8701,82,,S3,,0,,,,.,4TEATS,1,1,..,TC,Y,2,,0,0,0,1,1,1.0,74,2010-03-22,0.0,25,118,1,63,180
2010453064,10LA00757,10,T0238,45,ID,30,T1319,45,5.0,5,02,02,1,0,N,.,032210,81,5,3,2,15.1,1,1,T3064,45,,02,,0,,,,BIGTITS,3 TEATS,1,1,..,.,Y,1,,1,1,1,1,1,1.0,90,2010-03-22,0.038,40,118,1,74,180
2010700119,10LA00758,10,X6523,82,99,7,X6617,82,2.0,2,T3,SC,1,0,N,.,032210,81,8,2,2,8.7,2,2,L0119,70,,PC,,0,,,,LOW MILK,.,1,1,..,TSC,Y,1,,1,1,2,1,1,1.0,53,2010-03-22,0.005,17,118,1,41,180
2010700120,10LA00759,10,X6523,82,99,7,X6617,82,2.0,2,T3,SC,1,0,N,.,032210,81,8,2,1,9.2,5,1,L0120,70,,PC,,0,,,,.,COLDMTHGRAFT?,1,1,..,TSC,Y,2,,0,0,0,1,1,1.0,70,2010-03-22,0.005,21,118,1,57,180
2010828702,10LA00760,10,X7309,82,97,e2, 8110,00,1.0,1,97,97,4,0,N,.,032210,81,5,3,2,13.0,6,1,X8702,82,,97,,0,,,,.,NICE LAMB,1,1,..,.,Y,1,,1,1,1,1,1,1.0,97,2010-03-22,0.0,30,116,H,0,0
2010453065,10LA00761,10,T0792,45,48,34,T1894,45,4.0,4,02,02,1,0,N,.,032210,81,5,3,2,13.3,1,1,T3065,45,,02,,0,,,,.,.,1,1,..,.,Y,1,,1,1,1,1,1,1.0,89,2010-03-22,0.041,40,118,1,81,180
2010828703,10LA00762,10,X4901,82,00,29,X6687,82,3.0,3,TC,97,1,0,Y,.,032210,81,5,2,2,11.4,5,1,X8703,82,,S3,,0,,,,RSIDEHARD,SMOKEY,1,1,..,TxC,Y,1,,1,1,1,1,1,1.0,68,2010-03-22,0.0,25,118,1,55,180
2010828704,10LA00763,10,X7496,82,99,e1,  535,00,1.0,1,TS,06,4,0,N,.,032210,81,5,3,2,12.0,5,1,X8704,82,,C3,,0,,,,.,.,1,1,..,.,Y,1,,1,1,1,1,1,1.0,85,2010-03-22,0.0,31,118,1,74,180
2010700121,10LA00764,10,X3748,82,00,16,X6090,82,4.0,4,SC,T3,1,0,Y,.,032210,81,8,2,3,12.8,2,1,L0121,70,,PC,,0,,,,SCISSORJAWCULL,4TEATS,1,1,..,SxC,Y,1,,1,1,2,1,1,1.0,64,2010-03-22,0.005,27,118,1,55,180
2010700122,10LA00765,10,X3748,82,00,16,X6090,82,4.0,4,SC,T3,1,0,Y,.,032210,81,8,2,3,12.5,2,1,L0122,70,,PC,,0,,,,.,NICE LAMB,5,2,..,SxC,Y,2,,0,0,0,1,1,1.0,71,2010-03-22,0.005,26,118,1,66,180
2010453066,10LA00766,10,T2331,45,48,44,T2281,45,2.0,2,02,02,1,0,N,.,032210,81,8,2,1,9.0,1,1,T3066,45,,02,7,115,97,,,.,3 TEATS,1,1,..,.,J,1,,1,1,2,1,0,0.0,0,2010-03-22,0.046,0,0,,0,0
2010453067,10LA00767,10,T2331,45,48,44,T2281,45,2.0,2,02,02,1,0,N,.,032210,81,8,2,2,9.6,1,1,T3067,45,,02,6,126,49,,,.,HAIRY,1,1,..,.,J,2,,0,0,0,1,0,0.0,0,2010-03-22,0.046,16,116,1,0,0
2010453068,10LA00768,10,T2300,45,48,39,T1982,45,2.0,2,02,02,1,0,N,.,032210,81,8,2,2,8.1,1,1,T3068,45,,02,,0,,,,BLDYMILK,.,1,1,..,.,J,1,,1,1,2,1,1,1.0,78,2010-03-22,0.043,21,118,1,63,180
2010453069,10LA00769,10,T2300,45,48,39,T1982,45,2.0,2,02,02,1,0,N,.,032210,81,8,2,2,7.4,1,1,T3069,45,,02,6,93,19,,,.,E L EYE,1,1,..,.,J,2,,0,0,0,1,0,0.0,0,2010-03-22,0.043,0,0,,0,0
2010700123,10LA00770,10,X6221,82,99,9,X6950,82,2.0,2,C3,S3,1,0,N,.,032210,81,8,3,2,9.2,2,1,L0123,70,,PC,,0,,,,.,92,1,1,..,CTS,J,1,,1,1,2,1,1,1.0,68,2010-03-22,0.006,23,118,1,58,180
2010700124,10LA00771,10,X6221,82,99,9,X6950,82,2.0,2,C3,S3,1,0,N,.,032210,81,8,3,2,7.9,5,1,L0124,70,,PC,,0,,,,.,.,1,1,..,CTS,J,2,,0,0,0,1,1,1.0,56,2010-03-22,0.006,20,118,1,44,180
