UID,YR,DAM,DBRD,LNDAM,BPEN,SIRE,SBRD,AGE,ADAM,STMD,STMS,BGRP,RGRP,CUT,TRT,BDAY,DAYBRN,TB,MILK,SEX,BRWT,CLR,JAW,LAMB,LBRD,LINE,STM,DISP,DAYDIS,CAUSE,FONO,FOPU,ERMK,LRMK,DYST,DEPTH,ABN,LOT,SHED,CDNO,VACC,SPEC,Y1,Y2,Y3,Y4,Y5A,Y5,Y6,JY4,JUWT,JDAY,BAND,DATEBN,INBRL,NOBN
04LA03786,04,R2825,11,11,46,R3543,11,3.0,3,07,07,2,2,n,N,051004,131,8,3,2,9.8,1,1,R5158,11,18,07,,0,,,,,HAIRY,1,1,..,.,J,2,vacc,,0,0,0,1,1,1.0,74,,0.0,0,2,2004-05-10,0.036,2
04LA03787,04,S8461,10,13,45,R3660,11,7.0,7,43,07,2,2,n,N,051004,131,8,4,1,10.1,1,1,R5159,11,18,07,,0,,,,,,1,1,..,.,J,1,ctrl,,1,1,2,1,1,1.0,75,,0.0,0,2,2004-05-10,0.034,2
04LA03788,04,S8461,10,13,45,R3660,11,7.0,7,43,07,2,2,n,N,051004,131,8,4,1,10.0,1,1,R5160,11,18,07,,0,,,,,,1,1,..,.,J,2,ctrl,,0,0,0,1,1,1.0,73,,0.0,0,2,2004-05-10,0.034,2
04LA03789,04,X0762,82,00,e.0,Z0000,81,1.0,1,01,97,4,0,y,X,051004,131,5,2,3,13.0,5,1,X2179,82,00,20,,0,,,,,,1,1,..,.,J,1,none,,1,1,1,1,1,1.0,96,,0.0,0,2,2004-05-10,0.0,1
04LA03790,04,K2297,64,00,33,R3911,11,2.0,2,05,07,2,2,y,N,051104,132,8,3,2,10.7,1,1,X2180,82,00,09,,0,,,,,ENTROPION,1,1,..,.,J,1,vacc,,1,1,2,1,1,1.0,85,,0.0,0,2,2004-05-11,0.0,2
04LA03791,04,K2297,64,00,33,R3911,11,2.0,2,05,07,2,2,y,N,051104,132,8,3,3,10.9,1,1,X2181,82,00,09,,0,,,,,,1,1,..,.,J,2,vacc,,0,0,0,1,1,1.0,89,,0.0,0,2,2004-05-11,0.0,2
04LA03792,04,A9940,04,84,32,R2993,11,2.0,2,30,07,2,2,y,N,051104,132,8,3,3,9.0,1,1,X2182,82,00,31,,0,,,,,,1,1,..,.,J,1,vacc,,1,1,2,1,1,1.0,89,,0.0,0,2,2004-05-11,0.001,2
04LA03793,04,A9940,04,84,32,R2993,11,2.0,2,30,07,2,2,y,N,051104,132,8,3,3,9.2,1,1,X2183,82,00,31,,0,,,,,,1,1,..,.,J,2,vacc,,0,0,0,1,1,1.0,74,,0.0,0,2,2004-05-11,0.001,2
04LA03794,04,R3409,11,18,32,R2993,11,2.0,2,07,07,2,2,n,N,051104,132,8,3,2,9.0,1,1,R5161,11,18,07,,0,,,,,HAIRY,1,1,..,.,J,1,vacc,,1,1,2,1,1,1.0,76,,0.0,0,2,2004-05-11,0.036,2
04LA03795,04,R3409,11,18,32,R2993,11,2.0,2,07,07,2,2,n,N,051104,132,8,3,3,9.9,1,1,R5162,11,18,07,,0,,,,,ENTROPION,1,1,..,.,J,2,vacc,,0,0,0,1,1,1.0,70,,0.0,0,2,2004-05-11,0.036,2
04LA03796,04,T8529,44,41,48,R3081,11,3.0,3,02,43,2,2,y,N,051104,132,8,4,3,12.9,1,1,X2184,82,00,08,,0,,,,,,1,1,..,.,J,1,ctrl,,1,1,2,1,1,1.0,87,,0.0,0,2,2004-05-11,0.0,2
04LA03797,04,T8529,44,41,48,R3081,11,3.0,3,02,43,2,2,y,N,051104,132,8,4,2,13.3,1,1,X2185,82,00,08,,0,,,,,,1,1,..,.,J,2,ctrl,,0,0,0,1,1,1.0,85,,0.0,0,2,2004-05-11,0.0,2
04LA03798,04,K2489,64,68,47,R3179,11,2.0,2,06,07,2,2,y,N,051104,132,5,4,3,17.4,1,1,X2186,82,00,09,,0,,,,,NICE LAMB,1,1,..,.,J,1,ctrl,,1,1,1,1,1,1.0,110,,0.0,0,2,2004-05-11,0.0,1
04LA03799,04,A6723,04,81,47,R3179,11,5.0,5,30,07,2,2,y,N,051104,132,8,4,3,10.0,1,1,X2187,82,00,31,,0,,,,,,3,2,..,.,J,1,ctrl,,1,1,2,1,1,1.0,78,,0.0,0,2,2004-05-11,0.001,2
04LA03800,04,A6723,04,81,47,R3179,11,5.0,5,30,07,2,2,y,N,051104,132,8,4,3,10.3,1,1,X2188,82,00,31,,0,,,,,,3,2,..,.,J,2,ctrl,,0,0,0,1,1,1.0,81,,0.0,0,2,2004-05-11,0.001,2
04LA03801,04,R1152,11,12,35,R3847,11,4.0,4,07,43,2,2,n,N,051104,132,8,2,2,12.4,1,1,R5163,11,18,07,,0,,,,,HAIRY,1,1,..,.,J,1,vacc,,1,1,2,1,1,1.0,68,,0.0,0,2,2004-05-11,0.035,2
04LA03802,04,R1152,11,12,35,R3847,11,4.0,4,07,43,2,2,n,N,051104,132,8,2,3,11.7,1,1,R5164,11,18,07,,0,,,,,HAIRY,1,1,..,.,J,2,vacc,,0,0,0,1,1,1.0,86,,0.0,0,2,2004-05-11,0.035,2
04LA03803,04,A4956,04,73,35,R3847,11,6.5,6,30,43,2,2,y,N,051104,132,9,3,3,7.8,1,1,X2189,82,00,31,,0,,,,,HAIRY,1,1,..,.,J,1,vacc,,1,1,3,1,1,1.0,81,,0.0,0,2,2004-05-11,0.0,3
04LA03804,04,A4956,04,73,35,R3847,11,6.5,6,30,43,2,2,y,N,051104,132,9,3,2,8.3,1,1,X2190,82,00,31,,0,,,,,HAIRBAG,1,1,..,.,J,2,vacc,,0,0,0,1,1,1.0,79,,0.0,0,2,2004-05-11,0.0,3
04LA03805,04,A4956,04,73,35,R3847,11,6.5,6,30,43,2,2,y,N,051104,132,9,3,2,8.0,1,1,,,00,31,1,132,44,,,,,1,1,..,.,J,3,vacc,,0,0,0,0,0,,,,0.0,0,2,2004-05-11,0.0,3
04LA03806,04,Z9069,81,97,973,Z7846,81,1.0,1,97,97,4,0,n,.,051104,132,8,3,1,12.0,6,1,X2191,82,97,97,,0,,,,,,4,5,..,.,J,1,none,,1,1,2,1,1,1.0,87,,0.0,0,B,2004-05-11,0.046,2
04LA03807,04,Z9069,81,97,973,Z7846,81,1.0,1,97,97,4,0,n,.,051104,132,8,3,1,9.9,6,2,X2192,82,97,97,,0,,,,,,4,5,..,.,J,2,none,,0,0,0,1,1,1.0,75,,0.0,0,B,2004-05-11,0.046,2
04LA03808,04,R1172,11,10,41,R3035,11,4.0,4,07,07,2,2,n,N,051104,132,7,2,2,11.1,1,1,R5165,11,18,07,6,134,54,,,POOR DILATION,"FX.RIBS, DEAD",7,4,..,.,J,1,vacc,,1,1,2,1,0,,,,0.0,0,5,2004-05-11,0.033,2
04LA03809,04,R1172,11,10,41,R3035,11,4.0,4,07,07,2,2,n,N,051104,132,7,2,2,11.0,1,1,,,18,07,1,132,44,,,RP too,,7,4,..,.,J,2,vacc,,0,0,0,0,0,,,,0.0,0,5,2004-05-11,0.033,2
04LA03810,04,R3157,11,18,38,R3786,11,2.0,2,07,07,2,2,n,N,051104,132,8,2,3,10.9,1,1,R5166,11,18,07,3,137,93,,8,BIG4HER,"HAIRY, PNEU.",2,2,..,.,J,1,vacc,,1,1,2,1,0,,,,0.0,0,2,2004-05-11,0.033,2
04LA03811,04,R3157,11,18,38,R3786,11,2.0,2,07,07,2,2,n,N,051104,132,8,2,2,9.0,1,1,R5167,11,18,07,,0,,,,,PNEU.,2,2,..,.,J,2,vacc,,0,0,0,1,1,1.0,83,,0.0,0,2,2004-05-11,0.033,2
04LA03812,04,T9729,44,ID,e.3,T8811,44,1.0,1,02,02,4,I,n,I,051104,132,5,2,1,12.8,1,1,T0228,45,ID,02,,0,,,,,NICE LAMB,2,2,..,.,J,1,none,,1,1,1,1,1,1.0,79,,0.0,0,2,2004-05-11,0.096,1
04LA03813,04,A7203,04,82,35,R3847,11,4.0,4,30,43,2,2,y,N,051104,132,8,2,3,8.5,1,1,X2193,82,00,31,,0,,,,,,1,1,..,.,J,1,vacc,,1,1,2,1,1,1.0,80,,0.0,0,2,2004-05-11,0.0,2
04LA03814,04,A7203,04,82,35,R3847,11,4.0,4,30,43,2,2,y,N,051104,132,8,2,2,10.2,1,1,X2194,82,00,31,,0,,,,,HAIRY,1,1,..,.,J,2,vacc,,0,0,0,1,1,1.0,81,,0.0,0,2,2004-05-11,0.0,2
04LA03815,04,A6379,04,88,33,R3911,11,5.0,5,30,07,2,2,y,N,051104,132,9,4,3,12.5,1,1,X2195,82,00,31,,0,,,,,,1,1,..,.,J,1,ctrl,,1,1,3,1,1,1.0,93,,0.0,0,2,2004-05-11,0.0,3
04LA03816,04,A6379,04,88,33,R3911,11,5.0,5,30,07,2,2,y,N,051104,132,9,4,3,12.7,1,1,X2196,82,00,31,,0,,,,,,1,1,..,.,J,2,ctrl,,0,0,0,1,1,1.0,86,,0.0,0,2,2004-05-11,0.0,3
04LA03817,04,A6379,04,88,33,R3911,11,5.0,5,30,07,2,2,y,N,051104,132,9,4,3,10.5,1,1,X2197,82,00,31,3,134,93,,8,,,1,1,..,.,J,3,ctrl,,0,0,0,1,0,,,,0.0,0,2,2004-05-11,0.0,3
04LA03818,04,T8501,44,41,42,R3800,11,3.0,3,02,07,2,2,y,N,051104,132,8,5,3,11.2,1,1,X2198,82,00,08,,0,,,,BAD SW.BAG X,,1,1,..,.,J,1,ctrl,,1,1,2,1,1,1.0,79,,0.0,0,2,2004-05-11,0.0,2
04LA03819,04,T8501,44,41,42,R3800,11,3.0,3,02,07,2,2,y,N,051104,132,8,5,3,12.8,1,1,X2199,82,00,08,,0,,,,,,1,1,..,.,J,2,ctrl,,0,0,0,1,1,1.0,84,,0.0,0,2,2004-05-11,0.0,2
04LA03820,04,R4155,11,18,e.5,R2570,11,1.0,1,07,07,4,0,n,M,051104,132,5,2,2,13.4,1,1,R5168,11,18,07,,0,,,,,BIG NAVEL,1,1,..,.,J,1,none,,1,1,1,1,1,1.0,98,,0.0,0,2,2004-05-11,0.038,1
04LA03821,04,R0731,11,12,47,R3179,11,5.0,5,07,07,2,2,n,N,051104,132,5,3,2,12.8,1,1,R5169,11,18,07,,0,,,,"X, CRIP. RF",HAIRY,1,1,..,.,J,1,vacc,,1,1,1,1,1,1.0,88,,0.0,0,2,2004-05-11,0.037,1
04LA03822,04,R3986,11,18,45,R3660,11,2.0,2,07,07,2,2,n,N,051104,132,5,3,2,14.4,1,1,R5170,11,18,07,,0,,,,,,1,1,..,.,J,1,ctrl,,1,1,1,1,1,1.0,99,,0.0,0,2,2004-05-11,0.042,1
04LA03823,04,T9736,44,48,e.3,T8811,44,1.0,1,02,02,4,0,n,M,051104,132,5,2,2,11.0,5,1,X2200,82,48,02,,0,,,,,,1,1,..,.,J,1,none,,1,1,1,1,1,1.0,86,,0.0,0,H,2004-05-11,0.007,1
04LA03824,04,R2805,11,11,38,R3786,11,3.0,3,07,07,2,2,n,N,051204,133,5,3,3,13.2,1,1,R5171,11,18,07,,0,,,,,,1,1,..,.,J,1,ctrl,,1,1,1,1,1,1.0,99,,0.0,0,2,2004-05-12,0.058,1
04LA03825,04,K1560,64,68,41,R3035,11,3.0,3,06,07,2,2,y,N,051204,133,5,5,3,13.8,1,1,X2201,82,00,09,,0,,,,,,1,1,..,.,J,1,ctrl,,1,1,1,1,1,1.0,107,,0.0,0,2,2004-05-12,0.0,1
04LA03826,04, 8858,00,18,17,Z0000,81,6.0,6,07,97,3,2,n,S,051204,133,9,4,3,12.4,5,1,X2202,82,00,10,,0,,,,,NICE LAMB,1,1,..,.,J,1,ctrl,2,1,1,3,1,1,1.0,87,,0.0,0,2,2004-05-12,0.0,3
04LA03827,04, 8858,00,18,17,Z0000,81,6.0,6,07,97,3,2,n,S,051204,133,9,4,2,12.0,5,1,X2203,82,00,10,,0,,,,,NICE LAMB,1,1,..,.,J,2,ctrl,2,0,0,0,1,1,1.0,87,,0.0,0,2,2004-05-12,0.0,3
04LA03828,04, 8858,00,18,17,Z0000,81,6.0,6,07,97,3,2,n,S,051204,133,9,4,3,9.3,5,1,X2204,82,00,10,3,134,93,,8,,,1,1,..,.,J,3,ctrl,2,0,0,0,1,0,,,,0.0,0,2,2004-05-12,0.0,3
04LA03829,04,A8318,04,84,45,R3660,11,3.0,3,30,07,2,2,y,N,051204,133,7,2,2,8.7,1,1,X2205,82,00,31,,0,,,,THIN.CULLY,,3,3,..,.,J,1,vacc,,1,1,2,1,1,1.0,68,,0.0,0,2,2004-05-12,0.0,2
04LA03830,04,A8318,04,84,45,R3660,11,3.0,3,30,07,2,2,y,N,051204,133,7,2,2,6.4,1,1,,,00,31,1,133,44,,,,,3,3,..,.,J,2,vacc,,0,0,0,0,0,,,,0.0,0,2,2004-05-12,0.0,2
04LA03831,04,91046,09,68,46,R3543,11,5.0,5,06,07,2,2,y,N,051204,133,8,0,3,11.0,1,1,X2206,82,00,09,3,134,93,,8,SPOILED BAG X,GOOD BUM,2,2,..,.,J,1,vacc,,1,1,2,1,0,,,,0.0,0,5,2004-05-12,0.0,2
04LA03832,04,91046,09,68,46,R3543,11,5.0,5,06,07,2,2,y,N,051204,133,8,0,3,12.0,1,1,X2207,82,00,09,3,134,93,,8,,GOOD BUM,2,2,..,.,J,2,vacc,,0,0,0,1,0,,,,0.0,0,5,2004-05-12,0.0,2
04LA03833,04,R2816,11,12,45,R3660,11,3.0,3,07,07,2,2,n,N,051204,133,8,3,2,12.6,1,1,R5172,11,18,07,,0,,,,,,1,1,..,.,J,1,ctrl,,1,1,2,1,1,1.0,67,,0.0,0,2,2004-05-12,0.026,2
04LA03834,04,R2816,11,12,45,R3660,11,3.0,3,07,07,2,2,n,N,051204,133,8,3,2,13.4,1,1,R5173,11,18,07,,0,,,,,,1,1,..,.,J,2,ctrl,,0,0,0,1,1,1.0,64,,0.0,0,2,2004-05-12,0.026,2
04LA03835,04,91265,09,18,45,R3660,11,5.0,5,07,07,2,2,n,N,051204,133,5,1,3,11.5,1,1,R5174,11,18,07,3,135,93,,8,"SICK, PNEU, X",GAUNT 5/14,1,1,..,.,J,1,ctrl,,1,1,1,1,0,,,,0.0,0,5,2004-05-12,0.022,1
04LA03836,04,01131,00,68,32,R2993,11,4.0,4,06,07,2,2,y,N,051204,133,5,3,3,12.9,1,1,X2208,82,00,09,,0,,,,,,1,1,..,.,J,1,vacc,,1,1,1,1,1,1.0,109,,0.0,0,2,2004-05-12,0.0,1
04LA03837,04,K2728,64,68,35,R3847,11,2.0,2,06,43,2,2,y,N,051204,133,8,2,3,13.4,1,1,X2209,82,00,09,,0,,,,,,1,1,..,.,J,1,ctrl,,1,1,2,1,1,1.0,96,,0.0,0,2,2004-05-12,0.0,2
04LA03838,04,K2728,64,68,35,R3847,11,2.0,2,06,43,2,2,y,N,051204,133,8,2,2,10.3,1,1,X2210,82,00,09,3,134,93,,8,,HAIRY,1,1,..,.,J,2,ctrl,,0,0,0,1,0,,,,0.0,0,2,2004-05-12,0.0,2
04LA03839,04,R1884,11,12,45,R3660,11,4.0,4,43,07,2,2,n,N,051304,134,8,4,3,11.2,1,1,R5175,11,18,07,,0,,,,,HAIRY,1,1,..,.,J,1,ctrl,,1,1,2,1,1,1.0,77,,0.0,0,2,2004-05-13,0.024,2
04LA03840,04,R1884,11,12,45,R3660,11,4.0,4,43,07,2,2,n,N,051304,134,8,4,3,11.0,1,1,R5176,11,18,07,,0,,,,,ENTROPION,1,1,..,.,J,2,ctrl,,0,0,0,1,1,1.0,82,,0.0,0,2,2004-05-13,0.024,2
04LA03841,04,R2426,11,10,33,R3911,11,3.0,3,07,07,2,2,y,N,051304,134,8,2,3,12.7,1,1,R5177,11,18,07,,0,,,,,,1,1,..,.,J,1,vacc,,1,1,2,1,1,1.0,93,,0.0,0,2,2004-05-13,0.034,2
04LA03842,04,R2426,11,10,33,R3911,11,3.0,3,07,07,2,2,y,N,051304,134,8,2,2,10.8,1,1,R5178,11,18,07,,0,,,,,,1,1,..,.,J,2,vacc,,0,0,0,1,1,1.0,77,,0.0,0,2,2004-05-13,0.034,2
04LA03843,04,R3985,11,18,44,R3340,11,2.0,2,07,07,2,2,n,N,051304,134,8,3,1,13.1,1,1,R5179,11,18,07,,0,,,,,HORNS,1,1,..,.,J,1,vacc,,1,1,2,1,1,1.0,83,,0.0,0,2,2004-05-13,0.05,2
04LA03844,04,R3985,11,18,44,R3340,11,2.0,2,07,07,2,2,n,N,051304,134,8,3,1,12.2,1,1,R5180,11,18,07,,0,,,,,HORNS,1,1,..,.,J,2,vacc,,0,0,0,1,1,1.0,76,,0.0,0,2,2004-05-13,0.05,2
04LA03845,04,R2401,11,10,31,R3456,11,3.0,3,07,07,2,2,n,N,051304,134,8,4,3,10.4,1,1,R5181,11,18,07,,0,,,,,,1,1,..,.,J,1,ctrl,,1,1,2,1,1,1.0,86,,0.0,0,2,2004-05-13,0.033,2
04LA03846,04,R2401,11,10,31,R3456,11,3.0,3,07,07,2,2,n,N,051304,134,8,4,3,9.7,1,1,R5182,11,18,07,,0,,,,,,1,1,..,.,J,2,ctrl,,0,0,0,1,1,1.0,82,,0.0,0,2,2004-05-13,0.033,2
04LA03847,04,K0361,64,61,48,R3081,11,6.0,6,06,43,2,2,y,N,051304,134,8,4,3,12.4,1,1,X2211,82,00,09,,0,,,,,NICE LAMB,1,1,..,.,J,1,vacc,,1,1,2,1,1,1.0,82,,0.0,0,2,2004-05-13,0.0,2
04LA03848,04,K0361,64,61,48,R3081,11,6.0,6,06,43,2,2,y,N,051304,134,8,4,3,12.8,1,1,X2212,82,00,09,,0,,,,,,1,1,..,.,J,2,vacc,,0,0,0,1,1,1.0,39,,0.0,0,2,2004-05-13,0.0,2
04LA03849,04,R0514,11,11,32,R2993,11,5.0,5,07,07,2,2,n,N,051304,134,9,4,3,11.8,1,1,R5183,11,18,07,,0,,,,,,2,2,..,.,J,1,vacc,,1,1,3,1,1,1.0,88,,0.0,0,2,2004-05-13,0.291,3
04LA03850,04,R0514,11,11,32,R2993,11,5.0,5,07,07,2,2,n,N,051304,134,9,4,3,9.6,1,1,R5184,11,18,07,,0,,,,,,2,2,..,.,J,2,vacc,,0,0,0,1,1,1.0,66,,0.0,0,2,2004-05-13,0.291,3
04LA03851,04,R0514,11,11,32,R2993,11,5.0,5,07,07,2,2,n,N,051304,134,9,4,.,0.0,.,.,,,18,07,0,134,27,,,,BLOB,2,2,..,.,J,3,vacc,,0,0,0,0,0,,,,0.0,0,2,2004-05-13,0.291,3
04LA03852,04,P0149,05,81,33,R3911,11,2.0,2,30,07,2,2,y,N,051304,134,9,4,3,7.0,1,1,X2213,82,00,31,,0,,,,,,1,1,..,.,J,1,ctrl,,1,1,3,1,1,1.0,67,,0.0,0,2,2004-05-13,0.001,3
04LA03853,04,P0149,05,81,33,R3911,11,2.0,2,30,07,2,2,y,N,051304,134,9,4,2,8.0,1,1,X2214,82,00,31,,0,,,,,,1,1,..,.,J,2,ctrl,,0,0,0,1,1,1.0,77,,0.0,0,2,2004-05-13,0.001,3
04LA03854,04,P0149,05,81,33,R3911,11,2.0,2,30,07,2,2,y,N,051304,134,9,4,2,9.3,1,1,X2215,82,00,31,,0,,,,,,1,1,..,.,J,3,ctrl,,0,0,0,1,1,1.0,80,,0.0,0,2,2004-05-13,0.001,3
04LA03855,04,S8187,10,10,34,R3655,11,7.0,7,07,07,2,2,y,N,051304,134,8,4,2,13.6,1,1,R5185,11,18,07,,0,,,,NICE OLD EWE,,1,1,..,.,J,1,vacc,,1,1,2,1,1,1.0,97,,0.0,0,2,2004-05-13,0.034,2
04LA03856,04,S8187,10,10,34,R3655,11,7.0,7,07,07,2,2,y,N,051304,134,8,4,2,11.7,1,1,R5186,11,18,07,,0,,,,,HAIRY,1,1,..,.,J,2,vacc,,0,0,0,1,1,1.0,64,,0.0,0,2,2004-05-13,0.034,2
04LA03857,04,R0739,11,13,48,R3081,11,5.0,5,43,43,2,2,n,N,051304,134,8,4,1,13.7,1,1,R5187,11,18,07,,0,,,,,NICE LAMB,2,2,..,.,J,1,vacc,,1,1,2,1,1,1.0,74,,0.0,0,2,2004-05-13,0.032,2
04LA03858,04,R0739,11,13,48,R3081,11,5.0,5,43,43,2,2,n,N,051304,134,8,4,1,16.0,1,1,R5188,11,18,07,,0,,,,,NICE LAMB,2,2,..,.,J,2,vacc,,0,0,0,1,1,1.0,96,,0.0,0,2,2004-05-13,0.032,2
04LA03859,04,A7313,04,88,45,R3660,11,4.0,4,30,07,2,2,y,N,051304,134,8,5,2,11.9,1,1,X2216,82,00,31,,0,,,,NICE EWE,,1,1,..,.,J,1,vacc,,1,1,2,1,1,1.0,78,,0.0,0,2,2004-05-13,0.0,2
04LA03860,04,A7313,04,88,45,R3660,11,4.0,4,30,07,2,2,y,N,051304,134,8,5,3,13.6,1,1,X2217,82,00,31,,0,,,,,,1,1,..,.,J,2,vacc,,0,0,0,1,1,1.0,84,,0.0,0,2,2004-05-13,0.0,2
04LA03861,04,S9440,10,12,41,R3035,11,6.0,6,07,07,2,2,n,N,051304,134,8,4,1,10.2,1,1,R5189,11,18,07,,0,,,,,,1,1,..,.,J,1,vacc,,1,1,2,1,1,1.0,88,,0.0,0,2,2004-05-13,0.039,2
04LA03862,04,S9440,10,12,41,R3035,11,6.0,6,07,07,2,2,n,N,051304,134,8,4,1,9.7,1,1,R5190,11,18,07,,0,,,,,,1,1,..,.,J,2,vacc,,0,0,0,1,1,1.0,80,,0.0,0,2,2004-05-13,0.039,2
04LA03863,04,90415,09,68,38,R3786,11,5.0,5,06,07,2,2,y,N,051304,134,8,4,3,15.2,1,1,X2218,82,00,09,,0,,,,,TAIL SWELLING,1,1,..,.,J,1,ctrl,,1,1,2,1,1,1.0,109,,0.0,0,2,2004-05-13,0.0,2
04LA03864,04,90415,09,68,38,R3786,11,5.0,5,06,07,2,2,y,N,051304,134,8,4,3,12.2,1,1,X2219,82,00,09,6,134,46,,,,"46, IN SAC",1,1,..,.,J,2,ctrl,,0,0,0,1,0,,,,0.0,0,2,2004-05-13,0.0,2
04LA03865,04,X0438,82,00,e.0,Z0000,81,1.0,1,01,97,4,0,y,X,051304,134,5,2,3,12.6,5,1,X2220,82,00,20,,0,,,,,,1,1,..,.,J,1,none,,1,1,1,1,1,1.0,99,,0.0,0,2,2004-05-13,0.0,1
04LA03866,04,K2137,64,68,45,R3660,11,2.0,2,06,07,2,2,y,N,051304,134,8,5,2,14.8,1,1,X2221,82,00,09,,0,,,,,,1,1,..,.,J,1,ctrl,,1,1,2,1,1,1.0,117,,0.0,0,2,2004-05-13,0.0,2
04LA03867,04,K2137,64,68,45,R3660,11,2.0,2,06,07,2,2,y,N,051304,134,8,5,3,15.0,1,1,X2222,82,00,09,6,137,19,,,,PNEU.,1,1,..,.,J,2,ctrl,,0,0,0,1,0,,,,0.0,0,2,2004-05-13,0.0,2
04LA03868,04,R0566,11,12,35,R3847,11,5.0,5,07,43,2,2,n,N,051304,134,8,4,1,11.8,1,1,R5191,11,18,07,,0,,,,,NICE LAMB,1,1,..,.,J,1,vacc,,1,1,2,1,1,1.0,96,,0.0,0,2,2004-05-13,0.036,2
04LA03869,04,R0566,11,12,35,R3847,11,5.0,5,07,43,2,2,n,N,051304,134,8,4,2,9.6,1,1,R5192,11,18,07,,0,,,,,,1,1,..,.,J,2,vacc,,0,0,0,1,1,1.0,82,,0.0,0,2,2004-05-13,0.036,2
04LA03870,04,R4004,11,18,46,R3543,11,2.0,2,07,07,2,2,n,N,051304,134,8,2,1,13.0,1,1,R5193,11,18,07,6,146,19,,,,,1,1,..,.,J,1,vacc,,1,1,2,1,0,,,,0.0,0,2,2004-05-13,0.039,2
04LA03871,04,R4004,11,18,46,R3543,11,2.0,2,07,07,2,2,n,N,051304,134,8,2,1,12.7,1,1,R5194,11,18,07,,0,,,,,,1,1,..,.,J,2,vacc,,0,0,0,1,1,1.0,107,,0.0,0,2,2004-05-13,0.039,2
04LA03872,04,R3415,11,18,33,R3911,11,2.0,2,07,07,2,2,y,N,051304,134,8,3,2,10.5,1,1,R5195,11,18,07,,0,,,,,,1,1,..,.,J,1,vacc,,1,1,2,1,1,1.0,95,,0.0,0,2,2004-05-13,0.043,2
04LA03873,04,R3415,11,18,33,R3911,11,2.0,2,07,07,2,2,y,N,051304,134,8,3,2,9.8,1,1,R5196,11,18,07,6,134,54,,,,"54, INTERNAL",1,1,..,.,J,2,vacc,,0,0,0,1,0,,,,0.0,0,2,2004-05-13,0.043,2
04LA03874,04,R3158,11,18,41,R3035,11,2.0,2,07,07,2,2,n,N,051404,135,8,3,3,10.0,1,1,R5197,11,18,07,,0,,,,,,1,1,..,.,J,1,ctrl,,1,1,2,1,1,1.0,94,,0.0,0,2,2004-05-14,0.03,2
04LA03875,04,R3158,11,18,41,R3035,11,2.0,2,07,07,2,2,n,N,051404,135,8,3,3,10.4,1,1,R5198,11,18,07,6,182,38,,,,CRIPPLE d182,1,1,..,.,J,2,ctrl,,0,0,0,1,0,,,,0.0,0,2,2004-05-14,0.03,2
04LA03876,04,R3120,11,18,33,R3911,11,2.0,2,07,07,2,2,y,N,051404,135,8,3,3,10.6,2,1,R5199,11,18,07,,0,,,,,BLK.RR.FOOT,1,1,..,.,J,1,ctrl,,1,1,2,1,1,1.0,76,,0.0,0,2,2004-05-14,0.037,2
04LA03877,04,R3120,11,18,33,R3911,11,2.0,2,07,07,2,2,y,N,051404,135,8,3,3,9.1,1,1,R5200,11,18,07,,0,,,,,HAIRY,1,1,..,.,J,2,ctrl,,0,0,0,1,1,1.0,68,,0.0,0,2,2004-05-14,0.037,2
04LA03878,04,R2072,11,13, 4,Z0000,81,4.0,4,07,97,2,2,y,C,051404,135,8,4,2,12.9,5,1,X2223,82,00,10,,0,,,,,,1,1,..,DNA,J,1,ctrl,2,1,1,2,1,1,1.0,106,,0.0,0,2,2004-05-14,0.0,2
04LA03879,04,R2072,11,13, 4,Z0000,81,4.0,4,07,97,2,2,y,C,051404,135,8,4,2,10.6,5,1,X2224,82,00,10,6,135,46,,,,"46, IN FLUID",1,1,..,DNA,J,2,ctrl,2,0,0,0,1,0,,,,0.0,0,2,2004-05-14,0.0,2
04LA03880,04,T9639,44,ID,e.4,T9193,44,1.0,1,02,02,4,I,n,I,051404,135,5,2,2,11.9,1,1,T0229,45,ID,02,,0,,,,,4TEATS,1,1,..,.,J,1,none,,1,1,1,1,1,1.0,89,,0.0,0,2,2004-05-14,0.02,1
04LA03881,04,R2806,11,12,41,R3035,11,3.0,3,07,07,2,2,n,N,051404,135,8,4,1,10.0,1,1,R5201,11,18,07,,0,,,,,,1,1,..,.,J,1,vacc,,1,1,2,1,1,1.0,88,,0.0,0,2,2004-05-14,0.028,2
04LA03882,04,R2806,11,12,41,R3035,11,3.0,3,07,07,2,2,n,N,051404,135,8,4,1,10.2,1,1,R5202,11,18,07,,0,,,,,HAIRY,1,1,..,.,J,2,vacc,,0,0,0,1,1,1.0,79,,0.0,0,2,2004-05-14,0.028,2
04LA03883,04,91188,09,18,44,R3340,11,5.0,5,07,07,2,2,n,N,051404,135,7,4,3,12.2,1,1,R5203,11,18,07,,0,,,,,,4,5,..,.,J,1,vacc,,1,1,2,1,1,1.0,54,,0.0,0,2,2004-05-14,0.011,2
04LA03884,04,91188,09,18,44,R3340,11,5.0,5,07,07,2,2,n,N,051404,135,7,4,2,5.6,1,1,,,18,07,1,135,44,,,,MONKEYFACE,4,5,..,.,J,2,vacc,,0,0,0,0,0,,,,0.0,0,2,2004-05-14,0.011,2
