id10,birth_year,breed,etag,id_type,sources
1950130787,50,13,0787,lamb,PEDI1950.csv
1950130788,50,13,0788,lamb,PEDI1950.csv
1950130789,50,13,0789,lamb,PEDI1950.csv
1950130790,50,13,0790,lamb,PEDI1950.csv
1950130791,50,13,0791,lamb,PEDI1950.csv
1950130792,50,13,0792,lamb,PEDI1950.csv
1950130793,50,13,0793,lamb,PEDI1950.csv
1950130794,50,13,0794,lamb,PEDI1950.csv
1950130795,50,13,0795,lamb,PEDI1950.csv
1950130796,50,13,0796,lamb,PEDI1950.csv
1950130797,50,13,0797,lamb,PEDI1950.csv
1950130798,50,13,0798,lamb,PEDI1950.csv
1950130799,50,13,0799,lamb,PEDI1950.csv
1950130800,50,13,0800,lamb,PEDI1950.csv
1950130801,50,13,0801,lamb,PEDI1950.csv
1950130802,50,13,0802,lamb,PEDI1950.csv
1950130803,50,13,0803,lamb,PEDI1950.csv
1950130804,50,13,0804,lamb,PEDI1950.csv
1950130805,50,13,0805,lamb,PEDI1950.csv
1950130806,50,13,0806,lamb,PEDI1950.csv
1950130807,50,13,0807,lamb,PEDI1950.csv
1950130808,50,13,0808,lamb,PEDI1950.csv
1950130809,50,13,0809,lamb,PEDI1950.csv
1950130810,50,13,0810,lamb,PEDI1950.csv
1950130811,50,13,0811,lamb,PEDI1950.csv
1950130812,50,13,0812,lamb,PEDI1950.csv
1950130813,50,13,0813,lamb,PEDI1950.csv
1950130814,50,13,0814,lamb,PEDI1950.csv
1950130815,50,13,0815,lamb,PEDI1950.csv
1950130816,50,13,0816,lamb,PEDI1950.csv
1950130818,50,13,0818,lamb,PEDI1950.csv
1950130819,50,13,0819,lamb,PEDI1950.csv
1950130820,50,13,0820,lamb,PEDI1950.csv
1950130821,50,13,0821,lamb,PEDI1950.csv
1950130822,50,13,0822,lamb,PEDI1950.csv
1950130823,50,13,0823,lamb,PEDI1950.csv
1950130824,50,13,0824,lamb,PEDI1950.csv
1950130825,50,13,0825,lamb,PEDI1950.csv
1950130826,50,13,0826,lamb,PEDI1950.csv
1950130827,50,13,0827,lamb,PEDI1950.csv
1950130828,50,13,0828,lamb,PEDI1950.csv
1950130829,50,13,0829,lamb,PEDI1950.csv
1950130830,50,13,0830,lamb,PEDI1950.csv
1950130831,50,13,0831,lamb,PEDI1950.csv
1950130832,50,13,0832,lamb,PEDI1950.csv
1950130833,50,13,0833,lamb,PEDI1950.csv
1950130834,50,13,0834,lamb,PEDI1950.csv
1950130835,50,13,0835,lamb,PEDI1950.csv
1950130836,50,13,0836,lamb,PEDI1950.csv
1950130837,50,13,0837,lamb,PEDI1950.csv
1950130838,50,13,0838,lamb,PEDI1950.csv
1950130839,50,13,0839,lamb,PEDI1950.csv
1950130840,50,13,0840,lamb,PEDI1950.csv
1950130841,50,13,0841,lamb,PEDI1950.csv
1950130842,50,13,0842,lamb,PEDI1950.csv
1950130843,50,13,0843,lamb,PEDI1950.csv
1950130844,50,13,0844,lamb,PEDI1950.csv
1950130845,50,13,0845,lamb,PEDI1950.csv
1950130846,50,13,0846,lamb,PEDI1950.csv
1950130847,50,13,0847,lamb,PEDI1950.csv
1950130848,50,13,0848,lamb,PEDI1950.csv
1950130849,50,13,0849,lamb,PEDI1950.csv
1950130850,50,13,0850,lamb,PEDI1950.csv
1950130851,50,13,0851,lamb,PEDI1950.csv
1950130852,50,13,0852,lamb,PEDI1950.csv
1950130853,50,13,0853,lamb,PEDI1950.csv
1950130854,50,13,0854,lamb,PEDI1950.csv
1950130855,50,13,0855,lamb,PEDI1950.csv
1950130856,50,13,0856,lamb,PEDI1950.csv
1950130857,50,13,0857,lamb,PEDI1950.csv
1950130858,50,13,0858,lamb,PEDI1950.csv
1950130859,50,13,0859,lamb,PEDI1950.csv
1950130860,50,13,0860,lamb,PEDI1950.csv
1950130861,50,13,0861,lamb,PEDI1950.csv
1950130862,50,13,0862,lamb,PEDI1950.csv
1950130863,50,13,0863,lamb,PEDI1950.csv
1950130864,50,13,0864,lamb,PEDI1950.csv
1950130865,50,13,0865,lamb,PEDI1950.csv
1950130866,50,13,0866,lamb,PEDI1950.csv
1950130867,50,13,0867,lamb,PEDI1950.csv
1950130868,50,13,0868,lamb,PEDI1950.csv
1950130869,50,13,0869,lamb,PEDI1950.csv
1950130870,50,13,0870,lamb,PEDI1950.csv
1950130871,50,13,0871,lamb,PEDI1950.csv
1950130872,50,13,0872,lamb,PEDI1950.csv
1950130873,50,13,0873,lamb,PEDI1950.csv
1950130874,50,13,0874,lamb,PEDI1950.csv
1950130875,50,13,0875,lamb,PEDI1950.csv
1950130876,50,13,0876,lamb,PEDI1950.csv
1950130877,50,13,0877,lamb,PEDI1950.csv
1950130878,50,13,0878,lamb,PEDI1950.csv
1950130879,50,13,0879,lamb,PEDI1950.csv
1950130880,50,13,0880,lamb,PEDI1950.csv
1950130881,50,13,0881,lamb,PEDI1950.csv
1950130882,50,13,0882,lamb,PEDI1950.csv
1950130883,50,13,0883,lamb,PEDI1950.csv
1950130884,50,13,0884,lamb,PEDI1950.csv
1950130885,50,13,0885,lamb,PEDI1950.csv
1950130886,50,13,0886,lamb,PEDI1950.csv
1950130887,50,13,0887,lamb,PEDI1950.csv
1950130888,50,13,0888,lamb,PEDI1950.csv
1950130889,50,13,0889,lamb,PEDI1950.csv
1950130890,50,13,0890,lamb,PEDI1950.csv
1950130891,50,13,0891,lamb,PEDI1950.csv
1950130892,50,13,0892,lamb,PEDI1950.csv
1950130893,50,13,0893,lamb,PEDI1950.csv
1950130894,50,13,0894,lamb,PEDI1950.csv
1950130895,50,13,0895,lamb,PEDI1950.csv
1950130896,50,13,0896,lamb,PEDI1950.csv
1950130897,50,13,0897,lamb,PEDI1950.csv
1950130898,50,13,0898,lamb,PEDI1950.csv
1950130899,50,13,0899,lamb,PEDI1950.csv
1950130900,50,13,0900,lamb,PEDI1950.csv
1950130901,50,13,0901,lamb,PEDI1950.csv
1950130902,50,13,0902,lamb,PEDI1950.csv
1950130903,50,13,0903,lamb,PEDI1950.csv
1950130904,50,13,0904,lamb,PEDI1950.csv
1950130905,50,13,0905,lamb,PEDI1950.csv
1950130906,50,13,0906,lamb,PEDI1950.csv
1950130907,50,13,0907,lamb,PEDI1950.csv
1950130908,50,13,0908,lamb,PEDI1950.csv
1950130909,50,13,0909,lamb,PEDI1950.csv
1950130910,50,13,0910,lamb,PEDI1950.csv
1950130911,50,13,0911,lamb,PEDI1950.csv
1950130912,50,13,0912,lamb,PEDI1950.csv
1950130913,50,13,0913,lamb,PEDI1950.csv
1950130914,50,13,0914,lamb,PEDI1950.csv
1950130915,50,13,0915,lamb,PEDI1950.csv
1950130916,50,13,0916,lamb,PEDI1950.csv
1950130917,50,13,0917,lamb,PEDI1950.csv
1950130918,50,13,0918,lamb,PEDI1950.csv
1950130919,50,13,0919,lamb,PEDI1950.csv
1950130920,50,13,0920,lamb,PEDI1950.csv
1950130921,50,13,0921,lamb,PEDI1950.csv
1950130922,50,13,0922,lamb,PEDI1950.csv
1950130923,50,13,0923,lamb,PEDI1950.csv
1950130924,50,13,0924,lamb,PEDI1950.csv
1950130925,50,13,0925,lamb,PEDI1950.csv
1950130926,50,13,0926,lamb,PEDI1950.csv
1950130927,50,13,0927,lamb,PEDI1950.csv
1950130928,50,13,0928,lamb,PEDI1950.csv
1950130929,50,13,0929,lamb,PEDI1950.csv
1950130930,50,13,0930,lamb,PEDI1950.csv
1950130931,50,13,0931,lamb,PEDI1950.csv
1950130932,50,13,0932,lamb,PEDI1950.csv
1950130933,50,13,0933,lamb,PEDI1950.csv
1950130934,50,13,0934,lamb,PEDI1950.csv
1950130936,50,13,0936,lamb,PEDI1950.csv
1950130937,50,13,0937,lamb,PEDI1950.csv
1950130938,50,13,0938,lamb,PEDI1950.csv
1950130939,50,13,0939,lamb,PEDI1950.csv
1950130940,50,13,0940,lamb,PEDI1950.csv
1950130941,50,13,0941,lamb,PEDI1950.csv
1950130942,50,13,0942,lamb,PEDI1950.csv
1950130943,50,13,0943,lamb,PEDI1950.csv
1950130944,50,13,0944,lamb,PEDI1950.csv
1950130945,50,13,0945,lamb,PEDI1950.csv
1950130946,50,13,0946,lamb,PEDI1950.csv
1950130947,50,13,0947,lamb,PEDI1950.csv
1950130948,50,13,0948,lamb,PEDI1950.csv
1950130949,50,13,0949,lamb,PEDI1950.csv
1950130950,50,13,0950,lamb,PEDI1950.csv
1950130951,50,13,0951,lamb,PEDI1950.csv
1950130953,50,13,0953,lamb,PEDI1950.csv
1950130954,50,13,0954,lamb,PEDI1950.csv
1950130955,50,13,0955,lamb,PEDI1950.csv
1950130956,50,13,0956,lamb,PEDI1950.csv
1950130957,50,13,0957,lamb,PEDI1950.csv
1950130958,50,13,0958,lamb,PEDI1950.csv
1950130959,50,13,0959,lamb,PEDI1950.csv
1950130960,50,13,0960,lamb,PEDI1950.csv
1950130961,50,13,0961,lamb,PEDI1950.csv
1950130962,50,13,0962,lamb,PEDI1950.csv
1950130963,50,13,0963,lamb,PEDI1950.csv
1950130964,50,13,0964,lamb,PEDI1950.csv
1950130965,50,13,0965,lamb,PEDI1950.csv
1950130966,50,13,0966,lamb,PEDI1950.csv
1950130967,50,13,0967,lamb,PEDI1950.csv
1950130968,50,13,0968,lamb,PEDI1950.csv
1950130969,50,13,0969,lamb,PEDI1950.csv
1950130970,50,13,0970,lamb,PEDI1950.csv
1950130971,50,13,0971,lamb,PEDI1950.csv
1950130972,50,13,0972,lamb,PEDI1950.csv
1950130973,50,13,0973,lamb,PEDI1950.csv
1950130974,50,13,0974,lamb,PEDI1950.csv
1950130975,50,13,0975,lamb,PEDI1950.csv
1950130976,50,13,0976,lamb,PEDI1950.csv
1950130977,50,13,0977,lamb,PEDI1950.csv
1950130978,50,13,0978,lamb,PEDI1950.csv
1950130979,50,13,0979,lamb,PEDI1950.csv
1950130980,50,13,0980,lamb,PEDI1950.csv
1950130981,50,13,0981,lamb,PEDI1950.csv
1950130982,50,13,0982,lamb,PEDI1950.csv
1950130983,50,13,0983,lamb,PEDI1950.csv
1950130984,50,13,0984,lamb,PEDI1950.csv
1950130985,50,13,0985,lamb,PEDI1950.csv
1950130986,50,13,0986,lamb,PEDI1950.csv
1950130987,50,13,0987,lamb,PEDI1950.csv
1950130988,50,13,0988,lamb,PEDI1950.csv
1950130989,50,13,0989,lamb,PEDI1950.csv
1950130990,50,13,0990,lamb,PEDI1950.csv
1950130991,50,13,0991,lamb,PEDI1950.csv
1950130992,50,13,0992,lamb,PEDI1950.csv
1950130993,50,13,0993,lamb,PEDI1950.csv
1950130994,50,13,0994,lamb,PEDI1950.csv
1950130995,50,13,0995,lamb,PEDI1950.csv
1950130996,50,13,0996,lamb,PEDI1950.csv
1950130997,50,13,0997,lamb,PEDI1950.csv
1950130998,50,13,0998,lamb,PEDI1950.csv
1950130999,50,13,0999,lamb,PEDI1950.csv
1950131000,50,13,1000,lamb,PEDI1950.csv
1950131001,50,13,1001,lamb,PEDI1950.csv
1950131002,50,13,1002,lamb,PEDI1950.csv
1950131003,50,13,1003,lamb,PEDI1950.csv
1950131004,50,13,1004,lamb,PEDI1950.csv
1950131005,50,13,1005,lamb,PEDI1950.csv
1950131006,50,13,1006,lamb,PEDI1950.csv
1950131007,50,13,1007,lamb,PEDI1950.csv
1950131008,50,13,1008,lamb,PEDI1950.csv
1950131009,50,13,1009,lamb,PEDI1950.csv
1950131010,50,13,1010,lamb,PEDI1950.csv
1950131011,50,13,1011,lamb,PEDI1950.csv
1950131012,50,13,1012,lamb,PEDI1950.csv
1950131013,50,13,1013,lamb,PEDI1950.csv
1950131014,50,13,1014,lamb,PEDI1950.csv
1950131015,50,13,1015,lamb,PEDI1950.csv
1950131016,50,13,1016,lamb,PEDI1950.csv
1950131017,50,13,1017,lamb,PEDI1950.csv
1950131018,50,13,1018,lamb,PEDI1950.csv
1950131019,50,13,1019,lamb,PEDI1950.csv
1950131020,50,13,1020,lamb,PEDI1950.csv
1950131021,50,13,1021,lamb,PEDI1950.csv
1950131022,50,13,1022,lamb,PEDI1950.csv
1950131023,50,13,1023,lamb,PEDI1950.csv
1950131024,50,13,1024,lamb,PEDI1950.csv
1950131025,50,13,1025,lamb,PEDI1950.csv
1950131026,50,13,1026,lamb,PEDI1950.csv
1950131027,50,13,1027,lamb,PEDI1950.csv
1950131028,50,13,1028,lamb,PEDI1950.csv
1950131029,50,13,1029,lamb,PEDI1950.csv
1950131030,50,13,1030,lamb,PEDI1950.csv
1950131031,50,13,1031,lamb,PEDI1950.csv
1950131032,50,13,1032,lamb,PEDI1950.csv
1950131033,50,13,1033,lamb,PEDI1950.csv
1950131034,50,13,1034,lamb,PEDI1950.csv
1950131035,50,13,1035,lamb,PEDI1950.csv
1950131036,50,13,1036,lamb,PEDI1950.csv
1950131037,50,13,1037,lamb,PEDI1950.csv
1950131038,50,13,1038,lamb,PEDI1950.csv
1950131039,50,13,1039,lamb,PEDI1950.csv
1950131040,50,13,1040,lamb,PEDI1950.csv
1950131041,50,13,1041,lamb,PEDI1950.csv
1950131042,50,13,1042,lamb,PEDI1950.csv
1950131043,50,13,1043,lamb,PEDI1950.csv
1950131044,50,13,1044,lamb,PEDI1950.csv
1950131045,50,13,1045,lamb,PEDI1950.csv
1950131046,50,13,1046,lamb,PEDI1950.csv
1950131047,50,13,1047,lamb,PEDI1950.csv
1950131048,50,13,1048,lamb,PEDI1950.csv
1950131049,50,13,1049,lamb,PEDI1950.csv
1950131050,50,13,1050,lamb,PEDI1950.csv
1950131051,50,13,1051,lamb,PEDI1950.csv
1950131052,50,13,1052,lamb,PEDI1950.csv
1950131053,50,13,1053,lamb,PEDI1950.csv
1950131054,50,13,1054,lamb,PEDI1950.csv
1950131055,50,13,1055,lamb,PEDI1950.csv
1950131056,50,13,1056,lamb,PEDI1950.csv
1950131057,50,13,1057,lamb,PEDI1950.csv
1950131058,50,13,1058,lamb,PEDI1950.csv
1950131059,50,13,1059,lamb,PEDI1950.csv
1950131060,50,13,1060,lamb,PEDI1950.csv
1950131061,50,13,1061,lamb,PEDI1950.csv
1950131062,50,13,1062,lamb,PEDI1950.csv
1950131063,50,13,1063,lamb,PEDI1950.csv
1950131064,50,13,1064,lamb,PEDI1950.csv
1950131065,50,13,1065,lamb,PEDI1950.csv
1950131066,50,13,1066,lamb,PEDI1950.csv
1950131067,50,13,1067,lamb,PEDI1950.csv
1950131068,50,13,1068,lamb,PEDI1950.csv
1950131069,50,13,1069,lamb,PEDI1950.csv
1950131070,50,13,1070,lamb,PEDI1950.csv
1950131071,50,13,1071,lamb,PEDI1950.csv
1950131072,50,13,1072,lamb,PEDI1950.csv
1950131073,50,13,1073,lamb,PEDI1950.csv
1950131074,50,13,1074,lamb,PEDI1950.csv
1950131075,50,13,1075,lamb,PEDI1950.csv
1950131076,50,13,1076,lamb,PEDI1950.csv
1950131077,50,13,1077,lamb,PEDI1950.csv
1950131078,50,13,1078,lamb,PEDI1950.csv
1950131079,50,13,1079,lamb,PEDI1950.csv
1950131080,50,13,1080,lamb,PEDI1950.csv
1950131081,50,13,1081,lamb,PEDI1950.csv
1950131082,50,13,1082,lamb,PEDI1950.csv
1950131083,50,13,1083,lamb,PEDI1950.csv
1950131084,50,13,1084,lamb,PEDI1950.csv
1950131085,50,13,1085,lamb,PEDI1950.csv
1950131086,50,13,1086,lamb,PEDI1950.csv
1950131087,50,13,1087,lamb,PEDI1950.csv
1950131088,50,13,1088,lamb,PEDI1950.csv
1950131089,50,13,1089,lamb,PEDI1950.csv
1950131090,50,13,1090,lamb,PEDI1950.csv
1950131091,50,13,1091,lamb,PEDI1950.csv
1950131092,50,13,1092,lamb,PEDI1950.csv
1950131093,50,13,1093,lamb,PEDI1950.csv
1950131094,50,13,1094,lamb,PEDI1950.csv
1950131095,50,13,1095,lamb,PEDI1950.csv
1950131096,50,13,1096,lamb,PEDI1950.csv
1950131097,50,13,1097,lamb,PEDI1950.csv
1950131098,50,13,1098,lamb,PEDI1950.csv
1950131099,50,13,1099,lamb,PEDI1950.csv
1950131100,50,13,1100,lamb,PEDI1950.csv
1950131101,50,13,1101,lamb,PEDI1950.csv
1950131102,50,13,1102,lamb,PEDI1950.csv
1950131103,50,13,1103,lamb,PEDI1950.csv
1950131104,50,13,1104,lamb,PEDI1950.csv
1950131105,50,13,1105,lamb,PEDI1950.csv
1950131106,50,13,1106,lamb,PEDI1950.csv
1950131107,50,13,1107,lamb,PEDI1950.csv
1950131108,50,13,1108,lamb,PEDI1950.csv
1950131109,50,13,1109,lamb,PEDI1950.csv
1950131110,50,13,1110,lamb,PEDI1950.csv
1950131111,50,13,1111,lamb,PEDI1950.csv
1950131112,50,13,1112,lamb,PEDI1950.csv
1950131113,50,13,1113,lamb,PEDI1950.csv
1950131114,50,13,1114,lamb,PEDI1950.csv
1950131115,50,13,1115,lamb,PEDI1950.csv
1950131116,50,13,1116,lamb,PEDI1950.csv
1950131117,50,13,1117,lamb,PEDI1950.csv
1950131118,50,13,1118,lamb,PEDI1950.csv
1950131119,50,13,1119,lamb,PEDI1950.csv
1950131120,50,13,1120,lamb,PEDI1950.csv
1950131121,50,13,1121,lamb,PEDI1950.csv
1950131122,50,13,1122,lamb,PEDI1950.csv
1950131123,50,13,1123,lamb,PEDI1950.csv
1950131124,50,13,1124,lamb,PEDI1950.csv
1950131125,50,13,1125,lamb,PEDI1950.csv
1950131126,50,13,1126,lamb,PEDI1950.csv
1950131127,50,13,1127,lamb,PEDI1950.csv
1950131128,50,13,1128,lamb,PEDI1950.csv
1950131129,50,13,1129,lamb,PEDI1950.csv
1950131130,50,13,1130,lamb,PEDI1950.csv
1950131131,50,13,1131,lamb,PEDI1950.csv
1950131132,50,13,1132,lamb,PEDI1950.csv
1950131133,50,13,1133,lamb,PEDI1950.csv
1950131134,50,13,1134,lamb,PEDI1950.csv
1950131135,50,13,1135,lamb,PEDI1950.csv
1950131136,50,13,1136,lamb,PEDI1950.csv
1950131137,50,13,1137,lamb,PEDI1950.csv
1950131138,50,13,1138,lamb,PEDI1950.csv
1950131139,50,13,1139,lamb,PEDI1950.csv
1950131140,50,13,1140,lamb,PEDI1950.csv
1950131141,50,13,1141,lamb,PEDI1950.csv
1950131142,50,13,1142,lamb,PEDI1950.csv
1950131143,50,13,1143,lamb,PEDI1950.csv
1950131144,50,13,1144,lamb,PEDI1950.csv
1950131145,50,13,1145,lamb,PEDI1950.csv
1950131146,50,13,1146,lamb,PEDI1950.csv
1950131147,50,13,1147,lamb,PEDI1950.csv
1950131148,50,13,1148,lamb,PEDI1950.csv
1950131149,50,13,1149,lamb,PEDI1950.csv
1950131150,50,13,1150,lamb,PEDI1950.csv
1950131151,50,13,1151,lamb,PEDI1950.csv
1950131152,50,13,1152,lamb,PEDI1950.csv
1950131153,50,13,1153,lamb,PEDI1950.csv
1950131154,50,13,1154,lamb,PEDI1950.csv
1950131155,50,13,1155,lamb,PEDI1950.csv
1950131156,50,13,1156,lamb,PEDI1950.csv
1950131157,50,13,1157,lamb,PEDI1950.csv
1950131158,50,13,1158,lamb,PEDI1950.csv
1950131159,50,13,1159,lamb,PEDI1950.csv
1950131160,50,13,1160,lamb,PEDI1950.csv
1950131161,50,13,1161,lamb,PEDI1950.csv
1950131162,50,13,1162,lamb,PEDI1950.csv
1950131163,50,13,1163,lamb,PEDI1950.csv
1950131164,50,13,1164,lamb,PEDI1950.csv
1950131165,50,13,1165,lamb,PEDI1950.csv
1950131166,50,13,1166,lamb,PEDI1950.csv
1950131167,50,13,1167,lamb,PEDI1950.csv
1950131168,50,13,1168,lamb,PEDI1950.csv
1950131169,50,13,1169,lamb,PEDI1950.csv
1950131170,50,13,1170,lamb,PEDI1950.csv
1950131171,50,13,1171,lamb,PEDI1950.csv
1950131172,50,13,1172,lamb,PEDI1950.csv
1950131173,50,13,1173,lamb,PEDI1950.csv
1950131174,50,13,1174,lamb,PEDI1950.csv
1950131175,50,13,1175,lamb,PEDI1950.csv
1950131176,50,13,1176,lamb,PEDI1950.csv
1950131177,50,13,1177,lamb,PEDI1950.csv
1950131178,50,13,1178,lamb,PEDI1950.csv
1950131179,50,13,1179,lamb,PEDI1950.csv
1950131180,50,13,1180,lamb,PEDI1950.csv
1950131181,50,13,1181,lamb,PEDI1950.csv
1950131182,50,13,1182,lamb,PEDI1950.csv
1950131183,50,13,1183,lamb,PEDI1950.csv
1950131184,50,13,1184,lamb,PEDI1950.csv
1950131185,50,13,1185,lamb,PEDI1950.csv
1950131186,50,13,1186,lamb,PEDI1950.csv
1950131187,50,13,1187,lamb,PEDI1950.csv
1950131188,50,13,1188,lamb,PEDI1950.csv
1950131189,50,13,1189,lamb,PEDI1950.csv
1950131190,50,13,1190,lamb,PEDI1950.csv
1950131191,50,13,1191,lamb,PEDI1950.csv
1950131192,50,13,1192,lamb,PEDI1950.csv
1950131193,50,13,1193,lamb,PEDI1950.csv
1950131194,50,13,1194,lamb,PEDI1950.csv
1950131195,50,13,1195,lamb,PEDI1950.csv
1950131196,50,13,1196,lamb,PEDI1950.csv
1950131197,50,13,1197,lamb,PEDI1950.csv
1950131198,50,13,1198,lamb,PEDI1950.csv
1950131199,50,13,1199,lamb,PEDI1950.csv
1950131200,50,13,1200,lamb,PEDI1950.csv
1950131201,50,13,1201,lamb,PEDI1950.csv
1950131202,50,13,1202,lamb,PEDI1950.csv
1950131203,50,13,1203,lamb,PEDI1950.csv
1950131204,50,13,1204,lamb,PEDI1950.csv
1950131205,50,13,1205,lamb,PEDI1950.csv
1950131206,50,13,1206,lamb,PEDI1950.csv
1950131207,50,13,1207,lamb,PEDI1950.csv
1950131208,50,13,1208,lamb,PEDI1950.csv
1950131209,50,13,1209,lamb,PEDI1950.csv
1950131210,50,13,1210,lamb,PEDI1950.csv
1950131211,50,13,1211,lamb,PEDI1950.csv
1950131212,50,13,1212,lamb,PEDI1950.csv
1950131213,50,13,1213,lamb,PEDI1950.csv
1950131214,50,13,1214,lamb,PEDI1950.csv
1950131215,50,13,1215,lamb,PEDI1950.csv
1950131216,50,13,1216,lamb,PEDI1950.csv
1950131217,50,13,1217,lamb,PEDI1950.csv
1950131218,50,13,1218,lamb,PEDI1950.csv
1950131219,50,13,1219,lamb,PEDI1950.csv
1950131220,50,13,1220,lamb,PEDI1950.csv
1950131221,50,13,1221,lamb,PEDI1950.csv
1950131222,50,13,1222,lamb,PEDI1950.csv
1950131223,50,13,1223,lamb,PEDI1950.csv
1950131224,50,13,1224,lamb,PEDI1950.csv
1950131225,50,13,1225,lamb,PEDI1950.csv
1950131226,50,13,1226,lamb,PEDI1950.csv
1950131227,50,13,1227,lamb,PEDI1950.csv
1950131228,50,13,1228,lamb,PEDI1950.csv
1950131229,50,13,1229,lamb,PEDI1950.csv
1950131230,50,13,1230,lamb,PEDI1950.csv
1950131231,50,13,1231,lamb,PEDI1950.csv
1950131232,50,13,1232,lamb,PEDI1950.csv
1950131233,50,13,1233,lamb,PEDI1950.csv
1950131234,50,13,1234,lamb,PEDI1950.csv
1950131235,50,13,1235,lamb,PEDI1950.csv
1950131236,50,13,1236,lamb,PEDI1950.csv
1950131237,50,13,1237,lamb,PEDI1950.csv
1950131238,50,13,1238,lamb,PEDI1950.csv
1950131239,50,13,1239,lamb,PEDI1950.csv
1950131240,50,13,1240,lamb,PEDI1950.csv
1950131241,50,13,1241,lamb,PEDI1950.csv
1950131242,50,13,1242,lamb,PEDI1950.csv
1950131243,50,13,1243,lamb,PEDI1950.csv
1950131244,50,13,1244,lamb,PEDI1950.csv
1950131245,50,13,1245,lamb,PEDI1950.csv
1950131246,50,13,1246,lamb,PEDI1950.csv
1950131247,50,13,1247,lamb,PEDI1950.csv
1950131248,50,13,1248,lamb,PEDI1950.csv
1950131249,50,13,1249,lamb,PEDI1950.csv
1950131250,50,13,1250,lamb,PEDI1950.csv
1950131251,50,13,1251,lamb,PEDI1950.csv
1950131252,50,13,1252,lamb,PEDI1950.csv
1950131253,50,13,1253,lamb,PEDI1950.csv
1950131254,50,13,1254,lamb,PEDI1950.csv
1950131255,50,13,1255,lamb,PEDI1950.csv
1950131256,50,13,1256,lamb,PEDI1950.csv
1950131257,50,13,1257,lamb,PEDI1950.csv
1950131258,50,13,1258,lamb,PEDI1950.csv
1950131259,50,13,1259,lamb,PEDI1950.csv
1950131260,50,13,1260,lamb,PEDI1950.csv
1950131261,50,13,1261,lamb,PEDI1950.csv
1950131262,50,13,1262,lamb,PEDI1950.csv
1950131263,50,13,1263,lamb,PEDI1950.csv
1950131264,50,13,1264,lamb,PEDI1950.csv
1950131265,50,13,1265,lamb,PEDI1950.csv
1950131266,50,13,1266,lamb,PEDI1950.csv
1950131267,50,13,1267,lamb,PEDI1950.csv
1950131268,50,13,1268,lamb,PEDI1950.csv
1950131269,50,13,1269,lamb,PEDI1950.csv
1950131270,50,13,1270,lamb,PEDI1950.csv
1950131271,50,13,1271,lamb,PEDI1950.csv
1950131272,50,13,1272,lamb,PEDI1950.csv
1950131273,50,13,1273,lamb,PEDI1950.csv
1950131274,50,13,1274,lamb,PEDI1950.csv
1950131275,50,13,1275,lamb,PEDI1950.csv
1950131276,50,13,1276,lamb,PEDI1950.csv
1950131277,50,13,1277,lamb,PEDI1950.csv
1950131278,50,13,1278,lamb,PEDI1950.csv
1950131279,50,13,1279,lamb,PEDI1950.csv
1950131280,50,13,1280,lamb,PEDI1950.csv
1950131281,50,13,1281,lamb,PEDI1950.csv
1950131282,50,13,1282,lamb,PEDI1950.csv
1950131283,50,13,1283,lamb,PEDI1950.csv
1950131284,50,13,1284,lamb,PEDI1950.csv
1950131285,50,13,1285,lamb,PEDI1950.csv
1950131286,50,13,1286,lamb,PEDI1950.csv
1950131287,50,13,1287,lamb,PEDI1950.csv
1950131288,50,13,1288,lamb,PEDI1950.csv
1950131289,50,13,1289,lamb,PEDI1950.csv
1950131290,50,13,1290,lamb,PEDI1950.csv
1950131291,50,13,1291,lamb,PEDI1950.csv
1950131292,50,13,1292,lamb,PEDI1950.csv
1950131293,50,13,1293,lamb,PEDI1950.csv
1950131294,50,13,1294,lamb,PEDI1950.csv
1950131295,50,13,1295,lamb,PEDI1950.csv
1950131296,50,13,1296,lamb,PEDI1950.csv
1950131297,50,13,1297,lamb,PEDI1950.csv
1950131298,50,13,1298,lamb,PEDI1950.csv
1950131299,50,13,1299,lamb,PEDI1950.csv
1950131300,50,13,1300,lamb,PEDI1950.csv
1950131301,50,13,1301,lamb,PEDI1950.csv
1950131302,50,13,1302,lamb,PEDI1950.csv
1950131303,50,13,1303,lamb,PEDI1950.csv
1950131304,50,13,1304,lamb,PEDI1950.csv
1950131305,50,13,1305,lamb,PEDI1950.csv
1950131306,50,13,1306,lamb,PEDI1950.csv
1950131307,50,13,1307,lamb,PEDI1950.csv
1950131308,50,13,1308,lamb,PEDI1950.csv
1950131309,50,13,1309,lamb,PEDI1950.csv
1950131310,50,13,1310,lamb,PEDI1950.csv
1950131311,50,13,1311,lamb,PEDI1950.csv
1950131312,50,13,1312,lamb,PEDI1950.csv
1950131313,50,13,1313,lamb,PEDI1950.csv
1950131314,50,13,1314,lamb,PEDI1950.csv
1950131315,50,13,1315,lamb,PEDI1950.csv
1950131316,50,13,1316,lamb,PEDI1950.csv
1950131317,50,13,1317,lamb,PEDI1950.csv
1950131318,50,13,1318,lamb,PEDI1950.csv
1950131319,50,13,1319,lamb,PEDI1950.csv
1950131320,50,13,1320,lamb,PEDI1950.csv
1950131321,50,13,1321,lamb,PEDI1950.csv
1950131322,50,13,1322,lamb,PEDI1950.csv
1950131323,50,13,1323,lamb,PEDI1950.csv
1950131324,50,13,1324,lamb,PEDI1950.csv
1950131325,50,13,1325,lamb,PEDI1950.csv
1950131326,50,13,1326,lamb,PEDI1950.csv
