original_id10,hx_id10,birth_year,breed,etag
1946138305,HX00000884,1946,13,8305
1946138307,HX00000885,1946,13,8307
1946138319,HX00000886,1946,13,8319
1946138332,HX00000887,1946,13,8332
1946138335,HX00000888,1946,13,8335
1946138337,HX00000889,1946,13,8337
1946138340,HX00000890,1946,13,8340
1946138343,HX00000891,1946,13,8343
1946138346,HX00000892,1946,13,8346
1946138361,HX00000893,1946,13,8361
1946138362,HX00000894,1946,13,8362
1946138388,HX00000895,1946,13,8388
1946138391,HX00000896,1946,13,8391
1946138398,HX00000897,1946,13,8398
1946138403,HX00000898,1946,13,8403
1946138405,HX00000899,1946,13,8405
1946138406,HX00000900,1946,13,8406
1946138414,HX00000901,1946,13,8414
1946138420,HX00000902,1946,13,8420
1946138424,HX00000903,1946,13,8424
1946138428,HX00000904,1946,13,8428
1946138430,HX00000905,1946,13,8430
1946138431,HX00000906,1946,13,8431
1946138439,HX00000907,1946,13,8439
1946138443,HX00000908,1946,13,8443
1946138448,HX00000909,1946,13,8448
1946138452,HX00000910,1946,13,8452
1946138463,HX00000911,1946,13,8463
1946138471,HX00000912,1946,13,8471
1946138477,HX00000913,1946,13,8477
1946138479,HX00000914,1946,13,8479
1946138480,HX00000915,1946,13,8480
1946138485,HX00000916,1946,13,8485
1946138493,HX00000917,1946,13,8493
1946138494,HX00000918,1946,13,8494
1946138495,HX00000919,1946,13,8495
1946138499,HX00000920,1946,13,8499
1946138512,HX00000921,1946,13,8512
1946138514,HX00000922,1946,13,8514
1946138517,HX00000923,1946,13,8517
1946175301,HX00000924,1946,17,5301
1946175312,HX00000925,1946,17,5312
1946175319,HX00000926,1946,17,5319
1946175327,HX00000927,1946,17,5327
1946175336,HX00000928,1946,17,5336
1946175337,HX00000929,1946,17,5337
1946175343,HX00000930,1946,17,5343
1946175346,HX00000931,1946,17,5346
1946175347,HX00000932,1946,17,5347
1946175348,HX00000933,1946,17,5348
1946175349,HX00000934,1946,17,5349
1946175350,HX00000935,1946,17,5350
1946175354,HX00000936,1946,17,5354
1946175358,HX00000937,1946,17,5358
1946175366,HX00000938,1946,17,5366
1946175367,HX00000939,1946,17,5367
1946175372,HX00000940,1946,17,5372
1946175373,HX00000941,1946,17,5373
1946175384,HX00000942,1946,17,5384
1946175391,HX00000943,1946,17,5391
1946175393,HX00000944,1946,17,5393
1946403254,HX00000945,1946,40,3254
1946403257,HX00000946,1946,40,3257
1946403272,HX00000947,1946,40,3272
1946403281,HX00000948,1946,40,3281
1946403283,HX00000949,1946,40,3283
1946403286,HX00000950,1946,40,3286
1946403301,HX00000951,1946,40,3301
1946403302,HX00000952,1946,40,3302
1946403322,HX00000953,1946,40,3322
1946403335,HX00000954,1946,40,3335
1946403350,HX00000955,1946,40,3350
1946403352,HX00000956,1946,40,3352
1946403361,HX00000957,1946,40,3361
1946403362,HX00000958,1946,40,3362
1946403367,HX00000959,1946,40,3367
1946403380,HX00000960,1946,40,3380
1946403381,HX00000961,1946,40,3381
1946403384,HX00000962,1946,40,3384
1946403385,HX00000963,1946,40,3385
1946403387,HX00000964,1946,40,3387
1946403388,HX00000965,1946,40,3388
1946403391,HX00000966,1946,40,3391
1946403393,HX00000967,1946,40,3393
1946403400,HX00000968,1946,40,3400
1946403404,HX00000969,1946,40,3404
1946403413,HX00000970,1946,40,3413
1946403417,HX00000971,1946,40,3417
1946403432,HX00000972,1946,40,3432
1946403436,HX00000973,1946,40,3436
1946403437,HX00000974,1946,40,3437
1946403438,HX00000975,1946,40,3438
1946403440,HX00000976,1946,40,3440
1946403445,HX00000977,1946,40,3445
1946403451,HX00000978,1946,40,3451
1946403466,HX00000979,1946,40,3466
1946403467,HX00000980,1946,40,3467
1946403475,HX00000981,1946,40,3475
1946403486,HX00000982,1946,40,3486
1946403487,HX00000983,1946,40,3487
1946403488,HX00000984,1946,40,3488
1946403500,HX00000985,1946,40,3500
1946403504,HX00000986,1946,40,3504
1946403507,HX00000987,1946,40,3507
1946403517,HX00000988,1946,40,3517
1946403523,HX00000989,1946,40,3523
1946403528,HX00000990,1946,40,3528
1946403529,HX00000991,1946,40,3529
1946403539,HX00000992,1946,40,3539
1946403546,HX00000993,1946,40,3546
1946403554,HX00000994,1946,40,3554
1946403564,HX00000995,1946,40,3564
1946403569,HX00000996,1946,40,3569
1946403573,HX00000997,1946,40,3573
1946403578,HX00000998,1946,40,3578
1946403581,HX00000999,1946,40,3581
1946403589,HX00001000,1946,40,3589
1946403611,HX00001001,1946,40,3611
1946403614,HX00001002,1946,40,3614
1946403622,HX00001003,1946,40,3622
1946403627,HX00001004,1946,40,3627
1946480751,HX00001005,1946,48,0751
1946480757,HX00001006,1946,48,0757
1946480759,HX00001007,1946,48,0759
1946480762,HX00001008,1946,48,0762
1946480769,HX00001009,1946,48,0769
1946480773,HX00001010,1946,48,0773
1946480780,HX00001011,1946,48,0780
1946480793,HX00001012,1946,48,0793
1946480794,HX00001013,1946,48,0794
1946480798,HX00001014,1946,48,0798
1946480799,HX00001015,1946,48,0799
1946480802,HX00001016,1946,48,0802
1946480809,HX00001017,1946,48,0809
1946480814,HX00001018,1946,48,0814
1946480819,HX00001019,1946,48,0819
1946480825,HX00001020,1946,48,0825
1946480828,HX00001021,1946,48,0828
1946480829,HX00001022,1946,48,0829
1946480832,HX00001023,1946,48,0832
1946480839,HX00001024,1946,48,0839
1946480841,HX00001025,1946,48,0841
1946480846,HX00001026,1946,48,0846
1946480849,HX00001027,1946,48,0849
1946480858,HX00001028,1946,48,0858
1946480860,HX00001029,1946,48,0860
1946480863,HX00001030,1946,48,0863
1946480865,HX00001031,1946,48,0865
1946480869,HX00001032,1946,48,0869
1946480871,HX00001033,1946,48,0871
1946480874,HX00001034,1946,48,0874
1946480875,HX00001035,1946,48,0875
1946480877,HX00001036,1946,48,0877
1946480888,HX00001037,1946,48,0888
1946480890,HX00001038,1946,48,0890
1946480895,HX00001039,1946,48,0895
1946480899,HX00001040,1946,48,0899
1946480900,HX00001041,1946,48,0900
1946480903,HX00001042,1946,48,0903
1946480909,HX00001043,1946,48,0909
1946480910,HX00001044,1946,48,0910
1946480913,HX00001045,1946,48,0913
1946480914,HX00001046,1946,48,0914
1946480921,HX00001047,1946,48,0921
1946480923,HX00001048,1946,48,0923
1946480929,HX00001049,1946,48,0929
1946480931,HX00001050,1946,48,0931
1946480933,HX00001051,1946,48,0933
1946480936,HX00001052,1946,48,0936
1946480942,HX00001053,1946,48,0942
1946480943,HX00001054,1946,48,0943
1946480948,HX00001055,1946,48,0948
1946480949,HX00001056,1946,48,0949
1946480952,HX00001057,1946,48,0952
1946480954,HX00001058,1946,48,0954
1946480957,HX00001059,1946,48,0957
1946480960,HX00001060,1946,48,0960
1946480961,HX00001061,1946,48,0961
1946480964,HX00001062,1946,48,0964
1946480970,HX00001063,1946,48,0970
1946480985,HX00001064,1946,48,0985
1946480996,HX00001065,1946,48,0996
1946481000,HX00001066,1946,48,1000
1946481002,HX00001067,1946,48,1002
1946481004,HX00001068,1946,48,1004
1946481012,HX00001069,1946,48,1012
1946481014,HX00001070,1946,48,1014
1946481017,HX00001071,1946,48,1017
1946605562,HX00001072,1946,60,5562
1946605563,HX00001073,1946,60,5563
1946605570,HX00001074,1946,60,5570
1946605571,HX00001075,1946,60,5571
1946605578,HX00001076,1946,60,5578
1946605595,HX00001077,1946,60,5595
1946605596,HX00001078,1946,60,5596
1946605609,HX00001079,1946,60,5609
1946605610,HX00001080,1946,60,5610
1946605622,HX00001081,1946,60,5622
1946605625,HX00001082,1946,60,5625
1946605627,HX00001083,1946,60,5627
1946605631,HX00001084,1946,60,5631
1946605632,HX00001085,1946,60,5632
1946605665,HX00001086,1946,60,5665
1946605688,HX00001087,1946,60,5688
1946605691,HX00001088,1946,60,5691
1946605708,HX00001089,1946,60,5708
1946605717,HX00001090,1946,60,5717
1946605719,HX00001091,1946,60,5719
1946605722,HX00001092,1946,60,5722
1946605733,HX00001093,1946,60,5733
1946605748,HX00001094,1946,60,5748
1946605755,HX00001095,1946,60,5755
1946605764,HX00001096,1946,60,5764
1946605765,HX00001097,1946,60,5765
1946605768,HX00001098,1946,60,5768
1946605770,HX00001099,1946,60,5770
1946605771,HX00001100,1946,60,5771
1946605785,HX00001101,1946,60,5785
1946605788,HX00001102,1946,60,5788
1946605790,HX00001103,1946,60,5790
1946605817,HX00001104,1946,60,5817
1946605834,HX00001105,1946,60,5834
1946605844,HX00001106,1946,60,5844
1946605853,HX00001107,1946,60,5853
1946605855,HX00001108,1946,60,5855
1946605859,HX00001109,1946,60,5859
1946605884,HX00001110,1946,60,5884
1946605891,HX00001111,1946,60,5891
1946605893,HX00001112,1946,60,5893
1946605918,HX00001113,1946,60,5918
1946605924,HX00001114,1946,60,5924
1946605944,HX00001115,1946,60,5944
1946605951,HX00001116,1946,60,5951
1946605982,HX00001117,1946,60,5982
1946605984,HX00001118,1946,60,5984
1946605985,HX00001119,1946,60,5985
1946605989,HX00001120,1946,60,5989
1946605994,HX00001121,1946,60,5994
1946605998,HX00001122,1946,60,5998
1946605999,HX00001123,1946,60,5999
1946606021,HX00001124,1946,60,6021
1946606030,HX00001125,1946,60,6030
1946606032,HX00001126,1946,60,6032
1946606040,HX00001127,1946,60,6040
1946606056,HX00001128,1946,60,6056
1946606059,HX00001129,1946,60,6059
1946606063,HX00001130,1946,60,6063
1946606081,HX00001131,1946,60,6081
1946606089,HX00001132,1946,60,6089
1946606108,HX00001133,1946,60,6108
1946606126,HX00001134,1946,60,6126
1946671411,HX00001135,1946,67,1411
1946671415,HX00001136,1946,67,1415
1946671417,HX00001137,1946,67,1417
1946671419,HX00001138,1946,67,1419
1946671421,HX00001139,1946,67,1421
1946671439,HX00001140,1946,67,1439
1946671442,HX00001141,1946,67,1442
1946671453,HX00001142,1946,67,1453
1946671454,HX00001143,1946,67,1454
1946671456,HX00001144,1946,67,1456
1946671458,HX00001145,1946,67,1458
1946671459,HX00001146,1946,67,1459
1946671460,HX00001147,1946,67,1460
1946671466,HX00001148,1946,67,1466
1946671467,HX00001149,1946,67,1467
1946671468,HX00001150,1946,67,1468
1946671469,HX00001151,1946,67,1469
1946920084,HX00001152,1946,92,0084
1946920085,HX00001153,1946,92,0085
1947101396,HX00001154,1947,10,1396
1947101407,HX00001155,1947,10,1407
1947101411,HX00001156,1947,10,1411
1947101631,HX00001157,1947,10,1631
1947101632,HX00001158,1947,10,1632
1947112219,HX00001159,1947,11,2219
1947112220,HX00001160,1947,11,2220
1947112228,HX00001161,1947,11,2228
1947112229,HX00001162,1947,11,2229
1947112230,HX00001163,1947,11,2230
1947112232,HX00001164,1947,11,2232
1947112237,HX00001165,1947,11,2237
1947112238,HX00001166,1947,11,2238
1947112241,HX00001167,1947,11,2241
1947112242,HX00001168,1947,11,2242
1947112243,HX00001169,1947,11,2243
1947112247,HX00001170,1947,11,2247
1947112253,HX00001171,1947,11,2253
1947112259,HX00001172,1947,11,2259
1947112260,HX00001173,1947,11,2260
1947112261,HX00001174,1947,11,2261
1947112262,HX00001175,1947,11,2262
1947112267,HX00001176,1947,11,2267
1947112276,HX00001177,1947,11,2276
1947112277,HX00001178,1947,11,2277
1947112284,HX00001179,1947,11,2284
1947112295,HX00001180,1947,11,2295
1947112296,HX00001181,1947,11,2296
1947112299,HX00001182,1947,11,2299
1947112306,HX00001183,1947,11,2306
1947112307,HX00001184,1947,11,2307
1947112320,HX00001185,1947,11,2320
1947112332,HX00001186,1947,11,2332
1947112337,HX00001187,1947,11,2337
1947112338,HX00001188,1947,11,2338
1947112341,HX00001189,1947,11,2341
1947112342,HX00001190,1947,11,2342
1947112348,HX00001191,1947,11,2348
1947112362,HX00001192,1947,11,2362
1947112365,HX00001193,1947,11,2365
1947112369,HX00001194,1947,11,2369
1947112377,HX00001195,1947,11,2377
1947112384,HX00001196,1947,11,2384
1947112386,HX00001197,1947,11,2386
1947112397,HX00001198,1947,11,2397
1947112398,HX00001199,1947,11,2398
1947112401,HX00001200,1947,11,2401
1947112407,HX00001201,1947,11,2407
1947112410,HX00001202,1947,11,2410
1947112417,HX00001203,1947,11,2417
1947112418,HX00001204,1947,11,2418
1947112422,HX00001205,1947,11,2422
1947112428,HX00001206,1947,11,2428
1947112429,HX00001207,1947,11,2429
1947112433,HX00001208,1947,11,2433
1947112434,HX00001209,1947,11,2434
1947112439,HX00001210,1947,11,2439
1947112441,HX00001211,1947,11,2441
1947112446,HX00001212,1947,11,2446
1947112451,HX00001213,1947,11,2451
1947112453,HX00001214,1947,11,2453
1947112455,HX00001215,1947,11,2455
1947112462,HX00001216,1947,11,2462
1947112470,HX00001217,1947,11,2470
1947112473,HX00001218,1947,11,2473
1947112482,HX00001219,1947,11,2482
1947138530,HX00001220,1947,13,8530
1947138545,HX00001221,1947,13,8545
1947138546,HX00001222,1947,13,8546
1947138551,HX00001223,1947,13,8551
1947138552,HX00001224,1947,13,8552
1947138558,HX00001225,1947,13,8558
1947138560,HX00001226,1947,13,8560
1947138564,HX00001227,1947,13,8564
1947138569,HX00001228,1947,13,8569
1947138570,HX00001229,1947,13,8570
1947138574,HX00001230,1947,13,8574
1947138591,HX00001231,1947,13,8591
1947138594,HX00001232,1947,13,8594
1947138598,HX00001233,1947,13,8598
1947138610,HX00001234,1947,13,8610
1947138613,HX00001235,1947,13,8613
1947138617,HX00001236,1947,13,8617
1947138621,HX00001237,1947,13,8621
1947138622,HX00001238,1947,13,8622
1947138631,HX00001239,1947,13,8631
1947138632,HX00001240,1947,13,8632
1947138633,HX00001241,1947,13,8633
1947138651,HX00001242,1947,13,8651
1947138656,HX00001243,1947,13,8656
1947138659,HX00001244,1947,13,8659
1947138665,HX00001245,1947,13,8665
1947138667,HX00001246,1947,13,8667
1947138673,HX00001247,1947,13,8673
1947138681,HX00001248,1947,13,8681
1947138685,HX00001249,1947,13,8685
1947138690,HX00001250,1947,13,8690
1947138697,HX00001251,1947,13,8697
1947138700,HX00001252,1947,13,8700
1947138702,HX00001253,1947,13,8702
1947138706,HX00001254,1947,13,8706
1947138715,HX00001255,1947,13,8715
1947138717,HX00001256,1947,13,8717
1947138728,HX00001257,1947,13,8728
1947138729,HX00001258,1947,13,8729
1947138730,HX00001259,1947,13,8730
1947138731,HX00001260,1947,13,8731
1947138733,HX00001261,1947,13,8733
1947138736,HX00001262,1947,13,8736
1947138744,HX00001263,1947,13,8744
1947138745,HX00001264,1947,13,8745
1947138746,HX00001265,1947,13,8746
1947138748,HX00001266,1947,13,8748
1947138749,HX00001267,1947,13,8749
1947138752,HX00001268,1947,13,8752
1947138755,HX00001269,1947,13,8755
1947138760,HX00001270,1947,13,8760
1947138761,HX00001271,1947,13,8761
1947138765,HX00001272,1947,13,8765
1947138767,HX00001273,1947,13,8767
1947138770,HX00001274,1947,13,8770
1947138771,HX00001275,1947,13,8771
1947138785,HX00001276,1947,13,8785
1947138786,HX00001277,1947,13,8786
1947138793,HX00001278,1947,13,8793
1947138798,HX00001279,1947,13,8798
1947138801,HX00001280,1947,13,8801
1947138808,HX00001281,1947,13,8808
