UID,LAMBID,SIREID,DAMID,YR,LBRD,LAMB,SBRD,SIRE,DBRD,DAM,STM,ID10,SIREID10,DAMID10,SIRE_PRE_CUTOFF,DAM_PRE_CUTOFF
02PE02410,102113899, 99110848, 97108091,02,11,R3899,11,R0848,10,S8091,07,2002113899,1999110848,1997108091,0,0
02PE02411,102113900, 99110848, 97108091,02,11,R3900,11,R0848,10,S8091,07,2002113900,1999110848,1997108091,0,0
02PE02412,102113901,100111565, 98109215,02,11,R3901,11,R1565,10,S9215,07,2002113901,2000111565,1998109215,0,0
02PE02413,102113902,100111565, 98109215,02,11,R3902,11,R1565,10,S9215,07,2002113902,2000111565,1998109215,0,0
02PE02414,102113903,100112037, 98109090,02,11,R3903,11,R2037,10,S9090,07,2002113903,2000112037,1998109090,0,0
02PE02415,102113904,100112037, 98109090,02,11,R3904,11,R2037,10,S9090,07,2002113904,2000112037,1998109090,0,0
02PE02416,102113905,100112037, 98109090,02,11,R3905,11,R2037,10,S9090,07,2002113905,2000112037,1998109090,0,0
02PE02417,102113906, 99110764,101112204,02,11,R3906,11,R0764,11,R2204,07,2002113906,1999110764,2001112204,0,0
02PE02418,102113907,100111583, 99110497,02,11,R3907,11,R1583,11,R0497,07,2002113907,2000111583,1999110497,0,0
02PE02419,102113908,100111583, 99110497,02,11,R3908,11,R1583,11,R0497,07,2002113908,2000111583,1999110497,0,0
02PE02420,102113909, 99110305, 96106571,02,11,R3909,11,R0305,10,S6571,07,2002113909,1999110305,1996106571,0,0
02PE02421,102113910, 99110305, 96106571,02,11,R3910,11,R0305,10,S6571,07,2002113910,1999110305,1996106571,0,0
02PE02422,102113911,100111583, 99110713,02,11,R3911,11,R1583,11,R0713,07,2002113911,2000111583,1999110713,0,0
02PE02423,102113912,100111231,101112328,02,11,R3912,11,R1231,11,R2328,07,2002113912,2000111231,2001112328,0,0
02PE02424,102113913, 99110764,101112562,02,11,R3913,11,R0764,11,R2562,07,2002113913,1999110764,2001112562,0,0
02PE02425,102113914,100111122,101112427,02,11,R3914,11,R1122,11,R2427,07,2002113914,2000111122,2001112427,0,0
02PE02426,102113915,100111122,101112427,02,11,R3915,11,R1122,11,R2427,07,2002113915,2000111122,2001112427,0,0
02PE02427,102113916,100111122,101112361,02,11,R3916,11,R1122,11,R2361,07,2002113916,2000111122,2001112361,0,0
02PE02428,102113917,100111122,101112361,02,11,R3917,11,R1122,11,R2361,07,2002113917,2000111122,2001112361,0,0
02PE02429,102113918,100112037, 98109175,02,11,R3918,11,R2037,10,S9175,07,2002113918,2000112037,1998109175,0,0
02PE02430,102113919,100112037, 98109175,02,11,R3919,11,R2037,10,S9175,07,2002113919,2000112037,1998109175,0,0
02PE02431,102113920,100111547,101112254,02,11,R3920,11,R1547,11,R2254,07,2002113920,2000111547,2001112254,0,0
02PE02432,102113921,100111547,101112409,02,11,R3921,11,R1547,11,R2409,07,2002113921,2000111547,2001112409,0,0
02PE02433,102113922,100111547,101112409,02,11,R3922,11,R1547,11,R2409,07,2002113922,2000111547,2001112409,0,0
02PE02434,102113923,100111265, 98109202,02,11,R3923,11,R1265,10,S9202,07,2002113923,2000111265,1998109202,0,0
02PE02435,102113924,100111265, 98109202,02,11,R3924,11,R1265,10,S9202,07,2002113924,2000111265,1998109202,0,0
02PE02436,102113925,100111231,101112219,02,11,R3925,11,R1231,11,R2219,07,2002113925,2000111231,2001112219,0,0
02PE02437,102113926, 99110848, 96106704,02,11,R3926,11,R0848,10,S6704,07,2002113926,1999110848,1996106704,0,0
02PE02438,102113927,100111185,100111267,02,11,R3927,11,R1185,11,R1267,07,2002113927,2000111185,2000111267,0,0
02PE02439,102113928,100111185,100111267,02,11,R3928,11,R1185,11,R1267,07,2002113928,2000111185,2000111267,0,0
02PE02440,102113929,100111265, 95106325,02,11,R3929,11,R1265,10,S6325,07,2002113929,2000111265,1995106325,0,0
02PE02441,102113930,100111265, 95106325,02,11,R3930,11,R1265,10,S6325,07,2002113930,2000111265,1995106325,0,0
02PE02442,102113931,100111264, 96106836,02,11,R3931,11,R1264,10,S6836,07,2002113931,2000111264,1996106836,0,0
02PE02443,102113932,100111264, 96106836,02,11,R3932,11,R1264,10,S6836,07,2002113932,2000111264,1996106836,0,0
02PE02444,102113933,100112037, 98109797,02,11,R3933,11,R2037,10,S9797,07,2002113933,2000112037,1998109797,0,0
02PE02445,102113934,100111123,101112374,02,11,R3934,11,R1123,11,R2374,07,2002113934,2000111123,2001112374,0,0
02PE02446,102113935,100111547,101112173,02,11,R3935,11,R1547,11,R2173,07,2002113935,2000111547,2001112173,0,0
02PE02447,102113936,100111547,101112265,02,11,R3936,11,R1547,11,R2265,07,2002113936,2000111547,2001112265,0,0
02PE02448,102113937, 99110764,101112916,02,11,R3937,11,R0764,11,R2916,07,2002113937,1999110764,2001112916,0,0
02PE02449,102113938,100112037, 98109412,02,11,R3938,11,R2037,10,S9412,07,2002113938,2000112037,1998109412,0,0
02PE02450,102113939,100112037, 98109412,02,11,R3939,11,R2037,10,S9412,07,2002113939,2000112037,1998109412,0,0
02PE02451,102113940,100111123,101112682,02,11,R3940,11,R1123,11,R2682,07,2002113940,2000111123,2001112682,0,0
02PE02452,102113941, 99110848, 99110220,02,11,R3941,11,R0848,11,R0220,07,2002113941,1999110848,1999110220,0,0
02PE02453,102113942, 99110848, 99110220,02,11,R3942,11,R0848,11,R0220,07,2002113942,1999110848,1999110220,0,0
02PE02454,102113943,100111122,101112812,02,11,R3943,11,R1122,11,R2812,43,2002113943,2000111122,2001112812,0,0
02PE02455,102113944,100111122,101112812,02,11,R3944,11,R1122,11,R2812,43,2002113944,2000111122,2001112812,0,0
02PE02456,102113945,100111122,101112448,02,11,R3945,11,R1122,11,R2448,07,2002113945,2000111122,2001112448,0,0
02PE02457,102113946, 99110764,101112578,02,11,R3946,11,R0764,11,R2578,07,2002113946,1999110764,2001112578,0,0
02PE02458,102113947,100111839, 95105691,02,11,R3947,11,R1839,10,S5691,43,2002113947,2000111839,1995105691,0,0
02PE02459,102113948,100111839, 97107951,02,11,R3948,11,R1839,10,S7951,07,2002113948,2000111839,1997107951,0,0
02PE02460,102113949,100111231,101112474,02,11,R3949,11,R1231,11,R2474,07,2002113949,2000111231,2001112474,0,0
02PE02461,102113950,100111231,101112474,02,11,R3950,11,R1231,11,R2474,07,2002113950,2000111231,2001112474,0,0
02PE02462,102113951,100111547,101112568,02,11,R3951,11,R1547,11,R2568,07,2002113951,2000111547,2001112568,0,0
02PE02463,102113952,100111122,101112595,02,11,R3952,11,R1122,11,R2595,07,2002113952,2000111122,2001112595,0,0
02PE02464,102113953,100111547,101112357,02,11,R3953,11,R1547,11,R2357,07,2002113953,2000111547,2001112357,0,0
02PE02465,102113954,100111547,101112357,02,11,R3954,11,R1547,11,R2357,07,2002113954,2000111547,2001112357,0,0
02PE02466,102113955, 99110764,101112490,02,11,R3955,11,R0764,11,R2490,07,2002113955,1999110764,2001112490,0,0
02PE02467,102113956,100111231,101112840,02,11,R3956,11,R1231,11,R2840,07,2002113956,2000111231,2001112840,0,0
02PE02468,102113957,100111123,101112520,02,11,R3957,11,R1123,11,R2520,07,2002113957,2000111123,2001112520,0,0
02PE02469,102113958, 99110764,101112897,02,11,R3958,11,R0764,11,R2897,07,2002113958,1999110764,2001112897,0,0
02PE02470,102113959,100111226,100111287,02,11,R3959,11,R1226,11,R1287,43,2002113959,2000111226,2000111287,0,0
02PE02471,102113960,100111231,101112769,02,11,R3960,11,R1231,11,R2769,07,2002113960,2000111231,2001112769,0,0
02PE02472,102113961,100111547,101112541,02,11,R3961,11,R1547,11,R2541,07,2002113961,2000111547,2001112541,0,0
02PE02473,102113962, 99110764,101112446,02,11,R3962,11,R0764,11,R2446,07,2002113962,1999110764,2001112446,0,0
02PE02474,102113963,100111231,101112695,02,11,R3963,11,R1231,11,R2695,07,2002113963,2000111231,2001112695,0,0
02PE02475,102113964,100111231,101112695,02,11,R3964,11,R1231,11,R2695,07,2002113964,2000111231,2001112695,0,0
02PE02476,102113965,100111231,101112229,02,11,R3965,11,R1231,11,R2229,07,2002113965,2000111231,2001112229,0,0
02PE02477,102113966, 99110764,101112172,02,11,R3966,11,R0764,11,R2172,07,2002113966,1999110764,2001112172,0,0
02PE02478,102113967, 99110764,101112401,02,11,R3967,11,R0764,11,R2401,07,2002113967,1999110764,2001112401,0,0
02PE02479,102113968,100111547,101112213,02,11,R3968,11,R1547,11,R2213,07,2002113968,2000111547,2001112213,0,0
02PE02480,102113969,100111547,101112213,02,11,R3969,11,R1547,11,R2213,07,2002113969,2000111547,2001112213,0,0
02PE02481,102113970,100111123,101112576,02,11,R3970,11,R1123,11,R2576,07,2002113970,2000111123,2001112576,0,0
02PE02482,102113971,100111122,101112573,02,11,R3971,11,R1122,11,R2573,43,2002113971,2000111122,2001112573,0,0
02PE02483,102113972,100111123,101112346,02,11,R3972,11,R1123,11,R2346,07,2002113972,2000111123,2001112346,0,0
02PE02484,102113973,100111231,101112502,02,11,R3973,11,R1231,11,R2502,07,2002113973,2000111231,2001112502,0,0
02PE02485,102113974,100111231,101112858,02,11,R3974,11,R1231,11,R2858,07,2002113974,2000111231,2001112858,0,0
02PE02486,102113975,100111231,101112858,02,11,R3975,11,R1231,11,R2858,07,2002113975,2000111231,2001112858,0,0
02PE02487,102113976,100111123,101112816,02,11,R3976,11,R1123,11,R2816,07,2002113976,2000111123,2001112816,0,0
02PE02488,102113977,100111122,101112312,02,11,R3977,11,R1122,11,R2312,07,2002113977,2000111122,2001112312,0,0
02PE02489,102113978,100111122,101112312,02,11,R3978,11,R1122,11,R2312,07,2002113978,2000111122,2001112312,0,0
02PE02490,102113979, 99110764,101112851,02,11,R3979,11,R0764,11,R2851,07,2002113979,1999110764,2001112851,0,0
02PE02491,102113980,100111122,101112728,02,11,R3980,11,R1122,11,R2728,07,2002113980,2000111122,2001112728,0,0
02PE02492,102113981, 99110764,101112785,02,11,R3981,11,R0764,11,R2785,07,2002113981,1999110764,2001112785,0,0
02PE02493,102113982,100111231,101112814,02,11,R3982,11,R1231,11,R2814,07,2002113982,2000111231,2001112814,0,0
02PE02494,102113983,100111231,101112814,02,11,R3983,11,R1231,11,R2814,07,2002113983,2000111231,2001112814,0,0
02PE02495,102113984,100111122,101112743,02,11,R3984,11,R1122,11,R2743,07,2002113984,2000111122,2001112743,0,0
02PE02496,102113985,100111123,101112883,02,11,R3985,11,R1123,11,R2883,07,2002113985,2000111123,2001112883,0,0
02PE02497,102113986,100111122,101112441,02,11,R3986,11,R1122,11,R2441,07,2002113986,2000111122,2001112441,0,0
02PE02498,102113987,100111547,101112360,02,11,R3987,11,R1547,11,R2360,07,2002113987,2000111547,2001112360,0,0
02PE02499,102113988,100111122,101112341,02,11,R3988,11,R1122,11,R2341,07,2002113988,2000111122,2001112341,0,0
02PE02500,102113989,100111122,101112183,02,11,R3989,11,R1122,11,R2183,07,2002113989,2000111122,2001112183,0,0
02PE02501,102113990, 99110764,101112734,02,11,R3990,11,R0764,11,R2734,07,2002113990,1999110764,2001112734,0,0
02PE02502,102113991, 99110764,101112734,02,11,R3991,11,R0764,11,R2734,07,2002113991,1999110764,2001112734,0,0
02PE02503,102113992,100111123,101112635,02,11,R3992,11,R1123,11,R2635,07,2002113992,2000111123,2001112635,0,0
02PE02504,102113993,100111547,101112393,02,11,R3993,11,R1547,11,R2393,07,2002113993,2000111547,2001112393,0,0
02PE02505,102113994,100111231,101112612,02,11,R3994,11,R1231,11,R2612,07,2002113994,2000111231,2001112612,0,0
02PE02506,102113995,100111123,101112849,02,11,R3995,11,R1123,11,R2849,07,2002113995,2000111123,2001112849,0,0
02PE02507,102113996,100111231,101112358,02,11,R3996,11,R1231,11,R2358,07,2002113996,2000111231,2001112358,0,0
02PE02508,102113997, 99110764,101112382,02,11,R3997,11,R0764,11,R2382,07,2002113997,1999110764,2001112382,0,0
02PE02509,102113998, 99110764,101112382,02,11,R3998,11,R0764,11,R2382,07,2002113998,1999110764,2001112382,0,0
02PE02510,102113999, 99110764,101112227,02,11,R3999,11,R0764,11,R2227,07,2002113999,1999110764,2001112227,0,0
02PE02511,102114000, 99110764,101112227,02,11,R4000,11,R0764,11,R2227,07,2002114000,1999110764,2001112227,0,0
02PE02512,102114001,100111122,101112234,02,11,R4001,11,R1122,11,R2234,07,2002114001,2000111122,2001112234,0,0
02PE02513,102114002,100111231,101112299,02,11,R4002,11,R1231,11,R2299,07,2002114002,2000111231,2001112299,0,0
02PE02514,102114003,100111547,101112475,02,11,R4003,11,R1547,11,R2475,07,2002114003,2000111547,2001112475,0,0
02PE02515,102114004,100111231,101112403,02,11,R4004,11,R1231,11,R2403,07,2002114004,2000111231,2001112403,0,0
02PE02516,102114005, 99110764,101112763,02,11,R4005,11,R0764,11,R2763,07,2002114005,1999110764,2001112763,0,0
02PE02517,102114006,100111122,101112500,02,11,R4006,11,R1122,11,R2500,07,2002114006,2000111122,2001112500,0,0
02PE02518,102114007,100111122,101112220,02,11,R4007,11,R1122,11,R2220,07,2002114007,2000111122,2001112220,0,0
02PE02519,102114008,100111122,101112895,02,11,R4008,11,R1122,11,R2895,43,2002114008,2000111122,2001112895,0,0
02PE02520,102114009,100111122,101112205,02,11,R4009,11,R1122,11,R2205,07,2002114009,2000111122,2001112205,0,0
02PE02521,102114010,100111122,101112205,02,11,R4010,11,R1122,11,R2205,07,2002114010,2000111122,2001112205,0,0
02PE02522,102114011,100111122,101112205,02,11,R4011,11,R1122,11,R2205,07,2002114011,2000111122,2001112205,0,0
02PE02523,102114012,100111123,101112806,02,11,R4012,11,R1123,11,R2806,07,2002114012,2000111123,2001112806,0,0
02PE02524,102114013,100111122,101112550,02,11,R4013,11,R1122,11,R2550,07,2002114013,2000111122,2001112550,0,0
02PE02525,102114014,100111547,101112894,02,11,R4014,11,R1547,11,R2894,07,2002114014,2000111547,2001112894,0,0
02PE02526,102114015,100111123,101112208,02,11,R4015,11,R1123,11,R2208,07,2002114015,2000111123,2001112208,0,0
02PE02527,102114016,100111123,101112501,02,11,R4016,11,R1123,11,R2501,07,2002114016,2000111123,2001112501,0,0
02PE02528,102114017,100111122,101112714,02,11,R4017,11,R1122,11,R2714,07,2002114017,2000111122,2001112714,0,0
02PE02529,102114018, 99110764,101112887,02,11,R4018,11,R0764,11,R2887,07,2002114018,1999110764,2001112887,0,0
02PE02530,102114019,100111547,101112945,02,11,R4019,11,R1547,11,R2945,07,2002114019,2000111547,2001112945,0,0
02PE02531,102114020,100111547,101112698,02,11,R4020,11,R1547,11,R2698,07,2002114020,2000111547,2001112698,0,0
02PE02532,102114021,100111547,101112811,02,11,R4021,11,R1547,11,R2811,07,2002114021,2000111547,2001112811,0,0
02PE02533,102114022, 99110764,101112330,02,11,R4022,11,R0764,11,R2330,07,2002114022,1999110764,2001112330,0,0
02PE02534,102114023,100111123,101112513,02,11,R4023,11,R1123,11,R2513,07,2002114023,2000111123,2001112513,0,0
02PE02535,102114024,100111231,101112891,02,11,R4024,11,R1231,11,R2891,07,2002114024,2000111231,2001112891,0,0
02PE02536,102114025, 99110764,101112217,02,11,R4025,11,R0764,11,R2217,07,2002114025,1999110764,2001112217,0,0
02PE02537,102114026,100111122,101112271,02,11,R4026,11,R1122,11,R2271,07,2002114026,2000111122,2001112271,0,0
02PE02538,102114027, 99110764,101112295,02,11,R4027,11,R0764,11,R2295,07,2002114027,1999110764,2001112295,0,0
02PE02539,102114028, 99110764,101112295,02,11,R4028,11,R0764,11,R2295,07,2002114028,1999110764,2001112295,0,0
02PE02540,102114029,100111122,101112476,02,11,R4029,11,R1122,11,R2476,07,2002114029,2000111122,2001112476,0,0
02PE02541,102114030, 99110764,101112273,02,11,R4030,11,R0764,11,R2273,07,2002114030,1999110764,2001112273,0,0
02PE02542,102114031,100111231,101112518,02,11,R4031,11,R1231,11,R2518,07,2002114031,2000111231,2001112518,0,0
02PE02543,102114032,100111547,101112689,02,11,R4032,11,R1547,11,R2689,07,2002114032,2000111547,2001112689,0,0
02PE02544,102114033,100111547,101112689,02,11,R4033,11,R1547,11,R2689,07,2002114033,2000111547,2001112689,0,0
02PE02545,102114034,100111547,101112855,02,11,R4034,11,R1547,11,R2855,07,2002114034,2000111547,2001112855,0,0
02PE02546,102114035,100111547,101112877,02,11,R4035,11,R1547,11,R2877,07,2002114035,2000111547,2001112877,0,0
02PE02547,102114036,100111123,101112322,02,11,R4036,11,R1123,11,R2322,07,2002114036,2000111123,2001112322,0,0
02PE02548,102114037,100111122,101112679,02,11,R4037,11,R1122,11,R2679,43,2002114037,2000111122,2001112679,0,0
02PE02549,102114038, 99110764,101112537,02,11,R4038,11,R0764,11,R2537,07,2002114038,1999110764,2001112537,0,0
02PE02550,102114039,100111122,101112878,02,11,R4039,11,R1122,11,R2878,07,2002114039,2000111122,2001112878,0,0
02PE02551,102114040,100111122,101112878,02,11,R4040,11,R1122,11,R2878,07,2002114040,2000111122,2001112878,0,0
02PE02552,102114041,100111547,101112433,02,11,R4041,11,R1547,11,R2433,07,2002114041,2000111547,2001112433,0,0
02PE02553,102114042,100111231,101112384,02,11,R4042,11,R1231,11,R2384,07,2002114042,2000111231,2001112384,0,0
02PE02554,102114043,100111123,101112869,02,11,R4043,11,R1123,11,R2869,07,2002114043,2000111123,2001112869,0,0
02PE02555,102114044,100111231,101112377,02,11,R4044,11,R1231,11,R2377,07,2002114044,2000111231,2001112377,0,0
02PE02556,102114045,100111231,101112377,02,11,R4045,11,R1231,11,R2377,07,2002114045,2000111231,2001112377,0,0
02PE02557,102114046,100111547,101112800,02,11,R4046,11,R1547,11,R2800,07,2002114046,2000111547,2001112800,0,0
02PE02558,102114047,100447841,101448543,02,11,R4047,44,T7841,44,T8543,02,2002114047,2000447841,2001448543,0,0
02PE02559,102114048,100111122,101112910,02,11,R4048,11,R1122,11,R2910,07,2002114048,2000111122,2001112910,0,0
02PE02560,102114049,100111123,101112437,02,11,R4049,11,R1123,11,R2437,07,2002114049,2000111123,2001112437,0,0
02PE02561,102114050,100111122,101112615,02,11,R4050,11,R1122,11,R2615,07,2002114050,2000111122,2001112615,0,0
02PE02562,102114051,100111123,101112902,02,11,R4051,11,R1123,11,R2902,07,2002114051,2000111123,2001112902,0,0
02PE02563,102114052,100111231,101112549,02,11,R4052,11,R1231,11,R2549,07,2002114052,2000111231,2001112549,0,0
02PE02564,102114053, 99110764,101112717,02,11,R4053,11,R0764,11,R2717,07,2002114053,1999110764,2001112717,0,0
02PE02565,102114054, 99110764,101112805,02,11,R4054,11,R0764,11,R2805,07,2002114054,1999110764,2001112805,0,0
02PE02566,102114055,100111123,101112857,02,11,R4055,11,R1123,11,R2857,07,2002114055,2000111123,2001112857,0,0
02PE02567,102114056,100111122,101112378,02,11,R4056,11,R1122,11,R2378,07,2002114056,2000111122,2001112378,0,0
02PE02568,102114057,100111547,101112587,02,11,R4057,11,R1547,11,R2587,07,2002114057,2000111547,2001112587,0,0
02PE02569,102448771,100447794, 98446455,02,44,T8771,44,T7794,44,T6455,02,2002448771,2000447794,1998446455,0,0
02PE02570,102448772,100447794, 98446455,02,44,T8772,44,T7794,44,T6455,02,2002448772,2000447794,1998446455,0,0
02PE02571,102448773,100447759, 98446449,02,44,T8773,44,T7759,44,T6449,02,2002448773,2000447759,1998446449,0,0
02PE02572,102448774,100447759, 98446449,02,44,T8774,44,T7759,44,T6449,02,2002448774,2000447759,1998446449,0,0
02PE02573,102448775,100447759, 99447188,02,44,T8775,44,T7759,44,T7188,02,2002448775,2000447759,1999447188,0,0
02PE02574,102448776,100447759, 99447188,02,44,T8776,44,T7759,44,T7188,02,2002448776,2000447759,1999447188,0,0
02PE02575,102448777,100447794, 97445928,02,44,T8777,44,T7794,44,T5928,02,2002448777,2000447794,1997445928,0,0
02PE02576,102448778,100447794, 97445928,02,44,T8778,44,T7794,44,T5928,02,2002448778,2000447794,1997445928,0,0
02PE02577,102448779,100447841,101448541,02,44,T8779,44,T7841,44,T8541,02,2002448779,2000447841,2001448541,0,0
02PE02578,102448780,100447794,100447703,02,44,T8780,44,T7794,44,T7703,02,2002448780,2000447794,2000447703,0,0
02PE02579,102448781,100447794,100447703,02,44,T8781,44,T7794,44,T7703,02,2002448781,2000447794,2000447703,0,0
02PE02580,102448782,100447759, 98446439,02,44,T8782,44,T7759,44,T6439,02,2002448782,2000447759,1998446439,0,0
02PE02581,102448783,100447759, 98446439,02,44,T8783,44,T7759,44,T6439,02,2002448783,2000447759,1998446439,0,0
02PE02582,102448784,100447759, 99447035,02,44,T8784,44,T7759,44,T7035,02,2002448784,2000447759,1999447035,0,0
02PE02583,102448785,100447759, 99447035,02,44,T8785,44,T7759,44,T7035,02,2002448785,2000447759,1999447035,0,0
02PE02584,102448786,100447759,100447682,02,44,T8786,44,T7759,44,T7682,02,2002448786,2000447759,2000447682,0,0
02PE02585,102448787,100447759,100447682,02,44,T8787,44,T7759,44,T7682,02,2002448787,2000447759,2000447682,0,0
02PE02586,102448788,100447759, 97446114,02,44,T8788,44,T7759,44,T6114,02,2002448788,2000447759,1997446114,0,0
02PE02587,102448789,100447759, 97446114,02,44,T8789,44,T7759,44,T6114,02,2002448789,2000447759,1997446114,0,0
02PE02588,102448790,100447759,100447720,02,44,T8790,44,T7759,44,T7720,02,2002448790,2000447759,2000447720,0,0
02PE02589,102448791,100447759,100447720,02,44,T8791,44,T7759,44,T7720,02,2002448791,2000447759,2000447720,0,0
02PE02590,102448792,100447759,100447738,02,44,T8792,44,T7759,44,T7738,02,2002448792,2000447759,2000447738,0,0
02PE02591,102448793,100447759,100447738,02,44,T8793,44,T7759,44,T7738,02,2002448793,2000447759,2000447738,0,0
02PE02592,102448794,100447759,100447716,02,44,T8794,44,T7759,44,T7716,02,2002448794,2000447759,2000447716,0,0
02PE02593,102448795,100447759,100447716,02,44,T8795,44,T7759,44,T7716,02,2002448795,2000447759,2000447716,0,0
02PE02594,102448796, 96445505,101448602,02,44,T8796,44,T5505,44,T8602,02,2002448796,1996445505,2001448602,0,0
02PE02595,102448797, 99009221, 97446207,02,44,T8797,00,09221,44,T6207,02,2002448797,1999009221,1997446207,0,0
02PE02596,102448798, 99009221, 97446207,02,44,T8798,00,09221,44,T6207,02,2002448798,1999009221,1997446207,0,0
02PE02597,102448799, 99009221, 97446207,02,44,T8799,00,09221,44,T6207,02,2002448799,1999009221,1997446207,0,0
02PE02598,102448800,100447794, 99447095,02,44,T8800,44,T7794,44,T7095,02,2002448800,2000447794,1999447095,0,0
02PE02599,102448801,100447794, 99447095,02,44,T8801,44,T7794,44,T7095,02,2002448801,2000447794,1999447095,0,0
02PE02600,102448802,100447794, 99447095,02,44,T8802,44,T7794,44,T7095,02,2002448802,2000447794,1999447095,0,0
02PE02601,102448803,100447794, 98446510,02,44,T8803,44,T7794,44,T6510,02,2002448803,2000447794,1998446510,0,0
02PE02602,102448804,100447794, 98446510,02,44,T8804,44,T7794,44,T6510,02,2002448804,2000447794,1998446510,0,0
02PE02603,102448805,100447759, 97445853,02,44,T8805,44,T7759,44,T5853,02,2002448805,2000447759,1997445853,0,0
02PE02604,102448806,100447759, 97445853,02,44,T8806,44,T7759,44,T5853,02,2002448806,2000447759,1997445853,0,0
02PE02605,102448807,100447794,100447760,02,44,T8807,44,T7794,44,T7760,02,2002448807,2000447794,2000447760,0,0
02PE02606,102448808,100447794,100447760,02,44,T8808,44,T7794,44,T7760,02,2002448808,2000447794,2000447760,0,0
02PE02607,102448809, 96445505,101448307,02,44,T8809,44,T5505,44,T8307,02,2002448809,1996445505,2001448307,0,0
02PE02608,102448810, 96445505,101448307,02,44,T8810,44,T5505,44,T8307,02,2002448810,1996445505,2001448307,0,0
02PE02609,102448811, 99009221, 99447064,02,44,T8811,00,09221,44,T7064,02,2002448811,1999009221,1999447064,0,0
02PE02610,102448812, 99009221, 97446185,02,44,T8812,00,09221,44,T6185,02,2002448812,1999009221,1997446185,0,0
02PE02611,102448813,100447794, 99447072,02,44,T8813,44,T7794,44,T7072,02,2002448813,2000447794,1999447072,0,0
02PE02612,102448814,100447794, 99447072,02,44,T8814,44,T7794,44,T7072,02,2002448814,2000447794,1999447072,0,0
02PE02613,102448815,100447794, 96445383,02,44,T8815,44,T7794,44,T5383,02,2002448815,2000447794,1996445383,0,0
02PE02614,102448816,100447794, 96445383,02,44,T8816,44,T7794,44,T5383,02,2002448816,2000447794,1996445383,0,0
02PE02615,102448817,100447794, 96445383,02,44,T8817,44,T7794,44,T5383,02,2002448817,2000447794,1996445383,0,0
02PE02616,102448818, 96000064,101448432,02,44,T8818,00,00064,44,T8432,02,2002448818,1996000064,2001448432,0,0
02PE02617,102448819, 96000064,101448432,02,44,T8819,00,00064,44,T8432,02,2002448819,1996000064,2001448432,0,0
02PE02618,102448820,100447759,100447705,02,44,T8820,44,T7759,44,T7705,02,2002448820,2000447759,2000447705,0,0
02PE02619,102448821,100447759,100447705,02,44,T8821,44,T7759,44,T7705,02,2002448821,2000447759,2000447705,0,0
02PE02620,102448822,100447794,100447761,02,44,T8822,44,T7794,44,T7761,02,2002448822,2000447794,2000447761,0,0
02PE02621,102448823,100447794,100447761,02,44,T8823,44,T7794,44,T7761,02,2002448823,2000447794,2000447761,0,0
02PE02622,102448824,100447794,100447761,02,44,T8824,44,T7794,44,T7761,02,2002448824,2000447794,2000447761,0,0
02PE02623,102448825, 99009221, 99447130,02,44,T8825,00,09221,44,T7130,02,2002448825,1999009221,1999447130,0,0
02PE02624,102448826, 99009221, 99447130,02,44,T8826,00,09221,44,T7130,02,2002448826,1999009221,1999447130,0,0
02PE02625,102448827, 99009221, 98446752,02,44,T8827,00,09221,44,T6752,02,2002448827,1999009221,1998446752,0,0
02PE02626,102448828, 99009221, 98446752,02,44,T8828,00,09221,44,T6752,02,2002448828,1999009221,1998446752,0,0
02PE02627,102448829,100447794, 99447186,02,44,T8829,44,T7794,44,T7186,02,2002448829,2000447794,1999447186,0,0
02PE02628,102448830,100447794, 99447186,02,44,T8830,44,T7794,44,T7186,02,2002448830,2000447794,1999447186,0,0
02PE02629,102448831, 99009221,100447702,02,44,T8831,00,09221,44,T7702,02,2002448831,1999009221,2000447702,0,0
02PE02630,102448832, 99009221,100447702,02,44,T8832,00,09221,44,T7702,02,2002448832,1999009221,2000447702,0,0
02PE02631,102448833,100447794,100447726,02,44,T8833,44,T7794,44,T7726,02,2002448833,2000447794,2000447726,0,0
02PE02632,102448834,100447794,100447726,02,44,T8834,44,T7794,44,T7726,02,2002448834,2000447794,2000447726,0,0
02PE02633,102448835,100447794, 97446220,02,44,T8835,44,T7794,44,T6220,02,2002448835,2000447794,1997446220,0,0
02PE02634,102448836,100447794, 97446220,02,44,T8836,44,T7794,44,T6220,02,2002448836,2000447794,1997446220,0,0
02PE02635,102448837,100447794, 97446220,02,44,T8837,44,T7794,44,T6220,02,2002448837,2000447794,1997446220,0,0
02PE02636,102448838, 99009221, 99447025,02,44,T8838,00,09221,44,T7025,02,2002448838,1999009221,1999447025,0,0
02PE02637,102448839, 99009221, 99447025,02,44,T8839,00,09221,44,T7025,02,2002448839,1999009221,1999447025,0,0
02PE02638,102448840,100447759, 98446479,02,44,T8840,44,T7759,44,T6479,02,2002448840,2000447759,1998446479,0,0
02PE02639,102448841,100447759, 98446479,02,44,T8841,44,T7759,44,T6479,02,2002448841,2000447759,1998446479,0,0
02PE02640,102448842,100447794,100447725,02,44,T8842,44,T7794,44,T7725,02,2002448842,2000447794,2000447725,0,0
02PE02641,102448843, 99009221, 96445506,02,44,T8843,00,09221,44,T5506,02,2002448843,1999009221,1996445506,0,0
02PE02642,102448844, 99009221, 96445506,02,44,T8844,00,09221,44,T5506,02,2002448844,1999009221,1996445506,0,0
