UID,LAMB,SIRE,DAM,ID10,SIREID10,DAMID10,LAMB_YR,LAMB_BRD,LAMB_ETAG,SIRE_YR,SIRE_BRD,SIRE_ETAG,DAM_YR,DAM_BRD,DAM_ETAG
50PE01458,50405113,48404107,45403218,1950405113,1948404107,1945403218,50,40,5113,48,40,4107,45,40,3218
50PE01459,50405114,48404107,45403218,1950405114,1948404107,1945403218,50,40,5114,48,40,4107,45,40,3218
50PE01460,50405801,48404107,46403257,1950405801,1948404107,1946403257,50,40,5801,48,40,4107,46,40,3257
50PE01461,50405780,48404107,46403283,1950405780,1948404107,1946403283,50,40,5780,48,40,4107,46,40,3283
50PE01462,50405781,48404107,46403283,1950405781,1948404107,1946403283,50,40,5781,48,40,4107,46,40,3283
50PE01463,50405147,48404107,46403400,1950405147,1948404107,1946403400,50,40,5147,48,40,4107,46,40,3400
50PE01464,50405648,48404107,46403413,1950405648,1948404107,1946403413,50,40,5648,48,40,4107,46,40,3413
50PE01465,50405649,48404107,46403413,1950405649,1948404107,1946403413,50,40,5649,48,40,4107,46,40,3413
50PE01466,50405585,48404107,46403437,1950405585,1948404107,1946403437,50,40,5585,48,40,4107,46,40,3437
50PE01467,50405762,48404107,46403517,1950405762,1948404107,1946403517,50,40,5762,48,40,4107,46,40,3517
50PE01468,50405763,48404107,46403517,1950405763,1948404107,1946403517,50,40,5763,48,40,4107,46,40,3517
50PE01469,50405739,48404107,46403523,1950405739,1948404107,1946403523,50,40,5739,48,40,4107,46,40,3523
50PE01470,50405740,48404107,46403523,1950405740,1948404107,1946403523,50,40,5740,48,40,4107,46,40,3523
50PE01471,50405223,48404107,46403573,1950405223,1948404107,1946403573,50,40,5223,48,40,4107,46,40,3573
50PE01472,50405757,48404107,47403650,1950405757,1948404107,1947403650,50,40,5757,48,40,4107,47,40,3650
50PE01473,50405735,48404107,47403786,1950405735,1948404107,1947403786,50,40,5735,48,40,4107,47,40,3786
50PE01474,50405789,48404107,47403814,1950405789,1948404107,1947403814,50,40,5789,48,40,4107,47,40,3814
50PE01475,50405774,48404107,47403830,1950405774,1948404107,1947403830,50,40,5774,48,40,4107,47,40,3830
50PE01476,50405775,48404107,47403830,1950405775,1948404107,1947403830,50,40,5775,48,40,4107,47,40,3830
50PE01477,50405483,48404107,47403906,1950405483,1948404107,1947403906,50,40,5483,48,40,4107,47,40,3906
50PE01478,50405790,48404107,47404003,1950405790,1948404107,1947404003,50,40,5790,48,40,4107,47,40,4003
50PE01479,50405605,48404107,48404049,1950405605,1948404107,1948404049,50,40,5605,48,40,4107,48,40,4049
50PE01480,50405609,48404107,48404124,1950405609,1948404107,1948404124,50,40,5609,48,40,4107,48,40,4124
50PE01481,50405503,48404107,48404219,1950405503,1948404107,1948404219,50,40,5503,48,40,4107,48,40,4219
50PE01482,50405788,48404107,48404278,1950405788,1948404107,1948404278,50,40,5788,48,40,4107,48,40,4278
50PE01483,50405385,48404147,45403097,1950405385,1948404147,1945403097,50,40,5385,48,40,4147,45,40,3097
50PE01484,50405386,48404147,45403097,1950405386,1948404147,1945403097,50,40,5386,48,40,4147,45,40,3097
50PE01485,50405785,48404147,45403106,1950405785,1948404147,1945403106,50,40,5785,48,40,4147,45,40,3106
50PE01486,50405211,48404147,46403388,1950405211,1948404147,1946403388,50,40,5211,48,40,4147,46,40,3388
50PE01487,50405212,48404147,46403388,1950405212,1948404147,1946403388,50,40,5212,48,40,4147,46,40,3388
50PE01488,50405564,48404147,46403488,1950405564,1948404147,1946403488,50,40,5564,48,40,4147,46,40,3488
50PE01489,50405565,48404147,46403488,1950405565,1948404147,1946403488,50,40,5565,48,40,4147,46,40,3488
50PE01490,50405122,48404147,46403627,1950405122,1948404147,1946403627,50,40,5122,48,40,4147,46,40,3627
50PE01491,50405123,48404147,46403627,1950405123,1948404147,1946403627,50,40,5123,48,40,4147,46,40,3627
50PE01492,50405417,48404147,47403809,1950405417,1948404147,1947403809,50,40,5417,48,40,4147,47,40,3809
50PE01493,50405474,48404147,48404101,1950405474,1948404147,1948404101,50,40,5474,48,40,4147,48,40,4101
50PE01494,50405366,48404147,48404112,1950405366,1948404147,1948404112,50,40,5366,48,40,4147,48,40,4112
50PE01495,50405079,48404147,48404149,1950405079,1948404147,1948404149,50,40,5079,48,40,4147,48,40,4149
50PE01496,50405294,48404147,48404307,1950405294,1948404147,1948404307,50,40,5294,48,40,4147,48,40,4307
50PE01497,50405292,48404147,45480409,1950405292,1948404147,1945480409,50,40,5292,48,40,4147,45,48,0409
50PE01498,50405293,48404147,45480409,1950405293,1948404147,1945480409,50,40,5293,48,40,4147,45,48,0409
50PE01499,50405461,48404147,45480425,1950405461,1948404147,1945480425,50,40,5461,48,40,4147,45,48,0425
50PE01500,50405462,48404147,45480425,1950405462,1948404147,1945480425,50,40,5462,48,40,4147,45,48,0425
50PE01501,50405304,48404147,45480453,1950405304,1948404147,1945480453,50,40,5304,48,40,4147,45,48,0453
50PE01502,50405305,48404147,45480453,1950405305,1948404147,1945480453,50,40,5305,48,40,4147,45,48,0453
50PE01503,50405229,48404147,45480526,1950405229,1948404147,1945480526,50,40,5229,48,40,4147,45,48,0526
50PE01504,50405177,48404147,46480869,1950405177,1948404147,1946480869,50,40,5177,48,40,4147,46,48,0869
50PE01505,50405075,48404147,46480929,1950405075,1948404147,1946480929,50,40,5075,48,40,4147,46,48,0929
50PE01506,50405076,48404147,46480929,1950405076,1948404147,1946480929,50,40,5076,48,40,4147,46,48,0929
50PE01507,50405476,48404147,46480943,1950405476,1948404147,1946480943,50,40,5476,48,40,4147,46,48,0943
50PE01508,50405404,48404147,47481119,1950405404,1948404147,1947481119,50,40,5404,48,40,4147,47,48,1119
50PE01509,50405405,48404147,47481119,1950405405,1948404147,1947481119,50,40,5405,48,40,4147,47,48,1119
50PE01510,50405278,48404147,47481323,1950405278,1948404147,1947481323,50,40,5278,48,40,4147,47,48,1323
50PE01511,50405615,48404147,47481368,1950405615,1948404147,1947481368,50,40,5615,48,40,4147,47,48,1368
50PE01512,50405355,48404249,42402215,1950405355,1948404249,1942402215,50,40,5355,48,40,4249,42,40,2215
50PE01513,50405356,48404249,42402215,1950405356,1948404249,1942402215,50,40,5356,48,40,4249,42,40,2215
50PE01514,50405083,48404249,45403177,1950405083,1948404249,1945403177,50,40,5083,48,40,4249,45,40,3177
50PE01515,50405084,48404249,45403177,1950405084,1948404249,1945403177,50,40,5084,48,40,4249,45,40,3177
50PE01516,50405298,48404249,46403362,1950405298,1948404249,1946403362,50,40,5298,48,40,4249,46,40,3362
50PE01517,50405299,48404249,46403362,1950405299,1948404249,1946403362,50,40,5299,48,40,4249,46,40,3362
50PE01518,50405313,48404249,46403393,1950405313,1948404249,1946403393,50,40,5313,48,40,4249,46,40,3393
50PE01519,50405710,48404249,46403438,1950405710,1948404249,1946403438,50,40,5710,48,40,4249,46,40,3438
50PE01520,50405273,48404249,46403440,1950405273,1948404249,1946403440,50,40,5273,48,40,4249,46,40,3440
50PE01521,50405274,48404249,46403440,1950405274,1948404249,1946403440,50,40,5274,48,40,4249,46,40,3440
50PE01522,50405125,48404249,46403500,1950405125,1948404249,1946403500,50,40,5125,48,40,4249,46,40,3500
50PE01523,50405669,48404249,47403677,1950405669,1948404249,1947403677,50,40,5669,48,40,4249,47,40,3677
50PE01524,50405670,48404249,47403677,1950405670,1948404249,1947403677,50,40,5670,48,40,4249,47,40,3677
50PE01525,50405230,48404249,47403787,1950405230,1948404249,1947403787,50,40,5230,48,40,4249,47,40,3787
50PE01526,50405547,48404249,47403859,1950405547,1948404249,1947403859,50,40,5547,48,40,4249,47,40,3859
50PE01527,50405420,48404249,48404016,1950405420,1948404249,1948404016,50,40,5420,48,40,4249,48,40,4016
50PE01528,50405611,48404249,48404092,1950405611,1948404249,1948404092,50,40,5611,48,40,4249,48,40,4092
50PE01529,50405306,48404249,48404189,1950405306,1948404249,1948404189,50,40,5306,48,40,4249,48,40,4189
50PE01530,50405196,48404261,46403578,1950405196,1948404261,1946403578,50,40,5196,48,40,4261,46,40,3578
50PE01531,50405197,48404261,46403578,1950405197,1948404261,1946403578,50,40,5197,48,40,4261,46,40,3578
50PE01532,50405200,48404261,46403581,1950405200,1948404261,1946403581,50,40,5200,48,40,4261,46,40,3581
50PE01533,50405381,48404261,47403720,1950405381,1948404261,1947403720,50,40,5381,48,40,4261,47,40,3720
50PE01534,50405382,48404261,47403720,1950405382,1948404261,1947403720,50,40,5382,48,40,4261,47,40,3720
50PE01535,50405262,48404261,47403745,1950405262,1948404261,1947403745,50,40,5262,48,40,4261,47,40,3745
50PE01536,50405175,48404261,47403894,1950405175,1948404261,1947403894,50,40,5175,48,40,4261,47,40,3894
50PE01537,50405469,48404261,48404134,1950405469,1948404261,1948404134,50,40,5469,48,40,4261,48,40,4134
50PE01538,50405380,48404261,48404160,1950405380,1948404261,1948404160,50,40,5380,48,40,4261,48,40,4160
50PE01539,50405257,48404261,48404218,1950405257,1948404261,1948404218,50,40,5257,48,40,4261,48,40,4218
50PE01540,50405310,48404261,48404241,1950405310,1948404261,1948404241,50,40,5310,48,40,4261,48,40,4241
50PE01541,50405477,48404261,48404408,1950405477,1948404261,1948404408,50,40,5477,48,40,4261,48,40,4408
50PE01542,50405731,48404261,48404455,1950405731,1948404261,1948404455,50,40,5731,48,40,4261,48,40,4455
50PE01543,50405263,48404261,44480216,1950405263,1948404261,1944480216,50,40,5263,48,40,4261,44,48,0216
50PE01544,50405264,48404261,44480216,1950405264,1948404261,1944480216,50,40,5264,48,40,4261,44,48,0216
50PE01545,50405415,48404261,44480267,1950405415,1948404261,1944480267,50,40,5415,48,40,4261,44,48,0267
50PE01546,50405416,48404261,44480267,1950405416,1948404261,1944480267,50,40,5416,48,40,4261,44,48,0267
50PE01547,50405507,48404261,44480306,1950405507,1948404261,1944480306,50,40,5507,48,40,4261,44,48,0306
50PE01548,50405508,48404261,44480306,1950405508,1948404261,1944480306,50,40,5508,48,40,4261,44,48,0306
50PE01549,50405667,48404261,45480550,1950405667,1948404261,1945480550,50,40,5667,48,40,4261,45,48,0550
50PE01550,50405668,48404261,45480550,1950405668,1948404261,1945480550,50,40,5668,48,40,4261,45,48,0550
50PE01551,50405269,48404261,45480683,1950405269,1948404261,1945480683,50,40,5269,48,40,4261,45,48,0683
50PE01552,50405270,48404261,45480683,1950405270,1948404261,1945480683,50,40,5270,48,40,4261,45,48,0683
50PE01553,50405658,48404261,46480970,1950405658,1948404261,1946480970,50,40,5658,48,40,4261,46,48,0970
50PE01554,50405659,48404261,46480970,1950405659,1948404261,1946480970,50,40,5659,48,40,4261,46,48,0970
50PE01555,50405556,48404261,47481225,1950405556,1948404261,1947481225,50,40,5556,48,40,4261,47,48,1225
50PE01556,50405174,48404261,47481331,1950405174,1948404261,1947481331,50,40,5174,48,40,4261,47,48,1331
50PE01557,50405778,48404261,48481471,1950405778,1948404261,1948481471,50,40,5778,48,40,4261,48,48,1471
50PE01558,50405496,48404271,48404037,1950405496,1948404271,1948404037,50,40,5496,48,40,4271,48,40,4037
50PE01559,50405662,48404271,48404052,1950405662,1948404271,1948404052,50,40,5662,48,40,4271,48,40,4052
50PE01560,50405353,48404271,48404376,1950405353,1948404271,1948404376,50,40,5353,48,40,4271,48,40,4376
50PE01561,50405118,48404271,46480798,1950405118,1948404271,1946480798,50,40,5118,48,40,4271,46,48,0798
50PE01562,50405291,48404271,46480841,1950405291,1948404271,1946480841,50,40,5291,48,40,4271,46,48,0841
50PE01563,50405724,48404271,46480858,1950405724,1948404271,1946480858,50,40,5724,48,40,4271,46,48,0858
50PE01564,50405725,48404271,46480858,1950405725,1948404271,1946480858,50,40,5725,48,40,4271,46,48,0858
50PE01565,50405493,48404271,46480888,1950405493,1948404271,1946480888,50,40,5493,48,40,4271,46,48,0888
50PE01566,50405383,48404271,46480899,1950405383,1948404271,1946480899,50,40,5383,48,40,4271,46,48,0899
50PE01567,50405384,48404271,46480899,1950405384,1948404271,1946480899,50,40,5384,48,40,4271,46,48,0899
50PE01568,50405582,48404271,46480900,1950405582,1948404271,1946480900,50,40,5582,48,40,4271,46,48,0900
50PE01569,50405583,48404271,46480900,1950405583,1948404271,1946480900,50,40,5583,48,40,4271,46,48,0900
50PE01570,50405279,48404271,46480931,1950405279,1948404271,1946480931,50,40,5279,48,40,4271,46,48,0931
50PE01571,50405677,48404271,47481111,1950405677,1948404271,1947481111,50,40,5677,48,40,4271,47,48,1111
50PE01572,50405149,48404271,47481159,1950405149,1948404271,1947481159,50,40,5149,48,40,4271,47,48,1159
50PE01573,50405687,48404271,47481191,1950405687,1948404271,1947481191,50,40,5687,48,40,4271,47,48,1191
50PE01574,50405703,48404271,47481203,1950405703,1948404271,1947481203,50,40,5703,48,40,4271,47,48,1203
50PE01575,50405704,48404271,47481203,1950405704,1948404271,1947481203,50,40,5704,48,40,4271,47,48,1203
50PE01576,50405705,48404271,47481203,1950405705,1948404271,1947481203,50,40,5705,48,40,4271,47,48,1203
50PE01577,50405717,48404271,47481291,1950405717,1948404271,1947481291,50,40,5717,48,40,4271,47,48,1291
50PE01578,50405516,48404271,48481432,1950405516,1948404271,1948481432,50,40,5516,48,40,4271,48,48,1432
50PE01579,50405786,48404271,48481459,1950405786,1948404271,1948481459,50,40,5786,48,40,4271,48,48,1459
50PE01580,50405172,48404271,48481489,1950405172,1948404271,1948481489,50,40,5172,48,40,4271,48,48,1489
50PE01581,50405664,48404271,48481493,1950405664,1948404271,1948481493,50,40,5664,48,40,4271,48,48,1493
50PE01582,50405795,48404271,48481500,1950405795,1948404271,1948481500,50,40,5795,48,40,4271,48,48,1500
50PE01583,50405673,48404271,48481512,1950405673,1948404271,1948481512,50,40,5673,48,40,4271,48,48,1512
50PE01584,50405674,48404271,48481512,1950405674,1948404271,1948481512,50,40,5674,48,40,4271,48,48,1512
50PE01585,50405587,48404271,48481532,1950405587,1948404271,1948481532,50,40,5587,48,40,4271,48,48,1532
50PE01586,50405738,48404271,48481533,1950405738,1948404271,1948481533,50,40,5738,48,40,4271,48,48,1533
50PE01587,50405526,48404283,48404117,1950405526,1948404283,1948404117,50,40,5526,48,40,4283,48,40,4117
50PE01588,50405527,48404283,48404117,1950405527,1948404283,1948404117,50,40,5527,48,40,4283,48,40,4117
50PE01589,50405255,48404283,46480793,1950405255,1948404283,1946480793,50,40,5255,48,40,4283,46,48,0793
50PE01590,50405256,48404283,46480793,1950405256,1948404283,1946480793,50,40,5256,48,40,4283,46,48,0793
50PE01591,50405354,48404283,46480819,1950405354,1948404283,1946480819,50,40,5354,48,40,4283,46,48,0819
50PE01592,50405628,48404283,46480829,1950405628,1948404283,1946480829,50,40,5628,48,40,4283,46,48,0829
50PE01593,50405629,48404283,46480829,1950405629,1948404283,1946480829,50,40,5629,48,40,4283,46,48,0829
50PE01594,50405456,48404283,46480832,1950405456,1948404283,1946480832,50,40,5456,48,40,4283,46,48,0832
50PE01595,50405457,48404283,46480832,1950405457,1948404283,1946480832,50,40,5457,48,40,4283,46,48,0832
50PE01596,50405398,48404283,46480871,1950405398,1948404283,1946480871,50,40,5398,48,40,4283,46,48,0871
50PE01597,50405399,48404283,46480871,1950405399,1948404283,1946480871,50,40,5399,48,40,4283,46,48,0871
50PE01598,50405259,48404283,46480890,1950405259,1948404283,1946480890,50,40,5259,48,40,4283,46,48,0890
50PE01599,50405543,48404283,46480910,1950405543,1948404283,1946480910,50,40,5543,48,40,4283,46,48,0910
50PE01600,50405544,48404283,46480910,1950405544,1948404283,1946480910,50,40,5544,48,40,4283,46,48,0910
50PE01601,50405643,48404283,46480914,1950405643,1948404283,1946480914,50,40,5643,48,40,4283,46,48,0914
50PE01602,50405765,48404283,46480948,1950405765,1948404283,1946480948,50,40,5765,48,40,4283,46,48,0948
50PE01603,50405766,48404283,46480948,1950405766,1948404283,1946480948,50,40,5766,48,40,4283,46,48,0948
50PE01604,50405282,48404283,46480949,1950405282,1948404283,1946480949,50,40,5282,48,40,4283,46,48,0949
50PE01605,50405599,48404283,46480954,1950405599,1948404283,1946480954,50,40,5599,48,40,4283,46,48,0954
50PE01606,50405600,48404283,46480954,1950405600,1948404283,1946480954,50,40,5600,48,40,4283,46,48,0954
50PE01607,50405449,48404283,46480960,1950405449,1948404283,1946480960,50,40,5449,48,40,4283,46,48,0960
50PE01608,50405450,48404283,46480960,1950405450,1948404283,1946480960,50,40,5450,48,40,4283,46,48,0960
50PE01609,50405597,48404283,46480961,1950405597,1948404283,1946480961,50,40,5597,48,40,4283,46,48,0961
50PE01610,50405598,48404283,46480961,1950405598,1948404283,1946480961,50,40,5598,48,40,4283,46,48,0961
50PE01611,50405743,48404283,46481012,1950405743,1948404283,1946481012,50,40,5743,48,40,4283,46,48,1012
50PE01612,50405744,48404283,46481012,1950405744,1948404283,1946481012,50,40,5744,48,40,4283,46,48,1012
50PE01613,50405194,48404283,47481199,1950405194,1948404283,1947481199,50,40,5194,48,40,4283,47,48,1199
50PE01614,50405682,48404283,47481210,1950405682,1948404283,1947481210,50,40,5682,48,40,4283,47,48,1210
50PE01615,50405252,48404283,47481243,1950405252,1948404283,1947481243,50,40,5252,48,40,4283,47,48,1243
50PE01616,50405570,48404283,47481257,1950405570,1948404283,1947481257,50,40,5570,48,40,4283,47,48,1257
50PE01617,50405575,48404283,47481309,1950405575,1948404283,1947481309,50,40,5575,48,40,4283,47,48,1309
50PE01618,50405576,48404283,47481309,1950405576,1948404283,1947481309,50,40,5576,48,40,4283,47,48,1309
50PE01619,50405622,48404283,48481424,1950405622,1948404283,1948481424,50,40,5622,48,40,4283,48,48,1424
50PE01620,50405623,48404283,48481424,1950405623,1948404283,1948481424,50,40,5623,48,40,4283,48,48,1424
50PE01621,50405285,48404283,48481430,1950405285,1948404283,1948481430,50,40,5285,48,40,4283,48,48,1430
50PE01622,50405307,48404283,48481503,1950405307,1948404283,1948481503,50,40,5307,48,40,4283,48,48,1503
50PE01623,50405129,48404284,44402670,1950405129,1948404284,1944402670,50,40,5129,48,40,4284,44,40,2670
50PE01624,50405130,48404284,44402670,1950405130,1948404284,1944402670,50,40,5130,48,40,4284,44,40,2670
50PE01625,50405286,48404284,46403417,1950405286,1948404284,1946403417,50,40,5286,48,40,4284,46,40,3417
50PE01626,50405288,48404284,46403554,1950405288,1948404284,1946403554,50,40,5288,48,40,4284,46,40,3554
50PE01627,50405289,48404284,46403554,1950405289,1948404284,1946403554,50,40,5289,48,40,4284,46,40,3554
50PE01628,50405566,48404284,47403808,1950405566,1948404284,1947403808,50,40,5566,48,40,4284,47,40,3808
50PE01629,50405532,48404284,48404048,1950405532,1948404284,1948404048,50,40,5532,48,40,4284,48,40,4048
50PE01630,50405616,48404284,48404150,1950405616,1948404284,1948404150,50,40,5616,48,40,4284,48,40,4150
50PE01631,50405338,48404284,48404251,1950405338,1948404284,1948404251,50,40,5338,48,40,4284,48,40,4251
50PE01632,50405452,48404284,48404351,1950405452,1948404284,1948404351,50,40,5452,48,40,4284,48,40,4351
50PE01633,50405552,48404284,44480227,1950405552,1948404284,1944480227,50,40,5552,48,40,4284,44,48,0227
50PE01634,50405511,48404284,44480289,1950405511,1948404284,1944480289,50,40,5511,48,40,4284,44,48,0289
50PE01635,50405512,48404284,44480289,1950405512,1948404284,1944480289,50,40,5512,48,40,4284,44,48,0289
50PE01636,50405729,48404284,45480473,1950405729,1948404284,1945480473,50,40,5729,48,40,4284,45,48,0473
50PE01637,50405730,48404284,45480473,1950405730,1948404284,1945480473,50,40,5730,48,40,4284,45,48,0473
50PE01638,50405109,48404284,45480510,1950405109,1948404284,1945480510,50,40,5109,48,40,4284,45,48,0510
50PE01639,50405110,48404284,45480510,1950405110,1948404284,1945480510,50,40,5110,48,40,4284,45,48,0510
50PE01640,50405798,48404284,45480530,1950405798,1948404284,1945480530,50,40,5798,48,40,4284,45,48,0530
50PE01641,50405799,48404284,45480530,1950405799,1948404284,1945480530,50,40,5799,48,40,4284,45,48,0530
50PE01642,50405482,48404284,45480539,1950405482,1948404284,1945480539,50,40,5482,48,40,4284,45,48,0539
50PE01643,50405715,48404284,45480599,1950405715,1948404284,1945480599,50,40,5715,48,40,4284,45,48,0599
50PE01644,50405716,48404284,45480599,1950405716,1948404284,1945480599,50,40,5716,48,40,4284,45,48,0599
50PE01645,50405324,48404284,45480600,1950405324,1948404284,1945480600,50,40,5324,48,40,4284,45,48,0600
50PE01646,50405325,48404284,45480600,1950405325,1948404284,1945480600,50,40,5325,48,40,4284,45,48,0600
50PE01647,50405635,48404284,45480666,1950405635,1948404284,1945480666,50,40,5635,48,40,4284,45,48,0666
50PE01648,50405636,48404284,45480666,1950405636,1948404284,1945480666,50,40,5636,48,40,4284,45,48,0666
50PE01649,50405140,48404284,45480731,1950405140,1948404284,1945480731,50,40,5140,48,40,4284,45,48,0731
50PE01650,50405141,48404284,45480731,1950405141,1948404284,1945480731,50,40,5141,48,40,4284,45,48,0731
50PE01651,50405606,48404284,46481002,1950405606,1948404284,1946481002,50,40,5606,48,40,4284,46,48,1002
50PE01652,50405607,48404284,46481002,1950405607,1948404284,1946481002,50,40,5607,48,40,4284,46,48,1002
50PE01653,50405644,48404305,39401467,1950405644,1948404305,1939401467,50,40,5644,48,40,4305,39,40,1467
50PE01654,50405515,48404305,41402001,1950405515,1948404305,1941402001,50,40,5515,48,40,4305,41,40,2001
50PE01655,50405624,48404305,42402265,1950405624,1948404305,1942402265,50,40,5624,48,40,4305,42,40,2265
50PE01656,50405752,48404305,43402470,1950405752,1948404305,1943402470,50,40,5752,48,40,4305,43,40,2470
50PE01657,50405151,48404305,43402646,1950405151,1948404305,1943402646,50,40,5151,48,40,4305,43,40,2646
50PE01658,50405393,48404305,44402674,1950405393,1948404305,1944402674,50,40,5393,48,40,4305,44,40,2674
50PE01659,50405419,48404305,44402704,1950405419,1948404305,1944402704,50,40,5419,48,40,4305,44,40,2704
50PE01660,50405579,48404305,44402717,1950405579,1948404305,1944402717,50,40,5579,48,40,4305,44,40,2717
50PE01661,50405580,48404305,44402717,1950405580,1948404305,1944402717,50,40,5580,48,40,4305,44,40,2717
50PE01662,50405246,48404305,44402785,1950405246,1948404305,1944402785,50,40,5246,48,40,4305,44,40,2785
50PE01663,50405632,48404305,44402823,1950405632,1948404305,1944402823,50,40,5632,48,40,4305,44,40,2823
50PE01664,50405633,48404305,44402823,1950405633,1948404305,1944402823,50,40,5633,48,40,4305,44,40,2823
50PE01665,50405295,48404305,45402939,1950405295,1948404305,1945402939,50,40,5295,48,40,4305,45,40,2939
50PE01666,50405348,48404305,45402970,1950405348,1948404305,1945402970,50,40,5348,48,40,4305,45,40,2970
50PE01667,50405124,48404305,45402977,1950405124,1948404305,1945402977,50,40,5124,48,40,4305,45,40,2977
50PE01668,50405101,48404305,45403023,1950405101,1948404305,1945403023,50,40,5101,48,40,4305,45,40,3023
50PE01669,50405102,48404305,45403023,1950405102,1948404305,1945403023,50,40,5102,48,40,4305,45,40,3023
50PE01670,50405553,48404305,45403042,1950405553,1948404305,1945403042,50,40,5553,48,40,4305,45,40,3042
50PE01671,50405610,48404305,45403045,1950405610,1948404305,1945403045,50,40,5610,48,40,4305,45,40,3045
50PE01672,50405328,48404305,45403075,1950405328,1948404305,1945403075,50,40,5328,48,40,4305,45,40,3075
50PE01673,50405277,48404305,45403093,1950405277,1948404305,1945403093,50,40,5277,48,40,4305,45,40,3093
50PE01674,50405479,48404305,45403103,1950405479,1948404305,1945403103,50,40,5479,48,40,4305,45,40,3103
50PE01675,50405435,48404305,45403104,1950405435,1948404305,1945403104,50,40,5435,48,40,4305,45,40,3104
50PE01676,50405436,48404305,45403104,1950405436,1948404305,1945403104,50,40,5436,48,40,4305,45,40,3104
50PE01677,50405718,48404305,46403272,1950405718,1948404305,1946403272,50,40,5718,48,40,4305,46,40,3272
50PE01678,50405719,48404305,46403272,1950405719,1948404305,1946403272,50,40,5719,48,40,4305,46,40,3272
50PE01679,50405077,48404305,46403301,1950405077,1948404305,1946403301,50,40,5077,48,40,4305,46,40,3301
50PE01680,50405408,48404305,46403322,1950405408,1948404305,1946403322,50,40,5408,48,40,4305,46,40,3322
50PE01681,50405112,48404305,46403350,1950405112,1948404305,1946403350,50,40,5112,48,40,4305,46,40,3350
50PE01682,50405591,48404305,46403361,1950405591,1948404305,1946403361,50,40,5591,48,40,4305,46,40,3361
50PE01683,50405513,48404305,46403380,1950405513,1948404305,1946403380,50,40,5513,48,40,4305,46,40,3380
50PE01684,50405514,48404305,46403380,1950405514,1948404305,1946403380,50,40,5514,48,40,4305,46,40,3380
50PE01685,50405159,48404305,46403467,1950405159,1948404305,1946403467,50,40,5159,48,40,4305,46,40,3467
50PE01686,50405529,48404305,46403528,1950405529,1948404305,1946403528,50,40,5529,48,40,4305,46,40,3528
50PE01687,50405267,48404305,46403614,1950405267,1948404305,1946403614,50,40,5267,48,40,4305,46,40,3614
50PE01688,50405268,48404305,46403614,1950405268,1948404305,1946403614,50,40,5268,48,40,4305,46,40,3614
50PE01689,50405094,48404305,47403656,1950405094,1948404305,1947403656,50,40,5094,48,40,4305,47,40,3656
50PE01690,50405618,48404305,47403674,1950405618,1948404305,1947403674,50,40,5618,48,40,4305,47,40,3674
50PE01691,50405080,48404305,47403721,1950405080,1948404305,1947403721,50,40,5080,48,40,4305,47,40,3721
50PE01692,50405098,48404305,47403734,1950405098,1948404305,1947403734,50,40,5098,48,40,4305,47,40,3734
50PE01693,50405081,48404305,47403797,1950405081,1948404305,1947403797,50,40,5081,48,40,4305,47,40,3797
50PE01694,50405082,48404305,47403797,1950405082,1948404305,1947403797,50,40,5082,48,40,4305,47,40,3797
50PE01695,50405144,48404305,47403832,1950405144,1948404305,1947403832,50,40,5144,48,40,4305,47,40,3832
50PE01696,50405407,48404305,47403870,1950405407,1948404305,1947403870,50,40,5407,48,40,4305,47,40,3870
50PE01697,50405188,48404305,47403939,1950405188,1948404305,1947403939,50,40,5188,48,40,4305,47,40,3939
50PE01698,50405189,48404305,47403939,1950405189,1948404305,1947403939,50,40,5189,48,40,4305,47,40,3939
50PE01699,50405460,48404305,47403955,1950405460,1948404305,1947403955,50,40,5460,48,40,4305,47,40,3955
50PE01700,50405312,48404305,48404028,1950405312,1948404305,1948404028,50,40,5312,48,40,4305,48,40,4028
50PE01701,50405181,48404305,48404076,1950405181,1948404305,1948404076,50,40,5181,48,40,4305,48,40,4076
50PE01702,50405395,48404305,48404115,1950405395,1948404305,1948404115,50,40,5395,48,40,4305,48,40,4115
50PE01703,50405104,48404305,48404254,1950405104,1948404305,1948404254,50,40,5104,48,40,4305,48,40,4254
50PE01704,50405323,48404305,48404262,1950405323,1948404305,1948404262,50,40,5323,48,40,4305,48,40,4262
50PE01705,50405621,48404305,48404295,1950405621,1948404305,1948404295,50,40,5621,48,40,4305,48,40,4295
50PE01706,50405261,48404305,48404312,1950405261,1948404305,1948404312,50,40,5261,48,40,4305,48,40,4312
50PE01707,50405351,48404305,48404460,1950405351,1948404305,1948404460,50,40,5351,48,40,4305,48,40,4460
50PE01708,50405523,48404305,48404470,1950405523,1948404305,1948404470,50,40,5523,48,40,4305,48,40,4470
50PE01709,50405346,48404305,48404474,1950405346,1948404305,1948404474,50,40,5346,48,40,4305,48,40,4474
50PE01710,50405554,48404364,46403367,1950405554,1948404364,1946403367,50,40,5554,48,40,4364,46,40,3367
50PE01711,50405555,48404364,46403367,1950405555,1948404364,1946403367,50,40,5555,48,40,4364,46,40,3367
50PE01712,50405641,48404364,46403385,1950405641,1948404364,1946403385,50,40,5641,48,40,4364,46,40,3385
50PE01713,50405642,48404364,46403385,1950405642,1948404364,1946403385,50,40,5642,48,40,4364,46,40,3385
50PE01714,50405619,48404364,47403756,1950405619,1948404364,1947403756,50,40,5619,48,40,4364,47,40,3756
