UID,LAMBID,SIREID,DAMID,YR,LBRD,LAMB,SBRD,SIRE,DBRD,DAM
00PE04179,00448190,98446889,97445993,00,44,T8190,44,T6889,44,T5993
00PE04180,00448191,99447639,99447080,00,44,T8191,44,T7639,44,T7080
00PE04181,00448192,98446889,93443885,00,44,T8192,44,T6889,44,T3885
00PE04182,00448193,98446748,96445515,00,44,T8193,44,T6748,44,T5515
00PE04183,00448194,98446748,96445515,00,44,T8194,44,T6748,44,T5515
00PE04184,00448195,98446748,93444036,00,44,T8195,44,T6748,44,T4036
00PE04185,00448196,98446748,93444036,00,44,T8196,44,T6748,44,T4036
00PE04186,00448197,98446889,97445981,00,44,T8197,44,T6889,44,T5981
00PE04187,00448198,98446889,97445981,00,44,T8198,44,T6889,44,T5981
00PE04188,00448199,98446739,94444305,00,44,T8199,44,T6739,44,T4305
00PE04189,00448200,98446739,94444305,00,44,T8200,44,T6739,44,T4305
00PE04190,00448201,98446748,97446198,00,44,T8201,44,T6748,44,T6198
00PE04191,00448202,98446748,97446198,00,44,T8202,44,T6748,44,T6198
00PE04192,00448203,98446889,96445340,00,44,T8203,44,T6889,44,T5340
00PE04193,00448204,98446889,96445340,00,44,T8204,44,T6889,44,T5340
00PE04194,00448205,98446585,97446074,00,44,T8205,44,T6585,44,T6074
00PE04195,00448206,98446845,95444755,00,44,T8206,44,T6845,44,T4755
00PE04196,00448207,98446845,95444755,00,44,T8207,44,T6845,44,T4755
00PE04197,00448208,98446667,94444335,00,44,T8208,44,T6667,44,T4335
00PE04198,00448209,98446667,94444335,00,44,T8209,44,T6667,44,T4335
00PE04199,00448210,98446877,97445978,00,44,T8210,44,T6877,44,T5978
00PE04200,00448211,98446877,97445978,00,44,T8211,44,T6877,44,T5978
00PE04201,00448212,98446877,97445978,00,44,T8212,44,T6877,44,T5978
00PE04202,00448213,98446889,96445703,00,44,T8213,44,T6889,44,T5703
00PE04203,00448214,98446889,96445703,00,44,T8214,44,T6889,44,T5703
00PE04204,00448215,98446889,96445703,00,44,T8215,44,T6889,44,T5703
00PE04205,00448216,98446684,94444304,00,44,T8216,44,T6684,44,T4304
00PE04206,00448217,98446684,94444304,00,44,T8217,44,T6684,44,T4304
00PE04207,00448218,98446535,99447248,00,44,T8218,44,T6535,44,T7248
00PE04208,00448219,98446748,96445283,00,44,T8219,44,T6748,44,T5283
00PE04209,00448220,98446748,96445283,00,44,T8220,44,T6748,44,T5283
00PE04210,00448221,98446542,94444262,00,44,T8221,44,T6542,44,T4262
00PE04211,00448222,98446542,94444262,00,44,T8222,44,T6542,44,T4262
00PE04212,00448223,98446674,99447104,00,44,T8223,44,T6674,44,T7104
00PE04213,00448224,98446585,96445240,00,44,T8224,44,T6585,44,T5240
00PE04214,00448225,98446585,96445240,00,44,T8225,44,T6585,44,T5240
00PE04215,00448226,98446684,93443969,00,44,T8226,44,T6684,44,T3969
00PE04216,00448227,98446684,93443969,00,44,T8227,44,T6684,44,T3969
00PE04217,00448228,98446699,96445173,00,44,T8228,44,T6699,44,T5173
00PE04218,00448229,98446699,96445173,00,44,T8229,44,T6699,44,T5173
00PE04219,00448230,99447639,99447286,00,44,T8230,44,T7639,44,T7286
00PE04220,00448231,98446889,97446258,00,44,T8231,44,T6889,44,T6258
00PE04221,00448232,98446889,97446258,00,44,T8232,44,T6889,44,T6258
00PE04222,00448233,98446877,96445516,00,44,T8233,44,T6877,44,T5516
00PE04223,00448234,98446877,96445516,00,44,T8234,44,T6877,44,T5516
00PE04224,00448235,98446667,96445552,00,44,T8235,44,T6667,44,T5552
00PE04225,00448236,98446667,96445552,00,44,T8236,44,T6667,44,T5552
00PE04226,00448237,99447639,99447058,00,44,T8237,44,T7639,44,T7058
00PE04227,00448238,98446585,96445411,00,44,T8238,44,T6585,44,T5411
00PE04228,00448239,98446585,96445411,00,44,T8239,44,T6585,44,T5411
00PE04229,00448240,98446748,97445975,00,44,T8240,44,T6748,44,T5975
00PE04230,00448241,98446748,97445975,00,44,T8241,44,T6748,44,T5975
00PE04231,00448242,98446585,97445983,00,44,T8242,44,T6585,44,T5983
00PE04232,00448243,98446585,97445983,00,44,T8243,44,T6585,44,T5983
00PE04233,00448244,98446748,93443833,00,44,T8244,44,T6748,44,T3833
00PE04234,00448245,98446748,93443833,00,44,T8245,44,T6748,44,T3833
00PE04235,00448246,98446737,93444076,00,44,T8246,44,T6737,44,T4076
00PE04236,00448247,98446737,93444076,00,44,T8247,44,T6737,44,T4076
00PE04237,00448248,98446684,95444666,00,44,T8248,44,T6684,44,T4666
00PE04238,00448249,98446667,93444099,00,44,T8249,44,T6667,44,T4099
00PE04239,00448250,98446667,93444099,00,44,T8250,44,T6667,44,T4099
00PE04240,00448251,98446667,93444099,00,44,T8251,44,T6667,44,T4099
00PE04241,00448252,98446585,94444366,00,44,T8252,44,T6585,44,T4366
00PE04242,00448253,98446585,94444366,00,44,T8253,44,T6585,44,T4366
00PE04243,00448254,98446877,94444471,00,44,T8254,44,T6877,44,T4471
00PE04244,00448255,98446877,94444471,00,44,T8255,44,T6877,44,T4471
00PE04245,00448256,98446737,96445261,00,44,T8256,44,T6737,44,T5261
00PE04246,00448257,98446737,96445261,00,44,T8257,44,T6737,44,T5261
00PE04247,00448258,98446877,97445899,00,44,T8258,44,T6877,44,T5899
00PE04248,00448259,98446877,97445899,00,44,T8259,44,T6877,44,T5899
00PE04249,00448260,98446877,97445899,00,44,T8260,44,T6877,44,T5899
00PE04250,00448261,98446889,97445950,00,44,T8261,44,T6889,44,T5950
00PE04251,00448262,98446889,97445950,00,44,T8262,44,T6889,44,T5950
00PE04252,00448263,98446542,95444830,00,44,T8263,44,T6542,44,T4830
00PE04253,00448264,98446542,95444830,00,44,T8264,44,T6542,44,T4830
00PE04254,00448265,97044328,98446756,00,44,T8265,04,A4328,44,T6756
00PE04255,00448266,98446535,99447165,00,44,T8266,44,T6535,44,T7165
00PE04256,00448267,98446845,97445960,00,44,T8267,44,T6845,44,T5960
00PE04257,00448268,98446845,97445960,00,44,T8268,44,T6845,44,T5960
00PE04258,00448269,98446674,99447280,00,44,T8269,44,T6674,44,T7280
00PE04259,00448270,98446535,99447283,00,44,T8270,44,T6535,44,T7283
00PE04260,00448271,98446699,94444503,00,44,T8271,44,T6699,44,T4503
00PE04261,00448272,98446699,94444503,00,44,T8272,44,T6699,44,T4503
00PE04262,00448273,98446929,97445998,00,44,T8273,44,T6929,44,T5998
00PE04263,00448274,98446929,97445998,00,44,T8274,44,T6929,44,T5998
00PE04264,00448275,99447639,99447184,00,44,T8275,44,T7639,44,T7184
00PE04265,00448276,98446845,97446243,00,44,T8276,44,T6845,44,T6243
00PE04266,00448277,98446845,97446243,00,44,T8277,44,T6845,44,T6243
00PE04267,00448278,98446739,97446329,00,44,T8278,44,T6739,44,T6329
00PE04268,00448279,98446674,99447444,00,44,T8279,44,T6674,44,T7444
00PE04269,00448280,98446674,99447212,00,44,T8280,44,T6674,44,T7212
00PE04270,00448281,98446940,97446392,00,44,T8281,44,T6940,44,T6392
00PE04271,00448282,98446940,97446392,00,44,T8282,44,T6940,44,T6392
00PE04272,00448283,98446674,99447666,00,44,T8283,44,T6674,44,T7666
00PE04273,00448284,98446674,99447666,00,44,T8284,44,T6674,44,T7666
00PE04274,00448285,99447639,99447185,00,44,T8285,44,T7639,44,T7185
00PE04275,00448286,98446674,99447218,00,44,T8286,44,T6674,44,T7218
00PE04276,00448287,98446535,99447265,00,44,T8287,44,T6535,44,T7265
00PE04277,00448288,98446674,99447175,00,44,T8288,44,T6674,44,T7175
00PE04278,00448289,99447639,99447542,00,44,T8289,44,T7639,44,T7542
00PE04279,00448290,98446674,99447034,00,44,T8290,44,T6674,44,T7034
00PE04280,00448291,98446674,99447511,00,44,T8291,44,T6674,44,T7511
00PE04281,00448292,98446674,99447511,00,44,T8292,44,T6674,44,T7511
00PE04282,00448293,98446674,99447247,00,44,T8293,44,T6674,44,T7247
00PE04283,00641038,97639738,93103601,00,64,K1038,63,K9738,10,S3601
00PE04284,00641039,97639738,93103601,00,64,K1039,63,K9738,10,S3601
00PE04285,00641040,97639286,98640263,00,64,K1040,63,K9286,64,K0263
00PE04286,00641041,97639286,98640263,00,64,K1041,63,K9286,64,K0263
00PE04287,00641042,97639738,98640395,00,64,K1042,63,K9738,64,K0395
00PE04288,00641043,97639738,98640395,00,64,K1043,63,K9738,64,K0395
00PE04289,00641044,97639738,97639941,00,64,K1044,63,K9738,63,K9941
00PE04290,00641045,97639884,96638549,00,64,K1045,63,K9884,63,K8549
00PE04291,00641046,97639884,96638549,00,64,K1046,63,K9884,63,K8549
00PE04292,00641047,97000093,95638426,00,64,K1047,00,J0093,63,K8426
00PE04293,00641048,97000093,95638426,00,64,K1048,00,J0093,63,K8426
00PE04294,00641049,97639286,96638967,00,64,K1049,63,K9286,63,K8967
00PE04295,00641050,97639286,96638967,00,64,K1050,63,K9286,63,K8967
00PE04296,00641051,97639884,96638735,00,64,K1051,63,K9884,63,K8735
00PE04297,00641052,97639884,96638735,00,64,K1052,63,K9884,63,K8735
00PE04298,00641053,97639884,96638735,00,64,K1053,63,K9884,63,K8735
00PE04299,00641054,97639884,96638735,00,64,K1054,63,K9884,63,K8735
00PE04300,00641055,97639738,98640471,00,64,K1055,63,K9738,64,K0471
00PE04301,00641056,97639738,98640471,00,64,K1056,63,K9738,64,K0471
00PE04302,00641057,97639286,97639477,00,64,K1057,63,K9286,63,K9477
00PE04303,00641058,97639286,97639477,00,64,K1058,63,K9286,63,K9477
00PE04304,00641059,97639738,97639964,00,64,K1059,63,K9738,63,K9964
00PE04305,00641060,97639286,96638790,00,64,K1060,63,K9286,63,K8790
00PE04306,00641061,97639286,96638790,00,64,K1061,63,K9286,63,K8790
00PE04307,00641062,98640116,98640087,00,64,K1062,64,K0116,64,K0087
00PE04308,00641063,98640116,94637553,00,64,K1063,64,K0116,63,K7553
00PE04309,00641064,98640116,94637553,00,64,K1064,64,K0116,63,K7553
00PE04310,00641065,98640116,94637553,00,64,K1065,64,K0116,63,K7553
00PE04311,00641066,97000143,98640251,00,64,K1066,00,J0143,64,K0251
00PE04312,00641067,97000143,98640251,00,64,K1067,00,J0143,64,K0251
00PE04313,00641068,97000143,98640251,00,64,K1068,00,J0143,64,K0251
00PE04314,00641069,97639884,94637214,00,64,K1069,63,K9884,63,K7214
00PE04315,00641070,98640429,93636816,00,64,K1070,64,K0429,63,K6816
00PE04316,00641071,98640429,93636816,00,64,K1071,64,K0429,63,K6816
00PE04317,00641072,97000143,98640372,00,64,K1072,00,J0143,64,K0372
00PE04318,00641073,97000143,98640372,00,64,K1073,00,J0143,64,K0372
00PE04319,00641074,97000143,94637482,00,64,K1074,00,J0143,63,K7482
00PE04320,00641075,97000143,94637482,00,64,K1075,00,J0143,63,K7482
00PE04321,00641076,97000143,94637482,00,64,K1076,00,J0143,63,K7482
00PE04322,00641077,97639286,98640288,00,64,K1077,63,K9286,64,K0288
00PE04323,00641078,97639286,98640288,00,64,K1078,63,K9286,64,K0288
00PE04324,00641079,97000131,98640241,00,64,K1079,00,J0131,64,K0241
00PE04325,00641080,97000131,98640241,00,64,K1080,00,J0131,64,K0241
00PE04326,00641081,97000143,94637059,00,64,K1081,00,J0143,63,K7059
00PE04327,00641082,97000143,94637059,00,64,K1082,00,J0143,63,K7059
00PE04328,00641083,97000131,95638122,00,64,K1083,00,J0131,63,K8122
00PE04329,00641084,97000143,97639479,00,64,K1084,00,J0143,63,K9479
00PE04330,00641085,97000143,97639479,00,64,K1085,00,J0143,63,K9479
00PE04331,00641086,97639884,97639331,00,64,K1086,63,K9884,63,K9331
00PE04332,00641087,97639884,97639331,00,64,K1087,63,K9884,63,K9331
00PE04333,00641088,97639884,98640317,00,64,K1088,63,K9884,64,K0317
00PE04334,00641089,97639884,98640317,00,64,K1089,63,K9884,64,K0317
00PE04335,00641090,97639884,98640317,00,64,K1090,63,K9884,64,K0317
00PE04336,00641091,97639884,98640317,00,64,K1091,63,K9884,64,K0317
00PE04337,00641092,98640429,98640275,00,64,K1092,64,K0429,64,K0275
00PE04338,00641093,98640429,98640275,00,64,K1093,64,K0429,64,K0275
00PE04339,00641094,98640279,99640768,00,64,K1094,64,K0279,64,K0768
00PE04340,00641095,98640279,99640768,00,64,K1095,64,K0279,64,K0768
00PE04341,00641096,97000131,98640432,00,64,K1096,00,J0131,64,K0432
00PE04342,00641097,97000131,98640432,00,64,K1097,00,J0131,64,K0432
00PE04343,00641098,97639738,93103907,00,64,K1098,63,K9738,10,S3907
00PE04344,00641099,97639738,93103907,00,64,K1099,63,K9738,10,S3907
00PE04345,00641100,97639286,98640283,00,64,K1100,63,K9286,64,K0283
00PE04346,00641101,97639286,98640283,00,64,K1101,63,K9286,64,K0283
00PE04347,00641102,97639992,99640673,00,64,K1102,63,K9992,64,K0673
00PE04348,00641103,97639992,99640673,00,64,K1103,63,K9992,64,K0673
00PE04349,00641104,97639884,98640451,00,64,K1104,63,K9884,64,K0451
00PE04350,00641105,97639884,98640451,00,64,K1105,63,K9884,64,K0451
00PE04351,00641106,98640429,97639575,00,64,K1106,64,K0429,63,K9575
00PE04352,00641107,98640429,97639575,00,64,K1107,64,K0429,63,K9575
00PE04353,00641108,97639286,98640115,00,64,K1108,63,K9286,64,K0115
00PE04354,00641109,97639286,98640115,00,64,K1109,63,K9286,64,K0115
00PE04355,00641110,97639884,98640213,00,64,K1110,63,K9884,64,K0213
00PE04356,00641111,97639884,98640474,00,64,K1111,63,K9884,64,K0474
00PE04357,00641112,97639884,98640474,00,64,K1112,63,K9884,64,K0474
00PE04358,00641113,97639286,97639969,00,64,K1113,63,K9286,63,K9969
00PE04359,00641114,97639286,97639969,00,64,K1114,63,K9286,63,K9969
00PE04360,00641115,97000143,98640462,00,64,K1115,00,J0143,64,K0462
00PE04361,00641116,98640429,95638198,00,64,K1116,64,K0429,63,K8198
00PE04362,00641117,98640429,95638445,00,64,K1117,64,K0429,63,K8445
00PE04363,00641118,98640429,95638445,00,64,K1118,64,K0429,63,K8445
00PE04364,00641119,97000131,96638517,00,64,K1119,00,J0131,63,K8517
00PE04365,00641120,97000131,96638517,00,64,K1120,00,J0131,63,K8517
00PE04366,00641121,97000131,97639590,00,64,K1121,00,J0131,63,K9590
00PE04367,00641122,97000131,97639590,00,64,K1122,00,J0131,63,K9590
00PE04368,00641123,97000093,97639769,00,64,K1123,00,J0093,63,K9769
00PE04369,00641124,97000093,97639769,00,64,K1124,00,J0093,63,K9769
00PE04370,00641125,98640429,95637799,00,64,K1125,64,K0429,63,K7799
00PE04371,00641126,98640429,95637799,00,64,K1126,64,K0429,63,K7799
00PE04372,00641127,97000093,95637955,00,64,K1127,00,J0093,63,K7955
00PE04373,00641128,97000093,95637955,00,64,K1128,00,J0093,63,K7955
00PE04374,00641129,97000131,93636900,00,64,K1129,00,J0131,63,K6900
00PE04375,00641130,97000131,93636900,00,64,K1130,00,J0131,63,K6900
00PE04376,00641131,97000131,98640170,00,64,K1131,00,J0131,64,K0170
00PE04377,00641132,97000131,98640170,00,64,K1132,00,J0131,64,K0170
00PE04378,00641133,96638762,97639677,00,64,K1133,63,K8762,63,K9677
00PE04379,00641134,97000143,95638053,00,64,K1134,00,J0143,63,K8053
00PE04380,00641135,97000143,95638053,00,64,K1135,00,J0143,63,K8053
00PE04381,00641136,98640279,99640786,00,64,K1136,64,K0279,64,K0786
00PE04382,00641137,97639286,96638686,00,64,K1137,63,K9286,63,K8686
00PE04383,00641138,98640429,95637984,00,64,K1138,64,K0429,63,K7984
00PE04384,00641139,98640429,95637984,00,64,K1139,64,K0429,63,K7984
00PE04385,00641140,98640429,95637984,00,64,K1140,64,K0429,63,K7984
00PE04386,00641141,97000093,98640135,00,64,K1141,00,J0093,64,K0135
00PE04387,00641142,97000093,98640135,00,64,K1142,00,J0093,64,K0135
00PE04388,00641143,97000093,98640135,00,64,K1143,00,J0093,64,K0135
00PE04389,00641144,98640116,95637954,00,64,K1144,64,K0116,63,K7954
00PE04390,00641145,98640116,95637954,00,64,K1145,64,K0116,63,K7954
00PE04391,00641146,98640116,95637954,00,64,K1146,64,K0116,63,K7954
00PE04392,00641147,98640116,96638785,00,64,K1147,64,K0116,63,K8785
00PE04393,00641148,98640116,96638785,00,64,K1148,64,K0116,63,K8785
00PE04394,00641149,97000143,97639605,00,64,K1149,00,J0143,63,K9605
00PE04395,00641150,97639884,98640289,00,64,K1150,63,K9884,64,K0289
00PE04396,00641151,97000143,94637159,00,64,K1151,00,J0143,63,K7159
00PE04397,00641152,97639884,96638999,00,64,K1152,63,K9884,63,K8999
00PE04398,00641153,97639884,96638999,00,64,K1153,63,K9884,63,K8999
00PE04399,00641154,97639884,96638999,00,64,K1154,63,K9884,63,K8999
00PE04400,00641155,96638762,98640121,00,64,K1155,63,K8762,64,K0121
00PE04401,00641156,98640279,99640812,00,64,K1156,64,K0279,64,K0812
00PE04402,00641157,97000143,94637284,00,64,K1157,00,J0143,63,K7284
00PE04403,00641158,97000143,94637284,00,64,K1158,00,J0143,63,K7284
00PE04404,00641159,97000143,94637284,00,64,K1159,00,J0143,63,K7284
00PE04405,00641160,97000131,98640055,00,64,K1160,00,J0131,64,K0055
00PE04406,00641161,97000131,98640055,00,64,K1161,00,J0131,64,K0055
00PE04407,00641162,97639738,96638912,00,64,K1162,63,K9738,63,K8912
00PE04408,00641163,97639738,96638912,00,64,K1163,63,K9738,63,K8912
00PE04409,00641164,98640116,97639561,00,64,K1164,64,K0116,63,K9561
00PE04410,00641165,98640116,97639561,00,64,K1165,64,K0116,63,K9561
00PE04411,00641166,98640116,97639561,00,64,K1166,64,K0116,63,K9561
00PE04412,00641167,97000093,94637058,00,64,K1167,00,J0093,63,K7058
00PE04413,00641168,97000093,94637058,00,64,K1168,00,J0093,63,K7058
00PE04414,00641169,97000093,94637058,00,64,K1169,00,J0093,63,K7058
00PE04415,00641170,96638762,97639834,00,64,K1170,63,K8762,63,K9834
00PE04416,00641171,96638762,97639834,00,64,K1171,63,K8762,63,K9834
00PE04417,00641172,98640429,96638900,00,64,K1172,64,K0429,63,K8900
00PE04418,00641173,97639286,96638570,00,64,K1173,63,K9286,63,K8570
00PE04419,00641174,97639286,96638570,00,64,K1174,63,K9286,63,K8570
00PE04420,00641175,97639884,97639805,00,64,K1175,63,K9884,63,K9805
00PE04421,00641176,97639884,97639805,00,64,K1176,63,K9884,63,K9805
00PE04422,00641177,97639286,98640017,00,64,K1177,63,K9286,64,K0017
00PE04423,00641178,97639286,98640017,00,64,K1178,63,K9286,64,K0017
00PE04424,00641179,98640116,97639674,00,64,K1179,64,K0116,63,K9674
00PE04425,00641180,98640116,97639674,00,64,K1180,64,K0116,63,K9674
00PE04426,00641182,97639738,96638672,00,64,K1182,63,K9738,63,K8672
00PE04427,00641183,97639738,96638672,00,64,K1183,63,K9738,63,K8672
00PE04428,00641184,97639286,96638945,00,64,K1184,63,K9286,63,K8945
00PE04429,00641185,97639286,96638945,00,64,K1185,63,K9286,63,K8945
00PE04430,00641186,97000093,98640406,00,64,K1186,00,J0093,64,K0406
00PE04431,00641187,97000143,96638526,00,64,K1187,00,J0143,63,K8526
00PE04432,00641188,97000143,96638526,00,64,K1188,00,J0143,63,K8526
00PE04433,00641189,97000131,95638034,00,64,K1189,00,J0131,63,K8034
00PE04434,00641190,97000131,95638034,00,64,K1190,00,J0131,63,K8034
00PE04435,00641191,98640429,94637563,00,64,K1191,64,K0429,63,K7563
00PE04436,00641192,98640279,99640759,00,64,K1192,64,K0279,64,K0759
00PE04437,00641193,98640279,99640759,00,64,K1193,64,K0279,64,K0759
00PE04438,00641194,98640116,94637219,00,64,K1194,64,K0116,63,K7219
00PE04439,00641195,98640116,94637219,00,64,K1195,64,K0116,63,K7219
00PE04440,00641196,97000093,93636658,00,64,K1196,00,J0093,63,K6658
00PE04441,00641197,98640429,97639683,00,64,K1197,64,K0429,63,K9683
00PE04442,00641198,97000143,96639072,00,64,K1198,00,J0143,63,K9072
00PE04443,00641199,97000143,96639072,00,64,K1199,00,J0143,63,K9072
00PE04444,00641200,97639738,96639136,00,64,K1200,63,K9738,63,K9136
00PE04445,00641201,97639738,96639136,00,64,K1201,63,K9738,63,K9136
00PE04446,00641202,97639286,97639321,00,64,K1202,63,K9286,63,K9321
00PE04447,00641203,98640429,94637041,00,64,K1203,64,K0429,63,K7041
00PE04448,00641204,98640116,98640252,00,64,K1204,64,K0116,64,K0252
00PE04449,00641205,98640116,98640252,00,64,K1205,64,K0116,64,K0252
00PE04450,00641206,97639884,95637784,00,64,K1206,63,K9884,63,K7784
00PE04451,00641207,97639286,96638630,00,64,K1207,63,K9286,63,K8630
00PE04452,00641208,97639286,96638895,00,64,K1208,63,K9286,63,K8895
00PE04453,00641209,97639286,96638895,00,64,K1209,63,K9286,63,K8895
00PE04454,00641210,97639286,98640325,00,64,K1210,63,K9286,64,K0325
00PE04455,00641211,97639286,98640325,00,64,K1211,63,K9286,64,K0325
00PE04456,00641212,97639992,99640787,00,64,K1212,63,K9992,64,K0787
00PE04457,00641213,97639992,99640787,00,64,K1213,63,K9992,64,K0787
00PE04458,00641214,96638762,97639328,00,64,K1214,63,K8762,63,K9328
00PE04459,00641215,97639738,93103692,00,64,K1215,63,K9738,10,S3692
00PE04460,00641216,97639738,93103692,00,64,K1216,63,K9738,10,S3692
00PE04461,00641217,98640429,98640118,00,64,K1217,64,K0429,64,K0118
00PE04462,00641218,97639286,93103647,00,64,K1218,63,K9286,10,S3647
00PE04463,00641219,97639286,93103647,00,64,K1219,63,K9286,10,S3647
00PE04464,00641220,97639286,93103647,00,64,K1220,63,K9286,10,S3647
00PE04465,00641221,96638762,97639833,00,64,K1221,63,K8762,63,K9833
00PE04466,00641222,97000093,95638217,00,64,K1222,00,J0093,63,K8217
00PE04467,00641223,97000093,95638217,00,64,K1223,00,J0093,63,K8217
00PE04468,00641224,97000093,94637263,00,64,K1224,00,J0093,63,K7263
00PE04469,00641225,97000093,94637263,00,64,K1225,00,J0093,63,K7263
00PE04470,00641226,97000093,94637263,00,64,K1226,00,J0093,63,K7263
00PE04471,00641227,97639286,93103757,00,64,K1227,63,K9286,10,S3757
00PE04472,00641228,98640116,98640214,00,64,K1228,64,K0116,64,K0214
00PE04473,00641229,98640116,98640214,00,64,K1229,64,K0116,64,K0214
00PE04474,00641230,98640116,98640214,00,64,K1230,64,K0116,64,K0214
00PE04475,00641231,97000093,96639107,00,64,K1231,00,J0093,63,K9107
00PE04476,00641232,97000093,96639107,00,64,K1232,00,J0093,63,K9107
00PE04477,00641233,97000093,96639107,00,64,K1233,00,J0093,63,K9107
00PE04478,00641234,98640429,97639860,00,64,K1234,64,K0429,63,K9860
00PE04479,00641235,97000143,97639308,00,64,K1235,00,J0143,63,K9308
00PE04480,00641236,97000143,97639308,00,64,K1236,00,J0143,63,K9308
00PE04481,00641237,96638762,96639064,00,64,K1237,63,K8762,63,K9064
00PE04482,00641238,98640429,98640126,00,64,K1238,64,K0429,64,K0126
00PE04483,00641239,98640429,98640126,00,64,K1239,64,K0429,64,K0126
00PE04484,00641240,98640429,98640422,00,64,K1240,64,K0429,64,K0422
00PE04485,00641241,98640116,96638678,00,64,K1241,64,K0116,63,K8678
00PE04486,00641242,98640116,96638678,00,64,K1242,64,K0116,63,K8678
00PE04487,00641243,98640116,96638678,00,64,K1243,64,K0116,63,K8678
00PE04488,00641244,97639738,93103558,00,64,K1244,63,K9738,10,S3558
00PE04489,00641245,97639992,99640809,00,64,K1245,63,K9992,64,K0809
00PE04490,00641246,96638762,96638890,00,64,K1246,63,K8762,63,K8890
00PE04491,00641247,96638762,96638890,00,64,K1247,63,K8762,63,K8890
00PE04492,00641248,97000131,94637412,00,64,K1248,00,J0131,63,K7412
00PE04493,00641249,97000131,94637412,00,64,K1249,00,J0131,63,K7412
00PE04494,00641250,97000093,95637832,00,64,K1250,00,J0093,63,K7832
00PE04495,00641251,97000093,95637832,00,64,K1251,00,J0093,63,K7832
00PE04496,00641252,97000093,95637832,00,64,K1252,00,J0093,63,K7832
00PE04497,00641253,97000093,95637832,00,64,K1253,00,J0093,63,K7832
00PE04498,00641254,97000131,95637743,00,64,K1254,00,J0131,63,K7743
00PE04499,00641255,97000131,95637743,00,64,K1255,00,J0131,63,K7743
00PE04500,00641256,96638762,96638830,00,64,K1256,63,K8762,63,K8830
00PE04501,00641257,96638762,96638830,00,64,K1257,63,K8762,63,K8830
00PE04502,00641258,97639738,96638623,00,64,K1258,63,K9738,63,K8623
00PE04503,00641259,97639738,96638623,00,64,K1259,63,K9738,63,K8623
00PE04504,00641260,98640116,93636964,00,64,K1260,64,K0116,63,K6964
00PE04505,00641261,97639992,99640723,00,64,K1261,63,K9992,64,K0723
00PE04506,00641262,97639884,97639632,00,64,K1262,63,K9884,63,K9632
00PE04507,00641263,97639884,97639632,00,64,K1263,63,K9884,63,K9632
00PE04508,00641264,97000143,98640174,00,64,K1264,00,J0143,64,K0174
00PE04509,00641265,97000143,98640174,00,64,K1265,00,J0143,64,K0174
00PE04510,00641266,97000131,98640292,00,64,K1266,00,J0131,64,K0292
00PE04511,00641267,97000131,98640292,00,64,K1267,00,J0131,64,K0292
00PE04512,00641268,98640116,98640123,00,64,K1268,64,K0116,64,K0123
00PE04513,00641269,98640116,98640123,00,64,K1269,64,K0116,64,K0123
00PE04514,00641270,97000093,93636827,00,64,K1270,00,J0093,63,K6827
00PE04515,00641271,97000093,93636827,00,64,K1271,00,J0093,63,K6827
00PE04516,00641272,97000093,93636827,00,64,K1272,00,J0093,63,K6827
00PE04517,00641273,97639286,97639920,00,64,K1273,63,K9286,63,K9920
00PE04518,00641274,96638762,97639300,00,64,K1274,63,K8762,63,K9300
00PE04519,00641275,98640116,95638181,00,64,K1275,64,K0116,63,K8181
00PE04520,00641276,98640116,95638181,00,64,K1276,64,K0116,63,K8181
00PE04521,00641277,96638762,97639566,00,64,K1277,63,K8762,63,K9566
00PE04522,00641278,97000131,98640281,00,64,K1278,00,J0131,64,K0281
00PE04523,00641279,97000131,98640281,00,64,K1279,00,J0131,64,K0281
00PE04524,00641280,97000143,98640545,00,64,K1280,00,J0143,64,K0545
00PE04525,00641281,97000143,98640545,00,64,K1281,00,J0143,64,K0545
00PE04526,00641282,98640116,98640520,00,64,K1282,64,K0116,64,K0520
00PE04527,00641283,98640116,98640520,00,64,K1283,64,K0116,64,K0520
00PE04528,00641284,98640116,93636726,00,64,K1284,64,K0116,63,K6726
00PE04529,00641285,98640116,93636726,00,64,K1285,64,K0116,63,K6726
00PE04530,00641286,98640116,93636726,00,64,K1286,64,K0116,63,K6726
00PE04531,00641287,96638762,96638972,00,64,K1287,63,K8762,63,K8972
00PE04532,00641288,97639992,99640831,00,64,K1288,63,K9992,64,K0831
00PE04533,00641289,97639286,98640270,00,64,K1289,63,K9286,64,K0270
00PE04534,00641290,97639286,98640270,00,64,K1290,63,K9286,64,K0270
00PE04535,00641291,97000093,95638107,00,64,K1291,00,J0093,63,K8107
00PE04536,00641292,97000093,95638107,00,64,K1292,00,J0093,63,K8107
00PE04537,00641293,97000093,96638601,00,64,K1293,00,J0093,63,K8601
00PE04538,00641294,97000093,96638601,00,64,K1294,00,J0093,63,K8601
00PE04539,00641295,98640279,99640655,00,64,K1295,64,K0279,64,K0655
00PE04540,00641296,98640279,99640655,00,64,K1296,64,K0279,64,K0655
00PE04541,00641297,96638762,96638822,00,64,K1297,63,K8762,63,K8822
00PE04542,00641298,96638762,97639529,00,64,K1298,63,K8762,63,K9529
00PE04543,00641299,97000143,95637908,00,64,K1299,00,J0143,63,K7908
00PE04544,00641300,97000143,95637908,00,64,K1300,00,J0143,63,K7908
00PE04545,00641301,97000143,95637908,00,64,K1301,00,J0143,63,K7908
