UID,LAMBID,SIREID,DAMID,ID10,STM,SIRE4,DAM4
EEPE168072,1987804611,1986802783,1978936675,1987804611,52,2783,6675
EEPE168073,1987804612,1986802171,1985949942,1987804612,55,2171,9942
EEPE168074,1987804613,1986802171,1985949942,1987804613,55,2171,9942
EEPE168075,1987804614,1986802171,1985949942,1987804614,55,2171,9942
EEPE168076,1987804615,1986802162,1983946144,1987804615,55,2162,6144
EEPE168077,1987804616,1986802162,1983946144,1987804616,55,2162,6144
EEPE168078,1987804617,1986802162,1983946144,1987804617,55,2162,6144
EEPE168079,1987804618,1986802783,1985800654,1987804618,52,2783,0654
EEPE168080,1987804619,1986802783,1985800654,1987804619,52,2783,0654
EEPE168081,1987804620,1986953077,1984630771,1987804620,53,3077,0771
EEPE168082,1987804621,1986953077,1984630771,1987804621,53,3077,0771
EEPE168083,1987804622,1986801816,1983946151,1987804622,51,1816,6151
EEPE168084,1987804623,1986801816,1983946151,1987804623,51,1816,6151
EEPE168085,1987804624,1986801816,1983946151,1987804624,51,1816,6151
EEPE168086,1987804625,         0,1986801105,1987804625,59,   0,1105
EEPE168087,1987804626,         0,1986801105,1987804626,59,   0,1105
EEPE168088,1987804627,         0,1986802157,1987804627,56,   0,2157
EEPE168089,1987804628,         0,1986802157,1987804628,56,   0,2157
EEPE168090,1987804629,         0,1986801688,1987804629,54,   0,1688
EEPE168091,1987804630,         0,1986801688,1987804630,54,   0,1688
EEPE168092,1987804631,1983956045,1984195983,1987804631,51,6045,5983
EEPE168093,1987804632,1983956045,1984195983,1987804632,51,6045,5983
EEPE168094,1987804633,1986802619,1985437084,1987804633,55,2619,7084
EEPE168095,1987804634,1986953078,1981434699,1987804634,52,3078,4699
EEPE168096,1987804635,1986953078,1981434699,1987804635,52,3078,4699
EEPE168097,1987804636,1986801816,1982944369,1987804636,51,1816,4369
EEPE168098,1987804637,1986801816,1982944369,1987804637,51,1816,4369
EEPE168099,1987804638,1986801816,1982944369,1987804638,51,1816,4369
EEPE168100,1987804639,1983956108,1981434179,1987804639,52,6108,4179
EEPE168101,1987804640,1983956108,1981434179,1987804640,52,6108,4179
EEPE168102,1987804641,1983956045,1982194556,1987804641,51,6045,4556
EEPE168103,1987804642,1983956045,1982194556,1987804642,51,6045,4556
EEPE168104,1987804643,1986802562,1982944438,1987804643,55,2562,4438
EEPE168105,1987804644,1986802562,1982944438,1987804644,55,2562,4438
EEPE168106,1987804645,1986801779,1980939050,1987804645,51,1779,9050
EEPE168107,1987804646,1986801779,1980939050,1987804646,51,1779,9050
EEPE168108,1987804647,1986801779,1980939050,1987804647,51,1779,9050
EEPE168109,1987804648,1986801779,1984946843,1987804648,51,1779,6843
EEPE168110,1987804649,1986801779,1984946843,1987804649,51,1779,6843
EEPE168111,1987804650,1986953078,1981629444,1987804650,53,3078,9444
EEPE168112,1987804651,1986953078,1981629444,1987804651,53,3078,9444
EEPE168113,1987804652,1986802139,1980433631,1987804652,55,2139,3631
EEPE168114,1987804653,1986801330,1983945234,1987804653,52,1330,5234
EEPE168115,1987804654,1986801330,1983945234,1987804654,52,1330,5234
EEPE168116,1987804655,1986801330,1983945234,1987804655,52,1330,5234
EEPE168117,1987804656,1986801330,1983945234,1987804656,52,1330,5234
EEPE168118,1987804657,1986953077,1983436198,1987804657,52,3077,6198
EEPE168119,1987804658,1986953077,1983436198,1987804658,52,3077,6198
EEPE168120,1987804659,1986802162,1983945992,1987804659,55,2162,5992
EEPE168121,1987804660,1986802162,1983945992,1987804660,55,2162,5992
EEPE168122,1987804661,1986802162,1983945992,1987804661,55,2162,5992
EEPE168123,1987804662,1986802139,1983435887,1987804662,55,2139,5887
EEPE168124,1987804663,1986802139,1983435887,1987804663,55,2139,5887
EEPE168125,1987804664,         0,1986802094,1987804664,55,   0,2094
EEPE168126,1987804665,         0,1986802094,1987804665,55,   0,2094
EEPE168127,1987804666,1986801514,1985949759,1987804666,51,1514,9759
EEPE168128,1987804667,1986801514,1985949759,1987804667,51,1514,9759
EEPE168129,1987804668,1986802783,1979937537,1987804668,52,2783,7537
EEPE168130,1987804669,1986802783,1979937537,1987804669,52,2783,7537
EEPE168131,1987804670,1986802783,1979937537,1987804670,52,2783,7537
EEPE168132,1987804671,1986802783,1983944829,1987804671,52,2783,4829
EEPE168133,1987804672,1986802783,1983944829,1987804672,52,2783,4829
EEPE168134,1987804673,1986802783,1983944829,1987804673,52,2783,4829
EEPE168135,1987804674,1986802783,1983944829,1987804674,52,2783,4829
EEPE168136,1987804675,1983956108,1983435692,1987804675,52,6108,5692
EEPE168137,1987804676,1983956108,1983435692,1987804676,52,6108,5692
EEPE168138,1987804677,1986802011,1979938168,1987804677,52,2011,8168
EEPE168139,1987804678,1986802011,1979938168,1987804678,52,2011,8168
EEPE168140,1987804679,1986802000,1985800558,1987804679,55,2000,0558
EEPE168141,1987804680,1986802000,1985800558,1987804680,55,2000,0558
EEPE168142,1987804681,1986802562,1982943458,1987804681,55,2562,3458
EEPE168143,1987804682,1986802562,1982943458,1987804682,55,2562,3458
EEPE168144,1987804683,1986802000,1985949811,1987804683,55,2000,9811
EEPE168145,1987804684,1986802699,1984947569,1987804684,52,2699,7569
EEPE168146,1987804685,1986802699,1984947569,1987804685,52,2699,7569
EEPE168147,1987804686,1986802699,1984947569,1987804686,52,2699,7569
EEPE168148,1987804687,1986801779,1983944641,1987804687,51,1779,4641
EEPE168149,1987804688,1986801779,1983944641,1987804688,51,1779,4641
EEPE168150,1987804689,1986801779,1983944641,1987804689,51,1779,4641
EEPE168151,1987804690,1986953077,1982435127,1987804690,52,3077,5127
EEPE168152,1987804691,1986953077,1982435127,1987804691,52,3077,5127
EEPE168153,1987804692,         0,1986802459,1987804692,58,   0,2459
EEPE168154,1987804693,         0,1986801909,1987804693,55,   0,1909
EEPE168155,1987804694,         0,1986801909,1987804694,55,   0,1909
EEPE168156,1987804695,1983956108,1985196776,1987804695,51,6108,6776
EEPE168157,1987804696,1986802783,1980939511,1987804696,52,2783,9511
EEPE168158,1987804697,1986802783,1980939511,1987804697,52,2783,9511
EEPE168159,1987804698,1986802783,1985949376,1987804698,52,2783,9376
EEPE168160,1987804699,         0,1986801820,1987804699,55,   0,1820
EEPE168161,1987804700,         0,1986801820,1987804700,55,   0,1820
EEPE168162,1987804701,1986802619,1984436666,1987804701,55,2619,6666
EEPE168163,1987804702,1986802619,1984436666,1987804702,55,2619,6666
EEPE168164,1987804703,1986802171,1983945310,1987804703,55,2171,5310
EEPE168165,1987804704,1986802171,1983945310,1987804704,55,2171,5310
EEPE168166,1987804705,1986801514,1984946813,1987804705,51,1514,6813
EEPE168167,1987804706,1986801514,1984946813,1987804706,51,1514,6813
EEPE168168,1987804707,1986801514,1984946813,1987804707,51,1514,6813
EEPE168169,1987804708,1986802162,1982944083,1987804708,55,2162,4083
EEPE168170,1987804709,1986802162,1982944083,1987804709,55,2162,4083
EEPE168171,1987804710,1986801514,1985949067,1987804710,51,1514,9067
EEPE168172,1987804711,1986801514,1985949067,1987804711,51,1514,9067
EEPE168173,1987804712,1986802562,1982943264,1987804712,55,2562,3264
EEPE168174,1987804713,1986802562,1982943264,1987804713,55,2562,3264
EEPE168175,1987804714,1986802562,1982943264,1987804714,55,2562,3264
EEPE168176,1987804715,1986802162,1981941032,1987804715,55,2162,1032
EEPE168177,1987804716,1986802162,1981941032,1987804716,55,2162,1032
EEPE168178,1987804717,1986801514,1985949652,1987804717,51,1514,9652
EEPE168179,1987804718,1986801514,1985949652,1987804718,51,1514,9652
EEPE168180,1987804719,1986801816,1984947723,1987804719,51,1816,7723
EEPE168181,1987804720,1986801816,1984947723,1987804720,51,1816,7723
EEPE168182,1987804721,         0,1983944961,1987804721,79,   0,4961
EEPE168183,1987804722,         0,1983944961,1987804722,79,   0,4961
EEPE168184,1987804723,1986802000,1981941916,1987804723,55,2000,1916
EEPE168185,1987804724,1986802000,1981941916,1987804724,55,2000,1916
EEPE168186,1987804725,1986802562,1981941301,1987804725,55,2562,1301
EEPE168187,1987804726,1986802562,1981941301,1987804726,55,2562,1301
EEPE168188,1987804727,1986802171,1984947160,1987804727,55,2171,7160
EEPE168189,1987804728,1986802171,1984947160,1987804728,55,2171,7160
EEPE168190,1987804729,1986801330,1982944253,1987804729,52,1330,4253
EEPE168191,1987804730,1986801330,1982944253,1987804730,52,1330,4253
EEPE168192,1987804731,1986802162,1985800482,1987804731,55,2162,0482
EEPE168193,1987804732,1986802162,1985800482,1987804732,55,2162,0482
EEPE168194,1987804733,1986801816,1983945745,1987804733,51,1816,5745
EEPE168195,1987804734,1986801816,1983945745,1987804734,51,1816,5745
EEPE168196,1987804735,1986802171,1984947413,1987804735,55,2171,7413
EEPE168197,1987804736,1986802171,1984947413,1987804736,55,2171,7413
EEPE168198,1987804737,1986802171,1984947413,1987804737,55,2171,7413
EEPE168199,1987804738,1986802011,1984947515,1987804738,52,2011,7515
EEPE168200,1987804739,1986802011,1984947515,1987804739,52,2011,7515
EEPE168201,1987804740,1986802011,1984947515,1987804740,52,2011,7515
EEPE168202,1987804741,1986802783,1985800486,1987804741,52,2783,0486
EEPE168203,1987804742,1986802783,1985800486,1987804742,52,2783,0486
EEPE168204,1987804743,         0,1986802533,1987804743,56,   0,2533
EEPE168205,1987804744,         0,1986802533,1987804744,56,   0,2533
EEPE168206,1987804745,         0,1985028150,1987804745,80,   0,8150
EEPE168207,1987804746,         0,1985028150,1987804746,80,   0,8150
EEPE168208,1987804747,1983956045,1984630772,1987804747,53,6045,0772
EEPE168209,1987804748,1986801247,1985948710,1987804748,56,1247,8710
EEPE168210,1987804749,1986801247,1985948710,1987804749,56,1247,8710
EEPE168211,1987804750,1986802139,1985437023,1987804750,55,2139,7023
EEPE168212,1987804751,1986802139,1985437023,1987804751,55,2139,7023
EEPE168213,1987804752,1986802000,1980940085,1987804752,55,2000,0085
EEPE168214,1987804753,1986801330,1981941286,1987804753,52,1330,1286
EEPE168215,1987804754,1986801330,1981941286,1987804754,52,1330,1286
EEPE168216,1987804755,1986801330,1981941286,1987804755,52,1330,1286
EEPE168217,1987804756,1986802052,1982944251,1987804756,51,2052,4251
EEPE168218,1987804757,1986802052,1982944251,1987804757,51,2052,4251
EEPE168219,1987804758,1983956045,1983195024,1987804758,51,6045,5024
EEPE168220,1987804759,1983956045,1983195024,1987804759,51,6045,5024
EEPE168221,1987804760,1986802011,1982943661,1987804760,52,2011,3661
EEPE168222,1987804761,1986802011,1982943661,1987804761,52,2011,3661
EEPE168223,1987804762,1986802562,1982943852,1987804762,55,2562,3852
EEPE168224,1987804763,1986802562,1982943852,1987804763,55,2562,3852
EEPE168225,1987804764,1986801330,1983945213,1987804764,52,1330,5213
EEPE168226,1987804765,1986801330,1983945213,1987804765,52,1330,5213
EEPE168227,1987804766,1986801330,1983945213,1987804766,52,1330,5213
EEPE168228,1987804767,1986802000,1982943457,1987804767,55,2000,3457
EEPE168229,1987804768,1986802000,1982943457,1987804768,55,2000,3457
EEPE168230,1987804769,1986802000,1982943457,1987804769,55,2000,3457
EEPE168231,1987804770,1986802052,1983945534,1987804770,51,2052,5534
EEPE168232,1987804771,1986802052,1983945534,1987804771,51,2052,5534
EEPE168233,1987804772,1986802052,1983945534,1987804772,51,2052,5534
EEPE168234,1987804773,1986802171,1978936395,1987804773,55,2171,6395
EEPE168235,1987804774,1986802171,1978936395,1987804774,55,2171,6395
EEPE168236,1987804775,1983956108,1985436948,1987804775,52,6108,6948
EEPE168237,1987804776,1983956108,1985436948,1987804776,52,6108,6948
EEPE168238,1987804777,1986802171,1983945980,1987804777,55,2171,5980
EEPE168239,1987804778,1986802171,1983945980,1987804778,55,2171,5980
EEPE168240,1987804779,1986802162,1983945807,1987804779,55,2162,5807
EEPE168241,1987804780,1983956108,1983195018,1987804780,51,6108,5018
EEPE168242,1987804781,1983956108,1983195018,1987804781,51,6108,5018
EEPE168243,1987804782,1986953077,1985437276,1987804782,52,3077,7276
EEPE168244,1987804783,         0,1986801903,1987804783,59,   0,1903
EEPE168245,1987804784,         0,1986802091,1987804784,58,   0,2091
EEPE168246,1987804785,         0,1986802091,1987804785,58,   0,2091
EEPE168247,1987804786,1986802139,1980433732,1987804786,55,2139,3732
EEPE168248,1987804787,1986802139,1980433732,1987804787,55,2139,3732
EEPE168249,1987804788,1986802000,1981941722,1987804788,55,2000,1722
EEPE168250,1987804789,1986802000,1981941722,1987804789,55,2000,1722
EEPE168251,1987804790,1986802139,1983435606,1987804790,55,2139,5606
EEPE168252,1987804791,1986802139,1983435606,1987804791,55,2139,5606
EEPE168253,1987804792,         0,1986801215,1987804792,59,   0,1215
EEPE168254,1987804793,1983956045,1985196772,1987804793,51,6045,6772
EEPE168255,1987804794,1983956045,1985196772,1987804794,51,6045,6772
EEPE168256,1987804795,1986801816,1985949232,1987804795,51,1816,9232
EEPE168257,1987804796,1986801816,1985949232,1987804796,51,1816,9232
EEPE168258,1987804797,1986953078,1984631054,1987804797,53,3078,1054
EEPE168259,1987804798,1986953078,1984631054,1987804798,53,3078,1054
EEPE168260,1987804799,         0,1986802370,1987804799,54,   0,2370
EEPE168261,1987804800,         0,1986802370,1987804800,54,   0,2370
EEPE168262,1987804801,1986802619,1985436951,1987804801,55,2619,6951
EEPE168263,1987804802,1986802619,1985436951,1987804802,55,2619,6951
EEPE168264,1987804803,1983956008,1985437556,1987804803,52,6008,7556
EEPE168265,1987804804,1983956008,1985437556,1987804804,52,6008,7556
EEPE168266,1987804805,1983956008,1985437556,1987804805,52,6008,7556
EEPE168267,1987804806,1983956108,1983194668,1987804806,51,6108,4668
EEPE168268,1987804807,1986802139,1985437601,1987804807,55,2139,7601
EEPE168269,1987804808,1986802783,1981942094,1987804808,52,2783,2094
EEPE168270,1987804809,1986802783,1981942094,1987804809,52,2783,2094
EEPE168271,1987804810,1983956108,1985196501,1987804810,51,6108,6501
EEPE168272,1987804811,1983956108,1985436979,1987804811,52,6108,6979
EEPE168273,1987804812,1983956045,1985437493,1987804812,52,6045,7493
EEPE168274,1987804814,1986801514,1985949574,1987804814,51,1514,9574
EEPE168275,1987804815,1986801514,1985949574,1987804815,51,1514,9574
EEPE168276,1987804816,1986801514,1985949574,1987804816,51,1514,9574
EEPE168277,1987804817,         0,1986802221,1987804817,55,   0,2221
EEPE168278,1987804818,         0,1986802221,1987804818,55,   0,2221
EEPE168279,1987804819,1986801330,1984946905,1987804819,52,1330,6905
EEPE168280,1987804820,1986801330,1984946905,1987804820,52,1330,6905
EEPE168281,1987804821,1986801330,1984946905,1987804821,52,1330,6905
EEPE168282,1987804822,1985437239,1984947370,1987804822,55,7239,7370
EEPE168283,1987804823,1985437239,1984947370,1987804823,55,7239,7370
EEPE168284,1987804824,1985437239,1984947370,1987804824,55,7239,7370
EEPE168285,1987804825,1986801514,1980939800,1987804825,51,1514,9800
EEPE168286,1987804826,1986801514,1980939800,1987804826,51,1514,9800
EEPE168287,1987804827,1986801514,1980939800,1987804827,51,1514,9800
EEPE168288,1987804828,1986802171,1982943684,1987804828,55,2171,3684
EEPE168289,1987804829,1986802171,1982943684,1987804829,55,2171,3684
EEPE168290,1987804830,1986802162,1981940746,1987804830,55,2162,0746
EEPE168291,1987804831,1986802162,1981940746,1987804831,55,2162,0746
EEPE168292,1987804832,1986802162,1981940746,1987804832,55,2162,0746
EEPE168293,1987804833,1986802000,1984947683,1987804833,55,2000,7683
EEPE168294,1987804834,1986802000,1984947683,1987804834,55,2000,7683
EEPE168295,1987804835,1986801816,1983945825,1987804835,51,1816,5825
EEPE168296,1987804836,1986801816,1983945825,1987804836,51,1816,5825
EEPE168297,1987804837,1986802139,1982435379,1987804837,55,2139,5379
EEPE168298,1987804838,1986802139,1982435379,1987804838,55,2139,5379
EEPE168299,1987804839,1986801779,1985949317,1987804839,51,1779,9317
EEPE168300,1987804840,1986801779,1985949317,1987804840,51,1779,9317
EEPE168301,1987804841,1986802052,1979937506,1987804841,51,2052,7506
EEPE168302,1987804842,1986802052,1979937506,1987804842,51,2052,7506
EEPE168303,1987804843,1986802052,1979937506,1987804843,51,2052,7506
EEPE168304,1987804844,1986802052,1979937506,1987804844,51,2052,7506
EEPE168305,1987804845,1986802699,1983945929,1987804845,52,2699,5929
EEPE168306,1987804846,1986802699,1983945929,1987804846,52,2699,5929
EEPE168307,1987804847,1986802699,1983945929,1987804847,52,2699,5929
EEPE168308,1987804848,1986802699,1983945929,1987804848,52,2699,5929
EEPE168309,1987804849,1986802699,1983946150,1987804849,52,2699,6150
EEPE168310,1987804850,1986802699,1983946150,1987804850,52,2699,6150
EEPE168311,1987804851,1986802699,1983946150,1987804851,52,2699,6150
EEPE168312,1987804852,1986801816,1982942773,1987804852,51,1816,2773
EEPE168313,1987804853,1986801816,1982942773,1987804853,51,1816,2773
EEPE168314,1987804854,1986801816,1982942773,1987804854,51,1816,2773
EEPE168315,1987804855,1986953078,1982194268,1987804855,51,3078,4268
EEPE168316,1987804856,1986953078,1982194268,1987804856,51,3078,4268
EEPE168317,1987804857,1986802011,1984947513,1987804857,52,2011,7513
EEPE168318,1987804858,1986802011,1984947513,1987804858,52,2011,7513
EEPE168319,1987804859,1986801330,1985949483,1987804859,52,1330,9483
EEPE168320,1987804860,1986801330,1985949483,1987804860,52,1330,9483
EEPE168321,1987804861,1986802699,1978936450,1987804861,52,2699,6450
EEPE168322,1987804862,1986802699,1978936450,1987804862,52,2699,6450
EEPE168323,1987804863,1986802699,1978936450,1987804863,52,2699,6450
EEPE168324,1987804864,1985437080,1983944837,1987804864,55,7080,4837
EEPE168325,1987804865,1985437080,1983944837,1987804865,55,7080,4837
EEPE168326,1987804866,1985437080,1983944837,1987804866,55,7080,4837
EEPE168327,1987804867,1986802011,1983945722,1987804867,52,2011,5722
EEPE168328,1987804868,1986802011,1983945722,1987804868,52,2011,5722
EEPE168329,1987804869,1986953078,1984631020,1987804869,53,3078,1020
EEPE168330,1987804870,1986953078,1984631020,1987804870,53,3078,1020
EEPE168331,1987804871,1986801779,1980939602,1987804871,51,1779,9602
EEPE168332,1987804872,1986801779,1980939602,1987804872,51,1779,9602
EEPE168333,1987804873,1986801779,1980939602,1987804873,51,1779,9602
EEPE168334,1987804874,1986802562,1982943852,1987804874,55,2562,3852
EEPE168335,1987804875,1986802162,1984946920,1987804875,55,2162,6920
EEPE168336,1987804876,1986802162,1984946920,1987804876,55,2162,6920
EEPE168337,1987804877,1986802171,1982943953,1987804877,55,2171,3953
EEPE168338,1987804878,1986802171,1982943953,1987804878,55,2171,3953
EEPE168339,1987804879,1986802011,1982942830,1987804879,52,2011,2830
EEPE168340,1987804880,1986802011,1982942830,1987804880,52,2011,2830
EEPE168341,1987804881,1986801108,1986801158,1987804881,97,1108,1158
EEPE168342,1987804882,1983956008,1983195270,1987804882,51,6008,5270
EEPE168343,1987804883,1986802052,1983944611,1987804883,51,2052,4611
EEPE168344,1987804884,1986802052,1983944611,1987804884,51,2052,4611
EEPE168345,1987804885,1986802052,1983944611,1987804885,51,2052,4611
EEPE168346,1987804886,1983956008,1981193527,1987804886,51,6008,3527
EEPE168347,1987804887,1983956108,1985631567,1987804887,53,6108,1567
EEPE168348,1987804888,1983956108,1985631567,1987804888,53,6108,1567
EEPE168349,1987804889,         0,1986802101,1987804889,58,   0,2101
EEPE168350,1987804890,         0,1986801914,1987804890,55,   0,1914
EEPE168351,1987804891,         0,1986801914,1987804891,55,   0,1914
EEPE168352,1987804892,1986801330,1985949400,1987804892,52,1330,9400
EEPE168353,1987804893,1986801330,1985949400,1987804893,52,1330,9400
EEPE168354,1987804894,1983956045,1981434153,1987804894,52,6045,4153
EEPE168355,1987804895,1983956045,1981434153,1987804895,52,6045,4153
EEPE168356,1987804896,1986801330,1984947345,1987804896,52,1330,7345
EEPE168357,1987804897,1986801330,1984947345,1987804897,52,1330,7345
EEPE168358,1987804898,1986801330,1984947345,1987804898,52,1330,7345
EEPE168359,1987804899,1986801514,1984947527,1987804899,51,1514,7527
EEPE168360,1987804900,1986802000,1985800617,1987804900,55,2000,0617
EEPE168361,1987804901,1986802000,1985800617,1987804901,55,2000,0617
EEPE168362,1987804902,1986802699,1982943814,1987804902,52,2699,3814
EEPE168363,1987804903,1986802699,1982943814,1987804903,52,2699,3814
EEPE168364,1987804904,1986802699,1982943814,1987804904,52,2699,3814
EEPE168365,1987804905,1986802783,1981940734,1987804905,52,2783,0734
EEPE168366,1987804906,1986802783,1981940734,1987804906,52,2783,0734
EEPE168367,1987804907,1986802783,1981940734,1987804907,52,2783,0734
EEPE168368,1987804908,1983956045,1985196575,1987804908,51,6045,6575
EEPE168369,1987804909,1983956045,1985196575,1987804909,51,6045,6575
EEPE168370,1987804910,         0,1982194074,1987804910,10,   0,4074
EEPE168371,1987804911,1983956008,1985437546,1987804911,52,6008,7546
EEPE168372,1987804912,1983956008,1985437546,1987804912,52,6008,7546
EEPE168373,1987804913,1986802562,1984947202,1987804913,55,2562,7202
EEPE168374,1987804914,1986802562,1984947202,1987804914,55,2562,7202
EEPE168375,1987804915,1986802562,1980939019,1987804915,55,2562,9019
EEPE168376,1987804916,1986802562,1980939019,1987804916,55,2562,9019
EEPE168377,1987804917,1986802562,1980939019,1987804917,55,2562,9019
EEPE168378,1987804918,1986802139,1985436975,1987804918,55,2139,6975
EEPE168379,1987804919,         0,1981021414,1987804919,80,   0,1414
EEPE168380,1987804920,         0,1981021414,1987804920,80,   0,1414
EEPE168381,1987804921,1986953078,1985196745,1987804921,51,3078,6745
EEPE168382,1987804922,1986802011,1983944981,1987804922,52,2011,4981
EEPE168383,1987804923,1986802011,1983944981,1987804923,52,2011,4981
EEPE168384,1987804924,1986802011,1983944981,1987804924,52,2011,4981
EEPE168385,1987804925,         0,1985196848,1987804925,10,   0,6848
EEPE168386,1987804926,1986802562,1981941693,1987804926,55,2562,1693
EEPE168387,1987804927,1986802562,1981941693,1987804927,55,2562,1693
EEPE168388,1987804928,1986802562,1984947457,1987804928,55,2562,7457
EEPE168389,1987804929,1986802562,1984947457,1987804929,55,2562,7457
EEPE168390,1987804930,1986801779,1984946990,1987804930,51,1779,6990
EEPE168391,1987804931,1986801779,1984946990,1987804931,51,1779,6990
EEPE168392,1987804932,1986802171,1980939052,1987804932,55,2171,9052
EEPE168393,1987804933,1986802171,1980939052,1987804933,55,2171,9052
EEPE168394,1987804934,1986802171,1980939052,1987804934,55,2171,9052
EEPE168395,1987804935,1986801779,1979937430,1987804935,51,1779,7430
EEPE168396,1987804936,1986801779,1979937430,1987804936,51,1779,7430
EEPE168397,1987804937,1986801779,1979937430,1987804937,51,1779,7430
EEPE168398,1987804938,1986802783,1982943175,1987804938,52,2783,3175
EEPE168399,1987804939,1986802783,1982943175,1987804939,52,2783,3175
EEPE168400,1987804940,1986802783,1982943175,1987804940,52,2783,3175
EEPE168401,1987804941,1986802699,1980938964,1987804941,52,2699,8964
EEPE168402,1987804942,1986802699,1980938964,1987804942,52,2699,8964
EEPE168403,1987804943,1986802699,1980938964,1987804943,52,2699,8964
EEPE168404,1987804944,1986802052,1984947505,1987804944,51,2052,7505
EEPE168405,1987804945,1986801030,1982972441,1987804945,97,1030,2441
EEPE168406,1987804946,1986801816,1982943539,1987804946,51,1816,3539
EEPE168407,1987804947,1986801816,1982943539,1987804947,51,1816,3539
EEPE168408,1987804948,1986801816,1982943539,1987804948,51,1816,3539
EEPE168409,1987804949,1986802562,1985800559,1987804949,55,2562,0559
EEPE168410,1987804950,1986802562,1985800559,1987804950,55,2562,0559
EEPE168411,1987804951,1986801816,1983945088,1987804951,51,1816,5088
EEPE168412,1987804952,1986801816,1983945088,1987804952,51,1816,5088
EEPE168413,1987804953,1986801514,1980939127,1987804953,51,1514,9127
EEPE168414,1987804954,1986801514,1980939127,1987804954,51,1514,9127
EEPE168415,1987804955,1986802619,1982435290,1987804955,55,2619,5290
EEPE168416,1987804956,1986802619,1982435290,1987804956,55,2619,5290
EEPE168417,1987804957,1986802139,1981434418,1987804957,55,2139,4418
EEPE168418,1987804958,1986802139,1981434418,1987804958,55,2139,4418
EEPE168419,1987804959,         0,1985028003,1987804959,80,   0,8003
EEPE168420,1987804960,         0,1985028003,1987804960,80,   0,8003
EEPE168421,1987804961,         0,1985028003,1987804961,80,   0,8003
EEPE168422,1987804962,         0,1986801439,1987804962,55,   0,1439
EEPE168423,1987804963,         0,1986801557,1987804963,58,   0,1557
EEPE168424,1987804964,         0,1986802460,1987804964,58,   0,2460
EEPE168425,1987804965,         0,1986801260,1987804965,59,   0,1260
EEPE168426,1987804966,         0,1986802006,1987804966,58,   0,2006
EEPE168427,1987804967,1983956008,1985196353,1987804967,51,6008,6353
EEPE168428,1987804968,1983956008,1985196353,1987804968,51,6008,6353
EEPE168429,1987804969,         0,1986802027,1987804969,58,   0,2027
EEPE168430,1987804970,1986802619,1982435254,1987804970,55,2619,5254
EEPE168431,1987804971,1986802619,1982435254,1987804971,55,2619,5254
EEPE168432,1987804972,1983956108,1980192702,1987804972,51,6108,2702
EEPE168433,1987804973,1983956108,1980192702,1987804973,51,6108,2702
EEPE168434,1987804974,1983956008,1984631200,1987804974,53,6008,1200
EEPE168435,1987804975,1983956008,1984631200,1987804975,53,6008,1200
EEPE168436,1987804976,1986802699,1985949207,1987804976,52,2699,9207
EEPE168437,1987804977,1986802699,1985949207,1987804977,52,2699,9207
EEPE168438,1987804978,1986801779,1983944781,1987804978,51,1779,4781
EEPE168439,1987804979,1986801779,1983944781,1987804979,51,1779,4781
EEPE168440,1987804980,1986801779,1983944781,1987804980,51,1779,4781
EEPE168441,1987804981,1986802562,1984947638,1987804981,55,2562,7638
EEPE168442,1987804982,1986802562,1984947638,1987804982,55,2562,7638
EEPE168443,1987804983,1986953077,1985196304,1987804983,51,3077,6304
EEPE168444,1987804984,1986953078,1984195631,1987804984,51,3078,5631
EEPE168445,1987804985,         0,1985027994,1987804985,80,   0,7994
EEPE168446,1987804986,         0,1985027994,1987804986,80,   0,7994
EEPE168447,1987804987,1986801330,1981941313,1987804987,52,1330,1313
EEPE168448,1987804988,1986801330,1981941313,1987804988,52,1330,1313
EEPE168449,1987804989,1986801330,1981941313,1987804989,52,1330,1313
EEPE168450,1987804990,1986802011,1982943891,1987804990,52,2011,3891
EEPE168451,1987804991,1986802011,1982943891,1987804991,52,2011,3891
EEPE168452,1987804992,1986802011,1982943891,1987804992,52,2011,3891
EEPE168453,1987804993,1983956008,1979192045,1987804993,51,6008,2045
EEPE168454,1987804994,1983956008,1979192045,1987804994,51,6008,2045
EEPE168455,1987804995,1986802052,1985949816,1987804995,51,2052,9816
EEPE168456,1987804996,1986802052,1985949816,1987804996,51,2052,9816
EEPE168457,1987804997,1986802052,1985949816,1987804997,51,2052,9816
EEPE168458,1987804998,1986801330,1979938197,1987804998,52,1330,8197
EEPE168459,1987804999,1986801330,1979938197,1987804999,52,1330,8197
EEPE168460,1987805000,1986801330,1979938197,1987805000,52,1330,8197
EEPE168461,1987805001,1986801330,1979938197,1987805001,52,1330,8197
EEPE168462,1987805002,         0,1985631538,1987805002,SC,   0,1538
EEPE168463,1987805003,         0,1985631538,1987805003,SC,   0,1538
EEPE168464,1987805004,1986801514,1982944272,1987805004,51,1514,4272
EEPE168465,1987805005,1986801514,1982944272,1987805005,51,1514,4272
EEPE168466,1987805006,1986801514,1982944272,1987805006,51,1514,4272
EEPE168467,1987805007,1986802783,1985949434,1987805007,52,2783,9434
EEPE168468,1987805008,1986802783,1985949434,1987805008,52,2783,9434
EEPE168469,1987805009,1986802783,1985949434,1987805009,52,2783,9434
EEPE168470,1987805010,1983956008,1984436401,1987805010,52,6008,6401
EEPE168471,1987805011,1983956008,1984436401,1987805011,52,6008,6401
EEPE168472,1987805012,1986802699,1981941431,1987805012,52,2699,1431
