UID,LAMBID,SIREID,DAMID,YR,LBRD,LAMB,SBRD,SIRE,DBRD,DAM,STM
02PE03506,102642329,100641450, 99640712,02,64,K2329,64,K1450,64,K0712,06
02PE03507,102642330, 98640269, 99110137,02,64,K2330,64,K0269,11,R0137,08
02PE03508,102642331, 98640269, 99110137,02,64,K2331,64,K0269,11,R0137,08
02PE03509,102642332, 99640714, 95637784,02,64,K2332,64,K0714,63,K7784,06
02PE03510,102642333, 99640714, 95637784,02,64,K2333,64,K0714,63,K7784,06
02PE03511,102642334, 99640943, 96638735,02,64,K2334,64,K0943,63,K8735,06
02PE03512,102642335,100641196, 98640405,02,64,K2335,64,K1196,64,K0405,06
02PE03513,102642336,100641196, 98640405,02,64,K2336,64,K1196,64,K0405,06
02PE03514,102642337, 99640905,100641225,02,64,K2337,64,K0905,64,K1225,06
02PE03515,102642338, 98640269,100641416,02,64,K2338,64,K0269,64,K1416,05
02PE03516,102642339, 98640150, 96639141,02,64,K2339,64,K0150,63,K9141,05
02PE03517,102642340, 99640943, 96638517,02,64,K2340,64,K0943,63,K8517,06
02PE03518,102642341, 99640943, 96638517,02,64,K2341,64,K0943,63,K8517,06
02PE03519,102642342,100641137, 98640471,02,64,K2342,64,K1137,64,K0471,05
02PE03520,102642343,100641137, 98640471,02,64,K2343,64,K1137,64,K0471,05
02PE03521,102642344,100641195, 99640713,02,64,K2344,64,K1195,64,K0713,06
02PE03522,102642345,100641195, 99640713,02,64,K2345,64,K1195,64,K0713,06
02PE03523,102642346, 98640269,100641327,02,64,K2346,64,K0269,64,K1327,05
02PE03524,102642347, 98640269,100641327,02,64,K2347,64,K0269,64,K1327,05
02PE03525,102642348, 99640943, 99091042,02,64,K2348,64,K0943,09,91042,06
02PE03526,102642349, 98640150,100641325,02,64,K2349,64,K0150,64,K1325,05
02PE03527,102642350, 98640150, 99109998,02,64,K2350,64,K0150,10,S9998,08
02PE03528,102642351, 98640150, 99109998,02,64,K2351,64,K0150,10,S9998,08
02PE03529,102642352, 99640714,100641052,02,64,K2352,64,K0714,64,K1052,06
02PE03530,102642353, 99640714,100641052,02,64,K2353,64,K0714,64,K1052,06
02PE03531,102642354, 99640714,100641115,02,64,K2354,64,K0714,64,K1115,06
02PE03532,102642355, 99640714,100641115,02,64,K2355,64,K0714,64,K1115,06
02PE03533,102642356,100641137, 98640448,02,64,K2356,64,K1137,64,K0448,05
02PE03534,102642357,100641137, 98640448,02,64,K2357,64,K1137,64,K0448,05
02PE03535,102642358, 99640943,100000670,02,64,K2358,64,K0943,00,00670,06
02PE03536,102642359,100641137, 96638623,02,64,K2359,64,K1137,63,K8623,05
02PE03537,102642360,100641137, 96638623,02,64,K2360,64,K1137,63,K8623,05
02PE03538,102642361, 98640150,100641503,02,64,K2361,64,K0150,64,K1503,05
02PE03539,102642362,100641288,100641344,02,64,K2362,64,K1288,64,K1344,05
02PE03540,102642363,100641403,100641444,02,64,K2363,64,K1403,64,K1444,06
02PE03541,102642364,100641403,100641444,02,64,K2364,64,K1403,64,K1444,06
02PE03542,102642365,100641098,101641657,02,64,K2365,64,K1098,64,K1657,05
02PE03543,102642366, 99640943,100641217,02,64,K2366,64,K0943,64,K1217,06
02PE03544,102642367, 99640943,100641305,02,64,K2367,64,K0943,64,K1305,06
02PE03545,102642368, 99640943,100641305,02,64,K2368,64,K0943,64,K1305,06
02PE03546,102642369,100641195, 96638941,02,64,K2369,64,K1195,63,K8941,06
02PE03547,102642370, 98640269, 95105566,02,64,K2370,64,K0269,10,S5566,05
02PE03548,102642371,100641196, 98640440,02,64,K2371,64,K1196,64,K0440,06
02PE03549,102642372,100641196, 98640440,02,64,K2372,64,K1196,64,K0440,06
02PE03550,102642373, 98640150, 99641006,02,64,K2373,64,K0150,64,K1006,05
02PE03551,102642374,100641403, 99640764,02,64,K2374,64,K1403,64,K0764,06
02PE03552,102642375,100641403, 99640764,02,64,K2375,64,K1403,64,K0764,06
02PE03553,102642376,100641450,100641194,02,64,K2376,64,K1450,64,K1194,06
02PE03554,102642377,100641450,100641194,02,64,K2377,64,K1450,64,K1194,06
02PE03555,102642378, 98640150, 98109230,02,64,K2378,64,K0150,10,S9230,08
02PE03556,102642379, 98640150, 98109230,02,64,K2379,64,K0150,10,S9230,08
02PE03557,102642380, 99640714,100000954,02,64,K2380,64,K0714,00,00954,06
02PE03558,102642381, 99640714,100000954,02,64,K2381,64,K0714,00,00954,06
02PE03559,102642382, 99640943, 97639290,02,64,K2382,64,K0943,63,K9290,06
02PE03560,102642383,101641553, 99640971,02,64,K2383,64,K1553,64,K0971,06
02PE03561,102642384,101641553, 99640971,02,64,K2384,64,K1553,64,K0971,06
02PE03562,102642385,101641553,100641465,02,64,K2385,64,K1553,64,K1465,06
02PE03563,102642386,101641553,100641465,02,64,K2386,64,K1553,64,K1465,06
02PE03564,102642387,101641553,100641465,02,64,K2387,64,K1553,64,K1465,06
02PE03565,102642388,100641403, 99640930,02,64,K2388,64,K1403,64,K0930,06
02PE03566,102642389,100641403, 99640930,02,64,K2389,64,K1403,64,K0930,06
02PE03567,102642390,100641195, 98640145,02,64,K2390,64,K1195,64,K0145,06
02PE03568,102642391,100641195, 98640145,02,64,K2391,64,K1195,64,K0145,06
02PE03569,102642392,100641195,100641066,02,64,K2392,64,K1195,64,K1066,06
02PE03570,102642393,100641195,100641066,02,64,K2393,64,K1195,64,K1066,06
02PE03571,102642394,100641195,100641066,02,64,K2394,64,K1195,64,K1066,06
02PE03572,102642395, 98640269, 98109011,02,64,K2395,64,K0269,10,S9011,08
02PE03573,102642396, 98640269, 98109011,02,64,K2396,64,K0269,10,S9011,08
02PE03574,102642397,100641462,101641561,02,64,K2397,64,K1462,64,K1561,06
02PE03575,102642398, 99640943, 95638245,02,64,K2398,64,K0943,63,K8245,06
02PE03576,102642399, 99640943, 95638245,02,64,K2399,64,K0943,63,K8245,06
02PE03577,102642400,100641196,100641240,02,64,K2400,64,K1196,64,K1240,06
02PE03578,102642401,100641195,100641407,02,64,K2401,64,K1195,64,K1407,06
02PE03579,102642402,100641137, 99640894,02,64,K2402,64,K1137,64,K0894,05
02PE03580,102642403,100641137, 99640894,02,64,K2403,64,K1137,64,K0894,05
02PE03581,102642404, 98640269,100641211,02,64,K2404,64,K0269,64,K1211,05
02PE03582,102642405, 99640714, 98640056,02,64,K2405,64,K0714,64,K0056,06
02PE03583,102642406, 99640714, 98640056,02,64,K2406,64,K0714,64,K0056,06
02PE03584,102642407, 99640649, 99640848,02,64,K2407,64,K0649,64,K0848,06
02PE03585,102642408, 99640649, 99640848,02,64,K2408,64,K0649,64,K0848,06
02PE03586,102642409, 99640649, 99640848,02,64,K2409,64,K0649,64,K0848,06
02PE03587,102642410, 99640649,100641331,02,64,K2410,64,K0649,64,K1331,06
02PE03588,102642411, 99640649,100641331,02,64,K2411,64,K0649,64,K1331,06
02PE03589,102642412, 99640649,100641331,02,64,K2412,64,K0649,64,K1331,06
02PE03590,102642413, 99640943, 98640361,02,64,K2413,64,K0943,64,K0361,06
02PE03591,102642414, 99640943, 98640361,02,64,K2414,64,K0943,64,K0361,06
02PE03592,102642415, 99640943, 98640361,02,64,K2415,64,K0943,64,K0361,06
02PE03593,102642416,100641450, 98640297,02,64,K2416,64,K1450,64,K0297,06
02PE03594,102642417,100641450, 98640297,02,64,K2417,64,K1450,64,K0297,06
02PE03595,102642418, 99640943, 98640273,02,64,K2418,64,K0943,64,K0273,06
02PE03596,102642419, 99640905, 99090638,02,64,K2419,64,K0905,09,90638,06
02PE03597,102642420,100641196, 96638678,02,64,K2420,64,K1196,63,K8678,06
02PE03598,102642421,100641196, 96638678,02,64,K2421,64,K1196,63,K8678,06
02PE03599,102642422,100641450, 95637794,02,64,K2422,64,K1450,63,K7794,06
02PE03600,102642423,100641450, 95637794,02,64,K2423,64,K1450,63,K7794,06
02PE03601,102642424, 98640150,100641049,02,64,K2424,64,K0150,64,K1049,05
02PE03602,102642425,100641137, 99640615,02,64,K2425,64,K1137,64,K0615,05
02PE03603,102642426, 98640150, 98109602,02,64,K2426,64,K0150,10,S9602,08
02PE03604,102642427,100641288,100641382,02,64,K2427,64,K1288,64,K1382,05
02PE03605,102642428,100641288,100641382,02,64,K2428,64,K1288,64,K1382,05
02PE03606,102642429,100641450,100641153,02,64,K2429,64,K1450,64,K1153,06
02PE03607,102642430,100641450,100641153,02,64,K2430,64,K1450,64,K1153,06
02PE03608,102642431,100641098,101641652,02,64,K2431,64,K1098,64,K1652,05
02PE03609,102642432,100641461,101641643,02,64,K2432,64,K1461,64,K1643,05
02PE03610,102642433,100641288,100641498,02,64,K2433,64,K1288,64,K1498,05
02PE03611,102642434,100641288,100641498,02,64,K2434,64,K1288,64,K1498,05
02PE03612,102642435, 98640150,100641515,02,64,K2435,64,K0150,64,K1515,05
02PE03613,102642436,100641450,100641467,02,64,K2436,64,K1450,64,K1467,06
02PE03614,102642437,100641288,100641362,02,64,K2437,64,K1288,64,K1362,05
02PE03615,102642438, 99640714, 98640251,02,64,K2438,64,K0714,64,K0251,06
02PE03616,102642439, 99640714, 98640251,02,64,K2439,64,K0714,64,K0251,06
02PE03617,102642440, 99640714, 98640251,02,64,K2440,64,K0714,64,K0251,06
02PE03618,102642441,100641195, 99640720,02,64,K2441,64,K1195,64,K0720,06
02PE03619,102642442, 99640905, 98640104,02,64,K2442,64,K0905,64,K0104,06
02PE03620,102642443, 99640905, 98640104,02,64,K2443,64,K0905,64,K0104,06
02PE03621,102642444,100641098,101641982,02,64,K2444,64,K1098,64,K1982,05
02PE03622,102642445,100641137,100641326,02,64,K2445,64,K1137,64,K1326,05
02PE03623,102642446,100641137,100641326,02,64,K2446,64,K1137,64,K1326,05
02PE03624,102642447,100641196, 99640870,02,64,K2447,64,K1196,64,K0870,06
02PE03625,102642448,100641196, 99640870,02,64,K2448,64,K1196,64,K0870,06
02PE03626,102642449,100641098,101641895,02,64,K2449,64,K1098,64,K1895,05
02PE03627,102642450,100641137, 99110714,02,64,K2450,64,K1137,11,R0714,08
02PE03628,102642451,100641137, 99110714,02,64,K2451,64,K1137,11,R0714,08
02PE03629,102642452,100641450, 97639674,02,64,K2452,64,K1450,63,K9674,06
02PE03630,102642453,100641450, 97639674,02,64,K2453,64,K1450,63,K9674,06
02PE03631,102642454,100641195,100641354,02,64,K2454,64,K1195,64,K1354,06
02PE03632,102642455,100641450,100641306,02,64,K2455,64,K1450,64,K1306,06
02PE03633,102642456,100641450,100641306,02,64,K2456,64,K1450,64,K1306,06
02PE03634,102642457,100641450,100641306,02,64,K2457,64,K1450,64,K1306,06
02PE03635,102642458,100641288, 99110731,02,64,K2458,64,K1288,11,R0731,08
02PE03636,102642459,100641288, 99110731,02,64,K2459,64,K1288,11,R0731,08
02PE03637,102642460,100641288, 99640983,02,64,K2460,64,K1288,64,K0983,05
02PE03638,102642461,100641288, 99640983,02,64,K2461,64,K1288,64,K0983,05
02PE03639,102642462, 98640269, 96638865,02,64,K2462,64,K0269,63,K8865,05
02PE03640,102642463, 98640269, 96638865,02,64,K2463,64,K0269,63,K8865,05
02PE03641,102642464,100641137, 96638672,02,64,K2464,64,K1137,63,K8672,05
02PE03642,102642465,100641137, 96638672,02,64,K2465,64,K1137,63,K8672,05
02PE03643,102642466,100641137, 96638672,02,64,K2466,64,K1137,63,K8672,05
02PE03644,102642467,101641553, 99090415,02,64,K2467,64,K1553,09,90415,06
02PE03645,102642468,101641553, 99090415,02,64,K2468,64,K1553,09,90415,06
02PE03646,102642469,101641553, 99090415,02,64,K2469,64,K1553,09,90415,06
02PE03647,102642470,100641288, 98109133,02,64,K2470,64,K1288,10,S9133,08
02PE03648,102642471,100641288, 98109133,02,64,K2471,64,K1288,10,S9133,08
02PE03649,102642472,100641196,100641093,02,64,K2472,64,K1196,64,K1093,06
02PE03650,102642473,100641403,100001383,02,64,K2473,64,K1403,00,01383,06
02PE03651,102642474,100641403,100001383,02,64,K2474,64,K1403,00,01383,06
02PE03652,102642475,100641137,100641495,02,64,K2475,64,K1137,64,K1495,05
02PE03653,102642476,100641137,100641495,02,64,K2476,64,K1137,64,K1495,05
02PE03654,102642477,100641137, 98109005,02,64,K2477,64,K1137,10,S9005,08
02PE03655,102642478, 99640649, 98640384,02,64,K2478,64,K0649,64,K0384,06
02PE03656,102642479, 99640649, 98640384,02,64,K2479,64,K0649,64,K0384,06
02PE03657,102642480,101641553, 97639872,02,64,K2480,64,K1553,63,K9872,06
02PE03658,102642481,100641137, 97639477,02,64,K2481,64,K1137,63,K9477,05
02PE03659,102642482,100641137, 97639477,02,64,K2482,64,K1137,63,K9477,05
02PE03660,102642483, 99640649,100641116,02,64,K2483,64,K0649,64,K1116,06
02PE03661,102642484,100641195,100641083,02,64,K2484,64,K1195,64,K1083,06
02PE03662,102642485,100641195,100641083,02,64,K2485,64,K1195,64,K1083,06
02PE03663,102642486, 98640150, 96638830,02,64,K2486,64,K0150,63,K8830,05
02PE03664,102642487, 98640150, 96638830,02,64,K2487,64,K0150,63,K8830,05
02PE03665,102642488,100641196, 98640170,02,64,K2488,64,K1196,64,K0170,06
02PE03666,102642489,100641196, 98640170,02,64,K2489,64,K1196,64,K0170,06
02PE03667,102642490,100641196, 98640170,02,64,K2490,64,K1196,64,K0170,06
02PE03668,102642491,100641461,101641635,02,64,K2491,64,K1461,64,K1635,06
02PE03669,102642492, 99640714,100641252,02,64,K2492,64,K0714,64,K1252,06
02PE03670,102642493, 99640714,100641252,02,64,K2493,64,K0714,64,K1252,06
02PE03671,102642494, 99640649, 99640677,02,64,K2494,64,K0649,64,K0677,06
02PE03672,102642495, 99640649, 99640677,02,64,K2495,64,K0649,64,K0677,06
02PE03673,102642496,100641195, 98640159,02,64,K2496,64,K1195,64,K0159,06
02PE03674,102642497,100641195, 98640159,02,64,K2497,64,K1195,64,K0159,06
02PE03675,102642498,100641450, 95637955,02,64,K2498,64,K1450,63,K7955,06
02PE03676,102642499,100641196, 95637762,02,64,K2499,64,K1196,63,K7762,06
02PE03677,102642500,100641196, 95637762,02,64,K2500,64,K1196,63,K7762,06
02PE03678,102642501,100641196, 95637762,02,64,K2501,64,K1196,63,K7762,06
02PE03679,102642502,101641553, 98640550,02,64,K2502,64,K1553,64,K0550,06
02PE03680,102642503,101641553, 98640550,02,64,K2503,64,K1553,64,K0550,06
02PE03681,102642504,100641403, 99640641,02,64,K2504,64,K1403,64,K0641,06
02PE03682,102642505,100641403, 99640641,02,64,K2505,64,K1403,64,K0641,06
02PE03683,102642506, 98640150, 99640908,02,64,K2506,64,K0150,64,K0908,05
02PE03684,102642507,100641195, 99640706,02,64,K2507,64,K1195,64,K0706,06
02PE03685,102642508,100641195, 99640706,02,64,K2508,64,K1195,64,K0706,06
02PE03686,102642509, 98640150, 98640288,02,64,K2509,64,K0150,64,K0288,05
02PE03687,102642510, 98640150, 98640288,02,64,K2510,64,K0150,64,K0288,05
02PE03688,102642511,100641462,101641975,02,64,K2511,64,K1462,64,K1975,06
02PE03689,102642512,100641450,100641117,02,64,K2512,64,K1450,64,K1117,06
02PE03690,102642513,100641450,100641117,02,64,K2513,64,K1450,64,K1117,06
02PE03691,102642514,100641137, 98640121,02,64,K2514,64,K1137,64,K0121,05
02PE03692,102642515,100641137, 98640121,02,64,K2515,64,K1137,64,K0121,05
02PE03693,102642516,100641450,100641197,02,64,K2516,64,K1450,64,K1197,06
02PE03694,102642517,100641450,100641197,02,64,K2517,64,K1450,64,K1197,06
02PE03695,102642518, 99640714,100000228,02,64,K2518,64,K0714,00,00228,06
02PE03696,102642519,100641196,100641396,02,64,K2519,64,K1196,64,K1396,06
02PE03697,102642520,100641196,100641396,02,64,K2520,64,K1196,64,K1396,06
02PE03698,102642521,100641450, 96639107,02,64,K2521,64,K1450,63,K9107,06
02PE03699,102642522,100641450, 96639107,02,64,K2522,64,K1450,63,K9107,06
02PE03700,102642523,100641403, 95637818,02,64,K2523,64,K1403,63,K7818,06
02PE03701,102642524,100641403, 95637818,02,64,K2524,64,K1403,63,K7818,06
02PE03702,102642525,100641403, 95637818,02,64,K2525,64,K1403,63,K7818,06
02PE03703,102642526, 98640269, 99110416,02,64,K2526,64,K0269,11,R0416,08
02PE03704,102642527, 98640269, 99110416,02,64,K2527,64,K0269,11,R0416,08
02PE03705,102642528,100641098,101641704,02,64,K2528,64,K1098,64,K1704,05
02PE03706,102642529,100641137, 99640847,02,64,K2529,64,K1137,64,K0847,05
02PE03707,102642530,100641137, 99640847,02,64,K2530,64,K1137,64,K0847,05
02PE03708,102642531,100641098,101641722,02,64,K2531,64,K1098,64,K1722,05
02PE03709,102642532,100641195,100641294,02,64,K2532,64,K1195,64,K1294,06
02PE03710,102642533,100641195,100641294,02,64,K2533,64,K1195,64,K1294,06
02PE03711,102642534,101641553,100641531,02,64,K2534,64,K1553,64,K1531,06
02PE03712,102642535,101641553,100641531,02,64,K2535,64,K1553,64,K1531,06
02PE03713,102642536,100641461,101641698,02,64,K2536,64,K1461,64,K1698,05
02PE03714,102642537,100641450,100001131,02,64,K2537,64,K1450,00,01131,06
02PE03715,102642538,100641450,100001131,02,64,K2538,64,K1450,00,01131,06
02PE03716,102642539,100641461,101641690,02,64,K2539,64,K1461,64,K1690,05
02PE03717,102642540, 99640714,100000534,02,64,K2540,64,K0714,00,00534,06
02PE03718,102642541, 99640714,100000534,02,64,K2541,64,K0714,00,00534,06
02PE03719,102642542,100641137, 99110418,02,64,K2542,64,K1137,11,R0418,08
02PE03720,102642543,100641137, 99110418,02,64,K2543,64,K1137,11,R0418,08
02PE03721,102642544,100641288, 98640017,02,64,K2544,64,K1288,64,K0017,05
02PE03722,102642545,100641288, 98640017,02,64,K2545,64,K1288,64,K0017,05
02PE03723,102642546,100641196, 97639605,02,64,K2546,64,K1196,63,K9605,06
02PE03724,102642547,100641196, 97639605,02,64,K2547,64,K1196,63,K9605,06
02PE03725,102642548,100641098,101641680,02,64,K2548,64,K1098,64,K1680,05
02PE03726,102642549,100641288,100641348,02,64,K2549,64,K1288,64,K1348,05
02PE03727,102642550,100641196, 99640655,02,64,K2550,64,K1196,64,K0655,06
02PE03728,102642551,101641553, 95638009,02,64,K2551,64,K1553,63,K8009,06
02PE03729,102642552,100641288, 99110037,02,64,K2552,64,K1288,11,R0037,08
02PE03730,102642553,100641288, 99110037,02,64,K2553,64,K1288,11,R0037,08
02PE03731,102642554,100641288, 99110037,02,64,K2554,64,K1288,11,R0037,08
02PE03732,102642555, 99640905, 95637954,02,64,K2555,64,K0905,63,K7954,06
02PE03733,102642556, 99640905, 95637954,02,64,K2556,64,K0905,63,K7954,06
02PE03734,102642557,100641196,100641176,02,64,K2557,64,K1196,64,K1176,06
02PE03735,102642558,100641196,100641176,02,64,K2558,64,K1196,64,K1176,06
02PE03736,102642559,100641403,100641105,02,64,K2559,64,K1403,64,K1105,06
02PE03737,102642560,100641403,100641105,02,64,K2560,64,K1403,64,K1105,06
02PE03738,102642561,100641196, 99640946,02,64,K2561,64,K1196,64,K0946,06
02PE03739,102642562,100641196, 99640946,02,64,K2562,64,K1196,64,K0946,06
02PE03740,102642563,100641196, 99640946,02,64,K2563,64,K1196,64,K0946,06
02PE03741,102642564, 99640714, 99640985,02,64,K2564,64,K0714,64,K0985,06
02PE03742,102642565, 99640714, 99640985,02,64,K2565,64,K0714,64,K0985,06
02PE03743,102642566, 98640269, 96638946,02,64,K2566,64,K0269,63,K8946,05
02PE03744,102642567, 98640269, 96638946,02,64,K2567,64,K0269,63,K8946,05
02PE03745,102642568,100641137, 98109423,02,64,K2568,64,K1137,10,S9423,08
02PE03746,102642569,100641137, 98109423,02,64,K2569,64,K1137,10,S9423,08
02PE03747,102642570,100641462,101641595,02,64,K2570,64,K1462,64,K1595,06
02PE03748,102642571, 99640649, 99640852,02,64,K2571,64,K0649,64,K0852,06
02PE03749,102642572, 99640649, 99640852,02,64,K2572,64,K0649,64,K0852,06
02PE03750,102642573,100641098,101641627,02,64,K2573,64,K1098,64,K1627,05
02PE03751,102642574,100641137,100641316,02,64,K2574,64,K1137,64,K1316,05
02PE03752,102642575,100641403,100000647,02,64,K2575,64,K1403,00,00647,06
02PE03753,102642576,100641403,100000647,02,64,K2576,64,K1403,00,00647,06
02PE03754,102642577, 99640649, 95638198,02,64,K2577,64,K0649,63,K8198,06
02PE03755,102642578,100641403,100641119,02,64,K2578,64,K1403,64,K1119,06
02PE03756,102642579,101641553, 98640249,02,64,K2579,64,K1553,64,K0249,06
02PE03757,102642580,101641553, 98640249,02,64,K2580,64,K1553,64,K0249,06
02PE03758,102642581, 99640905,100000625,02,64,K2581,64,K0905,00,00625,06
02PE03759,102642582, 99640905,100000625,02,64,K2582,64,K0905,00,00625,06
02PE03760,102642583, 99640649, 95637744,02,64,K2583,64,K0649,63,K7744,06
02PE03761,102642584, 99640649, 95637744,02,64,K2584,64,K0649,63,K7744,06
02PE03762,102642585,100641137, 99110227,02,64,K2585,64,K1137,11,R0227,08
02PE03763,102642586,100641137, 99110227,02,64,K2586,64,K1137,11,R0227,08
02PE03764,102642587,100641403,100641312,02,64,K2587,64,K1403,64,K1312,06
02PE03765,102642588,100641403, 96639127,02,64,K2588,64,K1403,63,K9127,06
02PE03766,102642589,100641403, 96639127,02,64,K2589,64,K1403,63,K9127,06
02PE03767,102642590,100641403, 96639127,02,64,K2590,64,K1403,63,K9127,06
02PE03768,102642591,100641196, 98640451,02,64,K2591,64,K1196,64,K0451,06
02PE03769,102642592,100641196, 98640451,02,64,K2592,64,K1196,64,K0451,06
02PE03770,102642593,100641196, 98640451,02,64,K2593,64,K1196,64,K0451,06
02PE03771,102642594,100641195,100641190,02,64,K2594,64,K1195,64,K1190,06
02PE03772,102642595,100641195,100641190,02,64,K2595,64,K1195,64,K1190,06
02PE03773,102642596,100641288, 98640441,02,64,K2596,64,K1288,64,K0441,05
02PE03774,102642597,100641288, 98640441,02,64,K2597,64,K1288,64,K0441,05
02PE03775,102642598,100641288, 98640441,02,64,K2598,64,K1288,64,K0441,05
02PE03776,102642599,100641098,101641797,02,64,K2599,64,K1098,64,K1797,05
02PE03777,102642600, 98640269, 98109294,02,64,K2600,64,K0269,10,S9294,08
02PE03778,102642601, 98640269, 98109294,02,64,K2601,64,K0269,10,S9294,08
02PE03779,102642602, 98640269, 98109294,02,64,K2602,64,K0269,10,S9294,08
02PE03780,102642603,100641450, 97639567,02,64,K2603,64,K1450,63,K9567,06
02PE03781,102642604, 99640905, 99640723,02,64,K2604,64,K0905,64,K0723,06
02PE03782,102642605, 99640905, 99640723,02,64,K2605,64,K0905,64,K0723,06
02PE03783,102642606, 99640905,100641267,02,64,K2606,64,K0905,64,K1267,06
02PE03784,102642607, 99640905,100641267,02,64,K2607,64,K0905,64,K1267,06
02PE03785,102642608, 98640150, 97639321,02,64,K2608,64,K0150,63,K9321,05
02PE03786,102642609, 98640150, 97639321,02,64,K2609,64,K0150,63,K9321,05
02PE03787,102642610, 99640714, 95637755,02,64,K2610,64,K0714,63,K7755,06
02PE03788,102642611, 99640714, 95637755,02,64,K2611,64,K0714,63,K7755,06
02PE03789,102642612,101641553, 95638064,02,64,K2612,64,K1553,63,K8064,06
02PE03790,102642613,101641553, 95638064,02,64,K2613,64,K1553,63,K8064,06
02PE03791,102642614,100641137,100641415,02,64,K2614,64,K1137,64,K1415,05
02PE03792,102642615, 99640714, 99090913,02,64,K2615,64,K0714,09,90913,06
02PE03793,102642616, 99640714, 99090913,02,64,K2616,64,K0714,09,90913,06
02PE03794,102642617, 99640714,100641320,02,64,K2617,64,K0714,64,K1320,06
02PE03795,102642618, 99640714,100641320,02,64,K2618,64,K0714,64,K1320,06
02PE03796,102642619,100641195,100000589,02,64,K2619,64,K1195,00,00589,06
02PE03797,102642620,100641195,100000589,02,64,K2620,64,K1195,00,00589,06
02PE03798,102642621, 99640943, 99640786,02,64,K2621,64,K0943,64,K0786,06
02PE03799,102642622, 99640943, 99640786,02,64,K2622,64,K0943,64,K0786,06
02PE03800,102642623, 99640943, 99640809,02,64,K2623,64,K0943,64,K0809,06
02PE03801,102642624, 99640943, 99640809,02,64,K2624,64,K0943,64,K0809,06
02PE03802,102642625,100641137, 98109570,02,64,K2625,64,K1137,10,S9570,08
02PE03803,102642626,100641137, 98109570,02,64,K2626,64,K1137,10,S9570,08
02PE03804,102642627,101641553, 99640972,02,64,K2627,64,K1553,64,K0972,06
02PE03805,102642628,101641553, 99640972,02,64,K2628,64,K1553,64,K0972,06
02PE03806,102642629,100641098,101641888,02,64,K2629,64,K1098,64,K1888,05
02PE03807,102642630, 99640905, 99640844,02,64,K2630,64,K0905,64,K0844,06
02PE03808,102642631, 99640905, 99640844,02,64,K2631,64,K0905,64,K0844,06
02PE03809,102642632,100641196, 97639444,02,64,K2632,64,K1196,63,K9444,06
02PE03810,102642633,100641196, 97639444,02,64,K2633,64,K1196,63,K9444,06
02PE03811,102642634,100641196, 97639444,02,64,K2634,64,K1196,63,K9444,06
02PE03812,102642635,100641196, 98640281,02,64,K2635,64,K1196,64,K0281,06
02PE03813,102642636, 99640714,100000790,02,64,K2636,64,K0714,00,00790,06
02PE03814,102642637, 99640905, 99640829,02,64,K2637,64,K0905,64,K0829,06
02PE03815,102642638, 99640905, 99640829,02,64,K2638,64,K0905,64,K0829,06
02PE03816,102642639,100641403, 99640718,02,64,K2639,64,K1403,64,K0718,06
02PE03817,102642640,100641403, 99640718,02,64,K2640,64,K1403,64,K0718,06
02PE03818,102642641,100641196, 99090061,02,64,K2641,64,K1196,09,90061,06
02PE03819,102642642,100641196, 99090061,02,64,K2642,64,K1196,09,90061,06
02PE03820,102642643,100641195, 95638433,02,64,K2643,64,K1195,63,K8433,06
02PE03821,102642644,100641195, 95638433,02,64,K2644,64,K1195,63,K8433,06
02PE03822,102642645, 98640269, 97639503,02,64,K2645,64,K0269,63,K9503,05
02PE03823,102642646, 98640269, 97639503,02,64,K2646,64,K0269,63,K9503,05
02PE03824,102642647,100641098,101641961,02,64,K2647,64,K1098,64,K1961,05
02PE03825,102642648,100641098,101641961,02,64,K2648,64,K1098,64,K1961,05
02PE03826,102642649,100641196, 99640787,02,64,K2649,64,K1196,64,K0787,06
02PE03827,102642650,100641196, 99640787,02,64,K2650,64,K1196,64,K0787,06
02PE03828,102642651,100641403,100000615,02,64,K2651,64,K1403,00,00615,06
02PE03829,102642652,100641403,100000615,02,64,K2652,64,K1403,00,00615,06
02PE03830,102642653,100641196,100641126,02,64,K2653,64,K1196,64,K1126,06
02PE03831,102642654,100641288, 99640837,02,64,K2654,64,K1288,64,K0837,05
02PE03832,102642655, 99640714, 99640666,02,64,K2655,64,K0714,64,K0666,06
02PE03833,102642656, 99640714, 99640666,02,64,K2656,64,K0714,64,K0666,06
02PE03834,102642657,101641553, 98008503,02,64,K2657,64,K1553,00, 8503,06
02PE03835,102642658,101641553, 98008503,02,64,K2658,64,K1553,00, 8503,06
02PE03836,102642659, 99640905, 99091046,02,64,K2659,64,K0905,09,91046,06
02PE03837,102642660, 99640905, 99091046,02,64,K2660,64,K0905,09,91046,06
02PE03838,102642661, 99640905, 99091046,02,64,K2661,64,K0905,09,91046,06
02PE03839,102642662, 98640150, 99110519,02,64,K2662,64,K0150,11,R0519,08
02PE03840,102642663,100641195, 99090835,02,64,K2663,64,K1195,09,90835,06
02PE03841,102642664,100641195, 99090835,02,64,K2664,64,K1195,09,90835,06
02PE03842,102642665,100641450, 98008580,02,64,K2665,64,K1450,00, 8580,06
02PE03843,102642666, 98640150, 99640630,02,64,K2666,64,K0150,64,K0630,05
02PE03844,102642667,100641195,100641150,02,64,K2667,64,K1195,64,K1150,06
02PE03845,102642668,100641195,100641150,02,64,K2668,64,K1195,64,K1150,06
