ID10,UID,YR,DAM,DBRD,LNDAM,BPEN,SIRE,SBRD,AGE,ADAM,STMD,STMS,BGRP,RGRP,CUT,TRT,BDAY,DAYBRN,TB,MAT,BCS,MILK,SEX,ENTR,TEAT,BRWT,CLR,JAW,LAMB,LBRD,LINE,STM,DISP,DAYDIS,CAUSE,FONO,FOPU,ERMK,LRMK,DYST,DEPTH,ABN,LOT,SHED,CDNO,SPEC,Y1,Y2,Y3,Y4,Y5A,Y5,Y6,DATEBN,INBRL,APRLWT,ADAY,BAND,JUWT,JDAY
2025520741,25LA00315,25,Y0117,00,,7,Y0352,52,7.0,,Kt,Kt,1,,N,,031725,76,8,1,3.0,2,2,0,4,13.1,2,1,Y0741,52,,Kt,,,,,,.,.,1,1,..,PUR,J,1,,1,1,2,1,,,,2025-03-17,,35,125,H,,
2025520740,25LA00316,25,Y0117,00,,7,Y0352,52,7.0,,Kt,Kt,1,,N,,031725,76,8,1,3.0,2,1,0,4,13.4,1,1,Y0740,52,,Kt,,,,,,.,.,1,1,..,PUR,J,2,,0,0,0,1,,,,2025-03-17,,37,125,H,,
2025062487,25LA00317,25,A1723,06,,36,A2025,06,3.0,,30,30,1,0,N,,031725,76,9,1,2.5,4,1,0,2,10.5,1,3,A2487,06,,30,,,,,,4TTS.BIG,.,1,1,..,,J,1,,1,1,3,1,,,,2025-03-17,,40,125,1,,
2025062488,25LA00318,25,A1723,06,,36,A2025,06,3.0,,30,30,1,0,N,,031725,76,9,1,2.5,4,1,0,2,10.3,1,1,A2488,06,,30,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,,,,2025-03-17,,41,125,1,,
D25LA00319,25LA00319,25,A1723,06,,36,A2025,06,3.0,,30,30,1,0,N,,031725,76,9,1,2.5,4,2,0,2,9.0,1,1,.,,,,1,76,44,,,.,.,1,1,..,,J,3,,0,0,0,0,,,,2025-03-17,,,,,,
2025062489,25LA00320,25,A1725,06,,34,A2013,06,3.0,,30,30,1,0,N,,031725,76,5,1,3.5,3,1,0,4,13.5,1,1,A2489,06,,30,,,,,,.,.,1,1,..,,J,1,,1,1,1,1,,,,2025-03-17,,33,125,H,,
2025125714,25LA00321,25,S2658,12,,24,S4603,12,5.0,,07,07,1,,N,,031725,76,8,1,3.0,3,1,0,2,11.9,1,1,S5714,12,,07,,,,,,4TTS,.,1,1,..,,J,1,,1,1,2,1,,,,2025-03-17,,36,125,1,,
2025125715,25LA00322,25,S2658,12,,24,S4603,12,5.0,,07,07,1,,N,,031725,76,8,1,3.0,3,1,0,2,12.8,1,1,S5715,12,,07,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,,,,2025-03-17,,44,125,1,,
2025704842,25LA00323,25,L3989,70,A,57,L3509,70,2.0,,PC,PC,2,,N,,031725,76,8,1,3.0,2,1,0,2,11.6,5,1,L4842,70,A,PC,,,,,,.,.,1,1,..,OR,J,1,,1,1,2,1,,,,2025-03-17,,48,127,2,,
2025704843,25LA00324,25,L3989,70,A,57,L3509,70,2.0,,PC,PC,2,,N,,031725,76,8,1,3.0,2,2,0,2,12.4,2,1,L4843,70,A,PC,,,,,,.,.,1,1,..,OR,J,2,,0,0,0,1,,,,2025-03-17,,43,126,H,,
D25LA00325,25LA00325,25,S4889,12,,12,X0734,84,2.0,,07,97,1,,Y,,031725,76,1,1,3.5,2,2,0,2,8.0,5,1,.,,,,1,76,44,,,.,ROTTEN,3,4,..,,J,1,,1,1,1,0,,,,2025-03-17,,,,,,
2025062490,25LA00326,25,A1367,06,,30,A1538,06,4.0,,30,30,1,0,N,,031825,77,9,1,3.0,3,1,0,4,10.9,1,1,A2490,06,,30,6,113,19,,,.,.,1,1,..,,J,1,,1,1,3,1,,,,2025-03-18,,,,,,
2025062491,25LA00327,25,A1367,06,,30,A1538,06,4.0,,30,30,1,0,N,,031825,77,9,1,3.0,3,1,0,4,13.3,1,1,A2491,06,,30,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,,,,2025-03-18,,42,125,1,,
2025062492,25LA00328,25,A1367,06,,30,A1538,06,4.0,,30,30,1,0,N,,031825,77,9,1,3.0,3,2,0,4,10.9,1,1,A2492,06,,30,,,,,,.,.,1,1,..,,J,3,,0,0,0,1,,,,2025-03-18,,33,125,1,,
2025842477,25LA00329,25,Y0436,52,,12,X0734,84,2.0,,Kt,97,1,,Y,,031825,77,5,1,4.0,1,2,0,2,15.5,5,1,X2477,84,,00,,,,,,.,.,8,3,..,,J,1,,1,1,1,1,,,,2025-03-18,,50,125,1,,
2025842478,25LA00330,25,X1848,84,A,e4,L0000,70,1.0,,97,PC,4,0,Y,,031825,77,9,1,3.0,2,3,0,4,5.5,5,1,X2478,84,A,00,6,79,23,,,.,WEAK LAMB,2,2,..,PUR,J,1,,1,1,3,1,,,,2025-03-18,,,,,,
D25LA00331,25LA00331,25,X1848,84,A,e4,L0000,70,1.0,,97,PC,4,0,Y,,031825,77,9,1,3.0,2,2,0,2,7.0,5,1,.,,,,1,77,44,,,.,.,1,1,..,PUR,J,2,,0,0,0,0,,,,2025-03-18,,,,,,
D25LA00332,25LA00332,25,X1848,84,A,e4,L0000,70,1.0,,97,PC,4,0,Y,,031825,77,9,1,3.0,2,2,0,2,5.5,5,1,.,,,,1,77,44,,,.,.,1,1,..,PUR,J,3,,0,0,0,0,,,,2025-03-18,,,,,,
2025520742,25LA00333,25,Y0326,00,,7,Y0352,52,4.0,,Kt,Kt,1,,N,,031825,77,8,1,4.0,2,1,0,2,11.1,5,1,Y0742,52,,Kt,,,,,,.,.,1,1,..,PUR,J,1,,1,1,2,1,,,,2025-03-18,,47,125,H,,
2025520743,25LA00334,25,Y0326,00,,7,Y0352,52,4.0,,Kt,Kt,1,,N,,031825,77,8,1,4.0,2,2,0,2,11.0,5,1,Y0743,52,,Kt,,,,S3980,-,.,+S3980,1,1,..,PUR,J,2,,0,0,0,1,,,,2025-03-18,,35,127,1,,
2025125716,25LA00335,25,S3770,12,,23,S4512,12,4.0,,43,07,1,0,N,,031825,77,9,1,3.0,3,1,0,2,9.5,2,1,S5716,12,,07,,,,,,4TTS,SPOT.BLHIP,2,2,..,,J,1,,1,1,3,1,,,,2025-03-18,,30,125,1,,
2025125717,25LA00336,25,S3770,12,,23,S4512,12,4.0,,43,07,1,0,N,,031825,77,9,1,3.0,3,2,0,2,11.6,2,1,S5717,12,,07,,,,,,.,SPOT.L.RIB,2,2,..,,J,2,,0,0,0,1,,,,2025-03-18,,29,125,1,,
2025125718,25LA00337,25,S3770,12,,23,S4512,12,4.0,,43,07,1,0,N,,031825,77,9,1,3.0,3,1,0,2,10.2,1,1,S5718,12,,07,,,,,,.,.,2,2,..,,J,3,,0,0,0,1,,,,2025-03-18,,32,125,1,,
2025125719,25LA00338,25,S3162,12,,16,S3960,12,5.0,,07,07,1,0,N,,031825,77,8,1,3.0,2,1,0,2,13.0,1,1,S5719,12,,07,,,,,,CHUNKY.R,.,2,2,..,,J,1,,1,1,2,1,,,,2025-03-18,,40,127,1,,
2025125720,25LA00339,25,S3162,12,,16,S3960,12,5.0,,07,07,1,0,N,,031825,77,8,1,3.0,2,1,0,4,13.3,1,1,S5720,12,,07,,,,,,.,.,2,2,..,,J,2,,0,0,0,1,,,,2025-03-18,,28,127,1,,
2025125721,25LA00340,25,S4657,12,,18,S4162,12,2.0,,07,43,1,,N,,031825,77,8,1,3.0,2,3,0,2,8.5,1,1,S5721,12,,07,6,83,38,,8,.,Rejected,1,1,..,,J,1,,1,1,2,1,,,,2025-03-18,,,,,,
2025125722,25LA00341,25,S4657,12,,18,S4162,12,2.0,,07,43,1,,N,,031825,77,8,1,3.0,2,2,0,2,8.5,1,4,S5722,12,,07,,,,,,.,.,2,1,..,,J,2,,0,0,0,1,,,,2025-03-18,,40,125,1,,
2025062493,25LA00342,25,A1558,06,,33,A1865,06,3.0,,30,30,1,0,N,,031825,77,9,1,4.0,3,3,0,2,6.7,1,1,A2493,06,,30,,,,,,.,.,1,1,..,,J,1,,1,1,3,1,,,,2025-03-18,,31,125,1,,
2025062494,25LA00343,25,A1558,06,,33,A1865,06,3.0,,30,30,1,0,N,,031825,77,9,1,4.0,3,2,0,2,6.5,1,1,A2494,06,,30,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,,,,2025-03-18,,20,125,1,,
2025062495,25LA00344,25,A1558,06,,33,A1865,06,3.0,,30,30,1,0,N,,031825,77,9,1,4.0,3,3,0,2,8.6,1,1,A2495,06,,30,,,,,,.,.,1,1,..,,J,3,,0,0,0,1,,,,2025-03-18,,24,125,W,,
2025125723,25LA00345,25,S3980,12,,21,S4282,12,3.0,,07,07,1,0,N,,031825,77,8,1,3.5,2,2,0,2,10.6,1,1,S5723,12,,07,,,,Y0743,+,+Y0743,.,1,1,..,,J,1,,1,1,2,1,,,,2025-03-18,,39,127,1,,
2025125724,25LA00346,25,S3980,12,,21,S4282,12,3.0,,07,07,1,0,N,,031825,77,8,1,3.5,2,1,0,2,9.7,1,1,S5724,12,,07,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,,,,2025-03-18,,37,127,1,,
2025125725,25LA00347,25,S2366,12,,20,S4225,12,6.0,,07,07,1,0,N,,031825,77,9,1,3.0,3,2,0,2,6.9,1,1,S5725,12,,07,6,81,80,,8,.,Orph>Sepsis,1,1,..,,J,1,,1,1,3,1,,,,2025-03-18,,,,,,
2025125726,25LA00348,25,S2366,12,,20,S4225,12,6.0,,07,07,1,0,N,,031825,77,9,1,3.0,3,2,0,2,10.9,1,1,S5726,12,,07,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,,,,2025-03-18,,35,125,1,,
2025125727,25LA00349,25,S2366,12,,20,S4225,12,6.0,,07,07,1,0,N,,031825,77,9,1,3.0,3,1,0,2,11.4,1,1,S5727,12,,07,,,,,,.,.,1,1,..,,J,3,,0,0,0,1,,,,2025-03-18,,36,125,1,,
2025062496,25LA00350,25,A2333,06,,e1,A0000,06,1.0,,30,30,4,0,Y,,031825,77,5,1,3.0,2,2,0,2,6.4,1,1,A2496,06,,30,,,,,,.,.,2,1,..,,J,1,,1,1,1,1,,,,2025-03-18,,33,125,1,,
D25LA00351,25LA00351,25,S3471,12,,18,S4162,12,4.0,,07,43,1,0,N,,031825,77,9,1,2.5,2,2,0,2,14.0,1,1,.,,,,1,77,44,,,CHUNKY,ALL.AT.ONCE,7,4,..,,J,1,,1,1,3,0,,,,2025-03-18,,,,,,
D25LA00352,25LA00352,25,S3471,12,,18,S4162,12,4.0,,07,43,1,0,N,,031825,77,9,1,2.5,2,2,0,2,8.0,1,1,.,,,,1,77,44,,,.,ALL.AT.ONCE,7,4,..,,J,2,,0,0,0,0,,,,2025-03-18,,,,,,
D25LA00353,25LA00353,25,S3471,12,,18,S4162,12,4.0,,07,43,1,0,N,,031825,77,9,1,2.5,2,1,0,2,0.0,1,1,.,,,,1,77,44,,,.,ALL.AT.ONCE,7,4,..,,J,3,,0,0,0,0,,,,2025-03-18,,,,,,
D25LA00354,25LA00354,25,X1164,84,,69,Z0000,83,2.0,,02,97,2,,Y,,031825,77,4,1,3.0,2,2,0,2,7.0,5,1,.,,,,1,77,44,,,.,.,1,1,..,,J,1,,1,1,2,0,,,,2025-03-18,,,,,,
D25LA00355,25LA00355,25,X1164,84,,69,Z0000,83,2.0,,02,97,2,,Y,,031825,77,4,1,3.0,2,1,0,2,9.0,5,1,.,,,,1,77,44,,,.,.,1,1,..,,J,2,,0,0,0,0,,,,2025-03-18,,,,,,
2025645619,25LA00356,25,K5450,64,,3,K5510,64,3.0,,06,06,1,,N,,031825,77,8,1,3.0,3,2,R,2,11.4,1,1,K5619,64,,06,,,,,,.,.,1,1,..,,J,1,,1,1,2,1,,,,2025-03-18,,46,125,1,,
2025645620,25LA00357,25,K5450,64,,3,K5510,64,3.0,,06,06,1,,N,,031825,77,8,1,3.0,3,1,0,2,10.8,1,1,K5620,64,,06,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,,,,2025-03-18,,47,125,1,,
2025842479,25LA00358,25,S5289,12,,e2,X0000,84,1.0,,07,97,4,0,Y,,031825,77,5,2,3.0,2,3,0,2,11.3,5,2,X2479,84,,10,,,,,,.,.,1,1,..,,J,1,,1,1,1,1,,,,2025-03-18,,42,125,1,,
2025842480,25LA00359,25,S4869,12,,9,X0012,84,2.0,,07,97,1,,Y,,031825,77,8,1,3.0,3,3,0,2,12.9,5,1,X2480,84,,10,,,,,,.,.,1,1,..,,J,1,,1,1,2,1,,,,2025-03-18,,41,125,1,,
2025842501,25LA00360,25,S4869,12,,9,X0012,84,2.0,,07,97,1,,Y,,031825,77,8,1,3.0,3,2,0,2,10.6,5,1,X2501,84,,10,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,,,,2025-03-18,,43,125,1,,
2025125728,25LA00361,25,S2273,12,,28,S5129,12,6.0,,07,07,1,0,N,,031825,77,8,1,3.0,3,2,0,2,12.0,1,1,S5728,12,,07,,,,,,.,.,1,1,..,,J,1,,1,1,2,1,,,,2025-03-18,,44,125,1,,
2025125729,25LA00362,25,S2273,12,,28,S5129,12,6.0,,07,07,1,0,N,,031825,77,8,1,3.0,3,2,0,4,11.5,2,1,S5729,12,,07,,,,,,.,BLK.ON.NOSE,1,1,..,,J,2,,0,0,0,1,,,,2025-03-18,,39,125,1,,
2025125730,25LA00363,25,S2613,12,,21,S4282,12,6.0,,07,07,1,,N,,031825,77,9,1,3.0,3,2,0,2,9.2,1,1,S5730,12,,07,3,95,93,,,.,.,1,1,..,,J,1,,1,1,3,,,,,2025-03-18,,,,,,
2025125731,25LA00364,25,S2613,12,,21,S4282,12,6.0,,07,07,1,,N,,031825,77,9,1,3.0,3,1,0,2,10.2,1,1,S5731,12,,07,3,95,93,,,.,.,1,1,..,,J,2,,0,0,0,,,,,2025-03-18,,,,,,
2025125732,25LA00365,25,S2613,12,,21,S4282,12,6.0,,07,07,1,,N,,031825,77,9,1,3.0,3,3,0,2,8.2,1,1,S5732,12,,07,3,95,93,,,.,.,1,1,..,,J,3,,0,0,0,,,,,2025-03-18,,,,,,
2025842502,25LA00366,25,X1925,84,A,e5,L0000,70,1.0,,97,PC,4,,Y,,031825,77,5,1,3.0,2,3,R,2,12.2,6,6,X2502,84,A,00,,,,,,.,.,1,1,..,PUR,J,1,,1,1,1,1,,,,2025-03-18,,47,125,H,,
2025125733,25LA00367,25,S5121,12,,24,S4603,12,2.0,,07,07,1,,N,,031825,77,8,2,3.5,2,1,0,2,10.3,1,1,S5733,12,,07,,,,,,.,.,1,1,..,RED,J,1,,1,1,2,1,,,,2025-03-18,,42,127,1,,
2025125734,25LA00368,25,S5121,12,,24,S4603,12,2.0,,07,07,1,,N,,031825,77,8,2,3.5,2,1,0,2,8.7,1,1,S5734,12,,07,,,,,,.,.,1,1,..,RED,J,2,,0,0,0,1,,,,2025-03-18,,44,127,1,,
2025704844,25LA00369,25,L3416,70,A,65,L4006,70,3.0,,PC,PC,2,0,N,,031825,77,8,1,3.0,3,2,0,2,13.8,1,1,L4844,70,A,PC,,,,,,.,.,1,1,..,,J,1,,1,1,2,1,,,,2025-03-18,,50,125,1,,
2025704845,25LA00370,25,L3416,70,A,65,L4006,70,3.0,,PC,PC,2,0,N,,031825,77,8,1,3.0,3,1,0,2,13.9,5,1,L4845,70,A,PC,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,,,,2025-03-18,,50,125,1,,
D25LA00371,25LA00371,25,A1806,06,,30,A1538,06,2.0,,30,30,1,,N,,031325,72,1,1,3.0,2,2,.,.,4.0,1,1,.,,,,1,72,44,,,.,.,1,1,..,,J,1,,1,1,1,0,,,,2025-03-13,,,,,,
D25LA00372,25LA00372,25,S2441,12,,24,S4603,12,6.0,,42,07,1,0,N,0,031725,76,6,1,3.0,0,.,.,.,2.0,1,1,.,,,,0,76,27,,,.,.,1,1,..,,J,2,,0,0,0,0,0,0.0,0,2025-03-17,,,,,,
2025062497,25LA00373,25,A1150,06,,31,A1579,06,4.0,,30,30,1,0,N,,031825,77,9,1,2.5,3,1,0,2,10.4,1,1,A2497,06,,30,,,,,,LILCHUNKS+WARTS,.,1,1,..,,J,1,,1,1,3,1,,,,2025-03-18,,34,125,1,,
2025062498,25LA00374,25,A1150,06,,31,A1579,06,4.0,,30,30,1,0,N,,031825,77,9,1,2.5,3,3,0,2,8.5,1,1,A2498,06,,30,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,,,,2025-03-18,,26,125,1,,
2025062499,25LA00375,25,A1150,06,,31,A1579,06,4.0,,30,30,1,0,N,,031825,77,9,1,2.5,3,2,0,2,7.9,1,1,A2499,06,,30,,,,,,.,.,1,1,..,,J,3,,0,0,0,1,,,,2025-03-18,,25,125,W,,
2025062500,25LA00376,25,A1243,06,,36,A2025,06,4.0,,30,30,1,0,N,,031825,77,8,1,3.5,3,1,0,2,11.6,1,1,A2500,06,,30,,,,,,.,.,1,1,..,,J,1,,1,1,2,1,,,,2025-03-18,,37,125,1,,
2025062501,25LA00377,25,A1243,06,,36,A2025,06,4.0,,30,30,1,0,N,,031825,77,8,1,3.5,3,2,0,2,11.8,1,1,A2501,06,,30,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,,,,2025-03-18,,43,125,1,,
2025842481,25LA00378,25,Y0449,52,,12,X0734,84,2.0,,Kt,97,1,,Y,,031825,77,8,1,3.0,1,2,0,2,13.9,5,1,X2481,84,,00,,,,,,BIG.LAMBS,1STBIG+FEET.BAC,7,3,..,,J,1,,1,1,2,1,,,,2025-03-18,,43,125,1,,
2025842482,25LA00379,25,Y0449,52,,12,X0734,84,2.0,,Kt,97,1,,Y,,031825,77,8,1,3.0,1,3,0,2,15.8,5,1,X2482,84,,00,,,,,,.,2ND,2,1,..,,J,2,,0,0,0,1,,,,2025-03-18,,47,125,1,,
2025125735,25LA00380,25,S3587,12,,28,S5129,12,4.0,,43,07,1,0,N,,031825,77,8,2,3.5,3,1,0,2,12.5,1,1,S5735,12,,07,,,,,,.,2.AT.ONCE,7,4,..,,J,1,,1,1,2,1,,,,2025-03-18,,48,125,1,,
2025125736,25LA00381,25,S3587,12,,28,S5129,12,4.0,,43,07,1,0,N,,031825,77,8,2,3.5,3,1,0,2,12.0,1,1,S5736,12,,07,,,,,,.,2.AT.ONCE,7,4,..,,J,2,,0,0,0,1,,,,2025-03-18,,44,125,1,,
2025062502,25LA00382,25,A1646,06,,32,A1761,06,3.0,,30,30,1,7,N,,031825,77,9,1,3.5,3,2,0,4,9.1,1,1,A2502,06,,30,,,,,,.,.,1,1,..,,J,1,,1,1,3,1,,,,2025-03-18,,35,125,1,,
2025062503,25LA00383,25,A1646,06,,32,A1761,06,3.0,,30,30,1,7,N,,031825,77,9,1,3.5,3,3,0,4,8.4,1,1,A2503,06,,30,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,,,,2025-03-18,,37,125,1,,
2025062504,25LA00384,25,A1646,06,,32,A1761,06,3.0,,30,30,1,7,N,,031825,77,9,1,3.5,3,3,0,2,5.5,1,1,A2504,06,,30,6,91,54,,,.,FxRibs+Pneu.,1,1,..,,J,3,,0,0,0,1,,,,2025-03-18,,,,,,
2025125737,25LA00385,25,S3161,12,,23,S4512,12,5.0,,43,07,1,,N,,031825,77,9,1,2.5,3,2,0,4,10.5,1,1,S5737,12,,07,,,,,,MASS.WARTS,.,1,1,..,,J,1,,1,1,3,1,,,,2025-03-18,,32,125,1,,
2025125738,25LA00386,25,S3161,12,,23,S4512,12,5.0,,43,07,1,,N,,031825,77,9,1,2.5,3,1,0,4,10.8,1,1,S5738,12,,07,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,,,,2025-03-18,,35,125,1,,
D25LA00387,25LA00387,25,S3161,12,,23,S4512,12,5.0,,43,07,1,,N,,031825,77,9,1,2.5,3,2,0,2,14.0,1,1,.,,,,1,77,44,,,.,.,1,1,..,,J,3,,0,0,0,0,,,,2025-03-18,,,,,,
2025842483,25LA00388,25,S5284,12,,e4,L0000,70,1.0,,07,PC,4,0,Y,,031825,77,5,1,3.0,2,2,0,2,6.1,1,1,X2483,84,,LR,6,80,21,,,.,.,3,2,..,,J,1,,1,1,1,1,,,,2025-03-18,,,,,,
2025125739,25LA00389,25,S3991,12,,25,S4671,12,3.0,,07,07,1,0,N,,031825,77,5,1,4.0,3,3,0,2,11.5,1,1,S5739,12,,07,,,,,,.,.,1,1,..,,J,1,,1,1,1,1,,,,2025-03-18,,43,125,1,,
2025062505,25LA00390,25,A1259,06,,36,A2025,06,4.0,,30,30,1,0,N,,031825,77,5,1,3.5,2,3,0,2,15.5,1,1,A2505,06,,30,,,,,,.,.,3,4,..,,J,1,,1,1,1,1,,,,2025-03-18,,55,125,1,,
2025125740,25LA00391,25,S4965,12,,17,S4124,12,2.0,,07,07,1,,N,,031825,77,8,1,3.0,2,1,0,4,12.2,1,1,S5740,12,,07,,,,,,.,.,1,1,..,RED,J,1,,1,1,2,1,,,,2025-03-18,,35,125,2,,
2025125741,25LA00392,25,S4965,12,,17,S4124,12,2.0,,07,07,1,,N,,031825,77,8,1,3.0,2,1,0,4,9.2,1,1,S5741,12,,07,,,,,,.,.,1,1,..,RED,J,2,,0,0,0,1,,,,2025-03-18,,33,125,2,,
2025645621,25LA00393,25,K5201,64,,2,K5484,64,7.0,,06,06,1,,N,,031825,77,8,1,3.5,2,1,0,2,13.7,1,1,K5621,64,,06,,,,,,UNEVEN.BAG,.,1,1,..,,J,1,,1,1,2,1,,,,2025-03-18,,47,125,2,,
2025645622,25LA00394,25,K5201,64,,2,K5484,64,7.0,,06,06,1,,N,,031825,77,8,1,3.5,2,2,0,2,11.1,1,1,K5622,64,,06,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,,,,2025-03-18,,43,125,2,,
2025125742,25LA00395,25,S4147,12,,18,S4162,12,3.0,,07,43,1,0,N,,031825,77,9,1,3.0,3,2,R,2,6.4,1,1,S5742,12,,07,,,,,,.,1ST,3,4,..,,J,1,,1,1,3,1,,,,2025-03-18,,22,125,W,,
2025125743,25LA00396,25,S4147,12,,18,S4162,12,3.0,,07,43,1,0,N,,031825,77,9,1,3.0,3,2,0,2,10.7,1,1,S5743,12,,07,,,,,,.,3RD,2,4,..,,J,2,,0,0,0,1,,,,2025-03-18,,26,125,2,,
2025125744,25LA00397,25,S4147,12,,18,S4162,12,3.0,,07,43,1,0,N,,031825,77,9,1,3.0,3,2,0,4,8.0,1,1,S5744,12,,07,,,,,,.,2NDBACKWARDS,7,4,..,,J,3,,0,0,0,1,,,,2025-03-18,,22,125,2,,
2025062506,25LA00398,25,A1736,06,,29,A1481,06,3.0,,30,30,1,0,N,,031825,77,8,1,3.5,2,1,0,2,11.8,1,1,A2506,06,,30,,,,,,.,.,1,1,..,,J,1,,1,1,2,1,,,,2025-03-18,,34,125,2,,
2025062507,25LA00399,25,A1736,06,,29,A1481,06,3.0,,30,30,1,0,N,,031825,77,8,1,3.5,2,3,0,2,13.4,1,5,A2507,06,,30,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,,,,2025-03-18,,41,125,2,,
2025062508,25LA00400,25,A1353,06,,34,A2013,06,4.0,,30,30,1,0,N,,031825,77,9,1,3.5,2,2,0,4,7.8,1,5,A2508,06,,30,6,109,67,,,.,FailToThrive,1,1,..,,J,1,,1,1,3,1,,,,2025-03-18,,,,,,
2025062509,25LA00401,25,A1353,06,,34,A2013,06,4.0,,30,30,1,0,N,,031825,77,9,1,3.5,2,2,0,4,9.6,1,3,A2509,06,,30,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,,,,2025-03-18,,30,125,2,,
2025062510,25LA00402,25,A1353,06,,34,A2013,06,4.0,,30,30,1,0,N,,031825,77,9,1,3.5,2,1,0,2,10.3,1,1,A2510,06,,30,,,,,,.,.,1,1,..,,J,3,,0,0,0,1,,,,2025-03-18,,36,125,2,,
2025842484,25LA00403,25,Z9999,83,,70,X0000,84,3.0,,00,97,2,,Y,,031825,77,8,1,3.5,2,2,0,2,11.9,5,1,X2484,84,,00,,,,,,.,.,1,1,..,,J,1,,1,1,2,1,,,,2025-03-18,,53,125,2,,
2025842485,25LA00404,25,Z9999,83,,70,X0000,84,3.0,,00,97,2,,Y,,031825,77,8,1,3.5,2,2,L,2,12.6,5,1,X2485,84,,00,6,98,38,,,.,.,1,1,..,,J,2,,0,0,0,1,,,,2025-03-18,,,,,,
2025842486,25LA00405,25,X1978,84,A,e5,L0000,70,1.0,,BL,PC,4,0,Y,,031825,77,8,1,3.0,3,3,0,2,9.5,5,2,X2486,84,A,00,,,,,,.,.,1,1,..,,J,1,,1,1,2,1,,,,2025-03-18,,24,125,W,,
2025842487,25LA00406,25,X1978,84,A,e5,L0000,70,1.0,,BL,PC,4,0,Y,,031825,77,8,1,3.0,3,2,0,2,6.5,9,1,X2487,84,A,BL,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,,,,2025-03-18,,23,125,2,,
2025062511,25LA00407,25,A2033,06,,32,A1761,06,2.0,,30,30,1,,N,,031825,77,8,1,3.0,1,2,0,2,11.2,1,4,A2511,06,,30,,,,,,.,.,1,1,..,,J,1,,1,1,2,1,,,,2025-03-18,,36,125,1,,
2025062512,25LA00408,25,A2033,06,,32,A1761,06,2.0,,30,30,1,,N,,031825,77,8,1,3.0,1,2,0,4,11.5,1,1,A2512,06,,30,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,,,,2025-03-18,,24,125,1,,
2025125745,25LA00409,25,S3306,12,,25,S4671,12,4.0,,43,07,1,,N,,031825,77,3,1,3.0,2,3,0,3,9.3,1,2,S5745,12,,07,3,78,93,,8,.,.,1,1,..,,J,1,,1,1,4,,,,,2025-03-18,,,,,,
2025125746,25LA00410,25,S3306,12,,25,S4671,12,4.0,,43,07,1,,N,,031825,77,3,1,3.0,2,3,0,2,10.0,1,1,S5746,12,,07,3,78,93,,8,.,.,1,1,..,,J,2,,0,0,0,,,,,2025-03-18,,,,,,
2025125747,25LA00411,25,S3306,12,,25,S4671,12,4.0,,43,07,1,,N,,031825,77,3,1,3.0,2,1,0,2,10.3,1,1,S5747,12,,07,,,,,,.,.,1,1,..,,J,3,,0,0,0,1,,,,2025-03-18,,39,125,1,,
2025125748,25LA00412,25,S3306,12,,25,S4671,12,4.0,,43,07,1,,N,,031825,77,3,1,3.0,2,1,0,2,9.9,1,1,S5748,12,,07,,,,,,.,.,1,1,..,,J,4,,0,0,0,1,,,,2025-03-18,,39,125,1,,
2025062513,25LA00413,25,A1637,06,,29,A1481,06,3.0,,30,30,1,0,N,,031825,77,5,1,3.0,2,2,0,2,13.5,1,1,A2513,06,,30,,,,,,.,.,1,1,..,,J,1,,1,1,1,1,,,,2025-03-18,,34,125,1,,
2025704846,25LA00414,25,L4660,70,A,e5,L0000,70,1.0,,PC,PC,4,0,Y,,031825,77,8,1,3.0,2,2,0,2,11.5,5,2,L4846,70,A,PC,6,109,89,,,.,+Peritonitis,1,1,..,,J,1,,1,1,2,1,,,,2025-03-18,,,,,,
2025704847,25LA00415,25,L4660,70,A,e5,L0000,70,1.0,,PC,PC,4,0,Y,,031825,77,8,1,3.0,2,2,0,4,11.0,5,1,L4847,70,A,PC,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,,,,2025-03-18,,41,125,1,,
2025520744,25LA00416,25,Y0159,52,,7,Y0352,52,3.0,,Kt,Kt,1,,N,,031825,77,8,1,2.5,1,1,0,2,10.6,3,1,Y0744,52,,Kt,,,,,,.,.,1,1,..,,J,1,,1,1,2,1,,,,2025-03-18,,35,125,1,,
