ID10,UID,YR,DAM,DBRD,LNDAM,BPEN,SIRE,SBRD,AGE,ADAM,STMD,STMS,BGRP,RGRP,CUT,TRT,BDAY,DAYBRN,TB,MILK,SEX,BRWT,CLR,JAW,LAMB,LBRD,LINE,STM,DISP,DAYDIS,CAUSE,FONO,FOPU,ERMK,LRMK,DYST,DEPTH,ABN,LOT,SHED,CDNO,SPEC,Y1,Y2,Y3,Y4,Y5A,Y5,Y6,DATEBN,INBRL,APRLWT,ADAY,BAND,JUWT,JDAY
D12LA02006,12LA02006,12,H3133,05,88,38,H5687,05,5.0,5,30,30,2,7,Y,.,033112,91,9,3,2,7.7,1,1,.,,,,1,91,44,,,.,DAB,1,1,..,.,J,3,,0,0,0,0,0,0.0,0,2012-03-31,0.028,,,,,
2012057651,12LA02007,12,H5332,05,,40,H6281,05,3.0,3,30,30,2,0,Y,.,033112,91,9,3,3,9.2,1,1,H7651,05,,30,,,,,,.,SCOURS,1,1,..,.,J,1,,1,1,3,1,1,1.0,64,2012-03-31,0.057,19,122,1,,
2012057652,12LA02008,12,H5332,05,,40,H6281,05,3.0,3,30,30,2,0,Y,.,033112,91,9,3,2,7.6,1,1,H7652,05,,30,,,,,,.,4T.HAIRY SCOURS,1,1,..,.,J,2,,0,0,0,1,1,1.0,54,2012-03-31,0.057,21,122,1,,
2012057653,12LA02009,12,H5332,05,,40,H6281,05,3.0,3,30,30,2,0,Y,.,033112,91,9,3,3,8.4,1,1,H7653,05,,30,,,,,,.,.,1,1,..,.,J,3,,0,0,0,1,1,1.0,64,2012-03-31,0.057,17,122,1,,
2012500762,12LA02010,12,X9566,82,,M2,X0000,82,2.0,2,R3,CS,2,0,Y,.,033112,91,5,3,3,15.9,2,1,Y0762,50,,00,,,,,,.,NICE LAMB,1,1,..,MP,J,1,,1,1,1,1,1,1.0,99,2012-03-31,0.0,38,122,1,,
2012057654,12LA02011,12,H3857,05,88,43,H6533,00,4.0,4,30,30,2,0,N,.,033112,91,9,3,1,11.2,2,1,H7654,05,,30,,,,,,BL.FRECK.NOSE,BR.L.EAR.TIP,1,1,..,.,J,1,,1,1,3,1,1,1.0,78,2012-03-31,0.0,29,122,1,,
2012057655,12LA02012,12,H3857,05,88,43,H6533,00,4.0,4,30,30,2,0,N,.,033112,91,9,3,1,11.0,1,1,H7655,05,,30,6,123,10,,,.,.,1,1,..,.,J,2,,0,0,0,1,0,0.0,0,2012-03-31,0.0,23,122,1,,
2012057656,12LA02013,12,H3857,05,88,43,H6533,00,4.0,4,30,30,2,0,N,.,033112,91,9,3,2,11.9,1,1,H7656,05,,30,,,,,,.,PINK,1,1,..,.,J,3,,0,0,0,1,1,1.0,86,2012-03-31,0.0,28,122,1,,
2012119250,12LA02014,12,R7980,11,,53,R8532,11,3.0,3,07,07,2,0,N,.,033112,91,8,2,2,11.2,1,1,R9250,11,,07,,,,,,.,PINK,1,1,..,.,J,1,,1,1,2,1,1,1.0,67,2012-03-31,0.043,21,122,1,,
2012119251,12LA02015,12,R7980,11,,53,R8532,11,3.0,3,07,07,2,0,N,.,033112,91,8,2,2,9.7,1,1,R9251,11,,07,,,,,,.,3T.PINK.BRITCHY,1,1,..,.,J,2,,0,0,0,1,1,1.0,65,2012-03-31,0.043,22,122,1,,
2012500763,12LA02016,12,X7687,82,,M4,X0000,82,3.0,3,R3,SC,2,0,Y,.,033112,91,8,3,3,10.0,5,1,Y0763,50,,00,,,,,,.,.,1,1,..,MP,J,1,,1,1,2,1,1,1.0,79,2012-03-31,0.0,26,122,1,,
2012500764,12LA02017,12,X7687,82,,M4,X0000,82,3.0,3,R3,SC,2,0,Y,.,033112,91,8,3,3,11.1,2,1,Y0764,50,,00,,,,,,.,3T.VH ERE,1,1,..,MP,J,2,,0,0,0,1,1,1.0,59,2012-03-31,0.0,25,122,1,,
2012700895,12LA02018,12,L0264,70,,e15,L0239,70,1.0,1,PC,PC,4,0,N,.,033112,91,5,3,2,6.0,5,1,L0895,70,,PC,7,197,97,,,CHEWSLAMBSEARS,W.90LTBRN SCOUR,1,1,..,OR,J,1,,1,1,1,1,0,,0,2012-03-31,0.012,22,130,3,,
2012119252,12LA02019,12,R8339,11,,53,R8532,11,2.0,2,07,07,2,0,Y,.,033112,91,8,2,1,10.4,1,1,R9252,11,,07,,,,,,.,.,1,1,..,.,J,1,,1,1,2,1,1,1.0,51,2012-03-31,0.038,15,130,H,,
2012119253,12LA02020,12,R8339,11,,53,R8532,11,2.0,2,07,07,2,0,Y,.,033112,91,8,2,2,9.9,1,1,R9253,11,,07,7,197,97,,,.,PINK.UGLY.E.L.E,1,1,..,.,J,2,,0,0,0,1,0,,0,2012-03-31,0.038,16,130,H,,
2012500765,12LA02021,12,X7859,82,,M1,K0000,64,3.0,3,R3,06,2,0,Y,.,033112,91,8,2,2,13.3,1,1,Y0765,50,,00,,,,,,.,FUZZY.E2EULCER,1,1,..,MP,J,1,,1,1,2,1,1,1.0,74,2012-03-31,0.0,33,130,1,,
2012500766,12LA02022,12,X7859,82,,M1,K0000,64,3.0,3,R3,06,2,0,Y,.,033112,91,8,2,3,11.5,1,1,Y0766,50,,00,,,,,,.,E.L.E SCOURS,1,1,..,MP,J,2,,0,0,0,1,1,1.0,69,2012-03-31,0.0,31,130,1,,
2012454598,12LA02023,12,T3142,45,,34,T3401,45,2.0,2,02,02,1,0,N,.,033112,91,8,3,2,12.5,1,1,T4598,45,,02,,,,,,.,1ST.PINK,1,1,..,.,J,1,,1,1,2,1,1,1.0,60,2012-03-31,0.029,22,122,1,,
2012454599,12LA02024,12,T3142,45,,34,T3401,45,2.0,2,02,02,1,0,N,.,033112,91,8,3,2,10.6,1,1,T4599,45,,02,,,,,,.,2ND.BRITCHY,3,3,..,.,J,2,,0,0,0,1,1,1.0,59,2012-03-31,0.029,22,122,1,,
2012700896,12LA02025,12,L0409,70,,e15,L0239,70,1.0,1,PC,PC,4,0,N,.,033112,91,5,3,2,13.0,5,1,L0896,70,,PC,,,,,,.,90LTBRN,1,1,..,OR,Y,1,,1,1,1,1,1,1.0,96,2012-03-31,0.006,44,130,3,,
2012500767,12LA02026,12,X9067,82,,M1,K0000,64,2.0,2,R3,06,2,0,Y,.,033112,91,8,3,2,9.0,2,1,Y0767,50,,00,,,,,,.,HAIRY,1,1,..,MP,Y,1,,1,1,2,1,1,1.0,70,2012-03-31,0.0,22,122,1,,
2012500768,12LA02027,12,X9067,82,,M1,K0000,64,2.0,2,R3,06,2,0,Y,.,033112,91,8,3,3,10.8,1,1,Y0768,50,,00,,,,,,.,HAIRY,1,1,..,MP,Y,2,,0,0,0,1,1,1.0,68,2012-03-31,0.0,24,122,1,,
2012700897,12LA02028,12,X9098,82,,12,X8865,82,2.0,2,T3,SC,1,0,N,.,033112,91,8,3,2,9.9,1,1,L0897,70,,PC,,,,,,SNOT NOSE,4TEATS,1,1,..,OR,Y,1,,1,1,2,1,1,1.0,68,2012-03-31,0.006,29,130,3,,
2012700898,12LA02029,12,X9098,82,,12,X8865,82,2.0,2,T3,SC,1,0,N,.,033112,91,8,3,2,10.6,5,1,L0898,70,,PC,,,,,,.,4T.75DKBRN,1,1,..,OR,Y,2,,0,0,0,1,1,1.0,55,2012-03-31,0.006,29,130,3,,
2012454600,12LA02030,12,T3565,45,,e25,T3383,45,1.0,,02,02,4,7,N,.,033112,91,5,3,2,13.3,1,1,T4600,45,,02,,,,,,.,BRITCHY,1,1,..,.,Y,1,,1,1,1,1,1,1.0,65,2012-03-31,0.031,27,122,1,,
2012057657,12LA02031,12,H4101,05,82,41,H6452,05,4.0,4,30,30,2,0,N,.,033112,91,9,3,1,8.5,1,1,H7657,05,,30,,,,,,MASTITISRSIDE,3T.FUZZY,1,1,..,.,Y,1,,1,1,3,1,1,1.0,78,2012-03-31,0.051,26,130,H,,
2012057658,12LA02032,12,H4101,05,82,41,H6452,05,4.0,4,30,30,2,0,N,.,033112,91,9,3,1,8.9,1,1,H7658,05,,30,6,119,19,,,LambEuthforPneu,3T.BRITCHY SCOU,1,1,..,.,Y,2,,0,0,0,1,0,0.0,0,2012-03-31,0.051,,,,,
D12LA02033,12LA02033,12,H4101,05,82,41,H6452,05,4.0,4,30,30,2,0,N,.,033112,91,9,3,1,11.2,1,1,.,,,,1,91,44,,,TIT.LACERATION,DAB,1,1,..,.,Y,3,,0,0,0,0,0,0.0,0,2012-03-31,0.051,,,,,
2012454601,12LA02034,12,T2634,45,,28,T3033,45,3.0,3,02,02,1,0,N,.,033112,91,5,3,2,14.0,1,1,T4601,45,,02,,,,,,SLS.MORE,BRITCHY SCOURS,1,1,..,.,Y,1,,1,1,1,1,1,1.0,108,2012-03-31,0.029,38,122,1,,
2012454602,12LA02035,12,T3231,45,,28,T3033,45,2.0,2,02,02,1,0,N,.,033112,91,8,2,2,8.0,1,1,T4602,45,,02,3,91,93,,8,MILKWONTLAST,4T.HAIRY SCOURS,1,1,..,.,Y,1,,1,1,2,1,0,0.0,0,2012-03-31,0.035,,,,,
2012454603,12LA02036,12,T3231,45,,28,T3033,45,2.0,2,02,02,1,0,N,.,033112,91,8,2,2,9.4,1,1,T4603,45,,02,,,,,,.,FUZZY,1,1,..,.,Y,2,,0,0,0,1,1,1.0,64,2012-03-31,0.035,23,122,1,,
2012831286,12LA02037,12,K4578,64,,2,X6217,82,3.0,3,06,TC,1,0,N,.,033112,91,8,2,1,11.4,2,1,Z1286,83,,CM,,,,,,SNOT NOSE,4T.HAIRY.BRNSSK,1,1,..,.,Y,1,,1,1,2,1,1,1.0,83,2012-03-31,0.016,29,122,1,,
2012831287,12LA02038,12,K4578,64,,2,X6217,82,3.0,3,06,TC,1,0,N,.,033112,91,8,2,1,10.5,1,1,Z1287,83,,CM,,,,,,.,HAIRY,1,1,..,.,Y,2,,0,0,0,1,1,1.0,67,2012-03-31,0.016,26,122,1,,
2012057659,12LA02039,12,H5856,05,,39,H6529,00,2.0,2,30,30,2,0,N,.,033112,91,7,3,1,10.2,1,1,H7659,05,,30,6,182,10,,,WARTS,1ST SCOURS,1,1,..,.,Y,1,,1,1,2,1,0,0.0,0,2012-03-31,0.0,36,122,1,,
D12LA02040,12LA02040,12,H5856,05,,39,H6529,00,2.0,2,30,30,2,0,N,.,033112,91,7,3,2,8.2,1,1,.,,,,1,91,44,,,.,2ND.ROTTEN,5,3,..,.,Y,2,,0,0,0,0,0,0.0,0,2012-03-31,0.0,,,,,
2012454604,12LA02041,12,T2202,45,48,32,T3312,45,4.0,4,02,02,1,0,N,.,033112,91,5,3,1,14.9,1,1,T4604,45,,02,,,,,,.,P.VUGLY SCOURS,1,1,..,.,Y,1,,1,1,1,1,1,1.0,95,2012-03-31,0.039,39,122,1,,
2012454605,12LA02042,12,T2791,45,,26,T3250,45,3.0,3,02,02,1,0,N,.,033112,91,5,3,2,15.3,1,1,T4605,45,,02,,,,,,SRSM. LMASTITIS,HAIRY,1,1,..,.,Y,1,,1,1,1,1,1,1.0,92,2012-03-31,0.045,34,122,1,,
2012057660,12LA02043,12,H3649,05,88,45,H5779,05,5.0,5,30,30,2,7,Y,.,033112,91,8,3,2,11.0,1,1,H7660,05,,30,,,,,,WARTS,4T.P.UGLY SCOUR,1,1,..,.,Y,1,,1,1,2,1,1,1.0,75,2012-03-31,0.07,27,122,1,,
2012057661,12LA02044,12,H3649,05,88,45,H5779,05,5.0,5,30,30,2,7,Y,.,033112,91,8,3,3,13.3,1,1,H7661,05,,30,,,,,,.,PINK.E2E,1,1,..,.,Y,2,,0,0,0,1,1,1.0,80,2012-03-31,0.07,30,122,1,,
2012700899,12LA02045,12,L0021,70,,19,L0165,70,3.0,3,PC,PC,1,0,N,.,033112,91,8,3,2,14.1,2,1,L0899,70,,PC,3,115,93,,,CORNEAL.ULCER,3T.PINK.<.05BRN,1,1,..,OR,Y,1,,1,1,2,1,0,0.0,0,2012-03-31,0.004,0,0,,,
2012700900,12LA02046,12,L0021,70,,19,L0165,70,3.0,3,PC,PC,1,0,N,.,033112,91,8,3,3,18.2,2,1,L0900,70,,PC,3,115,93,,,.,4T.PINK.<.05BRN,1,1,..,OR,Y,2,,0,0,0,1,0,0.0,0,2012-03-31,0.004,0,0,,,
2012454606,12LA02047,12,T3461,45,,32,T3312,45,2.0,2,02,02,1,0,N,.,033112,91,8,2,1,12.0,1,1,T4606,45,,02,,,,,,.,E.R.E,1,1,..,.,Y,1,,1,1,2,1,1,1.0,57,2012-03-31,0.032,21,122,1,,
2012454607,12LA02048,12,T3461,45,,32,T3312,45,2.0,2,02,02,1,0,N,.,033112,91,8,2,2,10.9,1,1,T4607,45,,02,,,,,,.,.,1,1,..,.,Y,2,,0,0,0,1,1,1.0,49,2012-03-31,0.032,19,122,1,,
2012500769,12LA02049,12,R7519,11,,M2,X0000,82,3.0,3,07,CS,2,0,Y,.,033112,91,5,3,3,16.5,1,1,Y0769,50,,00,,,,,,SLS.SL.MORE,HAIRY,1,1,..,MP,Y,1,,1,1,1,1,1,1.0,101,2012-03-31,0.0,41,122,1,,
2012500770,12LA02050,12,Z0230,83,,e20,K0000,64,1.0,1,R3,06,4,0,Y,.,033112,91,8,3,3,7.3,1,1,Y0770,50,,00,,,,,,.,VHAIRY SCOURS,1,1,..,MP,Y,1,,1,1,2,1,1,1.0,45,2012-03-31,0.0,17,122,1,,
2012500771,12LA02051,12,Z0230,83,,e20,K0000,64,1.0,1,R3,06,4,0,Y,.,033112,91,8,3,2,7.6,1,1,Y0771,50,,00,,,,,,.,4T.PINK.UGLY,1,1,..,MP,Y,2,,0,0,0,1,1,1.0,37,2012-03-31,0.0,13,122,1,,
2012700901,12LA02052,12,X8927,82,,36,X7237,82,2.0,2,SC,T3,1,0,N,.,033112,91,5,3,1,13.9,5,1,L0901,70,,PC,,,,,,SRSS.MORE,20BLK,1,1,..,OR,Y,1,,1,1,1,1,1,1.0,94,2012-03-31,0.008,49,130,3,,
2012500772,12LA02053,12,R8056,11,,M4,X0000,82,2.0,2,07,SC,2,0,Y,.,033112,91,8,3,3,10.6,2,1,Y0772,50,,00,,,,,,.,3T.E2E,1,1,..,MP,Y,1,,1,1,2,1,1,1.0,48,2012-03-31,0.0,15,122,1,,
2012500773,12LA02054,12,R8056,11,,M4,X0000,82,2.0,2,07,SC,2,0,Y,.,033112,91,8,3,3,10.9,5,1,Y0773,50,,00,,,,,,.,3T,1,1,..,MP,Y,2,,0,0,0,1,1,1.0,57,2012-03-31,0.0,19,122,1,,
2012700902,12LA02055,12,X9932,82,,e16,X7416,82,1.0,1,CS,T3,4,0,Y,.,033112,91,5,3,3,14.2,5,1,L0902,70,,PC,,,,,,SRS.MORE,15BLK,1,1,..,OR,Y,1,,1,1,1,1,1,1.0,82,2012-03-31,0.039,37,130,3,,
2012831288,12LA02056,12,X9114,82,00,brt,X0000,82,2.0,2,33,97,5,0,Y,.,033112,91,8,3,3,9.0,5,1,Z1288,83,,00,,,,,,.,4TEATS,1,1,..,brt,Y,1,,1,1,2,1,1,1.0,79,2012-03-31,0.0,25,117,H,,
2012831289,12LA02057,12,X9114,82,00,brt,X0000,82,2.0,2,33,97,5,0,Y,.,033112,91,8,3,3,9.4,5,2,Z1289,83,,00,,,,,,.,4TEATS,1,1,..,brt,Y,2,,0,0,0,1,1,1.0,91,2012-03-31,0.0,22,117,H,,
2012700903,12LA02058,12,X8835,82,,36,X7237,82,2.0,2,CS,T3,1,0,N,.,033112,91,8,3,1,6.4,5,1,L0903,70,,PC,6,147,10,,,SRS.SL.MORE,3T.20BLK.E.L.E,1,1,..,OR,Y,1,,1,1,2,1,0,0.0,0,2012-03-31,0.012,25,130,3,,
2012700904,12LA02059,12,X8835,82,,36,X7237,82,2.0,2,CS,T3,1,0,N,.,033112,91,8,3,1,5.8,5,1,L0904,70,,PC,7,197,97,,,SNOT NOSE,4T.3BLK,1,1,..,OR,Y,2,,0,0,0,1,0,,0,2012-03-31,0.012,24,130,3,,
2012500774,12LA02060,12,R7536,11,,M4,X0000,82,3.0,3,07,SC,2,0,Y,.,033112,91,5,3,3,16.8,2,1,Y0774,50,,00,,,,,,.,4T.SCOURS,1,1,..,MP,Y,1,,1,1,1,1,1,1.0,125,2012-03-31,0.0,44,122,1,,
2012057662,12LA02061,12,H3604,05,88,42,H6478,05,5.0,5,30,30,2,7,Y,.,033112,91,8,3,2,10.6,1,1,H7662,05,,30,,,,,,SRS.MORE,4TEATS,1,1,..,.,Y,1,,1,1,2,1,1,1.0,60,2012-03-31,0.054,22,122,1,,
2012057663,12LA02062,12,H3604,05,88,42,H6478,05,5.0,5,30,30,2,7,Y,.,033112,91,8,3,3,11.1,1,1,H7663,05,,30,,,,,,.,PINK.DROOLING,1,1,..,.,Y,2,,0,0,0,1,1,1.0,81,2012-03-31,0.054,25,122,1,,
2012500775,12LA02063,12,H6389,05,,M2,X0000,82,2.0,2,30,CS,2,0,Y,.,033112,91,5,3,3,11.2,2,1,Y0775,50,,00,,,,,,.,FUZZY,1,1,..,MP,Y,1,,1,1,1,1,1,1.0,93,2012-03-31,0.0,33,122,1,,
2012831290,12LA02064,12,X9205,82,,3,X8575,82,2.0,2,CM,CM,1,0,N,.,033112,91,5,3,2,15.0,1,1,Z1290,83,,CM,,,,,,SCISSOR.JAW,4T.SCOURS,1,1,..,.,J,1,,1,1,1,1,1,1.0,84,2012-03-31,0.006,37,122,H,,
2012831291,12LA02065,12,K4029,64,6T,22,X8755,82,5.0,5,06,97,1,0,N,.,033112,91,8,2,2,13.4,5,1,Z1291,83,,SC,,,,,,.,50BRN.SCOURS,1,1,..,.,J,1,,1,1,2,1,1,1.0,76,2012-03-31,0.0,32,122,1,,
2012831292,12LA02066,12,K4029,64,6T,22,X8755,82,5.0,5,06,97,1,0,N,.,033112,91,8,2,1,14.2,5,1,Z1292,83,,SC,,,,,,.,30BLK,1,1,..,.,J,2,,0,0,0,1,1,1.0,70,2012-03-31,0.0,27,122,1,,
2012500776,12LA02067,12,R7588,11,,M2,X0000,82,3.0,3,07,CS,2,0,Y,.,033112,91,8,3,3,14.6,5,1,Y0776,50,,00,,,,,,.,.,1,1,..,MP,J,1,,1,1,2,1,1,1.0,68,2012-03-31,0.0,25,122,1,,
2012500777,12LA02068,12,R7588,11,,M2,X0000,82,3.0,3,07,CS,2,0,Y,.,033112,91,8,3,3,12.6,1,1,Y0777,50,,00,,,,,,.,4TEATS,1,1,..,MP,J,2,,0,0,0,1,1,1.0,55,2012-03-31,0.0,24,122,1,,
2012454608,12LA02069,12,T2567,45,,26,T3250,45,3.0,3,02,02,1,0,N,.,033112,91,8,3,1,12.1,1,1,T4608,45,,02,,,,,,RTITWARTS,FUZZY.SCOURS,1,1,..,.,J,1,,1,1,2,1,1,1.0,51,2012-03-31,0.04,29,122,1,,
2012454609,12LA02070,12,T2567,45,,26,T3250,45,3.0,3,02,02,1,0,N,.,033112,91,8,3,2,13.1,1,1,T4609,45,,02,,,,,,.,BRITCHY.SCOURS,1,1,..,.,J,2,,0,0,0,1,1,1.0,53,2012-03-31,0.04,27,122,1,,
2012500778,12LA02071,12,R8580,11,,M2,X0000,82,2.0,2,07,CS,2,0,Y,.,033112,91,8,3,2,12.1,2,1,Y0778,50,,00,,,,,,.,4T.FRECK.NOSE,1,1,..,MP,J,1,,1,1,2,1,1,1.0,37,2012-03-31,0.0,17,122,1,,
2012500779,12LA02072,12,R8580,11,,M2,X0000,82,2.0,2,07,CS,2,0,Y,.,033112,91,8,3,2,11.3,5,1,Y0779,50,,00,,,,,,.,4T.FUZZY,1,1,..,MP,J,2,,0,0,0,1,1,1.0,82,2012-03-31,0.0,24,122,1,,
2012500780,12LA02073,12,H5356,05,,M3,X0000,82,3.0,3,30,97,2,0,Y,.,033112,91,8,3,3,13.0,5,1,Y0780,50,,00,,,,,,.,3T SCOURS,1,1,..,MP,J,1,,1,1,2,1,1,1.0,70,2012-03-31,0.0,25,122,1,,
2012500781,12LA02074,12,H5356,05,,M3,X0000,82,3.0,3,30,97,2,0,Y,.,033112,91,8,3,3,13.0,5,1,Y0781,50,,00,,,,,,.,3T,1,1,..,MP,J,2,,0,0,0,1,1,1.0,85,2012-03-31,0.0,31,122,1,,
2012700905,12LA02075,12,L0525,70,,e15,L0239,70,1.0,1,PC,PC,4,0,N,.,033112,91,5,2,2,10.6,2,1,L0905,70,,PC,,,,,,MOSTLY.WHITE.L,PINK.UGLY<.05BR,1,1,..,OR,J,1,,1,1,1,1,1,1.0,80,2012-03-31,0.009,39,130,3,,
2012500782,12LA02076,12,X9218,82,,M2,X0000,82,2.0,2,R3,CS,2,0,Y,.,033112,91,8,3,3,12.2,5,1,Y0782,50,,00,,,,,,.,VHAIRY,1,1,..,MP,J,1,,1,1,2,1,1,1.0,68,2012-03-31,0.0,26,122,1,,
2012500783,12LA02077,12,X9218,82,,M2,X0000,82,2.0,2,R3,CS,2,0,Y,.,033112,91,8,3,3,12.7,1,1,Y0783,50,,00,,,,,,.,PINK.E2E,1,1,..,MP,J,2,,0,0,0,1,1,1.0,58,2012-03-31,0.0,19,122,1,,
2012500784,12LA02078,12,R8240,11,,M1,K0000,64,2.0,2,07,06,2,0,Y,.,033112,91,5,3,2,13.2,1,1,Y0784,50,,00,,,,,,.,4T.BRITCHY,1,1,..,MP,J,1,,1,1,1,1,1,1.0,83,2012-03-31,0.0,33,122,1,,
2012057664,12LA02079,12,H2882,05,88,44,H5750,05,6.0,6,30,30,2,0,N,.,033112,91,8,2,1,10.3,1,1,H7664,05,,30,,,,,,XPORTTRAUMA,1ST.FUZZY,1,1,..,.,J,1,,1,1,2,1,1,1.0,83,2012-03-31,0.024,27,122,1,,
2012057665,12LA02080,12,H2882,05,88,44,H5750,05,6.0,6,30,30,2,0,N,.,033112,91,8,2,1,11.9,1,1,H7665,05,,30,,,,,,TO REYE & EAR,2ND.FUZZY,3,1,..,.,J,2,,0,0,0,1,1,1.0,75,2012-03-31,0.024,29,122,1,,
2012119254,12LA02081,12,R7172,11,18,52,R8166,11,4.0,4,07,07,2,0,Y,.,033112,91,8,3,2,12.6,1,1,R9254,11,,07,,,,,,BL.FREC.NOSE,3T  SCOURS,1,1,..,.,J,1,,1,1,2,1,1,1.0,72,2012-03-31,0.023,25,122,1,,
2012119255,12LA02082,12,R7172,11,18,52,R8166,11,4.0,4,07,07,2,0,Y,.,033112,91,8,3,3,12.2,2,1,R9255,11,,07,,,,,,.,BL.SPOT.L.EAR,1,1,..,.,J,2,,0,0,0,1,1,1.0,64,2012-03-31,0.023,21,122,1,,
2012454610,12LA02083,12,T3243,45,,29,T3077,45,2.0,2,02,02,1,0,N,.,033112,91,5,2,1,13.4,1,1,T4610,45,,02,,,,,,.,SCOURS,1,1,..,.,J,1,,1,1,1,1,1,1.0,79,2012-03-31,0.046,27,122,1,,
2012057666,12LA02084,12,H3483,05,88,40,H6281,05,5.0,5,30,30,2,7,Y,.,033112,91,8,3,3,9.6,1,1,H7666,05,,30,,,,,,SNOT NOSE,PINK,1,1,..,.,J,1,,1,1,2,1,1,1.0,76,2012-03-31,0.053,30,122,1,,
2012057667,12LA02085,12,H3483,05,88,40,H6281,05,5.0,5,30,30,2,7,Y,.,033112,91,8,3,2,10.8,1,1,H7667,05,,30,,,,,,.,BRITCHY.SCOURS,1,1,..,.,J,2,,0,0,0,1,1,1.0,83,2012-03-31,0.053,27,122,1,,
2012454611,12LA02086,12,T0657,45,ID,27,T2734,45,7.0,7,02,02,1,7,N,.,033112,91,5,3,2,14.1,1,1,T4611,45,,02,,,,,,SNOT NOSE,4TEATS,1,1,..,.,J,1,,1,1,1,1,1,1.0,92,2012-03-31,0.035,36,122,1,,
2012454612,12LA02087,12,T3146,45,,34,T3401,45,2.0,2,02,02,1,0,N,.,033112,91,8,3,1,13.6,1,1,T4612,45,,02,,,,,,.,FUZZY.BLOATED,1,1,..,.,J,1,,1,1,2,1,1,1.0,67,2012-03-31,0.035,23,122,1,,
2012454613,12LA02088,12,T3146,45,,34,T3401,45,2.0,2,02,02,1,0,N,.,033112,91,8,3,2,11.9,2,1,T4613,45,,02,,,,,,.,HAIRY,1,1,..,.,J,2,,0,0,0,1,1,1.0,75,2012-03-31,0.035,27,122,1,,
2012119256,12LA02089,12,R7744,11,,49,R8405,11,3.0,3,07,07,2,0,Y,.,033112,91,8,2,2,8.6,1,1,R9256,11,,07,,,,,,.,.,1,1,..,.,J,1,,1,1,2,1,1,1.0,65,2012-03-31,0.044,21,122,1,,
2012119257,12LA02090,12,R7744,11,,49,R8405,11,3.0,3,07,07,2,0,Y,.,033112,91,8,2,2,10.3,1,1,R9257,11,,07,,,,,,.,TOO.HAIRY,1,1,..,.,J,2,,0,0,0,1,1,1.0,62,2012-03-31,0.044,25,122,1,,
2012454614,12LA02091,12,T1122,45,48,31,T3205,45,6.0,6,02,02,1,7,N,.,033112,91,8,3,1,16.0,1,1,T4614,45,,02,,,,,,RSMORE.SWBAG,1ST.FUZZY,8,1,..,.,J,1,,1,1,2,1,1,1.0,85,2012-03-31,0.048,33,122,1,,
2012454615,12LA02092,12,T1122,45,48,31,T3205,45,6.0,6,02,02,1,7,N,.,033112,91,8,3,1,13.9,1,1,T4615,45,,02,,,,,,.,.,5,1,..,.,J,2,,0,0,0,1,1,1.0,82,2012-03-31,0.048,36,122,1,,
2012454616,12LA02093,12,T0788,45,48,29,T3077,45,6.0,6,02,02,1,0,N,.,033112,91,8,3,1,12.6,1,1,T4616,45,,02,7,197,97,,,.,4T.SCOURS,1,1,..,.,J,1,,1,1,2,1,0,,0,2012-03-31,0.025,23,122,1,,
2012454617,12LA02094,12,T0788,45,48,29,T3077,45,6.0,6,02,02,1,0,N,.,033112,91,8,3,1,13.9,1,1,T4617,45,,02,,,,,,.,3T.SCOURS,1,1,..,.,J,2,,0,0,0,1,1,1.0,84,2012-03-31,0.025,31,122,1,,
2012057668,12LA02095,12,H2687,05,88,41,H6452,05,6.0,6,30,30,2,0,N,.,033112,91,5,2,1,9.1,1,1,H7668,05,,30,,,,R8517,-,DEAD,4TEATS,1,1,..,.,J,1,,1,1,1,1,1,0.5,81,2012-03-31,0.05,29,122,1,,
2012119258,12LA02096,12,R6343,11,18,46,R7507,11,6.0,6,07,07,2,0,Y,.,033112,91,8,3,1,10.7,1,1,R9258,11,,07,,,,,,.,NICE.R,1,1,..,.,J,1,,1,1,2,1,1,1.0,61,2012-03-31,0.037,20,122,1,,
2012119259,12LA02097,12,R6343,11,18,46,R7507,11,6.0,6,07,07,2,0,Y,.,033112,91,8,3,3,10.0,1,1,R9259,11,,07,,,,,,.,PINK,1,1,..,.,J,2,,0,0,0,1,1,1.0,65,2012-03-31,0.037,20,122,1,,
2012057669,12LA02098,12,H5551,05,,41,H6452,05,3.0,3,30,30,2,0,N,.,033112,91,8,2,2,12.0,1,1,H7669,05,,30,,,,,,.,3T.NICE SCOURS,1,1,..,.,J,1,,1,1,2,1,1,1.0,77,2012-03-31,0.053,29,122,1,,
2012057670,12LA02099,12,H5551,05,,41,H6452,05,3.0,3,30,30,2,0,N,.,033112,91,8,2,2,10.2,1,1,H7670,05,,30,,,,,,.,4T.BRITCHY SCOU,1,1,..,.,J,2,,0,0,0,1,1,1.0,67,2012-03-31,0.053,25,122,1,,
2012644911,12LA02100,12,K4388,64,6T,16,K4711,64,4.0,4,06,06,1,0,N,.,033112,91,5,4,2,15.6,1,1,K4911,64,,06,,,,,,SRS.SL.MORE,4T.SCOURS,1,1,..,OR,J,1,,1,1,1,1,1,1.0,99,2012-03-31,0.004,45,130,3,,
