UID,ID10,ETAG,BRD,ID,YR,SEX,LINE,SEA,STM,PEN,SIRE,DAM,RGRP,F1,DNA,ELG,PD,LOT,BAND,PREG,SPRGWT,FALLWT,BAG,GRP,DISP,DAYDIS,TRT,BPEN,BGRP,AGE,RMK,STUDY,NAX,IDZ65,CLR,ALTID,INBRL,YRREC
06IN00164,2005003284,03284,00,03284,05,2,m3,1,m3,,303289,703183,r,,,,1,,C,,107,118,2,,,,, 8,1,1.0,L.MILK.BLOODY,marc,,0,5,NE23-503284,0.0,2006
06IN00165,2005003288,03288,00,03288,05,2,m3,1,m3,,303122,003518,r,,,,1,,C,,162,168,1,,,,, 1,1,1.0,JUMPER,marc,,0,5,NE23-503288,0.0,2006
06IN00166,2005003289,03289,00,03289,05,2,m3,1,m3,,203310,703146,r,,,,3,,5,,102,105,1,,93,1009,,,,1.0,THIN SICK,marc,,6772,5,NE23-503289,0.0,2006
06IN00167,2005003300,03300,00,03300,05,2,m3,1,m3,,203310,303196,r,,,,1,,C,,154,153,2,,,,, 2,1,1.0,NE23-503300,marc,,0,5,NE23-503300,0.0,2006
06IN00168,2005003312,03312,00,03312,05,2,m3,1,m3,,303183,303059,r,,,,1,,C,,117,130,2,,,,, 3,1,1.0,NE23-503312,marc,,0,5,NE23-503312,0.0,2006
06IN00169,2005003315,03315,00,03315,05,2,m3,1,m3,,303021,303110,r,,,,1,,C,,145,147,2,,,,, 4,1,1.0,NE23-503315,marc,,0,5,NE23-503315,0.0,2006
06IN00170,2005003329,03329,00,03329,05,2,m3,1,m3,,303021,003375,r,,,,3,,C,,143,159,11,,93,1103,,R-L,,1.0,MASTITIS 6/1,marc,,6745,5,NE23-503329,0.0,2006
06IN00171,2005003332,03332,00,03332,05,2,m3,1,m3,,203278,903388,r,,,,1,,C,,133,149,2,,,,, 5,1,1.0,NE23-503332,marc,,0,5,NE23-503332,0.0,2006
06IN00172,2005003339,03339,00,03339,05,2,m3,1,m3,,303021,303227,r,,,,1,,5,,146,154,1,,,,, 6,1,1.0,NE23-503339,marc,,0,5,NE23-503339,0.0,2006
06IN00173,2005003343,03343,00,03343,05,2,m3,1,m3,,303288,303084,r,,,,1,,C,,118,147,1,,,,, 7,1,1.0,NE23-503343,marc,,0,5,NE23-503343,0.0,2006
06IN00174,2005003364,03364,00,03364,05,2,m3,1,m3,,203278,303112,r,,,,6,,*,,0,0,0,,28,0311,,,,1.0,"DEAD,c28",marc,,0,5,NE23-503364,0.0,2006
06IN00175,2005003372,03372,00,03372,05,2,m3,1,m3,,203278,203295,r,,,,1,,C,,138,138,2,,,,, 8,1,1.0,NE23-503372,marc,,0,5,NE23-503372,0.0,2006
06IN00176,2005003380,03380,00,03380,05,2,m3,1,m3,,303274,103117,r,,,,1,,5,,165,168,1,,,,, 2,1,1.0,NE23-503380,marc,,0,5,NE23-503380,0.0,2006
06IN00177,2005003389,03389,00,03389,05,2,m3,1,m3,,303274,903441,r,,,,1,,C,,141,168,1,,,,, 5,1,1.0,NE23-503389,marc,,0,5,NE23-503389,0.0,2006
06IN00178,2005003396,03396,00,03396,05,2,m3,1,m3,,303122,103096,r,,,,1,,C,,117,128,2,,,,, 7,1,1.0,NE23-503396,marc,,0,5,NE23-503396,0.0,2006
06IN00181,1999090018,90018,09,90018,99,2,18,1,43,L-4,785310,844100,2,,,,1,.,1,,189,184,2,,,,.,34,1,7.0,SUCK1SIDE,Ramb,,0,1,,0.017,2006
06IN00182,1999090053,90053,09,90053,99,2,88,1,30,L-8,376004,839200,0,,,,1,.,2,,172,177,2,W,,,W,08,2,7.0,DYSTOCIA,Flwt,,0,1,,0.044,2006
06IN00183,1999090061,90061,09,90061,99,2,68,1,06,L-5,890163,821000,0,,,,3,.,2,,199,205,11,,93,1103,G,R-L,,7.0,NICE 11BAG,Colu,,6609,1,,0.048,2006
06IN00184,1999090071,90071,09,90071,99,2,88,1,30,L-7,323404,844300,0,,,,3,.,H,,166,144,2,C,93,1103,C,I-F,,7.0,THIN PNEU.TX.,Ctrl,,6847,1,,0.057,2006
06IN00185,1999090077,90077,09,90077,99,2,68,1,06,L-5,890163,838400,0,,,,1,Mat,1,,203,205,2,,,,G,43,1,7.0,,Colu,,0,1,,0.058,2006
06IN00186,1999090212,90212,09,90212,99,2,18,1,07,L13,000010,622900,0,,,,3,.,H,,178,182,2,,93,1103,.,I-F,,7.0,RUPTURE,Ramb,,6744,1,,0.0,2006
06IN00187,1999090216,90216,09,90216,99,2,18,1,07,L12,000010,014805,0,,,,3,.,1,,139,175,3,,93,1205,.,A-I,,7.0,LOW SW.BAG,Ramb,,6682,1,,0.0,2006
06IN00188,1999090239,90239,09,90239,99,2,18,1,07,L15,000010,641900,0,,,,1,.,1,,186,191,2,,76,1129,.,35,1,7.0,LUNGER@M.L.,Ramb,,0,1,,0.0,2006
06IN00189,1999090256,90256,09,90256,99,2,18,1,07,L12,000010,629300,2,,,,2, 35,2,,167,194,3,,92,0921,.,,,7.0,TEETH- ok,Ramb,,7121,1,,0.0,2006
06IN00190,1999090257,90257,09,90257,99,2,18,1,07,L12,000010,556500,0,,,,1,.,1,,171,179,1,,,,.,36,1,7.0,SUCK1SIDE,Ramb,,0,1,,0.0,2006
06IN00191,1999090276,90276,09,90276,99,2,18,1,07,L11,000010,069605,0,,,,1,.,1,,176,186,2,,,,.,37,1,7.0,R.BLOODY MILK,Ramb,TK,0,1,,0.0,2006
06IN00192,1999090281,90281,09,90281,99,2,18,1,07,L12,000010,606000,0,,,,3,.,1,,146,157,2,,,,.,A-I,,7.0,"6"" ABS.NECK",Ramb,,6717,1,,0.0,2006
06IN00193,1999090312,90312,09,90312,99,2,18,1,07,L15,000010,021505,2,,,,1,.,2,,205,197,2,,,,.,31,1,7.0,RP ok,Ramb,,0,1,,0.0,2006
06IN00194,1999090333,90333,09,90333,99,2,88,1,30,L-8,376004,858700,0,,,,2, 23,2,,214,209,2,C,92,0921,C,,,7.0,RP,Ctrl,,7073,1,,0.041,2006
06IN00195,1999090335,90335,09,90335,99,2,18,1,07,L16,000010,461700,0,,,,1,.,1,,160,162,2,,,,.,32,1,7.0,,Ramb,,0,1,,0.0,2006
06IN00196,1999090362,90362,09,90362,99,2,18,1,07,L15,000010,043205,2,,,,6,.,*,,0,0,0,,76,0519,.,,,7.0,"LUNGER, X",Ramb,,0,1,,0.0,2006
06IN00197,1999090386,90386,09,90386,99,2,18,1,07,L14,000010,733700,0,,,,1,.,1,,164,179,2,,,,.,33,1,7.0,THIN RACK,Ramb,,0,1,,0.0,2006
06IN00198,1999090392,90392,09,90392,99,2,18,1,07,L-3,844210,821700,2,,,,6,.,*,,0,0,0,,76,0504,.,,,7.0,LUNGER,Ramb,,0,1,,0.028,2006
06IN00199,1999090532,90532,09,90532,99,2,18,1,07,L30,687710,676610,0,,,,3,.,1,,137,161,2,,93,1205,.,A-I,,7.0,TEETH  X,Ramb,,6711,1,,0.041,2006
06IN00200,1999090576,90576,09,90576,99,2,18,1,07,L34,800810,791810,0,,,,1,.,1,,163,179,2,,,,.,33,1,7.0,SUCK1SIDE,Ramb,,0,1,,0.025,2006
06IN00201,1999090597,90597,09,90597,99,2,88,1,30,L41,444104,489904,0,,,,2, 24,2,,173,171,4,C,92,0921,C,,,7.0,,Ctrl,,7079,1,,0.024,2006
06IN00202,1999090638,90638,09,90638,99,2,68,1,06,L01,0093,750563,0,,JAR,,1,Ter,5,,232,228,2,,,,G,19,1,7.0,OK,Colu,,0,1,,0.0,2006
06IN00203,1999090687,90687,09,90687,99,2,88,1,30,L45,467804,162904,0,,,,2, 25,2,,186,167,2,C,92,0921,C,,,7.0,,Ctrl,,7084,1,,0.029,2006
06IN00204,1999090694,90694,09,90694,99,2,88,1,30,L42,452804,471604,0,,,,3,.,H,,176,169,2,W,93,1103,W,I-F,,7.0,LAME.LR.FOOT,Flwt,,6754,1,,0.023,2006
06IN00205,1999090710,90710,09,90710,99,2,18,1,07,L33,809810,791610,0,,,,1,.,1,,147,181,2,,,,.,35,1,7.0,MSG by 6/2/05,Ramb,,0,1,,0.026,2006
06IN00206,1999090741,90741,09,90741,99,2,68,1,06,L06,988463,987263,0,,,,1,Mat,1,,152,171,2,,,,G,45,1,7.0,,Colu,,0,1,,0.037,2006
06IN00207,1999090743,90743,09,90743,99,2,88,1,30,L42,452804,275204,0,,,,2, 24,2,,159,194,2,E,92,0921,M,,,7.0,DYSTOCIA,Else,TK,7078,1,,0.036,2006
06IN00208,1999090748,90748,09,90748,99,2,88,1,30,L42,452804,159204,0,,,,2, 23,2,,186,194,2,C,92,0921,C,,,7.0,LTS,Ctrl,,7072,1,,0.023,2006
06IN00209,1999090764,90764,09,90764,99,2,18,1,07,L34,800810,454210,0,,,,1,.,1,,184,202,2,,,,.,36,1,7.0,,Ramb,,0,1,,0.026,2006
06IN00210,1999090768,90768,09,90768,99,2,18,1,07,L30,687710,400210,0,,,,1,.,1,,130,151,2,,,,.,37,1,7.0,ASSISTED,Ramb,,0,1,,0.053,2006
06IN00211,1999090785,90785,09,90785,99,2,00,1,92,L-0,000044,942963,1,,,0,3,BLK,2,,218,205,2,B,93,1103,X,R-L,,7.0,BLACK EWE,Blk,,6616,9,,0.0,2006
06IN00212,1999090844,90844,09,90844,99,2,88,1,30,L45,467804,262804,0,,,,6,.,1,,149,0,0,W,13,0731,W,,,7.0,WOLF or LION,Flwt,TK,0,1,,0.036,2006
06IN00213,1999090870,90870,09,90870,99,2,88,1,30,L40,468304,485704,0,,,,6,.,1,,157,0,0,C,01,0723,C,,,7.0,DEAD,Ctrl,,0,1,,0.041,2006
06IN00214,1999090880,90880,09,90880,99,2,88,1,30,L42,452804,268204,0,,,,3,.,2,,163,167,2,C,93,1205,C,A-I,,7.0,PNEU.TX.EWE,Ctrl,TK,6585,1,,0.043,2006
06IN00215,1999090883,90883,09,90883,99,2,18,1,07,L34,800810,436310,0,,,,1,.,1,,157,185,2,,,,.,31,1,7.0,R.MILK.BLOODY,Ramb,,0,1,,0.021,2006
06IN00216,1999090905,90905,09,90905,99,2,18,1,07,L34,800810,886410,2,,,,1,.,1,,169,177,2,,,,.,32,1,7.0,,Ramb,,0,1,,0.024,2006
06IN00217,1999090913,90913,09,90913,99,2,68,1,06,L06,988463,731163,0,,,,6,.,*,,0,0,0,,01,0307,G,,,7.0,,Colu,,0,1,,0.043,2006
06IN00218,1999090925,90925,09,90925,99,2,18,1,07,L15,790810,725600,0,,,,1,.,2,,164,179,4,,,,.,35,1,7.0,"SORE,BIGLAMB",Ramb,,0,1,,0.0,2006
06IN00219,1999090956,90956,09,90956,99,2,68,1,06,L01,0093,709663,0,,JAR,,1,Mat,2,,194,191,2,,,,G,45,1,7.0,BIG BAG,Colu,,0,1,,0.0,2006
06IN00220,1999091003,91003,09,91003,99,2,18,1,07,L12,875110,512700,2,,,,1,.,1,,181,187,2,,76,1209,.,37,1,7.0,BIG BAG,Ramb,,0,1,,0.0,2006
06IN00221,1999091009,91009,09,91009,99,2,18,1,07,L11,879210,049405,2,,,,1,.,1,,194,185,2,,,,.,33,1,7.0,1TAG,Ramb,,0,1,,0.0,2006
06IN00222,1999091058,91058,09,91058,99,2,18,1,07,L13,866710,007605,0,,,,6,.,*,,0,0,0,,05,0508,.,,,7.0,"THIN,DOWNER",Ramb,,0,1,,0.0,2006
06IN00223,1999091075,91075,09,91075,99,2,18,1,07,L31,784210,458310,2,,,,O,OVX,5,,183,179,1,X,,,.,Ovx,1,7.0,"?BRED, OVX",Ovx,,0,1,,0.031,2006
06IN00224,1999091084,91084,09,91084,99,2,88,1,30,L41,444104,289304,2,,,,O,OVX,5,,162,176,1,X,,,.,Ovx,1,7.0,OVX,Ovx,,0,1,,0.024,2006
06IN00225,1999091108,91108,09,91108,99,2,88,1,30,L42,452804,120604,0,,,,2, 24,1,,151,180,3,W,92,0921,W,,,7.0,,Flwt,,7081,1,,0.023,2006
06IN00226,1999091125,91125,09,91125,99,2,88,1,30,L43,439504,479304,0,,,,6,.,1,,188,0,0,E,01,0821,M,,,7.0,DEAD,Else,,0,1,,0.033,2006
06IN00227,1999091137,91137,09,91137,99,2,18,1,07,L11,879210,732400,0,,,,3,.,1,,187,190,11,,93,1205,.,A-I,,7.0,R.TEAT BAD,Ramb,,6699,1,,0.0,2006
06IN00228,1999091174,91174,09,91174,99,2,88,1,30,L42,452804,356404,0,,,,2, 25,2,,173,169,2,C,92,0921,C,,,7.0,,Ctrl,,7086,1,,0.033,2006
06IN00229,1999091251,91251,09,91251,99,2,68,1,06,L02,0131,591563,0,,JAR,,3,.,2,,191,201,2,,93,1103,G,FAT,,7.0,THIN X,Colu,,6630,1,,0.0,2006
06IN00230,1999091379,91379,09,91379,99,2,18,1,07,L15,790810,607100,2,,,,3,.,1,,142,183,9,,,,.,A-I,,7.0,UNEVEN UDDER,Ramb,,6704,1,,0.0,2006
06IN00231,1998045853,A5853,04,A5853,98,2,73,2,30,5,388004,036504,2,,,,O,OVX,5,,189,194,1,X,,,.,Ovx,1,7.5,"OVX,BARREN",Ovx,,0,1,,0.029,2006
06IN00232,1998045878,A5878,04,A5878,98,2,73,2,30,6,383204,268904,2,,,,O,OVX,5,,178,177,1,X,,,.,Ovx,1,7.5,OVX,Ovx,,0,1,,0.042,2006
06IN00233,1998045949,A5949,04,A5949,98,2,73,2,30,2,370504,490403,2,,,,O,OVX,5,,197,207,1,X,,,.,Ovx,1,7.5,OVX,Ovx,,0,1,,0.035,2006
06IN00234,1999046126,A6126,04,A6126,99,2,82,1,30,23,409504,426704,2,,,,O,OVX,5,,212,203,1,X,,,.,Ovx,1,7.0,"?BRED, OVX",Ovx,,0,1,,0.078,2006
06IN00235,1999046146,A6146,04,A6146,99,2,81,1,30,04,452804,074304,0,,,,3,.,5,,175,179,1,C,93,1103,C,R-L,,7.0,PRODUCTION,Ctrl,,6824,1,,0.124,2006
06IN00236,1999046175,A6175,04,A6175,99,2,82,1,30,25,412504,361904,0,,,,2, 25,2,,129,163,2,E,92,0921,M,,,7.0,R.P. TX.,Else,,7090,1,,0.075,2006
06IN00237,1999046180,A6180,04,A6180,99,2,82,1,30,28,424704,343704,0,,,,3,.,1,,168,185,10,C,93,1205,C,A-I,,7.0,FIBER BAG X,Ctrl,,6659,1,,0.094,2006
06IN00238,1999046233,A6233,04,A6233,99,2,88,1,30,e.8,432804,571104,0,,,,3,.,5,,186,191,2,C,93,1103,C,R-L,,7.0,KETOSIS TX.,Ctrl,,6852,1,,0.065,2006
06IN00239,1999046254,A6254,04,A6254,99,2,88,1,30,43-,439504,484804,0,,,,2, 25,H,,161,150,2,W,92,0921,W,,,7.0,QUAD '06,Flwt,,7085,1,,0.042,2006
06IN00240,1999046285,A6285,04,A6285,99,2,81,1,30,02,307904,287304,0,,,,3,.,2,,172,179,4,W,93,1205,W,A-I,,7.0,X,Flwt,,6576,1,,0.064,2006
06IN00241,1999046295,A6295,04,A6295,99,2,88,1,30,44-,367804,057004,0,,,,3,.,2,,155,156,2,C,95,1026,C,K13,,7.0,THIN X,Ctrl,,6572,1,,0.043,2006
06IN00242,1999046300,A6300,04,A6300,99,2,82,1,30,23,409504,358704,0,,,,6,.,*,,0,0,0,W,50,0508,W,,,7.0,THIN RACK X,Flwt,,0,1,,0.069,2006
06IN00243,1999046341,A6341,04,A6341,99,2,81,1,30,03,459104,997903,0,,,,2, 25,2,,134,167,2,C,92,0921,C,,,7.0,THIN,Ctrl,,7088,1,,0.095,2006
06IN00244,1999046379,A6379,04,A6379,99,2,88,1,30,44-,367804,489404,0,,,,3,.,2,,153,168,2,E,95,1027,M,K13,,7.0,ABS. BRISKET,Else,,6613,1,,0.037,2006
06IN00245,1999046419,A6419,04,A6419,99,2,81,1,30,03,459104,346404,0,,,,3,.,2,,162,178,2,E,95,1026,M,K13,,7.0,LUNGS,Else,,6588,1,,0.055,2006
06IN00246,1999046444,A6444,04,A6444,99,2,82,1,30,27,457404,311304,0,,,,2, 24,1,,197,189,2,W,92,0921,W,,,7.0,,Flwt,TK,7080,1,,0.08,2006
06IN00247,1999046473,A6473,04,A6473,99,2,82,1,30,29,441404,316104,2,,,,O,OVX,5,,181,191,1,X,,,.,Ovx,1,7.0,OVX,Ovx,,0,1,,0.09,2006
06IN00248,1999046498,A6498,04,A6498,99,2,82,1,30,24,431004,220204,0,,,,3,.,2,,133,147,2,W,95,1026,W,K13,,7.0,THIN X,Flwt,,6571,1,,0.057,2006
06IN00249,1999046554,A6554,04,A6554,99,2,81,1,30,01,425404,191804,2,,,,O,OVX,5,,234,239,1,X,,,.,Ovx,1,7.0,OVX,Ovx,,0,1,,0.094,2006
06IN00250,1999046566,A6566,04,A6566,99,2,81,1,30,02,307904,080704,0,,,,2, 23,2,,174,212,2,C,92,0921,C,,,7.0,NICE,Ctrl,,7074,1,,0.052,2006
06IN00251,1999046567,A6567,04,A6567,99,2,81,1,30,03,459104,353304,2,,,,O,OVX,5,,215,214,1,X,,,.,Ovx,1,7.0,OVX,Ovx,,0,1,,0.078,2006
06IN00252,1999046607,A6607,04,A6607,99,2,88,1,30,43-,439504,383604,0,,,,2, 23,2,,205,190,2,C,92,0921,C,,,7.0,FLT,Ctrl,,7075,1,,0.05,2006
06IN00253,1999046640,A6640,04,A6640,99,2,88,1,30,43-,439504,387804,0,,,,3,.,H,,192,179,2,E,95,1027,M,K13,,7.0,PNEU.TX.EWE,Else,,6765,1,,0.028,2006
06IN00254,1999046668,A6668,04,A6668,99,2,88,1,30,44-,367804,349704,0,,,,2, 25,2,,147,170,2,C,92,0921,C,,,7.0,"DYSTOCIA,feet",Ctrl,,7087,1,,0.032,2006
06IN00255,1999046678,A6678,04,A6678,99,2,88,1,30,41-,444104,376704,0,,,,3,.,H,,182,183,10,E,10,1124,M,A-I,,7.0,BIG SW.BAG,Else,,6840,1,,0.04,2006
06IN00256,1999046686,A6686,04,A6686,99,2,81,1,30,04,452804,139704,0,,,,2, 24,2,,201,185,2,C,92,0921,C,,,7.0,SUCK1SIDE,Ctrl,,7082,1,,0.059,2006
06IN00257,1999046697,A6697,04,A6697,99,2,88,1,30,45-,467804,223704,0,,,,2, 24,1,,172,185,2,W,92,0921,W,,,7.0,R.P.,Flwt,,7083,1,,0.031,2006
06IN00258,1999046723,A6723,04,A6723,99,2,81,1,30,03,459104,910203,0,,,,1,.,2,,201,189,2,W,,,W,41,1,7.0,,Flwt,,0,1,,0.053,2006
06IN00259,1999046726,A6726,04,A6726,99,2,88,1,30,43-,439504,271804,0,,,,2, 23,2,,196,208,3,E,92,0921,M,,,7.0,,Else,,7076,1,,0.057,2006
06IN00260,1999046849,A6849,04,A6849,99,2,88,1,30,44-,367804,424104,0,,,,1,.,2,,147,184,3,E,,,M,07,2,7.0,OK,Else,,0,1,,0.044,2006
06IN00261,1999046854,A6854,04,A6854,99,2,81,1,30,01,425404,110304,0,,,,3,.,1,,207,208,2,C,93,1103,C,R-L,,7.0,LUMP R.JAW,Ctrl,,6721,1,,0.073,2006
06IN00262,1999046902,A6902,04,A6902,99,2,82,1,30,21,285404,328004,0,,,,2, 25,2,,150,174,2,E,92,0921,M,,,7.0,R.EYE OK,Else,,7089,1,,0.068,2006
06IN00263,1999046906,A6906,04,A6906,99,2,81,1,30,01,425404,085804,0,,,,2, 23,2,,206,214,2,E,92,0921,M,,,7.0,,Else,,7077,1,,0.052,2006
06IN00264,1999046922,A6922,04,A6922,99,2,82,1,30,21,285404,126704,2,,,,O,OVX,5,,205,209,1,X,,,.,Ovx,1,7.0,OVX,Ovx,,0,1,,0.058,2006
06IN00265,1999046943,A6943,04,A6943,99,2,82,1,30,23,409504,135804,0,,,,6,.,*,,0,0,0,C,43,0415,C,,,7.0,DEAD 4/15/06,Ctrl,,0,1,,0.072,2006
06IN00266,1999047009,A7009,04,A7009,99,2,81,1,30,01,425404,355104,0,,,,1,.,1,,165,170,2,W,,,W,09,2,7.0,OK,Flwt,,0,1,,0.094,2006
06IN00267,1999047010,A7010,04,A7010,99,2,88,1,30,43-,439504,452604,0,,,,6,.,*,,0,0,0,C,20,0412,C,,,7.0,DOWNER,Ctrl,,0,1,,0.027,2006
06IN00268,1999047016,A7016,04,A7016,99,2,82,1,30,28,424704,468404,0,,,,6,.,*,,0,0,0,E,20,0424,M,,,7.0,RUPTURE,Else,,0,1,,0.08,2006
06IN00269,2000047053,A7053,04,A7053,00,2,88,1,30,e.9,512904,625704,0,,,,3,.,5,,221,215,2,E,93,1103,M,R-L,,6.0,PRODUCTION,Else,,6830,1,,0.036,2006
06IN00270,2000047057,A7057,04,A7057,00,2,88,1,30,e.7,551404,626504,0,,,,1,.,2,,180,168,2,E,,,M,09,2,6.0,THIN Jan'07,Else,,0,1,,0.068,2006
06IN00271,2000047059,A7059,04,A7059,00,2,88,1,30,e.9,512904,661704,0,,,,1,.,1,,153,145,2,W,,,W,02,2,6.0,THIN Jan'07,Flwt,,0,1,,0.086,2006
06IN00272,2000047069,A7069,04,A7069,00,2,88,1,30,e.8,578904,641404,0,,,,1,.,2,,162,167,2,C,,,C,06,2,6.0,NICE BAG,Ctrl,,0,1,,0.042,2006
06IN00273,2000047138,A7138,04,A7138,00,2,82,1,30,23,508204,329404,0,,,,6,.,H,,135,126,4,E,09,0914,M,,,6.0,RUPTURE EUTH,Else,,0,1,,0.068,2006
06IN00274,2000047171,A7171,04,A7171,00,2,88,1,30,43-,489804,273304,0,,,,1,.,1,,178,184,2,W,,,W,07,2,6.0,,Flwt,,0,1,,0.025,2006
06IN00275,2000047193,A7193,04,A7193,00,2,88,1,30,41-,432804,480104,0,,,,1,.,2,,163,182,2,C,,,C,03,2,6.0,THICK MILK,Ctrl,,0,1,,0.033,2006
06IN00276,2000047203,A7203,04,A7203,00,2,82,1,30,27,534104,216504,0,,,,1,.,5,,176,177,2,C,,,C,06,2,6.0,,Ctrl,,0,1,,0.09,2006
06IN00277,2000047213,A7213,04,A7213,00,2,81,1,30,04,547204,447604,0,,,,6,.,2,,159,0,0,W,01,0827,W,,,6.0,DEAD,Flwt,,0,1,,0.079,2006
06IN00278,2000047236,A7236,04,A7236,00,2,82,1,30,29,554604,425304,0,,,,1,.,2,,169,177,2,E,,,M,04,2,6.0,BIGBAG 2MILK,Else,,0,1,,0.09,2006
06IN00279,2000047252,A7252,04,A7252,00,2,81,1,30,01,519804,300204,0,,,,6,.,*,,0,0,0,C,06,0120,C,,,6.0,,Ctrl,,0,1,,0.111,2006
06IN00280,2000047259,A7259,04,A7259,00,2,82,1,30,30,552804,564504,0,,,,1,.,2,,178,171,2,C,,,C,02,2,6.0,,Ctrl,,0,1,,0.069,2006
06IN00281,2000047262,A7262,04,A7262,00,2,82,1,30,30,552804,316104,0,,,,1,.,1,,162,165,2,W,,,W,03,2,6.0,RP?,Flwt,,0,1,,0.079,2006
06IN00282,2000047265,A7265,04,A7265,00,2,82,1,30,25,522904,409604,0,,,,3,.,1,,162,169,3,E,95,1027,M,K13,,6.0,FLABBY BAG,Else,,6684,1,,0.066,2006
06IN00283,2000047268,A7268,04,A7268,00,2,82,1,30,25,522904,988403,0,,,,3,.,2,,201,196,4,C,93,1103,C,R-L,,6.0,SWBAG4+,Ctrl,,6583,1,,0.075,2006
06IN00284,2000047395,A7395,04,A7395,00,2,88,1,30,44-,492004,356504,0,,,,1,.,2,,192,193,2,W,,,W,09,2,6.0,NICE,Flwt,,0,1,,0.038,2006
06IN00285,2000047439,A7439,04,A7439,00,2,81,1,30,03,523204,561704,0,,,,1,.,2,,147,159,2,W,,,W,05,2,6.0,L.EYE TRT '02,Flwt,,0,1,,0.081,2006
06IN00286,2000047455,A7455,04,A7455,00,2,82,1,30,24,514404,558904,0,,,,3,.,2,,149,168,2,W,93,1205,W,A-I,,6.0,DEF.LF.SHOU.X,Flwt,,6618,1,,0.082,2006
06IN00287,2000047457,A7457,04,A7457,00,2,88,1,30,43-,489804,559404,0,,,,1,.,1,,200,192,2,E,,,M,42,1,6.0,RECUMBENT,Else,,0,1,,0.025,2006
06IN00288,2000047469,A7469,04,A7469,00,2,82,1,30,28,540604,077404,0,,,,1,.,1,,176,171,2,W,,,W,07,2,6.0,SMALL@AGE2,Flwt,,0,1,,0.071,2006
06IN00289,2000047475,A7475,04,A7475,00,2,88,1,30,44-,492004,590704,0,,,,1,.,2,,150,174,2,W,,,W,01,2,6.0,,Flwt,,0,1,,0.051,2006
06IN00290,2000047495,A7495,04,A7495,00,2,88,1,30,44-,492004,587504,0,,,,3,.,*,,0,0,0,W,93,0508,W,,,6.0,THIN RACK X,Flwt,,2085,1,,0.064,2006
06IN00291,2000047500,A7500,04,A7500,00,2,88,1,30,42-,452804,592704,0,,,,1,.,2,,154,152,2,E,,,M,04,2,6.0,,Else,,0,1,,0.033,2006
06IN00292,2000047509,A7509,04,A7509,00,2,81,1,30,01,519804,101404,0,,,,3,.,H,,195,203,3,E,93,1103,M,FAT,,6.0,TEATSbyLEGS,Else,,6785,1,,0.067,2006
06IN00293,2000047512,A7512,04,A7512,00,2,81,1,30,01,519804,214504,0,,,,1,.,2,,209,218,4,C,54,1213,C,43,1,6.0,"SW.BAG,FX.LEG",Ctrl,,0,1,,0.104,2006
06IN00294,2000047591,A7591,04,A7591,00,2,82,1,30,29,554604,540504,0,,,,1,.,2,,127,147,2,E,,,M,05,2,6.0,,Else,,0,1,,0.068,2006
06IN00295,2000047602,A7602,04,A7602,00,2,88,1,30,46-,523004,484804,0,,,,1,.,2,,137,171,2,E,,,M,03,2,6.0,QUINTS '06,Else,,0,1,,0.042,2006
06IN00296,2000047610,A7610,04,A7610,00,2,88,1,30,42-,452804,447304,0,,,,1,.,2,,172,148,2,E,10,1001,M,06,2,6.0,,Else,,0,1,,0.038,2006
06IN00297,2000047622,A7622,04,A7622,00,2,82,1,30,20,545404,328004,0,,,,6,.,2,,100,0,0,E,01,0505,M,,,6.0,DEAD,Else,,0,1,,0.073,2006
06IN00298,2000047755,A7755,04,A7755,00,2,88,1,30,46-,523004,470004,0,,,,1,.,1,,148,176,2,C,,,C,04,2,6.0,THIN,Ctrl,,0,1,,0.041,2006
06IN00299,2000047770,A7770,04,A7770,00,2,81,1,30,04,547204,068604,0,,,,1,.,2,,168,147,4,C,,,C,08,2,6.0,"SUCK1SIDE,FLT",Ctrl,,0,1,,0.087,2006
06IN00300,2000047788,A7788,04,A7788,00,2,81,1,30,02,551504,519404,0,,,,3,.,2,,182,184,4,C,93,1103,C,I-F,,6.0,L.EYE.CANCER,Ctrl,,6598,1,,0.091,2006
06IN00301,2000047856,A7856,04,A7856,00,2,82,1,30,24,514404,330004,0,,,,3,.,2,,149,144,2,E,95,1026,M,K13,,6.0,THIN X,Else,,6600,1,,0.062,2006
06IN00302,2001048198,A8198,04,A8198,01,2,82,1,30,24,688904,459604,0,,,,1,.,2,,163,167,2,W,,,W,03,2,5.0,WEAK,Flwt,,0,1,,0.057,2006
06IN00303,2001048219,A8219,04,A8219,01,2,84,1,30,54,691104,577604,0,,,,1,.,H,,183,171,2,E,,,M,04,2,5.0,LAME.RR.FOOT,Else,,0,1,,0.036,2006
06IN00304,2001048223,A8223,04,A8223,01,2,83,1,30,41,682704,838200,0,,,,1,.,2,,193,184,2,W,,,W,05,2,5.0,,Flwt,,0,1,,0.042,2006
06IN00305,2001048225,A8225,04,A8225,01,2,83,1,30,41,682704,450104,0,,,,1,.,2,,178,177,2,W,,,W,06,2,5.0,OK (ABS.L.HIP,Flwt,,0,1,,0.032,2006
06IN00306,2001048226,A8226,04,A8226,01,2,84,1,30,53,650104,084409,0,,,,1,.,1,,124,149,2,E,,,M,03,2,5.0,R.P. OK,Else,,0,1,,0.049,2006
