UID,ID10,WEANING_DATE,WNWT,HORN,FACE,WNAGE,LEGACY_JSON,MIGRATION_NOTE
50WN00825,1950176256,1950-08-15,71,1,,130,"{""ADG"": ""474"", ""BELLY"": ""05"", ""C"": ""06"", ""C4445"": ""08"", ""C5758"": ""12"", ""CADAM_25"": ""3"", ""CTBR"": ""1"", ""F"": ""09"", ""HAIR"": ""3"", ""IDX"": ""132"", ""L"": ""036"", ""LINBR"": ""00"", ""N"": ""03"", ""T"": ""04"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""2"", ""WNAGE"": ""130"", ""WNAGE_60"": ""70"", ""WOOL"": ""2""}",
50WN00826,1950176257,1950-08-15,89,7,,130,"{""ADG"": ""602"", ""BELLY"": ""05"", ""C"": ""08"", ""C4445"": ""10"", ""C5758"": ""12"", ""CADAM_25"": ""5"", ""CTBR"": ""1"", ""CULLFOR"": ""10"", ""F"": ""13"", ""HAIR"": ""4"", ""IDX"": ""139"", ""L"": ""044"", ""LINBR"": ""06"", ""N"": ""04"", ""T"": ""04"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""4"", ""WNAGE"": ""130"", ""WNAGE_60"": ""70"", ""WOOL"": ""2""}",
50WN00827,1950176259,1950-08-15,70,1,,130,"{""ADG"": ""465"", ""BELLY"": ""06"", ""C"": ""05"", ""C4445"": ""08"", ""C5758"": ""12"", ""CADAM_25"": ""3"", ""CTBR"": ""1"", ""F"": ""08"", ""HAIR"": ""2"", ""IDX"": ""134"", ""L"": ""037"", ""LINBR"": ""01"", ""N"": ""03"", ""SIDE"": ""4"", ""T"": ""05"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""4"", ""WNAGE"": ""130"", ""WNAGE_60"": ""70"", ""WOOL"": ""2""}",
50WN00828,1950176260,1950-08-15,75,4,,130,"{""ADG"": ""509"", ""BELLY"": ""09"", ""C"": ""07"", ""C4445"": ""05"", ""C5758"": ""12"", ""CADAM_25"": ""2"", ""CTBR"": ""1"", ""F"": ""11"", ""HAIR"": ""1"", ""IDX"": ""132"", ""L"": ""038"", ""LINBR"": ""02"", ""N"": ""03"", ""T"": ""04"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""2"", ""WNAGE"": ""130"", ""WNAGE_60"": ""70"", ""WOOL"": ""1""}",
50WN00829,1950176261,1950-08-15,64,4,,130,"{""ADG"": ""417"", ""BELLY"": ""06"", ""C"": ""07"", ""C4445"": ""05"", ""C5758"": ""12"", ""CADAM_25"": ""2"", ""CTBR"": ""1"", ""F"": ""10"", ""HAIR"": ""1"", ""IDX"": ""126"", ""L"": ""037"", ""LINBR"": ""01"", ""N"": ""03"", ""SIDE"": ""4"", ""T"": ""07"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""2"", ""WNAGE"": ""130"", ""WNAGE_60"": ""70"", ""WOOL"": ""1""}",
50WN00830,1950176262,1950-08-15,76,1,,130,"{""ADG"": ""500"", ""BELLY"": ""07"", ""C"": ""08"", ""C4445"": ""06"", ""C5758"": ""12"", ""CADAM_25"": ""5"", ""CTBR"": ""2"", ""F"": ""15"", ""HAIR"": ""2"", ""IDX"": ""116"", ""L"": ""028"", ""LINBR"": ""00"", ""N"": ""03"", ""SIDE"": ""1"", ""T"": ""06"", ""TBR50"": ""5"", ""TBRE"": ""5"", ""TM"": ""2"", ""WNAGE"": ""130"", ""WNAGE_60"": ""70"", ""WOOL"": ""2""}",
50WN00831,1950176263,1950-08-15,75,4,,130,"{""ADG"": ""495"", ""BELLY"": ""06"", ""C"": ""10"", ""C4445"": ""05"", ""C5758"": ""12"", ""CADAM_25"": ""5"", ""CTBR"": ""2"", ""CULLFOR"": ""12"", ""F"": ""15"", ""HAIR"": ""2"", ""IDX"": ""118"", ""L"": ""030"", ""LINBR"": ""00"", ""N"": ""04"", ""T"": ""07"", ""TBR50"": ""5"", ""TBRE"": ""5"", ""TM"": ""2"", ""WNAGE"": ""130"", ""WNAGE_60"": ""70"", ""WOOL"": ""2""}",
50WN00832,1950176264,1950-08-15,87,5,,130,"{""ADG"": ""595"", ""BELLY"": ""06"", ""C"": ""07"", ""C4445"": ""06"", ""C5758"": ""12"", ""C5960"": ""02"", ""CADAM_25"": ""5"", ""CTBR"": ""2"", ""F"": ""13"", ""HAIR"": ""3"", ""IDX"": ""136"", ""L"": ""030"", ""LINBR"": ""00"", ""N"": ""03"", ""SIDE"": ""2"", ""T"": ""04"", ""TBR50"": ""5"", ""TBRE"": ""5"", ""TM"": ""4"", ""WNAGE"": ""130"", ""WNAGE_60"": ""70"", ""WOOL"": ""2""}",
50WN00833,1950176265,1950-08-15,74,7,,130,"{""ADG"": ""500"", ""BELLY"": ""07"", ""C"": ""07"", ""C4445"": ""07"", ""C5758"": ""12"", ""C5960"": ""02"", ""CADAM_25"": ""5"", ""CTBR"": ""2"", ""CULLFOR"": ""10"", ""F"": ""14"", ""HAIR"": ""3"", ""IDX"": ""119"", ""L"": ""032"", ""LINBR"": ""00"", ""N"": ""03"", ""T"": ""06"", ""TBR50"": ""5"", ""TBRE"": ""5"", ""TM"": ""4"", ""WNAGE"": ""130"", ""WNAGE_60"": ""70"", ""WOOL"": ""2""}",
50WN00834,1950176266,1950-08-15,76,1,,130,"{""ADG"": ""489"", ""BELLY"": ""05"", ""C"": ""07"", ""C4445"": ""07"", ""C5758"": ""12"", ""CADAM_25"": ""3"", ""CTBR"": ""1"", ""CULLFOR"": ""57"", ""F"": ""10"", ""HAIR"": ""2"", ""IDX"": ""139"", ""L"": ""042"", ""LINBR"": ""00"", ""N"": ""03"", ""T"": ""06"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""2"", ""WNAGE"": ""130"", ""WNAGE_60"": ""70"", ""WOOL"": ""2""}",
50WN00835,1950176267,1950-08-15,70,3,,130,"{""ADG"": ""452"", ""BELLY"": ""06"", ""C"": ""06"", ""C4445"": ""06"", ""C5758"": ""12"", ""C5960"": ""00"", ""CADAM_25"": ""5"", ""CTBR"": ""1"", ""CULLFOR"": ""10"", ""F"": ""13"", ""HAIR"": ""2"", ""IDX"": ""110"", ""L"": ""040"", ""LINBR"": ""00"", ""N"": ""04"", ""SIDE"": ""2"", ""T"": ""04"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""4"", ""WNAGE"": ""130"", ""WNAGE_60"": ""70"", ""WOOL"": ""3""}",
50WN00836,1950176268,1950-08-15,75,1,,129,"{""ADG"": ""474"", ""BELLY"": ""06"", ""C"": ""09"", ""C4445"": ""07"", ""C5758"": ""13"", ""CADAM_25"": ""3"", ""CTBR"": ""1"", ""F"": ""08"", ""HAIR"": ""3"", ""IDX"": ""149"", ""L"": ""032"", ""LINBR"": ""08"", ""N"": ""03"", ""SIDE"": ""3"", ""T"": ""04"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""2"", ""WNAGE"": ""129"", ""WNAGE_60"": ""69"", ""WOOL"": ""3""}",
50WN00837,1950176269,1950-08-15,57,7,,129,"{""ADG"": ""380"", ""BELLY"": ""07"", ""C"": ""11"", ""C4445"": ""10"", ""C5758"": ""13"", ""CADAM_25"": ""2"", ""CTBR"": ""2"", ""CULLFOR"": ""10"", ""F"": ""12"", ""HAIR"": ""2"", ""IDX"": ""128"", ""L"": ""033"", ""LINBR"": ""04"", ""N"": ""03"", ""SIDE"": ""3"", ""T"": ""09"", ""TBR50"": ""5"", ""TBRE"": ""5"", ""TM"": ""4"", ""WNAGE"": ""129"", ""WNAGE_60"": ""69"", ""WOOL"": ""2""}",
50WN00838,1950176270,1950-08-15,56,3,,129,"{""ADG"": ""388"", ""BELLY"": ""06"", ""C"": ""09"", ""C4445"": ""08"", ""C5758"": ""13"", ""CADAM_25"": ""2"", ""CTBR"": ""2"", ""F"": ""11"", ""HAIR"": ""3"", ""IDX"": ""129"", ""L"": ""038"", ""LINBR"": ""04"", ""N"": ""03"", ""T"": ""05"", ""TBR50"": ""5"", ""TBRE"": ""5"", ""TM"": ""4"", ""WNAGE"": ""129"", ""WNAGE_60"": ""69"", ""WOOL"": ""2""}",
50WN00839,1950176271,1950-08-15,78,7,,129,"{""ADG"": ""527"", ""BELLY"": ""09"", ""C"": ""08"", ""C4445"": ""07"", ""C5758"": ""13"", ""CADAM_25"": ""5"", ""CTBR"": ""3"", ""CULLFOR"": ""10"", ""F"": ""15"", ""HAIR"": ""2"", ""IDX"": ""113"", ""L"": ""030"", ""LINBR"": ""03"", ""N"": ""03"", ""T"": ""05"", ""TBR50"": ""3"", ""TBRE"": ""3"", ""TM"": ""2"", ""WNAGE"": ""129"", ""WNAGE_60"": ""69"", ""WOOL"": ""2""}",
50WN00840,1950176273,1950-08-15,90,5,,129,"{""ADG"": ""597"", ""BELLY"": ""05"", ""C"": ""08"", ""C4445"": ""08"", ""C5758"": ""13"", ""CADAM_25"": ""5"", ""CTBR"": ""1"", ""F"": ""13"", ""HAIR"": ""3"", ""IDX"": ""136"", ""L"": ""034"", ""LINBR"": ""01"", ""N"": ""03"", ""SIDE"": ""3"", ""T"": ""05"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""2"", ""WNAGE"": ""129"", ""WNAGE_60"": ""69"", ""WOOL"": ""2""}",
50WN00841,1950176274,1950-08-15,96,6,,129,"{""ADG"": ""653"", ""BELLY"": ""07"", ""C"": ""08"", ""C4445"": ""07"", ""C5758"": ""13"", ""CADAM_25"": ""3"", ""CTBR"": ""1"", ""F"": ""13"", ""HAIR"": ""2"", ""IDX"": ""143"", ""L"": ""036"", ""LINBR"": ""00"", ""N"": ""03"", ""T"": ""04"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""4"", ""WNAGE"": ""129"", ""WNAGE_60"": ""69"", ""WOOL"": ""2""}",
50WN00842,1950176275,1950-08-15,75,1,,129,"{""ADG"": ""509"", ""BELLY"": ""09"", ""C"": ""08"", ""C4445"": ""05"", ""C5758"": ""13"", ""CADAM_25"": ""2"", ""CTBR"": ""1"", ""F"": ""09"", ""HAIR"": ""1"", ""IDX"": ""142"", ""L"": ""033"", ""LINBR"": ""00"", ""N"": ""03"", ""T"": ""05"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""4"", ""WNAGE"": ""129"", ""WNAGE_60"": ""69"", ""WOOL"": ""2""}",
50WN00843,1950176276,1950-08-15,77,3,,129,"{""ADG"": ""513"", ""BELLY"": ""07"", ""C"": ""06"", ""C4445"": ""07"", ""C5758"": ""13"", ""CADAM_25"": ""4"", ""CTBR"": ""1"", ""F"": ""13"", ""HAIR"": ""3"", ""IDX"": ""120"", ""L"": ""038"", ""LINBR"": ""01"", ""N"": ""03"", ""SIDE"": ""4"", ""T"": ""04"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""4"", ""WNAGE"": ""129"", ""WNAGE_60"": ""69"", ""WOOL"": ""2""}",
50WN00844,1950176277,1950-08-15,84,7,,129,"{""ADG"": ""572"", ""BELLY"": ""06"", ""C"": ""07"", ""C4445"": ""05"", ""C5758"": ""13"", ""CADAM_25"": ""2"", ""CTBR"": ""1"", ""F"": ""12"", ""HAIR"": ""2"", ""IDX"": ""126"", ""L"": ""027"", ""LINBR"": ""02"", ""N"": ""04"", ""SIDE"": ""1"", ""T"": ""06"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""2"", ""WNAGE"": ""129"", ""WNAGE_60"": ""69"", ""WOOL"": ""2""}",
50WN00845,1950176278,1950-08-15,85,7,,129,"{""ADG"": ""555"", ""BELLY"": ""06"", ""C"": ""06"", ""C4445"": ""07"", ""C5758"": ""13"", ""CADAM_25"": ""5"", ""CTBR"": ""1"", ""CULLFOR"": ""10"", ""F"": ""14"", ""HAIR"": ""2"", ""IDX"": ""127"", ""L"": ""044"", ""LINBR"": ""01"", ""N"": ""03"", ""T"": ""04"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""2"", ""WNAGE"": ""129"", ""WNAGE_60"": ""69"", ""WOOL"": ""2""}",
50WN00846,1950176279,1950-08-15,77,4,,129,"{""ADG"": ""512"", ""BELLY"": ""07"", ""C"": ""10"", ""C4445"": ""07"", ""C5758"": ""13"", ""CADAM_25"": ""2"", ""CTBR"": ""1"", ""F"": ""10"", ""HAIR"": ""2"", ""IDX"": ""145"", ""L"": ""034"", ""LINBR"": ""02"", ""N"": ""03"", ""T"": ""05"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""2"", ""WNAGE"": ""129"", ""WNAGE_60"": ""69"", ""WOOL"": ""2""}",
50WN00847,1950176280,1950-08-15,38,7,,129,"{""ADG"": ""240"", ""BELLY"": ""06"", ""C"": ""14"", ""C4445"": ""09"", ""C5758"": ""13"", ""CADAM_25"": ""4"", ""CTBR"": ""2"", ""CULLFOR"": ""10"", ""F"": ""13"", ""HAIR"": ""4"", ""IDX"": ""110"", ""L"": ""036"", ""LINBR"": ""00"", ""N"": ""03"", ""SIDE"": ""5"", ""T"": ""09"", ""TBR50"": ""5"", ""TBRE"": ""5"", ""TM"": ""2"", ""WNAGE"": ""129"", ""WNAGE_60"": ""69"", ""WOOL"": ""1""}",
50WN00848,1950176281,1950-08-15,54,7,,129,"{""ABN"": ""2"", ""ADG"": ""352"", ""BELLY"": ""05"", ""C"": ""13"", ""C4445"": ""07"", ""C5758"": ""13"", ""CADAM_25"": ""4"", ""CTBR"": ""2"", ""CULLFOR"": ""10"", ""F"": ""15"", ""HAIR"": ""4"", ""IDX"": ""112"", ""L"": ""034"", ""LINBR"": ""00"", ""N"": ""03"", ""SIDE"": ""5"", ""T"": ""09"", ""TBR50"": ""5"", ""TBRE"": ""5"", ""TM"": ""2"", ""WNAGE"": ""129"", ""WNAGE_60"": ""69"", ""WOOL"": ""1""}",
50WN00849,1950176282,1950-08-15,96,5,,129,"{""ADG"": ""642"", ""BELLY"": ""07"", ""C"": ""08"", ""C4445"": ""06"", ""C5758"": ""13"", ""CADAM_25"": ""4"", ""CTBR"": ""1"", ""F"": ""10"", ""HAIR"": ""2"", ""IDX"": ""156"", ""L"": ""033"", ""LINBR"": ""01"", ""N"": ""03"", ""T"": ""05"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""2"", ""WNAGE"": ""129"", ""WNAGE_60"": ""69"", ""WOOL"": ""2""}",
50WN00850,1950176283,1950-08-15,79,3,,129,"{""ADG"": ""530"", ""BELLY"": ""05"", ""C"": ""07"", ""C4445"": ""07"", ""C5758"": ""13"", ""CADAM_25"": ""2"", ""CTBR"": ""1"", ""F"": ""11"", ""HAIR"": ""3"", ""IDX"": ""135"", ""L"": ""035"", ""LINBR"": ""01"", ""N"": ""03"", ""SIDE"": ""2"", ""T"": ""05"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""2"", ""WNAGE"": ""129"", ""WNAGE_60"": ""69"", ""WOOL"": ""3""}",
50WN00851,1950176284,1950-08-15,78,7,,129,"{""ADG"": ""515"", ""BELLY"": ""08"", ""C"": ""07"", ""C4445"": ""06"", ""C5758"": ""13"", ""CADAM_25"": ""3"", ""CTBR"": ""1"", ""CULLFOR"": ""10"", ""F"": ""13"", ""HAIR"": ""2"", ""IDX"": ""122"", ""L"": ""035"", ""LINBR"": ""01"", ""N"": ""03"", ""SIDE"": ""1"", ""T"": ""05"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""2"", ""WNAGE"": ""129"", ""WNAGE_60"": ""69"", ""WOOL"": ""2""}",
50WN00852,1950176285,1950-08-15,73,7,,129,"{""ADG"": ""499"", ""BELLY"": ""08"", ""C"": ""07"", ""C4445"": ""06"", ""C5758"": ""13"", ""CADAM_25"": ""2"", ""CTBR"": ""1"", ""CULLFOR"": ""10"", ""F"": ""13"", ""HAIR"": ""1"", ""IDX"": ""117"", ""L"": ""032"", ""LINBR"": ""02"", ""N"": ""03"", ""T"": ""06"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""2"", ""WNAGE"": ""129"", ""WNAGE_60"": ""69"", ""WOOL"": ""2""}",
50WN00853,1950176286,1950-08-15,70,1,,129,"{""ADG"": ""457"", ""BELLY"": ""06"", ""C"": ""07"", ""C4445"": ""77"", ""C5758"": ""13"", ""CADAM_25"": ""3"", ""CTBR"": ""1"", ""F"": ""14"", ""HAIR"": ""2"", ""IDX"": ""101"", ""L"": ""030"", ""LINBR"": ""01"", ""N"": ""04"", ""T"": ""05"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""2"", ""WNAGE"": ""129"", ""WNAGE_60"": ""69"", ""WOOL"": ""2""}",
50WN00854,1950176287,1950-08-15,80,1,,129,"{""ADG"": ""543"", ""BELLY"": ""08"", ""C"": ""05"", ""C4445"": ""05"", ""C5758"": ""13"", ""CADAM_25"": ""3"", ""CTBR"": ""2"", ""CULLFOR"": ""40"", ""F"": ""14"", ""HAIR"": ""1"", ""IDX"": ""116"", ""L"": ""027"", ""LINBR"": ""00"", ""N"": ""03"", ""T"": ""05"", ""TBR50"": ""5"", ""TBRE"": ""5"", ""TM"": ""2"", ""WNAGE"": ""129"", ""WNAGE_60"": ""69"", ""WOOL"": ""2""}",
50WN00855,1950176288,1950-08-15,65,3,,129,"{""ADG"": ""429"", ""BELLY"": ""07"", ""C"": ""08"", ""C4445"": ""04"", ""C5758"": ""13"", ""CADAM_25"": ""3"", ""CTBR"": ""2"", ""CULLFOR"": ""57"", ""F"": ""14"", ""HAIR"": ""2"", ""IDX"": ""107"", ""L"": ""023"", ""LINBR"": ""00"", ""N"": ""03"", ""SIDE"": ""1"", ""T"": ""07"", ""TBR50"": ""5"", ""TBRE"": ""5"", ""TM"": ""2"", ""WNAGE"": ""129"", ""WNAGE_60"": ""69"", ""WOOL"": ""2""}",
50WN00856,1950176289,1950-08-15,82,1,,129,"{""ADG"": ""553"", ""BELLY"": ""07"", ""C"": ""05"", ""C4445"": ""09"", ""C5758"": ""13"", ""CADAM_25"": ""3"", ""CTBR"": ""3"", ""F"": ""08"", ""HAIR"": ""3"", ""IDX"": ""148"", ""L"": ""037"", ""LINBR"": ""00"", ""N"": ""03"", ""SIDE"": ""2"", ""T"": ""04"", ""TBR50"": ""3"", ""TBRE"": ""3"", ""TM"": ""2"", ""WNAGE"": ""129"", ""WNAGE_60"": ""69"", ""WOOL"": ""2""}",
50WN00857,1950176290,1950-08-15,68,3,,128,"{""ADG"": ""455"", ""BELLY"": ""07"", ""C"": ""10"", ""C4445"": ""07"", ""C5758"": ""14"", ""CADAM_25"": ""4"", ""CTBR"": ""1"", ""F"": ""11"", ""HAIR"": ""2"", ""IDX"": ""130"", ""L"": ""034"", ""LINBR"": ""02"", ""N"": ""03"", ""SIDE"": ""2"", ""T"": ""08"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""2"", ""WNAGE"": ""128"", ""WNAGE_60"": ""68"", ""WOOL"": ""2""}",
50WN00858,1950176291,1950-08-15,70,5,,128,"{""ADG"": ""463"", ""BELLY"": ""06"", ""C"": ""09"", ""C4445"": ""05"", ""C5758"": ""14"", ""CADAM_25"": ""2"", ""CTBR"": ""1"", ""F"": ""12"", ""HAIR"": ""2"", ""IDX"": ""121"", ""L"": ""027"", ""LINBR"": ""02"", ""N"": ""03"", ""T"": ""08"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""2"", ""WNAGE"": ""128"", ""WNAGE_60"": ""68"", ""WOOL"": ""2""}",
50WN00859,1950176292,1950-08-14,80,3,,128,"{""ADG"": ""533"", ""BELLY"": ""07"", ""C"": ""05"", ""C4445"": ""05"", ""C5758"": ""14"", ""CADAM_25"": ""4"", ""CTBR"": ""1"", ""CULLFOR"": ""57"", ""F"": ""12"", ""HAIR"": ""2"", ""IDX"": ""116"", ""L"": ""025"", ""LINBR"": ""00"", ""N"": ""03"", ""SIDE"": ""1"", ""T"": ""06"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""2"", ""WNAGE"": ""128"", ""WNAGE_60"": ""68"", ""WOOL"": ""2""}",
50WN00860,1950176293,1950-08-15,70,7,,128,"{""ADG"": ""475"", ""BELLY"": ""06"", ""C"": ""11"", ""C4445"": ""06"", ""C5758"": ""14"", ""CADAM_25"": ""2"", ""CTBR"": ""1"", ""CULLFOR"": ""10"", ""F"": ""10"", ""HAIR"": ""1"", ""IDX"": ""138"", ""L"": ""029"", ""LINBR"": ""02"", ""N"": ""03"", ""T"": ""06"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""4"", ""WNAGE"": ""128"", ""WNAGE_60"": ""68"", ""WOOL"": ""2""}",
50WN00861,1950176294,1950-08-15,89,5,,128,"{""ADG"": ""619"", ""BELLY"": ""07"", ""C"": ""06"", ""C4445"": ""08"", ""C5758"": ""14"", ""CADAM_25"": ""3"", ""CTBR"": ""1"", ""CULLFOR"": ""10"", ""F"": ""09"", ""HAIR"": ""3"", ""IDX"": ""132"", ""L"": ""034"", ""LINBR"": ""02"", ""N"": ""08"", ""SIDE"": ""3"", ""T"": ""06"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""4"", ""WNAGE"": ""128"", ""WNAGE_60"": ""68"", ""WOOL"": ""2""}",
50WN00862,1950176295,1950-08-15,72,5,,128,"{""ADG"": ""481"", ""BELLY"": ""07"", ""C"": ""10"", ""C4445"": ""07"", ""C5758"": ""14"", ""CADAM_25"": ""2"", ""CTBR"": ""1"", ""CULLFOR"": ""70"", ""F"": ""12"", ""HAIR"": ""1"", ""IDX"": ""127"", ""L"": ""030"", ""LINBR"": ""01"", ""N"": ""03"", ""SIDE"": ""1"", ""T"": ""06"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""2"", ""WNAGE"": ""128"", ""WNAGE_60"": ""68"", ""WOOL"": ""2""}",
50WN00863,1950176296,1950-08-22,79,3,,135,"{""ADG"": ""508"", ""BELLY"": ""05"", ""C"": ""07"", ""C4445"": ""05"", ""C5758"": ""07"", ""C5960"": ""00"", ""CADAM_25"": ""4"", ""CTBR"": ""3"", ""F"": ""09"", ""HAIR"": ""2"", ""IDX"": ""141"", ""L"": ""036"", ""LINBR"": ""01"", ""N"": ""03"", ""SIDE"": ""3"", ""T"": ""05"", ""TBR50"": ""4"", ""TBRE"": ""3"", ""THIGH"": ""5"", ""THSCO"": ""3"", ""TM"": ""2"", ""WNAGE"": ""135"", ""WNAGE_60"": ""75"", ""WOOL"": ""3""}",
50WN00864,1950176298,1950-08-15,61,5,,127,"{""ADG"": ""400"", ""BELLY"": ""06"", ""C"": ""10"", ""C4445"": ""06"", ""C5758"": ""15"", ""CADAM_25"": ""2"", ""CTBR"": ""1"", ""F"": ""14"", ""HAIR"": ""2"", ""IDX"": ""114"", ""L"": ""040"", ""LINBR"": ""01"", ""N"": ""03"", ""SIDE"": ""3"", ""T"": ""07"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""2"", ""WNAGE"": ""127"", ""WNAGE_60"": ""67"", ""WOOL"": ""2""}",
50WN00865,1950176299,1950-08-15,85,7,,127,"{""ADG"": ""587"", ""BELLY"": ""06"", ""C"": ""08"", ""C4445"": ""05"", ""C5758"": ""15"", ""CADAM_25"": ""4"", ""CTBR"": ""1"", ""F"": ""08"", ""HAIR"": ""2"", ""IDX"": ""155"", ""L"": ""033"", ""LINBR"": ""02"", ""N"": ""03"", ""T"": ""04"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""2"", ""WNAGE"": ""127"", ""WNAGE_60"": ""67"", ""WOOL"": ""2""}",
50WN00866,1950176300,1950-08-15,75,3,,127,"{""ADG"": ""498"", ""BELLY"": ""06"", ""C"": ""07"", ""C4445"": ""06"", ""C5758"": ""15"", ""CADAM_25"": ""3"", ""CTBR"": ""1"", ""F"": ""11"", ""HAIR"": ""1"", ""IDX"": ""127"", ""L"": ""032"", ""LINBR"": ""01"", ""N"": ""03"", ""SIDE"": ""2"", ""T"": ""05"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""2"", ""WNAGE"": ""127"", ""WNAGE_60"": ""67"", ""WOOL"": ""2""}",
50WN00867,1950176301,1950-08-15,76,7,,127,"{""ADG"": ""532"", ""BELLY"": ""06"", ""C"": ""08"", ""C4445"": ""07"", ""C5758"": ""15"", ""CADAM_25"": ""2"", ""CTBR"": ""1"", ""F"": ""08"", ""HAIR"": ""2"", ""IDX"": ""147"", ""L"": ""030"", ""LINBR"": ""04"", ""N"": ""03"", ""T"": ""05"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""2"", ""WNAGE"": ""127"", ""WNAGE_60"": ""67"", ""WOOL"": ""2""}",
50WN00868,1950176302,1950-08-15,77,4,,127,"{""ADG"": ""513"", ""BELLY"": ""06"", ""C"": ""11"", ""C4445"": ""10"", ""C5758"": ""15"", ""CADAM_25"": ""2"", ""CTBR"": ""1"", ""F"": ""11"", ""HAIR"": ""2"", ""IDX"": ""141"", ""L"": ""028"", ""LINBR"": ""09"", ""N"": ""03"", ""T"": ""05"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""2"", ""WNAGE"": ""127"", ""WNAGE_60"": ""67"", ""WOOL"": ""2""}",
50WN00869,1950176303,1950-08-15,76,7,,127,"{""ADG"": ""535"", ""BELLY"": ""05"", ""C"": ""10"", ""C4445"": ""06"", ""C5758"": ""15"", ""CADAM_25"": ""2"", ""CTBR"": ""1"", ""CULLFOR"": ""10"", ""F"": ""12"", ""HAIR"": ""2"", ""IDX"": ""134"", ""L"": ""033"", ""LINBR"": ""01"", ""N"": ""03"", ""T"": ""05"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""2"", ""WNAGE"": ""127"", ""WNAGE_60"": ""67"", ""WOOL"": ""2""}",
50WN00870,1950176304,1950-08-15,79,5,,127,"{""ADG"": ""539"", ""BELLY"": ""07"", ""C"": ""07"", ""C4445"": ""06"", ""C5758"": ""15"", ""CADAM_25"": ""3"", ""CTBR"": ""1"", ""F"": ""11"", ""HAIR"": ""2"", ""IDX"": ""132"", ""L"": ""033"", ""LINBR"": ""02"", ""N"": ""03"", ""T"": ""04"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""2"", ""WNAGE"": ""127"", ""WNAGE_60"": ""67"", ""WOOL"": ""2""}",
50WN00871,1950176305,1950-08-15,87,3,,127,"{""ADG"": ""597"", ""BELLY"": ""05"", ""C"": ""06"", ""C4445"": ""06"", ""C5758"": ""15"", ""CADAM_25"": ""3"", ""CTBR"": ""1"", ""F"": ""09"", ""HAIR"": ""2"", ""IDX"": ""149"", ""L"": ""034"", ""LINBR"": ""04"", ""N"": ""03"", ""SIDE"": ""2"", ""T"": ""05"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""2"", ""WNAGE"": ""127"", ""WNAGE_60"": ""67"", ""WOOL"": ""2""}",
50WN00872,1950176306,1950-08-15,80,7,,127,"{""ADG"": ""551"", ""BELLY"": ""07"", ""C"": ""07"", ""C4445"": ""07"", ""C5758"": ""15"", ""CADAM_25"": ""2"", ""CTBR"": ""1"", ""CULLFOR"": ""10"", ""F"": ""11"", ""HAIR"": ""2"", ""IDX"": ""134"", ""L"": ""031"", ""LINBR"": ""02"", ""N"": ""03"", ""T"": ""05"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""2"", ""WNAGE"": ""127"", ""WNAGE_60"": ""67"", ""WOOL"": ""2""}",
