UID,YR,SEX,LAMB,LB1,DATE,BRWT,SIRE,SB1,DAM,DB1,INBL,TB,ADAM,CLR,MILK,JAW,LINE,PEN,CDNO,DISP,DAYDIS,ABNL,ABNE,FONO,FOBR,FOPU,ABLMB,DBRD,X1,DRY,DEAD,X2,LBRD,ABEWE,LNDAM,TM,INBD,SPEC,WNWT,CODE,X3,DAYBN,SBRD,Y1,Y2,Y3,Y4,Y5,DATEBN,YRDAM,YRSIRE,STM
53LA01900,53,2,7448,4,420,10.0,6462,4,4769,4,12,5,4,1,4,1,11,112,1,,0,,,,,,,40,,,,,40,,11,1,07,,81,,,110,40,1,1,1,1,10,1953-04-20,49,51,02
53LA01901,53,1,8011,4,503,10.2,5934,4,4770,4,15,8,4,1,4,1,09,092,1,7,230,,,,,,,40,,,,,40,,09,1,03,,,,,123,40,1,1,2,1,0,1953-05-03,49,51,02
53LA01902,53,1,8012,4,503,10.8,5934,4,4770,4,15,8,4,1,4,1,09,092,2,,0,,,,,,,40,,,,,40,,09,1,03,,76,,,123,40,1,1,2,1,10,1953-05-03,49,51,02
53LA01903,53,2,7781,4,427,9.6,5934,4,4782,4,15,8,4,1,3,1,09,092,1,,0,,,,,,,40,,,,,40,,09,1,01,,70,,,117,40,1,1,2,1,10,1953-04-27,49,51,02
53LA01904,53,2,7782,4,427,7.8,5934,4,4782,4,15,8,4,1,3,1,09,092,2,,0,,,,,,,40,,,,,40,,09,1,01,,59,,,117,40,1,1,2,1,10,1953-04-27,49,51,02
53LA01905,53,2,7725,4,425,10.0,5934,4,4783,4,35,5,4,1,5,1,09,092,1,7,230,,,,,,,40,,,,,40,,09,1,03,,,,,115,40,1,1,1,1,0,1953-04-25,49,51,02
53LA01906,53,1,7417,4,420,14.0,6647,4,4798,4,18,5,4,1,4,1,03,032,1,,0,,,,,,,40,,,,,40,,03,1,19,,84,,,110,40,1,1,1,1,10,1953-04-20,49,51,02
53LA01907,53,2,7591,4,423,8.8,1744,5,4800,4,2,8,4,1,4,1,10,102,1,,0,,,,,,,40,,,,,40,,10,1,00,,69,,,113,48,1,1,2,1,10,1953-04-23,49,51,02
53LA01908,53,1,7592,4,423,10.6,1744,5,4800,4,2,8,4,1,4,1,10,102,2,,0,,,,,,,40,,,,,40,,10,1,00,,76,,,113,48,1,1,2,1,10,1953-04-23,49,51,02
53LA01909,53,1,7313,4,417,7.8,6647,4,4801,4,13,8,4,1,4,2,03,032,1,,0,,,,,,,40,,,,,40,,03,1,09,,65,,,107,40,1,1,2,1,10,1953-04-17,49,51,02
53LA01910,53,1,7314,4,417,10.0,6647,4,4801,4,13,8,4,1,4,2,03,032,2,,0,,,,,,,40,,,,,40,,03,1,09,,71,,,107,40,1,1,2,1,10,1953-04-17,49,51,02
53LA01911,53,2,7174,4,407,10.6,6002,4,4803,4,,5,4,1,5,1,62,091,1,,0,,,,,,,40,,,,,40,,61,5,,,96,17,,97,40,1,1,1,1,10,1953-04-07,49,51,02
53LA01912,53,2,7367,4,419,10.2,5698,4,4813,4,,5,4,1,4,1,73,067,1,,0,,,,,,,40,,,,,40,,61,9,,,76,16,,109,40,1,1,1,1,10,1953-04-19,49,50,02
53LA01913,53,2,7562,4,422,10.8,5807,4,4815,4,,8,4,1,3,1,73,177,1,7,230,,,,,,,40,,,,,40,,61,9,,,,18,,112,40,1,1,2,1,0,1953-04-22,49,50,02
53LA01914,53,2,7563,4,422,11.0,5807,4,4815,4,,8,4,1,3,1,73,177,2,,0,,,8405,13,-,,40,,,,,40,,61,9,,,91,18,,112,40,1,1,2,1,10,1953-04-22,49,50,02
53LA01915,53,2,7206,4,410,12.0,5959,4,4828,4,,5,4,1,4,1,62,041,1,,0,,,,,,,40,,,,,40,,61,5,,,96,16,,100,40,1,1,1,1,10,1953-04-10,49,51,02
53LA01916,53,2,7999,4,503,12.0,5963,4,4829,4,,5,4,1,5,1,73,157,1,,0,,,,,,,40,,,,,40,,61,9,,,75,18,,123,40,1,1,1,1,10,1953-05-03,49,51,02
53LA01917,53,1,7739,4,426,9.0,5860,4,4869,4,,8,4,1,4,1,73,017,1,,0,,,,,,,40,,,,,40,,61,9,,,74,16,,116,40,1,1,2,1,10,1953-04-26,49,51,02
53LA01918,53,2,7740,4,426,10.4,5860,4,4869,4,,8,4,1,4,1,73,017,2,,0,,,,,,,40,,,,,40,,61,9,,,67,16,,116,40,1,1,2,1,10,1953-04-26,49,51,02
53LA01919,53,1,7925,4,430,8.4,6537,4,4879,4,6,8,4,1,3,1,12,122,1,,0,,,,,,,40,,,,,40,,12,1,14,,67,,,120,40,1,1,2,1,10,1953-04-30,49,51,02
53LA01920,53,2,7926,4,430,8.6,6537,4,4879,4,6,8,4,1,3,1,12,122,2,,0,,,,,,,40,,,,,40,,12,1,14,,65,,,120,40,1,1,2,1,10,1953-04-30,49,51,02
53LA01921,53,1,7776,4,426,9.4,5460,4,4882,4,12,8,4,1,4,1,16,162,1,,0,,,,,,,40,,,,,40,,16,1,09,,95,,,116,40,1,1,2,1,10,1953-04-26,49,50,02
53LA01922,53,1,7777,4,426,9.2,5460,4,4882,4,12,8,4,1,4,1,16,162,2,7,230,,,,,,,40,,,,11,40,,16,1,09,,,,,116,40,1,1,2,1,0,1953-04-26,49,50,02
53LA01923,53,1,7975,4,501,13.4,6462,4,4888,4,15,5,4,1,4,1,11,112,1,,0,,,,,,,40,,,,,40,,11,1,20,,78,,,121,40,1,1,1,1,10,1953-05-01,49,51,02
53LA01924,53,1,7243,4,413,12.2,5853,4,4897,4,,8,4,1,4,2,62,071,1,,0,,,,,,,40,,,,,40,,61,5,,,60,17,,103,40,1,1,2,1,10,1953-04-13,49,51,02
53LA01925,53,1,7244,4,413,12.0,5853,4,4897,4,,8,4,1,4,1,62,071,2,,0,,,,,,,40,,,,,40,,61,5,,,90,17,,103,40,1,1,2,1,10,1953-04-13,49,51,02
53LA01926,53,1,7933,4,430,10.6,5807,4,4901,4,2,8,4,1,4,1,17,172,1,,0,,,,,,,40,,,,,40,,17,1,09,,71,,,120,40,1,1,2,1,10,1953-04-30,49,50,02
53LA01927,53,2,7934,4,430,8.0,5807,4,4901,4,2,8,4,1,4,1,17,172,2,,0,,,,,,,40,,,,,40,,17,1,09,,59,,,120,40,1,1,2,1,10,1953-04-30,49,50,02
53LA01928,53,1,7520,4,422,10.6,6149,4,4924,4,,8,4,1,4,1,73,147,1,,0,,,,,,,40,,,,,40,,61,9,,,80,18,,112,40,1,1,2,1,10,1953-04-22,49,51,02
53LA01929,53,2,7521,4,422,10.8,6149,4,4924,4,,8,4,1,4,1,73,147,2,,0,,,,,,,40,,,,,40,,61,9,,,71,18,,112,40,1,1,2,1,10,1953-04-22,49,51,02
53LA01930,53,2,7961,4,501,13.2,6537,4,4927,4,6,5,4,1,4,1,12,122,1,,0,,,,,,,40,,,,,40,,12,1,16,,86,,,121,40,1,1,1,1,10,1953-05-01,49,51,02
53LA01931,53,,,,415,0.0,6482,4,4928,4,30,,4,,,,07,072,1,,0,,,,,,,40,,-,,,40,,07,1,35,,,,,105,40,1,0,0,0,0,1953-04-15,49,51,02
53LA01932,53,2,7350,4,418,9.0,6028,4,4937,4,,5,4,1,4,4,62,051,1,,0,,,,,,,40,,,,,40,,61,5,,,61,16,,108,40,1,1,1,1,10,1953-04-18,49,51,02
53LA01933,53,1,7699,4,425,9.8,6399,4,4940,4,28,8,4,1,4,1,04,042,1,,0,,,,,,,40,,,,,40,,04,1,16,,51,,,115,40,1,1,2,1,10,1953-04-25,49,51,02
53LA01934,53,2,7700,4,425,9.8,6399,4,4940,4,28,8,4,1,4,1,04,042,2,,0,,,,,,,40,,,,,40,,04,1,16,,66,,,115,40,1,1,2,1,10,1953-04-25,49,51,02
53LA01935,53,2,8064,4,511,11.0,5460,4,4941,4,11,5,4,1,4,1,16,162,1,,0,,,,,,,40,,,,,40,,16,1,10,,73,,,131,40,1,1,1,1,10,1953-05-11,49,50,02
53LA01936,53,2,7980,4,502,11.0,6157,4,4952,4,15,5,4,1,5,1,08,082,1,,0,,,,,,,40,,,,,40,,08,1,10,,80,,,122,40,1,1,1,1,10,1953-05-02,49,51,02
53LA01937,53,2,7966,4,501,9.4,6013,4,4961,4,,8,4,1,4,1,73,027,1,,0,,,,,,,40,,,,,40,,61,9,,,46,16,,121,40,1,1,2,1,10,1953-05-01,49,51,02
53LA01938,53,2,7967,4,501,10.8,6013,4,4961,4,,8,4,1,4,1,73,027,2,,0,,,,,,,40,,,,,40,,61,9,,,67,16,,121,40,1,1,2,1,10,1953-05-01,49,51,02
53LA01939,53,2,7757,4,426,9.8,6149,4,4969,4,16,8,4,1,4,1,14,142,1,,0,,,,,,,40,,,,,40,,14,1,08,,62,,,116,40,1,1,2,1,10,1953-04-26,49,51,02
53LA01940,53,1,7758,4,426,11.2,6149,4,4969,4,16,8,4,1,4,1,14,142,2,,0,1,,,,,03,40,,,,,40,,14,1,08,,82,,,116,40,1,1,2,1,10,1953-04-26,49,51,02
53LA01941,53,2,7698,4,425,8.4,5359,4,4975,4,3,5,4,1,4,1,18,182,1,,0,,,,,,,40,,,,11,40,,18,1,02,,78,,,115,40,1,1,1,1,10,1953-04-25,49,50,02
53LA01942,53,2,7127,4,403,13.6,5460,4,4980,4,,5,4,1,4,1,62,061,1,,0,,,,,,,40,,,,11,40,,61,5,,,98,16,,93,40,1,1,1,1,10,1953-04-03,49,50,02
53LA01943,53,2,7218,4,411,11.0,5845,4,4991,4,,5,4,1,4,1,62,031,1,,0,,,,,,,40,,,,,40,,61,5,,,81,16,,101,40,1,1,1,1,10,1953-04-11,49,51,02
53LA01944,53,1,7749,4,426,9.6,5860,4,4993,4,23,5,4,3,4,1,01,012,1,,0,1,,,,,03,40,,,,,40,,01,1,21,,92,,,116,40,1,1,1,1,10,1953-04-26,49,51,02
53LA01945,53,2,8074,4,509,11.8,5963,4,5000,4,10,5,4,1,4,1,15,152,1,,0,,,,,,,40,,,,,40,,15,1,02,,76,,,129,40,1,1,1,1,10,1953-05-09,49,51,02
53LA01946,53,2,7677,4,424,8.6,5807,4,5019,4,2,8,4,1,2,1,17,172,1,,0,,,,,,,40,,,,,40,,17,1,03,,65,,,114,40,1,1,2,1,10,1953-04-24,49,50,02
53LA01947,53,2,7678,4,424,7.0,5807,4,5019,4,2,8,4,1,2,1,17,172,2,2,115,,,,,,,40,,,,,40,,17,1,03,,,,,114,40,1,1,2,1,0,1953-04-24,49,50,02
53LA01948,53,2,7574,4,422,13.0,5807,4,5030,4,2,5,4,1,4,1,17,172,1,,0,,,,,,,40,,,,,40,,17,1,02,,89,,,112,40,1,1,1,1,10,1953-04-22,49,50,02
53LA01949,53,1,8002,4,503,9.0,5963,4,5032,4,10,7,4,1,5,1,15,152,1,,0,,,,,,,40,,,,,40,,15,1,02,,78,,,123,40,1,1,2,1,10,1953-05-03,49,51,02
53LA01950,53,2,,,503,10.0,5963,4,5032,4,10,7,4,1,5,1,15,152,2,1,0,,,,,,,40,,,,,40,,15,1,02,,,,,123,40,1,1,2,0,0,1953-05-03,49,51,02
53LA01951,53,1,7295,4,417,10.8,5460,4,5041,4,10,8,4,1,4,1,16,162,1,,0,,,,,,,40,,,,11,40,,16,1,07,,76,,,107,40,1,1,2,1,10,1953-04-17,49,50,02
53LA01952,53,1,7296,4,417,8.2,5460,4,5041,4,10,8,4,1,4,1,16,162,2,,0,,,,,,,40,,,,11,40,,16,1,07,,58,,,107,40,1,1,2,1,10,1953-04-17,49,50,02
53LA01953,53,1,7651,4,424,9.2,5934,4,5052,4,18,8,4,1,4,1,09,092,1,,0,,,,,,,40,,,,,40,,09,1,03,,67,,,114,40,1,1,2,1,10,1953-04-24,49,51,02
53LA01954,53,2,7652,4,424,11.4,5934,4,5052,4,18,8,4,1,4,1,09,092,2,,0,,,,,,,40,,,,,40,,09,1,03,,82,,,114,40,1,1,2,1,10,1953-04-24,49,51,02
53LA01955,53,1,7621,4,423,11.4,5460,4,5057,4,16,5,4,1,4,1,16,162,1,,0,,,,,,,40,,,,,40,,16,1,16,,93,,,113,40,1,1,1,1,10,1953-04-23,49,50,02
53LA01956,53,2,7769,4,426,8.4,6399,4,5077,4,16,5,3,1,4,1,04,042,1,,0,,,,,,,40,,,,,40,,04,1,09,,62,,,116,40,1,1,1,1,10,1953-04-26,50,51,02
53LA01957,53,2,7528,4,422,9.0,6149,4,5079,4,,8,3,1,5,1,73,147,1,,0,,,,,,,40,,,,,40,,61,9,00,,46,18,,112,40,1,1,2,1,10,1953-04-22,50,51,02
53LA01958,53,1,7529,4,422,10.0,6149,4,5079,4,,8,3,1,5,1,73,147,2,,0,,,,,,,40,,,,,40,,61,9,00,,64,18,,112,40,1,1,2,1,10,1953-04-22,50,51,02
53LA01959,53,2,7364,4,418,8.8,5460,4,5080,4,21,5,3,1,5,1,16,162,1,,0,,,,,,,40,,,,,40,,16,1,06,,64,,,108,40,1,1,1,1,10,1953-04-18,50,50,02
53LA01960,53,,,,523,0.0,5460,4,5090,4,,,3,,,,62,061,1,,0,,,,,,,40,,-,,,40,,61,5,00,1,,16,,143,40,1,0,0,0,0,1953-05-23,50,50,02
53LA01961,53,2,1026,8,523,10.6,0000,6,5090,4,,5,3,1,4,1,00,061,1,6,0,,,,,,,40,,,,,68,,62,0,00,2,,05,,143,60,1,1,1,1,0,1953-05-23,50,51,05
53LA01962,53,1,7617,4,423,14.8,1744,5,5097,4,4,5,3,1,4,2,10,102,1,,0,,,,,,,40,,,,,40,,10,1,01,,100,,,113,48,1,1,1,1,10,1953-04-23,50,51,02
53LA01963,53,1,7914,4,430,9.6,5460,4,5098,4,24,8,3,1,4,1,16,162,1,,0,,,,,,,40,,,,,40,,16,1,10,,68,,,120,40,1,1,2,1,10,1953-04-30,50,50,02
53LA01964,53,2,7915,4,430,9.8,5460,4,5098,4,24,8,3,1,4,1,16,162,2,2,132,2,,5100,40,-,16,40,,,,11,40,,16,1,10,,,,,120,40,1,1,2,1,0,1953-04-30,50,50,02
53LA01965,53,1,,,501,3.0,6143,4,5100,4,10,1,3,1,3,1,13,132,1,1,0,,,7915,40,+,,40,,,,,40,,13,1,09,,,,,121,40,1,1,1,0,0,1953-05-01,50,51,02
53LA01966,53,1,7119,4,402,11.0,5853,4,5109,4,,5,3,1,3,2,62,071,1,,0,,,,,,,40,,,,,40,,61,5,00,,86,17,,92,40,1,1,1,1,10,1953-04-02,50,51,02
53LA01967,53,2,7115,4,402,7.0,6028,4,5110,4,,8,3,1,4,1,62,051,1,6,0,,,,,,,40,,,,,40,,61,5,00,,,16,,92,40,1,1,2,1,0,1953-04-02,50,51,02
53LA01968,53,2,7116,4,402,8.4,6028,4,5110,4,,8,3,1,4,1,62,051,2,,0,,,,,,,40,,,,,40,,61,5,00,,71,16,,92,40,1,1,2,1,10,1953-04-02,50,51,02
53LA01969,53,2,7619,4,423,10.4,6647,4,5111,4,18,5,3,1,4,1,03,032,1,,0,,,,,,,40,,,,,40,,03,1,25,,75,,,113,40,1,1,1,1,10,1953-04-23,50,51,02
53LA01970,53,1,7603,4,423,9.6,5698,4,5113,4,23,5,3,1,4,1,06,062,1,,0,,,,,,,40,,,,,40,,06,1,13,,75,,,113,40,1,1,1,1,10,1953-04-23,50,50,02
53LA01971,53,,,,415,0.0,6482,4,5117,4,18,,3,,,,07,072,1,,0,,,,,,,40,,-,,,40,,07,1,10,,,,,105,40,1,0,0,0,0,1953-04-15,50,51,02
53LA01972,53,2,7416,4,420,12.0,5950,4,5122,4,,5,3,1,4,1,73,057,1,,0,,,,,,,40,,,,,40,,61,9,00,,83,16,,110,40,1,1,1,1,10,1953-04-20,50,51,02
53LA01973,53,1,7286,4,416,10.0,6372,4,5123,4,,5,3,1,4,1,62,161,1,,0,,,,,,,40,,,,,40,,61,5,00,,82,18,,106,40,1,1,1,1,10,1953-04-16,50,51,02
53LA01974,53,,,,415,0.0,6157,4,5128,4,16,0,3,,0,,08,082,1,0,0,,,,,,,40,,,,,40,,08,1,13,,,,,105,40,1,1,1,0,0,1953-04-15,50,51,02
53LA01975,53,2,7112,4,402,7.8,5845,4,5129,4,,8,3,1,3,1,62,031,1,,0,,,,,,,40,,,,,40,,61,5,00,,90,16,,92,40,1,1,2,1,10,1953-04-02,50,51,02
53LA01976,53,2,7113,4,402,6.6,5845,4,5129,4,,8,3,1,3,1,62,031,2,6,0,,,,,,,40,,,,,40,,61,5,00,,,16,,92,40,1,1,2,1,0,1953-04-02,50,51,02
53LA01977,53,1,7891,4,429,6.8,5934,4,5136,4,2,5,3,1,2,1,09,092,1,,0,,,,,,,40,,,,,40,,09,1,03,,78,,,119,40,1,1,1,1,10,1953-04-29,50,51,02
53LA01978,53,1,7500,4,421,9.8,5950,4,5145,4,16,5,3,1,4,1,05,052,1,,0,,,,,,,40,,,,,40,,05,1,16,,55,,,111,40,1,1,1,1,10,1953-04-21,50,51,02
53LA01979,53,1,8008,4,503,14.2,6462,4,5149,4,9,5,3,1,4,1,11,112,1,,0,2,,,,,16,40,,,,,40,,11,1,04,,68,,,123,40,1,1,1,1,10,1953-05-03,50,51,02
53LA01980,53,,,,510,0.0,6482,4,5153,4,18,,3,,,,07,072,1,,0,,,,,,,40,,-,,,40,,07,1,10,,,,,130,40,1,0,0,0,0,1953-05-10,50,51,02
53LA01981,53,2,7900,4,429,11.0,6157,4,5155,4,18,5,3,1,4,1,08,082,1,7,230,,,7442,60,-,,40,,,,,40,,08,1,22,,,,,119,40,1,1,1,1,0,1953-04-29,50,51,02
53LA01982,53,1,7397,4,419,10.4,6143,4,5156,4,23,8,3,1,4,1,13,132,1,,0,,,,,,,40,,,,,40,,13,1,08,,58,,,109,40,1,1,2,1,10,1953-04-19,50,51,02
53LA01983,53,1,7398,4,419,8.8,6143,4,5156,4,23,8,3,1,4,1,13,132,2,7,230,,,,,,,40,,,,,40,,13,1,08,,,,,109,40,1,1,2,1,0,1953-04-19,50,51,02
53LA01984,53,2,8070,4,513,8.6,6537,4,5165,4,6,8,3,1,4,1,12,122,1,,0,,,,,,,40,,,,,40,,12,1,02,,59,,,133,40,1,1,2,1,10,1953-05-13,50,51,02
53LA01985,53,1,8071,4,513,8.4,6537,4,5165,4,6,8,3,1,4,1,12,122,2,,0,,,,,,,40,,,,,40,,12,1,02,,69,,,133,40,1,1,2,1,10,1953-05-13,50,51,02
53LA01986,53,,,,510,0.0,6482,4,5183,4,19,,3,,,,07,072,1,,0,,,,,,,40,,-,,,40,,07,1,13,,,,,130,40,1,0,0,0,0,1953-05-10,50,51,02
53LA01987,53,2,7395,4,419,9.4,1744,5,5186,4,1,8,3,1,4,1,10,102,1,,0,,,,,,,40,,,,,40,,10,1,01,,66,,,109,48,1,1,2,1,10,1953-04-19,50,51,02
53LA01988,53,2,7396,4,419,10.4,1744,5,5186,4,1,8,3,1,4,1,10,102,2,,0,,,,,,,40,,,,,40,,10,1,01,,86,,,109,48,1,1,2,1,10,1953-04-19,50,51,02
53LA01989,53,2,7277,4,416,7.6,6013,4,5191,4,,8,3,1,4,5,73,027,1,,0,,,,,,,40,,,,,40,,61,9,00,,61,16,,106,40,1,1,2,1,10,1953-04-16,50,51,02
53LA01990,53,2,7278,4,416,9.0,6013,4,5191,4,,8,3,1,4,1,73,027,2,,0,,,,,,,40,,,,,40,,61,9,00,,57,16,,106,40,1,1,2,1,10,1953-04-16,50,51,02
53LA01991,53,1,7639,4,423,11.4,6149,4,5194,4,14,5,3,1,4,1,14,142,1,,0,,,,,,,40,,,,,40,,14,1,09,,95,,,113,40,1,1,1,1,10,1953-04-23,50,51,02
53LA01992,53,1,7696,4,425,10.0,6647,4,5199,4,15,5,3,1,4,1,03,032,1,,0,,80,,,,,40,,,,,40,,03,1,27,,89,,,115,40,1,1,1,1,10,1953-04-25,50,51,02
53LA01993,53,2,7191,4,409,10.6,6323,4,5200,4,,8,3,1,4,1,62,111,1,,0,,,,,,,40,,,,,40,,61,5,00,,82,17,,99,40,1,1,2,1,10,1953-04-09,50,51,02
53LA01994,53,1,7192,4,409,9.8,6323,4,5200,4,,8,3,1,4,1,62,111,2,,0,,,,,,,40,,,,,40,,61,5,00,,71,17,,99,40,1,1,2,1,10,1953-04-09,50,51,02
53LA01995,53,1,7580,4,423,8.0,5950,4,5202,4,18,8,3,1,4,1,05,052,1,,0,,,,,,,40,,,,,40,,05,1,17,,86,,,113,40,1,1,2,1,10,1953-04-23,50,51,02
53LA01996,53,1,7581,4,423,7.8,5950,4,5202,4,18,8,3,1,4,1,05,052,2,7,230,,,,,,,40,,,,,40,,05,1,17,,,,,113,40,1,1,2,1,0,1953-04-23,50,51,02
53LA01997,53,,,,510,0.0,6482,4,5206,4,32,,3,,,,07,072,1,,0,,,,,,,40,,-,,,40,,07,1,19,,,,,130,40,1,0,0,0,0,1953-05-10,50,51,02
53LA01998,53,,,,407,0.0,6537,4,5208,4,7,,3,,,,12,122,1,,0,,,,,,,40,,,6,,40,,12,1,18,,,,,97,40,0,0,0,0,0,1953-04-07,50,51,02
53LA01999,53,1,7199,4,409,10.6,5971,4,5212,4,,5,3,1,4,1,62,081,1,,0,,,,,,,40,,,,,40,,61,5,00,,96,17,,99,40,1,1,1,1,10,1953-04-09,50,51,02
53LA02000,53,,,,415,0.0,6482,4,5221,4,,,3,,,,73,077,1,,0,,,,,,,40,,-,,,40,,61,9,00,,,17,,105,40,1,0,0,0,0,1953-04-15,50,51,02
53LA02001,53,1,7486,4,421,10.2,1744,5,5222,4,,8,3,1,4,1,73,107,1,7,230,,,,,,,40,,,,,40,,61,9,00,,,17,,111,48,1,1,2,1,0,1953-04-21,50,51,02
53LA02002,53,1,7487,4,421,10.0,1744,5,5222,4,,8,3,1,4,1,73,107,2,,0,,,,,,,40,,,,,40,,61,9,00,,55,17,,111,48,1,1,2,1,10,1953-04-21,50,51,02
53LA02003,53,1,7248,4,413,10.8,5834,4,5227,4,,5,3,1,4,1,62,021,1,,0,,,,,,,40,,,,,40,,61,5,00,,90,16,,103,40,1,1,1,1,10,1953-04-13,50,51,02
53LA02004,53,1,7510,4,422,10.0,5698,4,5229,4,,8,3,1,4,1,73,067,1,7,230,,,,,,,40,,,,,40,,61,9,00,,,16,,112,40,1,1,2,1,0,1953-04-22,50,50,02
53LA02005,53,2,7511,4,422,8.8,5698,4,5229,4,,8,3,1,4,1,73,067,2,6,0,,,,,,,40,,,,,40,,61,9,00,,,16,,112,40,1,1,2,1,0,1953-04-22,50,50,02
53LA02006,53,1,,,413,0.0,6013,4,5230,4,27,1,3,1,4,1,02,022,1,1,0,,,1209,14,+,,40,,,,,40,,02,1,20,,,,,103,40,1,1,1,0,0,1953-04-13,50,51,02
53LA02007,53,1,7386,4,419,12.8,5860,4,5231,4,,5,3,1,4,1,73,017,1,,0,,,,,,,40,,,,,40,,61,9,05,,115,16,,109,40,1,1,1,1,10,1953-04-19,50,51,02
53LA02008,53,1,7943,4,430,12.0,6537,4,5235,4,7,5,3,3,4,1,12,122,1,,0,,,,,,,40,,,,,40,,12,1,13,,86,,,120,40,1,1,1,1,10,1953-04-30,50,51,02
53LA02009,53,1,7233,4,412,10.4,6002,4,5238,4,,5,3,1,4,1,62,091,1,,0,,,,,,,40,,,,,40,,61,5,00,,80,17,,102,40,1,1,1,1,10,1953-04-12,50,51,02
53LA02010,53,1,7792,4,427,12.4,1744,5,5239,4,2,5,3,1,4,1,10,102,1,,0,,,,,,,40,,,,,40,,10,1,02,,87,,,117,48,1,1,1,1,10,1953-04-27,50,51,02
53LA02011,53,1,7547,4,422,9.6,6143,4,5245,4,,8,3,1,4,1,73,137,1,,0,,,,,,,40,,,,,40,,61,9,00,,68,18,,112,40,1,1,2,1,10,1953-04-22,50,51,02
53LA02012,53,2,7548,4,422,9.2,6143,4,5245,4,,8,3,1,4,1,73,137,2,,0,,,,,,,40,,,,,40,,61,9,00,,75,18,,112,40,1,1,2,1,10,1953-04-22,50,51,02
53LA02013,53,2,7505,4,421,9.0,5934,4,5253,4,2,8,3,1,4,1,09,092,1,,0,,,,,,,40,,,,,40,,09,1,09,,62,,,111,40,1,1,2,1,10,1953-04-21,50,51,02
53LA02014,53,2,7506,4,421,9.6,5934,4,5253,4,2,8,3,1,4,1,09,092,2,,0,,,,,,,40,,,,,40,,09,1,09,,68,,,111,40,1,1,2,1,10,1953-04-21,50,51,02
53LA02015,53,1,8078,4,518,11.6,6482,4,5260,4,22,5,3,1,4,1,07,072,1,,0,,,,,,,40,,,,,40,,07,1,26,,71,,,138,40,1,1,1,1,10,1953-05-18,50,51,02
53LA02016,53,2,7274,4,416,11.8,1771,5,5262,4,,5,3,1,5,1,62,181,1,,0,,,,,,,40,,,,,40,,61,5,00,,78,18,,106,48,1,1,1,1,10,1953-04-16,50,51,02
53LA02017,53,2,,,413,8.0,5860,4,5271,4,27,1,3,,5,,01,012,1,1,0,,,7350,17,+,,40,,,,,40,,01,1,26,,,,,103,40,1,1,1,0,0,1953-04-13,50,51,02
53LA02018,53,2,7785,4,427,8.8,6013,4,5274,4,24,5,3,1,3,1,02,022,1,,0,,,,,,,40,,,,,40,,02,1,16,,45,,,117,40,1,1,1,1,10,1953-04-27,50,51,02
53LA02019,53,1,7692,4,425,13.2,6157,4,5280,4,18,5,3,1,4,1,08,082,1,6,117,,,7679,40,+,,40,,,,,40,,08,1,14,,,,,115,40,1,1,1,1,0,1953-04-25,50,51,02
53LA02020,53,2,7555,4,422,9.6,6149,4,5282,4,18,5,3,1,4,1,14,142,1,,0,,,,,,,40,,,,,40,,14,1,15,,75,,,112,40,1,1,1,1,10,1953-04-22,50,51,02
53LA02021,53,2,7307,4,417,10.8,6647,4,5287,4,14,5,3,1,3,1,03,032,1,,0,,,,,,,40,,,,,40,,03,1,22,,72,,,107,40,1,1,1,1,10,1953-04-17,50,51,02
53LA02022,53,2,,,402,0.0,6410,4,5288,4,,4,3,,2,,62,171,1,1,0,,,,,,,40,,,,,40,,61,5,00,,,18,,92,40,1,1,2,0,0,1953-04-02,50,51,02
53LA02023,53,1,,,402,0.0,6410,4,5288,4,,4,3,,2,,62,171,2,1,0,,,,,,,40,,,,,40,,61,5,00,,,18,,92,40,1,1,2,0,0,1953-04-02,50,51,02
53LA02024,53,2,7378,4,419,8.6,5460,4,5289,4,,8,3,1,4,2,73,167,1,,0,,,,,,,40,,,,,40,,61,9,00,,63,18,,109,40,1,1,2,1,10,1953-04-19,50,50,02
53LA02025,53,1,7379,4,419,9.8,5460,4,5289,4,,8,3,1,4,1,73,167,2,,0,,,,,,,40,,,,,40,,61,9,00,,69,18,,109,40,1,1,2,1,10,1953-04-19,50,50,02
53LA02026,53,1,7522,4,422,15.0,6143,4,5308,4,9,5,3,1,4,1,13,132,1,,0,,,,,,,40,,,,,40,,13,1,11,,100,,,112,40,1,1,1,1,10,1953-04-22,50,51,02
53LA02027,53,1,7666,4,424,9.8,5807,4,5314,4,15,7,3,2,5,2,17,172,1,,0,,,,,,,40,,,,,40,,17,1,02,,93,,,114,40,1,1,2,1,10,1953-04-24,50,50,02
53LA02028,53,2,,,424,9.2,5807,4,5314,4,15,7,3,2,5,1,17,172,2,1,0,,,,,,,40,,,,,40,,17,1,02,,,,,114,40,1,1,2,0,0,1953-04-24,50,50,02
53LA02029,53,2,7613,4,423,9.8,5963,4,5318,4,8,5,3,1,3,1,15,152,1,,0,,,,,,,40,,,,,40,,15,1,08,,79,,,113,40,1,1,1,1,10,1953-04-23,50,51,02
53LA02030,53,2,7457,4,421,10.0,5807,4,5326,4,16,5,3,1,4,1,17,172,1,,0,,,,,,,40,,,,,40,,17,1,02,,85,,,111,40,1,1,1,1,10,1953-04-21,50,50,02
