UID,YR,DAM,DBRD,LNDAM,BPEN,SIRE,SBRD,AGE,ADAM,STMD,STMS,BGRP,RGRP,CUT,TRT,BDAY,DAYBRN,TB,MILK,SEX,BRWT,CLR,JAW,LAMB,LBRD,LINE,STM,DISP,DAYDIS,CAUSE,FONO,FOPU,ERMK,LRMK,DYST,DEPTH,ABN,LOT,SHED,CDNO,SPEC,Y1,Y2,Y3,Y4,Y5A,Y5,Y6,JY4,JUWT,JDAY,BAND,DATEBN,INBRL
06LA03795,06,R5296,11,00,N.3,R3176,11,1.0,1,01,07,5,2,y,X,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,0,0,0,0,0,0.0,0,,0.0,,,,0.015
06LA03796,06,R5297,11,00,N.4,R4766,11,1.0,1,01,07,5,2,y,X,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,0,0,0,0,0,0.0,0,,0.0,,,,0.017
06LA03797,06,R5310,11,00,N.5,R4365,11,1.0,1,01,07,5,2,y,X,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,0,0,0,0,0,0.0,0,,0.0,,,,0.016
06LA03798,06,R5311,11,00,N.6,R4441,11,1.0,1,01,07,5,2,y,X,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,0,0,0,0,0,0.0,0,,0.0,,,,0.015
06LA03799,06,R5313,11,00,N.8,R4740,11,1.0,1,01,07,5,2,y,X,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,1,0,0,0,0,0.0,0,,0.0,,,,0.017
06LA03800,06,R5315,11,00,N.1,R3179,11,1.0,1,01,07,5,2,y,X,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,1,0,0,0,0,0.0,0,,0.0,,,,0.016
06LA03801,06,R5317,11,00,N.2,R4093,11,1.0,1,01,07,5,2,y,X,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,1,0,0,0,0,0.0,0,,0.0,,,,0.009
06LA03802,06,R5321,11,00,N.3,R3176,11,1.0,1,01,07,5,2,y,X,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,0,0,0,0,0,0.0,0,,0.0,,,,0.017
06LA03803,06,R5324,11,18,N.4,R4766,11,1.0,1,07,07,5,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,0,0,0,0,0,0.0,0,,0.0,,,,0.038
06LA03804,06,R5325,11,18,N.8,R4740,11,1.0,1,07,07,5,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,0,0,0,0,0,0.0,0,,0.0,,,,0.035
06LA03805,06,R5327,11,00,N.1,R3179,11,1.0,1,01,07,5,2,y,X,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,1,0,0,0,0,0.0,0,,0.0,,,,0.013
06LA03806,06,R5340,11,00,N.5,R4365,11,1.0,1,01,07,5,2,y,X,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,0,0,0,0,0,0.0,0,,0.0,,,,0.039
06LA03807,06,R5343,11,00,N.2,R4093,11,1.0,1,01,07,5,2,y,X,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,0,0,0,0,0,0.0,0,,0.0,,,,0.018
06LA03808,06,R5344,11,00,N.3,R3176,11,1.0,1,01,07,5,2,y,X,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,1,0,0,0,0,0.0,0,,0.0,,,,0.027
06LA03809,06,R5345,11,00,N.4,R4766,11,1.0,1,01,07,5,2,y,X,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,0,0,0,0,0,0.0,0,,0.0,,,,0.014
06LA03810,06,R5349,11,18,N.5,R4365,11,1.0,1,07,07,5,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,0,0,0,0,0,0.0,0,,0.0,,,,0.041
06LA03811,06,R5354,11,18,N.6,R4441,11,1.0,1,07,07,5,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,0,0,0,0,0,0.0,0,,0.0,,,,0.029
06LA03812,06,R5355,11,00,N.7,R4722,11,1.0,1,01,07,5,2,y,X,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,1,0,0,0,0,0.0,0,,0.0,,,,0.015
06LA03813,06,R5376,11,00,N.8,R4740,11,1.0,1,01,07,5,2,y,X,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,0,0,0,0,0,0.0,0,,0.0,,,,0.016
06LA03814,06,R5377,11,00,N.1,R3179,11,1.0,1,01,07,5,2,y,X,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,1,0,0,0,0,0.0,0,,0.0,,,,0.023
06LA03815,06,R5378,11,18,N.2,R4093,11,1.0,1,07,07,5,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,0,0,0,0,0,0.0,0,,0.0,,,,0.03
06LA03816,06,R5386,11,00,N.3,R3176,11,1.0,1,01,07,5,2,y,X,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,1,0,0,0,0,0.0,0,,0.0,,,,0.01
06LA03817,06,R5388,11,18,e21,R4171,11,1.0,1,07,07,4,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,1,0,0,0,0,0.0,0,,0.0,,,,0.04
06LA03818,06,R5389,11,18,N.4,R4766,11,1.0,1,07,07,5,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,1,0,0,0,0,0.0,0,,0.0,,,,0.026
06LA03819,06,R5393,11,18,N.8,R4740,11,1.0,1,07,07,5,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,1,0,0,0,0,0.0,0,,0.0,,,,0.034
06LA03820,06,R5395,11,18,N.5,R4365,11,1.0,1,07,07,5,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,0,0,0,0,0,0.0,0,,0.0,,,,0.044
06LA03821,06,R5396,11,18,N.2,R4093,11,1.0,1,07,07,5,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,1,0,0,0,0,0.0,0,,0.0,,,,0.041
06LA03822,06,R5401,11,18,N.1,R3179,11,1.0,1,07,07,5,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,1,0,0,0,0,0.0,0,,0.0,,,,0.051
06LA03823,06,R5404,11,18,N.6,R4441,11,1.0,1,07,07,5,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,0,0,0,0,0,0.0,0,,0.0,,,,0.043
06LA03824,06,R5408,11,18,N.7,R4722,11,1.0,1,07,07,5,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,1,0,0,0,0,0.0,0,,0.0,,,,0.043
06LA03825,06,R5418,11,18,e22,R4348,11,1.0,1,07,07,4,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,1,0,0,0,0,0.0,0,,0.0,,,,0.048
06LA03826,06,R5436,11,00,N.4,R4766,11,1.0,1,01,07,5,2,y,X,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,1,0,0,0,0,0.0,0,,0.0,,,,0.018
06LA03827,06,R5453,11,18,N.8,R4740,11,1.0,1,07,07,5,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,0,0,0,0,0,0.0,0,,0.0,,,,0.055
06LA03828,06,R5454,11,18,N.5,R4365,11,1.0,1,07,07,5,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,0,0,0,0,0,0.0,0,,0.0,,,,0.027
06LA03829,06,R5464,11,18,N.6,R4441,11,1.0,1,07,07,5,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,0,0,0,0,0,0.0,0,,0.0,,,,0.041
06LA03830,06,R5465,11,18,e22,R4348,11,1.0,1,07,07,4,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,1,0,0,0,0,0.0,0,,0.0,,,,0.042
06LA03831,06,R5466,11,18,N.7,R4722,11,1.0,1,07,07,5,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,1,0,0,0,0,0.0,0,,0.0,,,,0.047
06LA03832,06,R5471,11,18,N.8,R4740,11,1.0,1,07,07,5,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,0,0,0,0,0,0.0,0,,0.0,,,,0.034
06LA03833,06,R5472,11,18,N.1,R3179,11,1.0,1,07,07,5,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,0,0,0,0,0,0.0,0,,0.0,,,,0.023
06LA03834,06,R5473,11,18,N.2,R4093,11,1.0,1,07,07,5,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,0,0,0,0,0,0.0,0,,0.0,,,,0.015
06LA03835,06,R5479,11,18,N.1,R3179,11,1.0,1,07,07,5,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,0,0,0,0,0,0.0,0,,0.0,,,,0.07
06LA03836,06,R5480,11,18,N.3,R3176,11,1.0,1,07,07,5,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,1,0,0,0,0,0.0,0,,0.0,,,,0.029
06LA03837,06,R5481,11,18,N.4,R4766,11,1.0,1,07,07,5,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,0,0,0,0,0,0.0,0,,0.0,,,,0.015
06LA03838,06,R5486,11,18,N.2,R4093,11,1.0,1,07,07,5,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,0,0,0,0,0,0.0,0,,0.0,,,,0.032
06LA03839,06,R5497,11,18,N.4,R4766,11,1.0,1,07,07,5,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,1,0,0,0,0,0.0,0,,0.0,,,,0.039
06LA03840,06,R5498,11,18,N.5,R4365,11,1.0,1,07,07,5,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,0,0,0,0,0,0.0,0,,0.0,,,,0.034
06LA03841,06,R5501,11,00,N.6,R4441,11,1.0,1,01,07,5,2,y,X,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,0,0,0,0,0,0.0,0,,0.0,,,,0.016
06LA03842,06,R5504,11,00,N.5,R4365,11,1.0,1,01,07,5,2,y,X,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,0,0,0,0,0,0.0,0,,0.0,,,,0.024
06LA03843,06,R5507,11,18,N.7,R4722,11,1.0,1,07,07,5,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,0,0,0,0,0,0.0,0,,0.0,,,,0.078
06LA03844,06,R5512,11,18,N.6,R4441,11,1.0,1,07,07,5,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,0,0,0,0,0,0.0,0,,0.0,,,,0.013
06LA03845,06,R5514,11,00,N.7,R4722,11,1.0,1,01,07,5,2,y,X,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,0,0,0,0,0,0.0,0,,0.0,,,,0.017
06LA03846,06,R5515,11,18,N.8,R4740,11,1.0,1,07,07,5,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,0,0,0,0,0,0.0,0,,0.0,,,,0.034
06LA03847,06,R5517,11,18,N.8,R4740,11,1.0,1,07,07,5,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,0,0,0,0,0,0.0,0,,0.0,,,,0.035
06LA03848,06,R5522,11,00,N.1,R3179,11,1.0,1,01,07,5,2,y,X,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,0,0,0,0,0,0.0,0,,0.0,,,,0.009
06LA03849,06,R5525,11,18,N.1,R3179,11,1.0,1,07,07,5,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,0,0,0,0,0,0.0,0,,0.0,,,,0.043
06LA03850,06,R5526,11,18,e21,R4171,11,1.0,1,07,07,4,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,1,0,0,0,0,0.0,0,,0.0,,,,0.055
06LA03851,06,R5527,11,18,e21,R4171,11,1.0,1,07,07,4,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,1,0,0,0,0,0.0,0,,0.0,,,,0.038
06LA03852,06,R5529,11,18,N.2,R4093,11,1.0,1,07,07,5,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,1,0,0,0,0,0.0,0,,0.0,,,,0.044
06LA03853,06,R5535,11,18,N.3,R3176,11,1.0,1,07,07,5,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,1,0,0,0,0,0.0,0,,0.0,,,,0.035
06LA03854,06,R5537,11,18,e21,R4171,11,1.0,1,07,07,4,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,1,0,0,0,0,0.0,0,,0.0,,,,0.031
06LA03855,06,R5542,11,18,N.2,R4093,11,1.0,1,07,07,5,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,0,0,0,0,0,0.0,0,,0.0,,,,0.041
06LA03856,06,R5550,11,18,N.3,R3176,11,1.0,1,07,07,5,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,0,0,0,0,0,0.0,0,,0.0,,,,0.037
06LA03857,06,R5566,11,18,N.5,R4365,11,1.0,1,07,07,5,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,1,0,0,0,0,0.0,0,,0.0,,,,0.032
06LA03858,06,R5567,11,18,N.4,R4766,11,1.0,1,07,07,5,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,1,0,0,0,0,0.0,0,,0.0,,,,0.03
06LA03859,06,R5568,11,18,N.6,R4441,11,1.0,1,07,07,5,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,1,0,0,0,0,0.0,0,,0.0,,,,0.086
06LA03860,06,R5569,11,18,N.7,R4722,11,1.0,1,07,07,5,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,0,0,0,0,0,0.0,0,,0.0,,,,0.036
06LA03861,06,R5570,11,18,e22,R4348,11,1.0,1,07,07,4,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,1,0,0,0,0,0.0,0,,0.0,,,,0.044
06LA03862,06,R5579,11,18,N.8,R4740,11,1.0,1,07,07,5,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,0,0,0,0,0,0.0,0,,0.0,,,,0.035
06LA03863,06,R5595,11,18,N.5,R4365,11,1.0,1,07,07,5,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,1,0,0,0,0,0.0,0,,0.0,,,,0.043
06LA03864,06,R5600,11,18,N.1,R3179,11,1.0,1,07,07,5,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,0,0,0,0,0,0.0,0,,0.0,,,,0.072
06LA03865,06,R5602,11,18,N.6,R4441,11,1.0,1,07,07,5,0,y,M,,,,,,0.0,,,,,18,07,,,,,,"X, ABS.THROAT",,,,,.,,1,,0,0,0,0,0,0.0,0,,0.0,,,,0.031
06LA03866,06,R5606,11,18,N.7,R4722,11,1.0,1,07,07,5,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,0,0,0,0,0,0.0,0,,0.0,,,,0.041
06LA03867,06,R5611,11,18,N.2,R4093,11,1.0,1,07,07,5,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,0,0,0,0,0,0.0,0,,0.0,,,,0.037
06LA03868,06,R5616,11,18,N.3,R3176,11,1.0,1,07,07,5,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,1,0,0,0,0,0.0,0,,0.0,,,,0.033
06LA03869,06,R5619,11,00,N.8,R4740,11,1.0,1,01,07,5,2,y,X,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,1,0,0,0,0,0.0,0,,0.0,,,,0.017
06LA03870,06,R5634,11,18,N.1,R3179,11,1.0,1,07,07,5,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,1,0,0,0,0,0.0,0,,0.0,,,,0.033
06LA03871,06,R5635,11,18,N.4,R4766,11,1.0,1,07,07,5,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,0,0,0,0,0,0.0,0,,0.0,,,,0.039
06LA03872,06,R5636,11,18,N.2,R4093,11,1.0,1,07,07,5,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,0,0,0,0,0,0.0,0,,0.0,,,,0.038
06LA03873,06,R5638,11,18,N.5,R4365,11,1.0,1,07,07,5,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,0,0,0,0,0,0.0,0,,0.0,,,,0.034
06LA03874,06,R5640,11,18,N.3,R3176,11,1.0,1,07,07,5,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,0,0,0,0,0,0.0,0,,0.0,,,,0.038
06LA03875,06,R5646,11,18,N.4,R4766,11,1.0,1,07,07,5,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,1,0,0,0,0,0.0,0,,0.0,,,,0.036
06LA03876,06,R5662,11,18,N.5,R4365,11,1.0,1,07,07,5,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,0,0,0,0,0,0.0,0,,0.0,,,,0.045
06LA03877,06,R5669,11,00,N.6,R4441,11,1.0,1,01,07,5,2,y,X,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,0,0,0,0,0,0.0,0,,0.0,,,,0.0
06LA03878,06,R5689,11,18,e21,R4171,11,1.0,1,07,07,4,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,1,0,0,0,0,0.0,0,,0.0,,,,0.068
06LA03879,06,R5708,11,18,N.7,R4722,11,1.0,1,07,07,5,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,0,0,0,0,0,0.0,0,,0.0,,,,0.054
06LA03880,06,R5709,11,18,N.8,R4740,11,1.0,1,07,07,5,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,1,0,0,0,0,0.0,0,,0.0,,,,0.038
06LA03881,06,R5721,11,18,N.6,R4441,11,1.0,1,07,07,5,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,0,0,0,0,0,0.0,0,,0.0,,,,0.026
06LA03882,06,R5724,11,18,N.7,R4722,11,1.0,1,07,07,5,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,1,0,0,0,0,0.0,0,,0.0,,,,0.047
06LA03883,06,R5736,11,18,N.8,R4740,11,1.0,1,07,07,5,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,1,0,0,0,0,0.0,0,,0.0,,,,0.015
06LA03884,06,R5737,11,18,N.1,R3179,11,1.0,1,07,07,5,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,1,0,0,0,0,0.0,0,,0.0,,,,0.034
06LA03885,06,R5744,11,18,N.2,R4093,11,1.0,1,07,07,5,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,0,0,0,0,0,0.0,0,,0.0,,,,0.044
06LA03886,06,R5752,11,18,e21,R4171,11,1.0,1,07,07,4,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,1,0,0,0,0,0.0,0,,0.0,,,,0.067
06LA03887,06,R5759,11,18,N.3,R3176,11,1.0,1,07,07,5,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,1,0,0,0,0,0.0,0,,0.0,,,,0.036
06LA03888,06,R5762,11,18,N.4,R4766,11,1.0,1,07,07,5,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,1,0,0,0,0,0.0,0,,0.0,,,,0.05
06LA03889,06,R5776,11,18,N.5,R4365,11,1.0,1,07,07,5,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,0,0,0,0,0,0.0,0,,0.0,,,,0.04
06LA03890,06,R5784,11,18,N.6,R4441,11,1.0,1,07,07,5,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,1,0,0,0,0,0.0,0,,0.0,,,,0.044
06LA03891,06,R5790,11,18,N.1,R3179,11,1.0,1,07,07,5,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,1,0,0,0,0,0.0,0,,0.0,,,,0.074
06LA03892,06,R5793,11,18,e22,R4348,11,1.0,1,07,07,4,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,1,0,0,0,0,0.0,0,,0.0,,,,0.029
06LA03893,06,R5798,11,18,N.7,R4722,11,1.0,1,07,07,5,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,1,0,0,0,0,0.0,0,,0.0,,,,0.043
06LA03894,06,R5815,11,18,N.3,R3176,11,1.0,1,07,07,5,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,1,0,0,0,0,0.0,0,,0.0,,,,0.037
06LA03895,06,R5817,11,18,N.8,R4740,11,1.0,1,07,07,5,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,0,0,0,0,0,0.0,0,,0.0,,,,0.039
06LA03896,06,R5820,11,18,N.4,R4766,11,1.0,1,07,07,5,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,0,0,0,0,0,0.0,0,,0.0,,,,0.035
06LA03897,06,R5826,11,18,N.2,R4093,11,1.0,1,07,07,5,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,1,0,0,0,0,0.0,0,,0.0,,,,0.035
06LA03898,06,R5837,11,18,N.1,R3179,11,1.0,1,07,07,5,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,0,0,0,0,0,0.0,0,,0.0,,,,0.049
06LA03899,06,R5841,11,18,N.3,R3176,11,1.0,1,07,07,5,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,1,0,0,0,0,0.0,0,,0.0,,,,0.028
06LA03900,06,R5843,11,18,N.4,R4766,11,1.0,1,07,07,5,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,0,0,0,0,0,0.0,0,,0.0,,,,0.033
06LA03901,06,R5851,11,18,N.2,R4093,11,1.0,1,07,07,5,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,0,0,0,0,0,0.0,0,,0.0,,,,0.035
06LA03902,06,R5854,11,18,N.5,R4365,11,1.0,1,07,07,5,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,1,0,0,0,0,0.0,0,,0.0,,,,0.05
06LA03903,06,R5862,11,18,e22,R4348,11,1.0,1,07,07,4,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,1,0,0,0,0,0.0,0,,0.0,,,,0.027
06LA03904,06,R5875,11,18,N.6,R4441,11,1.0,1,07,07,5,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,1,0,0,0,0,0.0,0,,0.0,,,,0.06
06LA03905,06,R5886,11,18,N.5,R4365,11,1.0,1,07,07,5,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,1,0,0,0,0,0.0,0,,0.0,,,,0.038
06LA03906,06,R5894,11,18,N.7,R4722,11,1.0,1,07,07,5,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,0,0,0,0,0,0.0,0,,0.0,,,,0.045
06LA03907,06,R5896,11,18,N.6,R4441,11,1.0,1,07,07,5,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,1,0,0,0,0,0.0,0,,0.0,,,,0.045
06LA03908,06,R5902,11,18,N.8,R4740,11,1.0,1,07,07,5,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,1,0,0,0,0,0.0,0,,0.0,,,,0.057
06LA03909,06,R5922,11,18,N.7,R4722,11,1.0,1,07,07,5,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,0,0,0,0,0,0.0,0,,0.0,,,,0.072
06LA03910,06,R5923,11,18,N.1,R3179,11,1.0,1,07,07,5,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,0,0,0,0,0,0.0,0,,0.0,,,,0.056
06LA03911,06,R5940,11,18,N.8,R4740,11,1.0,1,07,07,5,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,0,0,0,0,0,0.0,0,,0.0,,,,0.03
06LA03912,06,R5946,11,18,e21,R4171,11,1.0,1,07,07,4,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,1,0,0,0,0,0.0,0,,0.0,,,,0.046
06LA03913,06,R5949,11,18,N.2,R4093,11,1.0,1,07,07,5,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,1,0,0,0,0,0.0,0,,0.0,,,,0.038
06LA03914,06,R5953,11,18,N.1,R3179,11,1.0,1,07,07,5,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,0,0,0,0,0,0.0,0,,0.0,,,,0.037
06LA03915,06,R5962,11,18,N.2,R4093,11,1.0,1,07,07,5,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,0,0,0,0,0,0.0,0,,0.0,,,,0.03
06LA03916,06,R5965,11,18,N.3,R3176,11,1.0,1,07,07,5,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,1,0,0,0,0,0.0,0,,0.0,,,,0.023
06LA03917,06,R5966,11,18,N.3,R3176,11,1.0,1,07,07,5,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,0,0,0,0,0,0.0,0,,0.0,,,,0.023
06LA03918,06,R5976,11,18,N.4,R4766,11,1.0,1,07,07,5,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,0,0,0,0,0,0.0,0,,0.0,,,,0.034
06LA03919,06,R5979,11,18,N.4,R4766,11,1.0,1,07,07,5,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,0,0,0,0,0,0.0,0,,0.0,,,,0.037
06LA03920,06,R5991,11,18,e22,R4348,11,1.0,1,07,07,4,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,1,0,0,0,0,0.0,0,,0.0,,,,0.038
06LA03921,06,R5993,11,18,e22,R4348,11,1.0,1,07,07,4,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,1,0,0,0,0,0.0,0,,0.0,,,,0.033
06LA03922,06,R5999,11,18,N.5,R4365,11,1.0,1,07,07,5,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,1,0,0,0,0,0.0,0,,0.0,,,,0.031
06LA03923,06,R6012,11,18,N.6,R4441,11,1.0,1,07,07,5,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,1,0,0,0,0,0.0,0,,0.0,,,,0.041
06LA03924,06,R6013,11,18,N.7,R4722,11,1.0,1,07,07,5,0,y,M,,,,,,0.0,,,,,18,07,,,,,,,,,,,.,,1,,1,0,0,0,0,0.0,0,,0.0,,,,0.034
