UID,YR,DAM,DBRD,LNDAM,BPEN,SIRE,SBRD,ADAM,AGE,STMD,BGRP,RGRP,GRP,TRT,DATE,DAYBRN,TB,MILK,SEX,BRWT,CLR,JAW,LAMB,LBRD,LINE,STM,DISP,DAYDIS,CAUSE,FONO,FOPU,ERMK,LRMK,ABEWE,ABLMB,LOT,SHED,CDNO,SPEC,Y1,Y2,Y3,Y4,Y5A,Y5,Y6,JY4,JUWT,JDAY,BAND,DATEBN,INBRL
93LA00324,93,K4570,63,62,873,K5624,63,30,3.0,06,1,0,,C,,0,,,,0.0,,,,,62,06,,0,,,,,,,,,,1,0,0,0,0,0,0,0.0,0,,0,0,,,0.0
93LA00325,93,K4573,63,68,290,00290,00,30,3.0,06,A,0,2,H,0329,88,0,1,,0.0,,,,,00,05,0,0,,,,,,,,,,1,0,1,1,1,0,0,0.0,0,,0,0,,1993-03-29,0.0
93LA00326,93,K4577,63,60,601,K5205,63,30,3.0,06,1,0,,M,0407,97,2,1,,0.0,,,,,60,06,0,0,,,,,,,,,Y,1,0,1,1,2,0,0,0.0,0,,0,0,,1993-04-07,0.0
93LA00327,93,K4577,63,60,601,K5205,63,30,3.0,06,1,0,,M,0407,97,2,1,,0.0,,,,,60,06,0,0,,,,,,,,,Y,2,0,0,0,0,0,0,0.0,0,,0,0,,1993-04-07,0.0
93LA00328,93,K4589,63,62,883,K5632,63,30,3.0,06,1,0,,C,0418,108,8,3,2,10.6,1,1,K6849,63,62,06,,0,,,,,4TEATS,,,,H,1,0,1,1,2,1,1,1.0,83,1,60,182,1,1993-04-18,0.032
93LA00329,93,K4589,63,62,883,K5632,63,30,3.0,06,1,0,,C,0418,108,8,3,1,11.5,1,1,K6850,63,62,06,,0,,,,,,,,,H,2,0,0,0,0,1,1,1.0,88,1,57,182,1,1993-04-18,0.032
93LA00330,93,K4591,63,68,751,00751,00,30,3.0,06,A,0,3,H,0324,83,0,1,,0.0,,,,,00,05,0,0,,,,,,,,,,1,0,1,1,1,0,0,0.0,0,,0,0,,1993-03-24,0.0
93LA00331,93,K4599,63,62,893,K5675,63,30,3.0,06,1,0,,C,0422,112,8,4,2,10.6,1,1,K6923,63,62,06,,0,,,,,,,,,B,1,0,1,1,2,1,1,1.0,100,1,63,183,2,1993-04-22,0.032
93LA00332,93,K4599,63,62,893,K5675,63,30,3.0,06,1,0,,C,0422,112,8,4,1,12.4,1,1,K6924,63,62,06,,0,,,,,,,,,B,2,0,0,0,0,1,1,1.0,92,1,61,183,2,1993-04-22,0.032
93LA00333,93,K4603,63,62,903,K5511,63,30,3.0,06,1,0,,C,0415,105,7,4,1,10.1,1,1,K6783,63,62,06,,0,,,,VLTS,4TEATS,,,,B,1,0,1,1,2,1,1,1.0,118,1,82,182,1,1993-04-15,0.027
93LA00334,93,K4603,63,62,903,K5511,63,30,3.0,06,1,0,,C,0415,105,7,4,1,9.4,1,1,K6784,63,62,06,1,105,67,,,,,,,,B,2,0,0,0,0,0,0,0.0,0,,0,0,,1993-04-15,0.027
93LA00335,93,K4605,63,60,602,K5608,63,30,3.0,06,1,0,,M,0417,107,8,4,2,10.0,1,1,K6816,63,60,06,,0,,,,,4TEATS,,,,N,1,0,1,1,2,1,1,1.0,91,1,64,182,1,1993-04-17,0.044
93LA00336,93,K4605,63,60,602,K5608,63,30,3.0,06,1,0,,M,0417,107,8,4,2,10.5,1,1,K6817,63,60,06,,0,,,,,4TEATS,,,,N,2,0,0,0,0,1,1,1.0,81,1,56,182,1,1993-04-17,0.044
93LA00337,93,K4611,63,62,913,K5447,63,30,3.0,06,1,0,,C,0501,121,5,5,1,16.5,1,1,K6971,63,62,06,,0,,,,,4TEATS,,,,Y,1,0,1,1,1,1,1,1.0,124,1,74,182,1,1993-05-01,0.039
93LA00338,93,K4617,63,68,201,02010,00,30,3.0,06,A,0,2,H,0414,104,5,3,2,13.6,1,1,K6761,63,00,05,,0,,,,,"ENTR,4TEATS",,,,K,1,0,1,1,1,1,1,1.0,97,1,75,182,1,1993-04-14,0.0
93LA00339,93,K4624,63,60,603,K5749,63,30,3.0,06,1,0,,M,0406,96,6,3,2,9.0,1,1,K6660,63,60,06,6,96,48,,,,WEAK,,,,N,1,0,1,1,2,1,0,0.0,0,,0,0,,1993-04-06,0.028
93LA00340,93,K4624,63,60,603,K5749,63,30,3.0,06,1,0,,M,0406,96,6,3,,0.0,,,,,60,06,0,0,,,,,,,,,N,2,0,0,0,0,0,0,0.0,0,,0,0,,1993-04-06,0.028
93LA00341,93,K4628,63,62,803,K5160,63,30,3.0,06,1,0,,?,0510,0,,,,0.0,,,,,,06,,0,,,,,,,,,,1,1,1,0,0,0,0,0.0,0,,0,0,,,0.0
93LA00342,93,K4628,63,62,803,00000,97,30,3.0,06,1,0,,?,0510,130,8,3,3,13.9,5,1,Z2726,81,00,20,,0,,,,,,,,,Y,1,2,1,1,2,1,1,1.0,114,1,60,182,1,1993-05-10,0.0
93LA00343,93,K4628,63,62,803,00000,97,30,3.0,06,1,0,,?,0510,130,8,3,3,13.0,5,1,Z2727,81,00,20,,0,,,,,,,,,Y,2,2,0,0,0,1,1,1.0,98,1,50,182,1,1993-05-10,0.0
93LA00344,93,K4637,63,68,751,00751,00,30,3.0,06,A,0,3,H,0314,73,2,1,,0.0,,,,,00,05,0,0,,,,,,,,,,1,0,1,1,2,0,0,0.0,0,,0,0,,1993-03-14,0.0
93LA00345,93,K4637,63,68,751,00751,00,30,3.0,06,A,0,3,H,0314,73,2,1,,0.0,,,,,00,05,0,0,,,,,,,,,,2,0,0,0,0,0,0,0.0,0,,0,0,,1993-03-14,0.0
93LA00346,93,K4643,63,60,604,K5317,63,30,3.0,06,1,0,,M,0320,79,2,1,,0.0,,,,,60,06,0,0,,,,,,,,,,1,0,1,1,2,0,0,0.0,0,,0,0,,1993-03-20,0.0
93LA00347,93,K4643,63,60,604,K5317,63,30,3.0,06,1,0,,M,0320,79,2,1,,0.0,,,,,60,06,0,0,,,,,,,,,,2,0,0,0,0,0,0,0.0,0,,0,0,,1993-03-20,0.0
93LA00348,93,K4645,63,68,813,K5162,63,30,3.0,06,1,0,,C,,0,,,,0.0,,,,,62,06,,0,,,,,,,,,,1,0,0,0,0,0,0,0.0,0,,0,0,,,0.0
93LA00349,93,K4666,63,68,751,00751,00,30,3.0,06,A,0,2,?,0514,0,,,,0.0,,,,,00,05,,0,,,,,,,,,,1,1,1,0,0,0,0,0.0,0,,0,0,,,0.0
93LA00350,93,K4666,63,68,751,00000,97,30,3.0,06,A,0,2,?,0514,134,5,4,2,11.3,5,1,Z2761,81,00,20,6,138,83,T405144,+,,SMUT,,,,Y,1,2,1,1,1,1,0,0.0,0,,0,0,,1993-05-14,0.0
93LA00351,93,K4667,63,60,601,K5205,63,30,3.0,06,1,0,,M,0322,81,2,1,,0.0,,,,,60,06,0,0,,,,,,,,,,1,0,1,1,2,0,0,0.0,0,,0,0,,1993-03-22,0.0
93LA00352,93,K4667,63,60,601,K5205,63,30,3.0,06,1,0,,M,0322,81,2,1,,0.0,,,,,60,06,0,0,,,,,,,,,,2,0,0,0,0,0,0,0.0,0,,0,0,,1993-03-22,0.0
93LA00353,93,K4673,63,62,823,K5446,63,30,3.0,06,1,0,,?,0504,0,,,,0.0,,,,,,06,,0,,,,,,,,,,1,1,1,0,0,0,0,0.0,0,,0,0,,,0.0
93LA00354,93,K4673,63,62,823,00000,97,30,3.0,06,1,0,,?,0504,124,7,4,2,13.1,5,1,Z2704,81,00,20,,0,,,,,,,,,Y,1,2,1,1,2,1,1,1.0,112,1,64,183,2,1993-05-04,0.0
93LA00355,93,K4673,63,62,823,00000,97,30,3.0,06,1,0,,?,0504,124,7,4,1,7.8,5,1,,,00,20,1,0,,,,,BLOB,,,,Y,2,2,0,0,0,0,0,0.0,0,,0,0,,1993-05-04,0.0
93LA00356,93,K4676,63,68,338,00338,00,30,3.0,06,A,0,3,H,,0,,,,0.0,,,,,00,05,,0,,,,,,,,,,1,0,1,0,0,0,0,0.0,0,,0,0,,,0.0
93LA00357,93,K4678,63,60,602,K5608,63,30,3.0,06,1,0,,M,0418,108,8,4,3,6.4,1,1,K6844,63,60,06,,0,,,,LTS,ENTR,,,,W,1,0,1,1,2,1,1,1.0,78,1,47,183,2,1993-04-18,0.06
93LA00358,93,K4678,63,60,602,K5608,63,30,3.0,06,1,0,,M,0418,108,8,4,3,11.3,1,1,K6845,63,60,06,,0,,,,,ENTR,,,,W,2,0,0,0,0,1,1,1.0,98,1,68,183,2,1993-04-18,0.06
93LA00359,93,K4686,63,62,833,K5247,63,30,3.0,06,1,0,,C,0411,101,5,3,2,9.0,1,1,,,62,06,6,101,67,K669963,+,,WEAK,,,,N,1,0,1,1,1,1,0,0.5,0,,0,0,,1993-04-11,0.0
93LA00360,93,K4691,63,68,338,00338,00,30,3.0,06,A,0,2,H,0424,114,0,0,,0.0,,,,,00,05,0,0,,,,,,,,,Y,1,0,1,1,1,0,0,0.0,0,,0,0,,1993-04-24,0.0
93LA00361,93,K4693,63,62,843,K5379,63,30,3.0,06,1,0,,C,,0,,,,0.0,,,,,62,06,,0,,,,,,,,,,1,0,0,0,0,0,0,0.0,0,,0,0,,,0.0
93LA00362,93,K4711,63,62,853,K5581,63,30,3.0,06,1,0,,C,0422,112,5,4,1,12.5,1,2,K6931,63,62,06,,0,,,,,,,,,Y,1,0,1,1,1,1,1,1.0,116,1,74,183,2,1993-04-22,0.039
93LA00363,93,K4712,63,60,603,K5749,63,30,3.0,06,1,0,,M,0428,118,7,4,1,10.6,1,1,K6963,63,60,06,7,183,97,,,,,,,,R,1,0,1,1,2,1,0,0.0,0,,0,0,,1993-04-28,0.048
93LA00364,93,K4712,63,60,603,K5749,63,30,3.0,06,1,0,,M,0428,118,7,4,1,10.5,1,1,,,60,06,1,0,,,,,,,,,R,2,0,0,0,0,0,0,0.0,0,,0,0,,1993-04-28,0.048
93LA00365,93,K4713,63,62,863,K5613,63,30,3.0,06,1,0,,C,,0,,,,0.0,,,,,62,06,,0,,,,,,,,,,1,0,0,0,0,0,0,0.0,0,,0,0,,,0.0
93LA00366,93,K4717,63,68,290,00290,00,30,3.0,06,A,0,3,H,,0,,,,0.0,,,,,00,05,,0,,,,,,,,,,1,0,0,0,0,0,0,0.0,0,,0,0,,,0.0
93LA00367,93,K4718,63,60,604,K5317,63,30,3.0,06,1,0,,M,0408,98,8,4,2,8.8,1,1,K6668,63,60,06,,0,,,,"SUCK1SIDE,FLT",?COLUM.LAMB,,,,B,1,0,1,1,2,1,1,1.0,71,1,56,182,1,1993-04-08,0.043
93LA00368,93,K4718,63,60,604,K5317,63,30,3.0,06,1,0,,M,0408,98,8,4,2,11.1,1,1,K6669,63,60,06,,0,,,,,,,,,B,2,0,0,0,0,1,1,1.0,94,1,74,182,1,1993-04-08,0.043
93LA00369,93,K4727,63,62,873,K5624,63,30,3.0,06,1,0,,C,0423,113,5,4,1,12.0,1,2,K6935,63,62,06,,0,,,,LTS,,,,,B,1,0,1,1,1,1,1,1.0,103,1,73,183,2,1993-04-23,0.026
93LA00370,93,K4728,63,68,290,00290,00,30,3.0,06,A,0,2,H,0414,104,5,2,1,13.0,1,1,K6772,63,00,05,,0,,,,,,,,,Y,1,0,1,1,1,1,1,1.0,122,1,92,182,1,1993-04-14,0.0
93LA00371,93,K4732,63,60,601,K5205,63,30,3.0,06,1,0,,M,0326,85,0,1,,0.0,,,,,60,06,0,0,,,,,,,,,,1,0,1,1,1,0,0,0.0,0,,0,0,,1993-03-26,0.0
93LA00372,93,K4739,63,62,883,K5632,63,30,3.0,06,1,0,,C,0404,94,2,1,,0.0,,,,,62,06,0,0,,,,,,,,,,1,0,1,1,2,0,0,0.0,0,,0,0,,1993-04-04,0.0
93LA00373,93,K4739,63,62,883,K5632,63,30,3.0,06,1,0,,C,0404,94,2,1,,0.0,,,,,62,06,0,0,,,,,,,,,,2,0,0,0,0,0,0,0.0,0,,0,0,,1993-04-04,0.0
93LA00374,93,K4742,63,68,751,00751,00,30,3.0,06,A,0,3,H,,0,,,,0.0,,,,,00,05,,0,,,,,,,,,,1,0,1,0,0,0,0,0.0,0,,0,0,,,0.0
93LA00375,93,K4770,63,60,602,K5608,63,30,3.0,06,1,0,,M,0420,110,8,3,1,9.8,1,1,K6898,63,60,06,,0,,S131110,-,,,,,,W,1,0,1,1,2,1,1,0.5,85,0,54,183,2,1993-04-20,0.035
93LA00376,93,K4770,63,60,602,K5608,63,30,3.0,06,1,0,,M,0420,110,8,3,1,11.8,1,1,K6899,63,60,06,,0,,,,,,,,,W,2,0,0,0,0,1,1,1.0,105,1,70,183,2,1993-04-20,0.035
93LA00377,93,K4772,63,62,893,K5675,63,30,3.0,06,1,0,,C,0411,101,9,2,2,9.2,1,1,K6699,63,62,06,,0,,K468663,-,R.BLOODY=OK,4TEATS,,,,Y,1,0,1,1,3,1,1,0.5,108,0,80,182,1,1993-04-11,0.029
93LA00378,93,K4772,63,62,893,K5675,63,30,3.0,06,1,0,,C,0411,101,9,2,1,9.8,1,1,K6700,63,62,06,,0,,,,,4TEATS,,,,Y,2,0,0,0,0,1,1,1.0,98,1,70,182,1,1993-04-11,0.029
93LA00379,93,K4772,63,62,893,K5675,63,30,3.0,06,1,0,,C,0411,101,9,2,1,10.4,1,1,K6701,63,62,06,,0,,K489463,-,,,,,,Y,3,0,0,0,0,1,1,0.5,117,0,87,182,1,1993-04-11,0.029
93LA00380,93,K4783,63,68,201,02010,00,30,3.0,06,A,0,2,H,,0,,,,0.0,,,,,00,05,,0,,,,,,,,,,1,0,0,0,0,0,0,0.0,0,,0,0,,,0.0
93LA00381,93,K4792,63,62,903,K5511,63,30,3.0,06,1,0,,C,0325,84,0,1,,0.0,,,,,62,06,0,0,,,,,,,,,,1,0,1,1,1,0,0,0.0,0,,0,0,,1993-03-25,0.0
93LA00382,93,K4798,63,62,913,K5447,63,30,3.0,06,1,0,,C,0331,90,0,1,,0.0,,,,,62,06,0,0,,,,,,,,,,1,0,1,1,1,0,0,0.0,0,,0,0,,1993-03-31,0.0
93LA00383,93,K4799,63,60,603,K5749,63,30,3.0,06,1,0,,M,0411,101,8,4,2,9.7,1,1,K6693,63,60,06,,0,,,,"BIGBAG,FLTS",4TEATS,,,,Y,1,0,1,1,2,1,1,1.0,96,1,72,182,1,1993-04-11,0.029
93LA00384,93,K4799,63,60,603,K5749,63,30,3.0,06,1,0,,M,0411,101,8,4,2,9.9,1,1,K6694,63,60,06,6,115,87,,,,,,,,Y,2,0,0,0,0,1,0,0.0,0,,0,0,,1993-04-11,0.029
93LA00385,93,K4801,63,62,803,K5160,63,30,3.0,06,1,0,,?,0506,0,,,,0.0,,,,,,06,,0,,,,,,,,,,1,1,1,0,0,0,0,0.0,0,,0,0,,,0.0
93LA00386,93,K4801,63,62,803,00000,97,30,3.0,06,1,0,,?,0506,126,5,3,3,16.2,5,1,Z2709,81,00,20,,0,,,,,,,,,Y,1,2,1,1,1,1,1,1.0,123,1,65,183,2,1993-05-06,0.0
93LA00387,93,K4812,63,68,338,00338,00,30,3.0,06,A,0,3,H,0325,84,0,1,,0.0,,,,,00,05,0,0,,,,,,,,,,1,0,1,1,1,0,0,0.0,0,,0,0,,1993-03-25,0.0
93LA00388,93,K4824,63,60,604,K5317,63,30,3.0,06,1,0,,M,0418,108,8,3,1,9.7,1,1,K6835,63,60,06,,0,,,,,,,,,H,1,0,1,1,2,1,1,1.0,59,1,41,182,1,1993-04-18,0.046
93LA00389,93,K4824,63,60,604,K5317,63,30,3.0,06,1,0,,M,0418,108,8,3,1,9.2,1,1,K6836,63,60,06,,0,,,,,,,,,H,2,0,0,0,0,1,1,1.0,68,1,46,182,1,1993-04-18,0.046
93LA00390,93,K4832,63,62,813,K5162,63,30,3.0,06,1,0,,C,0328,87,0,1,,0.0,,,,,62,06,0,0,,,,,,,,,,1,0,1,1,1,0,0,0.0,0,,0,0,,1993-03-28,0.0
93LA00391,93,K4839,63,68,751,00751,00,30,3.0,06,A,0,2,H,,0,,,,0.0,,,,,00,05,,0,,,,,,,,,,1,0,1,0,0,0,0,0.0,0,,0,0,,,0.0
93LA00392,93,K4842,63,60,601,K5205,63,30,3.0,06,1,0,,M,0428,118,5,4,2,12.1,1,1,K6964,63,60,06,,0,,,,,,,,,H,1,0,1,1,1,1,1,1.0,107,1,62,182,1,1993-04-28,0.022
93LA00393,93,K4849,63,62,823,K5446,63,30,3.0,06,1,0,,C,0412,102,5,3,1,13.3,1,1,K6710,63,62,06,,0,,,,,,,,,Y,1,0,1,1,1,1,1,1.0,114,1,89,182,1,1993-04-12,0.029
93LA00394,93,K4850,63,68,290,00290,00,30,3.0,06,A,0,3,H,,0,,,,0.0,,,,,00,05,,0,,,,,,,,,,1,0,0,0,0,0,0,0.0,0,,0,0,,,0.0
93LA00395,93,K4857,63,60,603,K5749,63,30,3.0,06,1,0,,M,,0,,,,0.0,,,,,60,06,,0,,,,,,,,,,1,0,1,0,0,0,0,0.0,0,,0,0,,,0.0
93LA00396,93,K4858,63,62,833,K5247,63,30,3.0,06,1,0,,C,0414,104,5,3,1,15.6,1,1,K6748,63,62,06,,0,,,,,,,,,Y,1,0,1,1,1,1,1,1.0,126,1,92,182,1,1993-04-14,0.028
93LA00397,93,K4860,63,68,338,00338,00,30,3.0,06,A,0,2,H,,0,,,,0.0,,,,,00,05,,0,,,,,,,,,,1,0,0,0,0,0,0,0.0,0,,0,0,,,0.0
93LA00398,93,K4872,63,60,602,K5608,63,30,3.0,06,1,0,,M,,0,,,,0.0,,,,,60,06,,0,,,,,,,,,,1,0,0,0,0,0,0,0.0,0,,0,0,,,0.0
93LA00399,93,K4879,63,62,843,K5379,63,30,3.0,06,1,0,,C,0406,96,2,2,,0.0,,,,,62,06,0,0,,,,,,,,,N,1,0,1,1,2,0,0,0.0,0,,0,0,,1993-04-06,0.0
93LA00400,93,K4879,63,62,843,K5379,63,30,3.0,06,1,0,,C,0406,96,2,2,,0.0,,,,,62,06,0,0,,,,,,,,,N,2,0,0,0,0,0,0,0.0,0,,0,0,,1993-04-06,0.0
93LA00401,93,K4887,63,68,201,02010,00,30,3.0,06,A,0,3,H,0326,85,2,1,,0.0,,,,,00,05,0,0,,,,,,,,,,1,0,1,1,2,0,0,0.0,0,,0,0,,1993-03-26,0.0
93LA00402,93,K4887,63,68,201,02010,00,30,3.0,06,A,0,3,H,0326,85,2,1,,0.0,,,,,00,05,0,0,,,,,,,,,,2,0,0,0,0,0,0,0.0,0,,0,0,,1993-03-26,0.0
93LA00403,93,K4891,63,60,604,K5317,63,30,3.0,06,1,0,,M,0419,109,8,3,1,9.5,1,1,K6866,63,60,06,,0,,,,,,,,,W,1,0,1,1,2,1,1,1.0,96,1,67,183,2,1993-04-19,0.031
93LA00404,93,K4891,63,60,604,K5317,63,30,3.0,06,1,0,,M,0419,109,8,3,2,12.2,1,1,K6867,63,60,06,,0,,,,,,,,,W,2,0,0,0,0,1,1,1.0,83,1,57,183,2,1993-04-19,0.031
93LA00405,93,K4894,63,62,863,K5613,63,30,3.0,06,1,0,,C,0408,98,9,4,1,8.8,1,1,K6666,63,62,06,6,100,19,,,,WEAK,,,,N,1,0,1,1,3,1,0,0.0,0,,0,0,,1993-04-08,0.038
93LA00406,93,K4894,63,62,863,K5613,63,30,3.0,06,1,0,,C,0408,98,9,4,1,8.1,1,1,K6667,63,62,06,6,99,19,,,,WEAK,,,,N,2,0,0,0,0,1,0,0.0,0,,0,0,,1993-04-08,0.038
93LA00407,93,K4894,63,62,863,K5613,63,30,3.0,06,1,0,,C,0408,98,9,4,2,9.3,1,1,,,62,06,1,0,,K670163,+,,,,,,N,3,0,0,0,0,0,0,0.5,0,,0,0,,1993-04-08,0.038
93LA00408,93,K4897,63,68,290,00290,00,30,3.0,06,A,0,2,?,0522,0,,,,0.0,,,,,00,05,,0,,,,,,,,,,1,1,1,0,0,0,0,0.0,0,,0,0,,,0.0
93LA00409,93,K4897,63,68,290,00000,97,30,3.0,06,A,0,2,?,0522,142,8,3,3,13.9,5,1,Z2821,81,00,20,,0,,,,,,,,,Y,1,2,1,1,2,1,1,1.0,88,1,39,183,2,1993-05-22,0.0
93LA00410,93,K4897,63,68,290,00000,97,30,3.0,06,A,0,2,?,0522,142,8,3,3,13.5,5,1,Z2822,81,00,20,,0,,,,,BLACKKNEE,,,,Y,2,2,0,0,0,1,1,1.0,85,1,37,183,2,1993-05-22,0.0
93LA00411,93,K4899,63,60,601,K5205,63,30,3.0,06,1,0,,M,0314,73,2,1,,0.0,,,,,60,06,0,0,,,,,,,,,,1,0,1,1,2,0,0,0.0,0,,0,0,,1993-03-14,0.0
93LA00412,93,K4899,63,60,601,K5205,63,30,3.0,06,1,0,,M,0314,73,2,1,,0.0,,,,,60,06,0,0,,,,,,,,,,2,0,0,0,0,0,0,0.0,0,,0,0,,1993-03-14,0.0
93LA00413,93,K4900,63,62,853,K5581,63,30,3.0,06,1,0,,C,,0,,,,0.0,,,,,62,06,,0,,,,,,,,,,1,0,0,0,0,0,0,0.0,0,,0,0,,,0.0
93LA00414,93,K4907,63,60,602,K5608,63,30,3.0,06,1,0,,M,0420,110,8,3,1,12.1,1,1,K6883,63,60,06,,0,,,,,,,,,Y,1,0,1,1,2,1,1,1.0,97,1,62,183,2,1993-04-20,0.038
93LA00415,93,K4907,63,60,602,K5608,63,30,3.0,06,1,0,,M,0420,110,8,3,1,11.2,1,1,K6884,63,60,06,,0,,,,,,,,,Y,2,0,0,0,0,1,1,1.0,106,1,67,183,2,1993-04-20,0.038
93LA00416,93,K4911,63,62,873,K5624,63,30,3.0,06,1,0,,C,0330,89,2,1,,0.0,,,,,62,06,0,0,,,,,,,,,,1,0,1,1,2,0,0,0.0,0,,0,0,,1993-03-30,0.0
93LA00417,93,K4911,63,62,873,K5624,63,30,3.0,06,1,0,,C,0330,89,2,1,,0.0,,,,,62,06,0,0,,,,,,,,,,2,0,0,0,0,0,0,0.0,0,,0,0,,1993-03-30,0.0
93LA00418,93,K4923,63,60,603,K5749,63,30,3.0,06,1,0,,M,0401,91,2,1,,0.0,,,,,60,06,0,0,,,,,,,,,,1,0,1,1,2,0,0,0.0,0,,0,0,,1993-04-01,0.0
93LA00419,93,K4923,63,60,603,K5749,63,30,3.0,06,1,0,,M,0401,91,2,1,,0.0,,,,,60,06,0,0,,,,,,,,,,2,0,0,0,0,0,0,0.0,0,,0,0,,1993-04-01,0.0
93LA00420,93,K4928,63,62,883,K5632,63,30,3.0,06,1,0,,C,0420,110,5,3,1,15.1,1,1,K6905,63,62,06,,0,,,,,,,,,Y,1,0,1,1,1,1,1,1.0,118,1,88,183,2,1993-04-20,0.034
93LA00421,93,K4934,63,68,751,00751,00,30,3.0,06,A,0,3,H,0410,100,5,3,1,10.0,1,1,K6682,63,00,05,6,100,83,,,,WEAK,,,,Y,1,0,1,1,1,1,0,0.0,0,,0,0,,1993-04-10,0.0
93LA00422,93,K4936,63,60,604,K5317,63,30,3.0,06,1,0,,M,0409,99,8,3,1,11.5,1,1,K6673,63,60,06,,0,,,,,,,,,N,1,0,1,1,2,1,1,1.0,94,1,72,182,1,1993-04-09,0.033
93LA00423,93,K4936,63,60,604,K5317,63,30,3.0,06,1,0,,M,0409,99,8,3,3,9.6,3,1,K6674,63,60,06,,0,,,,,BLK.BRISKET,,,,N,2,0,0,0,0,1,1,1.0,93,1,66,182,1,1993-04-09,0.033
93LA00424,93,K4942,63,62,893,K5675,63,30,3.0,06,1,0,,C,0410,100,8,3,3,12.5,1,1,K6689,63,62,06,,0,,,,,ENTR,,,,Y,1,0,1,1,2,1,1,1.0,107,1,77,182,1,1993-04-10,0.034
93LA00425,93,K4942,63,62,893,K5675,63,30,3.0,06,1,0,,C,0410,100,8,3,1,10.3,1,1,K6690,63,62,06,,0,,,,,,,,,Y,2,0,0,0,0,1,1,1.0,80,1,57,182,1,1993-04-10,0.034
93LA00426,93,K4943,63,68,751,00751,00,30,3.0,06,A,0,2,H,0409,99,5,3,2,7.3,1,1,K6677,63,00,05,6,100,67,,,,"WEAK,DOWN",,,,N,1,0,1,1,1,1,0,0.0,0,,0,0,,1993-04-09,0.0
93LA00427,93,K4952,63,60,601,K5205,63,30,3.0,06,1,0,,M,0331,90,2,1,,0.0,,,,,60,06,0,0,,,,,,,,,,1,0,1,1,2,0,0,0.0,0,,0,0,,1993-03-31,0.0
93LA00428,93,K4952,63,60,601,K5205,63,30,3.0,06,1,0,,M,0331,90,2,1,,0.0,,,,,60,06,0,0,,,,,,,,,,2,0,0,0,0,0,0,0.0,0,,0,0,,1993-03-31,0.0
93LA00429,93,K4953,63,62,903,K5511,63,30,3.0,06,1,0,,C,0406,96,0,2,,0.0,,,,,62,06,0,0,,,,,,,,,N,1,0,1,1,1,0,0,0.0,0,,0,0,,1993-04-06,0.0
93LA00430,93,K4963,63,68,338,00338,00,30,3.0,06,A,0,3,H,0414,104,3,3,1,7.6,1,1,K6756,63,00,05,,0,,,,,,,,,K,1,0,1,1,4,1,1,1.0,86,1,54,182,1,1993-04-14,0.0
93LA00431,93,K4963,63,68,338,00338,00,30,3.0,06,A,0,3,H,0414,104,3,3,2,8.4,1,1,K6757,63,00,05,,0,,,,,,,,,K,2,0,0,0,0,1,1,1.0,72,1,54,182,1,1993-04-14,0.0
93LA00432,93,K4963,63,68,338,00338,00,30,3.0,06,A,0,3,H,0414,104,3,3,1,6.5,1,1,K6758,63,00,05,7,183,97,S180610,-,,,,,,K,3,0,0,0,0,1,0,0.0,0,0,0,0,,1993-04-14,0.0
93LA00433,93,K4963,63,68,338,00338,00,30,3.0,06,A,0,3,H,0414,104,3,3,2,9.2,1,1,,,00,05,1,0,,,,,,,,,K,4,0,0,0,0,0,0,0.0,0,,0,0,,1993-04-14,0.0
93LA00434,93,K4964,63,60,602,K5608,63,30,3.0,06,1,0,,M,,0,,,,0.0,,,,,60,06,,0,,,,,,,,,,1,0,0,0,0,0,0,0.0,0,,0,0,,,0.0
93LA00435,93,K4966,63,62,913,K5447,63,30,3.0,06,1,0,,C,0413,103,8,2,1,10.6,1,1,K6735,63,62,06,,0,,,,,,,,,Y,1,0,1,1,2,1,1,1.0,91,1,60,182,1,1993-04-13,0.044
93LA00436,93,K4966,63,62,913,K5447,63,30,3.0,06,1,0,,C,0413,103,8,2,1,11.9,1,1,K6736,63,62,06,,0,,,,,,,,,Y,2,0,0,0,0,1,1,1.0,103,1,72,182,1,1993-04-13,0.044
93LA00437,93,K4972,63,68,338,02009,00,30,3.0,06,A,0,2,H,0503,123,8,3,2,11.8,1,1,K6981,63,00,05,,0,,,,,4TEATS,,,,Y,1,0,1,1,2,1,1,1.0,67,1,40,183,2,1993-05-03,0.0
93LA00438,93,K4972,63,68,338,02009,00,30,3.0,06,A,0,2,H,0503,123,8,3,2,11.8,1,1,K6982,63,00,05,,0,,,,,HAIRY,,,,Y,2,0,0,0,0,1,1,1.0,90,1,56,183,2,1993-05-03,0.0
93LA00439,93,K4985,63,60,603,K5749,63,30,3.0,06,1,0,,M,,0,,,,0.0,,,,,60,06,,0,,,,,,,,,,1,0,0,0,0,0,0,0.0,0,,0,0,,,0.0
93LA00440,93,K4986,63,62,803,K5160,63,30,3.0,06,1,0,,C,,0,,,,0.0,,,,,62,06,,0,,,,,,,,,,1,0,0,0,0,0,0,0.0,0,,0,0,,,0.0
93LA00441,93,K4987,63,68,290,00290,00,30,3.0,06,A,0,3,H,,0,,,,0.0,,,,,00,05,,0,,,,LUMP-MIDBAG,,,,,,1,0,1,0,0,0,0,0.0,0,,0,0,,,0.0
