UID,YR,SEX,LAMB,LB1,LINE,BPEN,DAM,DBRD,DB1,INBRL,BAG,ADAM,TRT,CLR,STM,SPEC,JAW,DAYBN,TB,TRT1,DAYDIS,MILK,ABEWE,DISP,INBRD,FONO,FOPU,TRT2,DB2,LBRD,SIRE,SBRD,Y1,WNWT,LNDAM,TM,Y4,CAUSE,Y2,Y3,BRWT,Y5,ABLMB,TRT3,CDNO,DATEBN,STMD
73LA00065,73,,,0,24,240,6488,11,1,41,1,30,,,07,,,155,,,0,,,,40,,,,1,11,6524,11,1,0,24,1,0,,0,0,0.0,0,,6,1,1973-06-04,07
73LA00066,73,2,6655,1,32,320,6489,11,1,34,1,30,,1,07,,2,107,5,8,0,4,,,37,,,,1,11,6535,11,1,66,32,1,1,,1,1,10.6,10,,6,1,1973-04-17,07
73LA00067,73,,,0,32,320,6492,11,1,39,1,30,,,07,,,146,,,0,,,,40,,,,1,11,6535,11,0,0,32,1,0,,0,0,0.0,0,,6,1,1973-05-26,07
73LA00068,73,1,6624,1,24,240,6495,11,1,35,1,20,,1,07,,1,99,5,8,0,0,,,40,,&,,1,11,6524,11,1,56,24,1,1,,1,1,8.4,5,,7,1,1973-04-09,07
73LA00069,73,1,6654,1,32,320,6499,11,1,42,1,20,,1,07,,2,107,5,8,119,3,,6,40,,&,,1,11,6535,11,1,0,32,1,1,,1,1,10.6,0,,7,1,1973-04-17,07
73LA00070,73,1,6684,1,24,240,6502,11,1,36,1,20,,1,07,,2,126,5,,0,4,,,38,,,,1,11,6524,11,1,73,24,1,1,,1,1,11.6,10,,6,1,1973-05-06,07
73LA00071,73,,,0,24,240,6504,11,1,35,1,20,,,07,1,,125,,8,0,,,,40,,,,1,11,6524,11,1,0,24,1,0,,0,0,0.0,0,,7,1,1973-05-05,07
73LA00072,73,3,9279,9,00,240,6504,11,1,,1,20,,5,40,2,1,120,5,8,0,4,,,40,,,1,1,90,0000,98,1,55,24,0,1,,1,1,8.0,10,,,1,1973-04-30,07
73LA00073,73,2,6657,1,32,320,6508,11,1,38,1,20,,1,07,,2,109,5,8,0,1,,,30,,&,,1,11,6535,11,1,32,32,1,1,,1,1,7.0,5,,6,1,1973-04-19,07
73LA00074,73,2,6613,1,24,240,6510,11,1,35,1,20,,1,07,,1,95,5,,0,2,,,43,189062,-,,1,11,6524,11,1,46,24,1,1,,1,1,8.4,5,,6,1,1973-04-05,07
73LA00075,73,,,0,24,240,6511,11,1,35,1,20,,,07,,,94,,8,0,,,,48,,,,1,11,6524,11,1,0,24,1,0,,0,0,0.0,0,,7,1,1973-04-04,07
73LA00076,73,,,0,32,320,6513,11,1,38,1,20,,,07,1,,125,,,0,,,,31,,,,1,11,6535,11,1,0,32,1,0,,0,0,0.0,0,,7,1,1973-05-05,07
73LA00077,73,2,,0,00,320,6513,11,1,,1,20,,5,40,2,1,139,1,,0,2,,1,31,,,1,1,,0000,98,1,0,32,0,0,,1,1,10.0,0,,,1,1973-05-19,07
73LA00078,73,1,6692,1,32,320,6514,11,1,40,1,20,,2,07,,1,127,5,,0,2,,,32,,,,1,11,6535,11,1,83,32,1,1,,1,1,9.4,10,,6,1,1973-05-07,07
73LA00079,73,2,6658,1,24,240,6521,11,1,35,1,20,,1,07,,2,111,5,8,0,3,,,47,,,,1,11,6524,11,1,76,24,1,1,,1,1,11.0,10,,6,1,1973-04-21,07
73LA00080,73,,,0,32,320,6523,11,1,42,1,20,,,07,1,,125,,8,0,,,,37,,,,1,11,6535,11,1,0,32,1,0,,0,0,0.0,0,,7,1,1973-05-05,07
73LA00081,73,2,9321,9,00,320,6523,11,1,,1,20,,5,40,2,2,131,5,8,0,3,,,37,636742,-,1,1,90,0000,98,1,78,32,0,1,,1,1,11.2,5,,,1,1973-05-11,07
73LA00082,73,1,6617,1,24,240,6531,11,1,35,1,20,,1,07,,1,98,5,,0,3,,,32,,,,1,11,6524,11,1,72,24,1,1,,1,1,10.4,10,,7,1,1973-04-08,07
73LA00083,73,,,0,32,320,6541,11,1,41,1,20,,,07,,,91,,,0,,,,37,,,,1,11,6535,11,0,0,32,1,0,,0,0,0.0,0,,6,1,1973-04-01,07
73LA00084,73,1,6606,1,35,350,7393,14,1,54,1,90,,1,07,,1,92,5,,0,4,,,33,,,,4,11,9877,14,1,63,35,1,1,,1,1,14.4,10,,6,1,1973-04-02,07
73LA00085,73,2,6695,1,46,460,7451,14,1,48,2,90,,1,07,,1,129,5,,0,4,,,40,,,,4,11,9865,14,1,79,46,1,1,,1,1,10.8,10,,6,1,1973-05-09,07
73LA00086,73,1,6670,1,46,460,7487,14,1,33,2,90,,1,07,,1,121,8,,152,4,,6,26,,&,,4,11,9865,14,1,0,46,1,1,,1,2,10.8,0,,7,1,1973-05-01,07
73LA00087,73,3,6671,1,46,460,7487,14,1,33,2,90,,1,07,,1,121,8,,0,4,,,26,,&,,4,11,9865,14,0,48,46,1,1,,0,0,8.8,5,,7,2,1973-05-01,07
73LA00088,73,,,0,74,742,7780,14,1,,2,80,,,07,,,146,,2,0,,,,,,,,4,18,6518,18,0,0,74,6,0,,0,0,0.0,0,,,1,1973-05-26,07
73LA00089,73,2,6660,1,46,460,7997,14,1,30,2,80,,1,07,,1,114,8,,0,3,,,23,,,,4,11,9865,14,1,67,46,1,1,,1,2,9.6,10,,6,1,1973-04-24,07
73LA00090,73,1,6661,1,46,460,7997,14,1,30,2,80,,1,07,,1,114,8,,0,3,,,23,,,,4,11,9865,14,0,47,46,1,1,,0,0,12.0,10,,6,2,1973-04-24,07
73LA00091,73,,,0,73,730,8144,14,1,,2,70,,,07,1,,125,,2,0,,,,,,,,4,18,6027,18,1,0,73,6,0,,0,0,0.0,0,,,1,1973-05-05,07
73LA00092,73,3,9345,9,00,730,8144,14,1,,2,70,,5,40,2,1,135,5,2,0,4,,,,,,1,4,90,0000,98,1,82,73,0,1,,1,1,14.2,10,,,1,1973-05-15,07
73LA00093,73,,,0,73,732,8161,14,1,,3,70,,,07,,,146,,2,0,,,,,,,,4,18,6293,18,0,0,73,6,0,,0,0,0.0,0,,,1,1973-05-26,07
73LA00094,73,2,8808,9,97,045,8184,14,1,,3,70,,1,51,,1,105,8,4,0,3,,,,,,,4,90,0011,95,1,64,77,8,1,,1,2,8.0,10,,,1,1973-04-15,07
73LA00095,73,1,8809,9,97,045,8184,14,1,,3,70,,1,51,,2,105,8,4,0,3,,,,,,,4,90,0011,95,0,54,77,8,1,,0,0,9.6,10,,,2,1973-04-15,07
73LA00096,73,,,0,46,460,8231,14,1,34,2,70,,,07,,,145,,,0,,,,38,,,,4,14,9865,14,1,0,46,1,0,,0,0,0.0,0,,6,1,1973-05-25,07
73LA00097,73,2,7506,3,74,741,8244,14,1,,3,70,,1,07,,1,98,8,2,0,4,,,,,,,4,18,6098,18,1,60,74,6,1,,1,2,10.0,10,,,1,1973-04-08,07
73LA00098,73,2,7507,3,74,741,8244,14,1,,3,70,,1,07,,1,98,8,2,0,4,,,,,,,4,18,6098,18,0,54,74,6,1,,0,0,9.4,10,,,2,1973-04-08,07
73LA00099,73,1,8605,9,97,105,8263,14,1,,3,70,,2,54,,2,100,8,2,0,5,,,,,,,4,90,0040,95,1,94,78,8,1,,1,2,13.6,10,,,1,1973-04-10,07
73LA00100,73,2,8608,9,97,105,8263,14,1,,3,70,,1,54,,1,100,8,2,0,5,,,,461342,-,,4,90,0040,95,0,85,78,8,1,,0,0,9.2,5,,,2,1973-04-10,07
73LA00101,73,2,7563,3,74,740,8274,14,1,,1,70,,1,07,,2,99,5,4,102,3,,6,,,,,4,18,7206,18,1,0,74,6,1,,1,1,12.0,0,,,1,1973-04-09,07
73LA00102,73,2,7260,3,76,761,8291,14,1,,3,70,,1,07,,1,89,5,2,0,5,,,,,,,4,18,5211,18,1,87,76,6,1,,1,1,11.4,10,,,1,1973-03-30,07
73LA00103,73,2,7621,3,74,742,8308,14,1,,2,70,,1,07,,1,101,8,2,0,4,,,,,&,,4,18,6518,18,1,52,74,6,1,,1,2,11.0,5,,,1,1973-04-11,07
73LA00104,73,2,7622,3,74,742,8308,14,1,,2,70,,1,07,,1,101,8,2,0,4,,,,,,,4,18,6518,18,0,75,74,6,1,,0,0,9.4,10,,,2,1973-04-11,07
73LA00105,73,2,7380,3,73,730,8342,14,1,,2,70,,2,07,,1,94,5,2,0,5,,,,,,,4,18,6027,18,1,87,73,6,1,,1,1,12.4,10,02,,1,1973-04-04,07
73LA00106,73,1,7734,3,73,731,8363,14,1,,3,70,,1,07,,1,104,9,4,0,3,,,,,,,4,18,6552,18,1,73,73,6,1,,1,3,11.0,10,,,1,1973-04-14,07
73LA00107,73,1,7735,3,73,731,8363,14,1,,3,70,,1,07,,1,104,9,4,0,3,,,,,,,4,18,6552,18,0,71,73,6,1,,0,0,8.4,10,,,2,1973-04-14,07
73LA00108,73,2,7736,3,73,731,8363,14,1,,3,70,,3,07,,1,104,9,4,0,3,,,,,&,,4,18,6552,18,0,37,73,6,1,,0,0,4.4,5,,,3,1973-04-14,07
73LA00109,73,1,9243,9,97,095,8367,14,1,,4,70,,1,51,,1,115,8,2,0,3,,,,,,,4,90,0016,95,1,59,78,8,1,,1,2,10.4,10,,,1,1973-04-25,07
73LA00110,73,1,9244,9,97,095,8367,14,1,,4,70,,1,51,,1,115,8,2,0,3,,,,,,,4,90,0016,95,0,82,78,8,1,,0,0,10.4,10,,,2,1973-04-25,07
73LA00111,73,2,9114,9,97,055,8371,14,1,,3,70,,1,51,,1,111,8,4,0,5,,,,,,,4,90,0012,95,1,65,77,8,1,,1,2,9.0,10,,,1,1973-04-21,07
73LA00112,73,2,9115,9,97,055,8371,14,1,,3,70,,1,51,,1,111,8,4,0,5,,,,,,,4,90,0012,95,0,63,77,8,1,,0,0,9.0,10,,,2,1973-04-21,07
73LA00113,73,1,7395,3,74,741,8373,14,1,,3,70,,1,07,,2,94,5,2,0,4,,,,,,,4,18,6098,18,1,92,74,6,1,,1,1,10.4,10,,,1,1973-04-04,07
73LA00114,73,2,9197,9,97,115,8386,14,1,,2,70,,1,54,,1,113,5,4,114,2,06,6,,,,,4,90,0041,95,1,0,78,8,1,,1,1,7.6,0,,,1,1973-04-23,07
73LA00115,73,1,8891,9,97,075,8389,14,1,,2,70,,1,51,,1,106,8,4,0,4,,,,,,,4,90,0014,95,1,53,78,8,1,,1,2,11.0,10,,,1,1973-04-16,07
73LA00116,73,2,8892,9,97,075,8389,14,1,,2,70,,1,51,,1,106,8,4,0,4,,,,,,,4,90,0014,95,0,73,78,8,1,,0,0,9.6,10,,,2,1973-04-16,07
73LA00117,73,1,7334,3,73,732,8400,14,1,,2,70,,1,07,,1,93,5,2,97,4,,6,,,,,4,18,6293,18,1,0,73,6,1,,1,1,12.6,0,,,1,1973-04-03,07
73LA00118,73,1,8640,9,97,155,8408,14,1,,4,70,,1,54,,3,101,8,4,0,3,,,,,,,4,90,0045,95,1,44,78,8,1,,1,2,8.6,10,,,1,1973-04-11,07
73LA00119,73,2,8641,9,97,155,8408,14,1,,4,70,,1,54,,1,101,8,4,0,3,,,,,,,4,90,0045,95,0,66,78,8,1,,0,0,8.0,10,,,2,1973-04-11,07
73LA00120,73,2,8947,9,97,135,8428,14,1,,3,70,,1,54,,1,108,8,4,0,4,,,,,,,4,90,0043,95,1,76,78,8,1,,1,2,8.4,10,,,1,1973-04-18,07
73LA00121,73,1,8948,9,97,135,8428,14,1,,3,70,,1,54,,1,108,8,4,112,4,,6,,,,,4,90,0043,95,0,0,78,8,1,,0,0,9.6,0,,,2,1973-04-18,07
73LA00122,73,3,8590,9,97,015,8448,14,1,,3,70,,1,51,,1,100,8,4,0,4,,,,,&,,4,90,0008,95,1,58,77,8,1,,1,2,8.6,5,,,1,1973-04-10,07
73LA00123,73,1,8591,9,97,015,8448,14,1,,3,70,,1,51,,1,100,8,4,0,4,,,,,,,4,90,0008,95,0,72,77,8,1,,0,0,9.0,10,,,2,1973-04-10,07
73LA00124,73,1,9014,9,97,055,8470,14,1,,3,70,,2,51,,1,109,8,4,0,4,,,,,,,4,90,0012,95,1,78,78,8,1,,1,2,8.6,10,,,1,1973-04-19,07
73LA00125,73,1,9015,9,97,055,8470,14,1,,3,70,,2,51,,3,109,8,4,0,4,,,,,,,4,90,0012,95,0,61,78,8,1,,0,0,9.0,10,,,2,1973-04-19,07
73LA00126,73,2,7516,3,73,732,8472,14,1,,2,70,,1,07,,1,98,8,,0,4,,,,,,,4,18,6293,18,1,58,73,6,1,,1,2,8.0,10,,,1,1973-04-08,07
73LA00127,73,1,7517,3,73,732,8472,14,1,,2,70,,1,07,,2,98,8,,0,4,,,,,,,4,18,6293,18,0,75,73,6,1,,0,0,9.0,10,,,2,1973-04-08,07
73LA00128,73,2,7483,3,73,730,8490,14,1,,3,70,,1,07,,1,97,9,4,0,3,,,,,,,4,18,6027,18,1,64,73,6,1,,1,3,9.0,10,,,1,1973-04-07,07
73LA00129,73,2,7484,3,73,730,8490,14,1,,3,70,,1,07,,1,97,9,4,0,3,,,,,,,4,18,6027,18,0,69,73,6,1,,0,0,9.6,10,,,2,1973-04-07,07
73LA00130,73,1,7485,3,73,730,8490,14,1,,3,70,,2,07,,1,97,9,4,0,3,,,,362042,-,,4,18,6027,18,0,67,73,6,1,,0,0,8.4,5,,,3,1973-04-07,07
73LA00131,73,2,7663,3,74,740,8511,14,1,,2,70,,1,07,,2,102,8,4,0,4,,,,,,,4,18,7206,18,1,67,74,6,1,,1,2,8.6,10,,,1,1973-04-12,07
73LA00132,73,1,7664,3,74,740,8511,14,1,,2,70,,1,07,,1,102,8,4,0,4,,,,,,,4,18,7206,18,0,70,74,6,1,,0,0,9.4,10,,,2,1973-04-12,07
73LA00133,73,2,,0,73,731,8512,14,1,,2,70,,1,07,,1,126,1,2,0,4,,1,,,,,4,18,6552,18,1,0,73,6,0,,1,1,7.2,0,,,1,1973-05-06,07
73LA00134,73,2,7609,3,74,742,8523,14,1,,3,70,,1,07,,1,101,5,4,0,3,,,,,,,4,18,6518,18,1,86,74,6,1,,1,1,12.0,10,,,1,1973-04-11,07
73LA00135,73,2,8801,9,97,125,8527,14,1,,3,70,,1,54,,2,105,8,2,0,4,,,,,,,4,90,0042,95,1,73,78,8,1,,1,2,9.4,10,,,1,1973-04-15,07
73LA00136,73,1,8802,9,97,125,8527,14,1,,3,70,,1,54,,1,105,8,2,0,4,,,,,,,4,90,0042,95,0,70,78,8,1,,0,0,10.6,10,,,2,1973-04-15,07
73LA00137,73,1,8470,9,97,155,8559,14,1,,2,70,,1,54,,1,95,8,2,0,3,,,,,,,4,90,0045,95,1,77,77,8,1,,1,2,8.6,10,,,1,1973-04-05,07
