UID,DATEBN,SEX,LAMB,LBRD,Y0,LINE,BPEN,DAM,DBRD,STMD,DB1,C19,Y5A,C21,ADAM,F1F2,CLR,STM,SPEC,JAW,DAYBN,TB,TRT1,DAYDIS,MILK,ABEWE,DISP,C4243,FONO,FOPU,TRT2,DB2,SIRE,SBRD,Y1,Y6,LNDAM,TM,Y4,CAUSE,Y2,Y3,BRWT,Y5,ABLMB,TRT3,CDNO,YR
77LA03578,,,,43,1,42,812,T1379,43,02,4,,,,10,,,02,,,0,,,0,,,,,,,,3,T0712,43,1,0,42,3,0,,0,0,0,0,,,1,77
77LA03579,1977-05-08,1,U5542,93,1,45,454,T1388,43,02,4,,,,10,,1,55,,1,128,5,,200,2,,6,,,,,3,U1627,93,1,0,45,8,1,,1,1,62,0,,,1,77
77LA03580,1977-04-28,1,T2061,43,1,42,822,T1392,43,02,4,,1,,10,,1,02,,1,118,5,,0,2,,,,,,,3,T0244,43,1,78,42,3,1,,1,1,87,10,,,1,77
77LA03581,,,,43,1,40,401,T1400,43,02,4,,,,10,,,02,,,0,,,0,,,,,,,,3,T0099,43,1,0,40,2,0,,0,0,0,0,,,1,77
77LA03582,,,,43,1,41,414,T1403,43,02,4,,,,10,,,02,,,0,,,0,,,,,,,,3,T1044,43,1,0,41,6,0,,0,0,0,0,,,1,77
77LA03583,1977-05-09,2,U5543,93,1,45,455,T1408,43,02,4,,1,,10,,1,55,,1,129,5,,0,2,,,,,,,3,U3419,93,1,75,45,8,1,,1,1,95,10,,,1,77
77LA03584,,,,93,1,45,456,T1409,43,02,4,,,,10,,,55,,,0,,,0,,,,,,,,3,U3831,93,1,0,45,8,0,,0,0,0,0,,,1,77
77LA03585,,,,93,1,45,457,T1410,43,02,4,,,,10,,,55,,,0,,,0,,,,,,,,3,U3812,93,1,0,45,8,0,,0,0,0,0,,,1,77
77LA03586,,,,43,1,42,832,T1411,43,02,4,,,,10,,,02,,,0,,,0,,,,,,,,3,T0413,43,1,0,42,3,0,,0,0,0,0,,,1,77
77LA03587,,,,93,1,44,443,T1413,43,02,4,,,,10,,,52,,,0,,,0,,,,,,,,3,U4732,95,1,0,44,8,0,,0,0,0,0,,,1,77
77LA03588,,,,43,1,42,842,T1414,43,02,4,,,,10,,,02,,,0,,,0,,,,,,,,3,T0702,43,1,0,42,3,0,,0,0,0,0,,,1,77
77LA03589,,,,43,1,41,414,T1416,43,02,4,,,,10,,,02,,,0,,,0,,,,,,,,3,T1044,43,1,0,41,6,0,,0,0,0,0,,,1,77
77LA03590,,,,43,1,41,412,T1417,43,02,4,,,,10,,,02,,,0,,,0,,,,,,,,3,T1037,43,1,0,41,6,0,,0,0,0,0,,,1,77
77LA03591,,,,43,1,41,413,T1422,43,02,4,,,,10,,,02,,,0,,,0,,,,,,,,3,T0765,43,1,0,41,6,0,,0,0,0,0,,,1,77
77LA03592,,,,93,1,44,444,T1425,43,02,4,,,,10,,,52,,,0,,,0,,,,,,,,3,U4733,95,1,0,44,8,0,,0,0,0,0,,,1,77
77LA03593,,,,93,1,45,452,T1430,43,02,4,,,,10,,,55,,,0,,,0,,,,,,,,3,U1370,93,1,0,45,8,0,,0,0,0,0,,,1,77
77LA03594,,,,43,1,42,852,T1431,43,02,4,,,,10,,,02,,,0,,,0,,,,,,,,3,T0142,43,1,0,42,3,0,,0,0,0,0,,,1,77
77LA03595,,,,43,1,43,435,T1434,43,02,4,,,,10,,,02,,,0,,,0,,,,,,,,3,T1081,43,1,0,43,6,0,,0,0,0,0,,,1,77
77LA03596,,,,43,1,41,414,T1436,43,02,4,,,,10,,,02,,,0,,,0,,,,,,,,3,T1044,43,1,0,41,6,0,,0,0,0,0,,,1,77
77LA03597,,,,93,1,45,455,T1437,43,02,4,,,,10,,,55,,,0,,,0,,,,,,,,3,U3419,93,1,0,45,8,0,,0,0,0,0,,,1,77
77LA03598,,,,43,1,43,433,T1438,43,02,4,,,,10,,,02,,,0,,,0,,,,,,,,3,T1466,43,1,0,43,6,0,,0,0,0,0,,,1,77
77LA03599,,,,43,1,41,412,T1439,43,02,4,,,,10,,,02,,,0,,,0,,,,,,,,3,T1037,43,1,0,41,6,0,,0,0,0,0,,,1,77
77LA03600,1977-05-08,2,T2105,43,1,42,812,T1440,43,02,4,,,,10,,1,02,,1,128,5,,230,0,,5,,,&,,3,T0712,43,1,0,42,3,1,95,1,1,60,0,,,1,77
77LA03601,,,,93,1,44,447,T1451,43,02,4,,,,10,,,52,,,0,,,0,,,,,,,,3,U4736,95,1,0,44,8,0,,0,0,0,0,,,1,77
77LA03602,,,,93,1,45,455,T1452,43,02,4,,,,10,,,55,,,0,,,0,,,,,,,,3,U3419,93,1,0,45,8,0,,0,0,0,0,,,1,77
77LA03603,1977-05-03,2,U5537,93,1,45,456,T1453,43,02,4,,1,,10,,1,55,,1,123,5,,0,1,,,,,,,3,U3831,93,1,80,45,8,1,,1,1,101,10,,,1,77
77LA03604,,,,43,1,42,822,T1454,43,02,4,,,,10,,,02,,,0,,,0,,,,,,,,3,T0244,43,1,0,42,3,0,,0,0,0,0,,,1,77
77LA03605,,,,43,1,40,402,T1460,43,02,4,,,,10,,,02,,,0,,,0,,,,,,,,3,T0268,43,1,0,40,2,0,,0,0,0,0,,,1,77
77LA03606,,,,43,1,42,832,T1464,43,02,4,,,,10,,,02,,,0,,,0,,,,,,,,3,T0413,43,1,0,42,3,0,,0,0,0,0,,,1,77
77LA03607,,,,43,1,43,431,T1465,43,02,4,,,,10,,,02,,,0,,,0,,,,,,,,3,T0994,43,1,0,43,6,0,,0,0,0,0,,,1,77
77LA03608,,,,93,1,44,447,T1468,43,02,4,,,,10,,,52,,,0,,,0,,,,,,,,3,U4736,95,1,0,44,8,0,,0,0,0,0,,,1,77
77LA03609,,,,93,1,45,457,T1469,43,02,4,,,,10,,,55,1,,0,,,0,,50,,,,,,3,U3812,93,1,0,45,8,0,,0,0,0,0,,,1,77
77LA03610,1977-05-21,3,X1838,79,1,00,457,T1469,43,02,4,,1,,10,,5,20,2,1,141,5,,0,1,50,,,,,,3,00000,97,1,83,45,0,1,,1,1,135,10,99,,1,77
77LA03611,,,,43,1,43,432,T1475,43,02,4,,,,10,,,02,,,0,,,0,,,,,,,,3,T0861,43,1,0,43,6,0,,0,0,0,0,,,1,77
77LA03612,1977-04-16,3,X1509,79,1,,,T1476,43,02,4,,,,10,,5,20,,1,106,5,,110,2,,6,,,,,3,00000,97,1,0,02,9,1,,1,1,108,0,,,1,77
77LA03613,,,,93,1,44,441,T1477,43,02,4,,,,10,,,52,,,0,,,0,,,,,,,,3,U4730,95,1,0,44,8,0,,0,0,0,0,,,1,77
77LA03614,,,,43,1,43,433,T1479,43,02,4,,,,10,,,02,,,0,,,0,,,,,,,,3,T1466,43,1,0,43,6,0,,0,0,0,0,,,1,77
77LA03615,,,,43,1,43,435,T1480,43,02,4,,,,10,,,02,,,0,,,0,,,,,,,,3,T1081,43,1,0,43,6,0,,0,0,0,0,,,1,77
77LA03616,1977-05-04,1,,43,1,42,842,T1483,43,02,4,,,,10,,1,02,,1,124,1,,0,1,,1,,,,,3,T0702,43,1,0,42,3,0,,1,1,70,0,,,1,77
77LA03617,,,,79,1,,,T1484,43,02,4,,,,10,,,20,,,0,,,0,,,,,,,,3,00000,97,1,0,02,9,0,,0,0,0,0,,,1,77
77LA03618,,,,93,1,45,455,T1487,43,02,4,,,,10,,,55,,,0,,,0,,,,,,,,3,U3419,93,1,0,45,8,0,,0,0,0,0,,,1,77
77LA03619,,,,43,1,40,403,T1489,43,02,4,,,,10,,,02,,,0,,,0,,,,,,,,3,T0092,43,1,0,40,2,0,,0,0,0,0,,,1,77
77LA03620,,,,43,1,40,404,T1490,43,02,4,,,,10,,,02,,,0,,,0,,,,,,,,3,T0593,43,1,0,40,2,0,,0,0,0,0,,,1,77
77LA03621,,,,43,1,40,403,T1498,43,02,4,,,,10,,,02,,,0,,,0,,,,,,,,3,T0092,43,1,0,40,2,0,,0,0,0,0,,,1,77
77LA03622,,,,43,1,41,411,T1502,43,02,4,,,,10,,,02,,,0,,,0,,,,,,,,3,T1111,43,1,0,41,6,0,,0,0,0,0,,,1,77
77LA03623,1977-04-09,2,U4802,93,1,44,443,T1504,43,02,4,,1,,10,,1,52,,1,99,5,,0,1,,,,588962,-,,3,U4732,95,1,76,44,8,1,,1,1,84,5,,,1,77
77LA03624,,,,93,1,44,442,T1505,43,02,4,,,,10,,,52,,,0,,,0,,,,,,,,3,U4731,95,1,0,44,8,0,,0,0,0,0,,,1,77
77LA03625,,,,93,1,44,443,T1510,43,02,4,,,,10,,,52,,,0,,,0,,,,,,,,3,U4732,95,1,0,44,8,0,,0,0,0,0,,,1,77
77LA03626,1977-05-12,2,,79,1,00,444,T1512,43,02,4,,,,10,,5,20,2,1,132,1,,0,1,,1,,,,,3,00000,97,1,0,44,0,0,,1,1,60,0,,,1,77
77LA03627,,,,93,1,44,444,T1512,43,02,4,,,,10,,,52,1,,0,,,0,,,,,,,,3,U4733,95,1,0,44,8,0,,0,0,0,0,,,1,77
77LA03628,1977-05-19,3,X1827,79,1,00,414,T1514,43,02,4,,,,10,,5,20,2,1,139,5,,142,2,,6,,185179,+,,3,00000,97,1,0,41,0,1,,1,1,79,5,,,1,77
77LA03629,,,,43,1,41,414,T1514,43,02,4,,,,10,,,02,1,,0,,,0,,,,,,,,3,T1044,43,1,0,41,6,0,,0,0,0,0,,,1,77
77LA03630,,,,93,1,45,451,T1515,43,02,4,,,,10,,,55,,,0,,,0,,,,,,,,3,U1234,93,1,0,45,8,0,,0,0,0,0,,,1,77
77LA03631,,,,43,1,42,852,T1516,43,02,4,,,,10,,,02,,,0,,,0,,,,,,,,3,T0142,43,1,0,42,3,0,,0,0,0,0,,,1,77
77LA03632,,,,43,1,41,411,T1520,43,02,4,,,,10,,,02,,,0,,,0,,,,,,,,3,T1111,43,1,0,41,6,0,,0,0,0,0,,,1,77
77LA03633,,,,93,1,45,452,T1523,43,02,4,,,,10,,,55,,,0,,,0,,,,,,,,3,U1370,93,1,0,45,8,0,,0,0,0,0,,,1,77
77LA03634,,,,43,1,43,434,T1526,43,02,4,,,,10,,,02,,,0,,,0,,,,,,,,3,T1233,43,1,0,43,6,0,,0,0,0,0,,,1,77
77LA03635,1977-05-15,1,T2120,43,1,42,832,T1528,43,02,4,,1,,10,,1,02,,1,135,5,,0,2,,,,,,,3,T0413,43,1,63,42,3,1,,1,1,76,10,,,1,77
77LA03636,,,,93,1,44,448,T1534,43,02,4,,,,10,,,52,,,0,,,0,,,,,,,,3,U4737,95,1,0,44,8,0,,0,0,0,0,,,1,77
77LA03637,,,,43,1,43,433,T1535,43,02,4,,,,10,,,02,,,0,,,0,,,,,,,,3,T1466,43,1,0,43,6,0,,0,0,0,0,,,1,77
77LA03638,1977-04-13,,,62,1,60,603,K9796,61,06,6,,,,90,,,06,,,103,2,,0,4,,0,,139979,+,,1,K6422,62,1,0,60,2,0,,1,2,0,0,,,1,77
77LA03639,1977-04-13,,,62,,60,603,K9796,61,06,6,,,,90,,,06,,,103,2,,0,4,,0,,079519,+,,1,K6422,62,0,0,60,2,0,,0,0,0,5,,,2,77
77LA03640,1977-04-22,1,K7797,62,1,60,601,K0365,62,06,6,,,,80,,2,06,,1,112,8,,145,4,,6,,,&,,2,K6557,62,1,0,60,2,1,,1,2,102,0,,,1,77
77LA03641,1977-04-22,1,K7798,62,,60,601,K0365,62,06,6,,,,80,,2,06,,1,112,8,,145,4,,6,,,&,,2,K6557,62,0,0,60,2,1,,0,0,87,0,,,2,77
77LA03642,1977-04-16,2,K7593,62,1,61,612,K0396,62,06,6,,1,,80,,1,06,,1,106,9,,0,4,,,,,,,2,K7017,62,1,74,61,6,1,,1,3,71,10,,,1,77
77LA03643,1977-04-16,1,,62,,61,612,K0396,62,06,6,,,,80,,1,06,,1,106,9,,0,4,,1,,,,,2,K7017,62,0,0,61,6,0,,0,0,76,0,,,2,77
77LA03644,1977-04-16,1,,62,,61,612,K0396,62,06,6,,,,80,,1,06,,1,106,9,,0,4,,1,,,,,2,K7017,62,0,0,61,6,0,,0,0,70,0,,,3,77
77LA03645,1977-04-23,1,K7850,62,1,63,631,K0408,62,06,6,,1,,80,,1,06,,1,113,8,,0,3,,,,258062,-,,2,K6008,62,1,73,63,6,1,,1,2,100,5,,,1,77
77LA03646,1977-04-23,1,K7851,62,,63,631,K0408,62,06,6,,1,,80,,1,06,,1,113,8,,0,3,,,,,,,2,K6008,62,0,78,63,6,1,,0,0,114,10,,,2,77
77LA03647,1977-04-23,1,K7847,62,1,61,611,K0413,62,06,6,,,,80,,1,06,,1,113,8,,200,4,,5,,,&,,2,K6593,62,1,0,61,6,1,95,1,2,115,0,,,1,77
77LA03648,1977-04-23,1,K7848,62,,61,611,K0413,62,06,6,,1,,80,,1,06,,1,113,8,,339,4,,3,,,&,,2,K6593,62,0,40,61,6,1,93,0,0,121,5,,,2,77
77LA03649,1977-04-14,2,K7554,62,1,63,632,K0465,62,06,6,,1,,80,,1,06,,1,104,8,,0,4,,,,,,,2,K6245,62,1,90,63,6,1,,1,2,96,10,,,1,77
77LA03650,1977-04-14,2,K7555,62,,63,632,K0465,62,06,6,,,,80,,1,06,,1,104,8,,107,4,,6,,,,,2,K6245,62,0,0,63,6,1,,0,0,105,0,,,2,77
77LA03651,1977-04-10,2,K7455,62,1,60,602,K0490,62,06,6,,,,80,,1,06,,1,100,8,,230,4,,7,,,,,2,K6388,62,1,0,60,2,1,97,1,2,105,0,,,1,77
77LA03652,1977-04-10,1,K7456,62,,60,602,K0490,62,06,6,,1,,80,,3,06,,1,100,8,,0,4,,,,,,,2,K6388,62,0,70,60,2,1,,0,0,110,10,,,2,77
77LA03653,,,,62,1,63,634,K0508,62,06,6,,,,80,,,06,,,0,,,0,,,,,,,,2,K6355,62,0,0,63,6,0,,0,0,0,0,,,1,77
77LA03654,1977-04-29,1,K7998,62,1,61,613,K0598,62,06,6,,1,,80,,1,06,,1,119,8,,0,4,,,,,,,2,K6613,62,1,66,61,6,1,,1,2,94,10,,,1,77
77LA03655,1977-04-29,1,K7999,62,,61,613,K0598,62,06,6,,1,,80,,1,06,,1,119,8,,0,4,,,,,,,2,K6613,62,0,53,61,6,1,,0,0,97,10,,,2,77
77LA03656,1977-04-13,2,K7538,62,1,60,604,K0613,62,06,6,,1,,80,,1,06,,1,103,8,,0,4,,,,,,,2,K6392,62,1,85,60,2,1,,1,2,131,10,,,1,77
77LA03657,1977-04-13,1,K7539,62,,60,604,K0613,62,06,6,,,,80,,1,06,,1,103,8,,116,4,,6,,,,,2,K6392,62,0,0,60,2,1,,0,0,114,0,,,2,77
77LA03658,,,,62,1,61,614,K0634,62,06,6,,,,80,,,06,,,0,,,0,,,,,,,,2,K6791,62,0,0,61,6,0,,0,0,0,0,,,1,77
77LA03659,1977-04-17,1,K7625,62,1,61,614,K0841,62,06,6,,1,,80,,1,06,,1,107,8,,0,4,,,,,,,2,K6791,62,1,54,61,6,1,,1,2,127,10,,,1,77
77LA03660,1977-04-17,2,K7626,62,,61,614,K0841,62,06,6,,1,,80,,1,06,,1,107,8,,0,4,,,,,,,2,K6791,62,0,70,61,6,1,,0,0,115,10,,,2,77
77LA03661,1977-04-15,2,K7582,62,1,63,633,K0904,62,06,6,,1,,80,,1,06,,1,105,5,,0,4,,,,,,,2,K6394,62,1,79,63,6,1,,1,1,135,10,,,1,77
77LA03662,1977-04-26,2,K7967,62,1,60,602,K0993,62,06,6,,1,,80,,1,06,,1,116,5,,0,3,,,,,,,2,K6388,62,1,67,60,2,1,,1,1,111,10,,,1,77
77LA03663,1977-04-13,2,U4983,93,1,68,663,K1105,62,06,6,,1,,70,,1,56,,1,103,8,,0,2,,,,412601,-,,2,U3967,93,1,68,68,8,1,,1,2,95,5,,,1,77
77LA03664,1977-04-13,3,U4984,93,,68,663,K1105,62,06,6,,1,,70,,1,56,,1,103,8,,0,2,04,,,,,,2,U3967,93,0,65,68,8,1,,0,0,93,10,,,2,77
77LA03665,1977-04-23,2,U5399,93,1,68,645,K1118,62,06,6,,1,,70,,1,53,,1,113,5,,0,4,,,,540093,+,,2,U4734,95,1,66,68,8,1,,1,1,100,15,,,1,77
77LA03666,1977-04-20,1,K7742,62,1,63,631,K1169,62,06,6,,1,,70,,1,06,,1,110,8,,0,3,,,,,,,2,K6008,62,1,67,63,6,1,,1,2,91,10,,,1,77
77LA03667,1977-04-20,1,K7743,62,,63,631,K1169,62,06,6,,,,70,,1,06,,1,110,8,,230,3,,7,,,,,2,K6008,62,0,0,63,6,1,97,0,0,117,0,,,2,77
77LA03668,1977-04-13,2,K7528,62,1,61,613,K1179,62,06,6,,1,,70,,1,06,,1,103,8,,0,4,,,,,,,2,K6613,62,1,75,61,6,1,,1,2,92,10,,,1,77
77LA03669,1977-04-13,1,K7529,62,,61,613,K1179,62,06,6,,1,,70,,1,06,,1,103,8,,0,4,,,,,,,2,K6613,62,0,62,61,6,1,,0,0,117,10,,,2,77
77LA03670,1977-04-12,2,K7508,62,1,63,632,K1181,62,06,6,,,,70,,1,06,,1,102,8,,230,1,,6,,640218,-,,2,K6245,62,1,0,63,6,1,10,1,2,110,0,,,1,77
77LA03671,1977-04-12,1,K7509,62,,63,632,K1181,62,06,6,,,,70,,1,06,,1,102,8,,332,1,,3,,,,,2,K6245,62,0,0,63,6,1,93,0,0,133,0,,,2,77
77LA03672,1977-04-22,2,K7811,62,1,60,603,K1199,62,06,6,,,,70,,1,06,,1,112,9,,230,4,07,7,,,,,2,K6422,62,1,0,60,2,1,97,1,3,85,0,,,1,77
77LA03673,1977-04-22,2,K7812,62,,60,603,K1199,62,06,6,,1,,70,,1,06,,5,112,9,,0,4,,,,777742,-,,2,K6422,62,0,61,60,2,1,,0,0,89,5,,,2,77
77LA03674,1977-04-22,1,K7813,62,,60,603,K1199,62,06,6,,,,70,,1,06,,1,112,9,,230,4,,6,,,,,2,K6422,62,0,0,60,2,1,10,0,0,98,0,,,3,77
77LA03675,1977-04-15,3,U5077,93,1,68,664,K1247,62,06,6,,1,,70,,1,56,,1,105,8,,0,4,,,,,,,2,U3033,93,1,70,68,8,1,,1,2,102,10,,,1,77
77LA03676,1977-04-15,3,U5078,93,,68,664,K1247,62,06,6,,1,,70,,1,56,,1,105,8,,0,4,,,,,,,2,U3033,93,0,50,68,8,1,,0,0,97,10,,,2,77
77LA03677,1977-04-27,1,K7968,62,1,63,634,K1276,62,06,6,,,,70,,1,06,,1,117,8,,230,1,04,7,,,,,2,K6355,62,1,0,63,6,1,97,1,2,110,0,,,1,77
77LA03678,1977-04-27,2,K7969,62,,63,634,K1276,62,06,6,,1,,70,,1,06,,1,117,8,,0,1,,,,836618,-,,2,K6355,62,0,54,63,6,1,,0,0,87,5,,,2,77
77LA03679,1977-04-12,1,K7512,62,1,60,601,K1338,62,06,6,,1,,70,,1,06,,1,102,8,,0,3,,,,,,,2,K6557,62,1,65,60,2,1,,1,2,120,10,,,1,77
77LA03680,1977-04-12,2,K7513,62,,60,601,K1338,62,06,6,,1,,70,,1,06,,1,102,8,,0,3,,,,,,,2,K6557,62,0,84,60,2,1,,0,0,96,10,,,2,77
77LA03681,1977-04-22,2,U5361,93,1,68,646,K1432,62,06,6,,1,,70,,1,53,,1,112,8,,0,4,,,,,,,2,U4735,95,1,65,68,8,1,,1,2,108,10,,,1,77
77LA03682,1977-04-22,1,U5362,93,,68,646,K1432,62,06,6,,1,,70,,1,53,,1,112,8,,0,4,,,,,,,2,U4735,95,0,65,68,8,1,,0,0,107,10,,,2,77
77LA03683,1977-04-26,2,K7931,62,1,60,604,K1515,62,06,6,,1,,70,,1,06,,1,116,8,,0,3,,,,,,,2,K6392,62,1,84,60,2,1,,1,2,118,10,,,1,77
77LA03684,1977-04-26,1,K7932,62,,60,604,K1515,62,06,6,,1,,70,,1,06,,1,116,8,,0,3,,,,,,,2,K6392,62,0,68,60,2,1,,0,0,127,10,,,2,77
77LA03685,1977-04-22,1,K7793,62,1,63,631,K1570,62,06,6,,,,70,,1,06,,1,112,9,,112,3,,6,,,,,2,K6008,62,1,0,63,6,1,,1,3,81,0,,,1,77
77LA03686,1977-04-22,1,K7794,62,,63,631,K1570,62,06,6,,,,70,,1,06,,1,112,9,,114,3,,6,,,,,2,K6008,62,0,0,63,6,1,,0,0,91,0,,,2,77
77LA03687,1977-04-22,1,K7795,62,,63,631,K1570,62,06,6,,1,,70,,1,06,,1,112,9,,0,3,,,,651662,-,,2,K6008,62,0,85,63,6,1,,0,0,125,5,99,,3,77
77LA03688,1977-04-27,2,K7973,62,1,60,602,K1589,62,06,6,,1,,70,,1,06,,1,117,8,,0,4,,,,,,,2,K6388,62,1,66,60,2,1,,1,2,100,10,,,1,77
77LA03689,1977-04-27,1,K7974,62,,60,602,K1589,62,06,6,,,,70,,1,06,,1,117,8,,230,4,,7,,,,,2,K6388,62,0,0,60,2,1,97,0,0,122,0,,,2,77
77LA03690,1977-04-22,1,K7814,62,1,61,611,K1605,62,06,6,,1,,70,,1,06,,1,112,5,,0,4,,,,534593,+,,2,K6593,62,1,69,61,6,1,,1,1,130,15,,,1,77
77LA03691,1977-04-24,2,K7883,62,1,60,601,K1672,62,06,6,,1,,70,,1,06,,1,114,5,,0,4,,,,531693,+,,2,K6557,62,1,76,60,2,1,,1,1,117,15,,,1,77
77LA03692,1977-04-08,1,K7439,62,1,61,614,K1678,62,06,6,,,,70,,1,06,,1,98,8,,230,4,10,7,,,,,2,K6791,62,1,0,61,6,1,97,1,2,116,0,,,1,77
77LA03693,1977-04-08,1,K7440,62,,61,614,K1678,62,06,6,,,,70,,1,06,,1,98,8,,147,4,,6,,,&,,2,K6791,62,0,0,61,6,1,,0,0,106,0,,,2,77
77LA03694,1977-04-18,1,K7660,62,1,63,632,K1688,62,06,6,,,,70,,1,06,,1,108,5,,166,4,,5,,,&,,2,K6245,62,1,0,63,6,1,95,1,1,133,0,,,1,77
77LA03695,1977-04-23,1,K7828,62,1,61,612,K1707,62,06,6,,1,,70,,1,06,,1,113,8,,0,4,10,,,,,,2,K7017,62,1,67,61,6,1,,1,2,108,10,,,1,77
77LA03696,1977-04-23,1,K7829,62,,61,612,K1707,62,06,6,,1,,70,,1,06,,1,113,8,,0,4,,,,,,,2,K7017,62,0,58,61,6,1,,0,0,118,10,01,,2,77
77LA03697,1977-04-19,2,K7701,62,1,63,634,K1718,62,06,6,,1,,70,,1,06,,1,109,8,,0,3,,,,,,,2,K6355,62,1,64,63,6,1,,1,2,121,10,,,1,77
77LA03698,1977-04-19,2,K7702,62,,63,634,K1718,62,06,6,,1,,70,,2,06,,1,109,8,,0,3,,,,,,,2,K6355,62,0,65,63,6,1,,0,0,102,10,,,2,77
77LA03699,1977-04-21,2,K7773,62,1,60,602,K1755,62,06,6,,1,,70,,1,06,,1,111,8,,0,4,,,,,,,2,K6388,62,1,51,60,2,1,,1,2,88,10,,,1,77
77LA03700,1977-04-21,1,K7774,62,,60,602,K1755,62,06,6,,,,70,,1,06,,1,111,8,,200,4,,6,,,,,2,K6388,62,0,0,60,2,1,,0,0,111,0,,,2,77
77LA03701,1977-04-17,1,K7642,62,1,60,603,K1768,62,06,6,,,,70,,1,06,,1,107,8,,230,4,07,6,,,,,2,K6422,62,1,0,60,2,1,10,1,2,97,0,,,1,77
77LA03702,1977-04-17,2,K7643,62,,60,603,K1768,62,06,6,,,,70,,1,06,,1,107,8,,139,4,,6,,,,,2,K6422,62,0,0,60,2,1,,0,0,106,0,,,2,77
77LA03703,,,,62,1,61,612,K1808,62,06,6,,,,70,,,06,1,,0,,,0,,,,,,,,2,K7017,62,1,0,61,6,0,,0,0,0,0,,,1,77
77LA03704,1977-05-08,2,X1714,79,1,00,612,K1808,62,06,6,,1,,70,,5,30,2,1,128,8,,0,5,,,,,,,2,00000,97,1,67,61,0,1,,1,2,113,10,,,1,77
77LA03705,1977-05-08,2,X1715,79,,00,612,K1808,62,06,6,,1,,70,,5,30,2,1,128,8,,0,5,,,,,,,2,00000,97,0,70,61,0,1,,0,0,103,10,,,2,77
77LA03706,1977-04-22,1,K7817,62,1,60,601,K1822,62,06,6,,1,,70,,1,06,,1,112,5,,0,4,,,,609901,+,,2,K6557,62,1,85,60,2,1,,1,1,118,10,,,1,77
77LA03707,1977-04-30,1,K8005,62,1,61,611,K1855,62,06,6,,1,,70,,1,06,,1,120,8,,0,3,07,,,,,,2,K6593,62,1,64,61,6,1,,1,2,125,10,,,1,77
77LA03708,1977-04-30,1,K8006,62,,61,611,K1855,62,06,6,,1,,70,,1,06,,1,120,8,,0,3,,,,,,,2,K6593,62,0,65,61,6,1,,0,0,108,10,,,2,77
77LA03709,1977-04-23,2,U5422,93,1,68,647,K1858,62,06,6,,1,,70,,1,53,,1,113,5,,0,4,,,,780362,+,,2,U4736,95,1,81,68,8,1,,1,1,116,15,,,1,77
77LA03710,1977-04-18,2,K7683,62,1,61,614,K1876,62,06,6,,,,70,,1,06,,1,108,8,,126,4,,6,,,,,2,K6791,62,1,0,61,6,1,,1,2,99,0,,,1,77
77LA03711,1977-04-18,1,K7684,62,,61,614,K1876,62,06,6,,1,,70,,1,06,,1,108,8,,0,4,,,,,,,2,K6791,62,0,66,61,6,1,,0,0,99,10,,,2,77
77LA03712,1977-04-11,2,U4891,93,1,68,664,K1942,62,06,6,,1,,70,,3,56,,1,101,8,,0,3,,,,,,,2,U3033,93,1,70,68,8,1,,1,2,102,10,,,1,77
77LA03713,1977-04-11,2,U4892,93,,68,664,K1942,62,06,6,,,,70,,1,56,,1,101,8,,230,3,,7,,,,,2,U3033,93,0,0,68,8,1,97,0,0,110,0,,,2,77
77LA03714,1977-04-16,1,K7607,62,1,61,613,K1950,62,06,6,,,,70,,1,06,,1,106,8,,121,4,,6,,,&,,2,K6613,62,1,0,61,6,1,,1,2,105,0,,,1,77
77LA03715,1977-04-16,2,K7608,62,,61,613,K1950,62,06,6,,,,70,,1,06,,1,106,8,,122,4,,6,,,&,,2,K6613,62,0,0,61,6,1,,0,0,78,0,,,2,77
77LA03716,1977-04-12,1,U4949,93,1,68,648,K1959,62,06,6,,1,,70,,1,53,,1,102,8,,0,3,,,,,,,2,U4737,95,1,75,68,8,1,,1,2,99,10,,,1,77
77LA03717,1977-04-12,1,U4950,93,,68,648,K1959,62,06,6,,1,,70,,1,53,,1,102,8,,0,3,,,,,,,2,U4737,95,0,77,68,8,1,,0,0,105,10,,,2,77
77LA03718,1977-04-13,2,U4959,93,1,68,665,K1972,62,06,6,,1,,70,,1,56,,1,103,8,,0,4,,,,,,,2,U3058,93,1,73,68,8,1,,1,2,117,10,,,1,77
77LA03719,1977-04-13,2,U4960,93,,68,665,K1972,62,06,6,,1,,70,,1,56,,1,103,8,,0,4,,,,,,,2,U3058,93,0,56,68,8,1,,0,0,112,10,,,2,77
77LA03720,1977-04-18,2,K7673,62,1,61,612,K2000,62,06,6,,1,,70,,1,06,,1,108,5,,0,3,,,,,,,2,K7017,62,1,60,61,6,1,,1,1,110,10,,,1,77
77LA03721,1977-05-01,1,K8010,62,1,63,633,K2003,62,06,6,,,,70,,1,06,,1,121,8,,230,4,,7,,,,,2,K6394,62,1,0,63,6,1,97,1,2,83,0,,,1,77
77LA03722,1977-05-01,1,K8011,62,,63,633,K2003,62,06,6,,1,,70,,1,06,,1,121,8,,0,4,,,,,,,2,K6394,62,0,54,63,6,1,,0,0,100,10,,,2,77
77LA03723,1977-04-30,1,K8003,62,1,60,604,K2025,62,06,6,,1,,70,,1,06,,1,120,5,,0,4,,,,207243,+,,2,K6392,62,1,53,60,2,1,,1,1,130,15,,,1,77
