UID,DATEBN,SEX,LAMB,LBRD,Y0,LINE,BPEN,DAM,DBRD,TENT,TIME,ADAM,Y5A,CLR,STM,SPEC,JAW,DAYBRN,TB,TRT1,DAYDIS,MILK,ABEWE,DISP,STMD,FONO,FOPU,SIRE,SBRD,Y1,Y6,LNDAM,TM,Y4,CAUSE,Y2,Y3,BRWT,Y5,ABLMB,TRT2,CDNO,YR
86LA01124,1986-04-05,1,S7120,19,1,13,134,S2972,19,3,,60,,1,07,,1,95,9,,233,3,,7,07,,,S6427,19,1,0,13,6,1,97,1,3,10.2,0,,,1,86
86LA01125,1986-04-05,2,S7121,19,,13,134,S2972,19,3,,60,1,1,07,,1,95,9,,0,3,,,07,,,S6427,19,0,80,13,6,1,,0,0,9.2,10,,,2,86
86LA01126,1986-04-05,2,S7122,19,,13,134,S2972,19,3,,60,,1,07,,1,95,9,,112,3,,6,07,,&,S6427,19,0,0,13,6,1,01,0,0,7.0,0,,,3,86
86LA01127,1986-04-06,1,S7168,19,1,11,111,S3017,19,5,,60,1,1,07,,2,96,8,,0,4,,,07,,,S6339,19,1,67,11,6,1,,1,2,11.9,10,21,,1,86
86LA01128,1986-04-06,1,S7169,19,,11,111,S3017,19,5,,60,1,1,07,,1,96,8,,0,4,,,07,,,S6339,19,0,68,11,6,1,,0,0,12.6,10,21,,2,86
86LA01129,1986-03-19,,,,1,13,131,S3024,19,,,60,,,07,,,78,2,,0,0,,0,07,,,S6532,19,1,0,13,6,0,,1,2,0.0,0,,,1,86
86LA01130,1986-03-19,,,,,13,131,S3024,19,,,60,,,07,,,78,2,,0,0,,0,07,,,S6532,19,0,0,13,6,0,,0,0,0.0,0,,,2,86
86LA01131,,,,,1,00,USU,S3032,19,,,60,,,10,3,,0,,,0,,,,07,,,00000,97,1,0,00,9,0,,0,0,0.0,0,,1,1,86
86LA01132,,,,,1,11,112,S3047,19,,,60,,,07,,,0,,,0,,,,07,,,S6417,19,1,0,11,6,0,,0,0,0.0,0,,,1,86
86LA01133,1986-04-27,3,X2847,80,1,00,831,S3049,19,1,,60,1,5,10,2,1,117,8,,0,3,,,07,,,00000,97,1,75,12,0,1,,1,2,11.8,10,,,1,86
86LA01134,,,,,1,12,831,S3049,19,,,60,,,07,1,,0,,,0,,,,07,,,S5557,19,1,0,12,3,0,,0,0,0.0,0,,,1,86
86LA01135,1986-04-27,2,X2848,80,,00,831,S3049,19,1,,60,1,5,10,2,1,117,8,,0,3,,,07,,,00000,97,0,71,12,0,1,,0,0,10.2,10,,,2,86
86LA01136,1986-04-11,1,S7316,19,1,11,113,S3070,19,4,15,60,1,1,07,,1,101,8,,0,2,,,07,,,S6394,19,1,69,11,6,1,,1,2,10.3,10,,2,1,86
86LA01137,1986-04-11,2,S7317,19,,11,113,S3070,19,4,15,60,1,1,07,,1,101,8,,0,2,,,07,,&,S6394,19,0,62,11,6,1,,0,0,10.7,5,,2,2,86
86LA01138,1986-04-09,2,S7274,19,1,11,114,S3087,19,1,09,60,,1,07,,1,99,8,1,233,3,,7,07,,,S6283,19,1,0,11,6,1,97,1,2,12.1,0,,2,1,86
86LA01139,1986-04-09,2,S7275,19,,11,114,S3087,19,1,09,60,1,1,07,,1,99,8,1,0,3,,,07,,,S6283,19,0,81,11,6,1,,0,0,12.5,10,,2,2,86
86LA01140,1986-04-01,1,S6930,19,1,12,821,S3093,19,,,60,1,1,07,,1,91,5,,0,3,,,07,,,S5526,19,1,73,12,3,1,,1,1,14.0,10,,,1,86
86LA01141,1986-04-15,2,S7469,19,1,12,841,S3099,19,1,14,60,1,1,07,,1,105,8,,0,4,,,07,,,S5867,19,1,70,12,3,1,,1,2,9.9,10,,3,1,86
86LA01142,1986-04-15,2,S7470,19,,12,841,S3099,19,1,14,60,1,1,07,,1,105,8,,0,4,,,07,,,S5867,19,0,50,12,3,1,,0,0,9.8,10,,3,2,86
86LA01143,1986-04-13,1,S7401,19,1,13,134,S3127,19,3,,60,1,1,07,,1,103,8,,0,2,04,,07,,,S6427,19,1,81,13,6,1,,1,2,10.4,10,,,1,86
86LA01144,1986-04-13,1,S7402,19,,13,134,S3127,19,3,,60,,1,07,,1,103,8,,104,2,,3,07,,&,S6427,19,0,0,13,6,1,93,0,0,11.4,0,,,2,86
86LA01145,1986-04-04,1,S7044,19,1,12,851,S3159,19,4,,60,1,1,07,,1,94,5,,0,3,,,07,,,S6046,19,1,88,12,3,1,,1,1,12.4,10,,,1,86
86LA01146,,,,,1,13,133,S3173,19,,,60,,,07,,,0,,,0,,,,07,,,S6637,19,1,0,13,6,0,,0,0,0.0,0,,,1,86
86LA01147,1986-04-18,2,S7535,19,1,13,132,S3174,19,4,17,60,1,1,07,,3,108,8,,0,4,,,07,,,S6344,19,1,68,13,6,1,,1,2,12.1,10,,4,1,86
86LA01148,1986-04-18,1,S7536,19,,13,132,S3174,19,4,17,60,1,1,07,,1,108,8,,0,4,,,07,,,S6344,19,0,63,13,6,1,,0,0,12.8,10,,4,2,86
86LA01149,1986-04-24,3,X2720,80,1,00,USU,S3175,19,4,10,60,,5,10,3,2,114,8,,116,1,04,6,07,,,00000,97,1,0,00,9,1,23,1,2,7.2,0,,3,1,86
86LA01150,1986-04-24,3,,,,00,USU,S3175,19,4,10,60,,5,10,3,1,114,8,,114,1,,6,07,,,00000,97,0,0,00,9,1,67,0,0,6.6,0,,3,2,86
86LA01151,1986-04-19,2,X2385,80,1,14,001,S3178,19,4,11,60,1,1,51,,1,109,5,,0,2,,,07,,,M2421,95,1,79,10,8,1,,1,1,10.1,10,,2,1,86
86LA01152,1986-04-02,1,S6955,19,1,11,113,S3198,19,,,60,,1,07,,2,92,8,,97,3,,3,07,,&,S6394,19,1,0,11,6,1,93,1,2,11.3,0,,,1,86
86LA01153,1986-04-02,1,S6956,19,,11,113,S3198,19,,,60,1,1,07,,2,92,8,,0,3,,,07,,,S6394,19,0,81,11,6,1,,0,0,11.3,10,,,2,86
86LA01154,1986-04-16,1,,,1,12,871,S3239,19,4,09,60,,1,07,,4,106,1,,0,2,,1,07,967902,+,S5638,19,1,0,12,3,0,,1,1,7.7,5,,1,1,86
86LA01155,1986-04-14,1,S7440,19,1,12,861,S3252,19,5,,60,,1,07,,1,104,8,,105,1,,3,07,,&,S5742,19,1,0,12,3,1,93,1,2,6.7,0,,,1,86
86LA01156,1986-04-14,1,S7441,19,,12,861,S3252,19,5,,60,,1,07,,1,104,8,,105,1,,3,07,,&,S5742,19,0,0,12,3,1,93,0,0,8.0,0,,,2,86
86LA01157,1986-04-17,1,S7511,19,1,13,131,S3283,19,1,14,60,1,1,07,,1,107,8,,0,3,,,07,,,S6532,19,1,82,13,6,1,,1,2,12.7,10,,2,1,86
86LA01158,1986-04-17,1,S7512,19,,13,131,S3283,19,1,14,60,,1,07,,1,107,8,,128,3,,6,07,,,S6532,19,0,0,13,6,1,23,0,0,11.6,0,,2,2,86
86LA01159,1986-04-01,2,S6946,19,1,11,114,S3298,19,,,60,,1,07,,1,91,8,,126,3,,6,07,089463,-,S6283,19,1,0,11,6,1,23,1,2,10.8,0,,,1,86
86LA01160,1986-04-01,1,S6947,19,,11,114,S3298,19,,,60,1,1,07,,1,91,8,,0,3,,,07,,,S6283,19,0,85,11,6,1,,0,0,12.3,10,,,2,86
86LA01161,,,,,1,12,931,S3308,19,,,50,,,07,,,0,,,0,,,,07,,,S5874,19,0,0,12,3,0,,0,0,0.0,0,,,1,86
86LA01162,1986-04-01,1,S6935,19,1,12,901,S3314,19,,,50,1,1,07,,1,91,8,,0,3,,,07,,,S5654,19,1,76,12,3,1,,1,2,9.7,10,,,1,86
86LA01163,1986-04-01,1,S6936,19,,12,901,S3314,19,,,50,1,1,07,,1,91,8,,0,3,,,07,,,S5654,19,0,78,12,3,1,,0,0,10.2,10,,,2,86
86LA01164,1986-01-06,2,X0885,80,1,00,133,S3338,19,,,50,1,1,00,3,1,6,8,,0,3,,,07,599819,-,00000,00,1,73,13,0,1,,1,2,8.2,5,,,1,86
86LA01165,1986-01-06,2,X0886,80,,00,133,S3338,19,,,50,1,1,00,3,1,6,8,,0,3,,,07,,,00000,00,0,68,13,0,1,,0,0,9.4,10,,,2,86
86LA01166,1986-04-02,1,S6961,19,1,13,131,S3339,19,,,50,1,1,07,,1,92,8,,0,3,,,07,,,S6532,19,1,76,13,6,1,,1,2,9.9,10,,,1,86
86LA01167,1986-04-02,1,S6962,19,,13,131,S3339,19,,,50,1,1,07,,1,92,8,,0,3,,,07,,,S6532,19,0,66,13,6,1,,0,0,8.6,10,,,2,86
86LA01168,1986-04-04,2,S7070,19,1,11,111,S3355,19,3,,50,1,1,07,,1,94,9,,0,2,,,07,,,S6339,19,1,87,11,6,1,,1,3,8.4,10,,,1,86
86LA01169,1986-04-04,1,S7071,19,,11,111,S3355,19,3,,50,,1,07,,1,94,9,,218,2,,6,07,,,S6339,19,0,0,11,6,1,10,0,0,9.9,0,,,2,86
86LA01170,1986-04-04,1,S7072,19,,11,111,S3355,19,3,,50,,1,07,,2,94,9,,94,2,,3,07,,&,S6339,19,0,0,11,6,1,93,0,0,8.5,0,,,3,86
86LA01171,1986-04-04,1,S7075,19,1,13,134,S3357,19,3,,50,1,1,07,,1,94,8,,0,3,,,07,,,S6427,19,1,85,13,6,1,,1,2,9.9,10,,,1,86
86LA01172,1986-04-04,1,S7076,19,,13,134,S3357,19,3,,50,1,1,07,,1,94,8,,0,3,,,07,,,S6427,19,0,69,13,6,1,,0,0,8.0,10,,,2,86
86LA01173,1986-04-12,2,X1607,80,1,14,005,S3367,19,3,,50,1,1,51,,1,102,8,,0,2,04,,07,,,M4514,95,1,62,10,8,1,,1,2,8.9,10,,,1,86
86LA01174,1986-04-12,3,X1608,80,,14,005,S3367,19,3,,50,1,1,51,,1,102,8,,0,2,,,07,939662,-,M4514,95,0,89,10,8,1,,0,0,6.4,5,,,2,86
86LA01175,1986-04-02,2,S6984,19,1,12,921,S3378,19,1,,50,1,1,07,,1,92,5,,0,2,,,07,,,S5533,19,1,67,12,3,1,,1,1,11.4,10,,,1,86
86LA01176,1986-04-14,2,S7457,19,1,12,911,S3386,19,4,09,50,1,1,07,,1,104,8,,0,2,,,07,,,S5797,19,1,81,12,3,1,,1,2,11.4,10,,2,1,86
86LA01177,1986-04-14,2,S7458,19,,12,911,S3386,19,4,09,50,1,1,07,,1,104,8,,0,2,,,07,,&,S5797,19,0,66,12,3,1,,0,0,10.4,5,,2,2,86
86LA01178,1986-04-07,1,S7202,19,1,13,132,S3391,19,5,,50,1,1,07,,1,97,8,,0,3,,,07,,,S6344,19,1,67,13,6,1,,1,2,8.1,10,,,1,86
86LA01179,1986-04-07,1,S7203,19,,13,132,S3391,19,5,,50,1,1,07,,1,97,8,,0,3,,,07,,,S6344,19,0,56,13,6,1,,0,0,7.3,10,,,2,86
86LA01180,1986-04-02,1,S6969,19,1,12,951,S3401,19,,,50,1,1,07,,1,92,8,,0,3,,,07,,,S5485,19,1,44,12,3,1,,1,2,10.1,10,,,1,86
86LA01181,1986-04-02,1,S6970,19,,12,951,S3401,19,,,50,1,1,07,,1,92,8,,0,3,,,07,,,S5485,19,0,65,12,3,1,,0,0,11.0,10,,,2,86
86LA01182,1986-04-17,2,S7509,19,1,12,941,S3407,19,1,13,50,1,1,07,,1,107,8,,0,3,10,,07,,,S5729,19,1,82,12,3,1,,1,2,9.0,10,,2,1,86
86LA01183,1986-04-17,2,S7510,19,,12,941,S3407,19,1,13,50,,1,07,,1,107,8,,233,3,,7,07,,,S5729,19,0,0,12,3,1,97,0,0,8.5,0,,2,2,86
86LA01184,1986-04-04,1,S7069,19,1,13,133,S3413,19,3,,50,,1,07,,3,94,5,,104,3,02,3,07,,&,S6637,19,1,0,13,6,1,93,1,1,11.4,0,,,1,86
86LA01185,1986-04-15,1,S7473,19,1,11,113,S3418,19,1,15,50,1,1,07,,1,105,5,,0,2,,,07,,,S6394,19,1,72,11,6,1,,1,1,13.1,10,,4,1,86
86LA01186,1986-04-13,2,S7427,19,1,11,112,S3419,19,4,13,50,1,1,07,,1,103,8,,0,3,,,07,,,S6417,19,1,69,11,6,1,,1,2,9.6,10,,2,1,86
86LA01187,1986-04-13,1,S7428,19,,11,112,S3419,19,4,13,50,1,1,07,,1,103,8,,0,3,,,07,,,S6417,19,0,64,11,6,1,,0,0,10.4,10,,2,2,86
86LA01188,1986-04-04,1,S7092,19,1,12,801,S3426,19,4,,50,1,1,07,,1,94,9,,0,3,,,07,,,S5856,19,1,73,12,3,1,,1,3,8.8,10,,,1,86
86LA01189,1986-04-04,2,S7093,19,,12,801,S3426,19,4,,50,1,1,07,,1,94,9,,0,3,,,07,,,S5856,19,0,69,12,3,1,,0,0,9.0,10,,,2,86
86LA01190,1986-04-04,2,S7094,19,,12,801,S3426,19,4,,50,1,1,07,,1,94,9,,0,3,,,07,,&,S5856,19,0,53,12,3,1,,0,0,9.2,5,,,3,86
86LA01191,1986-04-14,2,S7461,19,1,13,134,S3427,19,4,10,50,1,1,07,,1,104,8,,0,3,10,,07,,,S6427,19,1,92,13,6,1,,1,2,11.0,10,,4,1,86
86LA01192,1986-04-14,2,,,,13,134,S3427,19,4,10,50,,1,07,,1,104,8,,104,3,,6,07,,,S6427,19,0,0,13,6,1,46,0,0,10.5,0,,4,2,86
86LA01193,1986-04-16,1,X2045,80,1,14,002,S3430,19,4,09,50,1,1,51,,2,106,8,,0,3,,,07,,,M6108,95,1,87,11,8,1,,1,2,11.5,10,,1,1,86
86LA01194,1986-04-16,2,X2046,80,,14,002,S3430,19,4,09,50,1,1,51,,1,106,8,,0,3,,,07,,,M6108,95,0,84,11,8,1,,0,0,9.1,10,,1,2,86
86LA01195,1986-04-08,2,S7226,19,1,13,132,S3457,19,3,,50,1,1,07,,1,98,8,1,0,3,50,,07,,,S6344,19,1,62,13,6,1,,1,2,8.8,10,,,1,86
86LA01196,1986-04-08,1,S7227,19,,13,132,S3457,19,3,,50,1,1,07,,1,98,8,1,0,3,,,07,,,S6344,19,0,66,13,6,1,,0,0,9.8,10,,,2,86
86LA01197,1986-04-11,1,S7342,19,1,11,114,S3480,19,1,09,50,1,1,07,,1,101,8,,0,4,,,07,,,S6283,19,1,88,11,6,1,,1,2,11.5,10,,2,1,86
86LA01198,1986-04-11,2,S7343,19,,11,114,S3480,19,1,09,50,1,1,07,,1,101,8,,0,4,,,07,,,S6283,19,0,49,11,6,1,,0,0,11.9,10,,2,2,86
86LA01199,1986-03-25,2,S6858,19,1,11,111,S3507,19,,,50,1,1,07,,1,84,8,,0,4,,,07,,,S6339,19,1,88,11,6,1,,1,2,7.5,10,,,1,86
86LA01200,1986-03-25,2,S6859,19,,11,111,S3507,19,,,50,,1,07,,1,84,8,,87,4,,6,07,,,S6339,19,0,0,11,6,1,21,0,0,6.6,0,,,2,86
86LA01201,1986-04-03,1,S7022,19,1,11,112,S3510,19,4,,50,1,1,07,,1,93,8,,0,2,04,,07,,,S6417,19,1,90,11,6,1,,1,2,13.0,10,,,1,86
86LA01202,1986-04-03,1,S7023,19,,11,112,S3510,19,4,,50,,1,07,,1,93,8,,94,2,,3,07,,&,S6417,19,0,0,11,6,1,93,0,0,12.1,0,,,2,86
86LA01203,1986-04-10,2,S7304,19,1,13,134,S3521,19,4,11,50,1,1,07,,1,100,5,,0,3,,,07,,,S6427,19,1,95,13,6,1,,1,1,13.4,10,,2,1,86
86LA01204,1986-04-16,3,X2022,80,1,14,005,S3522,19,3,,50,1,1,51,,1,106,5,,0,3,,,07,,,M4514,95,1,84,12,8,1,,1,1,12.1,10,,,1,86
86LA01205,1986-04-15,2,S7486,19,1,11,113,S3527,19,4,09,50,1,1,07,,1,105,8,,0,3,07,,07,,,S6394,19,1,77,11,6,1,,1,2,11.2,10,,2,1,86
86LA01206,1986-04-15,1,S7487,19,,11,113,S3527,19,4,09,50,,1,07,,1,105,8,,233,3,,7,07,,,S6394,19,0,0,11,6,1,97,0,0,10.2,0,,2,2,86
86LA01207,1986-04-04,2,S7066,19,1,11,114,S3528,19,3,,50,,1,07,,1,94,8,,132,4,,6,07,,,S6283,19,1,0,11,6,1,19,1,2,9.8,0,,,1,86
86LA01208,1986-04-04,1,,,,11,114,S3528,19,3,,50,,1,07,,1,94,8,,94,4,,6,07,,,S6283,19,0,0,11,6,1,46,0,0,11.6,0,,,2,86
86LA01209,1986-04-06,1,S7163,19,1,11,111,S3530,19,3,,50,1,1,07,,1,96,8,,0,2,,,07,,,S6339,19,1,70,11,6,1,,1,2,10.1,10,,,1,86
86LA01210,1986-04-06,2,S7164,19,,11,111,S3530,19,3,,50,1,1,07,,1,96,8,,0,2,,,07,,,S6339,19,0,82,11,6,1,,0,0,11.4,10,,,2,86
86LA01211,1986-04-01,1,S6928,19,1,13,131,S3539,19,,,50,1,1,07,,1,91,8,,0,4,,,07,,,S6532,19,1,79,13,6,1,,1,2,9.9,10,,,1,86
86LA01212,1986-04-01,1,S6929,19,,13,131,S3539,19,,,50,1,1,07,,1,91,8,,0,4,,,07,,,S6532,19,0,77,13,6,1,,0,0,10.5,10,,,2,86
86LA01213,1986-04-04,1,S7080,19,1,12,811,S3548,19,3,,50,1,1,07,,1,94,8,,0,3,11,,07,,,S5902,19,1,55,12,3,1,,1,2,7.1,10,,,1,86
86LA01214,1986-04-04,1,S7081,19,,12,811,S3548,19,3,,50,1,1,07,,1,94,8,,0,3,,,07,,,S5902,19,0,56,12,3,1,,0,0,8.1,10,60,,2,86
86LA01215,1986-04-09,2,S7272,19,1,12,821,S3570,19,3,17,50,,1,07,,1,99,8,4,233,3,,7,07,,,S5526,19,1,0,12,3,1,97,1,2,9.6,0,,4,1,86
86LA01216,1986-04-09,2,S7273,19,,12,821,S3570,19,3,17,50,1,1,07,,2,99,8,4,0,3,,,07,,,S5526,19,0,80,12,3,1,,0,0,11.2,10,,4,2,86
86LA01217,1986-04-09,1,S7259,19,1,13,132,S3581,19,3,,50,1,1,07,,1,99,7,,0,2,04,,07,,,S6344,19,1,91,13,6,1,,1,2,10.8,10,,,1,86
86LA01218,1986-04-09,2,,,,13,132,S3581,19,3,,50,,1,07,,1,99,7,,0,2,,1,07,,,S6344,19,0,0,13,6,0,,0,0,9.8,0,,,2,86
86LA01219,1986-04-09,2,S7254,19,1,13,133,S3582,19,1,15,50,1,1,07,,1,99,8,3,0,4,,,07,,,S6637,19,1,74,13,6,1,,1,2,9.5,10,,4,1,86
86LA01220,1986-04-09,1,S7255,19,,13,133,S3582,19,1,15,50,1,1,07,,1,99,8,3,0,4,,,07,,,S6637,19,0,56,13,6,1,,0,0,8.7,10,,4,2,86
86LA01221,1986-04-18,1,S7541,19,1,13,131,S3594,19,3,,50,1,1,07,,1,108,5,,0,2,10,,07,,,S6532,19,1,101,13,6,1,,1,1,14.2,10,,,1,86
86LA01222,1986-04-13,2,S7417,19,1,11,112,S3598,19,5,,50,1,1,07,,1,103,8,,0,3,,,07,,,S6417,19,1,62,11,6,1,,1,2,9.0,10,,,1,86
86LA01223,1986-04-13,2,S7418,19,,11,112,S3598,19,5,,50,1,1,07,,1,103,8,,0,3,,,07,,,S6417,19,0,75,11,6,1,,0,0,11.0,10,,,2,86
86LA01224,1986-04-11,1,S7320,19,1,12,831,S3615,19,4,,50,1,1,07,,1,101,8,,0,2,,,07,,,S5557,19,1,82,12,3,1,,1,2,11.2,10,,,1,86
86LA01225,1986-04-11,2,S7321,19,,12,831,S3615,19,4,,50,1,1,07,,1,101,8,,0,2,,,07,,&,S5557,19,0,38,12,3,1,,0,0,7.9,5,,,2,86
86LA01226,1986-03-19,,,,1,11,113,S3657,19,,,50,,,07,,,78,0,,0,1,,0,07,,,S6394,19,1,0,11,6,0,,1,1,0.0,0,,,1,86
86LA01227,1986-05-03,3,X2957,80,1,00,USU,S3673,19,5,,50,1,5,10,3,1,123,8,,0,2,,,07,,,00000,97,1,77,00,9,1,,1,2,9.2,10,,3,1,86
86LA01228,1986-05-03,2,X2958,80,,00,USU,S3673,19,5,,50,,5,10,3,1,123,8,,125,2,,3,07,,&,00000,97,0,0,00,9,1,93,0,0,7.4,0,,3,2,86
86LA01229,1986-04-09,2,S7280,19,1,12,841,S3675,19,2,11,50,1,1,07,,1,99,5,,0,3,,,07,,,S5867,19,1,82,12,3,1,,1,1,10.6,10,,4,1,86
86LA01230,1986-04-07,2,S7194,19,1,12,851,S3682,19,3,,50,1,1,07,,1,97,8,,0,3,,,07,,,S6046,19,1,66,12,3,1,,1,2,11.7,10,,,1,86
86LA01231,1986-04-07,2,S7195,19,,12,851,S3682,19,3,,50,1,1,07,,1,97,8,,0,3,,,07,,,S6046,19,0,70,12,3,1,,0,0,9.6,10,,,2,86
86LA01232,1986-03-28,1,S6861,19,1,13,132,S3683,19,,,50,1,1,07,,1,87,6,,0,2,,,07,,,S6344,19,1,77,13,6,1,,1,2,6.0,10,,,1,86
86LA01233,1986-03-28,2,,,,13,132,S3683,19,,,50,,1,07,,1,87,6,,0,2,,0,07,,,S6344,19,0,0,13,6,0,,0,0,4.0,0,,,2,86
86LA01234,1986-04-02,2,S6980,19,1,12,861,S3694,19,1,,50,1,1,07,,1,92,8,,0,4,,,07,,,S5742,19,1,67,12,3,1,,1,2,9.1,10,,,1,86
86LA01235,1986-04-02,2,S6981,19,,12,861,S3694,19,1,,50,1,1,07,,1,92,8,,0,4,,,07,,,S5742,19,0,87,12,3,1,,0,0,10.2,10,,,2,86
86LA01236,1986-04-19,1,S7562,19,1,12,871,S3703,19,3,,50,1,1,07,,1,109,8,,0,3,11,,07,,,S5638,19,1,75,12,3,1,,1,2,11.1,10,,,1,86
86LA01237,1986-04-19,2,S7563,19,,12,871,S3703,19,3,,50,1,1,07,,1,109,8,,0,3,,,07,,&,S5638,19,0,46,12,3,1,,0,0,7.6,5,,,2,86
86LA01238,1986-04-16,3,X2068,80,1,14,001,S3723,19,2,08,50,1,1,51,,1,106,8,,0,4,,,07,,,M2421,95,1,83,12,8,1,,1,2,11.1,10,,2,1,86
86LA01239,1986-04-16,3,X2069,80,,14,001,S3723,19,2,08,50,1,1,51,,1,106,8,,0,4,,,07,,,M2421,95,0,63,12,8,1,,0,0,10.1,10,,2,2,86
86LA01240,1986-03-26,,,,1,12,881,S3724,19,,,50,,,07,,,85,2,,0,3,,0,07,089880,+,S5544,19,1,0,12,3,0,,1,2,0.0,5,,,1,86
86LA01241,1986-03-26,,,,,12,881,S3724,19,,,50,,,07,,,85,2,,0,3,,0,07,,,S5544,19,0,0,12,3,0,,0,0,0.0,0,,,2,86
86LA01242,1986-04-01,1,S6921,19,1,11,114,S3731,19,,,50,1,1,07,,1,91,8,,0,3,,,07,,,S6283,19,1,79,11,6,1,,1,2,11.7,10,,,1,86
86LA01243,1986-04-01,1,S6922,19,,11,114,S3731,19,,,50,1,1,07,,1,91,8,,0,3,,,07,,,S6283,19,0,65,11,6,1,,0,0,11.0,10,,,2,86
86LA01244,1986-04-04,1,S7087,19,1,13,131,S3735,19,4,,50,1,1,07,,1,94,7,,0,3,09,,07,,,S6532,19,1,97,13,6,1,,1,2,13.6,10,,,1,86
86LA01245,1986-04-04,2,,,,13,131,S3735,19,4,,50,,1,07,,1,94,7,,0,3,21,1,07,,,S6532,19,0,0,13,6,0,,0,0,12.2,0,,,2,86
86LA01246,1986-03-30,1,S6867,19,1,11,111,S3764,19,,,50,,1,07,,1,89,8,,233,2,,7,07,,,S6339,19,1,0,11,6,1,97,1,2,10.9,0,,,1,86
86LA01247,1986-03-30,1,S6868,19,,11,111,S3764,19,,,50,1,1,07,,1,89,8,,0,2,,,07,,,S6339,19,0,64,11,6,1,,0,0,9.8,10,,,2,86
86LA01248,1986-04-02,2,S6958,19,1,12,891,S3768,19,,,50,1,1,07,,1,92,8,,0,4,,,07,,,S5620,19,1,50,12,3,1,,1,2,10.7,10,,,1,86
86LA01249,1986-04-02,1,S6959,19,,12,891,S3768,19,,,50,1,1,07,,1,92,8,,0,4,,,07,,,S5620,19,0,54,12,3,1,,0,0,10.5,10,,,2,86
86LA01250,1986-04-02,2,S6965,19,1,12,901,S3771,19,,,50,1,1,07,,1,92,8,,0,3,,,07,,,S5654,19,1,64,12,3,1,,1,2,10.3,10,21,,1,86
86LA01251,1986-04-02,2,S6966,19,,12,901,S3771,19,,,50,1,1,07,,1,92,8,,0,3,,,07,,,S5654,19,0,68,12,3,1,,0,0,9.3,10,18,,2,86
86LA01252,,,,,1,13,134,S3773,19,,,50,,,07,,,0,,,0,,,,07,,,S6427,19,1,0,13,6,0,,0,0,0.0,0,,,1,86
86LA01253,1986-04-01,1,S6909,19,1,13,133,S3774,19,,,50,1,1,07,,1,91,8,,0,4,,,07,,,S6637,19,1,85,13,6,1,,1,2,12.2,10,,,1,86
86LA01254,1986-04-01,1,S6910,19,,13,133,S3774,19,,,50,1,1,07,,1,91,8,,0,4,,,07,,,S6637,19,0,88,13,6,1,,0,0,10.9,10,,,2,86
86LA01255,,,,,1,11,112,S3806,19,,,50,,,07,1,,0,,,0,,,,07,,,S6417,19,1,0,11,6,0,,0,0,0.0,0,,,1,86
86LA01256,1986-04-25,2,X2766,80,1,00,112,S3806,19,1,,50,1,5,10,2,1,115,8,,0,3,,,07,,,00000,97,1,94,11,0,1,,1,2,9.6,10,,,1,86
86LA01257,1986-04-25,3,X2767,80,,00,112,S3806,19,1,,50,,5,10,2,1,115,8,,127,3,,6,07,,,00000,97,0,0,11,0,1,19,0,0,14.1,0,,,2,86
86LA01258,1986-04-05,2,S7127,19,1,13,133,S3815,19,3,,50,1,2,07,,1,95,8,,0,3,,,07,,,S6637,19,1,86,13,6,1,,1,2,11.6,10,,,1,86
86LA01259,1986-04-05,1,S7128,19,,13,133,S3815,19,3,,50,1,1,07,,1,95,8,,0,3,,,07,,,S6637,19,0,75,13,6,1,,0,0,10.5,10,,,2,86
86LA01260,1986-04-06,2,S7174,19,1,11,114,S3826,19,4,11,50,1,1,07,,1,96,8,,0,3,,,07,,,S6283,19,1,54,11,6,1,,1,2,11.4,10,,1,1,86
86LA01261,1986-04-06,2,S7175,19,,11,114,S3826,19,4,11,50,1,1,07,,1,96,8,,0,3,,,07,,,S6283,19,0,62,11,6,1,,0,0,10.6,10,,1,2,86
86LA01262,1986-04-19,2,X2297,80,1,14,003,S3827,19,4,16,50,1,1,51,,1,109,8,,0,3,,,07,,,M6045,95,1,66,11,8,1,,1,2,9.7,10,,4,1,86
86LA01263,1986-04-19,2,X2298,80,,14,003,S3827,19,4,16,50,1,1,51,,1,109,8,,0,3,,,07,,,M6045,95,0,65,11,8,1,,0,0,9.4,10,,4,2,86
86LA01264,1986-04-12,2,S7372,19,1,11,113,S3839,19,5,,50,1,1,07,,1,102,5,,0,1,04,,07,,&,S6394,19,1,50,11,6,1,,1,1,9.6,5,,,1,86
86LA01265,1986-04-08,2,S7230,19,1,13,134,S3849,19,3,,50,1,1,07,,1,98,8,2,0,4,,,07,,,S6427,19,1,62,13,6,1,,1,2,9.8,10,,,1,86
86LA01266,1986-04-08,2,S7231,19,,13,134,S3849,19,3,,50,1,1,07,,1,98,8,2,0,4,,,07,,,S6427,19,0,70,13,6,1,,0,0,10.5,10,,,2,86
86LA01267,1986-04-15,2,S7484,19,1,12,911,S3871,19,4,08,50,1,1,07,,1,105,8,,0,3,,,07,,,S5797,19,1,67,12,3,1,,1,2,10.5,10,,2,1,86
86LA01268,1986-04-15,2,S7485,19,,12,911,S3871,19,4,08,50,1,1,07,,3,105,8,,0,3,,,07,,,S5797,19,0,66,12,3,1,,0,0,10.4,10,18,2,2,86
86LA01269,1986-04-07,2,S7208,19,1,13,132,S3878,19,1,,50,1,1,07,,1,97,8,,0,5,10,,07,,,S6344,19,1,60,13,6,1,,1,2,9.8,10,,,1,86
