UID,YR,SEX,LAMB,LB1,LINE,BPEN,DAM,DBRD,DB1,INBRL,CODE,ADAM,TRT,CLR,STM,SPEC,JAW,DAYBN,TB,TRT1,DAYDIS,MILK,ABEWE,DISP,INBRD,FONO,FOPU,TRT2,DB2,LBRD,SIRE,SBRD,Y1,WNWT,LNDAM,TM,Y4,CODE2,Y2,Y3,BRWT,Y5,ABLMB,TRT3,CDNO,DATEBN,STMD
72LA01191,72,1,7234,3,76,760,4171,18,1,,2,20,,1,07,,2,117,5,8,0,4,,,,,,,8,18,5790,18,1,68,76,6,1,,1,1,8.4,10,,,1,1972-04-26,07
72LA01192,72,,,0,76,762,4175,18,1,,2,20,,,07,1,,125,,8,0,,,,,,,,8,18,5903,18,1,0,76,6,0,,0,0,0.0,0,,,1,1972-05-04,07
72LA01193,72,3,8210,9,00,762,4175,18,1,,2,20,,4,40,2,1,128,5,8,0,4,,,,,,,8,90,0000,98,1,80,76,0,1,,1,1,12.4,10,,,1,1972-05-07,07
72LA01194,72,2,6317,3,77,771,4176,18,1,,2,20,,1,07,,1,92,5,8,0,4,,,,,,,8,18,5594,18,1,92,77,6,1,,1,1,13.4,10,,,1,1972-04-01,07
72LA01195,72,2,7204,3,77,770,4185,18,1,,2,20,,1,07,,1,112,5,,0,3,,,,,,,8,18,5469,18,1,82,77,6,1,,1,1,10.6,10,,,1,1972-04-21,07
72LA01196,72,2,,0,77,772,4186,18,1,,2,20,,1,07,,1,106,1,8,0,0,,1,,,,,8,18,5413,18,1,0,77,6,0,,1,1,7.0,0,,,1,1972-04-15,07
72LA01197,72,1,6390,3,74,741,4193,18,1,,2,20,,1,07,,1,93,5,8,0,4,,,,,,,8,18,5914,18,1,78,74,6,1,,1,1,10.4,10,,,1,1972-04-02,07
72LA01198,72,,,0,77,770,4199,18,1,,2,20,,,07,,,90,,8,0,,,,,,,,8,18,5469,18,1,0,77,6,0,,0,0,0.0,0,,,1,1972-03-30,07
72LA01199,72,2,6960,3,72,910,4200,18,1,,2,20,,1,07,,1,105,5,8,0,4,,,,,,,8,18,4727,18,1,69,72,3,1,,1,1,10.2,10,,,1,1972-04-14,07
72LA01200,72,2,7209,3,72,850,4205,18,1,,2,20,,1,07,,8,112,5,,0,4,,,,,,,8,18,5064,18,1,73,72,3,1,,1,1,9.0,10,,,1,1972-04-21,07
72LA01201,72,2,6872,3,72,920,4206,18,1,,2,20,,1,07,,2,102,5,8,0,3,,,,,,,8,18,4830,18,1,77,72,3,1,,1,1,9.4,10,,,1,1972-04-11,07
72LA01202,72,1,6753,3,72,830,4208,18,1,,2,20,,1,07,,1,100,5,,0,3,,,,,,,8,18,5120,18,1,74,72,3,1,,1,1,12.0,10,,,1,1972-04-09,07
72LA01203,72,2,6702,3,72,930,4211,18,1,,2,20,,1,07,,1,99,5,8,0,3,,,,,,,8,18,4379,18,1,83,72,3,1,,1,1,11.4,10,,,1,1972-04-08,07
72LA01204,72,1,7007,3,78,782,4219,18,1,,2,20,,1,07,,1,106,5,,0,4,,,,,,,8,18,4824,18,1,88,78,6,1,,1,1,13.0,10,,,1,1972-04-15,07
72LA01205,72,2,7251,3,76,761,4220,18,1,,2,20,,1,07,,1,130,5,8,0,4,,,,,,8,8,18,5211,18,1,92,76,6,1,,1,1,10.0,10,,,1,1972-05-09,07
72LA01206,72,2,6623,3,75,751,4221,18,1,,2,20,,1,07,,1,97,5,8,0,4,,,,,,,8,18,6250,18,1,67,75,6,1,,1,1,12.0,10,,,1,1972-04-06,07
72LA01207,72,2,6564,3,75,751,4222,18,1,,2,20,,1,07,,1,96,5,,0,5,,,,,,,8,18,6250,18,1,93,75,6,1,,1,1,13.0,10,,,1,1972-04-05,07
72LA01208,72,,,0,73,730,4229,18,1,,2,20,,,07,,,90,,8,0,,,,,,,,8,18,5224,18,1,0,73,6,0,,0,0,0.0,0,,,1,1972-03-30,07
72LA01209,72,1,6411,3,77,770,4237,18,1,,2,20,,1,07,,1,94,5,,0,4,,,,,,,8,18,5469,18,1,85,77,6,1,,1,1,9.2,10,,,1,1972-04-03,07
72LA01210,72,,,0,73,730,4242,18,1,,2,20,,,07,1,,125,,,0,,,,,,,,8,18,5224,18,1,0,73,6,0,,0,0,0.0,0,,,1,1972-05-04,07
72LA01211,72,2,8200,9,00,730,4242,18,1,,2,20,,5,40,2,1,127,5,,0,3,,,,,,,8,90,0000,98,1,77,73,0,1,,1,1,11.2,10,,,1,1972-05-06,07
72LA01212,72,1,,0,75,752,4244,18,1,,2,20,,1,07,,1,103,1,8,0,0,,1,,,,,8,18,4539,18,1,0,75,6,0,,1,1,4.0,0,72,,1,1972-04-12,07
72LA01213,72,1,6503,3,74,741,4250,18,1,,2,20,,2,07,,1,95,8,8,0,4,,,,,,,8,18,5914,18,1,82,74,6,1,,1,2,11.0,10,,,1,1972-04-04,07
72LA01214,72,1,6504,3,74,741,4250,18,1,,2,20,,1,07,,1,95,8,8,117,4,,6,,,,,8,18,5914,18,0,0,74,6,1,,0,0,10.4,0,,,2,1972-04-04,07
72LA01215,72,1,6705,3,74,742,4253,18,1,,2,20,,1,07,,1,99,5,8,0,4,,,,,,,8,18,5652,18,1,83,74,6,1,,1,1,11.4,10,,,1,1972-04-08,07
72LA01216,72,2,6565,3,73,731,4259,18,1,,2,20,,1,07,,1,96,8,8,0,4,,,,,,,8,18,5276,18,1,69,73,6,1,,1,2,9.0,10,,,1,1972-04-05,07
72LA01217,72,1,6566,3,73,731,4259,18,1,,2,20,,1,07,,1,96,8,8,0,4,,,,,,,8,18,5276,18,0,56,73,6,1,,0,0,7.4,10,,,2,1972-04-05,07
72LA01218,72,,,0,78,780,4260,18,1,,2,20,,,07,,,90,,,0,,,,,,,,8,18,4622,18,1,0,78,6,0,,0,0,0.0,0,,,1,1972-03-30,07
72LA01219,72,,,0,73,730,4263,18,1,,2,20,,,07,1,,125,,8,0,,,,,,,,8,18,5224,18,1,0,73,6,0,,0,0,0.0,0,,,1,1972-05-04,07
72LA01220,72,2,,0,00,730,4263,18,1,,2,20,,5,40,2,1,129,1,8,0,4,,1,,703418,+,,8,90,0000,98,1,0,73,0,0,,1,1,6.2,5,,,1,1972-05-08,07
72LA01221,72,1,6457,3,74,740,4268,18,1,,2,20,,1,07,,1,94,8,8,0,4,,,,,,,8,18,5277,18,1,76,74,6,1,,1,2,11.0,10,,,1,1972-04-03,07
72LA01222,72,1,6458,3,74,740,4268,18,1,,2,20,,1,07,,1,94,8,8,0,4,,,,,,,8,18,5277,18,0,60,74,6,1,,0,0,9.8,10,,,2,1972-04-03,07
72LA01223,72,2,6830,3,74,741,4269,18,1,,2,20,,1,07,,1,101,8,,0,3,,,,,,,8,18,5914,18,1,70,74,6,1,,1,2,9.8,10,,,1,1972-04-10,07
72LA01224,72,2,6831,3,74,741,4269,18,1,,2,20,,1,07,,1,101,8,,0,3,,,,363218,-,,8,18,5914,18,0,72,74,6,1,,0,0,7.6,5,,,2,1972-04-10,07
72LA01225,72,1,7110,3,72,840,4270,18,1,,2,20,,1,07,,1,108,5,,118,3,,6,,,,,8,18,4387,18,1,0,72,3,1,,1,1,11.6,0,,,1,1972-04-17,07
72LA01226,72,1,6930,3,70,702,4273,18,1,,2,20,,1,07,,2,104,5,,0,3,,,,,,,8,18,4281,18,1,69,70,2,1,,1,1,10.0,10,,,1,1972-04-13,07
72LA01227,72,1,7089,3,78,781,4286,18,1,,2,20,,1,07,,1,107,5,,0,3,,,,,,,8,18,5091,18,1,80,78,6,1,,1,1,12.6,10,,,1,1972-04-16,07
72LA01228,72,,,0,77,771,4292,18,1,,2,20,,,07,1,,125,,,0,,,,,,,,8,18,5594,18,1,0,77,6,0,,0,0,0.0,0,,,1,1972-05-04,07
72LA01229,72,2,8276,9,00,771,4292,18,1,,2,20,,5,40,2,1,136,5,,0,2,,,,,,,8,90,0000,98,1,56,77,0,1,,1,1,10.4,10,,,1,1972-05-15,07
72LA01230,72,1,7029,3,72,940,4300,18,1,,2,20,,1,07,,1,106,5,8,0,4,,,,,,,8,18,4159,18,1,68,72,3,1,,1,1,11.4,10,,,1,1972-04-15,07
72LA01231,72,1,6808,3,76,760,4301,18,1,,2,20,,1,07,,1,101,8,,0,3,,,,,,,8,18,5790,18,1,87,76,6,1,,1,2,11.2,10,,,1,1972-04-10,07
72LA01232,72,2,6809,3,76,760,4301,18,1,,2,20,,1,07,,1,101,8,,0,3,,,,929461,-,,8,18,5790,18,0,79,76,6,1,,0,0,9.8,5,,,2,1972-04-10,07
72LA01233,72,2,6579,3,78,782,4303,18,1,,2,20,,1,07,,1,96,8,8,0,4,,,,,,,8,18,4824,18,1,81,78,6,1,,1,2,9.0,10,,,1,1972-04-05,07
72LA01234,72,2,6580,3,78,782,4303,18,1,,2,20,,1,07,,1,96,8,8,0,4,,,,,,,8,18,4824,18,0,62,78,6,1,,0,0,9.0,10,,,2,1972-04-05,07
72LA01235,72,1,6670,3,76,761,4319,18,1,,2,20,,1,07,,7,98,5,,95,3,,5,,,,,8,18,5211,18,1,0,76,6,1,,1,1,8.8,0,49,,1,1972-04-07,07
72LA01236,72,2,6796,3,78,781,4321,18,1,,2,20,,2,07,,1,101,5,8,0,4,,,,,,,8,18,5091,18,1,83,78,6,1,,1,1,12.0,10,,,1,1972-04-10,07
72LA01237,72,,,0,74,741,4323,18,1,,2,20,,,07,,,115,,8,0,,,,,,,,8,18,5914,18,1,0,74,6,0,,0,0,0.0,0,,,1,1972-04-24,07
72LA01238,72,2,,0,77,772,4325,18,1,,2,20,,1,07,,1,116,1,,0,0,21,1,,,,,8,18,5413,18,1,0,77,6,0,,1,1,11.0,0,,,1,1972-04-25,07
72LA01239,72,2,,0,73,732,4327,18,1,,2,20,,1,07,,1,90,0,,0,0,,0,,,,,8,18,5493,18,1,0,73,6,0,,1,1,5.0,0,,,1,1972-03-30,07
72LA01240,72,1,6829,3,72,850,4333,18,1,,2,20,,1,07,,1,101,5,8,0,5,,,,,,,8,18,5064,18,1,83,72,3,1,,1,1,13.0,10,,,1,1972-04-10,07
72LA01241,72,1,6604,3,78,780,4346,18,1,,2,20,,1,07,,1,96,8,8,0,4,,,,,,,8,18,4622,18,1,76,78,6,1,,1,2,10.2,10,,,1,1972-04-05,07
72LA01242,72,2,6605,3,78,780,4346,18,1,,2,20,,1,07,,1,96,8,8,0,4,,,,,,,8,18,4622,18,0,68,78,6,1,,0,0,9.8,10,,,2,1972-04-05,07
72LA01243,72,,,0,76,762,4353,18,1,,2,20,,,07,1,,125,,,0,,,,,,,,8,18,5903,18,1,0,76,6,0,,0,0,0.0,0,,,1,1972-05-04,07
72LA01244,72,3,8312,9,00,762,4353,18,1,,2,20,,4,40,2,1,142,5,,0,4,,,,,,,8,90,0000,98,1,81,76,0,1,,1,1,11.8,10,,,1,1972-05-21,07
72LA01245,72,2,6825,3,70,700,4356,18,1,,2,20,,2,07,,1,101,5,,0,4,,,,,,,8,18,5142,18,1,81,70,2,1,,1,1,9.0,10,,,1,1972-04-10,07
72LA01246,72,2,6546,3,74,741,4357,18,1,,2,20,,1,07,,1,95,5,,0,4,,,,,,,8,18,5914,18,1,82,74,6,1,,1,1,11.0,10,,,1,1972-04-04,07
72LA01247,72,1,6280,3,73,731,4359,18,1,,2,20,,1,07,,1,91,5,8,0,4,,,,,,,8,18,5276,18,1,84,73,6,1,,1,1,8.8,10,,,1,1972-03-31,07
72LA01248,72,,,0,76,760,4367,18,1,,2,20,,,07,1,,125,,8,0,,,,,,,,8,18,5790,18,1,0,76,6,0,,0,0,0.0,0,,,1,1972-05-04,07
72LA01249,72,2,8239,9,00,760,4367,18,1,,2,20,,5,40,2,1,133,5,8,0,4,,,,,,,8,90,0000,98,1,67,76,0,1,,1,1,13.2,10,,,1,1972-05-12,07
72LA01250,72,2,7148,3,76,761,4368,18,1,,2,20,,1,07,,1,109,5,8,200,2,,6,,,,,8,18,5211,18,1,0,76,6,1,,1,1,10.6,0,,,1,1972-04-18,07
72LA01251,72,,,0,73,730,4377,18,1,,2,20,,,07,,,115,,,0,,,,,,,,8,18,5224,18,1,0,73,6,0,,0,0,0.0,0,,,1,1972-04-24,07
72LA01252,72,1,7211,3,73,732,4382,18,1,,2,20,,1,07,,1,113,5,8,117,4,,6,,791242,+,,8,18,5493,18,1,0,73,6,1,,1,1,11.0,5,,,1,1972-04-22,07
72LA01253,72,,,0,73,730,4383,18,1,,2,20,,,07,1,,125,,8,0,,,,,,,,8,18,5224,18,1,0,73,6,0,,0,0,0.0,0,,,1,1972-05-04,07
72LA01254,72,3,8348,9,00,730,4383,18,1,,2,20,,4,40,2,1,140,5,8,0,4,,,,,,,8,90,0000,98,1,80,73,0,1,,1,1,11.0,10,,,1,1972-05-19,07
72LA01255,72,1,6378,3,73,731,4388,18,1,,2,20,,1,07,,1,93,5,,0,4,,,,,,,8,18,5276,18,1,71,73,6,1,,1,1,12.4,10,,,1,1972-04-02,07
72LA01256,72,2,6309,3,77,771,4392,18,1,,2,20,,1,07,,2,92,5,8,158,4,,6,,,,,8,18,5594,18,1,0,77,6,1,,1,1,6.6,0,,,1,1972-04-01,07
72LA01257,72,2,6818,3,78,782,4397,18,1,,2,20,,1,07,,1,101,5,,0,5,,,,,,,8,18,4824,18,1,86,78,6,1,,1,1,12.2,10,,,1,1972-04-10,07
72LA01258,72,2,6494,3,74,740,4401,18,1,,2,20,,1,07,,2,95,5,,0,4,,,,,,,8,18,5277,18,1,86,74,6,1,,1,1,10.6,10,,,1,1972-04-04,07
72LA01259,72,2,7212,3,77,772,4416,18,1,,2,20,,1,07,,2,113,5,8,0,3,,,,,,,8,18,5413,18,1,59,77,6,1,,1,1,7.4,10,,,1,1972-04-22,07
72LA01260,72,,,0,77,770,4422,18,1,,2,20,,,07,,,90,,8,0,,,,,,,,8,18,5469,18,1,0,77,6,0,,0,0,0.0,0,,,1,1972-03-30,07
72LA01261,72,1,6374,3,78,782,4424,18,1,,2,20,,1,07,,1,93,8,8,0,4,,,,,,,8,18,4824,18,1,49,78,6,1,,1,2,10.4,10,,,1,1972-04-02,07
72LA01262,72,2,6375,3,78,782,4424,18,1,,2,20,,1,07,,1,93,8,8,0,4,,,,,,,8,18,4824,18,0,67,78,6,1,,0,0,10.2,10,,,2,1972-04-02,07
72LA01263,72,1,6450,3,70,701,4432,18,1,,2,20,,1,07,,1,94,5,,101,4,,6,,,,,8,18,4774,18,1,0,70,2,1,,1,1,12.4,0,,,1,1972-04-03,07
72LA01264,72,2,6385,3,70,700,4433,18,1,,2,20,,1,07,,1,93,5,8,0,4,,,,,,,8,18,5142,18,1,69,70,2,1,,1,1,8.6,10,,,1,1972-04-02,07
72LA01265,72,1,6918,3,72,950,4441,18,1,,2,20,,1,07,,1,104,5,,0,2,,,,,,,8,18,4212,18,1,39,72,3,1,,1,1,5.4,10,,,1,1972-04-13,07
72LA01266,72,1,7152,3,78,780,4443,18,1,,2,20,,1,07,,1,110,5,,0,4,,,,,,,8,18,4622,18,1,80,78,6,1,,1,1,13.8,10,,,1,1972-04-19,07
72LA01267,72,1,6417,3,77,771,4444,18,1,,2,20,,1,07,,1,94,8,,0,4,,,,,&,,8,18,5594,18,1,69,77,6,1,,1,2,8.4,5,,,1,1972-04-03,07
72LA01268,72,1,6418,3,77,771,4444,18,1,,2,20,,1,07,,1,94,8,,0,4,,,,,,,8,18,5594,18,0,72,77,6,1,,0,0,8.0,10,,,2,1972-04-03,07
72LA01269,72,,,0,73,730,4445,18,1,,2,20,,,07,1,,125,,,0,,,,,,,,8,18,5224,18,1,0,73,6,0,,0,0,0.0,0,,,1,1972-05-04,07
72LA01270,72,2,8370,9,00,730,4445,18,1,,2,20,,5,40,2,1,141,5,,207,4,,6,,,,,8,90,0000,98,1,0,73,0,1,,1,1,11.6,0,,,1,1972-05-20,07
72LA01271,72,,,0,77,772,4453,18,1,,2,20,,,07,1,,125,,,0,,,,,,,,8,18,5413,18,1,0,77,6,0,,0,0,0.0,0,,,1,1972-05-04,07
72LA01272,72,2,8302,9,00,772,4453,18,1,,2,20,,5,40,2,1,137,5,,0,4,,,,,,,8,90,0000,98,1,69,77,0,1,,1,1,10.2,10,,,1,1972-05-16,07
72LA01273,72,,,0,76,762,4455,18,1,,2,20,,,07,1,,125,,8,0,,,,,,,,8,18,5903,18,1,0,76,6,0,,0,0,0.0,0,,,1,1972-05-04,07
72LA01274,72,3,8327,9,00,762,4455,18,1,,2,20,,5,40,2,2,138,5,8,0,3,,,,,,,8,90,0000,98,1,66,76,0,1,,1,1,9.4,10,,,1,1972-05-17,07
72LA01275,72,1,7151,3,74,740,4468,18,1,,2,20,,1,07,,1,109,5,,0,4,,,,,,,8,18,5277,18,1,97,74,6,1,,1,1,12.0,10,,,1,1972-04-18,07
72LA01276,72,1,,0,77,772,4481,18,1,,2,20,,1,07,,1,116,1,8,0,3,,1,,788242,+,,8,18,5413,18,1,0,77,6,0,,1,1,10.0,5,,,1,1972-04-25,07
72LA01277,72,2,7000,3,75,751,4483,18,1,,2,20,,1,07,,1,106,5,8,0,4,,,,,,,8,18,6250,18,1,82,75,6,1,,1,1,12.0,10,,,1,1972-04-15,07
72LA01278,72,2,6412,3,78,780,4487,18,1,,2,20,,1,07,,1,94,5,8,0,5,,,,,,,8,18,4622,18,1,88,78,6,1,,1,1,11.2,10,,,1,1972-04-03,07
72LA01279,72,2,6582,3,78,782,4488,18,1,,2,20,,3,07,,1,96,5,,0,5,,,,,,,8,18,4824,18,1,87,78,6,1,,1,1,12.0,10,,,1,1972-04-05,07
72LA01280,72,2,7115,3,75,751,4490,18,1,,2,20,,1,07,,2,108,5,,0,4,,,,,,,8,18,6250,18,1,71,75,6,1,,1,1,9.4,10,,,1,1972-04-17,07
72LA01281,72,,,0,70,700,4494,18,1,,2,20,,,07,,,90,,,0,,,,,,,,8,18,5142,18,1,0,70,2,0,,0,0,0.0,0,,,1,1972-03-30,07
72LA01282,72,1,7053,3,70,700,4495,18,1,,2,20,,1,07,,1,107,5,8,0,4,,,,,,,8,18,5142,18,1,83,70,2,1,,1,1,9.8,10,,,1,1972-04-16,07
72LA01283,72,,,0,76,760,4496,18,1,,2,20,,,07,1,,125,,,0,,,,,,,,8,18,5790,18,1,0,76,6,0,,0,0,0.0,0,,,1,1972-05-04,07
72LA01284,72,3,8416,9,00,760,4496,18,1,,2,20,,5,40,2,1,145,5,,0,4,,,,,,,8,90,0000,98,1,81,76,0,1,,1,1,11.4,10,,,1,1972-05-24,07
72LA01285,72,2,6510,3,72,860,4506,18,1,,2,20,,1,07,,1,95,5,,0,4,,,,,,,8,18,4158,18,1,59,72,3,1,,1,1,11.8,10,,,1,1972-04-04,07
72LA01286,72,2,6325,3,78,781,4510,18,1,,2,20,,1,07,,1,92,8,,0,5,,,,,,,8,18,5091,18,1,68,78,6,1,,1,2,11.0,10,,,1,1972-04-01,07
72LA01287,72,2,6326,3,78,781,4510,18,1,,2,20,,1,07,,2,92,8,,0,5,,,,,,,8,18,5091,18,0,64,78,6,1,,0,0,12.2,10,,,2,1972-04-01,07
72LA01288,72,2,6424,3,75,752,4520,18,1,,2,20,,1,07,,1,94,5,,0,4,,,,,,,8,18,4539,18,1,71,75,6,1,,1,1,11.2,10,,,1,1972-04-03,07
72LA01289,72,1,6473,3,73,732,4536,18,1,,2,20,,1,07,,1,95,8,,0,2,,,,,,,8,18,5493,18,1,59,73,6,1,,1,2,7.0,10,60,,1,1972-04-04,07
72LA01290,72,1,6474,3,73,732,4536,18,1,,2,20,,1,07,,1,95,8,,95,2,,6,,,,,8,18,5493,18,0,0,73,6,1,,0,0,6.0,0,71,,2,1972-04-04,07
72LA01291,72,1,6639,3,74,741,4537,18,1,,2,20,,1,07,,1,97,5,8,0,4,,,,,,,8,18,5914,18,1,79,74,6,1,,1,1,10.6,10,,,1,1972-04-06,07
72LA01292,72,1,7247,3,75,751,4540,18,1,,2,20,,1,07,,1,125,5,8,0,3,,,,,,,8,18,6250,18,1,76,75,6,1,,1,1,12.8,10,,,1,1972-05-04,07
72LA01293,72,1,6527,3,74,740,4541,18,1,,2,20,,1,07,,1,95,5,8,0,4,,,,,,,8,18,5277,18,1,87,74,6,1,,1,1,11.6,10,,,1,1972-04-04,07
72LA01294,72,2,7205,3,75,750,4547,18,1,,2,20,,1,07,,1,112,5,,158,5,,6,,,,,8,18,5722,18,1,0,75,6,1,,1,1,10.8,0,,,1,1972-04-21,07
72LA01295,72,2,6619,3,77,771,4548,18,1,,2,20,,1,07,,1,97,8,8,0,4,,,,,,,8,18,5594,18,1,54,77,6,1,,1,2,8.6,10,,,1,1972-04-06,07
72LA01296,72,2,6620,3,77,771,4548,18,1,,2,20,,1,07,,1,97,8,8,0,4,,,,,,,8,18,5594,18,0,54,77,6,1,,0,0,9.0,10,,,2,1972-04-06,07
72LA01297,72,1,6616,3,77,770,4549,18,1,,2,20,,1,07,,1,97,5,,0,4,,,,,,,8,18,5469,18,1,44,77,6,1,,1,1,8.8,10,,,1,1972-04-06,07
72LA01298,72,2,6525,3,74,740,4552,18,1,,2,20,,1,07,,1,95,5,,0,4,,,,,,,8,18,5277,18,1,94,74,6,1,,1,1,11.0,10,,,1,1972-04-04,07
72LA01299,72,,,0,76,762,4554,18,1,,2,20,,,07,1,,125,,,0,,,,,,,,8,18,5903,18,1,0,76,6,0,,0,0,0.0,0,,,1,1972-05-04,07
72LA01300,72,2,8386,9,00,762,4554,18,1,,2,20,,4,40,2,1,142,5,,0,4,,,,,,,8,90,0000,98,1,69,76,0,1,,1,1,12.6,10,,,1,1972-05-21,07
72LA01301,72,2,7226,3,75,752,4558,18,1,,2,20,,1,07,,1,116,5,8,119,4,,6,,,,,8,18,4539,18,1,0,75,6,1,,1,1,11.0,0,,,1,1972-04-25,07
72LA01302,72,2,6798,3,78,780,4560,18,1,,2,20,,1,07,,1,101,8,,0,3,,,,,,,8,18,4622,18,1,88,78,6,1,,1,2,9.2,10,,,1,1972-04-10,07
72LA01303,72,2,6799,3,78,780,4560,18,1,,2,20,,1,07,,2,101,8,,116,3,,6,,,,,8,18,4622,18,0,0,78,6,1,,0,0,9.4,0,,,2,1972-04-10,07
72LA01304,72,2,6313,3,75,750,4567,18,1,,2,20,,1,07,,1,92,5,8,0,5,,,,,,,8,18,5722,18,1,74,75,6,1,,1,1,8.6,10,,,1,1972-04-01,07
72LA01305,72,2,6944,3,75,751,4569,18,1,,2,20,,1,07,,1,104,5,,0,4,,,,,,,8,18,6250,18,1,80,75,6,1,,1,1,10.6,10,,,1,1972-04-13,07
72LA01306,72,1,6720,3,75,752,4579,18,1,,2,20,,1,07,,1,99,5,,0,4,,,,,,,8,18,4539,18,1,80,75,6,1,,1,1,11.2,10,,,1,1972-04-08,07
72LA01307,72,1,6581,3,74,742,4584,18,1,,2,20,,1,07,,1,96,5,8,0,4,,,,,,,8,18,5652,18,1,82,74,6,1,,1,1,12.6,10,,,1,1972-04-05,07
72LA01308,72,2,6710,3,72,960,4585,18,1,,2,20,,1,07,,1,99,5,8,0,4,,,,,,,8,18,4227,18,1,74,72,3,1,,1,1,9.6,10,,,1,1972-04-08,07
72LA01309,72,2,6842,3,75,750,4592,18,1,,2,20,,1,07,,1,102,5,,0,3,,,,,,,8,18,5722,18,1,67,75,6,1,,1,1,10.8,10,,,1,1972-04-11,07
72LA01310,72,1,7198,3,72,870,4604,18,1,,2,20,,1,07,,1,111,5,8,0,1,,,,,,,8,18,4167,18,1,64,72,3,1,,1,1,11.0,10,,,1,1972-04-20,07
72LA01311,72,1,,0,77,772,4629,18,1,,2,20,,1,07,,1,112,1,,0,2,,1,,,,,8,18,5413,18,1,0,77,6,0,,1,1,7.8,0,,,1,1972-04-21,07
72LA01312,72,1,6997,3,78,782,4634,18,1,,2,20,,2,07,,1,106,5,8,0,5,,,,,,,8,18,4824,18,1,94,78,6,1,,1,1,9.0,10,,,1,1972-04-15,07
72LA01313,72,1,6826,3,75,751,4640,18,1,,2,20,,1,07,,1,101,5,8,0,3,,,,,,,8,18,6250,18,1,71,75,6,1,,1,1,12.4,10,,,1,1972-04-10,07
72LA01314,72,1,6803,3,76,760,4641,18,1,,2,20,,1,07,,1,101,5,8,0,4,,,,,,,8,18,5790,18,1,96,76,6,1,,1,1,14.6,10,,,1,1972-04-10,07
72LA01315,72,2,6267,3,70,700,4650,18,1,,2,20,,1,07,,1,90,8,,0,4,,,,102962,-,,8,18,5142,18,1,69,70,2,1,,1,2,8.2,5,,,1,1972-03-30,07
72LA01316,72,2,6268,3,70,700,4650,18,1,,2,20,,1,07,,1,90,8,,0,4,,,,,,,8,18,5142,18,0,64,70,2,1,,0,0,8.6,10,,,2,1972-03-30,07
72LA01317,72,1,6432,3,75,750,4655,18,1,,2,20,,1,07,,1,94,5,8,0,2,,,,,,,8,18,5722,18,1,85,75,6,1,,1,1,10.4,10,,,1,1972-04-03,07
72LA01318,72,2,6570,3,76,761,4656,18,1,,2,20,,1,07,,1,96,5,,0,5,,,,,,,8,18,5211,18,1,83,76,6,1,,1,1,10.6,10,,,1,1972-04-05,07
72LA01319,72,2,7126,3,77,772,4665,18,1,,2,20,,1,07,,1,108,5,8,0,4,,,,,,,8,18,5413,18,1,91,77,6,1,,1,1,11.0,10,,,1,1972-04-17,07
72LA01320,72,,,0,73,730,4668,18,1,,2,20,,,07,1,,125,,8,0,,,,,,,,8,18,5224,18,1,0,73,6,0,,0,0,0.0,0,,,1,1972-05-04,07
72LA01321,72,3,8442,9,00,730,4668,18,1,,2,20,,5,40,2,1,149,5,8,207,2,,6,,,,,8,90,0000,98,1,0,73,0,1,,1,1,9.8,0,,,1,1972-05-28,07
72LA01322,72,,,0,77,772,4670,18,1,,2,20,,,07,,,90,,,0,,,,,,,,8,18,5413,18,1,0,77,6,0,,0,0,0.0,0,,,1,1972-03-30,07
72LA01323,72,1,6886,3,70,701,4673,18,1,,2,20,,1,07,,1,103,5,8,0,4,,,,,,,8,18,4774,18,1,74,70,2,1,,1,1,10.8,10,,,1,1972-04-12,07
72LA01324,72,,,0,76,762,4676,18,1,,2,20,,,07,1,,125,,8,0,,,,,,,,8,18,5903,18,1,0,76,6,0,,0,0,0.0,0,,,1,1972-05-04,07
72LA01325,72,2,8223,9,00,762,4676,18,1,,2,20,,5,40,2,1,129,5,8,0,4,,,,,,,8,90,0000,98,1,81,76,0,1,,1,1,12.8,10,,,1,1972-05-08,07
72LA01326,72,1,7153,3,75,751,4679,18,1,,2,20,,1,07,,1,110,5,,116,3,,6,,718318,+,,8,18,6250,18,1,0,75,6,1,,1,1,10.2,5,,,1,1972-04-19,07
72LA01327,72,2,6271,3,78,782,4681,18,1,,2,20,,1,07,,1,90,5,,0,4,,,,,,,8,18,4824,18,1,63,78,6,1,,1,1,12.4,10,,,1,1972-03-30,07
72LA01328,72,,,0,76,762,4682,18,1,,2,20,,,07,1,,125,,,0,,,,,,,,8,18,5903,18,1,0,76,6,0,,0,0,0.0,0,,,1,1972-05-04,07
72LA01329,72,3,8234,9,00,762,4682,18,1,,2,20,,4,40,2,1,132,5,,0,4,,,,,,,8,90,0000,98,1,74,76,0,1,,1,1,11.4,10,,,1,1972-05-11,07
72LA01330,72,1,7188,3,70,701,4687,18,1,,2,20,,1,07,,1,111,5,,0,4,,,,,,,8,18,4774,18,1,89,70,2,1,,1,1,12.0,10,02,,1,1972-04-20,07
72LA01331,72,1,6500,3,75,752,4691,18,1,,2,20,,2,07,,1,95,5,8,0,3,,,,,,,8,18,4539,18,1,84,75,6,1,,1,1,9.6,10,,,1,1972-04-04,07
72LA01332,72,1,7088,3,72,970,4697,18,1,,2,20,,1,07,,1,107,5,,0,4,,,,,,,8,18,5095,18,1,73,72,3,1,,1,1,9.8,10,,,1,1972-04-16,07
