UID,YR,SEX,LAMB,LBRD,LB1,LINE,PEN,DAM,DBRD,DB1,INBL,X1,ADAM,ABEWE,CLR,STM,SPEC,JAW,DAYBN,TB,TRT,DAYDIS,MILK,ABNE,DEAD,INBD,FONO,FOBR,FOPU,LB2,DB2,SB2,LB,SIRE,SB1,SBRD,WNWT,LNDAM,TM,TRT2,X2,BRWT,ABNL,DISP,ABLMB,X3,CDNO,Y1,Y2,Y3,Y4,Y5,DATEBN
60LA01582,60,,,18,1,70,730,9571,17,1,,,2,,,07,1,,130,-,2,0,,,,,,,,8,7,7,3,9209,1,17,,70,2,,,0.0,,,,,1,1,0,0,0,0,1960-05-09
60LA01583,60,2,0172,18,1,72,930,9573,17,1,,1,2,,1,07,,1,91,5,,0,2,,,,,,,8,7,7,3,9600,1,17,82,72,3,,1,10.2,,,,&,1,1,1,1,1,10,1960-03-31
60LA01584,60,1,0272,18,1,70,730,9577,17,1,,1,2,,1,07,,1,95,5,1,0,4,,,,,,,8,7,7,3,9209,1,17,97,70,2,,1,11.2,,,,&,1,1,1,1,1,10,1960-04-04
60LA01585,60,1,0548,18,1,70,730,9578,17,1,,1,2,,2,07,,2,106,5,3,108,5,,,,4907,41,+,8,7,7,3,9209,1,17,,70,2,,,11.4,-,6,59,&,1,1,1,1,1,0,1960-04-15
60LA01586,60,1,0477,18,1,66,700,9582,17,1,,1,2,,1,07,,1,103,5,,0,4,,,,,,,8,7,4,3,4114,1,14,98,65,5,,1,12.0,,,,&,1,1,1,1,1,10,1960-04-12
60LA01587,60,1,0545,18,1,72,950,9585,17,1,,1,2,,1,07,,2,106,5,,0,2,,,,,,,8,7,7,3,9617,1,17,58,72,3,,2,10.4,,,,&,1,1,1,1,1,10,1960-04-15
60LA01588,60,1,0101,18,1,70,720,9586,17,1,,3,2,,1,07,,4,86,7,1,0,4,,,,,,,8,7,7,3,9072,1,17,91,70,2,,1,8.8,,,,&,1,1,1,2,1,10,1960-03-26
60LA01589,60,2,,18,1,70,720,9586,17,1,,,2,,1,07,,1,86,7,1,0,4,,,,,,,8,7,7,3,9072,1,17,,70,2,,,6.4,,1,,,2,1,1,2,0,0,1960-03-26
60LA01590,60,1,0132,18,1,66,630,9594,17,1,,3,2,,1,07,,1,89,8,,0,3,,,,,,,8,7,4,3,4180,1,14,79,65,5,,1,9.2,,,,&,1,1,1,2,1,10,1960-03-29
60LA01591,60,2,0133,18,1,66,630,9594,17,1,,,2,,1,07,,1,89,8,,90,3,,,,,,,8,7,4,3,4180,1,14,,65,5,,,6.8,,2,,&,2,1,1,2,1,0,1960-03-29
60LA01592,60,1,5383,14,1,41,410,9608,17,1,28,1,2,,1,07,,1,97,5,,0,4,,,05,,,,4,7,7,2,7166,1,17,73,70,1,,1,11.4,,,,&,1,1,1,1,1,10,1960-04-06
60LA01593,60,1,0215,18,1,72,920,9610,17,1,,1,2,,1,07,,1,92,5,,0,4,,,,,,,8,7,7,3,9584,1,17,85,72,3,,1,11.2,,,,&,1,1,1,1,1,10,1960-04-01
60LA01594,60,2,0331,18,1,72,910,9611,17,1,,1,2,,1,07,,1,97,5,,0,3,,,,,,,8,7,7,3,9545,1,17,64,72,3,,1,8.2,,,,&,1,1,1,1,1,10,1960-04-06
60LA01595,60,2,0112,18,1,72,900,9613,17,1,,1,2,,1,07,,1,87,5,,0,3,,,,,,,8,7,7,3,9355,1,17,74,72,3,,1,10.0,,,,&,1,1,1,1,1,10,1960-03-27
60LA01596,60,1,5513,41,4,13,132,5888,40,4,14,,9,,1,02,,1,119,8,,120,2,,,10,,,,1,0,1,4,2552,4,41,,13,1,,,11.2,,2,,&,1,1,1,2,1,0,1960-04-28
60LA01597,60,2,5514,41,4,13,132,5888,40,4,14,3,9,,1,02,,1,119,8,,0,2,,,10,,,,1,0,1,4,2552,4,41,80,13,1,,3,10.0,,,,&,2,1,1,2,1,10,1960-04-28
60LA01598,60,2,4706,41,4,65,332,5918,40,4,,5,9,,1,02,,1,102,8,,0,3,,,,,,,1,0,1,4,2698,4,41,79,62,5,,2,9.0,,,,&,1,1,1,2,1,10,1960-04-11
60LA01599,60,1,4707,41,4,65,332,5918,40,4,,5,9,,1,02,,1,102,8,,0,3,,,,,,,1,0,1,4,2698,4,41,80,62,5,,2,9.2,,,,&,2,1,1,2,1,10,1960-04-11
60LA01600,60,2,4733,41,4,11,112,6018,40,4,13,1,9,,3,02,,1,104,5,,0,3,,,05,,,,1,0,0,4,8734,4,40,83,11,1,,1,12.0,,,,&,1,1,1,1,1,10,1960-04-13
60LA01601,60,1,5345,41,4,11,111,6019,40,4,16,5,9,,1,02,,1,116,8,,0,4,,,05,,,,1,0,1,4,0795,4,41,75,11,1,,3,10.2,,,,&,1,1,1,2,1,10,1960-04-25
60LA01602,60,1,5346,41,4,11,111,6019,40,4,16,5,9,,1,02,,1,116,8,,0,4,,,05,,,,1,0,1,4,0795,4,41,79,11,1,,3,11.0,1,,01,&,2,1,1,2,1,10,1960-04-25
60LA01603,60,1,4577,41,4,65,272,6056,40,4,,1,9,,1,02,,1,90,5,,0,5,,,,,,,1,0,1,4,2621,4,41,93,62,5,,1,13.0,,,,&,1,1,1,1,1,10,1960-03-30
60LA01604,60,2,5308,41,4,17,172,6115,40,4,35,,9,,1,02,,1,115,8,4,236,3,2,,03,,,,1,0,1,4,1777,4,41,,17,1,,,10.4,,6,,&,1,1,1,2,1,0,1960-04-24
60LA01605,60,2,5309,41,4,17,172,6115,40,4,35,3,9,,1,02,,1,115,8,4,0,3,2,,03,,,,1,0,1,4,1777,4,41,68,17,1,,3,9.8,,,,&,2,1,1,2,1,10,1960-04-24
60LA01606,60,1,5406,41,4,11,112,6138,40,4,08,1,9,,1,02,,1,117,5,,135,4,,,05,,,,1,0,0,4,8734,4,40,,11,1,,,13.8,,6,,&,1,1,1,1,1,0,1960-04-26
60LA01607,60,2,,41,4,05,052,6312,40,4,22,,9,,1,02,,1,106,4,,0,0,,,19,,,,1,0,1,4,2695,4,41,,05,1,,,7.0,,1,,,1,1,1,2,0,0,1960-04-15
60LA01608,60,1,,41,4,05,052,6312,40,4,22,,9,,1,02,,1,106,4,,0,0,,,19,,,,1,0,1,4,2695,4,41,,05,1,,,7.4,,1,,,2,1,1,2,0,0,1960-04-15
60LA01609,60,2,4634,41,4,65,262,6317,40,4,,1,9,,1,02,,1,94,5,,0,3,,,,,,,1,0,1,4,2915,4,41,84,62,5,,1,11.2,,,,&,1,1,1,1,1,10,1960-04-03
60LA01610,60,1,4717,41,4,65,382,6433,40,4,,3,9,,1,02,,3,103,8,,0,2,,,,,,,1,0,1,4,2612,4,41,89,62,5,,1,10.0,,,,&,1,1,1,2,1,10,1960-04-12
60LA01611,60,2,4718,41,4,65,382,6433,40,4,,4,9,,1,02,,1,103,8,,0,2,,,,4340,11,-,1,0,1,4,2612,4,41,92,62,5,,1,9.4,,,,&,2,1,1,2,1,10,1960-04-12
60LA01612,60,1,5276,41,4,12,121,6438,40,4,12,1,9,,1,02,,1,115,5,,0,4,,,03,,,,1,0,1,4,2782,4,41,90,12,1,,3,11.0,,,,&,1,1,1,1,1,10,1960-04-24
60LA01613,60,1,4734,41,4,11,111,6548,40,4,16,1,9,,1,02,,1,104,5,,0,4,,,06,,,,1,0,1,4,0795,4,41,108,11,1,,1,15.2,,,,&,1,1,1,1,1,10,1960-04-13
60LA01614,60,1,5480,41,4,11,112,6549,40,4,14,5,9,,1,02,,1,118,8,,0,4,,,06,,,,1,0,0,4,8734,4,40,65,11,1,,3,12.0,,,,&,1,1,1,2,1,10,1960-04-27
60LA01615,60,2,5481,41,4,11,112,6549,40,4,14,5,9,,1,02,,1,118,8,,0,4,,,06,,,,1,0,0,4,8734,4,40,69,11,1,,3,11.2,,,,&,2,1,1,2,1,10,1960-04-27
60LA01616,60,2,4605,41,4,65,292,6682,40,4,,5,8,,1,02,,1,92,8,,0,3,,,,,,,1,0,1,4,1777,4,41,74,62,5,,1,9.0,,,,&,1,1,1,2,1,10,1960-04-01
60LA01617,60,2,4606,41,4,65,292,6682,40,4,,5,8,,1,02,,1,92,8,,0,3,,,,,,,1,0,1,4,1777,4,41,69,62,5,,,10.4,,,,&,2,1,1,2,1,10,1960-04-01
60LA01618,60,1,5014,41,4,03,032,6685,40,4,24,1,8,,1,02,,1,110,5,,0,4,,,22,,,,1,0,1,4,3016,4,41,94,03,1,,2,12.6,,,,&,1,1,1,1,1,10,1960-04-19
60LA01619,60,1,4695,41,4,65,362,6699,40,4,,5,8,,1,02,,1,101,8,,0,4,,,,,,,1,0,1,4,1440,4,41,63,62,5,,1,10.2,,,,&,1,1,1,2,1,10,1960-04-10
60LA01620,60,1,4696,41,4,65,362,6699,40,4,,5,8,,1,02,,1,101,8,,0,4,,,,,,,1,0,1,4,1440,4,41,63,62,5,,1,11.4,,,,&,2,1,1,2,1,10,1960-04-10
60LA01621,60,1,5500,41,4,15,152,6717,40,4,13,5,8,,1,02,,1,118,8,,0,4,,,04,,,,1,0,1,4,2993,4,41,54,15,1,,3,12.0,,,,&,1,1,1,2,1,10,1960-04-27
60LA01622,60,2,5501,41,4,15,152,6717,40,4,13,5,8,,1,02,,1,118,8,,0,4,,,04,,,,1,0,1,4,2993,4,41,53,15,1,,3,10.4,,,,&,2,1,1,2,1,10,1960-04-27
60LA01623,60,2,5479,41,4,10,101,6722,40,4,14,1,8,,1,02,,2,118,5,,0,4,,,03,,,,1,0,0,4,8954,4,40,88,10,1,,3,12.0,,,,&,1,1,1,1,1,10,1960-04-27
60LA01624,60,1,4766,41,4,05,052,6729,40,4,36,5,8,,1,02,,1,105,8,,0,3,,,18,,,,1,0,1,4,2695,4,41,63,05,1,,2,8.6,2,,16,&,1,1,1,2,1,10,1960-04-14
60LA01625,60,1,4767,41,4,05,052,6729,40,4,36,5,8,,1,02,,1,105,8,,0,3,,,18,,,,1,0,1,4,2695,4,41,70,05,1,,2,7.2,2,,16,&,2,1,1,2,1,10,1960-04-14
60LA01626,60,1,5030,41,4,70,732,6734,40,4,,5,8,,1,02,,1,111,8,6,0,4,2,,,,,,1,0,0,4,9320,4,40,68,73,2,,2,11.0,,,,&,1,1,1,2,1,10,1960-04-20
60LA01627,60,1,5031,41,4,70,732,6734,40,4,,5,8,,1,02,,3,111,8,6,0,4,2,,,,,,1,0,0,4,9320,4,40,77,73,2,,2,12.8,,,,&,2,1,1,2,1,10,1960-04-20
60LA01628,60,,,41,4,65,352,6757,40,4,,,8,,,02,,,87,0,,0,0,,,,,,,1,0,1,4,2658,4,41,,62,5,,,0.0,,0,,,1,1,1,1,0,0,1960-03-27
60LA01629,60,2,4654,41,4,65,342,6769,40,4,,5,8,,1,02,,1,98,8,,0,4,,,,,,,1,0,1,4,2790,4,41,71,62,5,,1,10.4,,,,&,1,1,1,2,1,10,1960-04-07
60LA01630,60,1,4655,41,4,65,342,6769,40,4,,5,8,,1,02,,1,98,8,,0,4,,,,,,,1,0,1,4,2790,4,41,82,62,5,,,11.2,,,,&,2,1,1,2,1,10,1960-04-07
60LA01631,60,2,5728,41,4,09,091,6777,40,4,09,9,8,,1,02,,2,127,9,,0,3,,,03,,,,1,0,1,4,3076,4,41,48,09,1,,3,8.4,,,,&,1,1,1,3,1,10,1960-05-06
60LA01632,60,1,5729,41,4,09,091,6777,40,4,09,9,8,,1,02,,1,127,9,,0,3,,,03,,,,1,0,1,4,3076,4,41,60,09,1,,3,10.6,,,,&,2,1,1,3,1,10,1960-05-06
60LA01633,60,2,5730,41,4,09,091,6777,40,4,09,,8,,1,02,,1,127,9,,140,3,,,03,,,,1,0,1,4,3076,4,41,,09,1,,,7.0,,2,,&,3,1,1,3,1,0,1960-05-06
60LA01634,60,,,41,4,17,172,6825,40,4,06,,8,,,02,,,45,,5,0,,2,6,02,,,,1,0,1,4,1777,4,41,,17,1,,,0.0,,,,,1,0,0,0,0,0,1960-02-14
60LA01635,60,1,5420,41,4,06,062,6828,40,4,24,5,8,,1,02,,1,117,8,,0,2,,,11,,,,1,0,1,4,0039,4,41,90,06,1,,3,12.6,,,,&,1,1,1,2,1,10,1960-04-26
60LA01636,60,2,5421,41,4,06,062,6828,40,4,24,5,8,,1,02,,1,117,8,,0,2,,,11,,,,1,0,1,4,0039,4,41,67,06,1,,8,9.8,,,,&,2,1,1,2,1,10,1960-04-26
60LA01637,60,1,,41,4,00,000,6873,40,4,,,8,,1,00,3,1,115,1,,0,3,,,13,5282,41,+,1,0,,4,0000,,00,,05,0,,,9.2,-,1,59,,1,1,1,1,0,0,1960-04-24
60LA01638,60,2,5086,41,4,15,151,6875,40,4,14,5,8,,1,02,,3,112,8,,0,4,,,03,,,,1,0,1,4,1456,4,41,60,15,1,,2,9.0,,,04,&,1,1,1,2,1,10,1960-04-21
60LA01639,60,1,5087,41,4,15,151,6875,40,4,14,5,8,,1,02,,3,112,8,,0,4,,,03,,,,1,0,1,4,1456,4,41,87,15,1,,2,11.4,,,,&,2,1,1,2,1,10,1960-04-21
60LA01640,60,1,5433,41,4,06,062,6886,40,4,24,1,8,,1,02,,1,117,5,,0,3,,,14,,,,1,0,1,4,0039,4,41,57,06,1,,3,8.8,,,,&,1,1,1,1,1,10,1960-04-26
60LA01641,60,1,5094,41,4,04,042,6888,40,4,26,1,8,,1,02,,1,112,5,1,0,3,0,,17,,,,1,0,1,4,2609,4,41,61,04,1,,2,10.8,,,,&,1,1,1,1,1,10,1960-04-21
60LA01642,60,1,4983,41,4,07,072,6974,40,4,41,3,8,,1,02,,1,110,8,3,0,3,2,,20,,,,1,0,1,4,1775,4,41,86,07,1,,2,11.6,,,,&,1,1,1,2,1,10,1960-04-19
60LA01643,60,2,4984,41,4,07,072,6974,40,4,41,4,8,,1,02,,1,110,8,3,0,3,2,,20,0696,61,-,1,0,1,4,1775,4,41,75,07,1,,2,8.0,,,,&,2,1,1,2,1,10,1960-04-19
60LA01644,60,1,4702,41,4,65,252,7008,40,4,,5,8,,1,02,,1,101,8,,0,5,,,,,,,1,0,1,4,2699,4,41,66,62,5,,1,8.8,,,,&,1,1,1,2,1,10,1960-04-10
60LA01645,60,1,4703,41,4,65,252,7008,40,4,,5,8,,1,02,,1,101,8,,0,5,,,,,,,1,0,1,4,2699,4,41,65,62,5,,1,9.6,,,,&,2,1,1,2,1,10,1960-04-10
60LA01646,60,2,5360,41,4,70,732,7037,40,4,,5,8,,1,02,,1,116,8,7,0,3,2,,,,,,1,0,0,4,9320,4,40,63,73,2,,3,8.0,,,,&,1,1,1,2,1,10,1960-04-25
60LA01647,60,2,5361,41,4,70,732,7037,40,4,,5,8,,1,02,,1,116,8,7,0,3,2,,,,,,1,0,0,4,9320,4,40,69,73,2,,3,9.0,,,,&,2,1,1,2,1,10,1960-04-25
60LA01648,60,1,4697,41,4,65,222,7055,40,4,,3,8,,1,02,,1,101,7,,0,4,,,,,,,1,0,1,4,2187,4,41,90,62,5,,1,12.0,,,,&,1,1,1,2,1,10,1960-04-10
60LA01649,60,,,41,4,65,222,7055,40,4,,,8,,,02,,,101,7,,0,4,,,,,,,1,0,1,4,2187,4,41,,62,5,,,0.0,,1,,,2,1,1,2,0,0,1960-04-10
60LA01650,60,2,5747,41,4,09,092,7056,40,4,06,1,8,,2,02,,1,131,5,,0,4,,,09,,,,1,0,1,4,1855,4,41,67,09,1,,3,8.0,,,,&,1,1,1,1,1,10,1960-05-10
60LA01651,60,2,5441,41,4,16,162,7087,40,4,18,1,8,,1,02,,2,117,5,8,0,4,1,,08,,,,1,0,1,4,2187,4,41,81,16,1,,3,13.6,,,,&,1,1,1,1,1,10,1960-04-26
60LA01652,60,2,4583,41,4,65,232,7094,40,4,,,8,,1,02,,1,90,8,,91,3,,,,,,,1,0,1,4,2527,4,41,,62,5,,,9.2,,2,,&,1,1,1,2,1,0,1960-03-30
60LA01653,60,2,4584,41,4,65,232,7094,40,4,,3,8,,1,02,,1,90,8,,0,3,,,,,,,1,0,1,4,2527,4,41,81,62,5,,1,10.4,,,,&,2,1,1,2,1,10,1960-03-30
60LA01654,60,1,5672,41,4,70,732,7095,40,4,,,8,,1,02,,1,123,8,8,120,3,2,,,,,,1,0,0,4,9320,4,40,,73,2,,,10.4,,6,,&,1,1,1,2,1,0,1960-05-02
60LA01655,60,1,5673,41,4,70,732,7095,40,4,,3,8,,1,02,,1,123,8,8,0,3,2,,,,,,1,0,0,4,9320,4,40,65,73,2,,3,10.6,,,,&,2,1,1,2,1,10,1960-05-02
60LA01656,60,2,4564,41,4,65,302,7103,40,4,,,7,,1,02,,1,89,8,,230,3,,,,,,,1,0,1,4,1970,4,41,,62,5,,,9.8,,7,,&,1,1,1,2,1,0,1960-03-29
60LA01657,60,1,4565,41,4,65,302,7103,40,4,,3,7,,1,02,,1,89,8,,0,3,,,,,,,1,0,1,4,1970,4,41,99,62,5,,1,11.4,,,,&,2,1,1,2,1,10,1960-03-29
60LA01658,60,1,4613,41,4,65,322,7125,40,4,,1,7,04,1,02,,1,93,5,,100,3,,,,,,,1,0,1,4,3352,4,41,,62,5,,,13.8,,2,,&,1,1,1,1,1,0,1960-04-02
60LA01659,60,2,4594,41,4,66,282,7131,40,4,,5,7,,1,02,,1,91,8,,0,4,,,,,,,1,0,1,4,3167,4,41,81,65,5,,1,9.4,,,,&,1,1,1,2,1,10,1960-03-31
60LA01660,60,1,4595,41,4,66,282,7131,40,4,,5,7,,1,02,,2,91,8,,0,4,,,,,,,1,0,1,4,3167,4,41,77,65,5,,1,11.6,2,,16,&,2,1,1,2,1,10,1960-03-31
60LA01661,60,2,4635,41,4,65,312,7136,40,4,,5,7,,1,02,,1,95,8,,0,3,,,,,,,1,0,1,4,3209,4,41,79,62,5,,1,9.8,,,,&,1,1,1,2,1,10,1960-04-04
60LA01662,60,2,4636,41,4,65,312,7136,40,4,,5,7,,1,02,,1,95,8,,0,3,,,,,,,1,0,1,4,3209,4,41,76,62,5,,1,10.0,,,,&,2,1,1,2,1,10,1960-04-04
60LA01663,60,2,4552,41,4,65,392,7148,40,4,,1,7,,1,02,,1,88,5,,230,4,,,,,,,1,0,1,4,2729,4,41,,62,5,,,13.8,,7,,&,1,1,1,1,1,0,1960-03-28
60LA01664,60,2,4643,41,4,65,282,7180,40,4,,1,7,,1,02,,1,95,5,,0,4,,,,,,,1,0,1,4,3167,4,41,87,62,5,,1,11.2,,,,&,1,1,1,1,1,10,1960-04-04
60LA01665,60,2,4779,41,4,66,372,7188,40,4,,1,7,,1,02,,1,105,5,,0,4,,,,,,,1,0,1,4,1783,4,41,65,65,5,,2,10.6,,,,&,1,1,1,1,1,10,1960-04-14
60LA01666,60,2,4916,41,4,65,242,7190,40,4,,1,7,,1,02,,1,108,5,,0,4,,,,,,,1,0,1,4,1711,4,41,77,62,5,,2,12.2,,,,&,1,1,1,1,1,10,1960-04-17
60LA01667,60,1,4877,41,4,65,272,7215,40,4,,,7,,1,02,,1,107,8,,135,3,,,,,,,1,0,1,4,2621,4,41,,62,5,,,11.0,,6,,&,1,1,1,2,1,0,1960-04-16
60LA01668,60,1,4878,41,4,65,272,7215,40,4,,3,7,,1,02,,1,107,8,,0,3,,,,,,,1,0,1,4,2621,4,41,112,62,5,,2,10.4,,,,&,2,1,1,2,1,10,1960-04-16
60LA01669,60,2,4691,41,4,66,312,7242,40,4,,4,7,,1,02,,1,100,8,,0,3,,,,3587,14,-,1,0,1,4,3209,4,41,74,65,5,,1,10.6,,,,&,1,1,1,2,1,10,1960-04-09
60LA01670,60,1,4692,41,4,66,312,7242,40,4,,3,7,,1,02,,1,100,8,,0,3,,,,,,,1,0,1,4,3209,4,41,74,65,5,,1,12.4,,,,&,2,1,1,2,1,10,1960-04-09
60LA01671,60,,,41,4,04,042,7268,40,4,24,,7,,,02,,,120,0,2,0,1,0,,12,,,,1,0,1,4,2609,4,41,,04,1,,,0.0,,0,,,1,1,1,1,0,0,1960-04-29
60LA01672,60,2,5597,41,4,04,042,7285,40,4,34,5,7,,1,02,,1,120,8,3,0,3,1,,29,,,,1,0,1,4,2609,4,41,57,04,1,,3,8.0,,,,&,1,1,1,2,1,10,1960-04-29
60LA01673,60,1,5598,41,4,04,042,7285,40,4,34,5,7,,1,02,,1,120,8,3,0,3,1,,29,2164,61,-,1,0,1,4,2609,4,41,61,04,1,,3,9.0,,,,&,2,1,1,2,1,10,1960-04-29
60LA01674,60,2,5339,41,4,01,011,7297,40,4,31,1,7,,1,02,,1,116,5,,0,4,,,19,,,,1,0,1,4,2810,4,41,91,01,1,,3,11.6,,,,&,1,1,1,1,1,10,1960-04-25
60LA01675,60,2,4901,41,4,14,142,7305,40,4,21,,7,,1,02,,1,108,8,,109,4,,,15,,,,1,0,1,4,3160,4,41,,14,1,,,10.0,,6,,&,1,1,1,2,1,0,1960-04-17
60LA01676,60,2,4902,41,4,14,142,7305,40,4,21,3,7,,1,02,,1,108,8,,0,4,,,15,,,,1,0,1,4,3160,4,41,66,14,1,,2,9.0,,,,&,2,1,1,2,1,10,1960-04-17
60LA01677,60,2,4610,41,4,65,262,7323,40,4,,5,7,,1,02,,1,93,8,,0,4,,,,,,,1,0,1,4,2915,4,41,78,62,5,,1,11.0,,,,&,1,1,1,2,1,10,1960-04-02
60LA01678,60,1,4611,41,4,65,262,7323,40,4,,5,7,,1,02,,1,93,8,,0,4,,,,,,,1,0,1,4,2915,4,41,61,62,5,,1,12.6,,,,&,2,1,1,2,1,10,1960-04-02
60LA01679,60,2,5101,41,4,04,042,7329,40,4,31,5,7,,1,02,,1,112,8,4,0,4,1,,31,,,,1,0,1,4,2609,4,41,57,04,1,,2,8.0,,,,&,1,1,1,2,1,10,1960-04-21
60LA01680,60,2,5102,41,4,04,042,7329,40,4,31,5,7,,1,02,,1,112,8,4,0,4,1,,31,,,,1,0,1,4,2609,4,41,65,04,1,,2,8.2,,,,&,2,1,1,2,1,10,1960-04-21
60LA01681,60,1,5049,41,4,05,052,7331,40,4,44,,7,,1,02,,1,111,8,,112,3,,,18,,,,1,0,1,4,2695,4,41,,05,1,,,8.6,,2,,&,1,1,1,2,1,0,1960-04-20
60LA01682,60,2,5050,41,4,05,052,7331,40,4,44,3,7,,1,02,,1,111,8,,0,3,,,18,,,,1,0,1,4,2695,4,41,66,05,1,,2,7.6,,,,&,2,1,1,2,1,10,1960-04-20
60LA01683,60,1,4964,41,4,07,072,7332,40,4,25,1,7,,1,02,,1,109,5,4,0,4,2,,24,,,,1,0,1,4,1775,4,41,77,07,1,,2,11.0,,,,&,1,1,1,1,1,10,1960-04-18
60LA01684,60,1,5004,41,4,04,042,7334,40,4,27,5,7,,1,02,,1,110,8,5,0,3,1,,24,,,,1,0,1,4,2609,4,41,63,04,1,,2,8.0,,,,&,1,1,1,2,1,10,1960-04-19
60LA01685,60,2,5005,41,4,04,042,7334,40,4,27,5,7,,1,02,,1,110,8,5,0,3,1,,24,,,,1,0,1,4,2609,4,41,58,04,1,,2,8.2,,,,&,2,1,1,2,1,10,1960-04-19
60LA01686,60,2,5553,41,4,70,722,7388,40,4,,5,7,,1,02,,1,120,8,6,0,4,1,,,,,,1,0,1,4,2692,4,41,65,73,2,,3,12.2,,,,&,1,1,1,2,1,10,1960-04-29
60LA01687,60,1,5554,41,4,70,722,7388,40,4,,5,7,,1,02,,1,120,8,6,0,4,1,,,,,,1,0,1,4,2692,4,41,75,73,2,,,12.0,,,,&,2,1,1,2,1,10,1960-04-29
60LA01688,60,1,4723,41,4,10,102,7396,40,4,13,5,7,,1,02,,2,103,8,,0,3,,,01,,,,1,0,1,4,1744,4,41,89,10,1,,2,10.4,,,,&,1,1,1,2,1,10,1960-04-12
60LA01689,60,2,4724,41,4,10,102,7396,40,4,13,5,7,,1,02,,1,103,8,,0,3,,,01,,,,1,0,1,4,1744,4,41,83,10,1,,2,10.0,,,,&,2,1,1,2,1,10,1960-04-12
60LA01690,60,1,5624,41,4,09,091,7400,40,4,17,4,7,,1,02,,1,121,8,,0,3,,,06,8839,40,-,1,0,1,4,3076,4,41,93,09,1,,3,11.6,,,,&,1,1,1,2,1,10,1960-04-30
60LA01691,60,1,5625,41,4,09,091,7400,40,4,17,3,7,,2,02,,2,121,8,,0,3,,,06,,,,1,0,1,4,3076,4,41,93,09,1,,3,13.4,,,,&,2,1,1,2,1,10,1960-04-30
60LA01692,60,2,4727,41,4,66,342,7402,40,4,,5,7,,1,02,,1,103,8,,0,4,,,,,,,1,0,1,4,2790,4,41,78,65,5,,2,11.0,,,,&,1,1,1,2,1,10,1960-04-12
60LA01693,60,1,4728,41,4,66,342,7402,40,4,,5,7,,1,02,,1,103,8,,0,4,,,,,,,1,0,1,4,2790,4,41,87,65,5,,2,11.0,,,,&,2,1,1,2,1,10,1960-04-12
60LA01694,60,2,5611,41,4,70,732,7416,40,4,,1,7,,1,02,,1,121,5,1,0,2,0,,,,,,1,0,0,4,9320,4,40,85,73,2,,3,10.0,,,,&,1,1,1,1,1,10,1960-04-30
60LA01695,60,1,5720,41,4,09,092,7421,40,4,12,5,7,,1,02,,1,127,8,,0,4,,,02,,,,1,0,1,4,1855,4,41,68,09,1,,3,11.2,,,,&,1,1,1,2,1,10,1960-05-06
60LA01696,60,1,5721,41,4,09,092,7421,40,4,12,5,7,,1,02,,1,127,8,,0,4,,,02,,,,1,0,1,4,1855,4,41,67,09,1,,3,10.8,,,,&,2,1,1,2,1,10,1960-05-06
60LA01697,60,2,5524,41,4,82,038,7429,40,4,,1,7,,1,02,,1,119,5,,0,3,,,01,,,,1,0,1,4,3016,4,41,86,10,7,,3,9.4,,,,&,1,1,1,1,1,10,1960-04-28
60LA01698,60,,,41,4,10,101,7430,40,4,15,,7,33,,02,,,110,,,0,,,6,01,,,,1,0,0,4,8954,4,40,,10,1,,,0.0,,,,,1,0,0,0,0,0,1960-04-19
60LA01699,60,2,5761,41,4,14,142,7451,40,4,23,1,7,,1,02,,2,137,5,,140,5,,,26,,,,1,0,1,4,3160,4,41,,14,1,,,8.2,,6,,&,1,1,1,1,1,0,1960-05-16
60LA01700,60,1,4952,41,4,02,022,7472,40,4,24,,7,,1,02,,1,109,8,,182,4,,,19,,,,1,0,0,4,9974,4,40,,02,1,,,10.2,,6,,&,1,1,1,2,1,0,1960-04-18
60LA01701,60,1,4953,41,4,02,022,7472,40,4,24,3,7,,1,02,,1,109,8,,0,4,,,19,,,,1,0,0,4,9974,4,40,63,02,1,,2,8.2,,,,&,2,1,1,2,1,10,1960-04-18
60LA01702,60,2,5697,41,4,02,022,7475,40,4,26,1,7,,2,02,,1,124,5,,0,3,,,32,,,,1,0,0,4,9974,4,40,64,02,1,,3,10.6,,,,&,1,1,1,1,1,10,1960-05-03
60LA01703,60,2,5615,41,4,70,712,7496,40,4,,,7,,1,02,,3,121,8,8,230,3,2,,,,,,1,0,1,4,1459,4,41,,73,2,,,10.6,,7,04,&,1,1,1,2,1,0,1960-04-30
60LA01704,60,1,5616,41,4,70,712,7496,40,4,,3,7,,1,02,,1,121,8,8,0,3,2,,,,,,1,0,1,4,1459,4,41,106,73,2,,3,12.6,,,,&,2,1,1,2,1,10,1960-04-30
60LA01705,60,2,5036,41,4,82,018,7506,40,4,,5,7,,1,02,,1,111,8,,0,4,,,02,,,,1,0,1,4,3272,4,41,82,09,7,,2,11.4,,,,&,1,1,1,2,1,10,1960-04-20
60LA01706,60,1,5037,41,4,82,018,7506,40,4,,5,7,,1,02,,1,111,8,,0,4,,,02,,,,1,0,1,4,3272,4,41,71,09,7,,2,9.2,,,,&,2,1,1,2,1,10,1960-04-20
60LA01707,60,1,5251,41,4,01,012,7519,40,4,37,5,7,,1,02,,1,114,8,,0,4,,,25,,,,1,0,1,4,3272,4,41,98,01,1,,3,10.2,,,,&,1,1,1,2,1,10,1960-04-23
