UID,YR,DAM,DBRD,LNDAM,BPEN,SIRE,SBRD,AGE,STMD,STMS,DNA_D,DNA_S,BGRP,RGRP,CUT,TRT,DATE,DAYBRN,TB,MILK,SEX,BRWT,CLR,JAW,LAMB,LBRD,LINE,STM,DISP,DAYDIS,CAUSE,FONO,FOPU,ERMK,LRMK,ABEWE,ABLMB,LOT,SHED,CDNO,SPEC,Y1,Y2,Y3,Y4,Y5A,Y5,Y6,JY4,JUWT,JDAY,BAND,DATEBN,INBRL
98LA02639,98,Z2397,81,97,972,Z3228,81,5.0,97,97,,,1,0,n,.,0418,108,8,4,2,12.1,6,1,Z4946,81,97,97,6,111,19,,,,GOITER,,,,J,2,,0,0,0,1,0,0.0,0,,0,0,,1998-04-18,0.151
98LA02640,98,L9856,03,81,02,A3480,04,5.0,30,30,,,2,0,n,M,0418,108,9,5,1,10.0,1,1,A5384,04,81,30,,0,,S5921,-,,,,,GXE,J,3,,0,0,0,1,1,0.5,80,0,51,182,1,1998-04-18,0.082
98LA02641,98,S7274,10,11,12,S6691,10,2.0,07,07,,,1,0,n,R,0419,109,8,4,2,10.0,1,1,S9834,10,11,07,,0,,,,,,,,,Y,2,,0,0,0,1,1,1.0,68,1,45,182,1,1998-04-19,0.077
98LA02642,98,T3674,44,42,832,T5444,44,5.0,02,02,,,2,2,n,C,0420,110,8,2,1,10.0,1,1,T6740,44,42,02,,0,,S8435,-,,,,,,J,2,,0,0,0,1,1,0.5,80,0,54,182,1,1998-04-20,0.123
98LA02643,98,A1793,04,82,20,A3453,04,3.0,30,30,,,2,0,y,C,0420,110,9,3,3,6.1,1,1,A5456,04,82,30,,0,,,,,,,,GXE,J,2,,0,0,0,1,1,1.0,70,1,48,182,1,1998-04-20,0.071
98LA02644,98,A1793,04,82,20,A3453,04,3.0,30,30,,,2,0,y,C,0420,110,9,3,2,4.5,1,1,A5455,04,82,30,3,111,93,,8,,,,,GXE,J,1,,1,1,3,1,0,0.0,0,,0,0,,1998-04-20,0.071
98LA02645,98,A1793,04,82,20,A3453,04,3.0,30,30,,,2,0,y,C,0420,110,9,3,2,5.7,1,1,A5457,04,82,30,,0,,,,,,,,GXE,J,3,,0,0,0,1,1,1.0,70,1,43,182,1,1998-04-20,0.071
98LA02646,98,A3708,04,73,742,A3777,04,1.5,30,30,,,2,6,y,M,0420,110,5,4,3,9.7,1,1,A5448,04,73,30,,0,,,,,,,,,J,1,,1,1,1,1,1,1.0,98,1,67,182,1,1998-04-20,0.036
98LA02647,98,A3763,04,73,741,A3760,04,1.5,30,30,,,2,6,y,M,0421,111,8,3,3,8.4,1,1,A5476,04,73,30,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,83,1,56,182,1,1998-04-21,0.052
98LA02648,98,A3763,04,73,741,A3760,04,1.5,30,30,,,2,6,y,M,0421,111,8,3,2,10.4,1,1,A5477,04,73,30,7,183,97,,,,,,,,J,2,,0,0,0,1,0,0.0,0,,0,0,1,1998-04-21,0.052
98LA02649,98,A3766,04,73,741,A3760,04,1.5,30,30,,,2,6,y,M,0420,110,8,3,3,9.8,1,1,A5451,04,73,30,7,183,97,,,,,,,,J,2,,0,0,0,1,0,0.0,0,,0,0,1,1998-04-20,0.031
98LA02650,98,A3766,04,73,741,A3760,04,1.5,30,30,,,2,6,y,M,0420,110,8,3,2,11.0,1,1,A5450,04,73,30,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,89,1,59,182,1,1998-04-20,0.031
98LA02651,98,A4301,04,00,e.-,00000,63,1.0,71,06,,,5,0,y,F,0421,111,8,3,2,11.0,1,1,A5469,04,00,76,,0,,,,NICE,,,,,J,1,,1,1,2,1,1,1.0,77,1,44,182,1,1998-04-21,0.0
98LA02652,98,A4301,04,00,e.-,00000,63,1.0,71,06,,,5,0,y,F,0421,111,8,3,2,13.8,1,1,A5470,04,00,76,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,82,1,56,182,1,1998-04-21,0.0
98LA02653,98,A4343,04,81,e.9,A3205,04,1.0,30,30,,,5,0,y,M,0421,111,8,2,3,7.4,1,1,A5474,04,88,30,,0,,,,,,,,GXE,J,1,,1,1,2,1,1,1.0,73,1,44,182,1,1998-04-21,0.065
98LA02654,98,A4343,04,81,e.9,A3205,04,1.0,30,30,,,5,0,y,M,0421,111,8,2,2,6.8,1,1,A5475,04,88,30,,0,,,,,HAIRY,,,GXE,J,2,,0,0,0,1,1,1.0,69,1,43,182,1,1998-04-21,0.065
98LA02655,98,A4596,04,82,e.-,00000,63,1.0,30,06,,,5,0,y,C,0420,110,5,2,2,7.6,1,1,A5449,04,00,33,,0,,,,,,,,,J,1,,1,1,1,1,1,1.0,80,1,51,182,1,1998-04-20,0.0
98LA02656,98,A4615,04,81,e.-,00000,63,1.0,30,06,,,5,0,y,M,0421,111,5,2,3,10.4,1,1,A5471,04,00,33,,0,,,,,,,,,J,1,,1,1,1,1,1,1.0,91,1,67,182,1,1998-04-21,0.0
98LA02657,98,A2116,04,82,25,A2854,04,3.0,30,30,,,2,0,y,C,0421,111,8,3,1,10.1,1,1,A5486,04,82,30,,0,,,,,,,,GXE,J,2,,0,0,0,1,1,1.0,75,1,45,182,1,1998-04-21,0.072
98LA02658,98,A2116,04,82,25,A2854,04,3.0,30,30,,,2,0,y,C,0421,111,8,3,1,10.2,1,1,A5485,04,82,30,,0,,,,,,,,GXE,J,1,,1,1,2,1,1,1.0,69,1,64,182,1,1998-04-21,0.072
98LA02659,98,A2367,04,ch,AI,00000,97,3.0,31,97,,,A,2,n,h,0420,110,8,3,2,9.4,5,1,Z4955,81,00,81,,0,,,,,,,,,J,1,2,1,1,2,1,1,1.0,88,,0,0,4,1998-04-20,0.0
98LA02660,98,A2367,04,ch,AI,00000,97,3.0,31,97,,,A,2,n,h,0420,110,8,3,2,9.6,5,1,Z4956,81,00,81,,0,,,,,,,,,J,2,2,0,0,0,1,1,1.0,51,,0,0,4,1998-04-20,0.0
98LA02661,98,A2474,04,82,23,A3401,04,3.0,30,30,,,2,0,n,C,0421,111,3,2,1,6.4,1,1,A5480,04,82,30,,0,,,,,,,,GXE,J,3,,0,0,0,1,1,1.0,74,1,48,182,1,1998-04-21,0.074
98LA02662,98,A2474,04,82,23,A3401,04,3.0,30,30,,,2,0,n,C,0421,111,3,2,1,6.5,1,1,A5479,04,82,30,,0,,,,,,,,GXE,J,2,,0,0,0,1,1,1.0,89,1,50,182,1,1998-04-21,0.074
98LA02663,98,A2474,04,82,23,A3401,04,3.0,30,30,,,2,0,n,C,0421,111,3,2,1,8.0,1,1,A5481,04,82,30,,0,,T5145,-,,,,,GXE,J,4,,0,0,0,1,1,0.5,85,0,55,182,1,1998-04-21,0.074
98LA02664,98,A2474,04,82,23,A3401,04,3.0,30,30,,,2,0,n,C,0421,111,3,2,3,6.0,1,1,A5478,04,82,30,3,113,93,,8,,,,,GXE,J,1,,1,1,4,1,0,0.0,0,,0,0,,1998-04-21,0.074
98LA02665,98,A2517,04,82,27,A2858,04,3.0,30,30,,,2,0,n,C,0421,111,9,4,2,6.3,1,1,A5461,04,82,30,3,111,93,,8,,,,,GXE,J,1,,1,1,3,1,0,0.0,0,,0,0,,1998-04-21,0.063
98LA02666,98,A2517,04,82,27,A2858,04,3.0,30,30,,,2,0,n,C,0421,111,9,4,2,7.8,1,1,A5462,04,82,30,,0,,,,,,,,GXE,J,2,,0,0,0,1,1,1.0,76,1,50,182,1,1998-04-21,0.063
98LA02667,98,A2517,04,82,27,A2858,04,3.0,30,30,,,2,0,n,C,0421,111,9,4,2,7.9,1,1,A5463,04,82,30,,0,,,,,,,,GXE,J,3,,0,0,0,1,1,1.0,84,1,54,182,1,1998-04-21,0.063
98LA02668,98,A2912,04,81,02,A3480,04,2.0,30,30,,,2,0,n,M,0421,111,9,3,1,10.0,1,1,A5466,04,81,30,,0,,,,,,,,GXE,J,3,,0,0,0,1,1,1.0,86,1,59,182,1,1998-04-21,0.103
98LA02669,98,A2912,04,81,02,A3480,04,2.0,30,30,,,2,0,n,M,0421,111,9,3,1,8.3,1,1,A5465,04,81,30,,0,,,,,,,,GXE,J,2,,0,0,0,1,1,1.0,82,1,54,182,1,1998-04-21,0.103
98LA02670,98,A2912,04,81,02,A3480,04,2.0,30,30,,,2,0,n,M,0421,111,9,3,2,6.9,1,1,A5464,04,81,30,3,111,93,,8,,,,,GXE,J,1,,1,1,3,1,0,0.0,0,,0,0,,1998-04-21,0.103
98LA02671,98,A2970,04,81,04,A3129,04,2.0,30,30,,,2,0,n,M,0421,111,8,3,1,10.5,1,1,A5472,04,81,30,,0,,,,,,,,GXE,J,1,,1,1,2,1,1,1.0,77,1,50,182,1,1998-04-21,0.079
98LA02672,98,A2970,04,81,04,A3129,04,2.0,30,30,,,2,0,n,M,0421,111,8,3,2,9.7,1,1,A5473,04,81,30,,0,,,,,,,,GXE,J,2,,0,0,0,1,1,1.0,83,1,57,182,1,1998-04-21,0.079
98LA02673,98,L8820,03,82,25,A2854,04,6.0,30,30,,,2,0,n,C,0420,110,9,3,1,10.3,1,1,A5454,04,82,30,,0,,,,,,,,GXE,J,3,,0,0,0,1,1,1.0,80,1,55,182,1,1998-04-20,0.072
98LA02674,98,L8820,03,82,25,A2854,04,6.0,30,30,,,2,0,n,C,0420,110,9,3,2,9.0,1,1,A5453,04,82,30,,0,,,,,,,,GXE,J,2,,0,0,0,1,1,1.0,71,1,42,182,1,1998-04-20,0.072
98LA02675,98,L8820,03,82,25,A2854,04,6.0,30,30,,,2,0,n,C,0420,110,9,3,2,7.5,1,1,A5452,04,82,30,3,111,93,,8,THIN,,,,GXE,J,1,,1,1,3,1,0,0.0,0,,0,0,,1998-04-20,0.072
98LA02676,98,L9685,03,81,01,A3444,04,5.0,30,30,,,2,0,n,M,0421,111,9,3,1,11.0,1,1,A5459,04,81,30,7,183,97,,,,,,,GXE,J,2,,0,0,0,1,0,0.0,0,,0,0,1,1998-04-21,0.06
98LA02677,98,L9685,03,81,01,A3444,04,5.0,30,30,,,2,0,n,M,0421,111,9,3,1,8.9,1,1,A5460,04,81,30,,0,,,,,,,,GXE,J,3,,0,0,0,1,1,1.0,99,1,52,182,1,1998-04-21,0.06
98LA02678,98,L9685,03,81,01,A3444,04,5.0,30,30,,,2,0,n,M,0421,111,9,3,2,8.1,1,1,A5458,04,81,30,3,111,93,,8,,,,,GXE,J,1,,1,1,3,1,0,0.0,0,,0,0,,1998-04-21,0.06
98LA02679,98,L9950,03,82,22,A3552,04,5.0,30,30,,,2,0,n,C,0420,110,5,2,2,10.7,1,1,A5447,04,82,30,,0,,,,THIN 05/98,4TEATS,,,GXE,J,1,,1,1,1,1,1,1.0,81,1,55,182,1,1998-04-20,0.061
98LA02680,98,L7038,03,82,24,A3416,04,7.0,30,30,,,2,0,n,C,0421,111,9,3,3,6.9,1,1,A5482,04,82,30,3,113,93,,8,"X,BUMBLE FOOT",,,,GXE,J,1,,1,1,3,1,0,0.0,0,,0,0,,1998-04-21,0.06
98LA02681,98,L7038,03,82,24,A3416,04,7.0,30,30,,,2,0,n,C,0421,111,9,3,2,8.1,1,1,A5483,04,82,30,7,183,97,,,,,,,GXE,J,2,,0,0,0,1,0,0.0,0,,0,0,1,1998-04-21,0.06
98LA02682,98,L7038,03,82,24,A3416,04,7.0,30,30,,,2,0,n,C,0421,111,9,3,2,8.4,1,1,A5484,04,82,30,,0,,,,,4TEATS,,,GXE,J,3,,0,0,0,1,1,1.0,82,1,53,182,1,1998-04-21,0.06
98LA02683,98,L7821,03,82,24,A3416,04,7.0,30,30,,,2,0,n,C,0421,111,9,3,1,7.0,1,1,,,82,30,1,0,44,,,,BLOB,,,GXE,J,3,,0,0,0,0,0,0.0,0,,0,0,,1998-04-21,0.056
98LA02684,98,L7821,03,82,24,A3416,04,7.0,30,30,,,2,0,n,C,0421,111,9,3,3,9.7,1,1,A5468,04,82,30,6,113,67,,,,"ENTR,FX.JAW",,,GXE,J,2,,0,0,0,1,0,0.0,0,,0,0,,1998-04-21,0.056
98LA02685,98,L7821,03,82,24,A3416,04,7.0,30,30,,,2,0,n,C,0421,111,9,3,2,9.0,1,1,A5467,04,82,30,,0,,,,R.P.,,,,GXE,J,1,,1,1,3,1,1,1.0,98,1,58,182,1,1998-04-21,0.056
98LA02686,98,S3086,10,13,31,S7472,10,6.0,07,42,,,1,0,n,F,0420,110,8,4,1,11.4,1,1,S9858,10,13,43,,0,,,,,,,,GXE,J,2,,0,0,0,1,1,1.0,85,1,60,182,1,1998-04-20,0.017
98LA02687,98,S3086,10,13,31,S7472,10,6.0,07,42,,,1,0,n,F,0420,110,8,4,1,14.5,1,1,S9857,10,13,43,,0,,,,,,,,GXE,J,1,,1,1,2,1,1,1.0,71,1,48,182,1,1998-04-20,0.017
98LA02688,98,S4410,10,13,31,S7472,10,4.0,42,42,,,1,0,n,F,0420,110,8,3,1,11.7,1,1,S9860,10,13,42,,0,,,,,,,,GXE,J,2,,0,0,0,1,1,1.0,68,1,44,182,1,1998-04-20,0.023
98LA02689,98,S4410,10,13,31,S7472,10,4.0,42,42,,,1,0,n,F,0420,110,8,3,2,11.4,1,1,S9859,10,13,42,,0,,,,"SW.BAG,FLT",,,,GXE,J,1,,1,1,2,1,1,1.0,78,1,48,182,1,1998-04-20,0.023
98LA02690,98,S6942,10,10,24,00000,97,2.0,07,97,,,1,0,n,.,0421,111,8,3,3,11.2,5,1,Z4960,81,00,10,,0,,,,,,,,,J,2,2,0,0,0,1,1,1.0,96,1,61,182,1,1998-04-21,0.0
98LA02691,98,S6942,10,10,24,00000,97,2.0,07,97,,,1,0,n,.,0421,111,8,3,3,12.3,5,1,Z4959,81,00,10,,0,,,,,,,,,J,1,2,1,1,2,1,1,1.0,57,1,33,182,1,1998-04-21,0.0
98LA02692,98,S6960,10,11,11,S7282,10,2.0,07,07,,,1,0,n,R,0421,111,5,3,1,16.0,1,1,S9861,10,11,07,,0,,,,,4TEATS,,,,J,1,,1,1,1,1,1,1.0,111,1,78,182,1,1998-04-21,0.043
98LA02693,98,S8326,10,11,e.3,S7261,10,1.0,07,07,,,5,0,y,R,0421,111,5,1,2,12.3,1,1,S9864,10,18,07,,0,,,,,ENTR,,,,J,1,,1,1,1,1,1,1.0,79,1,54,182,1,1998-04-21,0.03
98LA02694,98,S8220,10,11,e.2,S7125,10,1.0,07,43,,,5,0,y,R,0420,110,5,1,3,9.7,1,1,S9855,10,18,07,,0,,,,,,,,,J,1,,1,1,1,1,1,1.0,60,1,40,182,1,1998-04-20,0.058
98LA02695,98,S7863,10,12,e.3,S7261,10,1.0,07,07,,,5,0,y,C,0421,111,5,1,2,11.6,1,1,S9863,10,18,07,,0,,,,,,,,,J,1,,1,1,1,1,1,1.0,81,1,56,182,1,1998-04-21,0.045
98LA02696,98,S7821,10,13,e.1,S7044,10,1.0,43,43,,,5,0,y,F,0420,110,1,2,2,8.5,1,1,S9856,10,18,43,1,110,28,A5419,+,"DYSTOCIA,R.P.",BLOB,,,GXE,J,1,,1,1,1,0,0,0.5,0,,0,0,,1998-04-20,0.061
98LA02697,98,S7893,10,13,e.2,S7125,10,1.0,43,43,,,5,0,y,F,0421,111,5,2,3,5.8,1,1,S9862,10,18,43,,0,,,,,"WEAK,SMALL",,,GXE,J,1,,1,1,1,1,1,1.0,76,1,44,182,1,1998-04-21,0.018
98LA02698,98,T3172,44,42,862,T5225,44,6.0,02,02,,,2,2,n,C,0421,111,5,3,3,13.2,1,1,T6744,44,42,02,,0,,,,,ENTR,,,,J,1,,1,1,1,1,1,1.0,108,1,74,182,1,1998-04-21,0.052
98LA02699,98,T4305,44,42,812,T5337,44,4.0,02,02,,,2,2,y,C,0421,111,5,3,1,13.8,1,1,T6745,44,42,02,7,183,97,,,,,,,,J,1,,1,1,1,1,0,0.0,0,,0,0,1,1998-04-21,0.06
98LA02700,98,T4802,44,41,411,T5252,44,3.0,02,02,,,2,2,n,M,0421,111,8,4,1,10.2,1,1,T6748,44,41,02,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,86,1,51,182,1,1998-04-21,0.068
98LA02701,98,T4802,44,41,411,T5252,44,3.0,02,02,,,2,2,n,M,0421,111,8,4,1,12.9,1,1,T6747,44,41,02,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,83,1,56,182,1,1998-04-21,0.068
98LA02702,98,T4988,44,ch,AI,00000,97,3.0,32,97,,,A,2,n,h,0420,110,8,2,2,8.5,5,1,Z4958,81,00,82,,0,,,,,,,,,J,2,2,0,0,0,1,1,1.0,87,,0,0,U,1998-04-20,0.0
98LA02703,98,T4988,44,ch,AI,00000,97,3.0,32,97,,,A,2,n,h,0420,110,8,2,2,8.6,5,1,Z4957,81,00,82,,0,,,,,,,,,J,1,2,1,1,2,1,1,1.0,84,,0,0,4,1998-04-20,0.0
98LA02704,98,T5145,44,42,882,T5484,44,3.0,02,02,,,2,2,y,C,0421,111,5,3,1,10.3,1,1,T6749,44,42,02,6,111,28,A5481,+,,CHOKER,,,,J,1,,1,1,1,1,0,0.5,0,,0,0,,1998-04-21,0.084
98LA02705,98,T2647,44,41,413,T5213,44,6.0,02,02,,,2,2,n,M,0421,111,5,3,2,12.6,1,1,T6746,44,41,02,,0,,,,,,,,,J,1,,1,1,1,1,1,1.0,95,1,63,182,1,1998-04-21,0.094
98LA02706,98,A1916,04,82,21,A2978,04,3.0,30,30,,,2,0,y,C,0422,112,9,3,3,6.7,1,1,A5507,04,82,30,3,113,93,,8,,,,,GXE,J,1,,1,1,3,1,0,0.0,0,,0,0,,1998-04-22,0.064
98LA02707,98,A1916,04,82,21,A2978,04,3.0,30,30,,,2,0,y,C,0422,112,9,3,3,8.4,1,1,A5508,04,82,30,,0,,,,,HAIRY,,,GXE,J,2,,0,0,0,1,1,1.0,77,1,54,182,1,1998-04-22,0.064
98LA02708,98,A1916,04,82,21,A2978,04,3.0,30,30,,,2,0,y,C,0422,112,9,3,3,9.2,1,1,A5509,04,82,30,,0,,,,,,,,GXE,J,3,,0,0,0,1,1,1.0,79,1,48,182,1,1998-04-22,0.064
98LA02709,98,A1918,04,81,02,A3480,04,3.0,30,30,,,2,0,n,M,0422,112,8,3,1,10.5,1,1,A5515,04,81,30,,0,,,,,,,,GXE,J,2,,0,0,0,1,1,1.0,96,1,59,182,1,1998-04-22,0.079
98LA02710,98,A1918,04,81,02,A3480,04,3.0,30,30,,,2,0,n,M,0422,112,8,3,1,10.6,1,1,A5514,04,81,30,,0,,,,,,,,GXE,J,1,,1,1,2,1,1,1.0,88,1,56,182,1,1998-04-22,0.079
98LA02711,98,A0743,04,81,02,A3480,04,4.0,30,30,,,2,0,n,M,0422,112,9,3,1,7.8,1,1,A5521,04,81,30,,0,,,,,,,,GXE,J,2,,0,0,0,1,1,1.0,81,1,57,182,1,1998-04-22,0.093
98LA02712,98,A0743,04,81,02,A3480,04,4.0,30,30,,,2,0,n,M,0422,112,9,3,3,6.1,1,1,A5520,04,81,30,3,113,93,,8,,RAT,,,GXE,J,1,,1,1,3,1,0,0.0,0,,0,0,,1998-04-22,0.093
98LA02713,98,A0743,04,81,02,A3480,04,4.0,30,30,,,2,0,n,M,0422,112,9,3,2,8.7,1,1,A5522,04,81,30,,0,,,,,,,,GXE,J,3,,0,0,0,1,1,1.0,88,1,52,182,1,1998-04-22,0.093
98LA02714,98,A0761,04,82,23,A3401,04,4.0,30,30,,,2,0,n,C,0422,112,9,4,1,9.4,1,1,A5525,04,82,30,,0,,,,,,,,GXE,J,3,,0,0,0,1,1,1.0,64,1,46,182,1,1998-04-22,0.06
98LA02715,98,A0761,04,82,23,A3401,04,4.0,30,30,,,2,0,n,C,0422,112,9,4,2,10.5,1,1,A5524,04,82,30,,0,,,,,,,,GXE,J,2,,0,0,0,1,1,1.0,87,1,52,182,1,1998-04-22,0.06
98LA02716,98,A0761,04,82,23,A3401,04,4.0,30,30,,,2,0,n,C,0422,112,9,4,2,9.7,1,1,A5523,04,82,30,,0,,,,TRY3 1998 yes,,,,GXE,J,1,,1,1,3,1,1,1.0,73,1,45,182,1,1998-04-22,0.06
98LA02717,98,A3384,04,82,30,A3087,04,2.0,30,30,,,2,0,n,C,0422,112,9,3,1,6.3,1,1,A5503,04,82,30,,0,,,,,,,,GXE,J,2,,0,0,0,1,1,1.0,92,1,60,182,1,1998-04-22,0.069
98LA02718,98,A3384,04,82,30,A3087,04,2.0,30,30,,,2,0,n,C,0422,112,9,3,1,7.8,1,1,A5504,04,82,30,,0,,,,,,,,GXE,J,3,,0,0,0,1,1,1.0,74,1,42,182,1,1998-04-22,0.069
98LA02719,98,A3384,04,82,30,A3087,04,2.0,30,30,,,2,0,n,C,0422,112,9,3,3,5.0,1,1,A5502,04,82,30,3,113,93,,8,,,,,GXE,J,1,,1,1,3,1,0,0.0,0,,0,0,,1998-04-22,0.069
98LA02720,98,A3481,04,81,03,A3467,04,2.0,30,30,,,2,0,n,M,0422,112,8,3,1,12.3,1,1,A5499,04,81,30,,0,,,,,,,,GXE,J,2,,0,0,0,1,1,1.0,91,1,56,182,1,1998-04-22,0.089
98LA02721,98,A3481,04,81,03,A3467,04,2.0,30,30,,,2,0,n,M,0422,112,8,3,2,10.9,1,1,A5498,04,81,30,,0,,,,,,,,GXE,J,1,,1,1,2,1,1,1.0,83,1,54,182,1,1998-04-22,0.089
98LA02722,98,A3637,04,82,24,A3416,04,2.0,30,30,,,2,0,y,C,0422,112,8,3,3,9.7,3,1,A5534,04,82,30,,0,,,,,BRN.FEET,,,GXE,J,2,,0,0,0,1,1,1.0,82,1,56,182,1,1998-04-22,0.062
98LA02723,98,A3637,04,82,24,A3416,04,2.0,30,30,,,2,0,y,C,0422,112,8,3,2,8.5,1,1,A5533,04,82,30,,0,,,,,4TEATS,,,GXE,J,1,,1,1,2,1,1,1.0,74,1,48,182,1,1998-04-22,0.062
98LA02724,98,A3659,04,81,04,A3129,04,2.0,30,30,,,2,0,y,M,0421,111,9,2,2,8.1,1,1,A5487,04,81,30,,0,,,,DIARHHEA,,,,GXE,J,1,,1,1,3,1,1,1.0,80,1,51,182,1,1998-04-21,0.072
98LA02725,98,A3659,04,81,04,A3129,04,2.0,30,30,,,2,0,y,M,0421,111,9,2,2,9.5,1,1,A5489,04,81,30,,0,,K8302,-,,,,,GXE,J,3,,0,0,0,1,1,0.5,74,0,49,182,1,1998-04-21,0.072
98LA02726,98,A3659,04,81,04,A3129,04,2.0,30,30,,,2,0,y,M,0421,111,9,2,2,7.9,1,1,A5488,04,81,30,,0,,,,,,,,GXE,J,2,,0,0,0,1,1,1.0,73,1,49,182,1,1998-04-21,0.072
98LA02727,98,A3248,04,81,04,A3129,04,2.0,30,30,,,2,0,n,M,0422,112,8,3,1,9.5,1,1,A5518,04,81,30,,0,,,,,,,,GXE,J,1,,1,1,2,1,1,1.0,90,1,54,182,1,1998-04-22,0.065
98LA02728,98,A3248,04,81,04,A3129,04,2.0,30,30,,,2,0,n,M,0422,112,8,3,3,8.4,1,1,A5519,04,81,30,,0,,,,,ENTR,,,GXE,J,2,,0,0,0,1,1,1.0,74,1,48,182,1,1998-04-22,0.065
98LA02729,98,A3836,04,73,741,A3760,04,1.5,30,30,,,2,6,y,M,0421,111,8,4,3,10.3,1,1,A5496,04,73,30,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,92,1,59,182,1,1998-04-21,0.034
98LA02730,98,A3836,04,73,741,A3760,04,1.5,30,30,,,2,6,y,M,0421,111,8,4,3,10.2,1,1,A5497,04,73,30,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,67,1,43,182,1,1998-04-21,0.034
98LA02731,98,A3875,04,73,741,A3760,04,1.5,30,30,,,2,6,y,M,0421,111,5,3,3,13.4,2,1,A5492,04,73,30,,0,,,,,"HAIRY,X",,,,J,1,,1,1,1,1,1,1.0,93,1,64,182,1,1998-04-21,0.035
98LA02732,98,A3876,04,73,741,A3760,04,1.5,30,30,,,2,6,y,M,0422,112,8,3,3,8.9,1,1,A5527,04,73,30,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,82,1,52,182,1,1998-04-22,0.047
98LA02733,98,A3876,04,73,741,A3760,04,1.5,30,30,,,2,6,y,M,0422,112,8,3,3,7.8,1,1,A5526,04,73,30,7,183,97,,,THIN,HAIRY,,,,J,1,,1,1,2,1,0,0.0,0,,0,0,1,1998-04-22,0.047
98LA02734,98,A4373,04,82,e.-,00000,63,1.0,30,06,,,5,0,y,C,0422,112,5,1,3,7.2,1,1,A5513,04,00,33,3,113,93,,8,SM.BAG,,,,,J,1,,1,1,1,1,0,0.0,0,,0,0,,1998-04-22,0.0
98LA02735,98,A4543,04,82,e.8,A3079,04,1.0,30,30,,,5,0,y,C,0421,111,5,2,3,9.0,1,1,A5490,04,88,30,,0,,,,,,,,GXE,J,1,,1,1,1,1,1,1.0,69,1,47,182,1,1998-04-21,0.063
98LA02736,98,A4234,04,00,e.-,00000,63,1.0,71,06,,,5,0,y,F,0421,111,5,3,2,11.5,1,1,A5491,04,00,76,,0,,,,,,,,,J,1,,1,1,1,1,1,1.0,102,1,67,182,1,1998-04-21,0.0
98LA02737,98,A2128,04,81,01,A3444,04,3.0,30,30,,,2,0,n,M,0422,112,8,3,2,11.4,1,1,A5516,04,81,30,7,183,97,,,NICE,"NICE,4TEATS",,,GXE,J,1,,1,1,2,1,0,0.0,0,,0,0,1,1998-04-22,0.091
98LA02738,98,A2128,04,81,01,A3444,04,3.0,30,30,,,2,0,n,M,0422,112,8,3,2,12.0,1,1,A5517,04,81,30,,0,,,,,"NICE,4TEATS",,,GXE,J,2,,0,0,0,1,1,1.0,111,1,73,182,1,1998-04-22,0.091
98LA02739,98,A2506,04,00,04,A3129,04,3.0,30,30,,,2,1,y,.,0422,112,8,4,2,10.2,1,1,A5506,04,00,30,,0,,,,,,,,BLK,J,2,,0,0,0,1,1,1.0,83,1,56,182,1,1998-04-22,0.058
98LA02740,98,A2506,04,00,04,A3129,04,3.0,30,30,,,2,1,y,.,0422,112,8,4,2,10.8,1,1,A5505,04,00,30,,0,,,,,,,,BLK,J,1,,1,1,2,1,1,1.0,82,1,58,182,1,1998-04-22,0.058
98LA02741,98,A2539,04,82,22,A3552,04,3.0,30,30,,,2,0,n,C,0422,112,8,4,1,12.2,1,1,A5528,04,82,30,,0,,,,,NICE,,,GXE,J,1,,1,1,2,1,1,1.0,92,1,60,182,1,1998-04-22,0.065
98LA02742,98,A2539,04,82,22,A3552,04,3.0,30,30,,,2,0,n,C,0422,112,8,4,2,10.5,1,1,A5529,04,82,30,,0,,,,,NICE,,,GXE,J,2,,0,0,0,1,1,1.0,93,1,58,182,1,1998-04-22,0.065
98LA02743,98,A2523,04,81,02,A3480,04,3.0,30,30,,,2,0,n,M,0422,112,9,3,1,8.4,1,1,A5512,04,81,30,,0,,,,,,,,GXE,J,3,,0,0,0,1,1,1.0,67,1,44,182,1,1998-04-22,0.075
98LA02744,98,A2523,04,81,02,A3480,04,3.0,30,30,,,2,0,n,M,0422,112,9,3,1,9.2,1,1,A5511,04,81,30,,0,,,,,,,,GXE,J,2,,0,0,0,1,1,1.0,98,1,61,182,1,1998-04-22,0.075
98LA02745,98,A2523,04,81,02,A3480,04,3.0,30,30,,,2,0,n,M,0422,112,9,3,2,7.5,1,1,A5510,04,81,30,3,113,93,,8,,,,,GXE,J,1,,1,1,3,1,0,0.0,0,,0,0,,1998-04-22,0.075
98LA02746,98,A2207,04,ch,AI,00000,97,3.0,31,97,,,A,2,n,h,0421,111,8,4,1,15.3,5,1,Z4961,81,00,81,6,141,14,,,"EUTH,FOOT ABS",,,,,J,1,2,1,1,2,1,0,0.0,0,,0,0,,1998-04-21,0.0
