UID,DATEBN,SEX,LAMB,LBRD,Y0,LINE,BPEN,DAM,DBRD,STMD,LTRT,Y5A,SERIES,ADAM,F1F2,CLR,STM,SPEC,JAW,DAYBRN,TB,TRT1,DAYDIS,MILK,ABEWE,DISP,TRT2,FONO,FOPU,TRT3,SIRE,SBRD,Y1,Y6,LNDAM,TM,Y4,CAUSE,Y2,Y3,BRWT,Y5,ABLMB,TRT4,CDNO,YR
81LA03576,,,,94,1,32,,T3913,43,02,,,,10,,,32,,,0,,,0,,,,,,,3,00000,01,1,0,42,4,0,,0,0,,0,,,1,81
81LA03577,1981-04-11,3,M1085,94,1,32,,T3915,43,02,,1,,10,,1,32,,1,101,5,,0,2,,,,,,4,00000,01,1,57,41,4,1,,1,1,076,10,,,1,81
81LA03578,1981-04-26,3,M2236,94,1,32,,T3917,43,02,,,,10,,1,32,,1,116,5,,117,2,,6,,,,4,00000,01,1,0,40,4,1,01,1,1,055,0,,,1,81
81LA03579,1981-04-15,2,M1624,94,1,32,,T3922,43,02,,1,,10,,1,32,,1,105,5,,0,1,,,,,,6,00000,01,1,54,43,4,1,,1,1,101,10,,,1,81
81LA03580,,,,94,1,32,,T3924,43,02,,,,10,,,32,,,0,,,0,,,,,,,6,00000,01,1,0,43,4,0,,0,0,,0,,,1,81
81LA03581,1981-05-09,3,,94,1,32,,T3926,43,02,,,,10,,1,32,,1,129,1,,129,2,21,1,,,,2,00000,01,1,0,41,4,0,44,1,1,096,0,,,1,81
81LA03582,,,,94,1,32,,T3927,43,02,,,,10,,,32,,,0,,,0,,,,,,,3,00000,01,1,0,41,4,0,,0,0,,0,,,1,81
81LA03583,1981-04-10,3,M1019,94,1,32,,T3930,43,02,,,,10,,1,32,,1,100,5,,116,2,,6,,930662,-,1,00000,01,1,0,42,4,1,01,1,1,101,0,,,1,81
81LA03584,,,,94,1,32,,T3931,43,02,,,,10,,,32,,,0,,,0,,,,,,,2,00000,01,1,0,40,4,0,,0,0,,0,,,1,81
81LA03585,,,,94,1,32,,T3934,43,02,,,,10,,,32,,,0,,,0,,,,,,,4,00000,01,1,0,42,4,0,,0,0,,0,,,1,81
81LA03586,,,,94,1,32,,T3936,43,02,,,,10,,,32,,,0,,,0,,,,,,,3,00000,01,0,0,40,4,0,,0,0,,0,,,1,81
81LA03587,,,,94,1,32,,T3938,43,02,,,,10,,,32,,,0,,,0,,,,,,,5,00000,01,1,0,43,4,0,,0,0,,0,,,1,81
81LA03588,,,,94,1,32,,T3939,43,02,,,,10,,,32,,,0,,,0,,,,,,,6,00000,01,1,0,43,4,0,,0,0,,0,,,1,81
81LA03589,,,,94,1,32,,T3950,43,02,,,,10,,,32,,,0,,,0,,,,,,,5,00000,01,1,0,43,4,0,,0,0,,0,,,1,81
81LA03590,,,,94,1,32,,T3952,43,02,,,,10,,,32,,,0,,,0,,,,,,,1,00000,01,1,0,41,4,0,,0,0,,0,,,1,81
81LA03591,,,,94,1,32,,T3953,43,02,,,,10,,,32,,,0,,,0,,,,,,,4,00000,01,1,0,41,4,0,,0,0,,0,,,1,81
81LA03592,1981-04-24,2,M2212,94,1,32,,T3955,43,02,,1,,10,,1,32,,1,114,5,,0,2,,,,,,1,00000,01,1,67,40,4,1,,1,1,114,10,,,1,81
81LA03593,,,,94,1,32,,T3957,43,02,,,,10,,,32,,,0,,,0,,,,,,,4,00000,01,1,0,40,4,0,,0,0,,0,,,1,81
81LA03594,,,,94,1,32,,T3964,43,02,,,,10,,,32,,,0,,,0,,,,,,,2,00000,01,1,0,41,4,0,,0,0,,0,,,1,81
81LA03595,1981-04-05,3,M0701,94,1,32,,T3965,43,02,,1,,10,,1,32,,1,95,5,,0,2,,,,,,2,00000,01,1,69,42,4,1,,1,1,117,10,,,1,81
81LA03596,1981-05-01,2,M2323,94,1,32,,T3970,43,02,,1,,10,,2,32,,1,121,5,,0,3,,,,,,2,00000,01,1,67,40,4,1,,1,1,096,10,,,1,81
81LA03597,,,,94,1,32,,T3972,43,02,,,,10,,,32,,,0,,,0,,,,,,,3,00000,01,1,0,42,4,0,,0,0,,0,,,1,81
81LA03598,1981-04-15,2,M1583,94,1,32,,T3976,43,02,,1,,10,,1,32,,3,105,5,,0,2,,,,,,4,00000,01,1,75,49,4,1,,1,1,104,10,,,1,81
81LA03599,1981-04-16,2,M1712,94,1,32,,T3979,43,02,,1,,10,,1,32,,1,106,5,,0,2,,,,,,6,00000,01,1,51,43,4,1,,1,1,096,10,,,1,81
81LA03600,1981-04-30,3,M2316,94,1,32,,T3985,43,02,,1,,10,,1,32,,1,120,5,,0,2,,,,,,6,00000,01,1,67,43,4,1,,1,1,088,10,,,1,81
81LA03601,,,,94,1,32,,T3989,43,02,,,,10,,,32,,,0,,,0,,,,,,,2,00000,01,1,0,49,4,0,,0,0,,0,,,1,81
81LA03602,,,,94,1,32,,T3991,43,02,,,,10,,,32,,,0,,,0,,,,,,,2,00000,01,0,0,41,4,0,,0,0,,0,,,1,81
81LA03603,1981-04-21,3,M2031,94,1,32,,T3995,43,02,,,,10,,1,32,,1,111,5,,133,2,,6,,,,5,00000,01,1,0,43,4,1,01,1,1,091,0,,,1,81
81LA03604,1981-04-10,2,M1004,94,1,32,,T4007,43,02,,1,,10,,1,32,,1,100,8,,0,3,,,,,,6,00000,01,1,61,43,4,1,,1,2,066,10,,,1,81
81LA03605,1981-04-10,3,M1005,94,,32,,T4007,43,02,,,,10,,1,32,,1,100,8,,110,3,,6,,,,6,00000,01,0,0,43,4,1,01,0,0,083,0,,,2,81
81LA03606,,,,94,1,32,,T4011,43,02,,,,10,,,32,,,0,,,0,,,,,,,3,00000,01,1,0,41,4,0,,0,0,,0,,,1,81
81LA03607,,,,94,1,32,,T4012,43,02,,,,10,,,32,,,0,,,0,,,,,,,1,00000,01,1,0,41,4,0,,0,0,,0,,,1,81
81LA03608,,,,94,1,32,,T4013,43,02,,,,10,,,32,,,0,,,0,,,,,,,1,00000,01,1,0,42,4,0,,0,0,,0,,,1,81
81LA03609,1981-03-02,,,94,1,32,,T4017,43,02,,,,10,,,32,,,61,0,,0,0,,0,,,,6,00000,01,1,0,43,4,0,,1,1,,0,,,1,81
81LA03610,1981-05-05,2,,94,1,32,,T4018,43,02,,,,10,,1,32,,1,125,1,,125,1,,1,,,,5,00000,01,1,0,43,4,0,44,1,1,088,0,,,1,81
81LA03611,,,,94,1,32,,T4020,43,02,,,,10,,,32,,,0,,,0,,,,,,,4,00000,01,1,0,42,4,0,,0,0,,0,,,1,81
81LA03612,1981-05-14,3,M2383,94,1,32,,T4022,43,02,,1,,10,,1,32,,1,134,5,,0,2,,,,,,4,00000,01,1,71,41,4,1,,1,1,108,10,,,1,81
81LA03613,1981-05-07,2,M2361,94,1,32,,T4023,43,02,,1,,10,,1,32,,1,127,5,,0,1,,,,,,3,00000,01,1,59,49,4,1,,1,1,061,10,,,1,81
81LA03614,1981-04-19,3,M1932,94,1,32,,T4026,43,02,,,,10,,1,32,,1,109,7,,125,2,,6,,,,2,00000,01,1,0,41,4,1,01,1,2,082,0,,,1,81
81LA03615,1981-04-19,2,,94,,32,,T4026,43,02,,,,10,,1,32,,1,109,7,,109,2,,1,,,,2,00000,01,0,0,41,4,0,44,0,0,080,0,,,2,81
81LA03616,1981-04-24,2,M2202,94,1,32,,T4028,43,02,,1,,10,,1,32,,1,114,5,,0,2,,,,,,5,00000,01,1,53,43,4,1,,1,1,104,10,,,1,81
81LA03617,1981-04-14,2,M1538,94,1,32,,T4030,43,02,,,,10,,1,32,,1,104,5,,226,2,,7,,,,6,00000,01,1,0,43,4,1,97,1,1,088,0,,,1,81
81LA03618,,,,94,1,32,,T4034,43,02,,,,10,,,32,,,0,,,0,,,,,,,3,00000,01,1,0,41,4,0,,0,0,,0,,,1,81
81LA03619,,,,94,1,32,,T4036,43,02,,,,10,,,32,,,0,,,0,,,,,,,5,00000,01,1,0,43,4,0,,0,0,,0,,,1,81
81LA03620,1981-04-24,3,M2214,94,1,32,,T4038,43,02,,1,,10,,1,32,,1,114,5,,0,2,,,,,,1,00000,01,1,51,41,4,1,,1,1,086,10,,,1,81
81LA03621,,,,94,1,32,,T4043,43,02,,,,10,,,32,,,0,,,0,,,,,,,2,00000,01,1,0,42,4,0,,0,0,,0,,,1,81
81LA03622,,,,94,1,32,,T4045,43,02,,,,10,,,32,,,0,,,0,,,,,,,3,00000,01,1,0,42,4,0,,0,0,,0,,,1,81
81LA03623,1981-05-17,3,M2393,94,1,32,,T4046,43,02,,1,,10,,1,32,,1,137,5,,0,0,,,,,&,4,00000,01,1,87,41,4,1,,1,1,065,5,,,1,81
81LA03624,,,,94,1,32,,T4047,43,02,,,,10,,,32,,,0,,,0,,,,,,,6,00000,01,1,0,43,4,0,,0,0,,0,,,1,81
81LA03625,1981-04-26,2,M2250,94,1,32,,T4050,43,02,,,,10,,1,32,,1,116,5,,128,3,,6,,,&,1,00000,01,1,0,49,4,1,01,1,1,113,0,,,1,81
81LA03626,,,,94,1,32,,T4057,43,02,,,,10,,,32,,,0,,,0,,,,,,,5,00000,01,1,0,43,4,0,,0,0,,0,,,1,81
81LA03627,,,,94,1,32,,T4058,43,02,,,,10,,,32,,,0,,,0,,,,,,,2,00000,01,1,0,40,4,0,,0,0,,0,,,1,81
81LA03628,,,,94,1,32,,T4060,43,02,,,,10,,,32,,,0,,,0,,,,,,,3,00000,01,1,0,40,4,0,,0,0,,0,,,1,81
81LA03629,1981-04-09,2,M0929,94,1,65,641,K2289,62,06,,1,,00,,1,56,,1,99,5,,0,5,10,,,,,,U9084,93,1,80,68,8,1,,1,1,101,10,,,1,81
81LA03630,,,,94,1,65,641,K2330,62,06,,,,00,,,56,,,0,,,0,,,,,,,,U9084,93,0,0,68,8,0,,0,0,,0,,,1,81
81LA03631,1981-04-13,1,M1390,94,1,65,641,K2595,62,06,,1,,00,,1,56,,3,103,5,,0,4,,,,,,,U9084,93,1,72,68,8,1,,1,1,106,10,,,1,81
81LA03632,1981-04-19,2,M1955,94,1,65,641,K2909,62,06,,,,00,,1,56,,3,109,8,,183,3,,6,,,,,U9084,93,1,0,68,8,1,15,1,2,093,0,,,1,81
81LA03633,1981-04-19,2,M1956,94,,65,641,K2909,62,06,,1,,00,,1,56,,1,109,8,,0,3,,,,,,,U9084,93,0,66,68,8,1,,0,0,101,10,,,2,81
81LA03634,1981-04-18,2,K9541,62,1,61,611,K3225,62,06,,1,,90,,1,06,,1,108,8,,0,3,,,,,,,K9280,62,1,81,61,6,1,,1,2,102,10,,,1,81
81LA03635,1981-04-18,1,K9542,62,,61,611,K3225,62,06,,,,90,,1,06,,1,108,8,,110,3,,6,,,,,K9280,62,0,0,61,6,1,01,0,0,103,0,03,,2,81
81LA03636,,,,62,1,60,601,K3234,62,06,,,,90,,,06,,,0,,,0,,,,,,,,K8692,62,1,0,60,2,0,,0,0,,0,,,1,81
81LA03637,1981-04-28,1,K9712,62,1,61,612,K3582,62,06,,1,,90,,1,06,,1,118,8,,0,3,,,05,,,,K8917,62,1,56,61,6,1,,1,2,100,10,,,1,81
81LA03638,1981-04-28,1,K9713,62,,61,612,K3582,62,06,,1,,90,,1,06,,1,118,8,,0,3,,,05,,,,K8917,62,0,71,61,6,1,,0,0,112,10,,,2,81
81LA03639,1981-04-21,2,K9604,62,1,60,602,K3637,62,06,,1,,90,,1,06,,1,111,8,,0,3,,,01,,,,K8582,62,1,71,60,2,1,,1,2,096,10,,,1,81
81LA03640,1981-04-21,2,K9605,62,,60,602,K3637,62,06,,,,90,,1,06,,1,111,8,,130,3,,6,01,,,,K8582,62,0,0,60,2,1,01,0,0,101,0,,,2,81
81LA03641,1981-04-18,2,K9547,62,1,61,613,K3761,62,06,,1,,90,,1,06,,1,108,8,,0,2,04,,,,,,K8892,62,1,83,61,6,1,,1,2,120,10,,,1,81
81LA03642,1981-04-18,2,K9548,62,,61,613,K3761,62,06,,,,90,,1,06,,1,108,8,,226,2,,7,,903893,-,,K8892,62,0,0,61,6,1,97,0,0,096,0,,,2,81
81LA03643,,,,62,1,61,613,K3773,62,06,,,,90,,,06,,,0,,,0,,,,14,,,,K8892,62,0,0,61,6,0,,0,0,,0,,,1,81
81LA03644,1981-04-15,1,M1549,94,1,65,641,K3802,62,06,,,,90,,1,56,,1,105,5,,198,3,,6,,,,,U9084,93,1,0,68,8,1,11,1,1,095,0,,,1,81
81LA03645,1981-04-12,1,M1249,94,1,65,641,K3807,62,06,,1,,90,,1,56,,1,102,5,,0,3,,,,,,,U9084,93,1,55,68,8,1,,1,1,072,10,,,1,81
81LA03646,1981-04-11,2,K9386,62,1,63,631,K3841,62,06,,,,90,,1,06,,1,101,8,,198,4,10,6,03,735093,-,,K8523,62,1,0,63,6,1,11,1,2,105,0,,,1,81
81LA03647,1981-04-11,2,K9387,62,,63,631,K3841,62,06,,,,90,,1,06,,1,101,8,,138,4,,6,03,726679,+,,K8523,62,0,0,63,6,1,01,0,0,080,5,,,2,81
81LA03648,1981-04-13,1,M1326,94,1,65,641,K3883,62,06,,,,90,,1,56,,1,103,5,,226,3,,7,02,,,,U9084,93,1,0,68,8,1,97,1,1,108,0,,,1,81
81LA03649,1981-04-14,2,K9457,62,1,60,603,K4093,62,06,,1,,90,,1,06,,1,104,8,,0,3,,,,309143,-,,K8715,62,1,70,60,2,1,,1,2,066,5,,,1,81
81LA03650,1981-04-14,1,K9458,62,,60,603,K4093,62,06,,,,90,,1,06,,1,104,8,,226,3,,7,,,,,K8715,62,0,0,60,2,1,97,0,0,086,0,,,2,81
81LA03651,1981-04-13,1,M1380,94,1,65,641,K4127,62,06,,1,,90,,1,56,,1,103,8,,0,3,,,14,,,,U9084,93,1,58,68,8,1,,1,2,090,10,,,1,81
81LA03652,1981-04-13,2,M1381,94,,65,641,K4127,62,06,,,,90,,1,56,,1,103,8,,208,3,,6,14,,,,U9084,93,0,0,68,8,1,01,0,0,074,0,,,2,81
81LA03653,1981-04-25,1,K9695,62,1,61,611,K4224,62,06,,1,,80,,1,06,,2,115,9,,0,4,01,,16,,,,K9280,62,1,72,61,6,1,,1,3,084,10,,,1,81
81LA03654,1981-04-25,2,K9696,62,,61,611,K4224,62,06,,1,,80,,1,06,,1,115,9,,0,4,,,16,226843,-,,K9280,62,0,50,61,6,1,,0,0,084,5,,,2,81
81LA03655,1981-04-25,2,K9697,62,,61,611,K4224,62,06,,,,80,,1,06,,1,115,9,,127,4,,6,16,,&,,K9280,62,0,0,61,6,1,01,0,0,035,0,,,3,81
81LA03656,,,,62,1,61,612,K4273,62,06,,,,80,,,06,1,,0,,,0,,,,,,,,K8917,62,1,0,61,6,0,,0,0,,0,,,1,81
81LA03657,1981-05-02,2,X7393,79,1,00,612,K4273,62,06,,1,,80,,5,30,2,1,122,5,,0,3,,,,,,,00000,97,1,88,61,0,1,,1,1,112,10,,,1,81
81LA03658,,,,62,1,60,604,K4283,62,06,,,,80,,,06,1,,0,,,0,,,,06,,,,K8558,62,1,0,60,2,0,,0,0,,0,,,1,81
81LA03659,1981-03-19,2,X6267,79,1,00,604,K4283,62,06,,,,80,,1,00,3,1,78,9,,113,2,,6,06,,&,,00000,00,1,0,60,0,1,01,1,3,104,0,,,1,81
81LA03660,1981-03-19,2,X6268,79,,00,604,K4283,62,06,,1,,80,,1,00,3,1,78,9,,0,2,,,06,912293,-,,00000,00,0,74,60,0,1,,0,0,090,5,,,2,81
81LA03661,1981-03-19,2,X6269,79,,00,604,K4283,62,06,,1,,80,,1,00,3,1,78,9,,0,2,,,06,,&,,00000,00,0,110,60,0,1,,0,0,067,5,,,3,81
81LA03662,1981-04-07,2,K9310,62,1,61,613,K4287,62,06,,1,,80,,1,06,,1,97,5,,0,3,,,13,,,,K8892,62,1,82,61,6,1,,1,1,115,10,,,1,81
81LA03663,1981-04-07,1,M0815,94,1,64,005,K4327,62,06,,1,,80,,1,53,,1,97,8,,0,2,04,,,,,,X4881,95,1,81,06,8,1,,1,2,102,10,,,1,81
81LA03664,1981-04-07,3,M0816,94,,64,005,K4327,62,06,,1,,80,,1,53,,1,97,8,,0,2,,,,,&,,X4881,95,0,109,06,8,1,,0,0,087,5,,,2,81
81LA03665,1981-04-10,2,K9346,62,1,63,632,K4388,62,06,,1,,80,,1,06,,1,100,8,,0,3,,,,,,,K8477,62,1,66,63,6,1,,1,2,106,10,,,1,81
81LA03666,1981-04-10,2,K9347,62,,63,632,K4388,62,06,,1,,80,,1,06,,1,100,8,,0,3,,,,,,,K8477,62,0,65,63,6,1,,0,0,123,10,,,2,81
81LA03667,,,,62,1,61,614,K4389,62,06,,,,80,,,06,,,0,,,0,,,,,,,,K8948,62,0,0,61,6,0,,0,0,,0,,,1,81
81LA03668,1981-04-23,1,M2155,94,1,64,004,K4428,62,06,,1,,80,,1,53,,1,113,8,,0,5,,,16,,,,X4879,95,1,57,06,8,1,,1,2,106,10,,,1,81
81LA03669,1981-04-23,2,M2156,94,,64,004,K4428,62,06,,1,,80,,1,53,,1,113,8,,0,5,,,16,,,,X4879,95,0,79,06,8,1,,0,0,126,10,,,2,81
81LA03670,1981-04-21,2,M2041,94,1,65,641,K4440,62,06,,1,,80,,1,56,,1,111,8,,0,3,,,,,,,U9084,93,1,58,68,8,1,,1,2,069,10,,,1,81
81LA03671,1981-04-21,1,M2042,94,,65,641,K4440,62,06,,,,80,,1,56,,1,111,8,,226,3,,7,,,,,U9084,93,0,0,68,8,1,97,0,0,076,0,,,2,81
81LA03672,1981-04-08,2,M0874,94,1,65,641,K4452,62,06,,1,,80,,1,56,,1,98,5,,0,4,10,,,,,,U9084,93,1,76,68,8,1,,1,1,097,10,,,1,81
81LA03673,1981-04-21,1,K9631,62,1,61,611,K4457,62,06,,,,80,,1,06,,1,111,8,,130,3,,6,15,,&,,K9280,62,1,0,61,6,1,01,1,2,101,0,,,1,81
81LA03674,1981-04-21,3,K9632,62,,61,611,K4457,62,06,,1,,80,,1,06,,1,111,8,,0,3,,,15,,&,,K9280,62,0,104,61,6,1,,0,0,084,5,,,2,81
81LA03675,1981-04-12,1,K9395,62,1,60,601,K4459,62,06,,1,,80,,1,06,,2,102,5,,0,3,,,,,,,K8692,62,1,84,60,2,1,,1,1,075,10,,,1,81
81LA03676,1981-04-15,1,K9493,62,1,63,633,K4465,62,06,,,,80,,1,06,,1,105,5,,226,3,,7,05,,,,K8541,62,1,0,63,6,1,97,1,1,115,0,,,1,81
81LA03677,1981-04-17,2,M1742,94,1,64,003,K4475,62,06,,1,,80,,1,53,,1,107,5,,0,2,,,09,,,,X4882,95,1,67,06,8,1,,1,1,086,10,,,1,81
81LA03678,1981-04-20,1,K9572,62,1,60,602,K4490,62,06,,,,80,,1,06,,1,110,8,,123,3,,6,08,,&,,K8582,62,1,0,60,2,1,01,1,2,094,0,,,1,81
81LA03679,1981-04-20,1,K9573,62,,60,602,K4490,62,06,,,,80,,1,06,,1,110,8,,226,3,,7,08,,,,K8582,62,0,0,60,2,1,97,0,0,097,0,,,2,81
81LA03680,1981-04-13,1,M1385,94,1,64,002,K4545,62,06,,1,,80,,1,53,,1,103,8,,0,3,,,03,,,,X4878,95,1,64,06,8,1,,1,2,101,10,,,1,81
81LA03681,1981-04-13,1,M1386,94,,64,002,K4545,62,06,,1,,80,,1,53,,1,103,8,,0,3,,,03,,,,X4878,95,0,61,06,8,1,,0,0,076,10,,,2,81
81LA03682,,,,62,1,61,611,K4550,62,06,,,,80,,,06,1,,0,,,0,,,,,,,,K9280,62,1,0,61,6,0,,0,0,,0,,,1,81
81LA03683,1981-03-04,2,X6250,79,1,00,611,K4550,62,06,,1,,80,,1,00,3,1,63,9,,0,2,,,,,,,00000,00,1,64,61,0,1,,1,3,082,10,,,1,81
81LA03684,1981-03-04,3,X6251,79,,00,611,K4550,62,06,,1,,80,,1,00,3,1,63,9,,0,2,,,,,,,00000,00,0,43,61,0,1,,0,0,070,10,,,2,81
81LA03685,1981-03-04,2,X6252,79,,00,611,K4550,62,06,,1,,80,,1,00,3,1,63,9,,0,2,,,,,&,,00000,00,0,57,61,0,1,,0,0,057,5,,,3,81
81LA03686,1981-04-17,2,K9510,62,1,60,603,K4587,62,06,,1,,80,,1,06,,1,107,5,,0,2,,,16,,,,K8715,62,1,64,60,2,1,,1,1,099,10,,,1,81
81LA03687,,,,62,1,60,604,K4603,62,06,,,,80,,,06,1,,0,,,0,,,,,,,,K8558,62,1,0,60,2,0,,0,0,,0,,,1,81
81LA03688,1981-03-02,3,X6232,79,1,00,604,K4603,62,06,,1,,80,,1,00,3,1,61,8,,0,3,,,,,,,00000,00,1,55,60,0,1,,1,2,073,10,,,1,81
81LA03689,1981-03-02,2,X6233,79,,00,604,K4603,62,06,,1,,80,,1,00,3,1,61,8,,0,3,,,,,,,00000,00,0,88,60,0,1,,0,0,114,10,,,2,81
81LA03690,1981-04-15,1,K9471,62,1,61,613,K4635,62,06,,1,,80,,1,06,,1,105,5,,0,3,30,,15,,,,K8892,62,1,67,61,6,1,,1,1,105,10,,,1,81
81LA03691,1981-04-13,1,K9420,62,1,63,634,K4649,62,06,,1,,80,,1,06,,1,103,5,,0,3,,,01,,,,K8708,62,1,59,63,6,1,,1,1,084,10,,,1,81
81LA03692,1981-04-13,2,K9431,62,1,63,631,K4658,62,06,,1,,80,,1,06,,1,103,8,,0,3,,,04,,,,K8523,62,1,60,63,6,1,,1,2,101,10,,,1,81
81LA03693,1981-04-13,2,K9432,62,,63,631,K4658,62,06,,1,,80,,1,06,,1,103,8,,0,3,,,04,,,,K8523,62,0,69,63,6,1,,0,0,104,10,,,2,81
81LA03694,1981-04-12,1,M1221,94,1,64,001,K4681,62,06,,1,,80,,1,53,,1,102,5,,0,4,,,15,,,,X4737,95,1,86,06,8,1,,1,1,117,10,,,1,81
81LA03695,1981-04-26,2,K9706,62,1,60,601,K4687,62,06,,1,,80,,1,06,,1,116,5,,0,3,,,,,,,K8692,62,1,97,60,2,1,,1,1,112,10,,,1,81
81LA03696,1981-04-13,2,K9414,62,1,61,614,K4729,62,06,,1,,80,,1,06,,1,103,8,,0,4,,,06,,,,K8948,62,1,66,61,6,1,,1,2,086,10,,,1,81
81LA03697,1981-04-13,1,K9415,62,,61,614,K4729,62,06,,1,,80,,1,06,,1,103,8,,0,4,,,06,,,,K8948,62,0,58,61,6,1,,0,0,113,10,,,2,81
81LA03698,1981-04-10,1,K9353,62,1,63,632,K4746,62,06,,1,,80,,1,06,,3,100,8,,0,4,,,,,,,K8477,62,1,74,63,6,1,,1,2,098,10,,,1,81
81LA03699,1981-04-10,2,K9354,62,,63,632,K4746,62,06,,1,,80,,1,06,,1,100,8,,0,4,,,,,,,K8477,62,0,66,63,6,1,,0,0,084,10,,,2,81
81LA03700,1981-04-16,1,K9479,62,1,63,633,K4748,62,06,,1,,80,,1,06,,1,106,8,,0,2,02,,,,,,K8541,62,1,64,63,6,1,,1,2,118,10,,,1,81
81LA03701,1981-04-16,1,K9480,62,,63,633,K4748,62,06,,1,,80,,1,06,,1,106,8,,0,2,,,,971493,-,,K8541,62,0,62,63,6,1,,0,0,104,5,,,2,81
81LA03702,1981-02-26,,,94,1,65,641,K4764,62,06,,,,80,,,56,,,57,2,,0,0,,0,,,,,U9084,93,1,0,68,8,0,,1,2,,0,,,1,81
81LA03703,1981-02-26,,,94,,65,641,K4764,62,06,,,,80,,,56,,,57,2,,0,0,,0,,,,,U9084,93,0,0,68,8,0,,0,0,,0,,,2,81
81LA03704,,,,62,1,60,602,K4765,62,06,,,,80,,,06,1,,0,,,0,,,,,,,,K8582,62,1,0,60,2,0,,0,0,,0,,,1,81
81LA03705,1981-02-27,3,X6192,79,1,00,602,K4765,62,06,,1,,80,,1,00,3,1,58,5,,0,2,,,,,,,00000,00,1,78,60,0,1,,1,1,075,10,,,1,81
81LA03706,1981-04-26,2,K9703,62,1,63,634,K4784,62,06,,1,,80,,1,06,,1,116,8,,0,3,,,05,,,,K8708,62,1,67,63,6,1,,1,2,095,10,,,1,81
81LA03707,1981-04-26,2,K9704,62,,63,634,K4784,62,06,,1,,80,,1,06,,1,116,8,,0,3,,,05,,&,,K8708,62,0,96,63,6,1,,0,0,092,5,,,2,81
81LA03708,1981-04-10,1,M1056,94,1,64,005,K4813,62,06,,1,,80,,1,53,,3,100,5,,0,3,,,,,,,X4881,95,1,79,06,8,1,,1,1,099,10,,,1,81
81LA03709,1981-04-12,1,M1258,94,1,64,004,K4843,62,06,,1,,80,,1,53,,1,102,5,,0,4,,,15,,,,X4879,95,1,83,06,8,1,,1,1,106,10,,,1,81
81LA03710,1981-04-12,1,K9393,62,1,60,603,K4845,62,06,,,,80,,1,06,,1,102,8,,120,3,,6,,,&,,K8715,62,1,0,60,2,1,01,1,2,075,0,,,1,81
81LA03711,1981-04-12,1,K9394,62,,60,603,K4845,62,06,,1,,80,,1,06,,1,102,8,,0,3,,,,,,,K8715,62,0,93,60,2,1,,0,0,146,10,,,2,81
81LA03712,,,,62,1,60,604,K4878,62,06,,,,80,,,06,,,0,,,0,,,,01,,,,K8558,62,0,0,60,2,0,,0,0,,0,,,1,81
81LA03713,1981-04-21,2,K9625,62,1,61,612,K4887,62,06,,1,,80,,1,06,,1,111,8,,0,4,11,,06,,,,K8917,62,1,67,61,6,1,,1,2,114,10,,,1,81
81LA03714,1981-04-21,2,K9626,62,,61,612,K4887,62,06,,,,80,,1,06,,1,111,8,,135,4,,6,06,,,,K8917,62,0,0,61,6,1,01,0,0,118,0,,,2,81
81LA03715,1981-04-15,2,M1584,94,1,65,641,K4971,62,06,,1,,80,,1,56,,1,105,8,,0,2,02,,12,,,,U9084,93,1,51,68,8,1,,1,2,076,10,,,1,81
81LA03716,1981-04-15,2,M1585,94,,65,641,K4971,62,06,,1,,80,,1,56,,1,105,8,,0,2,,,12,,,,U9084,93,0,78,68,8,1,,0,0,085,10,,,2,81
81LA03717,1981-04-23,2,M2177,94,1,64,003,K5014,62,06,,1,,80,,1,53,,1,113,8,,0,2,04,,,,,,X4882,95,1,64,06,8,1,,1,2,101,10,,,1,81
81LA03718,1981-04-23,3,M2178,94,,64,003,K5014,62,06,,1,,80,,1,53,,1,113,8,,0,2,,,,,&,,X4882,95,0,112,06,8,1,,0,0,099,5,,,2,81
81LA03719,1981-04-04,3,X7071,79,1,,,K5132,62,06,,,,70,,5,30,,1,94,8,,226,3,33,7,,,,,00000,97,1,0,06,9,1,97,1,2,138,0,,,1,81
81LA03720,1981-04-04,2,X7072,79,,,,K5132,62,06,,1,,70,,5,30,,1,94,8,,0,3,,,,,,,00000,97,0,74,06,9,1,,0,0,136,10,,,2,81
81LA03721,,,,94,1,33,707,K5150,62,06,,,,70,,,33,1,,0,,,0,,,,,,,,P8768,01,1,0,63,4,0,,0,0,,0,,,1,81
81LA03722,1981-03-20,2,X6314,79,1,00,707,K5150,62,06,,1,,70,,1,00,3,1,79,8,,0,3,,,,,,,00000,00,1,84,63,0,1,,1,2,108,10,,,1,81
81LA03723,1981-03-20,3,X6315,79,,00,707,K5150,62,06,,1,,70,,1,00,3,1,79,8,,0,3,,,,,,,00000,00,0,77,63,0,1,,0,0,117,10,,,2,81
81LA03724,1981-03-26,3,X6605,79,1,,,K5154,62,06,,1,,70,,5,30,,2,85,8,,0,3,,,,,,,00000,97,1,60,06,9,1,,1,2,090,10,,,1,81
81LA03725,1981-03-26,2,X6606,79,,,,K5154,62,06,,1,,70,,5,30,,1,85,8,,0,3,,,,,,,00000,97,0,58,06,9,1,,0,0,109,10,,,2,81
81LA03726,1981-04-14,1,K9455,62,1,63,631,K5164,62,06,,1,,70,,1,06,,1,104,8,,0,4,,,15,,,,K8523,62,1,63,63,6,1,,1,2,102,10,,,1,81
