UID,YR,DAM,DBRD,LNDAM,BPEN,SIRE,SBRD,AGE,STMD,STMS,DNA_D,DNA_S,BGRP,RGRP,CUT,TRT,DATE,DAYBRN,TB,MILK,SEX,BRWT,CLR,JAW,LAMB,LBRD,LINE,STM,DISP,DAYDIS,CAUSE,FONO,FOPU,ERMK,LRMK,ABEWE,ABLMB,LOT,SHED,CDNO,TIME,SPEC,Y1,Y2,Y3,Y4,Y5A,Y5,Y6,JY4,JUWT,JDAY,BAND,DATEBN,JUNEDO,INBRL
00LA06018,00, 8782,00,00,L35,S8667,10,2.0,07,07,,,3,7,,B,0525,146,8,,3,0.0,1,,01182,00,18,07,7,196,97,,,,,,,LIM,R,1,,,1,1,2,1,0,0.0,0,,0,0,,2000-05-25,,0.025
00LA06019,00, 8782,00,00,L35,S8667,10,2.0,07,07,,,3,7,,B,0525,146,8,,2,0.0,1,,01183,00,18,07,,0,,,,,,,,LIM,R,2,,,0,0,0,1,1,1.0,66,1,32,196,3,2000-05-25,Y,0.025
00LA06020,00, 8524,00,00,L36,S8008,10,2.0,07,43,,,3,7,,B,0525,146,8,,2,0.0,1,,01184,00,18,07,7,196,97,,,,,,,LIM,R,1,,,1,1,2,1,0,0.0,0,,0,0,,2000-05-25,,0.033
00LA06021,00, 8524,00,00,L36,S8008,10,2.0,07,43,,,3,7,,B,0525,146,8,,2,0.0,1,,01185,00,18,07,,0,,,,,,,,LIM,R,2,,,0,0,0,1,1,1.0,54,1,24,196,3,2000-05-25,Y,0.033
00LA06022,00, 8883,00,00,L33,S9451,10,2.0,07,43,,,3,7,,B,0525,146,5,,2,0.0,1,,01186,00,18,07,,0,,,,,,,,LIM,R,1,,,1,1,1,1,1,1.0,86,1,46,196,3,2000-05-25,Y,0.009
00LA06023,00,S3607,10,18,L34,S7853,10,7.0,07,43,,,3,7,,B,0525,146,5,,3,0.0,1,,01187,00,18,07,,0,,,,,,,,LIM,R,1,,,1,1,1,1,1,1.0,63,1,30,196,3,2000-05-25,Y,0.019
00LA06024,00,50002,05,00,L12,S8050,10,5.0,00,43,,,3,7,,B,0525,146,5,,3,0.0,1,,01188,00,00,07,,0,,,,,,,,LIM,R,1,,,1,1,1,1,1,1.0,86,1,46,196,3,2000-05-25,Y,0.0
00LA06025,00,T6884,44,41,412,T6585,44,2.0,02,02,,,3,7,,B,0525,146,5,,3,0.0,1,,01189,00,41,02,,0,,,,,,,,PUB,R,1,,,1,1,1,1,1,1.0,96,1,53,196,3,2000-05-25,Y,0.086
00LA06026,00,T6896,44,42,832,T6646,44,2.0,02,02,,,3,7,,B,0525,146,5,,2,0.0,1,,01375,00,42,02,,0,,,,,? TAG ORDER,,,PUB,R,1,,,1,1,1,1,1,1.0,76,1,39,196,3,2000-05-25,Y,0.069
00LA06027,00,50432,05,00,L12,S8050,10,5.0,00,43,,,3,7,,B,0525,146,5,,3,0.0,1,,01190,00,00,07,,0,,,,,,,,LIM,R,1,,,1,1,1,1,1,1.0,108,1,61,196,3,2000-05-25,Y,0.0
00LA06028,00,S7605,10,ch,L33,S9451,10,4.0,07,43,,,3,7,,B,0525,146,9,,2,0.0,1,,01191,00,18,07,3,148,93,,8,,,,,LIM,R,1,,,1,1,3,1,0,0.0,0,,0,0,,2000-05-25,,0.033
00LA06029,00,S7605,10,ch,L33,S9451,10,4.0,07,43,,,3,7,,B,0525,146,9,,2,0.0,1,,01192,00,18,07,7,196,97,,,,,,,LIM,R,2,,,0,0,0,1,0,0.0,0,,0,0,,2000-05-25,,0.033
00LA06030,00,S7605,10,ch,L33,S9451,10,4.0,07,43,,,3,7,,B,0525,146,9,,3,0.0,1,,01193,00,18,07,,0,,,,,,,,LIM,R,3,,,0,0,0,1,1,1.0,90,1,49,196,3,2000-05-25,Y,0.033
00LA06031,00, 8632,00,00,L35,S8667,10,2.0,07,07,,,3,7,,B,0526,147,8,,,0.0,1,,01194,00,18,07,7,158,97,,,,,,,LIM,R,1,,,1,1,2,1,0,0.0,0,,0,0,,2000-05-26,,0.022
00LA06032,00, 8632,00,00,L35,S8667,10,2.0,07,07,,,3,7,,B,0526,147,8,,,0.0,1,,01195,00,18,07,7,158,97,,,,,,,LIM,R,2,,,0,0,0,1,0,0.0,0,,0,0,,2000-05-26,,0.022
00LA06033,00,T6978,44,42,882,T6940,44,2.0,02,02,,,3,7,,B,0526,147,8,,3,0.0,1,,01196,00,42,02,,0,,,,,,,,PUB,R,1,,,1,1,2,1,1,1.0,68,1,33,196,3,2000-05-26,Y,0.088
00LA06034,00,T6978,44,42,882,T6940,44,2.0,02,02,,,3,7,,B,0526,147,8,,3,0.0,1,,01197,00,42,02,,0,,,,,,,,PUB,R,2,,,0,0,0,1,1,1.0,62,1,29,196,3,2000-05-26,Y,0.088
00LA06035,00, 6236,00,00,L14,S7842,10,4.0,00,43,,,3,7,,B,0526,147,8,,,0.0,1,,01198,00,00,07,7,158,97,,,,,,,LIM,R,1,,,1,1,2,1,0,0.0,0,,0,0,,2000-05-26,,0.0
00LA06036,00, 6236,00,00,L14,S7842,10,4.0,00,43,,,3,7,,B,0526,147,8,,3,0.0,1,,01199,00,00,07,,0,,,,,,,,LIM,R,2,,,0,0,0,1,1,1.0,89,1,47,196,3,2000-05-26,Y,0.0
00LA06037,00, 8281,00,00,L31,S9526,10,2.0,07,43,,,3,7,,B,0526,147,8,,3,0.0,1,,01200,00,18,07,7,196,97,,,,,,,LIM,R,1,,,1,1,2,1,0,0.0,0,,0,0,,2000-05-26,,0.031
00LA06038,00, 8281,00,00,L31,S9526,10,2.0,07,43,,,3,7,,B,0526,147,8,,,0.0,1,,01201,00,18,07,7,158,97,,,,,,,LIM,R,2,,,0,0,0,1,0,0.0,0,,0,0,,2000-05-26,,0.031
00LA06039,00,T6726,44,41,411,T6889,44,2.0,02,02,,,3,7,,B,0526,147,8,,3,0.0,1,,01202,00,41,02,,0,,,,,,,,PUB,R,1,,,1,1,2,1,1,1.0,78,1,40,196,3,2000-05-26,Y,0.074
00LA06040,00,T6726,44,41,411,T6889,44,2.0,02,02,,,3,7,,B,0526,147,8,,2,0.0,1,,01203,00,41,02,,0,,,,,,,,PUB,R,2,,,0,0,0,1,1,1.0,74,1,37,196,3,2000-05-26,Y,0.074
00LA06041,00, 8682,00,00,L35,S8667,10,2.0,07,07,,,3,7,,B,0526,147,8,,3,0.0,1,,01204,00,18,07,7,196,97,,,,,,,LIM,R,1,,,1,1,2,1,0,0.0,0,,0,0,,2000-05-26,,0.027
00LA06042,00, 8682,00,00,L35,S8667,10,2.0,07,07,,,3,7,,B,0526,147,8,,2,0.0,1,,01205,00,18,07,,0,,,,,,,,LIM,R,2,,,0,0,0,1,1,1.0,75,1,38,196,3,2000-05-26,Y,0.027
00LA06043,00, 2063,00,18,L36,S8008,10,7.0,07,43,,,3,7,,B,0526,147,8,,2,0.0,1,,01206,00,18,07,,0,,,,,,,,LIM,R,1,,,1,1,2,1,1,1.0,75,1,38,196,3,2000-05-26,Y,0.0
00LA06044,00, 2063,00,18,L36,S8008,10,7.0,07,43,,,3,7,,B,0526,147,8,,2,0.0,1,,01207,00,18,07,,0,,,,,,,,LIM,R,2,,,0,0,0,1,1,1.0,75,1,38,196,3,2000-05-26,Y,0.0
00LA06045,00, 8375,00,00,L32,S9049,10,2.0,07,43,,,3,7,,B,0526,147,5,,3,0.0,1,,01241,00,18,07,,0,,,,,,,,LIM,R,1,,,1,1,1,1,1,1.0,94,1,51,196,3,2000-05-26,Y,0.011
00LA06046,00,Z4542,81,00,L00,T0000,44,3.0,BF,02,,,3,7,,B,0526,147,9,,3,0.0,1,,01247,00,00,73,,0,,,,,,,,LIM,R,1,,,1,1,3,1,1,1.0,86,1,45,196,3,2000-05-26,Y,0.0
00LA06047,00,Z4542,81,00,L00,T0000,44,3.0,BF,02,,,3,7,,B,0526,147,9,,,0.0,5,,01248,00,00,73,7,158,97,,,,C5,,,LIM,R,2,,,0,0,0,1,0,0.0,0,,0,0,,2000-05-26,,0.0
00LA06048,00,Z4542,81,00,L00,T0000,44,3.0,BF,02,,,3,7,,B,0526,147,9,,3,0.0,5,,01249,00,00,73,,0,,,,,C5,,,LIM,R,3,,,0,0,0,1,1,1.0,89,1,47,196,3,2000-05-26,Y,0.0
00LA06049,00,T5260,44,42,411,T6889,44,4.0,02,02,,,3,2,,B,0526,147,5,,3,0.0,1,,01250,00,00,02,,0,,,,,,,,MTN,R,1,,,1,1,1,1,1,1.0,102,1,56,196,3,2000-05-26,Y,0.017
00LA06050,00,Z4604,81,00,L00,T0000,44,3.0,BF,02,,,3,7,,B,0526,147,8,,2,0.0,3,,01251,00,00,73,,0,,,,,C3,,,LIM,R,1,,,1,1,2,1,1,1.0,86,1,45,196,3,2000-05-26,Y,0.0
00LA06051,00,Z4604,81,00,L00,T0000,44,3.0,BF,02,,,3,7,,B,0526,147,8,,2,0.0,3,,01270,00,00,73,,0,,,,,C3,,,LIM,R,2,,,0,0,0,1,1,1.0,90,1,48,196,3,2000-05-26,Y,0.0
00LA06052,00,50154,05,00,L12,S8050,10,5.0,00,43,,,3,7,,B,0526,147,8,,3,0.0,1,,01252,00,00,07,,0,,,,,,,,LIM,R,1,,,1,1,2,1,1,1.0,47,1,19,196,3,2000-05-26,Y,0.0
00LA06053,00,50154,05,00,L12,S8050,10,5.0,00,43,,,3,7,,B,0526,147,8,,2,0.0,1,,01253,00,00,07,,0,,,,,,,,LIM,R,2,,,0,0,0,1,1,1.0,29,1,17,181,X,2000-05-26,Y,0.0
00LA06054,00,50340,05,00,L12,S8050,10,5.0,00,43,,,3,7,,B,0526,147,5,,2,0.0,1,,01254,00,00,07,,0,,,,,,,,LIM,R,1,,,1,1,1,1,1,1.0,80,1,41,196,3,2000-05-26,Y,0.0
00LA06055,00,50008,05,00,L13,S9801,10,5.0,00,07,,,3,7,,B,0526,147,5,,2,0.0,1,,01267,00,00,07,,0,,,,,,,,LIM,R,1,,,1,1,1,1,1,1.0,97,1,53,196,3,2000-05-26,Y,0.0
00LA06056,00, 5053,00,00,L14,S7842,10,7.0,00,43,,,3,7,,B,0526,147,8,,2,0.0,1,,01268,00,00,07,,0,,,,,HAIR,,,LIM,R,1,,,1,1,2,1,1,1.0,62,1,29,196,3,2000-05-26,Y,0.0
00LA06057,00, 5053,00,00,L14,S7842,10,7.0,00,43,,,3,7,,B,0526,147,8,,3,0.0,1,,01269,00,00,07,,0,,,,,,,,LIM,R,2,,,0,0,0,1,1,1.0,65,1,31,196,3,2000-05-26,Y,0.0
00LA06058,00,T6640,44,42,802,T6569,44,2.0,02,02,,,3,7,,B,0526,147,8,,3,0.0,1,,01271,00,42,02,,0,,,,,,,,PUB,R,1,,,1,1,2,1,1,1.0,74,1,37,196,3,2000-05-26,Y,0.085
00LA06059,00,T6640,44,42,802,T6569,44,2.0,02,02,,,3,7,,B,0526,147,8,,2,0.0,1,,01272,00,42,02,,0,,,,,,,,PUB,R,2,,,0,0,0,1,1,1.0,72,1,36,196,3,2000-05-26,Y,0.085
00LA06060,00,S4045,10,18,L32,S9049,10,7.0,07,43,,,3,7,,B,0526,147,9,,3,0.0,1,,01273,00,18,07,,0,,,,,,,,LIM,R,1,,,1,1,3,1,1,1.0,74,1,37,196,3,2000-05-26,Y,0.04
00LA06061,00,S4045,10,18,L32,S9049,10,7.0,07,43,,,3,7,,B,0526,147,9,,,0.0,1,,01274,00,18,07,6,158,01,,,,,,,LIM,R,2,,,0,0,0,1,0,0.0,0,,0,0,,2000-05-26,,0.04
00LA06062,00,S4045,10,18,L32,S9049,10,7.0,07,43,,,3,7,,B,0526,147,9,,2,0.0,1,,01275,00,18,07,,0,,,,,,,,LIM,R,3,,,0,0,0,1,1,1.0,60,1,28,196,3,2000-05-26,Y,0.04
00LA06063,00, 8858,00,00,L31,S9526,10,2.0,07,43,,,3,7,,B,0526,147,8,,,0.0,1,,01276,00,18,07,6,153,01,,,,,,,LIM,R,1,,,1,1,2,1,0,0.0,0,,0,0,,2000-05-26,,0.007
00LA06064,00, 8858,00,00,L31,S9526,10,2.0,07,43,,,3,7,,B,0526,147,8,,3,0.0,1,,01277,00,18,07,,0,,,,,,,,LIM,R,2,,,0,0,0,1,1,1.0,84,1,44,196,3,2000-05-26,Y,0.007
00LA06065,00,T6702,44,42,902,T6667,44,2.0,02,02,,,3,7,,B,0526,147,8,,2,0.0,1,,01278,00,42,02,,0,,,,,HAIR,,,PUB,R,1,,,1,1,2,1,1,1.0,63,1,30,196,3,2000-05-26,Y,0.063
00LA06066,00,T6702,44,42,902,T6667,44,2.0,02,02,,,3,7,,B,0526,147,8,,2,0.0,1,,01279,00,42,02,,0,,,,,HAIR!,,,PUB,R,2,,,0,0,0,1,1,1.0,66,1,32,196,3,2000-05-26,Y,0.063
00LA06067,00,T6488,44,41,412,T6585,44,2.0,02,02,,,3,7,,B,0526,147,5,,2,0.0,1,,01280,00,41,02,3,148,93,,8,? RECORDS,? RECORDS,,,PUB,R,1,,,1,1,1,1,0,0.0,0,,0,0,,2000-05-26,,0.071
00LA06068,00,T6870,44,42,872,T6739,44,2.0,02,02,,,3,7,,B,0527,148,8,,3,0.0,1,,01281,00,42,02,7,196,97,,,,,,,PUB,R,1,,,1,1,2,1,0,0.0,0,,0,0,,2000-05-27,,0.069
00LA06069,00,T6870,44,42,872,T6739,44,2.0,02,02,,,3,7,,B,0527,148,8,,2,0.0,1,,01282,00,42,02,,0,,,,,,,,PUB,R,2,,,0,0,0,1,1,1.0,75,1,37,196,3,2000-05-27,Y,0.069
00LA06070,00, 8577,00,00,L36,S8008,10,2.0,07,43,,,3,7,,B,0527,148,8,,3,0.0,1,,01283,00,18,07,,0,,,,,,,,LIM,R,1,,,1,1,2,1,1,1.0,73,1,36,196,3,2000-05-27,Y,0.035
00LA06071,00, 8577,00,00,L36,S8008,10,2.0,07,43,,,3,7,,B,0527,148,8,,2,0.0,1,,01284,00,18,07,,0,,,,,,,,LIM,R,2,,,0,0,0,1,1,1.0,58,1,26,196,3,2000-05-27,Y,0.035
00LA06072,00,S6749,10,ID,L34,S7853,10,4.0,43,43,,,3,7,,B,0527,148,8,,3,0.0,1,,01285,00,18,43,,0,,,,,,,,LIM,R,1,,,1,1,2,1,1,1.0,81,1,41,196,3,2000-05-27,Y,0.06
00LA06073,00,S6749,10,ID,L34,S7853,10,4.0,43,43,,,3,7,,B,0527,148,8,,3,0.0,1,,01286,00,18,43,,0,,,,,,,,LIM,R,2,,,0,0,0,1,1,1.0,78,1,39,196,3,2000-05-27,Y,0.06
00LA06074,00, 4605,00,18,L34,S7853,10,7.0,07,43,,,3,7,,B,0527,148,5,,2,0.0,1,,01287,00,18,07,,0,,,,,,,,LIM,R,1,,,1,1,1,1,1,1.0,93,1,49,196,3,2000-05-27,Y,0.0
00LA06075,00, 7414,00,00,L12,S8050,10,3.0,00,43,,,3,7,,B,0527,148,8,,,0.0,1,,01288,00,00,07,7,158,97,,,,,,,LIM,R,1,,,1,1,2,1,0,0.0,0,,0,0,,2000-05-27,,0.0
00LA06076,00, 7414,00,00,L12,S8050,10,3.0,00,43,,,3,7,,B,0527,148,8,,3,0.0,1,,01289,00,00,07,,0,,,,,,,,LIM,R,2,,,0,0,0,1,1,1.0,88,1,46,196,3,2000-05-27,Y,0.0
00LA06077,00, 8269,00,00,L36,S8008,10,2.0,07,43,,,3,7,,B,0527,148,5,,2,0.0,1,,01291,00,18,07,,0,,,,,,,,LIM,R,1,,,1,1,1,1,1,1.0,90,1,47,196,3,2000-05-27,Y,0.011
00LA06078,00,T6822,44,42,802,T6569,44,2.0,02,02,,,3,7,,B,0527,148,5,,3,0.0,1,,01290,00,42,02,,0,,,,,,,,PUB,R,1,,,1,1,1,1,1,1.0,81,1,41,196,3,2000-05-27,Y,0.073
00LA06079,00,T6780,44,41,411,T6889,44,2.0,02,02,,,3,7,,B,0527,148,8,,2,0.0,1,,01292,00,41,02,,0,,,,,,,,PUB,R,1,,,1,1,2,1,1,1.0,79,1,40,196,3,2000-05-27,Y,0.078
00LA06080,00,T6780,44,41,411,T6889,44,2.0,02,02,,,3,7,,B,0527,148,8,,2,0.0,1,,01296,00,41,02,6,148,23,,8,,,,,PUB,R,2,,,0,0,0,1,0,0.0,0,,0,0,,2000-05-27,,0.078
00LA06081,00, 8365,00,00,L31,S9526,10,2.0,07,43,,,3,7,,B,0527,148,5,,2,0.0,1,,01293,00,18,07,,0,,,,,,,,LIM,R,1,,,1,1,1,1,1,1.0,72,1,35,196,3,2000-05-27,Y,0.025
00LA06082,00, 5555,00,00,L13,S9801,10,7.0,00,07,,,3,7,,B,0527,148,8,,2,0.0,1,,01294,00,00,07,7,196,97,,,,HAIR,,,LIM,R,1,,,1,1,2,1,0,0.0,0,,0,0,,2000-05-27,,0.0
00LA06083,00, 5555,00,00,L13,S9801,10,7.0,00,07,,,3,7,,B,0527,148,8,,3,0.0,1,,01295,00,00,07,,0,,,,,,,,LIM,R,2,,,0,0,0,1,1,1.0,102,1,55,196,3,2000-05-27,Y,0.0
00LA06084,00,S8864,10,18,L32,S9049,10,3.0,07,43,,,3,7,,B,0527,148,8,,2,0.0,1,,01324,00,18,07,,0,,,,,,,,LIM,R,1,,,1,1,2,1,1,1.0,91,1,48,196,3,2000-05-27,Y,0.025
00LA06085,00,S8864,10,18,L32,S9049,10,3.0,07,43,,,3,7,,B,0527,148,8,,3,0.0,1,,01325,00,18,07,7,196,97,,,,,,,LIM,R,2,,,0,0,0,1,0,0.0,0,,0,0,,2000-05-27,,0.025
00LA06086,00,T6686,44,41,413,T6748,44,2.0,02,02,,,3,7,,B,0527,148,8,,2,0.0,1,,01326,00,41,02,3,151,93,,8,,,,,PUB,R,1,,,1,1,2,1,0,0.0,0,,0,0,,2000-05-27,,0.072
00LA06087,00,T6686,44,41,413,T6748,44,2.0,02,02,,,3,7,,B,0527,148,8,,3,0.0,1,,01327,00,41,02,,0,,,,,,,,PUB,R,2,,,0,0,0,1,1,1.0,96,1,51,196,3,2000-05-27,Y,0.072
00LA06088,00, 8113,00,00,L36,S8008,10,2.0,07,43,,,3,7,,B,0527,148,8,,3,0.0,1,,01334,00,18,07,,0,,,,,,,,LIM,R,1,,,1,1,2,1,1,1.0,81,1,41,196,3,2000-05-27,Y,0.0
00LA06089,00, 8113,00,00,L36,S8008,10,2.0,07,43,,,3,7,,B,0527,148,8,,2,0.0,1,,01335,00,18,07,7,196,97,,,,,,,LIM,R,2,,,0,0,0,1,0,0.0,0,,0,0,,2000-05-27,,0.0
00LA06090,00, 6268,00,00,L11,S9264,10,4.0,00,07,,,3,7,,B,0527,148,8,,3,0.0,1,,01341,00,00,07,,0,,,,,,,,LIM,R,1,,,1,1,2,1,1,1.0,85,1,44,196,3,2000-05-27,Y,0.0
00LA06091,00, 6268,00,00,L11,S9264,10,4.0,00,07,,,3,7,,B,0527,148,8,,3,0.0,1,,01342,00,00,07,,0,,,,,ENTR,,,LIM,R,2,,,0,0,0,1,1,1.0,84,1,43,196,3,2000-05-27,Y,0.0
00LA06092,00,T6787,44,42,842,T6542,44,2.0,02,02,,,3,7,,B,0527,148,8,,2,0.0,1,,01343,00,42,02,,0,,,,,,,,PUB,R,1,,,1,1,2,1,1,1.0,61,1,28,196,3,2000-05-27,Y,0.069
00LA06093,00,T6787,44,42,842,T6542,44,2.0,02,02,,,3,7,,B,0527,148,8,,2,0.0,1,,01344,00,42,02,,0,,,,,,,,PUB,R,2,,,0,0,0,1,1,1.0,66,1,31,196,3,2000-05-27,Y,0.069
00LA06094,00,T6904,44,41,411,T6889,44,2.0,02,02,,,3,7,,B,0527,148,8,,,0.0,1,,01345,00,41,02,7,158,97,,,,,,,PUB,R,1,,,1,1,2,1,0,0.0,0,,0,0,,2000-05-27,,0.082
00LA06095,00,T6904,44,41,411,T6889,44,2.0,02,02,,,3,7,,B,0527,148,8,,2,0.0,1,,01346,00,41,02,,0,,,,,,,,PUB,R,2,,,0,0,0,1,1,1.0,94,1,50,196,3,2000-05-27,Y,0.082
00LA06096,00,Z4571,81,00,L00,T0000,44,3.0,BF,02,,,3,7,,B,0527,148,8,,3,0.0,4,,01347,00,00,73,,0,,,,,C4,,,LIM,R,1,,,1,1,2,1,1,1.0,85,1,44,196,3,2000-05-27,Y,0.0
00LA06097,00,Z4571,81,00,L00,T0000,44,3.0,BF,02,,,3,7,,B,0527,148,8,,2,0.0,5,,01348,00,00,73,,0,,,,,C5,,,LIM,R,2,,,0,0,0,1,1,1.0,84,1,43,196,3,2000-05-27,Y,0.0
00LA06098,00,S8513,10,18,L33,S9451,10,3.0,43,43,,,3,7,,B,0527,148,8,,2,0.0,1,,01349,00,18,43,,0,,,,,,,,LIM,R,1,,,1,1,2,1,1,1.0,70,1,34,196,3,2000-05-27,Y,0.034
00LA06099,00,S8513,10,18,L33,S9451,10,3.0,43,43,,,3,7,,B,0527,148,8,,3,0.0,1,,01350,00,18,43,,0,,,,,,,,LIM,R,2,,,0,0,0,1,1,1.0,75,1,37,196,3,2000-05-27,Y,0.034
00LA06100,00, 8039,00,00,L32,S9049,10,2.0,07,43,,,3,7,,B,0528,149,5,,2,0.0,1,,01351,00,18,07,6,172,54,,,,HEAD WOUND,,,LIM,R,1,,,1,1,1,1,0,0.0,0,,0,0,,2000-05-28,,0.0
00LA06101,00,Z4584,81,00,L00,T0000,44,3.0,BF,02,,,3,7,,B,0528,149,5,,2,0.0,5,,01352,00,00,73,,0,,,,,C5,,,LIM,R,1,,,1,1,1,1,1,1.0,97,1,51,196,3,2000-05-28,Y,0.0
00LA06102,00, 9090,00,00,L14,S7842,10,6.0,00,43,,,3,7,,B,0528,149,8,,3,0.0,1,,01353,00,00,07,6,172,19,,,,,,,LIM,R,1,,,1,1,2,1,0,0.0,0,,0,0,,2000-05-28,,0.0
00LA06103,00, 9090,00,00,L14,S7842,10,6.0,00,43,,,3,7,,B,0528,149,8,,2,0.0,1,,01354,00,00,07,7,196,97,,,,,,,LIM,R,2,,,0,0,0,1,0,0.0,0,,0,0,,2000-05-28,,0.0
00LA06104,00,T6680,44,42,872,T6739,44,2.0,02,02,,,3,7,,B,0528,149,8,,3,0.0,1,,01376,00,42,02,,0,,,,,WAS AS 1377,,,PUB,R,1,,,1,1,2,1,1,1.0,66,1,31,196,3,2000-05-28,Y,0.065
00LA06105,00,T6680,44,42,872,T6739,44,2.0,02,02,,,3,7,,B,0528,149,8,,3,0.0,1,,01377,00,42,02,,0,,,,,,,,PUB,R,2,,,0,0,0,1,1,1.0,68,1,32,196,3,2000-05-28,Y,0.065
00LA06106,00, 7067,00,00,L12,S8050,10,3.0,00,43,,,3,7,,B,0528,149,5,,2,0.0,1,,01378,00,00,07,,0,,,,,,,,LIM,R,1,,,1,1,1,1,1,1.0,103,1,55,196,3,2000-05-28,Y,0.0
00LA06107,00,S7775,10,ID,L31,S9526,10,3.0,07,43,,,3,7,,B,0528,149,5,,2,0.0,1,,01379,00,18,07,,0,,,,,,,,LIM,R,1,,,1,1,1,1,1,1.0,95,1,50,196,3,2000-05-28,Y,0.018
00LA06108,00, 6316,00,00,L13,S9801,10,4.0,00,07,,,3,7,,B,0528,149,8,,3,0.0,1,,01380,00,00,07,,0,,,,,,,,LIM,R,1,,,1,1,2,1,1,1.0,80,1,40,196,3,2000-05-28,Y,0.0
00LA06109,00, 6316,00,00,L13,S9801,10,4.0,00,07,,,3,7,,B,0528,149,8,,3,0.0,1,,01381,00,00,07,,0,,,,,,,,LIM,R,2,,,0,0,0,1,1,1.0,69,1,33,196,3,2000-05-28,Y,0.0
00LA06110,00, 2090,00,00,L13,S9801,10,6.0,00,07,,,3,7,,B,0528,149,8,,2,0.0,1,,01387,00,00,07,,0,,,,,,,,LIM,R,1,,,1,1,2,1,1,1.0,71,1,34,196,3,2000-05-28,Y,0.0
00LA06111,00, 2090,00,00,L13,S9801,10,6.0,00,07,,,3,7,,B,0528,149,8,,3,0.0,1,,01388,00,00,07,,0,,,,,,,,LIM,R,2,,,0,0,0,1,1,1.0,74,1,36,196,3,2000-05-28,Y,0.0
00LA06112,00, 8695,00,00,L36,S8008,10,2.0,07,43,,,3,7,,B,0528,149,8,,2,0.0,1,,01392,00,18,07,,0,,,,,,,,LIM,R,1,,,1,1,2,1,1,1.0,66,1,31,196,3,2000-05-28,Y,0.036
00LA06113,00, 8695,00,00,L36,S8008,10,2.0,07,43,,,3,7,,B,0528,149,8,,3,0.0,1,,01393,00,18,07,,0,,,,,,,,LIM,R,2,,,0,0,0,1,1,1.0,66,1,31,196,3,2000-05-28,Y,0.036
00LA06114,00,T6770,44,42,802,T6569,44,2.0,02,02,,,3,7,,B,0529,150,8,,3,0.0,1,,01399,00,42,02,,0,,,,,,,,PUB,R,1,,,1,1,2,1,1,1.0,53,1,22,196,3,2000-05-29,Y,0.065
00LA06115,00,T6770,44,42,802,T6569,44,2.0,02,02,,,3,7,,B,0529,150,8,,2,0.0,1,,01400,00,42,02,,0,,,,,HAIRY,,,PUB,R,2,,,0,0,0,1,1,1.0,53,1,22,196,3,2000-05-29,Y,0.065
00LA06116,00, 8525,00,00,L36,S8008,10,2.0,43,43,,,3,7,,B,0529,150,8,,3,0.0,1,,01401,00,18,43,,0,,,,,,,,LIM,R,1,,,1,1,2,1,1,1.0,92,1,47,196,3,2000-05-29,Y,0.026
00LA06117,00, 8525,00,00,L36,S8008,10,2.0,43,43,,,3,7,,B,0529,150,8,,,0.0,1,,01402,00,18,43,6,153,23,,,,,,,LIM,R,2,,,0,0,0,1,0,0.0,0,,0,0,,2000-05-29,,0.026
00LA06118,00,T6838,44,41,413,T6748,44,2.0,02,02,,,3,7,,B,0529,150,8,,3,0.0,1,,01403,00,41,02,,0,,,,,1CRYPTORCHID,,,PUB,R,1,,,1,1,2,1,1,1.0,62,1,28,196,3,2000-05-29,Y,0.087
00LA06119,00,T6838,44,41,413,T6748,44,2.0,02,02,,,3,7,,B,0529,150,8,,3,0.0,1,,01404,00,41,02,,0,,,,,1CRYPTORCHID,,,PUB,R,2,,,0,0,0,1,1,1.0,75,1,36,196,3,2000-05-29,Y,0.087
00LA06120,00,T6526,44,41,411,T6889,44,2.0,02,02,,,3,7,,B,0529,150,8,,2,0.0,1,,01405,00,41,02,,0,,,,,,,,PUB,R,1,,,1,1,2,1,1,1.0,72,1,34,196,3,2000-05-29,Y,0.058
00LA06121,00,T6526,44,41,411,T6889,44,2.0,02,02,,,3,7,,B,0529,150,8,,2,0.0,1,,01406,00,41,02,,0,,,,,,,,PUB,R,2,,,0,0,0,1,1,1.0,79,1,39,196,3,2000-05-29,Y,0.058
00LA06122,00, 8539,00,00,L31,S9526,10,2.0,07,43,,,3,7,,B,0529,150,8,,3,0.0,1,,01407,00,18,07,,0,,,,,,,,LIM,R,1,,,1,1,2,1,1,1.0,73,1,35,196,3,2000-05-29,Y,0.025
00LA06123,00, 8539,00,00,L31,S9526,10,2.0,07,43,,,3,7,,B,0529,150,8,,3,0.0,1,,01408,00,18,07,,0,,,,,,,,LIM,R,2,,,0,0,0,1,1,1.0,58,1,25,196,3,2000-05-29,Y,0.025
00LA06124,00,T6639,44,42,882,T6940,44,2.0,02,02,,,3,7,,B,0529,150,5,,3,0.0,1,,01413,00,42,02,,0,,,,,,,,PUB,R,1,,,1,1,1,1,1,1.0,88,1,45,196,3,2000-05-29,Y,0.078
00LA06125,00,50500,05,00,L13,S9801,10,5.0,00,07,,,3,7,,B,0529,150,8,,3,0.0,1,,01414,00,00,07,,0,,,,,,,,LIM,R,1,,,1,1,2,1,1,1.0,85,1,43,196,3,2000-05-29,Y,0.0
