UID,YR,DAM,DBRD,LNDAM,BPEN,SIRE,SBRD,AGE,ADAM,STMD,STMS,BGRP,RGRP,CUT,TRT,BDAY,DAYBRN,TB,MILK,SEX,BRWT,CLR,JAW,LAMB,LBRD,LINE,STM,DISP,DAYDIS,CAUSE,FONO,FOPU,ERMK,LRMK,DYST,DEPTH,ABN,LOT,SHED,CDNO,SPEC,Y1,Y2,Y3,Y4,Y5A,Y5,Y6,DATEBN,INBRL,APRLWT,ADAY,BAND,JUWT,JDAY
11LA00858,11,X5336,82,00,25,X7440,82,4.0,4,TC,97,1,0,N,.,032411,83,8,2,2,11.2,5,1,Z0072,83,,S3,,,,,,.,.,1,1,..,TC,J,2,,0,0,0,1,1,1.0,81,2011-03-24,0.0,32,124,2,,
11LA00859,11,T0344,45,48,26,T1609,45,6.0,6,02,02,1,7,N,.,032411,83,8,3,1,11.4,1,1,Z0073,83,,02,,,,,,.,GIVE.T.TAG,1,1,..,.,J,1,,1,1,2,1,1,1.0,69,2011-03-24,0.007,22,124,2,,
11LA00860,11,T0344,45,48,26,T1609,45,6.0,6,02,02,1,7,N,.,032411,83,8,3,2,9.6,1,1,Z0074,83,,02,,,,,,.,ELEYE SCOURS,1,1,..,.,J,2,,0,0,0,1,1,1.0,50,2011-03-24,0.007,16,124,2,,
11LA00861,11,X4918,82,00,16,X7416,82,4.0,4,SC,T3,1,0,N,.,032411,83,5,2,2,17.0,2,1,L0381,70,,PC,,,,,,.,NICE LAMB,1,1,..,SC,J,1,,1,1,1,1,1,1.0,87,2011-03-24,0.007,48,124,2,,
11LA00862,11,H6062,05,.,e20,H5183,05,1.0,1,30,30,4,0,Y,.,032411,83,4,0,1,6.0,1,1,.,,,,1,83,44,,,DRY,.,1,1,..,.,J,1,,1,1,2,0,0,0.0,0,2011-03-24,0.05,,,,,
11LA00863,11,H6062,05,.,e20,H5183,05,1.0,1,30,30,4,0,Y,.,032411,83,4,0,1,6.2,1,1,.,,,,1,83,44,,,RETAINED PL,.,1,1,..,.,J,2,,0,0,0,0,0,0.0,0,2011-03-24,0.05,,,,,
11LA00864,11,X4446,82,00,16,X7416,82,4.0,4,SC,T3,1,0,N,.,032411,83,5,2,1,18.8,5,1,L0382,70,,PC,,,,,,RETAINED PL,NICE LAMB,1,1,..,SC,J,1,,1,1,1,1,1,1.0,99,2011-03-24,0.006,55,124,2,,
11LA00865,11,X8740,82,.,e10,X7709,82,1.0,1,97,97,4,0,N,.,032411,83,1,1,2,10.5,6,1,.,,,,1,83,44,,,DRY,DYS 3+6,7,4,..,.,J,1,,1,1,1,0,0,0.0,0,2011-03-24,0.04,,,,,
11LA00866,11,X9382,82,.,e25,X0000,82,1.0,1,R3,SC,4,0,Y,.,032411,83,8,1,2,8.6,2,1,Y0031,50,,00,,,,,,.,.,1,1,..,MP,J,1,,1,1,2,1,1,1.0,49,2011-03-24,0.0,15,124,2,,
11LA00867,11,X9382,82,.,e25,X0000,82,1.0,1,R3,SC,4,0,Y,.,032411,83,8,1,2,10.6,3,1,Y0032,50,,00,,,,,,.,.,1,1,..,MP,J,2,,0,0,0,1,1,1.0,60,2011-03-24,0.0,20,124,2,,
11LA00868,11,X4632,82,00,13,X7353,82,4.0,4,C3,S3,1,0,N,.,032411,83,8,2,1,13.2,3,1,L0383,70,,PC,,,,,,.,.,1,1,..,CTS,J,1,,1,1,2,1,1,1.0,103,2011-03-24,0.024,37,124,2,,
11LA00869,11,X4632,82,00,13,X7353,82,4.0,4,C3,S3,1,0,N,.,032411,83,8,2,1,11.9,5,1,L0384,70,,PC,,,,,,.,SCOURS,1,1,..,CTS,J,2,,0,0,0,1,1,1.0,81,2011-03-24,0.024,28,124,2,,
11LA00870,11,X4917,82,00,14,X7402,82,4.0,4,SC,T3,1,0,N,.,032411,83,8,1,3,8.0,5,1,L0385,70,,PC,3,83,93,,8,.,THIN,1,1,..,SC,J,1,,1,1,2,1,0,0.0,0,2011-03-24,0.0,,,,,
11LA00871,11,X4917,82,00,14,X7402,82,4.0,4,SC,T3,1,0,N,.,032411,83,8,1,2,8.6,2,1,L0386,70,,PC,6,104,23,,,.,.,1,1,..,SC,J,2,,0,0,0,1,0,0.0,0,2011-03-24,0.0,,,,,
11LA00872,11,T0577,45,48,30,T2224,45,6.0,6,02,02,1,7,N,.,032411,83,6,2,1,13.0,1,1,T3775,45,,02,,,,,,LT,N.4,1,1,..,SPG,J,1,,1,1,2,1,1,1.0,102,2011-03-24,0.051,40,124,2,,
11LA00873,11,T2148,45,48,36,T2734,45,3.0,3,02,02,1,7,Y,.,032411,83,8,2,2,10.2,1,1,T3776,45,,02,,,,,,.,4TEATS,1,1,..,.,J,1,,1,1,2,1,1,1.0,73,2011-03-24,0.038,23,124,2,,
11LA00874,11,T2148,45,48,36,T2734,45,3.0,3,02,02,1,7,Y,.,032411,83,8,2,3,11.2,1,1,T3777,45,,02,,,,,,.,.,1,1,..,.,J,2,,0,0,0,1,1,1.0,73,2011-03-24,0.038,26,124,2,,
11LA00875,11,T2353,45,.,34,T2648,45,2.0,2,02,02,1,7,Y,.,032411,83,8,2,2,8.6,1,1,T3778,45,,02,6,88,54,,,.,4TEATS,1,1,..,.,J,1,,1,1,2,1,0,0.0,0,2011-03-24,0.043,,,,,
11LA00876,11,T2353,45,.,34,T2648,45,2.0,2,02,02,1,7,Y,.,032411,83,8,2,2,10.0,1,1,T3779,45,,02,6,87,54,,,.,4TEATS  BRKRIBS,1,1,..,.,J,2,,0,0,0,1,0,0.0,0,2011-03-24,0.043,,,,,
11LA00877,11,X6466,82,99,14,X7402,82,3.0,3,CS,T3,1,0,N,.,032411,83,5,2,2,12.8,5,1,L0387,70,,PC,,,,,,.,.,1,1,..,CS,J,1,,1,1,1,1,1,1.0,95,2011-03-24,0.013,37,124,2,,
11LA00878,11,X7280,82,.,14,X7402,82,2.0,2,SC,T3,1,0,N,.,032411,83,8,3,2,13.2,5,1,L0388,70,,PC,,,,,,LT,.,1,1,..,SC,J,1,,1,1,2,1,1,1.0,91,2011-03-24,0.004,38,124,2,,
11LA00879,11,X7280,82,.,14,X7402,82,2.0,2,SC,T3,1,0,N,.,032411,83,8,3,2,13.6,5,1,L0389,70,,PC,,,,,,.,.,1,1,..,SC,J,2,,0,0,0,1,1,1.0,85,2011-03-24,0.004,35,124,2,,
11LA00880,11,T0238,45,ID,36,T2734,45,6.0,6,02,02,1,7,N,.,032411,83,8,3,1,12.9,1,1,T3780,45,,02,,,,,,.,.,1,1,..,.,J,1,,1,1,2,1,1,1.0,69,2011-03-24,0.047,25,124,H,,
11LA00881,11,T0238,45,ID,36,T2734,45,6.0,6,02,02,1,7,N,.,032411,83,8,3,1,12.4,1,1,T3781,45,,02,,,,,,.,CNTRCT TENDONS,1,1,..,.,J,2,,0,0,0,1,1,1.0,78,2011-03-24,0.047,27,124,H,,
11LA00882,11,H6221,05,.,e20,H5183,05,1.0,1,30,30,4,0,Y,.,032411,83,8,2,3,9.4,1,1,H6547,05,,30,,,,,,.,.,1,1,..,.,J,1,,1,1,2,1,1,1.0,72,2011-03-24,0.049,19,124,2,,
11LA00883,11,H6221,05,.,e20,H5183,05,1.0,1,30,30,4,0,Y,.,032411,83,8,2,2,8.9,1,1,H6548,05,,30,,,,,,.,.,1,1,..,.,J,2,,0,0,0,1,1,1.0,70,2011-03-24,0.049,23,124,2,,
11LA00884,11,K3946,64,6T,25,X7440,82,4.0,4,06,97,1,0,N,.,032411,83,5,2,1,16.0,5,1,Z0075,83,,SC,,,,,,.,NICE LAMB,1,1,..,Ter,J,1,,1,1,1,1,1,1.0,132,2011-03-24,0.0,47,124,2,,
11LA00885,11,X7394,82,.,14,X7402,82,2.0,2,CS,T3,1,0,N,.,032411,83,5,2,1,15.8,3,1,L0390,70,,PC,,,,,,.,SCOURS,1,1,..,CS,J,1,,1,1,1,1,1,1.0,103,2011-03-24,0.007,40,124,2,,
11LA00886,11,X7236,82,.,13,X7353,82,2.0,2,C3,S3,1,0,N,.,032411,83,8,2,1,13.0,5,1,L0391,70,,PC,,,,,,.,.,1,1,..,.,J,1,,1,1,2,1,1,1.0,68,2011-03-24,0.003,24,124,2,,
11LA00887,11,X7236,82,.,13,X7353,82,2.0,2,C3,S3,1,0,N,.,032411,83,8,2,1,10.6,4,1,L0392,70,,PC,,,,,,.,E2E,1,1,..,.,J,2,,0,0,0,1,1,1.0,74,2011-03-24,0.003,26,124,2,,
11LA00888,11,K3405,64,6T,2,X7486,82,6.0,6,06,TS,1,0,N,.,032411,83,8,2,1,10.8,2,1,Z0076,83,,C3,,,,,,W.T.,.,1,1,..,Ter,J,1,,1,1,2,1,1,1.0,92,2011-03-24,0.0,32,124,2,,
11LA00889,11,K3405,64,6T,2,X7486,82,6.0,6,06,TS,1,0,N,.,032411,83,8,2,2,13.0,5,1,Z0077,83,,C3,,,,,,.,.,1,1,..,Ter,J,2,,0,0,0,1,1,1.0,73,2011-03-24,0.0,37,124,2,,
11LA00890,11,T2334,45,48,33,T2482,45,3.0,3,02,02,1,7,Y,.,032411,83,9,1,1,9.0,1,1,.,,,,1,83,44,,,.,.,1,1,..,.,J,1,,1,1,3,0,0,0.0,0,2011-03-24,0.043,,,,,
11LA00891,11,T2334,45,48,33,T2482,45,3.0,3,02,02,1,7,Y,.,032411,83,9,1,3,10.0,1,1,T3784,45,,02,,,,,,.,.,1,1,..,.,J,2,,0,0,0,1,1,1.0,78,2011-03-24,0.043,28,124,2,,
11LA00892,11,T2334,45,48,33,T2482,45,3.0,3,02,02,1,7,Y,.,032411,83,9,1,3,13.0,1,1,T3785,45,,02,,,,K4065,-,.,SCOURS,1,1,..,.,J,3,,0,0,0,1,1,0.5,66,2011-03-24,0.043,39,126,2,,
11LA00893,11,T1422,45,48,34,T2648,45,4.0,4,02,02,1,7,N,.,032411,83,8,3,1,12.0,1,1,T3786,45,,02,,,,,,.,SCOURS,1,1,..,.,J,1,,1,1,2,1,1,1.0,88,2011-03-24,0.048,33,124,2,,
11LA00894,11,T1422,45,48,34,T2648,45,4.0,4,02,02,1,7,N,.,032411,83,8,3,1,14.0,1,1,T3787,45,,02,,,,,,.,.,1,1,..,.,J,2,,0,0,0,1,1,1.0,90,2011-03-24,0.048,35,124,2,,
11LA00895,11,X4598,82,97,11,X7343,82,4.0,4,97,TC,1,0,N,.,032411,83,5,2,2,16.2,5,1,Z0078,83,,S3,,,,,,.,E1E,1,1,..,.,J,1,,1,1,1,1,1,1.0,107,2011-03-24,0.0,46,124,H,,
11LA00896,11,X3011,82,00,16,X7416,82,5.0,5,SC,T3,1,0,N,.,032411,83,5,3,1,14.4,5,1,L0393,70,,PC,,,,,,.,.,1,1,..,SC,J,1,,1,1,1,1,1,1.0,86,2011-03-24,0.01,26,124,2,,
11LA00897,11,X2273,82,97,22,X7352,82,6.0,6,97,97,1,0,N,.,032411,83,7,3,2,10.0,6,1,.,,,,1,83,44,,,SUCK1SIDE,.,1,1,..,.,J,1,,1,1,2,0,0,0.0,0,2011-03-24,0.087,,,,,
11LA00898,11,X2273,82,97,22,X7352,82,6.0,6,97,97,1,0,N,.,032411,83,7,3,2,13.0,6,1,Z0079,83,,97,,,,,,KERATITID,E2E,1,1,..,.,J,2,,0,0,0,1,1,1.0,86,2011-03-24,0.087,36,124,H,,
11LA00899,11,X6166,82,99,10,X6749,82,3.0,3,T3,SC,1,0,N,.,032311,82,9,2,1,11.0,5,1,L0395,70,,PC,,,,,,V PROLAPSE,1ST.WASZ0080,1,1,..,TSC,J,1,,1,1,3,1,1,1.0,65,2011-03-23,0.016,16,124,1,,
11LA00900,11,X6166,82,99,10,X6749,82,3.0,3,T3,SC,1,0,N,.,032311,82,9,2,2,9.9,5,1,L0396,70,,PC,,,,,,.,2ND.WASZ0081,3,2,..,TSC,J,2,,0,0,0,1,1,1.0,73,2011-03-23,0.016,20,124,1,,
11LA00901,11,X6166,82,99,10,X6749,82,3.0,3,T3,SC,1,0,N,.,032311,82,9,2,3,8.2,2,1,Z0082,83,,PC,3,82,93,,8,.,PNEUMONIASCOURS,3,2,..,TSC,J,3,,0,0,0,1,0,0.0,,2011-03-23,0.016,,,,,
11LA00902,11,X9243,82,00,74,X0000,82,1.0,1,33,97,2,7,Y,.,032411,83,5,2,2,10.6,5,1,Z0083,83,,00,,,,,,TAILBITER,.,1,1,..,HMP,J,1,,1,1,1,1,1,1.0,79,2011-03-24,0.0,35,125,H,,
11LA00903,11,K4065,64,6T,7,X7321,82,4.0,4,06,TC,1,0,N,.,032411,83,2,2,2,12.0,1,1,.,,,,1,83,44,T3785,+,PINKMILK,.,6,5,..,Ter,J,1,,1,1,2,0,0,0.5,0,2011-03-24,0.006,,,,,
11LA00904,11,K4065,64,6T,7,X7321,82,4.0,4,06,TC,1,0,N,.,032411,83,2,2,1,13.4,1,1,.,,,,1,83,44,,,.,.,4,5,..,Ter,J,2,,0,0,0,0,0,0.0,0,2011-03-24,0.006,,,,,
11LA00905,11,K4581,64,.,18,K4025,64,2.0,2,06,06,1,0,N,.,032411,83,5,2,1,14.2,1,1,K4785,64,,06,,,,,,SLSMORE,.,1,1,..,.,J,1,,1,1,1,1,1,1.0,89,2011-03-24,0.013,32,124,2,,
11LA00906,11,T2491,45,.,37,T2612,45,2.0,2,02,02,1,7,Y,.,032411,83,5,2,3,13.6,1,1,T3788,45,,02,,,,,,.,.,1,1,..,.,J,1,,1,1,1,1,1,1.0,73,2011-03-24,0.043,24,124,2,,
11LA00907,11,K4359,64,6M,8,X7419,82,3.0,3,06,TC,1,0,N,.,032411,83,9,2,2,9.8,1,1,Z0084,83,,CM,3,83,93,,8,.,4TEATS,1,1,..,Mat,J,1,,1,1,3,1,0,0.0,,2011-03-24,0.025,,,,,
11LA00908,11,K4359,64,6M,8,X7419,82,3.0,3,06,TC,1,0,N,.,032411,83,9,2,2,9.4,1,1,Z0085,83,,CM,6,98,14,,,.,4TEATS,1,1,..,Mat,J,2,,0,0,0,1,0,0.0,,2011-03-24,0.025,,,,,
11LA00909,11,K4359,64,6M,8,X7419,82,3.0,3,06,TC,1,0,N,.,032411,83,9,2,2,9.9,1,1,Z0086,83,,CM,6,98,80,,,.,MENINGITIS?,1,1,..,Mat,J,3,,0,0,0,1,0,0.0,,2011-03-24,0.025,,,,,
11LA00910,11,X7290,82,.,3,X7894,82,2.0,2,S3,C3,1,0,N,.,032411,83,5,2,1,13.2,2,1,L0394,70,,PC,,,,,,.,.,1,1,..,STC,J,1,,1,1,1,1,1,1.0,109,2011-03-24,0.006,42,124,2,,
11LA00911,11,T1537,45,48,31,T2451,45,4.0,4,02,02,1,7,Y,.,032411,83,5,2,2,16.2,1,1,T3789,45,,02,,,,,,.,.,1,1,..,.,J,1,,1,1,1,1,1,1.0,111,2011-03-24,0.022,38,124,2,,
11LA00912,11,H5830,05,.,e23,H4871,05,1.0,1,30,30,4,0,Y,.,032411,83,5,2,2,10.6,1,1,H6549,05,,30,,,,,,.,.,1,1,..,.,J,1,,1,1,1,1,1,1.0,76,2011-03-24,0.031,30,124,2,,
11LA00913,11,K4071,64,6M,20,K4423,64,4.0,4,06,06,1,0,N,.,032311,82,3,2,2,8.4,1,1,K4784,64,,06,3,83,93,,8,.,.,1,1,..,Mat,Y,4,,0,0,0,1,0,0.0,,2011-03-23,0.049,,,,,
11LA00914,11,X8991,82,,e9,X7287,82,1.0,1,TC,97,1,0,N,.,032311,82,0,0,1,4.5,5,.,.,,,,0,82,27,,,.,.,1,1,..,.,.,1,,1,1,1,0,0,0.0,,2011-03-23,0.0,,,,,
11LA00915,11,T1302,45,,35,T2718,45,4.0,4,02,02,1,7,N,.,032411,82,8,2,2,12.8,1,1,T3782,45,,02,6,93,48,,,.,.,1,1,..,.,.,1,,1,1,2,1,0,0.0,0,2011-03-23,0.034,,,,,
11LA00916,11,T1302,45,,35,T2718,45,4.0,4,02,02,1,7,N,.,032411,82,8,2,1,13.0,1,1,T3783,45,,02,,,,,,.,.,1,1,..,.,.,2,,0,0,0,1,1,1.0,80,2011-03-23,0.034,31,124,2,,
11LA00917,11,00000,,,,,,,,,,,,,,032311,82,0,.,1,2.6,1,.,.,,,,0,82,27,,,.,.,1,1,..,.,.,1,,1,1,1,0,0,0.0,,2011-03-23,0.0,,,,,
11LA00918,11,X7471,82,.,14,X7402,82,2.0,2,SC,T3,1,0,N,.,032411,83,8,3,1,13.4,5,2,L0397,70,,PC,,,,,,.,NICE.LTSMUT,1,1,..,SC,Y,1,,1,1,2,1,1,1.0,84,2011-03-24,0.012,29,124,2,,
11LA00919,11,X7471,82,.,14,X7402,82,2.0,2,SC,T3,1,0,N,.,032411,83,8,3,1,10.3,5,1,L0398,70,,PC,,,,,,.,4TEATS,1,1,..,SC,Y,2,,0,0,0,1,1,1.0,69,2011-03-24,0.012,25,124,2,,
11LA00920,11,T1828,45,48,31,T2451,45,4.0,4,02,02,1,7,N,.,032411,83,8,3,2,10.5,1,1,T3791,45,,02,,,,,,.,1ST3T.SCOURS,1,1,..,.,Y,1,,1,1,2,1,1,1.0,59,2011-03-24,0.056,23,124,2,,
11LA00921,11,T1828,45,48,31,T2451,45,4.0,4,02,02,1,7,N,.,032411,83,8,3,1,11.7,1,1,T3792,45,,02,,,,,,.,2ND.HAIRY,3,1,..,.,Y,2,,0,0,0,1,1,1.0,78,2011-03-24,0.056,26,124,2,,
11LA00922,11,T9945,44,48,37,T2612,45,7.0,7,02,02,1,7,N,.,032411,83,8,3,2,11.6,8,1,T3793,45,,02,,,,,,WARTYTEATSSLSSL,4T.RFLEGBLACK,1,1,..,.,Y,1,,1,1,2,1,1,1.0,49,2011-03-24,0.032,25,124,2,,
11LA00923,11,T9945,44,48,37,T2612,45,7.0,7,02,02,1,7,N,.,032411,83,8,3,3,9.0,1,1,T3794,45,,02,3,84,93,,8,.,NOTFULL,1,1,..,.,Y,2,,0,0,0,1,0,0.0,0,2011-03-24,0.032,,,,,
11LA00924,11,K4460,64,.,18,K4025,64,2.0,2,06,06,1,0,N,.,032411,83,5,3,2,15.3,1,1,K4786,64,,06,,,,,,MASTITISLSIDE?,4T.PINK.UGLY,1,1,..,.,Y,1,,1,1,1,1,1,1.0,84,2011-03-24,0.016,35,124,2,,
11LA00925,11,X7244,82,.,23,X5140,82,2.0,2,97,97,1,0,N,.,032411,83,5,3,2,14.5,6,1,Z0087,83,,97,,,,,,SRSMORE,4T.NICE,1,1,..,.,Y,1,,1,1,1,1,1,1.0,97,2011-03-24,0.046,41,124,H,,
11LA00926,11,X5877,82,97,20,K4423,64,3.0,3,97,06,1,0,N,.,032411,83,8,1,3,15.6,5,1,Z0088,83,,CS,3,84,93,,8,.,NICE LAMB,1,1,..,.,Y,1,,1,1,2,1,0,0.0,0,2011-03-24,0.0,,,,,
11LA00927,11,X5877,82,97,20,K4423,64,3.0,3,97,06,1,0,N,.,032411,83,8,1,2,10.8,5,1,Z0089,83,,CS,3,84,93,,,.,E2E,1,1,..,.,Y,2,,0,0,0,1,0,0.0,0,2011-03-24,0.0,,,,,
11LA00928,11,X2995,82,97,11,X7343,82,5.0,5,97,TC,1,0,N,.,032411,83,5,3,2,15.0,5,1,Z0090,83,,S3,,,,,,.,NICE.E2EVETFIX,1,1,..,.,Y,1,,1,1,1,1,1,1.0,102,2011-03-24,0.0,43,124,H,,
11LA00929,11,T1957,45,48,35,T2718,45,3.0,3,02,02,1,7,N,.,032411,83,5,3,2,15.5,1,1,T3795,45,,02,,,,,,.,NICE LAMB,1,1,..,.,Y,1,,1,1,1,1,1,1.0,90,2011-03-24,0.039,36,124,2,,
11LA00930,11,K4036,64,6T,23,X5140,82,4.0,4,06,97,1,0,N,.,032411,83,8,3,2,10.5,5,1,Z0091,83,,SC,,,,,,SLSSLMORE,4T.HAIRY,1,1,..,Ter,Y,1,,1,1,2,1,1,1.0,63,2011-03-24,0.0,17,124,2,,
11LA00931,11,K4036,64,6T,23,X5140,82,4.0,4,06,97,1,0,N,.,032411,83,8,3,2,13.4,5,1,Z0092,83,,SC,,,,,,.,5T.HAIRY,1,1,..,Ter,Y,2,,0,0,0,1,1,1.0,91,2011-03-24,0.0,33,124,2,,
11LA00932,11,T0582,45,48,37,T2612,45,6.0,6,02,02,1,7,N,.,032411,83,8,3,1,14.0,1,1,T3796,45,,02,,,,,,.,E2EVETFIX,1,1,..,SPG,Y,1,,1,1,2,1,1,1.0,70,2011-03-24,0.025,24,124,2,,
11LA00933,11,T0582,45,48,37,T2612,45,6.0,6,02,02,1,7,N,.,032411,83,8,3,1,14.1,1,1,T3797,45,,02,,,,,,.,SL.PINK,1,1,..,SPG,Y,2,,0,0,0,1,1,1.0,83,2011-03-24,0.025,28,124,2,,
11LA00934,11,K4112,64,6T,11,X7343,82,4.0,4,06,TC,1,0,N,.,032411,83,8,3,1,13.6,1,1,Z0093,83,,CM,,,,,,.,.,1,1,..,Ter,Y,1,,1,1,2,1,1,1.0,90,2011-03-24,0.006,31,124,2,,
11LA00935,11,K4112,64,6T,11,X7343,82,4.0,4,06,TC,1,0,N,.,032411,83,8,3,2,11.6,1,1,Z0094,83,,CM,,,,,,.,E2E,1,1,..,Ter,Y,2,,0,0,0,1,1,1.0,80,2011-03-24,0.006,30,124,2,,
11LA00936,11,K4230,64,6T,17,K4737,00,3.0,3,06,06,1,0,N,.,032411,83,8,3,1,13.4,1,1,K4787,64,,06,,,,,,.,E.R.EYE.4T,1,1,..,Ter,Y,1,,1,1,2,1,1,1.0,80,2011-03-24,0.0,28,124,2,,
11LA00937,11,K4230,64,6T,17,K4737,00,3.0,3,06,06,1,0,N,.,032411,83,8,3,2,12.8,1,1,K4788,64,,06,,,,,,.,E2E,1,1,..,Ter,Y,2,,0,0,0,1,1,1.0,67,2011-03-24,0.0,25,124,2,,
11LA00938,11,X4539,82,97,17,K4737,00,4.0,4,97,06,1,0,N,.,032411,83,8,3,2,14.0,5,1,Z0095,83,,CS,,,,,,.,1ST SCOURS,3,2,..,.,Y,1,,1,1,2,1,1,1.0,87,2011-03-24,0.0,32,124,H,,
11LA00939,11,X4539,82,97,17,K4737,00,4.0,4,97,06,1,0,N,.,032411,83,8,3,1,14.9,5,1,Z0096,83,,CS,,,,,,.,2ND.E.L.EYE,3,2,..,.,Y,2,,0,0,0,1,1,1.0,95,2011-03-24,0.0,34,124,H,,
11LA00940,11,X9284,82,.,e26,X0000,82,1.0,1,R3,97,4,0,Y,.,032411,83,5,2,3,11.5,5,1,Y0033,50,,00,,,,,,.,.,3,2,..,MP,Y,1,,1,1,1,1,1,1.0,70,2011-03-24,0.0,20,124,2,,
11LA00941,11,X4980,82,00,25,X7440,82,4.0,4,TC,97,1,0,N,.,032411,83,5,3,1,14.1,5,1,Z0097,83,,S3,,0,,,,SLSMUCHMORE,NICE.Laz420Ent,1,1,..,TC,Y,1,,1,1,1,1,1,1.0,115,2011-03-24,0.0,45,124,2,,
11LA00942,11,K4388,64,6T,2,X7486,82,3.0,3,06,TS,1,0,N,.,032411,83,5,2,1,13.9,5,1,Z0098,83,,C3,,,,,,.,NICE LAMB,3,2,..,Ter,Y,1,,1,1,1,1,1,1.0,95,2011-03-24,0.0,32,126,2,,
11LA00943,11,L0062,70,.,e12,L0018,70,1.0,1,PC,PC,4,0,Y,.,032411,83,5,2,2,11.0,5,1,L0399,70,,PC,,,,,,.,4T.BRITCHY,1,1,..,.,Y,1,,1,1,1,1,1,1.0,88,2011-03-24,0.009,34,124,2,,
11LA00944,11,K3029,64,6M,20,K4423,64,7.0,7,06,06,1,0,N,.,032411,83,8,2,2,5.6,1,1,K4789,64,,06,3,84,93,,8,NOMILKRSIDE,4T.POS,1,1,..,Mat,Y,1,,1,1,2,1,0,0.0,0,2011-03-24,0.047,,,,,
11LA00945,11,K3029,64,6M,20,K4423,64,7.0,7,06,06,1,0,N,.,032411,83,8,2,1,9.2,1,1,K4790,64,,06,6,85,14,,,MASTITIS,FailuretoThrive,1,1,..,Mat,Y,2,,0,0,0,1,0,0.0,0,2011-03-24,0.047,,,,,
11LA00946,11,T2567,45,.,35,T2718,45,2.0,2,02,02,1,7,Y,.,032411,83,5,3,3,13.0,1,1,T3798,45,,02,3,117,93,,,.,PINK,1,1,..,.,J,1,,1,1,1,1,0,0.0,0,2011-03-24,0.039,0,0,,,
11LA00947,11,T1908,45,48,37,T2612,45,3.0,3,02,02,1,7,Y,.,032411,83,5,3,1,16.2,1,1,T3799,45,,02,,,,,,SLSMORE VPROLAP,NICE.LEFT.RAM,3,4,..,.,J,1,,1,1,1,1,1,1.0,110,2011-03-24,0.033,43,124,2,,
11LA00948,11,T1313,45,48,26,T1609,45,4.0,4,02,02,1,7,N,.,032411,83,8,3,2,11.3,1,1,T3800,45,,02,,,,,,.,4TEATS,1,1,..,.,J,1,,1,1,2,1,1,1.0,70,2011-03-24,0.006,26,124,2,,
11LA00949,11,T1313,45,48,26,T1609,45,4.0,4,02,02,1,7,N,.,032411,83,8,3,1,11.6,1,1,T3801,45,,02,,,,,,.,.,1,1,..,.,J,2,,0,0,0,1,1,1.0,60,2011-03-24,0.006,22,124,2,,
11LA00950,11,T0253,45,48,28,T1661,45,6.0,6,02,02,1,7,N,.,032411,83,8,3,1,11.3,1,1,T3802,45,,02,,,,,,STILL.LUMPY,1ST SCOURS,3,2,..,.,J,1,,1,1,2,1,1,1.0,78,2011-03-24,0.032,28,124,2,,
11LA00951,11,T0253,45,48,28,T1661,45,6.0,6,02,02,1,7,N,.,032411,83,8,3,1,9.5,1,1,T3803,45,,02,,,,,,.,2ND.4T.UGLY,1,1,..,.,J,2,,0,0,0,1,1,1.0,63,2011-03-24,0.032,20,124,2,,
11LA00952,11,T2104,45,48,35,T2718,45,3.0,3,02,02,1,7,N,.,032411,83,5,2,2,14.6,1,1,T3804,45,,02,,,,,,.,4T.NICE,5,2,..,.,J,1,,1,1,1,1,1,1.0,93,2011-03-24,0.051,32,124,2,,
11LA00953,11,K4357,64,6M,17,K4737,00,3.0,3,06,06,1,0,N,.,032411,83,8,1,2,6.2,1,1,K4791,64,,06,3,84,93,,8,V.FIBROUS,E.L.EYE.WEAK,1,1,..,Mat,J,1,,1,1,2,1,0,0.0,0,2011-03-24,0.0,,,,,
11LA00954,11,K4357,64,6M,17,K4737,00,3.0,3,06,06,1,0,N,.,032411,83,8,1,2,9.5,1,1,K4792,64,,06,,,,,,.,SCOURS,1,1,..,Mat,J,2,,0,0,0,1,1,1.0,74,2011-03-24,0.0,22,124,2,,
11LA00955,11,X5312,82,00,16,X7416,82,4.0,4,SC,T3,1,0,N,.,032411,83,8,3,1,16.6,5,1,L0400,70,,PC,,,,,,.,4T.NICE,1,1,..,SC,J,1,,1,1,2,1,1,1.0,99,2011-03-24,0.006,42,124,2,,
11LA00956,11,X5312,82,00,16,X7416,82,4.0,4,SC,T3,1,0,N,.,032411,83,8,3,2,15.4,5,1,L0401,70,,PC,,,,,,.,4T.NICE,1,1,..,SC,J,2,,0,0,0,1,1,1.0,90,2011-03-24,0.006,38,124,2,,
11LA00957,11,H6064,05,.,e22,H5434,05,1.0,1,30,30,4,0,Y,.,032411,83,1,2,1,7.3,1,1,.,,,,1,83,44,L0402,+,.,.,1,1,..,.,J,1,,1,1,1,0,0,0.5,0,2011-03-24,0.055,,,,,
11LA00958,11,X5811,82,99,14,X7402,82,3.0,3,SC,T3,1,0,N,.,032411,83,9,2,2,7.0,2,1,L0402,70,,PC,,,,H6064,-,SLSMORE,BLKSPOTLFHOOF,1,1,..,SC,J,1,,1,1,3,1,1,0.5,74,2011-03-24,0.0,25,124,2,,
