UID,YR,SEX,LAMB,LB1,DATE,BRWT,SIRE,SB1,DAM,DB1,INBL,TB,ADAM,CLR,MILK,JAW,LINE,PEN,CDNO,DISP,DAYDIS,ABNL,ABNE,FONO,FOBR,FOPU,LBRD,DBRD,X1,DRY,DEAD,X2,ABEWE,ABLMB,LNDAM,TM,INBD,SPEC,WNWT,CODE,X3,DAYBN,SBRD,Y1,Y2,Y3,Y4,Y5,DATEBN,YRDAM,YRSIRE,STM
54LA01779,54,1,,,422,11.0,6521,4,3801,4,17,1,7,1,4,1,07,072,1,1,0,,,8472,40,+,40,40,,,,,,,07,1,11,,,,,112,40,1,1,1,0,0,1954-04-22,47,51,02
54LA01780,54,1,8917,4,501,12.6,7081,4,3814,4,34,5,7,1,5,2,06,062,1,6,125,,,9716,60,+,40,40,,,,,,,06,1,04,,,,,121,40,1,1,1,1,0,1954-05-01,47,52,02
54LA01781,54,1,8465,4,422,10.8,6521,4,3824,4,16,8,7,1,4,1,07,072,1,,0,,,,,,40,40,,,,,,,07,1,12,,77,,,112,40,1,1,2,1,10,1954-04-22,47,51,02
54LA01782,54,2,8466,4,422,10.4,6521,4,3824,4,16,8,7,1,4,1,07,072,2,,0,,,,,,40,40,,,,,,,07,1,12,,55,,,112,40,1,1,2,1,10,1954-04-22,47,51,02
54LA01783,54,2,,,509,0.0,7081,4,3830,4,18,1,7,1,3,1,06,062,1,1,0,,,9103,40,+,40,40,,,,,,,06,1,09,,,,,129,40,1,1,1,0,0,1954-05-09,47,52,02
54LA01784,54,1,8273,4,416,9.8,5657,4,3836,4,,8,7,1,3,2,73,057,1,,0,,,,,,40,40,,,,,,,61,9,02,,80,05,,106,40,1,1,2,1,10,1954-04-16,47,50,02
54LA01785,54,2,8274,4,416,8.6,5657,4,3836,4,,8,7,1,3,1,73,057,2,,0,,,,,,40,40,,,,,,,61,9,02,,66,05,,106,40,1,1,2,1,10,1954-04-16,47,50,02
54LA01786,54,1,8755,4,427,11.0,5860,4,3846,4,24,8,7,1,3,2,01,012,1,,0,,,,,,40,40,,,,,,,01,1,22,,71,,,117,40,1,1,2,1,10,1954-04-27,47,51,02
54LA01787,54,2,8756,4,427,10.0,5860,4,3846,4,24,8,7,1,3,1,01,012,2,,0,,,,,,40,40,,,,,,,01,1,22,,73,,,117,40,1,1,2,1,10,1954-04-27,47,51,02
54LA01788,54,1,8630,4,424,14.4,6538,4,3848,4,18,5,7,1,4,1,08,082,1,,0,,,,,,40,40,,,,,,,08,1,03,,99,,,114,40,1,1,1,1,10,1954-04-24,47,51,02
54LA01789,54,,,,506,0.0,5860,4,3852,4,34,,7,,,,01,012,1,,0,,,,,,40,40,,-,,,,,01,1,00,,,,,126,40,1,0,0,0,0,1954-05-06,47,51,02
54LA01790,54,1,8312,4,418,13.0,6939,4,3860,4,17,5,7,1,4,1,03,032,1,,0,,,,,,40,40,,,,,,,03,1,05,,106,,,108,40,1,1,1,1,10,1954-04-18,47,52,02
54LA01791,54,,,,401,0.0,5657,4,3886,4,20,,7,,,,05,052,1,,0,,,,,,40,40,,-,,,,,05,1,09,,,,,91,40,1,0,0,0,0,1954-04-01,47,50,02
54LA01792,54,2,8738,4,427,11.4,6538,4,3892,4,21,5,7,1,4,1,08,082,1,,0,,,,,,40,40,,,,,09,,08,1,13,,77,,,117,40,1,1,1,1,10,1954-04-27,47,51,02
54LA01793,54,2,8405,4,421,12.8,6752,4,3894,4,,5,7,1,4,1,73,167,1,,0,,,,,,40,40,,,,,,,61,9,,,77,16,,111,40,1,1,1,1,10,1954-04-21,47,52,02
54LA01794,54,2,8956,4,502,9.2,6538,4,3928,4,37,8,7,1,4,3,08,082,1,,0,,,,,,40,40,,,,,,,08,1,10,,60,,,122,40,1,1,2,1,10,1954-05-02,47,51,02
54LA01795,54,1,8957,4,502,10.6,6538,4,3928,4,37,8,7,1,4,3,08,082,2,,0,,,,,,40,40,,,,,,,08,1,10,,61,,,122,40,1,1,2,1,10,1954-05-02,47,51,02
54LA01796,54,2,8395,4,421,9.8,6939,4,3931,4,21,8,7,1,4,1,03,032,1,6,122,,,,,,40,40,,,,,,,03,1,07,,,,,111,40,1,1,2,1,0,1954-04-21,47,52,02
54LA01797,54,1,8396,4,421,7.2,6939,4,3931,4,21,8,7,1,4,1,03,032,2,,0,,,,,,40,40,,,,,,,03,1,07,,83,,,111,40,1,1,2,1,10,1954-04-21,47,52,02
54LA01798,54,1,8428,4,421,10.4,7086,4,3952,4,14,8,7,1,4,1,04,042,1,,0,,,,,,40,40,,,,,,,04,1,06,,65,,,111,40,1,1,2,1,10,1954-04-21,47,52,02
54LA01799,54,2,8429,4,421,8.6,7086,4,3952,4,14,8,7,1,4,1,04,042,2,,0,,,,,,40,40,,,,,,,04,1,06,,59,,,111,40,1,1,2,1,10,1954-04-21,47,52,02
54LA01800,54,1,8920,4,501,12.6,6538,4,3966,4,18,8,7,1,3,1,08,082,1,,0,,,6371,40,-,40,40,,,,,,,08,1,03,,91,,,121,40,1,1,2,1,10,1954-05-01,47,51,02
54LA01801,54,2,8921,4,501,12.4,6538,4,3966,4,18,8,7,1,3,1,08,082,2,,0,,,,,,40,40,,,,,,,08,1,03,,94,,,121,40,1,1,2,1,10,1954-05-01,47,51,02
54LA01802,54,1,9075,4,506,11.2,6752,4,3980,4,16,8,7,1,3,2,16,162,1,,0,,,,,,40,40,,,,,,,16,1,15,,83,,,126,40,1,1,2,1,10,1954-05-06,47,52,02
54LA01803,54,2,9076,4,506,7.6,6752,4,3980,4,16,8,7,1,3,2,16,162,2,,0,,,,,,40,40,,,,,,,16,1,15,,61,,,126,40,1,1,2,1,10,1954-05-06,47,52,02
54LA01804,54,1,9140,4,520,8.0,1744,5,3989,4,,5,7,1,4,2,73,107,1,,0,,,,,,40,40,,,,,30,,61,9,,,66,10,,140,48,1,1,1,1,10,1954-05-20,47,51,02
54LA01805,54,2,8645,4,425,10.8,6521,4,3994,4,16,5,7,1,5,1,07,072,1,,0,,,,,,40,40,,,,,,,07,1,14,,89,,,115,40,1,1,1,1,10,1954-04-25,47,51,02
54LA01806,54,1,8495,4,422,10.8,6853,4,4030,4,,5,6,1,4,1,73,147,1,6,215,,,,,,40,40,,,,,,,61,9,,,,14,,112,40,1,1,1,1,0,1954-04-22,48,52,02
54LA01807,54,2,8256,4,415,10.8,6029,4,4034,4,,8,6,1,3,1,62,372,1,,0,,,,,,40,40,,,,,,,61,5,,,68,18,,105,40,1,1,2,1,10,1954-04-15,48,51,02
54LA01808,54,2,8257,4,415,10.6,6029,4,4034,4,,8,6,1,3,1,62,372,2,,0,,,,,,40,40,,,,,,,61,5,,,79,18,,105,40,1,1,2,1,10,1954-04-15,48,51,02
54LA01809,54,2,8300,4,418,8.2,6864,4,4035,4,,8,6,1,2,1,62,282,1,2,0,,,,,,40,40,,,,,,,61,5,,,,17,,108,40,1,1,2,1,0,1954-04-18,48,52,02
54LA01810,54,2,8301,4,418,8.6,6864,4,4035,4,,8,6,1,2,2,62,282,2,,0,,,,,,40,40,,,,,,,61,5,,,80,17,,108,40,1,1,2,1,10,1954-04-18,48,52,02
54LA01811,54,2,9146,4,522,9.2,5860,4,4037,4,,5,6,1,4,1,82,018,1,,0,,,,,,40,40,,,,,,,11,7,18,,79,01,,142,40,1,1,1,1,10,1954-05-22,48,51,02
54LA01812,54,2,9009,4,503,9.8,7081,4,4049,4,19,8,6,1,1,1,06,062,1,,0,,,,,,40,40,,,,,06,,06,1,14,,71,,,123,40,1,1,2,1,10,1954-05-03,48,52,02
54LA01813,54,1,9010,4,503,9.2,7081,4,4049,4,19,8,6,1,1,1,06,062,2,,0,,,8556,60,-,40,40,,,,,,,06,1,14,,90,,,123,40,1,1,2,1,10,1954-05-03,48,52,02
54LA01814,54,1,8721,4,426,13.4,5860,4,4050,4,19,5,6,1,4,1,01,012,1,,0,,,,,,40,40,,,,,,,01,1,20,,103,,,116,40,1,1,1,1,10,1954-04-26,48,51,02
54LA01815,54,1,8734,4,427,14.0,6848,4,4052,4,24,5,6,1,5,1,11,112,1,,0,,,,,,40,40,,,,,,,11,1,20,,110,,,117,40,1,1,1,1,10,1954-04-27,48,52,02
54LA01816,54,1,8514,4,422,10.6,5657,4,4069,4,14,5,6,5,4,1,05,052,1,,0,,,,,,40,40,,,,,,,05,1,15,,87,,,112,40,1,1,1,1,10,1954-04-22,48,50,02
54LA01817,54,1,9005,4,503,8.4,7086,4,4076,4,40,5,6,1,3,1,04,042,1,,0,,,,,,40,40,,,,,,,04,1,19,,70,,,123,40,1,1,1,1,10,1954-05-03,48,52,02
54LA01818,54,1,9017,4,504,11.0,6521,4,4100,4,16,5,6,1,3,1,07,072,1,,0,,,,,,40,40,,,,,,,07,1,12,,97,,,124,40,1,1,1,1,10,1954-05-04,48,51,02
54LA01819,54,1,8470,4,422,13.0,6811,4,4101,4,,5,6,2,5,1,73,027,1,,0,1,,,,,40,40,,,,,,01,61,9,,,84,02,,112,40,1,1,1,1,10,1954-04-22,48,52,02
54LA01820,54,1,9046,4,505,10.8,6752,4,4106,4,20,5,6,1,5,1,16,162,1,,0,,,,,,40,40,,,,,,,16,1,14,,74,,,125,40,1,1,1,1,10,1954-05-05,48,52,02
54LA01821,54,1,8483,4,422,13.8,7086,4,4112,4,,5,6,1,4,1,73,047,1,,0,,,,,,40,40,,,,,,,61,9,,,95,04,,112,40,1,1,1,1,10,1954-04-22,48,52,02
54LA01822,54,2,9087,4,507,8.4,6853,4,4117,4,18,7,6,1,3,1,14,142,1,,0,2,,,,,40,40,,,,,,16,14,1,14,,74,,,127,40,1,1,2,1,10,1954-05-07,48,52,02
54LA01823,54,2,,,507,9.0,6853,4,4117,4,18,7,6,1,3,1,14,142,2,1,0,,,,,,40,40,,,,,,,14,1,14,,,,,127,40,1,1,2,0,0,1954-05-07,48,52,02
54LA01824,54,1,8208,4,411,8.6,7006,4,4118,4,,7,6,1,5,1,62,342,1,,0,,,,,,40,40,,,,,,,61,5,,,76,18,,101,40,1,1,2,1,10,1954-04-11,48,52,02
54LA01825,54,1,,,411,8.0,7006,4,4118,4,,7,6,1,5,1,62,342,2,1,0,,,,,,40,40,,,,,,,61,5,,,,18,,101,40,1,1,2,0,0,1954-04-11,48,52,02
54LA01826,54,1,8562,4,423,7.0,6819,4,4127,4,,8,6,1,4,1,73,307,1,,0,,,,,,40,40,,,,,,,61,9,,,66,17,,113,40,1,1,2,1,10,1954-04-23,48,52,02
54LA01827,54,1,8563,4,423,10.2,6819,4,4127,4,,8,6,1,4,2,73,307,2,,0,,,,,,40,40,,,,,,,61,9,,,67,17,,113,40,1,1,2,1,10,1954-04-23,48,52,02
54LA01828,54,1,8585,4,424,12.2,6521,4,4128,4,19,5,6,1,5,1,07,072,1,,0,,,,,,40,40,,,,,,,07,1,20,,87,,,114,40,1,1,1,1,10,1954-04-24,48,51,02
54LA01829,54,1,8164,4,408,10.2,6796,4,4133,4,,8,6,1,4,1,62,212,1,,0,,,,,,40,40,,,,,04,,61,5,,,85,16,,98,40,1,1,2,1,10,1954-04-08,48,52,02
54LA01830,54,1,8165,4,408,9.0,6796,4,4133,4,,8,6,1,4,1,62,212,2,2,0,,,,,,40,40,,,,,,,61,5,,,,16,,98,40,1,1,2,1,0,1954-04-08,48,52,02
54LA01831,54,2,9023,4,504,12.4,6242,4,4150,4,,5,6,1,5,1,73,157,1,,0,,,,,,40,40,,,,,,,61,9,,,90,15,,124,40,1,1,1,1,10,1954-05-04,48,51,02
54LA01832,54,2,8809,4,428,12.0,6029,4,4154,4,10,8,6,1,4,2,18,182,1,,0,,,,,,40,40,,,,,,,18,1,02,,77,,,118,40,1,1,2,1,10,1954-04-28,48,51,02
54LA01833,54,1,8810,4,428,10.0,6029,4,4154,4,10,8,6,1,4,2,18,182,2,,0,,,,,,40,40,,,,,,,18,1,02,,82,,,118,40,1,1,2,1,10,1954-04-28,48,51,02
54LA01834,54,1,8152,4,407,9.6,6985,4,4155,4,,8,6,1,4,1,62,292,1,,0,,,,,,40,40,,,,,,,61,5,,,81,17,,97,40,1,1,2,1,10,1954-04-07,48,52,02
54LA01835,54,2,8153,4,407,10.4,6985,4,4155,4,,8,6,1,4,1,62,292,2,,0,,,,,,40,40,,,,,,,61,5,,,81,17,,97,40,1,1,2,1,10,1954-04-07,48,52,02
54LA01836,54,2,8097,4,403,10.8,6752,4,4165,4,,5,6,1,5,1,62,202,1,,0,,,,,,40,40,,,,,,,61,5,,,96,16,,93,40,1,1,1,1,10,1954-04-03,48,52,02
54LA01837,54,2,,,509,0.0,6521,4,4177,4,23,4,6,1,3,1,07,072,1,1,0,,,,,,40,40,,,,,,,07,1,18,,,,,129,40,1,1,2,0,0,1954-05-09,48,51,02
54LA01838,54,1,,,509,0.0,6521,4,4177,4,23,4,6,1,3,1,07,072,2,1,0,,,,,,40,40,,,,,,,07,1,18,,,,,129,40,1,1,2,0,0,1954-05-09,48,51,02
54LA01839,54,2,8836,4,429,11.6,6368,4,4178,4,,8,6,1,4,1,73,177,1,,0,,,,,,40,40,,,,,,,61,9,,,80,17,,119,40,1,1,2,1,10,1954-04-29,48,51,02
54LA01840,54,2,8837,4,429,11.8,6368,4,4178,4,,8,6,1,4,1,73,177,2,,0,,,,,,40,40,,,,,,,61,9,,,75,17,,119,40,1,1,2,1,10,1954-04-29,48,51,02
54LA01841,54,1,8735,4,427,7.6,5657,4,4185,4,13,8,6,1,4,1,05,052,1,,0,,,,,,40,40,,,,,,,05,1,15,,69,,,117,40,1,1,2,1,10,1954-04-27,48,50,02
54LA01842,54,2,8736,4,427,7.2,5657,4,4185,4,13,8,6,4,1,4,05,052,2,,0,1,,,,,40,40,,,,,,06,05,1,15,,73,,,117,40,1,1,2,1,10,1954-04-27,48,50,02
54LA01843,54,2,8316,4,418,11.2,6538,4,4190,4,,5,6,3,4,3,73,087,1,6,147,,,,,,40,40,,,,,,06,61,9,,,,08,,108,40,1,1,1,1,0,1954-04-18,48,51,02
54LA01844,54,1,8349,4,419,13.0,6242,4,4201,4,11,5,6,1,4,1,15,152,1,,0,,,,,,40,40,,,,,04,,15,1,01,,93,,,109,40,1,1,1,1,10,1954-04-19,48,51,02
54LA01845,54,2,8898,4,501,6.8,5657,4,4209,4,16,8,6,5,3,1,05,052,1,,0,,,,,,40,40,,,,,,,05,1,15,,64,,,121,40,1,1,2,1,10,1954-05-01,48,50,02
54LA01846,54,2,8899,4,501,8.0,5657,4,4209,4,16,8,6,1,3,1,05,052,2,,0,,,,,,40,40,,,,,,,05,1,15,,69,,,121,40,1,1,2,1,10,1954-05-01,48,50,02
54LA01847,54,2,8324,4,419,12.8,7012,4,4218,4,,5,6,1,5,1,62,232,1,,0,,,,,,40,40,,,,,,,61,5,,,96,16,,109,40,1,1,1,1,10,1954-04-19,48,52,02
54LA01848,54,2,8832,4,429,11.8,7081,4,4219,4,16,5,6,1,4,1,06,062,1,,0,,,,,,40,40,,,,,,,06,1,18,,85,,,119,40,1,1,1,1,10,1954-04-29,48,52,02
54LA01849,54,1,8143,4,406,10.8,5982,4,4226,4,,8,6,1,4,1,62,382,1,7,230,,,,,,40,40,,,,,,,61,5,,,,18,,96,40,1,1,2,1,0,1954-04-06,48,51,02
54LA01850,54,1,8144,4,406,10.4,5982,4,4226,4,,8,6,1,4,1,62,382,2,,0,,,,,,40,40,,,,,,,61,5,,,86,18,,96,40,1,1,2,1,10,1954-04-06,48,51,02
54LA01851,54,1,8759,4,427,10.0,5657,4,4229,4,12,8,6,4,4,1,05,052,1,,0,,,,,,40,40,,,,,,,05,1,05,,85,,,117,40,1,1,2,1,10,1954-04-27,48,50,02
54LA01852,54,2,8760,4,427,8.0,5657,4,4229,4,12,8,6,3,4,1,05,052,2,,0,,,,,,40,40,,,,,,,05,1,05,,80,,,117,40,1,1,2,1,10,1954-04-27,48,50,02
54LA01853,54,1,8800,4,428,11.2,7081,4,4241,4,,8,6,1,4,8,73,067,1,,0,,,,,,40,40,,,,,,,61,9,,,85,06,,118,40,1,1,2,1,10,1954-04-28,48,52,02
54LA01854,54,2,8801,4,428,10.0,7081,4,4241,4,,8,6,1,4,1,73,067,2,,0,,,,,,40,40,,,,,,,61,9,,,83,06,,118,40,1,1,2,1,10,1954-04-28,48,52,02
54LA01855,54,1,8270,4,416,12.8,5657,4,4251,4,,5,6,1,4,1,73,057,1,,0,,,,,,40,40,,,,,,,61,9,,,108,05,,106,40,1,1,1,1,10,1954-04-16,48,50,02
54LA01856,54,1,9068,4,505,11.4,6242,4,4258,4,11,8,6,1,4,1,15,152,1,,0,,,,,,40,40,,,,,,,15,1,02,,84,,,125,40,1,1,2,1,10,1954-05-05,48,51,02
54LA01857,54,2,9069,4,505,10.8,6242,4,4258,4,11,8,6,1,4,1,15,152,2,,0,,,,,,40,40,,,,,,,15,1,02,,66,,,125,40,1,1,2,1,10,1954-05-05,48,51,02
54LA01858,54,2,9084,4,506,7.6,7086,4,4262,4,24,5,6,1,4,1,04,042,1,,0,,,,,,40,40,,,,,,,04,1,16,,61,,,126,40,1,1,1,1,10,1954-05-06,48,52,02
54LA01859,54,1,8886,4,430,12.4,7081,4,4278,4,15,5,6,1,4,1,06,062,1,,0,,,,,,40,40,,,,,,,06,1,16,,97,,,120,40,1,1,1,1,10,1954-04-30,48,52,02
54LA01860,54,2,9090,4,507,12.0,5860,4,4289,4,21,5,6,1,4,1,01,012,1,,0,,,,,,40,40,,,,,,,01,1,23,,89,,,127,40,1,1,1,1,10,1954-05-07,48,51,02
54LA01861,54,1,8786,4,428,12.2,6752,4,4295,4,21,5,6,1,3,1,16,162,1,,0,,,,,,40,40,,,,,,,16,1,15,,84,,,118,40,1,1,1,1,10,1954-04-28,48,52,02
54LA01862,54,1,8443,4,421,10.0,6752,4,4304,4,13,5,6,1,4,1,16,162,1,6,115,,,8515,40,+,40,40,,,,,,,16,1,00,,,,,111,40,1,1,1,1,0,1954-04-21,48,52,02
54LA01863,54,1,8960,4,502,9.0,6368,4,4315,4,2,8,6,1,4,1,17,172,1,,0,,,,,,40,40,,,,,,,17,1,02,,78,,,122,40,1,1,2,1,10,1954-05-02,48,51,02
54LA01864,54,1,8961,4,502,10.0,6368,4,4315,4,2,8,6,1,4,1,17,172,2,,0,,,,,,40,40,,,,,,,17,1,02,,80,,,122,40,1,1,2,1,10,1954-05-02,48,51,02
54LA01865,54,2,8977,4,503,10.6,6368,4,4316,4,3,8,6,1,4,1,17,172,1,,0,,,,,,40,40,,,,,,,17,1,03,,68,,,123,40,1,1,2,1,10,1954-05-03,48,51,02
54LA01866,54,2,8978,4,503,12.4,6368,4,4316,4,3,8,6,3,4,1,17,172,2,,0,,,,,,40,40,,,,,,,17,1,03,,78,,,123,40,1,1,2,1,10,1954-05-03,48,51,02
54LA01867,54,1,8275,4,416,12.0,6322,4,4324,4,,8,6,1,3,2,62,302,1,,0,,,,,,40,40,,,,,,,61,5,,,98,17,,106,40,1,1,2,1,10,1954-04-16,48,51,02
54LA01868,54,2,8276,4,416,10.4,6322,4,4324,4,,8,6,1,3,2,62,302,2,7,230,,,,,,40,40,,,,,,,61,5,,,,17,,106,40,1,1,2,1,0,1954-04-16,48,51,02
54LA01869,54,1,8583,4,424,10.8,6521,4,4331,4,17,8,6,1,4,1,07,072,1,,0,,,,,,40,40,,,,,,,07,1,12,,65,,,114,40,1,1,2,1,10,1954-04-24,48,51,02
54LA01870,54,1,8584,4,424,12.4,6521,4,4331,4,17,8,6,1,4,1,07,072,2,,0,,,,,,40,40,,,,,,,07,1,12,,79,,,114,40,1,1,2,1,10,1954-04-24,48,51,02
54LA01871,54,2,8938,4,502,9.4,5860,4,4344,4,20,5,6,1,5,1,01,012,1,,0,,,,,,40,40,,,,,,,01,1,21,,76,,,122,40,1,1,1,1,10,1954-05-02,48,51,02
54LA01872,54,2,8815,4,428,10.8,6521,4,4351,4,,8,6,1,4,1,73,077,1,6,147,,,,,,40,40,,,,,,,61,9,,,,07,,118,40,1,1,2,1,0,1954-04-28,48,51,02
54LA01873,54,1,8816,4,428,10.0,6521,4,4351,4,,8,6,1,4,1,73,077,2,,0,,,,,,40,40,,,,,,,61,9,,,99,07,,118,40,1,1,2,1,10,1954-04-28,48,51,02
54LA01874,54,1,8264,4,415,11.1,6941,4,4359,4,,5,6,1,4,1,62,352,1,,0,,,,,,40,40,,,,,,,61,5,,,94,18,,105,40,1,1,1,1,10,1954-04-15,48,52,02
54LA01875,54,2,8123,4,405,9.6,5959,4,4365,4,,8,6,1,5,1,62,242,1,,0,,,,,,40,40,,,,,,,61,5,,,64,16,,95,40,1,1,2,1,10,1954-04-05,48,51,02
54LA01876,54,1,8124,4,405,10.8,5959,4,4365,4,,8,6,1,5,1,62,242,2,,0,,,,,,40,40,,,,,,,61,5,,,77,16,,95,40,1,1,2,1,10,1954-04-05,48,51,02
54LA01877,54,1,8753,4,427,11.2,5860,4,4378,4,19,8,6,1,4,1,01,012,1,7,230,,,,,,40,40,,,,,,,01,1,18,,,,,117,40,1,1,2,1,0,1954-04-27,48,51,02
54LA01878,54,2,8754,4,427,10.4,5860,4,4378,4,19,8,6,1,4,1,01,012,2,,0,,,,,,40,40,,,,,,,01,1,18,,81,,,117,40,1,1,2,1,10,1954-04-27,48,51,02
54LA01879,54,1,8363,4,420,11.6,5657,4,4405,4,14,5,6,1,3,1,05,052,1,,0,,,,,,40,40,,,,,,,05,1,15,,84,,,110,40,1,1,1,1,10,1954-04-20,48,50,02
54LA01880,54,2,8902,4,501,10.8,6848,4,4410,4,21,8,6,1,4,1,11,112,1,,0,,,,,,40,40,,,,,,,11,1,20,,77,,,121,40,1,1,2,1,10,1954-05-01,48,52,02
54LA01881,54,1,8903,4,501,10.0,6848,4,4410,4,21,8,6,1,4,1,11,112,2,7,230,,,,,,40,40,,,,,,,11,1,20,,,,,121,40,1,1,2,1,0,1954-05-01,48,52,02
54LA01882,54,,,,506,0.0,6521,4,4417,4,11,,6,,,,07,072,1,,0,,,,,,40,40,,-,,,,,07,1,01,,,,,126,40,1,0,0,0,0,1954-05-06,48,51,02
54LA01883,54,2,8530,4,422,10.0,5860,4,4423,4,20,8,6,2,4,1,01,012,1,,0,1,,,,,40,40,,,,,,04,01,1,20,,73,,,112,40,1,1,2,1,10,1954-04-22,48,51,02
54LA01884,54,2,8531,4,422,10.8,5860,4,4423,4,20,8,6,1,4,1,01,012,2,,0,,,,,,40,40,,,,,,,01,1,20,,76,,,112,40,1,1,2,1,10,1954-04-22,48,51,02
54LA01885,54,2,1925,5,405,8.2,3480,1,4427,4,,8,6,1,4,1,90,322,1,,0,,,,,,48,40,,,,,,,61,8,00,,62,,,95,11,1,1,2,1,10,1954-04-05,48,51,08
54LA01886,54,1,1926,5,405,10.2,3480,1,4427,4,,8,6,1,4,1,90,322,2,,0,,,,,,48,40,,,,,,,61,8,00,,78,,,95,11,1,1,2,1,10,1954-04-05,48,51,08
54LA01887,54,1,8426,4,421,9.4,5391,4,4455,4,,8,6,1,4,1,73,137,1,,0,,,,,,40,40,,,,,,,61,9,02,,62,13,,111,40,1,1,2,1,10,1954-04-21,48,50,02
54LA01888,54,1,8427,4,421,8.6,5391,4,4455,4,,8,6,1,4,1,73,137,2,,0,,,,,,40,40,,,,,,,61,9,02,,68,13,,111,40,1,1,2,1,10,1954-04-21,48,50,02
54LA01889,54,2,8871,4,430,10.6,6815,4,4458,4,14,8,6,1,4,1,12,121,1,,0,,,,,,40,40,,,,,,,12,1,01,,86,,,120,40,1,1,2,1,10,1954-04-30,48,52,02
54LA01890,54,2,8872,4,430,9.6,6815,4,4458,4,14,8,6,1,4,1,12,121,2,,0,,,,,,40,40,,,,,,,12,1,01,,67,,,120,40,1,1,2,1,10,1954-04-30,48,52,02
54LA01891,54,2,9148,4,515,9.4,7086,4,4460,4,18,5,6,1,3,1,04,042,1,,0,,,,,,40,40,,,,,,,04,1,03,,62,,,135,40,1,1,1,1,10,1954-05-15,48,52,02
54LA01892,54,1,8329,4,419,11.2,5391,4,4471,4,12,8,6,1,4,1,13,132,1,,0,,,,,,40,40,,,,,,,13,1,18,,79,,,109,40,1,1,2,1,10,1954-04-19,48,50,02
54LA01893,54,2,8330,4,419,11.0,5391,4,4471,4,12,8,6,1,4,1,13,132,2,,0,,,,,,40,40,,,,,,,13,1,18,,83,,,109,40,1,1,2,1,10,1954-04-19,48,50,02
54LA01894,54,2,8515,4,422,12.8,1744,5,4473,4,,5,6,1,2,1,73,107,1,,0,,92,4304,40,-,40,40,,,,,04,,61,9,07,,86,10,,112,48,1,1,1,1,10,1954-04-22,48,51,02
54LA01895,54,2,8641,4,424,8.4,6368,4,4491,4,15,5,5,1,4,1,17,172,1,,0,2,,,,,40,40,,,,,,16,17,1,01,,78,,,114,40,1,1,1,1,10,1954-04-24,49,51,02
54LA01896,54,2,8399,4,421,10.4,6752,4,4492,4,16,5,5,1,3,1,16,162,1,,0,,,,,,40,40,,,,,,,16,1,14,,70,,,111,40,1,1,1,1,10,1954-04-21,49,52,02
54LA01897,54,2,8744,4,427,12.2,6778,4,4502,4,,5,5,1,4,1,73,097,1,,0,,,,,,40,40,,,,,,,61,9,,,91,09,,117,40,1,1,1,1,10,1954-04-27,49,52,02
54LA01898,54,2,8344,4,419,7.8,6368,4,4510,4,16,8,5,1,4,1,17,172,1,6,147,,,,,,40,40,,,,,04,,17,1,01,,,,,109,40,1,1,2,1,0,1954-04-19,49,51,02
54LA01899,54,1,8345,4,419,10.0,6368,4,4510,4,16,8,5,1,4,1,17,172,2,6,120,,,,,,40,40,,,,,,,17,1,01,,,,,109,40,1,1,2,1,0,1954-04-19,49,51,02
54LA01900,54,2,8571,4,423,11.4,6521,4,4530,4,19,5,5,2,5,1,07,072,1,,0,1,,,,,40,40,,,,,,02,07,1,15,,81,,,113,40,1,1,1,1,10,1954-04-23,49,51,02
54LA01901,54,1,8447,4,421,13.8,6538,4,4537,4,22,5,5,1,4,1,08,082,1,,0,,,,,,40,40,,,,,,,08,1,14,,105,,,111,40,1,1,1,1,10,1954-04-21,49,51,02
54LA01902,54,1,8370,4,420,11.0,6521,4,4541,4,21,8,5,1,3,2,07,072,1,,0,,,,,,40,40,,,,,,,07,1,12,,87,,,110,40,1,1,2,1,10,1954-04-20,49,51,02
54LA01903,54,2,8371,4,420,8.8,6521,4,4541,4,21,8,5,1,3,1,07,072,2,,0,,,,,,40,40,,,,,,,07,1,12,,61,,,110,40,1,1,2,1,10,1954-04-20,49,51,02
54LA01904,54,1,8855,4,429,9.8,6521,4,4542,4,21,8,5,1,2,1,07,072,1,,0,,,,,,40,40,,,,,,,07,1,12,,73,,,119,40,1,1,2,1,10,1954-04-29,49,51,02
54LA01905,54,2,8856,4,429,9.6,6521,4,4542,4,21,8,5,1,2,1,07,072,2,,0,,,,,,40,40,,,,,,,07,1,12,,69,,,119,40,1,1,2,1,10,1954-04-29,49,51,02
54LA01906,54,1,8574,4,423,10.2,6853,4,4545,4,16,5,5,1,4,1,14,142,1,,0,,,,,,40,40,,,,,,,14,1,11,,91,,,113,40,1,1,1,1,10,1954-04-23,49,52,02
54LA01907,54,2,8912,4,501,11.8,6939,4,4546,4,6,8,5,1,3,1,03,032,1,,0,,,,,,40,40,,,,,,,03,1,08,,87,,,121,40,1,1,2,1,10,1954-05-01,49,52,02
54LA01908,54,2,8913,4,501,9.8,6939,4,4546,4,6,8,5,1,3,1,03,032,2,,0,,,,,,40,40,,,,,,,03,1,08,,84,,,121,40,1,1,2,1,10,1954-05-01,49,52,02
54LA01909,54,2,8422,4,421,8.2,6778,4,4566,4,4,8,5,1,3,1,09,092,1,,0,,,,,,40,40,,,,,,,09,1,04,,68,,,111,40,1,1,2,1,10,1954-04-21,49,52,02
