UID,YR,DAM,DBRD,LNDAM,BPEN,SIRE,SBRD,AGE,ADAM,STMD,STMS,BGRP,RGRP,CUT,TRT,DATE,DAYBRN,TB,MILK,SEX,BRWT,CLR,JAW,LAMB,LBRD,LINE,STM,DISP,DAYDIS,CAUSE,FONO,FOPU,ERMK,LRMK,ABEWE,ABLMB,LOT,SHED,CDNO,TIME,SPEC,Y1,Y2,Y3,Y4,Y5A,Y5,Y6,JY4,JUWT,JDAY,BAND,DATEBN,INBRL
03LA02547,03,A7204,04,81,-4-,A7553,04,3.0,3,30,30,2,0,y,X,0420,110,9,4,2,8.9,1,1,X0356,82,00,30,,,,,,DYSTOCIA,,,,.,J,1,....,,1,1,3,1,1,1.0,73,1,46.5,177,1,2003-04-20,0.104
03LA02548,03,A7204,04,81,-4-,T7481,44,3.0,3,30,02,2,0,y,X,0420,110,9,4,2,9.5,1,1,X0358,82,00,32,,,,,,,,,,.,J,3,....,,,,0,1,1,1.0,77,1,51.0,177,1,2003-04-20,0.0
03LA02549,03,K1116,64,68,03K,K1450,64,3.0,3,06,06,2,7,n,G,0419,109,8,4,1,13.1,1,1,K2867,64,68,06,6,125,19,,8,,"NICE,PNEU.",,,.,J,2,....,,,,0,1,0,0.0,0,0,0.0,0,1,2003-04-19,0.017
03LA02550,03,K1116,64,68,03K,K1450,64,3.0,3,06,06,2,7,n,G,0419,109,8,4,1,15.0,1,1,K2866,64,68,06,7,177,97,,,,NICE,,,.,J,1,....,,1,1,2,1,0,0.0,0,0,0.0,0,1,2003-04-19,0.017
03LA02551,03,K1190,64,68,02K,K1673,64,3.0,3,06,06,2,7,n,G,0419,109,8,4,1,13.9,1,1,K2872,64,68,06,,,,,,,,,,.,J,2,....,,,,0,1,1,1.0,111,1,68.5,177,1,2003-04-19,0.02
03LA02552,03,K1190,64,68,02K,K1673,64,3.0,3,06,06,2,7,n,G,0419,109,8,4,2,12.7,1,1,K2871,64,68,06,,,,,,,,,,.,J,1,....,,1,1,2,1,1,1.0,89,1,57.0,177,1,2003-04-19,0.02
03LA02553,03,K1544,64,68,03K,K1450,64,2.0,2,06,06,2,7,n,G,0420,110,5,4,2,13.1,1,1,K2876,64,68,06,,,,,,,NICE,,,.,J,1,....,,1,1,1,1,1,1.0,108,1,71.5,177,1,2003-04-20,0.047
03LA02554,03,K1950,64,68,-4-,T7939,44,2.0,2,06,02,2,7,y,X,0420,110,8,4,3,12.0,1,1,X0365,82,00,03,,,,,,,,,,.,Y,2,....,,,,0,1,1,1.0,90,1,55.0,177,1,2003-04-20,0.0
03LA02555,03,K1950,64,68,-4-,T7939,44,2.0,2,06,02,2,7,y,X,0420,110,8,4,2,10.1,1,1,X0364,82,00,03,,,,,,,,,,.,Y,1,....,,1,1,2,1,1,1.0,78,1,49.5,177,1,2003-04-20,0.0
03LA02556,03,K1768,64,68,-1-,T7925,44,2.0,2,06,02,1,7,y,X,0419,109,5,4,2,10.3,1,1,X0323,82,00,03,,,,X0291,+,,,,,.,Y,1,....,,1,1,1,1,1,1.5,79,1,51.5,178,2,2003-04-19,0.0
03LA02557,03,K0706,64,68,02K,K1673,64,4.0,4,06,06,2,7,n,G,0419,109,9,3,1,11.3,1,1,K2869,64,68,06,,,,,,,,,,Ana,J,2,....,,,,0,1,1,1.0,114,1,70.5,177,1,2003-04-19,0.018
03LA02558,03,K0706,64,68,02K,K1673,64,4.0,4,06,06,2,7,n,G,0419,109,9,3,1,10.8,1,1,K2868,64,68,06,6,136,19,,,,,,,.,J,1,....,,1,1,3,1,0,0.0,0,0,0.0,0,1,2003-04-19,0.018
03LA02559,03,K0706,64,68,02K,K1673,64,4.0,4,06,06,2,7,n,G,0419,109,9,3,2,7.7,1,1,K2870,64,68,06,3,110,93,,8,,,,,.,J,3,....,,,,0,1,0,0.0,0,0,0.0,0,1,2003-04-19,0.018
03LA02560,03,K0764,64,68,-4-,T7939,44,4.0,4,06,02,2,7,y,X,0419,109,8,4,3,14.5,1,1,X0330,82,00,03,,,,,,,,,,Ana,Y,1,....,,1,1,2,1,1,1.0,102,1,67.5,178,2,2003-04-19,0.0
03LA02561,03,K0764,64,68,-4-,T7939,44,4.0,4,06,02,2,7,y,X,0419,109,8,4,2,12.5,1,1,X0331,82,00,03,,,,,,,PNEU.,,,Ana,Y,2,....,,,,0,1,1,1.0,88,1,55.5,178,2,2003-04-19,0.0
03LA02562,03,K0724,64,68,01K,K1857,64,4.0,4,06,06,2,7,n,G,0420,110,9,4,1,10.9,1,1,K2874,64,68,06,,,,,,,,,,.,J,2,....,,,,0,1,1,1.0,95,1,61.5,177,1,2003-04-20,0.022
03LA02563,03,K0724,64,68,01K,K1857,64,4.0,4,06,06,2,7,n,G,0420,110,9,4,2,11.0,1,1,K2873,64,68,06,,,,,,,,,,.,J,1,....,,1,1,3,1,1,1.0,79,1,50.0,177,1,2003-04-20,0.022
03LA02564,03,K0724,64,68,01K,K1857,64,4.0,4,06,06,2,7,n,G,0420,110,9,4,2,10.4,1,1,K2875,64,68,06,3,110,93,,8,,4TEATS,,,.,J,3,....,,,,0,1,0,0.0,0,0,0.0,0,1,2003-04-20,0.022
03LA02565,03,K2190,64,68,e.6,K2024,64,1.0,1,06,06,4,7,n,G,0419,109,5,3,2,11.2,1,1,K2865,64,68,06,,,,,,,,,,.,Y,1,....,,1,1,1,1,1,1.0,99,1,63.0,178,2,2003-04-19,0.025
03LA02566,03,K2175,64,68,e.7,K1553,64,1.0,1,06,06,4,7,n,G,0420,110,8,3,2,11.5,1,1,K2877,64,68,06,,,,,,NICE STUD EWE,NICE,,,.,J,1,....,,1,1,2,1,1,1.0,76,1,48.0,177,1,2003-04-20,0.014
03LA02567,03,K2175,64,68,e.7,K1553,64,1.0,1,06,06,4,7,n,G,0420,110,8,3,2,12.6,1,1,K2878,64,68,06,,,,,,BREECH,NICE,,,.,J,2,....,,,,0,1,1,1.0,88,1,54.5,177,1,2003-04-20,0.014
03LA02568,03,K9107,63,62,-5-,T7341,44,7.0,7,06,02,2,7,y,X,0420,110,5,4,2,13.9,1,1,X0363,82,00,03,,,,,,,4TEATS,,,.,Y,1,....,,1,1,1,1,1,1.0,107,1,71.5,177,1,2003-04-20,0.0
03LA02569,03,R1194,11,12,-4-,A7553,04,3.0,3,07,30,2,0,y,X,0420,110,8,4,3,11.8,1,1,X0360,82,00,31,,,,,,,,,,Ana,Y,2,....,,,,0,1,1,1.0,92,1,61.5,177,1,2003-04-20,0.0
03LA02570,03,R1194,11,12,-4-,A7553,04,3.0,3,07,30,2,0,y,X,0420,110,8,4,2,11.2,1,1,X0359,82,00,31,,,,,,DYSTOCIA,,,,Ana,Y,1,....,,1,1,2,1,1,1.0,83,1,51.5,177,1,2003-04-20,0.0
03LA02571,03,R3100,11,18,e.2,R2874,11,1.0,1,07,07,4,0,n,M,0419,109,8,2,3,8.0,1,1,R4128,11,18,07,3,110,93,,8,,,,,.,J,2,....,,,,0,1,0,0.0,0,0,0.0,0,2,2003-04-19,0.038
03LA02572,03,R3100,11,18,e.2,R2874,11,1.0,1,07,07,4,0,n,M,0419,109,8,2,2,10.7,1,1,R4127,11,18,07,,,,,,,,,,.,J,1,....,,1,1,2,1,1,1.0,89,1,64.0,178,2,2003-04-19,0.038
03LA02573,03,R3350,11,18,e.4,R1231,11,1.0,1,07,07,4,0,n,M,0420,110,5,3,1,11.8,1,1,R4131,11,18,07,,,,,,,,,,.,Y,1,....,,1,1,1,1,1,1.0,109,1,71.5,177,1,2003-04-20,0.039
03LA02574,03,R3513,11,18,e.4,R1231,11,1.0,1,07,07,4,0,n,M,0419,109,5,2,2,12.1,1,1,R4126,11,18,07,,,,,,,NICE,,,.,Y,1,....,,1,1,1,1,1,1.0,86,1,58.5,178,2,2003-04-19,0.036
03LA02575,03,R3231,11,18,e.4,R1231,11,1.0,1,43,07,4,0,n,M,0419,109,8,2,3,8.9,1,1,R4129,11,18,07,3,110,93,,8,UGLY,,,,.,J,1,....,,1,1,2,1,0,0.0,0,0,0.0,0,2,2003-04-19,0.018
03LA02576,03,R3231,11,18,e.4,R1231,11,1.0,1,43,07,4,0,n,M,0419,109,8,2,2,7.9,1,1,R4130,11,18,07,,,,,,,,,,.,J,2,....,,,,0,1,1,1.0,72,1,49.0,178,2,2003-04-19,0.018
03LA02577,03,R2358,11,11,-4-,A7553,04,2.0,2,07,30,2,0,y,X,0419,109,8,4,2,11.0,1,1,X0341,82,00,31,,,,,,,,,,Ana,J,1,....,,1,1,2,1,1,1.0,74,1,47.0,177,1,2003-04-19,0.0
03LA02578,03,R2358,11,11,-4-,A7553,04,2.0,2,07,30,2,0,y,X,0419,109,8,4,2,12.8,1,1,X0342,82,00,31,,,,,,,,,,Ana,J,2,....,,,,0,1,1,1.0,81,1,51.0,177,1,2003-04-19,0.0
03LA02579,03,R2502,11,13,-5-,T7341,44,2.0,2,43,02,2,0,y,X,0419,109,5,3,3,11.9,1,1,X0332,82,00,01,,,,,,,,,,Ana,Y,1,....,,1,1,1,1,1,1.0,90,1,62.0,178,2,2003-04-19,0.0
03LA02580,03,S8478,10,13,-3-,A8075,04,6.0,6,42,30,1,0,y,X,0419,109,8,3,3,10.9,1,1,X0322,82,00,31,6,119,19,,8,,PNEU.,,,.,Y,2,....,,,,0,1,0,0.0,0,0,0.0,0,2,2003-04-19,0.0
03LA02581,03,S8478,10,13,-3-,A0000,04,6.0,6,42,30,1,0,y,X,0419,109,8,3,3,14.2,1,1,X0321,82,00,31,,,,,,,,,,.,Y,1,....,,1,1,2,1,1,1.0,103,1,74.5,178,2,2003-04-19,0.0
03LA02582,03,S9294,10,11,-5-,T7341,44,5.0,5,07,02,2,0,y,X,0419,109,9,3,3,8.3,1,1,X0343,82,00,01,,,,,,,,,,Ana,J,1,....,,1,1,3,1,1,1.0,76,1,49.0,178,2,2003-04-19,0.0
03LA02583,03,S9294,10,11,-5-,T7341,44,5.0,5,07,02,2,0,y,X,0419,109,9,3,3,8.3,1,1,X0345,82,00,01,,,,,,,,,,.,J,3,....,,,,0,1,1,1.0,69,1,47.0,178,2,2003-04-19,0.0
03LA02584,03,S9294,10,11,-5-,T7341,44,5.0,5,07,02,2,0,y,X,0419,109,9,3,2,7.8,1,1,X0344,82,00,01,3,115,93,,8,,GAUNT 4/24/03,,,.,J,2,....,,,,0,1,0,0.0,0,0,0.0,0,2,2003-04-19,0.0
03LA02585,03,S7154,10,13,-5-,T7866,44,7.0,7,43,02,2,0,y,X,0419,109,9,3,3,10.0,1,1,X0327,82,00,01,,,,,,,,,,Ana,Y,1,....,,1,1,3,1,1,1.0,78,1,51.0,178,2,2003-04-19,0.0
03LA02586,03,S7154,10,13,-5-,T7866,44,7.0,7,43,02,2,0,y,X,0419,109,9,3,3,10.3,1,1,X0329,82,00,01,3,110,93,,8,,,,,.,Y,3,....,,,,0,1,0,0.0,0,0,0.0,0,2,2003-04-19,0.0
03LA02587,03,S7154,10,13,-5-,T7866,44,7.0,7,43,02,2,0,y,X,0419,109,9,3,2,10.4,1,1,X0328,82,00,01,,,,,,,,,,Ana,Y,2,....,,,,0,1,1,1.0,74,1,50.0,178,2,2003-04-19,0.0
03LA02588,03,S7128,10,12,-5-,T7449,44,7.0,7,43,02,2,0,y,X,0419,109,9,3,3,11.3,1,1,X0339,82,00,01,3,115,93,,8,"HUMPHREY,OK",,,,.,V,2,....,,,,0,1,0,0.0,0,0,0.0,0,*,2003-04-19,0.0
03LA02589,03,S7128,10,12,-5-,T7866,44,7.0,7,43,02,2,0,y,X,0419,109,9,3,3,11.2,1,1,X0338,82,00,01,3,114,93,,8,"RUPTURE,C-SEC",,,,.,V,1,....,,1,1,3,1,0,0.0,0,0,0.0,0,*,2003-04-19,0.0
03LA02590,03,S7128,10,12,-5-,T7449,44,7.0,7,43,02,2,0,y,X,0419,109,9,3,3,8.6,1,1,X0340,82,00,01,1,109,44,,,,44,,,.,V,3,....,,,,0,0,0,0.0,0,0,0.0,0,*,2003-04-19,0.0
03LA02591,03,S7170,10,18,-5-,T7341,44,7.0,7,43,02,2,2,y,X,0420,110,8,3,2,10.1,1,1,X0362,82,00,01,,,,,,,,,,Ana,Y,2,....,,,,0,1,1,1.0,95,1,62.5,177,1,2003-04-20,0.0
03LA02592,03,S7170,10,18,-5-,T7341,44,7.0,7,43,02,2,2,y,X,0420,110,8,3,2,7.8,1,1,X0361,82,00,01,6,113,54,,,SW.BAG,"WEAK, LAID ON",,,.,Y,1,....,,1,1,2,1,0,0.0,0,0,0.0,0,1,2003-04-20,0.0
03LA02593,03,T5998,44,42,-5-,T7866,44,6.0,6,02,02,2,2,y,X,0419,109,8,4,3,12.4,1,1,X0337,82,00,02,,,,,,,,,,.,J,2,....,,,,0,1,1,1.0,75,1,53.5,177,1,2003-04-19,0.068
03LA02594,03,T5998,44,42,-5-,T7866,44,6.0,6,02,02,2,2,y,X,0419,109,8,4,2,9.8,1,1,X0336,82,00,02,,,,,,,,,,.,J,1,....,,1,1,2,1,1,1.0,74,1,46.0,177,1,2003-04-19,0.068
03LA02595,03,T6177,44,42,-1-,T8164,44,6.0,6,02,02,1,2,y,X,0419,109,8,4,3,11.3,1,1,X0320,82,00,02,,,,,,,HAIRY,,,.,Y,2,....,,,,0,1,1,1.0,81,1,54.5,178,2,2003-04-19,0.078
03LA02596,03,T6177,44,42,-1-,T8164,44,6.0,6,02,02,1,2,y,X,0419,109,8,4,3,13.0,1,1,X0319,82,00,02,,,,,,,,,,.,Y,1,....,,1,1,2,1,1,1.0,69,1,50.0,178,2,2003-04-19,0.078
03LA02597,03,T6374,44,42,-5-,T7449,44,6.0,6,02,02,2,2,y,X,0420,110,5,3,3,13.8,1,1,X0348,82,00,02,,,,,,,,,,Ana,J,1,....,,1,1,1,1,1,1.0,92,1,64.5,177,1,2003-04-20,0.071
03LA02598,03,T6649,44,ID,41T,09221,00,5.0,5,02,02,1,I,n,I,0420,110,8,4,2,13.3,1,1,T9698,44,ID,02,6,128,32,,,,"NICE,IN FENCE",,,.,J,2,....,,,,0,1,0,0.0,0,0,0.0,0,1,2003-04-20,0.0
03LA02599,03,T6649,44,ID,41T,09221,00,5.0,5,02,02,1,I,n,I,0420,110,8,4,2,12.8,1,1,T9697,44,ID,02,,,,,,NICE,NICE,,,.,J,1,....,,1,1,2,1,1,1.0,102,1,69.0,177,1,2003-04-20,0.0
03LA02600,03,T6909,44,41,13T,T8183,44,5.0,5,02,02,2,2,n,M,0419,109,8,5,1,12.9,1,1,T9691,44,48,02,,,,,,,NICE,,,.,Y,1,....,,1,1,2,1,1,1.0,90,1,61.0,178,2,2003-04-19,0.018
03LA02601,03,T6909,44,41,13T,T8183,44,5.0,5,02,02,2,2,n,M,0419,109,8,5,2,13.5,1,1,T9692,44,48,02,,,,,,,NICE,,,.,Y,2,....,,,,0,1,1,1.0,91,1,63.0,178,2,2003-04-19,0.018
03LA02602,03,T6770,44,42,-5-,T7449,44,5.0,5,02,02,2,2,y,X,0420,110,8,3,2,10.0,1,1,X0350,82,00,02,,,,,,,,,,.,J,2,....,,,,0,1,1,1.0,72,1,46.0,177,1,2003-04-20,0.07
03LA02603,03,T6770,44,42,-5-,T7866,44,5.0,5,02,02,2,2,y,X,0420,110,8,3,2,10.9,1,1,X0349,82,00,02,,,,,,,,,,.,J,1,....,,1,1,2,1,1,1.0,75,1,46.5,177,1,2003-04-20,0.088
03LA02604,03,T8112,44,41,13T,T8183,44,3.0,3,02,02,2,2,n,M,0420,110,8,4,1,9.3,1,1,T9701,44,48,02,,,,,,LTS,,,,Ana,Y,1,....,,1,1,2,1,1,1.0,76,1,50.0,177,1,2003-04-20,0.018
03LA02605,03,T8112,44,41,13T,T8183,44,3.0,3,02,02,2,2,n,M,0420,110,8,4,2,9.5,1,1,T9702,44,48,02,6,120,19,,,,MUD BALL,,,.,Y,2,....,,,,0,1,0,0.0,0,0,0.0,0,1,2003-04-20,0.018
03LA02606,03,T8483,44,ID,43T,T8296,44,2.0,2,02,02,1,I,n,I,0419,109,8,3,2,10.9,1,1,T9696,44,ID,02,,,,,,,,,,.,Y,2,....,,,,0,1,1,1.0,94,1,64.5,178,2,2003-04-19,0.01
03LA02607,03,T8483,44,ID,43T,T8296,44,2.0,2,02,02,1,I,n,I,0419,109,8,3,2,7.5,1,1,T9695,44,ID,02,6,116,19,,8,,"PNEU.,SEV.",,,.,Y,1,....,,1,1,2,1,0,0.0,0,0,0.0,0,2,2003-04-19,0.01
03LA02608,03,T8499,44,41,-1-,T8164,44,2.0,2,02,02,1,2,y,X,0420,110,8,4,3,12.0,1,1,X0355,82,00,02,6,120,14,,,,MUD BALL,,,.,J,2,....,,,,0,1,0,0.0,0,0,0.0,0,1,2003-04-20,0.019
03LA02609,03,T8499,44,41,-1-,T8164,44,2.0,2,02,02,1,2,y,X,0420,110,8,4,2,11.1,1,1,X0354,82,00,02,6,120,14,,,CHK.UDDER,MUD BALL,,,.,J,1,....,,1,1,2,1,0,0.0,0,0,0.0,0,1,2003-04-20,0.019
03LA02610,03,T8228,44,42,12T,00064,00,3.0,3,02,02,2,2,n,M,0420,110,8,3,2,8.7,1,1,T9700,44,48,02,,,,,,,,,,.,J,2,....,,,,0,1,1,1.0,75,1,44.5,177,1,2003-04-20,0.0
03LA02611,03,T8228,44,42,12T,00064,00,3.0,3,02,02,2,2,n,M,0420,110,8,3,2,9.0,1,1,T9699,44,48,02,,,,,,,,,,.,J,1,....,,1,1,2,1,1,1.0,74,1,46.5,177,1,2003-04-20,0.0
03LA02612,03,T8880,44,ID,e.8,T7794,44,1.0,1,02,02,4,I,n,M,0420,110,5,2,2,12.6,1,1,T9704,44,ID,02,,,,,,NICE,NICE,,,.,Y,1,....,,1,1,1,1,1,1.0,76,1,51.5,177,1,2003-04-20,0.001
03LA02613,03,T7188,44,ID,41T,09221,00,4.0,4,02,02,1,I,n,I,0419,109,8,4,1,12.8,1,1,T9693,44,ID,02,,,,,,"X, MASTITIS",NICE,,,.,Y,1,....,,1,1,2,1,1,1.0,79,1,53.5,178,2,2003-04-19,0.0
03LA02614,03,T7188,44,ID,41T,09221,00,4.0,4,02,02,1,I,n,I,0419,109,8,4,2,15.3,1,1,T9694,44,ID,02,,,,,,,NICE,,,.,Y,2,....,,,,0,1,1,1.0,92,1,65.5,178,2,2003-04-19,0.0
03LA02615,03,T7849,44,42,14T,T8051,44,3.0,3,02,02,2,2,n,M,0420,110,9,3,1,8.8,1,1,T9705,44,48,02,,,,,,,,,,.,Y,1,....,,1,1,3,1,1,1.0,58,1,30.6,177,1,2003-04-20,0.021
03LA02616,03,T7849,44,42,14T,T8051,44,3.0,3,02,02,2,2,n,M,0420,110,9,3,1,8.5,1,1,T9707,44,48,02,,,,A7860,-,,,,,.,Y,3,....,,,,0,1,1,0.5,107,1,74.0,178,2,2003-04-20,0.021
03LA02617,03,T7849,44,42,14T,T8051,44,3.0,3,02,02,2,2,n,M,0420,110,9,3,1,7.8,1,1,T9706,44,48,02,7,177,97,,,,,,,.,Y,2,....,,,,0,1,0,0.0,0,0,0.0,0,1,2003-04-20,0.021
03LA02618,03,T7871,44,41,13T,T8183,44,3.0,3,02,02,2,2,n,M,0420,110,5,4,1,13.0,1,1,T9703,44,48,02,,,,,,,NICE,,,.,Y,1,....,,1,1,1,1,1,1.0,110,1,72.0,177,1,2003-04-20,0.017
03LA02619,03,00022,00,00,BLK,T0000,44,3.0,3,92,02,2,1,y,X,0419,109,5,4,2,13.8,1,1,X0333,82,00,00,,,,,,BLACK EWE,"PNEU.,HAIRY",,,BLK,Y,1,....,,1,1,1,1,1,1.0,93,1,65.0,178,2,2003-04-19,0.0
03LA02620,03, 8439,00,88,-5-,T7341,44,5.0,5,30,02,2,0,y,X,0421,111,9,3,3,9.5,1,1,X0398,82,00,32,3,111,93,,8,,,,,.,J,1,....,,1,1,3,1,0,0.0,0,0,0.0,0,1,2003-04-21,0.0
03LA02621,03, 8439,00,88,-5-,T7866,44,5.0,5,30,02,2,0,y,X,0421,111,9,3,2,8.3,1,1,X0400,82,00,32,,,,,,,,,,.,J,3,....,,,,0,1,1,1.0,82,1,53.0,177,1,2003-04-21,0.0
03LA02622,03, 8439,00,88,-5-,T7866,44,5.0,5,30,02,2,0,y,X,0421,111,9,3,2,8.8,1,1,X0399,82,00,32,,,,,,,,,,.,J,2,....,,,,0,1,1,1.0,76,1,45.5,177,1,2003-04-21,0.0
03LA02623,03, 8695,00,18,-4-,A7553,04,5.0,5,07,30,2,2,y,X,0421,111,8,4,3,12.6,1,1,X0419,82,00,31,,,,,,,"HAIRY, X, b2!",,,.,Y,2,....,,,,0,1,1,1.0,66,1,40.0,178,2,2003-04-21,0.0
03LA02624,03, 8695,00,18,-4-,A7553,04,5.0,5,07,30,2,2,y,X,0421,111,8,4,2,9.8,1,1,X0418,82,00,31,,,,,,,"HAIRY, X",,,.,Y,1,....,,1,1,2,1,1,1.0,86,1,58.5,177,1,2003-04-21,0.0
03LA02625,03,A5026,04,82,51N,K0000,64,5.0,5,30,06,2,0,y,N,0421,111,5,4,3,15.2,1,1,X0415,82,00,33,,,,,,,,,,.,J,1,....,,1,1,1,1,1,1.0,117,1,90.5,191,3,2003-04-21,0.0
03LA02626,03,A6341,04,81,-2-,Z0000,81,4.0,4,30,97,1,0,y,X,0420,110,8,4,2,11.0,5,1,X0391,82,00,80,,,,,,,,,,.,J,2,....,2,,,0,1,1,1.0,88,1,50.0,177,1,2003-04-20,0.0
03LA02627,03,A6341,04,81,-2-,Z0000,81,4.0,4,30,97,1,0,y,X,0420,110,8,4,2,10.8,5,1,X0390,82,00,80,,,,,,,,,,.,J,1,....,2,1,1,2,1,1,1.0,94,1,57.0,177,1,2003-04-20,0.0
03LA02628,03,A6618,04,81,51N,K0000,64,4.0,4,30,06,2,0,y,N,0420,110,8,4,3,12.0,1,1,X0389,82,00,33,6,112,54,,8,,NAVEL BLED+++,,,.,J,2,....,,,,0,1,0,0.0,0,0,0.0,0,3,2003-04-20,0.0
03LA02629,03,A6618,04,81,51N,K0000,64,4.0,4,30,06,2,0,y,N,0420,110,8,4,2,11.0,1,1,X0388,82,00,33,,,,,,,,,,.,J,1,....,,1,1,2,1,1,1.0,108,1,84.0,191,3,2003-04-20,0.0
03LA02630,03,A6686,04,81,-5-,T7341,44,4.0,4,30,02,2,0,y,X,0420,110,8,4,2,11.2,1,1,X0370,82,00,32,,,,,,,,,,Ana,Y,1,....,,1,1,2,1,1,1.0,83,1,53.5,177,1,2003-04-20,0.0
03LA02631,03,A6686,04,81,-5-,T7341,44,4.0,4,30,02,2,0,y,X,0420,110,8,4,2,13.2,1,1,X0371,82,00,32,,,,,,,,,,Ana,Y,2,....,,,,0,1,1,1.0,87,1,57.5,177,1,2003-04-20,0.0
03LA02632,03,A8130,04,81,32P,A8724,04,3.0,3,30,30,2,0,n,M,0421,111,9,4,1,9.3,1,1,H0647,05,88,30,7,177,97,,,,,,,.,J,2,....,,,,0,1,0,0.0,0,0,0.0,0,1,2003-04-21,0.086
03LA02633,03,A8130,04,81,32P,A8724,04,3.0,3,30,30,2,0,n,M,0421,111,9,4,2,10.0,1,1,H0646,05,88,30,,,,,,,,,,Ana,J,1,....,,1,1,3,1,1,1.0,95,1,65.0,177,1,2003-04-21,0.086
03LA02634,03,A8130,04,81,32P,A8724,04,3.0,3,30,30,2,0,n,M,0421,111,9,4,2,4.8,1,1,H0648,05,88,30,3,111,93,,8,,RAT,,,.,J,3,....,,,,0,1,0,0.0,0,0,0.0,0,1,2003-04-21,0.086
03LA02635,03,A8359,04,81,33P,A8584,04,2.0,2,30,30,2,0,n,M,0421,111,3,3,2,6.8,1,1,H0649,05,88,30,6,136,13,,,,,,,.,J,1,....,,1,1,4,1,0,0.0,0,0,0.0,0,1,2003-04-21,0.064
03LA02636,03,A8359,04,81,33P,A8584,04,2.0,2,30,30,2,0,n,M,0421,111,3,3,2,6.8,1,1,H0650,05,88,30,7,177,97,,,,,,,.,J,2,....,,,,0,1,0,0.0,0,0,0.0,0,1,2003-04-21,0.064
03LA02637,03,A8359,04,81,33P,A8584,04,2.0,2,30,30,2,0,n,M,0421,111,3,3,2,7.5,1,1,H0651,05,88,30,,,,,,,,,,.,J,3,....,,,,0,1,1,1.0,87,1,54.0,177,1,2003-04-21,0.064
03LA02638,03,A8359,04,81,33P,A8584,04,2.0,2,30,30,2,0,n,M,0421,111,3,3,2,7.2,1,1,H0652,05,88,30,,,,A8282,-,,HAIRY,,,.,J,4,....,,,,0,1,1,0.5,86,1,52.5,177,1,2003-04-21,0.064
03LA02639,03,A8405,04,82,-5-,T7866,44,2.0,2,30,02,2,0,y,X,0420,110,8,3,2,8.7,1,1,X0394,82,00,32,,,,,,,4TEATS,,,.,J,1,....,,1,1,2,1,1,1.0,73,1,42.8,177,1,2003-04-20,0.0
03LA02640,03,A8405,04,82,-5-,T7449,44,2.0,2,30,02,2,0,y,X,0420,110,8,3,2,7.4,1,1,X0395,82,00,32,,,,,,,,,,.,J,2,....,,,,0,1,1,1.0,62,1,43.6,177,1,2003-04-20,0.0
03LA02641,03,A8531,04,84,31P,A8315,04,2.0,2,30,30,2,0,n,M,0420,110,8,4,1,11.8,1,1,H0641,05,88,30,,,,,,,NICE,,,.,Y,2,....,,,,0,1,1,1.0,104,1,60.0,177,1,2003-04-20,0.05
03LA02642,03,A8531,04,84,31P,A8315,04,2.0,2,30,30,2,0,n,M,0420,110,8,4,2,9.7,1,1,H0640,05,88,30,,,,,,,,,,.,Y,1,....,,1,1,2,1,1,1.0,86,1,53.5,177,1,2003-04-20,0.05
03LA02643,03,A8670,04,83,33P,A8584,04,2.0,2,30,30,2,0,n,M,0421,111,8,4,1,11.7,1,1,H0645,05,88,30,,,,,,,NICE,,,.,J,2,....,,,,0,1,1,1.0,67,1,42.0,177,1,2003-04-21,0.056
03LA02644,03,A8670,04,83,33P,A8584,04,2.0,2,30,30,2,0,n,M,0421,111,8,4,2,9.9,1,1,H0644,05,88,30,,,,,,,,,,.,J,1,....,,1,1,2,1,1,1.0,85,1,53.5,177,1,2003-04-21,0.056
03LA02645,03,A8282,04,81,52N,Z0000,81,2.0,2,30,97,2,0,y,N,0421,111,5,3,3,7.0,5,8,X0414,82,00,80,6,111,29,H0652,+,NOT B3 2003,DEFORMED,,,.,J,1,....,,1,1,1,1,0,0.5,0,0,0.0,0,1,2003-04-21,0.0
03LA02646,03,A9133,04,84,e13,A8879,04,1.0,1,30,30,4,0,n,M,0421,111,5,2,2,10.7,1,1,H0643,05,88,30,,,,,,,,,,.,J,1,....,,1,1,1,1,1,1.0,86,1,57.5,177,1,2003-04-21,0.053
03LA02647,03,A9624,04,84,e10,A8579,04,1.0,1,30,30,4,0,n,M,0421,111,5,2,3,8.2,1,1,H0642,05,88,30,,,,,,,BLK.R.EYE,,,.,J,1,....,,1,1,1,1,1,1.0,74,1,47.0,177,1,2003-04-21,0.046
03LA02648,03,A7500,04,88,-5-,T7341,44,3.0,3,30,02,2,0,y,X,0420,110,8,3,3,10.5,1,1,X0369,82,00,32,,,,,,,,,,Ana,Y,2,....,,,,0,1,1,1.0,79,1,49.0,177,1,2003-04-20,0.0
03LA02649,03,A7500,04,88,-5-,T7341,44,3.0,3,30,02,2,0,y,X,0420,110,8,3,2,10.3,1,1,X0368,82,00,32,,,,,,,,,,.,Y,1,....,,1,1,2,1,1,1.0,82,1,51.5,177,1,2003-04-20,0.0
03LA02650,03,K1446,64,68,-1-,T8164,44,3.0,3,06,02,1,7,y,X,0421,111,8,3,3,12.0,1,1,X0412,82,00,03,6,131,13,,,,ENTR,,,.,J,1,....,,1,1,2,1,0,0.0,0,0,0.0,0,1,2003-04-21,0.0
