UID,YR,SEX,LAMB,LB1,LINE,BPEN,DAM,DBRD,DB1,INBRL,BAG,ADAM,TRT,CLR,STM,SPEC,JAW,DAYBN,TB,TRT1,DAYDIS,MILK,ABEWE,DISP,INBRD,FONO,FOPU,TRT2,DB2,LBRD,SIRE,SBRD,Y1,WNWT,LNDAM,TM,Y4,CAUSE,Y2,Y3,BRWT,Y5,ABLMB,TRT3,CDNO,DATEBN,STMD
74LA02074,74,2,0842,9,00,082,4584,42,4,,,40,,5,20,2,1,136,8,8,0,4,,,32,,,,2,93,0000,97,1,68,08,0,1,,1,2,9.2,10,,7,1,1974-05-16,02
74LA02075,74,3,0843,9,00,082,4584,42,4,,,40,,5,20,2,1,136,8,8,0,4,,,32,,,,2,93,0000,97,0,81,08,0,1,,0,0,14.6,10,,7,2,1974-05-16,02
74LA02076,74,1,9452,4,72,952,4588,42,4,,2,40,,3,02,,1,107,8,8,0,3,,,,,,,2,42,7283,42,1,61,72,3,1,,1,2,9.6,10,,,1,1974-04-17,02
74LA02077,74,1,9453,4,72,952,4588,42,4,,2,40,,2,02,,1,107,8,8,0,3,,,,,,,2,42,7283,42,0,51,72,3,1,,0,0,9.0,10,,,2,1974-04-17,02
74LA02078,74,2,9318,4,76,762,4592,42,4,,2,40,,1,02,,1,104,8,,119,3,,6,,,,,2,42,8694,42,1,0,76,6,1,23,1,2,8.6,0,,,1,1974-04-14,02
74LA02079,74,2,9319,4,76,762,4592,42,4,,2,40,,1,02,,1,104,8,,0,3,,,,,,,2,42,8694,42,0,71,76,6,1,,0,0,8.6,10,95,,2,1974-04-14,02
74LA02080,74,,,0,75,750,4595,42,4,,2,40,,,02,1,,128,,8,0,,,,,,,,2,42,9023,42,1,0,75,6,0,,0,0,0.0,0,,,1,1974-05-08,02
74LA02081,74,2,0770,9,00,750,4595,42,4,,2,40,,5,20,2,1,128,8,8,116,3,,6,,,&,,2,93,0000,97,1,0,75,0,1,23,1,2,9.6,0,,,1,1974-05-08,02
74LA02082,74,2,0771,9,00,750,4595,42,4,,2,40,,5,20,2,1,128,8,8,137,3,,6,,,,,2,93,0000,97,0,0,75,0,1,23,0,0,11.2,0,,,2,1974-05-08,02
74LA02083,74,1,9678,4,70,700,4601,42,4,,2,40,,1,02,,1,112,7,8,0,3,,,,,,,2,42,6990,42,1,96,70,2,1,,1,2,12.8,10,,,1,1974-04-22,02
74LA02084,74,2,,4,70,700,4601,42,4,,2,40,,1,02,,1,112,7,8,0,3,,1,,,,,2,42,6990,42,0,0,70,2,0,44,0,0,12.0,0,,,2,1974-04-22,02
74LA02085,74,1,9539,4,76,761,4610,42,4,,3,40,,1,02,,1,108,5,,0,5,,,,,,,2,42,8256,42,1,97,76,6,1,,1,1,14.4,10,,,1,1974-04-18,02
74LA02086,74,2,9230,4,08,082,4613,42,4,35,,40,,1,02,,1,103,5,,0,5,,,31,,,,2,42,7469,42,1,74,08,1,1,,1,1,13.6,10,,8,1,1974-04-13,02
74LA02087,74,1,0165,9,98,01,4623,42,4,,,40,,1,52,,1,95,8,8,0,4,,,,,,,2,93,0017,95,1,83,77,8,1,,1,2,9.2,10,,,1,1974-04-05,02
74LA02088,74,2,0166,9,98,01,4623,42,4,,,40,,1,52,,1,95,8,8,0,4,,,,516442,-,,2,93,0017,95,0,75,77,8,1,,0,0,6.6,5,,,2,1974-04-05,02
74LA02089,74,1,9176,4,07,072,4627,42,4,43,,40,,1,02,,1,99,8,,0,4,,,43,,,,2,42,7118,42,1,75,07,1,1,,1,2,11.6,10,,6,1,1974-04-09,02
74LA02090,74,1,9177,4,07,072,4627,42,4,43,,40,,1,02,,3,99,8,,0,4,,,43,,,,2,42,7118,42,0,61,07,1,1,,0,0,9.4,10,,6,2,1974-04-09,02
74LA02091,74,2,9159,4,08,082,4634,42,4,36,,40,,1,02,,1,96,5,8,0,3,,,31,,,,2,42,7469,42,1,62,08,1,1,,1,1,9.8,10,,7,1,1974-04-06,02
74LA02092,74,2,9695,4,72,962,4638,42,4,,2,40,,1,02,,1,112,8,8,0,3,,,,,,,2,42,7787,42,1,71,72,3,1,,1,2,10.8,10,,,1,1974-04-22,02
74LA02093,74,2,9696,4,72,962,4638,42,4,,2,40,,1,02,,1,112,8,8,0,3,,,,,,,2,42,7787,42,0,53,72,3,1,,0,0,11.0,10,,,2,1974-04-22,02
74LA02094,74,1,9499,4,14,142,4663,42,4,44,,40,,1,02,,1,107,8,8,0,3,,,42,,,,2,42,7505,42,1,46,14,1,1,,1,2,8.6,10,,8,1,1974-04-17,02
74LA02095,74,2,9500,4,14,142,4663,42,4,44,,40,,1,02,,1,107,8,8,0,3,,,42,,,,2,42,7505,42,0,64,14,1,1,,0,0,9.8,10,,8,2,1974-04-17,02
74LA02096,74,2,9733,4,75,752,4665,42,4,,2,40,,1,02,,1,113,8,,0,3,,,,,,,2,42,8610,42,1,71,75,6,1,,1,2,10.4,10,,,1,1974-04-23,02
74LA02097,74,2,9734,4,75,752,4665,42,4,,2,40,,1,02,,1,113,8,,0,3,,,,,,,2,42,8610,42,0,72,75,6,1,,0,0,11.0,10,,,2,1974-04-23,02
74LA02098,74,3,9195,4,76,760,4666,42,4,,1,40,,1,02,,1,101,8,8,0,4,,,,,&,,2,42,8662,42,1,74,76,6,1,,1,2,11.4,5,,,1,1974-04-11,02
74LA02099,74,1,9196,4,76,760,4666,42,4,,1,40,,1,02,,1,101,8,8,111,4,,6,,671911,+,,2,42,8662,42,0,0,76,6,1,23,0,0,12.2,0,,,2,1974-04-11,02
74LA02100,74,1,9764,4,73,730,4667,42,4,,2,40,,1,02,,1,114,5,,0,3,,,,,,,2,42,8235,42,1,73,73,6,1,,1,1,11.2,10,,,1,1974-04-24,02
74LA02101,74,2,9952,4,76,762,4668,42,4,,2,40,,1,02,,1,118,5,8,0,4,,,,,,,2,42,8694,42,1,84,76,6,1,,1,1,11.6,10,,,1,1974-04-28,02
74LA02102,74,,,0,76,761,4675,42,4,,2,40,,,02,,,140,,,0,,,,,,,,2,42,8256,42,1,0,76,6,0,,0,0,0.0,0,,,1,1974-05-20,02
74LA02103,74,2,9837,4,73,732,4685,42,4,,2,40,,1,02,,1,115,5,8,0,5,,,,,,,2,42,8718,42,1,84,73,6,1,,1,1,16.2,10,,,1,1974-04-25,02
74LA02104,74,2,9751,4,75,751,4703,42,4,,2,40,,1,02,,1,113,8,8,0,3,,,,,,,2,42,8248,42,1,63,75,6,1,,1,2,9.0,10,,,1,1974-04-23,02
74LA02105,74,1,9752,4,75,751,4703,42,4,,2,40,,1,02,,1,113,8,8,0,3,,,,,,,2,42,8248,42,0,63,75,6,1,,0,0,12.8,10,,,2,1974-04-23,02
74LA02106,74,2,9973,4,75,750,4704,42,4,,2,40,,1,02,,1,119,8,8,137,4,,6,,,,,2,42,9023,42,1,0,75,6,1,23,1,2,11.4,0,,,1,1974-04-29,02
74LA02107,74,2,9974,4,75,750,4704,42,4,,2,40,,1,02,,1,119,8,8,0,4,,,,,,,2,42,9023,42,0,80,75,6,1,,0,0,8.8,10,,,2,1974-04-29,02
74LA02108,74,1,9755,4,72,972,4719,42,4,,2,40,,1,02,,1,113,9,8,0,4,,,,,,,2,42,7266,42,1,69,72,3,1,,1,3,10.8,10,,,1,1974-04-23,02
74LA02109,74,2,9756,4,72,972,4719,42,4,,2,40,,1,02,,1,113,9,8,0,4,,,,,,,2,42,7266,42,0,70,72,3,1,,0,0,9.0,10,,,2,1974-04-23,02
74LA02110,74,2,9757,4,72,972,4719,42,4,,2,40,,1,02,,1,113,9,8,0,4,,,,,&,,2,42,7266,42,0,44,72,3,1,,0,0,7.0,5,,,3,1974-04-23,02
74LA02111,74,2,9669,4,72,982,4720,42,4,,2,40,,1,02,,1,112,5,8,0,5,,,,,,,2,42,7932,42,1,87,72,3,1,,1,1,13.6,10,,,1,1974-04-22,02
74LA02112,74,2,9521,4,74,740,4722,42,4,,2,40,,1,02,,1,108,5,,0,5,06,,,,,,2,42,8634,42,1,80,74,6,1,,1,1,10.0,10,,,1,1974-04-18,02
74LA02113,74,1,9494,4,76,760,4724,42,4,,2,40,,1,02,,1,107,8,8,0,4,,,,,,,2,42,8662,42,1,65,76,6,1,,1,2,10.0,10,,,1,1974-04-17,02
74LA02114,74,1,9495,4,76,760,4724,42,4,,2,40,,1,02,,1,107,8,8,0,4,,,,,,,2,42,8662,42,0,76,76,6,1,,0,0,10.6,10,,,2,1974-04-17,02
74LA02115,74,1,,4,76,762,4726,42,4,,2,40,,1,02,,1,74,0,,0,0,,0,,,,,2,42,8694,42,1,0,76,6,0,27,1,1,6.6,0,,,1,1974-03-15,02
74LA02116,74,,,0,70,701,4732,42,4,,2,40,,,02,,,127,,8,0,,,,,,,,2,42,7963,42,1,0,70,2,0,,0,0,0.0,0,,,1,1974-05-07,02
74LA02117,74,1,9785,4,70,700,4751,42,4,,2,40,,1,02,,1,114,8,8,0,4,,,,,,,2,42,6990,42,1,53,70,2,1,,1,2,12.6,10,,,1,1974-04-24,02
74LA02118,74,2,9786,4,70,700,4751,42,4,,2,40,,1,02,,1,114,8,8,0,4,,,,,,,2,42,6990,42,0,57,70,2,1,,0,0,10.2,10,,,2,1974-04-24,02
74LA02119,74,2,0659,9,98,20,4762,42,4,,,40,,1,55,,1,106,8,,0,3,,,,,,,2,93,8855,90,1,68,78,8,1,,1,2,9.2,10,,,1,1974-04-16,02
74LA02120,74,1,0660,9,98,20,4762,42,4,,,40,,1,55,,1,106,8,,0,3,,,,,,,2,93,8855,90,0,80,78,8,1,,0,0,11.2,10,,,2,1974-04-16,02
74LA02121,74,2,0007,4,70,700,4772,42,4,,2,40,,1,02,,1,122,8,,0,5,,,,,,,2,43,6990,42,1,73,70,2,1,,1,2,13.6,10,,,1,1974-05-02,02
74LA02122,74,1,0008,4,70,700,4772,42,4,,2,40,,1,02,,1,122,8,,0,5,,,,,,,2,43,6990,42,0,79,70,2,1,,0,0,13.0,10,,,2,1974-05-02,02
74LA02123,74,2,0002,4,75,752,4773,42,4,,3,40,,1,02,,1,121,8,,0,4,,,,,,,2,43,8610,42,1,70,75,6,1,,1,2,11.8,10,,,1,1974-05-01,02
74LA02124,74,2,0003,4,75,752,4773,42,4,,3,40,,1,02,,1,121,8,,0,4,,,,,,,2,43,8610,42,0,56,75,6,1,,0,0,9.4,10,,,2,1974-05-01,02
74LA02125,74,1,0058,9,98,02,4800,42,4,,,40,,1,52,,1,92,8,8,112,4,,6,,,,,2,93,0018,95,1,0,77,8,1,23,1,2,10.4,0,,,1,1974-04-02,02
74LA02126,74,2,0059,9,98,02,4800,42,4,,,40,,1,52,,1,92,8,8,0,4,,,,,,,2,93,0018,95,0,71,77,8,1,,0,0,8.0,10,,,2,1974-04-02,02
74LA02127,74,2,,4,70,702,4802,42,4,,1,40,,1,02,,1,101,0,8,0,0,,0,,,,,2,42,7061,42,1,0,70,2,0,27,1,1,6.6,0,,,1,1974-04-11,02
74LA02128,74,2,9485,4,74,741,4805,42,4,,3,40,,1,02,,1,107,8,,118,5,10,6,,,,,2,42,8436,42,1,0,74,6,1,23,1,2,9.6,0,,,1,1974-04-17,02
74LA02129,74,1,9486,4,74,741,4805,42,4,,3,40,,1,02,,1,107,8,,0,5,,,,,,,2,42,8436,42,0,53,74,6,1,,0,0,12.0,10,,,2,1974-04-17,02
74LA02130,74,1,9875,4,74,741,4807,42,4,,3,40,,1,02,,1,116,8,8,0,4,07,,,,,,2,42,8436,42,1,55,74,6,1,,1,2,12.2,10,,,1,1974-04-26,02
74LA02131,74,1,9876,4,74,741,4807,42,4,,3,40,,1,02,,1,116,8,8,230,4,,7,,,,,2,42,8436,42,0,0,74,6,1,97,0,0,13.8,0,,,2,1974-04-26,02
74LA02132,74,3,0830,9,00,702,4814,42,4,,3,40,,5,20,2,2,133,8,,0,4,,,,,,,2,93,0000,97,1,68,70,0,1,,1,2,12.4,10,,,1,1974-05-13,02
74LA02133,74,,,0,70,702,4814,42,4,,3,40,,,02,1,,133,,,0,,,,,,,,2,42,7061,42,1,0,70,2,0,,0,0,0.0,0,,,1,1974-05-13,02
74LA02134,74,3,0831,9,00,702,4814,42,4,,3,40,,5,20,2,1,133,8,,0,4,,,,,,,2,93,0000,97,0,58,70,0,1,,0,0,11.0,10,,,2,1974-05-13,02
74LA02135,74,,,0,70,701,4815,42,4,,2,40,,,02,,,140,,8,0,,,,,,,,2,42,7963,42,0,0,70,2,0,,0,0,0.0,0,,,1,1974-05-20,02
74LA02136,74,1,0269,9,98,21,4821,42,4,,,40,,1,55,,1,98,8,8,0,4,,,,,,,2,93,9159,90,1,79,78,8,1,,1,2,11.2,10,,,1,1974-04-08,02
74LA02137,74,2,0270,9,98,21,4821,42,4,,,40,,1,55,,1,98,8,8,0,4,,,,,,,2,93,9159,90,0,76,78,8,1,,0,0,8.8,10,,,2,1974-04-08,02
74LA02138,74,2,0311,9,98,03,4823,42,4,,,40,,1,52,,1,99,8,8,0,2,04,,,,,,2,93,0019,95,1,73,77,8,1,,1,2,8.6,10,,,1,1974-04-09,02
74LA02139,74,2,0312,9,98,03,4823,42,4,,,40,,1,52,,1,99,8,8,0,2,,,,,&,,2,93,0019,95,0,71,77,8,1,,0,0,7.6,5,,,2,1974-04-09,02
74LA02140,74,2,,9,98,04,4834,42,4,,,40,,1,52,,1,70,0,8,0,0,,0,,,,,2,90,0011,95,1,0,77,8,0,27,1,1,4.4,0,,,1,1974-03-11,02
74LA02141,74,1,9376,4,75,751,4835,42,4,,2,40,,3,02,,1,106,8,,0,3,,,,,,,2,42,8248,42,1,62,75,6,1,,1,2,9.8,10,,,1,1974-04-16,02
74LA02142,74,2,9377,4,75,751,4835,42,4,,2,40,,1,02,,1,106,8,,0,3,,,,,,,2,42,8248,42,0,57,75,6,1,,0,0,10.2,10,,,2,1974-04-16,02
74LA02143,74,3,9740,9,00,142,4851,42,4,,,40,,5,20,2,1,114,5,8,0,4,04,,38,,,,2,90,0000,97,1,63,14,0,1,,1,1,10.2,10,,6,1,1974-04-24,02
74LA02144,74,,,0,14,142,4851,42,4,43,,40,,,02,1,,114,,8,0,,04,,38,,,,2,42,7505,42,1,0,14,1,0,,0,0,0.0,0,,6,1,1974-04-24,02
74LA02145,74,1,9902,4,70,702,4862,42,4,,3,40,,1,02,,1,117,8,,0,4,,,,,,,2,42,7061,42,1,86,70,2,1,,1,2,11.2,10,,,1,1974-04-27,02
74LA02146,74,2,9903,4,70,702,4862,42,4,,3,40,,1,02,,1,117,8,,230,4,,7,,,,,2,42,7061,42,0,0,70,2,1,97,0,0,10.0,0,,,2,1974-04-27,02
74LA02147,74,2,9883,4,74,740,4865,42,4,,2,40,,1,02,,1,116,5,8,0,4,,,,,,,2,42,8634,42,1,85,74,6,1,,1,1,13.2,10,,,1,1974-04-26,02
74LA02148,74,,,0,75,750,4866,42,4,,2,40,,,02,,,140,,8,0,,,,,,,,2,42,9023,42,0,0,75,6,0,,0,0,0.0,0,,,1,1974-05-20,02
74LA02149,74,1,9965,4,72,992,4871,42,4,,1,40,,1,02,,1,118,5,8,0,5,,,,,,,2,42,7760,42,1,77,72,3,1,,1,1,10.2,10,,,1,1974-04-28,02
74LA02150,74,2,9290,4,73,731,4878,42,4,,2,40,,1,02,,1,104,5,,0,5,,,,,,,2,42,8406,42,1,85,73,6,1,,1,1,12.2,10,,,1,1974-04-14,02
74LA02151,74,2,9857,4,73,730,4883,42,4,,3,40,,1,02,,1,116,5,,0,5,,,,,,,2,42,8235,42,1,84,73,6,1,,1,1,12.4,10,35,,1,1974-04-26,02
74LA02152,74,1,9930,4,76,761,4888,42,4,,3,40,,2,02,,1,117,8,,0,3,,,,,,,2,42,8256,42,1,79,76,6,1,,1,2,12.2,10,03,,1,1974-04-27,02
74LA02153,74,2,9931,4,76,761,4888,42,4,,3,40,,2,02,,1,117,8,,0,3,,,,,,,2,42,8256,42,0,77,76,6,1,,0,0,10.6,10,,,2,1974-04-27,02
74LA02154,74,2,9625,4,74,740,4889,42,4,,2,40,,1,02,,1,111,8,,0,4,,,,,,,2,42,8634,42,1,56,74,6,1,,1,2,8.4,10,,,1,1974-04-21,02
74LA02155,74,1,9626,4,74,740,4889,42,4,,2,40,,1,02,,3,111,8,,150,4,,6,,,,,2,42,8634,42,0,0,74,6,1,24,0,0,7.2,0,,,2,1974-04-21,02
74LA02156,74,2,,9,00,732,4901,42,4,,1,40,,5,20,2,1,119,0,8,0,0,,0,,,,,2,90,0000,97,1,0,73,0,0,27,1,1,4.4,0,,,1,1974-04-29,02
74LA02157,74,,,0,73,732,4901,42,4,,1,40,,,02,1,,119,,8,0,,,,,,,,2,42,8718,42,1,0,73,6,0,,0,0,0.0,0,,,1,1974-04-29,02
74LA02158,74,1,0012,4,73,731,4911,42,4,,1,40,,1,02,,1,122,5,8,0,3,,,,,,,2,43,8406,42,1,61,73,6,1,,1,1,12.0,10,,,1,1974-05-02,02
74LA02159,74,2,0821,9,00,741,4912,42,4,,3,40,,5,20,2,1,132,5,,0,3,,,,,,,2,93,0000,97,1,83,74,0,1,,1,1,14.0,10,,,1,1974-05-12,02
74LA02160,74,,,0,74,741,4912,42,4,,3,40,,,02,1,,132,,,0,,,,,,,,2,42,8436,42,1,0,74,6,0,,0,0,0.0,0,,,1,1974-05-12,02
74LA02161,74,1,0009,4,74,742,4913,42,4,,2,40,,1,02,,1,122,8,8,0,4,,,,,,,2,43,8677,42,1,48,74,6,1,,1,2,12.6,10,,,1,1974-05-02,02
74LA02162,74,1,0010,4,74,742,4913,42,4,,2,40,,1,02,,1,122,8,8,0,4,,,,,,,2,43,8677,42,0,69,74,6,1,,0,0,13.0,10,,,2,1974-05-02,02
74LA02163,74,2,0574,9,98,22,4918,42,4,,,40,,1,55,,1,104,8,,0,4,,,,,,,2,93,9089,90,1,76,78,8,1,,1,2,12.2,10,,,1,1974-04-14,02
74LA02164,74,2,0575,9,98,22,4918,42,4,,,40,,1,55,,1,104,8,,0,4,,,,,,,2,93,9089,90,0,77,78,8,1,,0,0,9.8,10,,,2,1974-04-14,02
74LA02165,74,1,0623,9,98,23,4919,42,4,,,40,,1,55,,1,105,8,8,0,3,,,,,,,2,93,8977,90,1,65,78,8,1,,1,2,10.0,10,,,1,1974-04-15,02
74LA02166,74,2,0624,9,98,23,4919,42,4,,,40,,1,55,,1,105,8,8,0,3,,,,,,,2,93,8977,90,0,67,78,8,1,,0,0,8.0,10,,,2,1974-04-15,02
74LA02167,74,1,9831,4,73,732,4921,42,4,,2,40,,1,02,,1,115,8,8,0,3,,,,388062,-,,2,42,8718,42,1,53,73,6,1,,1,2,9.0,5,,,1,1974-04-25,02
74LA02168,74,1,9832,4,73,732,4921,42,4,,2,40,,1,02,,1,115,8,8,0,3,,,,,,,2,42,8718,42,0,70,73,6,1,,0,0,9.8,10,,,2,1974-04-25,02
74LA02169,74,2,9656,4,75,752,4924,42,4,,3,40,,1,02,,1,111,8,,0,5,,,,,,,2,42,8610,42,1,77,75,6,1,,1,2,11.0,10,,,1,1974-04-21,02
74LA02170,74,2,9657,4,75,752,4924,42,4,,3,40,,1,02,,1,111,8,,230,5,,7,,,,,2,42,8610,42,0,0,75,6,1,97,0,0,10.0,0,,,2,1974-04-21,02
74LA02171,74,1,9708,4,75,751,4931,42,4,,3,40,,1,02,,1,112,8,,0,5,,,,,,,2,42,8248,42,1,69,75,6,1,,1,2,12.4,10,,,1,1974-04-22,02
74LA02172,74,1,9709,4,75,751,4931,42,4,,3,40,,1,02,,1,112,8,,0,5,,,,,,,2,42,8248,42,0,59,75,6,1,,0,0,13.0,10,,,2,1974-04-22,02
74LA02173,74,,,0,72,802,4937,42,4,,1,40,,,02,1,,131,,8,0,,,,,,,,2,42,7624,42,1,0,72,3,0,,0,0,0.0,0,,,1,1974-05-11,02
74LA02174,74,2,0812,9,00,802,4937,42,4,,1,40,,4,20,2,1,131,5,8,0,4,,,,,,,2,93,0000,97,1,80,72,0,1,,1,1,12.0,10,,,1,1974-05-11,02
74LA02175,74,1,9990,4,72,812,4938,42,4,,2,40,,1,02,,1,120,8,,0,5,,,,,,,2,42,7516,42,1,83,72,3,1,,1,2,10.4,10,,,1,1974-04-30,02
74LA02176,74,2,9991,4,72,812,4938,42,4,,2,40,,1,02,,1,120,8,,150,5,,6,,,,,2,42,7516,42,0,0,72,3,1,23,0,0,8.0,0,,,2,1974-04-30,02
74LA02177,74,1,9858,4,75,750,4942,42,4,,2,40,,1,02,,1,116,5,,0,4,,,,,,,2,42,9023,42,1,70,75,6,1,,1,1,10.8,10,,,1,1974-04-26,02
74LA02178,74,,,0,08,082,4946,42,4,37,,40,,,02,,,100,,,0,,,,35,,,,2,42,7469,42,1,0,08,1,0,,0,0,0.0,0,,6,1,1974-04-10,02
74LA02179,74,1,9929,4,72,822,4956,42,4,,5,40,,1,02,,1,117,5,,0,3,,,,,,,2,42,7884,42,1,95,72,3,1,,1,1,14.6,10,,,1,1974-04-27,02
74LA02180,74,2,9399,4,76,762,4960,42,4,,,40,,1,02,,1,106,8,8,0,4,,,,,,,2,42,8694,42,1,67,76,6,1,,1,2,11.0,10,,,1,1974-04-16,02
74LA02181,74,2,9400,4,76,762,4960,42,4,,,40,,1,02,,1,106,8,8,0,4,,,,,,,2,42,8694,42,0,68,76,6,1,,0,0,10.4,10,,,2,1974-04-16,02
74LA02182,74,1,9787,4,74,740,4966,42,4,,2,40,,1,02,,1,114,8,8,0,5,,,,,,,2,42,8634,42,1,64,74,6,1,,1,2,10.6,10,,,1,1974-04-24,02
74LA02183,74,2,9788,4,74,740,4966,42,4,,2,40,,1,02,,1,114,8,8,0,5,,,,,,,2,42,8634,42,0,76,74,6,1,,0,0,9.2,10,,,2,1974-04-24,02
74LA02184,74,1,9816,4,74,742,4967,42,4,,2,40,,1,02,,1,115,8,8,0,3,,,,,,,2,42,8677,42,1,65,74,6,1,,1,2,10.6,10,,,1,1974-04-25,02
74LA02185,74,2,9817,4,74,742,4967,42,4,,2,40,,1,02,,1,115,8,8,0,3,,,,,,,2,42,8677,42,0,74,74,6,1,,0,0,9.8,10,,,2,1974-04-25,02
74LA02186,74,1,9332,4,70,701,4983,42,4,,4,40,,1,02,,1,105,8,,0,4,,,,324462,-,,2,42,7963,42,1,65,70,2,1,,1,2,11.0,5,,,1,1974-04-15,02
74LA02187,74,1,9333,4,70,701,4983,42,4,,4,40,,3,02,,1,105,8,,0,4,,,,,,,2,42,7963,42,0,97,70,2,1,,0,0,12.0,10,,,2,1974-04-15,02
74LA02188,74,1,9855,4,73,730,4988,42,4,,3,40,,1,02,,1,116,5,,0,5,,,,,,,2,42,8235,42,1,94,73,6,1,,1,1,13.2,10,,,1,1974-04-26,02
74LA02189,74,,,0,76,760,4991,42,4,,1,40,,,02,,,101,,8,0,,,,,,,,2,42,8662,42,1,0,76,6,0,,0,0,0.0,0,,,1,1974-04-11,02
74LA02190,74,,,0,75,752,4997,42,4,,1,40,,,02,,,65,,8,0,,,,,,,,2,42,8610,42,0,0,75,6,0,,0,0,0.0,0,,,1,1974-03-06,02
74LA02191,74,1,9224,4,70,700,5004,42,4,,3,40,,1,02,,1,103,8,8,0,4,,,,,,,2,42,6990,42,1,71,70,2,1,,1,2,10.0,10,,,1,1974-04-13,02
74LA02192,74,1,9225,4,70,700,5004,42,4,,3,40,,1,02,,1,103,8,8,230,4,,7,,,,,2,42,6990,42,0,0,70,2,1,97,0,0,8.0,0,,,2,1974-04-13,02
74LA02193,74,,,0,08,082,5008,42,4,37,,40,,,02,,,91,,,0,,,,33,,,,2,42,7469,42,0,0,08,1,0,,0,0,0.0,0,,6,1,1974-04-01,02
74LA02194,74,2,0596,9,98,05,5022,42,4,,,40,,1,52,,1,105,8,,0,4,,,,,,,2,93,0013,95,1,80,77,8,1,,1,2,9.8,10,,,1,1974-04-15,02
74LA02195,74,1,0597,9,98,05,5022,42,4,,,40,,1,52,,1,105,8,,0,4,,,,,,,2,93,0013,95,0,65,77,8,1,,0,0,11.2,10,,,2,1974-04-15,02
74LA02196,74,2,9473,4,75,751,5038,42,4,,2,40,,1,02,,1,107,9,8,0,4,,,,,,,2,42,8248,42,1,65,75,6,1,,1,3,7.6,10,,,1,1974-04-17,02
74LA02197,74,2,9474,4,75,751,5038,42,4,,2,40,,1,02,,1,107,9,8,0,4,,,,363218,-,,2,42,8248,42,0,77,75,6,1,,0,0,8.0,5,,,2,1974-04-17,02
74LA02198,74,1,9475,4,75,751,5038,42,4,,2,40,,1,02,,1,107,9,8,108,4,,6,,,,,2,42,8248,42,0,0,75,6,1,23,0,0,7.0,0,,,3,1974-04-17,02
74LA02199,74,3,0344,9,98,01,5044,42,4,,,40,,1,52,,1,100,8,,0,4,,,,,&,,2,93,0017,95,1,62,78,8,1,,1,2,6.6,5,,,1,1974-04-10,02
74LA02200,74,2,0345,9,98,01,5044,42,4,,,40,,2,52,,1,100,8,,0,4,,,,,,,2,93,0017,95,0,64,78,8,1,,0,0,10.4,10,,,2,1974-04-10,02
74LA02201,74,2,9519,4,75,750,5047,42,4,,5,40,,1,02,,1,108,8,8,0,4,,,,,&,,2,42,9023,42,1,50,75,6,1,,1,2,8.6,5,,,1,1974-04-18,02
74LA02202,74,2,9520,4,75,750,5047,42,4,,5,40,,2,02,,1,108,8,8,0,4,,,,,,,2,42,9023,42,0,80,75,6,1,,0,0,9.4,10,,,2,1974-04-18,02
74LA02203,74,,,0,70,700,5048,42,4,,3,40,,,02,1,,143,,,0,,,,,,,,2,42,6990,42,1,0,70,2,0,,0,0,0.0,0,,,1,1974-05-23,02
74LA02204,74,1,0864,9,00,700,5048,42,4,,3,40,,3,20,2,1,143,8,,0,4,,,,,,,2,93,0000,97,1,57,70,0,1,,1,2,9.4,10,,,1,1974-05-23,02
74LA02205,74,2,0865,9,00,700,5048,42,4,,3,40,,1,20,2,1,143,8,,0,4,,,,,,,2,93,0000,97,0,72,70,0,1,,0,0,9.4,10,,,2,1974-05-23,02
74LA02206,74,2,9364,4,73,730,5053,42,4,,2,40,,1,02,,3,105,5,,0,3,,,,,,,2,42,8235,42,1,71,73,6,1,,1,1,9.6,10,,,1,1974-04-15,02
74LA02207,74,,,0,98,02,5087,42,4,,,40,,,52,,,140,,,0,,,,,,,,2,90,0018,95,0,0,78,8,0,,0,0,0.0,0,,,1,1974-05-20,02
74LA02208,74,,,0,98,06,5105,42,4,,,40,,,52,,,100,,,0,,,,,,,,2,90,0012,95,1,0,77,8,0,,0,0,0.0,0,,,1,1974-04-10,02
74LA02209,74,1,9337,4,70,702,5110,42,4,,3,40,,1,02,,1,105,9,,0,5,,,,,,,2,42,7061,42,1,78,70,2,1,,1,3,11.4,10,,,1,1974-04-15,02
74LA02210,74,2,9338,4,70,702,5110,42,4,,3,40,,1,02,,1,105,9,,0,5,,,,,,,2,42,7061,42,0,89,70,2,1,,0,0,12.0,10,,,2,1974-04-15,02
74LA02211,74,1,9339,4,70,702,5110,42,4,,3,40,,1,02,,1,105,9,,0,5,,,,,,,2,42,7061,42,0,73,70,2,1,,0,0,8.0,10,,,3,1974-04-15,02
74LA02212,74,2,0020,4,73,732,5118,42,4,,2,40,,1,02,,1,123,8,8,0,4,,,,,,,2,43,8718,42,1,73,73,6,1,,1,2,11.4,10,,,1,1974-05-03,02
74LA02213,74,1,0021,4,73,732,5118,42,4,,2,40,,1,02,,1,123,8,8,0,4,,,,,,,2,43,8718,42,0,70,73,6,1,,0,0,11.4,10,,,2,1974-05-03,02
74LA02214,74,1,9706,4,74,741,5122,42,4,,2,40,,1,02,,1,112,8,,0,4,,,,,,,2,42,8436,42,1,86,74,6,1,,1,2,11.4,10,,,1,1974-04-22,02
