UID,YR,SEX,LAMB,LB1,DATE,SIRE,BRWT,SB1,DAM,DB1,INBL,TB,ADAM,CLR,MILK,JAW,LINE,PEN,CDNO,DISP,DAYDIS,ABNL,ABNE,FONO,FOBR,FOPU,ABLMB,DBRD,X1,DRY,DEAD,X2,LBRD,ABEWE,LNDAM,TM,INBD,SPEC,WNWT,CODE,X3,DAYBN,SBRD,Y1,Y2,Y3,Y4,Y5,DATEBN,YRDAM,YRSIRE,STM
51LA01512,51,2,6614,3,407,6377,7.8,3,5400,3,2,8,4,1,5,1,70,740,2,,0,,,,,,,17,,,,,17,,70,2,00,,71,,,97,17,1,1,2,1,10,1951-04-07,47,50,07
51LA01513,51,2,6704,3,411,6154,7.8,3,5423,3,2,8,4,1,4,1,70,730,1,,0,,99,,,,,17,,,,,17,10,70,2,02,,49,,,101,17,1,1,2,1,10,1951-04-11,47,49,07
51LA01514,51,2,6705,3,411,6154,8.8,3,5423,3,2,8,4,1,4,1,70,730,2,,0,,,,,,,17,,,,,17,,70,2,02,,63,,,101,17,1,1,2,1,10,1951-04-11,47,49,07
51LA01515,51,2,6851,3,422,0346,9.8,2,5428,3,,7,4,1,4,1,62,671,1,2,0,,,,,,,17,,,,,17,,61,5,,,,54,,112,13,1,1,2,1,0,1951-04-22,47,49,07
51LA01516,51,,,,422,0346,0.0,2,5428,3,,7,4,,4,,62,671,2,1,0,,,,,,,17,,,,,17,,61,5,,,,54,,112,13,1,1,2,0,0,1951-04-22,47,49,07
51LA01517,51,2,6610,3,407,6154,11.0,3,5429,3,2,5,4,1,4,1,70,730,1,,0,,,,,,,17,,,,,17,,70,2,00,,90,,,97,17,1,1,1,1,10,1951-04-07,47,49,07
51LA01518,51,1,6697,3,411,5751,13.0,3,5431,3,3,5,4,1,4,1,70,710,1,,0,,,,,,,17,,,,,17,,70,2,03,,84,,,101,17,1,1,1,1,10,1951-04-11,47,48,07
51LA01519,51,2,6735,3,412,5965,13.6,3,5438,3,1,5,4,1,5,1,70,720,1,,0,,,,,,,17,,,,,17,,70,2,00,,79,,,102,17,1,1,1,1,10,1951-04-12,47,49,07
51LA01520,51,1,6828,3,418,5751,12.4,3,5441,3,3,5,4,1,5,1,70,710,1,6,0,,,,,,,17,,,,,17,,70,2,03,,,,,108,17,1,1,1,1,0,1951-04-18,47,48,07
51LA01521,51,1,6787,3,415,6143,8.8,3,5445,3,1,8,4,1,4,2,70,760,1,,0,,92,,,,,17,,,,,17,07,70,2,00,,71,,,105,17,1,1,2,1,10,1951-04-15,47,49,07
51LA01522,51,1,6788,3,415,6143,10.2,3,5445,3,1,8,4,1,4,2,70,760,2,,0,,,,,,,17,,,,,17,,70,2,00,,85,,,105,17,1,1,2,1,10,1951-04-15,47,49,07
51LA01523,51,1,6637,3,408,5965,13.4,3,5456,3,2,5,4,1,5,2,70,720,1,,0,,,,,,,17,,,,,17,,70,2,00,,91,,,98,17,1,1,1,1,10,1951-04-08,47,49,07
51LA01524,51,1,6826,3,417,2362,11.0,1,5457,3,,8,4,1,4,1,62,561,1,,0,,,,,,,17,,,,,17,,61,5,00,,77,20,,107,11,1,1,2,1,10,1951-04-17,47,47,07
51LA01525,51,2,6827,3,417,2362,7.2,1,5457,3,,8,4,1,4,1,62,561,2,,0,,,,,,,17,,,,,17,,61,5,00,,54,20,,107,11,1,1,2,1,10,1951-04-17,47,47,07
51LA01526,51,2,6667,3,409,6360,7.4,3,5462,3,0,7,4,1,4,4,70,750,1,,0,,,,,,,17,,,,,17,,70,2,00,,66,,,99,17,1,1,2,1,10,1951-04-09,47,50,07
51LA01527,51,2,,,409,6360,0.0,3,5462,3,0,7,4,1,4,4,70,750,2,1,0,,,,,,,17,,,,,17,,70,2,00,,,,,99,17,1,1,2,0,0,1951-04-09,47,50,07
51LA01528,51,2,6780,3,414,5751,7.0,3,5468,3,0,5,4,1,2,1,70,710,1,,0,,,,,,,17,,,,,17,,70,2,00,,52,,,104,17,1,1,1,1,10,1951-04-14,47,48,07
51LA01529,51,1,6628,3,408,6377,10.6,3,5477,3,1,8,4,1,3,2,70,740,1,,0,,99,,,,,17,,,,,17,10,70,2,00,,87,,,98,17,1,1,2,1,10,1951-04-08,47,50,07
51LA01530,51,2,6629,3,408,6377,8.4,3,5477,3,1,8,4,1,3,2,70,740,2,6,0,,,,,,,17,,,,,17,,70,2,00,,,,,98,17,1,1,2,1,0,1951-04-08,47,50,07
51LA01531,51,2,6567,3,405,2903,7.8,1,5479,3,,8,4,1,4,1,62,551,1,,0,,,,,,,17,,,,,17,,61,5,,,67,20,,95,11,1,1,2,1,10,1951-04-05,47,49,07
51LA01532,51,2,6568,3,405,2903,9.0,1,5479,3,,8,4,1,4,1,62,551,2,,0,,,,,,,17,,,,,17,,61,5,,,74,20,,95,11,1,1,2,1,10,1951-04-05,47,49,07
51LA01533,51,2,6740,3,413,5751,8.8,3,5485,3,2,8,4,1,4,1,70,710,1,,0,,,,,,,17,,,,,17,,70,2,06,,66,,,103,17,1,1,2,1,10,1951-04-13,47,48,07
51LA01534,51,2,6741,3,413,5751,11.4,3,5485,3,2,8,4,1,4,1,70,710,2,,0,,,,,,,17,,,,,17,,70,2,06,,83,,,103,17,1,1,2,1,10,1951-04-13,47,48,07
51LA01535,51,2,6651,3,409,5965,12.8,3,5489,3,8,5,4,1,5,1,70,720,1,,0,,,,,,,17,,,,,17,,70,2,01,,89,,,99,17,1,1,1,1,10,1951-04-09,47,49,07
51LA01536,51,1,6802,3,416,6360,10.6,3,5493,3,3,8,4,1,5,1,70,750,1,,0,,,,,,,17,,,,,17,,70,2,02,,59,,,106,17,1,1,2,1,10,1951-04-16,47,50,07
51LA01537,51,1,6803,3,416,6360,11.6,3,5493,3,3,8,4,1,5,1,70,750,2,,0,,,,,,,17,,,,,17,,70,2,02,,83,,,106,17,1,1,2,1,10,1951-04-16,47,50,07
51LA01538,51,2,6661,3,409,6154,9.4,3,5496,3,0,8,4,1,4,2,70,730,1,,0,,,,,,,17,,,,,17,,70,2,00,,76,,,99,17,1,1,2,1,10,1951-04-09,47,49,07
51LA01539,51,2,6662,3,409,6154,9.6,3,5496,3,0,8,4,1,4,2,70,730,2,,0,,,,,,,17,,,,,17,,70,2,00,,77,,,99,17,1,1,2,1,10,1951-04-09,47,49,07
51LA01540,51,2,6857,3,427,5751,9.4,3,5500,3,2,8,4,1,5,1,70,710,1,,0,,,,,,,17,,,,,17,,70,2,01,,68,,,117,17,1,1,2,1,10,1951-04-27,47,48,07
51LA01541,51,1,6858,3,427,5751,10.0,3,5500,3,2,8,4,1,5,1,70,710,2,2,0,,,,,,,17,,,,,17,,70,2,01,,,,,117,17,1,1,2,1,0,1951-04-27,47,48,07
51LA01542,51,1,6542,3,403,0637,10.4,2,5501,3,,8,4,1,3,1,62,651,1,6,0,,,,,,,17,,,,,17,,61,5,,,,53,,93,13,1,1,2,1,0,1951-04-03,47,49,07
51LA01543,51,2,6543,3,403,0637,8.0,2,5501,3,,8,4,1,3,1,62,651,2,,0,,,,,,,17,,,,,17,,61,5,,,77,53,,93,13,1,1,2,1,10,1951-04-03,47,49,07
51LA01544,51,1,6619,3,408,0323,13.0,2,5503,3,,5,4,1,4,1,62,631,1,,0,,,,,,,17,,,,,17,,61,5,00,,71,53,,98,13,1,1,1,1,10,1951-04-08,47,49,07
51LA01545,51,2,6777,3,414,6377,11.0,3,5504,3,2,5,4,1,3,1,70,740,1,,0,,,,,,,17,,,,,17,,70,2,06,,70,,,104,17,1,1,1,1,10,1951-04-14,47,50,07
51LA01546,51,2,6577,3,405,2781,12.0,1,5505,3,,5,4,2,4,1,62,591,1,,0,0,,,,,09,17,,,,,17,,61,5,,,83,27,,95,11,1,1,1,1,10,1951-04-05,47,49,07
51LA01547,51,2,6535,3,402,6143,10.0,3,5508,3,1,8,4,1,4,1,70,760,1,6,0,,,,,,,17,,,,,17,,70,2,00,,,,,92,17,1,1,2,1,0,1951-04-02,47,49,07
51LA01548,51,1,6536,3,402,6143,9.2,3,5508,3,1,8,4,1,4,1,70,760,2,,0,,,,,,,17,,,,,17,,70,2,00,,92,,,92,17,1,1,2,1,10,1951-04-02,47,49,07
51LA01549,51,2,6632,3,408,5965,8.2,3,5511,3,1,8,4,1,3,1,70,720,1,,0,,,,,,,17,,,,,17,,70,2,01,,79,,,98,17,1,1,2,1,10,1951-04-08,47,49,07
51LA01550,51,1,6633,3,408,5965,11.2,3,5511,3,1,8,4,1,3,1,70,720,2,,0,,,4834,17,-,,17,,,,,17,,70,2,01,,89,,,98,17,1,1,2,1,10,1951-04-08,47,49,07
51LA01551,51,2,6727,3,412,5751,13.4,3,5519,3,2,5,4,1,4,1,70,710,1,,0,,,,,,16,17,,,,,17,,70,2,01,,82,,,102,17,1,1,1,1,10,1951-04-12,47,48,07
51LA01552,51,2,6578,3,405,6154,12.6,3,5521,3,2,5,4,1,4,1,70,730,1,,0,,,,,,,17,,,,,17,,70,2,01,,85,,,95,17,1,1,1,1,10,1951-04-05,47,49,07
51LA01553,51,2,6771,3,414,6143,12.2,3,5527,3,8,5,4,1,4,1,70,760,1,,0,,,,,,,17,,,,,17,,70,2,04,,94,,,104,17,1,1,1,1,10,1951-04-14,47,49,07
51LA01554,51,1,6531,3,401,0403,7.8,2,5529,3,,6,4,1,4,1,62,661,1,,0,,,,,,49,17,,,,,17,23,61,5,00,,76,53,,91,13,1,1,2,1,10,1951-04-01,47,49,07
51LA01555,51,,,,401,0403,0.0,2,5529,3,,6,4,,4,,62,661,2,0,0,,,,,,,17,,,,,17,,61,5,00,,,53,,91,13,1,1,2,0,0,1951-04-01,47,49,07
51LA01556,51,2,6584,3,406,6360,9.0,3,5535,3,2,8,4,1,5,1,70,750,1,,0,,,,,,,17,,,,,17,,70,2,00,,78,,,96,17,1,1,2,1,10,1951-04-06,47,50,07
51LA01557,51,1,6585,3,406,6360,8.6,3,5535,3,2,8,4,1,5,1,70,750,2,,0,,,,,,,17,,,,,17,,70,2,00,,71,,,96,17,1,1,2,1,10,1951-04-06,47,50,07
51LA01558,51,2,6772,3,414,2401,10.8,1,5539,3,,5,4,1,4,1,62,611,1,,0,,,,,,,17,,,,,17,,61,5,,,83,27,,104,11,1,1,1,1,10,1951-04-14,47,47,07
51LA01559,51,1,6553,3,404,6154,12.4,3,5543,3,3,5,4,1,5,1,70,730,1,,0,,,,,,,17,,,,,17,,70,2,00,,88,,,94,17,1,1,1,1,10,1951-04-04,47,49,07
51LA01560,51,1,6769,3,414,6377,10.0,3,5546,3,1,8,4,1,4,1,70,740,1,,0,,,,,,,17,,,,,17,,70,2,00,,70,,,104,17,1,1,2,1,10,1951-04-14,47,50,07
51LA01561,51,1,6770,3,414,6377,10.8,3,5546,3,1,8,4,1,4,1,70,740,2,,0,,,,,,,17,,,,,17,,70,2,00,,75,,,104,17,1,1,2,1,10,1951-04-14,47,50,07
51LA01562,51,2,6602,3,407,5751,10.0,3,5550,3,3,8,4,1,4,1,70,710,1,,0,2,,,,,16,17,,,,,17,,70,2,00,,78,,,97,17,1,1,2,1,10,1951-04-07,47,48,07
51LA01563,51,2,6603,3,407,5751,7.6,3,5550,3,3,8,4,1,4,1,70,710,2,,0,2,,,,,16,17,,,,,17,,70,2,00,,65,,,97,17,1,1,2,1,10,1951-04-07,47,48,07
51LA01564,51,1,6698,3,411,6377,12.6,3,5564,3,2,5,3,1,4,1,70,740,1,,0,,,,,,,17,,,,,17,,70,2,,,102,,,101,17,1,1,1,1,10,1951-04-11,48,50,07
51LA01565,51,2,6588,3,406,5965,12.8,3,5568,3,2,5,3,1,4,2,70,720,1,,0,,,,,,,17,,,,,17,,70,2,,,84,,,96,17,1,1,1,1,10,1951-04-06,48,49,07
51LA01566,51,2,6779,3,414,2793,9.2,1,5571,3,,5,3,1,2,2,62,571,1,,0,,,,,,,17,,,,,17,04,61,5,,,63,20,,104,11,1,1,1,1,10,1951-04-14,48,49,07
51LA01567,51,1,6722,3,412,6143,14.6,3,5573,3,1,5,3,1,5,1,70,760,1,,0,,,,,,,17,,,,,17,,70,2,,,103,,,102,17,1,1,1,1,10,1951-04-12,48,49,07
51LA01568,51,2,6716,3,412,2893,8.8,1,5576,3,,8,3,1,4,1,62,581,1,,0,,,,,,,17,,,,,17,,61,5,,,74,20,,102,11,1,1,2,1,10,1951-04-12,48,49,07
51LA01569,51,1,6717,3,412,2893,10.6,1,5576,3,,8,3,1,4,2,62,581,2,,0,,,,,,,17,,,,,17,,61,5,,,80,20,,102,11,1,1,2,1,10,1951-04-12,48,49,07
51LA01570,51,1,6814,3,417,0403,10.4,2,5584,3,,8,3,1,4,1,62,661,1,,0,,,,,,,17,,,,,17,,61,5,,,96,53,,107,13,1,1,2,1,10,1951-04-17,48,49,07
51LA01571,51,2,6815,3,417,0403,7.4,2,5584,3,,8,3,2,4,1,62,661,2,,0,,,,,,,17,,,,,17,,61,5,,,60,53,,107,13,1,1,2,1,10,1951-04-17,48,49,07
51LA01572,51,1,6569,3,405,2903,10.2,1,5590,3,,8,3,1,3,1,62,551,1,,0,,,,,,,17,,,,,17,,61,5,,,80,20,,95,11,1,1,2,1,10,1951-04-05,48,49,07
51LA01573,51,1,6570,3,405,2903,8.0,1,5590,3,,8,3,1,3,1,62,551,2,,0,,,,,,,17,,,,,17,,61,5,,,80,20,,95,11,1,1,2,1,10,1951-04-05,48,49,07
51LA01574,51,1,6808,3,416,6143,13.8,3,5597,3,1,5,3,1,5,1,70,760,1,,0,,,,,,,17,,,,,17,,70,2,,,57,,,106,17,1,1,1,1,10,1951-04-16,48,49,07
51LA01575,51,2,6606,3,407,5751,11.6,3,5603,3,2,5,3,1,4,1,70,710,1,,0,,,,,,,17,,,,,17,,70,2,,,76,,,97,17,1,1,1,1,10,1951-04-07,48,48,07
51LA01576,51,,,,330,6154,0.0,3,5604,3,2,0,3,,0,,70,730,1,0,0,,,,,,,17,,,,,17,,70,2,01,,,,,89,17,1,1,1,0,0,1951-03-30,48,49,07
51LA01577,51,1,6709,3,411,5751,13.4,3,5605,3,1,5,3,1,4,2,70,710,1,,0,2,,,,,16,17,,,,,17,,70,2,,,92,,,101,17,1,1,1,1,10,1951-04-11,48,48,07
51LA01578,51,1,6672,3,410,2401,12.4,1,5606,3,,5,3,1,5,1,62,611,1,,0,,,,,,,17,,,,,17,,61,5,,,105,27,,100,11,1,1,1,1,10,1951-04-10,48,47,07
51LA01579,51,1,6587,3,406,6360,13.4,3,5607,3,2,5,3,1,5,1,70,750,1,,0,,,,,,,17,,,,,17,,70,2,,,98,,,96,17,1,1,1,1,10,1951-04-06,48,50,07
51LA01580,51,1,6861,3,430,2362,5.8,1,5615,3,,5,3,1,2,2,62,561,1,7,230,,,,,,,17,,,,,17,,61,5,,,,20,,120,11,1,1,1,1,0,1951-04-30,48,47,07
51LA01581,51,2,6537,3,402,5965,12.0,3,5616,3,1,5,3,1,4,1,70,720,1,,0,,,,,,,17,,,,,17,,70,2,,,87,,,92,17,1,1,1,1,10,1951-04-02,48,49,07
51LA01582,51,,,,410,5751,0.0,3,5629,3,2,1,3,,1,,70,710,1,1,0,,,,,,,17,,,,,17,,70,2,01,,,,,100,17,1,1,1,0,0,1951-04-10,48,48,07
51LA01583,51,2,6639,3,408,6154,8.4,3,5633,3,2,5,3,1,3,1,70,730,1,6,0,,,,,,,17,,,,,17,,70,2,,,,,,98,17,1,1,1,1,0,1951-04-08,48,49,07
51LA01584,51,2,6736,3,412,6360,8.8,3,5640,3,3,5,3,1,4,1,70,750,1,,0,,98,,,,,17,,,,,17,09,70,2,,,70,,,102,17,1,1,1,1,10,1951-04-12,48,50,07
51LA01585,51,2,6806,3,416,2232,9.6,1,5644,3,,8,3,1,4,1,62,601,1,,0,,,,,,,17,,,,,17,,61,5,02,,66,27,,106,11,1,1,2,1,10,1951-04-16,48,47,07
51LA01586,51,2,6807,3,416,2232,10.4,1,5644,3,,8,3,1,4,1,62,601,2,,0,,,,,,,17,,,,,17,,61,5,02,,75,27,,106,11,1,1,2,1,10,1951-04-16,48,47,07
51LA01587,51,1,6580,3,405,8827,13.2,2,5647,3,,5,3,1,4,1,62,681,1,,0,,,,,,,17,,,,,17,,61,5,,,98,54,,95,13,1,1,1,1,10,1951-04-05,48,47,07
51LA01588,51,1,6763,3,413,6377,11.4,3,5649,3,2,5,3,1,5,1,70,740,1,,0,,,,,,,17,,,,,17,,70,2,,,82,,,103,17,1,1,1,1,10,1951-04-13,48,50,07
51LA01589,51,1,6625,3,408,5965,11.0,3,5651,3,2,5,3,1,2,1,70,720,1,,0,,,,,,,17,,,,,17,,70,2,,,93,,,98,17,1,1,1,1,10,1951-04-08,48,49,07
51LA01590,51,1,6586,3,406,6143,10.8,3,5659,3,1,5,3,1,4,1,70,760,1,,0,,,,,,,17,,,,,17,,70,2,,,106,,,96,17,1,1,1,1,10,1951-04-06,48,49,07
51LA01591,51,,,,330,2793,0.0,1,5662,3,,0,3,,0,,62,570,1,0,0,,,,,,,17,,,,,17,,61,5,,,,20,,89,11,1,1,1,0,0,1951-03-30,48,49,07
51LA01592,51,1,6641,3,409,0161,12.2,2,5664,3,,5,3,1,4,1,62,701,1,,0,,,,,,,17,,,,,17,,61,5,,,96,54,,99,13,1,1,1,1,10,1951-04-09,48,49,07
51LA01593,51,1,6797,3,416,5965,10.0,3,5666,3,1,8,3,1,4,1,70,720,1,,0,,,,,,,17,,,,,17,,70,2,,,76,,,106,17,1,1,2,1,10,1951-04-16,48,49,07
51LA01594,51,1,6798,3,416,5965,12.8,3,5666,3,1,8,3,1,4,1,70,720,2,7,230,,,,,,,17,,,,,17,,70,2,,,,,,106,17,1,1,2,1,0,1951-04-16,48,49,07
51LA01595,51,,,,330,5751,0.0,3,5673,3,4,0,3,,0,,70,710,1,0,0,,,,,,,17,,,,,17,,70,2,23,,,,,89,17,1,1,1,0,0,1951-03-30,48,48,07
51LA01596,51,1,6846,3,421,6154,9.0,3,5674,3,24,5,3,1,5,1,70,730,1,,0,,,,,,,17,,,,,17,11,70,2,,,85,,,111,17,1,1,1,1,10,1951-04-21,48,49,07
51LA01597,51,2,6708,3,411,0323,11.8,2,5676,3,,5,3,1,4,1,62,631,1,,0,,,,,,,17,,,,,17,,61,5,,,90,53,,101,13,1,1,1,1,10,1951-04-11,48,49,07
51LA01598,51,2,6764,3,414,6377,8.8,3,5682,3,2,8,3,1,4,1,70,740,1,,0,,,,,,,17,,,,,17,,70,2,,,55,,,104,17,1,1,2,1,10,1951-04-14,48,50,07
51LA01599,51,1,6765,3,414,6377,9.2,3,5682,3,2,8,3,1,4,1,70,740,2,,0,,,,,,,17,,,,,17,,70,2,,,76,,,104,17,1,1,2,1,10,1951-04-14,48,50,07
51LA01600,51,2,6720,3,411,6377,8.4,3,5687,3,1,8,3,1,5,1,70,740,1,,0,,06,,,,,17,,,,,17,11,70,2,,,55,,,101,17,1,1,2,1,10,1951-04-11,48,50,07
51LA01601,51,2,6721,3,411,6377,8.4,3,5687,3,1,8,3,1,5,1,70,740,2,,0,,,,,,,17,,,,,17,,70,2,,,58,,,101,17,1,1,2,1,10,1951-04-11,48,50,07
51LA01602,51,2,6733,3,412,5751,9.0,3,5689,3,2,8,3,1,4,1,70,710,1,,0,,,,,,,17,,,,,17,,70,2,,,68,,,102,17,1,1,2,1,10,1951-04-12,48,48,07
51LA01603,51,2,6734,3,412,5751,8.8,3,5689,3,2,8,3,1,4,1,70,710,2,,0,,,,,,,17,,,,,17,,70,2,,,64,,,102,17,1,1,2,1,10,1951-04-12,48,48,07
51LA01604,51,1,6696,3,411,6143,12.8,3,5690,3,14,5,3,1,5,1,70,760,1,,0,,,,,,,17,,,,,17,,70,2,,,91,,,101,17,1,1,1,1,10,1951-04-11,48,49,07
51LA01605,51,2,6759,3,414,9992,8.8,2,5691,3,,8,3,1,3,1,62,641,1,,0,,,,,,,17,,,,,17,,61,5,,,76,53,,104,13,1,1,2,1,10,1951-04-14,48,49,07
51LA01606,51,2,6760,3,414,9992,9.2,2,5691,3,,8,3,1,3,1,62,641,2,,0,,,,,,,17,,,,,17,,61,5,,,78,53,,104,13,1,1,2,1,10,1951-04-14,48,49,07
51LA01607,51,1,6856,3,427,6360,10.0,3,5693,3,1,5,3,1,4,1,70,750,1,,0,,,,,,,17,,,,,17,,70,2,,,80,,,117,17,1,1,1,1,10,1951-04-27,48,50,07
51LA01608,51,2,6795,3,416,0637,8.4,2,5695,3,,8,3,1,5,1,62,651,1,,0,,,,,,,17,,,,,17,,61,5,,,55,53,,106,13,1,1,2,1,10,1951-04-16,48,49,07
51LA01609,51,1,6796,3,416,0637,9.4,2,5695,3,,8,3,1,5,1,62,651,2,,0,,,,,,,17,,,,,17,,61,5,,,75,53,,106,13,1,1,2,1,10,1951-04-16,48,49,07
51LA01610,51,1,6809,3,416,5751,14.6,3,5696,3,2,5,3,1,4,1,70,710,1,,0,,,,,,,17,,,,,17,,70,2,,,88,,,106,17,1,1,1,1,10,1951-04-16,48,48,07
51LA01611,51,1,6681,3,410,6360,10.8,3,5697,3,2,5,3,1,3,1,70,750,1,,0,,,,,,,17,,,,,17,04,70,2,,,87,,,100,17,1,1,1,1,10,1951-04-10,48,50,07
51LA01612,51,1,6843,3,420,2401,10.8,1,5700,3,,5,3,1,5,1,62,611,1,,0,,,,,,,17,,,,,17,,61,5,,,90,27,,110,11,1,1,1,1,10,1951-04-20,48,47,07
51LA01613,51,1,6812,3,417,6154,8.6,3,5701,3,15,8,3,1,4,1,70,730,1,,0,,,,,,,17,,,,,17,,70,2,,,58,,,107,17,1,1,2,1,10,1951-04-17,48,49,07
51LA01614,51,2,6813,3,417,6154,6.4,3,5701,3,15,8,3,1,4,1,70,730,2,,0,,,,,,,17,,,,,17,,70,2,,,38,,,107,17,1,1,2,1,10,1951-04-17,48,49,07
51LA01615,51,2,6833,3,418,6154,10.8,3,5704,3,3,5,3,1,4,1,70,730,1,,0,,,,,,,17,,,,,17,,70,2,,,88,,,108,17,1,1,1,1,10,1951-04-18,48,49,07
51LA01616,51,1,6638,3,408,5751,12.2,3,5705,3,2,5,3,1,5,2,70,710,1,,0,,,,,,,17,,,,,17,,70,2,,,72,,,98,17,1,1,1,1,10,1951-04-08,48,48,07
51LA01617,51,2,6713,3,411,2781,10.8,1,5710,3,,5,3,1,3,1,62,591,1,,0,,,,,,,17,,,,,17,,61,5,,,82,27,,101,11,1,1,1,1,10,1951-04-11,48,49,07
51LA01618,51,2,6714,3,411,5751,12.8,3,5711,3,6,5,3,2,5,1,70,710,1,,0,,,,,,,17,,,,,17,,70,2,,,92,,,101,17,1,1,1,1,10,1951-04-11,48,48,07
51LA01619,51,2,6611,3,407,6154,10.6,3,5714,3,1,5,3,1,2,1,70,730,1,,0,,,,,,,17,,,,,17,,70,2,,,66,,,97,17,1,1,1,1,10,1951-04-07,48,49,07
51LA01620,51,2,6616,3,407,6377,13.2,3,5717,3,3,5,3,1,4,2,70,740,1,,0,,98,,,,,17,,,,,17,09,70,2,,,77,,,97,17,1,1,1,1,10,1951-04-07,48,50,07
51LA01621,51,1,6832,3,418,5965,14.2,3,5721,3,1,5,3,1,5,1,70,720,1,,0,,,,,,,17,,,,,17,,70,2,,,95,,,108,17,1,1,1,1,10,1951-04-18,48,49,07
51LA01622,51,2,6789,3,415,6143,12.8,3,5723,3,0,5,3,1,4,1,70,760,1,6,0,2,99,,,,16,17,,,,,17,10,70,2,,,,,,105,17,1,1,1,1,0,1951-04-15,48,49,07
51LA01623,51,2,6554,3,404,6143,12.8,3,5725,3,13,5,3,2,4,1,70,760,1,,0,,,,,,,17,,,,,17,,70,2,,,83,,,94,17,1,1,1,1,10,1951-04-04,48,49,07
51LA01624,51,1,6648,3,409,2822,12.6,1,5732,3,,5,3,1,4,1,62,621,1,,0,,,,,,,17,,,,,17,,61,5,,,66,27,,99,11,1,1,1,1,10,1951-04-09,48,49,07
51LA01625,51,2,6728,3,412,2893,10.6,1,5734,3,,5,3,1,2,4,62,581,1,,0,,,,,,,17,,,,,17,,61,5,,,74,20,,102,11,1,1,1,1,10,1951-04-12,48,49,07
51LA01626,51,1,6694,3,411,9240,9.4,2,5739,3,,8,3,1,3,1,62,691,1,,0,,,,,,,17,,,,,17,,61,5,,,78,54,,101,13,1,1,2,1,10,1951-04-11,48,48,07
51LA01627,51,2,6695,3,411,9240,8.8,2,5739,3,,8,3,1,3,1,62,691,2,,0,,,,,,,17,,,,,17,,61,5,,,83,54,,101,13,1,1,2,1,10,1951-04-11,48,48,07
51LA01628,51,,,,330,0346,0.0,2,5743,3,,0,3,,0,,62,671,1,0,0,,,,,,,17,,,,,17,,61,5,,,,54,,89,13,1,1,1,0,0,1951-03-30,48,49,07
51LA01629,51,1,6539,3,402,5751,12.2,3,5744,3,2,5,3,1,4,1,70,710,1,,0,,,,,,,17,,,,,17,,70,2,,,93,,,92,17,1,1,1,1,10,1951-04-02,48,48,07
51LA01630,51,2,6805,3,416,8827,13.0,2,5745,3,,5,3,1,4,1,62,681,1,,0,,,,,,,17,,,,,17,,61,5,,,85,54,,106,13,1,1,1,1,10,1951-04-16,48,47,07
51LA01631,51,2,6820,3,417,6377,7.6,3,5748,3,2,8,3,1,4,1,70,740,1,,0,,,,,,,17,,,,,17,,70,2,,,71,,,107,17,1,1,2,1,10,1951-04-17,48,50,07
51LA01632,51,1,6821,3,417,6377,10.6,3,5748,3,2,8,3,1,4,2,70,740,2,6,0,,,,,,,17,,,,,17,,70,2,,,,,,107,17,1,1,2,1,0,1951-04-17,48,50,07
51LA01633,51,2,6579,3,405,5751,9.0,3,5752,3,3,5,3,1,4,1,70,710,1,,0,1,,,,,05,17,,,,,17,,70,2,,,75,,,95,17,1,1,1,1,10,1951-04-05,48,48,07
51LA01634,51,1,6853,3,424,2362,12.6,1,5759,3,,5,3,1,4,1,62,560,1,6,0,,,,,,,17,,,,,17,,61,5,,,,20,,114,11,1,1,1,1,0,1951-04-24,48,47,07
51LA01635,51,1,6810,3,417,5965,9.8,3,5761,3,15,8,3,1,2,1,70,720,1,6,0,,,,,,,17,,,,,17,,70,2,,,,,,107,17,1,1,2,1,0,1951-04-17,48,49,07
51LA01636,51,2,6811,3,417,5965,7.6,3,5761,3,15,8,3,1,2,1,70,720,2,,0,,,,,,,17,,,,,17,,70,2,,,73,,,107,17,1,1,2,1,10,1951-04-17,48,49,07
51LA01637,51,1,6840,3,419,9992,11.6,2,5777,3,,5,3,1,4,1,62,641,1,,0,,93,,,,,17,,,,,17,13,61,5,,,83,53,,109,13,1,1,1,1,10,1951-04-19,48,49,07
51LA01638,51,2,6675,3,410,2793,9.4,1,5779,3,,5,3,1,5,1,62,570,1,6,0,,,,,,,17,,,,,17,,61,5,,,,20,,100,11,1,1,1,1,0,1951-04-10,48,49,07
51LA01639,51,1,6627,3,408,0346,12.0,2,5780,3,,5,3,1,4,1,62,671,1,,0,,,,,,,17,,,,,17,,61,5,,,94,54,,98,13,1,1,1,1,10,1951-04-08,48,49,07
51LA01640,51,1,6549,3,403,6360,11.6,3,5783,3,1,5,3,1,4,1,70,750,1,,0,,,,,,,17,,,,,17,,70,2,,,85,,,93,17,1,1,1,1,10,1951-04-03,48,50,07
51LA01641,51,,,,330,2232,0.0,1,5789,3,,0,3,,0,,62,601,1,0,0,,,,,,,17,,,,,17,,61,5,,,,27,,89,11,1,1,1,0,0,1951-03-30,48,47,07
51LA01642,51,1,6532,3,401,2903,9.0,1,5800,3,,8,3,1,4,1,62,551,1,,0,,,,,,,17,,,,,17,,61,5,,,75,20,,91,11,1,1,2,1,10,1951-04-01,48,49,07
