UID,YR,DAM,DBRD,LNDAM,BPEN,SIRE,SBRD,AGE,ADAM,STMD,STMS,BGRP,RGRP,CUT,TRT,BDAY,DAYBRN,TB,BCS,MILK,SEX,ENTR,TEAT,BRWT,CLR,JAW,LAMB,LBRD,LINE,STM,DISP,DAYDIS,CAUSE,FONO,FOPU,ERMK,LRMK,DYST,DEPTH,ABN,LOT,SHED,CDNO,SPEC,Y1,Y2,Y3,Y4,Y5A,Y5,Y6,DATEBN,INBRL,APRLWT,ADAY,BAND,JUWT,JDAY
23LA01520,23,Z5987,83,,6,Z8053,83,5.0,,CT,SY,1,0,N,,032823,87,7,4.5,5,2,.,.,9.0,5,.,.,,,,1,87,44,,,.,.,1,1,..,OR,J,2,,0,0,0,0,0,0.0,0,2023-03-28,0.023,,,,,
23LA01521,23,X0025,84,,e2,L0000,70,1.0,,10,PC,4,0,Y,,032823,87,8,2.5,3,3,L,2,5.8,5,2,X1082,84,,00,6,93,19,,,.,WEAK,1,1,..,,J,1,,1,1,2,1,,,,2023-03-28,0.0,,,,,
23LA01522,23,X0025,84,,e2,L0000,70,1.0,,10,PC,4,0,Y,,032823,87,8,2.5,3,2,0,2,10.5,5,2,X1083,84,,00,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,1,1.0,90,2023-03-28,0.0,34,128,2,,
23LA01523,23,Y0279,52,,e2,L0000,70,1.0,,Kt,PC,4,,Y,,032823,87,7,2.5,2,2,.,.,9.0,1,.,.,,,,1,87,44,,,.,.,1,1,..,,Y,1,,1,1,2,0,0,0.0,0,2023-03-28,0.0,,,,,
23LA01524,23,Y0279,52,,e2,L0000,70,1.0,,Kt,PC,4,,Y,,032823,87,7,2.5,2,1,.,.,7.1,1,.,X1084,84,,00,6,88,85,,,.,.,1,1,..,,Y,2,,0,0,0,1,0,0.0,0,2023-03-28,0.0,,,,,
23LA01525,23,T7989,45,,e6,Z0000,83,1.0,,02,97,4,7,Y,,032823,87,7,2.5,3,2,.,.,9.0,5,.,.,,,,1,87,44,,,.,.,1,1,..,RYL,J,1,,1,1,2,0,0,0.0,0,2023-03-28,0.0,,,,,
23LA01526,23,T7989,45,,e6,Z0000,83,1.0,,02,97,4,7,Y,,032823,87,7,2.5,3,1,.,.,8.4,8,.,X1085,84,A,20,6,88,40,,,.,MeconiumImpact,1,1,..,RYL,J,2,,0,0,0,1,0,0.0,0,2023-03-28,0.0,,,,,
23LA01527,23,A0164,06,,22,A1209,06,5.0,,30,30,1,,N,,032823,87,9,4.0,4,2,0,2,7.8,2,1,A1970,06,,30,,,,,,.,HAIRY,1,1,..,,Y,1,,1,1,3,1,1,1.0,113,2023-03-28,0.045,43,128,2,,
23LA01528,23,A0164,06,,22,A1209,06,5.0,,30,30,1,,N,,032823,87,9,4.0,4,2,.,.,10.0,1,.,.,,,,1,87,44,,,.,.,1,1,..,,Y,2,,0,0,0,0,0,0.0,0,2023-03-28,0.045,,,,,
23LA01529,23,A0164,06,,22,A1209,06,5.0,,30,30,1,,N,,032823,87,9,4.0,4,2,.,.,8.0,1,.,.,,,,1,87,44,,,.,.,1,1,..,,Y,3,,0,0,0,0,0,0.0,0,2023-03-28,0.045,,,,,
23LA01530,23,L2842,70,,36,L2999,70,2.0,,PC,PC,1,,N,,032823,87,8,3.0,2,2,2,2,10.4,1,1,L4054,70,,PC,,,,,,.,.,1,1,..,OR,Y,1,,1,1,2,1,1,1.0,63,2023-03-28,0.017,26,130,H,,
23LA01531,23,L2842,70,,36,L2999,70,2.0,,PC,PC,1,,N,,032823,87,8,3.0,2,2,2,4,9.8,5,1,L4055,70,,PC,,,,,,.,.,1,1,..,OR,Y,2,,0,0,0,1,1,1.0,73,2023-03-28,0.017,32,130,H,,
23LA01532,23,S3994,12,,e2,L0000,70,1.0,,07,PC,4,0,Y,,032823,87,4,2.5,3,2,.,.,4.0,1,.,.,,,,0,87,27,,,.,.,1,1,..,,Y,1,,1,1,2,0,0,0.0,0,2023-03-28,0.0,,,,,
23LA01533,23,S3994,12,,e2,L0000,70,1.0,,07,PC,4,0,Y,,032823,87,4,2.5,3,2,.,.,5.0,1,.,.,,,,1,87,44,,,.,.,1,1,..,,Y,2,,0,0,0,0,0,0.0,0,2023-03-28,0.0,,,,,
23LA01534,23,S1038,12,,64,S3739,12,7.0,,07,07,2,0,N,,032823,87,7,4.0,4,1,0,4,12.8,2,2,S4606,12,,07,,,,,,.,HAIRY,1,1,..,GRN,Y,1,,1,1,2,1,1,1.0,98,2023-03-28,0.048,36,128,2,,
23LA01535,23,S1038,12,,64,S3739,12,7.0,,07,07,2,0,N,,032823,87,7,4.0,4,2,.,.,9.0,1,.,.,,,,1,87,44,,,.,.,1,1,..,GRN,Y,2,,0,0,0,0,0,0.0,0,2023-03-28,0.048,,,,,
23LA01536,23,T7768,45,,44,T7652,45,2.0,,02,02,2,,N,,032823,87,8,3.0,3,1,0,2,11.8,1,2,T8198,45,,02,,,,,,.,.,1,1,..,RED,Y,1,,1,1,2,1,1,1.0,74,2023-03-28,0.023,26,130,2,,
23LA01537,23,T7768,45,,44,T7652,45,2.0,,02,02,2,,N,,032823,87,8,3.0,3,2,0,4,10.8,2,1,T8199,45,,02,,,,,,.,.,1,1,..,RED,Y,2,,0,0,0,1,1,1.0,69,2023-03-28,0.023,24,130,2,,
23LA01538,23,S3161,12,,51,S2793,12,3.0,,43,07,2,,N,,032823,87,6,2.5,4,2,0,4,12.8,2,1,S4607,12,,07,,,,,,.,.,1,1,..,,Y,1,,1,1,2,1,1,1.0,97,2023-03-28,0.014,47,128,2,,
23LA01539,23,S3161,12,,51,S2793,12,3.0,,43,07,2,,N,,032823,87,6,2.5,4,1,.,.,3.0,1,.,.,,,,0,87,27,,,.,.,1,1,..,,Y,2,,0,0,0,0,0,0.0,0,2023-03-28,0.014,,,,,
23LA01540,23,S4372,12,,e6,Z0000,83,1.0,,07,97,4,0,Y,,032823,87,7,2.5,2,3,0,2,8.5,5,1,X1086,84,A,10,6,90,85,,,.,+Trauma,1,1,..,RYL,Y,1,,1,1,2,1,0,0.0,0,2023-03-28,0.0,,,,,
23LA01541,23,S4372,12,,e6,Z0000,83,1.0,,07,97,4,0,Y,,032823,87,7,2.5,2,1,.,.,9.0,5,1,.,,,,1,87,44,,,.,.,1,1,..,RYL,Y,2,,0,0,0,0,0,0.0,0,2023-03-28,0.0,,,,,
23LA01542,23,L2872,70,A,34,L2870,70,2.0,,PC,PC,1,0,N,,032823,87,8,2.0,4,1,0,4,14.6,5,1,L4056,70,A,PC,,,,,,.,.,1,1,..,OR,Y,1,,1,1,2,1,1,1.0,78,2023-03-28,0.019,36,130,H,,
23LA01543,23,L2872,70,A,34,L2870,70,2.0,,PC,PC,1,0,N,,032823,87,8,2.0,4,2,0,4,14.1,5,1,L4057,70,A,PC,,,,,,.,.,1,1,..,OR,Y,2,,0,0,0,1,1,1.0,88,2023-03-28,0.019,39,130,H,,
23LA01544,23,Z9571,83,,27,Z7961,83,2.0,,00,S3,1,,Y,,032923,88,8,4.0,5,2,0,2,7.8,5,1,X1087,84,,00,6,95,85,,,.,.,1,1,..,,Y,1,,1,1,2,1,,,,2023-03-29,0.004,,,,,
23LA01545,23,Z9571,83,,27,Z7961,83,2.0,,00,S3,1,,Y,,032923,88,8,4.0,5,3,0,2,8.3,5,1,X1088,84,,00,6,89,54,,,.,+Scours,1,1,..,,Y,2,,0,0,0,1,0,0.0,0,2023-03-29,0.004,,,,,
23LA01546,23,S2431,12,,53,S3035,12,4.0,,07,07,2,,N,,032823,87,8,4.0,4,1,0,2,15.4,1,1,S4608,12,,07,,,,,,.,HAIRY,1,1,..,RED,Y,1,,1,1,2,1,1,1.0,98,2023-03-28,0.039,37,130,2,,
23LA01547,23,S2431,12,,53,S3035,12,4.0,,07,07,2,,N,,032823,87,8,4.0,4,1,0,2,14.2,1,1,S4609,12,,07,,,,,,.,HAIRY,1,1,..,RED,Y,2,,0,0,0,1,1,1.0,82,2023-03-28,0.039,39,130,2,,
23LA01548,23,S2039,12,,56,S3289,12,4.0,,07,07,2,0,N,T,032823,87,9,2.0,5,1,0,2,10.0,2,2,S4610,12,,07,,,,,,.,.,1,1,..,,Y,1,,1,1,3,1,1,1.0,82,2023-03-28,0.03,31,128,2,,
23LA01549,23,S2039,12,,56,S3289,12,4.0,,07,07,2,0,N,T,032823,87,9,2.0,5,2,0,2,7.6,2,2,S4611,12,,07,6,174,42,,,.,Sick HAIRY,1,1,..,,Y,2,,0,0,0,1,,,,2023-03-28,0.03,19,128,W,,
23LA01550,23,S2039,12,,56,S3289,12,4.0,,07,07,2,0,N,T,032823,87,9,2.0,5,2,0,2,9.0,2,1,S4612,12,,07,,,,,,.,.,1,1,..,,Y,3,,0,0,0,1,1,1.0,77,2023-03-28,0.03,29,128,2,,
23LA01551,23,Z6862,83,A,10,Z7702,83,4.0,,97,97,1,0,N,,032823,87,8,2.5,3,1,0,5,16.1,6,1,X1089,84,A,97,,,,,,.,1ST,2,1,..,RPR,Y,1,,1,1,2,1,1,1.0,96,2023-03-28,0.011,44,130,H,,
23LA01552,23,Z6862,83,A,10,Z7702,83,4.0,,97,97,1,0,N,,032823,87,8,2.5,3,2,0,2,14.8,6,2,X1090,84,A,97,,,,,,.,2ND,5,1,..,RPR,Y,2,,0,0,0,1,1,1.0,89,2023-03-28,0.011,37,130,H,,
23LA01553,23,Z9069,83,A,10,Z7702,83,2.0,,97,97,1,0,N,,032823,87,8,2.5,4,3,2,2,13.5,6,4,X1091,84,A,97,,,,,,.,HAIRY,1,1,..,RPR,Y,1,,1,1,2,1,1,1.0,96,2023-03-28,0.017,36,130,H,,
23LA01554,23,Z9069,83,A,10,Z7702,83,2.0,,97,97,1,0,N,,032823,87,8,2.5,4,2,L,2,13.0,6,1,X1092,84,A,97,,,,,,.,.,1,1,..,RPR,Y,2,,0,0,0,1,1,1.0,78,2023-03-28,0.017,35,130,H,,
23LA01555,23,Z5959,83,A,9,Z7557,83,5.0,,97,97,1,0,N,,032823,87,8,4.0,3,2,2,4,11.3,6,1,X1093,84,A,97,6,115,19,,,.,+GI disease,1,1,..,PUR,Y,1,,1,1,2,1,,,,2023-03-28,0.01,,,,,
23LA01556,23,Z5959,83,A,9,Z7557,83,5.0,,97,97,1,0,N,,032823,87,8,4.0,3,2,2,2,11.8,6,2,X1094,84,A,97,,,,,,.,.,1,1,..,PUR,Y,2,,0,0,0,1,1,1.0,110,2023-03-28,0.01,47,129,H,,
23LA01557,23,S3445,12,,60,S3423,12,2.0,,07,07,2,0,N,,032823,87,5,2.5,5,2,2,2,12.7,2,1,S4613,12,,07,,,,,,.,.,1,1,..,RED,Y,1,,1,1,1,1,1,1.0,89,2023-03-28,0.029,42,130,2,,
23LA01558,23,Z3310,83,A,13,Z7916,83,7.0,,97,97,1,0,N,,032823,87,5,4.5,4,2,0,2,17.6,6,2,X1095,84,A,97,6,110,66,,,.,SepticArthritis,1,1,..,PUR,Y,1,,1,1,1,1,,,,2023-03-28,0.011,,,,,
23LA01559,23,Z9846,83,A,e4,L0000,70,1.0,,C3,PC,4,,Y,,032823,87,1,4.0,3,2,.,.,4.0,1,.,.,,,,1,87,44,,,.,.,1,1,..,OR,J,1,,1,1,1,0,0,0.0,0,2023-03-28,0.0,,,,,
23LA01560,23,Y0063,52,,2,Y0305,00,2.0,,Kt,Kt,5,,N,,032823,87,9,2.5,2,3,0,2,7.4,1,1,Y0430,52,,Kt,6,89,01,,,.,.,1,1,..,,J,1,,1,1,3,1,0,0.0,0,2023-03-28,0.0,,,,,
23LA01561,23,Y0063,52,,2,Y0305,00,2.0,,Kt,Kt,5,,N,,032823,87,9,2.5,2,3,0,2,12.3,1,2,Y0431,52,,Kt,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,1,1.0,70,2023-03-28,0.0,28,128,2,,
23LA01562,23,Y0063,52,,2,Y0305,00,2.0,,Kt,Kt,5,,N,,032823,87,9,2.5,2,.,.,.,2.0,.,.,.,,,,0,87,27,,,.,MUMMY,1,1,..,,J,3,,0,0,0,0,0,0.0,0,2023-03-28,0.0,,,,,
23LA01563,23,X0039,84,A,e5,Z0000,83,1.0,,97,97,4,0,Y,,032823,87,5,4.0,4,2,0,4,13.4,6,2,X1096,84,A,97,7,191,97,,,.,.,1,1,..,RYP,J,1,,1,1,1,1,,,,2023-03-28,0.0,42,130,H,,
23LA01564,23,S1355,12,,55,S3138,12,6.0,,42,07,2,0,N,,032823,87,9,3.5,5,1,0,2,11.6,1,1,S4614,12,,43,,,,,,.,HAIRY,1,1,..,GRN,J,1,,1,1,3,1,1,1.0,61,2023-03-28,0.013,25,128,2,,
23LA01565,23,S1355,12,,55,S3138,12,6.0,,42,07,2,0,N,,032823,87,9,3.5,5,1,0,2,11.3,1,2,S4615,12,,43,,,,,,.,.,1,1,..,GRN,J,2,,0,0,0,1,1,1.0,78,2023-03-28,0.013,29,128,2,,
23LA01566,23,S1355,12,,55,S3138,12,6.0,,42,07,2,0,N,,032823,87,9,3.5,5,1,0,2,10.2,2,1,S4616,12,,43,6,118,19,X0341,-,.,+Scours,1,1,..,GRN,J,3,,0,0,0,1,,,,2023-03-28,0.013,,,,,
23LA01567,23,S4170,12,,e1,L0000,70,1.0,,07,PC,4,0,Y,,032823,87,7,2.0,2,3,0,2,12.6,5,2,X1097,84,,LR,,,,,,CHUNKSBS,.,3,2,..,RYL,J,1,,1,1,2,1,1,1.0,87,2023-03-28,0.0,37,130,2,,
23LA01568,23,S4170,12,,e1,L0000,70,1.0,,07,PC,4,0,Y,,032823,87,7,2.0,2,1,.,.,6.0,1,.,.,,,,1,87,44,,,.,.,3,2,..,RYL,J,2,,0,0,0,0,0,0.0,0,2023-03-28,0.0,,,,,
23LA01569,23,K5453,64,,e4,L0000,70,1.0,,06,PC,4,,Y,,032823,87,5,4.0,3,2,0,2,14.1,5,1,X1098,84,,00,6,132,66,,,.,Neuro,1,1,..,,J,1,,1,1,1,1,,,,2023-03-28,0.0,47,128,2,,
23LA01570,23,A1515,06,,e4,L0000,70,1.0,,30,PC,4,,Y,,032823,87,9,2.0,3,3,0,2,6.1,1,1,X1099,84,,LP,3,88,93,,8,CHUNKSBS,HAIRY,1,1,..,,J,1,,1,1,3,1,0,0.0,0,2023-03-28,0.0,,,,,
23LA01571,23,A1515,06,,e4,L0000,70,1.0,,30,PC,4,,Y,,032823,87,9,2.0,3,2,0,2,7.8,5,1,X1100,84,,LP,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,1,1.0,67,2023-03-28,0.0,23,128,2,,
23LA01572,23,A1515,06,,e4,L0000,70,1.0,,30,PC,4,,Y,,032823,87,9,2.0,3,3,0,2,10.9,5,1,X1101,84,,LP,,,,,,.,.,1,1,..,,J,3,,0,0,0,1,1,1.0,72,2023-03-28,0.0,28,128,2,,
23LA01573,23,A0844,06,,18,A0851,06,3.0,,30,30,1,7,N,K,032823,87,8,4.5,4,1,0,2,12.3,2,1,A1971,06,,30,,,,Y0433,+,.,.,1,1,..,,J,1,,1,1,2,1,1,1.5,103,2023-03-28,0.037,42,128,2,,
23LA01574,23,A0844,06,,18,A0851,06,3.0,,30,30,1,7,N,K,032823,87,8,4.5,4,2,0,2,9.6,2,1,A1972,06,,30,6,90,85,Y0337,-,.,HAIRYOrph328,1,1,..,,J,2,,0,0,0,1,0,0.0,0,2023-03-28,0.037,,,,,
23LA01575,23,X0341,84,,e2,L0000,70,1.0,,80,PC,4,7,Y,,032823,87,5,4.0,3,1,.,.,10.8,5,.,X1102,84,,00,6,88,85,S4616,+,.,.,1,1,..,,J,1,,1,1,1,1,0,0.0,0,2023-03-28,0.0,,,,,
23LA01576,23,Y0337,00,,1,Y0304,00,4.0,,Kt,Kt,5,,N,K,032823,87,8,1.5,2,3,0,2,9.2,5,1,Y0432,52,,Kt,6,121,01,A1972,+,HARDLSNOMLK,.,1,1,..,PUR,J,1,,1,1,2,1,,,,2023-03-28,0.0,,,,,
23LA01577,23,Y0337,00,,1,Y0304,00,4.0,,Kt,Kt,5,,N,K,032823,87,8,1.5,2,2,0,3,11.3,5,3,Y0433,52,,Kt,,,,A0844,-,.,.,1,1,..,PUR,J,2,,0,0,0,1,1,0.5,77,2023-03-28,0.0,33,128,2,,
23LA01578,23,Z5725,83,,8,Z6698,83,5.0,,SY,CT,1,0,N,,032823,87,8,3.0,3,2,0,2,13.8,5,1,L4058,70,,PC,,,,,,.,.,1,1,..,OR,J,1,,1,1,2,1,1,1.0,76,2023-03-28,0.019,33,130,H,,
23LA01579,23,Z5725,83,,8,Z6698,83,5.0,,SY,CT,1,0,N,,032823,87,8,3.0,3,1,0,4,14.4,5,1,L4059,70,,PC,,,,,,.,.,1,1,..,OR,J,2,,0,0,0,1,1,1.0,91,2023-03-28,0.019,39,130,H,,
23LA01580,23,Z9134,83,,26,Z7944,83,2.0,,00,C3,1,,Y,,032823,87,9,2.0,3,2,0,2,11.2,5,1,X1103,84,,00,,,,,,.,.,5,2,..,,J,1,,1,1,3,1,1,1.0,87,2023-03-28,0.004,33,128,2,,
23LA01581,23,Z9134,83,,26,Z7944,83,2.0,,00,C3,1,,Y,,032823,87,9,2.0,3,2,0,2,10.9,5,1,X1104,84,,00,,,,,,.,.,5,2,..,,J,2,,0,0,0,1,1,1.0,76,2023-03-28,0.004,30,128,2,,
23LA01582,23,S2814,12,,49,S2717,12,3.0,,07,07,2,0,N,,032823,87,8,3.5,5,1,0,2,13.3,1,1,S4617,12,,07,,,,,,.,HAIRY,2,1,..,,J,1,,1,1,2,1,1,1.0,87,2023-03-28,0.005,34,128,2,,
23LA01583,23,S2814,12,,49,S2717,12,3.0,,07,07,2,0,N,,032823,87,8,3.5,5,2,0,3,12.3,2,1,S4618,12,,07,,,,,,.,.,2,1,..,,J,2,,0,0,0,1,1,1.0,81,2023-03-28,0.005,32,128,2,,
23LA01584,23,X0158,84,A,e3,L0000,70,1.0,,S3,PC,4,,Y,,032823,87,5,4.0,4,3,0,4,9.8,5,1,X1105,84,A,00,,,,,,.,.,1,1,..,OR,J,1,,1,1,1,1,1,1.0,52,2023-03-28,0.0,33,130,H,,
23LA01585,23,L2688,70,A,32,L2655,70,3.0,,PC,PC,1,0,N,,032823,87,8,4.0,4,2,0,4,13.2,5,2,L4060,70,A,PC,6,97,19,,,HITSPEOPLE,.,2,2,..,OR,J,1,,1,1,2,1,,,,2023-03-28,0.028,,,,,
23LA01586,23,L2688,70,A,32,L2655,70,3.0,,PC,PC,1,0,N,,032823,87,8,4.0,4,2,0,4,15.3,5,1,L4061,70,A,PC,,,,,,.,.,2,2,..,OR,J,2,,0,0,0,1,1,1.0,108,2023-03-28,0.028,41,130,H,,
23LA01587,23,L3651,70,,e1,L0000,70,1.0,,PC,PC,4,0,Y,,032823,87,7,3.5,3,2,R,2,9.0,5,2,L4062,70,,PC,6,96,80,,,.,.,1,1,..,OR,J,1,,1,1,2,1,,,,2023-03-28,0.0,,,,,
23LA01588,23,L3651,70,,e1,L0000,70,1.0,,PC,PC,4,0,Y,,032823,87,7,3.5,3,2,.,.,9.0,5,.,.,,,,1,87,44,,,.,.,1,1,..,OR,J,2,,0,0,0,0,0,0.0,0,2023-03-28,0.0,,,,,
23LA01589,23,A1450,06,,23,A1235,06,2.0,,30,30,1,7,N,T,032823,87,9,2.5,3,2,0,4,7.5,2,1,A1973,06,,30,,,,,,.,.,1,1,..,,J,1,,1,1,3,1,1,1.0,73,2023-03-28,0.048,24,128,2,,
23LA01590,23,A1450,06,,23,A1235,06,2.0,,30,30,1,7,N,T,032823,87,9,2.5,3,2,0,2,8.6,1,1,A1974,06,,30,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,1,1.0,67,2023-03-28,0.048,24,128,2,,
23LA01591,23,A1450,06,,23,A1235,06,2.0,,30,30,1,7,N,T,032823,87,9,2.5,3,3,0,2,9.8,2,1,A1975,06,,30,,,,,,.,HAIRY,1,1,..,,J,3,,0,0,0,1,1,1.0,34,2023-03-28,0.048,19,128,W,,
23LA01592,23,S2971,12,,53,S3035,12,3.0,,43,07,2,0,N,,032823,87,8,4.0,3,2,0,2,12.0,1,1,S4619,12,,07,,,,,,.,.,1,1,..,,J,1,,1,1,2,1,1,1.0,82,2023-03-28,0.024,36,128,2,,
23LA01593,23,S2971,12,,53,S3035,12,3.0,,43,07,2,0,N,,032823,87,8,4.0,3,1,0,4,11.6,1,1,S4620,12,,07,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,1,1.0,88,2023-03-28,0.024,31,128,2,,
23LA01594,23,T8059,45,,e3,L0000,70,1.0,,02,PC,4,,Y,,032823,87,5,4.0,3,3,0,2,10.7,5,1,X1106,84,,LT,6,91,85,,,.,.,3,4,..,RYL,J,1,,1,1,1,1,0,0.0,0,2023-03-28,0.0,,,,,
23LA01595,23,T8130,45,,e6,Z0000,83,1.0,,02,97,4,0,Y,,032823,87,8,4.0,1,2,0,2,5.8,5,1,X1107,84,A,20,3,88,93,,8,.,.,1,1,..,,J,1,,1,1,2,1,0,0.0,0,2023-03-28,0.0,,,,,
23LA01596,23,T8130,45,,e6,Z0000,83,1.0,,02,97,4,0,Y,,032823,87,8,4.0,1,2,0,2,9.4,5,4,X1108,84,A,20,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,1,1.0,71,2023-03-28,0.0,23,128,2,,
23LA01597,23,S4464,12,,e5,Z0000,83,1.0,,07,97,4,0,Y,,032823,87,5,4.0,3,2,2,2,13.4,5,1,X1109,84,A,10,,,,,,.,.,3,2,..,RYL,J,1,,1,1,1,1,1,1.0,83,2023-03-28,0.0,37,130,2,,
23LA01598,23,Y0058,52,,1,Y0304,00,2.0,,Kt,Kt,5,,N,K,032823,87,9,2.5,3,3,0,3,6.8,3,1,Y0434,52,,Kt,,,,,,.,.,1,1,..,,J,1,,1,1,3,1,1,1.0,57,2023-03-28,0.0,20,128,2,,
23LA01599,23,Y0058,52,,1,Y0304,00,2.0,,Kt,Kt,5,,N,K,032823,87,9,2.5,3,3,0,2,7.4,2,1,Y0435,52,,Kt,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,1,1.0,67,2023-03-28,0.0,24,128,2,,
23LA01600,23,Y0058,52,,1,Y0304,00,2.0,,Kt,Kt,5,,N,K,032823,87,9,2.5,3,2,0,2,7.8,5,1,Y0436,52,,Kt,,,,S2322,-,.,.,1,1,..,,J,3,,0,0,0,1,1,0.5,76,2023-03-28,0.0,29,128,2,,
23LA01601,23,S2322,12,,49,S2717,12,4.0,,07,07,2,0,N,K,032823,87,4,3.0,3,.,.,.,6.0,.,.,.,,,,0,87,27,,,.,MUMMY,6,4,..,,J,1,,1,1,2,0,0,0.0,0,2023-03-28,0.031,,,,,
23LA01602,23,S2322,12,,49,S2717,12,4.0,,07,07,2,0,N,K,032823,87,4,3.0,3,1,.,.,12.5,1,.,.,,,,1,87,44,Y0436,+,.,.,6,4,..,,J,2,,0,0,0,0,0,0.5,0,2023-03-28,0.031,,,,,
23LA01603,23,L1954,70,,39,L3060,70,6.0,,PC,PC,1,0,N,,032823,87,9,4.0,4,2,2,2,11.0,5,4,L4063,70,,PC,6,115,42,,,.,Malnutrition,2,2,..,OR,J,1,,1,1,3,1,,,,2023-03-28,0.016,,,,,
23LA01604,23,L1954,70,,39,L3060,70,6.0,,PC,PC,1,0,N,,032823,87,9,4.0,4,3,2,2,11.5,5,2,L4064,70,,PC,,,,,,.,.,2,2,..,OR,J,2,,0,0,0,1,1,1.0,84,2023-03-28,0.016,34,130,H,,
23LA01605,23,T6700,45,,45,T7729,45,6.0,,02,02,2,,N,,032823,87,9,4.0,4,3,2,2,12.8,1,1,T8200,45,,02,,,,,,LGNECKABCESS,.,1,1,..,GRN,J,1,,1,1,3,1,1,1.0,79,2023-03-28,0.027,33,128,2,,
23LA01606,23,T6700,45,,45,T7729,45,6.0,,02,02,2,,N,,032823,87,9,4.0,4,2,0,2,12.0,2,1,T8201,45,,02,,,,,,.,HAIRY,1,1,..,GRN,J,2,,0,0,0,1,1,1.0,79,2023-03-28,0.027,34,128,2,,
23LA01607,23,T6700,45,,45,T7729,45,6.0,,02,02,2,,N,,032823,87,9,4.0,4,2,.,.,8.0,1,.,.,,,,1,87,44,,,.,.,1,1,..,GRN,J,3,,0,0,0,0,0,0.0,0,2023-03-28,0.027,,,,,
23LA01608,23,Z6482,83,A,10,Z7702,83,4.0,,97,97,1,0,N,,032823,87,8,2.0,3,1,0,2,13.4,6,1,X1110,84,A,97,,,,,,.,.,1,1,..,RPR,J,1,,1,1,2,1,1,1.0,95,2023-03-28,0.019,40,130,H,,
23LA01609,23,Z6482,83,A,10,Z7702,83,4.0,,97,97,1,0,N,,032823,87,8,2.0,3,1,0,2,15.0,6,2,X1111,84,A,97,,,,,,.,.,1,1,..,RPR,J,2,,0,0,0,1,1,1.0,85,2023-03-28,0.019,40,130,H,,
23LA01610,23,A1243,06,,23,A1235,06,2.0,,30,30,1,0,N,,032823,87,5,4.0,2,2,0,2,12.6,2,1,A1976,06,,30,,,,,,.,.,3,2,..,,J,1,,1,1,1,1,1,1.0,96,2023-03-28,0.045,43,128,2,,
23LA01611,23,K5150,64,,3,K5403,64,6.0,,06,06,1,,N,,032823,87,8,2.0,4,2,0,2,13.2,2,4,K5527,64,,06,,,,,,.,.,2,2,..,,J,1,,1,1,2,1,1,1.0,90,2023-03-28,0.003,34,128,2,,
23LA01612,23,K5150,64,,3,K5403,64,6.0,,06,06,1,,N,,032823,87,8,2.0,4,2,L,2,14.8,2,1,K5528,64,,06,,,,,,.,HAIRY,2,2,..,,J,2,,0,0,0,1,1,1.0,91,2023-03-28,0.003,37,128,2,,
23LA01613,23,A1611,06,,e2,L0000,70,1.0,,30,PC,4,0,Y,,032823,87,8,4.0,3,3,0,3,7.7,.,1,M0740,51,,LP,,,,,,.,.,1,1,..,,J,1,,1,1,2,1,1,1.0,52,2023-03-28,0.0,23,128,2,,
23LA01614,23,A1611,06,,e2,L0000,70,1.0,,30,PC,4,0,Y,,032823,87,8,4.0,3,3,0,2,8.4,.,1,M0741,51,,LP,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,1,1.0,64,2023-03-28,0.0,25,128,2,,
23LA01615,23,T6673,45,,47,T7862,45,6.0,,02,02,2,0,N,,032823,87,8,4.0,4,1,0,2,12.8,1,2,T8202,45,,02,,,,,,.,.,1,1,..,RGR,J,1,,1,1,2,1,1,1.0,95,2023-03-28,0.006,41,130,2,,
23LA01616,23,T6673,45,,47,T7862,45,6.0,,02,02,2,0,N,,032823,87,8,4.0,4,1,.,.,10.8,.,.,T8203,45,,02,6,88,85,,,.,+lung trauma,1,1,..,RGR,J,2,,0,0,0,1,0,0.0,0,2023-03-28,0.006,,,,,
23LA01617,23,Z3925,83,,44,T7652,45,7.0,,01,02,2,,N,,032823,87,8,2.0,3,1,0,2,12.7,1,2,X1112,84,,02,,,,,,.,HAIRY,1,1,..,GRN,J,1,,1,1,2,1,1,1.0,70,2023-03-28,0.0,33,128,2,,
23LA01618,23,Z3925,83,,44,T7652,45,7.0,,01,02,2,,N,,032823,87,8,2.0,3,2,0,3,11.1,1,2,X1113,84,,02,,,,,,.,.,1,1,..,GRN,J,2,,0,0,0,1,1,1.0,81,2023-03-28,0.0,32,128,2,,
23LA01619,23,S1921,12,,59,S3394,12,5.0,,07,07,2,0,N,,032823,87,5,4.5,2,3,0,2,10.6,2,1,S4621,12,,07,,,,,,.,.,1,1,..,RED,J,1,,1,1,1,1,1,1.0,95,2023-03-28,0.019,33,130,2,,
