UID,DATEBN,SEX,LAMB,LBRD,Y0,LINE,BPEN,DAM,DBRD,LTRT,Y5A,SERIES,ADAM,F1F2,CLR,STM,SPEC,JAW,DAYBRN,TB,TRT1,DAYDIS,MILK,ABEWE,DISP,STMD,FONO,FOPU,SIRE,SBRD,Y1,Y6,LNDAM,TM,Y4,CAUSE,Y2,Y3,BRWT,Y5,ABLMB,TRT2,CDNO,YR
82LA02648,1982-04-16,1,T5045,43,,40,401,T2344,43,,1,,40,,1,02,,1,106,9,,0,2,,,02,,,T3946,43,0,77,40,2,1,,0,0,106,10,,,3,82
82LA02649,1982-04-07,1,M2912,94,1,32,707,T2345,43,,1,,40,,1,32,,1,97,5,,0,3,,,02,,,Y0379,02,1,84,42,4,1,,1,1,120,10,,,1,82
82LA02650,1982-04-13,2,T4951,43,1,41,411,T2347,43,,1,,40,,1,02,,1,103,8,,0,2,,,02,,,T4315,43,1,68,41,6,1,,1,2,118,10,,,1,82
82LA02651,1982-04-13,2,T4952,43,,41,411,T2347,43,,1,,40,,1,02,,1,103,8,,0,2,,,02,,,T4315,43,0,77,41,6,1,,0,0,110,10,,,2,82
82LA02652,1982-04-23,1,T5374,43,1,40,402,T2352,43,,1,,40,,1,02,,1,113,8,,0,3,,,02,,,T3997,43,1,68,40,2,1,,1,2,122,10,,,1,82
82LA02653,1982-04-23,1,T5375,43,,40,402,T2352,43,,1,,40,,1,02,,1,113,8,,0,3,,,02,,,T3997,43,0,68,40,2,1,,0,0,133,10,,,2,82
82LA02654,1982-04-23,2,T5363,43,1,40,404,T2358,43,,1,,40,,1,02,,1,113,8,,0,3,,,02,,,T3940,43,1,93,40,2,1,,1,2,128,10,,,1,82
82LA02655,1982-04-23,2,T5364,43,,40,404,T2358,43,,1,,40,,1,02,,1,113,8,,0,3,,,02,,,T3940,43,0,72,40,2,1,,0,0,118,10,,,2,82
82LA02656,1982-04-18,2,T5130,43,1,40,401,T2367,43,,1,,40,,1,02,,1,108,8,,0,2,,,02,,,T3946,43,1,64,40,2,1,,1,2,119,10,,,1,82
82LA02657,1982-04-18,2,T5131,43,,40,401,T2367,43,,1,,40,,1,02,,1,108,8,,0,2,,,02,,,T3946,43,0,76,40,2,1,,0,0,129,10,,,2,82
82LA02658,1982-04-09,1,T4816,43,1,41,411,T2370,43,,1,,40,,1,02,,1,99,5,,0,3,,,02,,,T4315,43,1,76,41,6,1,,1,1,120,10,,,1,82
82LA02659,1982-04-10,2,M3175,94,1,44,005,T2389,43,,1,,40,,1,52,,1,100,5,,0,3,,,02,,,M2421,95,1,75,43,8,1,,1,1,110,10,,,1,82
82LA02660,1982-04-29,3,X7926,79,1,00,413,T2396,43,,1,,40,,5,20,2,1,119,8,,0,3,,,02,,,00000,97,1,85,41,0,1,,1,2,119,10,,,1,82
82LA02661,,,,43,1,41,413,T2396,43,,,,40,,,02,1,,0,,,0,,,,02,,,T4611,43,1,0,41,6,0,,0,0,,0,,,1,82
82LA02662,1982-04-29,3,X7927,79,,00,413,T2396,43,,,,40,,5,20,2,1,119,8,,146,3,,6,02,,,00000,97,0,0,41,0,1,23,0,0,148,0,,,2,82
82LA02663,1982-04-10,1,T4847,43,1,43,433,T2403,43,,1,,40,,1,02,,1,100,5,,0,3,,,02,,,T4269,43,1,66,43,6,1,,1,1,144,10,,,1,82
82LA02664,1982-04-25,1,T5436,43,1,41,414,T2408,43,,1,,40,,1,02,,1,115,8,,0,3,,,02,,&,T4252,43,1,50,41,6,1,,1,2,092,5,,,1,82
82LA02665,1982-04-25,1,T5437,43,,41,414,T2408,43,,1,,40,,1,02,,1,115,8,,0,3,,,02,,,T4252,43,0,71,41,6,1,,0,0,089,10,,,2,82
82LA02666,1982-04-17,2,T5074,43,1,41,412,T2418,43,,1,,40,,1,02,,1,107,8,,0,2,,,02,,,T4594,43,1,75,41,6,1,,1,2,127,10,,,1,82
82LA02667,1982-04-17,1,T5075,43,,41,412,T2418,43,,1,,40,,1,02,,1,107,8,,0,2,,,02,,,T4594,43,0,81,41,6,1,,0,0,142,10,,,2,82
82LA02668,1982-04-25,1,,43,1,42,862,T2421,43,,,,40,,1,02,,1,115,1,,115,3,,1,02,443194,+,T3906,43,1,0,42,3,0,44,1,1,125,5,,,1,82
82LA02669,1982-04-08,2,M3000,94,1,32,705,T2429,43,,,,40,,1,32,,1,98,8,,140,2,,6,02,,,Y0353,02,1,0,43,4,1,01,1,2,104,0,,,1,82
82LA02670,1982-04-08,3,M3001,94,,32,705,T2429,43,,1,,40,,1,32,,1,98,8,,0,2,,,02,,&,Y0353,02,0,62,43,4,1,,0,0,095,5,,,2,82
82LA02671,1982-04-16,,,43,1,43,434,T2433,43,,,,40,,,02,,,106,0,,0,0,,0,02,,,T4198,43,1,0,43,6,0,,1,1,,0,,,1,82
82LA02672,1982-04-22,2,T5303,43,1,43,431,T2443,43,,1,,40,,1,02,,1,112,5,,0,3,,,02,431494,+,T4650,43,1,92,43,6,1,,1,1,116,15,,,1,82
82LA02673,1982-04-19,1,T5175,43,1,42,872,T2449,43,,,,40,,1,02,,1,109,8,,112,1,34,6,02,,&,T3753,43,1,0,42,3,1,01,1,2,088,0,,,1,82
82LA02674,1982-04-19,2,T5176,43,,42,872,T2449,43,,,,40,,1,02,,1,109,8,,147,1,,6,02,,&,T3753,43,0,0,42,3,1,01,0,0,066,0,,,2,82
82LA02675,,,,43,1,43,432,T2451,43,,,,40,,,02,,,0,,,0,,,,02,,,T4517,43,1,0,43,6,0,,0,0,,0,,,1,82
82LA02676,1982-03-28,2,M2468,94,1,32,706,T2459,43,,1,,40,,3,32,,1,87,8,,0,2,,,02,,,Y1156,02,1,72,42,4,1,,1,2,095,10,,,1,82
82LA02677,1982-03-28,2,M2469,94,,32,706,T2459,43,,1,,40,,2,32,,1,87,8,,0,2,,,02,,,Y1156,02,0,60,42,4,1,,0,0,080,10,,,2,82
82LA02678,1982-04-15,1,T5022,43,1,41,411,T2461,43,,1,,40,,1,02,,1,105,8,,0,3,,,02,,,T4315,43,1,62,41,6,1,,1,2,109,10,,,1,82
82LA02679,1982-04-15,2,T5023,43,,41,411,T2461,43,,,,40,,1,02,,1,105,8,,232,3,,7,02,,,T4315,43,0,0,41,6,1,97,0,0,130,0,,,2,82
82LA02680,1982-04-07,1,T4783,43,1,40,402,T2466,43,,1,,40,,1,02,,1,97,5,,0,3,,,02,,,T3997,43,1,74,40,2,1,,1,1,107,10,,,1,82
82LA02681,1982-04-14,1,T4982,43,1,40,404,T2468,43,,,,40,,1,02,,1,104,9,,106,4,,6,02,,&,T3940,43,1,0,40,2,1,01,1,3,055,0,,,1,82
82LA02682,1982-04-14,1,T4983,43,,40,404,T2468,43,,1,,40,,1,02,,1,104,9,,0,4,,,02,,,T3940,43,0,65,40,2,1,,0,0,081,10,,,2,82
82LA02683,1982-04-14,2,,43,,40,404,T2468,43,,,,40,,1,02,,1,104,9,,104,4,,1,02,,,T3940,43,0,0,40,2,0,44,0,0,050,0,,,3,82
82LA02684,1982-04-21,3,M4277,94,1,45,461,T2470,43,,,,40,,1,55,,1,111,8,,232,4,,7,02,,,M1285,94,1,0,41,8,1,97,1,2,106,0,,,1,82
82LA02685,1982-04-21,2,M4278,94,,45,461,T2470,43,,1,,40,,1,55,,1,111,8,,0,4,,,02,,,M1285,94,0,78,41,8,1,,0,0,104,10,,,2,82
82LA02686,1982-04-16,1,T5035,43,1,42,882,T2482,43,,1,,40,,1,02,,1,106,5,,0,1,,,02,,,T3561,43,1,70,42,3,1,,1,1,117,10,,,1,82
82LA02687,1982-04-18,1,T5122,43,1,43,433,T2484,43,,,,40,,1,02,,1,108,5,,232,3,,7,02,,,T4269,43,1,0,43,6,1,97,1,1,156,0,,,1,82
82LA02688,1982-04-13,2,T4948,43,1,40,403,T2487,43,,,,40,,1,02,,1,103,8,,107,4,11,6,02,,,T3440,43,1,0,40,2,1,01,1,2,097,0,,,1,82
82LA02689,1982-04-13,2,T4949,43,,40,403,T2487,43,,,,40,,1,02,,1,103,8,,107,4,,6,02,,,T3440,43,0,0,40,2,1,01,0,0,086,0,,,2,82
82LA02690,1982-04-17,1,T5067,43,1,40,403,T2500,43,,1,,40,,1,02,,1,107,5,,0,3,,,02,,,T3440,43,1,78,40,2,1,,1,1,138,10,,,1,82
82LA02691,1982-04-16,2,T5052,43,1,41,413,T2514,43,,1,,40,,1,02,,1,106,8,,0,3,,,02,,,T4611,43,1,83,41,6,1,,1,2,116,10,,,1,82
82LA02692,1982-04-16,1,T5053,43,,41,413,T2514,43,,,,40,,1,02,,1,106,8,,232,3,,7,02,,,T4611,43,0,0,41,6,1,97,0,0,132,0,,,2,82
82LA02693,1982-04-17,2,T5070,43,1,43,434,T2532,43,,1,,40,,1,02,,1,107,5,,0,4,,,02,,&,T4198,43,1,61,43,6,1,,1,1,125,5,,,1,82
82LA02694,1982-04-02,2,M2571,94,1,32,707,T2536,43,,1,,40,,1,32,,1,92,5,,0,3,,,02,,,Y0379,02,1,86,41,4,1,,1,1,101,10,,,1,82
82LA02695,1982-04-21,1,T5253,43,1,42,892,T2538,43,,1,,40,,1,02,,1,111,8,,0,2,,,02,,,T3724,43,1,72,42,3,1,,1,2,115,10,,,1,82
82LA02696,1982-04-21,2,T5254,43,,42,892,T2538,43,,1,,40,,1,02,,1,111,8,,0,2,,,02,,&,T3724,43,0,41,42,3,1,,0,0,090,5,,,2,82
82LA02697,1982-04-23,2,T5365,43,1,41,414,T2540,43,,1,,40,,1,02,,1,113,8,,0,3,,,02,,,T4252,43,1,79,41,6,1,,1,2,110,10,,,1,82
82LA02698,1982-04-23,1,T5366,43,,41,414,T2540,43,,1,,40,,1,02,,1,113,8,,0,3,,,02,,,T4252,43,0,69,41,6,1,,0,0,113,10,,,2,82
82LA02699,1982-04-26,1,T5444,43,1,40,401,T2541,43,,1,,40,,1,02,,1,116,5,,0,3,,,02,,,T3946,43,1,50,40,2,1,,1,1,133,10,,,1,82
82LA02700,1982-04-26,1,T5460,43,1,41,411,T2545,43,,1,,40,,1,02,,1,116,8,,0,4,,,02,,,T4315,43,1,61,41,6,1,,1,2,109,10,,,1,82
82LA02701,1982-04-26,1,T5461,43,,41,411,T2545,43,,1,,40,,1,02,,1,116,8,,0,4,,,02,,,T4315,43,0,76,41,6,1,,0,0,110,10,,,2,82
82LA02702,1982-04-02,1,M2587,94,1,32,705,T2555,43,,1,,40,,1,32,,1,92,5,,0,2,,,02,,,Y0353,02,1,96,40,4,1,,1,1,142,10,,,1,82
82LA02703,1982-04-17,2,T5096,43,1,40,402,T2568,43,,1,,40,,1,02,,1,107,8,,0,3,,,02,,,T3997,43,1,60,40,2,1,,1,2,104,10,,,1,82
82LA02704,1982-04-17,2,T5097,43,,40,402,T2568,43,,1,,40,,1,02,,1,107,8,,0,3,,,02,,,T3997,43,0,76,40,2,1,,0,0,110,10,,,2,82
82LA02705,1982-04-21,1,T5275,43,1,40,403,T2577,43,,1,,40,,1,02,,1,111,5,,0,4,,,02,,,T3440,43,1,95,40,2,1,,1,1,132,10,,,1,82
82LA02706,1982-04-15,1,T5024,43,1,40,404,T2584,43,,1,,40,,1,02,,1,105,8,,0,3,13,,02,,,T3940,43,1,80,40,2,1,,1,2,145,10,,,1,82
82LA02707,1982-04-15,1,T5025,43,,40,404,T2584,43,,1,,40,,1,02,,1,105,8,,0,3,,,02,,,T3940,43,0,68,40,2,1,,0,0,128,10,,,2,82
82LA02708,1982-04-19,1,T5158,43,1,42,902,T2585,43,,1,,40,,1,02,,1,109,5,,0,2,,,02,,,T3988,43,1,82,42,3,1,,1,1,111,10,,,1,82
82LA02709,1982-04-20,1,T5221,43,1,42,912,T2593,43,,1,,40,,1,02,,1,110,8,,0,3,,,02,,,T3748,43,1,58,42,3,1,,1,2,126,10,,,1,82
82LA02710,1982-04-20,1,T5222,43,,42,912,T2593,43,,,,40,,1,02,,1,110,8,,150,3,,6,02,,,T3748,43,0,0,42,3,1,14,0,0,122,0,,,2,82
82LA02711,1982-04-11,1,T4875,43,1,41,412,T2595,43,,1,,40,,1,02,,1,101,8,,0,3,,,02,,,T4594,43,1,63,41,6,1,,1,2,114,10,,,1,82
82LA02712,1982-04-11,2,T4876,43,,41,412,T2595,43,,1,,40,,1,02,,1,101,8,,0,3,,,02,,,T4594,43,0,70,41,6,1,,0,0,120,10,,,2,82
82LA02713,1982-04-20,2,T5224,43,1,40,401,T2597,43,,,,40,,1,02,,1,110,9,,119,4,11,6,02,,&,T3946,43,1,0,40,2,1,01,1,3,078,0,,,1,82
82LA02714,1982-04-20,1,T5225,43,,40,401,T2597,43,,1,,40,,1,02,,1,110,9,,0,4,,,02,,,T3946,43,0,77,40,2,1,,0,0,101,10,,,2,82
82LA02715,1982-04-20,1,T5226,43,,40,401,T2597,43,,,,40,,1,02,,1,110,9,,112,4,,6,02,,,T3946,43,0,0,40,2,1,01,0,0,083,0,,,3,82
82LA02716,,,,43,1,43,431,T2607,43,,,,40,,,02,1,,0,,,0,,,,02,,,T4650,43,1,0,43,6,0,,0,0,,0,,,1,82
82LA02717,1982-05-02,3,X7950,79,1,00,431,T2607,43,,,,40,,5,20,2,1,122,8,,232,3,23,7,02,,,00000,97,1,0,43,0,1,97,1,2,091,0,,,1,82
82LA02718,1982-05-02,3,X7951,79,,00,431,T2607,43,,,,40,,5,20,2,1,122,8,,124,3,,6,02,,,00000,97,0,0,43,0,1,01,0,0,108,0,,,2,82
82LA02719,1982-04-10,2,T4835,43,1,40,402,T2614,43,,1,,40,,1,02,,1,100,8,,0,3,,,02,,,T3997,43,1,75,40,2,1,,1,2,116,10,,,1,82
82LA02720,1982-04-10,2,T4836,43,,40,402,T2614,43,,1,,40,,1,02,,1,100,8,,0,3,,,02,,,T3997,43,0,89,40,2,1,,0,0,111,10,,,2,82
82LA02721,1982-04-16,1,M3742,94,1,32,706,T2623,43,,1,,40,,1,32,,1,106,5,,0,3,,,02,374194,+,Y1156,02,1,54,42,4,1,,1,1,112,15,,,1,82
82LA02722,,,,43,1,43,432,T2625,43,,,,40,,,02,1,,0,,,0,,,,02,,,T4517,43,1,0,43,6,0,,0,0,,0,,,1,82
82LA02723,1982-05-04,3,X7979,79,1,00,432,T2625,43,,,,40,,5,20,2,1,124,5,,133,4,10,6,02,,,00000,97,1,0,43,0,1,01,1,1,115,0,,,1,82
82LA02724,1982-04-11,2,T4869,43,1,40,403,T2635,43,,1,,40,,1,02,,1,101,8,,0,2,,,02,,,T3440,43,1,68,40,2,1,,1,2,110,10,,,1,82
82LA02725,1982-04-11,1,T4870,43,,40,403,T2635,43,,1,,40,,1,02,,1,101,8,,0,2,,,02,,,T3440,43,0,75,40,2,1,,0,0,110,10,,,2,82
82LA02726,1982-04-07,2,,43,1,40,404,T2637,43,,,,40,,1,02,,1,97,1,,97,2,,1,02,973362,+,T3940,43,1,0,40,2,0,44,1,1,133,5,,,1,82
82LA02727,1982-04-23,1,T5337,43,1,40,401,T2638,43,,,,40,,1,02,,1,113,9,,232,4,,7,02,,,T3946,43,1,0,40,2,1,97,1,3,093,0,,,1,82
82LA02728,1982-04-23,2,T5338,43,,40,401,T2638,43,,,,40,,1,02,,1,113,9,,232,4,,7,02,,,T3946,43,0,0,40,2,1,97,0,0,101,0,,,2,82
82LA02729,1982-04-23,1,,43,,40,401,T2638,43,,,,40,,1,02,,1,113,9,,113,4,,6,02,,,T3946,43,0,0,40,2,1,01,0,0,080,0,,,3,82
82LA02730,1982-04-22,2,T5323,43,1,42,922,T2640,43,,,,40,,1,02,,1,112,8,,125,2,,6,02,,&,T3941,43,1,0,42,3,1,01,1,2,088,0,,,1,82
82LA02731,1982-04-22,1,T5324,43,,42,922,T2640,43,,1,,40,,1,02,,1,112,8,,0,2,,,02,,,T3941,43,0,72,42,3,1,,0,0,105,10,,,2,82
82LA02732,1982-04-07,1,T4782,43,1,42,932,T2668,43,,1,,40,,1,02,,1,97,5,,0,3,,,02,,,T3625,43,1,73,42,3,1,,1,1,096,10,,,1,82
82LA02733,1982-04-10,1,T4851,43,1,43,433,T2675,43,,1,,40,,1,02,,1,100,5,,0,3,,,02,,,T4269,43,1,100,43,6,1,,1,1,128,10,,,1,82
82LA02734,,,,43,1,43,434,T2686,43,,,,40,,,02,,,0,,,0,,,,02,,,T4198,43,1,0,43,6,0,,0,0,,0,,,1,82
82LA02735,1982-04-18,2,T5140,43,1,41,413,T2688,43,,1,,40,,1,02,,1,108,8,,0,3,,,02,,,T4611,43,1,65,41,6,1,,1,2,121,10,,,1,82
82LA02736,1982-04-18,2,T5141,43,,41,413,T2688,43,,1,,40,,1,02,,1,108,8,,0,3,,,02,,,T4611,43,0,76,41,6,1,,0,0,138,10,,,2,82
82LA02737,1982-04-13,1,T4935,43,1,42,942,T2698,43,,1,,40,,1,02,,1,103,8,,0,3,,,02,,,T3380,43,1,69,42,3,1,,1,2,146,10,,,1,82
82LA02738,1982-04-13,2,T4936,43,,42,942,T2698,43,,,,40,,1,02,,1,103,8,,108,3,,6,02,493443,+,T3380,43,0,0,42,3,1,01,0,0,077,5,79,,2,82
82LA02739,1982-04-26,2,T5462,43,1,42,952,T2700,43,,1,,40,,1,02,,1,116,8,,0,3,,,02,,,T3850,43,1,78,42,3,1,,1,2,121,10,,,1,82
82LA02740,1982-04-26,1,T5463,43,,42,952,T2700,43,,1,,40,,1,02,,1,116,8,,0,3,,,02,,,T3850,43,0,63,42,3,1,,0,0,126,10,,,2,82
82LA02741,1982-04-22,1,T5284,43,1,41,414,T2712,43,,1,,40,,1,02,,1,112,5,,0,4,,,02,,,T4252,43,1,103,41,6,1,,1,1,153,10,,,1,82
82LA02742,1982-04-18,1,T5113,43,1,40,402,T2724,43,,,,40,,1,02,,1,108,8,,110,2,,6,02,,,T3997,43,1,0,40,2,1,01,1,2,121,0,,,1,82
82LA02743,1982-04-18,2,T5114,43,,40,402,T2724,43,,1,,40,,1,02,,1,108,8,,0,2,,,02,,&,T3997,43,0,74,40,2,1,,0,0,105,5,,,2,82
82LA02744,1982-04-15,1,T5018,43,1,41,411,T2727,43,,,,40,,1,02,,1,105,5,,106,3,,6,02,357694,+,T4315,43,1,0,41,6,1,01,1,1,099,5,,,1,82
82LA02745,1982-04-28,2,T5484,43,1,43,431,T2732,43,,1,,40,,1,02,,1,118,8,,0,3,,,02,,,T4650,43,1,56,43,6,1,,1,2,093,10,,,1,82
82LA02746,1982-04-28,2,T5485,43,,43,431,T2732,43,,1,,40,,1,02,,1,118,8,,0,3,,,02,,,T4650,43,0,61,43,6,1,,0,0,079,10,,,2,82
82LA02747,1982-04-15,1,T5026,43,1,42,802,T2742,43,,1,,40,,1,02,,1,105,8,,0,2,,,02,,,T3671,43,1,68,42,3,1,,1,2,108,10,,,1,82
82LA02748,1982-04-15,2,T5027,43,,42,802,T2742,43,,,,40,,1,02,,1,105,8,,154,2,,6,02,,,T3671,43,0,0,42,3,1,23,0,0,110,0,,,2,82
82LA02749,1982-04-24,1,T5387,43,1,40,403,T2755,43,,1,,30,,1,02,,1,114,8,,0,3,,,02,,,T3440,43,1,87,40,2,1,,1,2,136,10,,,1,82
82LA02750,1982-04-24,1,T5388,43,,40,403,T2755,43,,,,30,,1,02,,1,114,8,,232,3,,7,02,,,T3440,43,0,0,40,2,1,97,0,0,107,0,,,2,82
82LA02751,1982-04-25,1,T5422,43,1,41,412,T2762,43,,1,,30,,1,02,,1,115,8,,0,3,,,02,,,T4594,43,1,80,41,6,1,,1,2,123,10,,,1,82
82LA02752,1982-04-25,2,T5423,43,,41,412,T2762,43,,1,,30,,1,02,,1,115,8,,0,3,,,02,,,T4594,43,0,87,41,6,1,,0,0,115,10,,,2,82
82LA02753,1982-04-18,1,T5128,43,1,40,404,T2763,43,,1,,30,,1,02,,1,108,5,,0,2,04,,02,,,T3940,43,1,81,40,2,1,,1,1,167,10,04,,1,82
82LA02754,1982-04-15,1,T5008,43,1,41,413,T2780,43,,1,,30,,1,02,,1,105,5,,0,3,,,02,,,T4611,43,1,100,41,6,1,,1,1,135,10,,,1,82
82LA02755,1982-04-20,1,T5213,43,1,42,812,T2795,43,,1,,30,,1,02,,1,110,5,,0,3,,,02,,,T3557,43,1,63,42,3,1,,1,1,117,10,,,1,82
82LA02756,1982-04-20,2,T5200,43,1,42,822,T2798,43,,1,,30,,1,02,,1,110,8,,0,2,,,02,,,T4062,43,1,58,42,3,1,,1,2,123,10,,,1,82
82LA02757,1982-04-20,1,T5201,43,,42,822,T2798,43,,1,,30,,1,02,,1,110,8,,0,2,,,02,,,T4062,43,0,72,42,3,1,,0,0,121,10,,,2,82
82LA02758,1982-04-13,2,T4931,43,1,42,832,T2801,43,,1,,30,,1,02,,1,103,8,,0,3,,,02,,,T3993,43,1,67,42,3,1,,1,2,089,10,,,1,82
82LA02759,1982-04-13,2,T4932,43,,42,832,T2801,43,,1,,30,,1,02,,3,103,8,,0,3,,,02,,,T3993,43,0,50,42,3,1,,0,0,084,10,,,2,82
82LA02760,1982-04-06,1,T4775,43,1,42,842,T2804,43,,1,,30,,1,02,,1,96,8,,0,3,,,02,,,T3373,43,1,81,42,3,1,,1,2,103,10,,,1,82
82LA02761,1982-04-06,2,T4776,43,,42,842,T2804,43,,1,,30,,1,02,,1,96,8,,0,3,,,02,882593,-,T3373,43,0,50,42,3,1,,0,0,091,5,,,2,82
82LA02762,1982-04-15,2,T5013,43,1,40,402,T2805,43,,1,,30,,1,02,,1,105,5,,0,3,,,02,,,T3997,43,1,85,40,2,1,,1,1,143,10,,,1,82
82LA02763,1982-04-07,1,T4786,43,1,41,414,T2808,43,,1,,30,,1,02,,1,97,8,,0,4,,,02,,,T4252,43,1,57,41,6,1,,1,2,086,10,,,1,82
82LA02764,1982-04-07,1,T4787,43,,41,414,T2808,43,,1,,30,,1,02,,1,97,8,,0,4,,,02,,,T4252,43,0,65,41,6,1,,0,0,099,10,,,2,82
82LA02765,1982-04-20,2,T5212,43,1,41,411,T2809,43,,1,,30,,1,02,,1,110,5,,0,2,,,02,,,T4315,43,1,90,41,6,1,,1,1,128,10,,,1,82
82LA02766,1982-04-15,1,,43,1,41,412,T2810,43,,,,30,,1,02,,1,105,1,,105,3,,1,02,349994,+,T4594,43,1,0,41,6,0,44,1,1,144,5,,,1,82
82LA02767,1982-04-08,2,,43,1,41,411,T2812,43,,,,30,,1,02,,1,98,5,,98,3,27,6,02,785479,+,T4315,43,1,0,41,6,1,01,1,1,115,5,,,1,82
82LA02768,1982-04-17,2,T5098,43,1,41,413,T2819,43,,1,,30,,1,02,,1,107,8,,0,3,,,02,,,T4611,43,1,83,41,6,1,,1,2,113,10,,,1,82
82LA02769,1982-04-17,1,T5099,43,,41,413,T2819,43,,1,,30,,1,02,,1,107,8,,0,3,,,02,,,T4611,43,0,79,41,6,1,,0,0,125,10,,,2,82
82LA02770,1982-04-18,1,T5123,43,1,42,852,T2821,43,,1,,30,,1,02,,1,108,8,,0,3,,,02,,,T3445,43,1,40,42,3,1,,1,2,102,10,,,1,82
82LA02771,1982-04-18,1,T5124,43,,42,852,T2821,43,,1,,30,,1,02,,1,108,8,,0,3,,,02,,,T3445,43,0,32,42,3,1,,0,0,106,10,,,2,82
82LA02772,1982-04-26,2,T5442,43,1,42,862,T2823,43,,1,,30,,1,02,,1,116,8,,0,3,,,02,,&,T3906,43,1,75,42,3,1,,1,2,094,5,,,1,82
82LA02773,1982-04-26,1,T5443,43,,42,862,T2823,43,,1,,30,,1,02,,1,116,8,,0,3,,,02,,,T3906,43,0,71,42,3,1,,0,0,112,10,,,2,82
82LA02774,1982-04-07,2,T4781,43,1,40,401,T2830,43,,,,30,,1,02,,1,97,5,,113,3,,6,02,,,T3946,43,1,0,40,2,1,01,1,1,111,0,,,1,82
82LA02775,1982-04-17,2,T5068,43,1,40,403,T2837,43,,1,,30,,1,02,,1,107,8,,0,3,,,02,,,T3440,43,1,70,40,2,1,,1,2,100,10,,,1,82
82LA02776,1982-04-17,2,T5069,43,,40,403,T2837,43,,1,,30,,1,02,,1,107,8,,0,3,,,02,,,T3440,43,0,75,40,2,1,,0,0,111,10,,,2,82
82LA02777,,,,43,1,41,414,T2841,43,,,,30,,,02,,,0,,,0,,,,02,,,T4252,43,0,0,41,6,0,,0,0,,0,,,1,82
82LA02778,1982-05-01,3,X7939,79,1,00,432,T2844,43,,1,,30,,5,20,2,1,121,8,,0,2,,,02,,,00000,97,1,85,43,0,1,,1,2,121,10,,,1,82
82LA02779,,,,43,1,43,432,T2844,43,,,,30,,,02,1,,0,,,0,,,,02,,,T4517,43,1,0,43,6,0,,0,0,,0,,,1,82
82LA02780,1982-05-01,2,X7940,79,,00,432,T2844,43,,1,,30,,5,20,2,1,121,8,,0,2,,,02,,&,00000,97,0,66,43,0,1,,0,0,085,5,,,2,82
82LA02781,1982-04-15,2,T4996,43,1,43,433,T2849,43,,,,30,,1,02,,1,105,8,,152,3,,6,02,,&,T4269,43,1,0,43,6,1,01,1,2,084,0,,,1,82
82LA02782,1982-04-15,1,T4997,43,,43,433,T2849,43,,1,,30,,1,02,,2,105,8,,0,3,,,02,,,T4269,43,0,77,43,6,1,,0,0,097,10,,,2,82
82LA02783,1982-04-23,2,T5361,43,1,41,412,T2850,43,,1,,30,,1,02,,1,113,8,,0,3,,,02,,,T4594,43,1,75,41,6,1,,1,2,100,10,,,1,82
82LA02784,1982-04-23,1,T5362,43,,41,412,T2850,43,,1,,30,,1,02,,1,113,8,,0,3,,,02,,,T4594,43,0,73,41,6,1,,0,0,098,10,,,2,82
82LA02785,1982-04-19,1,T5154,43,1,43,431,T2860,43,,,,30,,1,02,,1,109,9,,110,2,,6,02,,,T4650,43,1,0,43,6,1,01,1,3,089,0,,,1,82
82LA02786,1982-04-19,1,T5155,43,,43,431,T2860,43,,,,30,,1,02,,1,109,9,,126,2,,6,02,,,T4650,43,0,0,43,6,1,01,0,0,090,0,,,2,82
82LA02787,1982-04-19,1,T5156,43,,43,431,T2860,43,,,,30,,1,02,,1,109,9,,152,2,,6,02,,&,T4650,43,0,0,43,6,1,01,0,0,097,0,,,3,82
82LA02788,1982-04-12,1,T4908,43,1,40,404,T2869,43,,1,,30,,1,02,,1,102,8,,0,1,04,,02,,,T3940,43,1,62,40,2,1,,1,2,142,10,,,1,82
82LA02789,1982-04-12,2,T4905,43,,40,404,T2869,43,,1,,30,,1,02,,1,102,8,,0,1,,,02,,&,T3940,43,0,71,40,2,1,,0,0,090,5,,,2,82
82LA02790,1982-04-17,2,T5084,43,1,40,401,T2873,43,,1,,30,,1,02,,1,107,8,,0,4,,,02,,,T3946,43,1,70,40,2,1,,1,2,115,10,,,1,82
82LA02791,1982-04-17,1,T5085,43,,40,401,T2873,43,,1,,30,,1,02,,1,107,8,,0,4,,,02,,,T3946,43,0,71,40,2,1,,0,0,141,10,,,2,82
82LA02792,1982-04-18,1,T5105,43,1,43,432,T2882,43,,1,,30,,1,02,,1,108,8,,0,3,,,02,,,T4517,43,1,91,43,6,1,,1,2,134,10,,,1,82
82LA02793,1982-04-18,2,T5106,43,,43,432,T2882,43,,1,,30,,1,02,,1,108,8,,0,3,,,02,,,T4517,43,0,75,43,6,1,,0,0,111,10,,,2,82
82LA02794,1982-04-24,2,T5392,43,1,41,413,T2889,43,,1,,30,,1,02,,1,114,8,,0,3,,,02,,,T4611,43,1,73,41,6,1,,1,2,128,10,,,1,82
82LA02795,1982-04-24,2,T5393,43,,41,413,T2889,43,,1,,30,,1,02,,1,114,8,,0,3,,,02,,,T4611,43,0,71,41,6,1,,0,0,108,10,,,2,82
82LA02796,1982-04-20,1,T5203,43,1,42,872,T2890,43,,1,,30,,1,02,,1,110,8,,0,2,,,02,,,T3753,43,1,65,42,3,1,,1,2,088,10,,,1,82
