UID,YR,DAM,DBRD,LNDAM,BPEN,SIRE,SBRD,AGE,ADAM,STMD,STMS,BGRP,RGRP,CUT,TRT,BDAY,DAYBRN,TB,MILK,SEX,ENTR,TEAT,BRWT,CLR,JAW,LAMB,LBRD,LINE,STM,DISP,DAYDIS,CAUSE,FONO,FOPU,ERMK,LRMK,DYST,DEPTH,ABN,LOT,SHED,CDNO,SPEC,Y1,Y2,Y3,Y4,Y5A,Y5,Y6,DATEBN,INBRL,APRLWT,ADAY,BAND,JUWT,JDAY
13LA00687,13,Z0575,83,,M1,X0000,82,2.0,2,R3,CS,2,0,Y,,032113,80,5,2,2,0,2,10.0,1,1,Y1230,50,,00,,,,,,.,.,1,1,..,MP,J,1,,1,1,1,1,1,1.0,80,2013-03-21,0.0,34,115,1,,
13LA00688,13,K3280,64,6M,1,X7486,82,8.0,8,06,TS,1,0,N,,032113,80,8,2,1,2,2,12.0,5,1,Z1654,83,,C3,,,,,,.,10BLK,1,1,..,GRN,J,1,,1,1,2,1,1,1.0,61,2013-03-21,0.0,21,115,1,,
13LA00689,13,K3280,64,6M,1,X7486,82,8.0,8,06,TS,1,0,N,,032113,80,8,2,2,0,2,11.6,5,1,Z1655,83,,C3,,,,,,.,BRN EARS LEGS,1,1,..,GRN,J,2,,0,0,0,1,1,1.0,56,2013-03-21,0.0,17,115,1,,
13LA00690,13,L0730,70,,e10,L0476,70,1.0,1,PC,PC,4,0,N,,032113,80,5,2,2,R,2,9.6,1,1,L1191,70,,PC,,,,,,.,.,1,1,..,OR,J,1,,1,1,1,1,1,1.0,81,2013-03-21,0.008,30,115,3,,
13LA00691,13,X3317,82,00,28,X8610,82,7.0,7,SC,T3,1,0,N,,032113,80,8,3,1,2,2,16.4,5,1,L1192,70,,PC,,,,,,.,20BLK,1,1,..,OR,J,1,,1,1,2,1,1,1.0,102,2013-03-21,0.007,37,115,3,,
13LA00692,13,X3317,82,00,28,X8610,82,7.0,7,SC,T3,1,0,N,,032113,80,8,3,2,2,4,13.0,5,1,L1193,70,,PC,,,,,,.,40BLLK,1,1,..,OR,J,2,,0,0,0,1,1,1.0,84,2013-03-21,0.007,29,115,3,,
13LA00693,13,T2089,45,48,42,T3862,45,5.0,5,02,02,1,,N,,032113,80,5,2,2,0,4,12.2,1,1,T4889,45,,02,,,,,,.,HAIRY,1,1,..,SEL,J,1,,1,1,1,1,1,1.0,65,2013-03-21,0.033,23,115,1,,
13LA00694,13,H5520,05,,54,H5934,05,4.0,4,30,30,2,,Y,,032113,80,8,3,2,0,4,9.8,1,1,H7951,05,,30,,,,,,.,.,1,1,..,,J,1,,1,1,2,1,1,1.0,81,2013-03-21,0.027,24,115,1,,
13LA00695,13,H5520,05,,54,H5934,05,4.0,4,30,30,2,,Y,,032113,80,8,3,3,0,4,10.4,1,1,H7952,05,,30,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,1,1.0,80,2013-03-21,0.027,28,115,1,,
13LA00696,13,Z0014,83,,28,X8610,82,2.0,2,SC,T3,1,0,N,,032113,80,8,3,2,0,2,11.1,5,1,L1194,70,,PC,,,,,,.,30BLK,1,1,..,OR,J,1,,1,1,2,1,1,1.0,83,2013-03-21,0.012,31,115,3,,
13LA00697,13,Z0014,83,,28,X8610,82,2.0,2,SC,T3,1,0,N,,032113,80,8,3,2,0,2,10.2,1,1,L1195,70,,PC,,,,,,.,.,1,1,..,OR,J,2,,0,0,0,1,1,1.0,79,2013-03-21,0.012,26,115,3,,
13LA00698,13,T4416,45,,e23,T3401,45,1.0,1,02,02,4,7,N,,032113,80,5,2,3,0,4,11.4,1,1,T4890,45,,02,3,83,93,,,SM.UDDER.RPDEAD,.,1,1,..,SEL,J,1,,1,1,1,1,0,0.0,0,2013-03-21,0.04,,,,,
13LA00699,13,T3378,45,,44,T3748,45,3.0,3,02,02,1,0,N,,032113,80,5,3,1,0,2,15.4,1,1,T4891,45,,02,,,,,,LONG TEATS,.,1,1,..,CTL,J,1,,1,1,1,1,1,1.0,107,2013-03-21,0.034,41,115,1,,
13LA00700,13,T4212,45,,e23,T3401,45,1.0,1,02,02,4,0,N,,032113,80,0,0,2,0,2,4.2,1,1,.,,,,0,80,27,,,DRY FEET/HEADDY,WATER BELLY,7,4,..,SEL,J,1,,1,1,1,0,0,0.0,0,2013-03-21,0.064,,,,,
13LA00701,13,T2731,45,,39,T2632,45,4.0,4,02,02,1,,N,,032113,80,5,3,2,0,3,13.9,1,1,T4892,45,,02,,,,,,SNOTTY,.,1,1,..,SEL,J,1,,1,1,1,1,1,1.0,92,2013-03-21,0.028,37,115,1,,
13LA00702,13,L0013,70,,18,L0239,70,4.0,4,PC,PC,1,,N,,032113,80,8,3,2,R,2,12.6,5,1,L1196,70,,PC,6,101,23,,,.,90BLK,1,1,..,OR,J,1,,1,1,2,1,0,0.0,0,2013-03-21,0.004,,,,,
13LA00703,13,L0013,70,,18,L0239,70,4.0,4,PC,PC,1,,N,,032113,80,8,3,1,0,3,14.9,5,1,L1197,70,,PC,,,,,,.,60BLK,1,1,..,OR,J,2,,0,0,0,1,1,1.0,108,2013-03-21,0.004,39,115,3,,
13LA00704,13,H6349,05,,57,H6969,05,3.0,3,30,30,2,0,N,,032113,80,7,0,2,0,2,8.9,1,1,H7953,05,,30,3,80,93,,,ADENOCARCENOMA,.,1,1,..,,J,1,,1,1,2,1,0,0.0,0,2013-03-21,0.033,,,,,
13LA00705,13,H6349,05,,57,H6969,05,3.0,3,30,30,2,0,N,,032113,80,7,0,2,0,2,6.0,1,1,.,,,,1,80,44,,,DEAD,.,1,1,..,,J,2,,0,0,0,0,0,0.0,0,2013-03-21,0.033,,,,,
13LA00706,13,X8991,82,,9,X8516,82,3.0,3,TC,97,1,0,N,,032113,80,5,2,2,0,4,16.6,5,1,Z1656,83,,S3,,,,,,.,70BRN,1,1,..,,J,1,,1,1,1,1,1,1.0,94,2013-03-21,0.0,44,115,1,,
13LA00707,13,Z0989,83,,e2,Z0002,83,1.0,1,CM,CM,4,0,N,,032113,80,0,0,2,0,2,4.3,1,1,.,,,,0,80,27,,,DRY,BLOB,1,1,..,,J,1,,1,1,1,0,0,0.0,0,2013-03-21,0.016,,,,,
13LA00708,13,Z0654,83,,M1,X0000,82,2.0,2,R3,CS,2,0,Y,,032113,80,8,2,3,0,2,9.8,5,1,Y1231,50,,00,,,,,,.,H.10BLK,1,1,..,MP,J,1,,1,1,2,1,1,1.0,76,2013-03-21,0.0,22,115,1,,
13LA00709,13,Z0654,83,,M1,X0000,82,2.0,2,R3,CS,2,0,Y,,032113,80,8,2,2,L,2,10.2,1,1,Y1232,50,,00,,,,,,.,HAIRY,1,1,..,MP,J,2,,0,0,0,1,1,1.0,62,2013-03-21,0.0,22,115,1,,
13LA00710,13,H7023,05,,M1,X0000,82,2.0,2,30,CS,2,0,Y,,032113,80,8,2,2,L,2,10.6,1,1,Y1233,50,,00,,,,,,.,.,1,1,..,MP,J,1,,1,1,2,1,1,1.0,63,2013-03-21,0.0,22,115,1,,
13LA00711,13,H7023,05,,M1,X0000,82,2.0,2,30,CS,2,0,Y,,032113,80,8,2,3,0,3,10.4,1,1,Y1234,50,,00,,,,,,.,.,1,1,..,MP,J,2,,0,0,0,1,1,1.0,66,2013-03-21,0.0,20,115,1,,
13LA00712,13,H6388,05,,M4,K0000,64,3.0,3,30,06,2,0,Y,,032113,80,8,2,3,0,2,12.9,1,1,Y1235,50,,00,,,,,,.,.,1,1,..,MPG,J,1,,1,1,2,1,1,1.0,70,2013-03-21,0.0,27,115,1,,
13LA00713,13,H6388,05,,M4,K0000,64,3.0,3,30,06,2,0,Y,,032113,80,8,2,3,L,4,11.9,1,1,Y1236,50,,00,,,,,,.,.,1,1,..,MPG,J,2,,0,0,0,1,1,1.0,77,2013-03-21,0.0,27,115,1,,
13LA00714,13,Z0174,83,,15,Z0053,83,2.0,2,S3,C3,1,0,N,,032113,80,5,2,1,0,2,15.8,5,1,L1198,70,,PC,,,,,,.,10BLK,1,1,..,OR,J,1,,1,1,1,1,1,1.0,116,2013-03-21,0.005,46,115,3,,
13LA00715,13,X8616,82,,28,X8610,82,3.0,3,SC,T3,1,0,N,,032113,80,8,3,2,0,3,12.0,5,1,L1199,70,,PC,,,,,,.,90BLK,1,1,..,OR,J,1,,1,1,2,1,1,1.0,81,2013-03-21,0.008,30,115,3,,
13LA00716,13,X8616,82,,28,X8610,82,3.0,3,SC,T3,1,0,N,,032113,80,8,3,2,0,2,11.9,5,1,L1200,70,,PC,,,,,,.,10BLK,1,1,..,OR,J,2,,0,0,0,1,1,1.0,76,2013-03-21,0.008,30,115,3,,
13LA00717,13,X8993,82,,4,Z1449,00,3.0,3,97,97,1,0,N,,032113,80,5,3,2,0,2,16.9,6,1,Z1657,83,,97,,,,,,.,SCOURS FEVER,1,1,..,B3G,J,1,,1,1,1,1,1,1.0,123,2013-03-21,0.0,48,115,3,,
13LA00718,13,Z0662,83,,M4,K0000,64,2.0,2,R3,06,2,0,Y,,032113,80,5,2,3,2,2,8.8,1,1,Y1237,50,,00,,,,,,.,.,1,1,..,MP,J,1,,1,1,1,1,1,1.0,89,2013-03-21,0.0,32,115,1,,
13LA00719,13,T2872,45,,32,T4375,45,3.0,3,02,02,1,0,N,,032113,80,5,2,1,0,2,16.9,1,1,T4893,45,,02,,,,,,.,.,1,1,..,CTL,J,1,,1,1,1,1,1,1.0,109,2013-03-21,0.052,43,115,1,,
13LA00720,13,Z0140,83,,5,Z1454,00,2.0,2,97,97,1,0,N,,032113,80,5,3,1,0,2,13.6,6,1,Z1658,83,,97,,,,,,.,FEVER,1,1,..,B3G,J,1,,1,1,1,1,1,1.0,114,2013-03-21,0.0,36,115,3,,
13LA00721,13,K4764,64,,11,X8804,82,2.0,2,06,TC,1,0,N,,032113,80,8,3,2,L,2,10.6,1,1,Z1659,83,,CM,6,107,34,,,LSIDEMAST.EUTH,.,1,1,..,,J,1,,1,1,2,1,0,0.0,0,2013-03-21,0.006,,,,,
13LA00722,13,K4764,64,,11,X8804,82,2.0,2,06,TC,1,0,N,,032113,80,8,3,1,0,2,11.8,1,1,Z1660,83,,CM,3,112,93,,,.,.,1,1,..,,J,2,,0,0,0,1,0,0.0,0,2013-03-21,0.006,,,,,
13LA00723,13,T3791,45,,43,T3264,45,2.0,2,02,02,1,7,N,,032113,80,5,2,2,R,2,14.9,1,1,T4894,45,,02,,,,,,.,PINK.UGLY,1,1,..,CTL,J,1,,1,1,1,1,1,1.0,84,2013-03-21,0.034,38,115,1,,
13LA00724,13,H7623,05,,e18,H6039,05,1.0,1,30,30,4,0,Y,,032113,80,5,2,2,0,2,12.0,1,1,H7954,05,,30,,,,,,SM.UDDER,.,1,1,..,,J,1,,1,1,1,1,1,1.0,84,2013-03-21,0.039,31,115,1,,
13LA00725,13,H5036,05,,59,H7410,00,4.0,4,30,30,2,,Y,,032113,80,5,2,3,0,2,10.2,1,1,H7955,05,,30,,,,,,.,.,1,1,..,,J,1,,1,1,1,1,1,1.0,90,2013-03-21,0.0,33,115,1,,
13LA00726,13,Z0011,83,,22,Z1456,00,2.0,2,SC,Tx,1,0,N,,032113,80,8,2,1,0,2,12.0,5,1,Z1661,83,,T3,,,,,,.,40BLK,1,1,..,,J,1,,1,1,2,1,1,1.0,76,2013-03-21,0.0,25,115,1,,
13LA00727,13,Z0011,83,,22,Z1456,00,2.0,2,SC,Tx,1,0,N,,032113,80,8,2,1,0,2,9.0,5,1,Z1662,83,,T3,,,,,,.,20BLK,1,1,..,,J,2,,0,0,0,1,1,1.0,70,2013-03-21,0.0,25,115,1,,
13LA00728,13,K3338,64,6T,26,K4924,00,8.0,8,06,06,1,0,N,,032113,80,5,2,2,0,2,17.9,1,1,K4937,64,,06,,,,,,.,HAIRY,1,1,..,B3G,J,1,,1,1,1,1,1,1.0,113,2013-03-21,0.0,43,115,3,,
13LA00729,13,X8732,82,,15,Z0053,83,3.0,3,S3,C3,1,0,N,,032113,80,8,1,2,0,2,11.9,5,1,L1201,70,,PC,6,187,10,T4464,-,L1201Orph>graft,SWOLLEN KNEES,1,1,..,OR,J,1,,1,1,2,1,0,0.0,,2013-03-21,0.006,22,115,3,,
13LA00730,13,X8732,82,,15,Z0053,83,3.0,3,S3,C3,1,0,N,,032113,80,8,1,2,2,2,11.0,5,1,L1202,70,,PC,,,,,,RESP/COUGH,05BLK,1,1,..,OR,J,2,,0,0,0,1,1,1.0,99,2013-03-21,0.006,36,115,3,,
13LA00731,13,X7962,82,,M1,X0000,82,4.0,4,R3,CS,2,,Y,,032113,80,8,3,2,0,2,5.5,1,1,Y1238,50,,00,6,80,27,Z1626,+,RP,EUTH PREMY,1,1,..,MP,J,1,,1,1,2,1,0,0.5,0,2013-03-21,0.0,,,,,
13LA00732,13,X7962,82,,M1,X0000,82,4.0,4,R3,CS,2,,Y,,032113,80,8,3,2,0,2,5.2,1,1,Y1239,50,,00,6,80,27,,,.,EUTH PREMY,1,1,..,MP,J,2,,0,0,0,1,0,0.0,0,2013-03-21,0.0,,,,,
13LA00733,13,H6917,05,,M1,X0000,82,2.0,2,30,CS,2,0,Y,,032113,80,5,2,3,0,2,12.2,1,1,Y1240,50,,00,,,,,,.,.,1,1,..,MP,J,1,,1,1,1,1,1,1.0,98,2013-03-21,0.0,39,115,1,,
13LA00734,13,K4499,64,,23,Z1459,00,4.0,4,06,Tx,1,,N,,032113,80,8,3,2,0,4,13.9,1,1,Z1663,83,,TC,,,,,,LUMP IN UDDER,1ST,8,1,..,,J,1,,1,1,2,1,1,1.0,65,2013-03-21,0.0,24,115,1,,
13LA00735,13,K4499,64,,23,Z1459,00,4.0,4,06,Tx,1,,N,,032113,80,8,3,1,0,2,13.0,1,1,Z1664,83,,TC,,,,,,.,2ND,5,1,..,,J,2,,0,0,0,1,1,1.0,75,2013-03-21,0.0,25,115,1,,
13LA00736,13,T3144,45,,35,T4543,45,3.0,3,02,02,1,0,N,,032113,80,5,3,1,0,2,15.0,1,1,T4895,45,,02,,,,,,.,BRITCHY,1,1,..,CTL,Y,1,,1,1,1,1,1,1.0,98,2013-03-21,0.048,42,115,1,,
13LA00737,13,H6859,05,,56,H6952,05,2.0,2,30,30,2,0,N,,032113,80,5,3,3,0,3,12.9,1,1,H7956,05,,30,,,,,,.,V.HAIRY.R3LIKE,1,1,..,,Y,1,,1,1,1,1,1,1.0,90,2013-03-21,0.032,36,115,1,,
13LA00738,13,H5102,05,,55,H6777,05,4.0,4,30,30,2,,Y,,032113,80,8,3,1,0,2,11.2,1,1,H7957,05,,30,,,,,,SLSSLMORESNOTTY,.,1,1,..,,Y,1,,1,1,2,1,1,1.0,79,2013-03-21,0.033,26,115,1,,
13LA00739,13,H5102,05,,55,H6777,05,4.0,4,30,30,2,,Y,,032113,80,8,3,2,0,2,11.0,1,1,H7958,05,,30,,,,,,.,.,1,1,..,,Y,2,,0,0,0,1,1,1.0,86,2013-03-21,0.033,28,115,1,,
13LA00740,13,Z1255,83,,e5,X7276,82,1.0,1,SC,T3,4,0,N,,032113,80,5,3,1,0,2,8.5,2,1,L1203,70,,PC,,,,,,.,<05RN.BREARTIPS,1,1,..,OR,Y,1,,1,1,1,1,1,1.0,81,2013-03-21,0.004,25,115,3,,
13LA00741,13,H3638,05,88,53,H7199,05,6.0,6,30,30,2,7,N,,032113,80,8,2,1,0,4,10.9,1,1,H7959,05,,30,,,,,,R.METACARPAL.FX,.,1,1,..,GRN,Y,1,,1,1,2,1,1,1.0,78,2013-03-21,0.038,42,149,H,,
13LA00742,13,H3638,05,88,53,H7199,05,6.0,6,30,30,2,7,N,,032113,80,8,2,2,0,4,9.8,1,1,H7960,05,,30,,,,,,.,.,1,1,..,GRN,Y,2,,0,0,0,1,1,1.0,51,2013-03-21,0.038,27,149,H,,
13LA00743,13,X7989,82,,M3,Z0000,83,4.0,4,R3,SC,2,,Y,,032113,80,5,3,3,R,4,11.1,1,1,Y1241,50,,00,,,,,,.,.,1,1,..,MP,Y,1,,1,1,1,1,1,1.0,99,2013-03-21,0.0,35,115,1,,
13LA00744,13,R8720,11,,M4,K0000,64,2.0,2,07,06,2,0,Y,,032113,80,8,3,2,.,.,9.2,1,1,Y1242,50,,00,6,81,42,T4851,+,Lamb umbilical,L/D hemorrage,1,1,..,MP,Y,1,,1,1,2,1,0,0.0,0,2013-03-21,0.0,,,,,
13LA00745,13,R8720,11,,M4,K0000,64,2.0,2,07,06,2,0,Y,,032113,80,8,3,2,.,.,9.0,1,1,Y1243,50,,00,6,81,01,,,DRY 3/24,L/D,1,1,..,MP,Y,2,,0,0,0,1,0,0.0,0,2013-03-21,0.0,,,,,
13LA00746,13,T2347,45,,35,T4543,45,4.0,4,02,02,1,,N,,032113,80,9,3,1,0,4,8.9,1,1,T4896,45,,02,6,85,23,,,BRMILKRSD.OKNOW,.,1,1,..,CTL,Y,1,,1,1,3,1,0,0.0,0,2013-03-21,0.055,,,,,
13LA00747,13,T2347,45,,35,T4543,45,4.0,4,02,02,1,,N,,032113,80,9,3,1,0,2,11.1,1,1,T4897,45,,02,6,86,54,,,WARTS,BRK RIBS,1,1,..,CTL,Y,2,,0,0,0,1,0,0.0,0,2013-03-21,0.055,,,,,
13LA00748,13,T2347,45,,35,T4543,45,4.0,4,02,02,1,,N,,032113,80,9,3,1,.,.,11.3,1,1,.,,,,1,80,44,,,.,DAB.HAIRY,1,1,..,CTL,Y,3,,0,0,0,0,0,0.0,0,2013-03-21,0.055,,,,,
13LA00749,13,H5140,05,,57,H6969,05,4.0,4,30,30,2,,Y,,032113,80,5,3,2,2,4,10.1,1,1,H7961,05,,30,,,,,,PINKMILKNOMETAL,SCOURS,1,1,..,,Y,1,,1,1,1,1,1,1.0,98,2013-03-21,0.034,36,115,1,,
13LA00750,13,Z0360,83,,M2,X0000,82,2.0,2,R3,97,2,0,Y,,032113,80,8,2,2,0,4,13.1,5,1,Y1244,50,,00,,,,,,.,V.HAIRY,1,1,..,MP,Y,1,,1,1,2,1,1,1.0,78,2013-03-21,0.0,27,115,1,,
13LA00751,13,Z0360,83,,M2,X0000,82,2.0,2,R3,97,2,0,Y,,032113,80,8,2,2,0,4,11.8,5,1,Y1245,50,,00,,,,,,.,.,1,1,..,MP,Y,2,,0,0,0,1,1,1.0,70,2013-03-21,0.0,24,115,1,,
13LA00752,13,T3566,45,,40,T3469,45,2.0,2,02,02,1,7,N,,032113,80,5,3,2,0,4,14.8,1,1,T4898,45,,02,,,,,,SLS.MORE,BRITCHY,1,1,..,SEL,Y,1,,1,1,1,1,1,1.0,77,2013-03-21,0.033,39,115,1,,
13LA00753,13,X9101,82,,25,X9831,82,3.0,3,C3,S3,1,0,N,,032113,80,8,2,2,0,2,13.0,5,1,L1204,70,,PC,,,,,,.,25BR/GR,1,1,..,OR,Y,1,,1,1,2,1,1,1.0,73,2013-03-21,0.007,28,115,3,,
13LA00754,13,X9101,82,,25,X9831,82,3.0,3,C3,S3,1,0,N,,032113,80,8,2,2,0,3,9.8,5,1,L1205,70,,PC,,,,,,.,65BRN,1,1,..,OR,Y,2,,0,0,0,1,1,1.0,69,2013-03-21,0.007,23,115,3,,
13LA00755,13,H4448,05,88,55,H6777,05,5.0,5,30,30,2,,N,,032113,80,8,3,1,0,3,10.4,1,1,H7962,05,,30,,,,,,.,.,1,1,..,,Y,1,,1,1,2,1,1,1.0,104,2013-03-21,0.032,38,115,1,,
13LA00756,13,H4448,05,88,55,H6777,05,5.0,5,30,30,2,,N,,032113,80,8,3,2,.,.,6.1,1,1,H7963,05,,30,6,81,46,,,.,L/D,1,1,..,,Y,2,,0,0,0,1,0,0.0,0,2013-03-21,0.032,,,,,
13LA00757,13,K4820,64,,4,Z1449,00,2.0,2,06,97,1,0,N,,032113,80,5,3,1,0,3,17.0,5,1,Z1665,83,,SC,,,,,,.,20BLK.NICE,2,2,..,,Y,1,,1,1,1,1,1,1.0,85,2013-03-21,0.0,38,115,1,,
13LA00758,13,H6364,05,,59,H7410,00,3.0,3,30,30,2,0,N,,032113,80,8,2,1,0,4,8.7,1,1,H7964,05,,30,,,,,,.,.,1,1,..,GRN,Y,1,,1,1,2,1,1,1.0,64,2013-03-21,0.0,21,115,1,,
13LA00759,13,H6364,05,,59,H7410,00,3.0,3,30,30,2,0,N,,032113,80,8,2,1,0,2,8.0,1,1,H7965,05,,30,,,,,,.,.,1,1,..,GRN,Y,2,,0,0,0,1,1,1.0,70,2013-03-21,0.0,22,115,1,,
13LA00760,13,X6550,82,99,13,Z0098,83,5.0,5,S3,C3,1,,N,,032113,80,8,3,2,0,2,11.8,5,1,L1206,70,,PC,,,,,,.,1ST.90BRN,5,4,..,OR,Y,1,,1,1,2,1,1,1.0,82,2013-03-21,0.009,28,115,3,,
13LA00761,13,X6550,82,99,13,Z0098,83,5.0,5,S3,C3,1,,N,,032113,80,8,3,1,L,2,13.9,5,1,L1207,70,,PC,,,,,,.,2ND.10BRN,8,4,..,OR,Y,2,,0,0,0,1,1,1.0,102,2013-03-21,0.009,33,115,3,,
13LA00762,13,T2781,45,,37,T3077,45,4.0,4,02,02,1,,N,,032113,80,5,3,2,0,2,13.6,2,1,T4899,45,,02,7,195,97,,,SNOTTY,BR.KNEES.HOCKS,1,1,..,CTL,Y,1,,1,1,1,1,0,,,2013-03-21,0.05,37,115,1,,
13LA00763,13,X8535,82,,16,H6587,05,3.0,3,BL,BL,1,0,Y,,032113,80,8,3,3,0,3,14.4,9,1,Z1666,83,,BL,,,,,,LUMPY.BAG,.,1,1,..,BLK,J,1,,1,1,2,1,1,1.0,80,2013-03-21,0.0,32,115,2,,
13LA00764,13,X8535,82,,16,H6587,05,3.0,3,BL,BL,1,0,Y,,032113,80,8,3,3,0,2,15.3,9,1,Z1667,83,,BL,,,,,,FADED BLACK,.,1,1,..,BLK,J,2,,0,0,0,1,1,1.0,95,2013-03-21,0.0,38,115,2,,
13LA00765,13,T3842,45,,35,T4543,45,2.0,2,02,02,1,7,N,,032113,80,8,3,2,0,3,12.8,1,1,T4900,45,,02,,,,,,.,FUZZY,1,1,..,CTL,J,1,,1,1,2,1,1,1.0,75,2013-03-21,0.054,25,115,1,,
13LA00766,13,T3842,45,,35,T4543,45,2.0,2,02,02,1,7,N,,032113,80,8,3,1,0,3,13.4,1,1,T4901,45,,02,,,,,,.,.,1,1,..,CTL,J,2,,0,0,0,1,1,1.0,68,2013-03-21,0.054,26,115,1,,
13LA00767,13,T4464,45,,e26,T3433,45,1.0,1,02,02,4,0,N,,032113,80,5,3,1,.,.,8.4,1,1,T4902,45,,02,1,80,44,L1201,+,.,L/D1lunguninfla,3,5,..,CTL,J,1,,1,1,1,0,0,0.0,0,2013-03-21,0.036,,,,,
13LA00768,13,X8892,82,,22,Z1456,00,3.0,3,CS,Tx,1,0,N,,032113,80,5,1,1,0,2,17.7,5,1,Z1668,83,,T3,,,,,,0BLK.NICE,10BLK.NICE,1,1,..,,J,1,,1,1,1,1,1,1.0,105,2013-03-21,0.0,59,115,1,,
13LA00769,13,H6597,05,,M1,X0000,82,2.0,2,30,CS,2,0,Y,,032113,80,8,2,3,0,2,10.6,5,1,Y1246,50,,00,,,,,,SRS.MORE,.,1,1,..,MP,J,1,,1,1,2,1,1,1.0,77,2013-03-21,0.0,27,115,1,,
13LA00770,13,H6597,05,,M1,X0000,82,2.0,2,30,CS,2,0,Y,,032113,80,8,2,3,2,2,8.9,2,1,Y1247,50,,00,,,,,,HAD.FEVER,.,1,1,..,MP,J,2,,0,0,0,1,1,1.0,67,2013-03-21,0.0,22,115,1,,
13LA00771,13,H5662,05,,59,H7410,00,3.0,3,30,30,2,0,N,,032213,81,8,3,2,0,3,9.2,1,1,H7966,05,,30,,,,,,.,BRITCHY,1,1,..,,J,1,,1,1,2,1,1,1.0,50,2013-03-22,0.0,20,115,1,,
13LA00772,13,H5662,05,,59,H7410,00,3.0,3,30,30,2,0,N,,032213,81,8,3,2,L,2,9.0,1,1,H7967,05,,30,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,1,1.0,61,2013-03-22,0.0,24,115,1,,
13LA00773,13,T3656,45,,42,T3862,45,2.0,2,02,02,1,7,N,,032213,81,8,2,1,0,3,9.0,1,1,T4903,45,,02,6,115,23,,,.,Orph>Down.Euth,1,1,..,SEL,J,1,,1,1,2,1,0,0.0,0,2013-03-22,0.022,,,,,
13LA00774,13,T3656,45,,42,T3862,45,2.0,2,02,02,1,7,N,,032213,81,8,2,2,0,2,7.2,1,1,T4904,45,,02,3,83,93,,,LOW MILK,.,1,1,..,SEL,J,2,,0,0,0,1,0,0.0,0,2013-03-22,0.022,,,,,
13LA00775,13,X8885,82,,25,X9831,82,3.0,3,C3,S3,1,0,N,,032213,81,8,3,2,2,4,12.6,2,1,L1208,70,,PC,,,,,,HD.BAG,<05BRN,1,1,..,OR,J,1,,1,1,2,1,1,1.0,87,2013-03-22,0.018,29,115,3,,
13LA00776,13,X8885,82,,25,X9831,82,3.0,3,C3,S3,1,0,N,,032213,81,8,3,1,2,4,12.2,2,1,L1209,70,,PC,,,,,,GOOD MILK,<05BLK,1,1,..,OR,J,2,,0,0,0,1,1,1.0,91,2013-03-22,0.018,32,115,3,,
13LA00777,13,Z0583,83,,M3,Z0000,83,2.0,2,R3,SC,2,0,Y,,032213,81,5,3,3,0,3,10.0,1,1,Y1248,50,,00,,,,,,.,.,1,1,..,MP,J,1,,1,1,1,1,1,1.0,74,2013-03-22,0.0,30,115,1,,
13LA00778,13,X7992,82,,14,X8834,82,4.0,4,T3,CS,1,,Y,,032213,81,8,2,2,0,2,8.9,2,1,L1210,70,,PC,6,86,49,,,BIG.BAG,TENDCONTFLEGS,1,1,..,OR,J,1,,1,1,2,1,0,0.0,0,2013-03-22,0.011,,,,,
13LA00779,13,X7992,82,,14,X8834,82,4.0,4,T3,CS,1,,Y,,032213,81,8,2,1,0,2,16.4,5,1,L1211,70,,PC,,,,,,.,25GR.NICE,1,1,..,OR,J,2,,0,0,0,1,1,1.0,130,2013-03-22,0.011,46,115,3,,
13LA00780,13,L0317,70,,18,L0239,70,2.0,2,PC,PC,1,0,N,,032213,81,5,2,2,R,2,16.6,5,1,L1212,70,,PC,,,,,,.,80BLK.NICE,1,1,..,OR,J,1,,1,1,1,1,1,1.0,105,2013-03-22,0.007,41,115,3,,
13LA00781,13,T0774,45,48,37,T3077,45,7.0,7,02,02,1,0,N,,032213,81,5,3,2,R,2,13.0,1,1,T4905,45,,02,,,,,,.,.,1,1,..,CTL,J,1,,1,1,1,1,1,1.0,70,2013-03-22,0.029,28,115,1,,
13LA00782,13,T3883,45,,31,T4240,45,2.0,2,02,02,1,7,N,,032213,81,9,3,2,0,3,4.8,1,1,T4906,45,,02,6,84,27,,8,.,POS dead,1,1,..,SEL,J,1,,1,1,3,1,0,0.0,0,2013-03-22,0.036,,,,,
13LA00783,13,T3883,45,,31,T4240,45,2.0,2,02,02,1,7,N,,032213,81,9,3,1,.,4,5.1,1,1,.,,,,0,81,27,,,.,DAB,1,1,..,SEL,J,2,,0,0,0,0,0,0.0,0,2013-03-22,0.036,,,,,
13LA00784,13,T3883,45,,31,T4240,45,2.0,2,02,02,1,7,N,,032213,81,9,3,1,.,.,3.9,1,1,.,,,,0,81,27,T4841,+,.,IMM.BLOB,1,1,..,SEL,J,3,,0,0,0,0,0,0.0,0,2013-03-22,0.036,,,,,
13LA00785,13,H6821,05,,56,H6952,05,2.0,2,30,30,2,0,Y,,032213,81,9,3,3,0,2,8.6,1,1,H7968,05,,30,,,,,,.,HAIRY,1,1,..,,J,1,,1,1,3,1,1,1.0,56,2013-03-22,0.032,17,115,1,,
