UID,DAM,DBRD,LNDAM,BPEN,TRT,SYNC,ADAM,AGE,STMD,BGRP,GRP,DATE,TB,MILK,SEX,BRWT,CLR,JAW,LAMB,LBRD,DISP,DAYDIS,CAUSE,FONO,RMK,ABEWE,ABLMB,CDNO,SIRE,SBRD,STM,LINE,DAYBRN,FOPU,Y0,Y1,Y2,Y3,Y4,Y5A,Y5,Y6,JY4,JUWT,JDAY,BAND,SPEC,VC,ML,DATEBN,YR,INBRL
91LA02186,S8789,19,12,014,,,30,3.0,07,C,7,0403,8,3,3,12.4,1,1,S1702,10,6,95,29,,ATRESIA ANI,,,2,S9941,19,07,18,93,,0,0,0,0,1,0,0,0,0,0,0,,,,0,1991-04-03,91,0.036
91LA02187,S8790,19,12,015,,,30,3.0,07,1,,0403,5,3,1,11.4,1,2,S1676,10,,0,,,,,,1,S9975,19,07,18,93,,1,1,1,1,1,1,10,80,1,70,177,1,,,0,1991-04-03,91,0.039
91LA02188,S8791,19,12,001,,,30,3.0,07,1,,0330,5,2,2,11.4,1,1,S1449,10,,0,,,ENTR,,21,1,S0621,10,42,18,89,,1,1,1,1,1,1,10,81,1,66,177,1,,,0,1991-03-30,91,0.014
91LA02189,S8794,19,12,002,,,30,3.0,07,C,3,0331,8,3,1,10.8,1,2,S1540,10,,0,,,,,,1,S0043,10,07,18,90,,1,1,1,2,1,1,10,74,1,56,170,3,,,0,1991-03-31,91,0.047
91LA02190,S8794,19,12,002,,,30,3.0,07,C,3,0331,8,3,1,12.0,1,1,S1541,10,,0,,,,,,2,S0043,10,07,18,90,,0,0,0,0,1,1,10,75,1,55,170,3,,,0,1991-03-31,91,0.047
91LA02191,S8799,19,18,015,,,30,3.0,07,C,3,0317,2,0,,0.0,,,,,0,76,,,,,,1,S9975,19,07,18,76,,1,1,1,2,0,0,0,0,0,0,0,,,,0,1991-03-17,91,0.0
91LA02192,S8799,19,18,015,,,30,3.0,07,C,3,0317,2,0,,0.0,,,,,0,76,,,,,,2,S9975,19,07,18,76,,0,0,0,0,0,0,0,0,0,0,0,,,,0,1991-03-17,91,0.0
91LA02193,S8800,19,18,001,,,30,3.0,07,1,,0331,9,2,3,8.8,1,2,S1544,10,,0,,,R.SPOILED,**,,1,S0621,10,42,18,90,,1,1,1,3,1,1,10,95,1,71,177,1,,,0,1991-03-31,91,0.011
91LA02194,S8800,19,18,001,,,30,3.0,07,1,,0331,9,2,2,8.0,1,1,S1545,10,3,95,93,,ENTR,,21,2,S0621,10,42,18,90,&,0,0,0,0,1,0,0,0,0,0,0,,,,0,1991-03-31,91,0.011
91LA02195,S8800,19,18,001,,,30,3.0,07,1,,0331,9,2,2,9.7,1,1,S1546,10,,0,,651019,4TEATS,,,3,S0621,10,42,18,90,-,0,0,0,0,1,1,5,86,0,72,177,1,,,0,1991-03-31,91,0.011
91LA02196,S8802,19,11,015,,,30,3.0,07,C,7,0404,8,2,3,11.1,1,1,S1772,10,7,179,97,,,,,1,S9975,19,07,18,94,,1,1,1,2,1,1,10,62,0,0,0,3,,,0,1991-04-04,91,0.014
91LA02197,S8802,19,11,015,,,30,3.0,07,C,7,0404,8,2,2,11.2,1,2,S1773,10,7,179,97,,,,,2,S9975,19,07,18,94,,0,0,0,0,1,1,10,69,0,0,0,3,,,0,1991-04-04,91,0.014
91LA02198,S8806,19,11,009,,,30,3.0,07,C,7,0407,8,3,2,9.0,1,1,S1871,10,7,179,97,,,,,1,S9781,19,07,18,97,,1,1,1,2,1,1,10,65,0,0,0,3,,,0,1991-04-07,91,0.019
91LA02199,S8806,19,11,009,,,30,3.0,07,C,7,0407,8,3,3,9.6,1,2,S1872,10,7,179,97,,,,,2,S9781,19,07,18,97,,0,0,0,0,1,1,10,65,0,0,0,3,,,0,1991-04-07,91,0.019
91LA02200,S8811,19,12,003,,,30,3.0,07,C,3,0330,8,3,3,8.5,1,1,S1460,10,,0,,,SW.BAG,**,,1,S0680,10,42,18,89,,1,1,1,2,1,1,10,68,1,50,168,3,,,0,1991-03-30,91,0.016
91LA02201,S8811,19,12,003,,,30,3.0,07,C,3,0330,8,3,3,10.9,1,1,S1461,10,,0,,,,,,2,S0680,10,42,18,89,,0,0,0,0,1,1,10,76,1,55,168,3,,,0,1991-03-30,91,0.016
91LA02202,S8813,19,11,010,,,30,3.0,07,C,3,0329,8,3,2,8.8,1,1,S1409,10,,0,,,4TEATS,,,1,S9807,19,07,18,88,,1,1,1,2,1,1,10,74,1,55,169,3,,,0,1991-03-29,91,0.064
91LA02203,S8813,19,11,010,,,30,3.0,07,C,3,0329,8,3,2,9.3,1,1,S1410,10,,0,,,,,,2,S9807,19,07,18,88,,0,0,0,0,1,1,10,77,1,59,169,3,,,0,1991-03-29,91,0.064
91LA02204,S8828,19,11,008,,,30,3.0,07,1,,0403,5,3,1,11.9,1,2,S1677,10,,0,,,FLTS,**,,1,S9736,19,07,18,93,,1,1,1,1,1,1,10,91,1,78,177,1,,,0,1991-04-03,91,0.049
91LA02205,S8833,19,18,002,,,30,3.0,07,1,,,,,,0.0,,,,,,0,,,,,,1,S0043,10,07,18,0,,1,1,0,0,0,0,0,0,0,0,0,,,,0,,91,0.0
91LA02206,S8844,19,11,011,,,30,3.0,07,1,,0409,8,2,2,8.7,1,1,S1948,10,,0,,,FIBERY,**,,1,S9826,19,07,18,99,,1,1,1,2,1,1,10,63,1,43,177,1,,,0,1991-04-09,91,0.076
91LA02207,S8844,19,11,011,,,30,3.0,07,1,,0409,8,2,3,7.1,1,1,S1949,10,3,99,93,,,,,2,S9826,19,07,18,99,&,0,0,0,0,1,0,0,0,0,0,0,,,,0,1991-04-09,91,0.076
91LA02208,S8845,19,11,012,,,30,3.0,07,C,3,0412,9,1,3,8.9,1,1,S2039,10,3,103,93,,"XBAG,CULLEWE",**,,1,S9850,19,07,18,102,&,1,1,1,3,1,0,0,0,0,0,0,,,,0,1991-04-12,91,0.045
91LA02209,S8845,19,11,012,,,30,3.0,07,C,3,0412,9,1,3,7.0,1,1,S2040,10,6,103,23,,,,,2,S9850,19,07,18,102,,0,0,0,0,1,0,0,0,0,0,0,,,,0,1991-04-12,91,0.045
91LA02210,S8845,19,11,012,,,30,3.0,07,C,3,0412,9,1,2,6.6,1,1,S2041,10,6,103,23,,,,,3,S9850,19,07,18,102,,0,0,0,0,1,0,0,0,0,0,0,,,,0,1991-04-12,91,0.045
91LA02211,S8850,19,11,013,,,30,3.0,07,C,3,0407,8,4,1,9.8,1,1,S1879,10,,0,,,,,,1,S9908,19,07,18,97,,1,1,1,2,1,1,10,68,1,56,169,3,,,0,1991-04-07,91,0.062
91LA02212,S8850,19,11,013,,,30,3.0,07,C,3,0407,8,4,2,8.8,1,2,S1880,10,,0,,,,,,2,S9908,19,07,18,97,,0,0,0,0,1,1,10,80,1,57,169,3,,,0,1991-04-07,91,0.062
91LA02213,S8872,19,12,004,,,30,3.0,07,C,3,0330,7,3,2,9.8,1,1,S1485,10,,0,,,DOWNER,**,,1,S0653,10,42,18,89,,1,1,1,2,1,1,10,71,1,60,168,3,,,0,1991-03-30,91,0.025
91LA02214,S8872,19,12,004,,,30,3.0,07,C,3,0330,7,3,2,9.6,1,1,S1486,10,6,89,46,,SAC?,,,2,S0653,10,42,18,89,,0,0,0,0,1,0,0,0,0,0,0,,,,0,1991-03-30,91,0.025
91LA02215,S8874,19,11,014,,,30,3.0,07,C,3,0327,5,4,2,11.5,1,1,S1334,10,,0,,,4TEATS,,,1,S9941,19,07,18,86,,1,1,1,1,1,1,10,95,1,72,168,3,,,0,1991-03-27,91,0.012
91LA02216,S8876,19,12,005,,,30,3.0,07,C,7,0404,8,3,3,10.1,1,1,S1730,10,7,179,97,,,,,1,S9623,19,07,18,94,,1,1,1,2,1,1,10,62,0,0,0,3,,,0,1991-04-04,91,0.042
91LA02217,S8876,19,12,005,,,30,3.0,07,C,7,0404,8,3,2,8.4,1,1,S1731,10,7,179,97,,4TEATS,,,2,S9623,19,07,18,94,,0,0,0,0,1,1,10,59,0,0,0,3,,,0,1991-04-04,91,0.042
91LA02218,S8891,19,11,015,,,30,3.0,07,C,3,0403,5,3,3,10.6,1,6,S1707,10,,0,,,,,,1,S9975,19,07,18,93,,1,1,1,1,1,1,10,78,1,62,170,3,,,0,1991-04-03,91,0.017
91LA02219,S8904,19,11,001,,,30,3.0,07,1,,0325,8,3,1,10.4,1,1,S1299,10,,0,,,,,,1,S0621,10,42,18,84,,1,1,1,2,1,1,10,80,1,69,177,1,,,0,1991-03-25,91,0.011
91LA02220,S8904,19,11,001,,,30,3.0,07,1,,0325,8,3,1,12.2,1,1,S1300,10,,0,,,,,,2,S0621,10,42,18,84,,0,0,0,0,1,1,10,68,1,64,177,1,,,0,1991-03-25,91,0.011
91LA02221,S8915,19,12,006,,,30,3.0,07,C,3,0331,8,3,3,9.7,1,1,S1548,10,,0,,,TEAT ABSCESSES,**,,1,S9660,19,07,18,90,,1,1,1,2,1,1,10,63,1,51,169,3,,,0,1991-03-31,91,0.01
91LA02222,S8915,19,12,006,,,30,3.0,07,C,3,0331,8,3,3,10.6,1,1,S1549,10,,0,,,4TEATS,,,2,S9660,19,07,18,90,,0,0,0,0,1,1,10,71,1,50,169,3,,,0,1991-03-31,91,0.01
91LA02223,S8917,19,11,002,,,30,3.0,07,C,3,0407,5,3,3,11.9,1,1,S1870,10,,0,,,,,,1,S0043,10,07,18,97,,1,1,1,1,1,1,10,103,1,78,168,3,,,0,1991-04-07,91,0.012
91LA02224,S8925,19,11,003,,,30,3.0,07,C,3,0412,8,3,1,11.9,1,1,S2053,10,,0,,,,,,1,S0680,10,42,18,102,,1,1,1,2,1,1,10,74,1,53,170,3,,,0,1991-04-12,91,0.017
91LA02225,S8925,19,11,003,,,30,3.0,07,C,3,0412,8,3,1,11.6,1,1,S2054,10,,0,,,,,,2,S0680,10,42,18,102,,0,0,0,0,1,1,10,76,1,56,170,3,,,0,1991-04-12,91,0.017
91LA02226,S8926,19,18,003,,,30,3.0,07,C,,,,,,0.0,,,,,,0,,,,,,1,S0680,10,42,18,0,,1,1,0,0,0,0,0,0,0,0,0,,1,,0,,91,0.018
91LA02227,S8926,19,18,003,,,30,3.0,07,C,3,0428,8,3,3,11.0,5,1,Z0964,81,,0,,,,,,1,00000,97,10,00,118,,1,1,1,2,1,1,10,73,1,44,168,3,2,,0,1991-04-28,91,0.0
91LA02228,S8926,19,18,003,,,30,3.0,07,C,3,0428,8,3,2,10.0,5,1,Z0965,81,,0,,,,,,2,00000,97,10,00,118,,0,0,0,0,1,1,10,82,1,46,168,3,2,,0,1991-04-28,91,0.0
91LA02229,S8927,19,11,004,,,30,3.0,07,C,3,0411,8,3,2,10.1,1,1,S2022,10,,0,,,ENTR,,21,1,S0653,10,42,18,101,,1,1,1,2,1,1,10,60,1,41,170,3,,,0,1991-04-11,91,0.005
91LA02230,S8927,19,11,004,,,30,3.0,07,C,3,0411,8,3,3,9.9,1,2,S2023,10,,0,,,XEWEABSCESS,**,,2,S0653,10,42,18,101,,0,0,0,0,1,1,10,50,1,41,170,3,,,0,1991-04-11,91,0.005
91LA02231,S8931,19,18,004,,,30,3.0,07,C,3,0404,9,1,2,7.6,1,1,S1780,10,6,98,19,,,,,1,S0653,10,42,18,94,,1,1,1,3,1,0,0,0,0,0,0,,,,0,1991-04-04,91,0.014
91LA02232,S8931,19,18,004,,,30,3.0,07,C,3,0404,9,1,3,7.7,1,2,S1781,10,3,127,93,538363,,,,2,S0653,10,42,18,94,+,0,0,0,0,1,0,5,0,0,0,0,,,,0,1991-04-04,91,0.014
91LA02233,S8931,19,18,004,,,30,3.0,07,C,3,0404,9,1,3,7.6,1,1,S1782,10,3,127,93,,,,,3,S0653,10,42,18,94,&,0,0,0,0,1,0,0,0,0,0,0,,,,0,1991-04-04,91,0.014
91LA02234,S8933,19,11,005,,,30,3.0,07,1,,,,,,0.0,,,,,,0,,,DEAD EWE,,,1,S9623,19,07,18,0,,1,0,0,0,0,0,0,0,0,0,0,,,,0,,91,0.0
91LA02235,S8950,19,12,007,,,30,3.0,07,1,,0410,5,4,1,14.0,1,1,S1980,10,,0,,,LTS,**,,1,S9700,19,07,18,100,,1,1,1,1,1,1,10,99,1,70,177,1,,,0,1991-04-10,91,0.055
91LA02236,S8956,19,11,007,,,30,3.0,07,1,,0412,9,3,2,10.6,1,1,S2042,10,,0,,,R.P.,**,,1,S9700,19,07,18,102,,1,1,1,3,1,1,10,80,1,59,177,1,,,0,1991-04-12,91,0.013
91LA02237,S8956,19,11,007,,,30,3.0,07,1,,0412,9,3,2,7.4,1,1,,,1,102,44,,,,,2,S9700,19,07,18,102,,0,0,0,0,0,0,0,0,0,0,0,,,,0,1991-04-12,91,0.013
91LA02238,S8956,19,11,007,,,30,3.0,07,1,,0412,9,3,1,8.3,1,1,,,1,102,44,,,,,3,S9700,19,07,18,102,,0,0,0,0,0,0,0,0,0,0,0,,,,0,1991-04-12,91,0.013
91LA02239,S8959,19,11,006,,,30,3.0,07,C,3,0331,8,3,3,10.6,1,1,S1552,10,,0,,,CAKED,**,,1,S9660,19,07,18,90,,1,1,1,2,1,1,10,89,1,64,169,3,,,0,1991-03-31,91,0.057
91LA02240,S8959,19,11,006,,,30,3.0,07,C,3,0331,8,3,3,10.2,1,1,S1553,10,,0,,,,,,2,S9660,19,07,18,90,,0,0,0,0,1,1,10,88,1,58,169,3,,,0,1991-03-31,91,0.057
91LA02241,S8960,19,12,008,,,30,3.0,07,C,3,0330,8,3,1,10.5,1,1,S1473,10,,0,,,,,,1,S9736,19,07,18,89,,1,1,1,2,1,1,10,59,1,46,169,3,,,0,1991-03-30,91,0.011
91LA02242,S8960,19,12,008,,,30,3.0,07,C,3,0330,8,3,2,10.7,1,1,S1474,10,,0,,,,,,2,S9736,19,07,18,89,,0,0,0,0,1,1,10,69,1,48,169,3,,,0,1991-03-30,91,0.011
91LA02243,S8977,19,11,008,,,30,3.0,07,C,3,0328,8,2,3,6.0,1,1,S1373,10,,0,,,,,,1,S9736,19,07,18,87,,1,1,1,2,1,1,10,52,1,37,170,3,,,0,1991-03-28,91,0.067
91LA02244,S8977,19,11,008,,,30,3.0,07,C,3,0328,8,2,3,7.0,1,2,S1374,10,,0,,,ENTR,,21,2,S9736,19,07,18,87,,0,0,0,0,1,1,10,75,1,56,170,3,,,0,1991-03-28,91,0.067
91LA02245,S8995,19,12,009,,,30,3.0,07,C,3,0410,5,2,2,9.8,1,1,S1976,10,,0,,,,,,1,S9781,19,07,18,100,,1,1,1,1,1,1,10,77,1,46,168,3,,,0,1991-04-10,91,0.019
91LA02246,S8997,19,11,009,,,30,3.0,07,C,7,0404,8,3,2,9.4,1,1,S1741,10,7,179,97,,4TEATS,,,1,S9781,19,07,18,94,,1,1,1,2,1,1,10,61,0,0,0,3,,,0,1991-04-04,91,0.013
91LA02247,S8997,19,11,009,,,30,3.0,07,C,7,0404,8,3,2,8.8,1,1,S1742,10,7,179,97,,,,,2,S9781,19,07,18,94,,0,0,0,0,1,1,10,61,0,0,0,3,,,0,1991-04-04,91,0.013
91LA02248,S9012,19,11,010,,,30,3.0,07,1,,0331,8,3,1,10.0,1,1,S1497,10,,0,,,4TEATS,,,1,S9807,19,07,18,90,,1,1,1,2,1,1,10,83,1,68,177,1,,,0,1991-03-31,91,0.057
91LA02249,S9012,19,11,010,,,30,3.0,07,1,,0331,8,3,2,8.4,1,1,S1498,10,,0,,,4TEATS,,,2,S9807,19,07,18,90,,0,0,0,0,1,1,10,70,1,55,177,1,,,0,1991-03-31,91,0.057
91LA02250,S9014,19,18,005,,,30,3.0,07,C,3,0403,8,2,3,6.0,1,1,S1694,10,,0,,,,,,1,S9623,19,07,18,93,,1,1,1,2,1,1,10,63,1,47,170,3,,,0,1991-04-03,91,0.013
91LA02251,S9014,19,18,005,,,30,3.0,07,C,3,0403,8,2,2,6.8,1,1,S1695,10,3,127,93,,,,,2,S9623,19,07,18,93,&,0,0,0,0,1,0,0,0,0,0,0,,,,0,1991-04-03,91,0.013
91LA02252,S9033,19,11,011,,,30,3.0,07,1,,0314,9,0,,0.0,,,,,0,73,,,,,,1,S9826,19,07,18,73,,1,1,1,3,0,0,0,0,0,0,0,,,,0,1991-03-14,91,0.0
91LA02253,S9033,19,11,011,,,30,3.0,07,1,,0314,9,0,,0.0,,,,,0,73,,,,,,2,S9826,19,07,18,73,,0,0,0,0,0,0,0,0,0,0,0,,,,0,1991-03-14,91,0.0
91LA02254,S9033,19,11,011,,,30,3.0,07,1,,0314,9,0,,0.0,,,,,0,73,,,,,,3,S9826,19,07,18,73,,0,0,0,0,0,0,0,0,0,0,0,,,,0,1991-03-14,91,0.0
91LA02255,S9034,19,11,012,,,30,3.0,07,C,3,0404,5,2,2,11.6,1,2,S1740,10,,0,,,4TEATS,,,1,S9850,19,07,18,94,,1,1,1,1,1,1,10,88,1,62,170,3,,,0,1991-04-04,91,0.044
91LA02256,S9036,19,18,006,,,30,3.0,07,C,3,0410,5,3,2,10.4,1,1,S1977,10,,0,,,HAIRY,,,1,S9660,19,07,18,100,,1,1,1,1,1,1,10,92,1,65,170,3,,,0,1991-04-10,91,0.057
91LA02257,S9040,19,18,004,,,30,3.0,07,1,,0408,5,3,1,13.0,1,1,S1912,10,,0,,,,,,1,S0653,10,42,18,98,,1,1,1,1,1,1,10,86,1,75,178,2,,,0,1991-04-08,91,0.046
91LA02258,S9056,19,18,007,,,30,3.0,07,1,,0330,8,4,1,9.3,1,1,S1444,10,,0,,,CONTR.TENDONS,,,1,S9700,19,07,18,89,,1,1,1,2,1,1,10,59,1,54,177,1,,,0,1991-03-30,91,0.013
91LA02259,S9056,19,18,007,,,30,3.0,07,1,,0330,8,4,2,10.3,1,1,S1445,10,,0,,,4TEATS,,,2,S9700,19,07,18,89,,0,0,0,0,1,1,10,63,1,44,177,1,,,0,1991-03-30,91,0.013
91LA02260,S9064,19,18,008,,,30,3.0,07,C,3,0330,8,2,3,11.1,1,1,S1450,10,,0,,,,,,1,S9736,19,07,18,89,,1,1,1,2,1,1,10,78,1,59,169,3,,,0,1991-03-30,91,0.045
91LA02261,S9064,19,18,008,,,30,3.0,07,C,3,0330,8,2,2,9.2,1,1,S1451,10,,0,,,,,,2,S9736,19,07,18,89,,0,0,0,0,1,1,10,81,1,58,169,3,,,0,1991-03-30,91,0.045
91LA02262,S9072,19,18,009,,,30,3.0,07,C,3,0327,8,3,1,10.8,1,1,S1343,10,,0,,,,,,1,S9781,19,07,18,86,,1,1,1,2,1,1,10,72,1,59,169,3,,,0,1991-03-27,91,0.02
91LA02263,S9072,19,18,009,,,30,3.0,07,C,3,0327,8,3,1,10.0,1,1,S1344,10,,0,,,,,,2,S9781,19,07,18,86,,0,0,0,0,1,1,10,82,1,63,169,3,,,0,1991-03-27,91,0.02
91LA02264,S9073,19,11,013,,,30,3.0,07,C,,,,,,0.0,,,,,,0,,,,,,1,S9908,19,07,18,0,,1,1,0,0,0,0,0,0,0,0,0,,1,,0,,91,0.0
91LA02265,S9073,19,11,013,,,30,3.0,07,C,3,0423,8,2,2,9.5,5,1,Z0875,81,3,113,93,,,,,1,00000,97,10,00,113,&,1,1,1,2,1,0,0,0,0,0,0,,2,,0,1991-04-23,91,0.0
91LA02266,S9073,19,11,013,,,30,3.0,07,C,3,0423,8,2,3,11.4,5,2,Z0876,81,,0,,,,,,2,00000,97,10,00,113,,0,0,0,0,1,1,10,95,1,67,170,3,2,,0,1991-04-23,91,0.0
91LA02267,S9075,19,12,010,,,30,3.0,07,C,3,0411,5,4,2,11.6,1,1,S2011,10,,0,,,,,,1,S9807,19,07,18,101,,1,1,1,1,1,1,10,94,1,59,168,3,,,0,1991-04-11,91,0.012
91LA02268,S9078,19,12,011,,,30,3.0,07,1,,0406,5,2,3,12.3,1,2,S1857,10,,0,,,,,,1,S9826,19,07,18,96,,1,1,1,1,1,1,10,94,1,74,178,2,,,0,1991-04-06,91,0.012
91LA02269,S9083,19,12,012,,,30,3.0,07,C,3,0331,5,3,2,10.8,1,1,S1528,10,,0,,,,,,1,S9850,19,07,18,90,,1,1,1,1,1,1,10,76,1,60,170,3,,,0,1991-03-31,91,0.01
91LA02270,S9091,19,12,013,,,30,3.0,07,C,3,0410,8,3,1,10.8,1,1,S1990,10,,0,,,,,,1,S9908,19,07,18,100,,1,1,1,2,1,1,10,71,1,50,170,3,,,0,1991-04-10,91,0.023
91LA02271,S9091,19,12,013,,,30,3.0,07,C,3,0410,8,3,2,8.8,1,1,S1991,10,,0,,,,,,2,S9908,19,07,18,100,,0,0,0,0,1,1,10,65,1,46,170,3,,,0,1991-04-10,91,0.023
91LA02272,S9095,19,12,014,,,30,3.0,07,C,3,0406,7,2,3,10.1,1,1,S1838,10,,0,,,DYSTOCIA,**,,1,S9941,19,07,18,96,,1,1,1,2,1,1,10,76,1,50,170,3,,,0,1991-04-06,91,0.052
91LA02273,S9095,19,12,014,,,30,3.0,07,C,3,0406,7,2,1,10.0,1,1,,,1,96,44,,ATRESIA ANI,,,2,S9941,19,07,18,96,,0,0,0,0,0,0,0,0,0,0,0,,,,0,1991-04-06,91,0.052
91LA02274,S9097,19,12,015,,,30,3.0,07,C,3,0331,8,4,1,10.9,1,1,S1526,10,,0,,,,,,1,S9975,19,07,18,90,,1,1,1,2,1,1,10,71,1,52,168,3,,,0,1991-03-31,91,0.036
91LA02275,S9097,19,12,015,,,30,3.0,07,C,3,0331,8,4,1,10.3,1,1,S1527,10,,0,,,,,,2,S9975,19,07,18,90,,0,0,0,0,1,1,10,76,1,57,168,3,,,0,1991-03-31,91,0.036
91LA02276,S9125,19,11,014,,,30,3.0,07,C,3,0404,8,4,1,8.9,1,1,S1778,10,,0,,,MASTITIS 4/5,**,,1,S9941,19,07,18,94,,1,1,1,2,1,1,10,53,1,44,168,3,,,0,1991-04-04,91,0.013
91LA02277,S9125,19,11,014,,,30,3.0,07,C,3,0404,8,4,1,8.0,1,1,S1779,10,,0,,,,,,2,S9941,19,07,18,94,,0,0,0,0,1,1,10,57,1,43,168,3,,,0,1991-04-04,91,0.013
91LA02278,S9126,19,11,015,,,30,3.0,07,1,,0403,9,4,1,8.8,1,1,S1671,10,,0,,,,,,1,S9975,19,07,18,93,,1,1,1,3,1,1,10,77,1,57,177,1,,,0,1991-04-03,91,0.016
91LA02279,S9126,19,11,015,,,30,3.0,07,1,,0403,9,4,1,9.8,1,1,S1672,10,,0,,,,,,2,S9975,19,07,18,93,,0,0,0,0,1,1,10,69,1,56,177,1,,,0,1991-04-03,91,0.016
91LA02280,S9126,19,11,015,,,30,3.0,07,1,,0403,9,4,3,7.6,1,1,S1673,10,3,127,93,,,,,3,S9975,19,07,18,93,&,0,0,0,0,1,0,0,0,0,0,0,,,,0,1991-04-03,91,0.016
91LA02281,S9144,19,11,001,,,30,3.0,07,1,,0404,9,3,2,10.5,1,1,S1763,10,,0,,,DIARRHEA,**,,1,S0621,10,42,18,94,,1,1,1,3,1,1,10,59,1,44,178,2,,,0,1991-04-04,91,0.01
91LA02282,S9144,19,11,001,,,30,3.0,07,1,,0404,9,3,1,11.1,1,1,S1764,10,,0,,,,,,2,S0621,10,42,18,94,,0,0,0,0,1,1,10,78,1,62,178,2,,,0,1991-04-04,91,0.01
91LA02283,S9144,19,11,001,,,30,3.0,07,1,,0404,9,3,1,5.0,1,1,,,1,94,44,,,,,3,S0621,10,42,18,94,,0,0,0,0,0,0,0,0,0,0,0,,,,0,1991-04-04,91,0.01
91LA02284,S9145,19,11,002,,,30,3.0,07,C,,,,,,0.0,,,,,,0,,,,,,1,S0043,10,07,18,0,,1,1,0,0,0,0,0,0,0,0,0,,,,0,,91,0.0
91LA02285,S9146,19,18,005,,,30,3.0,07,C,7,0402,8,3,2,9.3,1,1,S1662,10,7,179,97,,,,,1,S9623,19,07,18,92,,1,1,1,2,1,1,10,71,0,0,0,3,,,0,1991-04-02,91,0.02
91LA02286,S9146,19,18,005,,,30,3.0,07,C,7,0402,8,3,3,9.9,1,1,S1663,10,7,179,97,,,,,2,S9623,19,07,18,92,,0,0,0,0,1,1,10,74,0,0,0,3,,,0,1991-04-02,91,0.02
91LA02287,S9150,19,12,001,,,30,3.0,07,1,,,,,,0.0,,,,,,0,,,,,,1,S0621,10,42,18,0,,1,1,0,0,0,0,0,0,0,0,0,,,,0,,91,0.0
91LA02288,S9151,19,11,003,,,30,3.0,07,1,,0407,8,3,2,9.5,1,2,S1902,10,7,179,97,,4TEATS,,,1,S0680,10,42,18,97,,1,1,1,2,1,0,0,0,0,0,0,,,,0,1991-04-07,91,0.031
91LA02289,S9151,19,11,003,,,30,3.0,07,1,,0407,8,3,1,10.0,1,2,S1903,10,,0,,,4TEATS,,,2,S0680,10,42,18,97,,0,0,0,0,1,1,10,79,1,65,178,2,,,0,1991-04-07,91,0.031
91LA02290,S9156,19,11,004,,,30,3.0,07,C,3,0409,8,3,2,9.1,1,1,S1963,10,,0,,,4TEATS,,,1,S0653,10,42,18,99,,1,1,1,2,1,1,10,70,1,47,169,3,,,0,1991-04-09,91,0.016
91LA02291,S9156,19,11,004,,,30,3.0,07,C,3,0409,8,3,3,12.4,1,1,S1964,10,,0,,,,,,2,S0653,10,42,18,99,,0,0,0,0,1,1,10,74,1,57,169,3,,,0,1991-04-09,91,0.016
91LA02292,S9159,19,12,002,,,30,3.0,07,C,3,0406,5,2,1,12.3,1,1,S1841,10,,0,,,4TEATS,,,1,S0043,10,07,18,96,,1,1,1,1,1,1,10,77,1,58,169,3,,,0,1991-04-06,91,0.041
91LA02293,S9165,19,11,005,,,30,3.0,07,C,3,0409,5,2,2,10.6,1,1,S1943,10,,0,,,,,,1,S9623,19,07,18,99,,1,1,1,1,1,1,10,85,1,58,170,3,,,0,1991-04-09,91,0.012
91LA02294,S9168,19,11,006,,,30,3.0,07,C,3,0410,8,4,2,10.8,1,1,S1992,10,,0,,,,,,1,S9660,19,07,18,100,,1,1,1,2,1,1,10,75,1,47,169,3,,,0,1991-04-10,91,0.04
91LA02295,S9168,19,11,006,,,30,3.0,07,C,3,0410,8,4,2,12.8,1,1,S1993,10,,0,,,,,,2,S9660,19,07,18,100,,0,0,0,0,1,1,10,81,1,54,169,3,,,0,1991-04-10,91,0.04
91LA02296,S9184,19,11,007,,,30,3.0,07,1,,0402,8,3,1,8.1,1,1,S1625,10,,0,,,,,,1,S9700,19,07,18,92,,1,1,1,2,1,1,10,72,1,57,177,1,,,0,1991-04-02,91,0.026
91LA02297,S9184,19,11,007,,,30,3.0,07,1,,0402,8,3,2,6.8,1,1,S1626,10,,0,,,,,,2,S9700,19,07,18,92,,0,0,0,0,1,1,10,64,1,46,177,1,,,0,1991-04-02,91,0.026
91LA02298,S9190,19,12,003,,,30,3.0,07,C,3,0408,8,1,2,9.4,1,1,S1931,10,,0,,,ENTR,,21,1,S0680,10,42,18,98,,1,1,1,2,1,1,10,87,1,59,169,3,,,0,1991-04-08,91,0.023
91LA02299,S9190,19,12,003,,,30,3.0,07,C,3,0408,8,1,3,10.2,1,1,S1932,10,3,127,93,,HARDBAG,**,,2,S0680,10,42,18,98,&,0,0,0,0,1,0,0,0,0,0,0,,,,0,1991-04-08,91,0.023
91LA02300,S9192,19,11,008,,,30,3.0,07,C,3,0408,8,4,2,10.4,1,2,S1919,10,,0,,,SW.BAG,**,,1,S9736,19,07,18,98,,1,1,1,2,1,1,10,92,1,65,169,3,,,0,1991-04-08,91,0.066
91LA02301,S9192,19,11,008,,,30,3.0,07,C,3,0408,8,4,2,9.7,1,1,S1920,10,7,179,97,,,,,2,S9736,19,07,18,98,,0,0,0,0,1,0,0,0,0,0,0,3,,,0,1991-04-08,91,0.066
