UID,YR,DAM,DBRD,LNDAM,BPEN,SIRE,SBRD,AGE,STMD,STMS,DNA_D,DNA_S,BGRP,RGRP,CUT,TRT,DATE,DAYBRN,TB,MILK,SEX,BRWT,CLR,JAW,LAMB,LBRD,LINE,STM,DISP,DAYDIS,CAUSE,FONO,FOPU,ERMK,LRMK,ABEWE,ABLMB,LOT,SHED,CDNO,TIME,SPEC,Y1,Y2,Y3,Y4,Y5A,Y5,Y6,JY4,JUWT,JDAY,BAND,DATEBN,INBRL
99LA02935,99,A4933,04,73,41-,A4441,04,1.5,30,30,,,2,7,y,.,0421,111,9,2,2,8.2,1,1,A6572,04,88,30,,0,,,,,,,,GXE,J,2,2445,,0,0,0,1,1,1.0,65,1,42,181,1,1999-04-21,0.035
99LA02936,99,A4933,04,73,41-,A4441,04,1.5,30,30,,,2,7,y,,0421,111,9,2,2,7.5,1,1,A6571,04,88,30,3,111,93,,8,,,,,GXE,J,1,2445,,1,1,3,1,0,0.0,0,,0,0,,1999-04-21,0.035
99LA02937,99,A5680,04,81,e.8,A4328,04,1.0,30,30,,,5,0,y,M,0421,111,8,3,3,8.5,1,1,A6576,04,88,30,,0,,,,,,,,,J,1,0235,,1,1,2,1,1,1.0,64,1,35,181,1,1999-04-21,0.084
99LA02938,99,A5680,04,81,e.8,A4328,04,1.0,30,30,,,5,0,y,M,0421,111,8,3,2,7.0,1,1,A6577,04,88,30,,0,,,,,,,,,J,2,0235,,0,0,0,1,1,1.0,68,1,38,181,1,1999-04-21,0.084
99LA02939,99,A5673,04,82,e.8,A4328,04,1.0,30,30,,,5,0,y,C,0421,111,8,2,3,6.8,1,1,A6585,04,88,30,,0,,,,,,,,,J,2,0510,,0,0,0,1,1,1.0,57,1,48,181,1,1999-04-21,0.066
99LA02940,99,A5673,04,82,e.8,A4328,04,1.0,30,30,,,5,0,y,C,0421,111,8,2,2,9.3,1,1,A6584,04,88,30,,0,,,,,,,,,J,1,0510,,1,1,2,1,1,1.0,69,1,44,181,1,1999-04-21,0.066
99LA02941,99,A2474,04,82,30,A4206,04,4.0,30,30,,,2,0,n,C,0421,111,9,0,3,8.0,1,1,A6591,04,82,30,3,112,93,,8,,,,,,Y,2,1345,,0,0,0,1,0,0.0,0,,0,0,,1999-04-21,0.084
99LA02942,99,A2474,04,82,30,A4206,04,4.0,30,30,,,2,0,n,C,0421,111,9,0,3,8.5,1,1,A6592,04,82,30,3,112,93,,8,,,,,,Y,3,1345,,0,0,0,1,0,0.0,0,,0,0,,1999-04-21,0.084
99LA02943,99,A2474,04,82,30,A4206,04,4.0,30,30,,,2,0,n,C,0421,111,9,0,3,7.5,1,1,A6590,04,82,30,3,112,93,,8,"X,NO MILK",,,,,Y,1,1345,,1,1,3,1,0,0.0,0,,0,0,,1999-04-21,0.084
99LA02944,99,A2271,04,73,44-,A3678,04,4.0,30,30,,,2,7,n,,0420,110,9,3,1,10.0,1,1,A6569,04,88,30,7,180,97,,,"RP,DYSTOCIA",,,,GXE,J,1,2400,,1,1,3,1,0,0.0,0,,0,0,1,1999-04-20,0.031
99LA02945,99,A2271,04,73,44-,A3678,04,4.0,30,30,,,2,7,n,,0420,110,9,3,3,10.1,1,1,A6570,04,88,30,6,125,23,,,,"ENTR,STARVED",,,GXE,J,2,2400,,0,0,0,1,0,0.0,0,,0,0,1,1999-04-20,0.031
99LA02946,99,A2271,04,73,44-,A3678,04,4.0,30,30,,,2,7,n,,0420,110,9,3,2,8.0,1,1,,,88,30,1,0,44,,,,BLOB,,,GXE,J,3,2400,,0,0,0,0,0,0.0,0,,0,0,,1999-04-20,0.031
99LA02947,99,K0102,64,62,L-6,K9464,63,1.0,06,06,,,4,7,y,,0420,110,5,3,3,9.8,1,1,90012,09,68,06,,0,,,,,,,,LIM,J,1,2100,,1,1,1,1,1,1.0,88,1,78,201,3,1999-04-20,0.044
99LA02948,99,K0180,64,60,e.7,K9765,63,1.0,06,06,,,5,7,y,.,0420,110,5,3,3,13.6,1,1,K1009,64,68,06,,0,,,,DYSTOCIA'99,,,,GXE,J,1,1635,,1,1,1,1,1,1.0,80,1,54,181,1,1999-04-20,0.042
99LA02949,99,K0065,64,61,e.7,K9765,63,1.0,06,06,,,5,7,y,,0421,111,8,2,3,10.6,1,1,K1010,64,68,06,6,112,67,,8,,"GOITER,WEAK",,,GXE,J,1,0600,,1,1,2,1,0,0.0,0,,0,0,,1999-04-21,0.045
99LA02950,99,K0065,64,61,e.7,K9765,63,1.0,06,06,,,5,7,y,.,0421,111,8,2,3,9.7,1,1,K1011,64,68,06,,0,,,,,GOITER,,,GXE,J,2,0600,,0,0,0,1,1,1.0,72,1,48,181,1,1999-04-21,0.045
99LA02951,99,K9003,63,00,54,K9992,63,3.0,05,05,CN,CC,1,0,n,H,0421,111,5,3,1,11.5,1,1,K1012,64,00,05,,0,,,,,,,,,Y,1,0840,,1,1,1,1,1,1.0,71,1,42,181,1,1999-04-21,0.013
99LA02952,99,S4439,10,13,32,00000,97,5.0,42,97,,,1,0,n,F,0421,111,9,3,3,11.0,5,1,Z5839,81,00,10,,0,,,,,,,,GXE,Y,2,0950,2,0,0,0,1,1,1.0,88,1,57,181,1,1999-04-21,0.0
99LA02953,99,S4439,10,13,32,00000,97,5.0,42,97,,,1,0,n,F,0421,111,9,3,2,11.3,5,1,Z5840,81,00,10,,0,,T5964,-,,,,,GXE,Y,3,0950,2,0,0,0,1,1,0.5,54,0,35,181,1,1999-04-21,0.0
99LA02954,99,S4439,10,13,32,00000,97,5.0,42,97,,,1,0,n,F,0421,111,9,3,2,11.5,5,1,Z5838,81,00,10,,0,,,,,ENTR,,,GXE,Y,1,0950,2,1,1,3,1,1,1.0,86,1,56,181,1,1999-04-21,0.0
99LA02955,99,S4784,10,13,32,S8781,10,5.0,42,07,,,1,0,n,F,0421,111,8,3,3,10.3,1,1,R0993,11,13,43,,0,,,,,HAIRY,,,GXE,J,1,0705,,1,1,2,1,1,1.0,97,1,64,181,1,1999-04-21,0.038
99LA02956,99,S4784,10,13,32,S8781,10,5.0,42,07,,,1,0,n,F,0421,111,8,3,2,8.2,1,1,R0994,11,13,43,7,180,97,,,,"SHORT,ODD",,,GXE,J,2,0705,,0,0,0,1,0,0.0,0,,0,0,1,1999-04-21,0.038
99LA02957,99,S5009,10,11,12,00000,97,5.0,07,97,,,1,0,n,R,0421,111,8,4,2,10.7,5,1,Z5833,81,00,10,,0,,,,,,,,,J,1,0100,2,1,1,2,1,1,1.0,84,1,56,181,1,1999-04-21,0.0
99LA02958,99,S5009,10,11,12,00000,97,5.0,07,97,,,1,0,n,R,0421,111,8,4,2,13.6,5,1,Z5834,81,00,10,,0,,,,,,,,,J,2,0100,2,0,0,0,1,1,1.0,85,1,61,181,1,1999-04-21,0.0
99LA02959,99,S8643,10,12,88,S8622,10,2.0,43,43,,,1,0,n,C,0420,110,8,3,1,11.0,1,1,R0991,11,12,43,,0,,,,,,,,,J,2,2325,,0,0,0,1,1,1.0,72,1,43,181,1,1999-04-20,0.031
99LA02960,99,S8643,10,12,88,S8622,10,2.0,43,43,,,1,0,n,C,0420,110,8,3,2,11.8,1,1,R0990,11,12,43,,0,,,,,,,,,J,1,2325,,1,1,2,1,1,1.0,59,1,42,181,1,1999-04-20,0.031
99LA02961,99,S9005,10,11,e.3,S7855,10,1.0,07,43,,,5,0,y,R,0421,111,5,2,2,10.8,1,1,R0992,11,18,07,,0,,,,,,,,,J,1,0500,,1,1,1,1,1,1.0,75,1,48,181,1,1999-04-21,0.037
99LA02962,99,S9356,10,13,e.2,S8050,10,1.0,43,43,,,5,0,y,F,0420,110,5,2,2,9.5,1,1,R0989,11,18,43,6,111,29,T7322,+,,SPINE.DEFORM.,,,GXE,J,1,1830,,1,1,1,1,0,0.0,0,,0,0,,1999-04-20,0.03
99LA02963,99,S7626,10,10,21,00000,97,3.0,07,97,,,1,0,y,M,0420,110,8,3,3,13.8,5,1,Z5830,81,00,10,,0,,,,,,,,,J,2,1728,2,0,0,0,1,1,1.0,110,1,75,181,1,1999-04-20,0.0
99LA02964,99,S7626,10,10,21,00000,97,3.0,07,97,,,1,0,y,M,0420,110,8,3,2,11.7,5,1,Z5829,81,00,10,,0,,,,,,,,,J,1,1728,2,1,1,2,1,1,1.0,40,1,24,181,1,1999-04-20,0.0
99LA02965,99,T3158,44,48,43T,00064,00,7.0,02,02,,,1,I,n,I,0421,111,5,3,2,15.3,1,1,T7340,44,ID,02,,0,,,,,NICE,,,,Y,1,0950,,1,1,1,1,1,1.0,90,1,67,181,1,1999-04-21,0.0
99LA02966,99,T3270,44,48,42T,04052,00,7.0,02,02,,,1,I,n,I,0420,110,8,4,1,11.7,1,1,T7306,44,ID,02,,0,,,,"LAME,LR,THIN",GOITER,,,,J,1,1835,,1,1,2,1,1,1.0,93,1,64,182,2,1999-04-20,0.0
99LA02967,99,T3270,44,48,42T,04052,00,7.0,02,02,,,1,I,n,I,0420,110,8,4,2,10.9,1,1,T7307,44,ID,02,,0,,,,,"GOITER,SEV.",,,,J,2,1835,,0,0,0,1,1,1.0,74,1,48,182,2,1999-04-20,0.0
99LA02968,99,T3833,44,41,413,T6016,44,6.0,02,02,,,2,2,n,M,0420,110,5,4,1,14.2,1,1,T7310,44,41,02,,0,,,,,,,,,J,1,2123,,1,1,1,1,1,1.0,98,1,64,181,1,1999-04-20,0.051
99LA02969,99,T4395,44,41,413,T6016,44,5.0,02,02,,,2,2,n,M,0420,110,8,4,2,11.0,1,1,T7319,44,41,02,,0,,,,,4TEATS,,,,J,2,2240,,0,0,0,1,1,1.0,74,1,50,181,1,1999-04-20,0.07
99LA02970,99,T4395,44,41,413,T6016,44,5.0,02,02,,,2,2,n,M,0420,110,8,4,2,12.0,1,1,T7318,44,41,02,,0,,,,,4TEATS,,,,J,1,2240,,1,1,2,1,1,1.0,76,1,52,181,1,1999-04-20,0.07
99LA02971,99,T4239,44,42,882,T6036,44,5.0,02,02,,,2,2,n,C,0421,111,5,2,1,11.5,1,1,T7338,44,42,02,,0,,,,,,,,,Y,1,0930,,1,1,1,1,1,1.0,84,1,59,181,1,1999-04-21,0.074
99LA02972,99,T4824,44,42,912,T6191,44,4.0,02,02,,,2,2,n,C,0421,111,5,3,1,14.0,1,1,T7330,44,42,02,,0,,,,,,,,,J,1,0415,,1,1,1,1,1,1.0,95,1,67,181,1,1999-04-21,0.072
99LA02973,99,T4947,44,41,413,T6016,44,4.0,02,02,,,2,2,n,M,0421,111,9,1,1,10.8,1,1,T7327,44,41,02,,0,,,,,,,,,J,3,0400,,0,0,0,1,1,1.0,98,1,67,181,1,1999-04-21,0.061
99LA02974,99,T4947,44,41,413,T6016,44,4.0,02,02,,,2,2,n,M,0421,111,9,1,3,8.5,1,1,T7325,44,41,02,3,111,93,,8,"X,FIBERBAG",1CRYPT.,,,,J,1,0400,,1,1,3,1,0,0.0,0,,0,0,,1999-04-21,0.061
99LA02975,99,T4947,44,41,413,T6016,44,4.0,02,02,,,2,2,n,M,0421,111,9,1,2,8.4,1,1,T7326,44,41,02,6,119,54,A3680,-,,,,,,J,2,0400,,0,0,0,1,0,0.0,0,0,0,0,,1999-04-21,0.061
99LA02976,99,T4965,44,41,413,T6016,44,4.0,02,02,,,2,2,n,M,0420,110,9,3,1,8.6,1,1,T7305,44,41,02,,0,,,,,,,,,Y,1,1455,,1,1,3,1,1,1.0,76,1,48,181,1,1999-04-20,0.071
99LA02977,99,T4965,44,41,413,T6016,44,4.0,02,02,,,2,2,n,M,0420,110,9,3,2,7.5,1,1,,,41,02,1,0,44,,,,BLOB,,,,Y,3,1455,,0,0,0,0,0,0.0,0,,0,0,,1999-04-20,0.071
99LA02978,99,T4965,44,41,413,T6016,44,4.0,02,02,,,2,2,n,M,0420,110,9,3,2,7.5,1,1,,,41,02,1,0,44,A6551,+,,,,,,Y,2,1455,,0,0,0,0,0,0.5,0,,0,0,,1999-04-20,0.071
99LA02979,99,T4962,44,41,412,T6150,44,4.0,02,02,,,2,2,n,M,0421,111,8,3,1,10.1,1,1,T7324,44,41,02,,0,,,,,,,,,J,2,0300,,0,0,0,1,1,1.0,84,1,57,181,1,1999-04-21,0.073
99LA02980,99,T4962,44,41,412,T6150,44,4.0,02,02,,,2,2,n,M,0421,111,8,3,2,9.6,1,1,T7323,44,41,02,,0,,,,,,,,,J,1,0300,,1,1,2,1,1,1.0,79,1,51,181,1,1999-04-21,0.073
99LA02981,99,T4732,44,42,852,T6366,44,4.0,02,02,,,2,2,n,C,0420,110,8,3,1,10.5,1,1,T7312,44,42,02,,0,,,,,,,,,J,2,2135,,0,0,0,1,1,1.0,55,1,43,181,1,1999-04-20,0.079
99LA02982,99,T4732,44,42,852,T6366,44,4.0,02,02,,,2,2,n,C,0420,110,8,3,2,9.2,1,1,T7311,44,42,02,,0,,,,,4TEATS,,,,J,1,2135,,1,1,2,1,1,1.0,67,1,50,181,1,1999-04-20,0.079
99LA02983,99,T5411,44,41,411,T5953,44,3.0,02,02,,,2,2,n,M,0420,110,9,4,1,12.3,1,1,T7322,44,41,02,6,124,23,S9356,-,,,,,,J,3,2400,,0,0,0,1,0,0.0,0,0,0,0,,1999-04-20,0.078
99LA02984,99,T5411,44,41,411,T5953,44,3.0,02,02,,,2,2,n,M,0420,110,9,4,1,9.8,1,1,T7320,44,41,02,,0,,,,,,,,,J,1,2400,,1,1,3,1,1,1.0,87,1,55,181,1,1999-04-20,0.078
99LA02985,99,T5411,44,41,411,T5953,44,3.0,02,02,,,2,2,n,M,0420,110,9,4,2,10.4,1,1,T7321,44,41,02,,0,,,,,4TEATS,,,,J,2,2400,,0,0,0,1,1,1.0,88,1,59,181,1,1999-04-20,0.078
99LA02986,99,T5205,44,41,414,T6372,44,3.0,02,02,,,2,2,n,M,0420,110,9,3,1,10.1,1,1,T7316,44,41,02,,0,,,,,,,,,J,2,2240,,0,0,0,1,1,1.0,69,1,46,181,1,1999-04-20,0.045
99LA02987,99,T5205,44,41,414,T6372,44,3.0,02,02,,,2,2,n,M,0420,110,9,3,1,9.8,1,1,T7317,44,41,02,,0,,A3680,-,,,,,,J,3,2240,,0,0,0,1,1,0.5,90,0,67,181,1,1999-04-20,0.045
99LA02988,99,T5205,44,41,414,T6372,44,3.0,02,02,,,2,2,n,M,0420,110,9,3,2,11.0,1,1,T7315,44,41,02,,0,,,,THIN,,,,,J,1,2240,,1,1,3,1,1,1.0,82,1,55,181,1,1999-04-20,0.045
99LA02989,99,T5890,44,41,414,T6372,44,2.0,02,02,,,2,2,n,M,0421,111,9,3,1,9.1,1,1,T7332,44,41,02,,0,,,,,,,,,J,2,0415,,0,0,0,1,1,1.0,74,1,49,181,1,1999-04-21,0.072
99LA02990,99,T5890,44,41,414,T6372,44,2.0,02,02,,,2,2,n,M,0421,111,9,3,3,8.2,1,1,T7331,44,41,02,3,111,93,,8,,,,,,J,1,0415,,1,1,3,1,0,0.0,0,,0,0,,1999-04-21,0.072
99LA02991,99,T5890,44,41,414,T6372,44,2.0,02,02,,,2,2,n,M,0421,111,9,3,2,9.5,1,1,T7333,44,41,02,,0,,,,,,,,,J,3,0415,,0,0,0,1,1,1.0,72,1,47,181,1,1999-04-21,0.072
99LA02992,99,T5957,44,42,812,T5225,44,2.0,02,02,,,2,2,n,C,0421,111,5,3,2,10.6,1,1,T7339,44,42,02,,0,,,,,4TEATS,,,,Y,1,0840,,1,1,1,1,1,1.0,81,1,54,181,1,1999-04-21,0.068
99LA02993,99,T5964,44,41,414,T6372,44,2.0,02,02,,,2,2,y,M,0421,111,5,4,1,14.2,1,1,T7342,44,41,02,,0,,Z5840,+,,4TEATS,,,,Y,1,1112,,1,1,1,1,1,1.5,105,1,69,181,1,1999-04-21,0.069
99LA02994,99,T6120,44,41,412,T6150,44,2.0,02,02,,,2,2,n,M,0421,111,8,3,1,8.8,1,1,T7344,44,41,02,,0,,,,,,,,,Y,2,1015,,0,0,0,1,1,1.0,77,1,51,181,1,1999-04-21,0.101
99LA02995,99,T6120,44,41,412,T6150,44,2.0,02,02,,,2,2,n,M,0421,111,8,3,1,7.6,1,1,T7343,44,41,02,,0,,,,,4TEATS,,,,Y,1,1015,,1,1,2,1,1,1.0,55,1,29,181,1,1999-04-21,0.101
99LA02996,99,T6124,44,41,414,T6372,44,2.0,02,02,,,2,2,y,M,0420,110,8,4,3,12.6,1,1,T7309,44,41,02,,0,,,,,,,,,J,2,2130,,0,0,0,1,1,1.0,83,1,55,181,1,1999-04-20,0.072
99LA02997,99,T6124,44,41,414,T6372,44,2.0,02,02,,,2,2,y,M,0420,110,8,4,3,12.2,1,1,T7308,44,41,02,,0,,,,,1CRYPT.WETHER,,,,J,1,2130,,1,1,2,1,1,1.0,81,1,52,181,1,1999-04-20,0.072
99LA02998,99,T6082,44,42,812,T5225,44,2.0,02,02,,,2,2,n,C,0421,111,5,2,1,9.6,1,1,T7341,44,42,02,,0,,,,,,,,,Y,1,1015,,1,1,1,1,1,1.0,86,1,58,181,1,1999-04-21,0.076
99LA02999,99,T6392,44,42,802,T5593,44,2.0,02,02,,,2,2,y,C,0421,111,8,1,3,8.5,1,1,T7335,44,42,02,3,113,93,,8,,,,,,J,2,0530,,0,0,0,1,0,0.0,0,,0,0,,1999-04-21,0.065
99LA03000,99,T6392,44,42,802,T5593,44,2.0,02,02,,,2,2,y,C,0421,111,8,1,2,7.6,1,1,T7334,44,42,02,,0,,,,,,,,,J,1,0530,,1,1,2,1,1,1.0,53,1,46,181,1,1999-04-21,0.065
99LA03001,99,T6713,44,41,e.P,A0000,04,1.0,02,30,,,5,2,y,M,0420,110,8,2,3,9.6,1,1,T7314,44,00,32,3,111,93,,8,,GOITER,,,PUB,J,2,2320,,0,0,0,1,0,0.0,0,,0,0,,1999-04-20,0.0
99LA03002,99,T6713,44,41,e.P,A0000,04,1.0,02,30,,,5,2,y,M,0420,110,8,2,2,8.8,1,1,T7313,44,00,32,6,126,80,,,,BLIND 5/6,,,PUB,J,1,2320,,1,1,2,1,0,0.0,0,,0,0,,1999-04-20,0.0
99LA03003,99,T2535,44,48,42T,04052,00,7.5,02,02,,,1,I,n,I,0421,111,8,1,2,11.2,1,1,T7337,44,ID,02,3,112,93,,8,,,,,,J,2,0800,,0,0,0,1,0,0.0,0,,0,0,,1999-04-21,0.0
99LA03004,99,T2535,44,48,42T,04052,00,7.5,02,02,,,1,I,n,I,0421,111,8,1,2,10.9,1,1,T7336,44,ID,02,,0,,,,THIN,PNEU,,71,,J,1,0800,,1,1,2,1,1,1.0,77,1,50,182,2,1999-04-21,0.0
99LA03005,99,T2574,44,42,822,T5856,44,7.0,02,02,,,2,2,n,C,0421,111,8,3,2,8.9,1,1,T7329,44,42,02,,0,,,,,,,,,J,2,0415,,0,0,0,1,1,1.0,54,1,39,181,1,1999-04-21,0.081
99LA03006,99,T2574,44,42,822,T5856,44,7.0,02,02,,,2,2,n,C,0421,111,8,3,2,9.2,1,1,T7328,44,42,02,,0,,,,,4TEATS,,,,J,1,0415,,1,1,2,1,1,1.0,59,1,39,181,1,1999-04-21,0.081
99LA03007,99,Z4397,81,00,.0.,K0000,63,2.0,80,06,,,2,0,y,.,0420,110,8,3,3,12.2,1,1,Z5832,81,00,86,,0,,,,,,,,,J,2,1915,,0,0,0,1,1,1.0,89,1,59,181,1,1999-04-20,0.0
99LA03008,99,Z4397,81,00,.0.,K0000,63,2.0,80,06,,,2,0,y,.,0420,110,8,3,2,9.7,1,1,Z5831,81,00,86,,0,,,,,,,,,J,1,1915,,1,1,2,1,1,1.0,77,1,49,181,1,1999-04-20,0.0
99LA03009,99,Z4657,81,ch,e11,K9320,63,1.0,00,05,NN,CC,5,2,y,H,0420,110,8,2,2,8.5,1,1,Z5827,81,00,00,,0,,,,,,,,,J,1,1605,,1,1,2,1,1,1.0,70,1,52,181,1,1999-04-20,0.0
99LA03010,99,Z4657,81,ch,e11,K9320,63,1.0,00,05,NN,CC,5,2,y,H,0420,110,8,2,2,9.2,1,1,Z5828,81,00,00,,0,,,,,,,,,J,2,1605,,0,0,0,1,1,1.0,73,1,49,181,1,1999-04-20,0.0
99LA03011,99,Z4624,81,00,.0.,K0000,63,2.0,80,06,,,2,0,y,.,0421,111,5,3,2,13.0,5,1,Z5837,81,00,86,,0,,,,,,,,,J,1,0600,,1,1,1,1,1,1.0,100,1,69,182,2,1999-04-21,0.0
99LA03012,99,Z4686,81,ch,e11,K9320,63,1.0,31,05,NN,CC,5,2,y,H,0421,111,8,2,3,10.1,1,1,Z5836,81,00,00,,0,,,,,,,,,J,2,0600,,0,0,0,1,1,1.0,68,1,45,181,1,1999-04-21,0.0
99LA03013,99,Z4686,81,ch,e11,K9320,63,1.0,31,05,NN,CC,5,2,y,H,0421,111,8,2,2,8.0,1,1,Z5835,81,00,00,6,208,04,,,,,,,,J,1,0600,,1,1,2,1,1,1.0,55,1,40,181,1,1999-04-21,0.0
99LA03014,99,A1151,04,81,03,A4591,04,5.0,30,30,,,2,0,y,M,0422,112,8,4,3,8.1,1,1,A6634,04,81,30,,0,,,,,,,,,Y,2,1230,,0,0,0,1,1,1.0,75,1,54,181,1,1999-04-22,0.107
99LA03015,99,A1151,04,81,03,A4591,04,5.0,30,30,,,2,0,y,M,0422,112,8,4,2,7.7,1,1,A6633,04,81,30,,0,,,,,,,,,Y,1,1230,,1,1,2,1,1,1.0,70,1,44,181,1,1999-04-22,0.107
99LA03016,99,A1452,04,82,27,A4574,04,5.0,30,30,,,2,0,n,C,0421,111,9,4,1,10.3,1,1,A6604,04,82,30,,0,,,,,,,,,J,2,2040,,0,0,0,1,1,1.0,100,1,62,182,2,1999-04-21,0.079
99LA03017,99,A1452,04,82,27,A4574,04,5.0,30,30,,,2,0,n,C,0421,111,9,4,3,9.3,1,1,A6605,04,82,30,,0,,K0056,-,,,,,,J,3,2040,,0,0,0,1,1,0.5,86,0,67,201,3,1999-04-21,0.079
99LA03018,99,A1452,04,82,27,A4574,04,5.0,30,30,,,2,0,n,C,0421,111,9,4,2,8.0,1,1,A6603,04,82,30,,0,,,,,"ENTR, PNEU",,71,,J,1,2040,,1,1,3,1,1,1.0,74,1,45,182,2,1999-04-21,0.079
99LA03019,99,A3400,04,82,26,A4171,04,3.0,30,30,,,2,0,n,C,0422,112,5,3,2,9.3,1,1,A6628,04,82,30,,0,,,,,,,,,Y,1,0830,,1,1,1,1,1,1.0,76,1,54,181,1,1999-04-22,0.067
99LA03020,99,A3694,04,73,41-,A4441,04,2.5,30,30,,,2,7,n,.,0422,112,8,3,1,8.3,1,1,A6627,04,88,30,,0,,,,,,,,GXE,Y,2,0800,,0,0,0,1,1,1.0,87,1,54,181,1,1999-04-22,0.034
99LA03021,99,A3694,04,73,41-,A4441,04,2.5,30,30,,,2,7,n,.,0422,112,8,3,2,6.9,1,1,A6626,04,88,30,,0,,,,,4TEATS,,,GXE,Y,1,0800,,1,1,2,1,1,1.0,71,1,45,181,1,1999-04-22,0.034
99LA03022,99,A3836,04,73,43-,A4395,04,2.5,30,30,,,2,7,n,.,0421,111,9,4,1,10.6,1,1,A6606,04,88,30,,0,,,,,,,,GXE,J,1,2345,,1,1,3,1,1,1.0,81,1,54,181,1,1999-04-21,0.05
99LA03023,99,A3836,04,73,43-,A4395,04,2.5,30,30,,,2,7,n,.,0421,111,9,4,2,8.5,1,1,A6607,04,88,30,,0,,,,,,,,GXE,J,2,2345,,0,0,0,1,1,1.0,81,1,52,181,1,1999-04-21,0.05
99LA03024,99,A3836,04,73,43-,A4395,04,2.5,30,30,,,2,7,n,.,0421,111,9,4,2,10.4,1,1,A6608,04,88,30,,0,,S6596,-,,,,,GXE,J,3,2345,,0,0,0,1,1,0.5,83,0,55,181,1,1999-04-21,0.05
99LA03025,99,A3951,04,73,41-,A4441,04,2.5,30,30,,,2,7,n,.,0422,112,8,4,1,9.3,1,1,A6613,04,88,30,,0,,,,,,,,GXE,J,2,0250,,0,0,0,1,1,1.0,78,1,54,182,2,1999-04-22,0.03
99LA03026,99,A3951,04,73,41-,A4441,04,2.5,30,30,,,2,7,n,.,0422,112,8,4,1,9.7,1,1,A6612,04,88,30,,0,,,,,,,,GXE,J,1,0250,,1,1,2,1,1,1.0,93,1,55,182,2,1999-04-22,0.03
99LA03027,99,A3703,04,73,44-,A3678,04,2.5,30,30,,,2,7,n,.,0421,111,9,3,3,7.6,1,1,A6593,04,88,30,,0,,,,,HAIRY,,,GXE,Y,1,1127,,1,1,3,1,1,1.0,56,1,39,181,1,1999-04-21,0.026
99LA03028,99,A3703,04,73,44-,A3678,04,2.5,30,30,,,2,7,n,.,0421,111,9,3,2,9.3,1,1,A6594,04,88,30,,0,,,,,HAIRY,,,GXE,Y,2,1127,,0,0,0,1,1,1.0,71,1,47,181,1,1999-04-21,0.026
99LA03029,99,A3703,04,73,44-,A3678,04,2.5,30,30,,,2,7,n,.,0421,111,9,3,2,7.3,1,1,A6595,04,88,30,,0,,,,,HAIRY,,,GXE,Y,3,1127,,0,0,0,1,1,1.0,71,1,44,181,1,1999-04-21,0.026
99LA03030,99,A4368,04,73,45-,A4678,04,2.0,30,30,,,2,7,n,.,0422,112,8,3,3,5.3,1,1,A6629,04,88,30,,0,,,,,RAT,,,GXE,Y,1,0830,,1,1,2,1,1,1.0,69,1,42,181,1,1999-04-22,0.023
99LA03031,99,A4368,04,73,45-,A4678,04,2.0,30,30,,,2,7,n,.,0422,112,8,3,2,9.2,1,1,A6630,04,88,30,,0,,,,,4TEATS,,,GXE,Y,2,0830,,0,0,0,1,1,1.0,71,1,47,181,1,1999-04-22,0.023
99LA03032,99,A4458,04,81,.0.,K0000,63,2.0,30,06,,,2,0,y,M,0422,112,7,3,3,11.7,1,1,A6638,04,00,33,,0,,,,,,,,,Y,1,1235,,1,1,2,1,1,1.0,111,1,74,181,1,1999-04-22,0.0
99LA03033,99,A4458,04,81,.0.,K0000,63,2.0,30,06,,,2,0,y,M,0422,112,7,3,2,5.6,1,1,,,00,33,1,0,44,,,,,,,,Y,2,1235,,0,0,0,0,0,0.0,0,,0,0,,1999-04-22,0.0
99LA03034,99,A4467,04,81,.0.,K0000,63,2.0,30,06,,,2,0,y,M,0422,112,8,3,2,10.0,1,1,A6623,04,00,33,,0,,,,,HAIRY,,,,J,2,0500,,0,0,0,1,1,1.0,87,1,59,181,1,1999-04-22,0.0
99LA03035,99,A4467,04,81,.0.,K0000,63,2.0,30,06,,,2,0,y,M,0422,112,8,3,2,7.1,1,1,A6622,04,00,33,,0,,,,,,,,,J,1,0500,,1,1,2,1,1,1.0,73,1,44,181,1,1999-04-22,0.0
99LA03036,99,A4478,04,73,41-,A4441,04,2.0,30,30,,,2,7,n,.,0422,112,8,2,2,8.0,1,1,A6625,04,88,30,,0,,,,,4TEATS,,,GXE,J,2,0530,,0,0,0,1,1,1.0,62,1,40,181,1,1999-04-22,0.029
99LA03037,99,A4478,04,73,41-,A4441,04,2.0,30,30,,,2,7,n,.,0422,112,8,2,2,8.5,1,1,A6624,04,88,30,,0,,,,,,,,GXE,J,1,0530,,1,1,2,1,1,1.0,76,1,49,181,1,1999-04-22,0.029
99LA03038,99,A4559,04,82,31,A4487,04,2.0,30,30,,,2,0,n,C,0422,112,9,4,1,6.7,1,1,A6636,04,82,30,,0,,,,,RAT,,,,Y,2,1200,,0,0,0,1,1,1.0,63,1,40,181,1,1999-04-22,0.07
99LA03039,99,A4559,04,82,31,A4487,04,2.0,30,30,,,2,0,n,C,0422,112,9,4,1,7.2,1,1,A6635,04,82,30,,0,,,,,,,,,Y,1,1200,,1,1,3,1,1,1.0,57,1,36,181,1,1999-04-22,0.07
