UID,YR,SEX,LAMB,LB1,LINE,PEN,DAM,DBRD,DB,INBL,DB1,ADAM,ABEWE,CLR,STM,SPEC,JAW,DAYBN,TB,TRT,DAYDIS,MILK,ABNE,DEAD,INBD,FONO,FOBR,FOPU,X1,DB2,LBRD,SIRE,SB1,SBRD,WNWT,LNDAM,TM,TBRQ,X2,BRWT,ABNL,DISP,X3,ABLMB,CDNO,Y1,Y2,Y3,Y4,Y5,DATEBN
58LA01615,58,,,,70,750,8398,17,3,,1,2,,,07,,,92,-,,0,,,,,,,,,7,17,9172,3,17,,70,2,,,0.0,,,,,1,1,0,0,0,0,1958-04-02
58LA01616,58,,,,70,710,8405,17,3,,1,2,,,07,,,85,0,,0,0,,,,,,,,7,17,7166,3,17,,70,2,,,0.0,,0,,,1,1,1,1,0,0,1958-03-26
58LA01617,58,1,2213,5,00,959,8406,17,3,,1,2,,1,04,2,1,128,5,,0,3,,,,,,,,7,48,0000,,61,79,72,0,,,9.6,,,,,1,1,1,1,1,10,1958-05-08
58LA01618,58,,,,72,959,8406,17,3,,1,2,,,07,1,,121,-,,0,,,,,,,,,7,17,8757,3,17,,72,3,,,0.0,,,,,1,1,0,0,0,0,1958-05-01
58LA01619,58,1,9352,3,70,720,8413,17,3,,1,2,,1,07,,2,96,5,,0,4,,,,,,,,7,17,8431,3,17,76,70,2,1,,8.0,,,,,1,1,1,1,1,10,1958-04-06
58LA01620,58,1,9314,3,70,720,8415,17,3,,1,2,,1,07,,2,94,5,,0,4,,,,,,,,7,17,8431,3,17,71,70,2,1,,7.4,,,,,1,1,1,1,1,10,1958-04-04
58LA01621,58,,,,70,720,8427,17,3,,1,2,,,07,,,149,,,0,,,7,,,,,,7,17,8431,3,17,,70,2,,,0.0,,,,,1,0,0,0,0,0,1958-05-29
58LA01622,58,2,,,72,919,8430,17,3,,1,2,,,07,,,89,0,,0,0,,,,,,,,7,17,8493,3,17,,72,3,,,0.0,,0,,,1,1,1,1,0,0,1958-03-30
58LA01623,58,1,9325,3,70,740,8434,17,3,,1,2,,1,07,,1,95,5,,0,4,,,,,,,,7,17,8936,3,17,72,70,2,1,,11.2,,,,,1,1,1,1,1,10,1958-04-05
58LA01624,58,,,,70,730,8438,17,3,,1,2,,,07,,,109,,,0,,,6,,,,,,7,17,8959,3,17,,70,2,,,0.0,,,,,1,0,0,0,0,0,1958-04-19
58LA01625,58,1,9591,3,70,740,8440,17,3,,1,2,,1,07,,1,107,5,,0,3,,,,,,,,7,17,8936,3,17,78,70,2,2,,10.8,,,,,1,1,1,1,1,10,1958-04-17
58LA01626,58,,,,66,660,8445,17,3,,1,2,,,07,,,86,0,,0,1,,,,,,,,7,17,3195,2,14,,65,5,,,0.0,,0,,,1,1,1,1,0,0,1958-03-27
58LA01627,58,2,9276,3,70,730,8452,17,3,,1,2,,1,07,,1,93,5,,0,4,,,,,,,,7,17,8959,3,17,62,70,2,1,,8.2,,,,,1,1,1,1,1,10,1958-04-03
58LA01628,58,1,9326,3,70,710,8454,17,3,,1,2,,1,07,,1,95,5,,0,3,,,,,,,,7,17,7166,3,17,91,70,2,1,,10.8,,,,,1,1,1,1,1,10,1958-04-05
58LA01629,58,1,9294,3,66,580,8458,17,3,,1,2,,1,07,,1,94,5,,0,2,,,,3346,11,-,,7,17,4645,1,11,91,65,5,1,,11.4,,,,,1,1,1,1,1,10,1958-04-04
58LA01630,58,1,9235,3,70,740,8463,17,3,,1,2,,1,07,,1,92,5,,103,2,,,,2122,14,-,,7,17,8936,3,17,,70,2,,,8.8,-,6,,46,1,1,1,1,1,0,1958-04-02
58LA01631,58,2,9359,3,72,845,8468,17,3,,1,2,,1,07,,1,97,5,,0,4,,,,,,,,7,17,8719,3,17,75,72,3,1,,9.4,,,,,1,1,1,1,1,10,1958-04-07
58LA01632,58,2,9613,3,72,939,8470,17,3,,1,2,,1,07,,1,115,5,,0,4,,,,,,,,7,17,8525,3,17,74,72,3,3,,9.2,,,,,1,1,1,1,1,10,1958-04-25
58LA01633,58,2,9197,3,70,710,8471,17,3,,1,2,,1,07,,1,90,5,,0,3,,,,,,,,7,17,7166,3,17,76,70,2,1,,11.0,,,,,1,1,1,1,1,10,1958-03-31
58LA01634,58,,,,72,989,8475,17,3,,1,2,,,07,,,104,0,,0,1,,,,,,,,7,17,8583,3,17,,72,3,,,0.0,,0,,,1,1,1,1,0,0,1958-04-14
58LA01635,58,2,9259,3,70,720,8478,17,3,,1,2,,1,07,,1,92,5,,0,4,,,,,,,,7,17,8431,3,17,72,70,2,1,,8.2,,,,,1,1,1,1,1,10,1958-04-02
58LA01636,58,2,9211,3,70,740,8480,17,3,,1,2,,1,07,,5,91,8,,0,4,,,,,,,,7,17,8936,3,17,62,70,2,1,,7.8,,,,,1,1,1,2,1,10,1958-04-01
58LA01637,58,1,9212,3,70,740,8480,17,3,,1,2,,1,07,,1,91,8,,0,4,,,,,,,,7,17,8936,3,17,63,70,2,1,,7.0,,,,,2,1,1,2,1,10,1958-04-01
58LA01638,58,2,9312,3,70,730,8481,17,3,,1,2,,1,07,,1,94,5,,0,3,,,,,,,,7,17,8959,3,17,72,70,2,1,,9.8,,,,,1,1,1,1,1,10,1958-04-04
58LA01639,58,1,9602,3,70,750,8484,17,3,,1,2,,1,07,,2,109,5,,0,3,,,,,,,,7,17,9172,3,17,62,70,2,2,,8.4,,,,,1,1,1,1,1,10,1958-04-19
58LA01640,58,1,9261,3,66,640,8491,17,3,,1,2,,1,07,,1,92,5,,0,4,,,,,,,,7,17,3387,2,14,82,65,5,1,,10.8,,,,,1,1,1,1,1,10,1958-04-02
58LA01641,58,1,2227,5,00,855,8495,17,3,,1,2,,1,04,2,1,142,5,,0,4,,,,,,,,7,48,0000,,61,71,72,0,,,12.8,,,,,1,1,1,1,1,10,1958-05-22
58LA01642,58,,,,72,855,8495,17,3,,1,2,,,07,1,,121,-,,0,,,,,,,,,7,17,8370,3,17,,72,3,,,0.0,,,,,1,1,0,0,0,0,1958-05-01
58LA01643,58,1,9209,3,70,720,8498,17,3,,1,2,,1,07,,1,91,5,,0,3,,,,,,,,7,17,8431,3,17,82,70,2,1,,9.0,,,,,1,1,1,1,1,10,1958-04-01
58LA01644,58,1,9351,3,70,740,8508,17,3,,1,2,,1,07,,1,96,5,,0,4,,,,,,,,7,17,8936,3,17,75,70,2,1,,10.4,,,,,1,1,1,1,1,10,1958-04-06
58LA01645,58,2,9421,3,70,740,8510,17,3,,1,2,,1,07,,1,100,5,,0,2,,,,,,,,7,17,8936,3,17,52,70,2,3,,11.0,,,,,1,1,1,1,1,10,1958-04-10
58LA01646,58,2,,,70,730,8512,17,3,,1,2,,1,07,,1,86,1,,0,2,,,,,,,,7,17,8959,3,17,,70,2,,,6.0,,1,,,1,1,1,1,0,0,1958-03-27
58LA01647,58,1,9210,3,72,825,8519,17,3,,1,2,,1,07,,1,91,5,,0,4,,,,,,,,7,17,8603,3,17,83,72,3,1,,10.0,,,,,1,1,1,1,1,10,1958-04-01
58LA01648,58,2,9550,3,70,750,8520,17,3,,1,2,,1,07,,2,105,5,,0,4,,,,,,,,7,17,9172,3,17,63,70,2,2,,9.0,,,,,1,1,1,1,1,10,1958-04-15
58LA01649,58,1,9363,3,70,750,8521,17,3,,1,2,,1,07,,1,97,5,,0,5,,,,,,,,7,17,9172,3,17,80,70,2,1,,10.4,,,,,1,1,1,1,1,10,1958-04-07
58LA01650,58,1,9242,3,72,929,8524,17,3,,1,2,,1,07,,1,92,5,,0,3,,,,,,,,7,17,8523,3,17,72,72,3,1,,8.4,,,,,1,1,1,1,1,10,1958-04-02
58LA01651,58,,,,72,989,8532,17,3,,1,2,,,07,,,89,0,,0,0,,,,,,,,7,17,8583,3,17,,72,3,,,0.0,,0,,13,1,1,1,1,0,0,1958-03-30
58LA01652,58,2,9295,3,67,600,8543,17,3,,1,2,,1,07,,1,94,5,,0,2,,,,,,,,7,17,4687,1,11,66,66,5,1,,8.0,,,,,1,1,1,1,1,10,1958-04-04
58LA01653,58,2,9624,3,70,750,8545,17,3,,1,2,,1,07,,1,122,5,,0,2,,,,,,,,7,17,9172,3,17,58,70,2,3,,9.6,,,,,1,1,1,1,1,10,1958-05-02
58LA01654,58,,,,72,845,8552,17,3,,1,2,,,07,,,95,0,,0,0,,,,,,,,7,17,8719,3,17,,72,3,,,0.0,,0,,,1,1,1,1,0,0,1958-04-05
58LA01655,58,,,,70,730,8553,17,3,,1,2,,,07,,,115,0,,0,0,,,,,,,,7,17,8959,3,17,,70,2,,,0.0,,0,,,1,1,1,1,0,0,1958-04-25
58LA01656,58,2,9318,3,66,580,8555,17,3,,1,2,,1,07,,1,95,8,,0,3,,,,,,,,7,17,4645,1,11,72,65,5,1,,7.0,,,,,1,1,1,2,1,10,1958-04-05
58LA01657,58,1,9319,3,66,580,8555,17,3,,1,2,,1,07,,1,95,8,,0,3,,,,3326,14,-,,7,17,4645,1,11,73,65,5,1,,8.0,,,,,2,1,1,2,1,10,1958-04-05
58LA01658,58,,,,70,710,8556,17,3,,1,2,,,07,,,84,0,,0,0,,,,,,,,7,17,7166,3,17,,70,2,,,0.0,,0,,,1,1,1,1,0,0,1958-03-25
58LA01659,58,1,9597,3,70,740,8571,17,3,,1,2,,1,07,,1,108,5,,0,5,,,,,,,,7,17,8936,3,17,97,70,2,2,,12.8,6,,,87,1,1,1,1,1,10,1958-04-18
58LA01660,58,1,9404,3,72,865,8582,17,3,,1,2,,1,07,,1,99,8,,0,3,,,,,,,,7,17,8460,3,17,62,72,3,1,,8.4,,,,,1,1,1,2,1,10,1958-04-09
58LA01661,58,2,9405,3,72,865,8582,17,3,,1,2,,1,07,,1,99,8,,0,3,,,,,,,,7,17,8460,3,17,52,72,3,1,,9.0,,,,,2,1,1,2,1,10,1958-04-09
58LA01662,58,2,,,70,750,8585,17,3,,1,2,,1,07,,1,97,1,,0,3,,,,,,,,7,17,9172,3,17,,70,2,,,0.0,,1,,,1,1,1,1,0,0,1958-04-07
58LA01663,58,1,,,70,740,8586,17,3,,1,2,01,1,07,,1,108,1,,0,0,,,,,,,,7,17,8936,3,17,,70,2,,,12.0,,1,,,1,1,1,1,0,0,1958-04-18
58LA01664,58,,,,72,805,8591,17,3,,1,2,,,07,,,144,0,,0,0,,,,,,,,7,17,8450,3,17,,72,3,,,0.0,,0,,,1,1,1,1,0,0,1958-05-24
58LA01665,58,1,9406,3,70,750,8593,17,3,,1,2,,1,07,,1,99,5,,0,4,,,,,,,,7,17,9172,3,17,78,70,2,1,,12.0,,,,,1,1,1,1,1,10,1958-04-09
58LA01666,58,,,,70,750,8594,17,3,,1,2,,,07,,,83,0,,0,0,,,,,,,,7,17,9172,3,17,,70,2,,,0.0,,0,,,1,1,1,1,0,0,1958-03-24
58LA01667,58,2,9407,3,66,700,8598,17,3,,1,2,,4,07,,1,99,5,,0,5,,,,,,,5,7,17,3083,2,14,78,65,5,,,12.0,,,,,1,1,1,1,1,10,1958-04-09
58LA01668,58,1,9298,3,70,730,8599,17,3,,1,2,,1,07,,1,94,5,,0,3,,,,,,,,7,17,8959,3,17,65,70,2,,,9.2,,,,,1,1,1,1,1,10,1958-04-04
58LA01669,58,,,,66,680,8600,17,3,,1,2,,,07,,,84,0,,0,0,,,,,,,,7,17,2928,2,14,,65,5,,,0.0,,0,,,1,1,1,1,0,0,1958-03-25
58LA01670,58,2,9331,3,72,885,8604,17,3,,1,2,,1,07,,2,95,5,,0,4,,,,,,,,7,17,8636,3,17,85,72,3,1,,10.8,,,,,1,1,1,1,1,10,1958-04-05
58LA01671,58,2,9229,3,72,909,8629,17,3,,1,2,,1,07,,1,92,5,,0,2,,,,,,,,7,17,8324,3,17,66,72,3,1,,9.8,,,,,1,1,1,1,1,10,1958-04-02
58LA01672,58,1,9217,3,70,710,8631,17,3,,1,2,,1,07,,1,91,5,,0,4,,,,,,,,7,17,7166,3,17,69,70,2,1,,11.2,,,,,1,1,1,1,1,10,1958-04-01
58LA01673,58,2,9202,3,70,730,8632,17,3,,1,2,,1,07,,1,90,5,,0,4,,,,9231,40,-,,7,17,8959,3,17,70,70,2,1,,9.6,,,,,1,1,1,1,1,10,1958-03-31
58LA01674,58,1,9575,3,66,610,8639,17,3,,1,2,,1,07,,1,106,5,,0,5,,,,,,,4,7,17,4585,1,11,87,65,5,,,11.2,,,,,1,1,1,1,1,10,1958-04-16
58LA01675,58,2,,,66,600,8640,17,3,,1,2,,1,07,,1,88,0,,0,0,,,,,,,,7,17,4687,1,11,,65,5,,,5.4,,0,,,1,1,1,1,0,0,1958-03-29
58LA01676,58,,,,67,550,8644,17,3,,1,2,,,07,,,63,-,,0,,,,,,,,,7,17,4377,1,11,,66,5,,,0.0,,,,,1,1,0,0,0,0,1958-03-04
58LA01677,58,1,,,70,750,8647,17,3,,1,2,,,07,,,89,0,,0,2,,,,,,,,7,17,9172,3,17,,70,2,,,0.0,,0,,,1,1,1,1,0,0,1958-03-30
58LA01678,58,2,9524,3,70,710,8649,17,3,,1,2,,1,07,,1,104,5,,0,2,,,,,,,,7,17,7166,3,17,70,70,2,2,,9.6,,,,,1,1,1,1,1,10,1958-04-14
58LA01679,58,1,9327,3,66,700,8651,17,3,,1,2,,1,07,,4,95,5,,0,2,,,,,,,3,7,17,3083,2,14,80,65,5,,,9.2,,,1,,1,1,1,1,1,10,1958-04-05
58LA01680,58,,,,70,710,8654,17,3,,1,2,,,07,,,121,-,,0,,,,,,,,1,7,17,7166,3,17,,70,2,1,,0.0,,,,,1,1,0,0,0,0,1958-05-01
58LA01681,58,1,9470,3,66,670,8656,17,3,,1,2,,2,07,,2,101,5,,0,4,,,,,,,2,7,17,2504,2,14,78,65,5,,,12.2,,,,,1,1,1,1,1,10,1958-04-11
58LA01682,58,1,,,66,680,8657,17,3,,1,2,,,07,,,87,0,,0,0,,,,,,,,7,17,2928,2,14,,65,5,,,0.0,,0,,,1,1,1,1,0,0,1958-03-28
58LA01683,58,2,9296,3,70,730,8658,17,3,,1,2,,1,07,,2,94,5,,0,4,,,,,,,5,7,17,8959,3,17,46,70,2,,,10.0,,,0,,1,1,1,1,1,10,1958-04-04
58LA01684,58,2,9614,3,70,730,8664,17,3,,1,2,,1,07,,2,115,5,,0,4,,,,,,,4,7,17,8959,3,17,64,70,2,,,11.0,,,,,1,1,1,1,1,10,1958-04-25
58LA01685,58,2,9412,3,70,720,8665,17,3,,1,2,,1,07,,2,99,5,,230,5,,,,,,,3,7,17,8431,3,17,,70,2,,,7.4,,7,,,1,1,1,1,1,0,1958-04-09
58LA01686,58,1,9487,3,72,835,8666,17,3,,1,2,,2,07,,1,102,5,,105,3, -,,,,,,,7,17,8576,3,17,,72,3,,,9.8,,6,,,1,1,1,1,1,0,1958-04-12
58LA01687,58,2,9422,3,70,750,8669,17,3,,1,2,,1,07,,1,100,5,,0,3,,,,,,,2,7,17,9172,3,17,71,70,2,2,,10.8,,,,,1,1,1,1,1,10,1958-04-10
58LA01688,58,,,,70,720,8672,17,3,,1,2,,,07,,,109,-,,0,,,,,,,,,7,17,8431,3,17,,70,2,,,0.0,,,,,1,1,0,0,0,0,1958-04-19
58LA01689,58,1,9413,3,70,710,8673,17,3,,1,2,,1,07,,1,100,5,,0,4,,,,,,,4,7,17,7166,3,17,76,70,2,,,10.4,,,,,1,1,1,1,1,10,1958-04-10
58LA01690,58,1,9402,3,66,670,8674,17,3,,1,2,,1,07,,1,99,5,,0,4,,,,,,,1,7,17,2504,2,14,87,65,5,1,,8.4,,,1,,1,1,1,1,1,10,1958-04-09
58LA01691,58,,,,70,740,8678,17,3,,1,2,,,07,,,89,0,,0,0,,,,,,,,7,17,8936,3,17,,70,2,,,0.0,,0,,13,1,1,1,1,0,0,1958-03-30
58LA01692,58,1,9228,3,70,730,8679,17,3,,1,2,,1,07,,1,91,5,,0,4,,,,,,,3,7,17,8959,3,17,82,70,2,,,9.8,,,0,,1,1,1,1,1,10,1958-04-01
58LA01693,58,2,9457,3,72,815,8680,17,3,,1,2,,1,07,,1,101,5,,0,3,,,,,,,,7,17,8531,3,17,69,72,3,1,,10.6,,,,,1,1,1,1,1,10,1958-04-11
58LA01694,58,,,,72,949,8681,17,3,,1,2,,,07,,,117,-,,0,,,,,,,,,7,17,8341,3,17,,72,3,,,0.0,,,,,1,1,0,0,0,0,1958-04-27
58LA01695,58,1,9584,3,72,939,8684,17,3,,1,2,,1,07,,6,107,5,,0,3,,,,,,,2,7,17,8525,3,17,78,72,3,2,,11.8,,,,,1,1,1,1,1,10,1958-04-17
58LA01696,58,1,9344,3,70,710,8687,17,3,,1,2,,1,07,,1,96,5,,0,2,,,,,,,2,7,17,7166,3,17,85,70,2,,,9.4,,,0,,1,1,1,1,1,10,1958-04-06
58LA01697,58,2,9608,3,70,710,8688,17,3,,1,2,,1,07,,1,112,5,,0,3,,,,,,,1,7,17,7166,3,17,81,70,2,,,11.6,,,,,1,1,1,1,1,10,1958-04-22
58LA01698,58,2,9441,3,70,730,8692,17,3,,1,2,,1,07,,1,100,5,,146,2,,,,,,,5,7,17,8959,3,17,,70,2,5,,9.0,,2,,,1,1,1,1,1,0,1958-04-10
58LA01699,58,2,9456,3,70,720,8697,17,3,,1,2,,1,07,,1,101,5,,0,3,,,,,,,2,7,17,8431,3,17,69,70,2,,,7.6,,,,,1,1,1,1,1,10,1958-04-11
58LA01700,58,2,9400,3,70,710,8704,17,3,,1,2,,1,07,,1,99,5,,0,3,,,,,,,3,7,17,7166,3,17,78,70,2,,,9.6,,,0,,1,1,1,1,1,10,1958-04-09
58LA01701,58,1,9521,3,70,710,8705,17,3,,1,2,,1,07,,1,104,5,,0,2,,,,,,,4,7,17,7166,3,17,66,70,2,,,8.8,,,,,1,1,1,1,1,10,1958-04-14
58LA01702,58,2,9525,3,72,919,8727,17,3,,1,2,,1,07,,1,104,5,,107,4,,,,9498,17,+,1,7,17,8493,3,17,,72,3,1,,10.2,,6,,,1,1,1,1,1,0,1958-04-14
58LA01703,58,,,,72,895,8735,17,3,,1,2,,,07,,,63,-,,0,,,,,,,,,7,17,8741,3,17,,72,3,,,0.0,,,,,1,1,0,0,0,0,1958-03-04
58LA01704,58,1,9605,3,70,750,8736,17,3,,1,2,,1,07,,1,110,5,,0,3,,,,,,,5,7,17,9172,3,17,80,70,2,,,9.8,,,,,1,1,1,1,1,10,1958-04-20
58LA01705,58,1,9355,3,72,969,8740,17,3,,1,2,,1,07,,1,97,5,,0,2,,,,,,,5,7,17,8369,3,17,77,72,3,,,11.4,,,0,,1,1,1,1,1,10,1958-04-07
58LA01706,58,2,9206,3,70,710,8746,17,3,,1,2,,1,07,,2,91,5,,0,3,,,,,,,1,7,17,7166,3,17,74,70,2,1,,8.6,,,0,,1,1,1,1,1,10,1958-04-01
58LA01707,58,1,9293,3,67,590,8753,17,3,,1,2,,1,07,,1,94,5,,0,2,,,,,,,,7,17,4774,1,11,73,66,5,1,,10.4,,,,,1,1,1,1,1,10,1958-04-04
58LA01708,58,2,9573,3,72,979,8756,17,3,,1,2,,1,07,,1,106,5,,0,2,,,,,,,4,7,17,8488,3,17,59,72,3,,,9.0,,,,,1,1,1,1,1,10,1958-04-16
58LA01709,58,1,9510,3,72,875,8761,17,3,,1,2,,1,07,,2,103,5,,0,4,,,,,,,3,7,17,8441,3,17,82,72,3,,,7.6,,,,,1,1,1,1,1,10,1958-04-13
58LA01710,58,2,3264,4,05,052,4672,40,4,26,4,9,,1,02,,1,124,5,,0,3,,,16,,,,,0,41,0520,4,41,65,05,1,3,,8.6,,,,,1,1,1,1,1,10,1958-05-04
58LA01711,58,2,2946,4,08,082,4718,40,4,30,4,9,,1,02,,2,117,8,,0,3,,,23,,,,,0,41,8401,4,40,66,08,1,3,,9.8,,,,,1,1,1,2,1,10,1958-04-27
58LA01712,58,1,2947,4,08,082,4718,40,4,30,4,9,,1,02,,1,117,8,,0,3,,,23,,,,,0,41,8401,4,40,55,08,1,3,,9.0,,,,,2,1,1,2,1,10,1958-04-27
58LA01713,58,1,3093,4,16,162,5041,40,4,13,4,9,,1,02,,1,121,8,,0,4,,,07,,,,,0,41,9109,4,40,57,16,1,3,,10.0,,,,,1,1,1,2,1,10,1958-05-01
58LA01714,58,2,3094,4,16,162,5041,40,4,13,4,9,,1,02,,1,121,8,,230,4,,,07,,,,,0,41,9109,4,40,,16,1,3,,8.8,,7,,,2,1,1,2,1,0,1958-05-01
58LA01715,58,1,2671,4,13,132,5100,40,4,13,4,8,,1,02,,1,112,8,3,0,3,1,,09,,,,,0,41,9426,4,40,72,13,1,2,,10.2,,,,,1,1,1,2,1,10,1958-04-22
58LA01716,58,1,2672,4,13,132,5100,40,4,13,4,8,,1,02,,1,112,8,3,0,3,1,,09,,,,,0,41,9426,4,40,70,13,1,2,,11.6,,,,,2,1,1,2,1,10,1958-04-22
58LA01717,58,2,2677,4,06,062,5113,40,4,24,4,8,,1,02,,1,112,5,,0,4,,,13,,,,,0,41,0039,4,41,77,06,1,2,,12.2,,,,,1,1,1,1,1,10,1958-04-22
58LA01718,58,2,2532,4,82,029,5149,40,4,,4,8,,1,02,,1,108,8,,0,3,,,04,,,,,0,41,8445,4,40,76,11,7,2,,10.0,,,,,1,1,1,2,1,10,1958-04-18
58LA01719,58,2,2533,4,82,029,5149,40,4,,4,8,,1,02,,1,108,8,,0,3,,,04,,,,,0,41,8445,4,40,62,11,7,2,,10.0,,,,,2,1,1,2,1,10,1958-04-18
58LA01720,58,1,2976,4,12,121,5165,40,4,12,4,8,,1,02,,1,118,5,,0,4,,,02,,,,,0,41,9012,4,40,99,12,1,3,,10.8,,,,,1,1,1,1,1,10,1958-04-28
58LA01721,58,1,2873,4,03,032,5287,40,4,23,4,8,,1,02,,1,116,8,,0,4,,,22,,,,,0,41,1157,4,41,62,03,1,3,,10.0,,,,,1,1,1,2,1,10,1958-04-26
58LA01722,58,1,2874,4,03,032,5287,40,4,23,4,8,,1,02,,1,116,8,,0,4,,,22,,,,,0,41,1157,4,41,65,03,1,3,,10.2,,,,,2,1,1,2,1,10,1958-04-26
58LA01723,58,2,3070,4,13,132,5308,40,4,23,4,8,,1,02,,1,120,8,4,0,2,1,,11,,,,,0,41,9426,4,40,62,13,1,3,,11.6,,,,,1,1,1,2,1,10,1958-04-30
58LA01724,58,1,3071,4,13,132,5308,40,4,23,4,8,,1,02,,2,120,8,4,145,2,1,,11,2666,14,-,,0,41,9426,4,40,,13,1,,,10.8,,6,,,2,1,1,2,1,0,1958-04-30
58LA01725,58,1,3311,4,17,172,5314,40,4,28,4,8,,1,02,,1,126,7,2,0,4,0,,02,,,,,0,41,8875,4,40,77,17,1,3,,9.4,,,,,1,1,1,2,1,10,1958-05-06
58LA01726,58,2,,,17,172,5314,40,4,28,4,8,,1,02,,1,126,7,2,0,4,0,,02,,,,,0,41,8875,4,40,,17,1,,,9.2,,1,,,2,1,1,2,0,0,1958-05-06
58LA01727,58,1,3244,4,17,172,5326,40,4,08,4,8,,1,02,,1,123,8,3,0,4,2,,02,,,,,0,41,8875,4,40,59,17,1,3,,11.0,,,,,1,1,1,2,1,10,1958-05-03
58LA01728,58,2,3245,4,17,172,5326,40,4,08,4,8,,1,02,,1,123,8,3,0,4,2,,02,,,,,0,41,8875,4,40,72,17,1,3,,8.2,,,,,2,1,1,2,1,10,1958-05-03
58LA01729,58,2,3042,4,73,127,5388,40,4,,4,8,,1,02,,1,120,8,,0,4,,,,,,,,0,41,0569,4,41,58,61,9,3,,9.0,,,,,1,1,1,2,1,10,1958-04-30
58LA01730,58,2,3043,4,73,127,5388,40,4,,4,8,,1,02,,1,120,8,,0,4,,,,,,,,0,41,0569,4,41,70,61,9,3,,10.4,,,,,2,1,1,2,1,10,1958-04-30
58LA01731,58,1,2701,4,02,022,5420,40,4,26,4,8,,1,02,,1,112,5,,115,4, -,,26,,,,,0,41,9974,4,40,,02,1,,,10.0,,6,,,1,1,1,1,1,0,1958-04-22
58LA01732,58,2,2735,4,01,012,5478,40,4,28,4,8,,1,02,,1,113,8,7,0,3,1,,23,,,,,0,41,9864,4,40,62,01,1,2,,6.8,2,,,16,1,1,1,2,1,10,1958-04-23
58LA01733,58,2,2736,4,01,012,5478,40,4,28,4,8,,1,02,,1,113,8,7,0,3,1,,23,,,,,0,41,9864,4,40,59,01,1,2,,8.0,,,,,2,1,1,2,1,10,1958-04-23
58LA01734,58,1,2507,4,13,132,5495,40,4,09,4,8,,1,02,,1,108,8,5,0,3,1,,17,,,,,0,41,9426,4,40,56,13,1,2,,8.4,,,,,1,1,1,2,1,10,1958-04-18
58LA01735,58,2,2508,4,13,132,5495,40,4,09,4,8,,1,02,,1,108,8,5,0,3,1,,17,,,,,0,41,9426,4,40,65,13,1,2,,7.2,,,,,2,1,1,2,1,10,1958-04-18
58LA01736,58,2,2509,4,15,152,5542,40,4,15,4,8,,1,02,,1,108,8,,0,4,,,07,,,,,0,41,9013,4,40,59,15,1,2,,8.8,,,,,1,1,1,2,1,10,1958-04-18
58LA01737,58,1,2510,4,15,152,5542,40,4,15,4,8,,1,02,,1,108,8,,230,4,,,07,,,,,0,41,9013,4,40,,15,1,2,,9.4,,7,,,2,1,1,2,1,0,1958-04-18
58LA01738,58,,,,18,182,5578,40,4,16,4,8,,,02,,,64,-,4,0,,2,,02,,,,,0,41,9741,4,40,,18,1,,,0.0,,,,,1,1,0,0,0,0,1958-03-05
58LA01739,58,1,3000,4,82,049,5587,40,4,,4,8,,1,02,,1,118,5,,0,5,,,12,,,,,0,41,9539,4,40,90,11,7,3,,12.8,,,,,1,1,1,1,1,10,1958-04-28
58LA01740,58,1,2794,4,06,062,5605,40,4,32,4,8,,1,02,,1,114,5,,0,4,,,24,,,,,0,41,0039,4,41,92,06,1,3,,11.6,,,,,1,1,1,1,1,10,1958-04-24
58LA01741,58,1,3299,4,17,172,5631,40,4,10,4,8,,1,02,,1,125,8,4,0,4,2,,03,,,,,0,41,8875,4,40,82,17,1,3,,11.4,,,,,1,1,1,2,1,10,1958-05-05
58LA01742,58,1,3300,4,17,172,5631,40,4,10,4,8,,1,02,,1,125,8,4,0,4,2,,03,0121,41,-,,0,41,8875,4,40,73,17,1,3,,10.8,,,,,2,1,1,2,1,10,1958-05-05
58LA01743,58,1,2756,4,73,087,5660,40,4,,4,8,,1,02,,1,114,8,,115,3,,,,,,,,0,41,8401,4,40,,61,9,,,7.4,,2,,,1,1,1,2,1,0,1958-04-24
58LA01744,58,2,2757,4,73,087,5660,40,4,,4,8,,1,02,,1,114,8,,0,3,,,,,,,,0,41,8401,4,40,67,61,9,2,,7.4,,,,,2,1,1,2,1,10,1958-04-24
58LA01745,58,2,2535,4,73,117,5663,40,4,,4,8,,1,02,,1,108,5,,0,5,,,,,,,,0,41,8734,4,40,95,61,9,2,,12.8,,,,,1,1,1,1,1,10,1958-04-18
58LA01746,58,2,3078,4,06,062,5763,40,4,26,4,8,,1,02,,2,120,8,,0,3,,,17,,,,,0,41,0039,4,41,88,06,1,3,,9.0,,,,,1,1,1,2,1,10,1958-04-30
58LA01747,58,2,3079,4,06,062,5763,40,4,26,4,8,,1,02,,1,120,8,,0,3,,,17,0784,41,-,,0,41,0039,4,41,69,06,1,3,,9.4,,,,,2,1,1,2,1,10,1958-04-30
58LA01748,58,,,,05,052,5783,40,4,21,4,8,,,02,,,41,,,0,,,6,19,,,,,0,41,0520,4,41,,05,1,,,0.0,,,,,1,0,0,0,0,0,1958-02-10
58LA01749,58,1,2951,4,82,028,5792,40,4,,4,8,,1,02,,1,117,5,,0,4,,,01,,,,,0,41,9974,4,40,84,15,7,3,,11.2,,,,,1,1,1,1,1,10,1958-04-27
