UID,DATEBN,SEX,LAMB,LBRD,Y0,LINE,BPEN,DAM,DBRD,TENT,TIME,ADAM,Y5A,CLR,STM,SPEC,JAW,DAYBRN,TB,TRT1,DAYDIS,MILK,ABEWE,DISP,STMD,FONO,FOPU,SIRE,SBRD,Y1,Y6,LNDAM,TM,Y4,CAUSE,Y2,Y3,BRWT,Y5,ABLMB,TRT2,CDNO,YR
87LA02577,1987-04-18,1,T8805,43,1,42,812,T6263,43,,,40,1,1,02,,1,108,5,,0,2,,,02,,,T7482,43,1,84,42,3,1,,1,1,12.3,10,,,1,87
87LA02578,1987-04-19,1,T8836,43,1,40,401,T6266,43,,,40,1,2,02,,1,109,5,,0,2,,,02,,,T6983,43,1,67,40,2,1,,1,1,10.4,10,,,1,87
87LA02579,1987-04-26,1,T9193,43,1,43,433,T6269,43,,,40,1,1,02,,1,116,8,,0,2,04,,02,,,T7951,43,1,60,43,6,1,,1,2,10.2,10,,,1,87
87LA02580,1987-04-26,3,T9194,43,,43,433,T6269,43,,,40,,1,02,,1,116,8,,138,2,,3,02,,&,T7951,43,0,0,43,6,1,93,0,0,11.6,0,,,2,87
87LA02581,1987-04-26,1,X5377,80,1,44,003,T6278,43,,,40,1,1,52,,1,116,9,,0,3,,,02,,,M6045,95,1,77,43,8,1,,1,3,11.4,10,,,1,87
87LA02582,1987-04-26,1,X5378,80,,44,003,T6278,43,,,40,1,1,52,,1,116,9,,0,3,,,02,,,M6045,95,0,68,43,8,1,,0,0,10.3,10,,,2,87
87LA02583,1987-04-26,2,X5379,80,,44,003,T6278,43,,,40,1,1,52,,1,116,9,,0,3,,,02,,&,M6045,95,0,47,43,8,1,,0,0,7.6,5,,,3,87
87LA02584,1987-05-01,2,T9345,43,1,43,438,T6282,43,,,40,1,1,02,,1,121,5,,0,2,04,,02,,,03709,UC,1,70,43,6,1,,1,1,10.6,10,,,1,87
87LA02585,1987-04-17,2,T8745,43,1,42,942,T6285,43,,,40,1,1,02,,1,107,5,,0,3,,,02,,,T7362,43,1,85,42,3,1,,1,1,13.5,10,,,1,87
87LA02586,1987-04-19,1,T8838,43,1,41,413,T6288,43,,,40,1,1,02,,1,109,8,,0,3,,,02,,,T7889,43,1,62,41,6,1,,1,2,13.4,10,,,1,87
87LA02587,1987-04-19,2,T8839,43,,41,413,T6288,43,,,40,1,1,02,,1,109,8,,0,3,,,02,,,T7889,43,0,77,41,6,1,,0,0,13.0,10,,,2,87
87LA02588,1987-04-14,2,T8628,43,1,43,438,T6296,43,,,40,1,1,02,,1,104,5,,0,3,09,,02,,,03709,UC,1,78,43,6,1,,1,1,12.9,10,,,1,87
87LA02589,1987-04-26,2,T9225,43,1,42,952,T6308,43,,,40,,1,02,,1,116,8,,138,3,,6,02,,&,T6958,43,1,0,42,3,1,23,1,2,11.5,0,18,,1,87
87LA02590,1987-04-26,2,T9226,43,,42,952,T6308,43,,,40,1,1,02,,1,116,8,,0,3,,,02,,,T6958,43,0,68,42,3,1,,0,0,10.8,10,,,2,87
87LA02591,1987-04-15,1,T8670,43,1,41,414,T6315,43,,,30,1,1,02,,3,105,5,,0,2,,,02,,,T7778,43,1,90,41,6,1,,1,1,13.1,10,,,1,87
87LA02592,1987-04-25,1,T9177,43,1,42,862,T6318,43,,,30,1,1,02,,1,115,8,,0,4,,,02,,,T7256,43,1,73,42,3,1,,1,2,11.4,10,,2,1,87
87LA02593,1987-04-25,2,T9178,43,,42,862,T6318,43,,,30,,1,02,,3,115,8,,226,4,,7,02,,,T7256,43,0,0,42,3,1,97,0,0,11.0,0,,2,2,87
87LA02594,1987-04-13,2,T8597,43,1,42,862,T6320,43,,,30,1,1,02,,1,103,5,,0,2,,,02,,,T7256,43,1,78,42,3,1,,1,1,11.7,10,,,1,87
87LA02595,1987-04-13,1,T8579,43,1,42,882,T6321,43,,,30,1,1,02,,1,103,5,,0,3,,,02,,,T7087,43,1,72,42,3,1,,1,1,10.8,10,,,1,87
87LA02596,1987-04-10,2,T8537,43,1,41,413,T6325,43,,,30,1,1,02,,1,100,8,,0,3,,,02,,,T7889,43,1,71,41,6,1,,1,2,12.4,10,,,1,87
87LA02597,1987-04-10,1,T8538,43,,41,413,T6325,43,,,30,1,1,02,,1,100,8,,0,3,,,02,,,T7889,43,0,78,41,6,1,,0,0,13.5,10,,,2,87
87LA02598,1987-04-23,2,T9059,43,1,43,434,T6332,43,,,30,,1,02,,1,113,8,,226,1,02,7,02,,,T7791,43,1,0,43,6,1,97,1,2,9.4,0,,,1,87
87LA02599,1987-04-23,2,T9060,43,,43,434,T6332,43,,,30,,1,02,,1,113,8,,130,1,47,6,02,,&,T7791,43,0,0,43,6,1,24,0,0,9.1,0,,,2,87
87LA02600,1987-04-12,1,T8560,43,1,40,402,T6334,43,,,30,1,1,02,,1,102,8,,0,4,10,,02,,,T7239,43,1,72,40,2,1,,1,2,11.0,10,,,1,87
87LA02601,1987-04-12,2,T8561,43,,40,402,T6334,43,,,30,1,1,02,,1,102,8,,0,4,,,02,,,T7239,43,0,67,40,2,1,,0,0,10.4,10,,,2,87
87LA02602,1987-05-15,2,X5572,80,1,00,852,T6339,43,,,30,,5,20,2,1,135,8,,135,1,29,3,02,,&,00000,97,1,0,42,0,1,93,1,2,10.3,0,,,1,87
87LA02603,,,,,1,42,852,T6339,43,,,30,,,02,1,,0,,,0,,,,02,,,T7001,43,1,0,42,3,0,,0,0,0.0,0,,,1,87
87LA02604,1987-05-15,2,X5573,80,,00,852,T6339,43,,,30,,5,20,2,1,135,8,,140,1,,6,02,,,00000,97,0,0,42,0,1,54,0,0,10.4,0,,,2,87
87LA02605,1987-04-23,1,T9075,43,1,41,413,T6341,43,,,30,1,1,02,,1,113,8,,0,4,,,02,,,T7889,43,1,66,41,6,1,,1,2,11.3,10,,1,1,87
87LA02606,1987-04-23,2,T9076,43,,41,413,T6341,43,,,30,1,1,02,,2,113,8,,0,4,,,02,,,T7889,43,0,75,41,6,1,,0,0,10.4,10,,1,2,87
87LA02607,1987-04-19,1,T8832,43,1,42,842,T6343,43,,,30,1,1,02,,1,109,5,,0,4,,,02,883143,+,T7078,43,1,97,42,3,1,,1,1,16.4,15,04,,1,87
87LA02608,1987-04-15,1,T8645,43,1,41,413,T6345,43,,,30,1,2,02,,1,105,8,,0,5,,,02,,,T7889,43,1,80,41,6,1,,1,2,10.9,10,,,1,87
87LA02609,1987-04-15,2,,,,41,413,T6345,43,,,30,,1,02,,1,105,8,,105,5,,6,02,,,T7889,43,0,0,41,6,1,46,0,0,9.0,0,,,2,87
87LA02610,1987-04-21,1,T8973,43,1,41,412,T6346,43,,,30,,1,02,,1,111,8,,226,3,10,7,02,,,T7806,43,1,0,41,6,1,97,1,2,10.2,0,,,1,87
87LA02611,1987-04-21,1,T8974,43,,41,412,T6346,43,,,30,1,1,02,,1,111,8,,0,3,,,02,,,T7806,43,0,62,41,6,1,,0,0,8.1,10,,,2,87
87LA02612,1987-04-12,1,T8570,43,1,40,403,T6347,43,,,30,1,1,02,,1,102,8,,0,3,,,02,,,T7080,43,1,84,40,2,1,,1,2,12.4,10,,,1,87
87LA02613,1987-04-12,2,T8571,43,,40,403,T6347,43,,,30,1,1,02,,1,102,8,,0,3,,,02,,,T7080,43,0,80,40,2,1,,0,0,9.0,10,,,2,87
87LA02614,1987-04-25,3,X5332,80,1,44,005,T6350,43,,,30,1,1,52,,2,115,8,,0,5,,,02,,,M6108,95,1,74,41,8,1,,1,2,8.7,10,90,,1,87
87LA02615,1987-04-25,3,X5333,80,,44,005,T6350,43,,,30,1,1,52,,1,115,8,,0,5,,,02,,,M6108,95,0,63,41,8,1,,0,0,9.1,10,,,2,87
87LA02616,1987-04-18,2,T8809,43,1,43,437,T6362,43,,,30,1,1,02,,1,108,9,,0,3,,,02,183063,-,03650,UC,1,53,43,6,1,,1,3,4.9,5,,,1,87
87LA02617,1987-04-18,1,T8810,43,,43,437,T6362,43,,,30,1,1,02,,1,108,9,,0,3,,,02,,,03650,UC,0,60,43,6,1,,0,0,11.0,10,,,2,87
87LA02618,1987-04-18,2,T8811,43,,43,437,T6362,43,,,30,1,1,02,,1,108,9,,0,3,,,02,,,03650,UC,0,63,43,6,1,,0,0,10.3,10,,,3,87
87LA02619,1987-04-16,2,T8694,43,1,43,438,T6363,43,,,30,1,1,02,,1,106,8,,0,2,02,,02,,,03709,UC,1,53,43,6,1,,1,2,9.6,10,,,1,87
87LA02620,1987-04-16,2,T8695,43,,43,438,T6363,43,,,30,1,1,02,,1,106,8,,0,2,,,02,,,03709,UC,0,68,43,6,1,,0,0,11.6,10,,,2,87
87LA02621,1987-04-15,2,T8657,43,1,41,414,T6364,43,,,30,1,1,02,,1,105,8,,0,3,,,02,,,T7778,43,1,77,41,6,1,,1,2,9.3,10,,,1,87
87LA02622,1987-04-15,2,T8658,43,,41,414,T6364,43,,,30,1,1,02,,1,105,8,,0,3,,,02,,,T7778,43,0,79,41,6,1,,0,0,10.6,10,,,2,87
87LA02623,1987-04-16,2,T8727,43,1,42,912,T6380,43,,,30,1,1,02,,1,106,5,,0,2,,,02,,,T7412,43,1,76,42,3,1,,1,1,13.0,10,04,,1,87
87LA02624,1987-04-26,1,T9185,43,1,40,402,T6387,43,,,30,1,1,02,,1,116,8,,0,3,,,02,,,T7239,43,1,77,40,2,1,,1,2,13.0,10,,,1,87
87LA02625,1987-04-26,1,T9186,43,,40,402,T6387,43,,,30,1,1,02,,1,116,8,,0,3,,,02,,,T7239,43,0,69,40,2,1,,0,0,12.2,10,04,,2,87
87LA02626,1987-04-11,1,,,1,41,413,T6390,43,,,30,,1,02,,1,101,1,,0,2,21,1,02,409580,+,T7889,43,1,0,41,6,0,,1,1,12.0,5,,,1,87
87LA02627,1987-01-10,2,X3330,80,1,00,882,T6395,43,,,30,1,1,00,3,1,10,5,,0,2,,,02,,,00000,00,1,117,42,0,1,,1,1,8.0,10,,,1,87
87LA02628,1987-04-17,1,T8779,43,1,42,872,T6396,43,,,30,1,1,02,,1,107,8,,0,3,,,02,,,T7334,43,1,53,42,3,1,,1,2,9.6,10,,,1,87
87LA02629,1987-04-17,2,T8780,43,,42,872,T6396,43,,,30,1,1,02,,1,107,8,,0,3,,,02,,,T7334,43,0,57,42,3,1,,0,0,10.2,10,,,2,87
87LA02630,1987-04-20,1,X5010,80,1,44,004,T6401,43,,,30,1,1,52,,1,110,8,,0,2,,,02,,,M6008,95,1,61,41,8,1,,1,2,9.1,10,,,1,87
87LA02631,1987-04-20,1,X5011,80,,44,004,T6401,43,,,30,1,1,52,,1,110,8,,0,2,,,02,,,M6008,95,0,69,41,8,1,,0,0,9.0,10,,,2,87
87LA02632,1987-04-26,1,T9227,43,1,43,436,T6406,43,,,30,,1,02,,1,116,8,,148,3,,6,02,,,04308,UC,1,0,43,6,1,19,1,2,10.4,0,,,1,87
87LA02633,1987-04-26,1,T9228,43,,43,436,T6406,43,,,30,1,1,02,,1,116,8,,0,3,,,02,,,04308,UC,0,80,43,6,1,,0,0,10.8,10,,,2,87
87LA02634,1987-04-21,1,T8942,43,1,43,434,T6407,43,,,30,,1,02,,1,111,8,,226,4,,7,02,,,T7791,43,1,0,43,6,1,97,1,2,14.8,0,,1,1,87
87LA02635,1987-04-21,2,T8943,43,,43,434,T6407,43,,,30,1,1,02,,1,111,8,,0,4,,,02,,,T7791,43,0,83,43,6,1,,0,0,11.8,10,21,1,2,87
87LA02636,1987-05-13,3,X5563,80,1,00,403,T6411,43,,,30,1,5,20,2,1,133,5,,0,5,,,02,,,00000,97,1,93,40,0,1,,1,1,16.4,10,,,1,87
87LA02637,,,,,1,40,403,T6411,43,,,30,,,02,1,,0,,,0,,,,02,,,T7080,43,1,0,40,2,0,,0,0,0.0,0,,,1,87
87LA02638,1987-04-20,1,T8938,43,1,42,872,T6416,43,,,30,1,1,02,,1,110,8,,0,3,,,02,,,T7334,43,1,71,42,3,1,,1,2,11.8,10,,,1,87
87LA02639,1987-04-20,1,T8939,43,,42,872,T6416,43,,,30,1,1,02,,1,110,8,,0,3,,,02,,,T7334,43,0,70,42,3,1,,0,0,11.9,10,,,2,87
87LA02640,1987-04-26,1,X5387,80,1,44,003,T6417,43,,,30,1,1,52,,1,116,5,,0,2,,,02,,,M6045,95,1,93,42,8,1,,1,1,12.3,10,,,1,87
87LA02641,1987-04-24,2,T9095,43,1,41,411,T6425,43,,,30,1,1,02,,1,114,8,,0,3,,,02,,,T8329,43,1,63,41,6,1,,1,2,10.9,10,,,1,87
87LA02642,1987-04-24,1,T9096,43,,41,411,T6425,43,,,30,1,1,02,,1,114,8,,0,3,,,02,,,T8329,43,0,65,41,6,1,,0,0,12.6,10,,,2,87
87LA02643,1987-04-24,2,T9103,43,1,41,414,T6428,43,,,30,1,1,02,,3,114,8,,0,3,,,02,,,T7778,43,1,55,41,6,1,,1,2,11.2,10,,,1,87
87LA02644,1987-04-24,1,T9104,43,,41,414,T6428,43,,,30,1,1,02,,3,114,8,,0,3,,,02,,,T7778,43,0,62,41,6,1,,0,0,13.4,10,,,2,87
87LA02645,1987-04-14,2,T8606,43,1,42,842,T6432,43,,,30,1,1,02,,1,104,5,,0,2,,,02,,,T7078,43,1,77,42,3,1,,1,1,12.6,10,,,1,87
87LA02646,1987-04-22,2,T8997,43,1,43,435,T6436,43,,,30,1,1,02,,1,112,5,,0,3,,,02,,,04274,UC,1,86,43,6,1,,1,1,12.6,10,,,1,87
87LA02647,1987-04-12,1,T8556,43,1,40,402,T6440,43,,,30,1,1,02,,2,102,5,,0,3,,,02,,,T7239,43,1,74,40,2,1,,1,1,11.8,10,21,,1,87
87LA02648,1987-04-13,2,T8587,43,1,40,404,T6450,43,,,30,1,1,02,,1,103,8,,0,3,12,,02,,,T7032,43,1,59,40,2,1,,1,2,9.5,10,,,1,87
87LA02649,1987-04-13,2,T8588,43,,40,404,T6450,43,,,30,,1,02,,1,103,8,,129,3,,6,02,,,T7032,43,0,0,40,2,1,31,0,0,10.6,0,,,2,87
87LA02650,1987-04-29,1,T9312,43,1,43,435,T6452,43,,,30,1,1,02,,1,119,5,,0,3,,,02,,,04274,UC,1,94,43,6,1,,1,1,12.0,10,,,1,87
87LA02651,1987-05-07,2,X5532,80,1,00,411,T6454,43,,,30,1,5,20,2,1,127,8,,0,2,29,,02,,,00000,97,1,79,41,0,1,,1,2,9.3,10,,,1,87
87LA02652,,,,,1,41,411,T6454,43,,,30,,,02,1,,0,,,0,,,,02,,,T8329,43,1,0,41,6,0,,0,0,0.0,0,,,1,87
87LA02653,1987-05-07,2,X5533,80,,00,411,T6454,43,,,30,,5,20,2,1,127,8,,127,2,,3,02,,&,00000,97,0,0,41,0,1,93,0,0,9.2,0,,,2,87
87LA02654,,,,,1,40,403,T6460,43,,,30,,,02,,,0,,,0,,,,02,,,T7080,43,0,0,40,2,0,,0,0,0.0,0,,,1,87
87LA02655,1987-04-21,1,X5096,80,1,44,002,T6466,43,,,30,1,1,52,,1,111,8,,0,3,,,02,,,X3078,95,1,73,40,8,1,,1,2,8.2,10,,,1,87
87LA02656,1987-04-21,2,X5097,80,,44,002,T6466,43,,,30,1,1,52,,1,111,8,,0,3,,,02,,,X3078,95,0,71,40,8,1,,0,0,7.1,10,,,2,87
87LA02657,1987-04-18,2,T8788,43,1,40,404,T6474,43,,,30,1,1,02,,1,108,8,,0,5,,,02,,,T7032,43,1,82,40,2,1,,1,2,11.5,10,,,1,87
87LA02658,1987-04-18,2,T8789,43,,40,404,T6474,43,,,30,1,1,02,,1,108,8,,0,5,,,02,,,T7032,43,0,66,40,2,1,,0,0,12.8,10,,,2,87
87LA02659,1987-04-26,1,T9204,43,1,41,412,T6476,43,,,30,1,1,02,,1,116,5,,0,3,,,02,,,T7806,43,1,93,41,6,1,,1,1,13.2,10,,,1,87
87LA02660,1987-04-20,2,T8919,43,1,41,411,T6477,43,,,30,1,1,02,,1,110,8,,0,3,,,02,,,T8329,43,1,80,41,6,1,,1,2,10.4,10,,,1,87
87LA02661,1987-04-20,1,T8920,43,,41,411,T6477,43,,,30,,1,02,,1,110,8,,226,3,,7,02,,,T8329,43,0,0,41,6,1,97,0,0,8.9,0,45,,2,87
87LA02662,1987-04-12,2,X4227,80,1,44,001,T6478,43,,,30,1,1,52,,1,102,8,,0,3,,,02,,,X3077,95,1,84,43,8,1,,1,2,9.2,10,,,1,87
87LA02663,1987-04-12,2,X4228,80,,44,001,T6478,43,,,30,1,1,52,,1,102,8,,0,3,,,02,,,X3077,95,0,75,43,8,1,,0,0,8.4,10,,,2,87
87LA02664,,,,,1,42,922,T6479,43,,,30,,,02,,,0,,,0,,23,,02,,,T7233,43,0,0,42,3,0,,0,0,0.0,0,,,1,87
87LA02665,1987-04-29,2,T9310,43,1,40,403,T6485,43,,,30,1,1,02,,1,119,8,,0,4,,,02,,,T7080,43,1,87,40,2,1,,1,2,14.0,10,,,1,87
87LA02666,1987-04-29,2,T9311,43,,40,403,T6485,43,,,30,1,1,02,,1,119,8,,0,4,,,02,,,T7080,43,0,84,40,2,1,,0,0,12.9,10,,,2,87
87LA02667,1987-04-10,1,T8535,43,1,43,431,T6489,43,,,30,1,1,02,,1,100,8,,0,3,,,02,,,T7694,43,1,80,43,6,1,,1,2,10.6,10,,,1,87
87LA02668,1987-04-10,2,T8536,43,,43,431,T6489,43,,,30,1,1,02,,1,100,8,,0,3,,,02,,,T7694,43,0,63,43,6,1,,0,0,8.5,10,,,2,87
87LA02669,1987-04-19,1,T8890,43,1,40,404,T6492,43,,,30,1,1,02,,1,109,8,,0,3,12,,02,,,T7032,43,1,50,40,2,1,,1,2,8.2,10,,,1,87
87LA02670,1987-04-19,2,T8891,43,,40,404,T6492,43,,,30,1,1,02,,1,109,8,,0,3,,,02,,&,T7032,43,0,57,40,2,1,,0,0,6.6,5,21,,2,87
87LA02671,1987-05-11,3,X5552,80,1,00,403,T6493,43,,,30,1,5,20,2,1,131,8,,0,4,,,02,,,00000,97,1,70,40,0,1,,1,2,11.1,10,,,1,87
87LA02672,,,,,1,40,403,T6493,43,,,30,,,02,1,,0,,,0,,,,02,,,T7080,43,1,0,40,2,0,,0,0,0.0,0,,,1,87
87LA02673,1987-05-11,2,X5553,80,,00,403,T6493,43,,,30,1,5,20,2,1,131,8,,0,4,,,02,,,00000,97,0,75,40,0,1,,0,0,14.2,10,,,2,87
87LA02674,1987-04-16,1,T8701,43,1,41,414,T6496,43,,,30,1,1,02,,1,106,5,,0,3,,,02,,,T7778,43,1,81,41,6,1,,1,1,10.2,10,,,1,87
87LA02675,1987-05-16,2,X5574,80,1,00,892,T6500,43,,,30,1,5,20,2,1,136,5,,0,3,,,02,,,00000,97,1,58,42,0,1,,1,1,13.9,10,,,1,87
87LA02676,,,,,1,42,892,T6500,43,,,30,,,02,1,,0,,,0,,,,02,,,T7439,43,1,0,42,3,0,,0,0,0.0,0,,,1,87
87LA02677,1987-01-18,2,X3438,80,1,00,436,T6503,43,,,30,1,1,00,3,1,18,8,,0,2,,,02,,,00000,00,1,116,43,0,1,,1,2,9.5,10,,,1,87
87LA02678,1987-01-18,2,X3439,80,,00,436,T6503,43,,,30,,1,00,3,1,18,8,,20,2,,3,02,,,00000,00,0,0,43,0,1,93,0,0,7.5,0,,,2,87
87LA02679,1987-04-20,2,T8923,43,1,42,932,T6506,43,,,30,1,1,02,,1,110,8,,0,4,,,02,,,T7413,43,1,68,42,3,1,,1,2,10.8,10,,,1,87
87LA02680,1987-04-20,1,T8924,43,,42,932,T6506,43,,,30,1,1,02,,1,110,8,,0,4,,,02,,,T7413,43,0,72,42,3,1,,0,0,11.3,10,,,2,87
87LA02681,1987-04-18,2,T8803,43,1,43,432,T6508,43,,,30,1,1,02,,1,108,8,,0,3,09,,02,,,T8090,43,1,60,43,6,1,,1,2,8.7,10,,,1,87
87LA02682,1987-04-18,1,T8804,43,,43,432,T6508,43,,,30,,1,02,,1,108,8,,120,3,,3,02,,&,T8090,43,0,0,43,6,1,93,0,0,9.6,0,79,,2,87
87LA02683,1987-04-14,1,T8617,43,1,41,413,T6514,43,,,30,1,1,02,,1,104,8,,0,3,,,02,,,T7889,43,1,74,41,6,1,,1,2,11.0,10,,,1,87
87LA02684,1987-04-14,1,T8618,43,,41,413,T6514,43,,,30,1,1,02,,1,104,8,,0,3,,,02,,,T7889,43,0,80,41,6,1,,0,0,12.5,10,,,2,87
87LA02685,1987-04-21,1,T8966,43,1,41,413,T6518,43,,,30,1,1,02,,3,111,8,,0,3,,,02,,,T7889,43,1,54,41,6,1,,1,2,11.3,10,,,1,87
87LA02686,1987-04-21,1,T8967,43,,41,413,T6518,43,,,30,1,1,02,,1,111,8,,0,3,,,02,,,T7889,43,0,65,41,6,1,,0,0,10.7,10,,,2,87
87LA02687,1987-04-24,1,T9108,43,1,41,412,T6521,43,,,30,1,1,02,,1,114,8,,0,4,,,02,,,T7806,43,1,77,41,6,1,,1,2,10.9,10,,,1,87
87LA02688,1987-04-24,1,T9109,43,,41,412,T6521,43,,,30,1,1,02,,1,114,8,,0,4,,,02,,,T7806,43,0,66,41,6,1,,0,0,9.8,10,,,2,87
87LA02689,1987-04-15,2,T8671,43,1,41,412,T6522,43,,,30,1,1,02,,1,105,8,,0,3,,,02,,,T7806,43,1,69,41,6,1,,1,2,9.9,10,,,1,87
87LA02690,1987-04-15,1,T8672,43,,41,412,T6522,43,,,30,1,1,02,,1,105,8,,0,3,,,02,,,T7806,43,0,69,41,6,1,,0,0,11.8,10,,,2,87
87LA02691,1987-04-30,3,T9339,43,1,42,952,T6523,43,,,30,,1,02,,1,120,5,,138,1,29,3,02,,&,T6958,43,1,0,42,3,1,93,1,1,6.4,0,,,1,87
87LA02692,1987-04-14,2,T8629,43,1,40,404,T6525,43,,,30,1,1,02,,1,104,8,,0,4,,,02,,,T7032,43,1,73,40,2,1,,1,2,10.6,10,,,1,87
87LA02693,1987-04-14,2,T8630,43,,40,404,T6525,43,,,30,1,1,02,,3,104,8,,0,4,,,02,,,T7032,43,0,71,40,2,1,,0,0,14.2,10,,,2,87
87LA02694,1987-04-13,2,T8582,43,1,42,832,T6526,43,,,30,1,1,02,,1,103,8,,0,2,,,02,,,T7188,43,1,47,42,3,1,,1,2,8.8,10,,,1,87
87LA02695,1987-04-13,2,T8583,43,,42,832,T6526,43,,,30,1,1,02,,1,103,8,,0,2,,,02,,,T7188,43,0,63,42,3,1,,0,0,7.8,10,,,2,87
87LA02696,1987-04-16,1,T8719,43,1,40,401,T6527,43,,,30,1,1,02,,1,106,8,,0,3,,,02,,,T6983,43,1,59,40,2,1,,1,2,12.2,10,,,1,87
87LA02697,1987-04-16,2,T8720,43,,40,401,T6527,43,,,30,1,1,02,,1,106,8,,0,3,,,02,,,T6983,43,0,70,40,2,1,,0,0,11.9,10,,,2,87
87LA02698,1987-04-12,1,X4202,80,1,44,001,T6528,43,,,30,1,2,52,,1,102,8,,0,3,,,02,,,X3077,95,1,70,40,8,1,,1,2,9.0,10,,,1,87
87LA02699,1987-04-12,2,X4203,80,,44,001,T6528,43,,,30,1,1,52,,1,102,8,,0,3,,,02,,,X3077,95,0,69,40,8,1,,0,0,9.6,10,,,2,87
87LA02700,,,,,1,43,438,T6529,43,,,30,,,02,,,0,,,0,,,,02,,,03709,UC,1,0,43,6,0,,0,0,0.0,0,,,1,87
87LA02701,1987-04-12,1,T8554,43,1,40,404,T6538,43,,,30,,1,02,,1,102,8,,120,4,04,3,02,,&,T7032,43,1,0,40,2,1,93,1,2,14.1,0,,,1,87
87LA02702,1987-04-12,2,T8555,43,,40,404,T6538,43,,,30,1,1,02,,1,102,8,,0,4,,,02,,&,T7032,43,0,68,40,2,1,,0,0,14.0,5,,,2,87
87LA02703,1987-04-21,1,T8984,43,1,41,414,T6543,43,,,30,1,1,02,,1,111,8,,0,4,,,02,,,T7778,43,1,68,41,6,1,,1,2,10.2,10,,,1,87
87LA02704,1987-04-21,1,T8985,43,,41,414,T6543,43,,,30,1,1,02,,1,111,8,,0,4,,,02,,,T7778,43,0,67,41,6,1,,0,0,12.0,10,04,,2,87
87LA02705,1987-04-19,2,T8843,43,1,42,902,T6557,43,,,30,1,1,02,,1,109,5,,0,2,,,02,,,T7280,43,1,79,42,3,1,,1,1,13.4,10,,,1,87
87LA02706,1987-04-18,2,T8791,43,1,40,401,T6562,43,,,30,1,1,02,,1,108,8,,0,5,,,02,,,T6983,43,1,71,40,2,1,,1,2,10.3,10,,,1,87
87LA02707,1987-04-18,1,T8792,43,,40,401,T6562,43,,,30,1,1,02,,1,108,8,,0,5,,,02,,,T6983,43,0,88,40,2,1,,0,0,16.0,10,,,2,87
87LA02708,1987-04-14,2,T8607,43,1,40,402,T6563,43,,,30,1,1,02,,1,104,5,,0,2,10,,02,,,T7239,43,1,83,40,2,1,,1,1,10.9,10,,,1,87
87LA02709,1987-04-24,1,X5322,80,1,44,002,T6566,43,,,30,1,1,52,,1,114,5,,0,3,,,02,,,X3078,95,1,96,42,8,1,,1,1,13.0,10,,,1,87
87LA02710,1987-04-19,2,T8846,43,1,43,437,T6569,43,,,30,1,3,02,,1,109,8,,0,3,,,02,,&,03650,UC,1,55,43,6,1,,1,2,9.5,5,,,1,87
87LA02711,1987-04-19,2,T8847,43,,43,437,T6569,43,,,30,1,1,02,,1,109,8,,0,3,,,02,,,03650,UC,0,80,43,6,1,,0,0,11.9,10,,,2,87
87LA02712,1987-04-23,2,T9090,43,1,41,411,T6583,43,,,30,1,1,02,,1,113,7,,0,2,,,02,,,T8329,43,1,59,41,6,1,,1,2,8.4,10,45,,1,87
87LA02713,1987-04-23,2,,,,41,411,T6583,43,,,30,,1,02,,1,113,7,,0,2,,1,02,,,T8329,43,0,0,41,6,0,,0,0,9.1,0,45,,2,87
87LA02714,1987-04-29,1,T9292,43,1,40,403,T6587,43,,,30,1,1,02,,1,119,8,,0,4,,,02,,,T7080,43,1,72,40,2,1,,1,2,10.5,10,,,1,87
87LA02715,1987-04-29,1,T9293,43,,40,403,T6587,43,,,30,1,1,02,,1,119,8,,0,4,,,02,,,T7080,43,0,54,40,2,1,,0,0,11.3,10,,,2,87
87LA02716,1987-04-17,2,T8772,43,1,41,414,T6590,43,,,30,1,1,02,,1,107,8,,0,3,,,02,,,T7778,43,1,63,41,6,1,,1,2,9.1,10,,,1,87
87LA02717,1987-04-17,1,T8773,43,,41,414,T6590,43,,,30,1,1,02,,1,107,8,,0,3,,,02,,,T7778,43,0,65,41,6,1,,0,0,10.0,10,,,2,87
87LA02718,1987-04-22,2,T9020,43,1,42,902,T6595,43,,,30,1,1,02,,1,112,8,,0,3,,,02,,,T7280,43,1,64,42,3,1,,1,2,9.7,10,,,1,87
87LA02719,1987-04-22,1,T9021,43,,42,902,T6595,43,,,30,1,1,02,,1,112,8,,0,3,,,02,,,T7280,43,0,61,42,3,1,,0,0,9.5,10,,,2,87
87LA02720,1987-04-16,2,T8718,43,1,40,401,T6604,43,,,30,1,1,02,,1,106,5,,0,4,,,02,,,T6983,43,1,91,40,2,1,,1,1,12.8,10,,,1,87
87LA02721,1987-04-21,2,T8944,43,1,42,942,T6627,43,,,30,1,1,02,,3,111,5,,0,2,,,02,,,T7362,43,1,72,42,3,1,,1,1,11.4,10,,,1,87
87LA02722,1987-04-22,1,X5188,80,1,44,004,T6638,43,,,30,1,1,52,,1,112,8,,0,4,,,02,,,M6008,95,1,71,42,8,1,,1,2,9.1,10,,,1,87
87LA02723,1987-04-22,1,X5189,80,,44,004,T6638,43,,,30,1,1,52,,1,112,8,,0,4,,,02,,,M6008,95,0,77,42,8,1,,0,0,10.6,10,,,2,87
87LA02724,1987-05-03,3,X5495,80,1,00,932,T6639,43,,,30,1,5,20,2,1,123,5,,0,3,,,02,,,00000,97,1,85,42,0,1,,1,1,13.2,10,,,1,87
