UID,YR,DAM,DBRD,LNDAM,BPEN,SIRE,SBRD,AGE,ADAM,STMD,STMS,DNA_D,DNA_S,BGRP,RGRP,CUT,TRT,DATE,DAYBRN,TB,MILK,SEX,BRWT,CLR,JAW,LAMB,LBRD,LINE,STM,DISP,DAYDIS,CAUSE,FONO,FOPU,ERMK,LRMK,ABEWE,ABLMB,LOT,SHED,CDNO,TIME,SPEC,Y1,Y2,Y3,Y4,Y5A,Y5,Y6,JY4,JUWT,JDAY,BAND,DATEBN,INBRL
02LA00558,02,K1357,64,00,51,K0269,64,2.0,2,05,05,CC,CC,1,0,y,H,0401,91,5,4,1,13.6,1,1,K2234,64,00,05,,,,,,,NICE,,,.,J,1,....,,1,1,1,1,1,1.0,114,1,91.5,179,2,2002-04-01,0.032
02LA00559,02,K1361,64,00,60,T0000,44,2.0,2,06,02,,,1,1,y,X,0401,91,7,3,1,8.5,1,1,,,00,03,1,,44,,,,BLOB,,,BLK,J,2,....,,0,0,,0,,,,0,0.0,0,,2002-04-01,0.0
02LA00560,02,K1361,64,00,60,T0000,44,2.0,2,06,02,,,1,1,y,X,0401,91,7,3,3,8.6,1,1,Z7855,81,00,03,3,96,93,,8,"BLACK, R.P.","WEAK,SLOW",,,BLK,J,1,....,,1,1,2,1,,,,0,0.0,0,9,2002-04-01,0.0
02LA00561,02,K1375,64,68,05,K0905,64,2.0,2,06,06,,,1,7,n,G,0331,90,8,4,1,12.5,1,1,K2221,64,68,06,,,,,,,,,,.,J,2,....,,0,0,,1,1,1.0,92,1,81.0,178,1,2002-03-31,0.03
02LA00562,02,K1375,64,68,05,K0905,64,2.0,2,06,06,,,1,7,n,G,0331,90,8,4,2,10.8,1,1,K2220,64,68,06,,,,,,WILD,4TEATS,,,.,J,1,....,,1,1,2,1,1,1.0,94,1,72.0,178,1,2002-03-31,0.03
02LA00563,02,K1662,64,68,e10,K1098,64,1.0,1,06,05,NN,CC,4,7,y,H,0331,90,5,1,2,9.4,1,1,K2222,64,00,05,3,129,93,,8,DIARRHEA 5/7,BUM 5/9/02,,,.,J,1,....,,1,1,1,1,,,,0,0.0,0,9,2002-03-31,0.002
02LA00564,02,K0055,64,62,07,K1195,64,4.0,4,06,06,,,1,7,n,G,0401,91,5,3,2,10.1,1,1,K2255,64,68,06,,,,,,,,,,.,J,1,....,,1,1,1,1,1,1.0,93,1,80.0,179,2,2002-04-01,0.04
02LA00565,02,K0423,64,60,08,K1403,64,4.0,4,06,06,,,1,7,y,G,0401,91,8,4,3,10.5,1,1,K2231,64,68,06,6,109,19,,,,,,,.,J,2,....,,0,0,,1,,,,0,0.0,0,2,2002-04-01,0.056
02LA00566,02,K0423,64,60,08,K1403,64,4.0,4,06,06,,,1,7,y,G,0401,91,8,4,2,10.5,1,1,K2230,64,68,06,,,,,,,,,,.,J,1,....,,1,1,2,1,1,1.0,92,1,74.5,179,2,2002-04-01,0.056
02LA00567,02,K0474,64,61,09,K1553,64,4.0,4,06,06,,,1,7,n,G,0331,90,8,3,1,11.0,1,1,K2215,64,68,06,,,,,,,,,,.,J,1,....,,1,1,2,1,1,1.0,95,1,75.0,178,1,2002-03-31,0.021
02LA00568,02,K0474,64,61,09,K1553,64,4.0,4,06,06,,,1,7,n,G,0331,90,8,3,2,13.0,1,1,K2216,64,68,06,,,,,,,4TEATS,,,.,J,2,....,,0,0,,1,1,1.0,96,1,77.0,178,1,2002-03-31,0.021
02LA00569,02,K0213,64,62,07,K1195,64,4.0,4,06,06,,,1,7,n,G,0401,91,8,3,2,10.8,1,1,K2251,64,68,06,,,,,,,ENTR,,,.,J,1,....,,1,1,2,1,1,1.0,87,1,65.5,178,1,2002-04-01,0.051
02LA00570,02,K0213,64,62,07,K1195,64,4.0,4,06,06,,,1,7,n,G,0401,91,8,3,2,12.0,1,1,K2252,64,68,06,,,,,,,,,,.,J,2,....,,0,0,,1,1,1.0,85,1,70.5,178,1,2002-04-01,0.051
02LA00571,02,K0275,64,60,06,K0714,64,4.0,4,06,06,,,1,7,n,G,0401,91,8,3,1,13.1,1,1,K2240,64,68,06,,,,,,,SL.ENTR,,,.,J,2,....,,0,0,,1,1,1.0,105,1,84.5,179,2,2002-04-01,0.04
02LA00572,02,K0275,64,60,06,K0714,64,4.0,4,06,06,,,1,7,n,G,0401,91,8,3,1,14.5,1,1,K2239,64,68,06,,,,,,,NICE,,,.,J,1,....,,1,1,2,1,1,1.0,93,1,70.0,179,2,2002-04-01,0.04
02LA00573,02,K0276,64,60,05,K0905,64,4.0,4,06,06,,,1,7,n,G,0401,91,9,3,1,11.7,1,1,K2236,64,68,06,,,,,,,,,,.,J,2,....,,0,0,,1,1,1.0,106,1,82.0,178,1,2002-04-01,0.045
02LA00574,02,K0276,64,60,05,K0905,64,4.0,4,06,06,,,1,7,n,G,0401,91,9,3,3,8.4,1,1,K2237,64,68,06,3,93,93,,8,,,,,.,J,3,....,,0,0,,1,,,,0,0.0,0,9,2002-04-01,0.045
02LA00575,02,K0276,64,60,05,K0905,64,4.0,4,06,06,,,1,7,n,G,0401,91,9,3,2,9.8,1,1,K2235,64,68,06,,,,,,THIN,ENTR,,,.,J,1,....,,1,1,3,1,1,1.0,86,1,70.0,178,1,2002-04-01,0.045
02LA00576,02,K8107,63,62,03,K0649,64,7.0,7,06,06,,,1,7,n,G,0401,91,8,4,1,11.3,1,1,K2232,64,68,06,,,,,,,,,,.,J,1,....,,1,1,2,1,1,1.0,102,1,71.0,179,2,2002-04-01,0.024
02LA00577,02,K8107,63,62,03,K0649,64,7.0,7,06,06,,,1,7,n,G,0401,91,8,4,1,9.5,1,1,K2233,64,68,06,,,,,,,,,,.,J,2,....,,0,0,,1,1,1.0,79,1,62.5,179,2,2002-04-01,0.024
02LA00578,02,K8549,63,62,07,K1195,64,6.0,6,06,06,,,1,7,n,G,0401,91,8,3,1,11.8,1,1,K2249,64,68,06,,,,,,"ABS.L.FACE, X",,,,.,J,1,....,,1,1,2,1,1,1.0,93,1,0.0,0,H,2002-04-01,0.054
02LA00579,02,K8549,63,62,07,K1195,64,6.0,6,06,06,,,1,7,n,G,0401,91,8,3,2,9.1,1,1,K2250,64,68,06,,,,,,,,,,.,J,2,....,,0,0,,1,1,1.0,83,1,0.0,0,H,2002-04-01,0.054
02LA00580,02,K8896,63,00,52,K0150,64,6.0,6,05,05,CN,CC,1,0,y,H,0331,90,5,4,1,14.0,1,1,K2217,64,00,05,,,,,,,NICE,,,.,J,1,....,,1,1,1,1,1,1.0,110,1,98.5,178,1,2002-03-31,0.089
02LA00581,02,K9561,63,68,06,K0714,64,5.0,5,06,06,,,1,7,n,G,0401,91,9,3,3,9.3,3,1,K2248,64,68,06,3,92,93,,8,,BLK.R.HIP,,,.,J,3,....,,0,0,,1,,,,0,0.0,0,9,2002-04-01,0.06
02LA00582,02,K9561,63,68,06,K0714,64,5.0,5,06,06,,,1,7,n,G,0401,91,9,3,2,9.3,1,1,K2247,64,68,06,,,,,,,,,,.,J,2,....,,0,0,,1,1,1.0,94,1,73.0,179,2,2002-04-01,0.06
02LA00583,02,K9561,63,68,06,K0714,64,5.0,5,06,06,,,1,7,n,G,0401,91,9,3,2,9.9,1,1,K2246,64,68,06,,,,,,,4TEATS,,,.,J,1,....,,1,1,3,1,1,1.0,84,1,70.5,179,2,2002-04-01,0.06
02LA00584,02,K9590,63,68,01,K0943,64,5.0,5,06,06,,,1,7,n,G,0401,91,9,4,3,11.4,1,1,K2223,64,68,06,,,,,,,ENTR,,,.,J,1,....,,1,1,3,1,1,1.0,97,1,70.0,179,2,2002-04-01,0.028
02LA00585,02,K9590,63,68,01,K0943,64,5.0,5,06,06,,,1,7,n,G,0401,91,9,4,3,13.3,1,1,K2224,64,68,06,,,,,,,ENTR,,,.,J,2,....,,0,0,,1,1,1.0,103,1,83.0,179,2,2002-04-01,0.028
02LA00586,02,K9590,63,68,01,K0943,64,5.0,5,06,06,,,1,7,n,G,0401,91,9,4,3,9.5,1,1,K2225,64,68,06,3,91,93,,8,,ENTR,,,.,J,3,....,,0,0,,1,,,,0,0.0,0,9,2002-04-01,0.028
02LA00587,02,K9629,63,68,05,K0905,64,5.0,5,06,06,,,1,7,n,G,0401,91,8,4,2,14.7,1,1,K2241,64,68,06,6,134,10,,,,4TEATS,,,.,J,1,....,,1,1,2,1,,,,0,0.0,0,2,2002-04-01,0.039
02LA00588,02,K9629,63,68,05,K0905,64,5.0,5,06,06,,,1,7,n,G,0401,91,8,4,2,12.3,1,1,K2242,64,68,06,,,,,,,4TEATS,,,.,J,2,....,,0,0,,1,1,1.0,106,1,86.5,179,2,2002-04-01,0.039
02LA00589,02,R1152,11,12,22,R1449,11,2.0,2,07,07,,,1,0,n,+,0401,91,8,2,2,13.5,1,1,R3195,11,18,07,,,,,,THIN,,,,.,J,1,....,,1,1,2,1,1,1.0,87,1,75.0,179,2,2002-04-01,0.037
02LA00590,02,R1152,11,12,22,R1449,11,2.0,2,07,07,,,1,0,n,+,0401,91,8,2,2,8.1,1,1,R3196,11,18,07,3,93,93,,8,,,,,.,J,2,....,,0,0,,1,,,,0,0.0,0,9,2002-04-01,0.037
02LA00591,02,R1330,11,11,26,R1432,11,2.0,2,07,07,,,1,0,n,+,0401,91,8,2,1,8.4,1,1,R3188,11,18,07,,,,,,,,,,.,J,1,....,,1,1,2,1,1,1.0,76,1,61.0,179,2,2002-04-01,0.033
02LA00592,02,R1330,11,11,26,R1432,11,2.0,2,07,07,,,1,0,n,+,0401,91,8,2,1,8.4,1,1,R3189,11,18,07,,,,,,,,,,.,J,2,....,,0,0,,1,1,1.0,76,1,61.0,179,2,2002-04-01,0.033
02LA00593,02,R1439,11,12,31,R2037,11,2.0,2,07,07,,,1,0,n,-,0401,91,8,3,1,8.0,1,1,R3208,11,18,07,,,,,,,,,,.,J,2,....,,0,0,,1,1,1.0,75,1,65.5,178,1,2002-04-01,0.02
02LA00594,02,R1439,11,12,31,R2037,11,2.0,2,07,07,,,1,0,n,-,0401,91,8,3,3,9.0,1,1,R3207,11,18,07,3,102,93,,8,,"VETS, 4/11",,,.,J,1,....,,1,1,2,1,,,,0,0.0,0,9,2002-04-01,0.02
02LA00595,02,R1461,11,13,27,R1226,11,2.0,2,43,43,,,1,0,n,+,0401,91,8,2,3,9.5,1,1,R3181,11,18,43,3,94,93,,8,,,,,.,J,1,....,,1,1,2,1,,,,0,0.0,0,9,2002-04-01,0.035
02LA00596,02,R1461,11,13,27,R1226,11,2.0,2,43,43,,,1,0,n,+,0401,91,8,2,2,8.5,1,1,R3182,11,18,43,,,,,,,HAIRY,,,.,J,2,....,,0,0,,1,1,1.0,74,1,63.0,179,2,2002-04-01,0.035
02LA00597,02,R1421,11,13,26,R1432,11,2.0,2,43,07,,,1,0,n,+,0401,91,8,3,1,11.0,1,1,R3204,11,18,07,,,,,,,,,,.,J,2,....,,0,0,,1,1,1.0,75,1,61.5,179,2,2002-04-01,0.025
02LA00598,02,R1421,11,13,26,R1432,11,2.0,2,43,07,,,1,0,n,+,0401,91,8,3,2,9.3,1,1,R3203,11,18,07,,,,,,,,,,.,J,1,....,,1,1,2,1,1,1.0,69,1,56.5,179,2,2002-04-01,0.025
02LA00599,02,R1228,11,12,24,R1185,11,2.0,2,07,07,,,1,0,n,+,0401,91,8,3,3,7.8,1,1,R3201,11,18,07,,,,,,,,,,.,J,2,....,,0,0,,1,1,1.0,64,1,45.5,179,2,2002-04-01,0.048
02LA00600,02,R1228,11,12,24,R1185,11,2.0,2,07,07,,,1,0,n,+,0401,91,8,3,2,9.1,1,1,R3200,11,18,07,,,,,,,,,,.,J,1,....,,1,1,2,1,1,1.0,67,1,52.0,179,2,2002-04-01,0.048
02LA00601,02,R1707,11,11,36,R0848,11,2.0,2,07,43,,,1,0,n,-,0401,91,8,3,3,11.9,1,1,R3212,11,18,07,6,103,23,,,,,,,.,J,2,....,,0,0,,1,,,,0,0.0,0,H,2002-04-01,0.024
02LA00602,02,R1707,11,11,36,R0848,11,2.0,2,07,43,,,1,0,n,-,0401,91,8,3,2,10.2,1,1,R3211,11,18,07,,,,,,"RUPTURE,L",,,,.,J,1,....,,1,1,2,1,1,1.0,71,1,0.0,0,H,2002-04-01,0.024
02LA00603,02,R0486,11,13,24,R1185,11,3.0,3,43,07,,,1,0,n,+,0401,91,5,3,1,12.1,1,1,R3213,11,18,07,,,,,,,,,,.,J,1,....,,1,1,1,1,1,1.0,101,1,80.0,179,2,2002-04-01,0.043
02LA00604,02,R0495,11,10,27,R1226,11,3.0,3,07,43,,,1,0,n,+,0331,90,8,4,1,11.5,1,1,R3174,11,18,07,,,,,,,,,,.,J,1,....,,1,1,2,1,1,1.0,78,1,61.5,178,1,2002-03-31,0.03
02LA00605,02,R0495,11,10,27,R1226,11,3.0,3,07,43,,,1,0,n,+,0331,90,8,4,2,7.5,1,1,R3175,11,18,07,,,,,,,,,,.,J,2,....,,0,0,,1,1,1.0,55,1,42.0,178,1,2002-03-31,0.03
02LA00606,02,R0823,11,10,32,R1565,11,3.0,3,07,07,,,1,0,n,-,0401,91,8,3,1,11.2,1,1,R3193,11,18,07,,,,,,,,,,.,J,2,....,,0,0,,1,1,1.0,98,1,78.0,179,2,2002-04-01,0.034
02LA00607,02,R0823,11,10,32,R1565,11,3.0,3,07,07,,,1,0,n,-,0401,91,8,3,2,10.6,1,1,R3192,11,18,07,,,,,,,,,,.,J,1,....,,1,1,2,1,1,1.0,73,1,61.0,179,2,2002-04-01,0.034
02LA00608,02,R0754,11,10,31,R2037,11,3.0,3,07,07,,,1,0,n,-,0331,90,9,3,3,9.3,1,1,R3164,11,18,07,,,,,,,HAIRY,,,.,J,1,....,,1,1,3,1,1,1.0,79,1,71.0,178,1,2002-03-31,0.021
02LA00609,02,R0754,11,10,31,R2037,11,3.0,3,07,07,,,1,0,n,-,0331,90,9,3,2,6.7,1,1,R3166,11,18,07,3,91,93,,8,,,,,.,J,3,....,,0,0,,1,,,,0,0.0,0,9,2002-03-31,0.021
02LA00610,02,R0754,11,10,31,R2037,11,3.0,3,07,07,,,1,0,n,-,0331,90,9,3,2,7.8,1,1,R3165,11,18,07,,,,,,,HAIRY,,,.,J,2,....,,0,0,,1,1,1.0,78,1,58.5,178,1,2002-03-31,0.021
02LA00611,02,R2079,11,10,25,R0826,11,2.0,2,07,07,,,1,0,n,+,0401,91,5,2,1,12.5,1,1,R3179,11,18,07,,,,,,,,,,.,J,1,....,,1,1,1,1,1,1.0,102,1,85.5,179,2,2002-04-01,0.067
02LA00612,02,R2533,11,12,e.0,R0764,11,1.0,1,07,07,,,4,0,y,.,0401,91,1,2,2,10.8,1,1,,,18,07,1,,44,T8817,+,,"DAB,NICE LAMB",,,.,J,1,....,,1,1,1,0,,0.5,,0,0.0,0,,2002-04-01,0.001
02LA00613,02,R2864,11,10,e.2,R1547,11,1.0,1,07,07,,,4,0,y,.,0401,91,5,2,3,11.2,1,1,R3180,11,18,07,,,,,,,,,,.,J,1,....,,1,1,1,1,1,1.0,98,1,79.5,178,1,2002-04-01,0.034
02LA00614,02,S5827,10,13,37,R0305,11,7.0,7,07,07,,,1,0,n,-,0401,91,5,3,2,12.6,1,1,R3209,11,18,07,,,,,,,HAIRY,,,.,J,1,....,,1,1,1,1,1,1.0,84,1,69.0,179,2,2002-04-01,0.089
02LA00615,02,S5898,10,12,24,R1185,11,7.0,7,43,07,,,1,0,n,+,0401,91,5,4,2,11.9,1,1,R3202,11,18,07,,,,,,,4TEATS,,,.,J,1,....,,1,1,1,1,1,1.0,85,1,72.5,179,2,2002-04-01,0.053
02LA00616,02,S6031,10,10,24,R1185,11,7.0,7,07,07,,,1,0,n,+,0331,90,9,4,2,8.3,1,1,R3171,11,18,07,3,91,93,,8,,,,,.,J,3,....,,0,0,,1,,,,0,0.0,0,9,2002-03-31,0.058
02LA00617,02,S6031,10,10,24,R1185,11,7.0,7,07,07,,,1,0,n,+,0331,90,9,4,2,9.4,3,1,R3169,11,18,07,,,,,,,BRN.FEET,,,.,J,1,....,,1,1,3,1,1,1.0,71,1,61.0,178,1,2002-03-31,0.058
02LA00618,02,S6031,10,10,24,R1185,11,7.0,7,07,07,,,1,0,n,+,0331,90,9,4,2,9.7,1,1,R3170,11,18,07,,,,,,,,,,.,J,2,....,,0,0,,1,1,1.0,74,1,64.0,178,1,2002-03-31,0.058
02LA00619,02,S6058,10,12,28,R1839,11,7.0,7,42,07,,,1,0,y,+,0401,91,8,3,3,12.5,1,1,R3186,11,18,43,,,,,,RUGGED,,,,.,J,1,....,,1,1,2,1,1,1.0,83,1,63.5,178,1,2002-04-01,0.021
02LA00620,02,S6058,10,12,28,R1839,11,7.0,7,42,07,,,1,0,y,+,0401,91,8,3,2,9.3,1,1,R3187,11,18,43,,,,,,,,,,.,J,2,....,,0,0,,1,1,1.0,69,1,56.5,178,1,2002-04-01,0.021
02LA00621,02,S6592,10,13,35,R0402,11,6.0,6,43,07,,,1,0,n,-,0401,91,5,3,2,13.3,1,1,R3194,11,18,07,,,,,,,HAIRY,,,.,J,1,....,,1,1,1,1,1,1.0,84,1,68.5,179,2,2002-04-01,0.018
02LA00622,02,S6864,10,11,22,R1449,11,6.0,6,43,07,,,1,0,y,+,0331,90,8,3,3,11.3,1,1,R3168,11,18,07,,,,,,,,,,.,J,2,....,,0,0,,1,1,1.0,79,1,63.0,178,1,2002-03-31,0.051
02LA00623,02,S6864,10,11,22,R1449,11,6.0,6,43,07,,,1,0,y,+,0331,90,8,3,2,9.7,1,1,R3167,11,18,07,,,,,,,,,,.,J,1,....,,1,1,2,1,1,1.0,76,1,52.5,178,1,2002-03-31,0.051
02LA00624,02,S8197,10,11,28,R1839,11,5.0,5,07,07,,,1,0,n,+,0401,91,8,3,3,11.7,1,1,R3190,11,18,07,,,,,,,HAIRY,,,.,J,1,....,,1,1,2,1,1,1.0,79,1,66.5,179,2,2002-04-01,0.05
02LA00625,02,S8197,10,11,28,R1839,11,5.0,5,07,07,,,1,0,n,+,0401,91,8,3,2,13.0,1,1,R3191,11,18,07,,,,,,,HAIRY,,,.,J,2,....,,0,0,,1,1,1.0,81,1,63.0,179,2,2002-04-01,0.05
02LA00626,02,S8433,10,10,32,R1565,11,5.0,5,07,07,,,1,0,n,-,0331,90,5,3,1,14.3,1,1,R3176,11,18,07,,,,,,,,,,.,J,1,....,,1,1,1,1,1,1.0,114,1,97.0,178,1,2002-03-31,0.033
02LA00627,02,S8435,10,12,23,R0118,11,5.0,5,07,07,,,1,0,n,+,0401,91,9,4,1,8.2,1,1,R3197,11,18,07,,,,,,,,,,.,J,1,....,,1,1,3,1,1,1.0,81,1,63.0,179,2,2002-04-01,0.031
02LA00628,02,S8435,10,12,23,R0118,11,5.0,5,07,07,,,1,0,n,+,0401,91,9,4,2,8.4,1,1,R3198,11,18,07,,,,,,,,,,.,J,2,....,,0,0,,1,1,1.0,76,1,61.0,179,2,2002-04-01,0.031
02LA00629,02,S8435,10,12,23,R0118,11,5.0,5,07,07,,,1,0,n,+,0401,91,9,4,2,7.4,1,1,R3199,11,18,07,3,92,93,,8,,HAIRY,,,.,J,3,....,,0,0,,1,,,,0,0.0,0,9,2002-04-01,0.031
02LA00630,02,S8438,10,10,27,R1226,11,5.0,5,43,43,,,1,0,n,+,0401,91,5,4,1,14.3,1,1,R3210,11,18,43,,,,,,,RUGGED,,,.,J,1,....,,1,1,1,1,1,1.0,107,1,92.0,179,2,2002-04-01,0.029
02LA00631,02,S8608,10,11,37,R0305,11,5.0,5,07,07,,,1,0,y,-,0401,91,8,4,3,11.8,1,1,R3206,11,18,07,,,,,,,,,,.,J,2,....,,0,0,,1,1,1.0,82,1,71.0,178,1,2002-04-01,0.04
02LA00632,02,S8608,10,11,37,R0305,11,5.0,5,07,07,,,1,0,y,-,0401,91,8,4,3,12.1,1,1,R3205,11,18,07,,,,,,PAUNCHY,BLK.RR.LEG,,,.,J,1,....,,1,1,2,1,1,1.0,82,1,66.5,178,1,2002-04-01,0.04
02LA00633,02,S8609,10,13,35,R0402,11,5.0,5,43,07,,,1,0,n,-,0401,91,8,3,1,11.1,1,1,R3183,11,18,07,,,,,,,,,,.,J,1,....,,1,1,2,1,1,1.0,76,1,57.0,179,2,2002-04-01,0.046
02LA00634,02,S8609,10,13,35,R0402,11,5.0,5,43,07,,,1,0,n,-,0401,91,8,3,3,12.5,1,1,R3184,11,18,07,,,,,,,ENTR,,,.,J,2,....,,0,0,,1,1,1.0,71,1,55.0,179,2,2002-04-01,0.046
02LA00635,02,S9020,10,12,37,R0305,11,4.0,4,07,07,,,1,0,n,-,0401,91,5,3,3,11.6,1,1,R3185,11,18,07,,,,,,,,,,.,J,1,....,,1,1,1,1,1,1.0,88,1,78.5,179,2,2002-04-01,0.034
02LA00636,02,S9653,10,10,53,K1288,64,4.0,4,07,05,NN,CC,1,0,y,H,0401,91,9,4,3,10.8,1,1,K2243,64,00,08,,,,,,,,,,.,J,1,....,,1,1,3,1,1,1.0,85,1,71.5,179,2,2002-04-01,0.001
02LA00637,02,S9653,10,10,53,K1288,64,4.0,4,07,05,NN,CC,1,0,y,H,0401,91,9,4,2,10.3,1,1,K2244,64,00,08,,,,,,,,,,.,J,2,....,,0,0,,1,1,1.0,85,1,69.5,179,2,2002-04-01,0.001
02LA00638,02,S9653,10,10,53,K1288,64,4.0,4,07,05,NN,CC,1,0,y,H,0401,91,9,4,2,8.8,1,1,K2245,64,00,08,3,93,93,,8,,,,,.,J,3,....,,0,0,,1,,,,0,0.0,0,9,2002-04-01,0.001
02LA00639,02,S9706,10,11,35,R0402,11,4.0,4,07,07,,,1,0,n,-,0401,91,8,4,2,11.8,1,1,R3178,11,18,07,,,,,,,,,,.,J,2,....,,0,0,,1,1,1.0,88,1,73.5,179,2,2002-04-01,0.034
02LA00640,02,S9706,10,11,35,R0402,11,4.0,4,07,07,,,1,0,n,-,0401,91,8,4,2,10.7,1,1,R3177,11,18,07,,,,,,,,,,.,J,1,....,,1,1,2,1,1,1.0,48,1,39.0,179,2,2002-04-01,0.034
02LA00641,02,S7873,10,13,38,R1583,11,5.0,5,43,43,,,1,0,y,-,0331,90,8,4,3,12.8,1,1,R3172,11,18,43,,,,,,BIG SW.BAG,,,,.,J,1,....,,1,1,2,1,1,1.0,90,1,65.5,178,1,2002-03-31,0.105
02LA00642,02,S7873,10,13,38,R1583,11,5.0,5,43,43,,,1,0,y,-,0331,90,8,4,2,10.2,1,1,R3173,11,18,43,,,,,,,,,,.,J,2,....,,0,0,,1,1,1.0,65,1,52.5,178,1,2002-03-31,0.105
02LA00643,02,T5383,44,ID,42T,T7794,44,6.0,6,02,02,,,1,I,n,I,0401,91,9,3,2,11.3,1,1,T8815,44,ID,02,,,,,,,,,,.,J,1,....,,1,1,3,1,1,1.0,86,1,72.0,178,1,2002-04-01,0.063
02LA00644,02,T5383,44,ID,42T,T7794,44,6.0,6,02,02,,,1,I,n,I,0401,91,9,3,2,9.7,1,1,T8816,44,ID,02,,,,,,,,,,.,J,2,....,,0,0,,1,1,1.0,80,1,69.0,178,1,2002-04-01,0.063
02LA00645,02,T5383,44,ID,42T,T7794,44,6.0,6,02,02,,,1,I,n,I,0401,91,9,3,2,9.6,1,1,T8817,44,ID,02,,,,R2533,-,,,,,.,J,3,....,,0,0,,1,1,0.5,84,1,62.0,179,2,2002-04-01,0.063
02LA00646,02,T6185,44,ID,41T,09221,00,5.0,5,02,02,,,1,I,n,I,0401,91,5,4,2,15.8,1,1,T8812,44,ID,02,,,,,,,CALF,,,.,J,1,....,,1,1,1,1,1,1.0,101,1,91.0,179,2,2002-04-01,0.0
02LA00647,02,T8307,44,ID,e.6,T5505,44,1.0,1,02,02,,,4,I,y,I,0331,90,8,2,3,10.9,1,1,T8810,44,48,02,3,94,93,,8,,FX.RIBS,,,.,J,2,....,,0,0,,1,,,,0,0.0,0,9,2002-03-31,0.074
02LA00648,02,T8307,44,ID,e.6,T5505,44,1.0,1,02,02,,,4,I,y,I,0331,90,8,2,2,9.9,1,1,T8809,44,48,02,,,,,,,,,,.,J,1,....,,1,1,2,1,1,1.0,76,1,61.5,178,1,2002-03-31,0.074
02LA00649,02,T7064,44,ID,41T,09221,00,3.0,3,02,02,,,1,I,n,I,0401,91,7,3,1,12.6,1,1,T8811,44,ID,02,,,,,,,,,,.,J,1,....,,1,1,2,1,1,1.0,123,1,99.0,179,2,2002-04-01,0.0
02LA00650,02,T7064,44,ID,41T,09221,00,3.0,3,02,02,,,1,I,n,I,0401,91,7,3,1,9.5,1,1,,,ID,02,1,,44,,,,,,,.,J,2,....,,0,0,,0,,,,0,0.0,0,,2002-04-01,0.0
02LA00651,02,T7072,44,ID,42T,T7794,44,3.0,3,02,02,,,1,I,n,I,0401,91,8,3,1,13.7,1,1,T8813,44,ID,02,,,,,,,NICE,,,.,J,1,....,,1,1,2,1,1,1.0,88,1,66.5,179,2,2002-04-01,0.063
02LA00652,02,T7072,44,ID,42T,T7794,44,3.0,3,02,02,,,1,I,n,I,0401,91,8,3,2,9.7,1,1,T8814,44,ID,02,,,,,,,,,,.,J,2,....,,0,0,,1,1,1.0,80,1,63.0,179,2,2002-04-01,0.063
02LA00653,02,Z3946,81,97,972,00093,00,5.0,5,97,97,,,1,0,n,.,0331,90,8,5,1,11.5,6,2,Z7849,81,97,97,,,,,,,,,,.,J,2,....,,0,0,,1,1,1.0,75,1,0.0,0,H,2002-03-31,0.0
02LA00654,02,Z3946,81,97,972,00093,00,5.0,5,97,97,,,1,0,n,.,0331,90,8,5,2,10.9,6,1,Z7848,81,97,97,2,142,92,HongLi,,UTE.PROLAPSE,,,,.,J,1,....,,1,1,2,1,1,1.0,74,1,0.0,0,H,2002-03-31,0.0
02LA00655,02,Z6073,81,97,971,00109,00,2.0,2,97,97,,,1,0,n,.,0331,90,5,4,2,13.8,6,1,Z7850,81,97,97,,,,,,,NICE,,,.,J,1,....,,1,1,1,1,1,1.0,98,1,0.0,0,H,2002-03-31,0.0
02LA00656,02,Z6990,81,97,e74,K9434,63,1.0,1,97,91,,,4,0,y,.,0401,91,5,2,3,9.7,5,1,Z7853,81,00,99,,,,,,LEGGY,,,,.,J,1,....,,1,1,1,1,1,1.0,108,1,0.0,0,H,2002-04-01,0.001
02LA00657,02,Z7010,81,00,e73,Z6098,81,1.0,1,90,97,,,4,1,y,X,0401,91,5,2,3,12.5,5,1,Z7854,81,00,00,,,,,,,,,,BLK,J,1,....,,1,1,1,1,1,1.0,94,1,75.0,179,2,2002-04-01,0.0
02LA00658,02,01142,00,68,02,K1196,64,2.0,2,06,06,,,1,7,n,G,0402,92,7,4,3,12.3,1,1,K2278,64,68,06,,,,,,,,,,.,J,1,....,,1,1,2,1,1,1.0,91,1,75.0,179,2,2002-04-02,0.03
02LA00659,02,01142,00,68,02,K1196,64,2.0,2,06,06,,,1,7,n,G,0402,92,7,4,2,15.2,1,1,,,68,06,1,,44,,,,WATERBELLY,,,.,J,2,....,,0,0,,0,,,,0,0.0,0,,2002-04-02,0.03
02LA00660,02,01422,00,18,60,T0000,44,2.0,2,07,02,,,1,2,y,X,0402,92,8,4,2,10.4,1,1,Z7863,81,00,01,,,,,,,,,,.,J,2,....,,0,0,,1,1,1.0,90,1,72.0,179,2,2002-04-02,0.0
02LA00661,02,01422,00,18,60,T0000,44,2.0,2,07,02,,,1,2,y,X,0402,92,8,4,2,9.2,1,1,Z7862,81,00,01,,,,,,,,,,.,J,1,....,,1,1,2,1,1,1.0,76,1,63.0,179,2,2002-04-02,0.0
02LA00662,02,00186,00,68,03,K0649,64,2.0,2,06,06,,,1,7,n,G,0402,92,9,0,1,9.5,1,1,,,68,06,1,,44,,,"DEAD,IMPACTED",,,,.,J,1,....,,1,1,3,0,,,,0,0.0,0,,2002-04-02,0.002
