UID,DATEBN,SEX,LAMB,LBRD,Y0,LINE,BPEN,DAM,DBRD,STMD,LTRT,Y5A,SERIES,ADAM,F1F2,CLR,STM,SPEC,JAW,DAYBN,TB,TRT1,DAYDIS,MILK,ABEWE,DISP,TRT2,FONO,FOPU,TRT3,SIRE,SBRD,Y1,Y6,LNDAM,TM,Y4,CAUSE,Y2,Y3,BRWT,Y5,ABLMB,TRT4,CDNO,YR
79LA01063,1979-04-13,1,S2401,19,1,12,900,C8559,18,07,,1,,50,,1,07,,1,103,8,,0,4,,,,,,,S1003,19,1,42,12,3,1,,1,2,113,10,,,1,79
79LA01064,1979-04-13,2,S2402,19,,12,900,C8559,18,07,,1,,50,,1,07,,1,103,8,,0,4,,,,,,,S1003,19,0,62,12,3,1,,0,0,101,10,,,2,79
79LA01065,1979-04-02,2,S1985,19,1,10,104,C8564,18,07,,1,,50,,1,07,,1,92,5,,0,4,,,,412179,+,,S0421,19,1,59,10,2,1,,1,1,121,15,,,1,79
79LA01066,1979-04-19,2,U8210,93,1,14,001,C8567,18,07,,1,,50,,1,51,,1,109,8,,0,3,,,,,,,U4733,95,1,62,18,8,1,,1,2,88,10,,,1,79
79LA01067,1979-04-19,2,U8211,93,,14,001,C8567,18,07,,1,,50,,1,51,,1,109,8,,0,3,,,,,,,U4733,95,0,58,18,8,1,,0,0,83,10,,,2,79
79LA01068,1979-03-31,2,S1951,19,1,10,101,C8576,18,07,,,,50,,1,07,,1,90,5,,229,4,,7,,,,,S0567,19,1,0,10,2,1,,1,1,119,0,,,1,79
79LA01069,1979-04-19,2,U8181,93,1,14,001,C8582,18,07,,1,,50,,1,51,,1,109,8,,0,4,,,,,,,U4733,95,1,48,18,8,1,,1,2,79,10,,,1,79
79LA01070,1979-04-19,1,U8182,93,,14,001,C8582,18,07,,1,,50,,1,51,,3,109,8,,0,4,,,,,&,,U4733,95,0,48,18,8,1,,0,0,80,5,,,2,79
79LA01071,1979-04-03,2,S2055,19,1,12,910,C8591,18,07,,1,,50,,1,07,,1,93,8,,0,4,,,,,,,S0633,19,1,72,12,3,1,,1,2,95,10,,,1,79
79LA01072,1979-04-03,1,S2056,19,,12,910,C8591,18,07,,1,,50,,1,07,,1,93,8,,0,4,,,,,,,S0633,19,0,33,12,3,1,,0,0,106,10,,,2,79
79LA01073,1979-04-02,1,S2017,19,1,12,920,C8592,18,07,,1,,50,,1,07,,1,92,5,,0,4,,,,,,,S0644,19,1,72,12,3,1,,1,1,122,10,,,1,79
79LA01074,1979-04-07,1,S2183,19,1,10,102,C8595,18,07,,1,,50,,1,07,,1,97,8,,0,4,,,,,&,,S0464,19,1,60,10,2,1,,1,2,96,5,,,1,79
79LA01075,1979-04-07,1,S2184,19,,10,102,C8595,18,07,,1,,50,,1,07,,1,97,8,,0,4,10,,,,,,S0464,19,0,86,10,2,1,,0,0,126,10,,,2,79
79LA01076,1979-04-05,2,S2130,19,1,12,930,C8596,18,07,,1,,50,,1,07,,1,95,5,,0,3,,,,,,,S0434,19,1,88,12,3,1,,1,1,122,10,,,1,79
79LA01077,1979-04-14,2,S2448,19,1,13,134,C8603,18,07,,1,,50,,1,07,,1,104,9,,0,3,,,,,,,S1188,19,1,59,13,6,1,,1,3,90,10,,,1,79
79LA01078,1979-04-14,2,S2449,19,,13,134,C8603,18,07,,1,,50,,1,07,,1,104,9,,0,3,,,,,,,S1188,19,0,66,13,6,1,,0,0,98,10,,,2,79
79LA01079,1979-04-14,1,S2450,19,,13,134,C8603,18,07,,1,,50,,1,07,,1,104,9,,0,3,,,,037443,-,,S1188,19,0,65,13,6,1,,0,0,117,5,,,3,79
79LA01080,1979-04-01,1,,93,1,,705,C8614,18,07,,,,50,,1,31,,1,91,4,,0,2,21,1,,,,,P4794,01,1,0,18,4,0,,1,2,130,0,72,,1,79
79LA01081,1979-04-01,2,,93,,,705,C8614,18,07,,,,50,,1,31,,1,91,4,,0,2,,1,,,,,P4794,01,0,0,18,4,0,,0,0,100,0,,,2,79
79LA01082,1979-04-06,3,X4226,79,1,,,C8626,18,07,,,,50,,5,10,,1,96,9,,100,4,10,6,,,,,00000,97,1,0,07,9,1,23,1,3,113,0,,,1,79
79LA01083,1979-04-06,3,X4227,79,,,,C8626,18,07,,1,,50,,5,10,,1,96,9,,0,4,,,,,,,00000,97,0,77,07,9,1,,0,0,100,10,,,2,79
79LA01084,1979-04-06,1,,79,,,,C8626,18,07,,,,50,,5,10,,1,96,9,,0,4,,1,,,,,00000,97,0,0,07,9,0,,0,0,80,0,,,3,79
79LA01085,1979-03-31,2,X3992,79,1,,,C8632,18,07,,1,,50,,5,10,,1,90,5,,0,3,,,,,,,00000,97,1,89,07,9,1,,1,1,150,10,,,1,79
79LA01086,1979-04-04,3,X4193,79,1,,,C8635,18,07,,1,,50,,5,10,,1,94,5,,0,5,,,,,,,00000,97,1,100,07,9,1,,1,1,148,10,,,1,79
79LA01087,1979-04-11,2,U7515,93,1,14,002,C8654,18,07,,1,,50,,1,51,,1,101,8,,0,4,,,,,,,U4737,95,1,70,18,8,1,,1,2,102,10,,,1,79
79LA01088,1979-04-11,1,U7516,93,,14,002,C8654,18,07,,1,,50,,1,51,,1,101,8,,0,4,,,,,,,U4737,95,0,60,18,8,1,,0,0,120,10,,,2,79
79LA01089,1979-04-14,1,S2482,19,1,10,103,C8673,18,07,,1,,50,,1,07,,1,104,8,,0,3,,,,,,,S0435,19,1,70,10,2,1,,1,2,113,10,,,1,79
79LA01090,1979-04-14,1,S2483,19,,10,103,C8673,18,07,,1,,50,,1,07,,1,104,8,,0,3,,,,,,,S0435,19,0,66,10,2,1,,0,0,127,10,,,2,79
79LA01091,1979-01-09,2,U6930,93,1,14,003,C8685,18,07,,1,,50,,1,51,,1,9,5,,0,2,,,,,,,U4736,95,1,76,18,8,1,,1,1,115,10,,,1,79
79LA01092,1979-04-02,2,S2013,19,1,11,113,C8689,18,07,,1,,50,,1,07,,1,92,5,,0,3,,,,033719,-,,S0567,19,1,54,11,6,1,,1,1,119,5,,,1,79
79LA01093,1979-05-03,2,X4724,79,1,,,C8703,18,07,,1,,50,,5,10,,1,123,5,,0,2,,,,,,,00000,97,1,83,07,9,1,,1,1,115,10,,,1,79
79LA01094,1979-04-04,1,S2087,19,1,12,940,C8722,18,07,,1,,50,,1,07,,1,94,8,,0,4,,,,,,,S0395,19,1,64,12,3,1,,1,2,102,10,,,1,79
79LA01095,1979-04-04,1,S2088,19,,12,940,C8722,18,07,,1,,50,,1,07,,1,94,8,,0,4,,,,,,,S0395,19,0,53,12,3,1,,0,0,88,10,,,2,79
79LA01096,1979-04-14,2,S2459,19,1,12,950,C8723,18,07,,,,50,,1,07,,1,104,8,,106,2,,6,,,,,S0888,19,1,0,12,3,1,01,1,2,73,0,,,1,79
79LA01097,1979-04-14,1,S2460,19,,12,950,C8723,18,07,,,,50,,1,07,,1,104,8,,139,2,,6,,,&,,S0888,19,0,0,12,3,1,01,0,0,77,0,,,2,79
79LA01098,1979-04-09,2,S2259,19,1,13,131,C8742,18,07,,,,50,,1,07,,1,99,8,,111,3,,6,,,,,S1226,19,1,0,13,6,1,01,1,2,107,0,,,1,79
79LA01099,1979-04-09,1,S2260,19,,13,131,C8742,18,07,,1,,50,,1,07,,1,99,8,,0,3,,,,,,,S1226,19,0,86,13,6,1,,0,0,106,10,,,2,79
79LA01100,,,,19,1,11,114,C8750,18,07,,,,50,,,07,1,,,,,0,,,,,,,,S1181,19,1,0,11,6,0,,0,0,,0,,,1,79
79LA01101,1979-05-01,3,X4683,79,1,00,114,C8750,18,07,,1,,50,,5,10,2,1,121,5,,0,3,,,,,,,00000,97,1,59,11,0,1,,1,1,146,10,,,1,79
79LA01102,1979-04-17,2,U8043,93,1,14,002,C8762,18,07,,1,,50,,1,51,,1,107,5,,0,2,,,,,,,U4737,95,1,83,18,8,1,,1,1,114,10,,,1,79
79LA01103,1979-04-15,2,S2498,19,1,13,132,C8766,18,07,,1,,50,,1,07,,1,105,8,,0,3,,,,,,,S1178,19,1,72,13,6,1,,1,2,114,10,,,1,79
79LA01104,1979-04-15,2,S2499,19,,13,132,C8766,18,07,,1,,50,,1,07,,1,105,8,,0,3,,,,,,,S1178,19,0,68,13,6,1,,0,0,126,10,,,2,79
79LA01105,1979-04-08,2,X4345,79,1,,,C8767,18,07,,1,,50,,5,10,,1,98,8,,0,2,,,,,,,00000,97,1,76,07,9,1,,1,2,126,10,,,1,79
79LA01106,1979-04-08,2,X4346,79,,,,C8767,18,07,,1,,50,,5,10,,1,98,8,,0,2,,,,,,,00000,97,0,72,07,9,1,,0,0,95,10,,,2,79
79LA01107,1979-04-10,1,S2281,19,1,11,111,C8768,18,07,,1,,50,,1,07,,1,100,8,,0,3,,,,,,,S1145,19,1,70,11,6,1,,1,2,84,10,99,,1,79
79LA01108,1979-04-10,2,S2282,19,,11,111,C8768,18,07,,1,,50,,1,07,,1,100,8,,0,3,,,,,,,S1145,19,0,58,11,6,1,,0,0,66,10,,,2,79
79LA01109,1979-04-19,1,S2578,19,1,12,800,C8774,18,07,,1,,50,,1,07,,1,109,5,,0,4,,,,,,,S0410,19,1,76,12,3,1,,1,1,137,10,,,1,79
79LA01110,1979-04-21,3,X4534,79,1,,,C8789,18,07,,1,,50,,5,10,,1,111,5,,0,3,,,,,,,00000,97,1,98,07,9,1,,1,1,157,10,,,1,79
79LA01111,1979-04-07,1,S2188,19,1,11,112,C8793,18,07,,1,,50,,1,07,,1,97,5,,0,3,,,,428479,+,,S1172,19,1,69,11,6,1,,1,1,147,15,,,1,79
79LA01112,1979-04-02,1,S2008,19,1,10,104,C8805,18,07,,1,,40,,1,07,,3,92,5,,0,3,,,,,,,S0421,19,1,87,10,2,1,,1,1,140,10,,,1,79
79LA01113,1979-04-10,1,S2296,19,1,10,101,C8818,18,07,,1,,40,,1,07,,1,100,8,,0,4,10,,,,,,S0567,19,1,41,10,2,1,,1,2,87,10,,,1,79
79LA01114,1979-04-10,2,S2297,19,,10,101,C8818,18,07,,1,,40,,1,07,,1,100,8,,0,4,,,,,,,S0567,19,0,60,10,2,1,,0,0,105,10,,,2,79
79LA01115,,,,19,1,10,102,C8826,18,07,,,,40,,,07,,,,,,0,,,,,,,,S0464,19,1,0,10,2,0,,0,0,,0,,,1,79
79LA01116,1979-04-01,2,X4075,79,1,,,C8829,18,07,,1,,40,,5,10,,1,91,5,,0,4,,,,,,,00000,97,1,81,07,9,1,,1,1,107,10,,,1,79
79LA01117,1979-04-16,2,S2545,19,1,12,810,C8840,18,07,,1,,40,,1,07,,1,106,5,,0,3,,,,,,,S0721,19,1,82,12,3,1,,1,1,134,10,,,1,79
79LA01118,1979-03-23,2,X3456,79,1,,,C8859,18,07,,1,,40,,5,10,,1,82,8,,0,3,,,,,,,00000,97,1,82,07,9,1,,1,2,91,10,,,1,79
79LA01119,1979-03-22,2,X3457,79,,,,C8859,18,07,,,,40,,5,10,,1,81,8,,82,3,,6,,,,,00000,97,0,0,07,9,1,14,0,0,82,0,,,2,79
79LA01120,1979-04-14,1,S2484,19,1,13,133,C8860,18,07,,1,,40,,1,07,,1,104,8,,0,4,11,,,,,,S1149,19,1,86,13,6,1,,1,2,116,10,,,1,79
79LA01121,1979-04-14,1,S2485,19,,13,133,C8860,18,07,,1,,40,,1,07,,1,104,8,,0,4,,,,,&,,S1149,19,0,62,13,6,1,,0,0,71,5,,,2,79
79LA01122,1979-04-14,1,U7763,93,1,14,001,C8869,18,07,,1,,40,,1,51,,1,104,5,,0,3,,,,,,,U4733,95,1,65,18,8,1,,1,1,90,10,,,1,79
79LA01123,1979-04-22,1,U8324,93,1,14,002,C8883,18,07,,1,,40,,1,51,,1,112,8,,0,3,11,,,,,,U4737,95,1,58,18,8,1,,1,2,105,10,,,1,79
79LA01124,1979-04-22,1,U8325,93,,14,002,C8883,18,07,,1,,40,,1,51,,1,112,8,,0,3,,,,,,,U4737,95,0,55,18,8,1,,0,0,112,10,,,2,79
79LA01125,1979-04-02,2,S1987,19,1,12,820,C8886,18,07,,1,,40,,1,07,,1,92,5,,0,4,,,,855301,+,,S0991,19,1,82,12,3,1,,1,1,89,10,,,1,79
79LA01126,1979-04-04,2,S2079,19,1,12,830,C8894,18,07,,1,,40,,1,07,,1,94,5,,0,4,,,,,,,S0762,19,1,69,12,3,1,,1,1,104,10,,,1,79
79LA01127,1979-04-17,1,S2547,19,1,12,840,C8907,18,07,,1,,40,,1,07,,1,107,8,,0,3,,,,,,,S0982,19,1,67,12,3,1,,1,2,84,10,,,1,79
79LA01128,1979-04-17,1,S2548,19,,12,840,C8907,18,07,,1,,40,,1,07,,1,107,8,,0,3,,,,,,,S0982,19,0,47,12,3,1,,0,0,82,10,,,2,79
79LA01129,1979-03-30,2,S1917,19,1,13,134,C8913,18,07,,1,,40,,1,07,,1,89,8,,0,4,11,,,,,,S1188,19,1,72,13,6,1,,1,2,115,10,,,1,79
79LA01130,1979-03-30,2,S1918,19,,13,134,C8913,18,07,,1,,40,,1,07,,1,89,8,,0,4,,,,,,,S1188,19,0,35,13,6,1,,0,0,93,10,,,2,79
79LA01131,1979-04-13,1,S2399,19,1,10,103,C8915,18,07,,1,,40,,1,07,,1,103,8,,0,4,,,,,,,S0435,19,1,42,10,2,1,,1,2,124,10,,,1,79
79LA01132,1979-04-13,1,S2400,19,,10,103,C8915,18,07,,1,,40,,1,07,,1,103,8,,0,4,,,,,,,S0435,19,0,85,10,2,1,,0,0,112,10,,,2,79
79LA01133,1979-03-26,2,X3672,79,1,,,C8921,18,07,,1,,40,,5,10,,1,85,5,,0,2,,,,,,,00000,97,1,68,07,9,1,,1,1,95,10,,,1,79
79LA01134,,,,93,1,,706,C8924,18,07,,,,40,,,31,,,,,,0,,,,,,,,P5413,01,0,0,18,4,0,,0,0,,0,,,1,79
79LA01135,1979-04-14,2,S2480,19,1,11,113,C8927,18,07,,1,,40,,1,07,,1,104,8,,0,3,,,,,,,S0567,19,1,63,11,6,1,,1,2,110,10,,,1,79
79LA01136,1979-04-14,1,S2481,19,,11,113,C8927,18,07,,1,,40,,1,07,,1,104,8,,0,3,,,,,,,S0567,19,0,62,11,6,1,,0,0,111,10,,,2,79
79LA01137,1979-04-13,1,S2405,19,1,13,131,C8931,18,07,,1,,40,,1,07,,1,103,8,,0,4,,,,,,,S1226,19,1,60,13,6,1,,1,2,103,10,,,1,79
79LA01138,1979-04-13,1,S2406,19,,13,131,C8931,18,07,,1,,40,,1,07,,1,103,8,,0,4,,,,,,,S1226,19,0,63,13,6,1,,0,0,88,10,,,2,79
79LA01139,1979-04-04,1,S2072,19,1,12,850,C8941,18,07,,1,,40,,1,07,,1,94,8,,0,4,,,,,,,S0992,19,1,57,12,3,1,,1,2,110,10,,,1,79
79LA01140,1979-04-04,1,S2073,19,,12,850,C8941,18,07,,1,,40,,1,07,,1,94,8,,0,4,,,,,,,S0992,19,0,60,12,3,1,,0,0,108,10,,,2,79
79LA01141,1979-04-17,1,S2553,19,1,11,114,C8943,18,07,,1,,40,,1,07,,1,107,8,,0,4,11,,,,,,S1181,19,1,70,11,6,1,,1,2,103,10,,,1,79
79LA01142,1979-04-17,2,S2554,19,,11,114,C8943,18,07,,,,40,,1,07,,1,107,8,,121,4,,6,,,,,S1181,19,0,0,11,6,1,01,0,0,93,0,,,2,79
79LA01143,1979-04-13,1,S2425,19,1,12,860,C8952,18,07,,1,,40,,1,07,,1,103,8,,0,5,,,,,,,S0842,19,1,63,12,3,1,,1,2,102,10,,,1,79
79LA01144,1979-04-13,1,S2426,19,,12,860,C8952,18,07,,1,,40,,1,07,,1,103,8,,0,5,,,,,,,S0842,19,0,75,12,3,1,,0,0,115,10,,,2,79
79LA01145,1979-04-11,2,U7506,93,1,14,003,C8961,18,07,,1,,40,,1,51,,1,101,5,,0,3,17,,,698293,+,,U4736,95,1,68,18,8,1,,1,1,107,15,,,1,79
79LA01146,1979-04-12,1,S2372,19,1,13,132,C8967,18,07,,1,,40,,1,07,,1,102,8,,0,4,,,,,,,S1178,19,1,61,13,6,1,,1,2,123,10,,,1,79
79LA01147,1979-04-12,2,S2373,19,,13,132,C8967,18,07,,1,,40,,1,07,,1,102,8,,0,4,,,,,,,S1178,19,0,59,13,6,1,,0,0,97,10,,,2,79
79LA01148,1979-04-05,1,S2133,19,1,11,111,C8968,18,07,,1,,40,,1,07,,1,95,8,,0,3,,,,,,,S1145,19,1,56,11,6,1,,1,2,101,10,,,1,79
79LA01149,1979-04-05,1,S2134,19,,11,111,C8968,18,07,,1,,40,,1,07,,1,95,8,,0,3,,,,,,,S1145,19,0,56,11,6,1,,0,0,109,10,,,2,79
79LA01150,1979-04-18,2,S2565,19,1,12,870,C8973,18,07,,1,,40,,1,07,,1,108,5,,0,2,,,,,,,S0822,19,1,75,12,3,1,,1,1,118,10,,,1,79
79LA01151,1979-04-14,1,S2469,19,1,11,112,C8978,18,07,,1,,40,,1,07,,1,104,8,,0,4,10,,,,,,S1172,19,1,61,11,6,1,,1,2,109,10,,,1,79
79LA01152,1979-04-14,1,S2470,19,,11,112,C8978,18,07,,1,,40,,1,07,,1,104,8,,0,4,,,,,,,S1172,19,0,76,11,6,1,,0,0,109,10,,,2,79
79LA01153,1979-04-01,1,S1958,19,1,11,113,C8980,18,07,,1,,40,,1,07,,1,91,8,,0,4,10,,,,,,S0567,19,1,62,11,6,1,,1,2,101,10,,,1,79
79LA01154,1979-04-01,2,S1959,19,,11,113,C8980,18,07,,1,,40,,1,07,,1,91,8,,0,4,,,,,,,S0567,19,0,71,11,6,1,,0,0,106,10,,,2,79
79LA01155,1979-04-22,2,U8344,93,1,14,003,C8992,18,07,,1,,40,,2,51,,1,112,8,,0,3,,,,,,,U4736,95,1,69,18,8,1,,1,2,114,10,,,1,79
79LA01156,1979-04-22,2,U8345,93,,14,003,C8992,18,07,,1,,40,,4,51,,1,112,8,,0,3,,,,,,,U4736,95,0,61,18,8,1,,0,0,111,10,,,2,79
79LA01157,1979-04-10,2,S2285,19,1,12,880,C8995,18,07,,1,,40,,1,07,,1,100,8,,0,4,11,,,,,,S0707,19,1,77,12,3,1,,1,2,106,10,,,1,79
79LA01158,1979-04-10,1,S2286,19,,12,880,C8995,18,07,,1,,40,,1,07,,1,100,8,,0,4,,,,,,,S0707,19,0,63,12,3,1,,0,0,123,10,,,2,79
79LA01159,1979-04-16,2,S2539,19,1,10,104,C8996,18,07,,1,,40,,1,07,,1,106,8,,0,2,08,,,,&,,S0421,19,1,58,10,2,1,,1,2,100,5,,,1,79
79LA01160,1979-04-16,1,S2540,19,,10,104,C8996,18,07,,1,,40,,1,07,,1,106,8,,0,2,,,,,,,S0421,19,0,82,10,2,1,,0,0,124,10,,,2,79
79LA01161,1979-04-13,2,S2395,19,1,12,890,C8997,18,07,,1,,40,,1,07,,1,103,8,,0,3,42,,,,,,S0573,19,1,63,12,3,1,,1,2,93,10,,,1,79
79LA01162,1979-04-13,1,S2396,19,,12,890,C8997,18,07,,1,,40,,1,07,,1,103,8,,0,3,,,,,,,S0573,19,0,81,12,3,1,,0,0,116,10,,,2,79
79LA01163,1979-04-03,1,S2048,19,1,10,101,C8998,18,07,,,,40,,1,07,,1,93,5,,97,2,04,6,,,,,S0567,19,1,0,10,2,1,01,1,1,111,0,,,1,79
79LA01164,1979-04-22,,,93,1,14,001,C9001,18,07,,,,40,,,51,,,112,2,,0,3,,0,,309443,+,,U4733,95,1,0,18,8,0,,1,2,,5,,,1,79
79LA01165,1979-04-22,,,93,,14,001,C9001,18,07,,,,40,,,51,,,112,2,,0,3,,0,,,,,U4733,95,0,0,18,8,0,,0,0,,0,,,2,79
79LA01166,1979-04-07,3,X4327,79,1,,,C9007,18,07,,1,,40,,5,10,,1,97,8,,0,3,,,,,,,00000,97,1,76,07,9,1,,1,2,94,10,,,1,79
79LA01167,1979-04-07,2,X4328,79,,,,C9007,18,07,,1,,40,,5,10,,1,97,8,,0,3,,,,,,,00000,97,0,69,07,9,1,,0,0,100,10,,,2,79
79LA01168,1979-04-05,2,S2137,19,1,11,114,C9008,18,07,,1,,40,,1,07,,1,95,8,,0,4,,,,,,,S1181,19,1,73,11,6,1,,1,2,94,10,,,1,79
79LA01169,1979-04-05,1,S2138,19,,11,114,C9008,18,07,,,,40,,1,07,,1,95,8,,98,4,,6,,,,,S1181,19,0,0,11,6,1,80,0,0,86,0,,,2,79
79LA01170,,,,19,1,12,900,C9030,18,07,,,,40,,,07,,,,,,0,,,,,,,,S1003,19,1,0,12,3,0,,0,0,,0,,,1,79
79LA01171,1979-04-07,1,S2192,19,1,12,910,C9042,18,07,,1,,40,,1,07,,1,97,5,,0,4,17,,,438479,+,,S0633,19,1,71,12,3,1,,1,1,130,10,,,1,79
79LA01172,1979-04-02,3,X4096,79,1,,,C9043,18,07,,1,,40,,5,10,,1,92,5,,0,3,,,,,,,00000,97,1,91,07,9,1,,1,1,124,10,,,1,79
79LA01173,1979-04-16,1,S2528,19,1,10,102,C9046,18,07,,1,,40,,1,07,,1,106,8,,0,3,,,,,,,S0464,19,1,61,10,2,1,,1,2,104,10,,,1,79
79LA01174,1979-04-16,2,S2529,19,,10,102,C9046,18,07,,1,,40,,1,07,,1,106,8,,0,3,,,,,,,S0464,19,0,74,10,2,1,,0,0,112,10,,,2,79
79LA01175,1979-04-06,2,S2171,19,1,12,920,C9058,18,07,,1,,40,,1,07,,1,96,8,,0,3,,,,,,,S0644,19,1,66,12,3,1,,1,2,93,10,,,1,79
79LA01176,1979-04-06,2,S2172,19,,12,920,C9058,18,07,,1,,40,,1,07,,1,96,8,,0,3,,,,,,,S0644,19,0,54,12,3,1,,0,0,92,10,,,2,79
79LA01177,1979-04-02,1,S2029,19,1,12,930,C9067,18,07,,1,,40,,1,07,,1,92,5,,0,4,,,,,,,S0434,19,1,83,12,3,1,,1,1,105,10,,,1,79
79LA01178,1979-03-31,2,S1945,19,1,13,133,C9072,18,07,,1,,40,,1,07,,1,90,5,,0,3,,,,,,,S1149,19,1,71,13,6,1,,1,1,106,10,,,1,79
79LA01179,1979-04-17,2,U8000,93,1,14,002,C9092,18,07,,1,,40,,1,51,,1,107,8,,0,4,,,,,,,U4737,95,1,69,18,8,1,,1,2,79,10,,,1,79
79LA01180,1979-04-17,2,U8001,93,,14,002,C9092,18,07,,1,,40,,1,51,,1,107,8,,0,4,,,,,,,U4737,95,0,66,18,8,1,,0,0,95,10,,,2,79
79LA01181,1979-04-09,2,S2257,19,1,11,111,C9102,18,07,,1,,40,,1,07,,1,99,8,,0,3,,,,,,,S1145,19,1,81,11,6,1,,1,2,115,10,,,1,79
79LA01182,1979-04-09,2,S2258,19,,11,111,C9102,18,07,,1,,40,,1,07,,1,99,8,,0,3,,,,,,,S1145,19,0,70,11,6,1,,0,0,112,10,,,2,79
79LA01183,1979-03-30,2,S1925,19,1,12,940,C9105,18,07,,,,40,,1,07,,1,89,5,,229,2,,7,,,,,S0395,19,1,0,12,3,1,,1,1,105,0,,,1,79
79LA01184,1979-04-13,2,S2416,19,1,10,103,C9109,18,07,,1,,40,,1,07,,1,103,8,,0,5,,,,,,,S0435,19,1,72,10,2,1,,1,2,112,10,,,1,79
79LA01185,1979-04-13,2,S2417,19,,10,103,C9109,18,07,,1,,40,,1,07,,1,103,8,,0,5,,,,,,,S0435,19,0,74,10,2,1,,0,0,122,10,,,2,79
79LA01186,1979-04-07,1,S2179,19,1,10,104,C9119,18,07,,1,,40,,1,07,,1,97,8,,0,5,,,,,,,S0421,19,1,57,10,2,1,,1,2,109,10,,,1,79
79LA01187,1979-04-07,1,S2180,19,,10,104,C9119,18,07,,1,,40,,1,07,,1,97,8,,0,5,,,,,,,S0421,19,0,58,10,2,1,,0,0,95,10,,,2,79
79LA01188,1979-04-20,1,U8273,93,1,14,003,C9120,18,07,,1,,40,,1,51,,1,110,8,,0,2,,,,,,,U4736,95,1,59,18,8,1,,1,2,115,10,,,1,79
79LA01189,1979-04-20,2,U8274,93,,14,003,C9120,18,07,,1,,40,,1,51,,1,110,8,,0,2,,,,,,,U4736,95,0,74,18,8,1,,0,0,116,10,,,2,79
79LA01190,1979-04-02,1,S2000,19,1,12,950,C9127,18,07,,,,40,,1,07,,1,92,5,,229,4,,7,,,&,,S0888,19,1,0,12,3,1,,1,1,114,0,,,1,79
79LA01191,1979-05-20,3,X4873,79,1,00,134,C9128,18,07,,,,40,,5,10,2,1,140,8,,229,3,,7,,,,,00000,97,1,0,13,0,1,,1,2,103,0,,,1,79
79LA01192,,,,19,1,13,134,C9128,18,07,,,,40,,,07,1,,,,,0,,,,,,,,S1188,19,1,0,13,6,0,,0,0,,0,,,1,79
79LA01193,1979-05-20,3,X4874,79,,00,134,C9128,18,07,,1,,40,,5,10,2,1,140,8,,0,3,,,,,,,00000,97,0,74,13,0,1,,0,0,135,10,,,2,79
79LA01194,1979-04-13,2,S2408,19,1,12,800,C9134,18,07,,1,,40,,1,07,,1,103,8,,0,3,,,,,,,S0410,19,1,63,12,3,1,,1,2,92,10,,,1,79
79LA01195,1979-04-13,1,S2409,19,,12,800,C9134,18,07,,,,40,,1,07,,1,103,8,,229,3,,7,,,,,S0410,19,0,0,12,3,1,,0,0,101,0,,,2,79
79LA01196,1979-04-16,1,U7922,93,1,14,001,C9135,18,07,,1,,40,,1,51,,3,106,5,,0,3,,,,,,,U4733,95,1,77,18,8,1,,1,1,112,10,,,1,79
79LA01197,1979-04-05,2,X4245,79,1,,,C9136,18,07,,1,,40,,5,10,,3,95,8,,0,3,,,,,,,00000,97,1,76,07,9,1,,1,2,130,10,,,1,79
79LA01198,1979-04-05,3,X4246,79,,,,C9136,18,07,,1,,40,,5,10,,1,95,8,,0,3,,,,,,,00000,97,0,72,07,9,1,,0,0,132,10,,,2,79
79LA01199,1979-04-10,1,S2300,19,1,10,101,C9148,18,07,,1,,40,,1,07,,1,100,8,,0,3,,,,,,,S0567,19,1,57,10,2,1,,1,2,77,10,,,1,79
79LA01200,1979-04-10,2,S2301,19,,10,101,C9148,18,07,,,,40,,1,07,,1,100,8,,229,3,,7,,,,,S0567,19,0,0,10,2,1,,0,0,57,0,,,2,79
79LA01201,1979-04-09,2,S2247,19,1,11,112,C9150,18,07,,,,40,,1,07,,1,99,8,,222,4,,6,,,,,S1172,19,1,0,11,6,1,10,1,2,100,0,,,1,79
79LA01202,1979-04-09,1,S2248,19,,11,112,C9150,18,07,,1,,40,,1,07,,1,99,8,,0,4,,,,,,,S1172,19,0,67,11,6,1,,0,0,100,10,,,2,79
79LA01203,1979-04-06,1,S2158,19,1,10,102,C9164,18,07,,1,,40,,1,07,,1,96,8,,0,5,,,,,,,S0464,19,1,80,10,2,1,,1,2,119,10,,,1,79
79LA01204,1979-04-06,1,S2159,19,,10,102,C9164,18,07,,1,,40,,1,07,,1,96,8,,0,5,,,,,,,S0464,19,0,74,10,2,1,,0,0,114,10,,,2,79
79LA01205,1979-04-15,2,S2493,19,1,13,131,C9166,18,07,,1,,40,,1,07,,1,105,8,,0,3,,,,,,,S1226,19,1,71,13,6,1,,1,2,111,10,,,1,79
79LA01206,1979-04-15,2,S2494,19,,13,131,C9166,18,07,,1,,40,,1,07,,1,105,8,,0,3,,,,,,,S1226,19,0,59,13,6,1,,0,0,96,10,,,2,79
79LA01207,1979-04-20,1,U8248,93,1,14,001,C9170,18,07,,1,,40,,1,51,,1,110,8,,0,3,10,,,,,,U4733,95,1,57,18,8,1,,1,2,98,10,,,1,79
79LA01208,1979-04-20,1,U8249,93,,14,001,C9170,18,07,,1,,40,,1,51,,1,110,8,,0,3,,,,,,,U4733,95,0,61,18,8,1,,0,0,87,10,,,2,79
