UID,YR,SEX,LAMB,LB1,LINE,PEN,DAM,DBRD,DB,INBL,DB1,ADAM,ABEWE,CLR,STM,SPEC,JAW,DATE,DAYBN,TB,TRT,DAYDIS,MILK,ABNE,DEAD,INBD,FONO,FOBR,FOPU,X1,DB2,LBRD,SIRE,SB1,SBRD,WNWT,LNDAM,TM,TBRQ,X2,BRWT,ABNL,DISP,X3,ABLMB,CDNO,Y1,Y2,Y3,Y4,Y5,DATEBN
57LA00447,57,1,3666,2,54,540,1266,13,2,14,1,7,,1,07,,1,409,99,8,,0,2,,,06,,,,,3,14,2123,2,14,71,54,1,1,,8.8,,,,,2,1,1,2,1,10,1957-04-09
57LA00448,57,1,3963,2,53,530,1286,13,2,10,1,7,,1,07,,1,419,109,5,,0,4,,,09,,,,,3,14,1857,2,14,83,53,1,5,,14.0,,,,,1,1,1,1,1,10,1957-04-19
57LA00449,57,2,3874,2,47,471,1315,13,2,24,1,7,,1,07,,1,415,105,8,,0,4,,,15,,,,,3,14,2461,2,14,77,47,1,5,,11.2,,,,,1,1,1,2,1,10,1957-04-15
57LA00450,57,2,3875,2,47,471,1315,13,2,24,1,7,,1,07,,1,415,105,8,,0,4,,,15,,,,,3,14,2461,2,14,81,47,1,5,,10.2,,,,,2,1,1,2,1,10,1957-04-15
57LA00451,57,1,3486,2,35,350,1324,13,2,23,1,7,,1,07,,1,403,93,8,,0,4,,,14,,,,,3,14,0781,2,14,81,35,1,1,,8.4,,,,,1,1,1,2,1,10,1957-04-03
57LA00452,57,2,3487,2,35,350,1324,13,2,23,1,7,,1,07,,1,403,93,8,,0,4,,,14,2337,14,-,,3,14,0781,2,14,55,35,1,1,,8.2,,,,,2,1,1,2,1,10,1957-04-03
57LA00453,57,1,3920,2,47,471,1328,13,2,21,1,7,,1,07,,1,417,107,5,,0,4,,,13,,,,,3,14,2461,2,14,85,47,1,5,,12.8,,,,,1,1,1,1,1,10,1957-04-17
57LA00454,57,1,3607,2,51,511,1329,13,2,16,1,7,,1,07,,1,407,97,5,,0,5,,,11,,,,,3,14,2374,2,14,70,51,1,1,,10.2,,,,,1,1,1,1,1,10,1957-04-07
57LA00455,57,1,3980,2,51,510,1330,13,2,18,1,7,,1,07,,1,420,110,5,,0,2,,,11,,,,,3,14,1470,2,14,80,51,1,5,,11.6,,,,,1,1,1,1,1,10,1957-04-20
57LA00456,57,1,3550,2,39,391,1408,13,2,13,1,7,,1,07,,1,406,96,5,,0,2,,,00,,,,,3,14,2916,2,14,68,39,1,1,,13.4,,,,,1,1,1,1,1,10,1957-04-06
57LA00457,57,1,3849,2,37,370,1409,13,2,09,1,7,11,1,07,,1,413,103,5,,0,3,06,,07,,,,,3,14,1755,2,14,67,37,1,1,,12.2,,,,,1,1,1,1,1,10,1957-04-13
57LA00458,57,2,3452,2,39,391,1445,13,2,14,1,7,,1,07,,1,330,89,5,-,0,4,,,00,,,,,3,14,2916,2,14,72,39,1,1,,10.4,,,,,1,1,1,1,1,10,1957-03-30
57LA00459,57,1,3588,2,82,325,1467,13,2,,1,7,,1,07,,1,407,97,5,,0,4,,,14,,,,,3,14,4654,1,11,84,49,7,1,,13.0,,,,,1,1,1,1,1,10,1957-04-07
57LA00460,57,2,3598,2,63,640,1478,13,2,,1,6,,1,07,,1,407,97,8,,0,4,,,08,,,,,3,14,2538,2,14,75,54,6,1,,11.4,,,,,1,1,1,2,1,10,1957-04-07
57LA00461,57,2,3599,2,63,640,1478,13,2,,1,6,,1,07,,1,407,97,8,,0,4,,,08,,,,,3,14,2538,2,14,70,54,6,1,,10.2,,,,,2,1,1,2,1,10,1957-04-07
57LA00462,57,1,3669,2,29,290,1491,13,2,01,1,6,,1,07,,1,409,99,5,,0,4,,,25,,,,,3,14,7166,3,17,72,29,1,1,,10.4,,,,,1,1,1,1,1,10,1957-04-09
57LA00463,57,1,3814,2,35,350,1500,13,2,21,1,6,,1,07,,1,413,103,5,,0,2,,,18,,,,,3,14,0781,2,14,82,35,1,1,,11.0,,,,,1,1,1,1,1,10,1957-04-13
57LA00464,57,2,3758,2,82,474,1512,13,2,,1,6,,1,07,,1,411,101,8,,0,4,,,21,,,,,3,14,0603,2,14,81,46,7,1,,11.6,,,,,1,1,1,2,1,10,1957-04-11
57LA00465,57,1,3759,2,82,474,1512,13,2,,1,6,,1,07,,1,411,101,8,,0,4,,,21,,,,,3,14,0603,2,14,77,46,7,1,,12.4,,,,,2,1,1,2,1,10,1957-04-11
57LA00466,57,2,3903,2,22,220,1532,13,2,28,1,6,,1,07,,1,416,106,8,,0,4,,,23,,,,,3,14,2249,2,14,66,22,1,5,,10.6,,,,,1,1,1,2,1,10,1957-04-16
57LA00467,57,2,3904,2,22,220,1532,13,2,28,1,6,,1,07,,2,416,106,8,,0,4,,,23,,,,,3,14,2249,2,14,66,22,1,5,,9.4,,,,,2,1,1,2,1,10,1957-04-16
57LA00468,57,2,3556,2,54,540,1536,13,2,19,1,6,11,1,07,,1,406,96,5,,0,4,06,,15,,,,,3,14,2123,2,14,77,54,1,1,,11.6,,,,,1,1,1,1,1,10,1957-04-06
57LA00469,57,2,3492,2,37,370,1539,13,2,11,1,6,,1,07,,1,404,94,8,,0,3,,,07,,,,,3,14,1755,2,14,81,37,1,1,,10.2,,,,,1,1,1,2,1,10,1957-04-04
57LA00470,57,1,3493,2,37,370,1539,13,2,11,1,6,,1,07,,1,404,94,8,,0,3,,,07,,,,,3,14,1755,2,14,71,37,1,1,,12.0,,,,,2,1,1,2,1,10,1957-04-04
57LA00471,57,2,3941,2,36,360,1540,13,2,29,1,6,,1,07,,1,418,108,5,,0,2,,,24,,,,,3,14,2092,2,14,,36,1,5,,9.0,,6,,,1,1,1,1,1,0,1957-04-18
57LA00472,57,1,3977,2,29,290,1549,13,2,00,1,6,,1,07,,1,420,110,8,,115,4,,,20,,,,,3,14,7166,3,17,,29,1,,,9.6,,6,,,1,1,1,2,1,0,1957-04-20
57LA00473,57,2,3978,2,29,290,1549,13,2,00,1,6,,1,07,,1,420,110,8,,0,4,,,20,,,,,3,14,7166,3,17,89,29,1,5,,10.0,,,,,2,1,1,2,1,10,1957-04-20
57LA00474,57,1,3619,2,26,260,1550,13,2,19,1,6,,1,07,,1,408,98,5,,0,3,,,19,,,,,3,14,2638,2,14,85,26,1,1,,11.0,1,,,02,1,1,1,1,1,10,1957-04-08
57LA00475,57,1,3919,2,53,530,1578,13,2,13,1,6,,2,07,,1,417,107,5,,119,3,,,07,,,,,3,14,1857,2,14,,53,1,,,9.8,,6,,04,1,1,1,1,1,0,1957-04-17
57LA00476,57,1,3565,2,63,700,1579,13,2,,1,6,,1,07,,1,406,96,5,,0,3,,,07,,,,,3,14,2724,2,14,69,53,6,1,,10.4,,,,,1,1,1,1,1,10,1957-04-06
57LA00477,57,1,3823,2,82,345,1586,13,2,,1,6,,1,07,,1,413,103,8,,0,3,,,00,0074,13,-,,3,14,4458,1,11,83,39,7,5,,10.4,,,,,1,1,1,2,1,10,1957-04-13
57LA00478,57,2,3824,2,82,345,1586,13,2,,1,6,,1,07,,1,413,103,8,,0,3,,,00,,,,,3,14,4458,1,11,89,39,7,1,,10.2,,,,,2,1,1,2,1,10,1957-04-13
57LA00479,57,2,3921,2,51,511,1593,13,2,18,1,6,,1,07,,1,417,107,5,,0,4,,,17,,,,,3,14,2374,2,14,71,51,1,5,,11.4,,,,,1,1,1,1,1,10,1957-04-17
57LA00480,57,2,3801,2,45,450,1595,13,2,00,1,6,,1,07,,1,412,102,8,,0,3,,,12,,,,,3,14,0118,1,91,62,45,1,1,,8.6,,,,,1,1,1,2,1,10,1957-04-12
57LA00481,57,1,3802,2,45,450,1595,13,2,00,1,6,,1,07,,1,412,102,8,,0,3,,,12,,,,,3,14,0118,1,91,73,45,1,1,,9.4,,,,,2,1,1,2,1,10,1957-04-12
57LA00482,57,2,3982,2,82,324,1612,13,2,,1,6,,1,07,,1,420,110,8,,0,4,,,20,,,,,3,14,4520,1,11,58,51,7,5,,8.0,,,,,1,1,1,2,1,10,1957-04-20
57LA00483,57,1,3983,2,82,324,1612,13,2,,1,6,,1,07,,2,420,110,8,,0,4,,,20,,,,,3,14,4520,1,11,76,51,7,5,,10.2,,,,,2,1,1,2,1,10,1957-04-20
57LA00484,57,1,3947,2,51,510,1632,13,2,18,1,6,,1,07,,1,418,108,8,,0,4,,,13,,,,,3,14,1470,2,14,79,51,1,5,,10.0,,,,,1,1,1,2,1,10,1957-04-18
57LA00485,57,2,3948,2,51,510,1632,13,2,18,1,6,,1,07,,1,418,108,8,,0,4,,,13,,,,,3,14,1470,2,14,60,51,1,5,,8.0,,,,,2,1,1,2,1,10,1957-04-18
57LA00486,57,2,3986,2,39,390,1636,13,2,11,1,6,,1,07,,1,421,111,5,,0,3,,,00,,,,,3,14,0396,2,14,86,39,1,5,,11.6,,,,,1,1,1,1,1,10,1957-04-21
57LA00487,57,1,3593,2,53,530,1693,13,2,17,1,6,,1,07,,1,407,97,5,,133,3,,,04,,,,,3,14,1857,2,14,,53,1,,,12.4,,6,,,1,1,1,1,1,0,1957-04-07
57LA00488,57,2,3643,2,25,250,1696,13,2,12,1,6,,1,07,,1,408,98,5,,0,4,,,22,,,,,3,14,2527,2,14,73,25,1,1,,11.4,,,,,1,1,1,1,1,10,1957-04-08
57LA00489,57,1,3551,2,49,490,1742,13,2,20,1,6,,1,07,,1,406,96,5,,0,4,,,12,,,,,3,14,2776,2,14,97,49,1,1,,12.4,,,,,1,1,1,1,1,10,1957-04-06
57LA00490,57,1,3624,2,39,390,1766,13,2,10,1,6,,1,07,,1,408,98,8,,0,4,,,00,,,,,3,14,0396,2,14,50,39,1,,,9.6,,,,,1,1,1,2,1,10,1957-04-08
57LA00491,57,1,3625,2,39,390,1766,13,2,10,1,6,,1,07,,1,408,98,8,,0,4,,,00,,,,,3,14,0396,2,14,48,39,1,,,9.2,,,,,2,1,1,2,1,10,1957-04-08
57LA00492,57,2,3678,2,26,260,1801,13,2,17,1,6,,3,07,,1,409,99,5,,133,4,,,18,,,,,3,14,2638,2,14,,26,1,,,10.4,,6,,,1,1,1,1,1,0,1957-04-09
57LA00493,57,2,3906,2,82,475,1819,13,2,,1,6,,1,07,,2,416,106,5,,0,5,,,26,,,,,3,14,2461,2,14,91,51,7,5,,10.4,,,,,1,1,1,1,1,10,1957-04-16
57LA00494,57,1,3917,2,40,401,1845,13,2,24,1,6,,1,07,,1,417,107,8,,0,3,,,21,,,,,3,14,2435,2,14,66,40,1,5,,8.2,,,,,1,1,1,2,1,10,1957-04-17
57LA00495,57,2,3918,2,40,401,1845,13,2,24,1,6,,1,07,,1,417,107,8,,0,3,,,21,,,,,3,14,2435,2,14,53,40,1,5,,7.0,,,,,2,1,1,2,1,10,1957-04-17
57LA00496,57,2,3726,2,29,290,1846,13,2,00,1,6,,1,07,,1,410,100,8,,0,4,,,22,,,,,3,14,7166,3,17,73,29,1,1,,10.0,,,,,1,1,1,2,1,10,1957-04-10
57LA00497,57,2,3727,2,29,290,1846,13,2,00,1,6,,1,07,,1,410,100,8,,0,4,,,22,,,,,3,14,7166,3,17,68,29,1,1,,9.4,,,,,2,1,1,2,1,10,1957-04-10
57LA00498,57,1,4030,2,44,440,1856,13,2,16,1,6,,1,07,,1,428,118,8,,0,4,,,14,,,,,3,14,2190,2,14,,44,1,,,11.0,-,6,,91,1,1,1,2,1,0,1957-04-28
57LA00499,57,2,4031,2,44,440,1856,13,2,16,1,6,,1,07,,1,428,118,8,,0,4,,,14,,,,,3,14,2190,2,14,75,44,1,9,,9.0,,,,,2,1,1,2,1,10,1957-04-28
57LA00500,57,1,3799,2,29,290,1857,13,2,00,1,6,,1,07,,1,412,102,8,,0,2,,,23,3417,11,-,,3,14,7166,3,17,109,29,1,5,,10.0,,,,,1,1,1,2,1,10,1957-04-12
57LA00501,57,2,3800,2,29,290,1857,13,2,00,1,6,,1,07,,2,412,102,8,,230,2,,,23,,,,,3,14,7166,3,17,,29,1,1,,9.8,,7,,,2,1,1,2,1,0,1957-04-12
57LA00502,57,2,3957,2,53,530,1894,13,2,15,1,6,,1,07,,1,419,109,8,,0,3,,,10,,,,,3,14,1857,2,14,70,53,1,5,,10.4,,,,,1,1,1,2,1,10,1957-04-19
57LA00503,57,1,3958,2,53,530,1894,13,2,15,1,6,,1,07,,1,419,109,8,,0,3,,,10,,,,,3,14,1857,2,14,61,53,1,5,,10.2,,,,04,2,1,1,2,1,10,1957-04-19
57LA00504,57,1,3560,2,22,220,1955,13,2,32,1,6,,1,07,,1,406,96,5,,0,3,,,30,,,,,3,14,2249,2,14,84,22,1,1,,8.2,,,,,1,1,1,1,1,10,1957-04-06
57LA00505,57,2,3714,2,22,220,1967,13,2,41,1,6,,1,07,,1,410,100,5,,0,2,,,20,,,,,3,14,2249,2,14,61,22,1,1,,8.0,,,,,1,1,1,1,1,10,1957-04-10
57LA00506,57,2,3839,2,26,260,1970,13,2,20,1,6,,1,07,,1,413,103,8,,0,4,,,14,,,,,3,14,2638,2,14,83,26,1,5,,11.4,,,,,1,1,1,2,1,10,1957-04-13
57LA00507,57,1,3840,2,26,260,1970,13,2,20,1,6,,3,07,,2,413,103,8,,0,4,,,14,,,,,3,14,2638,2,14,71,26,1,5,,8.0,,,,,2,1,1,2,1,10,1957-04-13
57LA00508,57,2,3458,2,26,260,1971,13,2,20,1,6,,1,07,,1,331,90,7,,0,2,,,14,,,,,3,14,2638,2,14,75,26,1,1,,9.2,,,,,1,1,1,2,1,10,1957-03-31
57LA00509,57,2,,,26,260,1971,13,2,20,1,6,,1,07,,1,331,90,7,,0,2,,,14,,,,,3,14,2638,2,14,,26,1,,,5.0,,1,,,2,1,1,2,0,0,1957-03-31
57LA00510,57,2,3563,2,82,404,1974,13,2,,1,6,,1,07,,1,406,96,5,,0,5,,,00,,,,,3,14,1596,2,14,91,39,7,1,,12.4,,,,,1,1,1,1,1,10,1957-04-06
57LA00511,57,1,3846,2,39,391,1975,13,2,14,1,6,,2,07,,1,413,103,5,,109,5,,,00,3696,14,+,,3,14,2916,2,14,,39,1,,,10.8,1,6,,44,1,1,1,1,1,0,1957-04-13
57LA00512,57,1,3660,2,49,491,1995,13,2,40,1,6,,1,07,,1,409,99,5,,0,4,,,14,,,,,3,14,2406,2,14,78,49,1,1,,9.8,,,,,1,1,1,1,1,10,1957-04-09
57LA00513,57,1,3791,2,47,470,1998,13,2,13,1,6,,1,07,,1,412,102,8,,0,4,,,16,,,,,3,14,0603,2,14,59,47,1,1,,9.6,,,,,1,1,1,2,1,10,1957-04-12
57LA00514,57,2,3792,2,47,470,1998,13,2,13,1,6,,1,07,,1,412,102,8,,0,4,,,16,,,,,3,14,0603,2,14,62,47,1,1,,9.0,,,,,2,1,1,2,1,10,1957-04-12
57LA00515,57,2,3691,2,25,250,9459,13,2,29,1,9,,1,07,,1,409,99,5,,133,3,,,14,,,,,3,14,2527,2,14,,25,1,,,11.0,,6,,,1,1,1,1,1,0,1957-04-09
57LA00516,57,2,3635,2,82,345,9620,13,2,,1,9,,1,07,,1,408,98,5,,0,4,,,11,,,,,3,14,4458,1,11,81,51,7,1,,10.4,,,,,1,1,1,1,1,10,1957-04-08
57LA00517,57,2,3459,2,39,390,9752,13,2,10,1,9,,1,07,,1,401,91,5,,0,2,,,05,,,,,3,14,0396,2,14,89,39,1,1,,10.2,,,,,1,1,1,1,1,10,1957-04-01
57LA00518,57,1,3876,2,54,540,9952,13,2,16,1,8,,1,07,,1,415,105,8,,0,3,,,20,,,,,3,14,2123,2,14,66,54,1,5,,9.6,,,,,1,1,1,2,1,10,1957-04-15
57LA00519,57,2,3877,2,54,540,9952,13,2,16,1,8,,1,07,,1,415,105,8,,0,3,,,20,,,,,3,14,2123,2,14,59,54,1,5,,9.0,,,,,2,1,1,2,1,10,1957-04-15
57LA00520,57,1,3663,2,45,450,9993,13,2,00,1,8,,1,07,,1,409,99,8,,0,4,,,22,,,,,3,14,0118,1,91,86,45,1,1,,8.0,,,,,1,1,1,2,1,10,1957-04-09
57LA00521,57,1,3664,2,45,450,9993,13,2,00,1,8,,1,07,,1,409,99,8,,0,4,,,22,0030,61,-,,3,14,0118,1,91,87,45,1,1,,8.0,,,,,2,1,1,2,1,10,1957-04-09
57LA00522,57,1,3945,2,46,461,0003,14,2,19,1,6,,1,07,,1,418,108,8,,0,4,,,12,,,,,4,14,1575,2,14,105,46,1,5,,11.0,,,,,1,1,1,2,1,10,1957-04-18
57LA00523,57,2,3946,2,46,461,0003,14,2,19,1,6,,2,07,,1,418,108,8,,112,4,,,12,,,,,4,14,1575,2,14,,46,1,,,8.8,,6,,,2,1,1,2,1,0,1957-04-18
57LA00524,57,2,3987,2,35,350,0016,14,2,20,1,6,11,1,07,,1,421,111,5,,0,4,06,,14,,,,,4,14,0781,2,14,77,35,1,5,,12.0,,,,,1,1,1,1,1,10,1957-04-21
57LA00525,57,2,3757,2,29,290,0037,14,2,00,1,6,09,1,07,,1,411,101,5,,0,5,,,25,,,,,4,14,7166,3,17,80,29,1,1,,12.4,,,,,1,1,1,1,1,10,1957-04-11
57LA00526,57,2,3526,2,39,390,0056,14,2,11,1,6,,1,07,,1,405,95,5,,104,4,,,00,4853,11,+,,4,14,0396,2,14,,39,1,,,12.4,,6,,,1,1,1,1,1,0,1957-04-05
57LA00527,57,2,3743,2,50,500,0070,14,2,22,1,6,,1,07,,1,411,101,8,,107,4,,,08,,,,,4,14,1705,2,14,,50,1,,,6.8,,6,,,1,1,1,2,1,0,1957-04-11
57LA00528,57,1,3744,2,50,500,0070,14,2,22,1,6,,1,07,,1,411,101,8,,0,4,,,08,,,,,4,14,1705,2,14,85,50,1,1,,9.0,,,,,2,1,1,2,1,10,1957-04-11
57LA00529,57,1,3631,2,50,500,0071,14,2,22,1,6,,1,07,,1,408,98,5,,0,3,,,08,,,,,4,14,1705,2,14,93,50,1,1,,13.4,,,,,1,1,1,1,1,10,1957-04-08
57LA00530,57,1,3711,2,22,220,0073,14,2,27,1,6,,1,07,,1,410,100,5,,0,2,,,17,,,,,4,14,2249,2,14,74,22,1,1,,10.6,,,,,1,1,1,1,1,10,1957-04-10
57LA00531,57,1,3835,2,46,460,0078,14,2,28,1,6,,1,07,,1,413,103,8,,0,4,,,21,,,,,4,14,2583,2,14,65,46,1,5,,9.8,,,,,1,1,1,2,1,10,1957-04-13
57LA00532,57,2,3836,2,46,460,0078,14,2,28,1,6,,1,07,,1,413,103,8,,0,4,,,21,,,,,4,14,2583,2,14,75,46,1,5,,11.2,,,,,2,1,1,2,1,10,1957-04-13
57LA00533,57,2,3989,2,53,530,0085,14,2,13,1,6,,1,07,,1,421,111,5,,0,2,,,09,,,,,4,14,1857,2,14,81,53,1,5,,13.8,,,,,1,1,1,1,1,10,1957-04-21
57LA00534,57,1,3731,2,49,490,0086,14,2,26,1,6,,1,07,,1,410,100,5,,0,4,,,18,,,,,4,14,2776,2,14,91,49,1,1,,10.6,,,,,1,1,1,1,1,10,1957-04-10
57LA00535,57,,,,50,500,0095,14,2,22,1,6,,,07,,,304,63,-,,0,,,,09,,,,,4,14,1705,2,14,,50,1,,,0.0,,,,,1,1,0,0,0,0,1957-03-04
57LA00536,57,2,3931,2,82,324,0098,14,2,,1,6,,1,07,,1,417,107,5,,0,4,,,00,,,,,4,14,4520,1,11,90,39,7,5,,12.0,,,,,1,1,1,1,1,10,1957-04-17
57LA00537,57,2,3562,2,50,500,0099,14,2,28,1,6,,1,07,,1,406,96,5,,0,4,,,19,,,,,4,14,1705,2,14,73,50,1,1,,10.0,,,,,1,1,1,1,1,10,1957-04-06
57LA00538,57,1,3756,2,51,511,0111,14,2,20,1,6,,1,07,,1,411,101,5,,0,3,,,25,,,,,4,14,2374,2,14,73,51,1,1,,11.0,,,,,1,1,1,1,1,10,1957-04-11
57LA00539,57,1,3484,2,44,440,0114,14,2,14,1,6,,1,07,,1,403,93,8,,0,4,,,09,,,,,4,14,2190,2,14,76,44,1,1,,9.0,,,,,1,1,1,2,1,10,1957-04-03
57LA00540,57,1,3485,2,44,440,0114,14,2,14,1,6,,1,07,,1,403,93,8,,0,4,,,09,,,,,4,14,2190,2,14,68,44,1,1,,8.0,,,,,2,1,1,2,1,10,1957-04-03
57LA00541,57,,,,36,360,0118,14,2,41,1,8,,,07,1,,516,136,-,,0,,,,11,,,,,4,14,2092,2,14,,36,1,,,0.0,,,,,1,1,0,0,0,0,1957-05-16
57LA00542,57,1,3724,2,39,390,0120,14,2,12,1,6,,1,07,,1,410,100,8,,0,3,,,00,,,,,4,14,0396,2,14,86,39,1,1,,10.8,,,,,1,1,1,2,1,10,1957-04-10
57LA00543,57,1,3725,2,39,390,0120,14,2,12,1,6,,1,07,,1,410,100,8,,144,3,,,00,,,,,4,14,0396,2,14,,39,1,,,11.4,,6,,,2,1,1,2,1,0,1957-04-10
57LA00544,57,2,3745,2,51,510,0138,14,2,22,1,6,,1,07,,1,411,101,8,,0,4,,,15,,,,,4,14,1470,2,14,67,51,1,1,,8.0,,,,,1,1,1,2,1,10,1957-04-11
57LA00545,57,2,3746,2,51,510,0138,14,2,22,1,6,,1,07,,1,411,101,8,,0,4,,,15,,,,,4,14,1470,2,14,53,51,1,1,,7.8,,,,,2,1,1,2,1,10,1957-04-11
57LA00546,57,2,4014,2,51,511,0139,14,2,21,1,6,,1,07,,1,426,116,8,,0,4,,,15,,,,,4,14,2374,2,14,58,51,1,9,,8.6,,,,,1,1,1,2,1,10,1957-04-26
57LA00547,57,1,4015,2,51,511,0139,14,2,21,1,6,,1,07,,1,426,116,8,,0,4,,,15,,,,,4,14,2374,2,14,64,51,1,9,,7.8,,,,,2,1,1,2,1,10,1957-04-26
57LA00548,57,2,3971,2,40,400,0143,14,2,26,1,6,,1,07,,1,419,109,8,,0,4,,,19,,,,,4,14,1596,2,14,66,40,1,5,,9.2,,,,,1,1,1,2,1,10,1957-04-19
57LA00549,57,2,3972,2,40,400,0143,14,2,26,1,6,,1,07,,2,419,109,8,,192,4,,,19,,,,,4,14,1596,2,14,,40,1,5,,9.4,,6,,,2,1,1,2,1,0,1957-04-19
57LA00550,57,2,3797,2,54,540,0180,14,2,20,1,6,,1,07,,1,412,102,8,,0,4,,,19,,,,,4,14,2123,2,14,52,54,1,1,,8.4,,,,,1,1,1,2,1,10,1957-04-12
57LA00551,57,2,3798,2,54,540,0180,14,2,20,1,6,,1,07,,1,412,102,8,,0,4,,,19,,,,,4,14,2123,2,14,63,54,1,1,,9.8,,,,,2,1,1,2,1,10,1957-04-12
57LA00552,57,2,3789,2,46,461,0207,14,2,19,1,6,,1,07,,1,412,102,8,,0,4,,,12,,,,,4,14,1575,2,14,72,46,1,1,,10.0,,,,,1,1,1,2,1,10,1957-04-12
57LA00553,57,2,3790,2,46,461,0207,14,2,19,1,6,,1,07,,1,412,102,8,,0,4,,,12,,,,,4,14,1575,2,14,72,46,1,1,,8.0,,,,,2,1,1,2,1,10,1957-04-12
57LA00554,57,1,3673,2,37,370,0218,14,2,13,1,6,,1,07,,1,409,99,5,,0,4,,,17,,,,,4,14,1755,2,14,89,37,1,1,,15.4,,,,,1,1,1,1,1,10,1957-04-09
57LA00555,57,1,3626,2,82,325,0221,14,2,,1,6,,1,07,,1,408,98,8,,0,3,,,06,8634,60,-,,4,14,4654,1,11,86,46,7,9,,10.8,,,,,1,1,1,2,1,10,1957-04-08
57LA00556,57,1,3627,2,82,325,0221,14,2,,1,6,,1,07,,1,408,98,8,,0,3,,,06,,,,,4,14,4654,1,11,93,46,7,1,,10.6,,,,,2,1,1,2,1,10,1957-04-08
57LA00557,57,2,3570,2,82,344,0233,14,2,,1,6,,1,07,,1,406,96,8,,0,4,,,00,,,,,4,14,4375,1,11,63,39,7,1,,9.6,,,,,1,1,1,2,1,10,1957-04-06
57LA00558,57,2,3571,2,82,344,0233,14,2,,1,6,,1,07,,1,406,96,8,,0,4,,,00,,,,,4,14,4375,1,11,74,39,7,1,,11.0,,,,,2,1,1,2,1,10,1957-04-06
57LA00559,57,2,3491,2,36,360,0270,14,2,31,1,6,,1,07,,1,404,94,5,,0,2,,,29,,,,,4,14,2092,2,14,71,36,1,1,,10.0,,,,,1,1,1,1,1,10,1957-04-04
57LA00560,57,2,3576,2,26,260,0318,14,2,20,1,6,11,3,07,,1,407,97,8,,115,3,06,,18,,,,,4,14,2638,2,14,,26,1,,,8.0,,6,,,1,1,1,2,1,0,1957-04-07
57LA00561,57,1,3577,2,26,260,0318,14,2,20,1,6,,2,07,,1,407,97,8,,115,3,,,18,,,,,4,14,2638,2,14,,26,1,,,11.0,,6,,,2,1,1,2,1,0,1957-04-07
57LA00562,57,2,3890,2,54,540,0334,14,2,17,1,6,,1,07,,1,416,106,8,,0,4,,,14,,,,,4,14,2123,2,14,65,54,1,5,,7.8,,,,,1,1,1,2,1,10,1957-04-16
57LA00563,57,1,3891,2,54,540,0334,14,2,17,1,6,,1,07,,1,416,106,8,,0,4,,,14,,,,,4,14,2123,2,14,78,54,1,5,,10.2,,,,,2,1,1,2,1,10,1957-04-16
57LA00564,57,2,3908,2,36,360,0339,14,2,32,1,6,,1,07,,1,416,106,5,,0,5,,,22,,,,,4,14,2092,2,14,90,36,1,5,,10.6,,,,,1,1,1,1,1,10,1957-04-16
57LA00565,57,1,3975,2,37,370,0341,14,2,12,1,6,,3,07,,2,419,109,5,,0,4,,,12,,,,,4,14,1755,2,14,79,37,1,5,,11.4,,,,,1,1,1,1,1,10,1957-04-19
57LA00566,57,2,3497,2,54,540,0355,14,2,16,1,5,,1,07,,1,404,94,5,,0,5,,,14,,,,,4,14,2123,2,14,86,54,1,1,,9.8,,,,,1,1,1,1,1,10,1957-04-04
57LA00567,57,1,3518,2,37,370,0369,14,2,13,1,5,,1,07,,1,405,95,8,,0,5,,,15,,,,,4,14,1755,2,14,51,37,1,,,9.6,,,,,1,1,1,2,1,10,1957-04-05
57LA00568,57,1,3519,2,37,370,0369,14,2,13,1,5,,1,07,,1,405,95,8,,0,5,,,15,,,,,4,14,1755,2,14,59,37,1,,,9.4,,,,,2,1,1,2,1,10,1957-04-05
57LA00569,57,2,3456,2,82,475,0429,14,2,,1,5,,1,07,,1,331,90,8,-,0,4,,,04,,,,,4,14,2461,2,14,78,39,7,1,,10.2,,,,,1,1,1,2,1,10,1957-03-31
57LA00570,57,2,3457,2,82,475,0429,14,2,,1,5,,1,07,,1,331,90,8,,0,4,,,04,,,,,4,14,2461,2,14,63,39,7,1,,8.4,,,,,2,1,1,2,1,10,1957-03-31
57LA00571,57,1,3481,2,44,440,0432,14,2,16,1,5,,1,07,,1,403,93,8,,0,4,,,13,,,,,4,14,2190,2,14,72,44,1,1,,10.8,,,,,1,1,1,2,1,10,1957-04-03
57LA00572,57,2,3482,2,44,440,0432,14,2,16,1,5,,1,07,,3,403,93,8,,0,4,,,13,,,,,4,14,2190,2,14,70,44,1,1,,10.0,,,,,2,1,1,2,1,10,1957-04-03
57LA00573,57,1,4002,2,46,461,0433,14,2,35,1,5,,1,07,,1,423,113,5,,0,4,,,27,,,,,4,14,1575,2,14,78,46,1,5,,8.8,,,,,1,1,1,1,1,10,1957-04-23
57LA00574,57,1,3832,2,40,400,0436,14,2,30,1,5,,1,07,,2,413,103,5,,0,4,,,26,,,,,4,14,1596,2,14,81,40,1,1,,12.2,,,,,1,1,1,1,1,10,1957-04-13
57LA00575,57,2,3467,2,36,360,0473,14,2,34,1,5,,1,07,,1,402,92,8,,0,3,,,35,,,,,4,14,2092,2,14,65,36,1,1,,12.0,,,,,1,1,1,2,1,10,1957-04-02
