UID,DATEBN,SEX,LAMB,LBRD,Y0,LINE,BPEN,DAM,DBRD,STMD,LTRT,Y5A,SERIES,ADAM,F1F2,CLR,STM,SPEC,JAW,DAYBRN,TB,TRT1,DAYDIS,MILK,ABEWE,DISP,TRT2,FONO,FOPU,TRT3,SIRE,SBRD,Y1,Y6,LNDAM,TM,Y4,CAUSE,Y2,Y3,BRWT,Y5,ABLMB,TRT4,CDNO,YR
80LA01837,1980-04-02,2,S2790,19,,13,134,S1541,19,07,,,,20,,1,07,,1,93,8,,96,2,,6,,,,,S1996,19,0,0,13,6,1,,0,0,079,0,,,2,80
80LA01838,,,,19,1,13,133,S1542,19,07,,,,20,,,07,,,,,,0,,,,,,,,S2574,19,1,0,13,6,0,,0,0,,0,,,1,80
80LA01839,1980-04-12,1,S3150,19,1,11,114,S1543,19,07,,1,,20,,1,07,,1,103,5,,0,3,,,,,,,S2482,19,1,66,11,6,1,,1,1,110,10,,,1,80
80LA01840,1980-03-27,2,U8649,93,1,31,707,S1547,19,07,,,,20,,1,31,,1,87,8,,228,3,,7,,,,,P6485,01,1,0,13,4,1,,1,2,094,0,,,1,80
80LA01841,1980-03-27,2,U8650,93,,31,707,S1547,19,07,,1,,20,,1,31,,1,87,8,,0,3,,,,,,,P6485,01,0,76,13,4,1,,0,0,090,10,,,2,80
80LA01842,1980-04-02,2,S2791,19,1,13,132,S1548,19,07,,,,20,,1,07,,1,93,5,,228,1,,7,,,,,S2119,19,1,0,13,6,1,,1,1,075,0,,,1,80
80LA01843,1980-04-08,1,S3018,19,1,13,131,S1550,19,07,,,,20,,1,07,,1,99,8,,228,3,,7,,,,,S2256,19,1,0,13,6,1,,1,2,085,0,,,1,80
80LA01844,1980-04-08,1,S3019,19,,13,131,S1550,19,07,,,,20,,1,07,,1,99,8,,228,3,,7,,,,,S2256,19,0,0,13,6,1,,0,0,073,0,,,2,80
80LA01845,1980-03-28,1,S2648,19,1,11,111,S1551,19,07,,1,,20,,1,07,,1,88,5,,0,2,,,,,,,S2148,19,1,81,11,6,1,,1,1,128,10,,,1,80
80LA01846,1980-02-19,,,19,1,12,931,S1558,19,07,,,,20,,,07,,,50,0,,0,0,,0,,,,,S1668,19,1,0,12,3,0,,1,1,,0,,,1,80
80LA01847,1980-03-28,2,S2640,19,1,12,941,S1563,19,07,,1,,20,,1,07,,1,88,5,,0,4,,,,,,,S1398,19,1,81,12,3,1,,1,1,108,10,,,1,80
80LA01848,,,,19,1,13,134,S1565,19,07,,,,20,,,07,,,,,,0,,,,,,,,S1996,19,1,0,13,6,0,,0,0,,0,,,1,80
80LA01849,1980-04-09,1,S3037,19,1,11,112,S1569,19,07,,1,,20,,1,07,,1,100,8,,0,3,,,,,,,S2342,19,1,64,11,6,1,,1,2,087,10,,,1,80
80LA01850,1980-04-09,1,S3038,19,,11,112,S1569,19,07,,1,,20,,1,07,,1,100,8,,0,3,,,,,,,S2342,19,0,67,11,6,1,,0,0,091,10,,,2,80
80LA01851,1980-04-04,1,S2862,19,1,13,133,S1581,19,07,,1,,20,,1,07,,1,95,8,,0,2,,,,611093,-,,S2574,19,1,68,13,6,1,,1,2,100,5,,,1,80
80LA01852,1980-04-04,2,S2863,19,,13,133,S1581,19,07,,1,,20,,1,07,,3,95,8,,0,2,,,,767901,-,,S2574,19,0,71,13,6,1,,0,0,090,5,,,2,80
80LA01853,1980-04-13,2,S3175,19,1,12,951,S1587,19,07,,1,,20,,1,07,,1,104,5,,0,4,,,,,,,S1657,19,1,75,12,3,1,,1,1,109,10,,,1,80
80LA01854,1980-03-28,1,S2649,19,1,13,132,S1591,19,07,,1,,20,,1,07,,1,88,5,,0,3,,,,,,,S2119,19,1,82,13,6,1,,1,1,103,10,,,1,80
80LA01855,1980-04-02,1,,19,1,11,113,S1602,19,07,,,,20,,1,07,,1,93,4,,0,3,,1,,,,,S2022,19,1,0,11,6,0,,1,2,085,0,,,1,80
80LA01856,1980-04-02,1,,19,,11,113,S1602,19,07,,,,20,,1,07,,1,93,4,,0,3,,1,,,,,S2022,19,0,0,11,6,0,,0,0,090,0,,,2,80
80LA01857,,,,19,1,13,131,S1604,19,07,,,,20,,,07,1,,,,,0,,,,,,,,S2256,19,1,0,13,6,0,,0,0,,0,,,1,80
80LA01858,1980-04-30,3,X6033,79,1,00,,S1604,19,07,,1,,20,,5,10,2,1,121,5,,0,3,,,,,,,00000,97,1,90,13,0,1,,1,1,140,10,,,1,80
80LA01859,1980-04-01,1,S2742,19,1,12,801,S1608,19,07,,,,20,,1,07,,1,92,5,,228,2,,7,,,,,S1186,19,1,0,12,3,1,,1,1,118,0,,,1,80
80LA01860,1980-03-28,1,U8670,93,1,31,706,S1612,19,07,,1,,20,,1,31,,1,88,5,,0,2,,,,752818,-,,P6404,01,1,69,11,4,1,,1,1,099,5,,,1,80
80LA01861,1980-04-07,1,S2942,19,1,10,104,S1615,19,07,,1,,20,,1,07,,1,98,8,,0,3,,,,,,,S1485,19,1,58,10,2,1,,1,2,111,10,,,1,80
80LA01862,1980-04-07,2,S2943,19,,10,104,S1615,19,07,,1,,20,,1,07,,1,98,8,,0,3,,,,,,,S1485,19,0,65,10,2,1,,0,0,114,10,,,2,80
80LA01863,1980-04-06,1,,19,1,11,114,S1620,19,07,,,,20,,1,07,,1,97,1,,0,2,,1,,030302,+,,S2482,19,1,0,11,6,0,,1,1,055,0,,,1,80
80LA01864,1980-04-14,1,S3219,19,1,10,103,S1626,19,07,,1,,20,,1,07,,1,105,5,,0,4,,,,,,,S1693,19,1,88,10,2,1,,1,1,117,10,,,1,80
80LA01865,1980-04-08,2,S2993,19,1,11,111,S1628,19,07,,1,,20,,1,07,,1,99,8,,0,4,,,,,,,S2148,19,1,57,11,6,1,,1,2,083,10,,,1,80
80LA01866,1980-04-08,2,S2994,19,,11,111,S1628,19,07,,1,,20,,1,07,,1,99,8,,0,4,,,,,,,S2148,19,0,73,11,6,1,,0,0,104,10,,,2,80
80LA01867,1980-04-01,2,S2755,19,1,12,811,S1635,19,07,,1,,20,,1,07,,1,92,5,,0,3,,,,,,,S1878,19,1,67,12,3,1,,1,1,120,10,,,1,80
80LA01868,1980-04-05,2,S2886,19,1,10,101,S1642,19,07,,1,,20,,1,07,,1,96,5,,0,3,,,,,,,S1637,19,1,99,10,2,1,,1,1,140,10,,,1,80
80LA01869,1980-04-15,1,S3253,19,1,10,102,S1643,19,07,,1,,20,,1,07,,1,106,5,,0,2,,,,,,,S1208,19,1,97,10,2,1,,1,1,146,10,,,1,80
80LA01870,1980-03-31,1,S2740,19,1,11,112,S1646,19,07,,1,,20,,1,07,,1,91,5,,0,4,,,,,,,S2342,19,1,90,11,6,1,,1,1,116,10,,,1,80
80LA01871,,,,19,1,11,113,S1647,19,07,,,,20,,,07,,,,,,0,,,,,,,,S2022,19,1,0,11,6,0,,0,0,,0,,,1,80
80LA01872,1980-03-08,2,X4981,79,1,00,XXX,S1659,19,07,,1,,20,,5,10,3,1,68,8,,0,2,,,,,,,00000,97,1,80,XX,0,1,,1,2,122,10,,,1,80
80LA01873,1980-03-08,3,X4982,79,,00,XXX,S1659,19,07,,1,,20,,5,10,3,1,68,8,,0,2,,,,,&,,00000,97,0,67,XX,0,1,,0,0,080,5,,,2,80
80LA01874,1980-04-11,2,S3099,19,1,12,821,S1661,19,07,,1,,20,,1,07,,1,102,5,,0,3,,,,940493,+,,S1367,19,1,60,12,3,1,,1,1,102,15,,,1,80
80LA01875,1980-03-30,1,S2680,19,1,13,134,S1665,19,07,,1,,20,,1,07,,1,90,5,,0,0,,,,763718,-,,S1996,19,1,56,13,6,1,,1,1,102,5,,,1,80
80LA01876,1980-04-15,2,S3262,19,1,10,103,S1670,19,07,,1,,20,,1,07,,1,106,8,,0,3,,,,,,,S1693,19,1,64,10,2,1,,1,2,098,10,,,1,80
80LA01877,1980-04-15,1,S3263,19,,10,103,S1670,19,07,,1,,20,,1,07,,1,106,8,,0,3,,,,,,,S1693,19,0,60,10,2,1,,0,0,096,10,,,2,80
80LA01878,1980-03-31,,,19,1,11,114,S1678,19,07,,,,20,,,07,,,91,0,,0,2,,0,,274719,+,,S2482,19,1,0,11,6,0,,1,1,,0,,,1,80
80LA01879,1980-04-16,2,S3271,19,1,10,104,S1695,19,07,,,,20,,1,07,,1,107,8,,191,2,,6,,,,,S1485,19,1,0,10,2,1,01,1,2,084,0,,,1,80
80LA01880,1980-04-16,2,S3272,19,,10,104,S1695,19,07,,1,,20,,1,07,,1,107,8,,0,2,,,,,&,,S1485,19,0,51,10,2,1,,0,0,080,5,,,2,80
80LA01881,1980-03-31,1,S2737,19,1,12,831,S1702,19,07,,1,,20,,1,07,,1,91,5,,0,3,,,,,,,S1805,19,1,70,12,3,1,,1,1,115,10,,,1,80
80LA01882,1980-04-03,2,S2794,19,1,12,841,S1704,19,07,,1,,20,,1,07,,1,94,8,,0,2,,,,,,,S1385,19,1,54,12,3,1,,1,2,090,10,,,1,80
80LA01883,1980-04-03,2,S2795,19,,12,841,S1704,19,07,,1,,20,,1,07,,1,94,8,,0,2,,,,,,,S1385,19,0,59,12,3,1,,0,0,105,10,,,2,80
80LA01884,,,,19,1,12,851,S1705,19,07,,,,20,,,07,,,,,,0,,,,,,,,S1730,19,1,0,12,3,0,,0,0,,0,,,1,80
80LA01885,1980-04-12,2,S3133,19,1,12,861,S1712,19,07,,1,,20,,1,07,,1,103,8,,0,3,,,,,,,S1675,19,1,62,12,3,1,,1,2,071,10,,,1,80
80LA01886,1980-04-12,2,S3134,19,,12,861,S1712,19,07,,,,20,,1,07,,1,103,8,,104,3,,6,,,,,S1675,19,0,0,12,3,1,,0,0,045,0,,,2,80
80LA01887,1980-04-05,2,S2888,19,1,11,111,S1715,19,07,,1,,20,,1,07,,1,96,9,,0,2,,,,,,,S2148,19,1,67,11,6,1,,1,3,068,10,,,1,80
80LA01888,1980-04-05,2,S2889,19,,11,111,S1715,19,07,,,,20,,1,07,,1,96,9,,228,2,,7,,,,,S2148,19,0,0,11,6,1,,0,0,057,0,,,2,80
80LA01889,1980-04-05,1,,19,,11,111,S1715,19,07,,,,20,,1,07,,1,96,9,,0,2,,1,,,,,S2148,19,0,0,11,6,0,,0,0,065,0,,,3,80
80LA01890,1980-04-08,1,,19,1,10,102,S1720,19,07,,,,20,,1,07,,1,99,1,,0,3,,1,,298019,+,,S1208,19,1,0,10,2,0,,1,1,061,5,,,1,80
80LA01891,1980-04-06,2,S2915,19,1,12,871,S1731,19,07,,1,,20,,1,07,,1,97,5,,0,3,,,,,,,S1425,19,1,62,12,3,1,,1,1,107,10,,,1,80
80LA01892,1980-04-19,1,S3299,19,1,10,101,S1753,19,07,,1,,20,,1,07,,1,110,5,,0,3,,,,,,,S1637,19,1,91,10,2,1,,1,1,110,10,,,1,80
80LA01893,1980-04-12,2,S3159,19,1,12,881,S1770,19,07,,1,,20,,1,07,,1,103,5,,0,3,,,,,,,S1534,19,1,80,12,3,1,,1,1,122,10,,,1,80
80LA01894,1980-04-11,2,S3100,19,1,12,891,S1774,19,07,,1,,20,,1,07,,1,102,5,,0,3,,,,,,,S1403,19,1,62,12,3,1,,1,1,100,10,,,1,80
80LA01895,1980-04-06,1,S2914,19,1,11,112,S1779,19,07,,1,,20,,1,07,,1,97,5,,0,3,,,,,,,S2342,19,1,89,11,6,1,,1,1,130,10,,,1,80
80LA01896,,,,19,1,12,901,S1786,19,07,,,,20,,,07,1,,,,,0,,,,,,,,S1346,19,1,0,12,3,0,,0,0,,0,,,1,80
80LA01897,1980-05-10,3,X6088,79,1,00,,S1786,19,07,,1,,20,,5,10,2,1,131,5,,0,2,,,,,,,00000,97,1,83,12,0,1,,1,1,121,10,,,1,80
80LA01898,,,,19,1,12,911,S1795,19,07,,,,20,,,07,1,,,,,0,,,,,,,,S1564,19,1,0,12,3,0,,0,0,,0,,,1,80
80LA01899,1980-05-12,2,X6091,79,1,00,,S1795,19,07,,1,,20,,5,10,2,1,133,5,,0,2,,,,,,,00000,97,1,83,12,0,1,,1,1,118,10,,,1,80
80LA01900,1980-04-11,1,S3125,19,1,11,113,S1798,19,07,,1,,20,,1,07,,1,102,8,,0,3,,,,,&,,S2022,19,1,69,11,6,1,,1,2,089,5,,,1,80
80LA01901,1980-04-11,1,S3126,19,,11,113,S1798,19,07,,1,,20,,1,07,,1,102,8,,0,3,,,,,,,S2022,19,0,84,11,6,1,,0,0,088,10,,,2,80
80LA01902,1980-04-05,1,S2906,19,1,11,114,S1834,19,07,,1,,20,,1,07,,1,96,8,,0,1,,,,,,,S2482,19,1,73,11,6,1,,1,2,084,10,,,1,80
80LA01903,1980-04-05,2,S2907,19,,11,114,S1834,19,07,,1,,20,,1,07,,1,96,8,,0,1,,,,605493,-,,S2482,19,0,71,11,6,1,,0,0,092,5,,,2,80
80LA01904,1980-04-14,1,S3240,19,1,12,921,S1837,19,07,,1,,20,,1,07,,1,105,5,,0,3,,,,,,,S1532,19,1,96,12,3,1,,1,1,093,10,,,1,80
80LA01905,,,,93,1,31,705,S1838,19,07,,,,20,,,31,,,,,,0,,,,,,,,P7170,01,1,0,12,4,0,,0,0,,0,,,1,80
80LA01906,1980-04-10,2,S3078,19,1,12,931,S1840,19,07,,1,,20,,1,07,,1,101,7,,0,3,,,,,,,S1668,19,1,70,12,3,1,,1,2,091,10,,,1,80
80LA01907,1980-04-10,1,,19,,12,931,S1840,19,07,,,,20,,1,07,,1,101,7,,0,3,,1,,,,,S1668,19,0,0,12,3,0,,0,0,066,0,,,2,80
80LA01908,1980-03-26,1,S2606,19,1,12,941,S1841,19,07,,,,20,,1,07,,1,86,5,,88,3,,6,,909990,-,,S1398,19,1,0,12,3,1,,1,1,065,0,,,1,80
80LA01909,1980-03-31,1,S2709,19,1,12,951,S1844,19,07,,1,,20,,1,07,,1,91,5,,0,3,,,,,,,S1657,19,1,79,12,3,1,,1,1,113,10,,,1,80
80LA01910,1980-04-12,2,S3147,19,1,10,104,S1854,19,07,,,,20,,1,07,,1,103,5,,110,3,,6,,356243,+,,S1485,19,1,0,10,2,1,,1,1,087,5,,,1,80
80LA01911,1980-04-18,1,S3294,19,1,13,133,S1858,19,07,,1,,20,,1,07,,1,109,5,,0,2,,,,,,,S2574,19,1,76,13,6,1,,1,1,107,10,,,1,80
80LA01912,1980-04-13,1,S3194,19,1,13,132,S1863,19,07,,1,,20,,1,07,,1,104,5,,0,2,,,,,,,S2119,19,1,74,13,6,1,,1,1,114,10,,,1,80
80LA01913,1980-04-09,2,U9238,93,1,31,707,S1868,19,07,,1,,20,,1,31,,1,100,8,,0,3,,,,,,,P6485,01,1,80,10,4,1,,1,2,090,10,,,1,80
80LA01914,1980-04-09,1,U9239,93,,31,707,S1868,19,07,,1,,20,,1,31,,1,100,8,,0,3,,,,653001,-,,P6485,01,0,83,10,4,1,,0,0,107,5,,,2,80
80LA01915,1980-04-02,2,S2786,19,1,10,103,S1870,19,07,,1,,20,,2,07,,1,93,5,,0,2,,,,,,,S1693,19,1,80,10,2,1,,1,1,104,10,,,1,80
80LA01916,1980-04-05,2,S2895,19,1,10,101,S1871,19,07,,1,,20,,1,07,,1,96,7,,0,3,,,,,,,S1637,19,1,75,10,2,1,,1,2,075,10,,,1,80
80LA01917,1980-04-05,1,,19,,10,101,S1871,19,07,,,,20,,1,07,,1,96,7,,0,3,,1,,,,,S1637,19,0,0,10,2,0,,0,0,061,0,,,2,80
80LA01918,1980-04-19,1,S3295,19,1,12,801,S1873,19,07,,,,20,,1,07,,1,110,8,,228,2,,7,,,,,S1186,19,1,0,12,3,1,,1,2,090,0,,,1,80
80LA01919,1980-04-19,2,S3296,19,,12,801,S1873,19,07,,1,,20,,1,07,,1,110,8,,0,2,,,,,,,S1186,19,0,46,12,3,1,,0,0,085,10,,,2,80
80LA01920,1980-03-27,1,S2629,19,1,13,131,S1876,19,07,,1,,20,,1,07,,1,87,5,,0,3,,,,,,,S2256,19,1,83,13,6,1,,1,1,089,10,,,1,80
80LA01921,1980-04-12,2,S3143,19,1,11,111,S1879,19,07,,1,,20,,1,07,,1,103,8,,0,3,,,,,,,S2148,19,1,60,11,6,1,,1,2,089,10,,,1,80
80LA01922,1980-04-12,1,S3144,19,,11,111,S1879,19,07,,1,,20,,1,07,,1,103,8,,0,3,,,,,,,S2148,19,0,66,11,6,1,,0,0,101,10,,,2,80
80LA01923,1980-04-14,1,S3210,19,1,13,133,S1885,19,07,,,,20,,1,07,,1,105,5,,108,3,,6,,339843,+,,S2574,19,1,0,13,6,1,,1,1,122,0,,,1,80
80LA01924,1980-03-25,1,S2601,19,1,13,134,S1886,19,07,,1,,20,,1,07,,1,85,5,,0,3,,,,,,,S1996,19,1,70,13,6,1,,1,1,101,10,,,1,80
80LA01925,,,,19,1,13,132,S1887,19,07,,,,20,,,07,,,,,,0,,,,,,,,S2119,19,0,0,13,6,0,,0,0,,0,,,1,80
80LA01926,1980-04-13,2,S3195,19,1,12,811,S1896,19,07,,1,,20,,1,07,,1,104,5,,0,3,,,,,,,S1878,19,1,62,12,3,1,,1,1,099,10,,,1,80
80LA01927,1980-04-07,1,S2966,19,1,13,131,S1897,19,07,,,,20,,1,07,,1,98,5,,228,4,,7,,,,,S2256,19,1,0,13,6,1,,1,1,136,0,,,1,80
80LA01928,1980-03-29,2,S2661,19,1,12,821,S1899,19,07,,,,20,,1,07,,1,89,5,,228,2,,7,,,,,S1367,19,1,0,12,3,1,,1,1,052,0,,,1,80
80LA01929,1980-04-05,2,U8944,93,1,31,,S1904,19,07,,1,,10,,1,31,,1,96,8,,0,3,,,,,,4,00000,01,1,58,11,4,1,,1,2,051,10,,,1,80
80LA01930,1980-04-05,3,U8945,93,,31,,S1904,19,07,,1,,10,,1,31,,1,96,8,,0,3,,,,,,4,00000,01,0,65,11,4,1,,0,0,061,10,,,2,80
80LA01931,1980-04-30,3,M0378,94,1,31,,S1910,19,07,,1,,10,,1,31,,1,121,8,,0,2,,,,,,2,00000,01,1,54,11,4,1,,1,2,090,10,,,1,80
80LA01932,1980-04-30,2,M0379,94,,31,,S1910,19,07,,,,10,,1,31,,1,121,8,,228,2,,7,,,,2,00000,01,0,0,11,4,1,,0,0,098,0,,,2,80
80LA01933,1980-04-27,2,M0326,94,1,31,,S1911,19,07,,,,10,,3,31,,4,118,5,,183,3,,6,,,,2,00000,01,1,0,10,4,1,21,1,1,084,0,16,,1,80
80LA01934,1980-04-25,2,M0306,94,1,31,,S1912,19,07,,1,,10,,1,31,,1,116,5,,0,2,,,,,,3,00000,01,1,71,10,4,1,,1,1,115,10,,,1,80
80LA01935,1980-04-11,3,U9388,93,1,31,,S1916,19,07,,1,,10,,1,31,,1,102,5,,0,3,,,,,,2,00000,01,1,83,13,4,1,,1,1,104,10,,,1,80
80LA01936,1980-04-09,2,U9216,93,1,31,,S1917,19,07,,1,,10,,1,31,,1,100,8,,0,2,,,,,,3,00000,01,1,64,13,4,1,,1,2,070,10,,,1,80
80LA01937,1980-04-09,3,U9217,93,,31,,S1917,19,07,,,,10,,1,31,,1,100,8,,104,2,,6,,,,3,00000,01,0,0,13,4,1,,0,0,043,0,,,2,80
80LA01938,1980-04-17,2,U9937,93,1,31,,S1928,19,07,,,,10,,1,31,,1,108,5,,195,2,,6,,,,3,00000,01,1,0,11,4,1,10,1,1,083,0,,,1,80
80LA01939,1980-04-14,3,U9674,93,1,31,,S1929,19,07,,1,,10,,1,31,,1,105,5,,0,2,,,,,,1,00000,01,1,84,11,4,1,,1,1,122,10,,,1,80
80LA01940,1980-04-11,2,U9444,93,1,31,,S1930,19,07,,1,,10,,1,31,,1,102,5,,0,2,,,,,,4,00000,01,1,101,11,4,1,,1,1,098,10,,,1,80
80LA01941,1980-03-16,,,93,1,31,,S1932,19,07,,,,10,,,31,,,76,0,,0,0,,0,,,,2,00000,01,1,0,11,4,0,,1,1,,0,,,1,80
80LA01942,1980-04-28,2,M0339,94,1,31,,S1934,19,07,,1,,10,,1,31,,1,119,5,,0,2,,,,,,1,00000,01,1,74,13,4,1,,1,1,083,10,,,1,80
80LA01943,1980-04-13,3,U9591,93,1,31,,S1945,19,07,,1,,10,,1,31,,1,104,5,,0,2,,,,,,4,00000,01,1,68,13,4,1,,1,1,107,10,,,1,80
80LA01944,1980-04-21,2,M0166,94,1,31,,S1949,19,07,,1,,10,,1,31,,1,112,5,,0,3,,,,,,2,00000,01,1,76,13,4,1,,1,1,109,10,,,1,80
80LA01945,1980-04-05,3,U8932,93,1,31,,S1952,19,07,,1,,10,,1,31,,1,96,5,,0,2,,,,,,1,00000,01,1,85,10,4,1,,1,1,112,10,,,1,80
80LA01946,1980-04-24,3,M0266,94,1,31,,S1954,19,07,,1,,10,,1,31,,1,115,5,,0,4,,,,,,4,00000,01,1,92,10,4,1,,1,1,130,10,,,1,80
80LA01947,1980-04-04,2,U8893,93,1,31,,S1955,19,07,,1,,10,,1,31,,1,95,5,,0,2,,,,,,3,00000,01,1,69,11,4,1,,1,1,097,10,,,1,80
80LA01948,1980-04-28,2,M0342,94,1,31,,S1959,19,07,,1,,10,,1,31,,1,119,7,,0,2,,,,,,1,00000,01,1,80,11,4,1,,1,2,104,10,,,1,80
80LA01949,1980-04-28,3,,94,,31,,S1959,19,07,,,,10,,1,31,,1,119,7,,0,2,,1,,,,1,00000,01,0,0,11,4,0,,0,0,102,0,,,2,80
80LA01950,,,,93,1,31,,S1960,19,07,,,,10,,,31,,,,,,0,,,,,,,3,00000,01,1,0,13,4,0,,0,0,,0,,,1,80
80LA01951,,,,93,1,31,,S1961,19,07,,,,10,,,31,,,,,,0,,,,,,,1,00000,01,1,0,13,4,0,,0,0,,0,,,1,80
80LA01952,,,,93,1,31,,S1962,19,07,,,,10,,,31,,,,,,0,,,,,,,4,00000,01,1,0,13,4,0,,0,0,,0,,,1,80
80LA01953,1980-04-21,3,M0161,94,1,31,,S1963,19,07,,1,,10,,1,31,,1,112,8,,0,2,,,,,,2,00000,01,1,61,13,4,1,,1,2,121,10,,,1,80
80LA01954,1980-04-21,3,M0162,94,,31,,S1963,19,07,,1,,10,,1,31,,1,112,8,,0,2,,,,,,2,00000,01,0,62,13,4,1,,0,0,106,10,,,2,80
80LA01955,1980-04-05,3,U8931,93,1,31,,S1965,19,07,,,,10,,1,31,,1,96,5,,109,2,,6,,,,2,00000,01,1,0,10,4,1,,1,1,094,0,,,1,80
80LA01956,1980-05-15,3,,94,1,31,,S1966,19,07,,,,10,,1,31,,1,136,1,,0,2,,1,,043394,+,3,00000,01,1,0,10,4,0,,1,1,123,5,,,1,80
80LA01957,,,,93,1,31,,S1968,19,07,,,,10,,,31,,,,,,0,,,,,,,3,00000,01,1,0,13,4,0,,0,0,,0,,,1,80
80LA01958,1980-04-07,3,U9114,93,1,31,,S1969,19,07,,1,,10,,1,31,,1,98,5,,0,3,,,,,,1,00000,01,1,80,13,4,1,,1,1,115,10,,,1,80
80LA01959,1980-03-19,,,93,1,31,,S1971,19,07,,,,10,,,31,,,79,0,,0,0,,0,,,,1,00000,01,1,0,12,4,0,,1,1,,0,,,1,80
80LA01960,1980-03-26,,,93,1,31,,S1976,19,07,,,,10,,,31,,,86,0,,0,2,,0,,,,4,00000,01,1,0,11,4,0,,1,1,,0,,,1,80
80LA01961,1980-04-27,2,M0334,94,1,31,,S1977,19,07,,1,,10,,1,31,,1,118,5,,0,3,,,,,,4,00000,01,1,75,13,4,1,,1,1,113,10,,,1,80
80LA01962,1980-05-07,2,M0405,94,1,31,,S1980,19,07,,1,,10,,1,31,,1,128,7,,0,2,,,,,,1,00000,01,1,76,10,4,1,,1,2,093,10,,,1,80
80LA01963,1980-05-07,2,,94,,31,,S1980,19,07,,,,10,,1,31,,1,128,7,,0,2,,1,,,,1,00000,01,0,0,10,4,0,,0,0,050,0,,,2,80
80LA01964,1980-04-29,2,M0363,94,1,31,,S1985,19,07,,1,,10,,2,31,,3,120,5,,0,3,,,,,,4,00000,01,1,76,10,4,1,,1,1,105,10,,,1,80
80LA01965,1980-04-24,3,M0263,94,1,31,,S1987,19,07,,1,,10,,1,31,,1,115,5,,0,2,,,,,,4,00000,01,1,74,12,4,1,,1,1,118,10,,,1,80
80LA01966,,,,93,1,31,,S1991,19,07,,,,10,,,31,,,,,,0,,,,,,,2,00000,01,1,0,10,4,0,,0,0,,0,,,1,80
80LA01967,1980-04-07,1,U9078,93,1,31,,S1994,19,07,,1,,10,,1,31,,1,98,5,,0,2,,,,,,2,00000,01,1,75,13,4,1,,1,1,088,10,,,1,80
80LA01968,,,,93,1,31,,S1997,19,07,,,,10,,,31,,,,,,0,,,,,,,2,00000,01,1,0,12,4,0,,0,0,,0,,,1,80
80LA01969,1980-04-12,2,U9586,93,1,31,,S2002,19,07,,1,,10,,1,31,,1,103,5,,0,2,,,,,,3,00000,01,1,71,10,4,1,,1,1,104,10,,,1,80
80LA01970,1980-04-08,3,U9169,93,1,31,,S2014,19,07,,1,,10,,1,31,,1,99,5,,0,3,,,,,,3,00000,01,1,88,12,4,1,,1,1,119,10,,,1,80
80LA01971,1980-03-19,,,93,1,31,,S2019,19,07,,,,10,,,31,,,79,0,,0,0,,0,,,,1,00000,01,1,0,12,4,0,,1,1,,0,,,1,80
80LA01972,1980-04-18,3,U9997,93,1,31,,S2021,19,07,,1,,10,,1,31,,1,109,5,,0,2,,,,,,3,00000,01,1,87,13,4,1,,1,1,124,10,,,1,80
80LA01973,1980-04-16,3,U9866,93,1,31,,S2024,19,07,,1,,10,,1,31,,1,107,5,,0,2,,,,,,1,00000,01,1,77,13,4,1,,1,1,119,10,,,1,80
80LA01974,1980-04-23,3,M0255,94,1,31,,S2025,19,07,,1,,10,,1,31,,1,114,5,,0,2,,,,,,3,00000,01,1,73,11,4,1,,1,1,087,10,,,1,80
80LA01975,1980-04-23,2,M0229,94,1,31,,S2027,19,07,,,,10,,1,31,,1,114,5,,228,2,,7,,,,4,00000,01,1,0,12,4,1,,1,1,093,0,,,1,80
80LA01976,,,,93,1,31,,S2030,19,07,,,,10,,,31,,,,,,0,,,,,,,1,00000,01,1,0,10,4,0,,0,0,,0,,,1,80
80LA01977,1980-04-13,2,U9603,93,1,31,,S2035,19,07,,1,,10,,1,31,,1,104,5,,0,2,,,,,,4,00000,01,1,86,10,4,1,,1,1,117,10,,,1,80
80LA01978,1980-03-10,,,93,1,31,,S2038,19,07,,,,10,,,31,,,70,2,,0,0,,0,,,,4,00000,01,1,0,13,4,0,,1,2,,0,,,1,80
80LA01979,1980-03-10,,,93,,31,,S2038,19,07,,,,10,,,31,,,70,2,,0,0,,0,,,,4,00000,01,0,0,13,4,0,,0,0,,0,,,2,80
80LA01980,,,,93,1,31,,S2041,19,07,,,,10,,,31,,,,,,0,,,,,,,2,00000,01,1,0,12,4,0,,0,0,,0,,,1,80
80LA01981,1980-04-11,2,U9422,93,1,31,,S2043,19,07,,1,,10,,1,31,,3,102,5,,0,2,,,,,,3,00000,01,1,73,12,4,1,,1,1,100,10,,,1,80
80LA01982,1980-04-30,2,M0376,94,1,31,,S2045,19,07,,1,,10,,1,31,,1,121,5,,0,2,,,,,,1,00000,01,1,60,12,4,1,,1,1,081,10,,,1,80
80LA01983,,,,93,1,31,,S2051,19,07,,,,10,,,31,,,,,,0,,,,,,,4,00000,01,1,0,12,4,0,,0,0,,0,,,1,80
80LA01984,1980-04-27,2,M0336,94,1,31,,S2053,19,07,,1,,10,,1,31,,3,118,5,,0,4,,,,,,2,00000,01,1,79,11,4,1,,1,1,104,10,,,1,80
80LA01985,,,,93,1,31,,S2055,19,07,,,,10,,,31,,,,,,0,,,,,,,2,00000,01,1,0,12,4,0,,0,0,,0,,,1,80
