ID10,STM
2010452922,02
2010452923,02
2010452924,02
2010452925,02
2010452926,02
2010452927,02
2010452928,02
2010452929,02
2010452930,02
2010452931,02
2010452932,02
2010452933,02
2010452934,02
2010452935,02
2010452936,02
2010452937,02
2010452938,02
2010452939,02
2010452940,02
2010452941,02
2010452942,02
2010452943,02
2010452944,02
2010452945,02
2010452946,02
2010452947,02
2010452948,02
2010452949,02
2010452950,02
2010452951,02
2010452952,02
2010452953,02
2010452954,02
2010452955,02
2010452956,02
2010452957,02
2010452958,02
2010452959,02
2010452960,02
2010452961,02
2010452962,02
2010452963,02
2010452964,02
2010452965,02
2010452966,02
2010452967,02
2010452968,02
2010452969,02
2010452970,02
2010452971,02
2010452972,02
2010452973,02
2010452974,02
2010452975,02
2010452976,02
2010452977,02
2010452978,02
2010452979,02
2010452980,02
2010452981,02
2010452982,02
2010452983,02
2010452984,02
2010452985,02
2010452986,02
2010452987,02
2010452988,02
2010452989,02
2010452990,02
2010452991,02
2010452992,02
2010452993,02
2010452994,02
2010452995,02
2010452996,02
2010452997,02
2010452998,02
2010452999,02
2010453000,02
2010453001,02
2010453002,02
2010453003,02
2010453004,02
2010453005,02
2010453006,02
2010453007,02
2010453008,02
2010453009,02
2010453010,02
2010453011,02
2010453012,02
2010453013,02
2010453014,02
2010453015,02
2010453016,02
2010453017,02
2010453018,02
2010453019,02
2010453020,02
2010453021,02
2010453022,02
2010453023,02
2010453024,02
2010453025,02
2010453026,02
2010453027,02
2010453028,02
2010453029,02
2010453030,02
2010453031,02
2010453032,02
2010453033,02
2010453034,02
2010453035,02
2010453036,02
2010453037,02
2010453038,02
2010453039,02
2010453040,02
2010453041,02
2010453042,02
2010453043,02
2010453044,02
2010453045,02
2010453046,02
2010453047,02
2010453048,02
2010453049,02
2010453050,02
2010453051,02
2010453052,02
2010453053,02
2010453054,02
2010453055,02
2010453056,02
2010453057,02
2010453058,02
2010453059,02
2010453060,02
2010453061,02
2010453062,02
2010453063,02
2010453064,02
2010453065,02
2010453066,02
2010453067,02
2010453068,02
2010453069,02
2010453070,02
2010453071,02
2010453072,02
2010453073,02
2010453074,02
2010453075,02
2010453076,02
2010453077,02
2010453078,02
2010453079,02
2010453080,02
2010453081,02
2010453082,02
2010453083,02
2010453084,02
2010453085,02
2010453086,02
2010453087,02
2010453088,02
2010453089,02
2010453090,02
2010453091,02
2010453092,02
2010453093,02
2010453094,02
2010453095,02
2010453096,02
2010453097,02
2010453098,02
2010453099,02
2010453100,02
2010453101,02
2010453102,02
2010453103,02
2010453104,02
2010453105,02
2010453106,02
2010453107,02
2010453108,02
2010453109,02
2010453110,02
2010453111,02
2010453112,02
2010453113,02
2010453114,02
2010453115,02
2010453116,02
2010453117,02
2010453118,02
2010453119,02
2010453120,02
2010453121,02
2010453122,02
2010453123,02
2010453124,02
2010453125,02
2010453126,02
2010453127,02
2010453128,02
2010453129,02
2010453130,02
2010453131,02
2010453132,02
2010453133,02
2010453134,02
2010453135,02
2010453136,02
2010453137,02
2010453138,02
2010453139,02
2010453140,02
2010453141,02
2010453142,02
2010453143,02
2010453144,02
2010453145,02
2010453146,02
2010453147,02
2010453148,02
2010453149,02
2010453150,02
2010453151,02
2010453152,02
2010453153,02
2010453154,02
2010453155,02
2010453156,02
2010453157,02
2010453158,02
2010453159,02
2010453160,02
2010453161,02
2010453162,02
2010453163,02
2010453164,02
2010453165,02
2010453166,02
2010453167,02
2010453168,02
2010453169,02
2010453170,02
2010453171,02
2010453172,02
2010453173,02
2010453174,02
2010453175,02
2010453176,02
2010453177,02
2010453178,02
2010453179,02
2010453180,02
2010453181,02
2010453182,02
2010453183,02
2010453184,02
2010453185,02
2010453186,02
2010453187,02
2010453188,02
2010453189,02
2010453190,02
2010453191,02
2010453192,02
2010453193,02
2010453194,02
2010453195,02
2010453196,02
2010453197,02
2010453198,02
2010453199,02
2010453200,02
2010453201,02
2010453202,02
2010453203,02
2010453204,02
2010453205,02
2010453206,02
2010453207,02
2010453208,02
2010453209,02
2010453210,02
2010453211,02
2010453212,02
2010453213,02
2010453214,02
2010453215,02
2010453216,02
2010453217,02
2010453218,02
2010453219,02
2010453220,02
2010453221,02
2010453222,02
2010453223,02
2010453224,02
2010453225,02
2010453226,02
2010453227,02
2010453228,02
2010453229,02
2010453230,02
2010453231,02
2010453232,02
2010453233,02
2010453234,02
2010453235,02
2010453236,02
2010453237,02
2010453238,02
2010453239,02
2010453240,02
2010453241,02
2010453242,02
2010453243,02
2010453244,02
2010453245,02
2010453246,02
2010453247,02
2010453248,02
2010453249,02
2010453250,02
2010453251,02
2010453252,02
2010453253,02
2010453254,02
2010453255,02
2010453256,02
2010453257,02
2010453258,02
2010453259,02
2010453260,02
2010453261,02
2010453262,02
2010453263,02
2010453264,02
2010453265,02
2010453266,02
2010453267,02
2010453268,02
2010453269,02
2010453270,02
2010453271,02
2010453272,02
2010453273,02
2010453274,02
2010453275,02
2010453276,02
2010453277,02
2010453278,02
2010453279,02
2010453280,02
2010453281,02
2010453282,02
2010453283,02
2010453284,02
2010453285,02
2010453286,02
2010453287,02
2010453288,02
2010453289,02
2010453290,02
2010453291,02
2010453292,02
2010453293,02
2010453294,02
2010453295,02
2010453296,02
2010453297,02
2010453298,02
2010453299,02
2010453300,02
2010453301,02
2010453302,02
2010453303,02
2010453304,02
2010453305,02
2010453306,02
2010453307,02
2010453308,02
2010453309,02
2010453310,02
2010453311,02
2010453312,02
2010453313,02
2010453314,02
2010453315,02
2010453316,02
2010453317,02
2010453318,02
2010453319,02
2010453320,02
2010453321,02
2010453322,02
2010453323,02
2010453324,02
2010453325,02
2010453326,02
2010453327,02
2010453328,02
2010453329,02
2010453330,02
2010453331,02
2010453332,02
2010453333,02
2010453334,02
2010453335,02
2010453336,02
2010453337,02
2010453338,02
2010453339,02
2010453340,02
2010453341,02
2010453342,02
2010453343,02
2010453344,02
2010453345,02
2010453346,02
2010453347,02
2010453348,02
2010453349,02
2010453350,02
2010453351,02
2010453352,02
2010453353,02
2010453354,02
2010453355,02
2010453356,02
2010453357,02
2010453358,02
2010453359,02
2010453360,02
2010453361,02
2010453362,02
2010453363,02
2010453364,02
2010453365,02
2010453366,02
2010453367,02
2010453368,02
2010453369,02
2010453370,02
2010453371,02
2010453372,02
2010453373,02
2010453374,02
2010453375,02
2010453376,02
2010453377,02
2010453378,02
2010453379,02
2010453380,02
2010453381,02
2010453382,02
2010453383,02
2010453384,02
2010453385,02
2010453386,02
2010453387,02
2010453388,02
2010453389,02
2010453390,02
2010453391,02
2010453392,02
2010453393,02
2010453394,02
2010453395,02
2010453396,02
2010453397,02
2010453398,02
2010453399,02
2010453400,02
2010453401,02
2010453402,02
2010453403,02
2010453404,02
2010453405,02
2010453406,02
2010453407,02
2010453408,02
2010453409,02
2010453410,02
2010453411,02
2010453412,02
2010453413,02
2010453414,02
2010453415,02
2010453416,02
2010453417,02
2010453418,02
2010453419,02
2010453420,02
2010453421,02
2010453422,02
2010453423,02
2010453424,02
2010453425,02
2010453426,02
2010453427,02
2010453428,02
2010453429,02
2010453430,02
2010453431,02
2010453432,02
2010453433,02
2010453434,02
2010453435,02
2010453436,02
2010453437,02
2010453438,02
2010453439,02
2010453440,02
2010453441,02
2010453442,02
2010453443,02
2010453444,02
2010453445,02
2010453446,02
2010453447,02
2010453448,02
2010453449,02
2010453450,02
2010453451,02
2010453452,02
2010453453,02
2010453454,02
2010453455,02
2010453456,02
2010453457,02
2010453458,02
2010453459,02
2010453460,02
2010453461,02
2010453462,02
2010453463,02
2010453464,02
2010453465,02
2010453466,02
2010453467,02
2010453468,02
2010453469,02
2010453470,02
2010453471,02
2010453472,02
2010453473,02
2010453474,02
2010453475,02
2010453476,02
2010453477,02
2010453478,02
2010453479,02
2010453480,02
2010453481,02
2010453482,02
2010453483,02
2010453484,02
2010453485,02
2010453486,02
2010453487,02
2010453488,02
2010453489,02
2010453490,02
2010453491,02
2010453492,02
2010453493,02
2010453494,02
2010453495,02
2010453496,02
2010453497,02
2010453498,02
2010453499,02
2010453500,02
2010453501,02
2010453502,02
2010453503,02
2010453504,02
2010453505,02
2010453506,02
2010453507,02
2010453508,02
2010453509,02
2010453510,02
2010453511,02
2010453512,02
2010453513,02
2010453514,02
2010453515,02
2010453516,02
2010453517,02
2010453518,02
2010453519,02
2010453520,02
2010453521,02
2010453522,02
2010453523,02
2010453524,02
2010453525,02
2010453526,02
2010453527,02
2010453528,02
2010453529,02
2010453530,02
2010453531,02
2010453532,02
2010453533,02
2010453534,02
2010453535,02
2010453536,02
2010453537,02
2010453538,02
2010644606,06
2010644607,06
2010644608,06
2010644609,06
2010644610,06
2010644611,06
2010644612,06
2010644613,06
2010644614,06
2010644615,06
2010644616,06
2010644617,06
2010644618,06
2010644619,06
2010644620,06
2010644621,06
2010644622,06
2010644623,06
2010644624,06
2010644625,06
2010644626,06
2010644627,06
2010644628,06
2010644629,06
2010644630,06
2010644631,06
2010644632,06
2010644633,06
2010644634,06
2010644635,06
2010644636,06
2010644637,06
2010644638,06
2010644639,06
2010644640,06
2010644641,06
2010644642,06
2010644643,06
2010644644,06
2010644645,06
2010644646,06
2010644647,06
2010644648,06
2010644649,06
2010644650,06
2010644651,06
2010644652,06
2010644653,06
2010644654,06
2010644655,06
2010644656,06
2010644657,06
2010644658,06
2010644659,06
2010644660,06
2010644661,06
2010644662,06
2010644663,06
2010644664,06
2010644665,06
2010644666,06
2010644667,06
2010644668,06
2010644669,06
2010644670,06
2010644671,06
2010644672,06
2010644673,06
2010644674,06
2010644675,06
2010644676,06
2010644677,06
2010644678,06
2010644679,06
2010644680,06
2010644681,06
2010644682,06
2010644683,06
2010644684,06
2010644685,06
2010644686,06
2010644687,06
2010644688,06
2010644689,06
2010644690,06
2010644691,06
2010644692,06
2010644693,06
2010644694,06
2010644695,06
2010644696,06
2010644697,06
2010644698,06
2010644699,06
2010644700,06
2010644701,06
2010644702,06
2010644703,06
2010644704,06
2010644705,06
2010644706,06
2010644707,06
2010644708,06
2010644709,06
2010644710,06
2010644711,06
2010644712,06
2010644713,06
2010644714,06
2010644715,06
2010644716,06
2010644717,06
2010644718,06
2010644719,06
2010644720,06
2010644721,06
2010644722,06
2010644723,06
2010644724,06
2010644725,06
2010644726,00
2010644727,00
2010644728,06
2010644729,06
2010644730,06
2010644731,06
2010644732,06
2010644733,06
2010644734,06
2010644735,06
2010644736,06
2010700239,
2010828436,00
2010828437,00
2010828438,00
2010828439,00
2010828440,00
2010828441,00
2010828442,00
2010828443,00
2010828444,00
2010828445,00
2010828446,00
2010828447,00
2010828448,00
2010828449,00
2010828450,00
2010828451,00
2010828452,00
2010828453,00
2010828454,00
2010828455,00
2010828456,00
2010828457,00
2010828458,00
2010828459,00
2010828460,00
2010828461,00
2010828462,00
2010828463,00
2010828464,00
2010828465,00
2010828466,00
2010828467,00
2010828468,00
2010828469,00
2010828470,00
2010828471,00
2010828472,00
2010828473,00
2010828474,00
2010828475,00
2010828476,00
2010828477,00
2010828488,00
2010828536,00
2010828543,00
2010828549,00
2010828550,00
2010828551,00
2010828560,00
2010828600,00
2010828605,00
2010828611,00
2010828614,00
2010828615,00
2010828617,00
2010828623,00
2010828624,00
2010828634,00
2010828636,00
2010828641,00
2010828653,00
2010828654,00
2010828655,00
2010828665,00
2010828666,00
2010828668,00
2010828674,00
2010828684,00
2010828688,00
2010828689,00
2010828690,00
2010828691,00
2010828696,00
2010828697,00
2010828698,00
2010828699,00
2010828713,00
2010828717,00
2010828718,00
2010828724,00
2010828725,00
2010828730,00
2010828737,00
2010828738,00
2010828739,00
2010828745,00
2010828746,00
2010828747,00
2010828748,00
2010828754,00
2010828759,00
2010828760,00
2010828761,00
2010828763,00
2010828764,00
2010828773,00
2010828790,00
2010828795,00
2010828798,00
2010828805,00
2010828806,00
2010828807,00
2010828808,00
2010828809,00
2010828810,00
2010828811,00
2010828826,00
2010828827,00
2010828828,00
2010828829,00
2010828832,00
2010828833,00
2010828838,00
2010828844,00
2010828847,00
2010828852,00
2010828857,00
2010828858,00
2010828866,00
2010828867,00
2010828872,00
2010828877,00
2010828878,00
2010828897,00
2010828900,00
2010828901,00
2010828914,00
2010828921,00
2010828928,00
2010828929,00
2010828955,00
2010828956,00
2010828967,00
2010828968,00
2010828979,00
2010828980,00
2010828984,00
2010828994,00
2010828995,00
2010828996,00
2010829001,00
2010829002,00
2010829003,00
2010829007,00
2010829008,00
2010829011,00
2010829013,00
2010829014,00
2010829022,00
2010829023,00
2010829026,00
2010829038,00
2010829039,00
2010829041,00
2010829042,00
2010829043,00
2010829044,00
2010829056,00
2010829057,00
2010829065,00
2010829073,00
2010829074,00
2010829092,00
2010829093,00
2010829094,00
2010829099,00
2010829110,00
2010829111,00
2010829117,00
2010829118,00
2010829119,00
2010829120,00
2010829121,00
2010829127,00
2010829128,00
2010829134,00
2010829135,00
2010829136,00
2010829137,00
2010829140,00
2010829141,00
2010829142,00
2010829143,00
2010829144,00
2010829145,00
2010829146,00
2010829153,00
2010829154,00
2010829155,00
2010829156,00
2010829164,00
2010829172,00
2010829173,00
2010829176,00
2010829177,00
2010829178,00
2010829179,00
2010829187,00
2010829188,00
2010829189,00
2010829194,00
2010829195,00
2010829196,00
2010829197,00
2010829198,00
2010829199,00
2010829215,00
2010829216,00
2010829222,00
2010829223,00
2010829224,00
2010829225,00
2010829226,00
2010829227,00
2010829228,00
2010829229,00
2010829230,00
2010829237,00
2010829238,00
2010829239,00
2010829241,00
2010829253,00
2010829254,00
2010829255,00
2010829256,00
2010829257,00
2010829258,00
2010829271,00
2010829272,00
2010829273,00
2010829285,00
2010829293,00
2010829294,00
2010829295,00
2010829300,00
2010829301,00
2010829302,00
2010829310,00
2010829311,00
2010829315,00
2010829316,00
2010829317,00
2010829318,00
2010829319,00
2010829320,00
2010829321,00
2010829322,00
2010829323,00
2010829324,00
2010829325,00
2010829326,00
2010829328,00
2010829329,00
2010829331,00
2010829337,00
2010829338,00
2010829342,00
2010829343,00
2010829344,00
2010829345,00
2010829348,00
2010829349,00
2010829351,00
2010829352,00
2010829353,00
2010829354,00
2010829355,00
2010829356,00
2010829357,00
2010829361,00
2010829364,00
2010829368,00
2010829369,00
2010829370,00
2010829371,00
2010829374,00
2010829375,00
2010829379,00
2010829380,00
2010829383,00
2010829384,00
2010829385,00
2010829386,00
2010829387,00
2010829388,00
2010829391,00
2010829393,00
2010829394,00
2010829403,00
2010829406,00
2010829410,00
2010829419,00
2010829420,00
2010829421,00
2010829422,00
2010829423,00
2010829424,00
2010829425,00
2010829426,00
2010829427,00
2010829428,00
2010829429,00
2010829433,00
2010829436,00
2010829437,00
2010829438,00
2010829439,00
2010829447,00
2010829448,00
2010829451,00
2010829454,00
2010829455,00
2010829456,00
2010829458,00
2010829459,00
2010829462,00
2010829463,00
2010829470,00
2010829471,00
2010829477,00
2010829478,00
2010829479,00
2010829482,00
2010829483,00
2010829487,00
2010829493,00
2010829494,00
2010829495,00
2010829497,00
2010829502,00
2010829503,00
2010829508,00
2010829511,00
2010829512,00
2010829513,00
2010829522,00
2010829526,00
2010829527,00
2010829528,00
2010829529,00
2010829531,00
2010829532,00
2010829533,00
2010829534,00
2010829535,00
2010829536,00
2010829537,00
2010829543,00
2010829544,00
2010829545,00
2010829546,00
2010829549,00
2010829550,00
2010829552,00
2010829553,00
2010829554,00
2010829555,00
2010829556,00
2010829557,00
2010829560,00
2010829561,00
2010829562,00
2010829570,00
2010829571,00
2010829572,00
2010829573,00
2010829580,00
2010829581,00
2010829582,00
2010829583,00
2010829586,00
2010829587,00
2010829588,00
2010829589,00
2010829590,00
2010829592,00
2010829593,00
2010829594,00
2010829595,00
2010829597,00
2010829599,00
2010829600,00
2010829602,00
2010829603,00
2010829605,00
2010829606,00
2010829607,00
2010829608,00
2010829609,00
2010829610,00
2010829611,00
2010829612,00
2010829613,00
2010829614,00
2010829615,00
2010829616,00
2010829617,00
2010829618,00
2010829619,00
2010829620,00
2010829621,00
2010829622,00
2010829623,00
2010829624,00
2010829625,00
2010829626,00
2010829627,00
2010829628,00
2010829629,00
2010829630,00
2010829631,00
2010829632,00
2010829633,00
2010829634,00
2010829635,00
2010829636,00
2010829637,00
2010829638,00
2010829639,00
2010829640,00
2010829641,00
2010829642,00
2010829643,00
2010829644,00
2010829645,00
2010829646,00
2010829647,00
2010829648,00
2010829649,00
2010829650,00
2010829651,00
2010829652,00
2010829653,00
2010829654,00
2010829655,00
2010829656,00
2010829657,00
2010829658,00
2010829659,00
2010829660,00
2010829662,00
2010829664,00
2010829665,00
2010829666,00
2010829668,00
2010829669,00
2010829670,00
2010829671,00
2010829672,00
2010829673,00
2010829674,00
2010829675,00
2010829676,00
2010829677,00
2010829678,00
2010829679,00
2010829680,00
2010829682,00
2010829683,00
2010829684,00
2010829685,00
2010829686,00
2010829687,00
2010829688,00
2010829689,00
2010829690,00
2010829691,00
2010829692,00
2010829693,00
2010829694,00
2010829696,00
2010829697,00
2010829698,00
2010829699,00
2010829700,00
2010829701,00
2010829702,00
2010829703,00
2010829704,00
2010829705,00
2010829706,00
2010829707,00
2010829708,00
2010829709,00
2010829710,00
2010829711,00
2010829712,00
2010829713,00
2010829714,00
2010829715,00
2010829716,00
2010829717,00
2010829718,00
2010829719,00
2010829720,00
2010829721,00
2010829722,00
2010829723,00
2010829724,00
2010829725,00
2010829726,00
2010829727,00
2010829728,00
2010829730,00
2010829731,00
2010829732,00
2010829733,00
2010829734,00
2010829735,00
2010829736,00
2010829737,00
2010829738,00
2010829739,00
2010829740,00
2010829741,00
2010829742,00
2010829743,00
2010829744,00
2010829745,00
2010829746,00
2010829747,00
2010829748,00
2010829749,00
2010829750,00
2010829751,00
2010829752,00
2010829753,00
2010829754,00
2010829755,00
2010829756,00
2010829757,00
2010829758,00
2010829759,00
2010829760,00
2010829761,00
2010829762,00
2010829763,00
2010829764,00
2010829765,00
2010829766,00
2010829767,00
2010829768,00
2010829769,00
2010829770,00
2010829771,00
2010829772,00
2010829773,00
2010829774,00
2010829775,00
2010829776,00
2010829777,00
2010829778,00
2010829779,00
2010829780,00
2010829781,00
2010829782,00
2010829783,00
2010829784,00
2010829785,00
2010829786,00
2010829787,00
2010829788,00
2010829789,00
2010829790,00
2010829791,00
2010829792,00
2010829793,00
2010829794,00
2010829795,00
2010829796,00
2010829797,00
2010829798,00
2010829799,00
2010829800,00
2010829801,00
2010829802,00
2010829803,00
2010829804,00
2010829805,00
2010829806,00
2010829807,00
2010829808,00
2010829809,00
2010829810,00
2010829811,00
2010829812,00
2010829813,00
2011001449,
2011001457,
2011001458,
