id10,brd,sex
US83200376,20,1
US83207088,20,1
US70206813,20,1
US83207155,20,1
US70202560,20,1
US64205293,20,1
US83206442,20,1
US83207189,20,1
US70202297,20,1
US83207054,20,1
US83202027,20,1
US83200239,20,1
US83200218,20,1
US83207277,20,1
US70202203,20,1
US83200247,20,1
US83202058,20,1
US83206476,20,1
US83206848,20,1
US70207183,20,1
US83202301,20,1
US83201987,20,1
US83201963,20,1
US83200162,20,1
US83201972,20,1
US83200377,20,1
US83206670,20,1
US83206960,20,1
2018835314,83,1
US70202339,20,1
US70200349,20,1
US83200471,20,1
US83206886,20,1
US70206868,20,1
US70202135,20,1
US83202510,20,1
US70200591,20,1
US83206999,20,1
US12201974,20,1
US70206747,20,1
US83202613,20,1
US83207034,20,1
US83207165,20,1
US70207296,20,1
US83206864,20,1
US83202059,20,1
US83202419,20,1
US83206905,20,1
US70206641,20,1
US70206557,20,1
US70206357,20,1
US70206838,20,1
US70202226,20,1
US83206466,20,1
US83207239,20,1
US70202084,20,1
2019702341,70,1
US83206797,20,1
2017645180,64,1
US83200712,20,1
US83206509,20,1
US83206970,20,1
US70207254,20,1
US83200654,20,1
US83202077,20,1
US70206855,20,1
US83206816,20,1
US70202236,20,1
US83206428,20,1
US83202139,20,1
US83206790,20,1
US83206457,20,1
US83206526,20,1
US70202431,20,1
US70206450,20,1
US83205298,20,1
US83202203,20,1
US83207440,20,1
US70207170,20,1
US83200194,20,1
US83202409,20,1
US12201919,20,1
US70206952,20,1
US83202239,20,1
US70206440,20,1
US83202544,20,1
US83206443,20,1
US83206817,20,1
US83207422,20,1
US83202330,20,1
US83207360,20,1
US83202355,20,1
US83206548,20,1
US70202272,20,1
2018121632,12,1
US83202364,20,1
US70202099,20,1
US83200516,20,1
US83200144,20,1
US83200233,20,1
US83202261,20,1
US70206857,20,1
US83202450,20,1
2018457066,45,1
US83202106,20,1
US83200182,20,1
US83200595,20,1
US83202255,20,1
US83202328,20,1
US70206591,20,1
2018457077,45,1
US70202342,20,1
US70207316,20,1
US70207330,20,1
US70207164,20,1
US83207219,20,1
US83202434,20,1
US70202368,20,1
US70202522,20,1
US83202198,20,1
US83202228,20,1
US70207402,20,1
US83202293,20,1
US70206867,20,1
US83202302,20,1
US83206669,20,1
US83207154,20,1
US70201977,20,1
US83207426,20,1
US83202121,20,1
US83202138,20,1
US70200238,20,1
US83205275,20,1
US83206869,20,1
US83202236,20,1
US70207425,20,1
US83206541,20,1
US83202518,20,1
US83202075,20,1
US83202272,20,1
US70206940,20,1
US83202494,20,1
US70202098,20,1
US83202343,20,1
US83207325,20,1
US83200159,20,1
US83202621,20,1
US83206752,20,1
US83202289,20,1
US83201961,20,1
US70202264,20,1
US83202000,20,1
US70202596,20,1
US70206889,20,1
US83205307,20,1
2017121406,12,1
US70202550,20,1
US70205301,20,1
US70207251,20,1
2015001949,00,1
US70202401,20,1
US83206862,20,1
US83202100,20,1
US83202402,20,1
US70202379,20,1
US70201970,20,1
US83202433,20,1
US70207359,20,1
US83202391,20,1
US83202358,20,1
US70207289,20,1
US70207095,20,1
US83202435,20,1
US70207437,20,1
US70202305,20,1
US83202281,20,1
US70207016,20,1
US83202217,20,1
US70207389,20,1
US70207161,20,1
US70207197,20,1
US83200353,20,1
US83202103,20,1
US83202408,20,1
US70202323,20,1
US70202389,20,1
US83202399,20,1
US70202037,20,1
US83202413,20,1
US70202233,20,1
US70206732,20,1
US70202107,20,1
US70202234,20,1
US70207234,20,1
US83202068,20,1
US83207301,20,1
US83202322,20,1
US70202312,20,1
US83207409,20,1
US83207304,20,1
US83202090,20,1
US70202071,20,1
US70200320,20,1
US12202580,20,1
US83202308,20,1
US45207227,20,1
US83206741,20,1
US83206417,20,1
US70207129,20,1
US70202334,20,1
US83207279,20,1
US70202505,20,1
US70202315,20,1
US83202096,20,1
US83207218,20,1
US70200609,20,1
US83202563,20,1
US83202353,20,1
US83207411,20,1
US70200073,20,1
US70200158,20,1
US70200235,20,1
US70200258,20,1
2019457329,45,1
US70200072,20,1
US70200167,20,1
US51200268,20,1
US70200227,20,1
US83202229,20,1
US83202008,20,1
US83202113,20,1
US83206811,20,1
US83207193,20,1
US83202034,20,1
US70212312,21,1
2017000040,00,1
2019121967,12,1
US51210385,21,1
US12212270,21,1
US70212534,21,1
2019836434,83,1
US70210799,21,1
US83217532,21,1
2019645269,64,1
US70217616,21,1
US12211989,21,1
2020123083,12,1
US12212893,21,1
2019702208,70,1
2020837652,83,1
2019702356,70,1
US83210974,21,1
US70212963,21,1
US83210720,21,1
US83212699,21,1
US70212800,21,1
US83212462,21,1
2019836727,83,1
US83217591,21,1
US83218371,21,1
2019836433,83,1
US70217553,21,1
2019702268,70,1
US83217546,21,1
2019836473,83,1
2019702256,70,1
US83210809,21,1
2019702335,70,1
US70210844,21,1
US83212928,21,1
US83218385,21,1
US83218028,21,1
US70212442,21,1
US70217522,21,1
US70210766,21,1
US70210907,21,1
US70217711,21,1
US70210860,21,1
US83217890,21,1
US83217506,21,1
US83217707,21,1
US70212579,21,1
US70217534,21,1
US70217606,21,1
2020123136,12,1
US83210825,21,1
US83218210,21,1
US83217997,21,1
US83217577,21,1
US83217794,21,1
US83210891,21,1
US70212933,21,1
US83217589,21,1
US70213045,21,1
2019007690,00,1
US70217520,21,1
2019060645,06,1
US70217716,21,1
US70212737,21,1
US70217478,21,1
US83210366,21,1
2019836513,83,1
US83210745,21,1
US70217647,21,1
US70217850,21,1
US70212690,21,1
US70212942,21,1
US70210979,21,1
US83218448,21,1
US70210746,21,1
US83212461,21,1
US83212433,21,1
US70218194,21,1
US70211005,21,1
US70217599,21,1
US70217910,21,1
2019457235,45,1
US70213153,21,1
2020457474,45,1
US83213162,21,1
US83210950,21,1
US83217921,21,1
US70210964,21,1
2019836945,83,1
US70217649,21,1
US83217745,21,1
US70210920,21,1
US70210761,21,1
US83212753,21,1
US70217751,21,1
US70210961,21,1
US83217678,21,1
US70212615,21,1
US70217849,21,1
2020060947,06,1
US70218081,21,1
US70210733,21,1
US70217692,21,1
US70217872,21,1
US70217559,21,1
US83217519,21,1
US70210731,21,1
US70217587,21,1
US83217840,21,1
US70217579,21,1
2019122558,12,1
2019457280,45,1
US83210916,21,1
US83210828,21,1
US83217817,21,1
US70222837,22,1
US83212548,21,1
US83218183,21,1
US70210732,21,1
US83210998,21,1
US83218405,21,1
US70217545,21,1
US70213122,21,1
US83218001,21,1
US70217514,21,1
2020123096,12,1
US70217524,21,1
US70210781,21,1
US70210372,21,1
US83212790,21,1
2019836515,83,1
US70210816,21,1
US70212936,21,1
US70217838,21,1
US70213034,21,1
US70218135,21,1
US70217632,21,1
US83215386,21,1
US83210850,21,1
US70210379,21,1
2019645320,64,1
2019122055,12,1
US70217568,21,1
US70217705,21,1
US83210741,21,1
2019122175,12,1
US83217893,21,1
US83217572,21,1
US83212732,21,1
US83212874,21,1
US83212497,21,1
2018456996,45,1
US70212490,21,1
US83212523,21,1
US83212564,21,1
2016000041,00,1
US70217498,21,1
US70217474,21,1
US83218401,21,1
2019122179,12,1
US70218280,21,1
US70210962,21,1
US70212947,21,1
US70217561,21,1
US70217623,21,1
US70212430,21,1
2019457228,45,1
US70217481,21,1
2019702211,70,1
2019702232,70,1
US83210885,21,1
US70210819,21,1
US70218275,21,1
US83210999,21,1
US70212955,21,1
US83213067,21,1
US70213148,21,1
US70217994,21,1
US70210954,21,1
US70217489,21,1
US70210904,21,1
US70217802,21,1
US83217612,21,1
US83217740,21,1
US70217593,21,1
US70212836,21,1
US70210782,21,1
2020122793,12,1
US70210832,21,1
US51210356,21,1
US70210739,21,1
US83218241,21,1
US70217952,21,1
2019457258,45,1
US83212774,21,1
US83217592,21,1
US83218368,21,1
US83217505,21,1
US70211050,21,1
US83212601,21,1
US83212939,21,1
US70210925,21,1
US70210837,21,1
US70217762,21,1
2019060678,06,1
US70212985,21,1
US70211008,21,1
US70217622,21,1
US83212661,21,1
US70210445,21,1
US70218432,21,1
US70212495,21,1
US83218143,21,1
US83215354,21,1
US70212582,21,1
US70212547,21,1
US70217510,21,1
US70213032,21,1
US83211043,21,1
US70212489,21,1
US83217970,21,1
US70217451,21,1
US70217672,21,1
US70212584,21,1
US70210812,21,1
US83212842,21,1
US83211010,21,1
US70212572,21,1
US70210503,21,1
US83218152,21,1
US70210997,21,1
US83212539,21,1
US70212650,21,1
US70212508,21,1
US70217765,21,1
US83210407,21,1
US70210899,21,1
US83217528,21,1
US83217857,21,1
US70217753,21,1
US70212710,21,1
US70212540,21,1
US70212553,21,1
US70212745,21,1
US70210942,21,1
US83210771,21,1
US83218049,21,1
US83218110,21,1
US83210857,21,1
US83210808,21,1
US83218494,21,1
US83212648,21,1
US70212721,21,1
US83218259,21,1
US83218285,21,1
US70212640,21,1
US70217993,21,1
US70210861,21,1
US70213200,21,1
US83211042,21,1
US83212632,21,1
US70218195,21,1
2019122209,12,1
US70218036,21,1
US70217515,21,1
US83212565,21,1
US70218386,21,1
US70213016,21,1
US70210991,21,1
US70212992,21,1
US70217990,21,1
US83217512,21,1
US45217564,21,1
US70212616,21,1
US70218317,21,1
US51210373,21,1
US70212659,21,1
US70218134,21,1
US70217671,21,1
US70217755,21,1
US83218391,21,1
US70211022,21,1
US70213220,21,1
US70213059,21,1
US70212626,21,1
US70217932,21,1
US83213182,21,1
US70217789,21,1
US70218417,21,1
US83218065,21,1
US51210268,21,1
US83212773,21,1
US70210395,21,1
US83212448,21,1
US83217758,21,1
US70213123,21,1
US70218025,21,1
US70212588,21,1
US70212798,21,1
US70210412,21,1
US83212477,21,1
US70218103,21,1
US70217629,21,1
2020457503,45,1
US70212440,21,1
US70212464,21,1
US70217604,21,1
US70218104,21,1
US70218169,21,1
US70217639,21,1
US83213012,21,1
2018121808,12,1
US70215392,21,1
US70212474,21,1
US70212689,21,1
US83217931,21,1
US70212541,21,1
US83210918,21,1
US83212598,21,1
US70212824,21,1
US70218244,21,1
US70217725,21,1
US70215343,21,1
US70217455,21,1
US70213051,21,1
US70212492,21,1
US83212688,21,1
US70217526,21,1
US70212731,21,1
US83217915,21,1
US83217624,21,1
US70213073,21,1
US70213086,21,1
US70213215,21,1
US83212735,21,1
US83212839,21,1
2020122766,12,1
US70218361,21,1
US70210403,21,1
US70212460,21,1
US70213115,21,1
US70210813,21,1
US83218339,21,1
US83213112,21,1
US70212558,21,1
US70217620,21,1
US70210474,21,1
US70213131,21,1
US83213127,21,1
US83215384,21,1
US70212498,21,1
US70212678,21,1
US83218495,21,1
US83217683,21,1
US83217816,21,1
US70212754,21,1
US83212607,21,1
US70217584,21,1
US83213225,21,1
US83212521,21,1
US70218435,21,1
US70210563,21,1
2020702463,70,1
US83217609,21,1
US83212744,21,1
US83212635,21,1
US70212835,21,1
US70212821,21,1
US70212638,21,1
US83213141,21,1
US70210905,21,1
US70212566,21,1
US70212603,21,1
US70215398,21,1
US83210434,21,1
US70210490,21,1
2019645299,64,1
US70217880,21,1
US70212994,21,1
US70215357,21,1
US83210517,21,1
US70212723,21,1
US70217648,21,1
US70210996,21,1
US70212668,21,1
US70212657,21,1
US70212605,21,1
US83217640,21,1
US70212847,21,1
US70212877,21,1
US70217664,21,1
US70218197,21,1
US70210400,21,1
US70212891,21,1
US83212587,21,1
US70212637,21,1
US70210871,21,1
US83217844,21,1
US70218249,21,1
US83212653,21,1
US70218286,21,1
US70212526,21,1
US70213245,21,1
US83212609,21,1
US70212604,21,1
US70217496,21,1
US83212481,21,1
US83210970,21,1
US70212781,21,1
US70218004,21,1
US70218003,21,1
US70218245,21,1
US83217627,21,1
US70218102,21,1
US70212860,21,1
US70212762,21,1
US70212747,21,1
US83212716,21,1
US70212724,21,1
US70213002,21,1
US70212714,21,1
US70217560,21,1
US70212691,21,1
US70210513,21,1
US70213006,21,1
US83213084,21,1
US70217603,21,1
US70212551,21,1
US83212621,21,1
US70218189,21,1
US83212997,21,1
US83213052,21,1
US83212996,21,1
US70218274,21,1
US70218156,21,1
US83212682,21,1
US70212783,21,1
US83210357,21,1
US70217800,21,1
US83212586,21,1
US70212645,21,1
US70217501,21,1
US83210533,21,1
US70212735,21,1
US83212704,21,1
US83212981,21,1
US70212838,21,1
US83217644,21,1
US70213069,21,1
US70217656,21,1
US70213193,21,1
US83212660,21,1
US70212708,21,1
US70217828,21,1
US70218170,21,1
US70212470,21,1
US70217535,21,1
US70218349,21,1
US70217883,21,1
US70212648,21,1
US83212812,21,1
US83212684,21,1
US70210554,21,1
US83218446,21,1
US70218073,21,1
US83217858,21,1
US70217646,21,1
US70217563,21,1
US83218184,21,1
US83218342,21,1
US83210381,21,1
US70212725,21,1
US70212629,21,1
US70212971,21,1
US83213054,21,1
US70217615,21,1
US83213043,21,1
US83215370,21,1
US70212931,21,1
US83212446,21,1
US70215405,21,1
US83217608,21,1
US70215382,21,1
US70212662,21,1
US70213090,21,1
US83212718,21,1
US70217442,21,1
US70213246,21,1
US70212983,21,1
US70213037,21,1
US70210419,21,1
US70217572,21,1
US70212487,21,1
US83212742,21,1
US70212383,21,1
US70217644,21,1
US83217658,21,1
US70212740,21,1
US83213068,21,1
US83213190,21,1
US83212857,21,1
US70212630,21,1
US83212854,21,1
US83218079,21,1
US70217558,21,1
US70215346,21,1
US70217594,21,1
US83217686,21,1
US70217798,21,1
US70216521,21,1
US70212456,21,1
US70213134,21,1
US70212533,21,1
US70213050,21,1
US83217796,21,1
US83213014,21,1
US70212450,21,1
US70212570,21,1
US70218255,21,1
US83217479,21,1
US70215388,21,1
US70212865,21,1
US70212966,21,1
US70212859,21,1
US83217607,21,1
US12213157,21,1
US70218366,21,1
US83210384,21,1
US83217542,21,1
US70212698,21,1
US83212649,21,1
US70212542,21,1
US70217746,21,1
US70213048,21,1
US83212633,21,1
US83213081,21,1
US70218006,21,1
US83212620,21,1
US70210469,21,1
US70217569,21,1
US70212715,21,1
US70213095,21,1
US83217556,21,1
US70212112,21,1
US70212660,21,1
US70210452,21,1
US83212982,21,1
2020838513,83,1
US12223723,22,1
US00220152,22,1
US70222574,22,1
2020837961,83,1
US83228708,22,1
US70222783,22,1
2021702870,70,1
US83228899,22,1
US70228532,22,1
2020837480,83,1
US83229201,22,1
US70221449,22,1
US83222846,22,1
US83223629,22,1
US70228713,22,1
US70228567,22,1
2019836650,83,1
US70223088,22,1
2019000155,00,1
2020837702,83,1
US06221218,22,1
US70221144,22,1
US83223525,22,1
US70221073,22,1
US70228681,22,1
2021703011,70,1
2020702453,70,1
US70228820,22,1
2020702655,70,1
US70228679,22,1
US83228809,22,1
US12223647,22,1
US70223471,22,1
US83227695,22,1
US83229399,22,1
US70229069,22,1
US83228606,22,1
US70228706,22,1
US70222792,22,1
US70222765,22,1
US70221139,22,1
2019836572,83,1
US70222928,22,1
2021000305,00,1
US70229126,22,1
US70223614,22,1
US70221321,22,1
US70223359,22,1
2020837663,83,1
US83221405,22,1
US70222653,22,1
2019702221,70,1
US70228561,22,1
US70222793,22,1
US70228743,22,1
2020122717,12,1
US70223513,22,1
US70223382,22,1
2021838655,83,1
US70228787,22,1
US83222804,22,1
US83223126,22,1
2020837780,83,1
US70221306,22,1
2020702491,70,1
US70229165,22,1
US83228905,22,1
2018009747,00,1
US70222845,22,1
US83221341,22,1
US70228690,22,1
2020000154,00,1
US70221450,22,1
US70221054,22,1
US70223692,22,1
US83221226,22,1
US70228726,22,1
US70223466,22,1
US83222988,22,1
US70228976,22,1
US70221270,22,1
2020702447,70,1
US70223365,22,1
US70221364,22,1
US70223789,22,1
2020702438,70,1
US70228997,22,1
US52220099,22,1
US70228598,22,1
US70223619,22,1
US83223412,22,1
2020060786,06,1
2020837916,83,1
2020837944,83,1
2020702480,70,1
US83228697,22,1
2020837693,83,1
US83229426,22,1
US70223023,22,1
US70227818,22,1
US70222939,22,1
US70223495,22,1
US70229134,22,1
US70221401,22,1
US70229431,22,1
US70228794,22,1
US83223102,22,1
US83223415,22,1
US83228798,22,1
US70221322,22,1
US70228869,22,1
US45227842,22,1
US83221314,22,1
US83222926,22,1
US83223522,22,1
US83223686,22,1
US70223100,22,1
US70228955,22,1
US70228914,22,1
US70223127,22,1
US70221202,22,1
US83223368,22,1
US70227832,22,1
US83221150,22,1
US70223082,22,1
US70222966,22,1
US70221325,22,1
US83229123,22,1
US83229701,22,1
US06221352,22,1
US70222819,22,1
2020837671,83,1
US70229682,22,1
US70228980,22,1
US83227820,22,1
US70229090,22,1
US83222839,22,1
US83228662,22,1
US70228611,22,1
US70223668,22,1
US70221335,22,1
US70229058,22,1
2019122555,12,1
US70228653,22,1
US70222797,22,1
2020122730,12,1
US70229033,22,1
US70222767,22,1
2020123077,12,1
US70223083,22,1
2020123138,12,1
US70228998,22,1
US70223485,22,1
US70227793,22,1
US83223004,22,1
2020123036,12,1
US70223331,22,1
US83229462,22,1
US83221355,22,1
US70223116,22,1
US70229571,22,1
US83222823,22,1
2020702672,70,1
US70223008,22,1
US70228574,22,1
US70223761,22,1
US83227877,22,1
US83229086,22,1
US83229342,22,1
US70229220,22,1
US70228636,22,1
US83221169,22,1
US83223400,22,1
US70229181,22,1
US83222851,22,1
US83228756,22,1
US70223344,22,1
US70223430,22,1
US83221101,22,1
2020060901,06,1
US70221434,22,1
US70229742,22,1
US83228826,22,1
US70228593,22,1
US70223065,22,1
US83222787,22,1
US83222777,22,1
US83229026,22,1
US83221064,22,1
US70221208,22,1
US70229127,22,1
US83228716,22,1
US83228781,22,1
US70228704,22,1
US70229376,22,1
US70228526,22,1
US70223058,22,1
US70221243,22,1
US83228721,22,1
US70221057,22,1
US70221175,22,1
US83223456,22,1
US83225410,22,1
US70229111,22,1
US70223341,22,1
US00220125,22,1
US70221179,22,1
2021838858,83,1
US70223291,22,1
US83228920,22,1
US70222800,22,1
US83222784,22,1
2021123423,12,1
US83221406,22,1
US70221367,22,1
US83229130,22,1
US83223310,22,1
US83221382,22,1
US83228688,22,1
US83221259,22,1
US70221456,22,1
US70223724,22,1
2021703060,70,1
US83228710,22,1
US83221127,22,1
US70221320,22,1
US70221241,22,1
US70229377,22,1
US83221192,22,1
US70222757,22,1
US70227702,22,1
US70221273,22,1
US83223003,22,1
2020645336,64,1
US70221161,22,1
US70222946,22,1
US83222976,22,1
US70223737,22,1
US70223690,22,1
2020123022,12,1
US70229413,22,1
US70223068,22,1
US70223330,22,1
US70221252,22,1
US70228546,22,1
US70222759,22,1
US70228910,22,1
US83229119,22,1
US70229312,22,1
US70222854,22,1
US70223517,22,1
US70229171,22,1
US83223332,22,1
US70227861,22,1
US70223118,22,1
2020122756,12,1
US70221390,22,1
US83227706,22,1
US83227733,22,1
2020122784,12,1
US83221230,22,1
US70228619,22,1
US70228817,22,1
US70221157,22,1
US83228753,22,1
2020123035,12,1
US70222995,22,1
US70222842,22,1
US83227905,22,1
US70227738,22,1
US70222831,22,1
US70222807,22,1
US83228829,22,1
US70223468,22,1
US83229087,22,1
US70227790,22,1
US83220591,22,1
US70228885,22,1
US83221257,22,1
US70223072,22,1
US70223611,22,1
US83223482,22,1
US70222769,22,1
US83222992,22,1
US70221297,22,1
US70229029,22,1
US70221419,22,1
US83223807,22,1
US70223050,22,1
US83221130,22,1
US70222899,22,1
US70223594,22,1
US70223644,22,1
US83221193,22,1
US70222952,22,1
US83222937,22,1
US70223551,22,1
US70223407,22,1
US70223056,22,1
US83221360,22,1
US45227754,22,1
US83223504,22,1
US70223591,22,1
US83227872,22,1
US83229298,22,1
US70229409,22,1
US70223794,22,1
US70221353,22,1
US83222778,22,1
US83222978,22,1
US70228555,22,1
US83222872,22,1
US70229125,22,1
US83223587,22,1
US83223087,22,1
US70221080,22,1
US70222881,22,1
US70221282,22,1
US70227697,22,1
US83223604,22,1
US83229554,22,1
US70227810,22,1
US70229464,22,1
US70222945,22,1
US70223389,22,1
US70228793,22,1
US83229668,22,1
US83228633,22,1
US83222817,22,1
US83223505,22,1
US70223081,22,1
US83227915,22,1
US70227756,22,1
US70229278,22,1
US70221302,22,1
US83221162,22,1
US83223543,22,1
US70228778,22,1
US70227917,22,1
US70229489,22,1
US70222791,22,1
US70223009,22,1
US70221137,22,1
US70223815,22,1
US70222975,22,1
US70223835,22,1
US70229118,22,1
US83222805,22,1
US70229649,22,1
US83229288,22,1
US70221119,22,1
US70222810,22,1
US70222818,22,1
US70229400,22,1
US83223435,22,1
US70223153,22,1
US83227821,22,1
US70227882,22,1
US83228736,22,1
US83228557,22,1
US83221312,22,1
US83227731,22,1
US83223480,22,1
US70223256,22,1
US70223404,22,1
US70228618,22,1
US83229434,22,1
US70221408,22,1
US83228960,22,1
US83229385,22,1
US83227694,22,1
US83228785,22,1
US70222876,22,1
US83222884,22,1
US70223706,22,1
US70223420,22,1
US70228762,22,1
US70228912,22,1
US70223740,22,1
US70223645,22,1
US83223333,22,1
US70222950,22,1
US83223124,22,1
US70222890,22,1
US83223306,22,1
US70222996,22,1
US70227711,22,1
US70229563,22,1
US83229052,22,1
US83222948,22,1
US70227831,22,1
US83228985,22,1
US70229700,22,1
US83222936,22,1
US70229148,22,1
US83225440,22,1
US70223570,22,1
US70228742,22,1
US70223722,22,1
2020457507,45,1
US83227780,22,1
US83223086,22,1
US70223439,22,1
US70227918,22,1
US83223588,22,1
US70223519,22,1
US70223392,22,1
US83227853,22,1
US83223821,22,1
US83223064,22,1
US70223437,22,1
US83223713,22,1
US83227803,22,1
US70221044,22,1
US83229560,22,1
US70229303,22,1
US83223284,22,1
US83223812,22,1
US83228604,22,1
US83223290,22,1
US83223403,22,1
US70222972,22,1
US83223434,22,1
US70227924,22,1
US83223445,22,1
US83223623,22,1
US70223746,22,1
US83223783,22,1
US70223636,22,1
US70227830,22,1
US70229036,22,1
US83223825,22,1
US70223665,22,1
US83228934,22,1
US70225416,22,1
US83223350,22,1
US70228645,22,1
US70227892,22,1
US83228644,22,1
US70223411,22,1
2020457605,45,1
US70222425,22,1
US70227768,22,1
US70223128,22,1
US70228954,22,1
US70223526,22,1
US83222883,22,1
US70225434,22,1
US83227769,22,1
US83221283,22,1
US70229428,22,1
US70223599,22,1
US70227911,22,1
US70223366,22,1
US70227720,22,1
US70223820,22,1
US83223728,22,1
US70223024,22,1
US83223036,22,1
US83227855,22,1
US70223487,22,1
US70229653,22,1
US70221361,22,1
US70228977,22,1
US70228813,22,1
US83227835,22,1
US70229648,22,1
US83223733,22,1
US83228956,22,1
US83221383,22,1
US70223855,22,1
US83221440,22,1
US70227739,22,1
US83228538,22,1
US70223770,22,1
US83223110,22,1
US83222960,22,1
US70229143,22,1
US70229430,22,1
US70223558,22,1
US70222696,22,1
US70222809,22,1
US70229129,22,1
2022839958,83,1
2022061761,06,1
2022839808,83,1
US83239900,23,1
US70233167,23,1
US70239907,23,1
US83233239,23,1
2022000519,00,1
US70230272,23,1
US06231574,23,1
US83239802,23,1
US70238141,23,1
2021000520,00,1
2021123360,12,1
2021000304,00,1
2021645435,64,1
2022124162,12,1
2021061231,06,1
2022457959,45,1
US70239824,23,1
US83233348,23,1
US83231742,23,1
US70233279,23,1
2021000705,00,1
US83239831,23,1
US70239800,23,1
2021061164,06,1
2022061481,06,1
US83234396,23,1
US70231530,23,1
2022703412,70,1
US83239861,23,1
US70233447,23,1
US06231745,23,1
US83230255,23,1
2022839805,83,1
US70233587,23,1
2021702820,70,1
US83230121,23,1
US70239854,23,1
US83239922,23,1
US83233649,23,1
2020837724,83,1
US70231522,23,1
2021838627,83,1
US83231714,23,1
US83233212,23,1
US70231692,23,1
US70233270,23,1
US70231685,23,1
US83239788,23,1
US70233243,23,1
2021123301,12,1
US83239975,23,1
US70234300,23,1
US70231502,23,1
2021702999,70,1
US70230169,23,1
US83233519,23,1
US12234121,23,1
2021703080,70,1
2023061865,06,1
US70231507,23,1
US83230099,23,1
US70233280,23,1
US70233344,23,1
US70230267,23,1
US70235451,23,1
US83231517,23,1
US70231725,23,1
US70239939,23,1
US70233188,23,1
US83230098,23,1
US83230010,23,1
2022703531,70,1
2023458218,45,1
US70231646,23,1
US83233497,23,1
US70234175,23,1
US70230091,23,1
US70234346,23,1
US70231626,23,1
US84230022,23,1
US70231618,23,1
US83230234,23,1
US70239833,23,1
US83233416,23,1
US70233332,23,1
US83233977,23,1
US70231663,23,1
US83239852,23,1
US70239868,23,1
US70239853,23,1
2022703309,70,1
US83239832,23,1
US70239828,23,1
US70233184,23,1
US70231536,23,1
US83233395,23,1
US70233499,23,1
US83239965,23,1
US70233553,23,1
US83234147,23,1
US70230107,23,1
US83238090,23,1
US83234339,23,1
US83233591,23,1
US70239776,23,1
US70230237,23,1
US70234291,23,1
US70230241,23,1
US70231471,23,1
US70233554,23,1
US70239930,23,1
US70233190,23,1
US70243357,24,1
US83230533,23,1
US70234017,23,1
US70230291,23,1
US70233941,23,1
US84230151,23,1
US83234318,23,1
US70231625,23,1
US70233472,23,1
US70233512,23,1
US83233210,23,1
US70233644,23,1
US83233576,23,1
US70233485,23,1
US70239779,23,1
US70233424,23,1
US70233459,23,1
2022703417,70,1
US83239818,23,1
US70234203,23,1
US70234034,23,1
US70230245,23,1
US83239761,23,1
US70231512,23,1
US70231582,23,1
US70231754,23,1
US70231617,23,1
US70234490,23,1
2021838626,83,1
US83234105,23,1
US70233289,23,1
2020837557,83,1
US83233397,23,1
2019836698,83,1
US70239994,23,1
US70230079,23,1
US70231674,23,1
US12234002,23,1
US83239816,23,1
US70230015,23,1
US83230122,23,1
US70239756,23,1
US70231506,23,1
US84230558,23,1
US70234094,23,1
US83233549,23,1
US70230275,23,1
US70230181,23,1
US83230246,23,1
US83231516,23,1
US70230447,23,1
US83230477,23,1
US70234137,23,1
US70234381,23,1
US83233441,23,1
US70230024,23,1
US06231581,23,1
2023704093,70,1
US70239869,23,1
US83230044,23,1
US83230543,23,1
US83231632,23,1
US83231532,23,1
US83239893,23,1
US70230428,23,1
US70239875,23,1
US83231548,23,1
US70234298,23,1
2022703334,70,1
US83237987,23,1
US70230131,23,1
2022457956,45,1
US12234006,23,1
2022124124,12,1
US70239946,23,1
US70239892,23,1
US83231762,23,1
US70230179,23,1
US83230084,23,1
US70230670,23,1
US70234096,23,1
US70230130,23,1
US70230170,23,1
US70239749,23,1
US70231527,23,1
US83231508,23,1
US70233975,23,1
US70233983,23,1
US83233414,23,1
US70230211,23,1
US70230385,23,1
US70230018,23,1
US70231665,23,1
US83233197,23,1
US83233283,23,1
US83233252,23,1
US70230064,23,1
US83237957,23,1
US70233409,23,1
US70230240,23,1
US70233248,23,1
2021457862,45,1
US70230155,23,1
US70233291,23,1
US83238029,23,1
US70234052,23,1
US70230216,23,1
US83230168,23,1
US83230248,23,1
US83234294,23,1
US70233434,23,1
US83230449,23,1
US70230205,23,1
US70230183,23,1
US70233502,23,1
US70231753,23,1
US70231723,23,1
US70230171,23,1
US70233172,23,1
US70230114,23,1
US83233460,23,1
US70234035,23,1
US70233555,23,1
US70239829,23,1
US83233319,23,1
US70231514,23,1
US70230496,23,1
US83234340,23,1
US83230056,23,1
US70233573,23,1
US83239972,23,1
US70231734,23,1
US70233174,23,1
US70239857,23,1
US70233532,23,1
2022005149,00,1
US45237976,23,1
US83230690,23,1
US83237958,23,1
US70230379,23,1
US83231569,23,1
US83233867,23,1
US70233257,23,1
US70230212,23,1
US70239821,23,1
US70233371,23,1
US70243561,24,1
US70234400,23,1
US83231549,23,1
US70239860,23,1
US70235450,23,1
US70239889,23,1
US70231584,23,1
2022703403,70,1
US70238078,23,1
US70230053,23,1
US83233161,23,1
US70230025,23,1
US70230279,23,1
US83237989,23,1
US83234372,23,1
2022840087,84,1
US83230039,23,1
US70234170,23,1
US70235453,23,1
US70231515,23,1
US70230341,23,1
US70230158,23,1
US70233651,23,1
US70238059,23,1
US83238130,23,1
US83234464,23,1
US70231611,23,1
