id10,breed,is_unidentified_parent,sex,first_seen_row
US83181228,83,1,1,18PE02418
US83184974,83,1,1,18PE02419
US00185136,00,1,1,18PE02422
US00181238,00,1,1,18PE02430
US83181234,83,1,1,18PE02431
US70186847,70,1,1,18PE02433
US83184807,83,1,1,18PE02435
US83188621,83,1,1,18PE02436
US70181194,70,1,1,18PE02438
US83188550,83,1,1,18PE02441
US00185177,00,1,1,18PE02444
US00186636,00,1,1,18PE02459
US83180402,83,1,1,18PE02461
US83181992,83,1,1,18PE02463
US00185062,00,1,1,18PE02465
US83184956,83,1,1,18PE02466
US83181359,83,1,1,18PE02467
US00181397,00,1,1,18PE02468
US00186814,00,1,1,18PE02469
US83181983,83,1,1,18PE02472
US83181961,83,1,1,18PE02479
US83181976,83,1,1,18PE02483
US00185186,00,1,1,18PE02490
US83186601,83,1,1,18PE02494
US83181151,83,1,1,18PE02496
US00184697,00,1,1,18PE02500
US70186816,70,1,1,18PE02506
US83188990,83,1,1,18PE02508
US83184650,83,1,1,18PE02510
US00181958,00,1,1,18PE02512
US83181841,83,1,1,18PE02513
US83181971,83,1,1,18PE02516
US00186641,00,1,1,18PE02517
US00185154,00,1,1,18PE02518
US83181957,83,1,1,18PE02520
US00181964,00,1,1,18PE02521
US83181336,83,1,1,18PE02522
US00181419,00,1,1,18PE02524
US83181309,83,1,1,18PE02525
US00184742,00,1,1,18PE02526
US83181407,83,1,1,18PE02528
US00181230,00,1,1,18PE02529
US83186858,83,1,1,18PE02530
US70186747,70,1,1,18PE02531
US00186764,00,1,1,18PE02534
US00181990,00,1,1,18PE02535
US83186823,83,1,1,18PE02538
US70181319,70,1,1,18PE02539
US70181353,70,1,1,18PE02540
US00186703,00,1,1,18PE02543
US70181259,70,1,1,18PE02545
US83186775,83,1,1,18PE02546
US83186795,83,1,1,18PE02553
US83186763,83,1,1,18PE02555
US00181289,00,1,1,18PE02556
US83181340,83,1,1,18PE02559
US83185139,83,1,1,18PE02560
US83181848,83,1,1,18PE02568
US83189300,83,1,1,18PE02572
US83181395,83,1,1,18PE02574
US83180376,83,1,1,18PE02575
US83185170,83,1,1,18PE02576
US83186811,83,1,1,18PE02577
US70181394,70,1,1,18PE02579
US83180024,83,1,1,18PE02580
US83186538,83,1,1,18PE02582
US83189607,83,1,1,18PE02584
US83184871,83,1,1,18PE02586
US83181757,83,1,1,18PE02587
US83181645,83,1,1,18PE02588
US83188154,83,1,1,18PE02592
US83185182,83,1,1,18PE02593
US00185171,00,1,1,18PE02594
US83189437,83,1,1,18PE02595
US83189306,83,1,1,18PE02598
US83180038,83,1,1,18PE02600
US83185409,83,1,1,18PE02602
US83185131,83,1,1,18PE02604
US83181666,83,1,1,18PE02605
US83180760,83,1,1,18PE02607
US83186314,83,1,1,18PE02608
US83189274,83,1,1,18PE02609
US70185063,70,1,1,18PE02611
US83186243,83,1,1,18PE02612
US83186404,83,1,1,18PE02613
US83184699,83,1,1,18PE02614
US83184438,83,1,1,18PE02615
US83180380,83,1,1,18PE02616
US83186395,83,1,1,18PE02618
US83185124,83,1,1,18PE02619
US83189002,83,1,1,18PE02620
US83188814,83,1,1,18PE02622
US00184749,00,1,1,18PE02624
US83186524,83,1,1,18PE02626
US83199848,83,1,1,19PE00362
US83191426,83,1,1,19PE01045
US70190202,70,1,1,19PE01359
US70190081,70,1,1,19PE01405
US70190239,70,1,1,19PE01462
US70190300,70,1,1,19PE01469
US70190253,70,1,1,19PE01487
US70199974,70,1,1,19PE01497
US70190003,70,1,1,19PE01500
US70190026,70,1,1,19PE01509
US70190279,70,1,1,19PE01517
US70190263,70,1,1,19PE01523
US70190049,70,1,1,19PE01525
US70190192,70,1,1,19PE01527
US70199982,70,1,1,19PE01530
US70190142,70,1,1,19PE01537
US70190110,70,1,1,19PE01543
US70190315,70,1,1,19PE01545
US70190184,70,1,1,19PE01547
US70190216,70,1,1,19PE01549
US70190061,70,1,1,19PE01550
US64195225,64,1,1,19PE01614
US70192033,70,1,1,19PE01618
US70192087,70,1,1,19PE01787
US70192104,70,1,1,19PE01824
US70192138,70,1,1,19PE01829
US70192149,70,1,1,19PE01830
US70192074,70,1,1,19PE01833
US70192178,70,1,1,19PE01834
US70192131,70,1,1,19PE01835
US83191848,83,1,1,19PE01836
US70192188,70,1,1,19PE01837
US83190089,83,1,1,19PE01843
US83195519,83,1,1,19PE01844
US00190081,00,1,1,19PE01849
US83190332,83,1,1,19PE01855
US83190030,83,1,1,19PE01862
US83190113,83,1,1,19PE01866
US83190196,83,1,1,19PE01868
US83195650,83,1,1,19PE01870
US83190234,83,1,1,19PE01880
US00190132,00,1,1,19PE01883
US83190052,83,1,1,19PE01888
US83190232,83,1,1,19PE01892
US00190121,00,1,1,19PE01897
US83191904,83,1,1,19PE01903
US83195830,83,1,1,19PE01905
US64195472,64,1,1,19PE01911
US00190149,00,1,1,19PE01917
US83190087,83,1,1,19PE01923
US83195529,83,1,1,19PE01937
US70190053,70,1,1,19PE01962
US64192048,64,1,1,19PE01966
US64191598,64,1,1,19PE01970
US00190113,00,1,1,19PE01971
US83190033,83,1,1,19PE01973
US64190078,64,1,1,19PE01975
US00195334,00,1,1,19PE01985
US83190207,83,1,1,19PE01987
US83191825,83,1,1,19PE01992
US70196995,70,1,1,19PE01993
US83190066,83,1,1,19PE02002
US00195657,00,1,1,19PE02009
US83195700,83,1,1,19PE02010
US00191594,00,1,1,19PE02016
US00195263,00,1,1,19PE02022
US64190002,64,1,1,19PE02024
US64191646,64,1,1,19PE02028
US83191711,83,1,1,19PE02035
US83190221,83,1,1,19PE02036
US00195814,00,1,1,19PE02045
US64199994,64,1,1,19PE02050
US83195260,83,1,1,19PE02052
US83190094,83,1,1,19PE02058
US64199981,64,1,1,19PE02060
US83195480,83,1,1,19PE02061
US83190144,83,1,1,19PE02068
US64191792,64,1,1,19PE02074
US83195634,83,1,1,19PE02085
US70191586,70,1,1,19PE02090
US70191656,70,1,1,19PE02093
US70196906,70,1,1,19PE02094
US83190203,83,1,1,19PE02103
US83199709,83,1,1,19PE02107
US00196139,00,1,1,19PE02113
US70196159,70,1,1,19PE02114
US70197014,70,1,1,19PE02120
US00190136,00,1,1,19PE02133
US64190024,64,1,1,19PE02138
US64190278,64,1,1,19PE02142
US00197046,00,1,1,19PE02149
US00199989,00,1,1,19PE02154
US83192184,83,1,1,19PE02158
US64196237,64,1,1,19PE02163
US64195559,64,1,1,19PE02166
US64195426,64,1,1,19PE02173
US83190223,83,1,1,19PE02179
US64195624,64,1,1,19PE02184
US83191555,83,1,1,19PE02185
US64190082,64,1,1,19PE02193
US83192051,83,1,1,19PE02194
US00191578,00,1,1,19PE02195
US64192031,64,1,1,19PE02196
US83195381,83,1,1,19PE02197
US70197127,70,1,1,19PE02200
US83190244,83,1,1,19PE02206
US83191635,83,1,1,19PE02210
US83190014,83,1,1,19PE02213
US00192030,00,1,1,19PE02217
US00190246,00,1,1,19PE02219
US83192094,83,1,1,19PE02222
US64192116,64,1,1,19PE02232
US00190198,00,1,1,19PE02238
US00190322,00,1,1,19PE02240
US00191662,00,1,1,19PE02243
US64191810,64,1,1,19PE02245
US00195482,00,1,1,19PE02251
US83192083,83,1,1,19PE02256
US00195764,00,1,1,19PE02257
US00192084,00,1,1,19PE02258
US64190025,64,1,1,19PE02264
US83190076,83,1,1,19PE02276
US00191826,00,1,1,19PE02282
US00196029,00,1,1,19PE02285
US00195538,00,1,1,19PE02288
US83191769,83,1,1,19PE02291
US70191794,70,1,1,19PE02296
US64196259,64,1,1,19PE02300
US70190013,70,1,1,19PE02303
US83192056,83,1,1,19PE02313
US64195599,64,1,1,19PE02314
US70196267,70,1,1,19PE02315
US83195394,83,1,1,19PE02318
US83190023,83,1,1,19PE02331
US83190019,83,1,1,19PE02336
US00196225,00,1,1,19PE02337
US83191609,83,1,1,19PE02346
US64195985,64,1,1,19PE02353
US83190059,83,1,1,19PE02354
US83191570,83,1,1,19PE02356
US83191650,83,1,1,19PE02358
US83190193,83,1,1,19PE02363
US00190024,00,1,1,19PE02365
US70191669,70,1,1,19PE02375
US83190056,83,1,1,19PE02378
US00195213,00,1,1,19PE02382
US00191623,00,1,1,19PE02384
US83196317,83,1,1,19PE02385
US83192142,83,1,1,19PE02386
US83190309,83,1,1,19PE02392
US83196954,83,1,1,19PE02398
US83195224,83,1,1,19PE02402
US70195633,70,1,1,19PE02409
US83196290,83,1,1,19PE02410
US83190134,83,1,1,19PE02416
US83195349,83,1,1,19PE02418
US83190075,83,1,1,19PE02431
US83199987,83,1,1,19PE02436
US00195205,00,1,1,19PE02438
US83190170,83,1,1,19PE02439
US00190070,00,1,1,19PE02448
US00191639,00,1,1,19PE02455
US70195986,70,1,1,19PE02457
US00190224,00,1,1,19PE02459
US83190006,83,1,1,19PE02461
US83190255,83,1,1,19PE02468
US00196112,00,1,1,19PE02469
US00190175,00,1,1,19PE02470
US64196326,64,1,1,19PE02472
US00195619,00,1,1,19PE02475
US64199968,64,1,1,19PE02482
US00196004,00,1,1,19PE02483
US00196314,00,1,1,19PE02488
US64196196,64,1,1,19PE02489
US00190077,00,1,1,19PE02490
US83195225,83,1,1,19PE02491
US70195393,70,1,1,19PE02492
US64190009,64,1,1,19PE02494
US83190186,83,1,1,19PE02495
US83192109,83,1,1,19PE02497
US83199978,83,1,1,19PE02503
US00190164,00,1,1,19PE02504
US64197021,64,1,1,19PE02505
US83191535,83,1,1,19PE02511
US83191697,83,1,1,19PE02512
US70190125,70,1,1,19PE02513
US64195184,64,1,1,19PE02514
US00192135,00,1,1,19PE02516
US83196003,83,1,1,19PE02519
US70195362,70,1,1,19PE02521
US00190311,00,1,1,19PE02524
US70195901,70,1,1,19PE02526
US00190059,00,1,1,19PE02527
US00190103,00,1,1,19PE02529
US83190005,83,1,1,19PE02533
US64196903,64,1,1,19PE02535
US70195562,70,1,1,19PE02537
US70191812,70,1,1,19PE02539
US70197071,70,1,1,19PE02542
US83190111,83,1,1,19PE02543
US83196176,83,1,1,19PE02549
US83190173,83,1,1,19PE02553
US83197024,83,1,1,19PE02563
US83190268,83,1,1,19PE02567
US64192099,64,1,1,19PE02571
US83192063,83,1,1,19PE02573
US64190261,64,1,1,19PE02574
US83196986,83,1,1,19PE02576
US00196065,00,1,1,19PE02578
US00195639,00,1,1,19PE02581
US00196970,00,1,1,19PE02583
US70195688,70,1,1,19PE02584
US83192089,83,1,1,19PE02586
US00195703,00,1,1,19PE02592
US64196277,64,1,1,19PE02593
US83196952,83,1,1,19PE02597
US83192166,83,1,1,19PE02601
US00190269,00,1,1,19PE02603
US83195655,83,1,1,19PE02606
US70191922,70,1,1,19PE02607
US00195383,00,1,1,19PE02608
US64190236,64,1,1,19PE02609
US83196318,83,1,1,19PE02615
US64191843,64,1,1,19PE02616
US00197125,00,1,1,19PE02618
US83190062,83,1,1,19PE02620
US83190265,83,1,1,19PE02622
US83196130,83,1,1,19PE02623
US00195467,00,1,1,19PE02624
US64190114,64,1,1,19PE02625
US64190100,64,1,1,19PE02626
US83190163,83,1,1,19PE02627
US64191740,64,1,1,19PE02629
US00192047,00,1,1,19PE02634
US64195488,64,1,1,19PE02635
US83197015,83,1,1,19PE02637
US83195725,83,1,1,19PE02640
US00190289,00,1,1,19PE02641
US83195762,83,1,1,19PE02644
US83190159,83,1,1,19PE02647
US83195864,83,1,1,19PE02649
US00190188,00,1,1,19PE02652
US00192125,00,1,1,19PE02653
US00196351,00,1,1,19PE02659
US83195756,83,1,1,19PE02660
US83192080,83,1,1,19PE02662
US70195203,70,1,1,19PE02663
US83191744,83,1,1,19PE02664
US83195203,83,1,1,19PE02666
US64190296,64,1,1,19PE02668
US70191604,70,1,1,19PE02670
US00195425,00,1,1,19PE02675
US83196289,83,1,1,19PE02676
US83192123,83,1,1,19PE02677
US83195841,83,1,1,19PE02680
US83192134,83,1,1,19PE02681
US83195638,83,1,1,19PE02682
US83197131,83,1,1,19PE02684
US64195816,64,1,1,19PE02685
US00196190,00,1,1,19PE02686
US70195493,70,1,1,19PE02687
US64195387,64,1,1,19PE02688
US00196303,00,1,1,19PE02689
US83191675,83,1,1,19PE02691
US83195368,83,1,1,19PE02694
US83192106,83,1,1,19PE02695
US64191887,64,1,1,19PE02697
US83196053,83,1,1,19PE02699
US70195550,70,1,1,19PE02700
US64190214,64,1,1,19PE02701
US00190346,00,1,1,19PE02702
US00191775,00,1,1,19PE02704
US83192062,83,1,1,19PE02705
US83195299,83,1,1,19PE02706
US70191765,70,1,1,19PE02707
US83196249,83,1,1,19PE02708
US70191915,70,1,1,19PE02710
US00191733,00,1,1,19PE02711
US83191608,83,1,1,19PE02712
US64197067,64,1,1,19PE02713
US00197075,00,1,1,19PE02714
US83196969,83,1,1,19PE02717
US83192044,83,1,1,19PE02718
US00190098,00,1,1,19PE02719
US00190036,00,1,1,19PE02720
US64190035,64,1,1,19PE02723
US83191574,83,1,1,19PE02725
US64191655,64,1,1,19PE02727
US83190069,83,1,1,19PE02728
US83195212,83,1,1,19PE02730
US64192198,64,1,1,19PE02731
US83195195,83,1,1,19PE02734
US00192186,00,1,1,19PE02736
US64196994,64,1,1,19PE02737
US83191589,83,1,1,19PE02739
US64196007,64,1,1,19PE02740
US00196255,00,1,1,19PE02741
US00191791,00,1,1,19PE02742
US70196950,70,1,1,19PE02743
US00190068,00,1,1,19PE02744
US64191704,64,1,1,19PE02745
US70195230,70,1,1,19PE02746
US00197009,00,1,1,19PE02747
US83195359,83,1,1,19PE02748
US70195187,70,1,1,19PE02750
US64196121,64,1,1,19PE02752
US70196927,70,1,1,19PE02754
US64195219,64,1,1,19PE02755
US83191745,83,1,1,19PE02756
US83190128,83,1,1,19PE02758
US83195211,83,1,1,19PE02760
US64190251,64,1,1,19PE02761
US83190187,83,1,1,19PE02766
US00192191,00,1,1,19PE02768
US00196274,00,1,1,19PE02771
US83191976,83,1,1,19PE02773
US83195251,83,1,1,19PE02774
US64192013,64,1,1,19PE02779
US00192144,00,1,1,19PE02780
US00195733,00,1,1,19PE02781
US00191753,00,1,1,19PE02782
US83196997,83,1,1,19PE02785
US64190324,64,1,1,19PE02787
US64192137,64,1,1,19PE02788
US83195878,83,1,1,19PE02789
US00192115,00,1,1,19PE02791
US64191665,64,1,1,19PE02792
US64196315,64,1,1,19PE02793
US00196918,00,1,1,19PE02794
US70191553,70,1,1,19PE02795
US64195541,64,1,1,19PE02798
US00191654,00,1,1,19PE02799
US83192122,83,1,1,19PE02800
US64191921,64,1,1,19PE02801
US64190226,64,1,1,19PE02802
US64191581,64,1,1,19PE02803
US70197080,70,1,1,19PE02804
US83192161,83,1,1,19PE02805
US83191660,83,1,1,19PE02806
US00197020,00,1,1,19PE02808
US64196035,64,1,1,19PE02812
US00191882,00,1,1,19PE02813
US70191726,70,1,1,19PE02814
US83190132,83,1,1,19PE02815
US83195175,83,1,1,19PE02816
US64197110,64,1,1,19PE02818
US83197026,83,1,1,19PE02820
US64195738,64,1,1,19PE02821
US70191782,70,1,1,19PE02823
US70197114,70,1,1,19PE02824
US00195217,00,1,1,19PE02825
US83197144,83,1,1,19PE02826
US83192132,83,1,1,19PE02827
US70191844,70,1,1,19PE02828
US64192067,64,1,1,19PE02829
US83195783,83,1,1,19PE02830
US83196763,83,1,1,19PE02831
US70195528,70,1,1,19PE02832
US70190084,70,1,1,19PE02836
US83195810,83,1,1,19PE02837
US00196993,00,1,1,19PE02838
US83191796,83,1,1,19PE02841
US70195777,70,1,1,19PE02842
US83191692,83,1,1,19PE02844
US83195880,83,1,1,19PE02846
US83191590,83,1,1,19PE02847
US83199672,83,1,1,19PE02848
US64192147,64,1,1,19PE02850
US83191309,83,1,1,19PE02851
US70196963,70,1,1,19PE02854
US70196308,70,1,1,19PE02855
US83196272,83,1,1,19PE02856
US70196335,70,1,1,19PE02857
US64197011,64,1,1,19PE02858
US83191928,83,1,1,19PE02859
US83196998,83,1,1,19PE02860
US83196917,83,1,1,19PE02861
US70191888,70,1,1,19PE02862
US83197120,83,1,1,19PE02863
US83196966,83,1,1,19PE02864
US83191880,83,1,1,19PE02865
US83191927,83,1,1,19PE02866
US64191861,64,1,1,19PE02867
US70195431,70,1,1,19PE02871
US83195693,83,1,1,19PE02872
US83191651,83,1,1,19PE02878
US70195874,70,1,1,19PE02887
US64195237,64,1,1,19PE02888
US00191722,00,1,1,19PE02889
US83195446,83,1,1,19PE02890
US70195747,70,1,1,19PE02891
US70196281,70,1,1,19PE02892
US70195605,70,1,1,19PE02895
US64192130,64,1,1,19PE02896
US64195707,64,1,1,19PE02897
US70195712,70,1,1,19PE02898
US83196683,83,1,1,19PE02899
US70195803,70,1,1,19PE02902
US64191631,64,1,1,19PE02903
US83191706,83,1,1,19PE02908
US83191672,83,1,1,19PE02909
US64195644,64,1,1,19PE02910
US00195792,00,1,1,19PE02913
US83192944,83,1,1,19PE02915
US00191858,00,1,1,19PE02917
US70195824,70,1,1,19PE02918
US83197121,83,1,1,19PE02919
US64195525,64,1,1,19PE02920
US83196723,83,1,1,19PE02921
US70195348,70,1,1,19PE02922
US64195854,64,1,1,19PE02924
US83197072,83,1,1,19PE02925
US64191913,64,1,1,19PE02926
US83191936,83,1,1,19PE02928
US83190596,83,1,1,19PE02932
US64196974,64,1,1,19PE02934
US64195269,64,1,1,19PE02935
US83197892,83,1,1,19PE02936
US83195202,83,1,1,19PE02938
US70191741,70,1,1,19PE02939
US83191316,83,1,1,19PE02940
US64197076,64,1,1,19PE02942
US83195987,83,1,1,19PE02943
US83194013,83,1,1,19PE02944
US83191513,83,1,1,19PE02946
US70196096,70,1,1,19PE02947
US83190250,83,1,1,19PE02948
US83191845,83,1,1,19PE02951
US70200622,70,1,1,20PE01209
US70200437,70,1,1,20PE01211
US70200435,70,1,1,20PE01212
US70200428,70,1,1,20PE01214
US70200417,70,1,1,20PE01216
US70200564,70,1,1,20PE01218
US70200506,70,1,1,20PE01220
US70200370,70,1,1,20PE01222
US70200648,70,1,1,20PE01224
US70200687,70,1,1,20PE01226
US70200658,70,1,1,20PE01227
US70200479,70,1,1,20PE01229
US70200395,70,1,1,20PE01231
US70200373,70,1,1,20PE01233
US70200354,70,1,1,20PE01234
US70200641,70,1,1,20PE01236
US70200522,70,1,1,20PE01238
US70200563,70,1,1,20PE01239
US70200456,70,1,1,20PE01240
US70200404,70,1,1,20PE01241
US70200590,70,1,1,20PE01242
US70200611,70,1,1,20PE01244
US70200591,70,1,1,20PE01245
US70208860,70,1,1,20PE01247
US70200173,70,1,1,20PE01249
US70209976,70,1,1,20PE01251
US70209512,70,1,1,20PE01254
US70209835,70,1,1,20PE01256
US70200609,70,1,1,20PE01258
US70200224,70,1,1,20PE01259
US70209149,70,1,1,20PE01260
US70200289,70,1,1,20PE01261
US70208450,70,1,1,20PE01263
US70208519,70,1,1,20PE01265
US70209293,70,1,1,20PE01268
US70208571,70,1,1,20PE01271
US70209714,70,1,1,20PE01274
US70200315,70,1,1,20PE01276
US70200024,70,1,1,20PE01278
US70209636,70,1,1,20PE01281
US70200052,70,1,1,20PE01283
US70200134,70,1,1,20PE01285
US70208317,70,1,1,20PE01288
US70209910,70,1,1,20PE01290
US70200149,70,1,1,20PE01292
US70208495,70,1,1,20PE01293
US70200073,70,1,1,20PE01295
US70200263,70,1,1,20PE01298
US70200158,70,1,1,20PE01300
US70208511,70,1,1,20PE01302
US70209551,70,1,1,20PE01305
US70209012,70,1,1,20PE01307
US70200235,70,1,1,20PE01309
US70209599,70,1,1,20PE01311
US70209683,70,1,1,20PE01312
US70200136,70,1,1,20PE01315
US70209968,70,1,1,20PE01317
US70209537,70,1,1,20PE01318
US70208829,70,1,1,20PE01320
US70208492,70,1,1,20PE01324
US70208722,70,1,1,20PE01326
US70208491,70,1,1,20PE01328
US70209195,70,1,1,20PE01330
US70209193,70,1,1,20PE01333
US70208809,70,1,1,20PE01334
US70209292,70,1,1,20PE01337
US70200258,70,1,1,20PE01340
US70209597,70,1,1,20PE01342
US70200282,70,1,1,20PE01344
US70209961,70,1,1,20PE01347
US70200006,70,1,1,20PE01349
US70209435,70,1,1,20PE01352
US70200072,70,1,1,20PE01355
US70209698,70,1,1,20PE01357
US70209299,70,1,1,20PE01359
US70209882,70,1,1,20PE01362
US70208874,70,1,1,20PE01365
US70209747,70,1,1,20PE01367
US70209341,70,1,1,20PE01370
US70209677,70,1,1,20PE01372
US70209673,70,1,1,20PE01374
US70209455,70,1,1,20PE01377
US70200268,70,1,1,20PE01380
US70209791,70,1,1,20PE01384
US70209074,70,1,1,20PE01387
US70209926,70,1,1,20PE01389
US70200246,70,1,1,20PE01392
US70209708,70,1,1,20PE01394
US70209944,70,1,1,20PE01397
US70208262,70,1,1,20PE01400
US70209766,70,1,1,20PE01403
US70209818,70,1,1,20PE01406
US70209403,70,1,1,20PE01408
US70200075,70,1,1,20PE01410
US70209356,70,1,1,20PE01413
US70200167,70,1,1,20PE01417
US70209471,70,1,1,20PE01418
US70208307,70,1,1,20PE01421
US70200227,70,1,1,20PE01424
US70200187,70,1,1,20PE01425
US70209617,70,1,1,20PE01427
US70208909,70,1,1,20PE01428
US70208452,70,1,1,20PE01431
US70208410,70,1,1,20PE01433
US70202369,70,1,1,20PE01521
US70202298,70,1,1,20PE01590
US70202283,70,1,1,20PE01600
US70202349,70,1,1,20PE01631
US70202412,70,1,1,20PE01666
US70202282,70,1,1,20PE01727
US70202259,70,1,1,20PE01734
US70202212,70,1,1,20PE01739
US70202225,70,1,1,20PE01741
US70202324,70,1,1,20PE01749
US70202273,70,1,1,20PE01763
US70202374,70,1,1,20PE01772
US70202213,70,1,1,20PE01793
US70202313,70,1,1,20PE01808
US70202240,70,1,1,20PE01810
US70202297,70,1,1,20PE01817
US70202226,70,1,1,20PE01828
US70202236,70,1,1,20PE01829
US70202368,70,1,1,20PE01833
US70202401,70,1,1,20PE01834
US70202305,70,1,1,20PE01835
US70202323,70,1,1,20PE01836
US70202334,70,1,1,20PE01837
US70207049,70,1,1,20PE01848
US70206802,70,1,1,20PE01850
US83206921,83,1,1,20PE01853
US70206520,70,1,1,20PE01854
US83206412,83,1,1,20PE01857
US70206992,70,1,1,20PE01861
US83200499,83,1,1,20PE01866
US70206519,70,1,1,20PE01869
US83200444,83,1,1,20PE01877
US83206901,83,1,1,20PE01879
US83206454,83,1,1,20PE01884
US83200433,83,1,1,20PE01887
US83200263,83,1,1,20PE01894
US83200668,83,1,1,20PE01896
US70200201,70,1,1,20PE01903
US70207231,70,1,1,20PE01905
US83202210,83,1,1,20PE01906
US83202216,83,1,1,20PE01928
US83200184,83,1,1,20PE01937
US83200356,83,1,1,20PE01946
US70202010,70,1,1,20PE01950
US83200632,83,1,1,20PE01952
US83200533,83,1,1,20PE01968
US83202284,83,1,1,20PE01972
US83206456,83,1,1,20PE01975
US83200325,83,1,1,20PE01982
US83202318,83,1,1,20PE01993
US83206643,83,1,1,20PE01994
US70201996,70,1,1,20PE01999
US83200535,83,1,1,20PE02002
US83206397,83,1,1,20PE02015
US70202476,70,1,1,20PE02016
US83206762,83,1,1,20PE02019
US83206751,83,1,1,20PE02023
US83206818,83,1,1,20PE02024
US70206416,70,1,1,20PE02028
US83206683,83,1,1,20PE02036
US83200271,83,1,1,20PE02040
US83200158,83,1,1,20PE02058
US83206508,83,1,1,20PE02060
US83202291,83,1,1,20PE02066
US83202083,83,1,1,20PE02073
US83206930,83,1,1,20PE02074
US70202143,70,1,1,20PE02077
US83200234,83,1,1,20PE02082
US83202043,83,1,1,20PE02088
US83200484,83,1,1,20PE02094
US70206400,70,1,1,20PE02099
US83200223,83,1,1,20PE02100
US83206567,83,1,1,20PE02104
US70200180,70,1,1,20PE02107
US70202061,70,1,1,20PE02109
US70200232,70,1,1,20PE02114
US83206414,83,1,1,20PE02115
US83206420,83,1,1,20PE02116
US83200191,83,1,1,20PE02134
US83206530,83,1,1,20PE02138
US83205717,83,1,1,20PE02150
US70200319,70,1,1,20PE02152
US83200388,83,1,1,20PE02159
US70202109,70,1,1,20PE02161
US83206799,83,1,1,20PE02171
US83200398,83,1,1,20PE02172
US83200331,83,1,1,20PE02175
US70202437,70,1,1,20PE02177
US83202222,83,1,1,20PE02179
US83202039,83,1,1,20PE02180
US70200274,70,1,1,20PE02184
US83207025,83,1,1,20PE02199
US83200197,83,1,1,20PE02200
US83202269,83,1,1,20PE02201
US83206852,83,1,1,20PE02211
US83202384,83,1,1,20PE02213
US70206552,70,1,1,20PE02215
US83207274,83,1,1,20PE02226
US83200296,83,1,1,20PE02228
US70206981,70,1,1,20PE02229
US70202070,70,1,1,20PE02236
US83202327,83,1,1,20PE02239
US70202026,70,1,1,20PE02244
US70202038,70,1,1,20PE02246
US83200393,83,1,1,20PE02257
US83202202,83,1,1,20PE02260
US83200389,83,1,1,20PE02262
US83206699,83,1,1,20PE02264
US70200174,70,1,1,20PE02266
US83200498,83,1,1,20PE02268
US83206908,83,1,1,20PE02270
US83202260,83,1,1,20PE02271
US83206614,83,1,1,20PE02283
US83200607,83,1,1,20PE02285
US70206439,70,1,1,20PE02290
US83200545,83,1,1,20PE02294
US83202347,83,1,1,20PE02296
US70206459,70,1,1,20PE02299
US83206953,83,1,1,20PE02307
US83206449,83,1,1,20PE02308
US70200154,70,1,1,20PE02311
US83200587,83,1,1,20PE02314
US70202265,70,1,1,20PE02316
US70202088,70,1,1,20PE02323
US83202389,83,1,1,20PE02324
US70206631,70,1,1,20PE02328
US70206583,70,1,1,20PE02330
US83202371,83,1,1,20PE02331
US83202311,83,1,1,20PE02332
US83200569,83,1,1,20PE02335
US83200301,83,1,1,20PE02340
US83200166,83,1,1,20PE02343
US83206971,83,1,1,20PE02349
US83200512,83,1,1,20PE02351
US70207041,70,1,1,20PE02352
US70206689,70,1,1,20PE02354
US83207292,83,1,1,20PE02357
US70206913,70,1,1,20PE02358
US70206800,70,1,1,20PE02363
US83200676,83,1,1,20PE02364
US83206710,83,1,1,20PE02366
US83202300,83,1,1,20PE02372
US70200211,70,1,1,20PE02373
US83206376,83,1,1,20PE02375
US70200237,70,1,1,20PE02377
US83202307,83,1,1,20PE02378
US83200314,83,1,1,20PE02383
US70205270,70,1,1,20PE02385
US70200259,70,1,1,20PE02387
US83202231,83,1,1,20PE02388
US83200245,83,1,1,20PE02389
US83200434,83,1,1,20PE02390
US83200432,83,1,1,20PE02393
US70206482,70,1,1,20PE02403
US83200673,83,1,1,20PE02405
US83206360,83,1,1,20PE02412
US70206640,70,1,1,20PE02420
US83200443,83,1,1,20PE02421
US83202270,83,1,1,20PE02423
US83202156,83,1,1,20PE02424
US83206403,83,1,1,20PE02425
US83200705,83,1,1,20PE02426
US83207257,83,1,1,20PE02428
US83207015,83,1,1,20PE02429
US83202173,83,1,1,20PE02434
US83206393,83,1,1,20PE02439
US70207305,70,1,1,20PE02440
US83200650,83,1,1,20PE02441
US83206565,83,1,1,20PE02442
US83206419,83,1,1,20PE02447
US83207173,83,1,1,20PE02448
US83200460,83,1,1,20PE02452
US83200412,83,1,1,20PE02456
US83202056,83,1,1,20PE02460
US83200615,83,1,1,20PE02461
US83200322,83,1,1,20PE02463
US83206623,83,1,1,20PE02464
US83202247,83,1,1,20PE02475
US83201976,83,1,1,20PE02478
US83202141,83,1,1,20PE02480
US83200168,83,1,1,20PE02481
US83200509,83,1,1,20PE02483
US70202588,70,1,1,20PE02484
US83206659,83,1,1,20PE02485
US83200236,83,1,1,20PE02487
US83200689,83,1,1,20PE02488
US83206558,83,1,1,20PE02491
US83206926,83,1,1,20PE02493
US83202241,83,1,1,20PE02500
US70206890,70,1,1,20PE02501
US83206512,83,1,1,20PE02503
US83206880,83,1,1,20PE02504
US83202262,83,1,1,20PE02505
US83206544,83,1,1,20PE02507
US70202151,70,1,1,20PE02509
US83202381,83,1,1,20PE02511
