id10,sex,breed,etag,first_seen_row
2006116482,2,11,R6482,10PE01427
2008117421,2,11,R7421,10PE01430
2004114691,2,11,R4691,10PE01431
2008117175,2,11,R7175,10PE01433
2004114796,2,11,R4796,10PE01434
2004115222,2,11,R5222,10PE01436
2001112357,2,11,R2357,10PE01439
2007117029,2,11,R7029,10PE01440
2006116512,2,11,R6512,10PE01442
2006116274,2,11,R6274,10PE01444
2007116971,2,11,R6971,10PE01445
2009117572,2,11,R7572,10PE01447
2004115135,2,11,R5135,10PE01448
2007116773,2,11,R6773,10PE01450
2008117184,2,11,R7184,10PE01453
2004114603,2,11,R4603,10PE01454
2004114990,2,11,R4990,10PE01457
2002113879,2,11,R3879,10PE01459
2008117266,2,11,R7266,10PE01460
2008117172,2,11,R7172,10PE01462
2005115955,2,11,R5955,10PE01464
2008117341,2,11,R7341,10PE01466
2008117283,2,11,R7283,10PE01467
2006116346,2,11,R6346,10PE01468
2007116780,2,11,R6780,10PE01470
2008117369,2,11,R7369,10PE01472
2008117308,2,11,R7308,10PE01474
2002113886,2,11,R3886,10PE01476
2009118006,2,11,R8006,10PE01478
2007117125,2,11,R7125,10PE01479
2007116831,2,11,R6831,10PE01481
2006116376,2,11,R6376,10PE01482
2007116886,2,11,R6886,10PE01483
2004114450,2,11,R4450,10PE01486
2006116563,2,11,R6563,10PE01488
2006116469,2,11,R6469,10PE01490
2004114617,2,11,R4617,10PE01491
2006116552,2,11,R6552,10PE01492
2006116221,2,11,R6221,10PE01494
2006116572,2,11,R6572,10PE01496
2004114823,2,11,R4823,10PE01498
2009117517,2,11,R7517,10PE01499
2005115756,2,11,R5756,10PE01500
2008117204,2,11,R7204,10PE01503
2003114108,2,11,R4108,10PE01505
2005115396,2,11,R5396,10PE01506
2006116272,2,11,R6272,10PE01508
2008117274,2,11,R7274,10PE01510
2009117826,2,11,R7826,10PE01512
2009117744,2,11,R7744,10PE01513
2005115537,2,11,R5537,10PE01514
2006116475,2,11,R6475,10PE01516
2002113090,2,11,R3090,10PE01520
2008117238,2,11,R7238,10PE01521
2008117399,2,11,R7399,10PE01522
2007116888,2,11,R6888,10PE01524
2006116394,2,11,R6394,10PE01526
2002113112,2,11,R3112,10PE01528
2009117724,2,11,R7724,10PE01529
2006116354,2,11,R6354,10PE01530
2009117480,2,11,R7480,10PE01532
2004114904,2,11,R4904,10PE01533
2008117277,2,11,R7277,10PE01534
2009117709,2,11,R7709,10PE01535
2009117555,2,11,R7555,10PE01536
2009117980,2,11,R7980,10PE01537
2009117595,2,11,R7595,10PE01538
2004115185,2,11,R5185,10PE01539
2009117693,2,11,R7693,10PE01541
2009117487,2,11,R7487,10PE01542
2009117684,2,11,R7684,10PE01543
2009117573,2,11,R7573,10PE01544
2007116728,2,11,R6728,10PE01545
2009117809,2,11,R7809,10PE01548
2009117862,2,11,R7862,10PE01549
2004114522,2,11,R4522,10PE01550
2009118049,2,11,R8049,10PE01553
2009117628,2,11,R7628,10PE01554
2009117949,2,11,R7949,10PE01555
2007451722,2,45,T1722,10PE01556
2008452301,2,45,T2301,10PE01558
2005450343,2,45,T0343,10PE01560
2008452011,2,45,T2011,10PE01561
2008451876,2,45,T1876,10PE01562
2007451507,2,45,T1507,10PE01563
2008452041,2,45,T2041,10PE01564
2008452296,2,45,T2296,10PE01565
2008452017,2,45,T2017,10PE01566
2008452071,2,45,T2071,10PE01567
2007451421,2,45,T1421,10PE01568
2008452048,2,45,T2048,10PE01570
2007451530,2,45,T1530,10PE01571
2007451537,2,45,T1537,10PE01573
2008451952,2,45,T1952,10PE01575
2008452306,2,45,T2306,10PE01577
2008452039,2,45,T2039,10PE01579
2006450799,2,45,T0799,10PE01580
2002449126,2,44,T9126,10PE01582
2008451856,2,45,T1856,10PE01583
2008452075,2,45,T2075,10PE01584
2008452092,2,45,T2092,10PE01586
2008451941,2,45,T1941,10PE01588
2007451424,2,45,T1424,10PE01589
2008452047,2,45,T2047,10PE01590
2008451871,2,45,T1871,10PE01592
2008452040,2,45,T2040,10PE01593
2004450035,2,45,T0035,10PE01595
2007451300,2,45,T1300,10PE01597
2007451366,2,45,T1366,10PE01599
2006451125,2,45,T1125,10PE01601
2004449945,2,44,T9945,10PE01603
2008451880,2,45,T1880,10PE01604
2002448938,2,44,T8938,10PE01606
2008452125,2,45,T2125,10PE01608
2003449587,2,44,T9587,10PE01610
2006451079,2,45,T1079,10PE01612
2007451320,2,45,T1320,10PE01614
2005450233,2,45,T0233,10PE01616
2005450751,2,45,T0751,10PE01618
2007451373,2,45,T1373,10PE01620
2006451160,2,45,T1160,10PE01622
2008452326,2,45,T2326,10PE01624
2008452212,2,45,T2212,10PE01626
2006451047,2,45,T1047,10PE01628
2006451202,2,45,T1202,10PE01630
2006450986,2,45,T0986,10PE01632
2005450371,2,45,T0371,10PE01633
2004449949,2,44,T9949,10PE01635
2007451357,2,45,T1357,10PE01637
2008452175,2,45,T2175,10PE01638
2005450627,2,45,T0627,10PE01640
2008452105,2,45,T2105,10PE01641
2007451522,2,45,T1522,10PE01643
2008452054,2,45,T2054,10PE01645
2007451510,2,45,T1510,10PE01647
2008452218,2,45,T2218,10PE01650
2004450155,2,45,T0155,10PE01651
2007451454,2,45,T1454,10PE01653
2007451659,2,45,T1659,10PE01654
2008452080,2,45,T2080,10PE01655
2005450358,2,45,T0358,10PE01657
2007451433,2,45,T1433,10PE01659
2007451422,2,45,T1422,10PE01661
2008452043,2,45,T2043,10PE01663
2007451293,2,45,T1293,10PE01665
2005450456,2,45,T0456,10PE01667
2006451089,2,45,T1089,10PE01669
2006450852,2,45,T0852,10PE01671
2007451532,2,45,T1532,10PE01672
2007451473,2,45,T1473,10PE01673
2007451299,2,45,T1299,10PE01674
2008452297,2,45,T2297,10PE01675
2007451654,2,45,T1654,10PE01676
2008452308,2,45,T2308,10PE01678
2007451660,2,45,T1660,10PE01680
2007451274,2,45,T1274,10PE01682
2006451131,2,45,T1131,10PE01684
2007451331,2,45,T1331,10PE01686
2006450857,2,45,T0857,10PE01687
2007451350,2,45,T1350,10PE01688
2008451854,2,45,T1854,10PE01690
2006451093,2,45,T1093,10PE01691
2008451849,2,45,T1849,10PE01694
2005450538,2,45,T0538,10PE01695
2007451787,2,45,T1787,10PE01697
2005450313,2,45,T0313,10PE01698
2004449842,2,44,T9842,10PE01700
2008452217,2,45,T2217,10PE01702
2008451931,2,45,T1931,10PE01704
2002449325,2,44,T9325,10PE01705
2008451989,2,45,T1989,10PE01706
2009452790,2,45,T2790,10PE01707
2005450657,2,45,T0657,10PE01708
2008452062,2,45,T2062,10PE01709
2007451732,2,45,T1732,10PE01710
2007451464,2,45,T1464,10PE01712
2008451929,2,45,T1929,10PE01713
2007451599,2,45,T1599,10PE01714
2007451673,2,45,T1673,10PE01716
2007451520,2,45,T1520,10PE01718
2008451907,2,45,T1907,10PE01720
2007451622,2,45,T1622,10PE01722
2006451110,2,45,T1110,10PE01724
2004450106,2,45,T0106,10PE01725
2006451090,2,45,T1090,10PE01727
2008451850,2,45,T1850,10PE01729
2006451264,2,45,T1264,10PE01731
2008452303,2,45,T2303,10PE01733
2008452248,2,45,T2248,10PE01734
2007451436,2,45,T1436,10PE01736
2007451309,2,45,T1309,10PE01737
2005450333,2,45,T0333,10PE01738
2007451625,2,45,T1625,10PE01740
2005450601,2,45,T0601,10PE01742
2005450253,2,45,T0253,10PE01743
2008451991,2,45,T1991,10PE01744
2005450408,2,45,T0408,10PE01745
2007451825,2,45,T1825,10PE01747
2006450911,2,45,T0911,10PE01749
2008451885,2,45,T1885,10PE01752
2006450885,2,45,T0885,10PE01754
2008451980,2,45,T1980,10PE01757
2008451912,2,45,T1912,10PE01759
2005450599,2,45,T0599,10PE01760
2007451832,2,45,T1832,10PE01762
2003449596,2,44,T9596,10PE01764
2008452162,2,45,T2162,10PE01765
2008451990,2,45,T1990,10PE01767
2006450774,2,45,T0774,10PE01768
2008452239,2,45,T2239,10PE01770
2008452144,2,45,T2144,10PE01771
2005450238,2,45,T0238,10PE01773
2006450792,2,45,T0792,10PE01774
2008452331,2,45,T2331,10PE01775
2008452300,2,45,T2300,10PE01777
2008452084,2,45,T2084,10PE01779
2008451927,2,45,T1927,10PE01781
2008452243,2,45,T2243,10PE01783
2008452083,2,45,T2083,10PE01785
2006451234,2,45,T1234,10PE01786
2006451005,2,45,T1005,10PE01787
2006451127,2,45,T1127,10PE01789
2007451738,2,45,T1738,10PE01792
2007451652,2,45,T1652,10PE01794
2007451713,2,45,T1713,10PE01795
2006451196,2,45,T1196,10PE01797
2008452227,2,45,T2227,10PE01799
2007451708,2,45,T1708,10PE01801
2007451809,2,45,T1809,10PE01803
2007451307,2,45,T1307,10PE01804
2008451921,2,45,T1921,10PE01807
2006451108,2,45,T1108,10PE01808
2008452012,2,45,T2012,10PE01809
2008452117,2,45,T2117,10PE01811
2008452149,2,45,T2149,10PE01813
2003449570,2,44,T9570,10PE01815
2009452800,2,45,T2800,10PE01816
2008452146,2,45,T2146,10PE01817
2007451294,2,45,T1294,10PE01819
2008452159,2,45,T2159,10PE01821
2006451145,2,45,T1145,10PE01823
2008452150,2,45,T2150,10PE01825
2005450541,2,45,T0541,10PE01826
2008452317,2,45,T2317,10PE01828
2007451695,2,45,T1695,10PE01830
2008452122,2,45,T2122,10PE01832
2006451058,2,45,T1058,10PE01833
2004449903,2,44,T9903,10PE01835
2005450714,2,45,T0714,10PE01836
2005450304,2,45,T0304,10PE01838
2006450791,2,45,T0791,10PE01840
2007451343,2,45,T1343,10PE01842
2005450406,2,45,T0406,10PE01843
2005450509,2,45,T0509,10PE01845
2007451518,2,45,T1518,10PE01846
2005450344,2,45,T0344,10PE01848
2007451292,2,45,T1292,10PE01850
2005450460,2,45,T0460,10PE01851
2008452237,2,45,T2237,10PE01852
2008452081,2,45,T2081,10PE01853
2007451302,2,45,T1302,10PE01855
2008451861,2,45,T1861,10PE01857
2007451669,2,45,T1669,10PE01858
2006450943,2,45,T0943,10PE01860
2007451349,2,45,T1349,10PE01862
2005450306,2,45,T0306,10PE01863
2007451700,2,45,T1700,10PE01865
2008452121,2,45,T2121,10PE01867
2006450883,2,45,T0883,10PE01868
2006450838,2,45,T0838,10PE01869
2007451633,2,45,T1633,10PE01871
2005450447,2,45,T0447,10PE01873
2005450329,2,45,T0329,10PE01876
2003449557,2,44,T9557,10PE01879
2004449902,2,44,T9902,10PE01880
2002449048,2,44,T9048,10PE01882
2009452508,2,45,T2508,10PE01883
2007451828,2,45,T1828,10PE01884
2004450016,2,45,T0016,10PE01886
2006451091,2,45,T1091,10PE01888
2005450242,2,45,T0242,10PE01890
2008452309,2,45,T2309,10PE01893
2007451382,2,45,T1382,10PE01894
2007451380,2,45,T1380,10PE01896
2007451781,2,45,T1781,10PE01897
2005450498,2,45,T0498,10PE01899
2007451334,2,45,T1334,10PE01901
2008452275,2,45,T2275,10PE01903
2008452334,2,45,T2334,10PE01904
2008452148,2,45,T2148,10PE01906
2008452147,2,45,T2147,10PE01907
2005450685,2,45,T0685,10PE01908
2008452104,2,45,T2104,10PE01910
2006450772,2,45,T0772,10PE01911
2008452156,2,45,T2156,10PE01912
2006450989,2,45,T0989,10PE01913
2008452168,2,45,T2168,10PE01914
2008451988,2,45,T1988,10PE01915
2008451977,2,45,T1977,10PE01916
2008452173,2,45,T2173,10PE01918
2005450454,2,45,T0454,10PE01920
2008451890,2,45,T1890,10PE01922
2007451359,2,45,T1359,10PE01923
2003449506,2,44,T9506,10PE01925
2004449826,2,44,T9826,10PE01927
2008452335,2,45,T2335,10PE01929
2008452166,2,45,T2166,10PE01930
2004449918,2,44,T9918,10PE01932
2008451954,2,45,T1954,10PE01934
2004449898,2,44,T9898,10PE01935
2007451552,2,45,T1552,10PE01937
2008452210,2,45,T2210,10PE01939
2008452023,2,45,T2023,10PE01940
2009452498,2,45,T2498,10PE01941
2008451985,2,45,T1985,10PE01943
2006451051,2,45,T1051,10PE01944
2008452108,2,45,T2108,10PE01946
2008452170,2,45,T2170,10PE01948
2007451385,2,45,T1385,10PE01950
2006450805,2,45,T0805,10PE01952
2008451998,2,45,T1998,10PE01954
2008451974,2,45,T1974,10PE01955
2008452201,2,45,T2201,10PE01956
2006450801,2,45,T0801,10PE01958
2004450199,2,45,T0199,10PE01959
2006451140,2,45,T1140,10PE01961
2005450243,2,45,T0243,10PE01963
2005450577,2,45,T0577,10PE01966
2006451155,2,45,T1155,10PE01968
2007451563,2,45,T1563,10PE01971
2008451961,2,45,T1961,10PE01973
2007451492,2,45,T1492,10PE01975
2008452010,2,45,T2010,10PE01977
2006451044,2,45,T1044,10PE01978
2008452129,2,45,T2129,10PE01979
2006450925,2,45,T0925,10PE01981
2007451670,2,45,T1670,10PE01983
2003449521,2,44,T9521,10PE01985
2008452089,2,45,T2089,10PE01986
2008451905,2,45,T1905,10PE01988
2008451868,2,45,T1868,10PE01990
2009452624,2,45,T2624,10PE01992
2008452132,2,45,T2132,10PE01993
2008452160,2,45,T2160,10PE01995
2004449988,2,44,T9988,10PE01997
2007451769,2,45,T1769,10PE01998
2004450194,2,45,T0194,10PE02000
2006450924,2,45,T0924,10PE02002
2006450798,2,45,T0798,10PE02004
2006451129,2,45,T1129,10PE02006
2006450880,2,45,T0880,10PE02008
2007451538,2,45,T1538,10PE02010
2005450537,2,45,T0537,10PE02012
2009452595,2,45,T2595,10PE02014
2007451704,2,45,T1704,10PE02015
2006450957,2,45,T0957,10PE02017
2009452770,2,45,T2770,10PE02019
2008452003,2,45,T2003,10PE02020
2006451162,2,45,T1162,10PE02021
2004449812,2,44,T9812,10PE02023
2007451379,2,45,T1379,10PE02025
2007451566,2,45,T1566,10PE02027
2007451598,2,45,T1598,10PE02028
2007451785,2,45,T1785,10PE02030
2006450891,2,45,T0891,10PE02032
2006451144,2,45,T1144,10PE02033
2006450894,2,45,T0894,10PE02035
2007451712,2,45,T1712,10PE02036
2006451065,2,45,T1065,10PE02038
2006450938,2,45,T0938,10PE02040
2006450902,2,45,T0902,10PE02041
2005450695,2,45,T0695,10PE02043
2007451740,2,45,T1740,10PE02045
2008452112,2,45,T2112,10PE02047
2008452293,2,45,T2293,10PE02049
2006451122,2,45,T1122,10PE02050
2007451680,2,45,T1680,10PE02051
2007451399,2,45,T1399,10PE02053
2008452138,2,45,T2138,10PE02055
2007451790,2,45,T1790,10PE02057
2006450780,2,45,T0780,10PE02058
2007451297,2,45,T1297,10PE02060
2007451431,2,45,T1431,10PE02061
2006450787,2,45,T0787,10PE02062
2008452049,2,45,T2049,10PE02065
2004449806,2,44,T9806,10PE02066
2004450098,2,45,T0098,10PE02068
2005450417,2,45,T0417,10PE02070
2006451242,2,45,T1242,10PE02072
2008452098,2,45,T2098,10PE02074
2003449459,2,44,T9459,10PE02075
2006450785,2,45,T0785,10PE02077
2008452085,2,45,T2085,10PE02080
2008452113,2,45,T2113,10PE02081
2004449914,2,44,T9914,10PE02083
2008452145,2,45,T2145,10PE02085
2008451981,2,45,T1981,10PE02087
2006451163,2,45,T1163,10PE02088
2006450845,2,45,T0845,10PE02089
2007451296,2,45,T1296,10PE02091
2008452270,2,45,T2270,10PE02092
2007451487,2,45,T1487,10PE02093
2007451647,2,45,T1647,10PE02095
2006450933,2,45,T0933,10PE02096
2007451376,2,45,T1376,10PE02097
2005450248,2,45,T0248,10PE02099
2003449492,2,44,T9492,10PE02101
2008451957,2,45,T1957,10PE02104
2007451333,2,45,T1333,10PE02105
2006450803,2,45,T0803,10PE02107
2006450788,2,45,T0788,10PE02109
2006451006,2,45,T1006,10PE02111
2008452027,2,45,T2027,10PE02113
2006451003,2,45,T1003,10PE02115
2006450954,2,45,T0954,10PE02116
2007451398,2,45,T1398,10PE02117
2007451494,2,45,T1494,10PE02119
2006451171,2,45,T1171,10PE02121
2006450882,2,45,T0882,10PE02123
2008451933,2,45,T1933,10PE02125
2005450725,2,45,T0725,10PE02127
2008452211,2,45,T2211,10PE02129
2006451130,2,45,T1130,10PE02131
2003449601,2,44,T9601,10PE02133
2008451900,2,45,T1900,10PE02136
2007451384,2,45,T1384,10PE02137
2008452164,2,45,T2164,10PE02139
2005450582,2,45,T0582,10PE02141
2006450850,2,45,T0850,10PE02142
2009452744,2,45,T2744,10PE02143
2003449723,2,44,T9723,10PE02144
2008452202,2,45,T2202,10PE02146
2007451621,2,45,T1621,10PE02148
2008452319,2,45,T2319,10PE02150
2003449621,2,44,T9621,10PE02151
2009452626,2,45,T2626,10PE02153
2002448887,2,44,T8887,10PE02154
2007451455,2,45,T1455,10PE02156
2008451967,2,45,T1967,10PE02157
2008452100,2,45,T2100,10PE02159
2004450095,2,45,T0095,10PE02160
2005450494,2,45,T0494,10PE02161
2007451548,2,45,T1548,10PE02163
2008451892,2,45,T1892,10PE02165
2004449973,2,44,T9973,10PE02166
2008452072,2,45,T2072,10PE02168
2008452019,2,45,T2019,10PE02170
2009452455,2,45,T2455,10PE02171
2003449638,2,44,T9638,10PE02172
2007451843,2,45,T1843,10PE02174
2008451968,2,45,T1968,10PE02176
2007451329,2,45,T1329,10PE02177
2008452185,2,45,T2185,10PE02179
2005450291,2,45,T0291,10PE02180
2009452525,2,45,T2525,10PE02182
2009452518,2,45,T2518,10PE02183
2008452153,2,45,T2153,10PE02184
2009452471,2,45,T2471,10PE02186
2001448406,2,44,T8406,10PE02187
2006451243,2,45,T1243,10PE02188
2008452234,2,45,T2234,10PE02189
2009452636,2,45,T2636,10PE02190
2009452570,2,45,T2570,10PE02191
2009452712,2,45,T2712,10PE02192
2009452746,2,45,T2746,10PE02193
2009452375,2,45,T2375,10PE02194
2009452533,2,45,T2533,10PE02195
2009452700,2,45,T2700,10PE02196
2009452694,2,45,T2694,10PE02198
2009452567,2,45,T2567,10PE02199
2009452711,2,45,T2711,10PE02200
2009452532,2,45,T2532,10PE02201
2009452697,2,45,T2697,10PE02202
2009452768,2,45,T2768,10PE02203
2009452685,2,45,T2685,10PE02204
2009452397,2,45,T2397,10PE02205
2009452787,2,45,T2787,10PE02206
2009452437,2,45,T2437,10PE02207
2009452594,2,45,T2594,10PE02208
2009452803,2,45,T2803,10PE02209
2009452581,2,45,T2581,10PE02210
2009452667,2,45,T2667,10PE02211
2009452504,2,45,T2504,10PE02212
2009452690,2,45,T2690,10PE02213
2009452684,2,45,T2684,10PE02214
2009452467,2,45,T2467,10PE02215
2009452345,2,45,T2345,10PE02216
2009452655,2,45,T2655,10PE02217
2009452484,2,45,T2484,10PE02218
2009452494,2,45,T2494,10PE02219
2009452641,2,45,T2641,10PE02220
2009452657,2,45,T2657,10PE02221
2009452557,2,45,T2557,10PE02222
2009452662,2,45,T2662,10PE02223
2009452682,2,45,T2682,10PE02224
2009452763,2,45,T2763,10PE02225
2009452378,2,45,T2378,10PE02226
2009452835,2,45,T2835,10PE02227
2009452560,2,45,T2560,10PE02228
2009452542,2,45,T2542,10PE02229
2009452778,2,45,T2778,10PE02230
2009452353,2,45,T2353,10PE02231
2009452497,2,45,T2497,10PE02232
2009452441,2,45,T2441,10PE02233
2009452677,2,45,T2677,10PE02234
2009452439,2,45,T2439,10PE02235
2009452553,2,45,T2553,10PE02236
2009452598,2,45,T2598,10PE02237
2009452359,2,45,T2359,10PE02238
2009452558,2,45,T2558,10PE02239
2009452563,2,45,T2563,10PE02240
2009452428,2,45,T2428,10PE02241
2009452521,2,45,T2521,10PE02242
2009452364,2,45,T2364,10PE02243
2009452472,2,45,T2472,10PE02244
2009452514,2,45,T2514,10PE02245
2009452530,2,45,T2530,10PE02246
2009452683,2,45,T2683,10PE02247
2008644201,2,64,K4201,10PE02248
2006643586,2,64,K3586,10PE02250
2006643589,2,64,K3589,10PE02252
2008644254,2,64,K4254,10PE02254
2005643283,2,64,K3283,10PE02256
2007644068,2,64,K4068,10PE02257
2003642857,2,64,K2857,10PE02259
2004643072,2,64,K3072,10PE02261
2007643883,2,64,K3883,10PE02263
2007644106,2,64,K4106,10PE02265
2008644241,2,64,K4241,10PE02267
2004643035,2,64,K3035,10PE02268
2005643446,2,64,K3446,10PE02270
2005643499,2,64,K3499,10PE02271
2002642333,2,64,K2333,10PE02273
2008644176,2,64,K4176,10PE02275
2006643677,2,64,K3677,10PE02277
2008644148,2,64,K4148,10PE02278
2007643872,2,64,K3872,10PE02279
2005643292,2,64,K3292,10PE02281
2004643029,2,64,K3029,10PE02282
2007643991,2,64,K3991,10PE02284
2005643305,2,64,K3305,10PE02285
2007643976,2,64,K3976,10PE02287
2006643812,2,64,K3812,10PE02289
2007644082,2,64,K4082,10PE02290
2003642989,2,64,K2989,10PE02291
2008644330,2,64,K4330,10PE02292
2006643750,2,64,K3750,10PE02294
2007644081,2,64,K4081,10PE02296
2005643322,2,64,K3322,10PE02297
2005643431,2,64,K3431,10PE02300
2008644172,2,64,K4172,10PE02302
2007643936,2,64,K3936,10PE02304
2004643161,2,64,K3161,10PE02305
2003642915,2,64,K2915,10PE02307
2004643074,2,64,K3074,10PE02308
2005643564,2,64,K3564,10PE02310
2009644525,2,64,K4525,10PE02313
2006643760,2,64,K3760,10PE02314
2008644185,2,64,K4185,10PE02316
2009644505,2,64,K4505,10PE02318
2005643387,2,64,K3387,10PE02319
2007644116,2,64,K4116,10PE02321
2002642385,2,64,K2385,10PE02323
2006643789,2,64,K3789,10PE02325
2005643393,2,64,K3393,10PE02326
2005643342,2,64,K3342,10PE02329
2007644060,2,64,K4060,10PE02330
2009644513,2,64,K4513,10PE02332
2003642871,2,64,K2871,10PE02333
2009644460,2,64,K4460,10PE02335
2006643723,2,64,K3723,10PE02336
2009644500,2,64,K4500,10PE02337
2006643804,2,64,K3804,10PE02338
2005643508,2,64,K3508,10PE02339
2008644232,2,64,K4232,10PE02341
2009644506,2,64,K4506,10PE02344
2005643463,2,64,K3463,10PE02346
2009644494,2,64,K4494,10PE02348
2009644439,2,64,K4439,10PE02349
2006643805,2,64,K3805,10PE02350
2009644602,2,64,K4602,10PE02352
2009644488,2,64,K4488,10PE02353
2009644422,2,64,K4422,10PE02354
2009644510,2,64,K4510,10PE02355
2009644453,2,64,K4453,10PE02356
2009644576,2,64,K4576,10PE02357
2009644578,2,64,K4578,10PE02358
2008644215,2,64,K4215,10PE02359
2009644449,2,64,K4449,10PE02360
2003642778,2,64,K2778,10PE02361
2009644571,2,64,K4571,10PE02363
2007643907,2,64,K3907,10PE02364
2009644446,2,64,K4446,10PE02367
2008644299,2,64,K4299,10PE02368
2009644475,2,64,K4475,10PE02370
2009644564,2,64,K4564,10PE02371
2006643731,2,64,K3731,10PE02372
2009644546,2,64,K4546,10PE02375
2005643544,2,64,K3544,10PE02376
2009644591,2,64,K4591,10PE02378
2007825312,2,82,X5312,10PE02379
2008825810,2,82,X5810,10PE02380
2008825811,2,82,X5811,10PE02381
2007824730,2,82,X4730,10PE02383
2008825960,2,82,X5960,10PE02384
2007825173,2,82,X5173,10PE02385
2007824487,2,82,X4487,10PE02388
2008826520,2,82,X6520,10PE02390
2009827273,2,82,X7273,10PE02392
2009827350,2,82,X7350,10PE02393
2008825951,2,82,X5951,10PE02394
2007824614,2,82,X4614,10PE02395
2007824910,2,82,X4910,10PE02397
2008826550,2,82,X6550,10PE02399
2006823254,2,82,X3254,10PE02400
2008826082,2,82,X6082,10PE02401
2006823386,2,82,X3386,10PE02403
2008826502,2,82,X6502,10PE02405
2007824729,2,82,X4729,10PE02408
2008826466,2,82,X6466,10PE02410
2008826292,2,82,X6292,10PE02411
2009827310,2,82,X7310,10PE02412
2008826235,2,82,X6235,10PE02414
2007825491,2,82,X5491,10PE02416
2007825446,2,82,X5446,10PE02417
2007825079,2,82,X5079,10PE02418
2008826703,2,82,X6703,10PE02419
2007824847,2,82,X4847,10PE02420
2008826734,2,82,X6734,10PE02421
2007824917,2,82,X4917,10PE02423
2009827207,2,82,X7207,10PE02424
2009827773,2,82,X7773,10PE02425
2009827798,2,82,X7798,10PE02427
2008825851,2,82,X5851,10PE02428
2006823420,2,82,X3420,10PE02430
2009827369,2,82,X7369,10PE02433
2008827120,2,82,X7120,10PE02434
2007824930,2,82,X4930,10PE02436
2007824797,2,82,X4797,10PE02438
2007825080,2,82,X5080,10PE02440
2008826641,2,82,X6641,10PE02442
2008827049,2,82,X7049,10PE02444
2006822986,2,82,X2986,10PE02446
2008827088,2,82,X7088,10PE02447
2007824918,2,82,X4918,10PE02449
2009827545,2,82,X7545,10PE02451
2007825000,2,82,X5000,10PE02452
2008826523,2,82,X6523,10PE02454
2006823748,2,82,X3748,10PE02456
2008826221,2,82,X6221,10PE02458
2007824446,2,82,X4446,10PE02460
2006823252,2,82,X3252,10PE02462
2006823011,2,82,X3011,10PE02464
2008826289,2,82,X6289,10PE02466
2008826864,2,82,X6864,10PE02467
2009700016,2,70,L0016,10PE02469
2009827790,2,82,X7790,10PE02470
2009827704,2,82,X7704,10PE02471
2008826915,2,82,X6915,10PE02472
2009827389,2,82,X7389,10PE02473
2008826166,2,82,X6166,10PE02474
2008826637,2,82,X6637,10PE02475
2007824683,2,82,X4683,10PE02477
2009827239,2,82,X7239,10PE02479
2006823476,2,82,X3476,10PE02480
2008826848,2,82,X6848,10PE02481
2008826228,2,82,X6228,10PE02483
2009827660,2,82,X7660,10PE02484
2008826377,2,82,X6377,10PE02485
2008826812,2,82,X6812,10PE02486
2007824950,2,82,X4950,10PE02487
2008826809,2,82,X6809,10PE02489
2008826862,2,82,X6862,10PE02490
2009827290,2,82,X7290,10PE02492
2008826318,2,82,X6318,10PE02493
2008826259,2,82,X6259,10PE02495
2006823317,2,82,X3317,10PE02497
2009827286,2,82,X7286,10PE02499
2009827225,2,82,X7225,10PE02500
2008826028,2,82,X6028,10PE02501
2008826831,2,82,X6831,10PE02502
2008826873,2,82,X6873,10PE02503
2007825519,2,82,X5519,10PE02505
2009827992,2,82,X7992,10PE02507
2009827270,2,82,X7270,10PE02508
2008826911,2,82,X6911,10PE02509
2007825454,2,82,X5454,10PE02510
2008826827,2,82,X6827,10PE02512
2009827863,2,82,X7863,10PE02514
2007825144,2,82,X5144,10PE02515
2008825723,2,82,X5723,10PE02517
2007824632,2,82,X4632,10PE02518
2008826712,2,82,X6712,10PE02522
2009827458,2,82,X7458,10PE02523
2009827251,2,82,X7251,10PE02524
2006823470,2,82,X3470,10PE02525
2009827316,2,82,X7316,10PE02527
2009827706,2,82,X7706,10PE02528
2007824999,2,82,X4999,10PE02529
2008825864,2,82,X5864,10PE02530
2009827438,2,82,X7438,10PE02531
2009827557,2,82,X7557,10PE02532
2009827828,2,82,X7828,10PE02533
2009827474,2,82,X7474,10PE02534
2009827285,2,82,X7285,10PE02536
2009827688,2,82,X7688,10PE02537
2009700005,2,70,L0005,10PE02538
2009827855,2,82,X7855,10PE02539
2009700007,2,70,L0007,10PE02540
2009700017,2,70,L0017,10PE02542
2009827277,2,82,X7277,10PE02543
2009827433,2,82,X7433,10PE02544
2009827655,2,82,X7655,10PE02547
2009827856,2,82,X7856,10PE02548
2009827515,2,82,X7515,10PE02549
2009827593,2,82,X7593,10PE02550
2009827471,2,82,X7471,10PE02551
2009827631,2,82,X7631,10PE02552
2009827427,2,82,X7427,10PE02554
2009827283,2,82,X7283,10PE02556
2009827334,2,82,X7334,10PE02557
2009827499,2,82,X7499,10PE02558
2009827359,2,82,X7359,10PE02559
2009700040,2,70,L0040,10PE02560
2009700028,2,70,L0028,10PE02561
2009828017,2,82,X8017,10PE02562
2009700013,2,70,L0013,10PE02563
2009827228,2,82,X7228,10PE02564
2009828292,2,82,X8292,10PE02565
2009827933,2,82,X7933,10PE02566
2009827439,2,82,X7439,10PE02567
2009827575,2,82,X7575,10PE02568
2009827404,2,82,X7404,10PE02570
2009827753,2,82,X7753,10PE02571
2008825968,2,82,X5968,10PE02572
