ID10,NOTE,YR,DAY,NOTEID
2013701454,55BRN.L.E.ULCER,13,97,LNOTE13LA03168
2013701458,L/D,13,98,LNOTE13LA03253
2013701465,90BLK,13,100,LNOTE13LA03400
2013701468,10BLK.SCOURS,13,100,LNOTE13LA03403
2013701470,35-40BLK.SCOURS,13,101,LNOTE13LA03445
2013701478,05BR.LEYEULCER,13,102,LNOTE13LA03487
2013701479,<05BLK.NICE,13,102,LNOTE13LA03488
2013701482,PULLED.L/D.RESP,13,103,LNOTE13LA03500
2013701483,70GR.SCOURS,13,103,LNOTE13LA03501
2013701490,90LTBRN.SCOURS,13,105,LNOTE13LA03567
2013701494,EUTH.STEPED ON,13,106,LNOTE13LA03580
2013701500,30BRN,13,108,LNOTE13LA03600
2013701506,1ST.20BRN,13,111,LNOTE13LA03660
2013701508,95DKBRN,13,112,LNOTE13LA03665
2013701514,25BLK,13,116,LNOTE13LA03700
2013831469,40BRN,13,62,LNOTE13LA00005
2013831470,60BRN,13,67,LNOTE13LA00011
2013831471,50BRN,13,67,LNOTE13LA00012
2013831473,NICE LAMB,13,68,LNOTE13LA00017
2013831475,.,13,69,LNOTE13LA00023
2013831477,85BRN,13,69,LNOTE13LA00028
2013831480,05BLK.HAIRY,13,69,LNOTE13LA00036
2013831483,NICE LAMB,13,70,LNOTE13LA00049
2013831484,SCOURS,13,70,LNOTE13LA00051
2013831485,.,13,70,LNOTE13LA00061
2013831494,<05BRN.W,13,71,LNOTE13LA00086
2013831501,20,13,71,LNOTE13LA00096
2013831515,H 05BLK,13,72,LNOTE13LA00143
2013831516,SMOKEY,13,72,LNOTE13LA00144
2013831523,VET.REFIX.ENTR,13,72,LNOTE13LA00164
2013831531,HAIRY,13,73,LNOTE13LA00179
2013831539,1ST,13,73,LNOTE13LA00199
2013831540,10BLK 2ND,13,73,LNOTE13LA00200
2013831541,10BLK,13,73,LNOTE13LA00201
2013831544,35LTBRN,13,73,LNOTE13LA00218
2013831546,BROWNISHBLK,13,73,LNOTE13LA00220
2013831547,75BLK,13,73,LNOTE13LA00222
2013831555,50BRN.LAMELF,13,74,LNOTE13LA00253
2013831560,50BLK.FEVER,13,75,LNOTE13LA00288
2013831566,35BLK,13,75,LNOTE13LA00335
2013831567,60BLK.NICE,13,75,LNOTE13LA00336
2013831568,25BLK.NICE,13,75,LNOTE13LA00344
2013831570,10BLK,13,75,LNOTE13LA00346
2013831572,LEYEULCER,13,75,LNOTE13LA00348
2013831573,HAIRY.SMBALLS,13,75,LNOTE13LA00349
2013831574,05LTBRN.CHUNK,13,75,LNOTE13LA00351
2013831575,.,13,76,LNOTE13LA00367
2013831576,SCOURS LFLAME,13,76,LNOTE13LA00368
2013831578,AsphixDystocia,13,76,LNOTE13LA00378
2013831582,FUZZY SCOURS,13,76,LNOTE13LA00399
2013831583,SCOURS,13,76,LNOTE13LA00400
2013831584,SCOURS,13,76,LNOTE13LA00401
2013831596,.,13,77,LNOTE13LA00467
2013831604,HAIRY,13,77,LNOTE13LA00492
2013831605,.,13,77,LNOTE13LA00493
2013831606,10BRN,13,77,LNOTE13LA00496
2013831614,FUZZY,13,78,LNOTE13LA00519
2013831616,90DKBRN.LAMERF,13,78,LNOTE13LA00527
2013831619,50BRN.TAILCHEWD,13,78,LNOTE13LA00553
2013831635,~.2LT GREY,13,78,LNOTE13LA00614
2013831641,.,13,79,LNOTE13LA00627
2013831642,.,13,79,LNOTE13LA00628
2013831643,PossBowelStrang,13,79,LNOTE13LA00629
2013831646,30BLK,13,79,LNOTE13LA00632
2013831651,20BRN,13,79,LNOTE13LA00655
2013831659,.,13,80,LNOTE13LA00721
2013831663,1ST,13,80,LNOTE13LA00734
2013831666,.,13,80,LNOTE13LA00763
2013831667,.,13,80,LNOTE13LA00764
2013831668,10BLK.NICE,13,80,LNOTE13LA00768
2013831669,80BLK.POS,13,81,LNOTE13LA00790
2013831674,70BR/GR,13,81,LNOTE13LA00798
2013831675,15BLK,13,81,LNOTE13LA00810
2013831676,20BLK    Sick,13,81,LNOTE13LA00811
2013831677,5-10BLK,13,81,LNOTE13LA00812
2013831678,.,13,81,LNOTE13LA00816
2013831680,NICEPossClostrd,13,81,LNOTE13LA00823
2013831681,.,13,81,LNOTE13LA00833
2013831682,.,13,81,LNOTE13LA00834
2013831689,30BLK,13,81,LNOTE13LA00897
2013831690,.,13,81,LNOTE13LA00909
2013831692,.,13,81,LNOTE13LA00913
2013831694,.,13,82,LNOTE13LA00923
2013831697,.,13,82,LNOTE13LA00940
2013831698,70BRN,13,82,LNOTE13LA00952
2013831709,.,13,82,LNOTE13LA01019
2013831711,<05BRN,13,82,LNOTE13LA01037
2013831712,20BRN BRKSPINE,13,82,LNOTE13LA01038
2013831715,NICE LAMB,13,82,LNOTE13LA01062
2013831717,15GR,13,83,LNOTE13LA01091
2013831722,75BLK SCOURS,13,83,LNOTE13LA01142
2013831724,1ST.10BLK,13,83,LNOTE13LA01164
2013831725,BRKRLEGS15BLK,13,83,LNOTE13LA01165
2013831726,80BRN,13,83,LNOTE13LA01175
2013831728,80GR,13,83,LNOTE13LA01177
2013831730,NICE.Z1729LOST,13,83,LNOTE13LA01211
2013831733,05BRN SNOT NOSE,13,84,LNOTE13LA01231
2013831734,05BLK,13,84,LNOTE13LA01232
2013831735,PINK.UGLY.BIG,13,84,LNOTE13LA01233
2013831736,NICE LAMB,13,84,LNOTE13LA01236
2013831740,85BLK,13,84,LNOTE13LA01264
2013831742,25BLK,13,84,LNOTE13LA01266
2013831747,NICE EYE ULCER,13,84,LNOTE13LA01317
2013831752,.,13,85,LNOTE13LA01391
2013831753,NICE LAMB,13,85,LNOTE13LA01392
2013831757,H,13,85,LNOTE13LA01477
2013831764,90BLK,13,85,LNOTE13LA01515
2013831765,.,13,86,LNOTE13LA01537
2013831775,90BLK,13,86,LNOTE13LA01579
2013831778,WEAK LAMB,13,86,LNOTE13LA01621
2013831779,70BL PNEU,13,86,LNOTE13LA01628
2013831786,80BLK,13,86,LNOTE13LA01668
2013831787,90BLK,13,86,LNOTE13LA01669
2013831790,.,13,86,LNOTE13LA01681
2013831794,1ST,13,87,LNOTE13LA01748
2013831800,DUMB,13,87,LNOTE13LA01782
2013831802,NICE LAMB,13,87,LNOTE13LA01830
2013831804,NICE LAMB,13,87,LNOTE13LA01842
2013831820,50BLK,13,89,LNOTE13LA02081
2013831822,SMALL.ASPIRATN,13,89,LNOTE13LA02116
2013831823,NICE LAMB,13,89,LNOTE13LA02118
2013831826,H REYE ULCER,13,89,LNOTE13LA02219
2013831828,PINK,13,89,LNOTE13LA02221
2013831830,.,13,90,LNOTE13LA02234
2013831832,.,13,90,LNOTE13LA02236
2013831835,SWOLLEN.HEAD,13,91,LNOTE13LA02440
2013831836,NOT.POLYPAY,13,92,LNOTE13LA02526
2013831837,CRYPT.DOWN.EUTH,13,92,LNOTE13LA02527
2013831844,40BLK,13,94,LNOTE13LA02758
2013831848,.,13,94,LNOTE13LA02928
2013831850,.,13,95,LNOTE13LA02919
2013831859,1ST.CU,13,96,LNOTE13LA03057
2013831862,SCOURS,13,96,LNOTE13LA03086
2013831866,CU.Starvation,13,97,LNOTE13LA03116
2013831899,.,13,98,LNOTE13LA03207
2013831901,.,13,98,LNOTE13LA03213
2013831907,LOOKSLIKESUFFLK,13,98,LNOTE13LA03230
2013831908,LOOKSLIKESUFFLK,13,98,LNOTE13LA03231
2013831921,.,13,98,LNOTE13LA03256
2013831933,.,13,99,LNOTE13LA03275
2013831936,NOT.POLY.Euth,13,99,LNOTE13LA03281
2013831945,.,13,99,LNOTE13LA03310
2013831947,CU,13,99,LNOTE13LA03314
2013831953,80BRN,13,99,LNOTE13LA03341
2013831954,90BRN,13,99,LNOTE13LA03345
2013831970,90BLK.SCOURS,13,100,LNOTE13LA03367
2013831976,1ST.H.40BLK,13,100,LNOTE13LA03386
2013831977,2ND.H.30BLK,13,100,LNOTE13LA03387
2013831982,SCOURS,13,100,LNOTE13LA03398
2013831986,80BLK,13,101,LNOTE13LA03411
2013831996,.,13,100,LNOTE13LA03408
2013832003,CU,13,101,LNOTE13LA03439
2013832004,CU.SCOURS,13,101,LNOTE13LA03440
2013832010,NICE LAMB,13,101,LNOTE13LA03448
2013832011,SCOURS,13,102,LNOTE13LA03454
2013832012,SCOURS.LAMELH,13,102,LNOTE13LA03455
2013832016,SCOULungAbscess,13,102,LNOTE13LA03467
2013832018,1ST.DAM.MAST,13,102,LNOTE13LA03471
2013832019,2ND.DAM.MAST,13,102,LNOTE13LA03472
2013832021,LHIPLUXATEDEUTH,13,102,LNOTE13LA03474
2013832026,CU,13,102,LNOTE13LA03481
2013832028,NICE LAMB,13,102,LNOTE13LA03489
2013832033,.,13,103,LNOTE13LA03503
2013832034,BR.EAR.TIPS,13,103,LNOTE13LA03508
2013832039,CU,13,104,LNOTE13LA03527
2013832048,LEYEBLIND.EUTH,13,104,LNOTE13LA03548
2013832052,CU,13,105,LNOTE13LA03552
2013832068,.,13,108,LNOTE13LA03602
2013832070,CU,13,108,LNOTE13LA03604
2013832073,CU,13,108,LNOTE13LA03610
2013832078,CU,13,109,LNOTE13LA03619
2013832083,CU.COLICKY,13,109,LNOTE13LA03628
2013832086,CU,13,110,LNOTE13LA03633
2013832088,CU,13,110,LNOTE13LA03639
2013832089,CU,13,110,LNOTE13LA03640
2013832090,.,13,110,LNOTE13LA03644
2013832093,CU,13,112,LNOTE13LA03662
2013832095,CU,13,112,LNOTE13LA03664
2013832097,2NDBrthTraumaEu,13,112,LNOTE13LA03672
2013832101,CU.FROM.THIN,13,114,LNOTE13LA03681
2013832107,CU.SCOURLETHRGC,13,115,LNOTE13LA03692
2013832109,CU,13,116,LNOTE13LA03697
2013832112,NICE LAMB,13,117,LNOTE13LA03710
2013832116,L/DBleedingUlcr,13,120,LNOTE13LA03724
2013832128,80BLK,13,125,LNOTE13LA03737
2013832144,30BLK,13,127,LNOTE13LA03753
2013832148,80BLK,13,127,LNOTE13LA03757
2013832167,H.GRAFT,13,128,LNOTE13LA03776
2013832170,30BLK,13,128,LNOTE13LA03779
2013832176,95BLK,13,129,LNOTE13LA03785
2013832177,H.,13,130,LNOTE13LA03789
2013832187,P.,13,130,LNOTE13LA03799
2013832193,70BRN,13,131,LNOTE13LA03805
2013832197,95BLK,13,132,LNOTE13LA03809
2013832199,Orph513>Sacrif.,13,132,LNOTE13LA03811
2013832202,Orph512>Sacrif.,13,132,LNOTE13LA03815
2013832204,WEAKREAROrph513,13,132,LNOTE13LA03817
2013832211,95BLK,13,134,LNOTE13LA03824
2013832225,3FXRIBS,13,134,LNOTE13LA03838
2013832227,30BLK,13,134,LNOTE13LA03841
2013832231,HAIRY,13,135,LNOTE13LA03845
2013832245,90BRN,13,136,LNOTE13LA03860
2013832249,HAIRY,13,136,LNOTE13LA03864
2013832250,P.,13,140,LNOTE13LA03865
2014058475,BADCROOKEDLEGS,14,78,LNOTE14LA00085
2014058476,DamEuthMastitis,14,78,LNOTE14LA00086
2014058483,HAIRY,14,78,LNOTE14LA00107
2014058501,1ST.EUTHFXRIBS,14,79,LNOTE14LA00159
2014058503,1ST,14,79,LNOTE14LA00161
2014058513,W/LCarpusTrauma,14,80,LNOTE14LA00214
2014058525,.,14,81,LNOTE14LA00275
2014058529,1ST,14,81,LNOTE14LA00293
2014058538,Dam.Euth,14,82,LNOTE14LA00352
2014058542,.,14,82,LNOTE14LA00368
2014058553,.,14,82,LNOTE14LA00399
2014058555,NICE LAMB,14,82,LNOTE14LA00401
2014058558,NICE LAMB,14,82,LNOTE14LA00408
2014058566,WETLUNGSOUNDS,14,83,LNOTE14LA00464
2014058577,POS,14,83,LNOTE14LA00495
2014058581,.,14,83,LNOTE14LA00502
2014058585,.,14,83,LNOTE14LA00517
2014058590,NICE LAMB,14,84,LNOTE14LA00547
2014058595,BR.FEET,14,84,LNOTE14LA00569
2014058597,1ST,14,84,LNOTE14LA00571
2014058602,NICE LAMB,14,84,LNOTE14LA00595
2014058606,.,14,84,LNOTE14LA00603
2014058609,.,14,84,LNOTE14LA00631
2014058622,MultiAbscesses,14,84,LNOTE14LA00663
2014058635,FxRHLeg.FLEGSCR,14,85,LNOTE14LA00701
2014058637,1ST.UmbVeinRupt,14,85,LNOTE14LA00708
2014058638,PINK,14,85,LNOTE14LA00712
2014058639,PINK,14,85,LNOTE14LA00730
2014058644,.,14,86,LNOTE14LA00775
2014058645,RespCompromise,14,86,LNOTE14LA00776
2014058664,HAIRY,14,86,LNOTE14LA00840
2014058669,NICE LAMB,14,86,LNOTE14LA00850
2014058676,.,14,87,LNOTE14LA00929
2014058690,NICE LAMB,14,87,LNOTE14LA00969
2014058706,.,14,87,LNOTE14LA01029
2014058725,.,14,88,LNOTE14LA01205
2014058729,NICE LAMB,14,89,LNOTE14LA01227
2014058732,NICE LAMB,14,89,LNOTE14LA01234
2014058733,NICE LAMB,14,89,LNOTE14LA01253
2014058744,1ST.EUTH,14,90,LNOTE14LA01336
2014058745,NICE LAMB,14,90,LNOTE14LA01338
2014058757,1ST,14,90,LNOTE14LA01423
2014058764,.,14,91,LNOTE14LA01445
2014058766,56,14,91,LNOTE14LA01462
2014058771,.,14,91,LNOTE14LA01484
2014058782,.,14,91,LNOTE14LA01550
2014058791,HYPOTHERMIC,14,92,LNOTE14LA01610
2014058803,FxRH.HeatStroke,14,93,LNOTE14LA01739
2014058809,.,14,94,LNOTE14LA01809
2014058815,1ST,14,94,LNOTE14LA01876
2014058817,NICE LAMB,14,97,LNOTE14LA02042
2014058823,.,14,99,LNOTE14LA02208
2014058825,HAIRY,14,99,LNOTE14LA02218
2014058826,.,14,101,LNOTE14LA02301
2014058827,NICE LAMB,14,101,LNOTE14LA02314
2014119987,.,14,81,LNOTE14LA00265
2014119990,1ST.FXRIBS,14,81,LNOTE14LA00298
2014119991,2ND,14,81,LNOTE14LA00299
2014119993,1ST.MilkDecr>1,14,81,LNOTE14LA00310
2014120011,DamMastitis,14,83,LNOTE14LA00443
2014120020,NICE LAMB,14,83,LNOTE14LA00523
2014120028,BR.R.EYE.NICE,14,84,LNOTE14LA00557
2014120050,HAIRY,14,85,LNOTE14LA00679
2014120052,.,14,85,LNOTE14LA00682
2014120056,HAIRY,14,85,LNOTE14LA00728
2014120058,HAIRY,14,85,LNOTE14LA00734
2014120067,.,14,86,LNOTE14LA00800
2014120068,1ST.URNoise,14,86,LNOTE14LA00802
2014120079,.,14,86,LNOTE14LA00887
2014120084,.,14,86,LNOTE14LA00896
2014120099,.,14,87,LNOTE14LA00989
2014120104,ShavingsImpactn,14,88,LNOTE14LA01058
2014120108,SPLIT.SCROTUMN,14,88,LNOTE14LA01062
2014120112,.,14,88,LNOTE14LA01135
2014120118,NICE LAMB,14,88,LNOTE14LA01180
2014120120,TAIL.CHEWED,14,88,LNOTE14LA01192
2014120124,.,14,89,LNOTE14LA01238
2014120132,NICE LAMB,14,89,LNOTE14LA01277
2014120159,OrphPneu/Starve,14,90,LNOTE14LA01406
2014120163,.,14,90,LNOTE14LA01413
2014120170,HAIRY,14,91,LNOTE14LA01439
2014120175,.,14,91,LNOTE14LA01460
2014120179,.,14,91,LNOTE14LA01489
2014120182,H.SCOURS.FEVER,14,91,LNOTE14LA01505
2014120188,HAIRY,14,92,LNOTE14LA01618
2014120190,H.NasalD/C,14,92,LNOTE14LA01620
2014120197,.,14,92,LNOTE14LA01668
2014120200,HAIRY,14,93,LNOTE14LA01682
2014120218,.,14,93,LNOTE14LA01787
2014120224,1.PneuPeritonEu,14,94,LNOTE14LA01857
2014120249,.,14,96,LNOTE14LA01991
2014455307,.,14,83,LNOTE14LA00471
2014455310,1ST,14,84,LNOTE14LA00582
2014455312,H.DamLowMilk,14,85,LNOTE14LA00675
2014455313,LowMilkDam,14,85,LNOTE14LA00681
2014455320,HARSH.LUNGS,14,86,LNOTE14LA00868
2014455326,CrushInjuryEuth,14,86,LNOTE14LA00905
2014455332,.,14,87,LNOTE14LA00921
2014455335,1STEnteritisEut,14,87,LNOTE14LA00956
2014455343,NICE LAMB,14,87,LNOTE14LA01034
2014455344,NICE LAMB,14,87,LNOTE14LA01048
2014455346,HAIRY,14,87,LNOTE14LA01056
2014455347,NICE LAMB,14,88,LNOTE14LA01070
2014455349,Abandoned,14,88,LNOTE14LA01075
2014455355,PINK.UGLY,14,88,LNOTE14LA01102
2014455356,NICE LAMB,14,88,LNOTE14LA01103
2014455358,1ST.POS,14,88,LNOTE14LA01118
2014455360,1ST,14,88,LNOTE14LA01120
2014455376,.,14,88,LNOTE14LA01159
2014455381,.,14,88,LNOTE14LA01182
2014455383,.,14,88,LNOTE14LA01203
2014455385,NICE LAMB,14,88,LNOTE14LA01207
2014455388,FatNecrosis,14,89,LNOTE14LA01222
2014455396,NICE LAMB,14,89,LNOTE14LA01274
2014455397,DAMBEATINGUP,14,89,LNOTE14LA01275
2014455400,1ST,14,89,LNOTE14LA01290
2014455402,EUTH.PREMATURE,14,89,LNOTE14LA01301
2014455410,.,14,90,LNOTE14LA01345
2014455419,NICE LAMB,14,91,LNOTE14LA01450
2014455420,1ST,14,91,LNOTE14LA01453
2014455425,HAIRY.SCOURS,14,91,LNOTE14LA01503
2014455427,NICE LAMB,14,91,LNOTE14LA01506
2014455428,.,14,91,LNOTE14LA01507
2014455429,HAIRY,14,91,LNOTE14LA01508
2014455432,.,14,91,LNOTE14LA01529
2014455444,.,14,92,LNOTE14LA01574
2014455448,1ST.BROKE RIBS,14,92,LNOTE14LA01592
2014455450,1ST H.,14,92,LNOTE14LA01594
2014455452,PARROT MOUTH,14,92,LNOTE14LA01596
2014455457,HAIRY,14,92,LNOTE14LA01606
2014455468,.,14,92,LNOTE14LA01659
2014455470,.,14,93,LNOTE14LA01665
2014455471,.,14,93,LNOTE14LA01666
2014455476,HAIRY,14,93,LNOTE14LA01686
2014455480,HAIRY,14,93,LNOTE14LA01694
2014455497,.,14,94,LNOTE14LA01791
2014455498,.,14,94,LNOTE14LA01797
2014455502,.,14,94,LNOTE14LA01817
2014455509,.,14,94,LNOTE14LA01848
2014455513,1ST,14,94,LNOTE14LA01878
2014455515,NICE LAMB,14,95,LNOTE14LA01880
2014455521,.,14,95,LNOTE14LA01891
2014455522,.,14,95,LNOTE14LA01892
2014455530,.,14,95,LNOTE14LA01906
2014455537,DamEuth,14,95,LNOTE14LA01926
2014455539,1ST.V.UGLY,14,95,LNOTE14LA01930
2014455544,NICE LAMB,14,95,LNOTE14LA01954
2014455549,POS,14,96,LNOTE14LA01984
2014455553,.,14,96,LNOTE14LA01998
2014455560,DamMastitis,14,96,LNOTE14LA02015
2014455568,NICE LAMB,14,96,LNOTE14LA02032
2014455569,.,14,96,LNOTE14LA02033
2014455571,.,14,96,LNOTE14LA02036
2014455574,.,14,97,LNOTE14LA02055
2014455587,CONTR.TENDONS,14,97,LNOTE14LA02093
2014455592,.,14,98,LNOTE14LA02101
2014455596,NICE.INC.RR/RE,14,98,LNOTE14LA02107
2014455602,.,14,98,LNOTE14LA02119
2014455614,RKneeInfxn,14,98,LNOTE14LA02141
2014455619,PINK,14,98,LNOTE14LA02151
2014455624,PINK,14,99,LNOTE14LA02158
2014455634,HAIRY,14,99,LNOTE14LA02175
2014455635,.,14,99,LNOTE14LA02176
2014455637,PINK,14,99,LNOTE14LA02179
2014455639,PINK,14,99,LNOTE14LA02183
2014455644,DEADNoNecropsy,14,99,LNOTE14LA02191
2014455647,.,14,99,LNOTE14LA02197
2014455648,.,14,99,LNOTE14LA02198
2014455653,TAN ON LEGS,14,99,LNOTE14LA02204
2014455665,.,14,100,LNOTE14LA02233
2014455678,PINK,14,100,LNOTE14LA02251
2014455681,.,14,100,LNOTE14LA02254
2014455695,2NDWperitonitis,14,100,LNOTE14LA02272
2014455704,.,14,101,LNOTE14LA02291
2014455712,1ST,14,101,LNOTE14LA02303
2014455714,.,14,101,LNOTE14LA02305
2014455738,.,14,102,LNOTE14LA02340
2014455739,.,14,102,LNOTE14LA02341
2014455740,.,14,102,LNOTE14LA02343
2014455744,SCOURS,14,102,LNOTE14LA02347
2014455766,.,14,103,LNOTE14LA02377
2014455768,NICE LAMB,14,103,LNOTE14LA02381
2014455774,.,14,103,LNOTE14LA02394
2014455784,H.HUNGRY,14,104,LNOTE14LA02416
2014455787,1ST.PARROTEUTH,14,104,LNOTE14LA02423
2014455798,&StarvationEuth,14,105,LNOTE14LA02445
2014455800,TAN LEGS,14,106,LNOTE14LA02448
2014455804,NICE LAMB,14,106,LNOTE14LA02458
2014455809,AtresiaAniEuth,14,107,LNOTE14LA02470
2014455812,NICE LAMB,14,107,LNOTE14LA02474
2014455813,NICE LAMB,14,108,LNOTE14LA02486
2014455819,ConjunctADRResp,14,111,LNOTE14LA02516
2014502001,1ST,14,69,LNOTE14LA00012
2014502016,.,14,78,LNOTE14LA00089
2014502018,70GREY,14,78,LNOTE14LA00102
2014502031,BL.NOSE,14,79,LNOTE14LA00156
2014502037,.,14,79,LNOTE14LA00167
2014502053,.,14,80,LNOTE14LA00200
2014502063,.,14,80,LNOTE14LA00224
2014502065,DN.EUTH.Hypoxia,14,80,LNOTE14LA00229
2014502074,1ST.Orph>Dead,14,81,LNOTE14LA00271
2014502078,.,14,81,LNOTE14LA00283
2014502082,NICE LAMB,14,81,LNOTE14LA00295
2014502088,NICE LAMB,14,82,LNOTE14LA00337
2014502101,.,14,82,LNOTE14LA00374
2014502103,DYING.EUTH,14,82,LNOTE14LA00378
2014502124,LameRF,14,82,LNOTE14LA00425
2014502126,NICE LAMB,14,82,LNOTE14LA00429
2014502140,.,14,83,LNOTE14LA00486
2014502142,.,14,83,LNOTE14LA00491
2014502146,.,14,83,LNOTE14LA00504
2014502149,NICE LAMB,14,83,LNOTE14LA00513
2014502154,1ST,14,83,LNOTE14LA00528
2014502158,.,14,83,LNOTE14LA00534
2014502164,NICE.LEyeDischg,14,84,LNOTE14LA00546
2014502167,.,14,84,LNOTE14LA00563
2014502183,1ST,14,84,LNOTE14LA00611
2014502185,VHAIRY,14,84,LNOTE14LA00615
2014502188,20BRN,14,84,LNOTE14LA00635
2014502203,Diarrhea,14,85,LNOTE14LA00706
2014502204,DamBloodyMilk,14,85,LNOTE14LA00707
2014502233,1ST.H.10BLK,14,86,LNOTE14LA00780
2014502240,PINK.DownEuth,14,86,LNOTE14LA00807
2014502259,.,14,86,LNOTE14LA00881
2014502263,.,14,86,LNOTE14LA00898
2014502268,1ST,14,87,LNOTE14LA00927
2014502273,1ST.PneuURI,14,87,LNOTE14LA00953
2014502288,.,14,87,LNOTE14LA01018
2014502292,.,14,87,LNOTE14LA01037
2014502308,.,14,88,LNOTE14LA01092
2014502321,.,14,88,LNOTE14LA01152
2014502328,.,14,88,LNOTE14LA01177
2014502348,.,14,89,LNOTE14LA01239
2014502350,1ST,14,89,LNOTE14LA01247
2014502352,VHAIRY.BREARS,14,89,LNOTE14LA01265
2014502354,LAID.ON,14,89,LNOTE14LA01268
2014502357,.,14,89,LNOTE14LA01272
2014502372,.,14,90,LNOTE14LA01351
2014502385,.,14,90,LNOTE14LA01374
2014502392,.,14,90,LNOTE14LA01408
2014502394,1ST,14,90,LNOTE14LA01416
2014502397,.,14,91,LNOTE14LA01441
2014502400,.,14,91,LNOTE14LA01467
2014502404,.,14,91,LNOTE14LA01479
2014502407,.,14,91,LNOTE14LA01490
2014502409,.,14,91,LNOTE14LA01501
2014502411,1ST.H,14,91,LNOTE14LA01509
2014502422,HAIRY,14,92,LNOTE14LA01566
2014502423,HAIRY,14,92,LNOTE14LA01578
2014502426,90BLK,14,92,LNOTE14LA01626
2014502446,1ST.10BRN,14,93,LNOTE14LA01695
2014502466,HAIRY.SL.SNOTTY,14,94,LNOTE14LA01789
2014502468,.,14,94,LNOTE14LA01792
2014502490,.,14,95,LNOTE14LA01899
2014502495,VHAIRY,14,95,LNOTE14LA01932
2014502520,.,14,96,LNOTE14LA02038
2014645003,EUTH.,14,86,LNOTE14LA00829
2014645005,1ST,14,87,LNOTE14LA00996
2014645014,.,14,89,LNOTE14LA01241
2014645017,NICE LAMB,14,89,LNOTE14LA01304
2014645021,NICE LAMB,14,90,LNOTE14LA01403
2014645029,HAIRY,14,93,LNOTE14LA01675
2014645030,.,14,94,LNOTE14LA01799
2014645034,.,14,95,LNOTE14LA01913
2014645035,.,14,96,LNOTE14LA01969
2014645036,.,14,96,LNOTE14LA01970
2014645040,.,14,96,LNOTE14LA02028
2014645045,.,14,98,LNOTE14LA02123
2014645059,.,14,101,LNOTE14LA02279
2014645061,DamMilkDecr.,14,102,LNOTE14LA02328
2014645066,.,14,102,LNOTE14LA02348
2014645084,NICE LAMB,14,106,LNOTE14LA02447
2014701515,HyprtrophyHeart,14,75,LNOTE14LA00055
2014701517,40BLK,14,78,LNOTE14LA00101
2014701535,90BR.DamEuth,14,82,LNOTE14LA00335
2014701537,50VLTBRN.NICE,14,82,LNOTE14LA00354
2014701549,15BLK,14,83,LNOTE14LA00435
2014701551,85BL.DamEuth,14,83,LNOTE14LA00457
2014701552,25BLK,14,83,LNOTE14LA00475
2014701554,45BLK.NICE,14,83,LNOTE14LA00501
2014701555,25BLK,14,83,LNOTE14LA00521
2014701559,20BLK.NICE,14,84,LNOTE14LA00607
2014701562,P UGLY 10BRN,14,84,LNOTE14LA00628
2014701566,1ST,14,85,LNOTE14LA00743
2014701575,20BLK,14,86,LNOTE14LA00806
2014701576,NICE.75BRN,14,86,LNOTE14LA00893
2014701581,ALMOST.CLR.6,14,87,LNOTE14LA01035
2014701586,30BRN,14,88,LNOTE14LA01076
2014701589,NICE LAMB,14,89,LNOTE14LA01219
2014701592,95TAN,14,89,LNOTE14LA01264
2014701593,50TAN,14,89,LNOTE14LA01271
2014701597,1STSpineAbscess,14,89,LNOTE14LA01314
2014701604,50TAN,14,91,LNOTE14LA01429
2014701608,50TAN.SCOURS,14,91,LNOTE14LA01496
2014701613,H.SMOKY,14,91,LNOTE14LA01544
2014701615,1ST90GRAY,14,92,LNOTE14LA01590
2014701626,35BLK,14,96,LNOTE14LA01986
2014701633,70GRAY,14,99,LNOTE14LA02194
2014701635,20BL.DamEuth,14,104,LNOTE14LA02425
2014832257,LG.LAMB,14,75,LNOTE14LA00049
2014832258,FetalStress,14,75,LNOTE14LA00051
2014832267,.,14,78,LNOTE14LA00106
2014832271,10BLK,14,79,LNOTE14LA00127
2014832273,BOTH.HIPS.LAX,14,79,LNOTE14LA00129
2014832277,NICE LAMB,14,80,LNOTE14LA00192
2014832283,.,14,80,LNOTE14LA00240
2014832285,NICE LAMB,14,80,LNOTE14LA00242
2014832293,NICE LAMB,14,81,LNOTE14LA00269
2014832299,NICE LAMB,14,81,LNOTE14LA00297
2014832302,70BRN,14,81,LNOTE14LA00307
2014832306,NICE LAMB,14,81,LNOTE14LA00319
2014832308,.,14,81,LNOTE14LA00325
2014832309,DamDryingUp,14,82,LNOTE14LA00329
2014832312,.,14,82,LNOTE14LA00397
2014832315,Colitis,14,83,LNOTE14LA00436
2014832321,NICE LAMB,14,83,LNOTE14LA00479
2014832322,.,14,83,LNOTE14LA00482
2014832329,NICE LAMB,14,83,LNOTE14LA00540
2014832330,DamMilkDecr.,14,84,LNOTE14LA00549
2014832333,10BLK,14,84,LNOTE14LA00586
2014832337,.,14,84,LNOTE14LA00613
2014832338,.,14,84,LNOTE14LA00614
2014832339,BRT PROJECT 50B,14,84,LNOTE14LA00617
2014832346,.,14,84,LNOTE14LA00654
2014832347,SMOKY,14,84,LNOTE14LA00655
2014832348,RESP.DISEASE,14,84,LNOTE14LA00666
2014832351,.,14,85,LNOTE14LA00698
2014832357,70BRN.URI,14,85,LNOTE14LA00715
2014832360,.,14,85,LNOTE14LA00751
2014832362,Orph>graft,14,85,LNOTE14LA00768
