ID10,DAMID
2010828756,2007825320
2010828757,2007644087
2010828758,2008644366
2010828759,2006052634
2010828760,2003303058
2010828761,2003303058
2010828763,2003303058
2010828764,2003303058
2010828765,2007824327
2010828766,2007824327
2010828767,2002817959
2010828768,2002817959
2010828769,2007825322
2010828770,2003820649
2010828771,2009827464
2010828772,2008826607
2010828773,2007825181
2010828774,2004821167
2010828775,2004821167
2010828776,2002642400
2010828777,2002642400
2010828778,2006643725
2010828779,2006643725
2010828780,2006643588
2010828781,2006643588
2010828782,2006643588
2010828783,2007824322
2010828784,2007824322
2010828785,2008826045
2010828786,2008826045
2010828787,2006823477
2010828788,2006823477
2010828789,2006823477
2010828790,2007825217
2010828791,2008826519
2010828793,2008826153
2010828794,2007824493
2010828795,2007053044
2010828796,2005643385
2010828797,2005643385
2010828798,2009827567
2010828799,2006823552
2010828800,2006823552
2010828801,2007824867
2010828802,2007824867
2010828804,2007643946
2010828805,2007825216
2010828806,2007825216
2010828807,2007825083
2010828808,2005643462
2010828809,2005643462
2010828810,2005643462
2010828811,2006822998
2010828812,2003820145
2010828813,2003820145
2010828814,2009827384
2010828817,2007644023
2010828818,2007644023
2010828819,2008644226
2010828820,2008644226
2010828821,2005643398
2010828822,2008815807
2010828823,2008815807
2010828824,2008816058
2010828825,2008816058
2010828826,2006823669
2010828827,2009828021
2010828828,2009828021
2010828829,2007451514
2010828830,2007824494
2010828832,2009054823
2010828833,2009054823
2010828834,2006823400
2010828835,2006823400
2010828836,2007644026
2010828837,2007644026
2010828838,2009827917
2010828839,2007825425
2010828840,2008644196
2010828841,2008644196
2010828842,2007824317
2010828843,2007824317
2010828844,2006450813
2010828845,2005822321
2010828846,2005822321
2010828847,2009827901
2010828848,2006823090
2010828849,2008825729
2010828850,2008825729
2010828851,2008825912
2010828852,2009827980
2010828853,2006643763
2010828855,2006823154
2010828856,2006823154
2010828857,2007116923
2010828858,2009054626
2010828859,2008054533
2010828860,2008644209
2010828861,2006823725
2010828862,2006823725
2010828863,2006823725
2010828864,2005643368
2010828865,2005643368
2010828866,2009055042
2010828867,2009827948
2010828868,2008826034
2010828869,2005822544
2010828870,2005822544
2010828871,2007825545
2010828872,2006052587
2010828873,2005822684
2010828874,2005822684
2010828875,2005822684
2010828876,2007824992
2010828877,2009828099
2010828878,2009828099
2010828879,2009827636
2010828880,2008825711
2010828881,2005822500
2010828882,2009827263
2010828883,2007824449
2010828884,2007824449
2010828885,2008825883
2010828886,2008825883
2010828887,2008825829
2010828888,2008825829
2010828889,2005643527
2010828890,2005643527
2010828891,2008815812
2010828892,2008815812
2010828893,2008816499
2010828894,2006643651
2010828895,2008826654
2010828896,2008826654
2010828897,2009828160
2010828898,2005822434
2010828899,2005822434
2010828900,2009827944
2010828901,2009827791
2010828902,2007116784
2010828903,2007116784
2010828904,2008644341
2010828905,2009827511
2010828906,2007644131
2010828907,2007644131
2010828908,2007824754
2010828909,2007643877
2010828910,2007643877
2010828911,2008054196
2010828912,2007824404
2010828913,2007824404
2010828914,2009054651
2010828915,2008644277
2010828916,2009827751
2010828917,2007824450
2010828918,2007824377
2010828919,2007824377
2010828920,2008054083
2010828921,2006451237
2010828922,2006823102
2010828923,2006823102
2010828924,2007824486
2010828925,2004114462
2010828926,2004114462
2010828927,2008644170
2010828928,2009827984
2010828929,2009827984
2010828930,2008644169
2010828931,2008644169
2010828932,2007824590
2010828933,2007824590
2010828934,2008816276
2010828935,2008816276
2010828936,2007824980
2010828937,2007116903
2010828938,2007116903
2010828939,2005822475
2010828940,2005822475
2010828941,2005051897
2010828942,2005051897
2010828943,2005051897
2010828944,2005115919
2010828945,2005115541
2010828946,2005115541
2010828947,2007053437
2010828948,2007053437
2010828949,2008644393
2010828950,2008644393
2010828951,2005115670
2010828952,2005115670
2010828953,2008054554
2010828954,2008054554
2010828955,2009054899
2010828956,2009054899
2010828957,2007643931
2010828958,2007643931
2010828959,2006052300
2010828960,2005822422
2010828961,2005822422
2010828962,2008054352
2010828963,2008825884
2010828964,2008825884
2010828965,2006643681
2010828966,2006643681
2010828967,2009055137
2010828968,2009055137
2010828969,2007117031
2010828970,2007117031
2010828971,2007643839
2010828972,2008054100
2010828973,2006643696
2010828974,2006643696
2010828975,2003819068
2010828976,2003819068
2010828977,2007825247
2010828978,2007825247
2010828979,2009055528
2010828980,2009055528
2010828981,2007053133
2010828982,2007053133
2010828983,2008644230
2010828984,2009827859
2010828985,2008644390
2010828986,2007053122
2010828987,2007053122
2010828988,2007053122
2010828989,2006116517
2010828990,2006116517
2010828991,2008644207
2010828992,2008644207
2010828993,2008816589
2010828994,2009054665
2010828995,2007824527
2010828996,2007824527
2010828997,2009827785
2010828998,2006116539
2010828999,2006116184
2010829000,2006116184
2010829001,2009827833
2010829002,2009054744
2010829003,2009054744
2010829004,2005115583
2010829005,2004114793
2010829006,2004114793
2010829007,2009054765
2010829008,2009054765
2010829009,2006643727
2010829010,2006643727
2010829011,2010
2010829012,2006643737
2010829013,2009827985
2010829014,2009827985
2010829015,2006116204
2010829016,2006116204
2010829017,2004115000
2010829018,2004115000
2010829019,2004115000
2010829020,2004115068
2010829021,2004115068
2010829022,2004114385
2010829023,2004114385
2010829024,2005643289
2010829025,2005643289
2010829026,2009828070
2010829027,2006116509
2010829028,2009827453
2010829029,2008053938
2010829030,2008053938
2010829031,2007116748
2010829032,2007116748
2010829033,2004114259
2010829034,2004114259
2010829035,2006116172
2010829036,2006116172
2010829037,2005822252
2010829038,2009827930
2010829039,2009055187
2010829040,2009827262
2010829041,2009055153
2010829042,2009827777
2010829043,2009054822
2010829044,2009827731
2010829045,2006116591
2010829046,2006116591
2010829047,2008826689
2010829048,2008826689
2010829049,2007824599
2010829050,2009827425
2010829051,2004114299
2010829052,2004114299
2010829053,2004114484
2010829054,2004114484
2010829055,2004114484
2010829056,2009827711
2010829057,2009827711
2010829058,2006116343
2010829059,2004115017
2010829060,2004115017
2010829061,2006116447
2010829062,2007116771
2010829063,2007116771
2010829064,2009827240
2010829065,2009054775
2010829066,2007116906
2010829067,2007116906
2010829068,2006052508
2010829069,2006052508
2010829070,2006052508
2010829071,2006116347
2010829072,2006116347
2010829073,2009055450
2010829074,2009055450
2010829075,2007116742
2010829078,2004114558
2010829079,2004114558
2010829080,2004114713
2010829081,2007643994
2010829082,2007643994
2010829083,2008644168
2010829084,2008644285
2010829085,2007116841
2010829086,2008826774
2010829087,2008054339
2010829088,2008054339
2010829089,2005115480
2010829090,2006116142
2010829091,2006116142
2010829092,2009827882
2010829093,2009827882
2010829094,2009117456
2010829095,2005116020
2010829096,2005116020
2010829097,2009827616
2010829098,2008826467
2010829099,2009055288
2010829100,2006643656
2010829101,2006643656
2010829102,2004114687
2010829103,2004114687
2010829104,2006116468
2010829105,2006116468
2010829106,2006643780
2010829107,2006643780
2010829108,2005643405
2010829109,2005643405
2010829110,2009055262
2010829111,2009055262
2010829112,2004643164
2010829113,2008054073
2010829114,2008054073
2010829115,2005115918
2010829116,2005115918
2010829117,2009827967
2010829118,2009827967
2010829119,2009827876
2010829120,2009828191
2010829121,2009827906
2010829122,2009827223
2010829123,2006116215
2010829124,2002642383
2010829125,2009827264
2010829126,2009827497
2010829127,2009055344
2010829128,2009827918
2010829129,2008054327
2010829130,2008054327
2010829131,2008054327
2010829132,2008825971
2010829133,2008825971
2010829134,2009828109
2010829135,2009828109
2010829136,2009054817
2010829137,2009054817
2010829138,2007117110
2010829139,2007117110
2010829140,2009827989
2010829141,2009827989
2010829142,2006823481
2010829143,2009055266
2010829144,2009055266
2010829145,2009827801
2010829146,2009827801
2010829147,2005051399
2010829148,2005051399
2010829149,2005115567
2010829150,2005115567
2010829151,2005115497
2010829152,2005115497
2010829153,2009055188
2010829154,2009055188
2010829155,2009054767
2010829156,2009054767
2010829157,2005115798
2010829158,2005115798
2010829159,2006824097
2010829160,2006824097
2010829161,2009827299
2010829162,2009827299
2010829163,2005115830
2010829164,2009055336
2010829165,2007116879
2010829166,2007116879
2010829167,2006116203
2010829168,2006116203
2010829169,2002183409
2010829170,2002183409
2010829171,2009827266
2010829172,2009828071
2010829173,2009828071
2010829174,2007053387
2010829175,2007053387
2010829176,2006823838
2010829177,2006823838
2010829178,2009828110
2010829179,2009828110
2010829180,2007053022
2010829181,2007053022
2010829182,2007053022
2010829183,2006116452
2010829184,2006116452
2010829185,2006116201
2010829186,2006116201
2010829187,2009828116
2010829188,2009828116
2010829189,2009055217
2010829190,2004114417
2010829191,2004114417
2010829192,2006116277
2010829193,2006116277
2010829194,2009827881
2010829195,2009827881
2010829196,2007643846
2010829197,2007643846
2010829198,2009055010
2010829199,2009055010
2010829200,2006116528
2010829201,2006116528
2010829202,2009827772
2010829203,2007116675
2010829204,2007116675
2010829205,2008644378
2010829206,2009827566
2010829207,2009827566
2010829208,2004114928
2010829209,2004114928
2010829210,2007117056
2010829211,2004114424
2010829212,2004114424
2010829213,2004114384
2010829214,2004114384
2010829215,2006643802
2010829216,2006643802
2010829217,2006116541
2010829218,2006116541
2010829219,2006116476
2010829220,2006116476
2010829221,2006116476
2010829222,2009055089
2010829223,2009055223
2010829224,2009117977
2010829225,2009054664
2010829226,2009054664
2010829227,2006451087
2010829228,2006451087
2010829229,2009054834
2010829230,2009828274
2010829231,2004114519
2010829232,2004114519
2010829233,2005115907
2010829234,2005115907
2010829235,2004114733
2010829236,2004114733
2010829237,2009117482
2010829238,2009828195
2010829239,2009828195
2010829240,2009827235
2010829241,2009117968
2010829242,2007053638
2010829243,2007053638
2010829244,2006116325
2010829245,2007116724
2010829246,2007116724
2010829247,2008054498
2010829248,2008054498
2010829249,2002113785
2010829250,2002113785
2010829251,2006116230
2010829252,2006116230
2010829253,2009827942
2010829254,2009054599
2010829255,2009054599
2010829256,2009055214
2010829257,2009828048
2010829258,2009117536
2010829259,2004114789
2010829260,2004114789
2010829261,2008644377
2010829262,2009827492
2010829263,2004114429
2010829264,2004114429
2010829265,2004114429
2010829266,2005116098
2010829267,2005116098
2010829268,2004114769
2010829269,2004114769
2010829270,2004114769
2010829271,2009054627
2010829272,2009054884
2010829273,2009055043
2010829274,2006116547
2010829275,2006116547
2010829276,2004114362
2010829277,2007116713
2010829278,2007116713
2010829279,2004114269
2010829280,2004114269
2010829281,2004114269
2010829282,2009827517
2010829283,2007116870
2010829284,2007116870
2010829285,2009828129
2010829286,2007053723
2010829287,2007053723
2010829288,2007186693
2010829289,2007186693
2010829290,2006116335
2010829291,2006116335
2010829292,2006116335
2010829293,2003642898
2010829294,2003642898
2010829295,2009117925
2010829296,2008054358
2010829297,2008054358
2010829298,2004114283
2010829299,2004114283
2010829300,2008644336
2010829301,2009828127
2010829302,2009828173
2010829303,2005115992
2010829304,2005115992
2010829305,2004114481
2010829306,2004114481
2010829307,2004114481
2010829308,2006116466
2010829309,2009827431
2010829310,2008451919
2010829311,2008451919
2010829312,2005115660
2010829313,2005115660
2010829314,2005115660
2010829315,2008451895
2010829316,2008451895
2010829317,2009827962
2010829318,2009055027
2010829319,2009054911
2010829320,2009827572
2010829321,2009827589
2010829322,2007451541
2010829323,2007451541
2010829324,2009117909
2010829325,2008826468
2010829326,2008826468
2010829327,2004114549
2010829328,2009055045
2010829329,2009055045
2010829330,2009827324
2010829331,2009055085
2010829332,2002113472
2010829333,2002113472
2010829334,2002113472
2010829335,2006116317
2010829336,2006116317
2010829337,2008644376
2010829338,2008644376
2010829339,2009827254
2010829340,2008054297
2010829341,2008054297
2010829342,2009827714
2010829343,2009827714
2010829344,2006450846
2010829345,2006450846
2010829346,2005115784
2010829347,2005115784
2010829348,2009055355
2010829349,2009055355
2010829350,2009827339
2010829351,2009055496
2010829352,2008825964
2010829353,2008825964
2010829354,2008452332
2010829355,2009055493
2010829356,2009828063
2010829357,2009828076
2010829358,2005115730
2010829359,2005115730
2010829360,2005115730
2010829361,2009117775
2010829362,2006052695
2010829363,2006052695
2010829364,2009827774
2010829365,2008054301
2010829366,2008054301
2010829367,2008054301
2010829368,2009117836
2010829369,2009827646
2010829370,2008826073
2010829371,2009117575
2010829372,2004114355
2010829373,2004114355
2010829374,2008042002
2010829375,2008042002
2010829376,2004114353
2010829377,2004114353
2010829378,2004114353
2010829379,2006451056
2010829380,2006451056
2010829381,2007116918
2010829382,2007116918
2010829383,2009828176
2010829384,2009055186
2010829385,2009828172
2010829386,2009117558
2010829387,2009054993
2010829388,2009055215
2010829389,2006116424
2010829390,2006116424
2010829391,2008826753
2010829392,2009827526
2010829393,2005822297
2010829394,2005822297
2010829396,2008053907
2010829397,2009827232
2010829398,2004114754
2010829399,2004114754
2010829400,2004114754
2010829401,2008054485
2010829402,2008054485
2010829403,2009117683
2010829404,2007117127
2010829405,2007117127
2010829406,2007451305
2010829407,2004114701
2010829408,2004114303
2010829409,2004114303
2010829410,2009828091
2010829411,2004114475
2010829412,2004114475
2010829413,2005115874
2010829414,2005115874
2010829415,2005115874
2010829416,2005115874
2010829417,2006116511
2010829418,2006116511
2010829419,2005643414
2010829420,2005643414
2010829421,2008826020
2010829422,2008826020
2010829423,2009055047
2010829424,2009828034
2010829425,2009828034
2010829426,2009827865
2010829427,2009827865
2010829428,2009828049
2010829429,2009828049
2010829430,2007053626
2010829431,2007053626
2010829432,2007053626
2010829433,2009828205
2010829434,2008054230
2010829435,2008054230
2010829436,2009828177
2010829437,2008826288
2010829438,2009055305
2010829439,2009055305
2010829440,2008054224
2010829441,2008054224
2010829442,2004114276
2010829443,2004114276
2010829444,2004114276
2010829445,2009827244
2010829446,2009827244
2010829447,2008826300
2010829448,2008826300
2010829449,2005115752
2010829450,2005115752
2010829451,2008822137
2010829452,2007053633
2010829453,2009827523
2010829454,2008452065
2010829455,2007451592
2010829456,2007451592
2010829457,2009827398
2010829458,2002449291
2010829459,2002449291
2010829460,2006116306
2010829461,2006116306
2010829462,2007643956
2010829463,2007643956
2010829464,2004114270
2010829465,2004114270
2010829466,2004114270
2010829467,2005051606
2010829468,2005051606
2010829469,2005051606
2010829470,2008451943
2010829471,2008451943
2010829472,2007116991
2010829473,2007116991
2010829474,2006116463
2010829475,2006116463
2010829477,2009827622
2010829478,2005643280
2010829479,2005643280
2010829480,2006116429
2010829481,2006116429
2010829482,2009827805
2010829483,2009827805
2010829484,2009827762
2010829485,2009827708
2010829486,2002113432
2010829487,2009828056
2010829488,2005115566
2010829489,2005115566
2010829490,2005115566
2010829491,2006116587
2010829492,2006116587
2010829493,2009827804
2010829494,2009117606
2010829495,2008451978
2010829496,2007116717
2010829497,2009054809
2010829498,2009827750
2010829499,2004115112
2010829500,2004115112
2010829501,2004115112
2010829502,2008451852
2010829503,2008451852
2010829504,2006116488
2010829505,2006116488
2010829506,2006116488
2010829507,2008054464
2010829508,2006451258
2010829509,2004114863
2010829510,2004114863
2010829511,2006643774
2010829512,2006643774
2010829513,2006643774
2010829514,2004114684
2010829515,2004114684
2010829516,2004114684
2010829517,2006116298
2010829518,2005051991
2010829519,2005051991
2010829520,2002113806
2010829521,2002113806
2010829522,2009117508
2010829523,2009827578
2010829524,2004114336
2010829525,2004114336
2010829526,2007644056
2010829527,2007644056
2010829528,2008816675
2010829529,2008816675
2010829530,2004114971
2010829531,2006643820
2010829532,2006643820
2010829533,2006643820
2010829534,2008825809
2010829535,2008825809
2010829536,2008117211
2010829537,2008117211
2010829538,2007117044
2010829539,2002113985
2010829540,2002113985
2010829541,2002113985
2010829543,2008826755
2010829544,2008826755
2010829545,2008644396
2010829546,2009117850
2010829547,2005115590
2010829548,2005115590
2010829549,2004643023
2010829550,2004643023
2010829551,2009827279
2010829552,2010
2010829553,2005643432
2010829554,2005643432
2010829555,2005643432
2010829556,2006823104
2010829557,2009452491
2010829558,2006116455
2010829559,2006116455
2010829560,2007451363
2010829561,2007451363
2010829562,2009452801
2010829563,2006116439
2010829564,2006116439
2010829565,2004114773
2010829566,2004114773
2010829568,2006116444
2010829569,2006116444
2010829570,2009054947
2010829571,2009054947
2010829572,2007451313
2010829573,2007451313
2010829574,2009827451
2010829575,2005115527
2010829576,2005115527
2010829577,2004115095
2010829578,2004115095
2010829579,2004115095
2010829580,2009827973
2010829581,2009827973
2010829582,2008826086
2010829583,2008826086
2010829584,2006116332
2010829585,2006116332
2010829586,2009118007
2010829587,2008826134
2010829588,2008826134
2010829589,2008451869
2010829590,2008451869
2010829591,2009827684
2010829592,2009117510
2010829593,2009452361
2010829594,2008826669
2010829595,2007643897
2010829596,2005115952
2010829597,2009055319
2010829598,2007116725
2010829599,2009117759
2010829600,2008452151
2010829601,2009827435
2010829602,2009452807
2010829603,2009055080
2010829604,2009827726
2010829605,2008042119
2010829606,2004450134
2010829607,2009117996
2010829608,2009452704
2010829609,2008826137
2010829610,2008826137
2010829611,2005822568
2010829612,2005822568
2010829613,2005822568
2010829614,2009055470
2010829615,2008826524
2010829616,2008826524
2010829617,2009117607
2010829618,2009117971
2010829619,2009452710
2010829620,2005643469
2010829621,2005643469
2010829622,2007644137
2010829623,2007644137
2010829624,2009452485
2010829625,2005643361
2010829626,2007116762
2010829627,2003642825
2010829628,2003642825
2010829629,2009054955
2010829630,2007644062
2010829631,2007644062
2010829632,2007053210
2010829633,2007053210
2010829634,2007053210
2010829635,2007053210
2010829636,2009117835
2010829637,2009452642
2010829638,2005115790
2010829639,2005115790
2010829640,2007644050
2010829641,2007644050
2010829642,2009117637
2010829643,2008042192
2010829644,2009452435
2010829645,2009054774
2010829646,2008054453
2010829647,2008054453
2010829648,2008054453
2010829649,2005643580
2010829650,2005643580
2010829651,2009117634
2010829652,2009117634
2010829653,2006052429
2010829654,2006052429
2010829655,2008117136
2010829656,2007116650
2010829657,2007116650
2010829658,2009452531
2010829659,2005643239
2010829660,2005643239
2010829661,2009827667
2010829662,2009117622
2010829663,2009827487
2010829664,2009118040
2010829665,2009117588
2010829666,2009055413
2010829667,2009644454
2010829668,2007116835
2010829669,2007116835
2010829670,2009055468
2010829671,2009117523
2010829672,2008644279
2010829673,2008644279
2010829674,2008644214
2010829675,2008644214
2010829676,2007643849
2010829677,2007643849
2010829678,2009007248
2010829679,2003819000
2010829680,2003819000
2010829681,2009827803
2010829682,2007824567
2010829683,2007824567
2010829684,2007643886
2010829685,2007643886
2010829686,2007643886
2010829687,2004114367
2010829688,2006823331
2010829689,2006823331
2010829690,2007824964
2010829691,2007824964
2010829692,2010
2010829693,2007825094
2010829694,2007825094
2010829696,2008825781
2010829697,2006450940
2010829698,2006450940
2010829699,2006052460
2010829700,2006052460
2010829701,2006451175
2010829702,2006451175
2010829703,2006052360
2010829704,2006052360
2010829705,2009117691
2010829706,2004820915
2010829707,2005115737
2010829708,2006052785
2010829709,2007643933
2010829710,2007643933
2010829711,2009117970
2010829712,2006052312
2010829713,2006052312
2010829714,2008826635
2010829715,2009054945
2010829716,2008826672
2010829717,2006052541
2010829718,2006052541
2010829719,2005643441
2010829720,2005643441
2010829721,2006451121
2010829722,20103101
2010829723,20103101
2010829724,2006823685
2010829725,2006823685
2010829726,2007052987
2010829727,2005115499
2010829728,2005115499
2010829729,2009827378
2010829730,2005115466
2010829731,2006823057
2010829732,2009117571
2010829733,2009054983
2010829734,2007825377
2010829735,2007825377
2010829736,2007825377
2010829737,2006116421
2010829738,2006116421
2010829739,2007451836
2010829740,2007451836
2010829741,2009117893
2010829742,2006116486
2010829743,2006116486
2010829744,2006823699
2010829745,2006823699
2010829746,2009118024
2010829747,2006450904
2010829748,2006450904
2010829749,2009054797
2010829750,2006116322
2010829751,2006116322
2010829752,2009117828
2010829753,2004114946
2010829754,2004114946
2010829755,2006451181
2010829756,2006451181
2010829757,2009117570
2010829758,2007053670
2010829759,2007824830
2010829760,2007824830
2010829761,2006052625
2010829762,2006052625
2010829763,2006822991
2010829764,2006822991
2010829765,2009055447
2010829766,2009055447
2010829767,2007825275
2010829768,2007825275
2010829769,2006823630
2010829770,2006823630
2010829771,2006823228
2010829772,2007825233
2010829773,2007451754
2010829774,2006052543
2010829775,2006052543
2010829776,2006052286
2010829777,2006450992
2010829778,2006823454
2010829779,2006823454
2010829780,2007825065
2010829781,2007825065
2010829782,2007824828
2010829783,2007824828
2010829784,2007824397
2010829785,2007824397
2010829786,2006450806
2010829787,2006450806
2010829788,2007053118
2010829789,2007053118
2010829790,2007825084
2010829791,2007825420
2010829792,2006450821
2010829793,2006450821
2010829794,2006450945
2010829795,2006824185
2010829796,2006824185
2010829797,2007053201
2010829798,2007053201
2010829799,2007825155
2010829800,2007451691
2010829801,2007116926
2010829802,2007116926
2010829803,2007116926
2010829804,2007053728
2010829805,2007053728
2010829806,2007451746
2010829807,2009117955
2010829808,2006451037
2010829809,2007052934
2010829810,2006052810
2010829811,2006052810
2010829812,2010wnnkno
2010829813,2006450915
2011056535,2010055884
2011056536,2010056289
2011056537,2010055843
2011056538,2010055843
2011056539,2010055696
2011056540,2010056368
2011056541,2010056368
2011056542,2010055557
2011056543,2010055793
2011056544,2010055793
2011056545,2010055570
2011056546,2010055605
2011056547,2010056221
2011056548,2010056221
2011056549,2010055830
2011056550,2010055842
2011056551,2010055842
2011056552,2010055979
2011056553,2010056223
2011056554,2010056223
2011056555,2007053572
2011056556,2007053572
2011056557,2007053210
2011056558,2007053210
2011056559,2007053210
2011056560,2007053210
2011056561,2008054519
2011056562,2008054519
2011056563,2010055917
2011056564,2005051393
2011056565,2005051393
2011056566,2005051393
2011056567,2009055140
2011056568,2009055140
2011056569,2007053085
2011056570,2007053085
2011056571,2007053085
2011056572,2007053313
2011056573,2007053313
2011056574,2007053313
2011056575,2010055592
2011056576,2006052787
2011056577,2005051810
2011056578,2005051810
2011056579,2008053812
2011056580,2008053812
2011056581,2006052401
2011056582,2006052401
2011056583,2008054135
2011056584,2008054135
2011056585,2008054297
2011056586,2008053819
2011056587,2008053819
2011056588,2008053819
2011056589,2009055103
2011056590,2009055103
2011056591,2010056496
2011056592,2008054101
2011056593,2008054101
2011056594,2010056052
2011056595,2010056201
2011056596,2009055050
2011056597,2009055050
2011056598,2010055583
2011056599,2006052462
2011056600,2006052462
2011056601,2005051898
2011056602,2005051898
2011056603,2008054114
2011056604,2008054114
2011056605,2008054114
2011056606,2008054173
2011056607,2008054173
2011056608,2008054522
2011056609,2008054522
2011056610,2009055246
2011056611,2008054500
2011056612,2008054500
2011056613,2008054261
2011056614,2008054261
2011056615,2008054261
2011056616,2009055232
2011056617,2005051857
2011056618,2005051857
2011056619,2005051857
2011056620,2010055999
2011056621,2010055999
2011056622,2008054499
2011056623,2008054499
2011056624,2008054499
2011056625,2010055890
2011056626,2006052522
2011056627,2006052522
2011056628,2006052522
2011056629,2008053887
2011056630,2008053887
2011056631,2008053887
2011056632,2008054224
2011056633,2008054224
2011056634,2008053905
2011056635,2008053905
2011056636,2009055375
2011056637,2009055375
2011056638,2009055375
2011056639,2005051724
2011056640,2005051724
2011056641,2008054383
2011056642,2010055641
2011056643,2003050601
2011056644,2007053530
2011056645,2007053530
2011056646,2008054435
2011056647,2008054435
2011056648,2007053340
2011056649,2007053340
2011056650,2006052559
2011056651,2006052559
2011056652,2006052559
2011056653,2007053681
2011056654,2007053681
2011056655,2009055141
2011056656,2009055141
2011056657,2007053123
2011056658,2007053123
2011056659,2007053123
2011056662,2007053493
2011056663,2007053493
2011056664,2007053493
2011056665,2009054759
2011056666,2007053387
2011056667,2007053387
2011056668,2007053490
2011056669,2007053490
2011056670,2005051943
2011056671,2008054448
2011056672,2007053405
2011056673,2007053405
2011056674,2004050987
2011056675,2004050987
2011056676,2007053345
2011056677,2007053345
2011056678,2009055323
2011056679,2009055323
2011056680,2005051490
2011056681,2005051490
2011056682,2008054187
2011056683,2008054187
2011056684,2009055476
2011056685,2009055476
2011056686,2010055872
2011056687,2010055794
2011056688,2004051123
2011056689,2004051123
2011056690,2004051123
2011056691,2010056372
2011056692,2007053395
2011056693,2007053395
2011056694,2007053395
2011056695,2009055193
2011056696,2009055193
2011056697,2009055193
2011056698,2008054003
2011056699,2010056243
2011056700,2006052824
2011056701,2006052824
2011056702,2006052439
2011056703,2006052439
2011056704,2006052439
2011056705,2005051608
2011056706,2005051608
2011056707,2005051608
2011056708,2006052855
2011056709,2006052855
2011056710,2006052855
2011056711,2008054429
2011056712,2008054429
2011056713,2007053467
2011056714,2007053467
2011056715,2010055780
2011056716,2007053122
2011056717,2007053122
2011056718,2008054110
2011056719,2008054441
2011056720,2010055706
2011056721,2010055706
2011056722,2006052210
2011056723,2006052210
2011056724,2006052210
2011056725,2007053458
2011056726,2007053458
2011056727,2007053458
2011056728,2009055194
2011056729,2009055194
2011056730,2007053051
2011056731,2007053051
2011056732,2009054584
2011056733,2009054584
2011056734,2009054584
2011056735,2005051822
2011056736,2005051822
2011056737,2005051822
2011056738,2007053002
2011056739,2007053002
2011056740,2007053002
2011056741,2007053528
2011056742,2007053528
2011056743,2009054936
2011056744,2009054936
2011056745,2007053694
2011056746,2007053694
2011056747,2009054840
2011056748,2009054840
2011056749,2008054490
2011056750,2008054490
2011056751,2008054490
2011056752,2007053070
2011056753,2007053070
2011056754,2009055399
2011056755,2009055399
2011056756,2010055856
2011056757,2010055856
2011056758,2008054554
2011056759,2008054554
2011056760,2008054554
2011056761,2006052687
2011056762,2006052687
2011056763,2008054464
2011056764,2008054560
2011056765,2007053534
2011056766,2007053534
2011056767,2007053534
2011056768,2007053348
2011056769,2007053348
2011056770,2007053348
2011056771,2009054591
2011056772,2007053033
2011056773,2007053033
2011056774,2004051121
2011056775,2004051121
2011056776,2004051121
2011056777,2006052790
2011056778,2006052790
2011056779,2010056105
2011056780,2010056105
2011056781,2009055021
2011056782,2009055021
2011056783,2007053350
2011056784,2007053350
2011056785,2007053350
2011056786,2003050495
2011056787,2003050495
2011056788,2008054381
2011056789,2008054381
2011056790,2005051683
2011056791,2005051683
2011056792,2005051683
2011056793,2010055961
2011056794,2008054368
2011056795,2008053954
2011056796,2008054029
2011056797,2008054029
2011056798,2006052892
2011056799,2006052892
2011056800,2006052892
2011056801,2008053898
2011056802,2008053898
2011056803,2009055251
2011056804,2009055251
2011056805,2009055251
2011056806,2004050780
2011056807,2004050780
2011056808,2004050780
2011056809,2008054486
2011056810,2008054486
2011056811,2004050896
2011056812,2004050896
2011056813,2004050896
2011056814,2004050896
2011056815,2004051312
2011056816,2004051312
2011056817,2004051312
2011056818,2008053953
2011056819,2004051177
2011056820,2004051177
2011056821,2009055313
2011056822,2009055313
2011056823,2009055313
2011056824,2004050871
2011056825,2009054660
2011056826,2009054660
2011056827,2010055693
2011056828,2005051626
2011056829,2005051626
2011056830,2010056317
2011056831,2010056317
2011056832,2010056032
2011056833,2003050702
2011056834,2003050702
2011056835,2008053737
2011056836,2008053737
2011056837,2008053737
2011056838,2008054391
2011056839,2008054391
2011056840,2010055816
2011056841,2005051585
2011056842,2005051585
2011056843,2005051585
2011056844,2009055006
2011056845,2009055006
2011056846,2007053621
2011056847,2007053621
2011056848,2006052399
2011056849,2006052399
2011056850,2009054569
2011056851,2009054569
2011056852,2010056335
2011056853,2010056335
2011056854,2010055866
2011056855,2007053146
2011056856,2007053146
2011056857,2007053146
2011056858,2010055674
2011056859,2009055004
2011056860,2009055004
2011056861,2007053622
2011056862,2007053604
2011056863,2007053604
2011056864,2007053604
2011056865,2010055987
2011056866,2010056419
2011056867,2003050653
2011056868,2003050653
2011056869,2003050653
2011056870,2008054367
2011056871,2008054367
2011056872,2007053175
2011056873,2007053175
2011056874,2006052704
2011056875,2006052704
2011056876,2006052704
2011056877,2009055430
2011056878,2009055430
2011056879,2007053081
2011056880,2007053081
2011056881,2008054539
2011056882,2008053981
2011056883,2008053981
2011056884,2007052932
2011056885,2007052932
2011056886,2010056106
2011056887,2008054363
2011056888,2008054363
2011056889,2008054453
2011056890,2008054453
2011056891,2008054453
